Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
338.0;-39.0;-11.0;309.0;-392.0;485.0;204.0;-325.0;598.0;48.0
323.0;4.0;-12.0;315.0;-392.0;484.0;202.0;-347.0;599.0;60.0
340.0;-43.0;-14.0;312.0;-394.0;482.0;204.0;-349.0;598.0;62.0
320.0;-11.0;-13.0;306.0;-396.0;481.0;206.0;-320.0;596.0;59.0
321.0;-2.0;-15.0;289.0;-397.0;481.0;207.0;-316.0;595.0;71.0
381.0;29.0;-9.0;278.0;-403.0;487.0;213.0;-270.0;592.0;40.0
373.0;47.0;-4.0;302.0;-401.0;491.0;211.0;-271.0;592.0;46.0
348.0;57.0;5.0;314.0;-397.0;495.0;206.0;-281.0;592.0;60.0
362.0;47.0;20.0;324.0;-389.0;501.0;195.0;-280.0;595.0;49.0
320.0;-31.0;25.0;309.0;-368.0;500.0;173.0;-315.0;607.0;68.0
373.0;-22.0;22.0;315.0;-363.0;499.0;168.0;-314.0;612.0;59.0
363.0;-29.0;18.0;300.0;-357.0;498.0;161.0;-321.0;617.0;60.0
327.0;40.0;8.0;249.0;-318.0;499.0;119.0;-344.0;640.0;69.0
348.0;60.0;10.0;254.0;-318.0;501.0;118.0;-348.0;639.0;70.0
340.0;-5.0;21.0;269.0;-321.0;503.0;120.0;-322.0;636.0;89.0
341.0;-53.0;21.0;274.0;-323.0;503.0;123.0;-314.0;635.0;89.0
338.0;-78.0;18.0;284.0;-326.0;501.0;127.0;-309.0;633.0;66.0
324.0;-76.0;16.0;290.0;-330.0;499.0;132.0;-300.0;631.0;54.0
356.0;-63.0;12.0;299.0;-331.0;499.0;133.0;-304.0;629.0;57.0
315.0;-20.0;15.0;305.0;-332.0;501.0;134.0;-304.0;629.0;63.0
302.0;-1.0;19.0;310.0;-330.0;503.0;132.0;-306.0;630.0;60.0
283.0;16.0;22.0;324.0;-329.0;504.0;130.0;-300.0;631.0;70.0
-380.0;-488.0;93.0;285.0;-548.0;454.0;466.0;-109.0;636.0;15.0
327.0;-13.0;44.0;293.0;-314.0;515.0;116.0;-255.0;642.0;93.0
310.0;1.0;49.0;286.0;-308.0;517.0;110.0;-245.0;646.0;77.0
295.0;28.0;84.0;270.0;-271.0;527.0;70.0;-209.0;664.0;118.0
465.0;-12.0;59.0;403.0;-211.0;530.0;19.0;-206.0;751.0;26.0
334.0;53.0;109.0;285.0;-228.0;533.0;22.0;-291.0;685.0;60.0
266.0;-137.0;194.0;331.0;-73.0;530.0;-162.0;-244.0;733.0;118.0
367.0;-121.0;405.0;178.0;52.0;460.0;-276.0;-135.0;736.0;220.0
360.0;126.0;218.0;428.0;-351.0;557.0;107.0;-235.0;589.0;52.0
428.0;-255.0;160.0;578.0;-233.0;390.0;66.0;-326.0;703.0;-111.0
453.0;-547.0;85.0;478.0;-131.0;440.0;-78.0;-359.0;750.0;12.0
424.0;-205.0;138.0;572.0;-237.0;390.0;67.0;-326.0;696.0;-79.0
379.0;-256.0;118.0;600.0;-241.0;397.0;69.0;-335.0;690.0;-95.0
367.0;-126.0;105.0;624.0;-243.0;399.0;74.0;-332.0;687.0;-94.0
387.0;333.0;-458.0;743.0;-76.0;149.0;2.0;-320.0;783.0;190.0
339.0;97.0;-197.0;326.0;-74.0;233.0;-160.0;-323.0;680.0;405.0
330.0;-471.0;-364.0;308.0;-295.0;-9.0;176.0;-294.0;638.0;407.0
362.0;-89.0;96.0;622.0;-244.0;400.0;76.0;-359.0;686.0;-159.0
293.0;-44.0;842.0;124.0;-130.0;526.0;29.0;-173.0;716.0;37.0
362.0;-7.0;610.0;216.0;-735.0;14.0;820.0;-214.0;-74.0;-10.0
417.0;88.0;330.0;319.0;-635.0;396.0;606.0;-475.0;168.0;52.0
-214.0;456.0;-335.0;214.0;-554.0;275.0;516.0;131.0;422.0;236.0
349.0;-21.0;83.0;650.0;-252.0;401.0;87.0;-349.0;686.0;-62.0
408.0;39.0;520.0;151.0;140.0;436.0;-349.0;-425.0;710.0;244.0
387.0;77.0;59.0;708.0;-254.0;379.0;88.0;-322.0;684.0;-45.0
384.0;-44.0;85.0;619.0;-268.0;386.0;102.0;-290.0;681.0;42.0
412.0;485.0;183.0;104.0;-670.0;350.0;685.0;-257.0;16.0;300.0
409.0;2.0;72.0;251.0;-740.0;512.0;291.0;-558.0;-307.0;70.0
404.0;-62.0;83.0;593.0;-264.0;375.0;99.0;-308.0;679.0;69.0
238.0;-281.0;-380.0;425.0;-439.0;273.0;319.0;-102.0;599.0;81.0
436.0;-127.0;-355.0;459.0;-376.0;198.0;215.0;-338.0;638.0;35.0
401.0;-83.0;80.0;597.0;-262.0;382.0;97.0;-319.0;679.0;-69.0
361.0;361.0;-32.0;521.0;-586.0;293.0;487.0;-202.0;313.0;-170.0
737.0;-142.0;33.0;345.0;-560.0;432.0;415.0;-293.0;367.0;13.0
416.0;-186.0;-16.0;447.0;-479.0;445.0;303.0;-728.0;381.0;-50.0
379.0;6.0;85.0;582.0;-258.0;370.0;92.0;-331.0;681.0;-119.0
761.0;307.0;-274.0;602.0;-508.0;230.0;399.0;-686.0;311.0;6.0
733.0;-160.0;-313.0;209.0;-639.0;392.0;466.0;-557.0;459.0;-11.0
636.0;414.0;-109.0;241.0;-494.0;458.0;318.0;-480.0;230.0;85.0
388.0;-11.0;76.0;388.0;-251.0;369.0;85.0;-341.0;687.0;33.0
384.0;-36.0;63.0;644.0;-252.0;391.0;85.0;-324.0;686.0;-79.0
380.0;-54.0;45.0;622.0;-253.0;402.0;87.0;-321.0;684.0;7.0
366.0;136.0;49.0;437.0;-253.0;385.0;87.0;-321.0;683.0;-64.0
391.0;-30.0;51.0;589.0;-254.0;383.0;88.0;-326.0;683.0;87.0
403.0;-29.0;49.0;692.0;-254.0;387.0;88.0;-328.0;683.0;-56.0
362.0;-11.0;497.0;154.0;-303.0;543.0;121.0;-209.0;662.0;98.0
432.0;-13.0;-44.0;80.0;-460.0;-191.0;293.0;-378.0;565.0;665.0
344.0;-319.0;-114.0;74.0;-113.0;11.0;-92.0;-294.0;724.0;499.0
365.0;311.0;-137.0;946.0;-301.0;416.0;130.0;-342.0;704.0;33.0
399.0;-15.0;56.0;635.0;-254.0;377.0;88.0;-323.0;684.0;-6.0
289.0;-19.0;73.0;580.0;-225.0;473.0;67.0;-394.0;699.0;24.0
246.0;-15.0;96.0;472.0;-222.0;472.0;66.0;-422.0;700.0;54.0
275.0;-63.0;109.0;568.0;-222.0;474.0;67.0;-434.0;700.0;70.0
263.0;255.0;-20.0;626.0;-254.0;512.0;104.0;-220.0;691.0;104.0
316.0;-75.0;-112.0;504.0;-297.0;111.0;81.0;-277.0;656.0;339.0
401.0;-27.0;-132.0;850.0;-297.0;419.0;126.0;-328.0;708.0;-31.0
449.0;629.0;-40.0;75.0;-159.0;-12.0;-39.0;-362.0;702.0;624.0
397.0;134.0;64.0;497.0;-253.0;369.0;86.0;-333.0;684.0;-87.0
417.0;34.0;62.0;477.0;-252.0;370.0;86.0;-337.0;684.0;-220.0
416.0;-29.0;57.0;599.0;-253.0;378.0;85.0;-335.0;683.0;64.0
768.0;-359.0;-211.0;611.0;-535.0;212.0;378.0;-883.0;191.0;50.0
351.0;-81.0;230.0;358.0;-319.0;295.0;157.0;-154.0;596.0;69.0
804.0;-175.0;36.0;593.0;-167.0;512.0;119.0;-189.0;525.0;-43.0
378.0;148.0;64.0;286.0;-253.0;364.0;86.0;-344.0;683.0;-85.0
380.0;-129.0;45.0;622.0;-257.0;382.0;91.0;-337.0;682.0;-77.0
399.0;-98.0;21.0;665.0;-264.0;380.0;103.0;-351.0;679.0;-162.0
360.0;112.0;-529.0;321.0;-393.0;183.0;194.0;-163.0;562.0;354.0
858.0;-37.0;170.0;303.0;-538.0;131.0;235.0;-865.0;334.0;107.0
799.0;149.0;236.0;85.0;-549.0;115.0;238.0;-889.0;303.0;168.0
393.0;-1040.0;-6.0;391.0;-538.0;153.0;630.0;-483.0;53.0;119.0
206.0;98.0;-200.0;359.0;-515.0;418.0;450.0;-166.0;527.0;-71.0
377.0;-118.0;932.0;183.0;658.0;39.0;-810.0;-285.0;318.0;66.0
560.0;-17.0;264.0;238.0;-290.0;475.0;57.0;-221.0;613.0;194.0
423.0;159.0;741.0;142.0;-210.0;539.0;104.0;-154.0;720.0;-42.0
270.0;-35.0;727.0;251.0;-353.0;533.0;225.0;-137.0;615.0;42.0
356.0;246.0;276.0;271.0;-363.0;485.0;106.0;-130.0;556.0;95.0
321.0;152.0;1096.0;237.0;-246.0;527.0;24.0;-232.0;635.0;-7.0
215.0;294.0;774.0;316.0;-344.0;550.0;246.0;-65.0;641.0;16.0
158.0;190.0;457.0;231.0;-57.0;490.0;-65.0;-462.0;743.0;102.0
263.0;400.0;432.0;229.0;51.0;485.0;-297.0;-301.0;720.0;-46.0
793.0;-27.0;222.0;232.0;-536.0;115.0;233.0;-864.0;325.0;235.0
780.0;-27.0;222.0;424.0;-536.0;117.0;235.0;-845.0;326.0;298.0
381.0;-125.0;142.0;411.0;-475.0;487.0;293.0;-175.0;634.0;87.0
807.0;5.0;228.0;531.0;-545.0;121.0;236.0;-710.0;321.0;278.0
753.0;46.0;227.0;513.0;-544.0;128.0;235.0;-736.0;316.0;328.0
335.0;-18.0;146.0;344.0;-464.0;484.0;240.0;-390.0;573.0;-20.0
745.0;81.0;228.0;202.0;-544.0;124.0;234.0;-837.0;316.0;347.0
473.0;-131.0;232.0;212.0;-452.0;513.0;206.0;-420.0;530.0;-45.0
496.0;-299.0;462.0;182.0;-484.0;482.0;288.0;-257.0;492.0;48.0
365.0;205.0;207.0;330.0;-435.0;508.0;146.0;-258.0;537.0;-131.0
514.0;335.0;311.0;198.0;-259.0;477.0;-166.0;-607.0;562.0;156.0
447.0;201.0;193.0;153.0;-352.0;486.0;1.0;-422.0;571.0;46.0
778.0;79.0;222.0;435.0;-543.0;127.0;234.0;-881.0;316.0;249.0
742.0;-28.0;237.0;471.0;-550.0;120.0;237.0;-831.0;303.0;349.0
635.0;203.0;790.0;488.0;403.0;198.0;-771.0;-555.0;425.0;-47.0
690.0;19.0;235.0;368.0;-551.0;119.0;237.0;-806.0;303.0;401.0
791.0;680.0;303.0;293.0;-414.0;300.0;176.0;-906.0;446.0;427.0
786.0;22.0;233.0;162.0;-546.0;118.0;233.0;-903.0;312.0;314.0
440.0;-50.0;225.0;181.0;-475.0;499.0;209.0;-331.0;487.0;-10.0
283.0;61.0;91.0;189.0;-79.0;522.0;-101.0;-190.0;738.0;216.0
414.0;-81.0;190.0;346.0;-310.0;483.0;78.0;-181.0;609.0;308.0
380.0;-249.0;170.0;355.0;-353.0;457.0;86.0;-151.0;554.0;275.0
484.0;-53.0;183.0;345.0;-393.0;513.0;160.0;-414.0;655.0;124.0
339.0;-571.0;104.0;212.0;-492.0;474.0;346.0;-132.0;454.0;106.0
421.0;603.0;-425.0;526.0;316.0;-88.0;-93.0;-359.0;-602.0;286.0
456.0;-37.0;94.0;275.0;-387.0;456.0;283.0;-389.0;690.0;201.0
809.0;-35.0;-185.0;753.0;-510.0;422.0;349.0;-588.0;303.0;-231.0
415.0;-377.0;208.0;496.0;-262.0;503.0;51.0;42.0;720.0;-41.0
120.0;-131.0;-223.0;423.0;-205.0;459.0;-8.0;-59.0;729.0;-29.0
847.0;-88.0;209.0;386.0;-551.0;84.0;237.0;-837.0;279.0;335.0
808.0;-60.0;200.0;282.0;-552.0;75.0;236.0;-823.0;279.0;346.0
294.0;-209.0;100.0;294.0;380.0;-470.0;-183.0;-403.0;-592.0;62.0
1002.0;-86.0;-63.0;-246.0;-612.0;-301.0;656.0;-1006.0;-375.0;888.0
488.0;54.0;-38.0;126.0;-712.0;-121.0;527.0;-508.0;236.0;690.0
320.0;-33.0;412.0;180.0;-35.0;-455.0;303.0;-211.0;-699.0;119.0
212.0;527.0;-176.0;180.0;-497.0;342.0;433.0;-137.0;543.0;42.0
443.0;56.0;182.0;351.0;-276.0;548.0;68.0;-318.0;650.0;20.0
267.0;-182.0;130.0;82.0;-317.0;517.0;133.0;-94.0;659.0;220.0
984.0;-30.0;-538.0;549.0;-633.0;-118.0;704.0;-974.0;-447.0;277.0
367.0;465.0;154.0;370.0;-323.0;549.0;110.0;-283.0;621.0;35.0
703.0;2.0;-534.0;609.0;-196.0;-91.0;653.0;-661.0;-570.0;253.0
447.0;-89.0;-525.0;780.0;-699.0;175.0;562.0;-611.0;97.0;-23.0
783.0;173.0;140.0;331.0;-547.0;56.0;270.0;-854.0;248.0;334.0
378.0;108.0;-285.0;-7.0;321.0;-19.0;-138.0;-344.0;-641.0;647.0
1041.0;16.0;-570.0;495.0;-626.0;-195.0;625.0;-1001.0;-350.0;527.0
339.0;-109.0;817.0;204.0;-237.0;542.0;96.0;-213.0;661.0;137.0
436.0;-157.0;322.0;235.0;-128.0;516.0;-50.0;-404.0;762.0;41.0
403.0;-7.0;259.0;214.0;-266.0;518.0;30.0;-206.0;677.0;133.0
614.0;271.0;365.0;652.0;-678.0;544.0;205.0;-467.0;15.0;-60.0
220.0;52.0;574.0;194.0;-196.0;503.0;42.0;-342.0;716.0;160.0
287.0;314.0;863.0;143.0;81.0;519.0;-215.0;-469.0;735.0;147.0
324.0;141.0;283.0;418.0;-414.0;516.0;28.0;-672.0;545.0;-22.0
793.0;-16.0;-4.0;729.0;-526.0;273.0;332.0;-818.0;135.0;-40.0
440.0;771.0;707.0;365.0;197.0;350.0;-572.0;-648.0;440.0;-47.0
766.0;-927.0;69.0;602.0;-252.0;258.0;-155.0;-815.0;592.0;-94.0
320.0;-109.0;-175.0;839.0;-334.0;460.0;192.0;-282.0;608.0;-51.0
333.0;-148.0;438.0;242.0;222.0;496.0;-377.0;-505.0;738.0;143.0
94.0;602.0;-314.0;813.0;-252.0;351.0;45.0;-152.0;694.0;132.0
324.0;374.0;796.0;451.0;-553.0;-201.0;732.0;-313.0;-389.0;27.0
330.0;506.0;-345.0;700.0;-412.0;492.0;278.0;-314.0;588.0;-169.0
339.0;248.0;82.0;185.0;-315.0;516.0;133.0;-308.0;636.0;82.0
327.0;-249.0;-230.0;633.0;-231.0;532.0;43.0;-370.0;730.0;-29.0
315.0;-208.0;-220.0;848.0;-299.0;514.0;146.0;-372.0;663.0;-188.0
575.0;1.0;-587.0;526.0;-518.0;401.0;455.0;-529.0;446.0;-103.0
446.0;-197.0;258.0;202.0;-106.0;445.0;-114.0;-178.0;750.0;284.0
720.0;43.0;529.0;518.0;-590.0;-109.0;936.0;-687.0;-532.0;-31.0
504.0;168.0;187.0;898.0;-339.0;467.0;-27.0;-606.0;560.0;-66.0
807.0;324.0;-127.0;380.0;-692.0;202.0;554.0;-911.0;-16.0;166.0
460.0;-378.0;183.0;180.0;-290.0;491.0;151.0;-386.0;703.0;-81.0
391.0;-195.0;-296.0;420.0;-247.0;270.0;64.0;-381.0;706.0;230.0
733.0;-67.0;-399.0;578.0;454.0;16.0;-755.0;-771.0;370.0;49.0
323.0;235.0;276.0;256.0;638.0;-379.0;-550.0;-357.0;-325.0;105.0
356.0;-30.0;-198.0;744.0;-341.0;438.0;206.0;-292.0;627.0;10.0
130.0;538.0;-23.0;259.0;-444.0;492.0;150.0;-527.0;443.0;-105.0
990.0;-32.0;-657.0;708.0;-611.0;-51.0;697.0;-1002.0;-417.0;82.0
380.0;-128.0;54.0;946.0;-252.0;389.0;85.0;-350.0;683.0;-79.0
301.0;-131.0;-720.0;857.0;-405.0;-126.0;245.0;-326.0;603.0;360.0
299.0;-95.0;974.0;455.0;-574.0;-391.0;795.0;-271.0;-467.0;53.0
792.0;276.0;104.0;229.0;-555.0;56.0;281.0;-1043.0;237.0;336.0
614.0;1076.0;-396.0;605.0;-563.0;282.0;555.0;-763.0;54.0;-266.0
389.0;-415.0;764.0;199.0;-85.0;475.0;-70.0;-354.0;747.0;-85.0
154.0;-272.0;-301.0;217.0;-462.0;468.0;327.0;-293.0;520.0;502.0
