InertialMeasurementUnit LUA Quaternion1;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RUA Quaternion2;Accelerometer LH accX
-463.0;-518.0;23.0;194.0;-367.0;433.0;469.0
-429.0;-346.0;15.0;-17.0;-366.0;430.0;452.0
-413.0;-331.0;-14.0;-82.0;-359.0;431.0;471.0
-395.0;-313.0;-61.0;31.0;-354.0;434.0;420.0
-219.0;-250.0;187.0;116.0;-462.0;370.0;221.0
-217.0;-227.0;169.0;218.0;-463.0;370.0;193.0
-216.0;-224.0;141.0;109.0;-462.0;368.0;192.0
-413.0;-375.0;51.0;209.0;-447.0;439.0;365.0
-355.0;-704.0;-72.0;193.0;-499.0;477.0;844.0
-393.0;-141.0;33.0;239.0;-435.0;427.0;235.0
-179.0;-330.0;-206.0;303.0;-481.0;141.0;160.0
-178.0;-353.0;-170.0;360.0;-460.0;139.0;235.0
-176.0;-387.0;-96.0;211.0;-451.0;160.0;235.0
-173.0;-389.0;-92.0;93.0;-455.0;157.0;255.0
-164.0;-382.0;-143.0;99.0;-461.0;149.0;239.0
-165.0;-284.0;-149.0;196.0;-329.0;342.0;84.0
-103.0;-384.0;-249.0;337.0;-290.0;350.0;238.0
-162.0;-383.0;-153.0;154.0;-463.0;150.0;246.0
-161.0;-354.0;-166.0;112.0;-461.0;149.0;236.0
-88.0;-365.0;-295.0;183.0;-265.0;353.0;328.0
-215.0;-284.0;-232.0;35.0;-240.0;415.0;307.0
-210.0;-266.0;-245.0;13.0;-255.0;426.0;320.0
-150.0;-340.0;-180.0;190.0;-459.0;201.0;185.0
-77.0;-357.0;-380.0;81.0;-240.0;364.0;452.0
-141.0;-347.0;-235.0;257.0;-437.0;248.0;209.0
-135.0;-249.0;-320.0;173.0;-221.0;364.0;483.0
-134.0;-341.0;-255.0;166.0;-430.0;269.0;243.0
-168.0;-164.0;-198.0;122.0;-269.0;367.0;324.0
-125.0;-330.0;-266.0;259.0;-422.0;273.0;201.0
-121.0;-347.0;-276.0;300.0;-424.0;285.0;180.0
-188.0;-120.0;-153.0;46.0;-297.0;367.0;323.0
-234.0;-83.0;-39.0;49.0;-357.0;367.0;302.0
-267.0;-242.0;83.0;238.0;-429.0;376.0;243.0
-273.0;-411.0;-226.0;-52.0;-228.0;467.0;334.0
-118.0;-301.0;-276.0;362.0;-426.0;288.0;188.0
-318.0;-533.0;-203.0;79.0;-216.0;489.0;586.0
-358.0;-504.0;-237.0;94.0;-251.0;456.0;392.0
-383.0;-525.0;-241.0;28.0;-307.0;443.0;415.0
-405.0;-588.0;-175.0;79.0;-381.0;440.0;499.0
-613.0;-549.0;-98.0;-56.0;-419.0;664.0;302.0
-211.0;-143.0;69.0;242.0;-452.0;360.0;103.0
-268.0;-457.0;15.0;237.0;-440.0;405.0;657.0
-306.0;-399.0;-11.0;200.0;-448.0;424.0;481.0
-321.0;-350.0;14.0;295.0;-460.0;445.0;537.0
-275.0;-267.0;65.0;665.0;-544.0;567.0;379.0
-100.0;-309.0;-246.0;189.0;-439.0;260.0;117.0
-97.0;-340.0;-233.0;-10.0;-418.0;237.0;237.0
-95.0;-319.0;-240.0;129.0;-398.0;218.0;236.0
-92.0;-300.0;-267.0;232.0;-385.0;213.0;175.0
-83.0;-293.0;-300.0;468.0;-350.0;183.0;109.0
-74.0;-335.0;-258.0;108.0;-316.0;155.0;159.0
-70.0;-358.0;-171.0;189.0;-270.0;139.0;237.0
-69.0;-394.0;-161.0;168.0;-269.0;141.0;272.0
-68.0;-353.0;-155.0;123.0;-270.0;141.0;245.0
-67.0;-331.0;-145.0;125.0;-270.0;142.0;204.0
-66.0;-331.0;-136.0;117.0;-273.0;146.0;215.0
-677.0;-828.0;333.0;352.0;-751.0;401.0;986.0
-66.0;-318.0;-128.0;75.0;-280.0;153.0;196.0
-66.0;-292.0;-113.0;121.0;-289.0;163.0;144.0
-289.0;-165.0;122.0;289.0;-509.0;422.0;350.0
-272.0;-192.0;119.0;276.0;-501.0;426.0;393.0
-244.0;-276.0;97.0;345.0;-474.0;409.0;566.0
-178.0;-500.0;-47.0;118.0;-413.0;379.0;440.0
-93.0;-609.0;-177.0;99.0;-355.0;364.0;641.0
-72.0;-573.0;-211.0;115.0;-338.0;357.0;588.0
5.0;-315.0;-320.0;130.0;-296.0;344.0;251.0
-494.0;-330.0;-171.0;106.0;-555.0;477.0;508.0
-73.0;-318.0;-69.0;174.0;-312.0;188.0;264.0
-86.0;-347.0;-49.0;191.0;-318.0;196.0;252.0
-205.0;-238.0;-342.0;215.0;-322.0;331.0;349.0
-246.0;-355.0;-334.0;222.0;-329.0;340.0;608.0
-290.0;-347.0;-329.0;193.0;-334.0;349.0;531.0
-303.0;-188.0;-325.0;198.0;-336.0;351.0;363.0
-631.0;288.0;-572.0;364.0;-548.0;286.0;-121.0
-251.0;-386.0;-230.0;273.0;-347.0;355.0;408.0
-225.0;-411.0;-220.0;239.0;-349.0;361.0;380.0
-199.0;-346.0;-210.0;183.0;-348.0;362.0;459.0
-164.0;-327.0;-214.0;163.0;-340.0;353.0;581.0
-91.0;-353.0;-43.0;194.0;-315.0;196.0;260.0
-95.0;-333.0;-34.0;132.0;-308.0;195.0;247.0
-103.0;-292.0;-37.0;158.0;-295.0;195.0;196.0
-105.0;-283.0;-42.0;164.0;-295.0;203.0;169.0
-107.0;-272.0;-35.0;208.0;-308.0;219.0;165.0
-398.0;-807.0;-326.0;266.0;-522.0;428.0;485.0
-107.0;-293.0;-29.0;127.0;-314.0;220.0;165.0
-346.0;-268.0;261.0;286.0;-577.0;448.0;138.0
-396.0;-280.0;127.0;220.0;-487.0;398.0;235.0
-106.0;-282.0;-5.0;82.0;-338.0;223.0;153.0
-105.0;-366.0;24.0;162.0;-362.0;222.0;264.0
-105.0;-325.0;19.0;151.0;-363.0;217.0;235.0
-104.0;-339.0;18.0;72.0;-364.0;214.0;179.0
-101.0;-333.0;28.0;69.0;-371.0;211.0;196.0
-100.0;-292.0;29.0;57.0;-378.0;207.0;194.0
-99.0;-280.0;30.0;96.0;-378.0;204.0;164.0
-96.0;-313.0;39.0;69.0;-382.0;203.0;203.0
-90.0;-334.0;36.0;55.0;-380.0;205.0;206.0
-86.0;-322.0;26.0;7.0;-376.0;204.0;194.0
-84.0;-311.0;21.0;101.0;-374.0;203.0;156.0
-80.0;-307.0;4.0;142.0;-376.0;201.0;188.0
-78.0;-341.0;-12.0;132.0;-374.0;198.0;179.0
-73.0;-335.0;-17.0;118.0;-366.0;191.0;215.0
-68.0;-370.0;-21.0;258.0;-389.0;197.0;234.0
-65.0;-365.0;-44.0;193.0;-389.0;186.0;258.0
-62.0;-394.0;-80.0;145.0;-383.0;172.0;263.0
-55.0;-350.0;-157.0;69.0;-300.0;118.0;214.0
-56.0;-311.0;-168.0;91.0;-271.0;113.0;224.0
-56.0;-348.0;-165.0;191.0;-241.0;126.0;257.0
-55.0;-368.0;-163.0;157.0;-239.0;125.0;259.0
-55.0;-362.0;-160.0;163.0;-239.0;126.0;255.0
-58.0;-376.0;-162.0;171.0;-249.0;130.0;262.0
-59.0;-384.0;-169.0;122.0;-252.0;124.0;262.0
-68.0;-351.0;-101.0;71.0;-309.0;283.0;473.0
-60.0;-174.0;-97.0;34.0;-309.0;281.0;522.0
-58.0;-371.0;-170.0;55.0;-253.0;125.0;265.0
-57.0;-327.0;-164.0;110.0;-261.0;128.0;230.0
-54.0;-341.0;-157.0;262.0;-269.0;131.0;207.0
-51.0;-345.0;-149.0;339.0;-267.0;123.0;212.0
-48.0;-311.0;-154.0;203.0;-231.0;97.0;185.0
-368.0;-327.0;-97.0;270.0;-519.0;495.0;546.0
-374.0;-294.0;-95.0;302.0;-528.0;498.0;600.0
-50.0;-308.0;-174.0;126.0;-209.0;102.0;221.0
-55.0;-300.0;-196.0;150.0;-215.0;131.0;249.0
-228.0;-710.0;-108.0;-23.0;-362.0;197.0;403.0
-244.0;-630.0;-78.0;11.0;-379.0;206.0;248.0
-274.0;-670.0;-39.0;51.0;-415.0;228.0;471.0
-333.0;-702.0;27.0;176.0;-489.0;294.0;404.0
-345.0;-632.0;42.0;150.0;-507.0;312.0;592.0
-67.0;-215.0;-219.0;215.0;-228.0;157.0;212.0
-116.0;-320.0;-287.0;337.0;-236.0;223.0;239.0
-131.0;-373.0;-301.0;303.0;-240.0;245.0;321.0
-143.0;-367.0;-316.0;186.0;-250.0;267.0;370.0
-159.0;-409.0;-343.0;216.0;-270.0;297.0;340.0
-160.0;-358.0;-340.0;279.0;-275.0;303.0;361.0
-168.0;-396.0;-269.0;307.0;-337.0;329.0;249.0
-173.0;-411.0;-244.0;311.0;-352.0;337.0;250.0
-175.0;-433.0;-200.0;400.0;-369.0;345.0;255.0
-233.0;-640.0;2.0;248.0;-474.0;466.0;473.0
-310.0;-548.0;-135.0;258.0;-495.0;577.0;526.0
-318.0;-507.0;-146.0;249.0;-490.0;581.0;422.0
-327.0;-354.0;-135.0;214.0;-482.0;575.0;398.0
-329.0;-360.0;-115.0;173.0;-484.0;571.0;375.0
-331.0;-333.0;-98.0;61.0;-491.0;573.0;327.0
-350.0;-375.0;-45.0;168.0;-488.0;581.0;367.0
-355.0;-505.0;-59.0;12.0;-501.0;550.0;478.0
-607.0;-682.0;-8.0;-217.0;-500.0;636.0;435.0
-368.0;-436.0;-52.0;146.0;-532.0;560.0;530.0
-799.0;-558.0;90.0;172.0;-732.0;556.0;453.0
-773.0;-565.0;163.0;536.0;-852.0;518.0;579.0
-350.0;-386.0;-57.0;184.0;-560.0;550.0;410.0
-483.0;-177.0;-67.0;136.0;-623.0;578.0;314.0
-334.0;-307.0;-52.0;299.0;-527.0;523.0;355.0
-339.0;-382.0;-103.0;321.0;-500.0;528.0;474.0
-344.0;-361.0;-138.0;233.0;-488.0;535.0;486.0
-352.0;-451.0;-233.0;252.0;-477.0;558.0;469.0
-358.0;-366.0;-186.0;165.0;-466.0;595.0;322.0
-748.0;-254.0;-252.0;374.0;-684.0;263.0;228.0
-182.0;-605.0;-107.0;34.0;-294.0;504.0;374.0
-346.0;-399.0;-328.0;142.0;-484.0;544.0;427.0
-347.0;-392.0;-326.0;158.0;-486.0;542.0;413.0
-348.0;-373.0;-320.0;186.0;-489.0;539.0;376.0
-349.0;-332.0;-312.0;176.0;-502.0;536.0;350.0
-357.0;-354.0;-281.0;212.0;-545.0;512.0;352.0
-357.0;-317.0;-266.0;223.0;-554.0;503.0;325.0
-357.0;-348.0;-236.0;220.0;-568.0;484.0;399.0
-358.0;-356.0;-219.0;174.0;-575.0;475.0;441.0
-357.0;-418.0;-194.0;183.0;-583.0;465.0;457.0
-363.0;-352.0;-159.0;285.0;-600.0;439.0;593.0
-358.0;-490.0;-135.0;341.0;-609.0;425.0;486.0
-358.0;-546.0;-127.0;345.0;-614.0;418.0;558.0
-361.0;-488.0;-112.0;377.0;-619.0;412.0;622.0
-429.0;-527.0;-289.0;147.0;-589.0;361.0;503.0
-410.0;-547.0;-219.0;158.0;-600.0;369.0;494.0
-375.0;-553.0;-119.0;156.0;-614.0;393.0;580.0
-444.0;-460.0;504.0;384.0;-630.0;539.0;557.0
-344.0;-341.0;238.0;267.0;-553.0;56.0;699.0
9.0;-7.0;19.0;204.0;-652.0;-15.0;849.0
-391.0;-233.0;213.0;272.0;-515.0;448.0;281.0
-148.0;-681.0;-32.0;-26.0;-343.0;385.0;300.0
-632.0;-319.0;-82.0;54.0;-628.0;133.0;474.0
-158.0;-730.0;-80.0;-5.0;-343.0;361.0;380.0
-499.0;-158.0;-122.0;152.0;-835.0;-50.0;486.0
-842.0;-228.0;-18.0;-54.0;-802.0;305.0;284.0
-261.0;-373.0;-599.0;290.0;-308.0;278.0;1200.0
52.0;-961.0;-334.0;193.0;-142.0;145.0;453.0
-317.0;-321.0;210.0;348.0;-552.0;51.0;692.0
-318.0;-333.0;206.0;347.0;-553.0;50.0;698.0
-574.0;-324.0;-131.0;-42.0;-568.0;118.0;546.0
-573.0;-294.0;-158.0;17.0;-585.0;105.0;546.0
-304.0;-431.0;227.0;394.0;-573.0;50.0;771.0
-302.0;-195.0;-41.0;387.0;-346.0;291.0;98.0
-355.0;-344.0;-298.0;196.0;-535.0;520.0;295.0
-349.0;-321.0;-306.0;180.0;-512.0;532.0;299.0
-22.0;-425.0;-278.0;-86.0;-141.0;288.0;455.0
-754.0;-871.0;59.0;44.0;-601.0;609.0;948.0
373.0;-31.0;-144.0;276.0;227.0;-140.0;-69.0
-341.0;-348.0;242.0;263.0;-556.0;55.0;700.0
-344.0;-378.0;-318.0;103.0;-484.0;549.0;423.0
-343.0;-408.0;-306.0;83.0;-484.0;553.0;422.0
-343.0;-564.0;-29.0;-124.0;-508.0;520.0;723.0
-341.0;-355.0;241.0;266.0;-556.0;56.0;700.0
-445.0;-294.0;114.0;196.0;-500.0;481.0;100.0
-343.0;-361.0;243.0;266.0;-554.0;55.0;701.0
-342.0;-403.0;-292.0;92.0;-485.0;560.0;388.0
-341.0;-388.0;-287.0;100.0;-484.0;565.0;359.0
-147.0;-434.0;-426.0;119.0;-371.0;432.0;489.0
-320.0;-111.0;-259.0;88.0;-389.0;413.0;261.0
-342.0;-358.0;243.0;268.0;-553.0;53.0;703.0
-213.0;-165.0;-23.0;160.0;-440.0;357.0;97.0
-213.0;-195.0;-85.0;92.0;-442.0;358.0;97.0
-188.0;-103.0;-353.0;115.0;-285.0;355.0;384.0
-597.0;-108.0;-166.0;640.0;-589.0;-31.0;503.0
-123.0;-218.0;195.0;55.0;-203.0;258.0;211.0
12.0;-335.0;-409.0;159.0;-245.0;342.0;403.0
-75.0;-383.0;-429.0;85.0;-219.0;378.0;429.0
-651.0;-778.0;-416.0;-61.0;-567.0;596.0;780.0
-113.0;-248.0;-271.0;337.0;-430.0;286.0;169.0
-285.0;-295.0;309.0;44.0;-396.0;421.0;406.0
-317.0;-447.0;208.0;49.0;-421.0;457.0;212.0
-156.0;-552.0;-286.0;-9.0;-339.0;448.0;547.0
-339.0;-5.0;26.0;260.0;-534.0;575.0;87.0
-228.0;-320.0;-359.0;286.0;-375.0;358.0;145.0
-301.0;-158.0;-340.0;136.0;-421.0;432.0;284.0
-28.0;-284.0;-389.0;137.0;-51.0;122.0;145.0
-17.0;-138.0;-279.0;32.0;-150.0;211.0;421.0
21.0;-337.0;-546.0;8.0;-145.0;232.0;441.0
-342.0;-357.0;242.0;264.0;-553.0;54.0;706.0
-294.0;-266.0;-200.0;97.0;-333.0;386.0;74.0
-341.0;-343.0;240.0;267.0;-553.0;54.0;713.0
-48.0;-291.0;-244.0;-87.0;-305.0;372.0;425.0
21.0;-241.0;-288.0;3.0;-275.0;311.0;342.0
-395.0;-399.0;183.0;58.0;-506.0;528.0;556.0
-832.0;-226.0;-44.0;222.0;-749.0;532.0;186.0
-306.0;-284.0;-60.0;130.0;-458.0;481.0;107.0
-179.0;-258.0;-77.0;128.0;-361.0;399.0;69.0
-291.0;-804.0;-18.0;81.0;-433.0;242.0;336.0
-331.0;-369.0;251.0;295.0;-619.0;37.0;580.0
-159.0;-337.0;-303.0;291.0;-306.0;317.0;100.0
-134.0;-555.0;-101.0;-143.0;-320.0;357.0;298.0
-318.0;-277.0;-767.0;462.0;-179.0;104.0;91.0
105.0;-844.0;-622.0;394.0;-40.0;-22.0;800.0
-126.0;-649.0;-89.0;-111.0;-285.0;321.0;332.0
-389.0;-266.0;333.0;249.0;-582.0;488.0;3.0
-152.0;-724.0;-58.0;-27.0;-330.0;373.0;318.0
-124.0;-662.0;-66.0;-136.0;-282.0;312.0;297.0
-122.0;-637.0;-39.0;-132.0;-273.0;303.0;304.0
-318.0;-739.0;552.0;168.0;-622.0;259.0;904.0
-312.0;-484.0;410.0;199.0;-599.0;302.0;849.0
-299.0;-280.0;563.0;168.0;-623.0;262.0;871.0
-333.0;-497.0;234.0;304.0;-617.0;39.0;860.0
-595.0;-283.0;354.0;190.0;-688.0;236.0;404.0
-320.0;-494.0;530.0;168.0;-613.0;254.0;865.0
-342.0;-502.0;247.0;249.0;-552.0;56.0;850.0
-271.0;-493.0;28.0;812.0;-880.0;26.0;862.0
-676.0;-515.0;-232.0;214.0;-538.0;405.0;526.0
-214.0;-469.0;-111.0;331.0;-381.0;444.0;91.0
-153.0;-742.0;-78.0;-47.0;-328.0;367.0;347.0
-676.0;-503.0;-225.0;225.0;-539.0;406.0;438.0
-685.0;-311.0;-382.0;296.0;-644.0;437.0;363.0
-344.0;-337.0;-195.0;199.0;-464.0;595.0;249.0
-346.0;-318.0;-191.0;193.0;-468.0;593.0;234.0
-687.0;-461.0;-590.0;205.0;-567.0;412.0;685.0
-676.0;-523.0;-224.0;218.0;-539.0;407.0;479.0
-675.0;-499.0;-216.0;217.0;-539.0;409.0;470.0
-246.0;-368.0;-77.0;328.0;-399.0;441.0;58.0
-678.0;-476.0;-247.0;231.0;-537.0;401.0;501.0
-217.0;-534.0;532.0;217.0;-618.0;255.0;598.0
-262.0;-523.0;688.0;397.0;-789.0;-164.0;884.0
-604.0;-486.0;-78.0;302.0;-579.0;387.0;497.0
-664.0;-800.0;-238.0;183.0;-646.0;576.0;468.0
-248.0;-510.0;263.0;333.0;-627.0;32.0;619.0
-754.0;-312.0;-269.0;131.0;-716.0;532.0;291.0
-263.0;-489.0;408.0;223.0;-652.0;42.0;796.0
-332.0;-842.0;248.0;283.0;-619.0;37.0;682.0
-248.0;-332.0;253.0;351.0;-621.0;24.0;578.0
-241.0;-237.0;252.0;349.0;-620.0;25.0;523.0
-658.0;-677.0;-422.0;-14.0;-588.0;591.0;706.0
-795.0;-266.0;-311.0;63.0;-574.0;411.0;474.0
-236.0;-227.0;250.0;363.0;-620.0;24.0;547.0
-735.0;-339.0;-295.0;399.0;-663.0;254.0;399.0
-243.0;-116.0;251.0;354.0;-620.0;24.0;707.0
-781.0;-577.0;-485.0;455.0;-567.0;223.0;534.0
-51.0;-307.0;243.0;302.0;-551.0;72.0;796.0
-807.0;-474.0;-166.0;230.0;-693.0;555.0;459.0
-298.0;-235.0;561.0;599.0;-779.0;93.0;328.0
-163.0;-787.0;-78.0;-22.0;-338.0;358.0;333.0
-272.0;-625.0;517.0;633.0;-828.0;92.0;915.0
-51.0;-458.0;268.0;374.0;-601.0;64.0;744.0
-411.0;-624.0;491.0;332.0;-711.0;498.0;471.0
-323.0;-388.0;260.0;292.0;-622.0;33.0;686.0
-326.0;-364.0;264.0;292.0;-622.0;34.0;639.0
-327.0;-337.0;268.0;295.0;-622.0;34.0;628.0
-75.0;-655.0;11.0;-136.0;-259.0;245.0;291.0
-372.0;-336.0;482.0;248.0;-703.0;127.0;731.0
-389.0;-455.0;505.0;505.0;-700.0;157.0;770.0
-373.0;-367.0;431.0;392.0;-686.0;154.0;934.0
-328.0;-372.0;251.0;297.0;-621.0;37.0;662.0
-328.0;-360.0;253.0;299.0;-620.0;37.0;672.0
-329.0;-370.0;250.0;299.0;-620.0;36.0;677.0
-328.0;-367.0;252.0;304.0;-622.0;38.0;711.0
-330.0;-364.0;252.0;290.0;-619.0;37.0;672.0
-330.0;-387.0;252.0;290.0;-619.0;37.0;689.0
781.0;-265.0;374.0;235.0;754.0;-496.0;274.0
-752.0;-640.0;362.0;226.0;-740.0;422.0;776.0
-297.0;-304.0;550.0;621.0;-788.0;92.0;-55.0
-762.0;-433.0;627.0;443.0;-838.0;452.0;457.0
-431.0;-629.0;376.0;399.0;-651.0;44.0;934.0
-796.0;-302.0;260.0;339.0;-803.0;244.0;333.0
-631.0;-229.0;610.0;-19.0;-754.0;112.0;367.0
-652.0;-14.0;252.0;211.0;-777.0;595.0;471.0
-725.0;-310.0;468.0;213.0;-762.0;18.0;301.0
-328.0;-477.0;109.0;147.0;-552.0;19.0;829.0
-679.0;-263.0;483.0;187.0;-757.0;28.0;681.0
-327.0;-480.0;97.0;150.0;-547.0;20.0;837.0
-326.0;-497.0;80.0;137.0;-549.0;22.0;830.0
-340.0;-525.0;-737.0;98.0;-374.0;192.0;468.0
-167.0;-763.0;-72.0;14.0;-337.0;361.0;347.0
-564.0;-823.0;535.0;356.0;-795.0;329.0;753.0
-803.0;-93.0;-494.0;165.0;-551.0;398.0;119.0
-736.0;-303.0;-463.0;375.0;-552.0;110.0;323.0
-62.0;-177.0;-1031.0;68.0;83.0;-74.0;683.0
-260.0;-446.0;-583.0;181.0;-222.0;271.0;532.0
-228.0;-418.0;-805.0;84.0;-57.0;-115.0;502.0
-621.0;-298.0;-299.0;97.0;-564.0;112.0;452.0
-280.0;-439.0;-562.0;205.0;-240.0;289.0;569.0
-277.0;-410.0;-560.0;202.0;-238.0;287.0;557.0
-369.0;-574.0;-668.0;181.0;-159.0;345.0;606.0
-384.0;-541.0;-659.0;331.0;-178.0;337.0;825.0
-153.0;-317.0;-722.0;92.0;-153.0;234.0;730.0
-172.0;-775.0;-70.0;32.0;-337.0;367.0;342.0
-320.0;-436.0;-628.0;274.0;-247.0;261.0;561.0
-488.0;-444.0;-691.0;244.0;-378.0;248.0;487.0
-325.0;-486.0;64.0;155.0;-554.0;27.0;825.0
-805.0;-579.0;-113.0;212.0;-713.0;545.0;718.0
-324.0;-467.0;63.0;156.0;-555.0;29.0;809.0
-324.0;-491.0;77.0;158.0;-555.0;28.0;846.0
-325.0;-514.0;78.0;157.0;-554.0;28.0;844.0
-552.0;-673.0;313.0;341.0;-744.0;548.0;364.0
-435.0;-745.0;405.0;156.0;-626.0;498.0;186.0
-303.0;-901.0;547.0;155.0;-625.0;255.0;392.0
-616.0;-302.0;-232.0;28.0;-548.0;115.0;396.0
-240.0;-779.0;259.0;407.0;-642.0;-87.0;1004.0
-320.0;-838.0;9.0;144.0;-470.0;276.0;359.0
-307.0;-773.0;-6.0;112.0;-452.0;259.0;224.0
-487.0;-620.0;-484.0;205.0;-365.0;397.0;404.0
-325.0;-519.0;100.0;167.0;-556.0;30.0;829.0
-226.0;-352.0;-518.0;47.0;-287.0;302.0;364.0
-342.0;-302.0;-388.0;-216.0;-441.0;195.0;90.0
-211.0;-769.0;-136.0;-83.0;-349.0;190.0;434.0
-192.0;-137.0;-370.0;224.0;-282.0;314.0;-102.0
-468.0;-768.0;-439.0;127.0;-191.0;479.0;645.0
-792.0;-171.0;-160.0;210.0;-730.0;607.0;-80.0
-793.0;-172.0;117.0;272.0;-761.0;565.0;41.0
-762.0;-128.0;434.0;184.0;-766.0;637.0;-119.0
-424.0;-282.0;202.0;131.0;-500.0;475.0;225.0
-316.0;-339.0;-378.0;-22.0;-300.0;449.0;275.0
-302.0;-370.0;-423.0;4.0;-286.0;454.0;256.0
-328.0;-485.0;135.0;177.0;-560.0;24.0;861.0
122.0;-710.0;-1009.0;278.0;124.0;-304.0;864.0
-298.0;-41.0;-29.0;47.0;-393.0;447.0;320.0
3.0;-776.0;71.0;186.0;-217.0;111.0;447.0
-712.0;370.0;22.0;-72.0;-552.0;721.0;-500.0
-317.0;-515.0;91.0;138.0;-554.0;28.0;846.0
-204.0;-225.0;-331.0;-20.0;-225.0;382.0;219.0
-337.0;-315.0;-212.0;51.0;-360.0;390.0;56.0
-105.0;-396.0;-470.0;56.0;-275.0;404.0;277.0
-2.0;-916.0;-20.0;-28.0;-192.0;104.0;416.0
-185.0;-768.0;-52.0;15.0;-351.0;381.0;331.0
-191.0;-768.0;-54.0;16.0;-358.0;384.0;343.0
-339.0;-214.0;8.0;75.0;-524.0;492.0;66.0
-204.0;-763.0;-52.0;3.0;-369.0;390.0;335.0
-210.0;-763.0;-50.0;9.0;-375.0;394.0;330.0
-165.0;-664.0;-194.0;-37.0;-309.0;515.0;472.0
-772.0;-598.0;298.0;33.0;-732.0;661.0;763.0
-759.0;-1050.0;-5.0;131.0;-699.0;563.0;1469.0
-215.0;-779.0;-36.0;61.0;-382.0;400.0;317.0
464.0;-739.0;119.0;121.0;548.0;-482.0;808.0
-77.0;-435.0;-262.0;-221.0;-240.0;247.0;666.0
-111.0;-423.0;-223.0;-177.0;-272.0;246.0;685.0
-80.0;-741.0;-361.0;-191.0;-263.0;237.0;668.0
-140.0;-454.0;-256.0;-156.0;-264.0;258.0;663.0
-149.0;-433.0;-266.0;-148.0;-260.0;266.0;689.0
-69.0;-420.0;-360.0;-201.0;-208.0;255.0;638.0
-58.0;-426.0;-475.0;-249.0;-222.0;257.0;651.0
-183.0;-420.0;-398.0;-70.0;-243.0;302.0;656.0
-169.0;-464.0;-903.0;-73.0;-22.0;23.0;978.0
-284.0;-506.0;327.0;666.0;-834.0;-41.0;866.0
-61.0;-480.0;318.0;139.0;-310.0;361.0;334.0
-43.0;-490.0;310.0;29.0;-290.0;346.0;354.0
8.0;-199.0;195.0;7.0;-187.0;291.0;482.0
-71.0;-640.0;275.0;355.0;-600.0;63.0;1062.0
354.0;-325.0;14.0;-4.0;-10.0;14.0;362.0
-219.0;-779.0;-29.0;100.0;-389.0;406.0;320.0
-221.0;-794.0;-29.0;126.0;-397.0;409.0;311.0
-784.0;-416.0;-540.0;95.0;-634.0;460.0;304.0
-574.0;-361.0;-162.0;-48.0;-601.0;91.0;432.0
-25.0;-223.0;-421.0;132.0;-202.0;294.0;204.0
-575.0;-351.0;-167.0;-81.0;-603.0;82.0;437.0
-13.0;-196.0;-402.0;158.0;-214.0;302.0;325.0
-30.0;-233.0;-508.0;76.0;-106.0;157.0;291.0
-15.0;-215.0;-399.0;95.0;-229.0;306.0;416.0
17.0;-307.0;-386.0;-55.0;-259.0;312.0;353.0
-569.0;-359.0;-215.0;-23.0;-617.0;71.0;430.0
-568.0;-366.0;-225.0;5.0;-622.0;67.0;386.0
-123.0;-67.0;-114.0;42.0;-379.0;421.0;344.0
-270.0;-519.0;-1.0;422.0;-545.0;546.0;738.0
-55.0;-249.0;-178.0;472.0;-343.0;373.0;260.0
-226.0;-763.0;-25.0;72.0;-407.0;409.0;381.0
-37.0;-405.0;-305.0;-125.0;-301.0;395.0;370.0
-240.0;-749.0;-26.0;-16.0;-415.0;407.0;309.0
-817.0;-229.0;-250.0;103.0;-657.0;544.0;101.0
-260.0;-762.0;-24.0;21.0;-425.0;404.0;296.0
-92.0;-590.0;-402.0;72.0;-216.0;376.0;762.0
-552.0;-340.0;-249.0;68.0;-643.0;2.0;278.0
-445.0;-873.0;-669.0;257.0;-278.0;383.0;745.0
-674.0;-496.0;-220.0;204.0;-538.0;409.0;475.0
-518.0;-400.0;-451.0;136.0;-569.0;-9.0;558.0
-675.0;-518.0;-384.0;98.0;-668.0;468.0;306.0
-268.0;-757.0;-27.0;4.0;-422.0;400.0;303.0
-842.0;-389.0;-370.0;-40.0;-717.0;598.0;399.0
-180.0;-644.0;-111.0;-107.0;-295.0;500.0;389.0
-178.0;-186.0;-142.0;170.0;-349.0;359.0;-46.0
-276.0;-786.0;-24.0;54.0;-416.0;403.0;301.0
-712.0;-550.0;-235.0;147.0;-607.0;573.0;966.0
-743.0;-61.0;-85.0;120.0;-697.0;575.0;496.0
77.0;-514.0;-429.0;52.0;-162.0;310.0;624.0
-98.0;127.0;-335.0;45.0;-262.0;276.0;-69.0
-283.0;-807.0;-27.0;103.0;-412.0;413.0;391.0
-58.0;-414.0;-473.0;-182.0;-222.0;257.0;621.0
-58.0;-389.0;-397.0;-62.0;-238.0;330.0;451.0
-230.0;-164.0;-114.0;171.0;-261.0;291.0;-117.0
-156.0;-242.0;-122.0;163.0;-203.0;253.0;4.0
-275.0;-197.0;50.0;128.0;-544.0;571.0;373.0
-278.0;-192.0;43.0;227.0;-555.0;571.0;285.0
-283.0;-229.0;40.0;260.0;-557.0;571.0;283.0
-682.0;-307.0;183.0;182.0;-710.0;509.0;937.0
-304.0;-829.0;-163.0;131.0;-377.0;426.0;407.0
