Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
323.0;4.0;-12.0;315.0;-392.0;484.0;202.0;-347.0;599.0;60.0
340.0;-43.0;-14.0;312.0;-394.0;482.0;204.0;-349.0;598.0;62.0
320.0;-11.0;-13.0;306.0;-396.0;481.0;206.0;-320.0;596.0;59.0
321.0;-2.0;-15.0;289.0;-397.0;481.0;207.0;-316.0;595.0;71.0
381.0;29.0;-9.0;278.0;-403.0;487.0;213.0;-270.0;592.0;40.0
373.0;47.0;-4.0;302.0;-401.0;491.0;211.0;-271.0;592.0;46.0
348.0;57.0;5.0;314.0;-397.0;495.0;206.0;-281.0;592.0;60.0
362.0;47.0;20.0;324.0;-389.0;501.0;195.0;-280.0;595.0;49.0
320.0;-31.0;25.0;309.0;-368.0;500.0;173.0;-315.0;607.0;68.0
373.0;-22.0;22.0;315.0;-363.0;499.0;168.0;-314.0;612.0;59.0
363.0;-29.0;18.0;300.0;-357.0;498.0;161.0;-321.0;617.0;60.0
327.0;40.0;8.0;249.0;-318.0;499.0;119.0;-344.0;640.0;69.0
348.0;60.0;10.0;254.0;-318.0;501.0;118.0;-348.0;639.0;70.0
340.0;-5.0;21.0;269.0;-321.0;503.0;120.0;-322.0;636.0;89.0
341.0;-53.0;21.0;274.0;-323.0;503.0;123.0;-314.0;635.0;89.0
338.0;-78.0;18.0;284.0;-326.0;501.0;127.0;-309.0;633.0;66.0
324.0;-76.0;16.0;290.0;-330.0;499.0;132.0;-300.0;631.0;54.0
356.0;-63.0;12.0;299.0;-331.0;499.0;133.0;-304.0;629.0;57.0
315.0;-20.0;15.0;305.0;-332.0;501.0;134.0;-304.0;629.0;63.0
302.0;-1.0;19.0;310.0;-330.0;503.0;132.0;-306.0;630.0;60.0
283.0;16.0;22.0;324.0;-329.0;504.0;130.0;-300.0;631.0;70.0
264.0;28.0;33.0;306.0;-322.0;510.0;123.0;-275.0;637.0;87.0
327.0;-13.0;44.0;293.0;-314.0;515.0;116.0;-255.0;642.0;93.0
310.0;1.0;49.0;286.0;-308.0;517.0;110.0;-245.0;646.0;77.0
295.0;28.0;84.0;270.0;-271.0;527.0;70.0;-209.0;664.0;118.0
314.0;67.0;92.0;322.0;-257.0;530.0;54.0;-252.0;670.0;42.0
334.0;53.0;109.0;285.0;-228.0;533.0;22.0;-291.0;685.0;60.0
361.0;-75.0;132.0;283.0;-144.0;518.0;-82.0;-261.0;706.0;-18.0
365.0;-41.0;137.0;256.0;-129.0;515.0;-100.0;-243.0;709.0;-24.0
360.0;126.0;218.0;428.0;-351.0;557.0;107.0;-235.0;589.0;52.0
402.0;-345.0;191.0;309.0;-245.0;532.0;44.0;-498.0;664.0;-62.0
596.0;107.0;103.0;176.0;-444.0;528.0;220.0;-117.0;527.0;162.0
368.0;342.0;-361.0;621.0;-322.0;451.0;186.0;-230.0;644.0;251.0
404.0;-14.0;-669.0;850.0;-376.0;125.0;211.0;-276.0;627.0;123.0
379.0;-3.0;-347.0;541.0;-384.0;119.0;179.0;-349.0;588.0;48.0
307.0;93.0;-193.0;588.0;-264.0;85.0;69.0;-375.0;693.0;209.0
334.0;66.0;-186.0;524.0;-254.0;79.0;57.0;-369.0;696.0;288.0
360.0;-214.0;-186.0;415.0;-236.0;75.0;36.0;-404.0;699.0;349.0
399.0;10.0;413.0;194.0;-283.0;535.0;112.0;-142.0;688.0;-90.0
347.0;-101.0;355.0;226.0;-157.0;457.0;-30.0;-391.0;726.0;19.0
513.0;-45.0;211.0;289.0;-687.0;246.0;600.0;-439.0;273.0;92.0
430.0;-30.0;109.0;309.0;-650.0;259.0;549.0;-547.0;328.0;88.0
211.0;121.0;-6.0;386.0;-610.0;280.0;485.0;-439.0;374.0;0.0
113.0;178.0;-29.0;396.0;-602.0;284.0;474.0;-438.0;382.0;-42.0
306.0;-58.0;347.0;237.0;-149.0;459.0;-36.0;-448.0;726.0;8.0
188.0;554.0;-184.0;211.0;-500.0;351.0;436.0;-104.0;537.0;43.0
463.0;-58.0;253.0;132.0;0.0;511.0;-222.0;-212.0;711.0;170.0
210.0;24.0;257.0;176.0;-7.0;514.0;-218.0;-237.0;705.0;140.0
187.0;268.0;-122.0;315.0;-513.0;325.0;441.0;-134.0;533.0;70.0
536.0;160.0;-187.0;419.0;-433.0;348.0;262.0;-235.0;582.0;-1.0
506.0;-29.0;-207.0;399.0;-413.0;341.0;237.0;-208.0;601.0;41.0
501.0;-108.0;-232.0;440.0;-390.0;333.0;212.0;-284.0;620.0;39.0
272.0;-207.0;347.0;181.0;-144.0;466.0;-40.0;-451.0;726.0;154.0
200.0;237.0;362.0;192.0;-131.0;490.0;-50.0;-534.0;723.0;94.0
367.0;-119.0;812.0;205.0;-194.0;540.0;65.0;-186.0;682.0;98.0
263.0;-93.0;108.0;195.0;-33.0;520.0;-138.0;-429.0;748.0;40.0
441.0;-45.0;506.0;253.0;-326.0;546.0;142.0;-225.0;642.0;147.0
266.0;52.0;103.0;140.0;-163.0;525.0;-30.0;-190.0;703.0;184.0
277.0;-2.0;102.0;110.0;-229.0;527.0;17.0;-168.0;665.0;141.0
241.0;-166.0;81.0;217.0;-366.0;512.0;168.0;-128.0;612.0;93.0
262.0;-134.0;-657.0;519.0;-287.0;-39.0;97.0;-272.0;646.0;316.0
287.0;-277.0;-500.0;370.0;-268.0;230.0;87.0;-413.0;677.0;316.0
410.0;-26.0;-291.0;336.0;-264.0;259.0;76.0;-393.0;693.0;209.0
406.0;-123.0;-300.0;326.0;-282.0;250.0;96.0;-347.0;682.0;192.0
359.0;-25.0;-338.0;442.0;-306.0;245.0;120.0;-276.0;668.0;131.0
360.0;112.0;-529.0;321.0;-393.0;183.0;194.0;-163.0;562.0;354.0
402.0;-9.0;516.0;281.0;-349.0;549.0;161.0;-230.0;622.0;185.0
344.0;-6.0;106.0;99.0;-305.0;-48.0;83.0;-299.0;648.0;442.0
358.0;-134.0;-20.0;372.0;-301.0;55.0;82.0;-296.0;652.0;362.0
446.0;-212.0;-164.0;483.0;-251.0;497.0;88.0;-400.0;685.0;-85.0
410.0;-155.0;-37.0;583.0;-235.0;484.0;73.0;-408.0;693.0;-42.0
289.0;-19.0;73.0;580.0;-225.0;473.0;67.0;-394.0;699.0;24.0
246.0;-15.0;96.0;472.0;-222.0;472.0;66.0;-422.0;700.0;54.0
275.0;-63.0;109.0;568.0;-222.0;474.0;67.0;-434.0;700.0;70.0
263.0;255.0;-20.0;626.0;-254.0;512.0;104.0;-220.0;691.0;104.0
316.0;-75.0;-112.0;504.0;-297.0;111.0;81.0;-277.0;656.0;339.0
247.0;688.0;62.0;547.0;-249.0;501.0;94.0;-236.0;690.0;84.0
331.0;76.0;-141.0;505.0;-294.0;125.0;79.0;-279.0;658.0;308.0
330.0;-37.0;-171.0;726.0;-289.0;140.0;75.0;-265.0;662.0;221.0
234.0;-85.0;183.0;337.0;-84.0;540.0;-151.0;-216.0;734.0;100.0
266.0;-137.0;194.0;331.0;-73.0;530.0;-162.0;-244.0;733.0;118.0
393.0;139.0;274.0;350.0;-1.0;471.0;-243.0;-161.0;737.0;157.0
471.0;-40.0;853.0;172.0;-550.0;-141.0;785.0;-414.0;-502.0;73.0
342.0;145.0;754.0;315.0;-665.0;-113.0;777.0;-455.0;-240.0;188.0
820.0;-16.0;379.0;52.0;-633.0;67.0;958.0;-779.0;-535.0;423.0
253.0;-63.0;590.0;282.0;-413.0;567.0;228.0;-185.0;577.0;140.0
364.0;-222.0;-37.0;468.0;-151.0;-22.0;-37.0;-340.0;723.0;418.0
402.0;277.0;313.0;305.0;-122.0;505.0;-151.0;-147.0;681.0;91.0
485.0;78.0;381.0;110.0;-488.0;210.0;634.0;-128.0;247.0;77.0
666.0;79.0;217.0;285.0;-424.0;228.0;612.0;34.0;240.0;200.0
390.0;-216.0;131.0;160.0;-436.0;242.0;615.0;-155.0;228.0;213.0
395.0;124.0;346.0;388.0;-23.0;516.0;-145.0;194.0;755.0;11.0
403.0;-101.0;330.0;295.0;-26.0;498.0;-211.0;-381.0;721.0;-6.0
254.0;271.0;247.0;385.0;-315.0;541.0;124.0;-530.0;641.0;-19.0
407.0;-202.0;358.0;42.0;-198.0;498.0;-41.0;-203.0;663.0;195.0
381.0;33.0;334.0;217.0;-442.0;503.0;155.0;-93.0;500.0;140.0
355.0;-50.0;-174.0;594.0;-318.0;468.0;178.0;-268.0;624.0;10.0
386.0;4.0;389.0;361.0;-236.0;539.0;69.0;-535.0;706.0;-59.0
447.0;-140.0;344.0;165.0;-167.0;520.0;-16.0;-172.0;749.0;12.0
436.0;-157.0;322.0;235.0;-128.0;516.0;-50.0;-404.0;762.0;41.0
230.0;53.0;131.0;447.0;-509.0;457.0;359.0;-489.0;582.0;-79.0
223.0;-142.0;151.0;59.0;-200.0;515.0;35.0;-325.0;708.0;174.0
493.0;-11.0;107.0;164.0;-417.0;521.0;219.0;-119.0;562.0;155.0
423.0;-71.0;144.0;442.0;-474.0;487.0;297.0;-270.0;641.0;159.0
381.0;-125.0;142.0;411.0;-475.0;487.0;293.0;-175.0;634.0;87.0
357.0;204.0;138.0;315.0;-469.0;485.0;268.0;-414.0;608.0;-63.0
335.0;-18.0;146.0;344.0;-464.0;484.0;240.0;-390.0;573.0;-20.0
283.0;-280.0;179.0;280.0;-465.0;492.0;231.0;-259.0;549.0;-28.0
473.0;-131.0;232.0;212.0;-452.0;513.0;206.0;-420.0;530.0;-45.0
509.0;-249.0;244.0;293.0;-444.0;518.0;193.0;-409.0;529.0;-32.0
365.0;205.0;207.0;330.0;-435.0;508.0;146.0;-258.0;537.0;-131.0
440.0;229.0;179.0;134.0;-367.0;485.0;26.0;-502.0;566.0;83.0
447.0;201.0;193.0;153.0;-352.0;486.0;1.0;-422.0;571.0;46.0
542.0;333.0;289.0;248.0;-253.0;481.0;-148.0;-698.0;569.0;88.0
514.0;335.0;311.0;198.0;-259.0;477.0;-166.0;-607.0;562.0;156.0
668.0;153.0;435.0;306.0;-257.0;429.0;-214.0;-556.0;532.0;168.0
332.0;99.0;120.0;193.0;-481.0;536.0;260.0;-82.0;471.0;106.0
237.0;324.0;165.0;312.0;-382.0;548.0;188.0;-324.0;578.0;75.0
335.0;-133.0;153.0;300.0;-293.0;517.0;116.0;-163.0;699.0;-80.0
245.0;0.0;111.0;326.0;-65.0;466.0;-128.0;-320.0;765.0;234.0
313.0;45.0;205.0;128.0;-212.0;510.0;8.0;-264.0;682.0;239.0
414.0;-81.0;190.0;346.0;-310.0;483.0;78.0;-181.0;609.0;308.0
415.0;-164.0;181.0;364.0;-335.0;470.0;84.0;-131.0;580.0;302.0
162.0;41.0;124.0;351.0;-345.0;482.0;243.0;-504.0;744.0;216.0
380.0;-249.0;170.0;355.0;-353.0;457.0;86.0;-151.0;554.0;275.0
234.0;-141.0;102.0;282.0;-373.0;458.0;269.0;-292.0;726.0;186.0
456.0;-37.0;94.0;275.0;-387.0;456.0;283.0;-389.0;690.0;201.0
522.0;86.0;84.0;235.0;-407.0;454.0;294.0;-122.0;658.0;218.0
568.0;-310.0;106.0;367.0;-370.0;397.0;65.0;-58.0;539.0;178.0
114.0;-41.0;49.0;463.0;-284.0;342.0;-6.0;-231.0;620.0;169.0
112.0;180.0;213.0;310.0;-394.0;532.0;156.0;-237.0;560.0;37.0
448.0;75.0;81.0;320.0;-435.0;450.0;306.0;-22.0;620.0;216.0
346.0;-494.0;80.0;299.0;-495.0;458.0;348.0;-52.0;460.0;113.0
-46.0;-68.0;-219.0;-239.0;-461.0;413.0;396.0;156.0;705.0;358.0
303.0;-168.0;-191.0;332.0;-106.0;93.0;-116.0;-230.0;700.0;418.0
354.0;-33.0;-213.0;619.0;-348.0;427.0;211.0;-311.0;620.0;28.0
345.0;235.0;197.0;162.0;-416.0;538.0;261.0;-267.0;464.0;-40.0
443.0;56.0;182.0;351.0;-276.0;548.0;68.0;-318.0;650.0;20.0
359.0;-43.0;124.0;187.0;-300.0;507.0;74.0;-176.0;668.0;120.0
353.0;355.0;197.0;226.0;-327.0;542.0;152.0;-377.0;579.0;-66.0
455.0;257.0;189.0;391.0;-304.0;539.0;120.0;-313.0;635.0;-18.0
392.0;249.0;172.0;334.0;-291.0;529.0;92.0;-137.0;680.0;138.0
431.0;165.0;132.0;313.0;-214.0;507.0;-5.0;-183.0;708.0;316.0
379.0;96.0;135.0;279.0;-179.0;500.0;-47.0;-172.0;715.0;273.0
239.0;31.0;145.0;305.0;-140.0;496.0;-84.0;-225.0;724.0;263.0
176.0;-24.0;396.0;248.0;-184.0;476.0;45.0;-431.0;734.0;48.0
326.0;-163.0;329.0;201.0;-216.0;467.0;74.0;-331.0;729.0;65.0
369.0;58.0;-215.0;637.0;-351.0;427.0;216.0;-314.0;619.0;-18.0
315.0;-11.0;144.0;298.0;-257.0;512.0;40.0;-228.0;690.0;167.0
446.0;-346.0;218.0;176.0;-267.0;481.0;129.0;-420.0;712.0;-60.0
271.0;-105.0;182.0;162.0;-153.0;517.0;-48.0;-323.0;727.0;179.0
444.0;-248.0;149.0;188.0;-311.0;504.0;176.0;-381.0;691.0;-76.0
370.0;-832.0;671.0;959.0;-509.0;-249.0;834.0;-216.0;-54.0;-309.0
269.0;-57.0;-184.0;503.0;-400.0;268.0;448.0;-429.0;475.0;401.0
347.0;-667.0;-271.0;291.0;-559.0;256.0;462.0;-353.0;323.0;383.0
459.0;-226.0;-292.0;497.0;-299.0;450.0;400.0;-290.0;282.0;68.0
460.0;-745.0;-439.0;508.0;-316.0;393.0;432.0;-327.0;282.0;284.0
324.0;141.0;283.0;418.0;-414.0;516.0;28.0;-672.0;545.0;-22.0
284.0;78.0;321.0;147.0;-186.0;468.0;97.0;-517.0;714.0;199.0
273.0;-33.0;323.0;211.0;-236.0;446.0;89.0;-376.0;709.0;61.0
415.0;213.0;344.0;366.0;-610.0;527.0;139.0;-325.0;214.0;-9.0
566.0;-70.0;111.0;81.0;-744.0;503.0;293.0;5.0;-183.0;115.0
469.0;-178.0;337.0;196.0;-253.0;451.0;96.0;-442.0;708.0;-38.0
344.0;-794.0;-29.0;722.0;-582.0;149.0;628.0;-509.0;51.0;124.0
630.0;-405.0;-305.0;523.0;-512.0;219.0;430.0;-803.0;102.0;275.0
378.0;108.0;-285.0;-7.0;321.0;-19.0;-138.0;-344.0;-641.0;647.0
697.0;-137.0;-119.0;760.0;-461.0;62.0;564.0;-705.0;181.0;45.0
740.0;225.0;124.0;323.0;-550.0;56.0;275.0;-638.0;243.0;287.0
783.0;173.0;140.0;331.0;-547.0;56.0;270.0;-854.0;248.0;334.0
715.0;-175.0;-46.0;650.0;-446.0;79.0;573.0;-575.0;9.0;85.0
777.0;174.0;155.0;316.0;-545.0;53.0;265.0;-921.0;252.0;364.0
813.0;200.0;169.0;124.0;-544.0;51.0;260.0;-908.0;256.0;321.0
301.0;-667.0;-464.0;679.0;400.0;-57.0;-248.0;-297.0;-588.0;233.0
816.0;-19.0;-276.0;439.0;-342.0;-186.0;792.0;-806.0;-482.0;266.0
773.0;17.0;65.0;589.0;-313.0;-96.0;775.0;-834.0;-563.0;76.0
398.0;-23.0;-339.0;314.0;-692.0;-227.0;811.0;-264.0;-268.0;567.0
747.0;41.0;199.0;249.0;-545.0;55.0;240.0;-832.0;263.0;362.0
729.0;-2.0;198.0;114.0;-547.0;54.0;237.0;-943.0;264.0;384.0
777.0;-81.0;195.0;188.0;-553.0;58.0;234.0;-867.0;266.0;364.0
780.0;-112.0;192.0;273.0;-553.0;62.0;233.0;-917.0;270.0;312.0
808.0;-60.0;200.0;282.0;-552.0;75.0;236.0;-823.0;279.0;346.0
847.0;-88.0;209.0;386.0;-551.0;84.0;237.0;-837.0;279.0;335.0
706.0;178.0;-200.0;641.0;-413.0;264.0;403.0;-620.0;190.0;28.0
656.0;231.0;-202.0;729.0;-405.0;274.0;393.0;-625.0;186.0;27.0
813.0;-569.0;-267.0;876.0;-403.0;230.0;411.0;-590.0;128.0;-50.0
816.0;-32.0;229.0;239.0;-547.0;93.0;234.0;-861.0;285.0;436.0
470.0;23.0;-196.0;276.0;-565.0;373.0;425.0;-205.0;347.0;-128.0
493.0;93.0;-147.0;292.0;-570.0;391.0;425.0;-133.0;363.0;16.0
413.0;-67.0;4.0;241.0;-544.0;444.0;378.0;-147.0;466.0;30.0
495.0;231.0;-107.0;323.0;-708.0;-25.0;524.0;-478.0;236.0;391.0
484.0;-53.0;183.0;345.0;-393.0;513.0;160.0;-414.0;655.0;124.0
440.0;-50.0;225.0;181.0;-475.0;499.0;209.0;-331.0;487.0;-10.0
468.0;146.0;349.0;292.0;-406.0;546.0;122.0;-180.0;587.0;-70.0
439.0;269.0;330.0;361.0;-398.0;544.0;109.0;-162.0;604.0;-41.0
476.0;-28.0;-6.0;40.0;-712.0;-190.0;526.0;-499.0;239.0;703.0
218.0;-293.0;207.0;198.0;-160.0;435.0;-198.0;-186.0;666.0;158.0
214.0;-162.0;363.0;203.0;201.0;436.0;-356.0;-404.0;767.0;227.0
477.0;27.0;664.0;236.0;-464.0;524.0;280.0;-247.0;461.0;131.0
763.0;-177.0;261.0;110.0;-544.0;92.0;234.0;-856.0;295.0;337.0
730.0;4.0;289.0;174.0;-548.0;94.0;238.0;-843.0;302.0;346.0
767.0;151.0;254.0;416.0;-553.0;111.0;241.0;-749.0;302.0;369.0
585.0;-13.0;-585.0;519.0;-518.0;403.0;453.0;-527.0;448.0;-120.0
328.0;57.0;-292.0;496.0;-484.0;385.0;338.0;-525.0;564.0;-59.0
799.0;149.0;236.0;85.0;-549.0;115.0;238.0;-889.0;303.0;168.0
690.0;19.0;235.0;368.0;-551.0;119.0;237.0;-806.0;303.0;401.0
742.0;-28.0;237.0;471.0;-550.0;120.0;237.0;-831.0;303.0;349.0
786.0;22.0;233.0;162.0;-546.0;118.0;233.0;-903.0;312.0;314.0
506.0;24.0;-438.0;805.0;-454.0;329.0;415.0;-351.0;385.0;-189.0
778.0;79.0;222.0;435.0;-543.0;127.0;234.0;-881.0;316.0;249.0
745.0;81.0;228.0;202.0;-544.0;124.0;234.0;-837.0;316.0;347.0
753.0;46.0;227.0;513.0;-544.0;128.0;235.0;-736.0;316.0;328.0
278.0;-5.0;-258.0;497.0;-418.0;420.0;397.0;-286.0;348.0;-99.0
449.0;34.0;-236.0;485.0;-441.0;435.0;409.0;-236.0;324.0;-162.0
807.0;5.0;228.0;531.0;-545.0;121.0;236.0;-710.0;321.0;278.0
264.0;434.0;-167.0;346.0;-12.0;239.0;-200.0;-267.0;717.0;442.0
339.0;97.0;-197.0;326.0;-74.0;233.0;-160.0;-323.0;680.0;405.0
323.0;113.0;-183.0;299.0;-41.0;238.0;-180.0;-320.0;699.0;322.0
780.0;-27.0;222.0;424.0;-536.0;117.0;235.0;-845.0;326.0;298.0
793.0;-27.0;222.0;232.0;-536.0;115.0;233.0;-864.0;325.0;235.0
446.0;-197.0;258.0;202.0;-106.0;445.0;-114.0;-178.0;750.0;284.0
462.0;-181.0;270.0;233.0;-148.0;460.0;-74.0;-56.0;736.0;253.0
476.0;-135.0;273.0;294.0;-180.0;473.0;-39.0;-123.0;721.0;191.0
316.0;219.0;295.0;306.0;-266.0;496.0;46.0;-389.0;635.0;140.0
302.0;197.0;295.0;280.0;-303.0;493.0;68.0;-336.0;604.0;106.0
286.0;189.0;296.0;300.0;-333.0;492.0;85.0;-237.0;578.0;80.0
356.0;246.0;276.0;271.0;-363.0;485.0;106.0;-130.0;556.0;95.0
518.0;124.0;262.0;205.0;-323.0;477.0;78.0;-158.0;589.0;109.0
560.0;-17.0;264.0;238.0;-290.0;475.0;57.0;-221.0;613.0;194.0
411.0;-828.0;-317.0;808.0;-678.0;406.0;470.0;-164.0;302.0;-110.0
379.0;-85.0;-231.0;521.0;-464.0;437.0;416.0;-337.0;331.0;-48.0
330.0;-68.0;-255.0;468.0;-467.0;422.0;412.0;-365.0;342.0;16.0
806.0;98.0;207.0;193.0;-536.0;122.0;235.0;-851.0;330.0;200.0
858.0;-37.0;170.0;303.0;-538.0;131.0;235.0;-865.0;334.0;107.0
563.0;169.0;55.0;810.0;-432.0;446.0;82.0;-341.0;489.0;-8.0
468.0;-49.0;143.0;916.0;-378.0;465.0;9.0;-451.0;533.0;-101.0
548.0;-497.0;805.0;911.0;8.0;673.0;-504.0;-487.0;484.0;-269.0
803.0;-13.0;-212.0;613.0;-515.0;221.0;385.0;-739.0;279.0;41.0
855.0;70.0;241.0;209.0;110.0;-252.0;-701.0;-537.0;686.0;94.0
387.0;-147.0;-53.0;602.0;-282.0;427.0;124.0;-314.0;671.0;-204.0
717.0;-310.0;-266.0;591.0;-605.0;417.0;364.0;-520.0;514.0;-111.0
398.0;-139.0;-7.0;628.0;-272.0;392.0;113.0;-349.0;675.0;-239.0
388.0;153.0;-855.0;447.0;-610.0;-264.0;492.0;-321.0;393.0;187.0
366.0;-54.0;-302.0;218.0;-359.0;3.0;232.0;-282.0;611.0;259.0
388.0;-113.0;8.0;683.0;-268.0;386.0;107.0;-356.0;677.0;-138.0
399.0;-98.0;21.0;665.0;-264.0;380.0;103.0;-351.0;679.0;-162.0
380.0;-129.0;45.0;622.0;-257.0;382.0;91.0;-337.0;682.0;-77.0
378.0;148.0;64.0;286.0;-253.0;364.0;86.0;-344.0;683.0;-85.0
551.0;-214.0;-36.0;459.0;-325.0;210.0;161.0;-201.0;599.0;-22.0
351.0;-81.0;230.0;358.0;-319.0;295.0;157.0;-154.0;596.0;69.0
261.0;77.0;595.0;423.0;-146.0;412.0;53.0;-410.0;733.0;325.0
243.0;-71.0;599.0;443.0;-191.0;427.0;84.0;-427.0;737.0;273.0
796.0;-109.0;-165.0;393.0;-544.0;208.0;378.0;-901.0;192.0;5.0
775.0;-120.0;-171.0;424.0;-547.0;206.0;379.0;-631.0;190.0;-24.0
491.0;-97.0;640.0;230.0;-452.0;518.0;260.0;-289.0;493.0;91.0
453.0;116.0;512.0;133.0;-127.0;496.0;-191.0;-175.0;671.0;100.0
416.0;-29.0;57.0;599.0;-253.0;378.0;85.0;-335.0;683.0;64.0
806.0;-502.0;-482.0;375.0;-665.0;231.0;432.0;-940.0;9.0;-56.0
369.0;-28.0;483.0;221.0;-548.0;483.0;358.0;-173.0;432.0;31.0
496.0;-299.0;462.0;182.0;-484.0;482.0;288.0;-257.0;492.0;48.0
417.0;34.0;62.0;477.0;-252.0;370.0;86.0;-337.0;684.0;-220.0
397.0;134.0;64.0;497.0;-253.0;369.0;86.0;-333.0;684.0;-87.0
516.0;-229.0;629.0;231.0;-431.0;514.0;241.0;-396.0;531.0;43.0
399.0;37.0;57.0;742.0;-254.0;379.0;87.0;-325.0;684.0;0.0
419.0;-166.0;359.0;166.0;-169.0;525.0;-77.0;-305.0;711.0;-6.0
592.0;-274.0;448.0;414.0;-157.0;459.0;-244.0;-515.0;664.0;39.0
399.0;-15.0;56.0;635.0;-254.0;377.0;88.0;-323.0;684.0;-6.0
387.0;77.0;59.0;708.0;-254.0;379.0;88.0;-322.0;684.0;-45.0
403.0;-7.0;259.0;214.0;-266.0;518.0;30.0;-206.0;677.0;133.0
403.0;-29.0;49.0;692.0;-254.0;387.0;88.0;-328.0;683.0;-56.0
391.0;-30.0;51.0;589.0;-254.0;383.0;88.0;-326.0;683.0;87.0
756.0;-214.0;-197.0;666.0;-527.0;220.0;381.0;-630.0;255.0;9.0
757.0;-59.0;-238.0;644.0;-533.0;231.0;388.0;-777.0;178.0;111.0
366.0;136.0;49.0;437.0;-253.0;385.0;87.0;-321.0;683.0;-64.0
380.0;118.0;46.0;830.0;-253.0;402.0;87.0;-328.0;683.0;-9.0
528.0;-100.0;165.0;326.0;-48.0;527.0;-203.0;-318.0;745.0;223.0
380.0;-54.0;45.0;622.0;-253.0;402.0;87.0;-321.0;684.0;7.0
384.0;-36.0;63.0;644.0;-252.0;391.0;85.0;-324.0;686.0;-79.0
401.0;-27.0;69.0;724.0;-251.0;382.0;85.0;-333.0;687.0;-142.0
465.0;-12.0;59.0;403.0;-211.0;530.0;19.0;-206.0;751.0;26.0
294.0;156.0;27.0;379.0;-247.0;520.0;52.0;-582.0;711.0;8.0
711.0;52.0;-236.0;649.0;-522.0;248.0;399.0;-782.0;167.0;61.0
388.0;-11.0;76.0;388.0;-251.0;369.0;85.0;-341.0;687.0;33.0
636.0;414.0;-109.0;241.0;-494.0;458.0;318.0;-480.0;230.0;85.0
585.0;61.0;-106.0;146.0;-491.0;457.0;325.0;-475.0;283.0;38.0
527.0;0.0;-94.0;204.0;-505.0;459.0;324.0;-442.0;310.0;28.0
529.0;218.0;-65.0;504.0;-499.0;464.0;319.0;-628.0;350.0;134.0
379.0;6.0;85.0;582.0;-258.0;370.0;92.0;-331.0;681.0;-119.0
416.0;-186.0;-16.0;447.0;-479.0;445.0;303.0;-728.0;381.0;-50.0
737.0;-142.0;33.0;345.0;-560.0;432.0;415.0;-293.0;367.0;13.0
484.0;139.0;90.0;467.0;-591.0;409.0;472.0;-286.0;345.0;-81.0
401.0;-83.0;80.0;597.0;-262.0;382.0;97.0;-319.0;679.0;-69.0
793.0;98.0;-435.0;467.0;-667.0;295.0;400.0;-940.0;48.0;172.0
404.0;-62.0;83.0;593.0;-264.0;375.0;99.0;-308.0;679.0;69.0
316.0;-19.0;198.0;128.0;-596.0;411.0;556.0;-544.0;149.0;-112.0
509.0;-57.0;190.0;106.0;-598.0;400.0;558.0;-558.0;153.0;-5.0
560.0;-88.0;191.0;144.0;-612.0;372.0;569.0;-544.0;161.0;90.0
412.0;485.0;183.0;104.0;-670.0;350.0;685.0;-257.0;16.0;300.0
602.0;121.0;217.0;93.0;-642.0;350.0;605.0;-362.0;152.0;101.0
384.0;-44.0;85.0;619.0;-268.0;386.0;102.0;-290.0;681.0;42.0
628.0;144.0;758.0;250.0;-716.0;237.0;725.0;-826.0;146.0;173.0
349.0;45.0;89.0;685.0;-257.0;385.0;92.0;-344.0;686.0;-113.0
349.0;-21.0;83.0;650.0;-252.0;401.0;87.0;-349.0;686.0;-62.0
885.0;212.0;-447.0;499.0;-682.0;142.0;332.0;-890.0;158.0;186.0
362.0;-89.0;96.0;622.0;-244.0;400.0;76.0;-359.0;686.0;-159.0
367.0;-126.0;105.0;624.0;-243.0;399.0;74.0;-332.0;687.0;-94.0
379.0;-256.0;118.0;600.0;-241.0;397.0;69.0;-335.0;690.0;-95.0
424.0;-205.0;138.0;572.0;-237.0;390.0;67.0;-326.0;696.0;-79.0
428.0;-255.0;160.0;578.0;-233.0;390.0;66.0;-326.0;703.0;-111.0
418.0;-236.0;168.0;599.0;-231.0;391.0;64.0;-350.0;705.0;-99.0
387.0;-44.0;184.0;535.0;-226.0;389.0;57.0;-382.0;712.0;-102.0
442.0;307.0;-182.0;769.0;-690.0;174.0;482.0;-495.0;274.0;149.0
280.0;-128.0;-106.0;562.0;-557.0;411.0;393.0;-556.0;418.0;16.0
263.0;-241.0;-122.0;533.0;-540.0;418.0;364.0;-589.0;401.0;-6.0
566.0;143.0;-118.0;623.0;-529.0;445.0;341.0;-305.0;375.0;109.0
398.0;105.0;188.0;623.0;-226.0;392.0;57.0;-396.0;711.0;-81.0
419.0;97.0;198.0;542.0;-229.0;390.0;58.0;-395.0;705.0;-28.0
436.0;-127.0;-355.0;459.0;-376.0;198.0;215.0;-338.0;638.0;35.0
457.0;-39.0;-337.0;550.0;-364.0;179.0;198.0;-401.0;633.0;133.0
