InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-945.0;982.0;-74.0;-824.0;234.0;227.0;254.0;546.0;-1007.0;150.0;-424.0;-103.0
-971.0;958.0;67.0;-833.0;289.0;171.0;108.0;466.0;-944.0;214.0;-334.0;27.0
-996.0;989.0;39.0;-855.0;299.0;194.0;136.0;411.0;-970.0;251.0;-287.0;62.0
-865.0;376.0;542.0;-65.0;834.0;261.0;1.0;-213.0;-904.0;450.0;-43.0;217.0
-918.0;1043.0;-865.0;-761.0;212.0;272.0;-68.0;-580.0;-1018.0;236.0;-485.0;-86.0
-996.0;881.0;580.0;-777.0;378.0;254.0;343.0;-252.0;-961.0;244.0;113.0;232.0
-964.0;968.0;317.0;-845.0;145.0;260.0;-74.0;-509.0;-830.0;77.0;-307.0;-66.0
-873.0;1051.0;784.0;-812.0;201.0;355.0;632.0;151.0;-760.0;-3.0;-373.0;-16.0
-996.0;1098.0;-11.0;-774.0;518.0;154.0;295.0;106.0;-861.0;113.0;107.0;152.0
-234.0;-429.0;107.0;731.0;600.0;290.0;-11.0;357.0;-942.0;943.0;-435.0;39.0
-1083.0;1004.0;-82.0;-962.0;203.0;165.0;-133.0;384.0;-953.0;272.0;-351.0;3.0
-971.0;780.0;649.0;-622.0;759.0;221.0;40.0;280.0;-905.0;96.0;71.0;192.0
-1175.0;1097.0;-391.0;-1081.0;-54.0;880.0;637.0;453.0;-1045.0;107.0;-290.0;-28.0
-928.0;1054.0;56.0;-761.0;357.0;221.0;328.0;-333.0;-925.0;216.0;24.0;129.0
-996.0;978.0;-261.0;-864.0;160.0;218.0;486.0;46.0;-883.0;-31.0;-231.0;89.0
-974.0;957.0;28.0;-798.0;363.0;260.0;494.0;-223.0;-933.0;160.0;28.0;122.0
-1001.0;1003.0;-38.0;-907.0;182.0;342.0;445.0;-183.0;-608.0;-74.0;-120.0;76.0
-851.0;342.0;824.0;-55.0;801.0;276.0;277.0;641.0;-936.0;524.0;60.0;190.0
-832.0;894.0;1097.0;-766.0;214.0;70.0;445.0;-524.0;-827.0;68.0;-312.0;43.0
-957.0;1009.0;-74.0;-847.0;146.0;185.0;219.0;98.0;-965.0;-58.0;-322.0;-123.0
-842.0;991.0;230.0;-682.0;159.0;369.0;286.0;-571.0;-987.0;261.0;-260.0;47.0
-991.0;989.0;261.0;-801.0;262.0;187.0;633.0;114.0;-818.0;41.0;-212.0;11.0
-1104.0;1215.0;-819.0;-962.0;244.0;567.0;588.0;-3.0;-1172.0;372.0;-211.0;226.0
-942.0;933.0;-18.0;-797.0;320.0;267.0;220.0;592.0;-919.0;245.0;-349.0;14.0
-1135.0;1071.0;14.0;-1009.0;188.0;480.0;-384.0;-582.0;-1072.0;176.0;-370.0;-102.0
-788.0;889.0;-427.0;-655.0;224.0;446.0;99.0;-246.0;-798.0;243.0;-430.0;-32.0
-1017.0;883.0;-95.0;-707.0;589.0;232.0;-42.0;571.0;-892.0;247.0;-9.0;88.0
-794.0;759.0;-645.0;-690.0;247.0;406.0;61.0;-435.0;-859.0;152.0;-298.0;-13.0
-980.0;558.0;20.0;-182.0;816.0;213.0;-19.0;-382.0;-818.0;179.0;37.0;263.0
-755.0;615.0;335.0;-227.0;655.0;165.0;404.0;-406.0;-902.0;377.0;-344.0;261.0
-997.0;1031.0;457.0;-906.0;183.0;310.0;216.0;576.0;-969.0;2.0;-299.0;-68.0
-989.0;1044.0;172.0;-776.0;250.0;271.0;362.0;-380.0;-843.0;202.0;-130.0;180.0
-777.0;989.0;-37.0;-950.0;-38.0;354.0;361.0;967.0;-1005.0;-604.0;-16.0;-9.0
-953.0;1154.0;-28.0;-789.0;48.0;-466.0;92.0;165.0;-765.0;97.0;-598.0;-368.0
-952.0;980.0;96.0;-826.0;242.0;244.0;264.0;566.0;-989.0;130.0;-310.0;-69.0
-913.0;977.0;-1858.0;-854.0;183.0;333.0;266.0;191.0;-1067.0;183.0;-275.0;61.0
-606.0;1232.0;348.0;-516.0;76.0;329.0;137.0;-78.0;-947.0;277.0;-303.0;97.0
-1233.0;1337.0;-269.0;-1079.0;187.0;345.0;83.0;77.0;-1016.0;200.0;-374.0;-119.0
-888.0;1338.0;-91.0;-834.0;-76.0;-163.0;-544.0;-285.0;-1016.0;-69.0;-342.0;-149.0
-971.0;984.0;27.0;-835.0;303.0;210.0;143.0;489.0;-946.0;260.0;-289.0;61.0
-969.0;960.0;10.0;-827.0;316.0;200.0;119.0;491.0;-953.0;264.0;-343.0;45.0
-741.0;664.0;22.0;-599.0;284.0;1558.0;-302.0;51.0;-900.0;214.0;-264.0;-150.0
-975.0;980.0;29.0;-843.0;282.0;201.0;131.0;505.0;-965.0;206.0;-311.0;30.0
-970.0;968.0;-27.0;-833.0;298.0;190.0;116.0;497.0;-952.0;239.0;-259.0;38.0
-972.0;983.0;10.0;-843.0;278.0;211.0;118.0;491.0;-951.0;218.0;-294.0;42.0
-1097.0;906.0;-263.0;-1052.0;108.0;400.0;-35.0;-359.0;-1282.0;-82.0;-364.0;-23.0
-834.0;211.0;-853.0;218.0;939.0;226.0;363.0;405.0;-976.0;497.0;-240.0;14.0
-978.0;989.0;104.0;-844.0;271.0;210.0;139.0;532.0;-954.0;191.0;-304.0;18.0
