InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-1012.0;1020.0;-78.0;-870.0;311.0;209.0;89.0;426.0;-941.0;261.0;-303.0;27.0
-964.0;990.0;-143.0;-824.0;310.0;208.0;111.0;510.0;-940.0;221.0;-397.0;-47.0
-951.0;959.0;361.0;-815.0;270.0;216.0;178.0;567.0;-991.0;191.0;-335.0;-60.0
-862.0;1025.0;14.0;-698.0;515.0;280.0;-59.0;-608.0;-867.0;267.0;63.0;119.0
-1085.0;1085.0;-25.0;-876.0;470.0;353.0;386.0;-665.0;-629.0;-179.0;-208.0;161.0
-952.0;815.0;-160.0;-597.0;382.0;104.0;508.0;726.0;-900.0;-216.0;224.0;133.0
-1037.0;844.0;-373.0;-706.0;568.0;119.0;425.0;285.0;-841.0;139.0;21.0;-17.0
-873.0;824.0;-598.0;-546.0;513.0;66.0;430.0;279.0;-994.0;244.0;-40.0;-10.0
-975.0;866.0;-118.0;-586.0;592.0;69.0;432.0;405.0;-960.0;229.0;39.0;66.0
-947.0;798.0;133.0;-598.0;664.0;36.0;408.0;437.0;-961.0;307.0;183.0;161.0
-961.0;960.0;1165.0;-804.0;421.0;280.0;-24.0;-14.0;-1044.0;-74.0;-104.0;149.0
-970.0;987.0;-40.0;-837.0;270.0;196.0;109.0;518.0;-962.0;205.0;-272.0;28.0
-972.0;974.0;-70.0;-837.0;275.0;206.0;140.0;516.0;-971.0;222.0;-275.0;41.0
-964.0;971.0;-67.0;-828.0;301.0;191.0;89.0;519.0;-968.0;236.0;-271.0;59.0
-969.0;962.0;33.0;-829.0;300.0;200.0;111.0;521.0;-957.0;245.0;-309.0;18.0
-935.0;944.0;221.0;-808.0;249.0;326.0;55.0;149.0;-1010.0;28.0;-248.0;-55.0
-957.0;1009.0;-74.0;-847.0;146.0;185.0;219.0;98.0;-965.0;-58.0;-322.0;-123.0
-946.0;911.0;-495.0;-709.0;366.0;257.0;26.0;-201.0;-893.0;276.0;-354.0;152.0
-968.0;891.0;143.0;-734.0;370.0;244.0;29.0;-230.0;-882.0;286.0;-157.0;226.0
-933.0;771.0;-155.0;-373.0;773.0;368.0;164.0;-341.0;-864.0;230.0;381.0;244.0
-977.0;914.0;84.0;-794.0;353.0;258.0;391.0;-287.0;-936.0;221.0;10.0;108.0
-871.0;1030.0;7.0;-525.0;471.0;403.0;297.0;475.0;-1020.0;294.0;-301.0;198.0
-878.0;718.0;50.0;-282.0;647.0;183.0;43.0;419.0;-965.0;319.0;-367.0;94.0
-401.0;538.0;-786.0;-12.0;315.0;200.0;40.0;654.0;-1036.0;650.0;-862.0;-347.0
-1011.0;629.0;-39.0;-461.0;747.0;253.0;-21.0;594.0;-932.0;150.0;-220.0;164.0
-651.0;284.0;92.0;129.0;848.0;287.0;-46.0;323.0;-934.0;623.0;-631.0;-109.0
-1006.0;914.0;-19.0;-752.0;532.0;270.0;95.0;517.0;-819.0;114.0;5.0;110.0
-1068.0;838.0;16.0;-865.0;463.0;-26.0;105.0;469.0;-983.0;112.0;-54.0;23.0
-899.0;1197.0;334.0;-735.0;165.0;412.0;356.0;-393.0;-950.0;198.0;-216.0;25.0
-1117.0;986.0;449.0;-945.0;342.0;120.0;306.0;-670.0;-593.0;-25.0;-253.0;289.0
-968.0;980.0;-191.0;-841.0;249.0;177.0;90.0;-573.0;-950.0;199.0;-321.0;18.0
-940.0;1036.0;201.0;-753.0;238.0;199.0;247.0;-364.0;-941.0;317.0;-311.0;172.0
-970.0;1007.0;348.0;-855.0;214.0;199.0;140.0;-529.0;-902.0;177.0;-379.0;-28.0
-1174.0;933.0;211.0;-1014.0;262.0;264.0;330.0;-663.0;-993.0;211.0;-255.0;23.0
-934.0;881.0;117.0;-766.0;433.0;247.0;354.0;-331.0;-877.0;186.0;-15.0;136.0
-928.0;1054.0;56.0;-761.0;357.0;221.0;328.0;-333.0;-925.0;216.0;24.0;129.0
-937.0;991.0;149.0;-819.0;347.0;191.0;287.0;-375.0;-891.0;95.0;-222.0;180.0
-993.0;901.0;201.0;-779.0;384.0;239.0;299.0;-337.0;-964.0;262.0;-217.0;65.0
-954.0;914.0;-454.0;-739.0;368.0;107.0;661.0;-307.0;-843.0;352.0;-361.0;176.0
-974.0;970.0;-44.0;-801.0;350.0;217.0;319.0;-326.0;-896.0;215.0;-191.0;118.0
-991.0;946.0;-23.0;-806.0;328.0;229.0;279.0;-340.0;-883.0;229.0;-105.0;148.0
-970.0;954.0;55.0;-787.0;368.0;221.0;220.0;-334.0;-908.0;220.0;-74.0;156.0
-980.0;950.0;-33.0;-792.0;361.0;172.0;153.0;-332.0;-906.0;212.0;-103.0;144.0
-976.0;944.0;-22.0;-780.0;375.0;216.0;186.0;-333.0;-897.0;229.0;-80.0;126.0
-968.0;949.0;7.0;-776.0;385.0;252.0;140.0;-343.0;-914.0;221.0;-139.0;124.0
-757.0;721.0;-284.0;-587.0;326.0;447.0;111.0;-126.0;-520.0;135.0;-67.0;40.0
-1101.0;956.0;-52.0;-967.0;501.0;342.0;131.0;-324.0;-802.0;76.0;65.0;264.0
-1109.0;1216.0;-843.0;-989.0;285.0;320.0;13.0;-113.0;-1143.0;295.0;-373.0;-30.0
-1028.0;751.0;-22.0;-715.0;468.0;101.0;123.0;-408.0;-892.0;414.0;-569.0;-88.0
-948.0;990.0;-108.0;-650.0;410.0;196.0;131.0;-244.0;-802.0;515.0;-179.0;119.0
-987.0;968.0;634.0;-894.0;243.0;193.0;30.0;-134.0;-891.0;145.0;-126.0;185.0
-815.0;801.0;502.0;-641.0;523.0;429.0;123.0;-28.0;-912.0;375.0;-272.0;249.0
-815.0;1241.0;405.0;-567.0;613.0;482.0;594.0;-40.0;-865.0;455.0;-443.0;-65.0
-910.0;870.0;309.0;-704.0;423.0;194.0;268.0;-181.0;-1006.0;417.0;-235.0;3.0
-936.0;959.0;42.0;-755.0;369.0;198.0;262.0;-153.0;-954.0;296.0;-172.0;-23.0
-946.0;903.0;54.0;-769.0;363.0;227.0;242.0;-152.0;-957.0;284.0;-203.0;-79.0
-932.0;936.0;26.0;-756.0;371.0;240.0;244.0;-154.0;-955.0;277.0;-162.0;-30.0
-945.0;969.0;40.0;-778.0;306.0;191.0;167.0;-172.0;-964.0;266.0;-242.0;-23.0
-930.0;950.0;-65.0;-753.0;372.0;259.0;88.0;-201.0;-951.0;272.0;-197.0;17.0
-937.0;960.0;-88.0;-771.0;367.0;251.0;40.0;-191.0;-958.0;224.0;-238.0;-7.0
-889.0;903.0;-69.0;-747.0;228.0;340.0;-131.0;-255.0;-1037.0;195.0;-348.0;10.0
-938.0;942.0;-290.0;-754.0;405.0;218.0;68.0;-153.0;-935.0;147.0;-120.0;22.0
-936.0;941.0;-118.0;-750.0;301.0;280.0;149.0;-157.0;-940.0;212.0;-197.0;19.0
-1030.0;830.0;-868.0;-922.0;327.0;149.0;-103.0;0.0;-1060.0;74.0;-252.0;85.0
-927.0;887.0;-263.0;-713.0;388.0;320.0;84.0;-225.0;-953.0;224.0;-127.0;35.0
-1010.0;874.0;172.0;-745.0;371.0;285.0;147.0;-283.0;-922.0;300.0;-23.0;99.0
-1025.0;851.0;1.0;-753.0;554.0;190.0;99.0;-306.0;-877.0;323.0;37.0;158.0
-1025.0;969.0;325.0;-828.0;547.0;245.0;97.0;-320.0;-810.0;236.0;-52.0;183.0
-761.0;862.0;1252.0;-406.0;742.0;317.0;-69.0;235.0;-902.0;525.0;40.0;151.0
-985.0;502.0;-52.0;-656.0;909.0;90.0;166.0;-304.0;-1044.0;291.0;-148.0;212.0
-822.0;858.0;1211.0;-687.0;484.0;300.0;-54.0;-122.0;-1034.0;340.0;-405.0;-66.0
-1006.0;697.0;-114.0;-970.0;223.0;483.0;-132.0;100.0;-1240.0;-39.0;-343.0;-14.0
-940.0;950.0;456.0;-766.0;324.0;334.0;53.0;-473.0;-970.0;-15.0;-398.0;-70.0
-942.0;921.0;200.0;-871.0;139.0;190.0;39.0;-179.0;-1027.0;-44.0;-424.0;-40.0
-888.0;861.0;-200.0;-658.0;481.0;558.0;0.0;426.0;-946.0;461.0;-371.0;191.0
-1072.0;1034.0;201.0;-910.0;131.0;1078.0;556.0;250.0;-1043.0;181.0;-200.0;130.0
-1031.0;989.0;166.0;-717.0;442.0;731.0;345.0;473.0;-658.0;217.0;-327.0;151.0
-939.0;1004.0;484.0;-827.0;295.0;286.0;150.0;214.0;-841.0;97.0;-158.0;278.0
-857.0;912.0;-546.0;-896.0;277.0;93.0;552.0;486.0;-670.0;-238.0;-361.0;-23.0
-998.0;942.0;321.0;-908.0;185.0;-87.0;1739.0;56.0;-944.0;162.0;-334.0;104.0
-937.0;946.0;239.0;-857.0;172.0;-260.0;195.0;241.0;-907.0;146.0;-387.0;115.0
-802.0;1170.0;94.0;-382.0;592.0;227.0;-43.0;53.0;-910.0;235.0;-46.0;218.0
-768.0;1130.0;-11.0;-368.0;440.0;136.0;34.0;59.0;-955.0;313.0;213.0;228.0
-877.0;795.0;-22.0;-697.0;331.0;-8.0;207.0;-247.0;-865.0;55.0;131.0;217.0
-901.0;1046.0;-287.0;-697.0;86.0;237.0;189.0;-140.0;-948.0;405.0;-169.0;-15.0
-721.0;778.0;302.0;-635.0;283.0;266.0;-28.0;198.0;-852.0;160.0;-381.0;-66.0
-1080.0;1014.0;-335.0;-890.0;305.0;269.0;135.0;-259.0;-782.0;163.0;191.0;406.0
-670.0;793.0;-643.0;-533.0;269.0;380.0;150.0;196.0;-766.0;255.0;-409.0;-106.0
-815.0;1155.0;-214.0;-704.0;351.0;475.0;170.0;176.0;-828.0;210.0;-409.0;6.0
-920.0;1037.0;-323.0;-755.0;339.0;-38.0;-88.0;246.0;-889.0;341.0;-542.0;-183.0
-741.0;664.0;22.0;-599.0;284.0;1558.0;-302.0;51.0;-900.0;214.0;-264.0;-150.0
-848.0;986.0;-28.0;-547.0;192.0;407.0;176.0;38.0;-983.0;102.0;-489.0;-186.0
-739.0;882.0;-632.0;-542.0;219.0;433.0;236.0;442.0;-751.0;358.0;-471.0;-38.0
-705.0;871.0;-500.0;-548.0;363.0;473.0;175.0;379.0;-737.0;277.0;-448.0;-115.0
-685.0;712.0;-118.0;-577.0;193.0;394.0;188.0;178.0;-715.0;201.0;-489.0;-7.0
-854.0;946.0;-19.0;-536.0;278.0;324.0;181.0;27.0;-935.0;111.0;-365.0;-252.0
-863.0;835.0;-36.0;-547.0;164.0;288.0;245.0;9.0;-961.0;84.0;-418.0;-270.0
-905.0;764.0;7.0;-570.0;324.0;325.0;242.0;-30.0;-1015.0;20.0;-252.0;-183.0
-703.0;685.0;-166.0;-604.0;211.0;236.0;374.0;117.0;-718.0;192.0;-395.0;-26.0
-1112.0;999.0;-69.0;-928.0;50.0;23.0;-168.0;-727.0;-413.0;-182.0;-397.0;-238.0
-1273.0;841.0;-209.0;-1123.0;49.0;-481.0;-230.0;-241.0;-1275.0;200.0;-562.0;-160.0
-938.0;748.0;-164.0;-760.0;520.0;469.0;356.0;-28.0;-932.0;-235.0;-70.0;-84.0
-673.0;663.0;44.0;-573.0;153.0;320.0;48.0;-133.0;-758.0;204.0;-401.0;-55.0
-932.0;751.0;113.0;-758.0;502.0;351.0;384.0;-35.0;-978.0;-226.0;-200.0;-75.0
-717.0;718.0;-457.0;-591.0;232.0;425.0;145.0;-137.0;-816.0;193.0;-339.0;-33.0
-877.0;1104.0;-145.0;-752.0;281.0;415.0;178.0;145.0;-955.0;186.0;-507.0;-40.0
-846.0;897.0;-136.0;-764.0;103.0;395.0;30.0;88.0;-890.0;101.0;-435.0;-76.0
-806.0;918.0;-313.0;-775.0;287.0;335.0;344.0;-52.0;-978.0;-102.0;-563.0;-127.0
-694.0;781.0;-753.0;-558.0;206.0;402.0;197.0;100.0;-779.0;293.0;-366.0;119.0
-872.0;922.0;-592.0;-770.0;158.0;311.0;64.0;150.0;-926.0;144.0;-305.0;-67.0
-985.0;567.0;1279.0;-338.0;831.0;250.0;42.0;255.0;-928.0;226.0;-245.0;155.0
-882.0;684.0;469.0;-678.0;689.0;314.0;-23.0;218.0;-1008.0;220.0;-288.0;-41.0
-879.0;1024.0;976.0;-754.0;175.0;274.0;-13.0;-152.0;-989.0;174.0;-386.0;-43.0
-876.0;804.0;636.0;-761.0;263.0;347.0;-69.0;32.0;-935.0;208.0;-517.0;-94.0
-964.0;847.0;-58.0;-429.0;579.0;153.0;41.0;-68.0;-823.0;-2.0;39.0;48.0
-830.0;803.0;851.0;-663.0;345.0;241.0;-6.0;29.0;-928.0;-36.0;-386.0;-166.0
-988.0;960.0;20.0;-827.0;287.0;156.0;132.0;-158.0;-955.0;143.0;-286.0;-85.0
-1180.0;1388.0;-237.0;-1048.0;180.0;0.0;198.0;-200.0;-878.0;204.0;-292.0;-150.0
-1014.0;827.0;116.0;-915.0;89.0;6.0;58.0;-172.0;-794.0;46.0;-154.0;-5.0
-971.0;977.0;67.0;-795.0;323.0;170.0;132.0;-134.0;-933.0;158.0;-195.0;49.0
-947.0;966.0;97.0;-777.0;313.0;155.0;141.0;-118.0;-930.0;156.0;-181.0;38.0
-970.0;950.0;82.0;-789.0;316.0;120.0;117.0;-108.0;-946.0;175.0;-194.0;43.0
-961.0;968.0;142.0;-789.0;328.0;139.0;138.0;-105.0;-960.0;178.0;-161.0;36.0
-964.0;969.0;6.0;-784.0;340.0;145.0;154.0;-86.0;-947.0;194.0;-189.0;37.0
-966.0;966.0;-36.0;-788.0;320.0;136.0;100.0;-77.0;-928.0;172.0;-220.0;28.0
-1040.0;919.0;523.0;-926.0;94.0;556.0;961.0;-615.0;-935.0;218.0;-381.0;-23.0
-986.0;839.0;-378.0;-855.0;409.0;199.0;-171.0;86.0;-1003.0;28.0;-228.0;57.0
-1001.0;937.0;94.0;-867.0;299.0;180.0;-36.0;18.0;-936.0;-64.0;-315.0;33.0
-959.0;1020.0;214.0;-811.0;238.0;180.0;-3.0;17.0;-887.0;52.0;-197.0;43.0
-654.0;452.0;-1519.0;169.0;856.0;161.0;491.0;195.0;-973.0;566.0;-36.0;31.0
-1071.0;1281.0;255.0;-960.0;114.0;169.0;-369.0;-322.0;-767.0;171.0;-210.0;-45.0
-937.0;838.0;194.0;-738.0;540.0;317.0;118.0;-80.0;-922.0;141.0;-173.0;-191.0
-945.0;921.0;-49.0;-693.0;446.0;220.0;-85.0;-134.0;-884.0;136.0;-38.0;-40.0
-998.0;1023.0;-168.0;-902.0;151.0;306.0;-70.0;-482.0;-815.0;57.0;-278.0;-10.0
-977.0;949.0;-451.0;-788.0;350.0;289.0;418.0;-212.0;-723.0;-138.0;130.0;21.0
-1059.0;1036.0;306.0;-965.0;104.0;127.0;252.0;-142.0;-935.0;-59.0;-258.0;-56.0
-997.0;1025.0;-344.0;-924.0;177.0;323.0;156.0;-184.0;-1105.0;69.0;-462.0;-167.0
-728.0;978.0;254.0;-660.0;143.0;311.0;71.0;-97.0;-922.0;148.0;-365.0;-182.0
-750.0;1289.0;-38.0;-449.0;177.0;76.0;79.0;-162.0;-814.0;237.0;-180.0;61.0
-1036.0;1046.0;36.0;-853.0;375.0;311.0;255.0;-329.0;-948.0;129.0;-218.0;78.0
-968.0;991.0;54.0;-838.0;223.0;201.0;94.0;-576.0;-965.0;177.0;-336.0;-12.0
-961.0;924.0;-99.0;-881.0;203.0;333.0;240.0;-543.0;-640.0;-13.0;-331.0;14.0
-1175.0;1152.0;-367.0;-1008.0;257.0;546.0;-71.0;-376.0;-1209.0;333.0;-271.0;189.0
-913.0;977.0;-1858.0;-854.0;183.0;333.0;266.0;191.0;-1067.0;183.0;-275.0;61.0
-810.0;955.0;-863.0;-692.0;215.0;392.0;104.0;328.0;-831.0;219.0;-414.0;-24.0
-862.0;935.0;202.0;-695.0;492.0;191.0;46.0;-53.0;-1022.0;169.0;-443.0;-28.0
-937.0;384.0;121.0;-720.0;844.0;102.0;267.0;201.0;-931.0;91.0;-665.0;29.0
-902.0;964.0;-70.0;-698.0;528.0;171.0;58.0;122.0;-903.0;136.0;-303.0;26.0
-953.0;1154.0;-28.0;-789.0;48.0;-466.0;92.0;165.0;-765.0;97.0;-598.0;-368.0
-647.0;763.0;-271.0;-499.0;215.0;373.0;272.0;-145.0;-664.0;270.0;-436.0;-22.0
-966.0;985.0;738.0;-859.0;250.0;186.0;143.0;571.0;-921.0;181.0;-253.0;-41.0
-996.0;815.0;394.0;-963.0;202.0;406.0;-187.0;610.0;-1089.0;-190.0;-343.0;-47.0
-995.0;917.0;48.0;-803.0;488.0;360.0;145.0;344.0;-965.0;134.0;-276.0;-36.0
-62.0;11.0;49.0;393.0;686.0;365.0;-29.0;-612.0;-885.0;741.0;-349.0;-143.0
-25.0;-314.0;78.0;553.0;300.0;434.0;885.0;-586.0;-584.0;927.0;-756.0;-197.0
-693.0;639.0;-129.0;-578.0;275.0;461.0;188.0;-190.0;-762.0;170.0;-368.0;-31.0
-810.0;670.0;-227.0;-711.0;243.0;309.0;45.0;-209.0;-893.0;125.0;-314.0;61.0
-517.0;704.0;-1220.0;-440.0;259.0;492.0;454.0;-41.0;-577.0;147.0;-515.0;-124.0
-1003.0;815.0;-500.0;-945.0;168.0;188.0;13.0;-179.0;-1155.0;-39.0;-267.0;2.0
-894.0;1202.0;-360.0;-742.0;458.0;524.0;426.0;-278.0;-885.0;260.0;-524.0;-71.0
-710.0;651.0;-92.0;-595.0;254.0;451.0;66.0;-358.0;-829.0;172.0;-364.0;-72.0
-426.0;296.0;238.0;-27.0;594.0;458.0;822.0;-585.0;-615.0;434.0;-659.0;-368.0
-891.0;950.0;1233.0;-823.0;289.0;-204.0;238.0;386.0;-809.0;47.0;-313.0;111.0
-834.0;961.0;-200.0;-693.0;296.0;500.0;318.0;-110.0;-810.0;233.0;-474.0;-33.0
-788.0;854.0;-218.0;-655.0;243.0;535.0;203.0;-121.0;-768.0;260.0;-436.0;18.0
-712.0;731.0;-167.0;-578.0;251.0;428.0;72.0;-264.0;-764.0;230.0;-382.0;-33.0
-927.0;1024.0;-23.0;-691.0;125.0;265.0;355.0;138.0;-749.0;305.0;122.0;115.0
-904.0;949.0;-93.0;-672.0;170.0;223.0;304.0;137.0;-734.0;292.0;27.0;153.0
-794.0;759.0;-645.0;-690.0;247.0;406.0;61.0;-435.0;-859.0;152.0;-298.0;-13.0
-958.0;877.0;-2305.0;-547.0;442.0;171.0;140.0;-52.0;-1003.0;220.0;-295.0;-132.0
-409.0;239.0;-149.0;146.0;660.0;442.0;871.0;-588.0;-637.0;585.0;-654.0;-344.0
-817.0;758.0;-439.0;-709.0;258.0;393.0;-24.0;-398.0;-918.0;160.0;-317.0;31.0
-788.0;889.0;-427.0;-655.0;224.0;446.0;99.0;-246.0;-798.0;243.0;-430.0;-32.0
-804.0;714.0;-327.0;-690.0;246.0;327.0;53.0;-584.0;-853.0;151.0;-347.0;-13.0
-953.0;784.0;-328.0;-866.0;204.0;232.0;22.0;-598.0;-1023.0;36.0;-316.0;28.0
-831.0;952.0;-690.0;-706.0;284.0;397.0;386.0;-477.0;-958.0;46.0;-412.0;-76.0
-677.0;733.0;400.0;-612.0;294.0;804.0;420.0;76.0;-684.0;-8.0;-480.0;223.0
-970.0;795.0;226.0;-808.0;577.0;387.0;126.0;124.0;-858.0;-29.0;330.0;493.0
-1040.0;656.0;178.0;-691.0;636.0;205.0;90.0;189.0;-860.0;19.0;53.0;40.0
-1013.0;582.0;62.0;-679.0;751.0;294.0;174.0;164.0;-989.0;-262.0;135.0;221.0
-807.0;821.0;-221.0;-628.0;311.0;499.0;255.0;-348.0;-884.0;318.0;-469.0;138.0
-753.0;745.0;18.0;-646.0;247.0;504.0;33.0;-409.0;-850.0;153.0;-260.0;31.0
-819.0;1019.0;456.0;-711.0;162.0;232.0;-78.0;-637.0;-878.0;149.0;-409.0;-62.0
-940.0;1011.0;-594.0;-820.0;293.0;413.0;405.0;251.0;-934.0;249.0;-502.0;-136.0
-837.0;860.0;-167.0;-688.0;343.0;322.0;-105.0;355.0;-911.0;314.0;-359.0;-32.0
-987.0;991.0;143.0;-836.0;311.0;1010.0;-907.0;492.0;-926.0;273.0;-350.0;-2.0
-846.0;848.0;92.0;-690.0;319.0;264.0;-143.0;379.0;-883.0;280.0;-435.0;-68.0
-854.0;830.0;151.0;-801.0;203.0;280.0;-77.0;413.0;-957.0;56.0;-226.0;66.0
-868.0;926.0;-26.0;-717.0;308.0;131.0;92.0;93.0;-1028.0;286.0;-234.0;311.0
-1123.0;1280.0;-577.0;-999.0;187.0;656.0;1217.0;-51.0;-1223.0;288.0;-267.0;202.0
-792.0;828.0;1278.0;-757.0;109.0;-340.0;-620.0;269.0;-709.0;138.0;-313.0;-7.0
-982.0;1007.0;247.0;-860.0;178.0;220.0;-19.0;72.0;-866.0;137.0;-382.0;45.0
-957.0;869.0;1134.0;-910.0;157.0;-123.0;-260.0;-247.0;-792.0;77.0;-206.0;169.0
-829.0;1103.0;-467.0;-614.0;200.0;290.0;-13.0;599.0;-929.0;375.0;-368.0;-30.0
-874.0;907.0;-136.0;-746.0;234.0;399.0;131.0;270.0;-868.0;189.0;-363.0;12.0
-901.0;914.0;-250.0;-774.0;202.0;255.0;86.0;265.0;-912.0;174.0;-359.0;-43.0
-921.0;914.0;-334.0;-800.0;155.0;195.0;-8.0;246.0;-967.0;149.0;-348.0;-13.0
-937.0;985.0;-999.0;-743.0;233.0;365.0;383.0;-338.0;-976.0;95.0;-323.0;-81.0
-971.0;998.0;-476.0;-837.0;270.0;181.0;99.0;-574.0;-980.0;210.0;-369.0;18.0
-962.0;1004.0;-121.0;-839.0;421.0;176.0;95.0;-115.0;-820.0;294.0;-129.0;117.0
-1261.0;1012.0;369.0;-1124.0;60.0;405.0;244.0;10.0;-1380.0;315.0;8.0;264.0
-916.0;899.0;-145.0;-732.0;365.0;374.0;144.0;-340.0;-993.0;286.0;-208.0;103.0
-934.0;927.0;-39.0;-760.0;340.0;430.0;369.0;-281.0;-923.0;195.0;-75.0;105.0
-974.0;939.0;134.0;-806.0;357.0;313.0;399.0;-241.0;-932.0;180.0;-97.0;121.0
-966.0;933.0;183.0;-767.0;388.0;182.0;164.0;-179.0;-992.0;215.0;-30.0;125.0
-1149.0;1074.0;238.0;-1056.0;116.0;-524.0;1070.0;-642.0;-928.0;207.0;-367.0;-9.0
-1135.0;1071.0;14.0;-1009.0;188.0;480.0;-384.0;-582.0;-1072.0;176.0;-370.0;-102.0
-994.0;982.0;41.0;-807.0;360.0;294.0;728.0;-146.0;-927.0;166.0;-46.0;110.0
-978.0;964.0;26.0;-792.0;355.0;292.0;468.0;-190.0;-944.0;183.0;-100.0;100.0
-974.0;957.0;28.0;-798.0;363.0;260.0;494.0;-223.0;-933.0;160.0;28.0;122.0
-947.0;934.0;-74.0;-764.0;377.0;263.0;419.0;-211.0;-943.0;211.0;-42.0;125.0
-920.0;933.0;709.0;-712.0;600.0;277.0;698.0;-242.0;-867.0;267.0;44.0;201.0
-919.0;870.0;18.0;-644.0;508.0;348.0;505.0;-251.0;-1007.0;335.0;116.0;189.0
-837.0;1284.0;-38.0;-738.0;97.0;159.0;-427.0;-207.0;-992.0;-30.0;-363.0;-130.0
-1061.0;730.0;-377.0;-829.0;243.0;-370.0;-432.0;195.0;-747.0;167.0;-317.0;-70.0
-1014.0;985.0;916.0;-979.0;136.0;688.0;726.0;14.0;-958.0;-128.0;-129.0;30.0
-864.0;937.0;281.0;-734.0;307.0;477.0;263.0;124.0;-799.0;284.0;-304.0;71.0
-961.0;904.0;376.0;-723.0;519.0;248.0;168.0;-256.0;-813.0;305.0;281.0;189.0
-996.0;881.0;580.0;-777.0;378.0;254.0;343.0;-252.0;-961.0;244.0;113.0;232.0
-875.0;908.0;116.0;-725.0;221.0;279.0;312.0;368.0;-995.0;247.0;-489.0;-133.0
-166.0;-480.0;70.0;760.0;462.0;140.0;442.0;-280.0;-849.0;973.0;-508.0;37.0
-684.0;383.0;935.0;231.0;467.0;-112.0;844.0;624.0;-874.0;604.0;-868.0;-505.0
-978.0;981.0;286.0;-847.0;231.0;318.0;493.0;-334.0;-597.0;-111.0;-191.0;-69.0
-968.0;934.0;-22.0;-665.0;428.0;352.0;348.0;-293.0;-434.0;-4.0;-35.0;260.0
-980.0;816.0;461.0;-449.0;597.0;336.0;208.0;-86.0;-817.0;34.0;124.0;-49.0
-977.0;969.0;99.0;-858.0;588.0;285.0;526.0;-386.0;-715.0;-149.0;529.0;-4.0
-970.0;877.0;215.0;-717.0;527.0;241.0;414.0;-213.0;-687.0;153.0;-248.0;65.0
-995.0;915.0;118.0;-749.0;425.0;231.0;403.0;-220.0;-684.0;113.0;-15.0;75.0
-998.0;920.0;199.0;-773.0;405.0;229.0;414.0;-211.0;-692.0;78.0;-25.0;42.0
-803.0;1292.0;46.0;-669.0;184.0;343.0;0.0;-139.0;-866.0;251.0;-283.0;186.0
-832.0;894.0;1097.0;-766.0;214.0;70.0;445.0;-524.0;-827.0;68.0;-312.0;43.0
-963.0;980.0;158.0;-827.0;281.0;218.0;150.0;545.0;-968.0;224.0;-351.0;15.0
-959.0;637.0;426.0;-312.0;649.0;332.0;171.0;-254.0;-772.0;94.0;288.0;277.0
-925.0;895.0;4.0;-785.0;320.0;265.0;225.0;593.0;-927.0;233.0;-327.0;3.0
-982.0;723.0;-754.0;-247.0;780.0;246.0;54.0;-440.0;-961.0;163.0;-4.0;224.0
-952.0;869.0;-1168.0;-582.0;531.0;251.0;-50.0;282.0;-926.0;136.0;-190.0;34.0
-986.0;985.0;40.0;-846.0;303.0;200.0;131.0;522.0;-968.0;260.0;-333.0;12.0
-976.0;980.0;-70.0;-839.0;277.0;208.0;146.0;524.0;-962.0;223.0;-307.0;42.0
-981.0;958.0;-138.0;-828.0;300.0;213.0;167.0;564.0;-965.0;209.0;-355.0;-18.0
-803.0;1040.0;-28.0;-475.0;389.0;-8.0;235.0;446.0;-792.0;223.0;-148.0;-129.0
-630.0;-146.0;-1696.0;660.0;788.0;463.0;888.0;-630.0;-559.0;701.0;-482.0;-264.0
-1009.0;1051.0;-420.0;-929.0;172.0;365.0;333.0;-223.0;-568.0;-113.0;-20.0;69.0
-981.0;997.0;-132.0;-856.0;210.0;302.0;155.0;547.0;-1003.0;137.0;-374.0;-102.0
-788.0;894.0;-81.0;-705.0;209.0;169.0;72.0;517.0;-930.0;119.0;-547.0;-74.0
-944.0;807.0;555.0;-625.0;581.0;115.0;108.0;-344.0;-828.0;54.0;-73.0;79.0
