Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
1068.0;-157;765.0;-102.0;280.0;545.0;-318.0;229.0;1006.0;480.0;-558.0;-433.0
990.0;130;674.0;-31.0;-9.0;442.0;-115.0;-274.0;1100.0;-87.0;-724.0;-179.0
1032.0;-167;489.0;-280.0;217.0;335.0;-260.0;119.0;935.0;10.0;-774.0;61.0
988.0;-17;296.0;-300.0;633.0;374.0;-297.0;-186.0;890.0;-464.0;-817.0;-352.0
974.0;99;-692.0;336.0;242.0;-577.0;-223.0;-155.0;1047.0;-369.0;-854.0;-589.0
852.0;-119;771.0;335.0;346.0;618.0;-290.0;-278.0;931.0;-484.0;-826.0;-552.0
1011.0;156;705.0;-83.0;451.0;322.0;-339.0;-405.0;855.0;-311.0;-765.0;-408.0
1016.0;65;463.0;-342.0;210.0;284.0;213.0;-405.0;1095.0;-708.0;-513.0;182.0
995.0;-17;303.0;-286.0;547.0;382.0;-281.0;-206.0;906.0;-481.0;-828.0;-362.0
985.0;-10;506.0;-501.0;70.0;217.0;-18.0;-519.0;1158.0;-631.0;-258.0;193.0
954.0;-37;563.0;-401.0;52.0;254.0;245.0;-345.0;1009.0;-677.0;-685.0;-285.0
1005.0;-17;302.0;-285.0;524.0;383.0;-345.0;-204.0;976.0;-487.0;-829.0;-356.0
973.0;99;-686.0;362.0;271.0;-590.0;-243.0;-159.0;1085.0;-383.0;-851.0;-601.0
992.0;-85;398.0;-319.0;268.0;391.0;-210.0;-309.0;1066.0;-537.0;-709.0;-12.0
910.0;-160;646.0;-1.0;514.0;385.0;-197.0;-110.0;54.0;-276.0;-624.0;-385.0
632.0;131;503.0;-265.0;15.0;362.0;-102.0;204.0;1125.0;2.0;-694.0;98.0
1318.0;-170;370.0;-445.0;188.0;245.0;-167.0;215.0;1450.0;149.0;-681.0;300.0
994.0;-171;785.0;33.0;189.0;581.0;132.0;-41.0;880.0;-317.0;-827.0;-385.0
1480.0;-178;761.0;-18.0;352.0;573.0;-238.0;-28.0;1426.0;-80.0;-835.0;-437.0
962.0;88;7.0;-604.0;229.0;136.0;-158.0;-370.0;1087.0;-433.0;200.0;449.0
973.0;98;-505.0;-227.0;131.0;-355.0;-137.0;129.0;1003.0;-21.0;-769.0;-65.0
848.0;-143;829.0;491.0;434.0;557.0;-795.0;-497.0;1004.0;-553.0;-757.0;-999.0
480.0;116;685.0;330.0;311.0;516.0;-29.0;20.0;1221.0;-246.0;-837.0;-499.0
979.0;-151;774.0;357.0;143.0;535.0;-126.0;-422.0;1088.0;-368.0;-729.0;-540.0
841.0;-157;753.0;604.0;724.0;653.0;-625.0;-260.0;757.0;-485.0;-866.0;-821.0
1003.0;98;508.0;-348.0;718.0;275.0;-160.0;-339.0;785.0;-250.0;-569.0;-411.0
987.0;-147;620.0;-238.0;-216.0;376.0;-308.0;-66.0;1067.0;-55.0;-770.0;10.0
995.0;122;614.0;-101.0;8.0;393.0;-270.0;115.0;1188.0;-71.0;-738.0;-5.0
1006.0;-117;740.0;356.0;267.0;548.0;-228.0;67.0;1108.0;-270.0;-763.0;-440.0
552.0;28;518.0;59.0;260.0;517.0;-184.0;-466.0;1047.0;-640.0;-551.0;-188.0
1007.0;108;470.0;-364.0;14.0;286.0;-4.0;185.0;1027.0;15.0;-698.0;6.0
1000.0;116;-677.0;325.0;982.0;-570.0;-940.0;-260.0;271.0;-608.0;-876.0;-684.0
981.0;-10;459.0;-215.0;447.0;435.0;-51.0;-335.0;1063.0;-616.0;-770.0;-512.0
978.0;-17;291.0;-279.0;578.0;389.0;-360.0;-272.0;951.0;-477.0;-814.0;-335.0
986.0;98;613.0;16.0;1009.0;438.0;-161.0;13.0;930.0;-332.0;-761.0;-285.0
934.0;155;648.0;-183.0;-147.0;415.0;-221.0;-139.0;1168.0;-93.0;-775.0;-71.0
970.0;99;-653.0;242.0;266.0;-546.0;-858.0;-38.0;1095.0;-311.0;-843.0;-521.0
979.0;159;743.0;-168.0;-122.0;256.0;-174.0;-253.0;1231.0;-249.0;-815.0;-353.0
980.0;-133;725.0;488.0;997.0;652.0;-254.0;-386.0;299.0;-628.0;-507.0;-448.0
1032.0;-140;396.0;-326.0;111.0;242.0;-338.0;208.0;889.0;69.0;-671.0;126.0
1148.0;144;634.0;232.0;185.0;500.0;-353.0;84.0;842.0;-175.0;-792.0;-404.0
994.0;-154;734.0;498.0;796.0;633.0;-385.0;-274.0;724.0;-442.0;-650.0;-457.0
