Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
990.0;130;674.0;-31.0;-9.0;442.0;-115.0;-274.0;1100.0;-87.0;-724.0;-179.0
1032.0;-167;489.0;-280.0;217.0;335.0;-260.0;119.0;935.0;10.0;-774.0;61.0
1001.0;-17;303.0;-293.0;588.0;379.0;-323.0;-199.0;899.0;-473.0;-824.0;-361.0
974.0;99;-692.0;336.0;242.0;-577.0;-223.0;-155.0;1047.0;-369.0;-854.0;-589.0
833.0;143;766.0;97.0;248.0;473.0;-372.0;-344.0;1072.0;-190.0;-828.0;-387.0
1011.0;156;705.0;-83.0;451.0;322.0;-339.0;-405.0;855.0;-311.0;-765.0;-408.0
978.0;159;689.0;-190.0;765.0;244.0;-353.0;-200.0;925.0;-253.0;-722.0;-264.0
995.0;-17;303.0;-286.0;547.0;382.0;-281.0;-206.0;906.0;-481.0;-828.0;-362.0
997.0;-16;582.0;-114.0;114.0;360.0;-192.0;-493.0;1139.0;-556.0;-348.0;36.0
762.0;139;871.0;341.0;268.0;429.0;54.0;-537.0;979.0;-347.0;-813.0;-600.0
990.0;-17;300.0;-282.0;476.0;384.0;-348.0;-199.0;990.0;-503.0;-818.0;-330.0
973.0;99;-686.0;362.0;271.0;-590.0;-243.0;-159.0;1085.0;-383.0;-851.0;-601.0
983.0;-17;293.0;-288.0;383.0;384.0;-386.0;-301.0;1016.0;-547.0;-720.0;-56.0
1575.0;-21;658.0;-229.0;59.0;448.0;-301.0;90.0;1190.0;-135.0;-746.0;-320.0
632.0;131;503.0;-265.0;15.0;362.0;-102.0;204.0;1125.0;2.0;-694.0;98.0
970.0;-73;575.0;-376.0;13.0;219.0;119.0;-562.0;1109.0;-739.0;-462.0;-46.0
1130.0;-157;765.0;-26.0;68.0;541.0;29.0;-59.0;987.0;-350.0;-829.0;-385.0
1037.0;-97;630.0;185.0;487.0;459.0;-88.0;122.0;1226.0;-134.0;-793.0;-375.0
981.0;-17;240.0;-343.0;478.0;367.0;-462.0;-254.0;962.0;-535.0;-353.0;145.0
980.0;116;-656.0;367.0;1044.0;-591.0;-914.0;-432.0;360.0;-598.0;-555.0;-486.0
986.0;-151;750.0;331.0;282.0;538.0;-223.0;-396.0;1056.0;-309.0;-693.0;-501.0
725.0;168;668.0;204.0;-61.0;475.0;-101.0;6.0;1113.0;-180.0;-799.0;-412.0
942.0;-153;756.0;409.0;295.0;590.0;-167.0;-417.0;1090.0;-386.0;-791.0;-545.0
920.0;-159;586.0;118.0;712.0;444.0;-299.0;-1.0;943.0;-268.0;-828.0;-472.0
1003.0;98;508.0;-348.0;718.0;275.0;-160.0;-339.0;785.0;-250.0;-569.0;-411.0
987.0;-147;620.0;-238.0;-216.0;376.0;-308.0;-66.0;1067.0;-55.0;-770.0;10.0
995.0;122;614.0;-101.0;8.0;393.0;-270.0;115.0;1188.0;-71.0;-738.0;-5.0
1006.0;-177;765.0;365.0;356.0;635.0;-352.0;-313.0;962.0;-470.0;-912.0;-509.0
891.0;97;747.0;198.0;79.0;510.0;-159.0;33.0;973.0;-255.0;-810.0;-400.0
996.0;97;589.0;-204.0;645.0;337.0;-72.0;-473.0;952.0;-322.0;-560.0;-567.0
989.0;-17;275.0;-303.0;671.0;387.0;-416.0;-178.0;873.0;-520.0;-666.0;-377.0
1077.0;55;506.0;42.0;231.0;511.0;-236.0;-456.0;1053.0;-636.0;-572.0;-227.0
964.0;116;-679.0;325.0;1020.0;-570.0;-814.0;-274.0;212.0;-621.0;-862.0;-679.0
986.0;98;613.0;16.0;1009.0;438.0;-161.0;13.0;930.0;-332.0;-761.0;-285.0
988.0;121;622.0;-74.0;-41.0;404.0;-221.0;90.0;1158.0;-95.0;-751.0;-49.0
987.0;-151;763.0;366.0;121.0;550.0;-111.0;-434.0;1130.0;-351.0;-713.0;-541.0
858.0;89;428.0;-282.0;197.0;293.0;-48.0;179.0;1410.0;32.0;-718.0;56.0
910.0;-160;646.0;-1.0;514.0;385.0;-197.0;-110.0;54.0;-276.0;-624.0;-385.0
992.0;-85;398.0;-319.0;268.0;391.0;-210.0;-309.0;1066.0;-537.0;-709.0;-12.0
955.0;-32;395.0;-469.0;276.0;226.0;148.0;-473.0;1074.0;-523.0;-597.0;262.0
938.0;-154;719.0;266.0;276.0;653.0;-262.0;-351.0;1041.0;-517.0;-908.0;-313.0
973.0;-86;271.0;-416.0;487.0;242.0;-452.0;-196.0;962.0;-425.0;-578.0;102.0
941.0;-151;775.0;251.0;396.0;463.0;-229.0;-263.0;1031.0;-418.0;-803.0;-442.0
986.0;-182;775.0;7.0;226.0;556.0;-159.0;38.0;909.0;-112.0;-812.0;-451.0
971.0;-151;779.0;275.0;325.0;483.0;-159.0;-413.0;1070.0;-384.0;-712.0;-506.0
969.0;109;463.0;-29.0;921.0;486.0;-306.0;181.0;227.0;-120.0;-508.0;-760.0
748.0;-178;363.0;-159.0;623.0;406.0;-296.0;-195.0;595.0;-443.0;-576.0;-293.0
561.0;-160;633.0;78.0;699.0;424.0;-243.0;-283.0;710.0;-346.0;-765.0;-627.0
988.0;-17;288.0;-288.0;692.0;383.0;-282.0;-243.0;899.0;-488.0;-747.0;-335.0
850.0;-40;738.0;298.0;217.0;558.0;-347.0;-59.0;802.0;-310.0;-845.0;-726.0
938.0;115;-136.0;-532.0;57.0;7.0;-240.0;-351.0;1043.0;-305.0;420.0;303.0
899.0;154;691.0;-143.0;160.0;480.0;-352.0;58.0;1253.0;-149.0;-755.0;-354.0
994.0;-151;775.0;247.0;424.0;461.0;-218.0;-261.0;1027.0;-414.0;-799.0;-442.0
989.0;-68;225.0;-394.0;577.0;243.0;-342.0;-227.0;946.0;-439.0;-642.0;63.0
1001.0;-62;225.0;-388.0;565.0;250.0;-206.0;-245.0;923.0;-450.0;-645.0;58.0
1129.0;171;667.0;-214.0;201.0;447.0;-313.0;39.0;1412.0;-153.0;-742.0;-342.0
997.0;-17;287.0;-286.0;590.0;383.0;-332.0;-236.0;915.0;-488.0;-760.0;-332.0
1012.0;-100;402.0;-318.0;88.0;240.0;-279.0;200.0;913.0;50.0;-687.0;96.0
978.0;-17;295.0;-275.0;589.0;389.0;-496.0;-167.0;958.0;-459.0;-873.0;-349.0
791.0;-24;446.0;-41.0;381.0;461.0;-166.0;-495.0;983.0;-674.0;-507.0;-252.0
1006.0;-17;288.0;-283.0;582.0;385.0;-332.0;-163.0;898.0;-473.0;-831.0;-341.0
954.0;-151;773.0;253.0;338.0;473.0;-175.0;-281.0;1018.0;-378.0;-767.0;-476.0
995.0;-17;288.0;-284.0;589.0;385.0;-322.0;-183.0;907.0;-472.0;-831.0;-342.0
1024.0;-168;827.0;325.0;210.0;559.0;-349.0;-375.0;1009.0;-478.0;-881.0;-630.0
1185.0;134;524.0;-215.0;156.0;381.0;-272.0;188.0;1023.0;-41.0;-725.0;26.0
660.0;-105;917.0;188.0;538.0;369.0;63.0;-334.0;994.0;-421.0;-840.0;-590.0
950.0;124;575.0;-106.0;69.0;409.0;-262.0;132.0;1299.0;-97.0;-738.0;-55.0
1109.0;-167;750.0;29.0;151.0;574.0;-393.0;-86.0;1297.0;-276.0;-849.0;-435.0
951.0;-62;563.0;-110.0;-91.0;406.0;-321.0;119.0;1062.0;-96.0;-724.0;-52.0
977.0;-17;291.0;-278.0;537.0;388.0;-321.0;-258.0;909.0;-476.0;-819.0;-339.0
978.0;-151;779.0;275.0;336.0;484.0;-159.0;-413.0;1019.0;-380.0;-711.0;-505.0
998.0;-151;774.0;259.0;312.0;476.0;-172.0;-306.0;1038.0;-380.0;-761.0;-483.0
1068.0;6;677.0;-159.0;83.0;500.0;-372.0;-30.0;1103.0;-224.0;-836.0;-319.0
1017.0;142;721.0;169.0;199.0;556.0;-189.0;-125.0;1107.0;-338.0;-851.0;-411.0
990.0;140;669.0;58.0;150.0;531.0;-186.0;2.0;1086.0;-293.0;-839.0;-366.0
996.0;140;640.0;3.0;162.0;520.0;-10.0;12.0;1139.0;-274.0;-860.0;-363.0
1037.0;-151;745.0;-159.0;183.0;543.0;-209.0;-3.0;927.0;-285.0;-820.0;-148.0
1014.0;141;577.0;-97.0;142.0;480.0;60.0;22.0;1116.0;-199.0;-872.0;-265.0
993.0;-122;396.0;-321.0;37.0;243.0;-350.0;208.0;1014.0;64.0;-672.0;119.0
978.0;-17;291.0;-279.0;578.0;389.0;-360.0;-272.0;951.0;-477.0;-814.0;-335.0
1318.0;-170;370.0;-445.0;188.0;245.0;-167.0;215.0;1450.0;149.0;-681.0;300.0
984.0;-17;292.0;-276.0;497.0;389.0;-360.0;-275.0;930.0;-474.0;-817.0;-334.0
962.0;-37;347.0;-248.0;539.0;402.0;-382.0;-279.0;1089.0;-539.0;-786.0;-421.0
998.0;-33;351.0;-251.0;469.0;403.0;-375.0;-287.0;1061.0;-554.0;-784.0;-406.0
977.0;-165;817.0;353.0;306.0;501.0;-97.0;-371.0;1000.0;-434.0;-811.0;-627.0
995.0;143;637.0;-194.0;137.0;432.0;77.0;186.0;854.0;-91.0;-737.0;-192.0
977.0;99;-725.0;388.0;315.0;-586.0;-184.0;-194.0;1078.0;-413.0;-850.0;-634.0
1032.0;-140;396.0;-326.0;111.0;242.0;-338.0;208.0;889.0;69.0;-671.0;126.0
1012.0;-169;793.0;373.0;252.0;608.0;-135.0;-336.0;1153.0;-504.0;-866.0;-586.0
884.0;141;683.0;-35.0;117.0;472.0;-260.0;136.0;1142.0;-172.0;-774.0;-455.0
1003.0;-17;295.0;-270.0;544.0;389.0;-345.0;-314.0;942.0;-469.0;-820.0;-383.0
994.0;-25;226.0;-364.0;533.0;274.0;-270.0;-259.0;880.0;-481.0;-676.0;27.0
973.0;16;-500.0;-138.0;114.0;-430.0;-228.0;-490.0;999.0;-655.0;-469.0;-220.0
989.0;99;-684.0;317.0;236.0;-568.0;-169.0;-143.0;1090.0;-353.0;-851.0;-569.0
997.0;-17;252.0;-301.0;553.0;333.0;-368.0;-339.0;1050.0;-521.0;-731.0;-177.0
835.0;135;-527.0;-85.0;-32.0;-422.0;-268.0;-490.0;1226.0;-668.0;-476.0;-238.0
995.0;-17;297.0;-279.0;530.0;376.0;-346.0;-357.0;992.0;-544.0;-774.0;-287.0
998.0;-17;297.0;-282.0;505.0;378.0;-278.0;-345.0;972.0;-540.0;-787.0;-298.0
1006.0;-17;297.0;-282.0;510.0;379.0;-303.0;-339.0;979.0;-538.0;-791.0;-300.0
988.0;-17;298.0;-275.0;526.0;383.0;-314.0;-335.0;954.0;-536.0;-800.0;-308.0
981.0;-17;300.0;-271.0;484.0;385.0;-367.0;-319.0;951.0;-525.0;-819.0;-329.0
978.0;99;-717.0;399.0;262.0;-594.0;-227.0;-192.0;1076.0;-419.0;-853.0;-641.0
1007.0;108;470.0;-364.0;14.0;286.0;-4.0;185.0;1027.0;15.0;-698.0;6.0
931.0;-159;768.0;43.0;173.0;582.0;-224.0;-45.0;977.0;-299.0;-830.0;-439.0
1000.0;-117;736.0;356.0;228.0;550.0;-186.0;75.0;1108.0;-261.0;-760.0;-417.0
963.0;26;-174.0;-513.0;164.0;-271.0;-166.0;494.0;1084.0;515.0;15.0;496.0
996.0;-17;299.0;-267.0;572.0;387.0;-341.0;-275.0;970.0;-491.0;-849.0;-366.0
995.0;-17;298.0;-271.0;554.0;385.0;-429.0;-303.0;933.0;-512.0;-834.0;-346.0
978.0;-172;858.0;338.0;248.0;446.0;-60.0;-518.0;1118.0;-531.0;-784.0;-651.0
970.0;99;-653.0;242.0;266.0;-546.0;-858.0;-38.0;1095.0;-311.0;-843.0;-521.0
962.0;-157;764.0;-92.0;70.0;563.0;-406.0;-10.0;1247.0;-250.0;-823.0;-308.0
963.0;-173;876.0;279.0;310.0;453.0;-215.0;-438.0;1072.0;-505.0;-868.0;-643.0
981.0;-10;459.0;-215.0;447.0;435.0;-51.0;-335.0;1063.0;-616.0;-770.0;-512.0
970.0;-37;655.0;-420.0;227.0;236.0;264.0;-415.0;1090.0;-706.0;-670.0;-364.0
957.0;-152;755.0;-164.0;195.0;545.0;-158.0;-5.0;915.0;-299.0;-818.0;-129.0
1081.0;156;706.0;16.0;115.0;530.0;-309.0;-22.0;1078.0;-232.0;-805.0;-689.0
1117.0;144;468.0;-292.0;61.0;387.0;-80.0;109.0;1154.0;-52.0;-787.0;-36.0
976.0;168;714.0;80.0;611.0;596.0;-154.0;-122.0;829.0;-400.0;-947.0;-622.0
910.0;151;761.0;-127.0;81.0;519.0;57.0;61.0;904.0;-219.0;-801.0;-309.0
983.0;170;755.0;216.0;213.0;579.0;-201.0;-152.0;1146.0;-408.0;-857.0;-522.0
448.0;-147;622.0;165.0;164.0;485.0;-194.0;37.0;1014.0;-189.0;-843.0;-388.0
975.0;124;699.0;339.0;136.0;518.0;-251.0;29.0;1097.0;-260.0;-818.0;-504.0
1127.0;150;767.0;-135.0;131.0;518.0;-76.0;68.0;916.0;-216.0;-801.0;-329.0
1021.0;158;769.0;409.0;62.0;602.0;-226.0;-283.0;1082.0;-419.0;-887.0;-560.0
1645.0;-161;784.0;155.0;183.0;603.0;-290.0;-138.0;1212.0;-433.0;-806.0;-462.0
968.0;-127;728.0;446.0;1000.0;641.0;-274.0;-347.0;289.0;-617.0;-475.0;-444.0
937.0;-77;770.0;438.0;54.0;602.0;108.0;-390.0;1157.0;-552.0;-746.0;-585.0
970.0;98;612.0;8.0;965.0;436.0;-165.0;4.0;627.0;-332.0;-758.0;-286.0
954.0;-100;826.0;190.0;159.0;434.0;-87.0;-278.0;1148.0;-372.0;-835.0;-489.0
994.0;-134;811.0;117.0;265.0;399.0;120.0;-290.0;1082.0;-331.0;-821.0;-463.0
945.0;-171;780.0;38.0;207.0;582.0;-87.0;-34.0;902.0;-307.0;-830.0;-389.0
989.0;-90;-554.0;102.0;198.0;-507.0;-180.0;451.0;1019.0;583.0;639.0;-125.0
978.0;136;655.0;1.0;165.0;460.0;-381.0;116.0;1329.0;-138.0;-751.0;-552.0
294.0;198;665.0;-222.0;333.0;462.0;-42.0;131.0;858.0;-144.0;-772.0;-232.0
999.0;-17;287.0;-283.0;667.0;384.0;-374.0;-146.0;919.0;-471.0;-834.0;-339.0
936.0;-52;504.0;44.0;229.0;530.0;-468.0;-474.0;1076.0;-646.0;-524.0;-257.0
972.0;-117;743.0;357.0;256.0;546.0;-288.0;54.0;1160.0;-286.0;-772.0;-470.0
1016.0;65;463.0;-342.0;210.0;284.0;213.0;-405.0;1095.0;-708.0;-513.0;182.0
1259.0;99;520.0;-185.0;339.0;427.0;-121.0;-435.0;1076.0;-587.0;-222.0;-51.0
988.0;93;5.0;-683.0;32.0;-204.0;513.0;-449.0;1071.0;-567.0;318.0;615.0
979.0;-84;235.0;-402.0;534.0;236.0;-556.0;-202.0;922.0;-407.0;-609.0;82.0
984.0;-17;286.0;-291.0;660.0;386.0;-412.0;-225.0;884.0;-500.0;-755.0;-397.0
446.0;112;508.0;-52.0;988.0;500.0;-210.0;-34.0;283.0;-236.0;-689.0;-752.0
642.0;-30;301.0;-487.0;264.0;297.0;-182.0;536.0;1278.0;580.0;202.0;-43.0
992.0;103;-44.0;-586.0;628.0;119.0;-198.0;65.0;907.0;-135.0;175.0;76.0
537.0;152;711.0;297.0;207.0;575.0;-147.0;-139.0;1100.0;-343.0;-863.0;-430.0
1110.0;134;686.0;119.0;98.0;494.0;-122.0;-43.0;1345.0;-261.0;-820.0;-247.0
969.0;-172;732.0;-82.0;165.0;526.0;-216.0;167.0;960.0;247.0;-723.0;-271.0
552.0;28;518.0;59.0;260.0;517.0;-184.0;-466.0;1047.0;-640.0;-551.0;-188.0
966.0;97;597.0;-59.0;483.0;417.0;-224.0;-291.0;528.0;-380.0;-703.0;-566.0
967.0;97;586.0;-175.0;709.0;357.0;-445.0;-455.0;872.0;-325.0;-564.0;-551.0
979.0;-24;376.0;-210.0;202.0;447.0;-266.0;-515.0;1023.0;-607.0;-254.0;133.0
690.0;92;732.0;302.0;161.0;534.0;-195.0;3.0;1372.0;-267.0;-819.0;-476.0
641.0;-86;753.0;424.0;421.0;645.0;-113.0;-237.0;878.0;-491.0;-882.0;-634.0
873.0;170;727.0;111.0;68.0;616.0;-216.0;-295.0;1196.0;-359.0;-764.0;-556.0
850.0;-143;796.0;548.0;992.0;604.0;-816.0;-151.0;250.0;-516.0;-670.0;-520.0
954.0;-150;785.0;362.0;327.0;609.0;-260.0;-231.0;1001.0;-509.0;-836.0;-614.0
913.0;173;690.0;63.0;277.0;589.0;-205.0;-249.0;1275.0;-268.0;-790.0;-419.0
876.0;-169;748.0;256.0;121.0;573.0;-296.0;-163.0;962.0;-363.0;-842.0;-472.0
972.0;-164;769.0;-30.0;250.0;598.0;-107.0;-140.0;1375.0;-349.0;-845.0;-343.0
1003.0;-101;742.0;662.0;862.0;650.0;-203.0;191.0;624.0;635.0;951.0;-813.0
1053.0;154;781.0;170.0;195.0;522.0;-230.0;-320.0;1076.0;-254.0;-842.0;-445.0
984.0;-17;236.0;-349.0;440.0;367.0;-472.0;-280.0;997.0;-544.0;-341.0;202.0
964.0;76;14.0;-589.0;332.0;150.0;-185.0;-378.0;986.0;-447.0;205.0;373.0
995.0;-17;236.0;-348.0;391.0;367.0;-476.0;-283.0;996.0;-545.0;-345.0;205.0
1053.0;159;782.0;160.0;341.0;504.0;-211.0;-341.0;1049.0;-241.0;-850.0;-460.0
1073.0;-89;683.0;29.0;294.0;540.0;-177.0;-481.0;1068.0;-612.0;-514.0;-127.0
987.0;-73;517.0;-438.0;55.0;249.0;-144.0;-539.0;1179.0;-716.0;-405.0;129.0
944.0;152;-817.0;239.0;487.0;-468.0;-44.0;423.0;1031.0;493.0;867.0;-653.0
989.0;-17;236.0;-349.0;365.0;367.0;-487.0;-285.0;1028.0;-544.0;-347.0;205.0
996.0;10;141.0;-604.0;200.0;275.0;-202.0;-443.0;1248.0;-504.0;118.0;543.0
941.0;65;241.0;-506.0;104.0;215.0;-414.0;-509.0;1087.0;-516.0;-21.0;411.0
1017.0;94;-754.0;447.0;382.0;-651.0;-294.0;224.0;837.0;499.0;867.0;-541.0
981.0;82;128.0;-592.0;16.0;219.0;-258.0;-447.0;1148.0;-518.0;-115.0;426.0
989.0;-17;236.0;-348.0;296.0;368.0;-486.0;-300.0;1050.0;-546.0;-376.0;213.0
989.0;-17;239.0;-344.0;295.0;370.0;-460.0;-324.0;1029.0;-549.0;-434.0;210.0
986.0;113;647.0;125.0;802.0;484.0;-147.0;-198.0;810.0;-329.0;-841.0;-678.0
1139.0;134;699.0;390.0;632.0;541.0;-252.0;-359.0;873.0;-356.0;-610.0;-682.0
921.0;147;767.0;233.0;36.0;542.0;-143.0;-38.0;1314.0;-324.0;-817.0;-688.0
1044.0;158;781.0;157.0;314.0;500.0;-177.0;-341.0;1069.0;-236.0;-850.0;-455.0
1017.0;-167;958.0;1.0;211.0;276.0;-190.0;-467.0;1018.0;-491.0;-790.0;-690.0
979.0;17;-462.0;-229.0;65.0;-399.0;-293.0;-528.0;1163.0;-628.0;-288.0;89.0
989.0;-160;786.0;-13.0;188.0;579.0;287.0;-19.0;860.0;-316.0;-819.0;-383.0
1174.0;-171;696.0;-97.0;191.0;513.0;-294.0;123.0;1394.0;178.0;-735.0;-334.0
934.0;67;209.0;-546.0;74.0;175.0;8.0;-508.0;1088.0;-514.0;-103.0;419.0
910.0;-31;346.0;-493.0;-70.0;253.0;-168.0;-480.0;1121.0;-561.0;-378.0;331.0
990.0;-17;254.0;-331.0;318.0;369.0;-381.0;-352.0;1040.0;-547.0;-518.0;202.0
894.0;-11;542.0;-509.0;4.0;188.0;168.0;-503.0;968.0;-623.0;-482.0;568.0
982.0;-17;280.0;-307.0;312.0;378.0;-366.0;-360.0;1023.0;-557.0;-623.0;119.0
988.0;-155;801.0;487.0;169.0;591.0;-286.0;-303.0;1108.0;-476.0;-864.0;-632.0
934.0;49;471.0;32.0;107.0;495.0;-345.0;-507.0;1014.0;-634.0;-345.0;-157.0
1654.0;124;700.0;338.0;166.0;518.0;-247.0;16.0;1163.0;-263.0;-823.0;-511.0
953.0;170;856.0;411.0;80.0;483.0;33.0;-328.0;1102.0;-485.0;-819.0;-589.0
1023.0;155;775.0;126.0;240.0;484.0;-179.0;-339.0;1084.0;-212.0;-844.0;-420.0
841.0;-143;811.0;527.0;776.0;584.0;-819.0;-176.0;704.0;-401.0;-838.0;-690.0
1513.0;0;696.0;-47.0;32.0;511.0;-277.0;-55.0;1181.0;-256.0;-844.0;-406.0
928.0;150;682.0;-62.0;168.0;478.0;-436.0;4.0;1254.0;-195.0;-793.0;-490.0
977.0;156;687.0;-59.0;118.0;478.0;-445.0;11.0;1268.0;-191.0;-791.0;-460.0
928.0;124;704.0;343.0;348.0;514.0;-401.0;52.0;1159.0;-255.0;-810.0;-490.0
750.0;181;910.0;44.0;-107.0;331.0;-697.0;-285.0;1080.0;-256.0;-761.0;-406.0
979.0;-52;644.0;413.0;306.0;605.0;-250.0;-360.0;1007.0;-626.0;-539.0;-496.0
626.0;133;756.0;73.0;246.0;466.0;-515.0;-340.0;1049.0;-167.0;-809.0;-343.0
550.0;123;695.0;200.0;367.0;516.0;-82.0;6.0;1182.0;-230.0;-818.0;-709.0
1008.0;82;402.0;-181.0;292.0;449.0;-148.0;-494.0;1196.0;-653.0;-485.0;-264.0
971.0;141;752.0;291.0;251.0;580.0;-298.0;-144.0;1022.0;-362.0;-834.0;-479.0
928.0;89;656.0;-558.0;188.0;444.0;-252.0;156.0;982.0;-47.0;-734.0;193.0
996.0;166;702.0;63.0;141.0;536.0;-34.0;-82.0;1074.0;-348.0;-860.0;-446.0
891.0;99;378.0;-529.0;-193.0;209.0;-341.0;-168.0;1195.0;-101.0;-616.0;-149.0
999.0;165;690.0;23.0;112.0;519.0;-91.0;-73.0;1124.0;-323.0;-862.0;-423.0
980.0;165;682.0;3.0;93.0;511.0;-136.0;-62.0;1134.0;-309.0;-860.0;-410.0
1016.0;144;935.0;81.0;-153.0;290.0;-22.0;-239.0;1149.0;-218.0;-834.0;-406.0
954.0;-17;290.0;-303.0;702.0;373.0;-292.0;-197.0;871.0;-458.0;-812.0;-339.0
996.0;137;708.0;-139.0;-53.0;328.0;115.0;-262.0;1034.0;30.0;-585.0;-80.0
763.0;136;651.0;103.0;337.0;466.0;-94.0;10.0;1485.0;-182.0;-797.0;-335.0
846.0;-143;830.0;491.0;569.0;556.0;-804.0;-427.0;928.0;-584.0;-794.0;-969.0
979.0;72;63.0;-638.0;96.0;-67.0;-313.0;394.0;1115.0;371.0;-218.0;469.0
993.0;152;743.0;593.0;772.0;626.0;-178.0;-532.0;774.0;-563.0;-838.0;-782.0
1057.0;-7;555.0;-474.0;-30.0;236.0;-213.0;-427.0;1180.0;-583.0;-430.0;-293.0
996.0;136;672.0;222.0;109.0;477.0;-267.0;37.0;1216.0;-218.0;-820.0;-430.0
995.0;134;669.0;219.0;115.0;475.0;-239.0;25.0;1266.0;-220.0;-820.0;-437.0
997.0;151;724.0;-129.0;-139.0;317.0;-136.0;-280.0;1015.0;32.0;-593.0;-87.0
963.0;-154;751.0;403.0;493.0;589.0;-175.0;-393.0;1009.0;-390.0;-800.0;-537.0
1076.0;104;497.0;96.0;208.0;520.0;-400.0;-497.0;962.0;-637.0;-415.0;-258.0
1055.0;73;406.0;-168.0;73.0;442.0;-357.0;-486.0;992.0;-634.0;-519.0;-295.0
971.0;163;688.0;-262.0;150.0;457.0;-314.0;80.0;1299.0;-190.0;-758.0;-125.0
982.0;-9;436.0;-35.0;213.0;468.0;-233.0;-524.0;1542.0;-634.0;-258.0;-40.0
995.0;118;837.0;426.0;456.0;539.0;8.0;-259.0;969.0;-382.0;-793.0;-600.0
999.0;168;745.0;-139.0;-16.0;286.0;-106.0;-390.0;1153.0;-125.0;-635.0;-331.0
510.0;143;719.0;-127.0;359.0;518.0;-71.0;-11.0;1165.0;-228.0;-823.0;-322.0
1077.0;89;736.0;-489.0;101.0;510.0;121.0;78.0;984.0;-201.0;-810.0;-33.0
1181.0;67;560.0;-105.0;371.0;472.0;-113.0;-448.0;1109.0;-670.0;-494.0;-209.0
979.0;90;664.0;177.0;54.0;509.0;-34.0;-31.0;1170.0;-233.0;-838.0;-475.0
631.0;-166;472.0;-303.0;152.0;331.0;-272.0;107.0;952.0;21.0;-762.0;90.0
978.0;-154;751.0;309.0;411.0;540.0;26.0;-306.0;1012.0;-338.0;-768.0;-417.0
901.0;-6;524.0;-604.0;-350.0;-1.0;86.0;281.0;1135.0;398.0;-463.0;611.0
841.0;-72;790.0;526.0;-326.0;598.0;-878.0;-310.0;899.0;-531.0;-935.0;-735.0
999.0;-17;240.0;-341.0;290.0;368.0;-437.0;-335.0;1041.0;-548.0;-465.0;209.0
354.0;-156;756.0;130.0;345.0;591.0;-22.0;-83.0;890.0;-254.0;-855.0;-536.0
891.0;-77;693.0;268.0;187.0;579.0;-204.0;-394.0;1059.0;-611.0;-534.0;-241.0
798.0;-160;760.0;-15.0;364.0;595.0;-10.0;-144.0;1046.0;-350.0;-849.0;-353.0
991.0;-97;842.0;23.0;161.0;289.0;-6.0;-375.0;1101.0;-409.0;-815.0;-627.0
