InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-1012.0;1020.0;-78.0;-870.0;311.0;209.0;89.0;426.0;-941.0;261.0;-303.0;27.0
-982.0;1009.0;-83.0;-849.0;291.0;191.0;78.0;447.0;-943.0;198.0;-349.0;10.0
-971.0;986.0;187.0;-842.0;267.0;240.0;100.0;478.0;-949.0;195.0;-309.0;16.0
-862.0;1025.0;14.0;-698.0;515.0;280.0;-59.0;-608.0;-867.0;267.0;63.0;119.0
-1098.0;1086.0;-35.0;-874.0;473.0;382.0;312.0;-670.0;-658.0;-189.0;-132.0;111.0
-996.0;839.0;-274.0;-661.0;561.0;70.0;426.0;382.0;-937.0;166.0;89.0;88.0
-975.0;864.0;-185.0;-607.0;547.0;73.0;403.0;400.0;-955.0;229.0;52.0;33.0
-986.0;852.0;-185.0;-605.0;573.0;78.0;438.0;402.0;-964.0;242.0;30.0;49.0
-975.0;866.0;-118.0;-586.0;592.0;69.0;432.0;405.0;-960.0;229.0;39.0;66.0
-936.0;813.0;75.0;-590.0;623.0;5.0;335.0;424.0;-965.0;308.0;43.0;109.0
-811.0;918.0;691.0;-620.0;329.0;205.0;-89.0;75.0;-996.0;7.0;-378.0;-170.0
-970.0;987.0;-40.0;-837.0;270.0;196.0;109.0;518.0;-962.0;205.0;-272.0;28.0
-972.0;974.0;-70.0;-837.0;275.0;206.0;140.0;516.0;-971.0;222.0;-275.0;41.0
-964.0;971.0;-67.0;-828.0;301.0;191.0;89.0;519.0;-968.0;236.0;-271.0;59.0
-969.0;962.0;33.0;-829.0;300.0;200.0;111.0;521.0;-957.0;245.0;-309.0;18.0
-935.0;944.0;221.0;-808.0;249.0;326.0;55.0;149.0;-1010.0;28.0;-248.0;-55.0
-957.0;1009.0;-74.0;-847.0;146.0;185.0;219.0;98.0;-965.0;-58.0;-322.0;-123.0
-989.0;885.0;-185.0;-744.0;368.0;254.0;31.0;-208.0;-888.0;287.0;-277.0;187.0
-968.0;891.0;143.0;-734.0;370.0;244.0;29.0;-230.0;-882.0;286.0;-157.0;226.0
-934.0;848.0;-2.0;-690.0;406.0;260.0;402.0;-272.0;-990.0;267.0;249.0;127.0
-977.0;914.0;84.0;-794.0;353.0;258.0;391.0;-287.0;-936.0;221.0;10.0;108.0
-871.0;1030.0;7.0;-525.0;471.0;403.0;297.0;475.0;-1020.0;294.0;-301.0;198.0
-711.0;838.0;-20.0;-370.0;543.0;341.0;96.0;462.0;-917.0;370.0;-269.0;114.0
-401.0;538.0;-786.0;-12.0;315.0;200.0;40.0;654.0;-1036.0;650.0;-862.0;-347.0
-912.0;582.0;-116.0;-394.0;747.0;211.0;106.0;430.0;-973.0;242.0;-245.0;83.0
-905.0;738.0;237.0;-243.0;651.0;186.0;4.0;418.0;-959.0;407.0;-468.0;89.0
-1043.0;910.0;18.0;-628.0;538.0;262.0;87.0;432.0;-912.0;153.0;-5.0;115.0
-1043.0;938.0;28.0;-625.0;504.0;121.0;94.0;431.0;-903.0;174.0;-121.0;110.0
-989.0;1044.0;172.0;-776.0;250.0;271.0;362.0;-380.0;-843.0;202.0;-130.0;180.0
-1137.0;1024.0;291.0;-891.0;430.0;120.0;188.0;-638.0;-695.0;5.0;-263.0;229.0
-932.0;1023.0;-24.0;-787.0;282.0;192.0;265.0;-372.0;-928.0;226.0;-237.0;188.0
-940.0;1036.0;201.0;-753.0;238.0;199.0;247.0;-364.0;-941.0;317.0;-311.0;172.0
-956.0;976.0;250.0;-747.0;302.0;201.0;266.0;-351.0;-928.0;314.0;-478.0;130.0
-993.0;901.0;201.0;-779.0;384.0;239.0;299.0;-337.0;-964.0;262.0;-217.0;65.0
-934.0;881.0;117.0;-766.0;433.0;247.0;354.0;-331.0;-877.0;186.0;-15.0;136.0
-928.0;1054.0;56.0;-761.0;357.0;221.0;328.0;-333.0;-925.0;216.0;24.0;129.0
-982.0;934.0;39.0;-794.0;361.0;211.0;317.0;-323.0;-903.0;192.0;-129.0;127.0
-968.0;952.0;24.0;-804.0;339.0;225.0;322.0;-320.0;-910.0;200.0;-155.0;57.0
-974.0;970.0;-44.0;-801.0;350.0;217.0;319.0;-326.0;-896.0;215.0;-191.0;118.0
-977.0;952.0;-49.0;-808.0;329.0;230.0;310.0;-331.0;-900.0;221.0;-156.0;116.0
-991.0;946.0;-23.0;-806.0;328.0;229.0;279.0;-340.0;-883.0;229.0;-105.0;148.0
-970.0;954.0;55.0;-787.0;368.0;221.0;220.0;-334.0;-908.0;220.0;-74.0;156.0
-980.0;950.0;-33.0;-792.0;361.0;172.0;153.0;-332.0;-906.0;212.0;-103.0;144.0
-976.0;944.0;-22.0;-780.0;375.0;216.0;186.0;-333.0;-897.0;229.0;-80.0;126.0
-968.0;949.0;7.0;-776.0;385.0;252.0;140.0;-343.0;-914.0;221.0;-139.0;124.0
-757.0;721.0;-284.0;-587.0;326.0;447.0;111.0;-126.0;-520.0;135.0;-67.0;40.0
-992.0;891.0;39.0;-758.0;429.0;278.0;158.0;-343.0;-888.0;207.0;-34.0;117.0
-954.0;1064.0;-397.0;-797.0;366.0;269.0;111.0;-181.0;-893.0;273.0;-365.0;74.0
-1008.0;915.0;63.0;-798.0;278.0;134.0;71.0;-229.0;-866.0;341.0;-485.0;132.0
-948.0;990.0;-108.0;-650.0;410.0;196.0;131.0;-244.0;-802.0;515.0;-179.0;119.0
-913.0;930.0;362.0;-720.0;367.0;182.0;268.0;-185.0;-984.0;406.0;-79.0;-40.0
-910.0;870.0;309.0;-704.0;423.0;194.0;268.0;-181.0;-1006.0;417.0;-235.0;3.0
-890.0;893.0;338.0;-699.0;411.0;263.0;276.0;-173.0;-1046.0;391.0;-372.0;-7.0
-878.0;937.0;307.0;-716.0;434.0;248.0;284.0;-164.0;-1057.0;367.0;-142.0;9.0
-936.0;959.0;42.0;-755.0;369.0;198.0;262.0;-153.0;-954.0;296.0;-172.0;-23.0
-946.0;903.0;54.0;-769.0;363.0;227.0;242.0;-152.0;-957.0;284.0;-203.0;-79.0
-932.0;936.0;26.0;-756.0;371.0;240.0;244.0;-154.0;-955.0;277.0;-162.0;-30.0
-945.0;969.0;40.0;-778.0;306.0;191.0;167.0;-172.0;-964.0;266.0;-242.0;-23.0
-930.0;950.0;-65.0;-753.0;372.0;259.0;88.0;-201.0;-951.0;272.0;-197.0;17.0
-932.0;943.0;-152.0;-755.0;370.0;235.0;42.0;-193.0;-971.0;256.0;-232.0;-24.0
-937.0;960.0;-88.0;-771.0;367.0;251.0;40.0;-191.0;-958.0;224.0;-238.0;-7.0
-938.0;942.0;-290.0;-754.0;405.0;218.0;68.0;-153.0;-935.0;147.0;-120.0;22.0
-936.0;941.0;-118.0;-750.0;301.0;280.0;149.0;-157.0;-940.0;212.0;-197.0;19.0
-935.0;839.0;-417.0;-754.0;441.0;169.0;47.0;-173.0;-954.0;202.0;-199.0;9.0
-927.0;887.0;-263.0;-713.0;388.0;320.0;84.0;-225.0;-953.0;224.0;-127.0;35.0
-1010.0;874.0;172.0;-745.0;371.0;285.0;147.0;-283.0;-922.0;300.0;-23.0;99.0
-1025.0;851.0;1.0;-753.0;554.0;190.0;99.0;-306.0;-877.0;323.0;37.0;158.0
-1143.0;1066.0;454.0;-928.0;458.0;233.0;285.0;-632.0;-705.0;15.0;-113.0;204.0
-815.0;801.0;502.0;-641.0;523.0;429.0;123.0;-28.0;-912.0;375.0;-272.0;249.0
-1036.0;636.0;8.0;-773.0;557.0;108.0;284.0;-119.0;-905.0;258.0;7.0;149.0
-825.0;803.0;471.0;-665.0;452.0;373.0;48.0;-31.0;-932.0;352.0;-250.0;145.0
-897.0;829.0;169.0;-841.0;419.0;436.0;50.0;-126.0;-1215.0;89.0;-450.0;-55.0
-890.0;952.0;231.0;-806.0;264.0;293.0;203.0;-200.0;-992.0;-17.0;-509.0;-113.0
-942.0;921.0;200.0;-871.0;139.0;190.0;39.0;-179.0;-1027.0;-44.0;-424.0;-40.0
-938.0;919.0;-242.0;-764.0;364.0;383.0;56.0;270.0;-942.0;336.0;-225.0;154.0
-948.0;922.0;19.0;-785.0;356.0;560.0;420.0;268.0;-929.0;333.0;-246.0;157.0
-966.0;914.0;195.0;-824.0;362.0;480.0;316.0;272.0;-919.0;272.0;-242.0;206.0
-983.0;939.0;306.0;-873.0;325.0;230.0;-14.0;272.0;-921.0;206.0;-235.0;201.0
-1060.0;771.0;-159.0;-806.0;552.0;216.0;94.0;450.0;-710.0;-108.0;-497.0;-288.0
-940.0;944.0;409.0;-820.0;206.0;86.0;758.0;125.0;-924.0;170.0;-244.0;72.0
-992.0;980.0;119.0;-792.0;277.0;166.0;273.0;115.0;-834.0;27.0;-224.0;36.0
-789.0;1033.0;168.0;-402.0;574.0;348.0;33.0;42.0;-894.0;193.0;-78.0;161.0
-802.0;1170.0;94.0;-382.0;592.0;227.0;-43.0;53.0;-910.0;235.0;-46.0;218.0
-877.0;795.0;-22.0;-697.0;331.0;-8.0;207.0;-247.0;-865.0;55.0;131.0;217.0
-901.0;1046.0;-287.0;-697.0;86.0;237.0;189.0;-140.0;-948.0;405.0;-169.0;-15.0
-721.0;778.0;302.0;-635.0;283.0;266.0;-28.0;198.0;-852.0;160.0;-381.0;-66.0
-1001.0;1144.0;-416.0;-792.0;151.0;253.0;215.0;-114.0;-993.0;265.0;386.0;371.0
-721.0;803.0;-374.0;-579.0;297.0;316.0;137.0;59.0;-739.0;287.0;-390.0;-61.0
-815.0;1155.0;-214.0;-704.0;351.0;475.0;170.0;176.0;-828.0;210.0;-409.0;6.0
-809.0;1002.0;-240.0;-701.0;305.0;380.0;38.0;187.0;-854.0;187.0;-500.0;-87.0
-729.0;797.0;-236.0;-607.0;149.0;576.0;142.0;204.0;-869.0;302.0;-306.0;24.0
-848.0;986.0;-28.0;-547.0;192.0;407.0;176.0;38.0;-983.0;102.0;-489.0;-186.0
-704.0;791.0;-279.0;-603.0;204.0;366.0;267.0;212.0;-883.0;261.0;-326.0;-99.0
-718.0;751.0;-301.0;-637.0;244.0;477.0;117.0;231.0;-921.0;199.0;-408.0;-96.0
-685.0;712.0;-118.0;-577.0;193.0;394.0;188.0;178.0;-715.0;201.0;-489.0;-7.0
-854.0;946.0;-19.0;-536.0;278.0;324.0;181.0;27.0;-935.0;111.0;-365.0;-252.0
-863.0;835.0;-36.0;-547.0;164.0;288.0;245.0;9.0;-961.0;84.0;-418.0;-270.0
-905.0;764.0;7.0;-570.0;324.0;325.0;242.0;-30.0;-1015.0;20.0;-252.0;-183.0
-703.0;685.0;-166.0;-604.0;211.0;236.0;374.0;117.0;-718.0;192.0;-395.0;-26.0
-960.0;746.0;-3.0;-861.0;68.0;78.0;102.0;-190.0;-704.0;49.0;-299.0;29.0
-976.0;806.0;-86.0;-893.0;-26.0;-269.0;-28.0;-63.0;-769.0;-46.0;-317.0;-148.0
-978.0;739.0;119.0;-759.0;481.0;451.0;336.0;-47.0;-996.0;-180.0;-186.0;-88.0
-673.0;663.0;44.0;-573.0;153.0;320.0;48.0;-133.0;-758.0;204.0;-401.0;-55.0
-932.0;751.0;113.0;-758.0;502.0;351.0;384.0;-35.0;-978.0;-226.0;-200.0;-75.0
-674.0;690.0;-307.0;-561.0;136.0;372.0;222.0;-147.0;-791.0;198.0;-337.0;-23.0
-877.0;1104.0;-145.0;-752.0;281.0;415.0;178.0;145.0;-955.0;186.0;-507.0;-40.0
-846.0;897.0;-136.0;-764.0;103.0;395.0;30.0;88.0;-890.0;101.0;-435.0;-76.0
-808.0;887.0;-130.0;-730.0;72.0;419.0;245.0;35.0;-866.0;88.0;-424.0;-115.0
-808.0;800.0;-410.0;-687.0;223.0;413.0;161.0;9.0;-854.0;215.0;-445.0;77.0
-768.0;830.0;-397.0;-683.0;211.0;407.0;-19.0;44.0;-889.0;108.0;-353.0;-102.0
-863.0;635.0;916.0;-659.0;697.0;320.0;178.0;216.0;-935.0;240.0;-349.0;-20.0
-882.0;684.0;469.0;-678.0;689.0;314.0;-23.0;218.0;-1008.0;220.0;-288.0;-41.0
-881.0;881.0;545.0;-770.0;172.0;409.0;121.0;-12.0;-942.0;128.0;-450.0;-74.0
-781.0;866.0;398.0;-700.0;208.0;444.0;70.0;-32.0;-877.0;175.0;-430.0;-71.0
-964.0;847.0;-58.0;-429.0;579.0;153.0;41.0;-68.0;-823.0;-2.0;39.0;48.0
-879.0;845.0;387.0;-702.0;308.0;122.0;-18.0;128.0;-1042.0;7.0;-171.0;-158.0
-919.0;987.0;61.0;-779.0;344.0;149.0;139.0;-153.0;-920.0;166.0;-283.0;-65.0
-988.0;960.0;20.0;-827.0;287.0;156.0;132.0;-158.0;-955.0;143.0;-286.0;-85.0
-969.0;960.0;99.0;-794.0;311.0;143.0;104.0;-144.0;-928.0;157.0;-216.0;65.0
-971.0;977.0;67.0;-795.0;323.0;170.0;132.0;-134.0;-933.0;158.0;-195.0;49.0
-947.0;966.0;97.0;-777.0;313.0;155.0;141.0;-118.0;-930.0;156.0;-181.0;38.0
-970.0;950.0;82.0;-789.0;316.0;120.0;117.0;-108.0;-946.0;175.0;-194.0;43.0
-961.0;968.0;142.0;-789.0;328.0;139.0;138.0;-105.0;-960.0;178.0;-161.0;36.0
-964.0;969.0;6.0;-784.0;340.0;145.0;154.0;-86.0;-947.0;194.0;-189.0;37.0
-966.0;966.0;-36.0;-788.0;320.0;136.0;100.0;-77.0;-928.0;172.0;-220.0;28.0
-905.0;868.0;506.0;-744.0;294.0;494.0;458.0;-528.0;-881.0;194.0;-539.0;-46.0
-919.0;870.0;-296.0;-743.0;402.0;202.0;-21.0;-6.0;-942.0;64.0;-201.0;-17.0
-1001.0;937.0;94.0;-867.0;299.0;180.0;-36.0;18.0;-936.0;-64.0;-315.0;33.0
-959.0;1020.0;214.0;-811.0;238.0;180.0;-3.0;17.0;-887.0;52.0;-197.0;43.0
-845.0;849.0;-341.0;-275.0;459.0;347.0;131.0;226.0;-864.0;254.0;35.0;4.0
-949.0;1084.0;221.0;-804.0;248.0;224.0;-1.0;8.0;-868.0;65.0;-131.0;10.0
-937.0;838.0;194.0;-738.0;540.0;317.0;118.0;-80.0;-922.0;141.0;-173.0;-191.0
-945.0;921.0;-49.0;-693.0;446.0;220.0;-85.0;-134.0;-884.0;136.0;-38.0;-40.0
-1035.0;965.0;-184.0;-789.0;344.0;315.0;104.0;-220.0;-865.0;99.0;-230.0;-89.0
-1210.0;987.0;-176.0;-926.0;526.0;4.0;340.0;-383.0;-820.0;98.0;-206.0;-6.0
-992.0;1000.0;170.0;-874.0;146.0;77.0;175.0;-223.0;-952.0;121.0;-163.0;-20.0
-952.0;898.0;-229.0;-841.0;246.0;192.0;255.0;-95.0;-991.0;105.0;-403.0;-49.0
-728.0;978.0;254.0;-660.0;143.0;311.0;71.0;-97.0;-922.0;148.0;-365.0;-182.0
-675.0;1106.0;-44.0;-493.0;382.0;137.0;60.0;-190.0;-950.0;158.0;-278.0;125.0
-1036.0;1046.0;36.0;-853.0;375.0;311.0;255.0;-329.0;-948.0;129.0;-218.0;78.0
-841.0;1021.0;120.0;-683.0;251.0;283.0;43.0;-388.0;-862.0;214.0;-391.0;-22.0
-1029.0;927.0;-224.0;-885.0;108.0;706.0;448.0;-438.0;-851.0;-81.0;-314.0;-180.0
-895.0;1101.0;-276.0;-775.0;293.0;339.0;84.0;-140.0;-1011.0;320.0;-298.0;268.0
-879.0;877.0;-465.0;-759.0;241.0;366.0;84.0;8.0;-925.0;265.0;-332.0;40.0
-645.0;840.0;-462.0;-546.0;233.0;262.0;110.0;-58.0;-793.0;173.0;-375.0;-63.0
-862.0;935.0;202.0;-695.0;492.0;191.0;46.0;-53.0;-1022.0;169.0;-443.0;-28.0
-884.0;825.0;-111.0;-687.0;605.0;336.0;210.0;14.0;-930.0;148.0;-349.0;49.0
-902.0;964.0;-70.0;-698.0;528.0;171.0;58.0;122.0;-903.0;136.0;-303.0;26.0
-1043.0;933.0;-87.0;-776.0;262.0;-15.0;216.0;167.0;-631.0;220.0;-455.0;-79.0
-630.0;743.0;-129.0;-503.0;145.0;414.0;126.0;-86.0;-694.0;240.0;-391.0;-87.0
-1009.0;986.0;741.0;-883.0;206.0;434.0;13.0;575.0;-1112.0;24.0;-318.0;0.0
-912.0;952.0;395.0;-788.0;302.0;303.0;40.0;361.0;-933.0;70.0;-335.0;-84.0
-995.0;917.0;48.0;-803.0;488.0;360.0;145.0;344.0;-965.0;134.0;-276.0;-36.0
-638.0;692.0;-201.0;-507.0;239.0;279.0;72.0;-207.0;-722.0;233.0;-382.0;-62.0
-647.0;763.0;-271.0;-499.0;215.0;373.0;272.0;-145.0;-664.0;270.0;-436.0;-22.0
-693.0;639.0;-129.0;-578.0;275.0;461.0;188.0;-190.0;-762.0;170.0;-368.0;-31.0
-810.0;670.0;-227.0;-711.0;243.0;309.0;45.0;-209.0;-893.0;125.0;-314.0;61.0
-717.0;718.0;-457.0;-591.0;232.0;425.0;145.0;-137.0;-816.0;193.0;-339.0;-33.0
-957.0;898.0;-367.0;-891.0;202.0;299.0;4.0;-186.0;-1124.0;-26.0;-441.0;-19.0
-818.0;1034.0;-190.0;-680.0;316.0;487.0;283.0;-237.0;-776.0;224.0;-421.0;-23.0
-710.0;651.0;-92.0;-595.0;254.0;451.0;66.0;-358.0;-829.0;172.0;-364.0;-72.0
-687.0;716.0;-160.0;-548.0;206.0;401.0;209.0;-435.0;-722.0;217.0;-371.0;-53.0
-966.0;871.0;646.0;-760.0;292.0;34.0;134.0;568.0;-688.0;59.0;-103.0;259.0
-866.0;895.0;-310.0;-735.0;276.0;690.0;394.0;23.0;-884.0;261.0;-412.0;97.0
-788.0;854.0;-218.0;-655.0;243.0;535.0;203.0;-121.0;-768.0;260.0;-436.0;18.0
-712.0;731.0;-167.0;-578.0;251.0;428.0;72.0;-264.0;-764.0;230.0;-382.0;-33.0
-927.0;1024.0;-23.0;-691.0;125.0;265.0;355.0;138.0;-749.0;305.0;122.0;115.0
-904.0;949.0;-93.0;-672.0;170.0;223.0;304.0;137.0;-734.0;292.0;27.0;153.0
-793.0;646.0;-333.0;-642.0;269.0;378.0;174.0;-333.0;-813.0;248.0;-288.0;-4.0
-763.0;713.0;-498.0;-640.0;240.0;411.0;83.0;-119.0;-837.0;200.0;-299.0;-32.0
-457.0;209.0;137.0;250.0;717.0;433.0;881.0;-650.0;-587.0;593.0;-668.0;-311.0
-769.0;699.0;-329.0;-659.0;222.0;440.0;168.0;-327.0;-940.0;179.0;-339.0;63.0
-744.0;817.0;-283.0;-636.0;193.0;477.0;111.0;-258.0;-745.0;213.0;-363.0;-28.0
-746.0;742.0;-177.0;-639.0;233.0;358.0;90.0;-373.0;-806.0;181.0;-322.0;-8.0
-969.0;682.0;-147.0;-910.0;192.0;303.0;-91.0;-298.0;-1113.0;49.0;-297.0;46.0
-838.0;912.0;-394.0;-716.0;201.0;472.0;235.0;-203.0;-828.0;212.0;-408.0;-8.0
-833.0;883.0;88.0;-698.0;255.0;515.0;226.0;-2.0;-834.0;175.0;-536.0;64.0
-944.0;991.0;274.0;-633.0;548.0;196.0;107.0;164.0;-840.0;-72.0;-40.0;182.0
-1040.0;656.0;178.0;-691.0;636.0;205.0;90.0;189.0;-860.0;19.0;53.0;40.0
-1062.0;703.0;43.0;-728.0;650.0;220.0;95.0;199.0;-855.0;20.0;152.0;46.0
-807.0;821.0;-221.0;-628.0;311.0;499.0;255.0;-348.0;-884.0;318.0;-469.0;138.0
-753.0;745.0;18.0;-646.0;247.0;504.0;33.0;-409.0;-850.0;153.0;-260.0;31.0
-838.0;845.0;157.0;-686.0;238.0;311.0;-56.0;-399.0;-913.0;237.0;-387.0;-78.0
-940.0;1011.0;-594.0;-820.0;293.0;413.0;405.0;251.0;-934.0;249.0;-502.0;-136.0
-837.0;860.0;-167.0;-688.0;343.0;322.0;-105.0;355.0;-911.0;314.0;-359.0;-32.0
-874.0;923.0;51.0;-861.0;240.0;752.0;-508.0;419.0;-1006.0;-65.0;-530.0;-68.0
-846.0;848.0;92.0;-690.0;319.0;264.0;-143.0;379.0;-883.0;280.0;-435.0;-68.0
-931.0;1341.0;333.0;-825.0;175.0;-316.0;-659.0;469.0;-817.0;97.0;-702.0;-283.0
-868.0;926.0;-26.0;-717.0;308.0;131.0;92.0;93.0;-1028.0;286.0;-234.0;311.0
-851.0;848.0;-158.0;-712.0;250.0;502.0;916.0;272.0;-853.0;220.0;-380.0;37.0
-916.0;934.0;371.0;-795.0;259.0;240.0;-77.0;93.0;-914.0;145.0;-297.0;-41.0
-1035.0;1099.0;111.0;-932.0;149.0;262.0;-62.0;117.0;-1030.0;121.0;-381.0;-93.0
-1060.0;886.0;558.0;-970.0;223.0;-116.0;-312.0;-154.0;-944.0;-57.0;-193.0;144.0
-978.0;1024.0;-205.0;-640.0;370.0;361.0;41.0;486.0;-894.0;131.0;-230.0;54.0
-874.0;907.0;-136.0;-746.0;234.0;399.0;131.0;270.0;-868.0;189.0;-363.0;12.0
-901.0;914.0;-250.0;-774.0;202.0;255.0;86.0;265.0;-912.0;174.0;-359.0;-43.0
-880.0;961.0;-424.0;-719.0;85.0;-40.0;-73.0;258.0;-771.0;255.0;-263.0;-77.0
-893.0;911.0;-446.0;-744.0;267.0;462.0;161.0;-194.0;-935.0;263.0;-410.0;-10.0
-899.0;911.0;-371.0;-745.0;246.0;293.0;107.0;-210.0;-951.0;256.0;-412.0;-39.0
-962.0;1004.0;-121.0;-839.0;421.0;176.0;95.0;-115.0;-820.0;294.0;-129.0;117.0
-995.0;1008.0;511.0;-833.0;337.0;341.0;94.0;-210.0;-1057.0;194.0;-81.0;-11.0
-916.0;899.0;-145.0;-732.0;365.0;374.0;144.0;-340.0;-993.0;286.0;-208.0;103.0
-934.0;927.0;-39.0;-760.0;340.0;430.0;369.0;-281.0;-923.0;195.0;-75.0;105.0
-974.0;939.0;134.0;-806.0;357.0;313.0;399.0;-241.0;-932.0;180.0;-97.0;121.0
-966.0;933.0;183.0;-767.0;388.0;182.0;164.0;-179.0;-992.0;215.0;-30.0;125.0
-985.0;953.0;94.0;-777.0;419.0;67.0;381.0;-145.0;-971.0;232.0;-74.0;134.0
-889.0;903.0;-69.0;-747.0;228.0;340.0;-131.0;-255.0;-1037.0;195.0;-348.0;10.0
-974.0;943.0;15.0;-779.0;396.0;392.0;521.0;-170.0;-950.0;219.0;-64.0;115.0
-978.0;964.0;26.0;-792.0;355.0;292.0;468.0;-190.0;-944.0;183.0;-100.0;100.0
-974.0;957.0;28.0;-798.0;363.0;260.0;494.0;-223.0;-933.0;160.0;28.0;122.0
-947.0;934.0;-74.0;-764.0;377.0;263.0;419.0;-211.0;-943.0;211.0;-42.0;125.0
-968.0;834.0;319.0;-607.0;509.0;443.0;552.0;118.0;-999.0;264.0;-41.0;215.0
-919.0;870.0;18.0;-644.0;508.0;348.0;505.0;-251.0;-1007.0;335.0;116.0;189.0
-850.0;951.0;216.0;-787.0;73.0;206.0;-53.0;0.0;-972.0;-16.0;-283.0;-3.0
-768.0;902.0;20.0;-698.0;51.0;175.0;-111.0;67.0;-792.0;-6.0;-300.0;40.0
-1054.0;824.0;1069.0;-966.0;120.0;827.0;912.0;68.0;-1087.0;22.0;-260.0;53.0
-916.0;987.0;394.0;-786.0;260.0;467.0;341.0;126.0;-897.0;229.0;-265.0;29.0
-995.0;934.0;350.0;-776.0;456.0;217.0;105.0;-261.0;-864.0;287.0;53.0;258.0
-1052.0;1006.0;642.0;-962.0;233.0;-37.0;514.0;-398.0;-904.0;-30.0;-444.0;-66.0
-875.0;908.0;116.0;-725.0;221.0;279.0;312.0;368.0;-995.0;247.0;-489.0;-133.0
-703.0;742.0;-172.0;-485.0;477.0;216.0;346.0;-243.0;-905.0;370.0;-195.0;79.0
-862.0;894.0;200.0;-706.0;270.0;196.0;322.0;460.0;-1011.0;284.0;-465.0;-133.0
-907.0;1058.0;356.0;-854.0;160.0;302.0;526.0;-410.0;-668.0;-234.0;-397.0;-77.0
-954.0;895.0;22.0;-659.0;470.0;403.0;491.0;-147.0;-571.0;86.0;80.0;199.0
-854.0;745.0;268.0;-603.0;445.0;252.0;411.0;-213.0;-716.0;184.0;198.0;-142.0
-977.0;969.0;99.0;-858.0;588.0;285.0;526.0;-386.0;-715.0;-149.0;529.0;-4.0
-970.0;877.0;215.0;-717.0;527.0;241.0;414.0;-213.0;-687.0;153.0;-248.0;65.0
-995.0;915.0;118.0;-749.0;425.0;231.0;403.0;-220.0;-684.0;113.0;-15.0;75.0
-998.0;920.0;199.0;-773.0;405.0;229.0;414.0;-211.0;-692.0;78.0;-25.0;42.0
-714.0;1063.0;97.0;-614.0;-13.0;224.0;56.0;-120.0;-859.0;136.0;-120.0;172.0
-969.0;868.0;435.0;-680.0;592.0;425.0;6.0;-211.0;-840.0;328.0;106.0;225.0
-896.0;1037.0;-316.0;-823.0;114.0;102.0;104.0;164.0;-1018.0;155.0;-436.0;-145.0
-757.0;632.0;876.0;51.0;447.0;600.0;339.0;690.0;-843.0;759.0;-476.0;-143.0
-977.0;949.0;-451.0;-788.0;350.0;289.0;418.0;-212.0;-723.0;-138.0;130.0;21.0
-975.0;1001.0;-454.0;-1011.0;223.0;337.0;483.0;-203.0;-629.0;-190.0;-67.0;123.0
-1018.0;1021.0;312.0;-893.0;174.0;228.0;18.0;-100.0;-808.0;120.0;-36.0;127.0
-1064.0;770.0;385.0;-913.0;147.0;244.0;49.0;-87.0;-851.0;142.0;-232.0;-174.0
-977.0;1074.0;-236.0;-887.0;229.0;254.0;190.0;-58.0;-856.0;-36.0;-17.0;333.0
-1002.0;1044.0;41.0;-883.0;177.0;213.0;399.0;-30.0;-935.0;85.0;-504.0;-212.0
-1081.0;1030.0;19.0;-976.0;150.0;231.0;436.0;-40.0;-969.0;69.0;-520.0;-219.0
-877.0;999.0;-114.0;-759.0;134.0;-80.0;791.0;-73.0;-858.0;76.0;-402.0;6.0
-966.0;1030.0;-270.0;-878.0;140.0;189.0;324.0;23.0;-905.0;10.0;-79.0;181.0
-1102.0;1044.0;-843.0;-955.0;91.0;224.0;452.0;-365.0;-695.0;-132.0;-355.0;-48.0
-961.0;903.0;1257.0;-841.0;236.0;217.0;98.0;560.0;-972.0;134.0;-341.0;-58.0
-975.0;1191.0;-484.0;-813.0;314.0;586.0;809.0;-62.0;-1048.0;295.0;-388.0;40.0
-1056.0;820.0;-375.0;-531.0;547.0;308.0;535.0;-622.0;-657.0;-147.0;-214.0;32.0
-1027.0;998.0;-110.0;-859.0;282.0;252.0;333.0;-228.0;-709.0;-50.0;185.0;179.0
-1026.0;999.0;-164.0;-858.0;251.0;266.0;348.0;-236.0;-701.0;-52.0;136.0;169.0
-709.0;1027.0;188.0;-621.0;11.0;284.0;18.0;-365.0;-899.0;128.0;-458.0;-72.0
-759.0;879.0;235.0;-643.0;165.0;276.0;43.0;-361.0;-886.0;193.0;-577.0;-132.0
-849.0;743.0;281.0;-692.0;170.0;260.0;37.0;-356.0;-998.0;220.0;-502.0;-320.0
-971.0;1009.0;619.0;-863.0;193.0;184.0;118.0;-518.0;-979.0;141.0;-340.0;-1.0
-1080.0;1137.0;146.0;-848.0;549.0;319.0;334.0;-272.0;-687.0;325.0;-203.0;245.0
-921.0;1120.0;-68.0;-894.0;365.0;313.0;19.0;-363.0;-947.0;338.0;-475.0;-145.0
-898.0;1116.0;448.0;-770.0;189.0;318.0;151.0;181.0;-972.0;176.0;-439.0;134.0
