InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-129.0;-309.0;81.0;-286.0;64.0;117.0;51.0;-209.0
-127.0;-308.0;82.0;-287.0;65.0;118.0;48.0;-208.0
-125.0;-308.0;84.0;-288.0;66.0;117.0;46.0;-208.0
-123.0;-310.0;86.0;-289.0;68.0;113.0;43.0;-210.0
-122.0;-314.0;87.0;-291.0;70.0;108.0;42.0;-213.0
-120.0;-315.0;89.0;-292.0;71.0;101.0;41.0;-213.0
-116.0;-315.0;90.0;-292.0;72.0;97.0;40.0;-214.0
-113.0;-315.0;91.0;-293.0;74.0;94.0;38.0;-216.0
-110.0;-315.0;91.0;-294.0;76.0;91.0;38.0;-219.0
-108.0;-317.0;91.0;-295.0;78.0;86.0;37.0;-221.0
-108.0;-326.0;91.0;-296.0;79.0;75.0;42.0;-227.0
-112.0;-329.0;89.0;-297.0;81.0;72.0;47.0;-228.0
-115.0;-331.0;86.0;-298.0;84.0;72.0;53.0;-229.0
-118.0;-333.0;83.0;-299.0;85.0;74.0;57.0;-230.0
-120.0;-335.0;81.0;-300.0;86.0;74.0;58.0;-230.0
-123.0;-336.0;80.0;-301.0;87.0;75.0;59.0;-230.0
-125.0;-337.0;79.0;-302.0;88.0;76.0;60.0;-229.0
-125.0;-338.0;78.0;-304.0;91.0;77.0;60.0;-229.0
-127.0;-338.0;76.0;-307.0;94.0;78.0;61.0;-228.0
-127.0;-338.0;76.0;-309.0;95.0;80.0;62.0;-227.0
-126.0;-335.0;77.0;-309.0;95.0;83.0;62.0;-225.0
-125.0;-334.0;77.0;-309.0;96.0;85.0;62.0;-224.0
-127.0;-335.0;75.0;-310.0;99.0;85.0;64.0;-224.0
-129.0;-337.0;73.0;-312.0;102.0;84.0;67.0;-225.0
-130.0;-338.0;72.0;-314.0;105.0;85.0;69.0;-225.0
-130.0;-337.0;71.0;-315.0;106.0;86.0;71.0;-225.0
-130.0;-337.0;71.0;-314.0;106.0;85.0;73.0;-225.0
-131.0;-337.0;69.0;-314.0;106.0;84.0;74.0;-226.0
-131.0;-338.0;69.0;-314.0;107.0;82.0;76.0;-227.0
-132.0;-340.0;66.0;-314.0;109.0;80.0;78.0;-228.0
-133.0;-341.0;65.0;-315.0;110.0;80.0;79.0;-229.0
-132.0;-342.0;65.0;-315.0;109.0;78.0;80.0;-230.0
-132.0;-342.0;65.0;-315.0;109.0;76.0;80.0;-231.0
-131.0;-341.0;66.0;-314.0;108.0;75.0;79.0;-231.0
-129.0;-341.0;66.0;-315.0;108.0;74.0;79.0;-232.0
-129.0;-341.0;66.0;-316.0;108.0;73.0;80.0;-233.0
-129.0;-342.0;66.0;-315.0;107.0;71.0;80.0;-234.0
-129.0;-344.0;66.0;-315.0;107.0;69.0;81.0;-235.0
-130.0;-346.0;64.0;-316.0;108.0;67.0;82.0;-236.0
-131.0;-349.0;62.0;-317.0;109.0;66.0;85.0;-237.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-241.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-240.0
-131.0;-349.0;45.0;-325.0;119.0;64.0;101.0;-239.0
-130.0;-348.0;46.0;-324.0;118.0;66.0;100.0;-238.0
-140.0;-361.0;49.0;-326.0;121.0;69.0;97.0;-231.0
-142.0;-363.0;49.0;-328.0;122.0;67.0;97.0;-231.0
-144.0;-366.0;49.0;-329.0;124.0;66.0;96.0;-231.0
-144.0;-367.0;49.0;-330.0;125.0;66.0;95.0;-230.0
-145.0;-369.0;51.0;-331.0;126.0;65.0;93.0;-230.0
-146.0;-369.0;52.0;-332.0;126.0;64.0;90.0;-229.0
-147.0;-370.0;54.0;-333.0;127.0;63.0;87.0;-229.0
-163.0;-386.0;41.0;-346.0;142.0;36.0;107.0;-246.0
-416.0;-386.0;-79.0;-367.0;230.0;137.0;169.0;-248.0
300.0;378.0;506.0;503.0;-737.0;769.0;-638.0;564.0
33.0;-220.0;235.0;-322.0;-47.0;107.0;-429.0;-247.0
-340.0;-333.0;226.0;-43.0;-181.0;647.0;-151.0;25.0
-273.0;-313.0;106.0;-256.0;10.0;530.0;-91.0;68.0
-301.0;-364.0;17.0;-263.0;43.0;286.0;99.0;-157.0
-301.0;-380.0;38.0;-287.0;115.0;363.0;26.0;-238.0
-392.0;-623.0;-65.0;-457.0;288.0;751.0;200.0;-153.0
-394.0;-482.0;-61.0;-372.0;205.0;-128.0;125.0;-532.0
-73.0;-340.0;108.0;-313.0;93.0;177.0;0.0;-240.0
-35.0;-310.0;481.0;-727.0;272.0;185.0;-304.0;-221.0
32.0;-286.0;-19.0;-310.0;325.0;57.0;-71.0;-217.0
28.0;-263.0;5.0;-391.0;223.0;116.0;82.0;-262.0
46.0;-259.0;55.0;-336.0;179.0;153.0;6.0;-226.0
7.0;-259.0;67.0;-354.0;193.0;152.0;-18.0;-222.0
361.0;492.0;543.0;234.0;-588.0;823.0;-777.0;660.0
-89.0;-473.0;141.0;-187.0;-24.0;345.0;-152.0;-241.0
-148.0;-259.0;57.0;-254.0;23.0;163.0;-62.0;-239.0
-230.0;-603.0;649.0;-628.0;-39.0;78.0;-589.0;-464.0
-141.0;-379.0;-40.0;-305.0;186.0;294.0;71.0;-553.0
-76.0;-345.0;97.0;-264.0;75.0;123.0;6.0;-255.0
-76.0;-347.0;97.0;-257.0;71.0;119.0;10.0;-258.0
-77.0;-348.0;97.0;-250.0;68.0;116.0;13.0;-261.0
-78.0;-348.0;95.0;-244.0;65.0;114.0;17.0;-263.0
-139.0;-525.0;83.0;-148.0;-14.0;308.0;-76.0;-193.0
-41.0;-327.0;63.0;-142.0;15.0;159.0;30.0;-251.0
-62.0;-309.0;78.0;-393.0;73.0;140.0;77.0;-306.0
-561.0;-361.0;-96.0;-359.0;219.0;163.0;142.0;-545.0
-81.0;-348.0;83.0;-227.0;53.0;104.0;27.0;-273.0
-83.0;-343.0;74.0;-230.0;56.0;105.0;31.0;-277.0
-33.0;-208.0;150.0;-229.0;17.0;93.0;-84.0;-234.0
-57.0;-301.0;129.0;-218.0;40.0;187.0;-41.0;-212.0
-71.0;-309.0;107.0;-167.0;0.0;110.0;-23.0;-277.0
-82.0;-358.0;25.0;-404.0;204.0;119.0;48.0;-278.0
-341.0;-588.0;-137.0;-613.0;691.0;149.0;324.0;-521.0
-334.0;-486.0;-270.0;-519.0;453.0;-249.0;395.0;-641.0
-160.0;-382.0;14.0;-354.0;161.0;26.0;129.0;-260.0
-167.0;-386.0;-21.0;-363.0;176.0;-26.0;171.0;-301.0
-193.0;-414.0;-17.0;-384.0;190.0;-19.0;164.0;-293.0
-173.0;-394.0;33.0;-360.0;159.0;31.0;116.0;-252.0
-161.0;-383.0;25.0;-350.0;155.0;32.0;121.0;-255.0
-168.0;-391.0;36.0;-354.0;152.0;29.0;114.0;-250.0
-160.0;-383.0;25.0;-350.0;155.0;33.0;121.0;-253.0
-160.0;-383.0;25.0;-349.0;155.0;33.0;121.0;-253.0
-159.0;-383.0;24.0;-349.0;155.0;32.0;121.0;-253.0
-159.0;-383.0;24.0;-350.0;156.0;32.0;121.0;-253.0
-159.0;-384.0;23.0;-351.0;156.0;31.0;121.0;-253.0
-156.0;-377.0;27.0;-340.0;143.0;31.0;115.0;-254.0
-155.0;-377.0;26.0;-336.0;140.0;30.0;117.0;-255.0
-157.0;-378.0;20.0;-341.0;145.0;29.0;123.0;-255.0
-158.0;-379.0;20.0;-344.0;148.0;28.0;122.0;-255.0
-159.0;-380.0;21.0;-348.0;151.0;28.0;121.0;-255.0
-160.0;-381.0;23.0;-350.0;154.0;28.0;120.0;-254.0
-167.0;-386.0;18.0;-363.0;162.0;23.0;135.0;-267.0
-183.0;-403.0;3.0;-371.0;173.0;-5.0;152.0;-284.0
-10.0;-236.0;60.0;-237.0;76.0;701.0;-5.0;-104.0
-159.0;-382.0;22.0;-351.0;157.0;27.0;123.0;-258.0
42.0;-251.0;50.0;-464.0;245.0;188.0;-10.0;-209.0
-190.0;-416.0;-34.0;-399.0;211.0;-28.0;186.0;-303.0
-169.0;-391.0;31.0;-359.0;160.0;25.0;113.0;-254.0
-299.0;-339.0;-3.0;-241.0;36.0;207.0;126.0;-254.0
-160.0;-380.0;23.0;-360.0;159.0;32.0;126.0;-257.0
-418.0;-577.0;429.0;-791.0;512.0;649.0;-324.0;92.0
-159.0;-383.0;20.0;-350.0;155.0;24.0;125.0;-259.0
-79.0;-350.0;90.0;-233.0;57.0;107.0;23.0;-268.0
-160.0;-383.0;23.0;-351.0;157.0;27.0;122.0;-257.0
-348.0;-339.0;-218.0;-528.0;332.0;324.0;145.0;-392.0
-350.0;-370.0;49.0;-309.0;113.0;-55.0;69.0;-269.0
304.0;439.0;-241.0;85.0;154.0;-77.0;139.0;311.0
-159.0;-383.0;24.0;-352.0;157.0;29.0;120.0;-255.0
-71.0;-361.0;57.0;-211.0;-1.0;108.0;100.0;-281.0
