Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
1509.0;279.0;-59.0;?;-1071;-297.0;2101;1514;1497;-22;-460
978.0;218.0;-93.0;?;-97;-1712.0;1045;1283;822;-27;428
469.0;28.0;-120.0;?;89;-119.0;429;-220;695;-33;-174
1001.0;222.0;-110.0;?;28;519.0;894;19;630;-36;-459
1059.0;441.0;-36.0;?;-45;-565.0;578;212;815;-35;193
1105.0;236.0;4.0;?;30;-534.0;754;89;686;-36;-192
1054.0;79.0;-21.0;?;10;-176.0;671;132;729;-36;-32
1007.0;-20.0;62.0;?;15;-4.0;661;87;732;-36;-51
1059.0;5.0;151.0;-90.0;30;-205.0;687;77;708;-37;-104
923.0;16.0;64.0;8.0;15;-28.0;670;121;718;-37;-16
996.0;28.0;-22.0;16.0;16;-26.0;689;49;717;-37;-89
954.0;96.0;-10.0;79.0;24;20.0;667;80;706;-37;-15
893.0;91.0;41.0;196.0;59;-60.0;621;32;713;-38;15
983.0;37.0;-8.0;49.0;16;91.0;683;25;716;-39;-29
985.0;-42.0;-36.0;90.0;-8;-27.0;682;91;714;-41;63
1143.0;83.0;-25.0;254.0;107;-74.0;536;-162;786;-44;112
1027.0;132.0;28.0;374.0;11;-106.0;634;-24;695;-49;138
1949.0;31.0;73.0;672.0;187;-335.0;?;-443;879;-54;224
1723.0;27.0;73.0;555.0;10;410.0;?;-977;879;-67;-122
1326.0;-55.0;69.0;-478.0;-1629;-19.0;?;-653;675;-83;-29
1279.0;74.0;63.0;-986.0;-1781;-940.0;?;-1128;1177;-83;822
945.0;263.0;47.0;-1010.0;809;-803.0;?;-832;840;-77;514
521.0;332.0;34.0;-677.0;1731;-282.0;?;-619;533;-76;12
401.0;57.0;92.0;-642.0;815;-408.0;?;-1236;912;-77;260
460.0;109.0;74.0;-584.0;728;-463.0;?;-604;537;-77;178
405.0;-115.0;-21.0;-537.0;481;-503.0;?;-402;524;-75;204
379.0;-193.0;-92.0;-461.0;40;-509.0;?;-584;754;-73;219
499.0;-236.0;-69.0;-571.0;-146;-434.0;?;-147;710;-63;154
576.0;-158.0;17.0;-432.0;-514;-500.0;?;53;900;-52;-2
851.0;-129.0;17.0;-429.0;-999;-490.0;?;170;1190;-46;-230
990.0;-250.0;-2.0;-148.0;-1162;-318.0;?;1160;1124;-35;-589
1269.0;-233.0;-17.0;-173.0;-307;308.0;2546;1995;461;-23;-1054
528.0;-159.0;-44.0;355.0;1596;-668.0;2563;2499;-1092;-14;-1330
511.0;-6.0;-40.0;600.0;2651;159.0;3311;3196;-2130;-10;-1921
975.0;66.0;-43.0;-313.0;-285;46.0;335;-300;1159;-9;-485
1174.0;57.0;-48.0;431.0;-2299;117.0;-1855;-1825;3681;-13;1940
1444.0;389.0;-89.0;622.0;-661;-1047.0;1492;2159;1574;-23;1339
1035.0;238.0;-95.0;-393.0;-604;30.0;2297;1904;811;-31;-119
960.0;125.0;-119.0;-368.0;-720;277.0;1184;355;1101;-34;-185
865.0;228.0;-75.0;-407.0;-5;-485.0;984;471;716;-35;-24
1118.0;288.0;13.0;-250.0;-58;-353.0;606;45;777;-36;-18
930.0;103.0;70.0;-210.0;23;-82.0;739;228;712;-36;3
1005.0;74.0;107.0;-215.0;16;-51.0;695;150;719;-36;-24
1093.0;70.0;213.0;-101.0;8;-114.0;656;95;724;-36;-36
952.0;35.0;246.0;-53.0;34;-86.0;697;163;712;-36;-6
973.0;46.0;80.0;28.0;5;0.0;679;131;717;-37;-7
985.0;97.0;-31.0;44.0;46;-14.0;683;149;?;-37;-10
928.0;175.0;81.0;55.0;27;59.0;682;122;?;-37;-13
951.0;224.0;117.0;-49.0;45;29.0;662;113;?;-38;15
1070.0;165.0;79.0;-36.0;66;-23.0;645;91;?;-38;13
979.0;41.0;52.0;144.0;-26;-5.0;708;52;?;-39;6
1147.0;92.0;71.0;224.0;129;20.0;494;-72;?;-41;105
1079.0;103.0;92.0;447.0;-97;-140.0;735;-31;?;-45;118
1781.0;-6.0;127.0;655.0;-6;-187.0;577;-332;?;-50;65
1563.0;-18.0;136.0;628.0;127;577.0;401;-810;?;-61;112
1427.0;-128.0;140.0;-632.0;-1343;-71.0;2124;-350;?;-74;234
1340.0;-68.0;117.0;-1088.0;-1814;-1000.0;2824;-568;?;-84;731
839.0;111.0;77.0;-1095.0;-1130;-737.0;2434;-2064;?;-83;1154
565.0;325.0;33.0;-611.0;-17;-199.0;1415;-1932;?;-79;676
392.0;367.0;61.0;-713.0;1212;-398.0;-74;-803;?;-80;31
428.0;185.0;82.0;-625.0;831;-371.0;293;-904;?;-80;-55
397.0;141.0;-3.0;-619.0;543;-522.0;549;-810;549;-78;-64
327.0;66.0;-98.0;-538.0;453;-537.0;488;-493;468;-75;30
478.0;-81.0;-143.0;-620.0;-164;-401.0;1024;-442;713;-67;-39
597.0;-86.0;-101.0;-514.0;-209;-426.0;1000;-99;663;-59;-22
766.0;?;-25.0;-448.0;-394;-306.0;1172;-25;763;-52;-207
1164.0;?;-17.0;-401.0;-1145;-376.0;1815;196;1201;-43;-554
1204.0;?;-45.0;-156.0;-1289;240.0;2297;1252;1243;-34;-344
342.0;?;-47.0;679.0;-172;-685.0;2775;2222;105;-24;-1186
755.0;-128.0;-30.0;498.0;1932;639.0;2329;2328;-1431;-15;-1306
868.0;-51.0;-30.0;-56.0;2506;95.0;1983;1679;-1797;-10;-1547
1743.0;-22.0;-43.0;895.0;1311;224.0;1621;997;-823;-11;-1538
1259.0;94.0;-12.0;487.0;844;-1274.0;151;730;279;-18;828
948.0;433.0;-14.0;-481.0;56;130.0;723;690;780;-26;396
992.0;78.0;-20.0;-429.0;-765;-46.0;1852;1166;972;-32;-237
891.0;257.0;-22.0;-444.0;-393;-329.0;1137;857;959;-36;524
1124.0;374.0;27.0;-264.0;-28;-271.0;639;5;806;-36;-66
966.0;221.0;84.0;-274.0;1;-123.0;659;97;758;-37;8
1040.0;94.0;61.0;-196.0;8;-106.0;681;124;730;-37;2
1025.0;-67.0;93.0;-82.0;24;-36.0;674;41;710;-37;-122
989.0;-84.0;230.0;-68.0;23;-31.0;661;115;727;-38;19
995.0;-96.0;180.0;-30.0;15;-87.0;674;87;719;-38;-39
1009.0;-27.0;-8.0;-44.0;20;-19.0;676;86;718;-38;-37
961.0;74.0;-45.0;43.0;17;-31.0;682;80;714;-38;-42
946.0;221.0;-36.0;-4.0;21;-26.0;681;88;698;-39;-23
940.0;200.0;-58.0;-13.0;68;74.0;642;46;699;-39;-40
1033.0;118.0;-88.0;110.0;-32;59.0;732;140;703;-40;32
1126.0;49.0;-60.0;173.0;65;49.0;551;-74;799;-42;91
1085.0;95.0;-23.0;435.0;-34;-193.0;628;-92;805;-44;89
1445.0;15.0;-6.0;780.0;41;-135.0;546;-184;822;-49;192
1963.0;-8.0;20.0;644.0;301;286.0;260;-1009;1011;-61;41
1229.0;-50.0;74.0;-132.0;-1204;66.0;2012;-632;819;-75;-199
1445.0;-76.0;96.0;-848.0;-1984;-453.0;3021;-552;897;-80;395
904.0;95.0;84.0;-975.0;-938;-862.0;2326;-2148;1982;-77;1296
809.0;254.0;54.0;-755.0;123;-383.0;1460;-2083;1986;-73;1134
415.0;272.0;128.0;-663.0;1029;-239.0;214;-876;775;-71;347
455.0;150.0;154.0;-748.0;904;-383.0;254;-901;563;-70;67
433.0;54.0;52.0;-649.0;682;?;457;-648;573;-69;262
403.0;-116.0;-27.0;-594.0;200;-465.0;532;-374;698;-67;287
447.0;-243.0;-40.0;-620.0;-227;-453.0;1053;-252;857;-64;?
605.0;-292.0;-31.0;-601.0;-468;-338.0;1048;-8;972;-56;?
682.0;-42.0;3.0;-468.0;-1076;-495.0;1543;100;1338;-47;?
840.0;-179.0;1.0;-258.0;-1432;-393.0;2290;599;1405;-41;?
1142.0;-120.0;-36.0;-211.0;-1571;-188.0;2511;841;1352;-30;?
761.0;1.0;-71.0;218.0;2028;-201.0;2821;3106;-1425;-15;?
555.0;100.0;-87.0;460.0;3709;-150.0;1655;3003;-2480;-7;?
759.0;48.0;-99.0;446.0;710;943.0;-259;-752;119;-8;-294
922.0;182.0;-114.0;9.0;613;266.0;178;-224;253;-16;-336
1731.0;535.0;-117.0;697.0;161;-155.0;1105;1655;692;-24;424
1019.0;385.0;-117.0;169.0;-678;-1364.0;1056;1692;1384;-30;884
892.0;340.0;-123.0;-744.0;-24;?;886;816;764;-35;300
1031.0;382.0;-90.0;-585.0;-92;?;695;-141;794;-35;-270
986.0;160.0;9.0;-434.0;13;?;660;91;748;-36;-51
1115.0;135.0;90.0;-190.0;45;?;676;118;703;-36;-68
939.0;127.0;185.0;-218.0;-6;?;670;5;737;-36;-139
1028.0;63.0;327.0;-208.0;38;?;673;99;712;-36;-66
1053.0;13.0;312.0;-16.0;9;?;685;77;714;-36;-102
911.0;65.0;146.0;-2.0;32;?;683;63;701;-37;-100
1000.0;124.0;192.0;24.0;34;7.0;677;72;698;-37;-86
981.0;172.0;197.0;158.0;22;49.0;659;81;715;-38;-45
888.0;125.0;105.0;137.0;29;136.0;664;35;746;-39;1
1017.0;81.0;90.0;1.0;31;26.0;673;101;636;-39;-118
990.0;59.0;85.0;97.0;13;31.0;645;-54;824;-40;93
1092.0;121.0;89.0;153.0;34;4.0;613;112;690;-44;77
1122.0;-65.0;95.0;332.0;100;-99.0;566;-86;729;-51;190
1420.0;-40.0;102.0;480.0;194;-381.0;442;-797;1047;-61;438
1808.0;-69.0;102.0;704.0;-374;23.0;1170;-299;350;-75;-176
1376.0;-1.0;80.0;33.0;-1467;466.0;2714;-935;1261;-78;1018
1395.0;235.0;51.0;-865.0;-341;-583.0;1705;-1454;1735;-72;1563
946.0;291.0;5.0;-1012.0;1470;-955.0;-257;-467;417;-70;179
698.0;325.0;42.0;-716.0;1119;-409.0;146;?;668;-70;418
454.0;411.0;103.0;-575.0;697;-280.0;509;?;713;-70;437
481.0;250.0;-10.0;-619.0;540;-489.0;492;?;443;-71;242
479.0;-267.0;-99.0;-532.0;-11;-386.0;827;?;792;-68;440
397.0;-549.0;-104.0;-518.0;-84;-519.0;846;?;704;-63;278
433.0;-417.0;-19.0;-565.0;-422;-495.0;1075;?;929;-57;189
497.0;-219.0;98.0;-640.0;-840;-425.0;1411;?;1186;-47;-95
675.0;-212.0;76.0;-563.0;-1098;-511.0;1789;?;1241;-40;-506
1125.0;-260.0;-116.0;-347.0;-1273;-233.0;2437;1104;1318;-29;-1277
1285.0;-302.0;-384.0;234.0;1264;-9.0;2942;1911;-983;-15;-2389
279.0;-53.0;-339.0;1217.0;3983;-949.0;3006;2961;-3169;-8;-2393
848.0;24.0;-74.0;176.0;2164;1042.0;1674;1075;-1290;-8;-1488
836.0;-5.0;-17.0;-93.0;132;378.0;-603;-1397;890;-13;223
1880.0;325.0;-111.0;943.0;195;-189.0;-8;1506;955;-22;1127
1260.0;217.0;-189.0;27.0;-718;-1374.0;2751;1439;493;-30;-1671
650.0;174.0;-234.0;-742.0;-801;281.0;2131;-729;604;-33;-1961
1113.0;580.0;-233.0;-460.0;179;186.0;331;100;820;-35;283
972.0;532.0;-177.0;-552.0;-19;-688.0;705;44;738;-36;-137
1120.0;168.0;-71.0;-227.0;?;-416.0;734;16;724;-36;-179
960.0;-25.0;49.0;-343.0;?;-33.0;630;100;729;-36;-31
1051.0;-1.0;185.0;-179.0;?;-7.0;760;-26;704;-37;-225
1005.0;38.0;357.0;-49.0;?;-173.0;638;109;701;-37;-45
954.0;10.0;214.0;8.0;?;-12.0;705;42;684;-37;-138
961.0;46.0;40.0;10.0;?;0.0;695;36;674;-38;-126
997.0;87.0;44.0;95.0;?;29.0;685;37;683;-38;-98
935.0;150.0;63.0;103.0;?;11.0;726;47;661;-39;-104
969.0;117.0;50.0;36.0;?;1.0;680;42;691;-40;-54
1007.0;32.0;55.0;131.0;-36;59.0;737;21;670;-42;-56
1128.0;32.0;59.0;244.0;50;-9.0;588;-69;809;-43;117
1046.0;65.0;49.0;482.0;18;4.0;600;-8;790;-47;199
1406.0;-1.0;42.0;584.0;15;-526.0;557;-104;847;-54;378
1719.0;92.0;40.0;665.0;310;181.0;228;-605;1215;-59;712
1435.0;55.0;28.0;-240.0;-942;444.0;1684;-661;579;-74;89
1328.0;62.0;26.0;-1064.0;-1116;-709.0;2377;-857;1031;-81;830
982.0;260.0;28.0;-1006.0;469;-902.0;1091;-1284;2033;-72;1985
675.0;260.0;-1.0;-705.0;745;-318.0;672;-1026;1146;-72;1020
444.0;263.0;59.0;-669.0;787;-294.0;492;-858;760;-73;624
472.0;144.0;58.0;-653.0;740;-464.0;422;-830;766;-73;596
474.0;38.0;-70.0;-536.0;618;-504.0;476;-457;398;-75;312
426.0;14.0;?;-476.0;263;-544.0;590;-349;657;-71;358
448.0;154.0;?;-550.0;-155;-542.0;990;-207;697;?;216
507.0;-169.0;?;-574.0;-308;-402.0;1055;-146;791;?;?
681.0;-118.0;?;-502.0;-971;-465.0;1510;-233;1234;?;?
858.0;-192.0;?;-204.0;-1460;-416.0;2501;353;1231;?;-992
1509.0;-217.0;?;-282.0;-1566;172.0;3042;799;1150;?;-2083
520.0;-128.0;?;106.0;1879;-408.0;2635;2077;-1448;?;-2282
315.0;96.0;-19.0;847.0;2906;38.0;1985;2351;-1912;?;-1477
735.0;152.0;-15.0;-350.0;208;205.0;503;-95;607;?;-449
1443.0;177.0;-11.0;304.0;2214;-306.0;-963;102;-972;?;652
1417.0;530.0;-43.0;519.0;1467;-1454.0;243;2227;-364;?;690
497.0;178.0;-71.0;-740.0;-892;-246.0;1078;1570;1651;?;329
1313.0;165.0;-92.0;-744.0;77;658.0;552;316;785;?;191
928.0;177.0;-79.0;-413.0;-125;-555.0;805;356;816;-34;-117
1137.0;125.0;24.0;?;-61;-379.0;737;199;784;-34;-116
1067.0;30.0;145.0;?;87;-248.0;647;35;671;-34;-125
1024.0;2.0;135.0;?;-50;-149.0;719;49;771;-34;-177
1086.0;-32.0;154.0;?;75;-148.0;634;18;?;-35;-115
972.0;-36.0;131.0;?;4;-40.0;693;94;?;-35;-131
1021.0;46.0;-22.0;?;34;-67.0;672;54;?;-35;-126
908.0;94.0;-32.0;?;41;6.0;666;39;?;-35;-126
902.0;176.0;28.0;?;21;57.0;697;65;?;-35;-146
944.0;164.0;14.0;91.0;28;46.0;670;34;?;-35;-75
898.0;95.0;-15.0;65.0;5;81.0;692;75;691;-37;-102
1041.0;90.0;15.0;175.0;4;117.0;596;-30;832;-37;94
1130.0;100.0;39.0;228.0;26;-70.0;?;38;772;-40;96
1108.0;9.0;66.0;456.0;92;-46.0;?;38;598;-45;-27
1440.0;7.0;?;547.0;154;-465.0;?;-339;864;-48;286
1692.0;34.0;?;740.0;-767;394.0;?;-134;711;-63;-79
1368.0;-38.0;?;-376.0;-2206;300.0;?;-776;1133;-78;483
1385.0;103.0;?;-1047.0;-1229;-627.0;?;-1205;1529;-76;1391
908.0;260.0;?;?;1086;-859.0;?;-62;658;-74;675
651.0;255.0;?;?;1273;-242.0;?;-270;524;-71;430
452.0;145.0;?;?;818;-323.0;?;-955;745;-69;490
514.0;-9.0;?;?;841;-418.0;282;-607;558;-68;355
447.0;-157.0;?;?;?;-516.0;542;-380;696;-67;473
355.0;-177.0;?;?;?;-524.0;858;-260;858;-64;401
400.0;-276.0;?;?;?;-453.0;960;-46;892;-59;307
565.0;-240.0;?;?;?;-490.0;1319;-51;1122;-51;43
594.0;-226.0;?;-503.0;-1228;-439.0;1838;165;1352;-40;-533
1118.0;-245.0;?;-388.0;-1288;-268.0;2457;880;1211;-32;-1220
1414.0;-231.0;?;147.0;-428;102.0;2823;1162;421;-22;-2186
310.0;-94.0;-135.0;603.0;2184;-363.0;3282;1602;-1894;-12;-3246
709.0;-9.0;-136.0;563.0;2400;785.0;2079;1298;-1528;-8;-1910
611.0;20.0;-124.0;-274.0;-1852;31.0;502;372;2906;-8;132
1729.0;138.0;-116.0;980.0;-3021;-71.0;2502;1669;3426;-15;-996
884.0;463.0;-136.0;190.0;-908;-1733.0;2424;1927;1364;-22;-988
805.0;194.0;-169.0;-1083.0;-241;308.0;689;763;989;-27;156
1247.0;203.0;-153.0;-722.0;-192;69.0;1208;508;710;-33;-449
926.0;372.0;-28.0;-390.0;-44;-642.0;755;-104;746;-34;-285
1164.0;188.0;113.0;-153.0;13;-415.0;552;-7;781;-34;-33
996.0;79.0;146.0;-236.0;28;21.0;758;200;700;-34;-148
976.0;20.0;147.0;-110.0;14;-8.0;613;14;743;-34;-90
1031.0;45.0;265.0;-20.0;15;-89.0;715;100;719;-35;-144
891.0;16.0;369.0;-14.0;25;-36.0;652;60;726;-35;-98
968.0;73.0;233.0;91.0;25;19.0;671;60;717;-35;-117
966.0;111.0;145.0;78.0;30;70.0;670;65;729;-35;-107
921.0;139.0;147.0;81.0;-9;74.0;685;54;713;-35;-111
968.0;113.0;94.0;-17.0;70;-14.0;619;-18;753;-36;-73
1014.0;89.0;56.0;106.0;-34;95.0;677;109;721;-37;-21
1059.0;111.0;41.0;172.0;50;55.0;553;59;821;-39;136
1122.0;155.0;50.0;246.0;54;-101.0;540;-114;816;-42;99
1224.0;85.0;80.0;508.0;-122;-163.0;633;-195;793;-48;125
1818.0;?;82.0;636.0;391;-222.0;102;-774;1302;-57;696
1400.0;?;72.0;408.0;-944;494.0;1532;-556;883;-71;236
1431.0;?;70.0;-702.0;-1454;-60.0;2622;-1082;1284;-79;565
1099.0;?;56.0;-1085.0;746;-867.0;902;-2121;2273;-73;1674
773.0;?;-7.0;-999.0;1191;-714.0;148;-984;1103;-71;801
493.0;?;42.0;-476.0;1145;-245.0;84;-578;645;-70;434
424.0;?;87.0;-580.0;1059;-457.0;172;-987;867;-69;549
539.0;?;3.0;-535.0;539;-514.0;493;-450;526;-70;349
464.0;?;-101.0;-463.0;151;-520.0;621;-315;799;-67;461
436.0;?;-129.0;-452.0;-328;-516.0;1035;-162;897;-62;305
503.0;?;-65.0;-540.0;-461;-440.0;1150;-15;919;-55;129
612.0;?;8.0;-580.0;-1019;-470.0;1479;-92;1314;-45;-240
891.0;?;4.0;-407.0;-1520;-419.0;2555;851;1365;-36;-926
1267.0;?;-20.0;-222.0;-1012;-13.0;2986;866;777;-24;-2342
1014.0;-72.0;-48.0;642.0;2003;175.0;3410;?;-1752;-13;-2822
552.0;2.0;-46.0;689.0;4271;49.0;2419;?;-3311;-8;-1351
829.0;42.0;-52.0;253.0;898;885.0;1040;?;-22;-6;-1009
642.0;227.0;-54.0;-260.0;-2375;-126.0;3036;?;2614;-13;-1757
1943.0;385.0;-50.0;663.0;-1310;-103.0;2576;?;1628;-22;-1390
1090.0;162.0;-78.0;62.0;-218;-1513.0;746;?;753;?;-1074
982.0;375.0;-107.0;-370.0;-257;276.0;1262;?;750;?;-1003
1172.0;346.0;-78.0;-481.0;36;-66.0;698;?;693;?;-334
923.0;174.0;0.0;-338.0;47;-525.0;588;?;721;?;-124
1216.0;196.0;62.0;-194.0;-13;-333.0;784;?;731;?;-179
912.0;112.0;161.0;-133.0;63;-34.0;599;?;693;?;-126
1009.0;8.0;270.0;-198.0;-2;-90.0;741;104;719;-35;-171
1084.0;-6.0;148.0;-12.0;40;-172.0;665;51;701;-35;-130
923.0;-8.0;14.0;-5.0;33;52.0;680;48;703;-35;-141
994.0;102.0;61.0;73.0;27;26.0;700;73;691;-36;-134
947.0;145.0;69.0;174.0;63;-11.0;654;52;683;-36;-109
961.0;99.0;25.0;183.0;-7;122.0;735;25;696;-37;-128
1002.0;39.0;?;-42.0;64;131.0;592;58;730;-38;13
1031.0;78.0;?;286.0;-21;-19.0;637;-27;798;-41;84
1075.0;13.0;7.0;222.0;51;120.0;532;-183;809;?;127
1126.0;-3.0;27.0;411.0;184;-148.0;370;-296;861;?;293
1404.0;4.0;58.0;736.0;-1220;-186.0;2037;-464;942;?;4
1684.0;-111.0;80.0;640.0;-2406;-48.0;3329;-841;1068;?;144
1413.0;100.0;65.0;107.0;-1797;584.0;3118;-2153;2055;?;1370
1440.0;281.0;29.0;-731.0;-87;-405.0;1727;-2119;2135;?;1536
1064.0;334.0;31.0;-1045.0;1342;-951.0;-143;-648;810;?;541
831.0;265.0;97.0;-781.0;934;-503.0;240;-949;728;-72;313
480.0;75.0;38.0;-633.0;?;-328.0;641;-854;727;-71;340
447.0;20.0;-68.0;-624.0;?;-473.0;383;-224;520;-70;276
447.0;-406.0;-89.0;-556.0;?;-488.0;895;-371;794;-65;313
394.0;-218.0;-39.0;-498.0;-467;-520.0;1141;-193;923;-57;59
399.0;-169.0;14.0;-601.0;-737;-478.0;1381;-87;1055;-48;-226
490.0;-224.0;21.0;-595.0;-1200;-463.0;2109;457;1206;-37;-770
626.0;-213.0;-3.0;-519.0;-1519;-419.0;2823;1430;1330;-28;-1407
1226.0;-152.0;-20.0;-230.0;803;-403.0;2860;1972;-602;-17;-1956
1363.0;44.0;-33.0;-425.0;3223;149.0;3295;3541;-2505;-8;-1790
-452.0;152.0;-45.0;1065.0;1476;-637.0;1863;1060;-683;-6;-1613
794.0;66.0;-44.0;274.0;-441;740.0;-1176;-2122;1429;-9;28
892.0;400.0;-63.0;-50.0;-321;74.0;200;1706;1340;-18;1817
1903.0;314.0;-89.0;949.0;-754;317.0;2723;964;704;-27;-1953
675.0;107.0;-111.0;-347.0;-734;-1410.0;1677;-1056;752;-31;-2314
1007.0;246.0;-105.0;-520.0;37;470.0;?;1083;878;-33;961
1123.0;141.0;-28.0;-474.0;-27;-311.0;?;138;730;-34;-149
978.0;43.0;72.0;-359.0;-10;-535.0;?;6;718;-34;-240
1235.0;145.0;138.0;-312.0;61;-410.0;?;270;734;-34;73
923.0;93.0;186.0;-268.0;2;-58.0;?;-93;709;-34;-310
1046.0;-1.0;181.0;-161.0;43;-172.0;?;189;715;-35;-17
1056.0;10.0;30.0;-66.0;24;-146.0;?;45;712;-35;-165
924.0;46.0;20.0;11.0;35;7.0;686;101;696;-35;-117
963.0;126.0;96.0;15.0;34;-27.0;690;110;687;-36;-102
898.0;113.0;80.0;139.0;85;39.0;638;73;683;-36;-95
937.0;54.0;20.0;168.0;-68;174.0;776;30;714;-38;-132
985.0;25.0;22.0;87.0;88;125.0;518;1;791;-39;89
1091.0;115.0;21.0;252.0;-51;-55.0;692;-30;767;-43;70
1129.0;8.0;35.0;334.0;30;86.0;631;-303;743;-49;-69
1157.0;38.0;53.0;565.0;311;-267.0;250;-494;902;-56;296
1700.0;-59.0;68.0;941.0;-1578;-230.0;2392;-271;837;-71;52
1811.0;-47.0;70.0;663.0;-2459;617.0;3495;-755;944;-81;250
1329.0;177.0;61.0;-965.0;-1156;-124.0;2675;-2561;2193;-75;1316
1232.0;255.0;16.0;-860.0;35;-959.0;1725;-2490;2213;-72;1114
712.0;286.0;39.0;-617.0;1078;-622.0;126;-815;730;-73;276
601.0;127.0;90.0;-620.0;864;-194.0;262;-862;646;-74;145
438.0;-9.0;4.0;-766.0;519;-427.0;620;-803;640;-73;125
491.0;-86.0;-52.0;-602.0;398;-417.0;446;-402;487;-72;69
376.0;-201.0;-69.0;-571.0;-20;?;901;-350;718;-65;213
414.0;-185.0;-67.0;-583.0;-514;?;1165;-169;931;-56;-49
461.0;-234.0;-9.0;-628.0;-738;?;1384;-110;1056;-50;-211
618.0;-215.0;-7.0;-624.0;-1188;?;2171;699;1158;-38;-585
869.0;-150.0;-20.0;-421.0;-1418;?;3010;1744;1217;-24;-1637
1432.0;-74.0;-42.0;-140.0;2270;?;2637;2843;-1704;-14;-990
576.0;87.0;-54.0;777.0;4120;?;2793;3294;-3262;-5;-971
744.0;41.0;-77.0;571.0;1907;?;1943;1226;-1203;-5;-1794
642.0;76.0;-71.0;-27.0;1465;?;-220;-148;-418;-12;2
1468.0;456.0;-76.0;925.0;264;?;608;1426;654;-22;1435
1577.0;173.0;?;922.0;-736;?;1355;1887;1417;-31;1584
376.0;159.0;?;-905.0;-508;?;1059;1136;1121;-34;1179
1091.0;387.0;?;-988.0;-489;?;1167;683;1055;-34;207
941.0;197.0;?;-462.0;44;?;632;55;715;-36;-52
1055.0;56.0;?;-370.0;38;-425.0;664;85;701;-36;-68
1123.0;139.0;?;-203.0;-20;-198.0;729;127;740;-36;-96
985.0;63.0;?;-193.0;69;-67.0;629;46;683;-37;-74
1078.0;-10.0;?;-106.0;-10;-155.0;727;127;713;-37;-86
925.0;-20.0;?;-32.0;44;-49.0;658;60;707;-37;-75
1010.0;25.0;?;5.0;30;-28.0;693;102;684;-38;-68
953.0;87.0;?;33.0;23;-8.0;687;91;690;-38;-50
859.0;94.0;?;160.0;69;100.0;627;10;736;-38;-31
927.0;60.0;16.0;114.0;-56;112.0;729;68;680;-40;-51
989.0;79.0;20.0;87.0;129;131.0;483;-140;854;-41;142
1140.0;132.0;28.0;226.0;-86;-66.0;690;-26;731;-45;67
1095.0;52.0;54.0;409.0;44;-32.0;540;-373;887;-52;74
1345.0;42.0;58.0;637.0;429;-436.0;115;-1074;1126;-62;79
1769.0;-72.0;65.0;836.0;-1052;27.0;1885;-504;381;-78;-461
1487.0;-36.0;67.0;93.0;-1095;562.0;2477;-1445;1371;-78;458
1454.0;178.0;57.0;-958.0;333;-509.0;1286;-2498;2283;-70;1065
1097.0;293.0;13.0;-943.0;722;-973.0;687;-1325;1137;-71;281
763.0;187.0;64.0;-693.0;1018;-404.0;232;-977;755;-70;71
499.0;98.0;76.0;-659.0;756;-201.0;470;-1068;681;-69;-159
423.0;15.0;-24.0;-739.0;473;-446.0;549;-460;465;-67;42
411.0;-97.0;-80.0;-620.0;92;-440.0;609;-436;774;-65;215
307.0;-107.0;-59.0;-573.0;-336;-515.0;1143;-281;862;-60;108
370.0;-168.0;-20.0;-578.0;-770;-502.0;1297;-12;1119;-51;-16
457.0;-170.0;20.0;-631.0;-1292;-467.0;1894;475;1401;-41;-280
602.0;-141.0;18.0;-658.0;-1406;-490.0;2799;1643;1238;-31;-722
1081.0;-105.0;-19.0;-343.0;-128;-139.0;3042;2408;98;-18;-1638
1396.0;42.0;-64.0;100.0;3567;-179.0;3073;3677;-2689;-9;-639
401.0;81.0;-62.0;1140.0;2393;-618.0;1484;2241;-1044;-6;513
864.0;91.0;?;314.0;-2548;1206.0;1143;601;3296;-10;-176
659.0;451.0;-72.0;-47.0;-2197;342.0;2779;2314;2590;-18;-14
1830.0;370.0;-73.0;1022.0;-233;-499.0;1482;1457;904;-24;406
1236.0;89.0;-81.0;364.0;-119;-1450.0;554;190;876;-30;141
585.0;239.0;-69.0;-917.0;-89;181.0;1011;456;759;-33;-35
1099.0;187.0;26.0;?;-52;438.0;647;135;774;-33;-37
949.0;136.0;91.0;?;25;-637.0;686;165;735;-34;-31
1094.0;87.0;131.0;?;?;-408.0;691;141;711;-34;-95
1002.0;105.0;237.0;?;?;-114.0;652;101;720;-34;-93
1018.0;38.0;320.0;?;?;-38.0;682;148;711;-34;-65
1064.0;35.0;160.0;?;?;-135.0;663;124;705;-35;-57
937.0;41.0;25.0;?;?;-23.0;672;131;709;-34;-84
962.0;142.0;72.0;11.0;?;17.0;685;143;708;-35;-37
954.0;180.0;101.0;106.0;?;24.0;688;105;716;-35;-65
910.0;107.0;57.0;151.0;?;97.0;602;69;723;-35;-37
1008.0;53.0;45.0;32.0;?;78.0;628;58;804;-38;214
954.0;93.0;53.0;204.0;?;40.0;592;-106;815;-39;-161
