InertialMeasurementUnit BACK accY;InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;InertialMeasurementUnit LUA accZ;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-211.0;112.0;197.0;-1079.0;1157.0;190.0;970.0;-968.0;1005.0;578.0;94.0;200.0
-125.0;88.0;-6.0;-1090.0;1104.0;252.0;1301.0;-990.0;907.0;408.0;138.0;238.0
-145.0;95.0;244.0;-987.0;1056.0;192.0;1005.0;-851.0;757.0;454.0;69.0;210.0
-103.0;91.0;291.0;-953.0;1057.0;173.0;957.0;-809.0;779.0;481.0;105.0;239.0
-106.0;94.0;276.0;-967.0;1077.0;174.0;957.0;-819.0;748.0;484.0;101.0;246.0
-101.0;98.0;293.0;-964.0;1085.0;169.0;970.0;-821.0;715.0;480.0;60.0;249.0
-145.0;103.0;283.0;-987.0;1061.0;177.0;985.0;-843.0;733.0;478.0;86.0;206.0
-106.0;85.0;255.0;-990.0;1048.0;176.0;1017.0;-850.0;755.0;479.0;77.0;222.0
-150.0;74.0;272.0;-975.0;1085.0;175.0;979.0;-835.0;726.0;476.0;70.0;215.0
-149.0;70.0;264.0;-965.0;1082.0;174.0;989.0;-824.0;727.0;476.0;50.0;217.0
-159.0;63.0;305.0;-972.0;1060.0;168.0;980.0;-833.0;725.0;475.0;51.0;229.0
-142.0;73.0;307.0;-969.0;1060.0;175.0;979.0;-826.0;727.0;473.0;64.0;230.0
-133.0;74.0;335.0;-968.0;1058.0;176.0;979.0;-822.0;725.0;474.0;94.0;245.0
-121.0;68.0;315.0;-960.0;1038.0;181.0;963.0;-812.0;725.0;465.0;81.0;260.0
-126.0;65.0;312.0;-953.0;1040.0;169.0;953.0;-804.0;706.0;460.0;54.0;269.0
-120.0;61.0;281.0;-951.0;1039.0;162.0;957.0;-804.0;707.0;469.0;51.0;273.0
-126.0;61.0;292.0;-944.0;1040.0;165.0;935.0;-799.0;757.0;471.0;68.0;259.0
-138.0;53.0;314.0;-932.0;1060.0;172.0;953.0;-793.0;749.0;472.0;63.0;240.0
-147.0;58.0;306.0;-937.0;1088.0;155.0;939.0;-790.0;725.0;464.0;67.0;236.0
-154.0;58.0;296.0;-983.0;1080.0;156.0;974.0;-834.0;732.0;461.0;68.0;279.0
-150.0;64.0;291.0;-988.0;1056.0;186.0;993.0;-841.0;736.0;467.0;81.0;264.0
-138.0;68.0;319.0;-971.0;1047.0;190.0;982.0;-827.0;733.0;453.0;62.0;243.0
-130.0;62.0;306.0;-959.0;1056.0;171.0;955.0;-817.0;744.0;457.0;77.0;243.0
-137.0;55.0;300.0;-956.0;1067.0;178.0;951.0;-807.0;735.0;455.0;62.0;270.0
-110.0;60.0;308.0;-959.0;1078.0;179.0;943.0;-811.0;745.0;457.0;60.0;268.0
-124.0;56.0;305.0;-974.0;1081.0;174.0;972.0;-823.0;753.0;467.0;60.0;281.0
-135.0;56.0;316.0;-969.0;1070.0;176.0;988.0;-821.0;731.0;483.0;60.0;276.0
-142.0;63.0;306.0;-972.0;1070.0;189.0;981.0;-822.0;732.0;487.0;75.0;252.0
-138.0;59.0;306.0;-970.0;1061.0;199.0;988.0;-824.0;769.0;491.0;100.0;250.0
-142.0;63.0;291.0;-965.0;1082.0;179.0;978.0;-819.0;758.0;497.0;87.0;244.0
-150.0;65.0;265.0;-969.0;1090.0;177.0;979.0;-826.0;770.0;488.0;73.0;238.0
-144.0;60.0;269.0;-983.0;1086.0;168.0;986.0;-841.0;744.0;485.0;61.0;229.0
-141.0;63.0;280.0;-984.0;1062.0;177.0;1001.0;-843.0;756.0;475.0;67.0;238.0
-123.0;77.0;272.0;-982.0;1075.0;177.0;985.0;-839.0;744.0;472.0;67.0;222.0
-130.0;54.0;244.0;-986.0;1053.0;163.0;985.0;-846.0;756.0;464.0;57.0;260.0
-104.0;72.0;271.0;-954.0;1080.0;169.0;972.0;-816.0;752.0;468.0;61.0;233.0
-126.0;66.0;265.0;-970.0;1083.0;173.0;979.0;-836.0;744.0;436.0;60.0;227.0
-140.0;58.0;250.0;-986.0;1087.0;187.0;999.0;-855.0;781.0;454.0;61.0;213.0
-132.0;57.0;246.0;-987.0;1091.0;191.0;999.0;-853.0;771.0;443.0;66.0;214.0
-143.0;62.0;257.0;-981.0;1080.0;193.0;997.0;-846.0;764.0;441.0;30.0;209.0
-132.0;67.0;269.0;-962.0;1065.0;184.0;970.0;-827.0;727.0;460.0;80.0;212.0
-120.0;65.0;275.0;-963.0;1080.0;170.0;989.0;-825.0;746.0;457.0;70.0;228.0
-127.0;57.0;283.0;-960.0;1078.0;171.0;960.0;-821.0;754.0;474.0;68.0;250.0
-122.0;77.0;315.0;-960.0;1090.0;176.0;962.0;-815.0;737.0;453.0;65.0;232.0
-121.0;62.0;306.0;-969.0;1070.0;183.0;974.0;-830.0;730.0;451.0;86.0;253.0
-135.0;43.0;324.0;-974.0;1079.0;189.0;992.0;-831.0;745.0;468.0;42.0;273.0
-114.0;63.0;285.0;-977.0;1071.0;181.0;988.0;-834.0;730.0;471.0;62.0;269.0
-120.0;70.0;306.0;-967.0;1076.0;169.0;990.0;-826.0;741.0;469.0;87.0;251.0
-133.0;63.0;267.0;-975.0;1060.0;184.0;991.0;-843.0;757.0;460.0;89.0;210.0
-138.0;73.0;258.0;-965.0;1049.0;169.0;976.0;-831.0;747.0;455.0;66.0;211.0
-134.0;74.0;274.0;-955.0;1063.0;165.0;980.0;-824.0;752.0;452.0;73.0;218.0
-95.0;72.0;249.0;-956.0;1078.0;169.0;962.0;-822.0;766.0;452.0;67.0;218.0
-114.0;68.0;281.0;-964.0;1085.0;170.0;965.0;-828.0;758.0;444.0;74.0;236.0
-143.0;55.0;291.0;-973.0;1079.0;179.0;974.0;-834.0;751.0;440.0;57.0;247.0
-140.0;70.0;257.0;-976.0;1100.0;178.0;976.0;-839.0;748.0;455.0;43.0;219.0
-143.0;68.0;235.0;-991.0;1089.0;176.0;1007.0;-860.0;740.0;461.0;55.0;201.0
-142.0;61.0;218.0;-982.0;1078.0;183.0;999.0;-851.0;756.0;462.0;53.0;214.0
-140.0;62.0;241.0;-968.0;1071.0;198.0;990.0;-839.0;763.0;453.0;40.0;205.0
-138.0;58.0;246.0;-971.0;1097.0;175.0;980.0;-842.0;770.0;452.0;58.0;203.0
-148.0;48.0;256.0;-971.0;1064.0;160.0;990.0;-837.0;727.0;453.0;64.0;240.0
-146.0;48.0;272.0;-957.0;1063.0;167.0;963.0;-824.0;739.0;452.0;71.0;231.0
-156.0;48.0;278.0;-960.0;1067.0;170.0;973.0;-832.0;731.0;445.0;53.0;223.0
-145.0;44.0;290.0;-962.0;1057.0;169.0;975.0;-829.0;752.0;450.0;39.0;230.0
-153.0;42.0;275.0;-963.0;1064.0;168.0;962.0;-830.0;746.0;446.0;58.0;241.0
-153.0;48.0;278.0;-979.0;1074.0;183.0;977.0;-836.0;743.0;479.0;58.0;250.0
-147.0;46.0;278.0;-970.0;1080.0;163.0;980.0;-833.0;749.0;465.0;68.0;253.0
-145.0;44.0;287.0;-969.0;1078.0;171.0;988.0;-828.0;743.0;462.0;66.0;247.0
-142.0;42.0;296.0;-975.0;1070.0;173.0;971.0;-835.0;746.0;457.0;40.0;248.0
-151.0;47.0;283.0;-974.0;1067.0;175.0;982.0;-837.0;737.0;455.0;52.0;242.0
-146.0;50.0;277.0;-964.0;1072.0;160.0;980.0;-827.0;729.0;454.0;61.0;240.0
-146.0;43.0;294.0;-964.0;1067.0;160.0;966.0;-826.0;716.0;459.0;52.0;248.0
-143.0;40.0;311.0;-970.0;1075.0;171.0;960.0;-827.0;733.0;463.0;57.0;253.0
-141.0;48.0;291.0;-969.0;1079.0;175.0;960.0;-827.0;735.0;468.0;61.0;264.0
-137.0;52.0;298.0;-969.0;1080.0;174.0;978.0;-826.0;746.0;479.0;68.0;258.0
-132.0;52.0;290.0;-974.0;1073.0;167.0;980.0;-829.0;750.0;477.0;71.0;268.0
-141.0;50.0;282.0;-970.0;1061.0;161.0;990.0;-827.0;730.0;477.0;50.0;271.0
-137.0;55.0;297.0;-960.0;1059.0;168.0;978.0;-819.0;751.0;469.0;60.0;256.0
-145.0;48.0;262.0;-963.0;1068.0;162.0;974.0;-824.0;738.0;470.0;62.0;241.0
-154.0;42.0;256.0;-964.0;1079.0;163.0;988.0;-826.0;748.0;463.0;66.0;239.0
-162.0;54.0;267.0;-960.0;1080.0;168.0;963.0;-828.0;723.0;458.0;49.0;229.0
-164.0;45.0;285.0;-967.0;1070.0;170.0;966.0;-835.0;740.0;449.0;45.0;224.0
-150.0;47.0;268.0;-968.0;1069.0;171.0;982.0;-836.0;752.0;446.0;49.0;221.0
-144.0;48.0;300.0;-960.0;1059.0;162.0;974.0;-828.0;739.0;442.0;50.0;232.0
-146.0;42.0;290.0;-963.0;1058.0;162.0;969.0;-831.0;743.0;436.0;28.0;242.0
-144.0;41.0;273.0;-963.0;1049.0;169.0;971.0;-825.0;733.0;441.0;55.0;247.0
-149.0;39.0;268.0;-960.0;1081.0;172.0;969.0;-823.0;766.0;448.0;62.0;251.0
-157.0;42.0;282.0;-963.0;1062.0;169.0;976.0;-826.0;758.0;454.0;52.0;243.0
-168.0;34.0;286.0;-972.0;1066.0;178.0;981.0;-833.0;754.0;462.0;51.0;245.0
-154.0;41.0;286.0;-971.0;1090.0;173.0;972.0;-834.0;727.0;467.0;41.0;240.0
-164.0;42.0;285.0;-973.0;1070.0;165.0;978.0;-835.0;746.0;464.0;49.0;248.0
-161.0;40.0;288.0;-976.0;1068.0;173.0;990.0;-832.0;763.0;469.0;41.0;251.0
-154.0;38.0;278.0;-975.0;1083.0;181.0;990.0;-834.0;765.0;465.0;40.0;255.0
-149.0;37.0;277.0;-978.0;1091.0;180.0;989.0;-838.0;759.0;460.0;39.0;258.0
-144.0;42.0;282.0;-979.0;1081.0;180.0;980.0;-838.0;725.0;457.0;44.0;262.0
-147.0;49.0;306.0;-976.0;1079.0;188.0;978.0;-834.0;737.0;454.0;71.0;255.0
-129.0;42.0;278.0;-977.0;1080.0;185.0;970.0;-836.0;751.0;458.0;54.0;259.0
-140.0;46.0;266.0;-970.0;1071.0;180.0;967.0;-831.0;748.0;464.0;51.0;262.0
-147.0;55.0;238.0;-968.0;1088.0;183.0;963.0;-832.0;749.0;466.0;47.0;242.0
-140.0;63.0;270.0;-976.0;1072.0;192.0;992.0;-843.0;747.0;464.0;60.0;224.0
-153.0;59.0;250.0;-971.0;1101.0;191.0;994.0;-836.0;761.0;465.0;64.0;219.0
-150.0;47.0;254.0;-974.0;1086.0;198.0;987.0;-841.0;771.0;457.0;37.0;224.0
-146.0;56.0;266.0;-969.0;1088.0;188.0;991.0;-838.0;766.0;454.0;61.0;221.0
-147.0;57.0;250.0;-973.0;1077.0;178.0;987.0;-841.0;763.0;455.0;67.0;217.0
-148.0;68.0;252.0;-979.0;1083.0;197.0;996.0;-843.0;765.0;484.0;98.0;198.0
-151.0;71.0;247.0;-982.0;1086.0;188.0;970.0;-850.0;754.0;450.0;86.0;212.0
-151.0;49.0;272.0;-977.0;1077.0;195.0;995.0;-849.0;754.0;446.0;47.0;223.0
-158.0;53.0;248.0;-972.0;1075.0;195.0;985.0;-841.0;744.0;444.0;41.0;218.0
-159.0;51.0;270.0;-973.0;1081.0;191.0;990.0;-843.0;764.0;444.0;56.0;209.0
-158.0;48.0;271.0;-979.0;1077.0;185.0;990.0;-847.0;764.0;448.0;62.0;220.0
-155.0;51.0;277.0;-978.0;1081.0;187.0;980.0;-846.0;750.0;450.0;50.0;229.0
-159.0;51.0;279.0;-972.0;1072.0;192.0;980.0;-838.0;737.0;452.0;60.0;233.0
-153.0;46.0;253.0;-976.0;1073.0;200.0;982.0;-841.0;755.0;454.0;41.0;240.0
-143.0;58.0;269.0;-977.0;1098.0;184.0;998.0;-842.0;772.0;458.0;73.0;232.0
-157.0;56.0;239.0;-973.0;1091.0;178.0;976.0;-839.0;770.0;465.0;66.0;221.0
-154.0;54.0;264.0;-973.0;1090.0;191.0;983.0;-839.0;742.0;461.0;60.0;219.0
-157.0;52.0;267.0;-976.0;1080.0;201.0;990.0;-843.0;758.0;457.0;60.0;227.0
-143.0;53.0;270.0;-973.0;1084.0;186.0;987.0;-839.0;772.0;454.0;51.0;233.0
-158.0;54.0;268.0;-973.0;1084.0;184.0;982.0;-839.0;755.0;456.0;66.0;229.0
-152.0;46.0;258.0;-971.0;1084.0;193.0;979.0;-837.0;745.0;459.0;39.0;229.0
-155.0;53.0;271.0;-968.0;1085.0;191.0;972.0;-836.0;735.0;456.0;69.0;219.0
-155.0;50.0;253.0;-977.0;1074.0;176.0;971.0;-847.0;759.0;447.0;41.0;229.0
-161.0;46.0;244.0;-975.0;1069.0;183.0;971.0;-840.0;770.0;443.0;70.0;228.0
-153.0;43.0;260.0;-966.0;1103.0;188.0;971.0;-837.0;766.0;439.0;37.0;220.0
-150.0;47.0;271.0;-977.0;1056.0;189.0;981.0;-845.0;751.0;439.0;32.0;220.0
-157.0;51.0;248.0;-980.0;1082.0;189.0;990.0;-848.0;743.0;439.0;44.0;224.0
-140.0;55.0;257.0;-981.0;1082.0;192.0;990.0;-846.0;761.0;439.0;62.0;232.0
-141.0;55.0;247.0;-970.0;1080.0;202.0;987.0;-838.0;742.0;443.0;62.0;231.0
-131.0;63.0;266.0;-971.0;1090.0;202.0;977.0;-841.0;761.0;456.0;70.0;225.0
-130.0;67.0;236.0;-980.0;1090.0;195.0;984.0;-846.0;736.0;464.0;55.0;210.0
-139.0;67.0;250.0;-981.0;1090.0;194.0;993.0;-850.0;747.0;471.0;72.0;208.0
-133.0;62.0;243.0;-986.0;1086.0;189.0;1005.0;-855.0;762.0;463.0;77.0;213.0
-143.0;76.0;239.0;-978.0;1082.0;196.0;1004.0;-847.0;771.0;465.0;60.0;205.0
-137.0;75.0;249.0;-968.0;1087.0;196.0;984.0;-838.0;765.0;459.0;61.0;193.0
-151.0;58.0;239.0;-975.0;1078.0;198.0;977.0;-849.0;772.0;453.0;58.0;182.0
-147.0;54.0;224.0;-976.0;1078.0;188.0;990.0;-852.0;781.0;449.0;63.0;192.0
-151.0;62.0;233.0;-971.0;1086.0;183.0;973.0;-843.0;754.0;444.0;41.0;195.0
-153.0;54.0;237.0;-978.0;1079.0;179.0;979.0;-853.0;750.0;443.0;59.0;185.0
-137.0;51.0;246.0;-981.0;1065.0;178.0;980.0;-850.0;726.0;438.0;40.0;210.0
-130.0;57.0;276.0;-969.0;1072.0;174.0;971.0;-837.0;752.0;439.0;50.0;225.0
-141.0;52.0;255.0;-960.0;1067.0;185.0;970.0;-829.0;786.0;434.0;37.0;224.0
-225.0;52.0;307.0;-934.0;1434.0;229.0;942.0;-799.0;1143.0;347.0;-6.0;218.0
-139.0;41.0;258.0;-970.0;1099.0;201.0;981.0;-838.0;783.0;441.0;56.0;220.0
-196.0;69.0;134.0;-929.0;1385.0;248.0;1073.0;-766.0;820.0;338.0;18.0;244.0
-163.0;121.0;422.0;-955.0;1024.0;222.0;818.0;-619.0;531.0;314.0;-3.0;285.0
-167.0;118.0;409.0;-940.0;1000.0;227.0;813.0;-618.0;547.0;304.0;-9.0;292.0
-159.0;75.0;230.0;-988.0;1074.0;170.0;994.0;-862.0;745.0;461.0;55.0;176.0
-160.0;85.0;236.0;-975.0;1096.0;158.0;996.0;-851.0;704.0;468.0;58.0;174.0
-168.0;81.0;242.0;-974.0;1047.0;155.0;990.0;-844.0;731.0;475.0;87.0;175.0
-155.0;89.0;259.0;-976.0;1043.0;163.0;994.0;-844.0;735.0;460.0;78.0;203.0
-138.0;88.0;257.0;-958.0;1051.0;163.0;958.0;-824.0;753.0;450.0;59.0;212.0
-132.0;73.0;211.0;-995.0;1000.0;32.0;1028.0;-847.0;780.0;287.0;105.0;249.0
-132.0;78.0;246.0;-957.0;1049.0;181.0;962.0;-822.0;765.0;430.0;73.0;221.0
-121.0;80.0;246.0;-968.0;1066.0;183.0;970.0;-832.0;770.0;431.0;50.0;193.0
-115.0;74.0;254.0;-983.0;1087.0;178.0;971.0;-850.0;751.0;446.0;70.0;199.0
-137.0;103.0;256.0;-981.0;1103.0;187.0;991.0;-848.0;745.0;464.0;57.0;188.0
-136.0;89.0;266.0;-976.0;1105.0;195.0;989.0;-850.0;779.0;458.0;44.0;209.0
-126.0;74.0;244.0;-981.0;1081.0;180.0;1001.0;-851.0;780.0;483.0;56.0;202.0
-149.0;76.0;225.0;-986.0;1088.0;190.0;994.0;-854.0;768.0;478.0;41.0;210.0
-207.0;24.0;174.0;-1030.0;1123.0;298.0;1053.0;-918.0;850.0;381.0;-65.0;175.0
-172.0;72.0;276.0;-967.0;1069.0;226.0;987.0;-837.0;730.0;454.0;71.0;194.0
-152.0;59.0;286.0;-983.0;1100.0;210.0;993.0;-850.0;736.0;458.0;62.0;205.0
-158.0;65.0;315.0;-989.0;1078.0;196.0;1002.0;-854.0;739.0;459.0;64.0;226.0
-153.0;58.0;274.0;-993.0;1072.0;193.0;1012.0;-850.0;748.0;461.0;46.0;244.0
-158.0;56.0;280.0;-982.0;1077.0;200.0;992.0;-843.0;728.0;458.0;52.0;258.0
-152.0;61.0;272.0;-973.0;1069.0;204.0;974.0;-835.0;741.0;454.0;51.0;253.0
-148.0;65.0;269.0;-970.0;1068.0;207.0;984.0;-832.0;746.0;453.0;35.0;232.0
-151.0;68.0;281.0;-952.0;1073.0;199.0;962.0;-818.0;726.0;448.0;44.0;235.0
-147.0;68.0;285.0;-961.0;1055.0;198.0;969.0;-824.0;735.0;452.0;37.0;220.0
-135.0;51.0;262.0;-968.0;1044.0;196.0;970.0;-835.0;739.0;443.0;60.0;242.0
-152.0;65.0;233.0;-966.0;1068.0;204.0;980.0;-831.0;784.0;447.0;41.0;234.0
-154.0;67.0;228.0;-954.0;1082.0;211.0;980.0;-822.0;739.0;447.0;60.0;223.0
-150.0;62.0;265.0;-962.0;1106.0;208.0;988.0;-836.0;742.0;445.0;50.0;208.0
-366.0;-24.0;259.0;-1105.0;1066.0;195.0;968.0;-1001.0;832.0;277.0;-13.0;235.0
-219.0;21.0;430.0;-906.0;752.0;316.0;848.0;-660.0;273.0;270.0;49.0;315.0
-185.0;94.0;265.0;-957.0;1089.0;214.0;982.0;-823.0;771.0;468.0;67.0;171.0
-151.0;62.0;257.0;-992.0;1068.0;185.0;987.0;-865.0;746.0;465.0;60.0;176.0
-170.0;63.0;267.0;-987.0;1070.0;183.0;1012.0;-855.0;759.0;454.0;41.0;252.0
-161.0;84.0;227.0;-978.0;1072.0;197.0;988.0;-840.0;743.0;462.0;72.0;200.0
-157.0;59.0;290.0;-962.0;1089.0;187.0;971.0;-827.0;738.0;461.0;41.0;246.0
-169.0;76.0;270.0;-977.0;1093.0;200.0;992.0;-841.0;745.0;464.0;63.0;221.0
-158.0;66.0;275.0;-989.0;1064.0;194.0;985.0;-851.0;766.0;467.0;71.0;228.0
-153.0;73.0;262.0;-976.0;1076.0;199.0;984.0;-839.0;758.0;465.0;65.0;242.0
-155.0;68.0;237.0;-975.0;1080.0;204.0;998.0;-842.0;755.0;454.0;50.0;229.0
-143.0;74.0;266.0;-970.0;1090.0;200.0;967.0;-838.0;776.0;459.0;62.0;219.0
-165.0;71.0;275.0;-972.0;1090.0;202.0;968.0;-843.0;738.0;452.0;63.0;210.0
-157.0;71.0;238.0;-974.0;1088.0;209.0;986.0;-846.0;735.0;452.0;68.0;206.0
-154.0;72.0;258.0;-978.0;1068.0;197.0;991.0;-848.0;733.0;456.0;56.0;197.0
-162.0;67.0;245.0;-970.0;1069.0;198.0;977.0;-840.0;752.0;457.0;69.0;201.0
-160.0;74.0;264.0;-961.0;1072.0;203.0;967.0;-833.0;746.0;463.0;63.0;191.0
-159.0;76.0;264.0;-965.0;1079.0;205.0;978.0;-836.0;764.0;457.0;59.0;194.0
-149.0;71.0;273.0;-971.0;1083.0;189.0;980.0;-838.0;780.0;461.0;53.0;209.0
-153.0;68.0;271.0;-975.0;1089.0;182.0;980.0;-837.0;752.0;460.0;48.0;235.0
-166.0;55.0;272.0;-977.0;1091.0;185.0;989.0;-841.0;728.0;459.0;70.0;237.0
-155.0;59.0;277.0;-985.0;1072.0;193.0;999.0;-849.0;711.0;457.0;50.0;232.0
-116.0;38.0;557.0;-827.0;1204.0;233.0;621.0;-544.0;590.0;509.0;12.0;467.0
-27.0;211.0;309.0;-878.0;871.0;210.0;902.0;-346.0;338.0;207.0;-331.0;368.0
-223.0;98.0;436.0;-925.0;992.0;257.0;689.0;-442.0;418.0;312.0;9.0;125.0
-420.0;34.0;370.0;-964.0;813.0;356.0;847.0;-429.0;359.0;22.0;69.0;-2.0
-174.0;47.0;238.0;-990.0;1095.0;208.0;999.0;-850.0;762.0;474.0;42.0;246.0
-333.0;104.0;55.0;-1074.0;1272.0;336.0;1177.0;-970.0;952.0;408.0;207.0;289.0
-185.0;44.0;243.0;-988.0;1090.0;191.0;999.0;-860.0;757.0;494.0;60.0;180.0
-146.0;95.0;239.0;-980.0;1072.0;176.0;971.0;-851.0;763.0;433.0;74.0;170.0
-137.0;91.0;238.0;-976.0;1098.0;171.0;988.0;-845.0;743.0;442.0;50.0;189.0
-138.0;75.0;227.0;-978.0;1094.0;179.0;990.0;-847.0;747.0;454.0;69.0;194.0
-142.0;80.0;222.0;-989.0;1088.0;187.0;999.0;-852.0;753.0;462.0;70.0;197.0
-135.0;97.0;254.0;-984.0;1091.0;181.0;978.0;-847.0;755.0;475.0;90.0;193.0
-145.0;95.0;250.0;-983.0;1082.0;171.0;985.0;-846.0;769.0;487.0;80.0;186.0
-148.0;89.0;246.0;-989.0;1079.0;171.0;1006.0;-853.0;768.0;488.0;92.0;186.0
-146.0;88.0;247.0;-986.0;1079.0;178.0;988.0;-852.0;763.0;494.0;89.0;185.0
-103.0;90.0;283.0;-969.0;1083.0;181.0;962.0;-829.0;731.0;472.0;62.0;245.0
-91.0;87.0;281.0;-976.0;1071.0;186.0;974.0;-835.0;732.0;473.0;87.0;253.0
-74.0;101.0;266.0;-978.0;1069.0;180.0;976.0;-834.0;713.0;477.0;103.0;248.0
-65.0;117.0;285.0;-970.0;1070.0;184.0;972.0;-824.0;706.0;482.0;93.0;256.0
-160.0;122.0;376.0;-963.0;1037.0;230.0;792.0;-585.0;499.0;340.0;-27.0;250.0
-10.0;284.0;269.0;-844.0;1079.0;187.0;767.0;-367.0;538.0;168.0;-253.0;346.0
-170.0;106.0;356.0;-956.0;1060.0;216.0;824.0;-548.0;543.0;351.0;-31.0;291.0
-175.0;115.0;346.0;-959.0;1060.0;211.0;815.0;-540.0;568.0;349.0;-24.0;283.0
-54.0;270.0;393.0;-799.0;1270.0;247.0;638.0;-299.0;636.0;212.0;-60.0;380.0
-45.0;302.0;590.0;-912.0;945.0;193.0;451.0;-265.0;-86.0;718.0;60.0;45.0
-204.0;413.0;692.0;-707.0;832.0;182.0;302.0;140.0;-326.0;955.0;334.0;588.0
-306.0;93.0;229.0;-1057.0;851.0;266.0;394.0;-273.0;311.0;310.0;-244.0;216.0
-157.0;161.0;473.0;-941.0;911.0;339.0;371.0;-138.0;261.0;325.0;-63.0;367.0
-122.0;266.0;725.0;-755.0;808.0;131.0;-121.0;504.0;-547.0;559.0;344.0;595.0
-281.0;87.0;293.0;-942.0;1040.0;357.0;696.0;-345.0;229.0;144.0;-218.0;110.0
-393.0;61.0;236.0;-1088.0;1008.0;494.0;617.0;-537.0;311.0;46.0;-252.0;-50.0
-175.0;100.0;344.0;-968.0;1085.0;224.0;833.0;-556.0;589.0;280.0;-28.0;294.0
-169.0;110.0;319.0;-975.0;1073.0;228.0;852.0;-593.0;622.0;300.0;-25.0;249.0
-432.0;74.0;179.0;-1028.0;1226.0;219.0;1126.0;-321.0;386.0;207.0;-145.0;271.0
-198.0;92.0;520.0;-939.0;1006.0;120.0;1034.0;-839.0;453.0;334.0;64.0;62.0
2.0;131.0;476.0;-789.0;925.0;191.0;842.0;-628.0;434.0;534.0;195.0;363.0
-133.0;157.0;414.0;-987.0;989.0;185.0;810.0;-665.0;466.0;334.0;9.0;125.0
-102.0;308.0;450.0;-991.0;957.0;169.0;705.0;-596.0;388.0;298.0;0.0;123.0
-101.0;167.0;376.0;-966.0;990.0;178.0;785.0;-635.0;517.0;315.0;31.0;174.0
-204.0;226.0;414.0;-960.0;1000.0;214.0;679.0;-533.0;429.0;378.0;17.0;167.0
-85.0;209.0;356.0;-950.0;1020.0;179.0;758.0;-593.0;540.0;291.0;51.0;210.0
-75.0;198.0;355.0;-941.0;1008.0;175.0;747.0;-577.0;570.0;326.0;59.0;225.0
-65.0;201.0;336.0;-922.0;1014.0;173.0;797.0;-557.0;617.0;316.0;53.0;244.0
-120.0;271.0;318.0;-845.0;1013.0;131.0;771.0;-500.0;766.0;157.0;63.0;252.0
-263.0;14.0;208.0;-872.0;956.0;215.0;886.0;-829.0;771.0;296.0;-107.0;109.0
-252.0;80.0;268.0;-906.0;915.0;261.0;836.0;-844.0;599.0;378.0;-69.0;86.0
-296.0;122.0;345.0;-1125.0;959.0;293.0;858.0;-1087.0;607.0;394.0;-2.0;13.0
-6.0;275.0;120.0;-821.0;1120.0;161.0;618.0;-337.0;640.0;165.0;-197.0;329.0
-44.0;211.0;332.0;-867.0;1053.0;156.0;857.0;-549.0;638.0;337.0;67.0;235.0
-43.0;-13.0;67.0;-727.0;1225.0;-66.0;1131.0;-226.0;751.0;80.0;-192.0;259.0
-30.0;129.0;256.0;-698.0;1315.0;76.0;906.0;-559.0;1115.0;427.0;129.0;329.0
-58.0;296.0;382.0;-911.0;1136.0;156.0;891.0;-657.0;604.0;316.0;14.0;210.0
-65.0;267.0;301.0;-915.0;1054.0;165.0;840.0;-671.0;584.0;339.0;28.0;200.0
-67.0;296.0;258.0;-926.0;1027.0;175.0;848.0;-680.0;597.0;305.0;-116.0;211.0
-79.0;347.0;336.0;-908.0;1152.0;170.0;689.0;-462.0;377.0;708.0;133.0;70.0
-250.0;65.0;273.0;-998.0;1004.0;375.0;649.0;-771.0;698.0;536.0;58.0;299.0
-238.0;56.0;310.0;-926.0;914.0;341.0;784.0;-695.0;648.0;557.0;80.0;308.0
-268.0;26.0;352.0;-927.0;842.0;375.0;1024.0;-691.0;539.0;571.0;159.0;305.0
-192.0;245.0;256.0;-954.0;1090.0;261.0;676.0;-227.0;488.0;585.0;-109.0;276.0
-184.0;238.0;276.0;-965.0;1078.0;314.0;818.0;-391.0;514.0;638.0;-64.0;164.0
-132.0;253.0;191.0;-955.0;1064.0;307.0;886.0;-601.0;585.0;619.0;-75.0;141.0
-141.0;242.0;167.0;-955.0;1099.0;303.0;873.0;-608.0;585.0;616.0;-75.0;134.0
15.0;352.0;-178.0;-1057.0;1130.0;415.0;839.0;-539.0;875.0;865.0;131.0;41.0
-127.0;241.0;195.0;-968.0;1108.0;339.0;866.0;-650.0;625.0;540.0;-96.0;116.0
210.0;324.0;92.0;-857.0;1178.0;227.0;893.0;-555.0;558.0;590.0;-121.0;-118.0
-135.0;239.0;188.0;-965.0;1080.0;345.0;883.0;-660.0;594.0;531.0;-107.0;99.0
-142.0;232.0;167.0;-960.0;1109.0;335.0;891.0;-658.0;633.0;509.0;-88.0;104.0
-147.0;231.0;158.0;-965.0;1079.0;334.0;895.0;-669.0;639.0;502.0;-84.0;89.0
-148.0;219.0;145.0;-964.0;1104.0;329.0;894.0;-676.0;631.0;516.0;-91.0;80.0
-156.0;219.0;140.0;-971.0;1107.0;339.0;894.0;-680.0;619.0;512.0;-90.0;70.0
