InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-453.0;-491.0;552.0;-336.0;-908.0;138.0;-311.0;201.0;74.0;-142.0
-443.0;-477.0;540.0;-317.0;-904.0;159.0;-334.0;179.0;52.0;-156.0
-73.0;173.0;31.0;21.0;-772.0;557.0;-696.0;-284.0;-207.0;-493.0
-199.0;-67.0;57.0;-294.0;-563.0;457.0;-613.0;-428.0;-266.0;-236.0
-100.0;14.0;-57.0;-105.0;-788.0;498.0;-688.0;-273.0;-319.0;-310.0
-170.0;-26.0;46.0;99.0;-353.0;477.0;-620.0;-177.0;28.0;-214.0
-212.0;-104.0;88.0;-59.0;-433.0;382.0;-554.0;-34.0;99.0;-154.0
-587.0;-674.0;729.0;-579.0;-877.0;-88.0;-22.0;410.0;364.0;421.0
-640.0;-614.0;625.0;-638.0;-880.0;20.0;102.0;466.0;391.0;441.0
-602.0;-695.0;640.0;-657.0;-826.0;-143.0;61.0;448.0;379.0;538.0
-552.0;-672.0;550.0;-593.0;-845.0;-27.0;-45.0;409.0;368.0;472.0
-638.0;-756.0;690.0;-682.0;-853.0;341.0;-270.0;572.0;497.0;626.0
-429.0;-727.0;510.0;-670.0;-810.0;-207.0;96.0;509.0;445.0;306.0
-563.0;-671.0;696.0;-542.0;-865.0;-88.0;-48.0;409.0;397.0;440.0
26.0;-77.0;143.0;-184.0;141.0;-512.0;724.0;308.0;62.0;293.0
-91.0;-176.0;32.0;-297.0;-195.0;-385.0;856.0;482.0;524.0;261.0
-131.0;-361.0;459.0;-459.0;-624.0;-249.0;92.0;481.0;470.0;598.0
27.0;-171.0;245.0;-403.0;-559.0;-313.0;218.0;461.0;469.0;451.0
-402.0;-419.0;495.0;-229.0;-878.0;227.0;-406.0;93.0;-27.0;-212.0
-524.0;-693.0;648.0;-629.0;-904.0;-116.0;-32.0;411.0;259.0;110.0
-523.0;-703.0;646.0;-668.0;-897.0;-129.0;-17.0;430.0;255.0;124.0
-543.0;-725.0;669.0;-726.0;-883.0;-147.0;19.0;430.0;222.0;155.0
533.0;829.0;-688.0;747.0;849.0;336.0;-232.0;-526.0;-348.0;-620.0
-176.0;178.0;153.0;289.0;-405.0;537.0;-721.0;-344.0;-362.0;-487.0
-266.0;-62.0;200.0;-12.0;-373.0;381.0;-559.0;-58.0;123.0;-227.0
-482.0;-719.0;528.0;-818.0;-696.0;-220.0;135.0;291.0;203.0;284.0
-472.0;-762.0;540.0;-803.0;-757.0;-238.0;144.0;368.0;301.0;344.0
-574.0;-808.0;677.0;-739.0;-897.0;-330.0;219.0;432.0;246.0;672.0
-550.0;-778.0;655.0;-759.0;-770.0;-434.0;451.0;633.0;519.0;735.0
-69.0;53.0;-68.0;203.0;-184.0;496.0;-702.0;-256.0;11.0;-295.0
-159.0;-268.0;287.0;-440.0;-31.0;-614.0;747.0;405.0;144.0;456.0
-274.0;-316.0;163.0;-99.0;-447.0;388.0;-558.0;-65.0;92.0;88.0
-271.0;-317.0;163.0;-98.0;-440.0;387.0;-564.0;-76.0;86.0;89.0
-267.0;-315.0;161.0;-91.0;-428.0;389.0;-571.0;-87.0;78.0;89.0
-233.0;-277.0;121.0;-45.0;-387.0;395.0;-589.0;-112.0;56.0;58.0
-32.0;-195.0;340.0;-417.0;-592.0;-338.0;262.0;473.0;466.0;471.0
-620.0;-713.0;682.0;-620.0;-918.0;-107.0;135.0;158.0;-18.0;538.0
-588.0;-582.0;568.0;-562.0;-911.0;-35.0;-110.0;125.0;-255.0;386.0
-130.0;-358.0;471.0;-448.0;-618.0;-251.0;99.0;478.0;470.0;625.0
-111.0;-334.0;467.0;-436.0;-608.0;-257.0;109.0;475.0;471.0;632.0
-83.0;-303.0;450.0;-425.0;-598.0;-263.0;120.0;471.0;473.0;616.0
-55.0;-267.0;419.0;-415.0;-588.0;-271.0;136.0;466.0;477.0;592.0
-585.0;-623.0;541.0;-626.0;-966.0;-55.0;-98.0;150.0;-118.0;476.0
-587.0;-556.0;566.0;-656.0;-900.0;0.0;-114.0;212.0;-102.0;377.0
-119.0;-94.0;2.0;142.0;-268.0;462.0;-673.0;-220.0;75.0;-75.0
-582.0;-537.0;553.0;-649.0;-909.0;16.0;-138.0;206.0;-114.0;357.0
-181.0;-198.0;80.0;45.0;-349.0;430.0;-646.0;-181.0;106.0;26.0
-308.0;-269.0;229.0;-82.0;-524.0;374.0;-570.0;-75.0;101.0;41.0
-307.0;-275.0;236.0;-102.0;-546.0;377.0;-572.0;-76.0;96.0;52.0
-302.0;-279.0;228.0;-118.0;-566.0;380.0;-575.0;-76.0;91.0;55.0
-297.0;-284.0;217.0;-129.0;-582.0;385.0;-576.0;-77.0;86.0;54.0
-291.0;-294.0;203.0;-140.0;-604.0;395.0;-582.0;-75.0;79.0;59.0
-579.0;-534.0;559.0;-649.0;-915.0;26.0;-149.0;189.0;-127.0;344.0
-201.0;-725.0;183.0;-649.0;-862.0;375.0;-285.0;-40.0;-416.0;473.0
-548.0;-671.0;697.0;-683.0;-896.0;-112.0;57.0;471.0;217.0;-5.0
-728.0;-535.0;851.0;-802.0;-762.0;-92.0;2.0;209.0;-45.0;-250.0
-543.0;-643.0;685.0;-635.0;-880.0;-89.0;31.0;437.0;207.0;-46.0
-533.0;-616.0;663.0;-618.0;-867.0;-71.0;9.0;429.0;219.0;-76.0
-529.0;-609.0;655.0;-611.0;-866.0;-67.0;0.0;434.0;221.0;-83.0
-524.0;-605.0;647.0;-603.0;-863.0;-67.0;-10.0;439.0;225.0;-84.0
-633.0;-313.0;585.0;-604.0;-749.0;-5.0;-58.0;310.0;-39.0;-410.0
-633.0;-314.0;587.0;-610.0;-745.0;-2.0;-61.0;312.0;-33.0;-407.0
-632.0;-315.0;589.0;-612.0;-744.0;1.0;-64.0;310.0;-34.0;-404.0
-645.0;-298.0;699.0;-626.0;-803.0;-10.0;-30.0;255.0;-112.0;-377.0
-700.0;-299.0;646.0;-832.0;-898.0;-40.0;16.0;108.0;-38.0;-356.0
-517.0;-757.0;827.0;-611.0;-829.0;-105.0;151.0;589.0;301.0;129.0
-533.0;-751.0;828.0;-590.0;-804.0;-102.0;152.0;624.0;346.0;118.0
-559.0;-599.0;587.0;-677.0;-928.0;-71.0;-38.0;53.0;-149.0;-224.0
-595.0;-664.0;863.0;-588.0;-810.0;-104.0;64.0;379.0;215.0;119.0
-407.0;-750.0;544.0;-513.0;-836.0;-100.0;-131.0;297.0;361.0;532.0
-323.0;-880.0;498.0;-548.0;-853.0;-326.0;-1.0;402.0;205.0;590.0
-522.0;-671.0;596.0;-546.0;-854.0;-39.0;-49.0;278.0;401.0;439.0
-530.0;-670.0;605.0;-545.0;-847.0;-43.0;-43.0;302.0;410.0;434.0
-538.0;-671.0;613.0;-543.0;-841.0;-49.0;-34.0;326.0;418.0;433.0
-546.0;-672.0;617.0;-543.0;-839.0;-57.0;-25.0;350.0;425.0;436.0
-552.0;-673.0;618.0;-545.0;-840.0;-64.0;-15.0;370.0;433.0;438.0
-560.0;-693.0;630.0;-561.0;-841.0;-89.0;9.0;421.0;456.0;462.0
-621.0;-703.0;727.0;-625.0;-845.0;-182.0;113.0;496.0;508.0;454.0
-478.0;-792.0;846.0;-560.0;-755.0;-75.0;131.0;665.0;404.0;150.0
-560.0;-690.0;844.0;-553.0;-772.0;-64.0;7.0;414.0;280.0;157.0
75.0;-139.0;123.0;-113.0;-622.0;-56.0;-718.0;-75.0;-93.0;-27.0
-444.0;-629.0;484.0;-425.0;-918.0;-42.0;-175.0;52.0;-107.0;-296.0
-314.0;-731.0;454.0;-391.0;-889.0;-52.0;-172.0;159.0;57.0;-190.0
-277.0;-278.0;173.0;-129.0;-598.0;421.0;-592.0;-66.0;117.0;44.0
-271.0;-763.0;444.0;-389.0;-885.0;-37.0;-164.0;246.0;141.0;-140.0
-139.0;-202.0;458.0;-473.0;-659.0;-345.0;302.0;460.0;486.0;459.0
-278.0;-434.0;240.0;-726.0;-453.0;-603.0;783.0;509.0;342.0;308.0
-258.0;-772.0;442.0;-381.0;-881.0;-31.0;-159.0;285.0;173.0;-114.0
-248.0;-778.0;437.0;-371.0;-875.0;-27.0;-156.0;323.0;200.0;-90.0
-457.0;-729.0;497.0;-656.0;-799.0;-219.0;93.0;530.0;473.0;354.0
-346.0;-112.0;333.0;-93.0;-490.0;322.0;-483.0;-25.0;225.0;-228.0
-338.0;-91.0;323.0;-88.0;-483.0;331.0;-491.0;-28.0;228.0;-250.0
-330.0;-74.0;310.0;-87.0;-478.0;340.0;-499.0;-30.0;232.0;-260.0
-240.0;-781.0;429.0;-362.0;-873.0;-21.0;-153.0;360.0;224.0;-68.0
-227.0;-776.0;396.0;-329.0;-861.0;-28.0;-139.0;494.0;321.0;41.0
-519.0;-722.0;619.0;-657.0;-735.0;-150.0;-12.0;551.0;518.0;508.0
-176.0;-229.0;148.0;-50.0;-411.0;241.0;-643.0;-69.0;19.0;-70.0
-550.0;-707.0;840.0;-555.0;-769.0;-59.0;-9.0;408.0;286.0;177.0
-549.0;-710.0;836.0;-565.0;-773.0;-58.0;-19.0;405.0;284.0;184.0
-548.0;-712.0;834.0;-571.0;-776.0;-58.0;-29.0;398.0;274.0;186.0
-632.0;-317.0;576.0;-589.0;-757.0;-22.0;-50.0;316.0;-97.0;-418.0
-610.0;-685.0;804.0;-748.0;-797.0;-125.0;37.0;398.0;221.0;208.0
-472.0;-678.0;460.0;-535.0;-823.0;0.0;-194.0;280.0;367.0;484.0
-594.0;-686.0;788.0;-712.0;-825.0;-106.0;7.0;413.0;226.0;300.0
-529.0;-696.0;808.0;-570.0;-780.0;-47.0;-59.0;359.0;239.0;203.0
-550.0;-799.0;741.0;-698.0;-497.0;-445.0;466.0;675.0;313.0;462.0
-523.0;-786.0;554.0;-569.0;-829.0;-73.0;-28.0;431.0;470.0;673.0
-541.0;-705.0;599.0;-570.0;-836.0;-66.0;-37.0;432.0;414.0;468.0
-28.0;-234.0;375.0;-408.0;-576.0;-277.0;152.0;462.0;479.0;562.0
-7.0;-210.0;326.0;-404.0;-565.0;-283.0;169.0;460.0;478.0;528.0
14.0;-189.0;282.0;-402.0;-558.0;-290.0;184.0;460.0;475.0;495.0
-443.0;-760.0;524.0;-658.0;-850.0;-95.0;-77.0;468.0;395.0;351.0
-509.0;-706.0;507.0;-574.0;-849.0;-32.0;-131.0;315.0;377.0;499.0
-243.0;-317.0;145.0;-110.0;-557.0;394.0;-587.0;-112.0;81.0;121.0
-309.0;-65.0;243.0;-77.0;-472.0;362.0;-516.0;-45.0;218.0;-234.0
-274.0;-77.0;179.0;-69.0;-484.0;374.0;-522.0;-50.0;198.0;-187.0
-228.0;48.0;129.0;-12.0;-498.0;448.0;-620.0;-129.0;105.0;-332.0
28.0;-173.0;250.0;-402.0;-555.0;-301.0;202.0;460.0;472.0;466.0
-109.0;138.0;94.0;-79.0;-842.0;557.0;-670.0;-211.0;-71.0;-471.0
44.0;-94.0;-8.0;-26.0;-467.0;-107.0;-800.0;-98.0;-50.0;-496.0
-145.0;151.0;4.0;217.0;-308.0;348.0;-755.0;-89.0;-25.0;-476.0
-417.0;-736.0;499.0;-602.0;-847.0;-78.0;-109.0;500.0;414.0;291.0
-591.0;-745.0;763.0;-706.0;-834.0;367.0;-320.0;583.0;528.0;221.0
-596.0;-511.0;738.0;-676.0;-879.0;-77.0;50.0;415.0;277.0;29.0
-602.0;-537.0;741.0;-678.0;-865.0;-100.0;69.0;461.0;303.0;107.0
-607.0;-596.0;538.0;-793.0;-750.0;-396.0;466.0;590.0;515.0;-203.0
-614.0;-682.0;718.0;-717.0;-786.0;-151.0;130.0;528.0;308.0;62.0
-169.0;-106.0;40.0;-34.0;-477.0;480.0;-636.0;-84.0;149.0;-138.0
-243.0;-156.0;132.0;-89.0;-533.0;396.0;-539.0;-43.0;181.0;-76.0
-117.0;-39.0;-66.0;-211.0;-783.0;397.0;-657.0;-176.0;-27.0;-253.0
-518.0;-708.0;520.0;-583.0;-852.0;-37.0;-107.0;329.0;388.0;504.0
343.0;236.0;-494.0;83.0;707.0;-337.0;483.0;-36.0;22.0;338.0
-499.0;-794.0;538.0;-768.0;-826.0;-155.0;14.0;441.0;339.0;527.0
-262.0;-473.0;337.0;-601.0;-197.0;-627.0;758.0;557.0;437.0;451.0
-628.0;-525.0;782.0;-617.0;-796.0;-43.0;62.0;527.0;396.0;297.0
-671.0;-528.0;770.0;-660.0;-739.0;24.0;180.0;610.0;503.0;276.0
-409.0;-728.0;502.0;-588.0;-847.0;-72.0;-118.0;518.0;417.0;291.0
-608.0;-542.0;739.0;-595.0;-764.0;-60.0;66.0;554.0;407.0;305.0
-400.0;-643.0;574.0;-758.0;-551.0;-617.0;685.0;603.0;430.0;643.0
-406.0;-722.0;505.0;-571.0;-846.0;-66.0;-127.0;534.0;417.0;296.0
-602.0;-585.0;771.0;-602.0;-766.0;-79.0;90.0;565.0;420.0;353.0
-516.0;-695.0;733.0;-563.0;-848.0;-153.0;115.0;639.0;425.0;375.0
-402.0;-721.0;507.0;-555.0;-843.0;-59.0;-134.0;546.0;417.0;300.0
-225.0;-669.0;275.0;-495.0;-754.0;82.0;147.0;638.0;631.0;480.0
-255.0;-155.0;167.0;-2.0;-330.0;368.0;-558.0;-69.0;168.0;-91.0
-626.0;-302.0;554.0;-622.0;-794.0;-26.0;-23.0;264.0;-118.0;-437.0
-404.0;-748.0;552.0;-473.0;-821.0;-113.0;-143.0;360.0;397.0;519.0
-636.0;-312.0;584.0;-601.0;-754.0;-5.0;-54.0;301.0;-40.0;-414.0
-613.0;-758.0;685.0;-717.0;-804.0;-231.0;179.0;530.0;442.0;624.0
-636.0;-311.0;583.0;-600.0;-755.0;-5.0;-54.0;300.0;-42.0;-414.0
-635.0;-313.0;584.0;-598.0;-755.0;-7.0;-53.0;300.0;-49.0;-414.0
-596.0;-596.0;857.0;-648.0;-816.0;-59.0;10.0;485.0;404.0;274.0
-635.0;-313.0;583.0;-598.0;-754.0;-8.0;-53.0;302.0;-47.0;-413.0
-636.0;-312.0;584.0;-600.0;-754.0;-5.0;-54.0;300.0;-41.0;-413.0
-636.0;-311.0;582.0;-600.0;-755.0;-5.0;-53.0;300.0;-42.0;-414.0
-538.0;-828.0;650.0;-761.0;-804.0;-247.0;191.0;511.0;354.0;600.0
-635.0;-311.0;580.0;-600.0;-757.0;-6.0;-52.0;300.0;-47.0;-418.0
-635.0;-310.0;580.0;-601.0;-756.0;-5.0;-53.0;299.0;-42.0;-417.0
-523.0;-761.0;825.0;-640.0;-846.0;-134.0;172.0;566.0;269.0;156.0
-636.0;-312.0;584.0;-601.0;-754.0;-5.0;-54.0;300.0;-40.0;-413.0
-670.0;-274.0;597.0;-780.0;-665.0;9.0;-26.0;-174.0;-305.0;-393.0
-581.0;-735.0;699.0;-772.0;-863.0;-170.0;72.0;391.0;142.0;158.0
-635.0;-313.0;582.0;-600.0;-754.0;-6.0;-53.0;301.0;-44.0;-414.0
-636.0;-313.0;584.0;-601.0;-754.0;-4.0;-55.0;300.0;-40.0;-413.0
-635.0;-313.0;582.0;-600.0;-754.0;-5.0;-54.0;300.0;-43.0;-414.0
-592.0;-804.0;702.0;-776.0;-922.0;-335.0;323.0;303.0;-70.0;680.0
-636.0;-313.0;583.0;-600.0;-754.0;-5.0;-53.0;300.0;-43.0;-414.0
-636.0;-308.0;575.0;-571.0;-771.0;-18.0;-50.0;314.0;-137.0;-419.0
-630.0;-316.0;579.0;-593.0;-753.0;-17.0;-51.0;309.0;-64.0;-414.0
-631.0;-316.0;578.0;-596.0;-756.0;-12.0;-53.0;306.0;-59.0;-417.0
-636.0;-312.0;583.0;-601.0;-754.0;-4.0;-54.0;300.0;-40.0;-413.0
-635.0;-312.0;584.0;-598.0;-755.0;-6.0;-54.0;300.0;-49.0;-414.0
-636.0;-312.0;584.0;-601.0;-754.0;-4.0;-54.0;300.0;-40.0;-413.0
-171.0;-361.0;338.0;-567.0;-236.0;-609.0;786.0;521.0;268.0;508.0
-636.0;-313.0;583.0;-600.0;-754.0;-5.0;-53.0;301.0;-44.0;-414.0
-625.0;-299.0;549.0;-623.0;-792.0;-21.0;-33.0;260.0;-123.0;-463.0
-631.0;-315.0;578.0;-596.0;-758.0;-10.0;-51.0;304.0;-55.0;-416.0
-716.0;-227.0;660.0;-619.0;-793.0;-46.0;-43.0;271.0;-136.0;-639.0
-634.0;-310.0;579.0;-600.0;-757.0;-8.0;-50.0;301.0;-52.0;-417.0
-631.0;-314.0;578.0;-598.0;-758.0;-10.0;-50.0;303.0;-52.0;-416.0
-636.0;-313.0;583.0;-600.0;-754.0;-6.0;-54.0;301.0;-43.0;-413.0
-632.0;-314.0;578.0;-598.0;-757.0;-9.0;-51.0;302.0;-53.0;-417.0
-632.0;-314.0;578.0;-598.0;-757.0;-9.0;-51.0;302.0;-53.0;-417.0
-636.0;-313.0;583.0;-600.0;-754.0;-5.0;-54.0;301.0;-43.0;-414.0
-627.0;-331.0;620.0;-618.0;-900.0;-29.0;-76.0;37.0;-226.0;-384.0
-636.0;-312.0;584.0;-601.0;-754.0;-5.0;-54.0;300.0;-40.0;-413.0
-636.0;-313.0;583.0;-600.0;-754.0;-5.0;-54.0;301.0;-42.0;-414.0
-632.0;-314.0;578.0;-598.0;-757.0;-9.0;-51.0;302.0;-53.0;-417.0
-636.0;-313.0;583.0;-600.0;-754.0;-5.0;-54.0;301.0;-42.0;-414.0
-636.0;-312.0;583.0;-600.0;-754.0;-5.0;-54.0;300.0;-42.0;-414.0
-324.0;-785.0;675.0;-520.0;-899.0;-174.0;-173.0;250.0;316.0;504.0
-635.0;-312.0;585.0;-600.0;-755.0;-7.0;-55.0;301.0;-48.0;-413.0
-636.0;-312.0;584.0;-600.0;-754.0;-5.0;-54.0;300.0;-41.0;-413.0
-636.0;-312.0;584.0;-600.0;-754.0;-5.0;-54.0;300.0;-40.0;-413.0
-634.0;-312.0;585.0;-601.0;-753.0;-7.0;-56.0;306.0;-46.0;-412.0
-413.0;-751.0;550.0;-458.0;-815.0;-120.0;-136.0;398.0;406.0;534.0
-551.0;-821.0;647.0;-691.0;-825.0;-297.0;200.0;606.0;546.0;692.0
-609.0;-528.0;760.0;-657.0;-850.0;-86.0;75.0;489.0;344.0;190.0
-597.0;-796.0;679.0;-754.0;-736.0;-341.0;274.0;577.0;491.0;693.0
-637.0;-320.0;593.0;-616.0;-779.0;-17.0;-33.0;257.0;-106.0;-431.0
-619.0;-694.0;822.0;-613.0;-786.0;-82.0;221.0;631.0;423.0;302.0
-406.0;-750.0;552.0;-502.0;-837.0;-108.0;-138.0;334.0;389.0;523.0
-632.0;-314.0;578.0;-598.0;-758.0;-8.0;-51.0;302.0;-52.0;-417.0
