Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
281.0;882.0;440.0;895.0;-263.0;830.0;989.0;1014.0;-923.0;-363.0;-925.0
293.0;874.0;456.0;909.0;-261.0;837.0;979.0;1021.0;-931.0;-382.0;-932.0
248.0;923.0;399.0;934.0;-323.0;815.0;1109.0;1122.0;-946.0;-377.0;-926.0
347.0;876.0;374.0;832.0;86.0;795.0;996.0;1425.0;-1020.0;-226.0;-944.0
209.0;906.0;367.0;949.0;-42.0;896.0;1022.0;1010.0;-996.0;-68.0;-947.0
259.0;899.0;457.0;914.0;-268.0;844.0;992.0;1024.0;-929.0;-391.0;-931.0
276.0;868.0;408.0;888.0;-331.0;844.0;1034.0;1021.0;-892.0;-394.0;-904.0
184.0;951.0;418.0;1085.0;-225.0;896.0;1082.0;1101.0;-1002.0;-314.0;-1040.0
261.0;907.0;423.0;928.0;-254.0;851.0;1015.0;999.0;-925.0;-366.0;-937.0
172.0;1008.0;318.0;1081.0;-281.0;916.0;978.0;1026.0;-942.0;-382.0;-949.0
135.0;984.0;303.0;956.0;-108.0;908.0;976.0;1018.0;-1051.0;-372.0;-1013.0
240.0;908.0;360.0;951.0;-233.0;870.0;982.0;1013.0;-959.0;-343.0;-951.0
217.0;916.0;382.0;950.0;-237.0;891.0;992.0;1022.0;-955.0;-340.0;-949.0
278.0;934.0;322.0;943.0;-210.0;918.0;986.0;1014.0;-954.0;-312.0;-961.0
207.0;908.0;322.0;950.0;-143.0;890.0;977.0;1011.0;-966.0;-282.0;-948.0
342.0;908.0;430.0;960.0;-293.0;885.0;1039.0;957.0;-972.0;-448.0;-958.0
237.0;912.0;441.0;930.0;-248.0;847.0;1022.0;1029.0;-940.0;-343.0;-936.0
247.0;869.0;344.0;856.0;-94.0;890.0;1059.0;1014.0;-1082.0;-240.0;-1063.0
274.0;895.0;416.0;927.0;-266.0;863.0;993.0;986.0;-929.0;-394.0;-942.0
279.0;931.0;399.0;979.0;-233.0;870.0;1016.0;1015.0;-952.0;-349.0;-964.0
174.0;911.0;457.0;984.0;-275.0;914.0;1101.0;1103.0;-939.0;-401.0;-910.0
271.0;951.0;378.0;980.0;-225.0;871.0;1051.0;884.0;-996.0;-399.0;-987.0
265.0;898.0;399.0;988.0;-239.0;962.0;1134.0;986.0;-937.0;-383.0;-942.0
275.0;912.0;439.0;925.0;-267.0;834.0;1009.0;1013.0;-926.0;-406.0;-935.0
194.0;892.0;399.0;967.0;-190.0;878.0;1034.0;1011.0;-948.0;-335.0;-931.0
251.0;925.0;369.0;960.0;-209.0;847.0;999.0;1022.0;-959.0;-315.0;-962.0
184.0;813.0;309.0;1145.0;-265.0;1100.0;1193.0;1041.0;-852.0;-293.0;-833.0
266.0;938.0;375.0;946.0;-203.0;848.0;988.0;1007.0;-952.0;-356.0;-965.0
237.0;1018.0;261.0;1064.0;-121.0;897.0;1006.0;1038.0;-878.0;-398.0;-937.0
233.0;753.0;82.0;1007.0;-168.0;746.0;890.0;1028.0;-1031.0;-389.0;-1075.0
316.0;784.0;398.0;1076.0;-342.0;954.0;1152.0;551.0;-847.0;-442.0;-805.0
56.0;883.0;210.0;944.0;-265.0;844.0;969.0;1095.0;-1064.0;-356.0;-1052.0
161.0;940.0;359.0;981.0;-199.0;922.0;1073.0;1027.0;-940.0;-394.0;-919.0
251.0;936.0;388.0;956.0;-243.0;858.0;1019.0;1019.0;-961.0;-385.0;-991.0
230.0;878.0;373.0;920.0;-195.0;886.0;992.0;1034.0;-994.0;-305.0;-975.0
-575.0;715.0;-45.0;1010.0;505.0;961.0;981.0;884.0;-993.0;57.0;-658.0
709.0;361.0;1018.0;55.0;-813.0;-65.0;284.0;291.0;-147.0;-977.0;-451.0
21.0;913.0;225.0;1026.0;-164.0;896.0;974.0;952.0;-962.0;-281.0;-970.0
280.0;924.0;329.0;1001.0;-194.0;906.0;1039.0;1056.0;-947.0;-371.0;-959.0
242.0;928.0;339.0;968.0;-180.0;882.0;981.0;1009.0;-960.0;-288.0;-947.0
267.0;925.0;209.0;885.0;-178.0;1141.0;1002.0;978.0;-806.0;-343.0;-983.0
237.0;921.0;368.0;957.0;-205.0;854.0;997.0;1001.0;-960.0;-321.0;-966.0
233.0;987.0;371.0;974.0;-38.0;871.0;973.0;1021.0;-993.0;-344.0;-1010.0
252.0;939.0;385.0;991.0;-190.0;833.0;991.0;1002.0;-971.0;-253.0;-963.0
245.0;937.0;396.0;986.0;-226.0;847.0;991.0;998.0;-928.0;-295.0;-954.0
231.0;950.0;344.0;957.0;-161.0;876.0;1035.0;1009.0;-938.0;-215.0;-967.0
234.0;911.0;388.0;962.0;-204.0;868.0;1059.0;1013.0;-966.0;-288.0;-968.0
230.0;971.0;491.0;1271.0;-145.0;790.0;783.0;944.0;-970.0;-309.0;-981.0
238.0;950.0;311.0;952.0;-157.0;890.0;994.0;1017.0;-989.0;-401.0;-989.0
274.0;926.0;383.0;940.0;-217.0;867.0;995.0;1020.0;-947.0;-323.0;-951.0
231.0;903.0;365.0;910.0;-211.0;907.0;1029.0;1017.0;-945.0;-243.0;-958.0
222.0;962.0;368.0;888.0;-42.0;762.0;904.0;1031.0;-1150.0;-230.0;-1141.0
298.0;913.0;349.0;924.0;-242.0;878.0;983.0;1008.0;-932.0;-397.0;-929.0
273.0;883.0;456.0;914.0;-252.0;791.0;976.0;1118.0;-925.0;-388.0;-914.0
204.0;987.0;329.0;1005.0;-140.0;922.0;1010.0;931.0;-1084.0;-333.0;-1110.0
148.0;930.0;333.0;984.0;-311.0;859.0;947.0;1112.0;-1098.0;-793.0;-1008.0
258.0;948.0;389.0;945.0;-246.0;858.0;994.0;997.0;-925.0;-353.0;-951.0
263.0;935.0;403.0;971.0;-218.0;841.0;978.0;1018.0;-955.0;-339.0;-968.0
142.0;929.0;339.0;1000.0;-225.0;913.0;1023.0;1026.0;-957.0;-317.0;-938.0
308.0;940.0;379.0;913.0;-249.0;886.0;1079.0;1011.0;-1041.0;-390.0;-1003.0
286.0;910.0;378.0;944.0;-238.0;868.0;965.0;1002.0;-920.0;-327.0;-950.0
283.0;912.0;383.0;943.0;-251.0;859.0;974.0;1023.0;-918.0;-358.0;-940.0
283.0;912.0;379.0;933.0;-212.0;907.0;955.0;1013.0;-944.0;-371.0;-944.0
292.0;930.0;382.0;950.0;-221.0;846.0;956.0;1001.0;-938.0;-356.0;-955.0
274.0;978.0;386.0;887.0;-244.0;757.0;954.0;1056.0;-1109.0;-281.0;-1128.0
290.0;993.0;362.0;875.0;-278.0;1041.0;1161.0;2200.0;-1160.0;-334.0;-1222.0
275.0;906.0;428.0;908.0;-267.0;821.0;915.0;929.0;-933.0;-372.0;-961.0
170.0;815.0;348.0;990.0;-158.0;832.0;946.0;1048.0;-896.0;-187.0;-911.0
258.0;853.0;761.0;505.0;-301.0;308.0;344.0;1041.0;-483.0;-827.0;-893.0
210.0;910.0;555.0;859.0;-249.0;770.0;997.0;988.0;-849.0;-498.0;-969.0
270.0;927.0;389.0;937.0;-145.0;875.0;1015.0;960.0;-936.0;-351.0;-923.0
216.0;860.0;394.0;1354.0;-118.0;1131.0;1262.0;1014.0;-840.0;-162.0;-876.0
183.0;936.0;331.0;1009.0;-175.0;989.0;991.0;1026.0;-960.0;-279.0;-965.0
339.0;849.0;505.0;925.0;-388.0;926.0;1055.0;998.0;-892.0;-432.0;-906.0
249.0;908.0;358.0;947.0;-233.0;874.0;978.0;1006.0;-961.0;-331.0;-966.0
232.0;928.0;386.0;956.0;-185.0;868.0;1009.0;971.0;-949.0;-331.0;-975.0
236.0;947.0;358.0;952.0;-220.0;877.0;990.0;1011.0;-945.0;-343.0;-954.0
208.0;1049.0;338.0;1047.0;-239.0;942.0;997.0;1027.0;-918.0;-302.0;-967.0
334.0;1132.0;230.0;898.0;-324.0;874.0;1012.0;1025.0;-1059.0;-294.0;-1082.0
378.0;829.0;592.0;856.0;-421.0;624.0;644.0;1032.0;-886.0;-580.0;-948.0
259.0;920.0;369.0;948.0;-250.0;870.0;972.0;1014.0;-951.0;-346.0;-956.0
281.0;903.0;370.0;978.0;-226.0;835.0;997.0;1021.0;-943.0;-320.0;-956.0
276.0;908.0;367.0;947.0;-268.0;863.0;969.0;963.0;-914.0;-359.0;-928.0
298.0;918.0;396.0;956.0;-198.0;864.0;992.0;1019.0;-953.0;-287.0;-975.0
265.0;937.0;380.0;957.0;-224.0;874.0;1013.0;957.0;-943.0;-331.0;-955.0
277.0;909.0;376.0;970.0;-214.0;868.0;1010.0;1010.0;-945.0;-320.0;-954.0
413.0;916.0;263.0;980.0;-338.0;1047.0;1168.0;1380.0;-866.0;-198.0;-1147.0
388.0;922.0;362.0;967.0;-387.0;792.0;826.0;1021.0;-938.0;-472.0;-957.0
293.0;893.0;436.0;907.0;-255.0;841.0;979.0;1018.0;-929.0;-379.0;-939.0
-31.0;940.0;534.0;824.0;89.0;627.0;670.0;959.0;-755.0;-499.0;-968.0
265.0;920.0;384.0;960.0;-209.0;865.0;968.0;1033.0;-948.0;-331.0;-955.0
256.0;929.0;378.0;950.0;-214.0;859.0;987.0;941.0;-951.0;-318.0;-962.0
265.0;921.0;381.0;940.0;-223.0;867.0;955.0;939.0;-948.0;-327.0;-960.0
288.0;923.0;373.0;929.0;-228.0;854.0;942.0;940.0;-943.0;-333.0;-955.0
183.0;939.0;313.0;981.0;-241.0;943.0;1034.0;1171.0;-951.0;-432.0;-954.0
227.0;957.0;380.0;972.0;-182.0;887.0;1009.0;1019.0;-953.0;-323.0;-968.0
265.0;890.0;446.0;927.0;-270.0;840.0;976.0;1007.0;-938.0;-388.0;-941.0
256.0;902.0;363.0;967.0;-237.0;873.0;1015.0;1019.0;-958.0;-348.0;-968.0
267.0;918.0;387.0;950.0;-231.0;855.0;1008.0;934.0;-944.0;-327.0;-956.0
334.0;897.0;371.0;986.0;-277.0;879.0;1050.0;1037.0;-1099.0;-268.0;-1086.0
267.0;929.0;361.0;990.0;-185.0;845.0;1016.0;1020.0;-911.0;-367.0;-919.0
270.0;931.0;385.0;927.0;-248.0;862.0;963.0;933.0;-945.0;-346.0;-954.0
280.0;889.0;445.0;914.0;-261.0;850.0;1044.0;998.0;-931.0;-369.0;-939.0
271.0;967.0;381.0;952.0;-248.0;851.0;967.0;1019.0;-933.0;-363.0;-952.0
270.0;923.0;381.0;959.0;-271.0;886.0;1036.0;1021.0;-930.0;-352.0;-952.0
267.0;942.0;382.0;945.0;-246.0;864.0;968.0;941.0;-957.0;-331.0;-969.0
213.0;935.0;343.0;958.0;-171.0;885.0;990.0;1031.0;-973.0;-248.0;-968.0
284.0;903.0;360.0;897.0;-249.0;830.0;960.0;1002.0;-950.0;-366.0;-960.0
256.0;930.0;394.0;971.0;-241.0;858.0;987.0;976.0;-944.0;-339.0;-958.0
191.0;950.0;324.0;977.0;-150.0;896.0;1023.0;759.0;-987.0;-315.0;-1001.0
14.0;946.0;300.0;980.0;-139.0;924.0;1066.0;702.0;-973.0;-288.0;-898.0
183.0;920.0;312.0;964.0;-160.0;910.0;1035.0;911.0;-965.0;-298.0;-961.0
326.0;968.0;377.0;1120.0;-264.0;955.0;1112.0;1000.0;-839.0;-410.0;-817.0
177.0;980.0;307.0;1051.0;-313.0;1186.0;1202.0;740.0;-937.0;-417.0;-884.0
243.0;846.0;355.0;1015.0;-282.0;889.0;1011.0;1263.0;-895.0;-447.0;-874.0
156.0;838.0;341.0;937.0;-411.0;915.0;1068.0;1043.0;-859.0;-472.0;-843.0
305.0;872.0;450.0;893.0;-277.0;793.0;955.0;1008.0;-895.0;-333.0;-908.0
134.0;998.0;335.0;948.0;-120.0;885.0;1026.0;932.0;-952.0;-324.0;-945.0
202.0;931.0;344.0;974.0;-210.0;895.0;1050.0;1015.0;-951.0;-299.0;-941.0
277.0;937.0;348.0;972.0;-221.0;895.0;990.0;1010.0;-948.0;-339.0;-957.0
275.0;875.0;408.0;922.0;-254.0;849.0;1021.0;1010.0;-931.0;-362.0;-938.0
285.0;940.0;359.0;941.0;-242.0;803.0;927.0;1267.0;-1019.0;-436.0;-972.0
265.0;1032.0;373.0;1089.0;-258.0;753.0;810.0;1020.0;-955.0;-458.0;-990.0
263.0;919.0;378.0;954.0;-221.0;872.0;989.0;1001.0;-937.0;-330.0;-945.0
133.0;980.0;273.0;1034.0;-178.0;1038.0;1146.0;1026.0;-1023.0;-495.0;-1051.0
294.0;1056.0;468.0;806.0;-185.0;600.0;657.0;1004.0;-935.0;-490.0;-1114.0
283.0;957.0;509.0;808.0;-198.0;738.0;1010.0;1002.0;-941.0;-375.0;-982.0
285.0;892.0;410.0;910.0;-259.0;858.0;985.0;1020.0;-932.0;-361.0;-939.0
259.0;924.0;374.0;955.0;-240.0;868.0;986.0;1011.0;-943.0;-353.0;-955.0
261.0;872.0;394.0;940.0;-251.0;848.0;966.0;1023.0;-944.0;-317.0;-954.0
179.0;1002.0;373.0;1032.0;-266.0;960.0;1159.0;1346.0;-867.0;-363.0;-874.0
287.0;872.0;465.0;901.0;-228.0;802.0;969.0;1024.0;-953.0;-338.0;-953.0
285.0;934.0;364.0;939.0;-208.0;872.0;1013.0;1011.0;-954.0;-327.0;-963.0
306.0;930.0;373.0;932.0;-207.0;853.0;969.0;1019.0;-920.0;-364.0;-921.0
358.0;880.0;379.0;1115.0;-230.0;1299.0;1104.0;1135.0;-870.0;-221.0;-921.0
-7.0;932.0;340.0;726.0;-4.0;651.0;723.0;1814.0;-1069.0;-415.0;-859.0
331.0;757.0;568.0;774.0;-351.0;727.0;879.0;981.0;-849.0;-384.0;-835.0
220.0;936.0;291.0;934.0;-275.0;849.0;1166.0;1036.0;-929.0;-369.0;-918.0
-134.0;902.0;183.0;1031.0;25.0;948.0;1044.0;1014.0;-960.0;-167.0;-874.0
-120.0;831.0;184.0;960.0;59.0;966.0;1044.0;1405.0;-997.0;-123.0;-808.0
456.0;684.0;644.0;724.0;-512.0;601.0;661.0;996.0;-731.0;-527.0;-776.0
260.0;915.0;334.0;956.0;-217.0;870.0;982.0;992.0;-956.0;-323.0;-950.0
280.0;915.0;366.0;897.0;-274.0;784.0;946.0;1007.0;-902.0;-376.0;-917.0
268.0;918.0;428.0;917.0;-267.0;845.0;993.0;1013.0;-921.0;-377.0;-937.0
328.0;943.0;486.0;949.0;-311.0;875.0;1040.0;1031.0;-955.0;-408.0;-1031.0
327.0;1015.0;715.0;591.0;-378.0;858.0;1047.0;999.0;-373.0;-713.0;-810.0
406.0;862.0;440.0;741.0;5.0;993.0;1505.0;950.0;-1049.0;-96.0;-953.0
265.0;911.0;378.0;971.0;-189.0;870.0;962.0;1015.0;-950.0;-331.0;-952.0
246.0;932.0;363.0;978.0;-178.0;885.0;1019.0;1010.0;-943.0;-335.0;-954.0
189.0;828.0;486.0;809.0;-191.0;873.0;903.0;1001.0;-902.0;-323.0;-870.0
213.0;962.0;340.0;969.0;-181.0;888.0;986.0;1029.0;-950.0;-336.0;-965.0
232.0;930.0;349.0;958.0;-249.0;877.0;1020.0;1041.0;-964.0;-310.0;-982.0
239.0;826.0;485.0;794.0;-147.0;788.0;935.0;974.0;-920.0;-322.0;-879.0
122.0;922.0;355.0;914.0;-80.0;907.0;1014.0;834.0;-1036.0;-223.0;-997.0
-18.0;820.0;218.0;979.0;-93.0;864.0;879.0;1045.0;-1046.0;-229.0;-1049.0
242.0;884.0;449.0;942.0;-271.0;824.0;973.0;1019.0;-933.0;-386.0;-947.0
255.0;937.0;423.0;925.0;-257.0;851.0;1028.0;1031.0;-961.0;-438.0;-973.0
241.0;931.0;369.0;953.0;-214.0;857.0;997.0;1038.0;-929.0;-316.0;-939.0
260.0;966.0;349.0;934.0;-162.0;904.0;1035.0;1014.0;-984.0;-328.0;-990.0
267.0;1027.0;274.0;1328.0;-253.0;1374.0;1355.0;2264.0;-1030.0;-361.0;-1037.0
231.0;939.0;348.0;951.0;-214.0;874.0;965.0;1021.0;-954.0;-332.0;-960.0
388.0;1312.0;194.0;997.0;-308.0;1011.0;1061.0;1588.0;-1311.0;-244.0;-1343.0
276.0;928.0;396.0;925.0;-201.0;868.0;954.0;1009.0;-957.0;-349.0;-969.0
208.0;1030.0;335.0;1047.0;-151.0;933.0;1063.0;955.0;-935.0;-270.0;-974.0
188.0;768.0;258.0;818.0;-231.0;719.0;890.0;1053.0;-1313.0;-380.0;-1197.0
224.0;941.0;362.0;931.0;-153.0;832.0;1036.0;944.0;-972.0;-275.0;-984.0
165.0;978.0;301.0;963.0;-137.0;934.0;1033.0;974.0;-977.0;-277.0;-1003.0
277.0;904.0;425.0;934.0;-268.0;852.0;995.0;997.0;-921.0;-387.0;-938.0
273.0;883.0;436.0;924.0;-257.0;860.0;1006.0;1016.0;-926.0;-385.0;-936.0
294.0;904.0;417.0;927.0;-271.0;839.0;1014.0;993.0;-931.0;-380.0;-944.0
265.0;930.0;369.0;962.0;-244.0;862.0;983.0;1021.0;-938.0;-341.0;-943.0
302.0;957.0;285.0;1085.0;-258.0;983.0;1128.0;1020.0;-956.0;-402.0;-968.0
286.0;888.0;445.0;882.0;-266.0;839.0;974.0;1040.0;-926.0;-380.0;-928.0
161.0;928.0;343.0;989.0;-220.0;924.0;1040.0;1019.0;-969.0;-319.0;-944.0
121.0;986.0;278.0;1029.0;-101.0;906.0;1019.0;1014.0;-988.0;-245.0;-1012.0
-275.0;900.0;305.0;948.0;288.0;790.0;869.0;919.0;-929.0;-198.0;-927.0
388.0;1109.0;73.0;1099.0;-232.0;1084.0;1414.0;1171.0;-866.0;-153.0;-1050.0
91.0;876.0;293.0;923.0;-7.0;906.0;1065.0;1040.0;-1022.0;-231.0;-948.0
287.0;928.0;388.0;934.0;-188.0;858.0;995.0;994.0;-954.0;-322.0;-966.0
266.0;921.0;350.0;954.0;-236.0;893.0;1021.0;1018.0;-947.0;-326.0;-958.0
266.0;930.0;361.0;964.0;-260.0;862.0;1010.0;1008.0;-957.0;-411.0;-981.0
279.0;818.0;457.0;1062.0;-170.0;1054.0;1356.0;934.0;-839.0;-304.0;-776.0
103.0;731.0;391.0;879.0;-132.0;743.0;902.0;820.0;-792.0;-290.0;-733.0
271.0;902.0;425.0;898.0;-263.0;877.0;1057.0;1011.0;-933.0;-379.0;-945.0
273.0;893.0;466.0;923.0;-264.0;827.0;986.0;1024.0;-933.0;-376.0;-934.0
265.0;900.0;468.0;934.0;-205.0;865.0;1059.0;1043.0;-922.0;-285.0;-915.0
223.0;928.0;349.0;970.0;-259.0;878.0;1027.0;1031.0;-959.0;-337.0;-979.0
134.0;883.0;643.0;634.0;-127.0;463.0;497.0;1024.0;-696.0;-342.0;-859.0
245.0;948.0;348.0;969.0;-196.0;880.0;1002.0;1009.0;-951.0;-318.0;-961.0
246.0;942.0;378.0;951.0;-253.0;863.0;953.0;1008.0;-952.0;-318.0;-964.0
280.0;891.0;373.0;924.0;-92.0;829.0;983.0;972.0;-881.0;-294.0;-924.0
389.0;1254.0;417.0;947.0;-342.0;1019.0;1190.0;958.0;-868.0;-498.0;-843.0
69.0;817.0;320.0;962.0;-246.0;910.0;1089.0;992.0;-892.0;-367.0;-837.0
448.0;1136.0;476.0;906.0;-141.0;1183.0;1054.0;1016.0;-931.0;-248.0;-904.0
281.0;848.0;338.0;1246.0;-179.0;1310.0;1582.0;1012.0;-774.0;-216.0;-813.0
265.0;1011.0;358.0;1043.0;-214.0;918.0;1036.0;1012.0;-979.0;-296.0;-984.0
270.0;948.0;386.0;978.0;-203.0;881.0;1005.0;1030.0;-944.0;-322.0;-955.0
264.0;911.0;359.0;955.0;-239.0;884.0;975.0;999.0;-944.0;-343.0;-952.0
288.0;926.0;388.0;952.0;-210.0;853.0;999.0;949.0;-958.0;-339.0;-975.0
275.0;921.0;388.0;962.0;-236.0;861.0;987.0;1006.0;-953.0;-331.0;-957.0
285.0;900.0;414.0;943.0;-264.0;845.0;995.0;1002.0;-986.0;-391.0;-1005.0
208.0;931.0;346.0;1047.0;-155.0;1016.0;1138.0;1024.0;-971.0;-244.0;-956.0
258.0;932.0;369.0;954.0;-211.0;872.0;1004.0;1030.0;-943.0;-317.0;-953.0
197.0;1124.0;279.0;1309.0;-279.0;1204.0;1374.0;328.0;-1082.0;-435.0;-1023.0
186.0;936.0;319.0;931.0;-170.0;911.0;1085.0;1249.0;-1003.0;-225.0;-1001.0
263.0;878.0;358.0;955.0;-270.0;881.0;1018.0;1013.0;-974.0;-349.0;-990.0
398.0;1064.0;437.0;1067.0;-251.0;802.0;961.0;919.0;-970.0;-297.0;-917.0
241.0;1187.0;208.0;896.0;-337.0;955.0;1063.0;940.0;-1016.0;-587.0;-979.0
277.0;928.0;393.0;925.0;-242.0;858.0;997.0;957.0;-953.0;-345.0;-958.0
265.0;911.0;349.0;933.0;-251.0;878.0;1008.0;1016.0;-963.0;-385.0;-964.0
245.0;936.0;366.0;960.0;-233.0;878.0;1015.0;1034.0;-955.0;-331.0;-957.0
382.0;926.0;395.0;1177.0;-327.0;1023.0;599.0;1229.0;-872.0;-405.0;-941.0
174.0;834.0;478.0;900.0;-250.0;746.0;788.0;942.0;-867.0;-497.0;-844.0
340.0;936.0;402.0;939.0;-326.0;849.0;1036.0;1060.0;-892.0;-345.0;-913.0
189.0;957.0;290.0;1008.0;-185.0;959.0;1096.0;1012.0;-1033.0;-365.0;-999.0
339.0;1026.0;347.0;1046.0;-250.0;1081.0;1338.0;1004.0;-1055.0;-343.0;-1108.0
310.0;757.0;443.0;1322.0;-364.0;1085.0;1415.0;861.0;-826.0;-479.0;-795.0
317.0;948.0;488.0;991.0;-329.0;947.0;1168.0;1032.0;-893.0;-511.0;-936.0
331.0;961.0;405.0;987.0;-316.0;863.0;1030.0;1352.0;-931.0;-441.0;-947.0
205.0;950.0;362.0;959.0;-164.0;877.0;1011.0;1041.0;-953.0;-293.0;-965.0
-1.0;950.0;278.0;1018.0;34.0;961.0;1059.0;917.0;-1003.0;-213.0;-981.0
181.0;984.0;289.0;988.0;-120.0;924.0;996.0;1075.0;-1027.0;-275.0;-1043.0
165.0;936.0;304.0;1051.0;-199.0;985.0;1056.0;1009.0;-968.0;-284.0;-955.0
82.0;795.0;372.0;866.0;39.0;798.0;919.0;1009.0;-997.0;-79.0;-856.0
