Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
279.0;880.0;457.0;908.0;-264.0;830.0;983.0;1016.0;-933.0;-374.0;-929.0
294.0;883.0;405.0;929.0;-273.0;821.0;986.0;1011.0;-930.0;-384.0;-932.0
273.0;890.0;424.0;927.0;-266.0;832.0;976.0;1011.0;-924.0;-389.0;-926.0
286.0;883.0;453.0;914.0;-268.0;844.0;975.0;1020.0;-927.0;-388.0;-928.0
259.0;899.0;457.0;914.0;-268.0;844.0;992.0;1024.0;-929.0;-391.0;-931.0
207.0;894.0;380.0;925.0;-294.0;857.0;1014.0;1033.0;-905.0;-411.0;-896.0
183.0;904.0;349.0;942.0;-176.0;870.0;990.0;1022.0;-962.0;-349.0;-948.0
179.0;917.0;369.0;943.0;-197.0;865.0;990.0;1015.0;-960.0;-361.0;-950.0
214.0;940.0;330.0;976.0;-263.0;846.0;948.0;1008.0;-999.0;-394.0;-997.0
217.0;869.0;408.0;891.0;-187.0;835.0;995.0;997.0;-936.0;-344.0;-923.0
206.0;866.0;408.0;922.0;-201.0;827.0;987.0;1006.0;-938.0;-379.0;-923.0
211.0;905.0;398.0;924.0;-235.0;838.0;998.0;1023.0;-936.0;-378.0;-923.0
202.0;887.0;389.0;923.0;-204.0;855.0;995.0;1015.0;-943.0;-374.0;-924.0
189.0;874.0;419.0;926.0;-196.0;856.0;998.0;1009.0;-950.0;-359.0;-935.0
208.0;897.0;413.0;941.0;-174.0;872.0;991.0;1014.0;-951.0;-346.0;-932.0
225.0;918.0;393.0;922.0;-169.0;859.0;991.0;1024.0;-960.0;-350.0;-934.0
189.0;913.0;395.0;939.0;-178.0;857.0;1019.0;1010.0;-960.0;-343.0;-940.0
185.0;919.0;483.0;964.0;-204.0;863.0;1018.0;1011.0;-935.0;-356.0;-929.0
266.0;933.0;391.0;972.0;-209.0;866.0;998.0;1002.0;-935.0;-345.0;-955.0
153.0;911.0;420.0;945.0;-177.0;830.0;1024.0;1031.0;-941.0;-334.0;-922.0
154.0;902.0;416.0;936.0;-175.0;858.0;1023.0;1023.0;-940.0;-328.0;-922.0
164.0;902.0;416.0;933.0;-192.0;858.0;1012.0;1010.0;-943.0;-328.0;-930.0
191.0;899.0;383.0;933.0;-189.0;869.0;1025.0;1031.0;-960.0;-366.0;-937.0
194.0;892.0;399.0;967.0;-190.0;878.0;1034.0;1011.0;-948.0;-335.0;-931.0
164.0;904.0;394.0;950.0;-193.0;887.0;1044.0;1042.0;-947.0;-309.0;-931.0
185.0;897.0;410.0;942.0;-189.0;882.0;1036.0;1027.0;-933.0;-357.0;-908.0
266.0;938.0;375.0;946.0;-203.0;848.0;988.0;1007.0;-952.0;-356.0;-965.0
260.0;945.0;344.0;975.0;-186.0;833.0;967.0;1018.0;-941.0;-350.0;-950.0
169.0;890.0;381.0;934.0;-185.0;860.0;1053.0;1022.0;-929.0;-326.0;-913.0
172.0;896.0;397.0;950.0;-184.0;860.0;1042.0;1016.0;-941.0;-326.0;-923.0
161.0;907.0;379.0;962.0;-176.0;851.0;1042.0;1013.0;-948.0;-342.0;-920.0
192.0;904.0;397.0;970.0;-185.0;879.0;1031.0;1018.0;-949.0;-347.0;-926.0
242.0;925.0;372.0;943.0;-238.0;877.0;1006.0;1014.0;-946.0;-360.0;-968.0
258.0;901.0;363.0;915.0;-199.0;873.0;990.0;1026.0;-958.0;-335.0;-981.0
172.0;871.0;368.0;939.0;-167.0;866.0;1012.0;1005.0;-946.0;-343.0;-921.0
209.0;884.0;408.0;943.0;-165.0;903.0;1063.0;1016.0;-938.0;-313.0;-913.0
188.0;857.0;395.0;968.0;-198.0;852.0;979.0;976.0;-946.0;-342.0;-892.0
244.0;930.0;371.0;954.0;-216.0;864.0;1007.0;1020.0;-947.0;-348.0;-966.0
253.0;965.0;377.0;943.0;-222.0;868.0;1014.0;1012.0;-927.0;-363.0;-939.0
191.0;875.0;466.0;953.0;-183.0;820.0;956.0;976.0;-938.0;-338.0;-868.0
251.0;958.0;417.0;953.0;-170.0;888.0;985.0;1008.0;-940.0;-329.0;-952.0
239.0;926.0;393.0;961.0;-208.0;864.0;957.0;1028.0;-951.0;-353.0;-957.0
247.0;910.0;369.0;948.0;-206.0;864.0;991.0;1014.0;-941.0;-357.0;-951.0
232.0;914.0;363.0;930.0;-209.0;861.0;994.0;1010.0;-943.0;-332.0;-962.0
266.0;931.0;336.0;939.0;-189.0;857.0;1001.0;1021.0;-949.0;-326.0;-972.0
258.0;915.0;358.0;969.0;-231.0;858.0;980.0;1031.0;-949.0;-342.0;-975.0
229.0;929.0;448.0;1279.0;-166.0;590.0;824.0;980.0;-941.0;-310.0;-950.0
258.0;936.0;366.0;943.0;-195.0;869.0;1009.0;1021.0;-944.0;-371.0;-957.0
162.0;883.0;387.0;919.0;-166.0;858.0;995.0;1013.0;-977.0;-367.0;-947.0
268.0;935.0;386.0;913.0;-147.0;864.0;969.0;1017.0;-937.0;-323.0;-946.0
260.0;942.0;419.0;906.0;-174.0;844.0;968.0;995.0;-941.0;-314.0;-953.0
246.0;930.0;404.0;916.0;-199.0;839.0;959.0;1009.0;-947.0;-326.0;-959.0
213.0;925.0;436.0;933.0;-206.0;820.0;987.0;1024.0;-951.0;-299.0;-968.0
240.0;893.0;394.0;939.0;-210.0;834.0;977.0;1031.0;-937.0;-286.0;-962.0
245.0;937.0;396.0;986.0;-226.0;847.0;991.0;998.0;-928.0;-295.0;-954.0
258.0;948.0;389.0;945.0;-246.0;858.0;994.0;997.0;-925.0;-353.0;-951.0
271.0;967.0;381.0;952.0;-248.0;851.0;967.0;1019.0;-933.0;-363.0;-952.0
266.0;924.0;369.0;944.0;-252.0;857.0;995.0;1024.0;-938.0;-369.0;-960.0
265.0;921.0;388.0;914.0;-222.0;869.0;1010.0;1023.0;-940.0;-365.0;-959.0
286.0;910.0;378.0;944.0;-238.0;868.0;965.0;1002.0;-920.0;-327.0;-950.0
283.0;912.0;383.0;943.0;-251.0;859.0;974.0;1023.0;-918.0;-358.0;-940.0
279.0;922.0;394.0;953.0;-214.0;866.0;949.0;1017.0;-934.0;-362.0;-954.0
292.0;930.0;382.0;950.0;-221.0;846.0;956.0;1001.0;-938.0;-356.0;-955.0
256.0;928.0;398.0;953.0;-200.0;829.0;1000.0;1000.0;-936.0;-335.0;-952.0
165.0;894.0;357.0;942.0;-185.0;848.0;968.0;1027.0;-966.0;-373.0;-944.0
168.0;910.0;366.0;935.0;-202.0;851.0;961.0;1023.0;-950.0;-346.0;-934.0
137.0;900.0;374.0;937.0;-188.0;853.0;967.0;1001.0;-929.0;-328.0;-918.0
130.0;904.0;383.0;957.0;-212.0;828.0;1034.0;1020.0;-916.0;-319.0;-914.0
144.0;913.0;360.0;969.0;-214.0;861.0;985.0;1001.0;-918.0;-316.0;-914.0
183.0;902.0;384.0;979.0;-214.0;879.0;1010.0;1010.0;-928.0;-317.0;-916.0
183.0;890.0;397.0;973.0;-183.0;895.0;1020.0;999.0;-936.0;-311.0;-920.0
207.0;815.0;457.0;912.0;-167.0;951.0;1134.0;1027.0;-923.0;-357.0;-890.0
190.0;879.0;407.0;903.0;-161.0;828.0;1008.0;1018.0;-952.0;-344.0;-924.0
183.0;869.0;397.0;892.0;-158.0;831.0;981.0;1002.0;-953.0;-342.0;-924.0
130.0;875.0;394.0;893.0;-159.0;843.0;964.0;1005.0;-960.0;-362.0;-928.0
236.0;947.0;358.0;952.0;-220.0;877.0;990.0;1011.0;-945.0;-343.0;-954.0
120.0;902.0;376.0;929.0;-179.0;829.0;970.0;1015.0;-951.0;-362.0;-926.0
247.0;935.0;365.0;924.0;-228.0;855.0;999.0;1015.0;-956.0;-312.0;-969.0
132.0;892.0;375.0;938.0;-185.0;847.0;959.0;1029.0;-939.0;-357.0;-917.0
259.0;920.0;369.0;948.0;-250.0;870.0;972.0;1014.0;-951.0;-346.0;-956.0
278.0;917.0;351.0;962.0;-213.0;840.0;980.0;1010.0;-941.0;-336.0;-946.0
273.0;911.0;359.0;945.0;-207.0;858.0;982.0;1010.0;-938.0;-334.0;-940.0
275.0;924.0;385.0;964.0;-202.0;849.0;975.0;1015.0;-946.0;-308.0;-954.0
158.0;904.0;382.0;930.0;-180.0;868.0;1006.0;1024.0;-938.0;-318.0;-916.0
262.0;901.0;387.0;959.0;-222.0;870.0;1006.0;1010.0;-940.0;-326.0;-947.0
250.0;892.0;355.0;923.0;-239.0;875.0;1006.0;1037.0;-940.0;-335.0;-946.0
257.0;919.0;393.0;924.0;-216.0;866.0;996.0;1020.0;-937.0;-343.0;-940.0
243.0;912.0;372.0;943.0;-205.0;865.0;958.0;1013.0;-941.0;-317.0;-944.0
263.0;910.0;410.0;942.0;-197.0;854.0;969.0;1025.0;-948.0;-328.0;-951.0
265.0;920.0;384.0;960.0;-209.0;865.0;968.0;1033.0;-948.0;-331.0;-955.0
265.0;930.0;369.0;962.0;-244.0;862.0;983.0;1021.0;-938.0;-341.0;-943.0
254.0;909.0;398.0;944.0;-224.0;855.0;1003.0;1028.0;-931.0;-345.0;-940.0
164.0;884.0;369.0;942.0;-183.0;865.0;1017.0;1039.0;-942.0;-313.0;-924.0
157.0;880.0;398.0;952.0;-169.0;871.0;1013.0;1014.0;-951.0;-321.0;-925.0
157.0;861.0;427.0;931.0;-175.0;858.0;1001.0;1013.0;-948.0;-317.0;-923.0
159.0;883.0;405.0;905.0;-177.0;863.0;999.0;1026.0;-948.0;-333.0;-922.0
279.0;924.0;350.0;948.0;-196.0;873.0;975.0;1020.0;-955.0;-324.0;-961.0
156.0;887.0;386.0;903.0;-195.0;833.0;1004.0;1027.0;-945.0;-349.0;-922.0
253.0;923.0;378.0;934.0;-205.0;837.0;1005.0;1032.0;-961.0;-312.0;-970.0
153.0;886.0;391.0;914.0;-200.0;852.0;987.0;1015.0;-937.0;-355.0;-914.0
152.0;903.0;394.0;956.0;-186.0;851.0;993.0;1003.0;-947.0;-353.0;-924.0
251.0;932.0;370.0;952.0;-228.0;851.0;1008.0;1028.0;-948.0;-325.0;-958.0
256.0;939.0;376.0;936.0;-255.0;852.0;979.0;1016.0;-928.0;-352.0;-938.0
252.0;931.0;387.0;941.0;-249.0;874.0;999.0;1003.0;-928.0;-357.0;-937.0
283.0;921.0;388.0;934.0;-254.0;847.0;1005.0;987.0;-941.0;-358.0;-955.0
172.0;883.0;373.0;933.0;-177.0;865.0;990.0;1005.0;-957.0;-371.0;-931.0
284.0;903.0;360.0;897.0;-249.0;830.0;960.0;1002.0;-950.0;-366.0;-960.0
299.0;912.0;378.0;957.0;-237.0;824.0;943.0;1028.0;-944.0;-363.0;-953.0
160.0;904.0;362.0;966.0;-158.0;868.0;988.0;917.0;-971.0;-319.0;-957.0
161.0;922.0;355.0;933.0;-153.0;877.0;979.0;902.0;-943.0;-315.0;-933.0
179.0;924.0;340.0;920.0;-153.0;877.0;1011.0;923.0;-940.0;-325.0;-928.0
190.0;1003.0;359.0;1085.0;-48.0;980.0;1093.0;1017.0;-735.0;-286.0;-727.0
204.0;959.0;320.0;981.0;-159.0;886.0;987.0;910.0;-963.0;-313.0;-961.0
183.0;892.0;318.0;972.0;-172.0;924.0;1044.0;930.0;-948.0;-302.0;-943.0
135.0;917.0;369.0;981.0;-162.0;878.0;1039.0;920.0;-959.0;-329.0;-949.0
96.0;942.0;312.0;962.0;-164.0;859.0;1072.0;886.0;-991.0;-370.0;-995.0
152.0;923.0;342.0;953.0;-135.0;862.0;1007.0;937.0;-958.0;-338.0;-945.0
162.0;919.0;366.0;967.0;-117.0;887.0;996.0;950.0;-967.0;-342.0;-944.0
262.0;941.0;361.0;951.0;-202.0;878.0;983.0;1008.0;-936.0;-325.0;-948.0
173.0;902.0;365.0;937.0;-189.0;868.0;991.0;1012.0;-961.0;-380.0;-934.0
268.0;940.0;387.0;960.0;-231.0;860.0;979.0;1009.0;-950.0;-342.0;-958.0
275.0;921.0;388.0;962.0;-236.0;861.0;987.0;1006.0;-953.0;-331.0;-957.0
263.0;919.0;378.0;954.0;-221.0;872.0;989.0;1001.0;-937.0;-330.0;-945.0
171.0;872.0;359.0;943.0;-198.0;886.0;1006.0;1008.0;-971.0;-380.0;-944.0
144.0;885.0;386.0;942.0;-201.0;875.0;1004.0;1028.0;-958.0;-365.0;-938.0
250.0;920.0;373.0;933.0;-233.0;861.0;987.0;1008.0;-950.0;-337.0;-963.0
255.0;933.0;373.0;936.0;-242.0;857.0;973.0;1011.0;-940.0;-359.0;-952.0
259.0;924.0;374.0;955.0;-240.0;868.0;986.0;1011.0;-943.0;-353.0;-955.0
163.0;880.0;406.0;938.0;-191.0;854.0;1016.0;1031.0;-948.0;-363.0;-924.0
170.0;890.0;404.0;927.0;-196.0;840.0;987.0;1031.0;-943.0;-364.0;-916.0
258.0;928.0;323.0;952.0;-216.0;864.0;1007.0;999.0;-937.0;-340.0;-948.0
262.0;929.0;362.0;943.0;-214.0;856.0;1001.0;1001.0;-947.0;-329.0;-953.0
244.0;899.0;335.0;965.0;-231.0;875.0;983.0;1028.0;-941.0;-316.0;-949.0
193.0;914.0;381.0;956.0;-198.0;851.0;1007.0;1031.0;-939.0;-351.0;-915.0
252.0;919.0;372.0;933.0;-220.0;877.0;988.0;1016.0;-940.0;-343.0;-947.0
103.0;859.0;379.0;914.0;-148.0;842.0;1007.0;1013.0;-938.0;-307.0;-888.0
104.0;853.0;388.0;922.0;-151.0;844.0;1003.0;1018.0;-945.0;-307.0;-891.0
64.0;866.0;289.0;973.0;-128.0;915.0;1030.0;1010.0;-942.0;-285.0;-883.0
128.0;845.0;379.0;932.0;-160.0;873.0;1009.0;1034.0;-944.0;-306.0;-897.0
240.0;954.0;371.0;963.0;-225.0;869.0;998.0;1019.0;-950.0;-334.0;-963.0
249.0;941.0;349.0;958.0;-225.0;862.0;988.0;1002.0;-947.0;-329.0;-960.0
113.0;875.0;367.0;924.0;-162.0;862.0;993.0;1026.0;-937.0;-311.0;-895.0
240.0;937.0;338.0;963.0;-185.0;881.0;977.0;1016.0;-950.0;-324.0;-959.0
74.0;886.0;356.0;939.0;-137.0;866.0;991.0;1031.0;-964.0;-266.0;-922.0
244.0;940.0;358.0;971.0;-194.0;882.0;987.0;1032.0;-944.0;-322.0;-956.0
112.0;873.0;378.0;918.0;-173.0;868.0;1004.0;1019.0;-959.0;-323.0;-917.0
265.0;911.0;378.0;971.0;-189.0;870.0;962.0;1015.0;-950.0;-331.0;-952.0
256.0;923.0;378.0;951.0;-169.0;874.0;1016.0;1015.0;-948.0;-326.0;-951.0
122.0;863.0;381.0;912.0;-175.0;858.0;998.0;1006.0;-965.0;-319.0;-923.0
215.0;932.0;356.0;962.0;-189.0;877.0;981.0;1014.0;-957.0;-322.0;-962.0
222.0;923.0;349.0;948.0;-227.0;877.0;992.0;1021.0;-943.0;-299.0;-960.0
279.0;759.0;468.0;962.0;-257.0;951.0;1010.0;984.0;-766.0;-268.0;-809.0
184.0;723.0;515.0;896.0;-219.0;665.0;1022.0;952.0;-892.0;-388.0;-770.0
-116.0;838.0;225.0;980.0;-247.0;864.0;813.0;1083.0;-966.0;-361.0;-928.0
126.0;839.0;388.0;935.0;-169.0;818.0;947.0;1046.0;-955.0;-340.0;-926.0
129.0;867.0;388.0;924.0;-186.0;835.0;949.0;1047.0;-950.0;-358.0;-920.0
101.0;876.0;396.0;914.0;-165.0;856.0;961.0;1029.0;-965.0;-361.0;-931.0
255.0;913.0;362.0;941.0;-169.0;880.0;1006.0;1006.0;-956.0;-324.0;-960.0
217.0;938.0;365.0;965.0;-186.0;882.0;981.0;1040.0;-953.0;-336.0;-961.0
231.0;939.0;348.0;951.0;-214.0;874.0;965.0;1021.0;-954.0;-332.0;-960.0
226.0;940.0;359.0;932.0;-221.0;878.0;997.0;1041.0;-954.0;-331.0;-963.0
224.0;930.0;349.0;933.0;-200.0;870.0;985.0;1015.0;-948.0;-318.0;-960.0
245.0;930.0;359.0;951.0;-206.0;872.0;984.0;1042.0;-949.0;-308.0;-961.0
234.0;911.0;360.0;953.0;-172.0;879.0;1018.0;948.0;-960.0;-308.0;-964.0
224.0;941.0;362.0;931.0;-153.0;832.0;1036.0;944.0;-972.0;-275.0;-984.0
229.0;939.0;361.0;933.0;-165.0;837.0;967.0;961.0;-963.0;-295.0;-964.0
123.0;826.0;407.0;952.0;-104.0;847.0;945.0;1041.0;-1067.0;-249.0;-1044.0
206.0;930.0;352.0;946.0;-173.0;847.0;960.0;959.0;-958.0;-294.0;-960.0
249.0;903.0;368.0;961.0;-212.0;893.0;1005.0;1013.0;-945.0;-358.0;-959.0
134.0;833.0;423.0;930.0;-219.0;778.0;980.0;1023.0;-965.0;-406.0;-954.0
147.0;940.0;274.0;948.0;-141.0;904.0;1010.0;902.0;-1017.0;-277.0;-1009.0
224.0;949.0;352.0;964.0;-206.0;850.0;993.0;1033.0;-962.0;-318.0;-975.0
-27.0;711.0;290.0;960.0;-143.0;768.0;906.0;1074.0;-1051.0;-487.0;-1112.0
228.0;944.0;297.0;987.0;-172.0;901.0;1005.0;970.0;-950.0;-306.0;-958.0
174.0;967.0;330.0;962.0;-143.0;886.0;1033.0;972.0;-978.0;-285.0;-990.0
188.0;935.0;339.0;961.0;-155.0;870.0;1013.0;974.0;-965.0;-305.0;-965.0
276.0;928.0;396.0;925.0;-201.0;868.0;954.0;1009.0;-957.0;-349.0;-969.0
294.0;940.0;399.0;940.0;-169.0;843.0;978.0;995.0;-957.0;-309.0;-978.0
261.0;936.0;367.0;950.0;-213.0;858.0;979.0;1021.0;-966.0;-336.0;-976.0
260.0;948.0;365.0;958.0;-236.0;858.0;979.0;1000.0;-946.0;-382.0;-950.0
241.0;931.0;369.0;953.0;-214.0;857.0;997.0;1038.0;-929.0;-316.0;-939.0
231.0;947.0;324.0;985.0;-123.0;875.0;974.0;818.0;-952.0;-267.0;-971.0
313.0;834.0;466.0;803.0;-123.0;827.0;1035.0;932.0;-938.0;-265.0;-921.0
268.0;912.0;401.0;952.0;-251.0;859.0;1017.0;1011.0;-934.0;-342.0;-942.0
189.0;828.0;486.0;809.0;-191.0;873.0;903.0;1001.0;-902.0;-323.0;-870.0
124.0;839.0;491.0;849.0;-228.0;858.0;920.0;1011.0;-908.0;-333.0;-887.0
38.0;817.0;420.0;966.0;-282.0;827.0;967.0;973.0;-928.0;-395.0;-899.0
128.0;858.0;378.0;920.0;-266.0;873.0;983.0;1136.0;-845.0;-431.0;-818.0
387.0;740.0;528.0;817.0;-410.0;760.0;897.0;994.0;-838.0;-380.0;-815.0
275.0;854.0;448.0;888.0;-277.0;800.0;959.0;1029.0;-897.0;-363.0;-904.0
306.0;930.0;373.0;932.0;-207.0;853.0;969.0;1019.0;-920.0;-364.0;-921.0
287.0;872.0;465.0;901.0;-228.0;802.0;969.0;1024.0;-953.0;-338.0;-953.0
238.0;898.0;364.0;938.0;-225.0;849.0;998.0;1020.0;-960.0;-332.0;-961.0
261.0;872.0;394.0;940.0;-251.0;848.0;966.0;1023.0;-944.0;-317.0;-954.0
266.0;905.0;395.0;943.0;-231.0;832.0;971.0;1003.0;-927.0;-311.0;-940.0
224.0;901.0;432.0;881.0;-193.0;812.0;967.0;1011.0;-960.0;-316.0;-958.0
359.0;893.0;545.0;748.0;-85.0;724.0;1050.0;1015.0;-1007.0;-291.0;-986.0
276.0;939.0;388.0;951.0;-215.0;853.0;984.0;952.0;-953.0;-352.0;-969.0
254.0;902.0;409.0;905.0;-186.0;815.0;1002.0;1029.0;-923.0;-331.0;-919.0
211.0;895.0;400.0;924.0;-288.0;856.0;977.0;1037.0;-864.0;-403.0;-869.0
220.0;912.0;364.0;978.0;-392.0;788.0;863.0;952.0;-613.0;-448.0;-876.0
249.0;872.0;382.0;954.0;-224.0;875.0;984.0;1037.0;-938.0;-393.0;-942.0
237.0;861.0;394.0;934.0;-245.0;875.0;1024.0;776.0;-949.0;-363.0;-915.0
262.0;927.0;377.0;939.0;-232.0;841.0;1003.0;922.0;-946.0;-349.0;-962.0
256.0;910.0;369.0;943.0;-257.0;870.0;974.0;1017.0;-959.0;-353.0;-961.0
264.0;947.0;391.0;958.0;-230.0;858.0;989.0;956.0;-942.0;-331.0;-949.0
256.0;930.0;394.0;971.0;-241.0;858.0;987.0;976.0;-944.0;-339.0;-958.0
277.0;928.0;393.0;925.0;-242.0;858.0;997.0;957.0;-953.0;-345.0;-958.0
255.0;934.0;378.0;946.0;-234.0;854.0;978.0;933.0;-954.0;-336.0;-961.0
241.0;913.0;366.0;933.0;-225.0;885.0;993.0;1031.0;-935.0;-340.0;-941.0
270.0;931.0;385.0;927.0;-248.0;862.0;963.0;933.0;-945.0;-346.0;-954.0
269.0;927.0;380.0;956.0;-223.0;856.0;989.0;942.0;-940.0;-328.0;-951.0
254.0;911.0;381.0;958.0;-222.0;856.0;1006.0;1006.0;-953.0;-331.0;-963.0
221.0;869.0;365.0;951.0;-234.0;885.0;1003.0;1031.0;-957.0;-376.0;-943.0
262.0;926.0;387.0;940.0;-208.0;872.0;1025.0;1011.0;-942.0;-319.0;-949.0
258.0;932.0;369.0;954.0;-211.0;872.0;1004.0;1030.0;-943.0;-317.0;-953.0
284.0;902.0;387.0;933.0;-219.0;853.0;1014.0;944.0;-945.0;-321.0;-958.0
288.0;923.0;373.0;929.0;-228.0;854.0;942.0;940.0;-943.0;-333.0;-955.0
265.0;921.0;381.0;940.0;-223.0;867.0;955.0;939.0;-948.0;-327.0;-960.0
245.0;921.0;388.0;961.0;-245.0;875.0;1008.0;1015.0;-948.0;-365.0;-957.0
287.0;940.0;398.0;944.0;-233.0;850.0;1001.0;1015.0;-941.0;-362.0;-951.0
256.0;929.0;378.0;950.0;-214.0;859.0;987.0;941.0;-951.0;-318.0;-962.0
277.0;930.0;367.0;952.0;-239.0;863.0;976.0;1024.0;-949.0;-370.0;-959.0
267.0;918.0;387.0;950.0;-231.0;855.0;1008.0;934.0;-944.0;-327.0;-956.0
169.0;942.0;379.0;905.0;-194.0;851.0;957.0;982.0;-958.0;-323.0;-969.0
264.0;929.0;359.0;956.0;-222.0;869.0;1010.0;948.0;-942.0;-342.0;-949.0
265.0;931.0;388.0;940.0;-218.0;868.0;1002.0;955.0;-950.0;-334.0;-959.0
274.0;917.0;394.0;943.0;-233.0;859.0;956.0;930.0;-961.0;-350.0;-971.0
181.0;901.0;449.0;870.0;-197.0;761.0;995.0;987.0;-954.0;-350.0;-945.0
276.0;908.0;367.0;947.0;-268.0;863.0;969.0;963.0;-914.0;-359.0;-928.0
130.0;896.0;439.0;911.0;-219.0;805.0;948.0;1004.0;-929.0;-333.0;-929.0
188.0;999.0;336.0;1022.0;-240.0;812.0;1033.0;986.0;-849.0;-271.0;-834.0
213.0;752.0;334.0;865.0;1.0;855.0;1131.0;1431.0;-1062.0;-130.0;-969.0
265.0;912.0;369.0;896.0;-128.0;895.0;996.0;958.0;-961.0;-324.0;-943.0
217.0;760.0;424.0;1114.0;-267.0;1197.0;994.0;62.0;-841.0;-445.0;-805.0
221.0;916.0;387.0;933.0;-174.0;854.0;1019.0;890.0;-911.0;-288.0;-887.0
151.0;852.0;256.0;877.0;228.0;864.0;912.0;972.0;-941.0;78.0;-848.0
254.0;920.0;350.0;934.0;-239.0;871.0;986.0;1029.0;-954.0;-370.0;-959.0
185.0;823.0;379.0;944.0;-160.0;821.0;949.0;999.0;-920.0;-246.0;-847.0
242.0;940.0;349.0;934.0;-241.0;883.0;997.0;995.0;-948.0;-371.0;-951.0
196.0;913.0;379.0;944.0;-176.0;880.0;1021.0;1041.0;-955.0;-285.0;-946.0
251.0;938.0;368.0;944.0;-214.0;878.0;1005.0;1011.0;-952.0;-319.0;-955.0
214.0;902.0;369.0;960.0;-189.0;878.0;1009.0;1041.0;-942.0;-310.0;-938.0
190.0;893.0;394.0;941.0;-221.0;867.0;1005.0;1030.0;-943.0;-314.0;-944.0
165.0;910.0;379.0;952.0;-236.0;883.0;1005.0;1011.0;-940.0;-291.0;-942.0
243.0;949.0;347.0;985.0;-232.0;895.0;1030.0;1021.0;-943.0;-352.0;-951.0
252.0;931.0;369.0;942.0;-233.0;860.0;974.0;1005.0;-944.0;-326.0;-949.0
288.0;924.0;382.0;953.0;-234.0;858.0;988.0;1002.0;-944.0;-331.0;-952.0
274.0;909.0;382.0;948.0;-215.0;878.0;1007.0;1028.0;-946.0;-318.0;-955.0
284.0;912.0;397.0;942.0;-217.0;872.0;1011.0;1013.0;-936.0;-327.0;-943.0
274.0;928.0;368.0;943.0;-222.0;857.0;990.0;1031.0;-947.0;-317.0;-952.0
264.0;911.0;359.0;955.0;-239.0;884.0;975.0;999.0;-944.0;-343.0;-952.0
202.0;905.0;388.0;921.0;-218.0;870.0;1010.0;1023.0;-952.0;-281.0;-950.0
274.0;926.0;383.0;940.0;-217.0;867.0;995.0;1020.0;-947.0;-323.0;-951.0
262.0;934.0;387.0;970.0;-216.0;857.0;991.0;1026.0;-947.0;-323.0;-949.0
239.0;932.0;369.0;964.0;-194.0;842.0;988.0;1030.0;-954.0;-295.0;-958.0
225.0;936.0;364.0;966.0;-199.0;856.0;997.0;1014.0;-962.0;-294.0;-964.0
237.0;921.0;368.0;957.0;-205.0;854.0;997.0;1001.0;-960.0;-321.0;-966.0
237.0;915.0;371.0;932.0;-194.0;867.0;1014.0;1029.0;-976.0;-294.0;-964.0
192.0;905.0;455.0;939.0;-208.0;850.0;1086.0;1031.0;-984.0;-369.0;-995.0
304.0;1010.0;339.0;889.0;-107.0;948.0;1112.0;1034.0;-1054.0;-281.0;-988.0
166.0;942.0;389.0;920.0;-153.0;842.0;998.0;1022.0;-986.0;-334.0;-959.0
283.0;912.0;379.0;933.0;-212.0;907.0;955.0;1013.0;-944.0;-371.0;-944.0
241.0;931.0;348.0;924.0;-203.0;855.0;931.0;1032.0;-958.0;-368.0;-955.0
237.0;928.0;349.0;946.0;-197.0;856.0;947.0;1013.0;-967.0;-342.0;-969.0
169.0;931.0;394.0;953.0;-150.0;880.0;997.0;1025.0;-987.0;-330.0;-960.0
236.0;925.0;371.0;939.0;-241.0;856.0;1012.0;1026.0;-969.0;-344.0;-975.0
246.0;942.0;378.0;951.0;-253.0;863.0;953.0;1008.0;-952.0;-318.0;-964.0
175.0;893.0;403.0;945.0;-141.0;840.0;1029.0;1051.0;-943.0;-338.0;-889.0
238.0;961.0;359.0;920.0;-34.0;850.0;982.0;1003.0;-1034.0;-205.0;-904.0
336.0;882.0;417.0;905.0;-131.0;885.0;992.0;1009.0;-955.0;-227.0;-894.0
235.0;915.0;413.0;905.0;-119.0;832.0;968.0;1021.0;-954.0;-249.0;-927.0
224.0;863.0;457.0;894.0;-199.0;825.0;986.0;1039.0;-914.0;-287.0;-912.0
213.0;866.0;465.0;923.0;-159.0;826.0;977.0;1022.0;-930.0;-318.0;-923.0
194.0;941.0;561.0;1028.0;-129.0;753.0;1005.0;1157.0;-988.0;-261.0;-960.0
262.0;868.0;415.0;940.0;-179.0;831.0;955.0;1021.0;-925.0;-304.0;-914.0
257.0;879.0;421.0;910.0;-191.0;844.0;961.0;1022.0;-920.0;-322.0;-911.0
262.0;861.0;421.0;907.0;-204.0;822.0;977.0;1017.0;-929.0;-348.0;-918.0
256.0;859.0;414.0;909.0;-221.0;836.0;1000.0;1029.0;-935.0;-357.0;-925.0
267.0;860.0;437.0;891.0;-250.0;832.0;966.0;1027.0;-936.0;-367.0;-925.0
265.0;878.0;429.0;898.0;-269.0;821.0;990.0;1008.0;-957.0;-399.0;-952.0
