Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
970.0;22.0;28.0;11.0;27;-83.0;662;-1;712;-43;-5
978.0;18.0;6.0;107.0;22;-119.0;655;2;726;-41;-4
1002.0;2.0;11.0;107.0;18;-126.0;657;4;730;-41;-2
989.0;0.0;7.0;99.0;18;-135.0;656;4;731;-41;-3
989.0;5.0;9.0;96.0;21;-118.0;650;6;732;-41;-10
977.0;-9.0;-22.0;125.0;4;-99.0;687;17;720;-40;-14
979.0;-21.0;10.0;122.0;18;-100.0;653;5;733;-41;-3
981.0;20.0;7.0;99.0;20;-101.0;653;4;731;-41;-7
979.0;10.0;0.0;121.0;22;-100.0;656;-3;725;-41;-4
1001.0;8.0;-51.0;128.0;15;-92.0;664;-6;729;-32;-8
969.0;28.0;-4.0;110.0;24;-109.0;652;1;726;-41;-4
982.0;8.0;-1.0;114.0;16;-130.0;660;-3;730;-41;-3
985.0;-2.0;-6.0;116.0;15;-133.0;660;-1;731;-41;0
974.0;8.0;2.0;120.0;17;-120.0;658;0;731;-41;-2
975.0;-3.0;11.0;106.0;21;-114.0;658;-1;725;-41;6
971.0;6.0;1.0;105.0;15;-117.0;658;2;734;-41;0
984.0;-24.0;-25.0;114.0;22;-128.0;669;6;713;-40;0
975.0;-10.0;-27.0;147.0;17;-110.0;667;-4;722;-40;6
986.0;-21.0;16.0;98.0;17;-120.0;656;3;732;-41;1
989.0;-3.0;15.0;114.0;20;-114.0;654;5;730;-41;7
938.0;4.0;-101.0;272.0;16;-58.0;668;4;723;-38;-3
979.0;-10.0;-36.0;123.0;19;-118.0;665;-5;721;-40;5
989.0;-28.0;1.0;101.0;22;-110.0;652;3;729;-41;3
963.0;30.0;10.0;135.0;17;-94.0;654;4;734;-41;1
971.0;-7.0;15.0;119.0;5;-108.0;666;1;739;-41;0
987.0;87.0;86.0;19.0;17;25.0;663;2;725;-42;6
987.0;0.0;-4.0;138.0;452;-6.0;689;-678;696;15;456
822.0;-82.0;-94.0;105.0;-1232;-29.0;2275;-1017;1106;-31;-1066
980.0;10.0;6.0;120.0;19;-110.0;653;5;732;-41;1
1021.0;-553.0;-592.0;11.0;8;-91.0;668;4;733;-40;9
1085.0;141.0;106.0;296.0;23;21.0;608;35;767;-41;-97
979.0;18.0;53.0;-52.0;23;19.0;647;-10;732;-42;7
979.0;25.0;32.0;131.0;19;-82.0;664;0;724;-43;-8
962.0;118.0;22.0;22.0;66;76.0;611;-175;732;-48;-66
1165.0;8.0;-29.0;327.0;12;-50.0;640;332;717;-52;-27
452.0;24.0;52.0;-648.0;14;-484.0;674;2;719;-55;5
928.0;-259.0;-133.0;285.0;17;-110.0;662;-9;727;-41;-15
970.0;18.0;-207.0;56.0;11;46.0;679;21;720;-42;-17
991.0;205.0;12.0;-23.0;12;-51.0;666;-45;731;-40;58
944.0;89.0;59.0;279.0;15;216.0;672;-3;719;-45;-2
982.0;-261.0;-463.0;4.0;13;-54.0;658;7;735;-41;2
971.0;38.0;44.0;151.0;21;-110.0;658;-3;724;-41;-4
968.0;-136.0;5.0;32.0;20;-73.0;652;2;731;-39;3
993.0;-82.0;-455.0;-45.0;10;-151.0;684;-27;715;-41;-23
998.0;26.0;-32.0;177.0;244;-186.0;1444;-1262;-121;-25;37
984.0;24.0;8.0;132.0;24;-119.0;652;6;726;-41;-1
967.0;184.0;193.0;197.0;16;-156.0;666;-5;726;-42;5
942.0;-32.0;111.0;220.0;16;-144.0;655;14;736;-41;15
1115.0;68.0;11.0;433.0;21;-89.0;598;-220;769;-54;168
1102.0;38.0;38.0;271.0;23;-28.0;635;-53;755;-50;159
975.0;17.0;-2.0;123.0;22;-120.0;652;7;730;-41;2
972.0;14.0;43.0;143.0;21;-135.0;654;2;728;-41;6
897.0;56.0;26.0;345.0;19;-334.0;672;-5;712;-45;4
991.0;58.0;51.0;-46.0;20;3.0;654;-5;729;-43;-1
989.0;19.0;12.0;-40.0;14;9.0;654;-13;738;-42;-2
984.0;194.0;-8.0;26.0;18;-124.0;667;7;719;-43;-27
961.0;5.0;-6.0;205.0;17;-165.0;670;-6;719;-32;-3
982.0;-62.0;-268.0;75.0;39;-28.0;598;42;750;-39;-1
972.0;51.0;137.0;35.0;23;17.0;657;4;722;-43;5
989.0;-81.0;-114.0;38.0;-133;-34.0;1497;59;495;-31;1160
966.0;222.0;52.0;170.0;20;-72.0;655;-10;729;-43;-8
980.0;188.0;-123.0;71.0;3;-98.0;648;50;709;-42;-88
979.0;-17.0;6.0;132.0;13;-118.0;659;3;736;-41;1
1627.0;82.0;104.0;729.0;8;209.0;659;-31;751;-35;-4
968.0;-295.0;67.0;-2.0;16;-119.0;648;-2;741;-42;-1
988.0;39.0;25.0;143.0;25;-90.0;665;5;713;-43;0
982.0;252.0;45.0;76.0;72;-33.0;555;152;767;-25;160
982.0;-3.0;31.0;122.0;14;-135.0;657;2;735;-41;-3
1003.0;-16.0;21.0;126.0;20;-127.0;656;-2;728;-41;-6
961.0;19.0;-159.0;204.0;16;-81.0;667;10;723;-38;-2
987.0;30.0;18.0;127.0;22;-114.0;657;-3;724;-41;1
926.0;-300.0;-453.0;185.0;16;-362.0;668;-6;722;-44;1
1109.0;95.0;35.0;232.0;-105;7.0;810;-114;731;-56;-182
977.0;-4.0;8.0;148.0;18;-92.0;660;-2;727;-41;2
957.0;98.0;7.0;231.0;16;-118.0;667;3;723;-46;3
997.0;-5.0;-14.0;-24.0;31;-48.0;380;273;1051;-46;527
972.0;22.0;24.0;146.0;21;-118.0;654;-2;728;-41;-2
979.0;61.0;-90.0;56.0;19;48.0;706;-8;697;-36;156
847.0;-186.0;-587.0;-369.0;15;-357.0;745;-3;645;-50;3
970.0;-2.0;-8.0;203.0;8;-154.0;676;-7;726;-32;-6
967.0;32.0;5.0;119.0;23;-131.0;648;5;732;-41;-3
1215.0;82.0;108.0;235.0;11;-66.0;652;-1;743;-40;4
973.0;51.0;28.0;156.0;13;-73.0;678;0;718;-43;4
1120.0;33.0;40.0;272.0;26;-74.0;565;27;847;-52;-339
947.0;-138.0;45.0;-49.0;18;-11.0;661;9;723;-43;5
979.0;12.0;9.0;142.0;20;-109.0;658;-3;725;-41;-1
979.0;97.0;-38.0;-63.0;25;12.0;683;8;696;-43;20
959.0;-189.0;-514.0;208.0;21;-37.0;665;0;718;-44;-2
981.0;-342.0;-61.0;27.0;16;-58.0;669;42;726;-38;70
988.0;17.0;34.0;140.0;14;-82.0;663;16;728;-43;1
990.0;139.0;101.0;102.0;18;36.0;659;5;727;-43;-1
925.0;105.0;110.0;-32.0;24;62.0;664;-69;718;-35;-2
951.0;59.0;244.0;-125.0;24;-83.0;666;14;718;-47;77
989.0;57.0;90.0;13.0;17;-35.0;671;-88;733;-48;-143
991.0;-59.0;-101.0;-13.0;17;17.0;654;3;733;-39;0
968.0;-3.0;35.0;132.0;17;-121.0;658;0;732;-41;1
998.0;31.0;23.0;139.0;20;-110.0;658;1;728;-41;1
979.0;0.0;24.0;130.0;22;-116.0;656;-1;725;-41;6
1007.0;102.0;118.0;-31.0;66;29.0;644;23;682;-39;-57
989.0;-116.0;-188.0;-40.0;19;10.0;655;6;730;-45;5
998.0;106.0;137.0;-268.0;19;6.0;664;8;723;-55;-7
960.0;184.0;-42.0;269.0;15;116.0;653;-17;736;-40;4
1030.0;56.0;81.0;-9.0;17;-44.0;666;3;724;-43;-10
953.0;126.0;84.0;269.0;23;-80.0;663;10;718;-46;24
942.0;92.0;-28.0;-211.0;927;22.0;12;-425;240;-88;-151
991.0;67.0;57.0;-11.0;23;28.0;656;-1;725;-42;2
1000.0;-120.0;56.0;-7.0;321;18.0;460;699;557;-44;-339
992.0;62.0;63.0;-23.0;18;15.0;658;-6;729;-42;1
972.0;-138.0;-181.0;3.0;84;84.0;941;302;629;-25;-607
978.0;10.0;15.0;130.0;21;-116.0;651;6;731;-41;0
970.0;332.0;221.0;77.0;15;-153.0;658;5;733;-41;-6
962.0;27.0;23.0;169.0;21;-53.0;666;-7;717;-43;0
842.0;120.0;281.0;-374.0;14;-354.0;744;0;648;-50;2
961.0;77.0;103.0;159.0;19;-154.0;663;3;723;-43;-1
790.0;49.0;-2.0;411.0;79;-52.0;312;31;863;-21;14
970.0;-7.0;48.0;212.0;-3;-64.0;691;-38;731;-39;97
970.0;12.0;23.0;131.0;22;-109.0;651;7;731;-41;2
957.0;68.0;-4.0;203.0;18;-105.0;667;5;722;-46;-8
960.0;83.0;250.0;62.0;12;-204.0;658;12;738;-40;-2
988.0;110.0;94.0;-4.0;16;11.0;659;-2;730;-42;2
975.0;-7.0;19.0;163.0;28;-104.0;647;3;724;-41;11
969.0;2.0;78.0;122.0;19;-133.0;656;2;729;-41;-1
990.0;4.0;-86.0;81.0;19;17.0;659;1;725;-45;-5
977.0;16.0;44.0;158.0;18;-107.0;656;0;731;-41;0
998.0;-246.0;-184.0;-20.0;18;10.0;652;-6;734;-45;1
1466.0;111.0;97.0;537.0;-6;-422.0;674;-19;738;-37;-7
