InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
564.0;646.0;591.0;663.0;-799.0;768.0;-658.0;716.0
561.0;647.0;582.0;675.0;-807.0;767.0;-644.0;719.0
554.0;646.0;572.0;686.0;-816.0;767.0;-632.0;723.0
547.0;?;564.0;694.0;-823.0;771.0;-630.0;726.0
540.0;?;558.0;702.0;-827.0;777.0;-633.0;728.0
534.0;?;553.0;709.0;-830.0;782.0;-635.0;732.0
526.0;?;550.0;714.0;-832.0;787.0;-636.0;736.0
516.0;?;547.0;718.0;-833.0;792.0;-638.0;739.0
?;?;545.0;721.0;-834.0;798.0;-639.0;742.0
?;?;544.0;723.0;-835.0;804.0;-638.0;745.0
?;?;542.0;722.0;-837.0;810.0;-638.0;746.0
?;?;540.0;719.0;-838.0;816.0;-639.0;746.0
?;?;541.0;715.0;-838.0;821.0;-641.0;747.0
?;?;544.0;712.0;-836.0;823.0;-643.0;748.0
?;?;551.0;708.0;-832.0;824.0;-644.0;747.0
?;?;561.0;704.0;-826.0;824.0;-645.0;744.0
?;?;570.0;697.0;-820.0;823.0;-644.0;743.0
?;?;581.0;685.0;-811.0;824.0;-639.0;739.0
524.0;601.0;591.0;665.0;-798.0;824.0;-629.0;736.0
525.0;599.0;599.0;640.0;-784.0;825.0;-618.0;733.0
527.0;593.0;606.0;615.0;-772.0;829.0;-615.0;727.0
529.0;588.0;611.0;589.0;-762.0;832.0;-623.0;720.0
530.0;581.0;613.0;562.0;-754.0;836.0;-639.0;714.0
531.0;574.0;613.0;533.0;-749.0;838.0;-659.0;708.0
533.0;568.0;614.0;506.0;-745.0;839.0;-678.0;702.0
536.0;564.0;616.0;483.0;-739.0;838.0;-694.0;697.0
540.0;562.0;618.0;469.0;-733.0;837.0;-705.0;693.0
543.0;561.0;620.0;465.0;-727.0;836.0;-711.0;688.0
548.0;557.0;622.0;469.0;-723.0;833.0;-712.0;684.0
554.0;557.0;623.0;483.0;-723.0;830.0;-708.0;677.0
559.0;558.0;620.0;505.0;-729.0;827.0;-704.0;671.0
563.0;559.0;614.0;529.0;-738.0;824.0;-700.0;664.0
567.0;557.0;611.0;559.0;-745.0;820.0;-692.0;656.0
567.0;559.0;600.0;588.0;-759.0;819.0;-685.0;652.0
564.0;563.0;595.0;600.0;-768.0;822.0;-673.0;657.0
561.0;569.0;590.0;612.0;-779.0;825.0;-659.0;668.0
554.0;578.0;585.0;628.0;-793.0;830.0;-648.0;680.0
544.0;582.0;578.0;649.0;-804.0;836.0;-648.0;690.0
532.0;582.0;572.0;664.0;-813.0;841.0;-646.0;697.0
519.0;579.0;566.0;676.0;-820.0;847.0;-645.0;705.0
505.0;573.0;560.0;687.0;-825.0;852.0;-644.0;712.0
493.0;565.0;555.0;696.0;-829.0;856.0;?;718.0
483.0;555.0;552.0;705.0;-832.0;857.0;?;724.0
475.0;546.0;548.0;712.0;-835.0;858.0;?;728.0
469.0;540.0;545.0;715.0;-837.0;858.0;?;730.0
467.0;542.0;545.0;718.0;-837.0;857.0;?;736.0
469.0;546.0;548.0;719.0;-835.0;855.0;?;740.0
475.0;551.0;553.0;719.0;-832.0;850.0;?;742.0
485.0;557.0;563.0;719.0;-825.0;843.0;?;741.0
498.0;568.0;574.0;715.0;-817.0;835.0;?;739.0
509.0;581.0;582.0;705.0;-811.0;827.0;?;738.0
517.0;593.0;591.0;688.0;-802.0;819.0;?;738.0
521.0;605.0;599.0;665.0;-791.0;811.0;?;737.0
523.0;610.0;606.0;640.0;-780.0;805.0;?;734.0
527.0;611.0;612.0;?;-770.0;804.0;-650.0;730.0
531.0;611.0;616.0;590.0;-764.0;807.0;-659.0;725.0
533.0;609.0;617.0;566.0;-761.0;810.0;-673.0;720.0
533.0;604.0;616.0;544.0;-760.0;814.0;-688.0;715.0
534.0;599.0;616.0;525.0;-759.0;816.0;-703.0;710.0
536.0;596.0;616.0;512.0;-755.0;818.0;-714.0;707.0
537.0;596.0;617.0;505.0;-752.0;?;-722.0;704.0
540.0;595.0;619.0;506.0;-749.0;?;-724.0;702.0
545.0;594.0;622.0;516.0;-746.0;?;-722.0;699.0
?;594.0;622.0;536.0;-747.0;815.0;-715.0;696.0
?;597.0;619.0;561.0;-754.0;814.0;-708.0;691.0
?;599.0;613.0;587.0;-764.0;813.0;-703.0;685.0
?;598.0;606.0;615.0;-773.0;811.0;-697.0;677.0
?;598.0;595.0;640.0;-786.0;811.0;-687.0;673.0
571.0;601.0;583.0;650.0;-801.0;814.0;-674.0;675.0
568.0;605.0;576.0;669.0;-811.0;815.0;-667.0;682.0
562.0;609.0;570.0;685.0;-819.0;816.0;-658.0;692.0
554.0;612.0;563.0;699.0;-826.0;818.0;-655.0;701.0
544.0;612.0;557.0;709.0;-829.0;821.0;-654.0;707.0
534.0;608.0;552.0;718.0;-832.0;826.0;-651.0;713.0
523.0;603.0;548.0;725.0;-833.0;830.0;-649.0;720.0
511.0;596.0;545.0;731.0;-834.0;834.0;-648.0;724.0
500.0;588.0;543.0;735.0;-835.0;835.0;-648.0;729.0
491.0;580.0;542.0;737.0;-836.0;833.0;-646.0;733.0
483.0;574.0;542.0;736.0;-836.0;832.0;-646.0;735.0
479.0;572.0;544.0;732.0;-836.0;829.0;-647.0;736.0
479.0;573.0;549.0;727.0;-833.0;826.0;-650.0;737.0
483.0;575.0;556.0;721.0;-829.0;820.0;-654.0;738.0
490.0;576.0;566.0;714.0;-823.0;814.0;-658.0;737.0
499.0;582.0;579.0;705.0;-814.0;809.0;-663.0;734.0
505.0;592.0;590.0;693.0;-807.0;807.0;-666.0;733.0
509.0;598.0;600.0;675.0;-798.0;806.0;-669.0;731.0
513.0;603.0;609.0;650.0;-787.0;804.0;-667.0;730.0
515.0;605.0;617.0;624.0;-773.0;804.0;-660.0;726.0
517.0;603.0;625.0;601.0;-759.0;809.0;-652.0;721.0
518.0;600.0;634.0;582.0;-747.0;816.0;-653.0;716.0
513.0;595.0;640.0;562.0;-737.0;825.0;-660.0;714.0
504.0;586.0;638.0;537.0;-731.0;834.0;-670.0;713.0
494.0;572.0;632.0;512.0;-729.0;843.0;-680.0;709.0
486.0;557.0;624.0;491.0;-729.0;849.0;-690.0;705.0
480.0;545.0;615.0;477.0;-731.0;852.0;-700.0;699.0
477.0;537.0;609.0;471.0;-732.0;853.0;-710.0;694.0
478.0;532.0;605.0;475.0;-733.0;851.0;-718.0;689.0
486.0;533.0;601.0;489.0;-735.0;849.0;-718.0;682.0
497.0;537.0;594.0;511.0;-743.0;846.0;-711.0;675.0
511.0;542.0;587.0;534.0;-752.0;842.0;-704.0;665.0
528.0;550.0;580.0;559.0;-762.0;836.0;-695.0;653.0
545.0;560.0;572.0;580.0;-776.0;828.0;-681.0;646.0
555.0;570.0;563.0;595.0;-784.0;824.0;-670.0;645.0
560.0;583.0;555.0;606.0;-790.0;822.0;-659.0;651.0
562.0;590.0;551.0;618.0;-802.0;822.0;-644.0;657.0
561.0;590.0;547.0;632.0;-813.0;822.0;-633.0;662.0
556.0;589.0;543.0;646.0;-821.0;824.0;-631.0;665.0
550.0;588.0;541.0;658.0;-828.0;827.0;-631.0;668.0
541.0;586.0;539.0;670.0;-833.0;832.0;-632.0;673.0
532.0;582.0;538.0;680.0;-836.0;836.0;-634.0;678.0
523.0;575.0;539.0;689.0;-837.0;842.0;-635.0;684.0
515.0;568.0;539.0;696.0;-838.0;847.0;-632.0;689.0
508.0;561.0;537.0;701.0;-840.0;852.0;-629.0;692.0
502.0;554.0;536.0;703.0;-841.0;856.0;-628.0;693.0
498.0;548.0;537.0;705.0;-840.0;860.0;-629.0;695.0
497.0;545.0;543.0;707.0;-836.0;861.0;-628.0;696.0
497.0;545.0;550.0;705.0;-831.0;861.0;-628.0;697.0
500.0;549.0;560.0;702.0;-825.0;859.0;-630.0;696.0
503.0;557.0;568.0;694.0;-817.0;857.0;-632.0;699.0
503.0;562.0;578.0;681.0;-806.0;857.0;-633.0;701.0
503.0;565.0;588.0;661.0;-792.0;857.0;-631.0;703.0
502.0;562.0;597.0;637.0;-776.0;858.0;-627.0;701.0
500.0;557.0;605.0;611.0;-760.0;858.0;-626.0;695.0
496.0;552.0;610.0;581.0;-748.0;859.0;-633.0;690.0
493.0;545.0;613.0;550.0;-739.0;861.0;-649.0;686.0
491.0;536.0;615.0;518.0;-733.0;861.0;-670.0;683.0
492.0;528.0;618.0;487.0;-726.0;860.0;-689.0;679.0
496.0;524.0;621.0;462.0;-719.0;858.0;-706.0;675.0
500.0;522.0;625.0;447.0;-712.0;856.0;-717.0;671.0
505.0;521.0;630.0;441.0;-704.0;853.0;-722.0;668.0
514.0;519.0;634.0;446.0;-699.0;848.0;-722.0;663.0
524.0;521.0;635.0;460.0;-699.0;842.0;-717.0;658.0
533.0;525.0;629.0;481.0;-710.0;836.0;-713.0;652.0
541.0;528.0;623.0;503.0;-721.0;831.0;-710.0;644.0
549.0;528.0;615.0;531.0;-733.0;824.0;-705.0;635.0
550.0;533.0;600.0;557.0;-754.0;822.0;-699.0;631.0
547.0;536.0;594.0;576.0;-761.0;824.0;-691.0;634.0
546.0;541.0;586.0;599.0;-775.0;826.0;-680.0;642.0
542.0;547.0;581.0;622.0;-789.0;831.0;-666.0;651.0
533.0;550.0;577.0;645.0;-800.0;838.0;-658.0;657.0
521.0;551.0;573.0;664.0;-808.0;844.0;-650.0;664.0
509.0;548.0;569.0;682.0;-814.0;851.0;-645.0;671.0
495.0;541.0;565.0;697.0;-819.0;858.0;-642.0;677.0
482.0;531.0;562.0;709.0;-823.0;865.0;-639.0;681.0
473.0;?;557.0;718.0;-827.0;870.0;-635.0;686.0
466.0;?;550.0;721.0;-832.0;874.0;-631.0;689.0
461.0;?;543.0;721.0;-836.0;877.0;-628.0;691.0
459.0;495.0;540.0;720.0;-838.0;878.0;-628.0;694.0
460.0;497.0;541.0;719.0;-838.0;878.0;-629.0;699.0
465.0;503.0;546.0;718.0;-835.0;876.0;-631.0;703.0
474.0;510.0;556.0;716.0;-828.0;871.0;-632.0;702.0
487.0;518.0;567.0;712.0;-820.0;864.0;-633.0;699.0
497.0;530.0;577.0;701.0;-811.0;859.0;-635.0;698.0
507.0;539.0;587.0;684.0;-799.0;854.0;-637.0;698.0
515.0;547.0;596.0;660.0;-784.0;850.0;-637.0;699.0
520.0;551.0;606.0;635.0;-771.0;846.0;-639.0;696.0
524.0;551.0;614.0;610.0;-761.0;845.0;-648.0;691.0
525.0;549.0;619.0;584.0;-755.0;846.0;-667.0;686.0
525.0;544.0;621.0;554.0;-752.0;847.0;-690.0;681.0
524.0;537.0;621.0;521.0;-750.0;848.0;-713.0;675.0
525.0;532.0;620.0;492.0;-746.0;848.0;-731.0;670.0
526.0;528.0;621.0;470.0;-741.0;848.0;-744.0;666.0
527.0;527.0;623.0;457.0;-735.0;846.0;-751.0;662.0
529.0;526.0;625.0;455.0;-730.0;844.0;-751.0;658.0
532.0;524.0;627.0;464.0;-727.0;841.0;-746.0;651.0
537.0;524.0;626.0;485.0;-727.0;837.0;-738.0;646.0
543.0;527.0;621.0;512.0;-734.0;833.0;-729.0;641.0
547.0;529.0;613.0;541.0;-746.0;830.0;-721.0;634.0
551.0;525.0;607.0;572.0;-756.0;826.0;-711.0;625.0
554.0;525.0;599.0;603.0;-772.0;821.0;-700.0;619.0
552.0;526.0;589.0;626.0;-786.0;822.0;-692.0;621.0
548.0;533.0;583.0;641.0;-789.0;826.0;-688.0;633.0
543.0;545.0;574.0;651.0;-801.0;832.0;-677.0;651.0
533.0;553.0;568.0;662.0;-813.0;840.0;-666.0;667.0
519.0;556.0;562.0;674.0;-820.0;848.0;-661.0;677.0
504.0;553.0;558.0;686.0;-826.0;854.0;-659.0;684.0
487.0;546.0;554.0;696.0;-830.0;860.0;-658.0;690.0
471.0;536.0;550.0;705.0;-832.0;865.0;-657.0;694.0
456.0;525.0;547.0;712.0;-834.0;871.0;-655.0;697.0
447.0;515.0;545.0;718.0;-835.0;876.0;-652.0;699.0
442.0;505.0;544.0;723.0;-837.0;880.0;-647.0;699.0
440.0;496.0;542.0;724.0;-838.0;882.0;-644.0;695.0
442.0;492.0;541.0;724.0;-839.0;881.0;-643.0;691.0
448.0;493.0;542.0;723.0;-838.0;879.0;-644.0;689.0
458.0;499.0;546.0;722.0;-835.0;874.0;-646.0;690.0
472.0;505.0;556.0;721.0;?;868.0;-649.0;686.0
493.0;514.0;568.0;719.0;?;859.0;-650.0;680.0
512.0;532.0;578.0;711.0;?;851.0;-650.0;678.0
526.0;551.0;588.0;698.0;?;845.0;-650.0;683.0
532.0;561.0;597.0;679.0;?;843.0;-650.0;685.0
535.0;559.0;606.0;656.0;?;842.0;-654.0;684.0
535.0;557.0;611.0;633.0;?;841.0;-664.0;679.0
532.0;553.0;615.0;607.0;?;841.0;-679.0;674.0
525.0;548.0;616.0;579.0;?;843.0;-693.0;670.0
517.0;539.0;615.0;552.0;?;846.0;-707.0;667.0
511.0;531.0;615.0;531.0;?;848.0;-721.0;665.0
509.0;526.0;614.0;514.0;?;848.0;-730.0;664.0
508.0;524.0;615.0;504.0;?;847.0;-735.0;664.0
508.0;525.0;616.0;502.0;?;845.0;-734.0;663.0
510.0;526.0;616.0;509.0;?;842.0;-728.0;661.0
512.0;526.0;614.0;525.0;-754.0;839.0;-720.0;658.0
516.0;526.0;612.0;546.0;-758.0;835.0;-711.0;653.0
519.0;526.0;606.0;570.0;-767.0;831.0;-703.0;648.0
522.0;527.0;597.0;591.0;-780.0;827.0;-697.0;643.0
525.0;527.0;587.0;611.0;-792.0;822.0;-689.0;637.0
530.0;528.0;578.0;639.0;-802.0;816.0;-680.0;633.0
533.0;533.0;568.0;668.0;-814.0;814.0;-672.0;632.0
528.0;547.0;562.0;679.0;-821.0;817.0;-665.0;643.0
522.0;559.0;555.0;685.0;-827.0;822.0;-652.0;657.0
514.0;568.0;547.0;688.0;-834.0;829.0;-635.0;670.0
502.0;576.0;538.0;699.0;-840.0;837.0;-633.0;681.0
487.0;582.0;?;700.0;-844.0;845.0;-638.0;693.0
474.0;581.0;?;700.0;-845.0;852.0;-645.0;700.0
463.0;575.0;?;700.0;-846.0;858.0;-650.0;706.0
454.0;570.0;?;698.0;-845.0;863.0;-653.0;712.0
447.0;568.0;?;695.0;-844.0;868.0;-653.0;717.0
442.0;568.0;?;691.0;-843.0;872.0;-651.0;722.0
438.0;571.0;?;685.0;-841.0;874.0;-648.0;726.0
436.0;574.0;?;676.0;-839.0;876.0;-648.0;730.0
436.0;576.0;?;668.0;-836.0;876.0;-650.0;733.0
439.0;577.0;551.0;658.0;-831.0;874.0;-654.0;735.0
445.0;576.0;560.0;648.0;-825.0;871.0;-656.0;736.0
454.0;570.0;565.0;636.0;-822.0;867.0;-659.0;731.0
464.0;565.0;567.0;623.0;-819.0;864.0;-664.0;723.0
476.0;562.0;570.0;610.0;-817.0;860.0;-672.0;716.0
486.0;558.0;571.0;595.0;-816.0;857.0;-681.0;710.0
497.0;550.0;575.0;581.0;-813.0;855.0;-689.0;708.0
511.0;544.0;579.0;577.0;-810.0;849.0;-692.0;706.0
521.0;611.0;577.0;578.0;-788.0;848.0;-718.0;727.0
518.0;606.0;566.0;581.0;-788.0;851.0;-719.0;727.0
510.0;601.0;553.0;582.0;-786.0;855.0;-728.0;731.0
508.0;590.0;550.0;591.0;-784.0;857.0;-741.0;733.0
509.0;589.0;544.0;599.0;-779.0;857.0;-746.0;741.0
512.0;594.0;535.0;604.0;-773.0;856.0;-747.0;746.0
520.0;605.0;528.0;606.0;-764.0;852.0;-748.0;750.0
525.0;615.0;516.0;600.0;-756.0;849.0;-749.0;751.0
524.0;619.0;504.0;588.0;-747.0;849.0;-752.0;753.0
521.0;619.0;492.0;579.0;-741.0;849.0;-751.0;754.0
516.0;618.0;480.0;576.0;-743.0;850.0;?;754.0
513.0;615.0;479.0;579.0;-752.0;850.0;?;754.0
510.0;611.0;479.0;586.0;-759.0;850.0;?;753.0
508.0;610.0;480.0;597.0;-764.0;848.0;?;754.0
506.0;612.0;482.0;614.0;-766.0;845.0;?;756.0
503.0;615.0;482.0;630.0;-766.0;842.0;?;760.0
501.0;617.0;481.0;643.0;-765.0;838.0;-704.0;764.0
499.0;617.0;481.0;653.0;-762.0;833.0;-700.0;768.0
498.0;619.0;481.0;660.0;-759.0;828.0;-699.0;770.0
495.0;621.0;484.0;666.0;-755.0;823.0;-699.0;771.0
490.0;623.0;489.0;673.0;-750.0;820.0;-698.0;770.0
492.0;622.0;501.0;675.0;-745.0;817.0;-702.0;768.0
494.0;625.0;514.0;675.0;-735.0;816.0;-708.0;767.0
491.0;633.0;537.0;666.0;-728.0;819.0;-719.0;761.0
492.0;640.0;549.0;652.0;-732.0;818.0;-738.0;756.0
498.0;639.0;549.0;642.0;-740.0;816.0;-757.0;758.0
509.0;642.0;552.0;?;-746.0;809.0;-776.0;756.0
518.0;646.0;557.0;?;-735.0;800.0;-777.0;756.0
520.0;649.0;543.0;?;-724.0;795.0;-765.0;756.0
519.0;652.0;529.0;?;-726.0;791.0;-750.0;755.0
516.0;654.0;518.0;?;-730.0;787.0;-737.0;754.0
509.0;655.0;510.0;?;-737.0;788.0;-729.0;753.0
502.0;653.0;506.0;?;-745.0;792.0;-723.0;753.0
496.0;648.0;503.0;?;-750.0;795.0;-714.0;757.0
494.0;642.0;507.0;?;-761.0;794.0;-702.0;761.0
494.0;636.0;511.0;?;-764.0;786.0;-684.0;766.0
494.0;640.0;511.0;?;-756.0;773.0;-666.0;762.0
490.0;639.0;497.0;?;-740.0;753.0;-659.0;762.0
484.0;637.0;478.0;?;-724.0;736.0;-661.0;762.0
480.0;633.0;464.0;725.0;-716.0;718.0;?;763.0
476.0;631.0;452.0;716.0;-714.0;705.0;?;762.0
477.0;630.0;441.0;715.0;?;698.0;?;763.0
480.0;631.0;434.0;718.0;?;693.0;?;762.0
481.0;634.0;432.0;722.0;?;685.0;?;758.0
478.0;637.0;429.0;724.0;?;677.0;?;754.0
472.0;638.0;421.0;722.0;?;670.0;?;752.0
468.0;641.0;418.0;720.0;-709.0;662.0;?;746.0
464.0;645.0;420.0;718.0;-710.0;657.0;-653.0;737.0
452.0;649.0;433.0;718.0;-705.0;655.0;-650.0;725.0
440.0;652.0;453.0;719.0;-702.0;655.0;-650.0;714.0
436.0;650.0;463.0;722.0;-700.0;653.0;-655.0;717.0
439.0;647.0;458.0;724.0;-690.0;648.0;-657.0;721.0
444.0;643.0;443.0;720.0;-678.0;641.0;-659.0;723.0
444.0;640.0;434.0;708.0;-671.0;634.0;-665.0;721.0
436.0;639.0;435.0;?;-669.0;629.0;-669.0;717.0
429.0;636.0;437.0;?;-672.0;625.0;-673.0;717.0
423.0;634.0;438.0;?;-674.0;625.0;-675.0;719.0
422.0;635.0;442.0;?;-681.0;629.0;-676.0;723.0
421.0;637.0;454.0;715.0;-693.0;629.0;-673.0;728.0
418.0;635.0;462.0;726.0;-699.0;622.0;-661.0;728.0
416.0;638.0;464.0;735.0;-696.0;609.0;-648.0;720.0
415.0;636.0;456.0;738.0;-686.0;586.0;-639.0;716.0
411.0;633.0;441.0;737.0;-675.0;561.0;-637.0;713.0
412.0;631.0;426.0;733.0;-665.0;540.0;-637.0;710.0
420.0;631.0;409.0;729.0;-661.0;531.0;-639.0;712.0
433.0;634.0;403.0;728.0;-667.0;530.0;-643.0;717.0
445.0;640.0;403.0;728.0;-678.0;527.0;-647.0;717.0
449.0;648.0;403.0;730.0;-685.0;523.0;-650.0;713.0
448.0;656.0;402.0;734.0;-689.0;518.0;-649.0;?
446.0;661.0;399.0;734.0;-689.0;516.0;-650.0;?
448.0;664.0;385.0;734.0;-681.0;515.0;-651.0;?
446.0;663.0;383.0;733.0;-681.0;513.0;-652.0;?
434.0;660.0;390.0;734.0;-682.0;514.0;-655.0;?
420.0;655.0;401.0;733.0;-682.0;520.0;-662.0;?
415.0;651.0;413.0;732.0;-685.0;533.0;-669.0;685.0
418.0;650.0;418.0;733.0;-681.0;545.0;-674.0;699.0
427.0;648.0;424.0;731.0;-683.0;558.0;-676.0;711.0
435.0;647.0;424.0;729.0;-680.0;571.0;-679.0;719.0
435.0;646.0;423.0;727.0;-676.0;580.0;-683.0;721.0
426.0;648.0;425.0;727.0;-674.0;586.0;-684.0;720.0
415.0;648.0;428.0;726.0;-676.0;594.0;-683.0;721.0
412.0;646.0;431.0;724.0;-681.0;608.0;-683.0;729.0
417.0;644.0;439.0;720.0;-694.0;622.0;-683.0;738.0
425.0;642.0;451.0;718.0;-710.0;630.0;-680.0;744.0
429.0;641.0;460.0;716.0;-719.0;630.0;-676.0;746.0
426.0;643.0;464.0;715.0;-721.0;623.0;-676.0;744.0
431.0;643.0;463.0;709.0;-722.0;617.0;-682.0;746.0
444.0;646.0;465.0;702.0;-724.0;619.0;-689.0;748.0
457.0;647.0;466.0;694.0;-730.0;622.0;-694.0;750.0
467.0;648.0;469.0;687.0;-738.0;626.0;-697.0;752.0
475.0;650.0;475.0;681.0;-748.0;628.0;-695.0;754.0
481.0;652.0;482.0;677.0;-755.0;630.0;-690.0;753.0
485.0;?;484.0;674.0;-759.0;632.0;-687.0;750.0
486.0;?;486.0;672.0;-763.0;634.0;-687.0;748.0
487.0;?;482.0;667.0;-767.0;637.0;-688.0;749.0
488.0;?;483.0;663.0;-770.0;642.0;-688.0;747.0
480.0;?;491.0;664.0;-775.0;649.0;-686.0;746.0
469.0;?;507.0;665.0;-776.0;659.0;-682.0;746.0
466.0;?;518.0;661.0;-780.0;675.0;-680.0;752.0
468.0;?;522.0;650.0;-782.0;688.0;-673.0;759.0
475.0;?;524.0;641.0;-784.0;700.0;-666.0;764.0
480.0;?;525.0;636.0;-785.0;710.0;-665.0;765.0
481.0;?;529.0;636.0;-784.0;717.0;-666.0;765.0
476.0;635.0;533.0;635.0;-784.0;725.0;-664.0;763.0
473.0;634.0;537.0;630.0;-786.0;734.0;-657.0;762.0
474.0;627.0;539.0;622.0;-790.0;745.0;-651.0;764.0
476.0;?;543.0;610.0;-795.0;758.0;-648.0;767.0
481.0;?;549.0;600.0;-800.0;765.0;-641.0;769.0
487.0;604.0;555.0;596.0;-803.0;769.0;-631.0;769.0
492.0;606.0;563.0;601.0;-799.0;769.0;-624.0;765.0
497.0;610.0;567.0;608.0;-797.0;764.0;-628.0;763.0
500.0;612.0;568.0;608.0;-797.0;762.0;-635.0;760.0
504.0;611.0;567.0;601.0;-799.0;763.0;-641.0;757.0
507.0;606.0;566.0;591.0;-803.0;768.0;-643.0;753.0
514.0;603.0;568.0;581.0;-806.0;774.0;-641.0;749.0
519.0;601.0;571.0;570.0;-808.0;779.0;-634.0;744.0
522.0;601.0;572.0;563.0;-808.0;782.0;-629.0;739.0
520.0;601.0;568.0;560.0;-812.0;785.0;-630.0;737.0
517.0;598.0;565.0;555.0;-815.0;789.0;-633.0;734.0
517.0;595.0;566.0;554.0;-815.0;794.0;-639.0;732.0
514.0;594.0;570.0;557.0;-814.0;799.0;-641.0;732.0
511.0;589.0;580.0;561.0;-810.0;806.0;-638.0;730.0
509.0;584.0;582.0;556.0;-810.0;812.0;-633.0;726.0
511.0;576.0;583.0;544.0;-810.0;817.0;-621.0;722.0
517.0;571.0;582.0;535.0;-811.0;819.0;-611.0;719.0
521.0;568.0;581.0;533.0;-812.0;822.0;-612.0;716.0
520.0;567.0;583.0;536.0;-810.0;826.0;-620.0;712.0
518.0;562.0;585.0;537.0;-809.0;831.0;-621.0;707.0
513.0;551.0;584.0;530.0;-809.0;839.0;-612.0;701.0
505.0;536.0;580.0;516.0;-812.0;848.0;-603.0;697.0
500.0;518.0;578.0;504.0;-811.0;?;-595.0;697.0
498.0;505.0;576.0;495.0;-810.0;?;-582.0;699.0
494.0;497.0;580.0;496.0;-805.0;?;-565.0;700.0
494.0;498.0;581.0;511.0;-805.0;?;-558.0;703.0
494.0;501.0;579.0;524.0;-806.0;?;-560.0;702.0
493.0;500.0;576.0;530.0;-806.0;?;-561.0;697.0
493.0;492.0;573.0;531.0;-808.0;?;-566.0;690.0
495.0;485.0;573.0;531.0;-807.0;?;-570.0;681.0
496.0;479.0;575.0;530.0;-805.0;?;-569.0;671.0
497.0;475.0;577.0;527.0;-804.0;?;-566.0;664.0
497.0;475.0;574.0;528.0;-805.0;?;-568.0;659.0
495.0;474.0;570.0;525.0;-807.0;864.0;-571.0;655.0
498.0;468.0;573.0;526.0;-802.0;861.0;-575.0;653.0
504.0;471.0;573.0;529.0;-798.0;860.0;-572.0;659.0
504.0;474.0;571.0;524.0;-793.0;861.0;-564.0;656.0
503.0;470.0;566.0;513.0;-788.0;861.0;-548.0;647.0
503.0;461.0;561.0;504.0;-785.0;859.0;-532.0;639.0
502.0;454.0;556.0;503.0;-787.0;856.0;-523.0;632.0
498.0;452.0;555.0;507.0;-789.0;856.0;-520.0;623.0
492.0;449.0;553.0;511.0;-791.0;857.0;-518.0;618.0
484.0;441.0;550.0;508.0;-790.0;861.0;-513.0;612.0
473.0;426.0;547.0;498.0;-787.0;865.0;-505.0;604.0
460.0;407.0;549.0;484.0;-779.0;868.0;-498.0;599.0
454.0;392.0;555.0;470.0;-767.0;865.0;-489.0;596.0
455.0;394.0;563.0;458.0;-753.0;862.0;?;601.0
463.0;409.0;574.0;452.0;-740.0;859.0;?;607.0
472.0;424.0;582.0;450.0;-732.0;859.0;?;612.0
475.0;428.0;587.0;437.0;-731.0;859.0;?;609.0
474.0;425.0;592.0;407.0;-731.0;856.0;?;602.0
473.0;422.0;591.0;363.0;-729.0;851.0;?;591.0
472.0;418.0;592.0;315.0;-725.0;845.0;?;579.0
470.0;415.0;596.0;264.0;-717.0;839.0;-675.0;?
470.0;412.0;603.0;213.0;-706.0;836.0;-681.0;?
471.0;410.0;611.0;?;-692.0;833.0;-679.0;?
473.0;408.0;618.0;?;-677.0;829.0;-673.0;?
474.0;406.0;621.0;?;-664.0;826.0;-662.0;?
473.0;401.0;623.0;?;-653.0;822.0;-644.0;?
472.0;395.0;624.0;?;-645.0;817.0;-621.0;?
471.0;391.0;621.0;?;-642.0;812.0;-593.0;?
474.0;386.0;621.0;?;-644.0;806.0;-567.0;?
481.0;387.0;612.0;?;-644.0;801.0;-544.0;?
488.0;392.0;593.0;?;-635.0;798.0;-516.0;528.0
490.0;400.0;571.0;?;-641.0;798.0;-485.0;533.0
486.0;405.0;562.0;?;-667.0;801.0;-453.0;540.0
478.0;408.0;?;?;-691.0;806.0;-431.0;?
466.0;409.0;?;?;-713.0;812.0;-438.0;?
454.0;409.0;?;?;-733.0;819.0;-452.0;548.0
442.0;410.0;?;?;-748.0;825.0;-459.0;551.0
433.0;407.0;?;484.0;-759.0;832.0;-458.0;554.0
427.0;401.0;?;505.0;-766.0;838.0;-451.0;557.0
424.0;393.0;?;522.0;-768.0;844.0;-442.0;559.0
421.0;384.0;521.0;533.0;-767.0;847.0;-434.0;558.0
417.0;373.0;522.0;540.0;-763.0;847.0;-425.0;555.0
412.0;365.0;527.0;539.0;-757.0;843.0;-420.0;550.0
406.0;360.0;533.0;534.0;-747.0;838.0;-421.0;543.0
406.0;357.0;543.0;523.0;-732.0;832.0;-428.0;536.0
412.0;362.0;553.0;497.0;-712.0;826.0;-436.0;534.0
422.0;371.0;562.0;457.0;-687.0;823.0;-446.0;534.0
434.0;382.0;572.0;413.0;-658.0;822.0;-458.0;540.0
445.0;390.0;584.0;368.0;-630.0;824.0;-473.0;546.0
452.0;392.0;596.0;324.0;-604.0;825.0;-492.0;545.0
