InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-129.0;-309.0;81.0;-286.0;64.0;117.0;51.0;-209.0
-127.0;-308.0;82.0;-287.0;65.0;118.0;48.0;-208.0
-125.0;-308.0;84.0;-288.0;66.0;117.0;46.0;-208.0
-123.0;-310.0;86.0;-289.0;68.0;113.0;43.0;-210.0
-122.0;-314.0;87.0;-291.0;70.0;108.0;42.0;-213.0
-120.0;-315.0;89.0;-292.0;71.0;101.0;41.0;-213.0
-116.0;-315.0;90.0;-292.0;72.0;97.0;40.0;-214.0
-113.0;-315.0;91.0;-293.0;74.0;94.0;38.0;-216.0
-110.0;-315.0;91.0;-294.0;76.0;91.0;38.0;-219.0
-108.0;-317.0;91.0;-295.0;78.0;86.0;37.0;-221.0
-108.0;-326.0;91.0;-296.0;79.0;75.0;42.0;-227.0
-112.0;-329.0;89.0;-297.0;81.0;72.0;47.0;-228.0
-115.0;-331.0;86.0;-298.0;84.0;72.0;53.0;-229.0
-118.0;-333.0;83.0;-299.0;85.0;74.0;57.0;-230.0
-120.0;-335.0;81.0;-300.0;86.0;74.0;58.0;-230.0
-123.0;-336.0;80.0;-301.0;87.0;75.0;59.0;-230.0
-125.0;-337.0;79.0;-302.0;88.0;76.0;60.0;-229.0
-125.0;-338.0;78.0;-304.0;91.0;77.0;60.0;-229.0
-127.0;-338.0;76.0;-307.0;94.0;78.0;61.0;-228.0
-127.0;-338.0;76.0;-309.0;95.0;80.0;62.0;-227.0
-126.0;-335.0;77.0;-309.0;95.0;83.0;62.0;-225.0
-125.0;-334.0;77.0;-309.0;96.0;85.0;62.0;-224.0
-127.0;-335.0;75.0;-310.0;99.0;85.0;64.0;-224.0
-129.0;-337.0;73.0;-312.0;102.0;84.0;67.0;-225.0
-130.0;-338.0;72.0;-314.0;105.0;85.0;69.0;-225.0
-130.0;-337.0;71.0;-315.0;106.0;86.0;71.0;-225.0
-130.0;-337.0;71.0;-314.0;106.0;85.0;73.0;-225.0
-131.0;-337.0;69.0;-314.0;106.0;84.0;74.0;-226.0
-131.0;-338.0;69.0;-314.0;107.0;82.0;76.0;-227.0
-132.0;-340.0;66.0;-314.0;109.0;80.0;78.0;-228.0
-133.0;-341.0;65.0;-315.0;110.0;80.0;79.0;-229.0
-132.0;-342.0;65.0;-315.0;109.0;78.0;80.0;-230.0
-132.0;-342.0;65.0;-315.0;109.0;76.0;80.0;-231.0
-131.0;-341.0;66.0;-314.0;108.0;75.0;79.0;-231.0
-129.0;-341.0;66.0;-315.0;108.0;74.0;79.0;-232.0
-129.0;-341.0;66.0;-316.0;108.0;73.0;80.0;-233.0
-129.0;-342.0;66.0;-315.0;107.0;71.0;80.0;-234.0
-129.0;-344.0;66.0;-315.0;107.0;69.0;81.0;-235.0
-130.0;-346.0;64.0;-316.0;108.0;67.0;82.0;-236.0
-131.0;-349.0;62.0;-317.0;109.0;66.0;85.0;-237.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-241.0
-132.0;-350.0;44.0;-326.0;120.0;63.0;101.0;-240.0
-131.0;-349.0;45.0;-325.0;119.0;64.0;101.0;-239.0
-130.0;-348.0;46.0;-324.0;118.0;66.0;100.0;-238.0
-140.0;-361.0;49.0;-326.0;121.0;69.0;97.0;-231.0
-142.0;-363.0;49.0;-328.0;122.0;67.0;97.0;-231.0
-144.0;-366.0;49.0;-329.0;124.0;66.0;96.0;-231.0
-144.0;-367.0;49.0;-330.0;125.0;66.0;95.0;-230.0
-145.0;-369.0;51.0;-331.0;126.0;65.0;93.0;-230.0
-146.0;-369.0;52.0;-332.0;126.0;64.0;90.0;-229.0
-147.0;-370.0;54.0;-333.0;127.0;63.0;87.0;-229.0
-156.0;-377.0;27.0;-342.0;145.0;32.0;114.0;-254.0
-161.0;-379.0;23.0;-360.0;159.0;33.0;126.0;-256.0
-43.0;-260.0;63.0;-112.0;0.0;232.0;-23.0;-129.0
-148.0;-259.0;57.0;-254.0;23.0;163.0;-62.0;-239.0
-230.0;-293.0;42.0;-231.0;43.0;258.0;40.0;-179.0
-232.0;-296.0;40.0;-235.0;45.0;258.0;43.0;-178.0
-235.0;-299.0;39.0;-240.0;49.0;256.0;48.0;-178.0
-241.0;-301.0;35.0;-249.0;54.0;254.0;55.0;-180.0
-248.0;-302.0;30.0;-259.0;61.0;252.0;62.0;-183.0
-350.0;-370.0;49.0;-309.0;113.0;-55.0;69.0;-269.0
-79.0;-342.0;103.0;-316.0;98.0;180.0;8.0;-239.0
-60.0;-339.0;217.0;-533.0;142.0;157.0;-141.0;-240.0
-39.0;-322.0;-89.0;-290.0;321.0;108.0;22.0;-228.0
27.0;-267.0;-9.0;-375.0;220.0;116.0;100.0;-255.0
46.0;-259.0;55.0;-336.0;179.0;153.0;6.0;-226.0
7.0;-259.0;67.0;-354.0;193.0;152.0;-18.0;-222.0
29.0;-208.0;93.0;-191.0;36.0;244.0;-34.0;-147.0
-46.0;-451.0;74.0;-221.0;37.0;322.0;-37.0;-274.0
-89.0;-327.0;103.0;-260.0;54.0;179.0;-33.0;-225.0
-96.0;-333.0;100.0;-277.0;60.0;172.0;-23.0;-226.0
-31.0;-341.0;13.0;-281.0;132.0;106.0;54.0;-337.0
-76.0;-345.0;97.0;-264.0;75.0;123.0;6.0;-255.0
-76.0;-347.0;97.0;-257.0;71.0;119.0;10.0;-258.0
-77.0;-348.0;97.0;-250.0;68.0;116.0;13.0;-261.0
-78.0;-348.0;95.0;-244.0;65.0;114.0;17.0;-263.0
-138.0;-516.0;90.0;-129.0;-25.0;293.0;-78.0;-197.0
-79.0;-370.0;52.0;-184.0;45.0;149.0;44.0;-237.0
-69.0;-352.0;102.0;-313.0;95.0;136.0;83.0;-259.0
-138.0;-403.0;-14.0;-267.0;129.0;79.0;119.0;-310.0
-82.0;-346.0;78.0;-227.0;54.0;105.0;29.0;-275.0
-83.0;-343.0;74.0;-230.0;56.0;105.0;31.0;-277.0
-32.0;-278.0;119.0;-225.0;37.0;164.0;1.0;-246.0
-32.0;-278.0;115.0;-222.0;34.0;159.0;4.0;-250.0
-32.0;-278.0;110.0;-220.0;32.0;156.0;9.0;-254.0
-92.0;-366.0;22.0;-384.0;188.0;105.0;58.0;-282.0
-90.0;-363.0;21.0;-395.0;197.0;112.0;56.0;-281.0
-163.0;-374.0;-1.0;-345.0;155.0;25.0;143.0;-268.0
-154.0;-375.0;11.0;-355.0;162.0;27.0;131.0;-259.0
-156.0;-377.0;11.0;-355.0;163.0;27.0;131.0;-260.0
-158.0;-379.0;12.0;-355.0;162.0;27.0;130.0;-259.0
-161.0;-383.0;25.0;-350.0;155.0;31.0;121.0;-255.0
-161.0;-383.0;25.0;-350.0;155.0;32.0;121.0;-255.0
-161.0;-383.0;25.0;-350.0;154.0;33.0;121.0;-254.0
-160.0;-383.0;25.0;-350.0;155.0;33.0;121.0;-253.0
-160.0;-383.0;25.0;-349.0;155.0;33.0;121.0;-253.0
-159.0;-383.0;24.0;-349.0;155.0;32.0;121.0;-253.0
-159.0;-383.0;24.0;-350.0;156.0;32.0;121.0;-253.0
-159.0;-384.0;23.0;-351.0;156.0;31.0;121.0;-253.0
-156.0;-377.0;27.0;-340.0;143.0;31.0;115.0;-254.0
-155.0;-377.0;26.0;-336.0;140.0;30.0;117.0;-255.0
-157.0;-378.0;20.0;-341.0;145.0;29.0;123.0;-255.0
-158.0;-379.0;20.0;-344.0;148.0;28.0;122.0;-255.0
-159.0;-380.0;21.0;-348.0;151.0;28.0;121.0;-255.0
-160.0;-381.0;23.0;-350.0;154.0;28.0;120.0;-254.0
-159.0;-377.0;22.0;-358.0;157.0;35.0;126.0;-254.0
-160.0;-379.0;23.0;-359.0;158.0;34.0;126.0;-255.0
-24.0;-211.0;84.0;-248.0;44.0;317.0;26.0;-93.0
-485.0;-425.0;-51.0;-449.0;251.0;526.0;179.0;-252.0
503.0;500.0;-166.0;112.0;60.0;-341.0;76.0;178.0
-192.0;-414.0;-18.0;-385.0;191.0;-18.0;162.0;-292.0
-192.0;-414.0;-17.0;-384.0;190.0;-18.0;162.0;-292.0
-191.0;-414.0;-17.0;-383.0;190.0;-18.0;164.0;-292.0
-192.0;-414.0;-17.0;-383.0;190.0;-18.0;164.0;-293.0
-193.0;-414.0;-17.0;-384.0;190.0;-19.0;164.0;-293.0
-194.0;-414.0;-16.0;-383.0;189.0;-19.0;163.0;-293.0
-194.0;-412.0;-13.0;-381.0;187.0;-18.0;161.0;-292.0
-193.0;-411.0;-11.0;-381.0;187.0;-18.0;158.0;-292.0
-192.0;-410.0;-10.0;-383.0;187.0;-18.0;157.0;-292.0
-191.0;-408.0;-8.0;-382.0;185.0;-19.0;155.0;-291.0
-189.0;-405.0;-4.0;-379.0;182.0;-18.0;153.0;-289.0
-187.0;-405.0;-2.0;-378.0;180.0;-18.0;152.0;-288.0
-184.0;-404.0;-1.0;-376.0;178.0;-15.0;152.0;-287.0
-182.0;-403.0;1.0;-373.0;176.0;-11.0;152.0;-285.0
-182.0;-403.0;2.0;-372.0;174.0;-8.0;152.0;-284.0
-183.0;-403.0;3.0;-371.0;173.0;-5.0;152.0;-284.0
-183.0;-404.0;4.0;-371.0;173.0;-2.0;152.0;-283.0
-184.0;-403.0;5.0;-372.0;174.0;1.0;151.0;-281.0
-185.0;-401.0;6.0;-374.0;175.0;4.0;148.0;-281.0
-182.0;-397.0;8.0;-375.0;176.0;6.0;145.0;-279.0
-180.0;-394.0;11.0;-376.0;175.0;8.0;141.0;-277.0
-167.0;-388.0;16.0;-366.0;164.0;20.0;139.0;-268.0
-166.0;-386.0;16.0;-364.0;164.0;22.0;137.0;-268.0
-167.0;-386.0;18.0;-363.0;162.0;23.0;135.0;-267.0
-166.0;-386.0;19.0;-362.0;162.0;23.0;133.0;-265.0
-164.0;-384.0;21.0;-363.0;161.0;24.0;132.0;-263.0
-162.0;-383.0;22.0;-362.0;160.0;26.0;130.0;-262.0
-161.0;-382.0;23.0;-361.0;159.0;28.0;128.0;-261.0
-160.0;-381.0;22.0;-362.0;161.0;30.0;128.0;-259.0
-160.0;-380.0;22.0;-362.0;160.0;31.0;127.0;-258.0
-160.0;-380.0;23.0;-360.0;159.0;32.0;126.0;-257.0
54.0;-185.0;224.0;-360.0;-26.0;737.0;-295.0;276.0
-80.0;-336.0;60.0;-419.0;120.0;94.0;83.0;-328.0
-73.0;-323.0;69.0;-406.0;98.0;117.0;81.0;-319.0
-165.0;-388.0;37.0;-356.0;154.0;31.0;112.0;-252.0
-167.0;-389.0;36.0;-357.0;156.0;32.0;113.0;-252.0
-170.0;-391.0;35.0;-359.0;158.0;32.0;114.0;-252.0
-172.0;-392.0;33.0;-359.0;159.0;31.0;115.0;-253.0
-173.0;-394.0;33.0;-360.0;159.0;31.0;116.0;-252.0
-173.0;-394.0;33.0;-360.0;160.0;31.0;117.0;-252.0
-173.0;-394.0;32.0;-360.0;160.0;30.0;117.0;-252.0
-172.0;-394.0;32.0;-360.0;160.0;28.0;117.0;-253.0
-168.0;-392.0;36.0;-355.0;153.0;29.0;113.0;-251.0
-168.0;-391.0;36.0;-354.0;152.0;29.0;114.0;-250.0
-167.0;-391.0;36.0;-352.0;151.0;30.0;113.0;-250.0
-167.0;-390.0;36.0;-352.0;150.0;31.0;112.0;-249.0
-166.0;-389.0;37.0;-351.0;148.0;32.0;111.0;-248.0
-165.0;-388.0;38.0;-349.0;146.0;33.0;110.0;-247.0
-163.0;-387.0;40.0;-348.0;144.0;35.0;109.0;-246.0
-163.0;-386.0;41.0;-346.0;142.0;36.0;107.0;-246.0
-162.0;-386.0;42.0;-344.0;141.0;37.0;106.0;-246.0
-162.0;-385.0;41.0;-344.0;141.0;38.0;106.0;-245.0
-170.0;-393.0;37.0;-356.0;156.0;25.0;108.0;-253.0
-170.0;-392.0;35.0;-357.0;158.0;25.0;109.0;-254.0
-169.0;-391.0;33.0;-358.0;159.0;25.0;111.0;-254.0
-169.0;-391.0;31.0;-359.0;160.0;25.0;113.0;-254.0
-168.0;-389.0;30.0;-358.0;160.0;26.0;114.0;-254.0
-165.0;-387.0;28.0;-357.0;159.0;27.0;115.0;-254.0
-163.0;-385.0;26.0;-355.0;158.0;28.0;117.0;-254.0
-161.0;-383.0;24.0;-353.0;157.0;28.0;119.0;-254.0
-62.0;-309.0;78.0;-393.0;73.0;140.0;77.0;-306.0
-47.0;-293.0;86.0;-379.0;49.0;164.0;72.0;-292.0
-29.0;-276.0;96.0;-367.0;26.0;188.0;66.0;-276.0
39.0;-220.0;144.0;-304.0;-59.0;248.0;5.0;-230.0
-81.0;-311.0;65.0;-213.0;107.0;70.0;-96.0;-266.0
-81.0;-319.0;63.0;-250.0;133.0;59.0;-103.0;-268.0
-79.0;-325.0;61.0;-285.0;157.0;49.0;-107.0;-266.0
-98.0;-318.0;86.0;-338.0;174.0;48.0;-110.0;-278.0
-73.0;-331.0;51.0;-336.0;207.0;37.0;-104.0;-267.0
15.0;-193.0;129.0;-158.0;-49.0;350.0;0.0;-34.0
35.0;-189.0;82.0;-226.0;18.0;301.0;76.0;-75.0
41.0;-192.0;63.0;-262.0;51.0;276.0;106.0;-92.0
45.0;-199.0;52.0;-286.0;79.0;252.0;119.0;-107.0
-111.0;-389.0;-61.0;-484.0;329.0;-48.0;61.0;-389.0
-73.0;-327.0;26.0;-372.0;241.0;-13.0;-48.0;-315.0
-159.0;-383.0;24.0;-352.0;156.0;29.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;157.0;29.0;120.0;-255.0
-158.0;-383.0;24.0;-353.0;157.0;30.0;121.0;-255.0
-111.0;-369.0;-29.0;-431.0;241.0;15.0;67.0;-332.0
-97.0;-354.0;-48.0;-393.0;220.0;46.0;117.0;-308.0
4.0;115.0;-299.0;-135.0;285.0;-470.0;229.0;-85.0
-328.0;-202.0;-481.0;-265.0;562.0;-695.0;430.0;-369.0
20.0;-206.0;100.0;-394.0;156.0;251.0;-17.0;-130.0
-189.0;-412.0;-15.0;-374.0;181.0;-28.0;159.0;-297.0
-188.0;-410.0;-14.0;-372.0;179.0;-21.0;158.0;-294.0
-186.0;-408.0;-11.0;-370.0;177.0;-17.0;155.0;-291.0
-161.0;-383.0;24.0;-351.0;155.0;29.0;121.0;-256.0
-160.0;-383.0;23.0;-352.0;156.0;28.0;122.0;-256.0
-160.0;-383.0;23.0;-351.0;157.0;27.0;122.0;-257.0
-159.0;-382.0;23.0;-351.0;157.0;27.0;122.0;-258.0
-159.0;-382.0;22.0;-351.0;157.0;27.0;123.0;-258.0
-159.0;-382.0;21.0;-351.0;158.0;26.0;124.0;-259.0
-159.0;-382.0;20.0;-352.0;158.0;26.0;125.0;-259.0
-159.0;-382.0;20.0;-352.0;158.0;25.0;125.0;-260.0
-159.0;-383.0;20.0;-351.0;157.0;25.0;125.0;-261.0
-159.0;-383.0;19.0;-351.0;157.0;25.0;126.0;-261.0
-158.0;-383.0;19.0;-350.0;156.0;24.0;126.0;-261.0
-158.0;-383.0;19.0;-350.0;156.0;24.0;125.0;-260.0
-158.0;-383.0;20.0;-350.0;155.0;24.0;125.0;-260.0
-159.0;-383.0;20.0;-349.0;155.0;24.0;125.0;-259.0
-159.0;-383.0;20.0;-350.0;155.0;24.0;125.0;-259.0
-159.0;-384.0;20.0;-350.0;155.0;24.0;125.0;-259.0
-160.0;-384.0;21.0;-351.0;155.0;24.0;125.0;-259.0
-161.0;-384.0;20.0;-351.0;157.0;24.0;126.0;-259.0
-161.0;-384.0;18.0;-352.0;158.0;25.0;127.0;-260.0
-161.0;-383.0;16.0;-353.0;160.0;26.0;128.0;-260.0
-160.0;-382.0;14.0;-354.0;161.0;26.0;129.0;-260.0
-185.0;-406.0;-9.0;-368.0;175.0;-12.0;152.0;-288.0
-184.0;-405.0;-6.0;-367.0;174.0;-8.0;150.0;-285.0
-184.0;-405.0;-4.0;-367.0;173.0;-6.0;148.0;-283.0
-56.0;-334.0;22.0;-357.0;247.0;35.0;-50.0;-268.0
-53.0;-340.0;7.0;-344.0;246.0;37.0;-24.0;-272.0
-57.0;-347.0;-12.0;-322.0;240.0;36.0;6.0;-277.0
-7.0;-114.0;429.0;-738.0;294.0;426.0;-341.0;-85.0
-127.0;-256.0;68.0;-259.0;8.0;139.0;-92.0;-243.0
-261.0;-348.0;47.0;-251.0;45.0;373.0;109.0;-275.0
-261.0;-354.0;37.0;-254.0;46.0;294.0;107.0;-283.0
-273.0;-359.0;26.0;-252.0;45.0;240.0;112.0;-284.0
-272.0;-354.0;21.0;-252.0;45.0;232.0;116.0;-278.0
-183.0;-404.0;-2.0;-365.0;171.0;-4.0;145.0;-282.0
-164.0;-375.0;-4.0;-346.0;156.0;17.0;148.0;-273.0
-165.0;-376.0;-7.0;-347.0;158.0;8.0;152.0;-279.0
-166.0;-377.0;-10.0;-349.0;162.0;0.0;157.0;-284.0
-166.0;-378.0;-14.0;-353.0;165.0;-9.0;164.0;-289.0
-167.0;-380.0;-17.0;-356.0;167.0;-18.0;169.0;-293.0
-240.0;-106.0;-438.0;6.0;437.0;-624.0;456.0;-302.0
-167.0;-384.0;-21.0;-360.0;172.0;-25.0;169.0;-299.0
-169.0;-388.0;-21.0;-367.0;180.0;-28.0;172.0;-303.0
-239.0;-110.0;-341.0;-133.0;340.0;-638.0;242.0;-175.0
-227.0;-395.0;-122.0;-366.0;247.0;-170.0;298.0;-474.0
-291.0;-155.0;-408.0;-156.0;397.0;-618.0;343.0;-230.0
-172.0;-393.0;-31.0;-384.0;197.0;-24.0;183.0;-303.0
-174.0;-394.0;-35.0;-389.0;202.0;-22.0;186.0;-303.0
-175.0;-395.0;-38.0;-393.0;206.0;-20.0;188.0;-302.0
-184.0;-306.0;-570.0;-113.0;511.0;-750.0;801.0;-525.0
-178.0;-397.0;-41.0;-398.0;211.0;-18.0;190.0;-302.0
-179.0;-398.0;-42.0;-399.0;212.0;-18.0;189.0;-302.0
-180.0;-400.0;-41.0;-399.0;212.0;-19.0;188.0;-302.0
-183.0;-403.0;-40.0;-400.0;215.0;-22.0;186.0;-304.0
-188.0;-412.0;-39.0;-400.0;214.0;-27.0;191.0;-302.0
60.0;-136.0;-557.0;-520.0;720.0;-858.0;579.0;-525.0
-47.0;-340.0;-59.0;-373.0;246.0;-4.0;130.0;-330.0
-38.0;-324.0;-15.0;-390.0;250.0;18.0;73.0;-311.0
-39.0;-310.0;-2.0;-391.0;251.0;33.0;55.0;-297.0
-47.0;-302.0;11.0;-391.0;246.0;46.0;40.0;-291.0
-52.0;-299.0;20.0;-385.0;230.0;63.0;24.0;-287.0
64.0;-178.0;115.0;-114.0;-33.0;301.0;-51.0;-98.0
112.0;-152.0;72.0;-177.0;22.0;362.0;-9.0;-14.0
101.0;-176.0;13.0;-229.0;93.0;297.0;37.0;-85.0
-50.0;-275.0;84.0;-101.0;22.0;135.0;-80.0;-220.0
-62.0;-289.0;74.0;-141.0;53.0;106.0;-78.0;-242.0
-75.0;-302.0;70.0;-177.0;80.0;83.0;-85.0;-258.0
101.0;-183.0;-2.0;-254.0;123.0;262.0;49.0;-103.0
49.0;-227.0;48.0;-301.0;165.0;154.0;-69.0;-190.0
52.0;-216.0;68.0;-314.0;160.0;165.0;-97.0;-178.0
47.0;-209.0;82.0;-321.0;154.0;173.0;-122.0;-174.0
41.0;-209.0;92.0;-318.0;142.0;179.0;-143.0;-172.0
284.0;227.0;438.0;221.0;-504.0;664.0;-459.0;296.0
-59.0;-237.0;115.0;-131.0;-11.0;235.0;-7.0;-128.0
12.0;-164.0;129.0;-94.0;-83.0;348.0;-54.0;-53.0
143.0;-89.0;328.0;165.0;-348.0;468.0;-217.0;66.0
-24.0;-248.0;87.0;-184.0;67.0;149.0;-107.0;-208.0
-23.0;-322.0;26.0;-314.0;136.0;21.0;62.0;-348.0
2.0;-311.0;38.0;-304.0;120.0;25.0;66.0;-329.0
28.0;-297.0;45.0;-298.0;104.0;36.0;72.0;-307.0
54.0;-280.0;50.0;-291.0;92.0;57.0;77.0;-286.0
80.0;-259.0;63.0;-274.0;72.0;79.0;74.0;-264.0
-150.0;-380.0;-41.0;-391.0;193.0;-76.0;214.0;-406.0
-139.0;-362.0;-11.0;-366.0;147.0;-17.0;203.0;-364.0
-155.0;-362.0;-14.0;-375.0;150.0;13.0;210.0;-349.0
-159.0;-362.0;-18.0;-383.0;154.0;19.0;216.0;-345.0
-163.0;-363.0;-23.0;-393.0;160.0;25.0;224.0;-341.0
-165.0;-364.0;-30.0;-404.0;169.0;29.0;231.0;-338.0
-7.0;-208.0;98.0;-90.0;-100.0;221.0;32.0;-220.0
-37.0;-311.0;502.0;-734.0;289.0;182.0;-297.0;-225.0
18.0;-196.0;168.0;-300.0;74.0;255.0;-119.0;-83.0
34.0;-224.0;114.0;-268.0;58.0;218.0;-45.0;-110.0
-181.0;-405.0;-24.0;-397.0;206.0;-22.0;165.0;-298.0
-174.0;-399.0;-19.0;-394.0;201.0;-21.0;159.0;-296.0
-168.0;-393.0;-14.0;-389.0;195.0;-17.0;154.0;-293.0
-161.0;-388.0;-10.0;-384.0;188.0;-13.0;150.0;-290.0
-157.0;-384.0;-7.0;-378.0;183.0;-10.0;148.0;-288.0
-273.0;-348.0;16.0;-251.0;45.0;229.0;120.0;-273.0
-275.0;-343.0;11.0;-250.0;44.0;225.0;123.0;-267.0
-280.0;-341.0;6.0;-248.0;43.0;221.0;124.0;-262.0
-289.0;-339.0;2.0;-245.0;42.0;215.0;125.0;-258.0
-435.0;-290.0;-124.0;-343.0;139.0;416.0;243.0;-274.0
-299.0;-339.0;-3.0;-241.0;36.0;207.0;126.0;-254.0
-304.0;-337.0;-3.0;-237.0;33.0;202.0;124.0;-254.0
-305.0;-335.0;-2.0;-233.0;29.0;200.0;122.0;-253.0
-305.0;-334.0;-1.0;-229.0;25.0;200.0;120.0;-253.0
-304.0;-333.0;-1.0;-225.0;21.0;201.0;119.0;-254.0
-300.0;-333.0;-1.0;-221.0;18.0;203.0;119.0;-253.0
-300.0;-333.0;-1.0;-218.0;14.0;201.0;120.0;-252.0
-78.0;-356.0;27.0;-399.0;197.0;120.0;52.0;-276.0
-80.0;-358.0;26.0;-403.0;202.0;118.0;49.0;-277.0
-82.0;-358.0;25.0;-404.0;204.0;119.0;48.0;-278.0
-83.0;-359.0;24.0;-403.0;204.0;119.0;49.0;-279.0
-86.0;-361.0;22.0;-400.0;202.0;117.0;52.0;-280.0
-181.0;-403.0;1.0;-364.0;169.0;-2.0;142.0;-280.0
-179.0;-402.0;3.0;-363.0;168.0;-2.0;140.0;-278.0
-41.0;-297.0;19.0;-322.0;217.0;23.0;-34.0;-264.0
-39.0;-291.0;39.0;-337.0;219.0;28.0;-61.0;-261.0
-44.0;-284.0;56.0;-345.0;221.0;29.0;-84.0;-255.0
-50.0;-284.0;69.0;-348.0;214.0;32.0;-103.0;-257.0
50.0;-211.0;95.0;-245.0;44.0;235.0;-16.0;-94.0
56.0;-208.0;86.0;-226.0;17.0;246.0;9.0;-85.0
-59.0;-283.0;83.0;-303.0;159.0;56.0;-131.0;-252.0
-62.0;-285.0;88.0;-272.0;129.0;68.0;-132.0;-254.0
-64.0;-285.0;93.0;-237.0;96.0;80.0;-128.0;-257.0
-65.0;-283.0;96.0;-194.0;65.0;89.0;-120.0;-258.0
-62.0;-282.0;101.0;-148.0;34.0;97.0;-110.0;-255.0
51.0;-212.0;92.0;-195.0;-18.0;252.0;20.0;-84.0
-34.0;-266.0;101.0;-60.0;-37.0;254.0;-64.0;-121.0
-12.0;-267.0;76.0;-125.0;2.0;245.0;-30.0;-155.0
-309.0;-389.0;26.0;-636.0;396.0;-171.0;116.0;-591.0
-127.0;-351.0;-27.0;-363.0;204.0;21.0;95.0;-320.0
-54.0;-285.0;73.0;-76.0;-23.0;202.0;5.0;-174.0
-178.0;-401.0;5.0;-362.0;167.0;-1.0;137.0;-277.0
-176.0;-400.0;7.0;-361.0;166.0;-1.0;135.0;-276.0
-176.0;-398.0;9.0;-359.0;164.0;-1.0;131.0;-275.0
-174.0;-396.0;12.0;-357.0;161.0;0.0;128.0;-274.0
-172.0;-393.0;14.0;-354.0;158.0;2.0;125.0;-273.0
22.0;-194.0;139.0;-139.0;-94.0;265.0;0.0;-99.0
-17.0;-255.0;70.0;-139.0;-34.0;169.0;21.0;-263.0
-143.0;-350.0;114.0;-289.0;105.0;7.0;-94.0;-285.0
-33.0;-272.0;60.0;-168.0;-3.0;142.0;13.0;-275.0
-391.0;-500.0;-600.0;-343.0;713.0;-810.0;843.0;-646.0
-223.0;-424.0;9.0;-307.0;152.0;17.0;84.0;-409.0
-65.0;-345.0;174.0;-426.0;120.0;149.0;-16.0;-250.0
-81.0;-348.0;83.0;-227.0;53.0;104.0;27.0;-273.0
-80.0;-349.0;88.0;-229.0;54.0;105.0;25.0;-271.0
-79.0;-350.0;90.0;-233.0;57.0;107.0;23.0;-268.0
-79.0;-350.0;93.0;-239.0;62.0;110.0;21.0;-265.0
-74.0;-361.0;53.0;-248.0;54.0;121.0;134.0;-272.0
-76.0;-364.0;48.0;-237.0;30.0;114.0;139.0;-278.0
-55.0;-340.0;65.0;-154.0;20.0;161.0;32.0;-244.0
-41.0;-327.0;63.0;-142.0;15.0;159.0;30.0;-251.0
-56.0;-415.0;43.0;-126.0;57.0;312.0;-53.0;-372.0
-76.0;-365.0;52.0;-224.0;10.0;109.0;125.0;-282.0
-71.0;-361.0;57.0;-211.0;-1.0;108.0;100.0;-281.0
-62.0;-356.0;67.0;-207.0;-6.0;109.0;77.0;-278.0
-50.0;-351.0;80.0;-215.0;-6.0;112.0;61.0;-272.0
-40.0;-346.0;90.0;-227.0;2.0;114.0;49.0;-267.0
-32.0;-345.0;23.0;-294.0;143.0;94.0;28.0;-346.0
-28.0;-347.0;36.0;-309.0;153.0;85.0;4.0;-351.0
-21.0;-348.0;50.0;-325.0;163.0;77.0;-14.0;-354.0
-101.0;-73.0;189.0;-80.0;-142.0;221.0;-110.0;-233.0
-117.0;-328.0;26.0;-251.0;74.0;70.0;31.0;-340.0
120.0;-157.0;198.0;-197.0;-27.0;250.0;-185.0;-150.0
60.0;-313.0;60.0;-300.0;142.0;89.0;22.0;-321.0
64.0;-304.0;46.0;-274.0;121.0;106.0;32.0;-304.0
75.0;-287.0;45.0;-246.0;97.0;138.0;36.0;-272.0
89.0;-266.0;41.0;-220.0;79.0;184.0;38.0;-233.0
102.0;-244.0;48.0;-196.0;50.0;236.0;32.0;-195.0
109.0;-226.0;64.0;-168.0;16.0;288.0;17.0;-161.0
68.0;-203.0;103.0;-210.0;32.0;243.0;-17.0;-119.0
-22.0;-134.0;86.0;-145.0;-82.0;320.0;8.0;-157.0
-15.0;-249.0;92.0;-211.0;86.0;137.0;-115.0;-206.0
0.0;-248.0;87.0;-237.0;112.0;128.0;-116.0;-198.0
16.0;-244.0;80.0;-259.0;138.0;122.0;-110.0;-190.0
32.0;-239.0;75.0;-276.0;159.0;123.0;-99.0;-187.0
-189.0;-294.0;35.0;-197.0;-20.0;137.0;66.0;-216.0
257.0;441.0;81.0;397.0;-244.0;-618.0;-192.0;159.0
-24.0;-191.0;156.0;-199.0;-5.0;125.0;-85.0;-213.0
-31.0;-243.0;146.0;-229.0;-58.0;102.0;-281.0;-247.0
-44.0;-226.0;139.0;-257.0;43.0;64.0;-77.0;-256.0
-60.0;-330.0;161.0;-261.0;-9.0;-43.0;-20.0;-275.0
-125.0;-344.0;225.0;-372.0;65.0;-85.0;-80.0;-304.0
