InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-132.0;-488.0;420.0;-634.0;-760.0;-315.0;239.0;591.0;546.0;697.0
-471.0;-676.0;488.0;-770.0;-443.0;-177.0;73.0;41.0;-114.0;233.0
-472.0;-677.0;489.0;-770.0;-443.0;-178.0;73.0;42.0;-116.0;234.0
-175.0;-201.0;56.0;49.0;-288.0;425.0;-624.0;-152.0;23.0;-15.0
-473.0;-678.0;490.0;-769.0;-441.0;-179.0;73.0;42.0;-116.0;235.0
-474.0;-678.0;490.0;-768.0;-441.0;-179.0;73.0;43.0;-118.0;235.0
-473.0;-679.0;491.0;-768.0;-440.0;-179.0;73.0;44.0;-119.0;236.0
-366.0;-350.0;255.0;-291.0;-625.0;240.0;-368.0;139.0;230.0;69.0
-367.0;-391.0;263.0;-281.0;-622.0;244.0;-373.0;127.0;224.0;115.0
-367.0;-424.0;269.0;-287.0;-624.0;248.0;-381.0;118.0;224.0;154.0
-160.0;-411.0;458.0;-523.0;-221.0;637.0;-751.0;537.0;246.0;627.0
-107.0;-376.0;261.0;-477.0;-159.0;639.0;-760.0;490.0;196.0;521.0
-541.0;-710.0;582.0;-647.0;-843.0;-80.0;33.0;471.0;401.0;464.0
-540.0;-697.0;571.0;-630.0;-847.0;-64.0;9.0;454.0;389.0;452.0
-547.0;-683.0;561.0;-611.0;-849.0;-45.0;-17.0;433.0;377.0;457.0
-552.0;-672.0;550.0;-593.0;-845.0;-27.0;-45.0;409.0;368.0;472.0
-636.0;-764.0;694.0;-723.0;-847.0;329.0;-342.0;565.0;508.0;675.0
-601.0;-782.0;687.0;-751.0;-837.0;405.0;-443.0;609.0;525.0;703.0
-525.0;-650.0;498.0;-520.0;-815.0;28.0;-128.0;328.0;336.0;476.0
-505.0;-643.0;476.0;-492.0;-797.0;43.0;-154.0;302.0;328.0;455.0
-488.0;-635.0;457.0;-464.0;-773.0;55.0;-178.0;278.0;326.0;434.0
-131.0;-361.0;459.0;-459.0;-624.0;-249.0;92.0;481.0;470.0;598.0
-473.0;-679.0;491.0;-767.0;-440.0;-180.0;73.0;44.0;-121.0;236.0
-473.0;-679.0;491.0;-767.0;-441.0;-181.0;73.0;45.0;-122.0;237.0
-473.0;-680.0;490.0;-766.0;-440.0;-182.0;73.0;44.0;-125.0;237.0
-473.0;-680.0;490.0;-766.0;-440.0;-183.0;74.0;45.0;-127.0;238.0
-477.0;-628.0;445.0;-438.0;-746.0;64.0;-201.0;259.0;332.0;417.0
-471.0;-621.0;439.0;-413.0;-717.0;68.0;-225.0;245.0;347.0;405.0
-467.0;-613.0;434.0;-393.0;-691.0;72.0;-249.0;237.0;370.0;395.0
-409.0;-511.0;392.0;-235.0;-570.0;116.0;-368.0;195.0;457.0;214.0
-401.0;-496.0;402.0;-207.0;-550.0;116.0;-382.0;182.0;445.0;178.0
-324.0;-351.0;338.0;-151.0;-568.0;183.0;-488.0;99.0;309.0;4.0
-318.0;-343.0;320.0;-153.0;-580.0;190.0;-491.0;93.0;290.0;1.0
-314.0;-338.0;303.0;-159.0;-594.0;196.0;-491.0;90.0;277.0;-1.0
-311.0;-336.0;288.0;-167.0;-609.0;200.0;-489.0;89.0;271.0;1.0
-308.0;-339.0;285.0;-178.0;-624.0;203.0;-486.0;91.0;272.0;3.0
-311.0;-346.0;291.0;-191.0;-635.0;205.0;-481.0;95.0;278.0;6.0
-318.0;-354.0;299.0;-205.0;-644.0;206.0;-474.0;102.0;287.0;9.0
-448.0;-487.0;452.0;-351.0;-724.0;189.0;-293.0;219.0;395.0;160.0
-447.0;-487.0;444.0;-364.0;-734.0;177.0;-271.0;233.0;396.0;168.0
-446.0;-488.0;440.0;-378.0;-744.0;165.0;-254.0;248.0;392.0;173.0
-448.0;-492.0;441.0;-394.0;-756.0;153.0;-238.0;259.0;386.0;172.0
-451.0;-494.0;441.0;-405.0;-766.0;141.0;-223.0;263.0;375.0;165.0
-130.0;-358.0;471.0;-448.0;-618.0;-251.0;99.0;478.0;470.0;625.0
-111.0;-334.0;467.0;-436.0;-608.0;-257.0;109.0;475.0;471.0;632.0
-83.0;-303.0;450.0;-425.0;-598.0;-263.0;120.0;471.0;473.0;616.0
-55.0;-267.0;419.0;-415.0;-588.0;-271.0;136.0;466.0;477.0;592.0
-474.0;-681.0;491.0;-765.0;-441.0;-183.0;74.0;44.0;-130.0;239.0
-474.0;-681.0;491.0;-764.0;-441.0;-184.0;74.0;44.0;-132.0;239.0
-221.0;-260.0;108.0;-26.0;-368.0;401.0;-597.0;-118.0;48.0;46.0
-612.0;-783.0;690.0;-801.0;-242.0;-382.0;267.0;203.0;-155.0;650.0
-455.0;-493.0;442.0;-410.0;-770.0;127.0;-208.0;259.0;363.0;158.0
-308.0;-269.0;229.0;-82.0;-524.0;374.0;-570.0;-75.0;101.0;41.0
-307.0;-275.0;236.0;-102.0;-546.0;377.0;-572.0;-76.0;96.0;52.0
-302.0;-279.0;228.0;-118.0;-566.0;380.0;-575.0;-76.0;91.0;55.0
-297.0;-284.0;217.0;-129.0;-582.0;385.0;-576.0;-77.0;86.0;54.0
-293.0;-289.0;208.0;-136.0;-595.0;390.0;-579.0;-77.0;81.0;55.0
-67.0;-235.0;258.0;-369.0;-3.0;576.0;-771.0;396.0;115.0;420.0
-412.0;-750.0;548.0;-452.0;-809.0;-119.0;-140.0;393.0;409.0;533.0
-407.0;-750.0;550.0;-451.0;-805.0;-117.0;-144.0;391.0;419.0;528.0
-406.0;-749.0;550.0;-451.0;-806.0;-116.0;-145.0;389.0;418.0;527.0
-405.0;-748.0;549.0;-452.0;-807.0;-115.0;-145.0;386.0;416.0;525.0
-405.0;-747.0;549.0;-454.0;-807.0;-114.0;-145.0;382.0;414.0;523.0
-404.0;-747.0;549.0;-456.0;-810.0;-113.0;-145.0;379.0;410.0;522.0
-404.0;-747.0;550.0;-459.0;-813.0;-113.0;-145.0;376.0;407.0;522.0
-404.0;-748.0;551.0;-463.0;-816.0;-114.0;-144.0;372.0;403.0;521.0
-404.0;-748.0;552.0;-468.0;-819.0;-114.0;-144.0;366.0;400.0;520.0
-404.0;-748.0;552.0;-473.0;-821.0;-113.0;-143.0;360.0;397.0;519.0
-404.0;-748.0;552.0;-479.0;-823.0;-113.0;-142.0;354.0;395.0;519.0
-404.0;-748.0;552.0;-486.0;-828.0;-112.0;-141.0;348.0;393.0;519.0
-405.0;-749.0;552.0;-495.0;-833.0;-110.0;-140.0;342.0;392.0;521.0
-406.0;-750.0;552.0;-502.0;-837.0;-108.0;-138.0;334.0;389.0;523.0
-406.0;-751.0;550.0;-507.0;-838.0;-106.0;-136.0;321.0;382.0;526.0
-406.0;-751.0;547.0;-509.0;-837.0;-103.0;-134.0;308.0;371.0;528.0
-407.0;-750.0;544.0;-513.0;-836.0;-100.0;-131.0;297.0;361.0;532.0
-176.0;-884.0;413.0;-672.0;-897.0;-204.0;-149.0;286.0;352.0;711.0
-522.0;-671.0;596.0;-546.0;-854.0;-39.0;-49.0;278.0;401.0;439.0
-530.0;-670.0;605.0;-545.0;-847.0;-43.0;-43.0;302.0;410.0;434.0
-538.0;-671.0;613.0;-543.0;-841.0;-49.0;-34.0;326.0;418.0;433.0
-546.0;-672.0;617.0;-543.0;-839.0;-57.0;-25.0;350.0;425.0;436.0
-552.0;-673.0;618.0;-545.0;-840.0;-64.0;-15.0;370.0;433.0;438.0
-555.0;-676.0;620.0;-549.0;-841.0;-70.0;-7.0;389.0;441.0;442.0
-556.0;-683.0;624.0;-555.0;-840.0;-78.0;1.0;405.0;449.0;449.0
-560.0;-693.0;630.0;-561.0;-841.0;-89.0;9.0;421.0;456.0;462.0
-586.0;-680.0;767.0;-671.0;-843.0;-91.0;-8.0;405.0;251.0;352.0
-474.0;-681.0;492.0;-763.0;-442.0;-184.0;74.0;42.0;-138.0;240.0
-587.0;-682.0;773.0;-683.0;-836.0;-94.0;-5.0;407.0;243.0;338.0
-316.0;-448.0;216.0;-235.0;-567.0;254.0;-460.0;53.0;185.0;212.0
-237.0;-138.0;124.0;-272.0;-730.0;388.0;-576.0;-408.0;-477.0;-182.0
-289.0;-297.0;200.0;-141.0;-610.0;400.0;-583.0;-73.0;82.0;62.0
-287.0;-296.0;196.0;-141.0;-612.0;406.0;-585.0;-70.0;90.0;61.0
-458.0;-494.0;447.0;-413.0;-767.0;112.0;-194.0;257.0;350.0;152.0
-463.0;-498.0;457.0;-419.0;-762.0;98.0;-181.0;263.0;343.0;151.0
-472.0;-509.0;474.0;-425.0;-761.0;84.0;-170.0;275.0;345.0;155.0
-482.0;-523.0;500.0;-430.0;-765.0;70.0;-160.0;283.0;356.0;159.0
-491.0;-534.0;526.0;-434.0;-771.0;58.0;-153.0;291.0;372.0;161.0
-496.0;-542.0;545.0;-434.0;-774.0;49.0;-147.0;298.0;387.0;159.0
-500.0;-546.0;556.0;-432.0;-774.0;42.0;-142.0;305.0;400.0;153.0
-502.0;-548.0;560.0;-426.0;-770.0;34.0;-138.0;308.0;411.0;149.0
-301.0;-289.0;189.0;-114.0;-437.0;319.0;-470.0;61.0;373.0;88.0
-334.0;-330.0;232.0;-156.0;-472.0;298.0;-443.0;94.0;398.0;124.0
-358.0;-360.0;253.0;-200.0;-504.0;277.0;-417.0;118.0;414.0;145.0
-504.0;-549.0;559.0;-418.0;-764.0;28.0;-135.0;310.0;418.0;148.0
-505.0;-549.0;554.0;-409.0;-758.0;25.0;-135.0;308.0;424.0;149.0
-475.0;-681.0;492.0;-762.0;-443.0;-184.0;74.0;41.0;-140.0;240.0
-475.0;-681.0;492.0;-761.0;-444.0;-184.0;75.0;40.0;-143.0;240.0
-616.0;-779.0;692.0;-788.0;-223.0;-386.0;272.0;152.0;-229.0;649.0
-476.0;-679.0;493.0;-756.0;-449.0;-186.0;77.0;22.0;-179.0;240.0
-477.0;-679.0;492.0;-756.0;-450.0;-186.0;77.0;21.0;-181.0;239.0
-477.0;-679.0;493.0;-756.0;-450.0;-187.0;77.0;20.0;-182.0;239.0
-477.0;-679.0;493.0;-756.0;-451.0;-187.0;78.0;20.0;-184.0;239.0
-618.0;-726.0;653.0;-755.0;-502.0;-209.0;71.0;15.0;-183.0;567.0
-477.0;-679.0;493.0;-756.0;-452.0;-187.0;78.0;18.0;-187.0;239.0
-28.0;-234.0;375.0;-408.0;-576.0;-277.0;152.0;462.0;479.0;562.0
-7.0;-210.0;326.0;-404.0;-565.0;-283.0;169.0;460.0;478.0;528.0
14.0;-189.0;282.0;-402.0;-558.0;-290.0;184.0;460.0;475.0;495.0
-477.0;-679.0;493.0;-756.0;-452.0;-187.0;78.0;18.0;-189.0;239.0
-477.0;-678.0;493.0;-755.0;-452.0;-188.0;79.0;18.0;-190.0;239.0
-477.0;-678.0;493.0;-755.0;-452.0;-187.0;79.0;19.0;-191.0;239.0
-478.0;-678.0;493.0;-756.0;-452.0;-187.0;79.0;19.0;-190.0;239.0
-478.0;-678.0;493.0;-756.0;-453.0;-187.0;79.0;20.0;-189.0;239.0
-478.0;-678.0;493.0;-756.0;-453.0;-187.0;79.0;20.0;-190.0;239.0
28.0;-173.0;250.0;-402.0;-555.0;-301.0;202.0;460.0;472.0;466.0
-506.0;-547.0;544.0;-402.0;-751.0;23.0;-137.0;303.0;429.0;157.0
-504.0;-546.0;527.0;-399.0;-747.0;23.0;-142.0;300.0;435.0;170.0
-502.0;-546.0;508.0;-397.0;-745.0;26.0;-150.0;301.0;439.0;192.0
-502.0;-549.0;489.0;-394.0;-742.0;30.0;-161.0;294.0;438.0;226.0
-498.0;-553.0;470.0;-391.0;-738.0;30.0;-173.0;283.0;433.0;268.0
-487.0;-562.0;454.0;-396.0;-737.0;28.0;-179.0;279.0;427.0;298.0
-469.0;-576.0;445.0;-402.0;-743.0;22.0;-178.0;285.0;420.0;310.0
-478.0;-677.0;493.0;-756.0;-453.0;-187.0;79.0;20.0;-191.0;239.0
-478.0;-677.0;493.0;-756.0;-453.0;-186.0;79.0;20.0;-192.0;238.0
-478.0;-677.0;493.0;-756.0;-454.0;-186.0;79.0;19.0;-193.0;238.0
-612.0;-750.0;660.0;-776.0;-472.0;-220.0;99.0;-28.0;-248.0;562.0
-460.0;-592.0;441.0;-410.0;-753.0;19.0;-171.0;290.0;413.0;309.0
-463.0;-611.0;453.0;-423.0;-762.0;12.0;-161.0;296.0;410.0;307.0
-477.0;-631.0;478.0;-437.0;-770.0;2.0;-149.0;302.0;407.0;314.0
-495.0;-647.0;517.0;-453.0;-777.0;-11.0;-132.0;310.0;406.0;330.0
-510.0;-659.0;555.0;-474.0;-786.0;-26.0;-114.0;323.0;409.0;345.0
-281.0;-400.0;185.0;-162.0;-495.0;287.0;-495.0;18.0;171.0;161.0
-478.0;-676.0;493.0;-756.0;-454.0;-186.0;80.0;17.0;-195.0;237.0
-479.0;-676.0;493.0;-756.0;-454.0;-186.0;79.0;17.0;-196.0;237.0
6.0;-113.0;193.0;-288.0;-148.0;92.0;-262.0;214.0;178.0;368.0
-400.0;-643.0;574.0;-758.0;-551.0;-617.0;685.0;603.0;430.0;643.0
-479.0;-676.0;493.0;-756.0;-455.0;-186.0;79.0;16.0;-197.0;237.0
-248.0;-341.0;139.0;-114.0;-448.0;312.0;-520.0;-5.0;169.0;94.0
-229.0;-302.0;115.0;-90.0;-424.0;324.0;-533.0;-16.0;167.0;48.0
-479.0;-676.0;493.0;-756.0;-455.0;-186.0;79.0;16.0;-198.0;237.0
-478.0;-676.0;493.0;-756.0;-456.0;-185.0;79.0;16.0;-199.0;237.0
-478.0;-676.0;493.0;-756.0;-457.0;-185.0;79.0;15.0;-199.0;236.0
-478.0;-676.0;493.0;-756.0;-458.0;-185.0;80.0;15.0;-200.0;236.0
-478.0;-676.0;493.0;-757.0;-460.0;-185.0;79.0;15.0;-200.0;236.0
-217.0;-263.0;105.0;-65.0;-397.0;334.0;-543.0;-29.0;163.0;11.0
-218.0;-232.0;114.0;-40.0;-369.0;342.0;-551.0;-43.0;158.0;-11.0
-230.0;-211.0;133.0;-21.0;-347.0;350.0;-556.0;-54.0;159.0;-30.0
-241.0;-186.0;151.0;-9.0;-334.0;360.0;-558.0;-64.0;165.0;-55.0
-375.0;-531.0;476.0;-532.0;-2.0;-583.0;799.0;527.0;557.0;381.0
238.0;277.0;-364.0;407.0;258.0;-280.0;931.0;-514.0;-431.0;-432.0
-235.0;-140.0;217.0;-305.0;141.0;4.0;925.0;199.0;126.0;388.0
-310.0;-492.0;466.0;-252.0;299.0;-550.0;826.0;367.0;-4.0;513.0
-400.0;-334.0;359.0;-470.0;-163.0;-33.0;990.0;296.0;463.0;281.0
-130.0;-20.0;12.0;193.0;-271.0;-460.0;698.0;-207.0;39.0;-261.0
-238.0;-228.0;133.0;-57.0;-495.0;-399.0;632.0;-115.0;94.0;10.0
-313.0;-341.0;295.0;-78.0;-474.0;-252.0;566.0;30.0;192.0;26.0
-340.0;-302.0;378.0;-118.0;-541.0;-247.0;489.0;45.0;219.0;-62.0
-381.0;-305.0;431.0;-159.0;-581.0;-240.0;443.0;81.0;251.0;-77.0
-401.0;-318.0;450.0;-179.0;-596.0;-235.0;420.0;104.0;269.0;-77.0
-414.0;-332.0;463.0;-199.0;-608.0;-228.0;396.0;131.0;287.0;-68.0
-423.0;-348.0;473.0;-220.0;-620.0;-218.0;373.0;160.0;305.0;-49.0
-429.0;-368.0;481.0;-242.0;-633.0;-211.0;352.0;188.0;326.0;-19.0
-433.0;-391.0;482.0;-267.0;-649.0;-202.0;333.0;218.0;350.0;16.0
-430.0;-416.0;475.0;-295.0;-667.0;-190.0;317.0;251.0;374.0;53.0
-422.0;-441.0;463.0;-323.0;-684.0;-178.0;301.0;282.0;396.0;91.0
-409.0;-467.0;452.0;-351.0;-699.0;-166.0;288.0;311.0;416.0;133.0
-393.0;-495.0;441.0;-377.0;-713.0;-155.0;279.0;341.0;430.0;179.0
-459.0;-673.0;637.0;-499.0;-247.0;-182.0;898.0;698.0;687.0;480.0
-478.0;-675.0;492.0;-757.0;-460.0;-184.0;80.0;15.0;-200.0;236.0
-478.0;-675.0;492.0;-757.0;-461.0;-184.0;79.0;15.0;-200.0;235.0
-477.0;-675.0;492.0;-757.0;-461.0;-184.0;80.0;14.0;-201.0;235.0
-477.0;-674.0;492.0;-757.0;-461.0;-185.0;80.0;14.0;-203.0;235.0
-477.0;-674.0;491.0;-757.0;-461.0;-184.0;80.0;13.0;-204.0;234.0
-477.0;-674.0;491.0;-757.0;-461.0;-184.0;80.0;13.0;-205.0;235.0
-477.0;-674.0;492.0;-756.0;-461.0;-184.0;80.0;13.0;-206.0;235.0
-477.0;-674.0;492.0;-756.0;-462.0;-184.0;80.0;13.0;-205.0;235.0
-278.0;-434.0;240.0;-726.0;-453.0;-603.0;783.0;509.0;342.0;308.0
-170.0;-238.0;478.0;-475.0;-664.0;-339.0;293.0;457.0;489.0;492.0
-71.0;-178.0;405.0;-448.0;-634.0;-360.0;300.0;469.0;474.0;451.0
-171.0;-361.0;338.0;-567.0;-236.0;-609.0;786.0;521.0;268.0;508.0
-340.0;-840.0;482.0;-573.0;-860.0;-301.0;-18.0;409.0;184.0;502.0
-490.0;-509.0;535.0;-554.0;-864.0;-115.0;-110.0;471.0;200.0;-130.0
-491.0;-500.0;529.0;-555.0;-863.0;-111.0;-114.0;476.0;204.0;-135.0
-488.0;-497.0;527.0;-554.0;-868.0;-96.0;-122.0;472.0;210.0;-136.0
-493.0;-510.0;541.0;-558.0;-874.0;-76.0;-118.0;444.0;183.0;-133.0
-494.0;-512.0;544.0;-558.0;-874.0;-75.0;-116.0;443.0;178.0;-130.0
-495.0;-516.0;548.0;-560.0;-873.0;-75.0;-113.0;441.0;177.0;-126.0
-497.0;-520.0;553.0;-562.0;-872.0;-75.0;-110.0;441.0;179.0;-121.0
-499.0;-525.0;558.0;-565.0;-871.0;-76.0;-107.0;445.0;184.0;-116.0
-501.0;-529.0;563.0;-568.0;-865.0;-77.0;-103.0;448.0;193.0;-113.0
-503.0;-532.0;568.0;-571.0;-858.0;-78.0;-98.0;449.0;203.0;-111.0
-505.0;-537.0;575.0;-573.0;-853.0;-79.0;-93.0;453.0;211.0;-107.0
-508.0;-543.0;582.0;-574.0;-849.0;-79.0;-87.0;458.0;219.0;-101.0
-509.0;-550.0;587.0;-577.0;-847.0;-77.0;-82.0;464.0;227.0;-98.0
-507.0;-556.0;591.0;-581.0;-845.0;-74.0;-77.0;466.0;235.0;-95.0
-505.0;-561.0;593.0;-583.0;-843.0;-72.0;-73.0;467.0;242.0;-95.0
-593.0;-549.0;528.0;-719.0;-842.0;405.0;-337.0;577.0;511.0;-299.0
-505.0;-573.0;603.0;-582.0;-844.0;-66.0;-63.0;460.0;242.0;-95.0
-506.0;-580.0;609.0;-583.0;-847.0;-64.0;-58.0;456.0;240.0;-92.0
-524.0;-605.0;647.0;-603.0;-863.0;-67.0;-10.0;439.0;225.0;-84.0
-529.0;-609.0;655.0;-611.0;-866.0;-67.0;0.0;434.0;221.0;-83.0
-533.0;-616.0;663.0;-618.0;-867.0;-71.0;9.0;429.0;219.0;-76.0
-537.0;-624.0;671.0;-623.0;-868.0;-76.0;16.0;426.0;217.0;-68.0
-541.0;-633.0;678.0;-628.0;-871.0;-82.0;23.0;427.0;213.0;-58.0
-543.0;-643.0;685.0;-635.0;-880.0;-89.0;31.0;437.0;207.0;-46.0
-201.0;-725.0;183.0;-649.0;-862.0;375.0;-285.0;-40.0;-416.0;473.0
-579.0;-534.0;559.0;-649.0;-915.0;26.0;-149.0;189.0;-127.0;344.0
-580.0;-536.0;556.0;-648.0;-912.0;22.0;-145.0;198.0;-121.0;351.0
-245.0;-294.0;135.0;-60.0;-401.0;391.0;-581.0;-106.0;61.0;69.0
-582.0;-537.0;553.0;-649.0;-909.0;16.0;-138.0;206.0;-114.0;357.0
-583.0;-540.0;555.0;-650.0;-905.0;11.0;-130.0;210.0;-107.0;362.0
-585.0;-546.0;560.0;-652.0;-902.0;6.0;-121.0;211.0;-104.0;367.0
-587.0;-556.0;566.0;-656.0;-900.0;0.0;-114.0;212.0;-102.0;377.0
-593.0;-602.0;560.0;-635.0;-961.0;-51.0;-100.0;171.0;-116.0;431.0
-209.0;-349.0;261.0;-481.0;-166.0;-519.0;848.0;482.0;470.0;475.0
-32.0;-195.0;340.0;-417.0;-592.0;-338.0;262.0;473.0;466.0;471.0
-259.0;-307.0;150.0;-77.0;-415.0;390.0;-575.0;-98.0;68.0;81.0
-267.0;-315.0;161.0;-91.0;-428.0;389.0;-571.0;-87.0;78.0;89.0
-271.0;-317.0;163.0;-98.0;-440.0;387.0;-564.0;-76.0;86.0;89.0
-274.0;-316.0;163.0;-99.0;-447.0;388.0;-558.0;-65.0;92.0;88.0
-48.0;-205.0;227.0;-342.0;15.0;-591.0;740.0;398.0;130.0;406.0
-559.0;-667.0;696.0;-739.0;-906.0;-179.0;23.0;332.0;115.0;271.0
-595.0;-689.0;632.0;-650.0;-824.0;-138.0;45.0;440.0;376.0;530.0
-584.0;-808.0;687.0;-776.0;-934.0;-347.0;333.0;295.0;-81.0;703.0
-549.0;-688.0;697.0;-693.0;-899.0;-187.0;24.0;384.0;155.0;299.0
-546.0;-697.0;699.0;-676.0;-887.0;-191.0;25.0;421.0;196.0;316.0
-576.0;-733.0;745.0;-661.0;-830.0;-191.0;95.0;448.0;340.0;396.0
-255.0;-155.0;167.0;-2.0;-330.0;368.0;-558.0;-69.0;168.0;-91.0
-517.0;-823.0;650.0;-736.0;-784.0;-286.0;161.0;489.0;425.0;615.0
-474.0;-795.0;584.0;-777.0;-784.0;-259.0;144.0;421.0;357.0;445.0
-472.0;-762.0;540.0;-803.0;-757.0;-238.0;144.0;368.0;301.0;344.0
-480.0;-738.0;534.0;-815.0;-728.0;-229.0;141.0;328.0;263.0;308.0
-263.0;-128.0;180.0;0.0;-333.0;373.0;-554.0;-66.0;165.0;-133.0
-267.0;-102.0;187.0;0.0;-337.0;373.0;-553.0;-64.0;160.0;-170.0
-269.0;-80.0;195.0;2.0;-343.0;374.0;-553.0;-62.0;150.0;-198.0
-270.0;-69.0;202.0;3.0;-352.0;376.0;-552.0;-63.0;138.0;-216.0
216.0;393.0;-378.0;521.0;311.0;613.0;-783.0;-515.0;-396.0;-531.0
-266.0;-62.0;200.0;-12.0;-373.0;381.0;-559.0;-58.0;123.0;-227.0
-245.0;-70.0;153.0;-38.0;-410.0;383.0;-561.0;-48.0;108.0;-205.0
-532.0;-715.0;657.0;-704.0;-891.0;-138.0;-2.0;433.0;244.0;142.0
-527.0;-709.0;651.0;-688.0;-894.0;-134.0;-10.0;434.0;251.0;134.0
-523.0;-703.0;646.0;-668.0;-897.0;-129.0;-17.0;430.0;255.0;124.0
-523.0;-697.0;645.0;-648.0;-901.0;-121.0;-26.0;423.0;258.0;116.0
-524.0;-693.0;648.0;-629.0;-904.0;-116.0;-32.0;411.0;259.0;110.0
-477.0;-674.0;492.0;-757.0;-462.0;-185.0;80.0;13.0;-204.0;235.0
-478.0;-674.0;492.0;-757.0;-462.0;-185.0;81.0;12.0;-205.0;235.0
-228.0;48.0;129.0;-12.0;-498.0;448.0;-620.0;-129.0;105.0;-332.0
-418.0;-440.0;511.0;-263.0;-892.0;203.0;-381.0;124.0;2.0;-192.0
-432.0;-460.0;527.0;-294.0;-899.0;181.0;-357.0;154.0;29.0;-173.0
27.0;-171.0;245.0;-403.0;-559.0;-313.0;218.0;461.0;469.0;451.0
-91.0;-176.0;32.0;-297.0;-195.0;-385.0;856.0;482.0;524.0;261.0
186.0;103.0;-70.0;-43.0;439.0;-431.0;595.0;131.0;-99.0;137.0
-478.0;-674.0;493.0;-757.0;-463.0;-185.0;81.0;13.0;-204.0;235.0
-579.0;-685.0;613.0;-641.0;-813.0;-134.0;22.0;439.0;381.0;523.0
-277.0;-312.0;164.0;-97.0;-448.0;390.0;-553.0;-53.0;99.0;88.0
-223.0;-166.0;104.0;-81.0;-453.0;383.0;-551.0;-26.0;113.0;-68.0
-212.0;-104.0;88.0;-59.0;-433.0;382.0;-554.0;-34.0;99.0;-154.0
-108.0;-32.0;-75.0;-194.0;-770.0;399.0;-664.0;-191.0;-63.0;-259.0
45.0;175.0;17.0;319.0;-376.0;506.0;-775.0;-169.0;-115.0;-144.0
-140.0;250.0;-55.0;395.0;-24.0;546.0;-774.0;-288.0;-102.0;-532.0
-572.0;-686.0;607.0;-638.0;-807.0;-133.0;15.0;441.0;388.0;523.0
-566.0;-688.0;601.0;-637.0;-800.0;-130.0;8.0;446.0;399.0;524.0
-559.0;-688.0;594.0;-636.0;-790.0;-127.0;2.0;455.0;413.0;526.0
-551.0;-691.0;586.0;-634.0;-781.0;-125.0;-2.0;465.0;428.0;529.0
-443.0;-477.0;540.0;-317.0;-904.0;159.0;-334.0;179.0;52.0;-156.0
-624.0;-729.0;651.0;-764.0;-508.0;-229.0;82.0;102.0;-108.0;587.0
-594.0;-744.0;605.0;-775.0;-608.0;-203.0;58.0;136.0;-21.0;605.0
-476.0;-679.0;496.0;-801.0;-508.0;-189.0;88.0;111.0;-47.0;236.0
-475.0;-681.0;498.0;-807.0;-540.0;-192.0;96.0;152.0;-1.0;236.0
-453.0;-491.0;552.0;-336.0;-908.0;138.0;-311.0;201.0;74.0;-142.0
-459.0;-503.0;560.0;-348.0;-910.0;116.0;-289.0;217.0;95.0;-127.0
-465.0;-514.0;566.0;-355.0;-910.0;95.0;-266.0;225.0;114.0;-115.0
-471.0;-525.0;573.0;-364.0;-908.0;79.0;-247.0;234.0;132.0;-103.0
-592.0;-749.0;664.0;-833.0;-607.0;-167.0;81.0;151.0;23.0;515.0
-633.0;-761.0;703.0;-843.0;-658.0;-247.0;173.0;238.0;110.0;604.0
-478.0;-690.0;505.0;-817.0;-609.0;-202.0;113.0;211.0;88.0;247.0
-590.0;-764.0;688.0;-838.0;-649.0;-160.0;110.0;239.0;115.0;521.0
-176.0;178.0;153.0;289.0;-405.0;537.0;-721.0;-344.0;-362.0;-487.0
-480.0;-703.0;516.0;-821.0;-655.0;-211.0;125.0;253.0;147.0;263.0
-564.0;-800.0;681.0;-805.0;-710.0;-170.0;183.0;413.0;249.0;584.0
-528.0;-685.0;649.0;-612.0;-909.0;-105.0;-43.0;399.0;255.0;103.0
-532.0;-674.0;647.0;-596.0;-912.0;-99.0;-47.0;385.0;248.0;85.0
-531.0;-664.0;647.0;-582.0;-917.0;-89.0;-50.0;373.0;238.0;64.0
-529.0;-655.0;646.0;-570.0;-922.0;-79.0;-51.0;365.0;227.0;46.0
-527.0;-647.0;646.0;-560.0;-925.0;-72.0;-55.0;359.0;223.0;33.0
-526.0;-641.0;646.0;-550.0;-927.0;-65.0;-60.0;354.0;219.0;25.0
-524.0;-636.0;646.0;-539.0;-927.0;-56.0;-67.0;349.0;216.0;19.0
-522.0;-632.0;645.0;-529.0;-927.0;-46.0;-77.0;342.0;214.0;16.0
-520.0;-628.0;643.0;-519.0;-926.0;-35.0;-87.0;334.0;213.0;14.0
-517.0;-624.0;641.0;-509.0;-925.0;-24.0;-98.0;327.0;211.0;11.0
-482.0;-719.0;528.0;-818.0;-696.0;-220.0;135.0;291.0;203.0;284.0
-663.0;-726.0;689.0;-769.0;-773.0;-295.0;302.0;359.0;125.0;630.0
-513.0;-619.0;638.0;-499.0;-924.0;-14.0;-108.0;319.0;208.0;7.0
