InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
-2;-212.0;-961.0;4.0;948.0;-171.0;24.0;70.0;30.0
5;-256.0;-1001.0;64.0;996.0;118.0;67.0;99.0;144.0
1;-418.0;-897.0;-35.0;928.0;-215.0;128.0;364.0;269.0
-6;-213.0;-967.0;12.0;937.0;-158.0;-7.0;75.0;19.0
3;-311.0;-968.0;-4.0;993.0;44.0;202.0;106.0;189.0
8;-195.0;-891.0;148.0;900.0;124.0;280.0;194.0;107.0
-3;-168.0;-957.0;-15.0;948.0;-162.0;131.0;15.0;-40.0
4;-243.0;-1004.0;-13.0;996.0;-176.0;25.0;71.0;60.0
3;-205.0;-967.0;174.0;950.0;-161.0;-219.0;95.0;52.0
92;-304.0;-885.0;-127.0;959.0;-369.0;-132.0;315.0;238.0
-3;-295.0;-983.0;-69.0;969.0;105.0;-34.0;154.0;135.0
-56;-227.0;-999.0;-13.0;999.0;-250.0;13.0;41.0;67.0
-7;-88.0;-972.0;185.0;958.0;-181.0;241.0;-108.0;-109.0
0;-299.0;-983.0;-16.0;997.0;3.0;-13.0;73.0;112.0
211;-199.0;-1214.0;124.0;671.0;-157.0;-167.0;17.0;-16.0
3;-191.0;-968.0;-26.0;954.0;-161.0;21.0;70.0;18.0
4;-210.0;-965.0;11.0;963.0;-158.0;29.0;77.0;27.0
2;-213.0;-966.0;20.0;937.0;-171.0;-3.0;73.0;37.0
-5;-271.0;-902.0;-981.0;853.0;-34.0;761.0;141.0;103.0
-1;-272.0;-768.0;138.0;759.0;-171.0;147.0;-115.0;71.0
0;-205.0;-966.0;-17.0;942.0;-167.0;45.0;69.0;28.0
-1;-324.0;-956.0;15.0;928.0;-177.0;-37.0;126.0;221.0
-5;-271.0;-682.0;13.0;654.0;-5.0;-58.0;94.0;81.0
1;-306.0;-912.0;215.0;884.0;-151.0;1039.0;220.0;122.0
3;-267.0;-698.0;6.0;628.0;-162.0;-9.0;82.0;125.0
46;-270.0;-997.0;242.0;866.0;600.0;97.0;224.0;218.0
2;-89.0;-955.0;-84.0;968.0;-121.0;-99.0;66.0;67.0
4;-353.0;-921.0;-175.0;922.0;-208.0;-663.0;317.0;165.0
-2;-293.0;-941.0;-78.0;955.0;-22.0;24.0;58.0;104.0
-2;-170.0;-887.0;3.0;919.0;-197.0;-52.0;410.0;-10.0
17;-312.0;-1045.0;-121.0;1055.0;-123.0;40.0;104.0;171.0
42;-207.0;-976.0;-20.0;973.0;-293.0;86.0;44.0;68.0
3;-271.0;-809.0;45.0;762.0;-11.0;124.0;141.0;105.0
9;-251.0;-1003.0;33.0;1001.0;-225.0;139.0;54.0;77.0
-8;-193.0;-851.0;104.0;780.0;-327.0;4.0;170.0;257.0
11;-236.0;-985.0;25.0;1007.0;-239.0;70.0;73.0;70.0
164;-305.0;-944.0;-113.0;1000.0;-23.0;1544.0;153.0;184.0
3;-334.0;-907.0;-59.0;929.0;-130.0;-531.0;166.0;148.0
-9;-404.0;-889.0;66.0;911.0;-232.0;-166.0;370.0;294.0
1;-302.0;-946.0;7.0;1004.0;-130.0;-68.0;298.0;155.0
-21;-265.0;-766.0;-116.0;867.0;-39.0;-443.0;134.0;155.0
-2;-328.0;-980.0;-80.0;1015.0;-40.0;-127.0;89.0;86.0
16;-300.0;-968.0;55.0;947.0;-181.0;-57.0;134.0;164.0
-10;-158.0;-955.0;221.0;946.0;-153.0;470.0;14.0;-67.0
-13;-280.0;-970.0;-8.0;861.0;9.0;-11.0;51.0;97.0
4;-227.0;-940.0;-55.0;935.0;-29.0;-35.0;7.0;37.0
-6;-172.0;-809.0;83.0;809.0;-221.0;-435.0;242.0;0.0
-2;-290.0;-886.0;-19.0;869.0;-22.0;-140.0;192.0;126.0
-2636;-248.0;-938.0;-143.0;953.0;126.0;-385.0;148.0;106.0
-2;-296.0;-958.0;-42.0;930.0;-170.0;8.0;124.0;206.0
-11;-286.0;-996.0;-8.0;982.0;-41.0;42.0;88.0;153.0
2;-291.0;-895.0;-15.0;861.0;-163.0;33.0;48.0;191.0
415;-144.0;-1081.0;491.0;842.0;-156.0;77.0;173.0;173.0
-55;-370.0;-1029.0;-232.0;1081.0;-211.0;136.0;203.0;11.0
13;-323.0;-957.0;5.0;957.0;-182.0;-50.0;135.0;159.0
-130;-187.0;-1037.0;-11.0;1333.0;71.0;-164.0;102.0;169.0
-3;-294.0;-941.0;3.0;955.0;-12.0;1.0;41.0;126.0
723;-273.0;-1106.0;-184.0;1113.0;-223.0;8.0;190.0;73.0
20;-293.0;-968.0;5.0;976.0;-186.0;-123.0;104.0;136.0
11;-157.0;-956.0;165.0;977.0;-261.0;301.0;216.0;-51.0
-48;-202.0;-890.0;-241.0;827.0;30.0;-43.0;207.0;-8.0
0;-349.0;-1033.0;-61.0;989.0;-217.0;77.0;276.0;167.0
15;-273.0;-963.0;497.0;939.0;-173.0;-482.0;142.0;124.0
2;-167.0;-954.0;371.0;928.0;-191.0;196.0;175.0;32.0
9;-146.0;-939.0;9.0;952.0;-191.0;-433.0;48.0;13.0
17;-218.0;-1027.0;407.0;1071.0;171.0;-276.0;-23.0;181.0
5;-265.0;-985.0;-29.0;980.0;-20.0;-63.0;34.0;106.0
5;-107.0;-972.0;-289.0;946.0;-143.0;-408.0;-24.0;-8.0
0;-260.0;-1011.0;2.0;1022.0;-8.0;124.0;1.0;91.0
11;-453.0;-897.0;-20.0;939.0;-164.0;-69.0;202.0;158.0
6;-287.0;-976.0;-51.0;997.0;101.0;28.0;142.0;126.0
-5;-233.0;-945.0;-76.0;924.0;119.0;101.0;55.0;138.0
2;-268.0;-999.0;25.0;1016.0;-13.0;-12.0;21.0;107.0
-2;-252.0;-989.0;25.0;1017.0;-31.0;-56.0;3.0;103.0
-1;-273.0;-967.0;-17.0;975.0;-11.0;34.0;45.0;105.0
4;-300.0;-939.0;-19.0;967.0;-2.0;-9.0;56.0;126.0
-6;-277.0;-963.0;-11.0;944.0;-21.0;-10.0;39.0;139.0
-307;-179.0;-1019.0;-86.0;975.0;-212.0;-61.0;125.0;11.0
3;-245.0;-1006.0;-10.0;1013.0;-13.0;42.0;-9.0;96.0
6;-292.0;-951.0;-52.0;954.0;-19.0;45.0;55.0;114.0
-1;-279.0;-961.0;-17.0;929.0;-19.0;-17.0;44.0;133.0
-2;-287.0;-966.0;21.0;959.0;-16.0;-7.0;49.0;93.0
-5;-269.0;-976.0;-24.0;958.0;-26.0;17.0;46.0;123.0
11;-291.0;-957.0;-80.0;929.0;-226.0;57.0;111.0;-10.0
3;-284.0;-948.0;-171.0;949.0;-21.0;44.0;23.0;96.0
8;-155.0;-969.0;-67.0;946.0;-144.0;22.0;-14.0;-20.0
-2;-270.0;-975.0;-28.0;938.0;-40.0;-15.0;42.0;150.0
4;-267.0;-976.0;-14.0;929.0;-26.0;12.0;38.0;129.0
2;-278.0;-964.0;30.0;960.0;-1.0;-20.0;71.0;115.0
0;-271.0;-980.0;-145.0;987.0;75.0;42.0;79.0;144.0
-4;-347.0;-847.0;-28.0;879.0;-157.0;104.0;288.0;160.0
3;-305.0;-999.0;-148.0;1020.0;-20.0;-12.0;40.0;145.0
-2;-283.0;-955.0;9.0;941.0;-18.0;5.0;51.0;136.0
-1;-80.0;-979.0;-25.0;988.0;-130.0;-208.0;35.0;38.0
-6;-239.0;-995.0;-2.0;1006.0;-11.0;-33.0;-26.0;77.0
-3;-168.0;-954.0;-9.0;940.0;-151.0;-12.0;18.0;-19.0
1;-195.0;-970.0;56.0;958.0;-162.0;-22.0;78.0;14.0
0;-189.0;-960.0;13.0;959.0;-161.0;-14.0;63.0;5.0
5;-171.0;-966.0;97.0;936.0;-160.0;191.0;10.0;-19.0
7;-194.0;-964.0;15.0;964.0;-166.0;8.0;78.0;11.0
2013;-248.0;-1100.0;191.0;1088.0;-2.0;972.0;178.0;26.0
13;-307.0;-934.0;91.0;941.0;-152.0;-64.0;99.0;135.0
3;-273.0;-858.0;-630.0;924.0;-180.0;286.0;243.0;133.0
-72;-334.0;-1032.0;39.0;1143.0;-48.0;-20.0;261.0;165.0
-2;-221.0;-946.0;-24.0;940.0;-7.0;77.0;13.0;48.0
-5;-53.0;-904.0;-32.0;902.0;84.0;16.0;37.0;-67.0
-6;-48.0;-931.0;64.0;903.0;87.0;27.0;44.0;-64.0
10;-267.0;-963.0;-45.0;1003.0;-23.0;-10.0;43.0;115.0
-566;-175.0;-906.0;124.0;841.0;266.0;-461.0;169.0;-30.0
-2;-336.0;-1024.0;-71.0;980.0;28.0;319.0;134.0;125.0
-5;-275.0;-945.0;-67.0;971.0;-12.0;95.0;36.0;106.0
6;-271.0;-898.0;1034.0;983.0;-99.0;1093.0;176.0;134.0
9;-281.0;-889.0;146.0;912.0;97.0;-1282.0;174.0;171.0
3;-274.0;-958.0;-13.0;982.0;-245.0;0.0;220.0;124.0
-14;-145.0;-944.0;-820.0;929.0;-189.0;-527.0;56.0;4.0
7;-290.0;-951.0;101.0;942.0;-192.0;-83.0;128.0;141.0
4;-308.0;-991.0;31.0;996.0;-153.0;-11.0;85.0;152.0
-1;6.0;-961.0;50.0;1003.0;-99.0;-68.0;2.0;-74.0
-6;-182.0;-954.0;404.0;968.0;-129.0;-58.0;56.0;-38.0
3;-247.0;-993.0;-20.0;995.0;91.0;28.0;48.0;106.0
16;-342.0;-938.0;183.0;919.0;-186.0;-90.0;156.0;135.0
-741;-161.0;-984.0;147.0;951.0;-303.0;-286.0;187.0;103.0
-24;-188.0;-924.0;-80.0;959.0;-153.0;863.0;44.0;-84.0
1;-115.0;-977.0;109.0;948.0;-190.0;67.0;-56.0;-71.0
7;-231.0;-992.0;-12.0;1009.0;-239.0;15.0;57.0;76.0
1;-283.0;-973.0;-122.0;844.0;-151.0;83.0;124.0;220.0
16;-232.0;-978.0;72.0;1015.0;-200.0;99.0;61.0;95.0
-3;-71.0;-986.0;14.0;931.0;-188.0;-80.0;-88.0;-101.0
4;-164.0;-969.0;4.0;944.0;-150.0;19.0;-11.0;-28.0
-1;-249.0;-991.0;-14.0;999.0;101.0;-5.0;53.0;108.0
7;-230.0;-980.0;-1.0;981.0;-729.0;95.0;229.0;-18.0
1;-274.0;-986.0;-3.0;1043.0;-165.0;118.0;105.0;147.0
-2;-240.0;-997.0;-36.0;1006.0;-258.0;-45.0;69.0;82.0
-67;-315.0;-858.0;465.0;935.0;27.0;-706.0;294.0;201.0
10;-56.0;-952.0;-137.0;995.0;-136.0;128.0;284.0;-118.0
-8;-144.0;-971.0;586.0;969.0;-205.0;61.0;-16.0;-106.0
20;-246.0;-986.0;-48.0;991.0;-235.0;41.0;89.0;66.0
1;-252.0;-986.0;43.0;998.0;18.0;-341.0;81.0;129.0
2;-286.0;-983.0;46.0;992.0;100.0;-17.0;142.0;140.0
-4;-234.0;-948.0;5.0;926.0;-20.0;-126.0;-3.0;63.0
-1;-266.0;-1004.0;-43.0;1010.0;-19.0;57.0;18.0;102.0
44;-182.0;-1030.0;-116.0;1085.0;-302.0;-26.0;-45.0;10.0
-1;-208.0;-947.0;15.0;940.0;-12.0;-25.0;16.0;38.0
-4;-75.0;-960.0;4.0;915.0;-171.0;54.0;-98.0;-33.0
-1;-277.0;-1003.0;-127.0;1033.0;7.0;-138.0;-13.0;70.0
6;-492.0;-779.0;-69.0;816.0;-28.0;-61.0;458.0;406.0
-5;-181.0;-1048.0;-164.0;1056.0;38.0;272.0;105.0;134.0
