InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-51.0;279.0;420.0;-723.0;215.0
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-53.0;279.0;420.0;-723.0;215.0
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-54.0;279.0;420.0;-723.0;215.0
-507.0;-230.0;247.0;-497.0;-440.0;-283.0;-654.0;-610.0;-54.0;279.0;420.0;-723.0;215.0
-507.0;-229.0;248.0;-496.0;-440.0;-282.0;-654.0;-610.0;-55.0;279.0;420.0;-723.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-653.0;-610.0;-55.0;279.0;420.0;-724.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-653.0;-610.0;-55.0;279.0;419.0;-724.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-654.0;-610.0;-55.0;280.0;419.0;-724.0;214.0
-509.0;-227.0;249.0;-496.0;-439.0;-280.0;-653.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-508.0;-227.0;249.0;-496.0;-439.0;-280.0;-654.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-508.0;-228.0;249.0;-496.0;-439.0;-281.0;-654.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-539.0;-164.0;92.0;-462.0;-464.0;-270.0;-654.0;-560.0;-69.0;184.0;425.0;-691.0;302.0
-552.0;-145.0;90.0;-439.0;-445.0;-255.0;-642.0;-540.0;-78.0;163.0;454.0;-693.0;319.0
-571.0;-131.0;136.0;-399.0;-417.0;-236.0;-630.0;-497.0;-89.0;170.0;502.0;-695.0;336.0
-570.0;-112.0;114.0;-384.0;-416.0;-235.0;-626.0;-496.0;-94.0;156.0;505.0;-692.0;346.0
-573.0;-101.0;90.0;-377.0;-411.0;-230.0;-620.0;-493.0;-97.0;135.0;510.0;-693.0;353.0
-575.0;-100.0;83.0;-376.0;-408.0;-224.0;-618.0;-491.0;-98.0;128.0;511.0;-695.0;354.0
-577.0;-102.0;76.0;-380.0;-398.0;-216.0;-615.0;-499.0;-99.0;127.0;510.0;-699.0;351.0
-572.0;-111.0;73.0;-385.0;-395.0;-216.0;-617.0;-520.0;-92.0;142.0;496.0;-708.0;330.0
-570.0;-114.0;78.0;-389.0;-396.0;-221.0;-619.0;-527.0;-89.0;150.0;491.0;-711.0;322.0
-566.0;-119.0;85.0;-394.0;-397.0;-222.0;-621.0;-533.0;-85.0;159.0;487.0;-714.0;312.0
-560.0;-125.0;93.0;-399.0;-401.0;-223.0;-623.0;-539.0;-82.0;169.0;485.0;-716.0;305.0
-554.0;-131.0;100.0;-403.0;-405.0;-227.0;-623.0;-547.0;-80.0;181.0;480.0;-719.0;297.0
-544.0;-141.0;107.0;-419.0;-412.0;-237.0;-627.0;-565.0;-79.0;204.0;465.0;-720.0;287.0
-542.0;-142.0;101.0;-423.0;-411.0;-233.0;-628.0;-571.0;-77.0;210.0;459.0;-722.0;281.0
-540.0;-144.0;102.0;-425.0;-414.0;-237.0;-628.0;-574.0;-75.0;213.0;456.0;-722.0;278.0
-538.0;-152.0;113.0;-432.0;-420.0;-250.0;-631.0;-579.0;-70.0;219.0;447.0;-723.0;273.0
-538.0;-156.0;119.0;-433.0;-422.0;-254.0;-632.0;-578.0;-68.0;223.0;446.0;-723.0;271.0
-537.0;-158.0;124.0;-432.0;-423.0;-251.0;-633.0;-575.0;-66.0;226.0;449.0;-723.0;269.0
-529.0;-160.0;138.0;-430.0;-433.0;-261.0;-637.0;-579.0;-59.0;228.0;445.0;-722.0;264.0
-529.0;-159.0;136.0;-428.0;-435.0;-262.0;-638.0;-580.0;-59.0;225.0;441.0;-722.0;263.0
-529.0;-159.0;135.0;-429.0;-435.0;-262.0;-638.0;-582.0;-60.0;224.0;438.0;-722.0;263.0
-527.0;-161.0;132.0;-433.0;-437.0;-268.0;-636.0;-590.0;-60.0;220.0;429.0;-722.0;264.0
-526.0;-160.0;129.0;-433.0;-437.0;-268.0;-635.0;-591.0;-60.0;219.0;428.0;-723.0;265.0
-527.0;-152.0;117.0;-426.0;-432.0;-266.0;-633.0;-590.0;-66.0;206.0;433.0;-722.0;273.0
-528.0;-150.0;118.0;-424.0;-430.0;-266.0;-632.0;-588.0;-66.0;205.0;436.0;-722.0;273.0
-531.0;-148.0;127.0;-421.0;-426.0;-263.0;-630.0;-584.0;-66.0;206.0;442.0;-725.0;270.0
-531.0;-145.0;132.0;-418.0;-424.0;-263.0;-629.0;-584.0;-64.0;211.0;445.0;-727.0;266.0
-528.0;-150.0;142.0;-422.0;-424.0;-266.0;-630.0;-590.0;-60.0;223.0;440.0;-731.0;255.0
-523.0;-156.0;141.0;-429.0;-425.0;-268.0;-631.0;-597.0;-58.0;228.0;436.0;-732.0;249.0
-521.0;-158.0;141.0;-431.0;-425.0;-269.0;-632.0;-598.0;-58.0;230.0;435.0;-732.0;248.0
-518.0;-161.0;139.0;-435.0;-426.0;-270.0;-632.0;-602.0;-58.0;231.0;434.0;-732.0;247.0
-514.0;-162.0;137.0;-438.0;-427.0;-272.0;-632.0;-604.0;-58.0;232.0;433.0;-732.0;248.0
-513.0;-162.0;137.0;-438.0;-427.0;-273.0;-633.0;-605.0;-58.0;232.0;433.0;-731.0;249.0
-513.0;-162.0;137.0;-438.0;-429.0;-275.0;-633.0;-605.0;-57.0;231.0;433.0;-730.0;249.0
-513.0;-162.0;141.0;-436.0;-433.0;-281.0;-635.0;-602.0;-58.0;231.0;432.0;-729.0;248.0
-514.0;-161.0;141.0;-435.0;-434.0;-282.0;-636.0;-600.0;-58.0;230.0;433.0;-729.0;249.0
-504.0;-230.0;248.0;-499.0;-439.0;-284.0;-652.0;-611.0;-51.0;277.0;424.0;-723.0;220.0
-504.0;-230.0;247.0;-499.0;-440.0;-284.0;-652.0;-611.0;-51.0;277.0;424.0;-723.0;221.0
-517.0;-160.0;141.0;-433.0;-433.0;-280.0;-635.0;-598.0;-60.0;229.0;434.0;-728.0;250.0
-518.0;-160.0;141.0;-433.0;-433.0;-280.0;-635.0;-597.0;-61.0;228.0;434.0;-728.0;251.0
-520.0;-158.0;139.0;-432.0;-432.0;-278.0;-635.0;-595.0;-64.0;227.0;435.0;-727.0;252.0
-521.0;-157.0;138.0;-431.0;-431.0;-277.0;-635.0;-595.0;-65.0;226.0;435.0;-727.0;253.0
-522.0;-156.0;137.0;-431.0;-430.0;-276.0;-635.0;-594.0;-67.0;225.0;436.0;-727.0;254.0
-522.0;-155.0;136.0;-431.0;-430.0;-275.0;-635.0;-594.0;-68.0;225.0;437.0;-726.0;255.0
-522.0;-153.0;134.0;-428.0;-428.0;-273.0;-634.0;-594.0;-71.0;224.0;437.0;-726.0;256.0
-524.0;-149.0;133.0;-424.0;-425.0;-272.0;-633.0;-593.0;-75.0;223.0;440.0;-726.0;260.0
-525.0;-148.0;133.0;-423.0;-424.0;-271.0;-632.0;-593.0;-76.0;223.0;440.0;-726.0;260.0
-526.0;-147.0;133.0;-421.0;-422.0;-270.0;-632.0;-592.0;-77.0;224.0;441.0;-726.0;261.0
-526.0;-144.0;133.0;-418.0;-421.0;-268.0;-632.0;-592.0;-78.0;224.0;441.0;-725.0;262.0
-528.0;-140.0;133.0;-414.0;-418.0;-266.0;-631.0;-593.0;-80.0;223.0;442.0;-725.0;263.0
-529.0;-137.0;131.0;-411.0;-416.0;-265.0;-631.0;-592.0;-81.0;222.0;443.0;-725.0;263.0
-529.0;-136.0;130.0;-410.0;-415.0;-264.0;-631.0;-592.0;-81.0;222.0;443.0;-725.0;264.0
-529.0;-133.0;128.0;-408.0;-415.0;-264.0;-631.0;-592.0;-82.0;221.0;444.0;-725.0;264.0
-530.0;-133.0;127.0;-407.0;-414.0;-263.0;-631.0;-592.0;-82.0;221.0;444.0;-724.0;265.0
-531.0;-133.0;126.0;-407.0;-414.0;-263.0;-632.0;-591.0;-83.0;221.0;444.0;-724.0;265.0
-531.0;-132.0;126.0;-406.0;-414.0;-263.0;-632.0;-591.0;-83.0;221.0;444.0;-724.0;264.0
-533.0;-130.0;123.0;-403.0;-414.0;-261.0;-633.0;-590.0;-84.0;222.0;443.0;-723.0;264.0
-534.0;-129.0;121.0;-403.0;-413.0;-261.0;-632.0;-590.0;-85.0;222.0;443.0;-724.0;264.0
-535.0;-129.0;120.0;-402.0;-412.0;-260.0;-631.0;-590.0;-86.0;221.0;443.0;-724.0;264.0
-535.0;-128.0;120.0;-400.0;-412.0;-261.0;-631.0;-590.0;-86.0;221.0;443.0;-724.0;263.0
-535.0;-127.0;121.0;-399.0;-412.0;-262.0;-631.0;-590.0;-85.0;221.0;442.0;-724.0;264.0
-535.0;-127.0;122.0;-399.0;-412.0;-262.0;-632.0;-590.0;-84.0;221.0;442.0;-724.0;263.0
-535.0;-126.0;122.0;-398.0;-411.0;-261.0;-632.0;-591.0;-85.0;221.0;443.0;-724.0;263.0
-534.0;-126.0;122.0;-398.0;-410.0;-260.0;-632.0;-592.0;-85.0;222.0;443.0;-724.0;263.0
-534.0;-125.0;122.0;-398.0;-411.0;-261.0;-632.0;-592.0;-84.0;223.0;442.0;-725.0;262.0
-534.0;-127.0;122.0;-400.0;-411.0;-261.0;-632.0;-592.0;-83.0;223.0;442.0;-725.0;262.0
-532.0;-127.0;122.0;-401.0;-411.0;-263.0;-631.0;-593.0;-81.0;222.0;442.0;-725.0;262.0
-532.0;-128.0;123.0;-401.0;-411.0;-263.0;-631.0;-594.0;-81.0;222.0;442.0;-726.0;262.0
-532.0;-127.0;123.0;-401.0;-411.0;-263.0;-631.0;-594.0;-80.0;222.0;441.0;-726.0;261.0
-532.0;-127.0;123.0;-401.0;-411.0;-264.0;-631.0;-595.0;-80.0;223.0;441.0;-726.0;261.0
-529.0;-125.0;128.0;-396.0;-408.0;-261.0;-629.0;-600.0;-79.0;224.0;439.0;-730.0;256.0
-528.0;-125.0;129.0;-395.0;-408.0;-259.0;-627.0;-602.0;-78.0;225.0;438.0;-733.0;253.0
-525.0;-128.0;129.0;-395.0;-411.0;-260.0;-625.0;-605.0;-76.0;225.0;436.0;-735.0;251.0
-524.0;-132.0;128.0;-398.0;-412.0;-260.0;-624.0;-605.0;-75.0;226.0;436.0;-736.0;252.0
-523.0;-136.0;120.0;-404.0;-416.0;-259.0;-625.0;-603.0;-71.0;223.0;435.0;-736.0;251.0
-523.0;-145.0;115.0;-412.0;-422.0;-262.0;-628.0;-602.0;-64.0;221.0;432.0;-734.0;250.0
-513.0;-181.0;141.0;-446.0;-449.0;-286.0;-632.0;-601.0;-40.0;241.0;417.0;-737.0;237.0
-510.0;-192.0;148.0;-457.0;-455.0;-292.0;-636.0;-601.0;-35.0;249.0;414.0;-735.0;232.0
-506.0;-198.0;146.0;-462.0;-460.0;-297.0;-640.0;-603.0;-31.0;253.0;411.0;-734.0;227.0
-501.0;-201.0;138.0;-463.0;-462.0;-301.0;-643.0;-605.0;-29.0;253.0;411.0;-731.0;225.0
-498.0;-202.0;130.0;-464.0;-463.0;-305.0;-647.0;-607.0;-28.0;252.0;411.0;-729.0;224.0
-495.0;-204.0;126.0;-466.0;-464.0;-307.0;-648.0;-609.0;-26.0;252.0;411.0;-727.0;225.0
-463.0;-357.0;-7.0;-424.0;-461.0;-344.0;-638.0;-658.0;44.0;370.0;374.0;-756.0;136.0
-485.0;-211.0;143.0;-479.0;-470.0;-314.0;-654.0;-615.0;-30.0;257.0;407.0;-722.0;224.0
-486.0;-206.0;137.0;-474.0;-467.0;-311.0;-659.0;-614.0;-36.0;251.0;411.0;-716.0;229.0
-499.0;-168.0;104.0;-443.0;-452.0;-295.0;-657.0;-604.0;-63.0;210.0;427.0;-705.0;259.0
-505.0;-161.0;104.0;-434.0;-447.0;-289.0;-654.0;-600.0;-66.0;202.0;431.0;-706.0;263.0
-511.0;-156.0;109.0;-425.0;-443.0;-282.0;-651.0;-595.0;-70.0;197.0;434.0;-707.0;267.0
-524.0;-145.0;123.0;-408.0;-434.0;-267.0;-646.0;-586.0;-78.0;191.0;440.0;-708.0;274.0
-529.0;-138.0;125.0;-398.0;-430.0;-263.0;-644.0;-582.0;-81.0;188.0;443.0;-709.0;276.0
-503.0;-231.0;242.0;-503.0;-445.0;-287.0;-654.0;-606.0;-47.0;269.0;426.0;-721.0;226.0
-504.0;-230.0;241.0;-502.0;-445.0;-290.0;-653.0;-605.0;-49.0;268.0;427.0;-721.0;228.0
-505.0;-230.0;241.0;-501.0;-444.0;-290.0;-652.0;-605.0;-49.0;268.0;427.0;-721.0;229.0
-505.0;-229.0;241.0;-501.0;-444.0;-290.0;-652.0;-604.0;-50.0;269.0;427.0;-721.0;229.0
-507.0;-225.0;244.0;-496.0;-442.0;-287.0;-649.0;-604.0;-52.0;270.0;428.0;-724.0;228.0
-507.0;-224.0;244.0;-496.0;-442.0;-287.0;-649.0;-604.0;-53.0;270.0;428.0;-724.0;228.0
-507.0;-224.0;245.0;-495.0;-440.0;-286.0;-648.0;-605.0;-53.0;270.0;428.0;-724.0;228.0
-507.0;-226.0;247.0;-496.0;-440.0;-286.0;-648.0;-604.0;-53.0;271.0;429.0;-725.0;228.0
-507.0;-227.0;248.0;-497.0;-441.0;-286.0;-648.0;-604.0;-53.0;271.0;429.0;-725.0;227.0
-507.0;-228.0;248.0;-497.0;-442.0;-286.0;-648.0;-604.0;-52.0;271.0;428.0;-725.0;227.0
-505.0;-227.0;244.0;-498.0;-445.0;-287.0;-649.0;-605.0;-50.0;271.0;426.0;-725.0;225.0
-503.0;-229.0;246.0;-500.0;-446.0;-291.0;-650.0;-606.0;-50.0;274.0;424.0;-725.0;224.0
-538.0;-121.0;122.0;-381.0;-420.0;-253.0;-639.0;-576.0;-88.0;181.0;450.0;-711.0;282.0
-541.0;-114.0;119.0;-376.0;-415.0;-248.0;-636.0;-574.0;-91.0;178.0;453.0;-711.0;285.0
-546.0;-105.0;112.0;-369.0;-406.0;-242.0;-633.0;-571.0;-97.0;172.0;459.0;-710.0;292.0
-550.0;-103.0;109.0;-369.0;-401.0;-237.0;-633.0;-568.0;-100.0;171.0;463.0;-708.0;296.0
-550.0;-104.0;109.0;-373.0;-400.0;-236.0;-634.0;-568.0;-99.0;172.0;464.0;-708.0;296.0
-550.0;-108.0;105.0;-383.0;-402.0;-238.0;-635.0;-567.0;-97.0;174.0;463.0;-708.0;293.0
-549.0;-111.0;100.0;-387.0;-404.0;-240.0;-636.0;-566.0;-96.0;174.0;463.0;-708.0;293.0
-548.0;-115.0;94.0;-391.0;-407.0;-243.0;-637.0;-566.0;-95.0;174.0;462.0;-706.0;293.0
-548.0;-118.0;87.0;-394.0;-409.0;-244.0;-639.0;-566.0;-95.0;173.0;460.0;-705.0;293.0
-546.0;-125.0;77.0;-399.0;-416.0;-249.0;-642.0;-568.0;-91.0;174.0;454.0;-704.0;290.0
-546.0;-130.0;78.0;-403.0;-419.0;-253.0;-643.0;-569.0;-89.0;178.0;451.0;-704.0;288.0
-625.0;-76.0;172.0;-403.0;-414.0;-250.0;-629.0;-464.0;-124.0;179.0;472.0;-716.0;275.0
-537.0;-147.0;123.0;-414.0;-421.0;-264.0;-645.0;-585.0;-77.0;215.0;438.0;-714.0;260.0
-532.0;-150.0;137.0;-414.0;-424.0;-268.0;-645.0;-591.0;-73.0;225.0;434.0;-718.0;252.0
-505.0;-230.0;230.0;-504.0;-447.0;-299.0;-654.0;-599.0;-58.0;252.0;432.0;-714.0;242.0
-510.0;-224.0;227.0;-500.0;-444.0;-297.0;-652.0;-595.0;-62.0;248.0;435.0;-714.0;247.0
-520.0;-213.0;220.0;-491.0;-436.0;-290.0;-648.0;-586.0;-72.0;239.0;443.0;-714.0;257.0
-532.0;-195.0;212.0;-476.0;-424.0;-276.0;-640.0;-575.0;-89.0;225.0;454.0;-713.0;272.0
-543.0;-180.0;199.0;-464.0;-407.0;-259.0;-631.0;-564.0;-105.0;206.0;470.0;-712.0;291.0
-547.0;-178.0;191.0;-463.0;-399.0;-251.0;-625.0;-558.0;-115.0;194.0;480.0;-709.0;307.0
-547.0;-181.0;173.0;-467.0;-390.0;-246.0;-615.0;-550.0;-124.0;182.0;496.0;-705.0;332.0
-546.0;-182.0;176.0;-468.0;-391.0;-247.0;-616.0;-551.0;-123.0;185.0;496.0;-705.0;330.0
-542.0;-183.0;183.0;-468.0;-396.0;-253.0;-616.0;-554.0;-120.0;189.0;492.0;-706.0;327.0
-540.0;-183.0;185.0;-467.0;-399.0;-257.0;-618.0;-558.0;-117.0;191.0;488.0;-707.0;323.0
-537.0;-182.0;186.0;-467.0;-402.0;-260.0;-619.0;-562.0;-116.0;193.0;484.0;-708.0;320.0
-534.0;-184.0;189.0;-467.0;-404.0;-262.0;-620.0;-566.0;-114.0;196.0;481.0;-708.0;318.0
-531.0;-187.0;191.0;-469.0;-405.0;-262.0;-622.0;-570.0;-112.0;202.0;479.0;-708.0;316.0
-527.0;-194.0;196.0;-475.0;-405.0;-253.0;-622.0;-574.0;-109.0;209.0;478.0;-711.0;311.0
-526.0;-197.0;195.0;-478.0;-405.0;-244.0;-622.0;-575.0;-106.0;212.0;478.0;-712.0;307.0
-522.0;-202.0;193.0;-485.0;-405.0;-236.0;-623.0;-580.0;-101.0;213.0;477.0;-714.0;303.0
-518.0;-203.0;191.0;-487.0;-408.0;-242.0;-624.0;-583.0;-97.0;213.0;475.0;-715.0;300.0
-513.0;-206.0;192.0;-489.0;-412.0;-250.0;-627.0;-586.0;-93.0;216.0;472.0;-715.0;295.0
-507.0;-216.0;204.0;-497.0;-421.0;-261.0;-632.0;-592.0;-84.0;226.0;463.0;-715.0;286.0
-505.0;-220.0;211.0;-500.0;-428.0;-267.0;-636.0;-594.0;-79.0;231.0;457.0;-716.0;278.0
-501.0;-222.0;221.0;-503.0;-445.0;-283.0;-642.0;-597.0;-63.0;239.0;441.0;-718.0;262.0
-500.0;-222.0;223.0;-504.0;-452.0;-288.0;-644.0;-596.0;-56.0;242.0;436.0;-719.0;258.0
-501.0;-218.0;218.0;-500.0;-459.0;-292.0;-648.0;-593.0;-49.0;238.0;432.0;-717.0;253.0
-504.0;-210.0;205.0;-494.0;-461.0;-291.0;-651.0;-587.0;-49.0;230.0;435.0;-714.0;253.0
-507.0;-206.0;204.0;-495.0;-461.0;-287.0;-651.0;-581.0;-51.0;228.0;438.0;-713.0;255.0
-507.0;-211.0;218.0;-499.0;-464.0;-294.0;-651.0;-583.0;-54.0;235.0;432.0;-712.0;257.0
-504.0;-212.0;222.0;-497.0;-468.0;-300.0;-652.0;-585.0;-52.0;237.0;429.0;-712.0;255.0
-502.0;-211.0;224.0;-494.0;-472.0;-303.0;-652.0;-586.0;-50.0;236.0;426.0;-712.0;255.0
-499.0;-207.0;224.0;-489.0;-474.0;-302.0;-653.0;-590.0;-48.0;233.0;421.0;-711.0;255.0
-497.0;-206.0;223.0;-486.0;-475.0;-302.0;-654.0;-596.0;-47.0;235.0;415.0;-713.0;248.0
-492.0;-206.0;222.0;-487.0;-478.0;-306.0;-656.0;-601.0;-46.0;236.0;410.0;-712.0;246.0
-486.0;-207.0;221.0;-489.0;-481.0;-308.0;-658.0;-607.0;-44.0;237.0;405.0;-711.0;244.0
-530.0;-153.0;143.0;-416.0;-427.0;-271.0;-645.0;-593.0;-73.0;232.0;431.0;-719.0;249.0
-530.0;-154.0;143.0;-416.0;-428.0;-272.0;-644.0;-593.0;-73.0;234.0;430.0;-720.0;248.0
-536.0;-153.0;139.0;-415.0;-420.0;-265.0;-640.0;-590.0;-76.0;233.0;433.0;-722.0;251.0
-541.0;-166.0;153.0;-423.0;-413.0;-254.0;-636.0;-588.0;-77.0;246.0;437.0;-725.0;251.0
-543.0;-167.0;158.0;-428.0;-412.0;-252.0;-636.0;-587.0;-76.0;251.0;437.0;-726.0;251.0
-542.0;-166.0;158.0;-431.0;-413.0;-252.0;-635.0;-588.0;-75.0;253.0;436.0;-727.0;249.0
-542.0;-166.0;156.0;-432.0;-414.0;-253.0;-636.0;-589.0;-74.0;254.0;434.0;-727.0;248.0
-539.0;-163.0;150.0;-430.0;-415.0;-259.0;-638.0;-591.0;-73.0;252.0;434.0;-725.0;249.0
-536.0;-159.0;148.0;-426.0;-414.0;-263.0;-637.0;-594.0;-73.0;248.0;434.0;-725.0;251.0
-535.0;-151.0;150.0;-415.0;-410.0;-261.0;-633.0;-593.0;-76.0;240.0;440.0;-726.0;258.0
-536.0;-150.0;147.0;-413.0;-409.0;-260.0;-632.0;-592.0;-78.0;237.0;442.0;-726.0;260.0
-542.0;-145.0;140.0;-410.0;-404.0;-253.0;-630.0;-587.0;-82.0;233.0;445.0;-725.0;266.0
-543.0;-144.0;140.0;-410.0;-403.0;-251.0;-629.0;-585.0;-83.0;232.0;447.0;-725.0;267.0
-666.0;-4.0;162.0;-452.0;-337.0;-176.0;-602.0;-466.0;-168.0;128.0;475.0;-718.0;306.0
-657.0;-28.0;138.0;-457.0;-340.0;-163.0;-605.0;-476.0;-158.0;138.0;477.0;-722.0;297.0
-643.0;-53.0;115.0;-464.0;-345.0;-171.0;-607.0;-492.0;-152.0;146.0;475.0;-724.0;290.0
-547.0;-140.0;137.0;-407.0;-401.0;-245.0;-628.0;-581.0;-89.0;230.0;450.0;-724.0;271.0
-548.0;-138.0;135.0;-406.0;-400.0;-243.0;-628.0;-581.0;-92.0;229.0;450.0;-723.0;272.0
-549.0;-136.0;137.0;-407.0;-399.0;-240.0;-627.0;-579.0;-95.0;226.0;452.0;-722.0;277.0
-551.0;-135.0;137.0;-405.0;-398.0;-238.0;-628.0;-576.0;-95.0;223.0;454.0;-721.0;278.0
-554.0;-133.0;133.0;-402.0;-401.0;-232.0;-630.0;-571.0;-95.0;217.0;454.0;-718.0;280.0
-553.0;-134.0;128.0;-401.0;-404.0;-232.0;-634.0;-569.0;-95.0;211.0;454.0;-714.0;283.0
-553.0;-135.0;126.0;-402.0;-406.0;-233.0;-635.0;-568.0;-95.0;208.0;454.0;-712.0;284.0
-552.0;-136.0;125.0;-402.0;-409.0;-234.0;-637.0;-568.0;-94.0;206.0;453.0;-711.0;283.0
-551.0;-140.0;125.0;-405.0;-413.0;-238.0;-640.0;-569.0;-89.0;206.0;450.0;-710.0;281.0
-549.0;-143.0;126.0;-408.0;-416.0;-239.0;-641.0;-570.0;-85.0;206.0;448.0;-710.0;279.0
-547.0;-147.0;128.0;-412.0;-420.0;-242.0;-642.0;-571.0;-81.0;208.0;444.0;-711.0;277.0
-545.0;-152.0;130.0;-417.0;-425.0;-255.0;-643.0;-574.0;-77.0;211.0;440.0;-711.0;274.0
-541.0;-158.0;134.0;-423.0;-431.0;-265.0;-646.0;-575.0;-74.0;216.0;437.0;-711.0;269.0
-537.0;-169.0;138.0;-434.0;-437.0;-269.0;-650.0;-576.0;-68.0;223.0;435.0;-709.0;265.0
-530.0;-176.0;137.0;-441.0;-442.0;-276.0;-653.0;-581.0;-64.0;227.0;431.0;-708.0;261.0
-522.0;-185.0;142.0;-449.0;-448.0;-286.0;-654.0;-588.0;-58.0;233.0;426.0;-710.0;255.0
-516.0;-189.0;150.0;-451.0;-450.0;-291.0;-655.0;-593.0;-56.0;242.0;423.0;-710.0;252.0
-516.0;-186.0;153.0;-448.0;-448.0;-288.0;-652.0;-595.0;-56.0;244.0;422.0;-713.0;251.0
-517.0;-180.0;164.0;-441.0;-435.0;-276.0;-644.0;-603.0;-59.0;249.0;424.0;-723.0;245.0
-516.0;-179.0;164.0;-440.0;-434.0;-277.0;-643.0;-604.0;-59.0;251.0;424.0;-724.0;245.0
-516.0;-178.0;164.0;-440.0;-433.0;-278.0;-642.0;-605.0;-60.0;251.0;424.0;-724.0;245.0
-518.0;-176.0;162.0;-439.0;-432.0;-277.0;-642.0;-604.0;-61.0;250.0;425.0;-724.0;246.0
-519.0;-175.0;162.0;-439.0;-432.0;-275.0;-642.0;-603.0;-61.0;250.0;426.0;-724.0;246.0
-520.0;-176.0;162.0;-438.0;-431.0;-273.0;-642.0;-602.0;-61.0;250.0;426.0;-723.0;246.0
-518.0;-178.0;163.0;-441.0;-433.0;-274.0;-643.0;-602.0;-59.0;251.0;426.0;-723.0;246.0
-517.0;-179.0;163.0;-442.0;-434.0;-275.0;-643.0;-603.0;-58.0;252.0;425.0;-723.0;245.0
-516.0;-180.0;163.0;-444.0;-435.0;-277.0;-644.0;-604.0;-57.0;252.0;424.0;-723.0;245.0
-514.0;-188.0;151.0;-476.0;-439.0;-280.0;-646.0;-604.0;-54.0;257.0;422.0;-722.0;243.0
-514.0;-192.0;136.0;-498.0;-439.0;-284.0;-645.0;-604.0;-55.0;257.0;423.0;-722.0;246.0
-514.0;-195.0;126.0;-507.0;-439.0;-284.0;-645.0;-603.0;-55.0;257.0;424.0;-721.0;248.0
-515.0;-198.0;124.0;-509.0;-439.0;-283.0;-645.0;-602.0;-55.0;257.0;424.0;-720.0;248.0
-516.0;-199.0;123.0;-511.0;-440.0;-282.0;-646.0;-601.0;-55.0;256.0;424.0;-720.0;249.0
-529.0;-280.0;93.0;-531.0;-420.0;-311.0;-655.0;-572.0;-9.0;284.0;466.0;-727.0;207.0
-514.0;-194.0;152.0;-481.0;-440.0;-284.0;-646.0;-601.0;-54.0;253.0;425.0;-719.0;250.0
-514.0;-191.0;159.0;-474.0;-441.0;-284.0;-646.0;-601.0;-54.0;252.0;425.0;-719.0;251.0
-513.0;-184.0;170.0;-458.0;-442.0;-286.0;-645.0;-601.0;-55.0;248.0;425.0;-719.0;252.0
-514.0;-175.0;177.0;-440.0;-443.0;-287.0;-645.0;-599.0;-57.0;241.0;426.0;-718.0;254.0
-515.0;-173.0;176.0;-438.0;-443.0;-287.0;-646.0;-597.0;-58.0;240.0;426.0;-717.0;255.0
-516.0;-171.0;171.0;-440.0;-444.0;-287.0;-645.0;-595.0;-58.0;238.0;427.0;-717.0;257.0
-518.0;-168.0;152.0;-449.0;-445.0;-286.0;-646.0;-591.0;-61.0;231.0;428.0;-715.0;261.0
-523.0;-170.0;126.0;-459.0;-444.0;-284.0;-647.0;-587.0;-66.0;226.0;430.0;-712.0;265.0
-528.0;-174.0;107.0;-470.0;-440.0;-280.0;-646.0;-584.0;-71.0;226.0;432.0;-711.0;268.0
-534.0;-176.0;98.0;-477.0;-433.0;-271.0;-644.0;-581.0;-78.0;229.0;436.0;-711.0;270.0
-537.0;-174.0;105.0;-473.0;-429.0;-266.0;-642.0;-580.0;-82.0;231.0;437.0;-712.0;271.0
-538.0;-167.0;127.0;-452.0;-425.0;-261.0;-641.0;-582.0;-84.0;231.0;438.0;-714.0;270.0
-536.0;-159.0;146.0;-438.0;-424.0;-260.0;-641.0;-584.0;-84.0;230.0;438.0;-714.0;270.0
-535.0;-155.0;155.0;-433.0;-424.0;-261.0;-640.0;-586.0;-85.0;229.0;437.0;-714.0;270.0
-534.0;-150.0;161.0;-428.0;-424.0;-262.0;-640.0;-587.0;-86.0;227.0;436.0;-714.0;270.0
-534.0;-145.0;163.0;-423.0;-424.0;-263.0;-640.0;-588.0;-86.0;224.0;436.0;-714.0;270.0
-533.0;-139.0;160.0;-415.0;-424.0;-265.0;-640.0;-589.0;-87.0;219.0;435.0;-715.0;269.0
