InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-832;494.0;-224.0;-3;17;1;-232;914.0;1;66;1;275.0
-830;491.0;-213.0;-3;17;-1;-235;907.0;0;64;-1;290.0
-831;508.0;-225.0;-3;17;15;-237;920.0;-3;67;15;268.0
-833;509.0;-221.0;-3;17;2;-236;918.0;-2;64;2;280.0
-783;486.0;-48.0;-5;26;1;-257;925.0;2;71;1;314.0
-783;493.0;-70.0;-5;26;10;-249;932.0;4;76;10;310.0
-834;493.0;-181.0;-3;17;3;-230;907.0;1;64;3;280.0
-783;481.0;-71.0;-5;26;27;-259;923.0;-3;74;27;309.0
-842;479.0;-209.0;-3;17;23;-233;899.0;1;57;23;292.0
-836;498.0;-198.0;-3;17;14;-236;926.0;-3;62;14;254.0
-827;488.0;-232.0;-3;17;-6;-241;923.0;-9;67;-6;256.0
-827;469.0;-217.0;-3;17;-11;-238;923.0;-4;66;-11;286.0
-833;493.0;-208.0;-3;17;-18;-244;923.0;-9;60;-18;275.0
-829;500.0;-208.0;-3;17;-21;-246;925.0;-12;66;-21;256.0
-830;494.0;-222.0;-3;17;0;-235;915.0;-3;68;0;263.0
-835;490.0;-212.0;-3;17;-11;-237;915.0;-6;62;-11;273.0
-839;553.0;-190.0;-3;16;-4;-215;928.0;10;65;-4;253.0
-840;544.0;-196.0;-3;16;-5;-224;925.0;2;62;-5;256.0
-845;553.0;-196.0;-3;16;-12;-222;922.0;3;59;-12;265.0
-840;523.0;-202.0;-3;16;7;-224;925.0;2;63;7;266.0
-844;527.0;-192.0;-3;16;31;-226;919.0;2;57;31;278.0
-842;542.0;-193.0;-3;16;19;-220;918.0;10;64;19;278.0
-842;541.0;-188.0;-3;16;21;-221;938.0;9;63;21;244.0
-844;533.0;-163.0;-3;16;19;-220;917.0;10;62;19;258.0
-844;569.0;-169.0;-3;16;20;-221;928.0;9;62;20;273.0
-836;575.0;-161.0;-3;16;8;-230;924.0;1;65;8;254.0
-832;544.0;-161.0;-3;16;24;-230;933.0;1;68;24;254.0
-836;560.0;-141.0;-3;16;24;-231;924.0;0;65;24;264.0
-841;557.0;-168.0;-3;16;12;-226;935.0;8;62;12;251.0
-838;543.0;-186.0;-3;16;30;-230;940.0;4;62;30;260.0
-842;574.0;-173.0;-3;16;7;-234;931.0;2;57;7;266.0
-841;552.0;-175.0;-3;16;3;-235;935.0;1;59;3;244.0
-838;538.0;-165.0;-3;16;40;-233;942.0;2;64;40;253.0
-839;551.0;-181.0;-3;16;33;-236;938.0;0;63;33;245.0
-838;521.0;-171.0;-3;16;20;-238;926.0;1;59;20;265.0
-840;546.0;-181.0;-3;16;20;-238;923.0;0;58;20;284.0
-835;570.0;-213.0;-3;16;-8;-233;948.0;1;64;-8;224.0
-841;531.0;-143.0;-3;16;-15;-229;908.0;5;63;-15;285.0
-834;526.0;-160.0;-3;16;-31;-234;923.0;0;66;-31;283.0
-836;498.0;-151.0;-3;16;-19;-232;915.0;2;64;-19;282.0
-842;483.0;-185.0;-3;16;-27;-235;892.0;0;60;-27;346.0
-833;526.0;-174.0;-3;16;13;-251;932.0;-16;63;13;270.0
-834;520.0;-146.0;-3;16;-42;-243;941.0;-8;64;-42;265.0
-782;480.0;-71.0;-5;26;32;-258;915.0;-3;74;32;309.0
-839;503.0;-250.0;-3;17;-31;-226;896.0;6;68;-31;290.0
-846;526.0;-206.0;-3;15;25;-211;915.0;9;57;25;296.0
-845;495.0;-208.0;-3;15;6;-214;901.0;5;59;6;320.0
-851;484.0;-224.0;-3;15;9;-216;912.0;1;56;9;303.0
-783;492.0;-56.0;-5;26;-1;-260;924.0;-2;72;-1;309.0
-783;469.0;-54.0;-5;26;0;-251;924.0;-1;77;0;305.0
-843;410.0;-198.0;9;28;-87;-215;918.0;82;75;-87;307.0
-849;505.0;-175.0;-3;15;12;-214;904.0;6;56;12;289.0
-782;503.0;-40.0;-5;26;6;-243;929.0;0;83;6;295.0
-837;565.0;-239.0;-3;16;-14;-226;921.0;-2;65;-14;281.0
-868;555.0;-234.0;-3;16;-31;-220;933.0;9;38;-31;274.0
-834;580.0;-210.0;-3;16;36;-214;969.0;7;67;36;272.0
-834;556.0;-222.0;-3;16;-20;-222;895.0;-2;67;-20;274.0
-837;579.0;-237.0;-3;16;-32;-221;900.0;-1;67;-32;306.0
-835;510.0;-200.0;-3;16;40;-219;884.0;6;64;40;334.0
-832;563.0;-209.0;-3;16;31;-233;882.0;-5;60;31;339.0
-837;594.0;-213.0;-3;16;35;-230;918.0;-3;62;35;297.0
-845;539.0;-211.0;-3;16;21;-219;942.0;9;63;21;281.0
-833;554.0;-191.0;-3;16;-21;-215;915.0;15;68;-21;273.0
-826;578.0;-164.0;-3;16;-6;-228;914.0;3;68;-6;237.0
-831;595.0;-200.0;-3;16;3;-225;907.0;8;67;3;267.0
-821;594.0;-196.0;-3;16;12;-250;919.0;-18;65;12;237.0
-833;545.0;-236.0;-3;16;19;-238;909.0;-8;65;19;288.0
-836;554.0;-202.0;-3;16;15;-221;925.0;7;64;15;267.0
-839;566.0;-240.0;-3;16;-14;-218;911.0;11;61;-14;273.0
-841;555.0;-223.0;-3;16;11;-220;923.0;9;58;11;265.0
-838;550.0;-191.0;-3;16;-44;-219;915.0;9;64;-44;254.0
-834;584.0;-206.0;-3;16;11;-238;914.0;-13;65;11;273.0
-835;574.0;-214.0;-3;16;40;-224;937.0;1;65;40;237.0
-838;564.0;-189.0;-3;16;10;-223;924.0;2;62;10;259.0
-842;593.0;-188.0;-3;16;-18;-220;929.0;7;60;-18;267.0
-833;598.0;-178.0;-3;16;7;-234;925.0;-8;64;7;275.0
-838;588.0;-191.0;-3;16;36;-223;930.0;4;62;36;260.0
-834;590.0;-170.0;-3;16;43;-229;909.0;-2;65;43;260.0
-839;609.0;-177.0;-3;16;12;-219;953.0;10;63;12;224.0
-837;591.0;-161.0;-3;16;0;-233;934.0;-3;62;0;242.0
-833;589.0;-170.0;-3;16;9;-228;934.0;2;67;9;261.0
-835;591.0;-171.0;-3;16;25;-234;961.0;-4;65;25;254.0
-838;584.0;-166.0;-3;16;20;-229;934.0;4;61;20;243.0
-837;604.0;-183.0;-3;16;17;-233;931.0;0;64;17;269.0
-834;564.0;-165.0;-3;16;32;-231;943.0;3;62;32;252.0
-835;573.0;-175.0;-3;16;22;-230;918.0;4;63;22;250.0
-842;604.0;-183.0;-3;16;-21;-240;926.0;-6;57;-21;253.0
-838;594.0;-204.0;-3;16;-12;-226;941.0;7;62;-12;229.0
-834;599.0;-176.0;-3;16;-11;-234;959.0;-2;63;-11;243.0
-842;603.0;-170.0;-3;16;-21;-228;933.0;1;61;-21;227.0
-838;614.0;-179.0;-3;16;47;-216;934.0;13;66;47;228.0
-845;615.0;-173.0;-3;16;34;-214;941.0;15;61;34;224.0
-840;604.0;-169.0;-3;16;41;-235;950.0;-5;64;41;224.0
-843;603.0;-169.0;-3;16;34;-225;944.0;1;64;34;211.0
-846;618.0;-164.0;-3;16;14;-232;951.0;-7;58;14;204.0
-848;624.0;-165.0;-3;16;44;-221;941.0;4;61;44;225.0
-841;593.0;-172.0;-3;16;-10;-233;951.0;-4;62;-10;208.0
-786;467.0;-63.0;-5;26;6;-250;950.0;-3;79;6;295.0
-847;617.0;-162.0;-3;16;28;-218;942.0;10;63;28;226.0
-840;625.0;-180.0;-3;16;1;-230;941.0;1;65;1;217.0
-834;613.0;-167.0;-3;16;-51;-242;949.0;-10;69;-51;212.0
-844;619.0;-172.0;-3;16;-42;-234;938.0;-1;58;-42;207.0
-860;633.0;-165.0;-3;16;2;-214;944.0;22;44;2;216.0
-844;621.0;-147.0;-3;16;-11;-221;932.0;8;62;-11;220.0
-785;500.0;-47.0;-5;26;40;-248;932.0;-2;81;40;293.0
-836;623.0;-167.0;-3;16;-7;-232;922.0;-1;67;-7;219.0
-838;608.0;-146.0;-3;16;-23;-228;946.0;-4;68;-23;214.0
-844;599.0;-157.0;-3;16;38;-224;941.0;5;60;38;232.0
-838;604.0;-178.0;-3;16;17;-228;948.0;3;64;17;204.0
-839;624.0;-151.0;-3;16;24;-229;952.0;3;64;24;213.0
-838;617.0;-151.0;-3;16;-11;-234;933.0;3;63;-11;236.0
-838;609.0;-170.0;-3;16;7;-235;942.0;-2;64;7;227.0
-837;637.0;-160.0;-3;16;-32;-238;952.0;-3;63;-32;217.0
-840;638.0;-150.0;-3;16;1;-233;952.0;-2;63;1;218.0
-841;605.0;-169.0;-3;16;11;-223;947.0;3;66;11;219.0
-842;614.0;-179.0;-3;16;10;-224;932.0;2;66;10;229.0
-838;592.0;-189.0;-3;16;8;-234;953.0;-4;66;8;223.0
-839;622.0;-190.0;-3;16;36;-232;943.0;-2;66;36;215.0
-840;618.0;-186.0;-3;16;-12;-228;942.0;7;61;-12;212.0
-843;617.0;-153.0;-3;16;-29;-228;941.0;9;59;-29;229.0
-850;629.0;-151.0;-3;16;5;-207;933.0;7;66;5;218.0
-850;608.0;-181.0;-3;16;85;-216;944.0;16;58;85;220.0
-826;616.0;-159.0;-3;17;94;-239;934.0;-8;84;94;251.0
-826;594.0;-183.0;-3;18;25;-236;948.0;16;78;25;208.0
-833;603.0;-201.0;-3;18;9;-263;945.0;-5;67;9;193.0
-839;614.0;-192.0;-3;17;3;-254;942.0;-1;63;3;217.0
-833;599.0;-190.0;-3;17;-58;-265;945.0;-18;69;-58;210.0
-830;564.0;-188.0;-3;17;1;-257;942.0;-13;73;1;211.0
-784;505.0;-42.0;-5;26;19;-249;941.0;0;80;19;308.0
-837;531.0;-186.0;-3;17;19;-259;939.0;-8;63;19;248.0
-847;534.0;-133.0;-3;17;-23;-219;926.0;3;69;-23;227.0
-839;526.0;-148.0;-3;17;-25;-253;955.0;-9;63;-25;213.0
-848;520.0;-133.0;-3;17;-7;-226;948.0;2;64;-7;195.0
-850;514.0;-135.0;-3;17;-1;-233;952.0;0;60;-1;231.0
-812;472.0;-106.0;-3;20;31;-291;925.0;-23;87;31;204.0
-787;506.0;-24.0;-5;26;-10;-245;929.0;1;80;-10;302.0
-826;156.0;-135.0;3;-1;8;-282;993.0;-267;105;8;374.0
-823;557.0;-150.0;-3;21;1;-276;933.0;4;74;1;215.0
-881;419.0;-306.0;-11;1;-268;-262;698.0;-139;88;-268;-761.0
-833;504.0;-134.0;-3;21;13;-276;938.0;-1;62;13;194.0
-833;624.0;-117.0;-3;20;-95;-289;944.0;-8;53;-95;195.0
-817;623.0;-191.0;-29;10;-187;-298;1027.0;-73;51;-187;60.0
-786;486.0;-34.0;-5;26;41;-250;927.0;-1;80;41;294.0
-847;608.0;-164.0;-3;19;-47;-250;954.0;-7;52;-47;173.0
-856;711.0;-141.0;-8;12;-96;-214;948.0;-24;59;-96;196.0
-939;718.0;-137.0;126;-12;-156;476;836.0;117;0;-156;-814.0
-847;581.0;-142.0;-3;19;-14;-233;942.0;7;52;-14;200.0
-839;599.0;-152.0;-3;18;-48;-236;941.0;2;59;-48;208.0
-843;558.0;-178.0;-3;18;-25;-224;942.0;5;59;-25;199.0
-879;270.0;-675.0;-67;-12;-232;136;523.0;-10;64;-232;-635.0
-850;574.0;-220.0;-3;18;-12;-206;943.0;9;59;-12;215.0
-843;565.0;-221.0;-3;18;-1;-225;935.0;0;61;-1;229.0
-848;585.0;-201.0;-3;18;-10;-222;940.0;4;56;-10;223.0
-849;579.0;-185.0;-3;17;21;-209;956.0;1;62;21;199.0
-915;344.0;-422.0;-78;-8;-126;117;587.0;-17;31;-126;-626.0
-792;524.0;-41.0;-5;26;8;-256;948.0;-2;71;8;282.0
-796;521.0;-41.0;-5;26;-9;-252;960.0;2;68;-9;291.0
-861;529.0;-221.0;-3;17;47;-185;942.0;4;56;47;251.0
-858;569.0;-169.0;-3;17;20;-198;925.0;-2;59;20;233.0
-855;573.0;-135.0;-3;17;29;-201;957.0;3;57;29;191.0
-854;594.0;-131.0;-3;17;25;-193;939.0;2;61;25;213.0
-852;567.0;-141.0;-3;18;-1;-205;951.0;5;60;-1;230.0
-850;573.0;-123.0;-3;18;46;-205;952.0;-3;64;46;198.0
-847;589.0;-155.0;-3;18;51;-211;943.0;-6;66;51;196.0
-849;591.0;-141.0;-3;18;16;-219;955.0;-7;61;16;200.0
-851;597.0;-136.0;-3;18;1;-215;948.0;-4;59;1;201.0
-852;560.0;-135.0;-3;18;23;-214;967.0;0;58;23;186.0
-854;558.0;-121.0;-3;18;30;-213;963.0;-3;57;30;180.0
-852;565.0;-121.0;-3;18;17;-211;952.0;-4;59;17;191.0
-849;552.0;-141.0;-3;18;-21;-211;961.0;-8;62;-21;200.0
-853;607.0;-139.0;-4;18;11;-204;958.0;-13;59;11;207.0
-846;586.0;-129.0;-4;18;20;-212;968.0;-14;64;20;189.0
-847;565.0;-116.0;-4;18;5;-220;987.0;-26;62;5;177.0
-848;546.0;-98.0;-4;18;-15;-218;924.0;-38;62;-15;249.0
-850;577.0;-109.0;-5;18;-39;-216;940.0;-49;61;-39;246.0
-846;561.0;-119.0;-5;18;-10;-217;995.0;-47;65;-10;188.0
-786;478.0;-21.0;-5;26;1;-258;953.0;-3;77;1;274.0
-861;397.0;-511.0;-91;-2;38;-11;522.0;-3;57;38;-663.0
-876;593.0;1.0;0;30;72;-97;965.0;-333;148;72;19.0
-792;500.0;-34.0;-5;26;-31;-270;946.0;-8;69;-31;266.0
-794;514.0;-28.0;-5;26;-29;-257;949.0;-5;71;-29;283.0
-792;492.0;-48.0;-5;26;19;-255;937.0;-7;75;19;284.0
-780;515.0;-60.0;-5;26;-74;-259;939.0;0;78;-74;276.0
-831;632.0;-173.0;15;19;-53;-227;871.0;37;67;-53;502.0
-824;552.0;-119.0;17;20;-19;-230;870.0;33;71;-19;507.0
-839;600.0;-165.0;15;19;11;-209;848.0;50;63;11;464.0
-832;581.0;-179.0;15;19;-4;-226;898.0;36;65;-4;431.0
-839;542.0;-237.0;17;-2;-7;-220;829.0;-63;63;-7;479.0
-818;629.0;-192.0;-4;14;57;-248;832.0;-45;72;57;498.0
-822;607.0;-163.0;15;19;41;-228;857.0;35;69;41;465.0
-825;530.0;-113.0;17;22;-217;-307;881.0;21;52;-217;448.0
-823;609.0;-153.0;15;19;-24;-232;886.0;34;66;-24;420.0
-831;581.0;-142.0;15;19;16;-234;870.0;36;59;16;435.0
-830;636.0;-68.0;15;19;14;-229;900.0;41;63;14;465.0
-838;535.0;-72.0;15;19;29;-226;922.0;55;65;29;447.0
-823;371.0;-134.0;-28;14;26;-263;769.0;-1;66;26;746.0
-765;503.0;-40.0;-5;26;-4;-269;922.0;-1;87;-4;283.0
-770;506.0;-30.0;-5;26;-95;-273;952.0;-8;82;-95;282.0
-768;505.0;-39.0;-5;26;-70;-278;951.0;-11;82;-70;264.0
-768;504.0;-56.0;-5;26;-34;-274;943.0;-2;77;-34;263.0
-803;487.0;86.0;20;17;-71;-324;968.0;-19;61;-71;212.0
-818;546.0;118.0;-22;13;-9;-296;951.0;3;67;-9;168.0
-765;511.0;-24.0;-5;26;-5;-263;949.0;-1;83;-5;270.0
-769;502.0;-46.0;-5;27;11;-260;965.0;-1;79;11;251.0
-818;452.0;45.0;-1;16;-30;-281;949.0;-9;60;-30;306.0
-773;499.0;-30.0;-5;27;-15;-261;946.0;-2;75;-15;255.0
-823;406.0;157.0;25;18;-41;-254;906.0;8;61;-41;349.0
-824;152.0;191.0;9;40;-5;-252;1009.0;-13;121;-5;510.0
-812;568.0;40.0;-3;16;6;-265;943.0;-49;73;6;321.0
-762;515.0;-34.0;-5;27;-23;-265;954.0;5;81;-23;260.0
-755;475.0;-26.0;-5;27;-14;-280;944.0;-5;82;-14;282.0
-763;476.0;-60.0;-5;27;-56;-278;924.0;-5;74;-56;282.0
-757;500.0;-39.0;-5;27;-56;-270;952.0;9;74;-56;264.0
-687;222.0;-198.0;94;20;-55;-281;875.0;-10;91;-55;423.0
-747;517.0;-18.0;-5;27;-42;-277;950.0;8;81;-42;265.0
-752;544.0;-31.0;-5;27;30;-259;924.0;1;85;30;280.0
-824;234.0;-419.0;10;40;-10;-260;293.0;-4;117;-10;403.0
-808;-169.0;-508.0;149;17;15;-281;545.0;6;61;15;700.0
-846;540.0;-26.0;15;28;-57;-234;953.0;55;72;-57;421.0
-748;504.0;-32.0;-5;27;-14;-282;957.0;-7;84;-14;259.0
-802;607.0;28.0;15;28;-33;-250;909.0;46;107;-33;481.0
-744;480.0;-81.0;-5;27;11;-279;950.0;7;81;11;261.0
-825;502.0;-39.0;15;28;-16;-300;918.0;37;65;-16;370.0
-745;483.0;-64.0;-5;27;11;-278;978.0;3;83;11;271.0
-805;535.0;91.0;15;29;-15;-280;915.0;43;87;-15;273.0
-811;671.0;145.0;14;18;-126;-302;905.0;-7;66;-126;232.0
-773;492.0;126.0;30;36;63;-402;955.0;101;77;63;206.0
-539;411.0;107.0;-20;35;-377;-482;886.0;-338;686;-377;351.0
-747;468.0;-63.0;-5;27;-19;-279;947.0;-1;83;-19;276.0
-750;473.0;-36.0;-5;27;-26;-277;922.0;-3;81;-26;304.0
-814;566.0;18.0;32;30;-56;-287;961.0;105;73;-56;165.0
-806;634.0;155.0;-48;-1;13;-292;925.0;194;110;13;268.0
-863;575.0;-98.0;9;28;24;-164;910.0;132;88;24;442.0
-664;800.0;138.0;2;31;-181;-199;904.0;204;182;-181;273.0
-754;504.0;-13.0;-5;28;27;-261;931.0;-3;80;27;291.0
-847;591.0;-77.0;17;19;-5;-202;909.0;101;74;-5;358.0
-836;625.0;-69.0;17;19;7;-228;930.0;79;67;7;379.0
-828;562.0;-122.0;17;19;5;-236;912.0;81;73;5;379.0
-828;546.0;-139.0;17;19;-23;-221;869.0;63;71;-23;419.0
-713;519.0;-20.0;-5;28;-21;-283;924.0;5;108;-21;282.0
-733;567.0;-67.0;16;26;111;-422;926.0;124;124;111;379.0
-823;544.0;-96.0;17;19;13;-229;856.0;94;87;13;498.0
-842;583.0;-98.0;17;20;-24;-206;878.0;71;64;-24;473.0
-720;486.0;-63.0;-5;28;-8;-299;957.0;10;89;-8;312.0
-735;473.0;-52.0;-5;28;-33;-278;955.0;10;82;-33;276.0
-820;532.0;-129.0;17;20;-33;-243;809.0;44;71;-33;485.0
-821;564.0;-148.0;17;20;-49;-255;869.0;22;68;-49;524.0
-738;498.0;-4.0;-5;28;25;-269;960.0;-16;99;25;253.0
-824;844.0;-162.0;-2;18;5;-253;1106.0;10;55;5;192.0
-740;501.0;10.0;-5;28;14;-270;949.0;-13;95;14;253.0
-746;517.0;-9.0;-5;28;14;-283;931.0;-7;78;14;231.0
-736;534.0;-9.0;-5;28;31;-288;951.0;-1;81;31;239.0
-688;613.0;12.0;-172;34;-23;-302;938.0;31;116;-23;206.0
-717;541.0;8.0;-5;29;-55;-306;970.0;8;80;-55;221.0
-846;501.0;-129.0;9;28;2;-216;930.0;83;75;2;245.0
-1035;83.0;-403.0;-3;18;-389;212;702.0;499;46;-389;427.0
-842;450.0;-198.0;9;29;-5;-232;953.0;75;70;-5;243.0
-876;249.0;-202.0;117;16;-207;-318;813.0;81;37;-207;430.0
-827;786.0;-326.0;31;40;-37;-275;1108.0;-125;111;-37;354.0
-1366;73.0;-240.0;-23;31;833;419;647.0;-684;-127;833;358.0
-576;416.0;109.0;-16;82;886;-282;913.0;-449;1041;886;327.0
-709;545.0;31.0;-5;29;-48;-303;969.0;15;86;-48;208.0
-702;525.0;44.0;-5;29;-12;-292;950.0;13;98;-12;226.0
-836;560.0;-155.0;17;1;-27;-209;907.0;-44;64;-27;419.0
-866;476.0;-305.0;16;-3;1;-168;891.0;-127;75;1;447.0
-816;527.0;-244.0;16;3;-24;-251;881.0;-69;75;-24;354.0
-850;334.0;-196.0;152;28;-285;-231;923.0;-158;49;-285;413.0
-820;577.0;1.0;16;3;-34;-258;887.0;-60;71;-34;319.0
-822;566.0;27.0;16;3;-41;-251;922.0;-52;69;-41;316.0
-817;509.0;-46.0;16;4;-41;-268;896.0;-58;72;-41;301.0
-829;695.0;58.0;17;1;-28;-230;1134.0;-54;74;-28;251.0
-819;583.0;-29.0;16;4;-41;-266;916.0;-57;72;-41;290.0
-822;581.0;-55.0;16;4;-70;-261;940.0;-51;66;-70;258.0
-811;444.0;29.0;16;5;-21;-269;951.0;-48;75;-21;236.0
-774;852.0;117.0;24;20;106;-359;1100.0;-49;91;106;-1.0
-836;724.0;-45.0;26;17;-4;-237;942.0;15;66;-4;357.0
-796;327.0;-29.0;95;32;-66;-331;631.0;5;91;-66;504.0
-695;541.0;87.0;-5;30;49;-303;952.0;2;100;49;161.0
-840;800.0;108.0;25;17;26;-241;914.0;22;59;26;392.0
-800;974.0;191.0;9;21;36;-332;972.0;-14;77;36;-152.0
-823;650.0;44.0;24;17;20;-239;915.0;5;71;20;311.0
-827;582.0;19.0;24;17;9;-241;921.0;2;65;9;339.0
-822;597.0;42.0;24;17;-28;-254;933.0;-4;70;-28;292.0
-804;624.0;-64.0;24;17;-36;-278;924.0;-31;80;-36;359.0
-710;497.0;-8.0;-5;29;45;-307;987.0;9;94;45;148.0
-819;505.0;-66.0;24;17;5;-256;960.0;-1;71;5;313.0
-821;530.0;-21.0;24;17;-21;-258;917.0;-2;70;-21;403.0
-821;427.0;0.0;5;15;-31;-267;984.0;19;66;-31;511.0
-816;561.0;75.0;24;17;-48;-292;915.0;-30;64;-48;359.0
-816;554.0;92.0;24;17;-49;-292;904.0;-30;64;-49;396.0
-827;587.0;57.0;24;17;12;-245;946.0;16;69;12;291.0
-822;604.0;67.0;15;28;-35;-287;906.0;24;68;-35;483.0
-844;591.0;152.0;146;26;-6;-224;914.0;-32;64;-6;289.0
-812;578.0;93.0;23;18;-20;-282;924.0;-12;70;-20;255.0
-814;609.0;9.0;23;18;-25;-280;933.0;-10;69;-25;218.0
-808;536.0;-99.0;23;18;-57;-285;942.0;-10;69;-57;213.0
-796;444.0;-152.0;23;20;-169;-314;933.0;-7;81;-169;279.0
-844;533.0;26.0;19;23;-289;-276;969.0;12;20;-289;154.0
-789;545.0;-39.0;23;19;-101;-309;919.0;-24;79;-101;223.0
-813;605.0;-62.0;23;19;68;-286;935.0;2;67;68;225.0
-816;606.0;-78.0;23;19;53;-280;927.0;8;68;53;237.0
-810;608.0;-49.0;23;19;27;-290;932.0;-2;73;27;263.0
-738;624.0;-1.0;-25;33;-43;-378;1036.0;-107;108;-43;-194.0
-791;690.0;-40.0;23;19;36;-312;975.0;-19;78;36;116.0
-703;564.0;0.0;-5;30;-48;-298;991.0;9;93;-48;180.0
-468;614.0;347.0;1;-97;-780;-305;963.0;-91;1471;-780;185.0
-718;647.0;98.0;-5;30;25;-300;974.0;7;83;25;142.0
-696;747.0;149.0;5;23;506;-340;993.0;-48;228;506;59.0
-808;740.0;-66.0;19;16;46;-280;988.0;-38;66;46;-10.0
-800;637.0;-41.0;23;19;16;-308;969.0;-3;72;16;165.0
-799;662.0;-51.0;23;19;5;-307;989.0;-3;73;5;153.0
-799;635.0;-66.0;23;19;0;-307;979.0;1;74;0;146.0
-808;663.0;-34.0;23;19;25;-296;976.0;12;69;25;147.0
-803;644.0;-37.0;23;19;-2;-307;956.0;0;68;-2;166.0
-793;634.0;-66.0;23;19;-14;-312;970.0;-9;75;-14;147.0
-796;655.0;-49.0;23;19;-54;-313;973.0;-5;75;-54;166.0
-804;651.0;-28.0;23;19;-39;-301;971.0;5;69;-39;162.0
-810;835.0;202.0;88;36;-181;-379;971.0;-11;64;-181;41.0
-806;675.0;-42.0;23;19;-6;-305;972.0;2;67;-6;151.0
-799;634.0;-60.0;23;19;-6;-309;970.0;0;80;-6;163.0
-807;673.0;-31.0;23;19;9;-300;972.0;7;71;9;172.0
-806;653.0;-52.0;23;19;-15;-302;975.0;3;72;-15;162.0
-804;653.0;-47.0;23;19;6;-309;971.0;-4;71;6;169.0
-801;628.0;-39.0;23;19;31;-311;955.0;-6;72;31;192.0
-812;629.0;-86.0;23;19;-5;-308;963.0;-3;63;-5;207.0
-808;631.0;-72.0;23;19;24;-301;960.0;1;69;24;196.0
-814;645.0;-62.0;23;19;21;-293;961.0;11;70;21;182.0
-801;643.0;-51.0;23;19;14;-292;961.0;4;79;14;182.0
-798;639.0;-50.0;23;19;-2;-289;952.0;2;82;-2;191.0
-808;650.0;-56.0;23;19;36;-296;951.0;0;75;36;183.0
-811;638.0;-70.0;23;19;17;-299;974.0;-6;67;17;178.0
-816;677.0;-53.0;23;19;-22;-299;967.0;-3;61;-22;172.0
-813;638.0;-69.0;23;19;3;-288;958.0;8;70;3;191.0
-805;626.0;-96.0;23;19;-25;-299;969.0;-5;74;-25;197.0
-798;658.0;-85.0;23;19;-6;-301;962.0;-7;82;-6;223.0
-808;672.0;-77.0;23;19;13;-305;962.0;-6;66;13;166.0
-812;691.0;-78.0;23;19;-13;-292;953.0;6;67;-13;210.0
-816;634.0;-98.0;23;19;23;-296;940.0;3;63;23;220.0
-811;673.0;-96.0;23;19;10;-296;952.0;0;67;10;218.0
-811;605.0;-93.0;23;19;-10;-298;941.0;0;67;-10;253.0
-813;638.0;-111.0;23;19;42;-300;942.0;-1;63;42;281.0
-805;531.0;-117.0;23;19;35;-301;905.0;-5;70;35;293.0
-806;533.0;-114.0;23;19;-15;-300;957.0;-3;71;-15;258.0
-813;526.0;-129.0;23;19;-6;-291;954.0;6;66;-6;244.0
-789;469.0;-112.0;23;21;29;-360;951.0;-35;80;29;257.0
-810;535.0;-99.0;23;19;-13;-291;952.0;4;69;-13;203.0
-804;524.0;-84.0;23;19;-32;-302;953.0;-5;72;-32;250.0
-876;292.0;-107.0;140;32;21;-443;924.0;-92;0;21;318.0
-846;553.0;-99.0;-3;21;-71;-284;944.0;9;42;-71;166.0
-828;595.0;-121.0;22;21;-31;-334;958.0;3;43;-31;197.0
-823;514.0;-99.0;96;32;14;-426;989.0;48;19;14;92.0
-839;616.0;-90.0;22;21;-46;-319;952.0;18;35;-46;207.0
-1305;443.0;-190.0;-16;26;914;-744;848.0;-977;32;914;228.0
-811;644.0;-121.0;24;20;65;-299;957.0;3;67;65;237.0
-800;663.0;-98.0;24;20;12;-292;946.0;-3;65;12;191.0
-797;674.0;-136.0;24;19;-23;-292;955.0;3;77;-23;179.0
-786;420.0;-60.0;20;17;-91;-324;968.0;-14;72;-91;137.0
-827;864.0;-311.0;-4;16;42;-307;1022.0;-36;31;42;-138.0
-800;628.0;-112.0;21;16;194;-318;970.0;-12;57;194;81.0
-460;428.0;166.0;59;3;249;-593;913.0;673;861;249;243.0
-796;666.0;-166.0;24;19;48;-295;966.0;-2;75;48;148.0
-798;685.0;-91.0;24;19;28;-285;962.0;8;74;28;209.0
-800;679.0;-125.0;24;19;26;-283;959.0;9;68;26;199.0
-788;636.0;-159.0;24;19;-12;-302;947.0;-10;77;-12;230.0
-794;660.0;-152.0;24;19;-15;-294;945.0;-9;68;-15;225.0
-817;653.0;-181.0;24;19;-22;-310;948.0;-2;61;-22;230.0
-812;645.0;-39.0;21;16;-3;-283;1002.0;-40;71;-3;219.0
-809;559.0;-43.0;21;16;-3;-275;917.0;-33;75;-3;305.0
-816;542.0;-82.0;21;16;-22;-276;960.0;-33;65;-22;299.0
-826;520.0;-4.0;21;16;-3;-258;929.0;-7;66;-3;307.0
-824;540.0;10.0;21;16;-20;-264;917.0;-12;67;-20;301.0
