InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-513.0;-162.0;137.0;-438.0;-427.0;-273.0;-633.0;-605.0;-58.0;232.0;433.0;-731.0;249.0
-514.0;-162.0;137.0;-438.0;-427.0;-272.0;-632.0;-604.0;-58.0;232.0;433.0;-732.0;248.0
-518.0;-161.0;139.0;-435.0;-426.0;-270.0;-632.0;-602.0;-58.0;231.0;434.0;-732.0;247.0
-521.0;-158.0;141.0;-431.0;-425.0;-269.0;-632.0;-598.0;-58.0;230.0;435.0;-732.0;248.0
-523.0;-156.0;141.0;-429.0;-425.0;-268.0;-631.0;-597.0;-58.0;228.0;436.0;-732.0;249.0
-597.0;-39.0;5.0;-318.0;-375.0;-218.0;-587.0;-504.0;-193.0;150.0;499.0;-724.0;308.0
-589.0;-49.0;37.0;-341.0;-377.0;-222.0;-587.0;-512.0;-188.0;173.0;499.0;-725.0;307.0
-585.0;-59.0;56.0;-359.0;-378.0;-224.0;-586.0;-517.0;-184.0;181.0;497.0;-727.0;305.0
-556.0;-137.0;122.0;-456.0;-413.0;-246.0;-634.0;-599.0;-88.0;237.0;402.0;-728.0;244.0
-584.0;-63.0;49.0;-358.0;-380.0;-226.0;-586.0;-519.0;-183.0;180.0;496.0;-729.0;304.0
-529.0;-173.0;98.0;-470.0;-477.0;-282.0;-660.0;-571.0;-62.0;190.0;409.0;-690.0;291.0
-552.0;-145.0;90.0;-439.0;-445.0;-255.0;-642.0;-540.0;-78.0;163.0;454.0;-693.0;319.0
-571.0;-131.0;136.0;-399.0;-417.0;-236.0;-630.0;-497.0;-89.0;170.0;502.0;-695.0;336.0
-570.0;-112.0;114.0;-384.0;-416.0;-235.0;-626.0;-496.0;-94.0;156.0;505.0;-692.0;346.0
-573.0;-101.0;90.0;-377.0;-411.0;-230.0;-620.0;-493.0;-97.0;135.0;510.0;-693.0;353.0
-582.0;-65.0;42.0;-358.0;-381.0;-228.0;-586.0;-522.0;-181.0;181.0;493.0;-729.0;303.0
-580.0;-69.0;40.0;-361.0;-383.0;-230.0;-587.0;-525.0;-179.0;182.0;491.0;-729.0;302.0
-578.0;-72.0;40.0;-363.0;-384.0;-231.0;-588.0;-527.0;-178.0;182.0;490.0;-729.0;301.0
-575.0;-75.0;42.0;-365.0;-387.0;-232.0;-590.0;-530.0;-175.0;181.0;489.0;-729.0;301.0
-573.0;-73.0;42.0;-363.0;-387.0;-232.0;-590.0;-532.0;-174.0;177.0;489.0;-729.0;301.0
-595.0;-27.0;3.0;-295.0;-368.0;-220.0;-578.0;-505.0;-193.0;141.0;506.0;-727.0;318.0
-591.0;-35.0;17.0;-304.0;-370.0;-222.0;-578.0;-508.0;-190.0;152.0;505.0;-728.0;315.0
-588.0;-42.0;32.0;-315.0;-372.0;-224.0;-581.0;-513.0;-186.0;161.0;503.0;-728.0;312.0
-584.0;-48.0;42.0;-325.0;-374.0;-225.0;-583.0;-517.0;-184.0;168.0;501.0;-728.0;310.0
-581.0;-52.0;44.0;-331.0;-377.0;-226.0;-584.0;-521.0;-181.0;172.0;499.0;-729.0;309.0
-579.0;-54.0;41.0;-334.0;-379.0;-226.0;-585.0;-524.0;-179.0;172.0;497.0;-728.0;308.0
-576.0;-57.0;37.0;-337.0;-380.0;-226.0;-587.0;-526.0;-178.0;171.0;497.0;-728.0;307.0
-733.0;43.0;-17.0;-217.0;-214.0;-91.0;-556.0;-284.0;-303.0;94.0;580.0;-671.0;387.0
-640.0;-793.0;430.0;-429.0;571.0;-583.0;203.0;428.0;-945.0;266.0;282.0;13.0;256.0
-522.0;-185.0;142.0;-449.0;-448.0;-286.0;-654.0;-588.0;-58.0;233.0;426.0;-710.0;255.0
-250.0;-573.0;370.0;-578.0;-536.0;-630.0;-648.0;-769.0;202.0;528.0;242.0;-734.0;14.0
-439.0;-349.0;273.0;-650.0;-534.0;-368.0;-637.0;-641.0;149.0;453.0;335.0;-756.0;1.0
-762.0;-495.0;311.0;-129.0;40.0;-45.0;-186.0;62.0;-580.0;313.0;643.0;-427.0;668.0
-786.0;-527.0;-63.0;-805.0;-403.0;-81.0;-620.0;-458.0;-5.0;118.0;96.0;-781.0;68.0
-515.0;-198.0;124.0;-509.0;-439.0;-283.0;-645.0;-602.0;-55.0;257.0;424.0;-720.0;248.0
-556.0;-164.0;126.0;-480.0;-404.0;-247.0;-628.0;-602.0;-69.0;258.0;407.0;-741.0;227.0
-628.0;-209.0;213.0;-570.0;-399.0;-370.0;-566.0;-409.0;5.0;335.0;528.0;-793.0;226.0
-684.0;-109.0;109.0;-439.0;-442.0;-293.0;-593.0;-398.0;-93.0;233.0;423.0;-755.0;264.0
-704.0;-348.0;615.0;-584.0;-190.0;-56.0;-560.0;-515.0;-236.0;560.0;451.0;-767.0;208.0
-534.0;-176.0;98.0;-477.0;-433.0;-271.0;-644.0;-581.0;-78.0;229.0;436.0;-711.0;270.0
-785.0;-478.0;158.0;-668.0;-469.0;-232.0;-588.0;-349.0;-13.0;314.0;204.0;-803.0;97.0
-777.0;261.0;-107.0;-72.0;-165.0;-93.0;-463.0;-175.0;-424.0;-89.0;582.0;-587.0;511.0
-365.0;781.0;-713.0;644.0;550.0;552.0;375.0;746.0;-735.0;-615.0;91.0;347.0;446.0
-498.0;184.0;-201.0;508.0;-466.0;292.0;-656.0;-609.0;-73.0;-261.0;405.0;-717.0;223.0
-551.0;-168.0;129.0;-475.0;-410.0;-254.0;-632.0;-603.0;-62.0;257.0;405.0;-740.0;221.0
-618.0;-41.0;5.0;-317.0;-349.0;-195.0;-569.0;-468.0;-228.0;112.0;526.0;-703.0;360.0
609.0;-400.0;236.0;-801.0;239.0;-119.0;580.0;617.0;166.0;201.0;-438.0;761.0;-240.0
-701.0;-179.0;-193.0;-621.0;-283.0;-150.0;-545.0;-436.0;-267.0;-84.0;488.0;-689.0;397.0
603.0;663.0;-94.0;685.0;540.0;400.0;681.0;559.0;-126.0;-407.0;-179.0;718.0;-73.0
-605.0;-423.0;-331.0;-582.0;-374.0;-207.0;-602.0;-483.0;-201.0;-167.0;511.0;-689.0;351.0
-548.0;-152.0;76.0;-451.0;-410.0;-258.0;-611.0;-556.0;-121.0;225.0;472.0;-724.0;296.0
627.0;-667.0;623.0;-317.0;-385.0;-220.0;-101.0;-461.0;745.0;483.0;-497.0;93.0;-653.0
-514.0;-191.0;159.0;-474.0;-441.0;-284.0;-646.0;-601.0;-54.0;252.0;425.0;-719.0;251.0
-489.0;-218.0;154.0;-500.0;-505.0;-296.0;-677.0;-617.0;-22.0;215.0;354.0;-693.0;247.0
-489.0;-210.0;135.0;-474.0;-469.0;-311.0;-650.0;-612.0;-25.0;255.0;408.0;-726.0;225.0
-528.0;-232.0;215.0;-517.0;-461.0;-264.0;-659.0;-541.0;-54.0;231.0;465.0;-712.0;236.0
-516.0;-179.0;164.0;-440.0;-434.0;-277.0;-643.0;-604.0;-59.0;251.0;424.0;-724.0;245.0
-829.0;-454.0;-5.0;-734.0;-452.0;-419.0;-667.0;-275.0;-21.0;321.0;182.0;-740.0;84.0
-282.0;-312.0;504.0;-573.0;-386.0;-365.0;-480.0;-738.0;163.0;461.0;477.0;-851.0;138.0
-706.0;-607.0;532.0;-367.0;249.0;-263.0;-35.0;296.0;-711.0;450.0;593.0;-200.0;673.0
-655.0;-58.0;126.0;-385.0;-358.0;-228.0;-614.0;-435.0;-172.0;191.0;504.0;-706.0;307.0
-596.0;751.0;-613.0;473.0;379.0;273.0;173.0;486.0;-746.0;-475.0;514.0;-37.0;642.0
-518.0;-176.0;162.0;-439.0;-432.0;-277.0;-642.0;-604.0;-61.0;250.0;425.0;-724.0;246.0
-519.0;-175.0;162.0;-439.0;-432.0;-275.0;-642.0;-603.0;-61.0;250.0;426.0;-724.0;246.0
-518.0;-178.0;163.0;-441.0;-433.0;-274.0;-643.0;-602.0;-59.0;251.0;426.0;-723.0;246.0
-615.0;-18.0;-15.0;-292.0;-368.0;-204.0;-581.0;-471.0;-221.0;107.0;515.0;-703.0;346.0
-606.0;-70.0;-128.0;-399.0;-361.0;-203.0;-577.0;-479.0;-210.0;122.0;522.0;-711.0;344.0
-617.0;-4.0;-12.0;-279.0;-347.0;-192.0;-570.0;-468.0;-225.0;104.0;529.0;-708.0;352.0
-504.0;-238.0;236.0;-517.0;-471.0;-276.0;-656.0;-581.0;-46.0;267.0;431.0;-725.0;207.0
-517.0;-206.0;246.0;-478.0;-409.0;-265.0;-628.0;-605.0;-65.0;269.0;446.0;-737.0;240.0
-500.0;-235.0;252.0;-504.0;-444.0;-289.0;-653.0;-613.0;-48.0;282.0;421.0;-724.0;217.0
865.0;354.0;-220.0;-2.0;268.0;-112.0;353.0;-96.0;554.0;-82.0;-414.0;543.0;-523.0
376.0;785.0;-631.0;701.0;-555.0;568.0;-456.0;-685.0;664.0;-611.0;-285.0;-277.0;-524.0
-639.0;-207.0;258.0;-494.0;-364.0;-575.0;-554.0;-348.0;-56.0;275.0;581.0;-779.0;288.0
-477.0;-263.0;263.0;-540.0;-490.0;-294.0;-660.0;-603.0;-21.0;296.0;410.0;-728.0;184.0
376.0;-399.0;397.0;-673.0;525.0;-359.0;675.0;687.0;-102.0;409.0;-331.0;721.0;-116.0
-515.0;-173.0;176.0;-438.0;-443.0;-287.0;-646.0;-597.0;-58.0;240.0;426.0;-717.0;255.0
165.0;-791.0;690.0;-554.0;-635.0;-508.0;-381.0;-753.0;693.0;589.0;-54.0;-599.0;-127.0
195.0;-583.0;568.0;-707.0;569.0;451.0;-634.0;777.0;230.0;596.0;-187.0;-737.0;-52.0
