InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
188.0;493.0;-287.0;1002.0;879.0;886.0;-552.0;-115.0;-23.0
182.0;331.0;?;998.0;890.0;896.0;-539.0;-60.0;37.0
179.0;432.0;-286.0;1000.0;907.0;?;-421.0;-8.0;25.0
177.0;387.0;-288.0;?;922.0;904.0;-351.0;25.0;19.0
175.0;454.0;-292.0;1003.0;938.0;905.0;-353.0;49.0;77.0
174.0;320.0;-296.0;1002.0;948.0;?;-323.0;60.0;126.0
173.0;226.0;-296.0;?;950.0;904.0;-221.0;66.0;117.0
176.0;225.0;-296.0;1000.0;959.0;909.0;-249.0;66.0;125.0
179.0;153.0;-298.0;997.0;961.0;905.0;-264.0;64.0;107.0
186.0;21.0;-294.0;1000.0;964.0;912.0;-309.0;59.0;68.0
188.0;51.0;-290.0;995.0;961.0;910.0;-268.0;56.0;94.0
192.0;137.0;?;994.0;966.0;912.0;-240.0;?;?
193.0;129.0;-288.0;990.0;970.0;912.0;-186.0;44.0;207.0
198.0;65.0;-289.0;987.0;969.0;912.0;-152.0;37.0;250.0
202.0;130.0;-296.0;984.0;973.0;914.0;-154.0;26.0;248.0
208.0;115.0;-302.0;980.0;973.0;913.0;-153.0;?;?
215.0;59.0;-307.0;985.0;977.0;914.0;-173.0;8.0;189.0
221.0;8.0;-305.0;983.0;976.0;910.0;-187.0;-2.0;197.0
223.0;-20.0;-306.0;985.0;979.0;913.0;-229.0;-9.0;179.0
224.0;-17.0;-308.0;981.0;976.0;910.0;-247.0;-18.0;136.0
225.0;33.0;-307.0;979.0;977.0;913.0;-251.0;-23.0;122.0
222.0;51.0;?;976.0;978.0;912.0;-206.0;-25.0;142.0
220.0;59.0;-304.0;971.0;977.0;913.0;-198.0;-27.0;170.0
219.0;71.0;-305.0;971.0;980.0;914.0;-186.0;-26.0;212.0
219.0;65.0;-303.0;?;979.0;912.0;-131.0;-24.0;233.0
217.0;56.0;-304.0;968.0;982.0;915.0;-186.0;-23.0;243.0
219.0;79.0;-306.0;964.0;983.0;914.0;-198.0;-23.0;241.0
222.0;19.0;-310.0;968.0;987.0;915.0;-224.0;-22.0;?
220.0;1.0;-312.0;963.0;987.0;916.0;-277.0;-20.0;146.0
219.0;36.0;-318.0;962.0;988.0;917.0;-230.0;-16.0;137.0
218.0;60.0;-319.0;961.0;990.0;918.0;-222.0;-11.0;152.0
215.0;94.0;-321.0;957.0;992.0;917.0;-234.0;-6.0;153.0
211.0;82.0;-322.0;957.0;994.0;922.0;-214.0;2.0;?
208.0;74.0;-319.0;951.0;992.0;920.0;-214.0;7.0;165.0
205.0;?;-318.0;950.0;988.0;921.0;-201.0;13.0;204.0
203.0;83.0;-314.0;948.0;988.0;918.0;-190.0;18.0;201.0
202.0;51.0;-313.0;947.0;989.0;921.0;-148.0;21.0;200.0
196.0;45.0;-307.0;944.0;987.0;921.0;-161.0;23.0;?
191.0;31.0;-304.0;942.0;986.0;920.0;-186.0;25.0;210.0
188.0;4.0;-297.0;945.0;986.0;920.0;-139.0;26.0;223.0
182.0;33.0;-293.0;940.0;987.0;919.0;-179.0;25.0;204.0
179.0;42.0;-290.0;940.0;986.0;920.0;-161.0;27.0;216.0
175.0;-3.0;-285.0;938.0;985.0;920.0;-171.0;?;232.0
174.0;6.0;-283.0;939.0;986.0;921.0;-192.0;27.0;224.0
169.0;29.0;-274.0;935.0;984.0;920.0;-201.0;28.0;216.0
167.0;23.0;-275.0;936.0;985.0;921.0;-204.0;29.0;191.0
164.0;38.0;-270.0;934.0;984.0;919.0;-204.0;?;212.0
162.0;53.0;-266.0;931.0;986.0;919.0;-193.0;26.0;212.0
156.0;60.0;-263.0;930.0;984.0;921.0;-226.0;25.0;211.0
153.0;36.0;-262.0;927.0;980.0;917.0;-243.0;23.0;?
150.0;58.0;-259.0;926.0;982.0;920.0;-243.0;19.0;209.0
150.0;86.0;-255.0;925.0;978.0;917.0;-182.0;15.0;292.0
150.0;52.0;-255.0;927.0;981.0;919.0;-197.0;9.0;256.0
151.0;105.0;-253.0;925.0;978.0;916.0;-328.0;1.0;114.0
152.0;86.0;-252.0;927.0;982.0;?;-256.0;-8.0;208.0
153.0;78.0;-252.0;?;977.0;914.0;-252.0;-16.0;226.0
155.0;106.0;-249.0;930.0;976.0;915.0;-311.0;-20.0;164.0
155.0;153.0;-246.0;930.0;976.0;915.0;-297.0;-31.0;112.0
?;181.0;-247.0;933.0;972.0;912.0;-272.0;-41.0;101.0
158.0;202.0;-244.0;934.0;967.0;911.0;-241.0;-54.0;131.0
158.0;149.0;-243.0;933.0;961.0;907.0;-218.0;-64.0;151.0
158.0;127.0;-242.0;936.0;961.0;906.0;-194.0;-76.0;166.0
160.0;133.0;-241.0;935.0;956.0;901.0;-203.0;-90.0;149.0
158.0;126.0;-241.0;937.0;952.0;901.0;-243.0;-99.0;171.0
161.0;103.0;-240.0;937.0;946.0;898.0;-304.0;-106.0;184.0
159.0;?;-239.0;938.0;945.0;897.0;-263.0;-111.0;191.0
161.0;113.0;-238.0;940.0;942.0;896.0;-295.0;-115.0;187.0
159.0;164.0;-234.0;939.0;939.0;893.0;-344.0;-118.0;186.0
159.0;178.0;-233.0;940.0;940.0;895.0;-350.0;-122.0;161.0
155.0;164.0;-228.0;938.0;936.0;?;-325.0;-122.0;154.0
152.0;213.0;-226.0;940.0;937.0;894.0;-383.0;-125.0;147.0
147.0;229.0;-219.0;937.0;934.0;889.0;-389.0;-127.0;155.0
145.0;201.0;-216.0;936.0;933.0;894.0;-397.0;-129.0;146.0
142.0;264.0;-212.0;935.0;932.0;890.0;-374.0;-130.0;148.0
138.0;315.0;-211.0;935.0;933.0;892.0;-375.0;?;165.0
135.0;339.0;-208.0;934.0;930.0;889.0;-365.0;-139.0;137.0
132.0;323.0;-206.0;933.0;924.0;887.0;?;-147.0;?
133.0;301.0;-204.0;935.0;922.0;887.0;-362.0;-154.0;137.0
129.0;255.0;-201.0;930.0;915.0;882.0;-295.0;?;117.0
128.0;250.0;-201.0;936.0;911.0;880.0;-355.0;-173.0;121.0
126.0;268.0;-199.0;932.0;903.0;876.0;-397.0;-182.0;103.0
127.0;256.0;-199.0;934.0;903.0;875.0;-383.0;-192.0;113.0
127.0;247.0;?;936.0;898.0;871.0;-356.0;-199.0;?
128.0;342.0;-198.0;936.0;895.0;870.0;-386.0;?;124.0
131.0;330.0;?;939.0;892.0;863.0;-395.0;-217.0;142.0
133.0;340.0;-200.0;939.0;885.0;856.0;?;-226.0;138.0
134.0;322.0;-200.0;942.0;883.0;858.0;-382.0;-234.0;144.0
135.0;344.0;-202.0;943.0;877.0;852.0;?;-243.0;137.0
137.0;361.0;-204.0;944.0;874.0;851.0;-417.0;-252.0;108.0
137.0;364.0;-206.0;?;870.0;847.0;-408.0;-261.0;159.0
138.0;?;-208.0;946.0;864.0;?;-392.0;-269.0;174.0
137.0;352.0;-208.0;945.0;862.0;840.0;-388.0;-275.0;161.0
?;412.0;-208.0;945.0;857.0;838.0;?;-284.0;158.0
138.0;387.0;-208.0;948.0;853.0;835.0;-382.0;-293.0;163.0
139.0;366.0;-209.0;946.0;847.0;833.0;-415.0;-298.0;175.0
141.0;358.0;-210.0;949.0;?;831.0;-427.0;-301.0;173.0
139.0;343.0;-209.0;949.0;842.0;829.0;-417.0;-305.0;147.0
143.0;369.0;-210.0;952.0;?;828.0;-427.0;-306.0;139.0
145.0;396.0;-210.0;?;839.0;829.0;-427.0;-306.0;147.0
143.0;392.0;-210.0;?;841.0;829.0;-407.0;-306.0;158.0
142.0;405.0;-208.0;953.0;838.0;829.0;-375.0;?;147.0
144.0;402.0;-208.0;952.0;838.0;829.0;-409.0;-307.0;146.0
142.0;390.0;-206.0;953.0;838.0;829.0;-418.0;-309.0;146.0
140.0;367.0;-203.0;951.0;835.0;827.0;-440.0;-310.0;155.0
136.0;383.0;-202.0;950.0;838.0;829.0;-443.0;-308.0;174.0
134.0;404.0;-201.0;947.0;834.0;825.0;-442.0;-309.0;155.0
133.0;412.0;-200.0;950.0;836.0;828.0;-446.0;-310.0;165.0
131.0;423.0;-199.0;946.0;835.0;827.0;-413.0;-308.0;167.0
129.0;407.0;?;948.0;835.0;829.0;-412.0;-309.0;171.0
126.0;416.0;-196.0;945.0;832.0;827.0;-419.0;-310.0;150.0
129.0;416.0;-197.0;946.0;831.0;?;-388.0;-309.0;144.0
131.0;395.0;-197.0;947.0;831.0;829.0;-407.0;-308.0;153.0
130.0;398.0;-196.0;947.0;830.0;829.0;-406.0;-307.0;146.0
?;396.0;-194.0;950.0;831.0;830.0;-400.0;-306.0;157.0
130.0;392.0;-196.0;947.0;828.0;828.0;-428.0;-305.0;125.0
133.0;389.0;-198.0;950.0;830.0;829.0;-445.0;-306.0;129.0
131.0;401.0;-195.0;949.0;829.0;829.0;-450.0;-306.0;129.0
133.0;414.0;-199.0;950.0;829.0;830.0;-425.0;-308.0;142.0
133.0;416.0;-199.0;950.0;828.0;828.0;-441.0;-306.0;147.0
136.0;423.0;-201.0;948.0;830.0;830.0;-437.0;-309.0;?
135.0;409.0;-200.0;949.0;?;830.0;-432.0;-314.0;165.0
136.0;?;-201.0;948.0;826.0;827.0;-431.0;-313.0;163.0
136.0;431.0;-202.0;950.0;829.0;?;-446.0;?;143.0
?;437.0;-202.0;946.0;827.0;827.0;-455.0;?;138.0
?;440.0;-202.0;949.0;829.0;827.0;-459.0;-318.0;161.0
135.0;444.0;-201.0;948.0;827.0;824.0;-441.0;-317.0;143.0
136.0;440.0;-203.0;950.0;?;828.0;-427.0;-320.0;145.0
134.0;441.0;-202.0;948.0;829.0;825.0;-438.0;-317.0;147.0
135.0;438.0;-201.0;946.0;828.0;826.0;-427.0;-319.0;138.0
135.0;428.0;-201.0;947.0;828.0;826.0;-439.0;-322.0;149.0
133.0;429.0;-200.0;947.0;826.0;824.0;-438.0;-321.0;144.0
135.0;431.0;-203.0;948.0;829.0;827.0;-451.0;-323.0;152.0
134.0;428.0;-200.0;946.0;825.0;825.0;-440.0;-324.0;165.0
135.0;429.0;?;948.0;828.0;826.0;?;-324.0;148.0
135.0;436.0;-203.0;948.0;824.0;824.0;-423.0;-323.0;145.0
136.0;438.0;-204.0;948.0;825.0;826.0;-415.0;-325.0;165.0
136.0;436.0;-204.0;949.0;823.0;822.0;-417.0;-328.0;183.0
136.0;428.0;?;951.0;?;?;-426.0;-329.0;?
139.0;420.0;-205.0;950.0;824.0;?;-450.0;-332.0;178.0
138.0;434.0;-207.0;950.0;821.0;821.0;-430.0;-333.0;?
138.0;435.0;-207.0;952.0;824.0;823.0;-435.0;-336.0;168.0
139.0;438.0;-208.0;951.0;820.0;820.0;-430.0;-333.0;174.0
139.0;441.0;-208.0;953.0;821.0;822.0;-426.0;-337.0;157.0
137.0;434.0;-209.0;952.0;819.0;821.0;-448.0;-336.0;160.0
140.0;437.0;-209.0;953.0;821.0;821.0;-437.0;-338.0;166.0
140.0;445.0;?;?;819.0;?;-439.0;-337.0;164.0
141.0;450.0;-211.0;952.0;820.0;820.0;-435.0;-339.0;165.0
141.0;445.0;-212.0;954.0;821.0;822.0;-429.0;-341.0;171.0
143.0;?;-213.0;955.0;?;819.0;-438.0;-341.0;184.0
145.0;447.0;-214.0;954.0;821.0;820.0;-443.0;-341.0;176.0
145.0;450.0;-214.0;951.0;816.0;818.0;?;-340.0;175.0
147.0;457.0;-217.0;958.0;819.0;820.0;-434.0;-345.0;184.0
147.0;459.0;-217.0;954.0;816.0;816.0;-423.0;-345.0;182.0
151.0;457.0;-220.0;955.0;816.0;?;-407.0;-346.0;168.0
151.0;446.0;-221.0;955.0;814.0;815.0;-410.0;-349.0;197.0
152.0;433.0;-222.0;955.0;815.0;815.0;-401.0;-351.0;189.0
154.0;421.0;?;955.0;815.0;815.0;-435.0;-351.0;?
154.0;425.0;-221.0;955.0;812.0;813.0;-427.0;-351.0;171.0
152.0;432.0;-222.0;955.0;815.0;814.0;-456.0;?;164.0
149.0;442.0;?;953.0;812.0;813.0;-428.0;-354.0;171.0
147.0;437.0;-221.0;?;815.0;814.0;-439.0;-354.0;198.0
147.0;444.0;-218.0;948.0;812.0;812.0;-438.0;-353.0;159.0
142.0;459.0;-218.0;948.0;814.0;815.0;-462.0;-352.0;157.0
141.0;472.0;-215.0;944.0;815.0;?;-451.0;-352.0;146.0
140.0;467.0;-215.0;944.0;816.0;815.0;-455.0;?;170.0
139.0;458.0;-213.0;943.0;818.0;817.0;-446.0;-350.0;177.0
135.0;467.0;-210.0;941.0;818.0;817.0;-426.0;-348.0;165.0
133.0;450.0;-208.0;940.0;820.0;820.0;-413.0;-346.0;?
130.0;453.0;-204.0;939.0;819.0;818.0;-397.0;-345.0;175.0
126.0;454.0;-204.0;939.0;819.0;820.0;?;-344.0;175.0
123.0;437.0;?;?;817.0;?;-455.0;-341.0;171.0
119.0;433.0;-199.0;935.0;821.0;823.0;-465.0;-341.0;137.0
114.0;429.0;-197.0;932.0;818.0;823.0;-460.0;-337.0;146.0
?;438.0;-193.0;933.0;820.0;824.0;?;-334.0;146.0
110.0;463.0;-191.0;929.0;822.0;824.0;-453.0;-333.0;146.0
109.0;488.0;-189.0;927.0;?;826.0;-438.0;-330.0;170.0
109.0;501.0;-191.0;929.0;826.0;827.0;-424.0;-331.0;166.0
109.0;490.0;-191.0;927.0;824.0;825.0;-388.0;-327.0;190.0
?;454.0;-194.0;?;824.0;829.0;-409.0;-328.0;196.0
?;428.0;-193.0;931.0;822.0;825.0;-419.0;-327.0;?
116.0;421.0;-196.0;933.0;822.0;827.0;-411.0;-331.0;165.0
117.0;417.0;-196.0;931.0;819.0;824.0;-415.0;-331.0;174.0
117.0;432.0;-196.0;930.0;817.0;825.0;-421.0;-333.0;175.0
119.0;426.0;-199.0;931.0;820.0;826.0;-431.0;?;165.0
119.0;427.0;-197.0;931.0;817.0;822.0;-448.0;-336.0;165.0
?;424.0;-199.0;934.0;819.0;824.0;-466.0;-336.0;162.0
120.0;429.0;-195.0;931.0;816.0;823.0;?;-336.0;145.0
122.0;464.0;-198.0;935.0;819.0;826.0;-440.0;-335.0;163.0
125.0;498.0;-196.0;934.0;818.0;823.0;-454.0;-338.0;175.0
128.0;489.0;-200.0;936.0;820.0;824.0;-426.0;-339.0;181.0
128.0;466.0;-201.0;934.0;820.0;823.0;-474.0;-341.0;201.0
131.0;464.0;?;935.0;819.0;822.0;-459.0;-342.0;210.0
134.0;487.0;-204.0;937.0;817.0;824.0;-426.0;-344.0;240.0
137.0;505.0;-206.0;937.0;813.0;821.0;-404.0;-345.0;238.0
142.0;523.0;-211.0;941.0;813.0;822.0;-354.0;-347.0;272.0
146.0;498.0;-215.0;943.0;806.0;819.0;?;-350.0;282.0
155.0;472.0;-220.0;948.0;809.0;822.0;-321.0;-351.0;282.0
160.0;444.0;-226.0;950.0;804.0;816.0;-327.0;-349.0;271.0
169.0;387.0;-231.0;956.0;802.0;818.0;-296.0;-352.0;301.0
175.0;346.0;-238.0;959.0;798.0;813.0;-275.0;-353.0;281.0
178.0;344.0;-241.0;962.0;793.0;812.0;-297.0;-355.0;304.0
181.0;371.0;?;963.0;792.0;811.0;-306.0;-354.0;337.0
?;374.0;-246.0;960.0;786.0;809.0;-275.0;-354.0;354.0
180.0;372.0;-244.0;962.0;786.0;811.0;?;-352.0;324.0
183.0;384.0;-243.0;957.0;781.0;812.0;-319.0;-350.0;299.0
180.0;381.0;-241.0;958.0;783.0;814.0;-341.0;?;303.0
179.0;398.0;-239.0;951.0;781.0;813.0;?;-343.0;290.0
175.0;423.0;-236.0;952.0;?;817.0;-386.0;-339.0;286.0
171.0;?;-233.0;949.0;784.0;817.0;-354.0;-333.0;278.0
166.0;421.0;-232.0;945.0;786.0;816.0;?;-330.0;249.0
165.0;454.0;-231.0;945.0;785.0;?;-346.0;-325.0;328.0
?;516.0;-230.0;942.0;783.0;814.0;-377.0;-321.0;336.0
166.0;452.0;-232.0;941.0;784.0;817.0;-348.0;-319.0;341.0
166.0;454.0;-234.0;940.0;781.0;812.0;-240.0;-318.0;414.0
?;542.0;?;943.0;782.0;810.0;-215.0;-319.0;408.0
174.0;504.0;-235.0;942.0;778.0;803.0;-219.0;-316.0;425.0
177.0;423.0;-237.0;948.0;777.0;801.0;-336.0;-314.0;364.0
174.0;338.0;-232.0;949.0;772.0;793.0;-464.0;-313.0;345.0
166.0;348.0;-226.0;950.0;?;789.0;-477.0;-308.0;269.0
158.0;327.0;-215.0;949.0;757.0;786.0;-463.0;-304.0;235.0
155.0;457.0;-204.0;946.0;742.0;780.0;-560.0;-292.0;?
153.0;544.0;?;949.0;734.0;782.0;-442.0;-277.0;233.0
147.0;509.0;-161.0;944.0;719.0;780.0;-259.0;-256.0;307.0
143.0;491.0;-140.0;945.0;708.0;784.0;-113.0;-230.0;393.0
136.0;418.0;-116.0;945.0;681.0;781.0;-118.0;-196.0;393.0
?;270.0;-101.0;946.0;666.0;787.0;-35.0;-168.0;387.0
94.0;143.0;-84.0;939.0;655.0;791.0;-102.0;-149.0;293.0
?;95.0;-70.0;929.0;641.0;791.0;-30.0;?;327.0
55.0;86.0;-56.0;914.0;625.0;793.0;-71.0;?;317.0
33.0;60.0;-43.0;897.0;599.0;790.0;67.0;-83.0;327.0
16.0;107.0;-32.0;884.0;578.0;792.0;118.0;-63.0;330.0
8.0;81.0;-22.0;877.0;552.0;792.0;106.0;-42.0;392.0
0.0;90.0;-20.0;881.0;519.0;797.0;136.0;-20.0;427.0
-2.0;-51.0;-22.0;886.0;477.0;798.0;144.0;6.0;441.0
-219.0;-120.0;77.0;410.0;788.0;896.0;-14.0;-134.0;461.0
-254.0;-107.0;82.0;352.0;790.0;903.0;-1.0;-139.0;496.0
-288.0;-93.0;86.0;304.0;800.0;909.0;-70.0;-140.0;445.0
-320.0;1.0;86.0;265.0;808.0;917.0;-300.0;-145.0;428.0
-344.0;17.0;82.0;238.0;812.0;919.0;-370.0;-148.0;445.0
-361.0;37.0;76.0;228.0;813.0;925.0;-424.0;-151.0;483.0
-360.0;188.0;76.0;239.0;817.0;928.0;-469.0;?;453.0
-343.0;359.0;79.0;279.0;823.0;935.0;-390.0;-146.0;409.0
-307.0;452.0;68.0;345.0;822.0;938.0;-293.0;-142.0;387.0
-263.0;573.0;60.0;432.0;824.0;?;-314.0;-140.0;360.0
-218.0;545.0;68.0;525.0;820.0;949.0;-617.0;-132.0;380.0
-207.0;323.0;?;?;814.0;948.0;?;?;409.0
-205.0;325.0;77.0;686.0;816.0;954.0;-192.0;-131.0;408.0
-197.0;431.0;74.0;746.0;807.0;954.0;-198.0;-122.0;322.0
-163.0;127.0;?;855.0;928.0;1040.0;35.0;-136.0;354.0
-184.0;15.0;89.0;797.0;925.0;1043.0;88.0;-158.0;431.0
-203.0;-10.0;87.0;?;933.0;1045.0;39.0;-175.0;456.0
-222.0;-5.0;84.0;666.0;947.0;1047.0;19.0;-191.0;501.0
-247.0;-34.0;86.0;609.0;953.0;1050.0;-68.0;-208.0;480.0
-274.0;6.0;92.0;568.0;964.0;1056.0;-250.0;-224.0;466.0
-297.0;53.0;91.0;532.0;972.0;1059.0;-359.0;-231.0;465.0
-312.0;83.0;90.0;516.0;982.0;1068.0;-349.0;?;472.0
-318.0;208.0;94.0;524.0;992.0;1076.0;-381.0;-224.0;496.0
-308.0;448.0;102.0;551.0;998.0;1086.0;-308.0;-210.0;465.0
-296.0;407.0;118.0;604.0;989.0;1094.0;-137.0;-192.0;531.0
-281.0;418.0;138.0;670.0;975.0;1098.0;-393.0;-167.0;517.0
-283.0;446.0;152.0;751.0;958.0;1104.0;?;-145.0;568.0
-299.0;352.0;172.0;823.0;938.0;1110.0;-219.0;-124.0;391.0
-309.0;314.0;187.0;873.0;909.0;1114.0;-191.0;-98.0;295.0
-310.0;409.0;194.0;893.0;871.0;1111.0;-103.0;-69.0;255.0
-305.0;353.0;?;901.0;825.0;1108.0;-8.0;-46.0;239.0
?;-75.0;320.0;566.0;660.0;1011.0;103.0;28.0;446.0
-413.0;-126.0;316.0;508.0;669.0;1006.0;64.0;4.0;485.0
-427.0;-123.0;315.0;448.0;676.0;994.0;-3.0;-10.0;515.0
-444.0;-94.0;309.0;399.0;?;988.0;-275.0;-29.0;562.0
-460.0;-63.0;301.0;355.0;687.0;977.0;-389.0;-40.0;625.0
-477.0;-11.0;290.0;318.0;690.0;969.0;-330.0;-54.0;597.0
-482.0;155.0;274.0;296.0;684.0;958.0;-285.0;-60.0;506.0
-470.0;525.0;266.0;295.0;680.0;949.0;-220.0;-59.0;489.0
-442.0;?;258.0;316.0;662.0;938.0;-105.0;-64.0;554.0
-410.0;392.0;254.0;355.0;645.0;930.0;-353.0;-72.0;536.0
-376.0;318.0;252.0;402.0;621.0;919.0;-389.0;-76.0;523.0
-365.0;250.0;251.0;454.0;608.0;914.0;-438.0;-80.0;513.0
-357.0;315.0;242.0;502.0;603.0;911.0;-317.0;-74.0;408.0
-169.0;22.0;37.0;622.0;775.0;922.0;-328.0;-275.0;436.0
-181.0;-56.0;32.0;590.0;783.0;921.0;-492.0;-290.0;?
-193.0;-114.0;23.0;567.0;793.0;919.0;-360.0;-299.0;575.0
-199.0;138.0;14.0;551.0;806.0;922.0;-288.0;-309.0;522.0
-205.0;501.0;7.0;544.0;809.0;919.0;-360.0;-316.0;?
-195.0;691.0;-5.0;557.0;821.0;923.0;-190.0;-320.0;502.0
-177.0;532.0;0.0;585.0;829.0;928.0;-87.0;-317.0;467.0
-161.0;377.0;8.0;626.0;836.0;939.0;-260.0;-300.0;512.0
?;287.0;17.0;677.0;842.0;950.0;-344.0;-283.0;?
-139.0;233.0;24.0;730.0;842.0;958.0;-284.0;-269.0;377.0
-155.0;277.0;30.0;769.0;?;970.0;-247.0;-253.0;350.0
-160.0;438.0;?;?;856.0;981.0;-60.0;-232.0;367.0
-151.0;454.0;34.0;803.0;863.0;993.0;?;-208.0;369.0
-137.0;?;33.0;808.0;865.0;1003.0;69.0;-174.0;429.0
-119.0;205.0;35.0;816.0;856.0;1012.0;220.0;-139.0;477.0
-104.0;127.0;34.0;?;837.0;1020.0;254.0;-109.0;512.0
-90.0;89.0;30.0;842.0;824.0;1032.0;215.0;-77.0;517.0
-74.0;50.0;22.0;858.0;793.0;1039.0;324.0;-38.0;582.0
-56.0;-80.0;?;880.0;757.0;1043.0;401.0;3.0;655.0
-41.0;-133.0;-1.0;?;708.0;1044.0;352.0;50.0;676.0
-28.0;-121.0;-13.0;917.0;658.0;1042.0;330.0;91.0;748.0
-19.0;-110.0;-21.0;940.0;614.0;1045.0;?;130.0;690.0
-18.0;-291.0;-23.0;955.0;571.0;1040.0;460.0;169.0;711.0
-23.0;-171.0;-18.0;974.0;536.0;1043.0;416.0;202.0;757.0
-26.0;-139.0;-10.0;981.0;500.0;1036.0;605.0;234.0;801.0
-32.0;-230.0;-4.0;992.0;472.0;?;612.0;262.0;723.0
-42.0;-161.0;1.0;993.0;441.0;1030.0;557.0;290.0;690.0
-59.0;-278.0;13.0;990.0;407.0;1027.0;453.0;321.0;673.0
-81.0;-359.0;24.0;987.0;375.0;1023.0;385.0;347.0;622.0
-104.0;-383.0;24.0;975.0;355.0;1020.0;413.0;364.0;643.0
-119.0;-386.0;28.0;960.0;339.0;1022.0;454.0;375.0;673.0
-138.0;-251.0;29.0;933.0;325.0;1019.0;510.0;384.0;569.0
-157.0;?;32.0;909.0;311.0;1021.0;505.0;389.0;545.0
-178.0;?;38.0;881.0;289.0;1022.0;448.0;391.0;506.0
-202.0;-347.0;44.0;855.0;266.0;1029.0;477.0;388.0;492.0
-225.0;-372.0;48.0;833.0;249.0;1029.0;462.0;391.0;501.0
?;-378.0;56.0;815.0;229.0;1030.0;398.0;395.0;557.0
-266.0;-358.0;60.0;798.0;214.0;1035.0;521.0;395.0;637.0
-281.0;-346.0;61.0;784.0;?;1037.0;?;391.0;686.0
-286.0;-245.0;66.0;774.0;204.0;1044.0;376.0;388.0;742.0
-280.0;-278.0;81.0;778.0;215.0;1048.0;354.0;381.0;715.0
?;-288.0;96.0;801.0;223.0;1052.0;271.0;367.0;730.0
-270.0;-212.0;119.0;827.0;254.0;1060.0;163.0;335.0;826.0
-269.0;-223.0;149.0;851.0;284.0;1068.0;212.0;302.0;810.0
-276.0;-260.0;173.0;866.0;333.0;1076.0;254.0;266.0;778.0
-287.0;-71.0;190.0;862.0;358.0;1076.0;304.0;243.0;694.0
-293.0;83.0;200.0;852.0;359.0;1069.0;267.0;236.0;583.0
-293.0;28.0;209.0;?;337.0;1055.0;214.0;237.0;475.0
-382.0;65.0;280.0;111.0;395.0;739.0;44.0;95.0;411.0
-382.0;31.0;264.0;78.0;406.0;727.0;117.0;54.0;454.0
-387.0;-23.0;255.0;57.0;402.0;716.0;20.0;19.0;?
-393.0;-36.0;254.0;44.0;396.0;698.0;-190.0;-12.0;618.0
-391.0;-57.0;243.0;50.0;378.0;678.0;-178.0;-38.0;659.0
-380.0;-28.0;229.0;68.0;351.0;657.0;-448.0;-57.0;593.0
-353.0;127.0;209.0;90.0;306.0;628.0;-465.0;-65.0;527.0
?;274.0;?;127.0;273.0;609.0;-396.0;-69.0;438.0
-288.0;226.0;187.0;178.0;254.0;595.0;-400.0;-71.0;544.0
-257.0;482.0;168.0;233.0;242.0;582.0;-366.0;-67.0;522.0
-231.0;557.0;157.0;282.0;242.0;570.0;-391.0;-64.0;483.0
41.0;-38.0;-111.0;873.0;?;773.0;54.0;-291.0;339.0
25.0;-181.0;-119.0;874.0;802.0;773.0;85.0;-316.0;426.0
7.0;-188.0;-129.0;870.0;804.0;778.0;162.0;-338.0;493.0
-17.0;-136.0;-136.0;856.0;807.0;784.0;133.0;-358.0;557.0
-42.0;-64.0;-143.0;843.0;806.0;794.0;-41.0;-375.0;559.0
-65.0;-97.0;-148.0;830.0;816.0;800.0;-304.0;-390.0;547.0
-85.0;-146.0;-153.0;822.0;840.0;812.0;-133.0;-405.0;592.0
-100.0;-87.0;-155.0;816.0;866.0;826.0;-121.0;-413.0;536.0
-104.0;227.0;-170.0;818.0;897.0;844.0;-236.0;-413.0;533.0
-93.0;428.0;-170.0;826.0;924.0;863.0;-159.0;-404.0;467.0
-87.0;146.0;-160.0;853.0;953.0;882.0;-216.0;-396.0;491.0
-80.0;171.0;-144.0;899.0;985.0;904.0;-289.0;-388.0;446.0
-85.0;215.0;-110.0;939.0;998.0;924.0;-326.0;-364.0;442.0
-90.0;167.0;-88.0;966.0;1003.0;944.0;?;-344.0;343.0
-106.0;222.0;-72.0;974.0;987.0;953.0;-136.0;-305.0;284.0
-114.0;448.0;-60.0;971.0;962.0;967.0;-159.0;-270.0;229.0
-121.0;453.0;-49.0;953.0;930.0;975.0;2.0;-243.0;180.0
-123.0;370.0;-33.0;927.0;874.0;978.0;74.0;-221.0;170.0
-157.0;-170.0;-113.0;729.0;830.0;870.0;79.0;-314.0;458.0
-169.0;-194.0;-121.0;693.0;839.0;859.0;-65.0;-344.0;519.0
-177.0;-119.0;-132.0;662.0;851.0;849.0;-294.0;-369.0;547.0
-182.0;-7.0;?;635.0;?;837.0;-277.0;-402.0;549.0
-178.0;14.0;-156.0;621.0;847.0;823.0;-242.0;-434.0;549.0
-169.0;191.0;-164.0;619.0;838.0;815.0;-414.0;-456.0;519.0
-152.0;442.0;-174.0;627.0;831.0;807.0;-229.0;-467.0;471.0
-133.0;265.0;-168.0;641.0;813.0;801.0;-310.0;-481.0;464.0
