InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
832.0;-571.0;401.0;-304.0;232.0;134.0;169.0;-169.0;705.0;337.0;-475.0;299.0;-620.0
832.0;-575.0;404.0;-303.0;231.0;134.0;164.0;-174.0;707.0;336.0;-473.0;299.0;-619.0
833.0;-578.0;411.0;-304.0;229.0;131.0;160.0;?;709.0;335.0;-474.0;301.0;-617.0
836.0;-579.0;416.0;-301.0;230.0;131.0;?;-164.0;711.0;331.0;-470.0;304.0;-614.0
841.0;-579.0;415.0;-295.0;230.0;122.0;157.0;-164.0;713.0;326.0;-462.0;308.0;?
847.0;-577.0;413.0;-287.0;229.0;105.0;158.0;-166.0;714.0;317.0;-451.0;314.0;-605.0
854.0;-574.0;410.0;-278.0;228.0;87.0;157.0;?;717.0;307.0;-437.0;317.0;-600.0
?;-569.0;408.0;-271.0;227.0;71.0;159.0;-167.0;722.0;299.0;-425.0;318.0;-594.0
868.0;-565.0;405.0;-263.0;223.0;49.0;159.0;-171.0;727.0;288.0;-409.0;319.0;-587.0
875.0;-565.0;404.0;-256.0;216.0;27.0;158.0;-172.0;729.0;279.0;-397.0;321.0;-584.0
882.0;-570.0;409.0;-253.0;209.0;3.0;158.0;-174.0;732.0;275.0;-385.0;323.0;-579.0
889.0;-575.0;?;-254.0;?;-21.0;158.0;-176.0;736.0;274.0;-371.0;324.0;-573.0
894.0;-580.0;428.0;-256.0;194.0;-39.0;159.0;-177.0;739.0;274.0;-362.0;325.0;-568.0
898.0;-584.0;434.0;-258.0;192.0;-49.0;160.0;-174.0;?;?;-356.0;325.0;?
900.0;-586.0;436.0;-258.0;193.0;-52.0;160.0;-170.0;744.0;269.0;-352.0;325.0;-561.0
903.0;-589.0;437.0;-258.0;195.0;-50.0;161.0;-164.0;747.0;266.0;?;325.0;-557.0
906.0;-591.0;435.0;-259.0;196.0;-48.0;159.0;-159.0;752.0;263.0;-339.0;323.0;-552.0
911.0;-594.0;433.0;-261.0;193.0;-50.0;158.0;-150.0;755.0;259.0;-331.0;322.0;-549.0
917.0;-597.0;429.0;-263.0;190.0;-53.0;160.0;-138.0;757.0;256.0;-322.0;323.0;-545.0
920.0;-602.0;423.0;-266.0;182.0;-67.0;165.0;-122.0;758.0;253.0;-324.0;328.0;-540.0
916.0;-607.0;418.0;-272.0;185.0;-69.0;176.0;-114.0;755.0;249.0;-337.0;339.0;-534.0
912.0;-612.0;415.0;-278.0;195.0;-69.0;188.0;-112.0;754.0;240.0;-343.0;?;-525.0
910.0;-614.0;412.0;-280.0;203.0;-73.0;198.0;-113.0;?;232.0;-344.0;?;-517.0
916.0;-610.0;406.0;-279.0;195.0;-72.0;202.0;?;756.0;226.0;?;354.0;-513.0
917.0;-603.0;399.0;-274.0;193.0;-77.0;203.0;-111.0;755.0;223.0;-331.0;357.0;-512.0
?;-594.0;391.0;-267.0;192.0;-77.0;203.0;-117.0;754.0;218.0;-328.0;356.0;-513.0
919.0;?;385.0;-257.0;189.0;-76.0;201.0;-115.0;754.0;217.0;-325.0;354.0;-516.0
916.0;-585.0;383.0;-248.0;195.0;-67.0;196.0;-113.0;753.0;220.0;-332.0;353.0;-520.0
914.0;-586.0;386.0;-245.0;193.0;-65.0;190.0;?;751.0;225.0;?;350.0;-527.0
913.0;-591.0;394.0;-247.0;192.0;-57.0;183.0;?;748.0;235.0;-344.0;348.0;-534.0
?;-598.0;?;-252.0;196.0;-42.0;178.0;-102.0;745.0;245.0;?;348.0;-541.0
907.0;-603.0;414.0;-259.0;196.0;-9.0;?;-102.0;742.0;254.0;-359.0;344.0;-548.0
896.0;?;416.0;-266.0;205.0;42.0;169.0;-105.0;739.0;262.0;-379.0;344.0;-555.0
879.0;-606.0;408.0;-273.0;212.0;108.0;163.0;-103.0;736.0;269.0;-414.0;342.0;-561.0
?;?;399.0;-281.0;223.0;188.0;152.0;-107.0;736.0;271.0;-444.0;339.0;-566.0
?;-613.0;395.0;-290.0;228.0;281.0;137.0;-105.0;?;279.0;-476.0;336.0;-574.0
830.0;-618.0;396.0;-300.0;233.0;361.0;120.0;-103.0;734.0;289.0;-497.0;332.0;-580.0
826.0;-625.0;400.0;-310.0;228.0;403.0;103.0;-81.0;732.0;298.0;-510.0;329.0;-587.0
827.0;-634.0;406.0;-317.0;224.0;409.0;?;-52.0;728.0;306.0;-514.0;332.0;-592.0
833.0;-641.0;414.0;-323.0;227.0;406.0;82.0;-46.0;?;314.0;-502.0;335.0;-597.0
840.0;-645.0;419.0;-328.0;216.0;392.0;78.0;-43.0;720.0;321.0;-496.0;335.0;-603.0
842.0;-644.0;417.0;-332.0;205.0;384.0;75.0;-42.0;716.0;326.0;-497.0;334.0;-608.0
840.0;-639.0;408.0;-334.0;199.0;383.0;69.0;-39.0;713.0;330.0;-503.0;332.0;-614.0
835.0;-634.0;396.0;-335.0;195.0;385.0;63.0;-37.0;709.0;334.0;-514.0;?;-619.0
826.0;-631.0;387.0;-335.0;?;396.0;58.0;-34.0;706.0;332.0;-528.0;331.0;-624.0
820.0;-629.0;385.0;-331.0;195.0;392.0;57.0;-39.0;?;331.0;-537.0;?;-627.0
819.0;?;386.0;?;?;393.0;56.0;-45.0;702.0;334.0;-537.0;330.0;-628.0
823.0;?;384.0;-320.0;202.0;?;49.0;-46.0;703.0;335.0;-529.0;322.0;-632.0
829.0;-612.0;381.0;-312.0;200.0;382.0;36.0;-47.0;706.0;335.0;-520.0;308.0;-637.0
833.0;-610.0;385.0;-306.0;195.0;374.0;?;-46.0;709.0;339.0;-515.0;295.0;-640.0
836.0;-613.0;399.0;-305.0;191.0;375.0;12.0;-43.0;713.0;350.0;-513.0;278.0;-643.0
837.0;-621.0;419.0;-308.0;187.0;385.0;-5.0;?;716.0;363.0;-512.0;260.0;?
836.0;-631.0;438.0;-314.0;185.0;402.0;-16.0;-53.0;720.0;375.0;-514.0;245.0;-649.0
833.0;-642.0;453.0;-321.0;189.0;425.0;-31.0;-56.0;723.0;386.0;-517.0;230.0;-651.0
836.0;-652.0;462.0;-331.0;192.0;435.0;-46.0;-56.0;726.0;397.0;-512.0;211.0;-653.0
841.0;-661.0;467.0;-345.0;188.0;430.0;-62.0;-53.0;730.0;408.0;-505.0;192.0;-653.0
846.0;?;469.0;-364.0;185.0;431.0;-76.0;-53.0;734.0;418.0;-497.0;176.0;-652.0
847.0;-683.0;?;-386.0;184.0;428.0;-85.0;-59.0;736.0;427.0;-495.0;?;-651.0
842.0;-696.0;478.0;-407.0;189.0;428.0;-93.0;-69.0;738.0;435.0;-500.0;?;-650.0
836.0;-707.0;485.0;-425.0;?;425.0;-99.0;-75.0;739.0;?;-508.0;150.0;?
831.0;-716.0;491.0;?;194.0;421.0;-105.0;-79.0;740.0;448.0;-515.0;142.0;-649.0
829.0;-721.0;497.0;-451.0;197.0;419.0;-110.0;-93.0;741.0;456.0;-516.0;134.0;-649.0
828.0;-723.0;501.0;-461.0;203.0;410.0;-116.0;-107.0;740.0;465.0;-512.0;125.0;-650.0
?;?;?;-473.0;206.0;399.0;-121.0;-125.0;740.0;473.0;-507.0;113.0;-652.0
824.0;-721.0;504.0;-485.0;210.0;391.0;-123.0;-140.0;740.0;482.0;-508.0;100.0;-654.0
820.0;-719.0;505.0;-497.0;205.0;379.0;-124.0;-154.0;?;491.0;-512.0;87.0;-655.0
818.0;-718.0;509.0;-507.0;194.0;363.0;-121.0;?;741.0;498.0;?;74.0;-656.0
815.0;-718.0;517.0;-514.0;184.0;?;-120.0;-156.0;741.0;506.0;-527.0;65.0;-658.0
810.0;-717.0;525.0;-518.0;171.0;353.0;-120.0;-157.0;739.0;515.0;-538.0;55.0;-660.0
809.0;-717.0;536.0;-521.0;149.0;325.0;-124.0;-166.0;738.0;525.0;-544.0;43.0;-662.0
806.0;-715.0;547.0;-522.0;124.0;276.0;-131.0;-184.0;736.0;534.0;-548.0;29.0;-664.0
801.0;-714.0;558.0;-521.0;99.0;220.0;-142.0;-204.0;734.0;543.0;-554.0;14.0;-665.0
796.0;-714.0;570.0;-517.0;72.0;153.0;-154.0;-227.0;735.0;553.0;-556.0;-5.0;-660.0
790.0;-714.0;579.0;-511.0;31.0;66.0;-170.0;-255.0;733.0;562.0;-557.0;-28.0;-658.0
?;-714.0;590.0;-507.0;-19.0;-31.0;-189.0;-298.0;726.0;577.0;-549.0;-48.0;-659.0
764.0;?;607.0;-505.0;-73.0;-127.0;-211.0;-343.0;721.0;593.0;-541.0;-70.0;-657.0
741.0;-715.0;626.0;-505.0;-124.0;-210.0;-227.0;-394.0;716.0;610.0;-530.0;-85.0;-655.0
708.0;-711.0;645.0;-507.0;-181.0;-285.0;?;-459.0;715.0;627.0;-505.0;-100.0;-650.0
662.0;-702.0;654.0;-510.0;?;-346.0;-245.0;-525.0;715.0;645.0;-475.0;-114.0;-645.0
618.0;-690.0;648.0;-517.0;-302.0;-383.0;-251.0;-578.0;714.0;662.0;-439.0;-127.0;-641.0
579.0;-675.0;624.0;-523.0;-344.0;-394.0;-254.0;-611.0;713.0;670.0;-416.0;-138.0;?
561.0;-678.0;607.0;-525.0;-367.0;-384.0;-258.0;-624.0;?;669.0;-402.0;-147.0;?
550.0;-683.0;603.0;-525.0;-372.0;-370.0;-263.0;-634.0;711.0;?;-396.0;-153.0;-634.0
542.0;-690.0;607.0;-529.0;-371.0;-361.0;-269.0;-643.0;711.0;668.0;-394.0;-160.0;-629.0
539.0;-699.0;619.0;-531.0;-369.0;-357.0;-278.0;-648.0;710.0;666.0;-391.0;-170.0;-624.0
539.0;-707.0;631.0;-531.0;-369.0;-358.0;-286.0;-652.0;709.0;664.0;-385.0;?;-619.0
540.0;-713.0;635.0;-537.0;-369.0;-372.0;-295.0;-657.0;708.0;662.0;-376.0;-191.0;-612.0
545.0;-718.0;633.0;-548.0;-369.0;-392.0;-304.0;?;708.0;658.0;-364.0;-200.0;-605.0
552.0;-725.0;627.0;-563.0;-372.0;-406.0;-310.0;-657.0;710.0;653.0;-353.0;-207.0;-597.0
562.0;-732.0;621.0;-581.0;-370.0;-417.0;-311.0;-653.0;713.0;646.0;-349.0;-208.0;-593.0
575.0;-740.0;613.0;-605.0;-361.0;-426.0;-314.0;-645.0;712.0;641.0;-351.0;-208.0;-593.0
585.0;-749.0;606.0;-629.0;-354.0;-429.0;-317.0;-635.0;709.0;635.0;-360.0;-207.0;-594.0
587.0;-755.0;599.0;-655.0;-350.0;-432.0;-328.0;-632.0;705.0;632.0;-365.0;-206.0;-594.0
576.0;-758.0;590.0;-681.0;-350.0;?;-334.0;-642.0;707.0;630.0;-365.0;-212.0;-587.0
552.0;-758.0;584.0;-700.0;-362.0;-455.0;-342.0;-661.0;704.0;?;-358.0;-218.0;-582.0
516.0;-755.0;582.0;-707.0;-383.0;-471.0;-359.0;-685.0;696.0;636.0;-344.0;-230.0;-577.0
466.0;-754.0;585.0;-705.0;-412.0;-483.0;-371.0;-711.0;692.0;641.0;-327.0;-239.0;-571.0
409.0;-753.0;597.0;-696.0;-445.0;-489.0;-382.0;?;685.0;644.0;-307.0;-249.0;-568.0
347.0;-750.0;612.0;-685.0;-471.0;-483.0;-396.0;-760.0;677.0;650.0;-282.0;-262.0;-562.0
291.0;-747.0;?;-673.0;-488.0;-468.0;-410.0;-781.0;668.0;656.0;-258.0;-277.0;-555.0
250.0;-744.0;632.0;-660.0;-499.0;-446.0;-427.0;-793.0;?;662.0;-244.0;-292.0;-549.0
224.0;-741.0;639.0;-647.0;-503.0;-425.0;-442.0;-799.0;647.0;666.0;-242.0;-306.0;-541.0
206.0;-737.0;?;-636.0;-504.0;-409.0;-454.0;-800.0;639.0;671.0;-252.0;-316.0;-534.0
192.0;?;651.0;-625.0;-500.0;-398.0;-464.0;?;633.0;679.0;-272.0;-325.0;-528.0
179.0;-725.0;658.0;-614.0;-494.0;-385.0;-469.0;-799.0;630.0;?;-291.0;-334.0;-522.0
165.0;-720.0;664.0;-602.0;-489.0;-366.0;-466.0;?;631.0;691.0;-303.0;-339.0;-520.0
152.0;-718.0;667.0;-591.0;-482.0;-346.0;-457.0;-808.0;635.0;693.0;-304.0;-340.0;-522.0
142.0;-717.0;?;-581.0;-475.0;-331.0;-456.0;-817.0;634.0;?;-296.0;-343.0;-522.0
140.0;?;666.0;-574.0;-469.0;-325.0;-451.0;-823.0;635.0;693.0;-286.0;-347.0;-522.0
144.0;-714.0;665.0;-571.0;-466.0;-335.0;-445.0;-830.0;635.0;695.0;-271.0;-350.0;-526.0
154.0;-711.0;665.0;-577.0;-467.0;-359.0;-442.0;-833.0;632.0;699.0;-252.0;-350.0;-532.0
165.0;-707.0;668.0;-586.0;-470.0;?;-444.0;-836.0;629.0;703.0;-230.0;-355.0;-531.0
182.0;-704.0;672.0;-599.0;-472.0;-401.0;-447.0;-837.0;624.0;706.0;-209.0;-361.0;-529.0
201.0;-703.0;672.0;-612.0;-475.0;-413.0;-459.0;-836.0;615.0;708.0;-189.0;-369.0;-525.0
214.0;-703.0;665.0;-627.0;-480.0;-426.0;?;-833.0;614.0;708.0;-175.0;?;-524.0
223.0;-708.0;655.0;-637.0;-487.0;-447.0;-454.0;-828.0;622.0;703.0;-164.0;-373.0;-518.0
115.0;-673.0;583.0;-761.0;-532.0;-470.0;?;-830.0;496.0;651.0;-124.0;-530.0;-357.0
92.0;-669.0;581.0;-760.0;-536.0;-471.0;-596.0;-831.0;485.0;650.0;-111.0;-539.0;-346.0
68.0;-667.0;580.0;-758.0;-539.0;-467.0;-602.0;-834.0;476.0;649.0;-95.0;-545.0;-338.0
47.0;-665.0;578.0;-756.0;-540.0;-462.0;-603.0;-837.0;471.0;649.0;-79.0;-549.0;-335.0
28.0;-664.0;576.0;-755.0;-540.0;-458.0;?;-839.0;467.0;648.0;-63.0;-552.0;-332.0
13.0;-663.0;575.0;-752.0;-539.0;-454.0;-607.0;-841.0;462.0;648.0;-47.0;-559.0;-325.0
3.0;-662.0;577.0;-749.0;-537.0;-449.0;-605.0;-843.0;456.0;650.0;-33.0;-573.0;-315.0
2.0;-658.0;577.0;-747.0;-532.0;-448.0;-606.0;-846.0;450.0;653.0;-22.0;-574.0;-317.0
3.0;-651.0;576.0;?;-530.0;-451.0;-607.0;?;442.0;659.0;-11.0;-582.0;-312.0
1.0;-641.0;?;-746.0;-530.0;-453.0;-612.0;-848.0;430.0;662.0;-3.0;-589.0;-305.0
?;-633.0;577.0;-743.0;-532.0;-453.0;-622.0;-847.0;415.0;662.0;3.0;-597.0;-292.0
-15.0;-628.0;575.0;-742.0;-533.0;-451.0;-629.0;-846.0;405.0;664.0;13.0;-599.0;-285.0
-34.0;-626.0;574.0;?;-532.0;-446.0;-629.0;-846.0;404.0;661.0;22.0;-600.0;-283.0
-52.0;-630.0;573.0;-735.0;-531.0;-436.0;-629.0;-845.0;405.0;656.0;28.0;-602.0;-282.0
-62.0;-635.0;574.0;-734.0;-535.0;-428.0;-630.0;-842.0;403.0;655.0;27.0;-603.0;-278.0
-61.0;-638.0;573.0;-737.0;-541.0;?;-634.0;-838.0;399.0;?;19.0;-604.0;-274.0
-56.0;?;568.0;-741.0;-547.0;-440.0;-641.0;-835.0;392.0;658.0;11.0;-604.0;-265.0
-53.0;-639.0;560.0;?;-552.0;-450.0;?;-832.0;385.0;655.0;7.0;?;-255.0
-55.0;-636.0;550.0;-745.0;-557.0;?;-656.0;-829.0;378.0;650.0;5.0;-606.0;-246.0
-60.0;-632.0;538.0;-743.0;-559.0;-455.0;-660.0;-827.0;370.0;644.0;6.0;-609.0;-235.0
-67.0;-630.0;526.0;-740.0;-562.0;-449.0;-664.0;-825.0;364.0;639.0;8.0;-613.0;-227.0
-75.0;-629.0;515.0;-739.0;-563.0;?;-665.0;-823.0;356.0;636.0;12.0;-619.0;-218.0
-83.0;-627.0;?;-741.0;-563.0;-438.0;-665.0;-822.0;350.0;635.0;18.0;-625.0;-211.0
-90.0;-625.0;491.0;-746.0;-561.0;-433.0;?;-823.0;343.0;632.0;26.0;-631.0;-203.0
-99.0;-621.0;481.0;?;-558.0;-429.0;-667.0;-823.0;334.0;626.0;33.0;-638.0;-188.0
-113.0;-616.0;474.0;-754.0;-555.0;?;-669.0;-823.0;326.0;620.0;45.0;-645.0;-174.0
-134.0;-609.0;469.0;-757.0;-553.0;-418.0;-670.0;-820.0;321.0;613.0;61.0;-650.0;-158.0
-157.0;-602.0;?;-760.0;-552.0;-409.0;-673.0;?;315.0;604.0;77.0;-654.0;?
-176.0;-594.0;472.0;-761.0;-554.0;-401.0;-677.0;-808.0;307.0;593.0;89.0;-655.0;-135.0
-193.0;-585.0;479.0;-761.0;-559.0;-401.0;-686.0;-800.0;291.0;580.0;102.0;-658.0;-108.0
-209.0;-569.0;?;-758.0;-564.0;-408.0;-687.0;-791.0;278.0;572.0;113.0;-665.0;?
-234.0;-554.0;490.0;-751.0;-566.0;-411.0;-684.0;-780.0;267.0;562.0;128.0;-676.0;-67.0
-272.0;?;491.0;-743.0;-567.0;-403.0;-685.0;-763.0;250.0;547.0;149.0;-683.0;-45.0
-323.0;-512.0;485.0;-735.0;-565.0;-383.0;-683.0;?;229.0;528.0;178.0;-693.0;-21.0
-380.0;-486.0;472.0;-723.0;-557.0;-356.0;-680.0;-708.0;207.0;508.0;208.0;-703.0;4.0
-432.0;-461.0;456.0;-709.0;-548.0;-329.0;-676.0;-677.0;184.0;489.0;233.0;-713.0;26.0
-479.0;-436.0;441.0;-698.0;-538.0;-308.0;-671.0;-646.0;158.0;471.0;254.0;-723.0;50.0
-521.0;-410.0;427.0;-689.0;-527.0;-294.0;-667.0;-614.0;127.0;450.0;271.0;-730.0;80.0
-559.0;-385.0;415.0;-677.0;-517.0;-283.0;-663.0;-583.0;95.0;429.0;283.0;-734.0;110.0
-594.0;?;405.0;-667.0;-508.0;-272.0;-658.0;-552.0;67.0;410.0;290.0;-739.0;133.0
-625.0;-333.0;396.0;-655.0;-500.0;-262.0;-652.0;-522.0;39.0;394.0;295.0;-741.0;156.0
-650.0;?;391.0;-642.0;-495.0;-253.0;-648.0;-494.0;14.0;374.0;297.0;-742.0;172.0
-673.0;-270.0;380.0;-621.0;-490.0;-244.0;-643.0;-468.0;-8.0;355.0;296.0;-743.0;185.0
-692.0;-240.0;367.0;-597.0;-487.0;-236.0;-640.0;-445.0;-30.0;340.0;293.0;-742.0;199.0
-709.0;?;357.0;-573.0;-486.0;-230.0;-637.0;-422.0;-51.0;331.0;287.0;-742.0;205.0
-724.0;-198.0;350.0;-552.0;-484.0;-230.0;-638.0;-402.0;-67.0;325.0;281.0;-742.0;196.0
-737.0;-185.0;343.0;-537.0;-482.0;-232.0;-638.0;-381.0;-91.0;326.0;281.0;-738.0;200.0
-750.0;-167.0;333.0;-525.0;-479.0;-233.0;-638.0;-359.0;-117.0;321.0;281.0;-730.0;216.0
-762.0;-150.0;306.0;-507.0;-478.0;-231.0;-630.0;-334.0;-147.0;313.0;280.0;-721.0;247.0
-774.0;-132.0;266.0;-491.0;-480.0;-222.0;-624.0;-303.0;-165.0;300.0;281.0;-716.0;266.0
-784.0;-112.0;223.0;-484.0;-478.0;-210.0;-616.0;-275.0;-183.0;279.0;286.0;?;289.0
-790.0;-95.0;182.0;-481.0;-473.0;-200.0;?;-260.0;-204.0;246.0;290.0;-702.0;315.0
-791.0;?;144.0;-478.0;-472.0;-204.0;-593.0;-259.0;-224.0;226.0;291.0;-695.0;338.0
-787.0;-78.0;109.0;-474.0;-473.0;-223.0;-580.0;?;-245.0;213.0;292.0;-688.0;362.0
-783.0;-68.0;75.0;-472.0;-473.0;-226.0;-564.0;-278.0;-270.0;?;295.0;-675.0;392.0
-782.0;-47.0;41.0;-466.0;-462.0;-213.0;-546.0;-288.0;-292.0;166.0;304.0;-662.0;422.0
-782.0;-21.0;8.0;-452.0;-436.0;-227.0;-527.0;-308.0;-310.0;126.0;321.0;-652.0;449.0
-773.0;14.0;-22.0;-433.0;-429.0;-254.0;-508.0;-330.0;-324.0;79.0;330.0;-647.0;467.0
-760.0;50.0;-47.0;-409.0;-431.0;-295.0;-490.0;-353.0;-334.0;40.0;334.0;-641.0;488.0
-761.0;77.0;-80.0;-375.0;-418.0;-299.0;-474.0;-368.0;-341.0;15.0;332.0;-641.0;498.0
-767.0;91.0;-100.0;-353.0;-405.0;-288.0;?;-373.0;-346.0;6.0;330.0;-642.0;498.0
-777.0;94.0;-103.0;-344.0;-397.0;-302.0;-465.0;-356.0;-353.0;6.0;335.0;-649.0;?
-788.0;93.0;-84.0;-352.0;-392.0;-321.0;-458.0;-324.0;-359.0;10.0;348.0;-653.0;485.0
-795.0;100.0;-64.0;-359.0;-383.0;-335.0;-450.0;-294.0;-362.0;13.0;368.0;-653.0;489.0
-800.0;108.0;-64.0;-349.0;-376.0;-349.0;-445.0;-264.0;-369.0;20.0;386.0;-654.0;489.0
-804.0;116.0;-77.0;?;-368.0;-359.0;?;-232.0;-381.0;16.0;406.0;?;492.0
?;122.0;-85.0;-325.0;-361.0;-367.0;-431.0;-203.0;-392.0;13.0;426.0;-641.0;500.0
-801.0;132.0;-91.0;-320.0;-356.0;-381.0;-423.0;-170.0;-403.0;6.0;450.0;-632.0;509.0
-794.0;146.0;-103.0;-312.0;-353.0;-395.0;-415.0;-140.0;-411.0;-6.0;475.0;-621.0;522.0
-782.0;163.0;-124.0;-296.0;-356.0;-406.0;-409.0;-117.0;-419.0;-24.0;498.0;-613.0;531.0
-770.0;181.0;-147.0;-276.0;-364.0;-421.0;-401.0;-100.0;-425.0;-48.0;514.0;-605.0;541.0
-760.0;195.0;-167.0;-260.0;-374.0;-435.0;-392.0;-89.0;-433.0;-70.0;524.0;-597.0;550.0
-754.0;207.0;-183.0;-246.0;-381.0;-441.0;-383.0;-82.0;-441.0;-89.0;529.0;-588.0;559.0
-751.0;219.0;-198.0;-231.0;-386.0;-442.0;-374.0;-83.0;-450.0;-106.0;?;-577.0;570.0
-752.0;232.0;-215.0;-215.0;-393.0;-438.0;-367.0;-92.0;-458.0;-122.0;521.0;-567.0;577.0
-754.0;247.0;-234.0;?;?;?;-360.0;-110.0;-467.0;-138.0;507.0;-558.0;584.0
?;264.0;-254.0;-175.0;-413.0;-408.0;-355.0;-135.0;-475.0;-155.0;486.0;-549.0;589.0
-767.0;281.0;-276.0;-150.0;-420.0;-388.0;-354.0;-157.0;-481.0;-172.0;458.0;-540.0;592.0
-783.0;297.0;-296.0;-125.0;-410.0;-360.0;-356.0;-159.0;-486.0;-188.0;440.0;-534.0;593.0
-801.0;311.0;-312.0;-100.0;-387.0;-323.0;-362.0;-143.0;-487.0;-199.0;435.0;-532.0;591.0
-815.0;?;-324.0;-76.0;-366.0;-268.0;-374.0;-120.0;-481.0;-209.0;432.0;-536.0;584.0
-826.0;318.0;-325.0;-56.0;-345.0;-192.0;-376.0;-102.0;-486.0;-208.0;434.0;-525.0;589.0
-828.0;305.0;-319.0;-45.0;-331.0;-129.0;-384.0;-83.0;-483.0;?;445.0;?;585.0
-825.0;294.0;-314.0;-49.0;-331.0;-102.0;-395.0;-63.0;-474.0;-179.0;455.0;-536.0;576.0
-825.0;288.0;?;-60.0;?;-102.0;-400.0;-64.0;-469.0;-170.0;448.0;?;568.0
-822.0;277.0;-316.0;-75.0;-355.0;-109.0;-398.0;-66.0;-467.0;-161.0;441.0;-548.0;569.0
-819.0;266.0;-313.0;-93.0;-367.0;-115.0;-393.0;-74.0;-466.0;-156.0;435.0;-547.0;574.0
-817.0;259.0;-308.0;-113.0;-373.0;-116.0;-390.0;-67.0;?;-151.0;435.0;-547.0;578.0
?;256.0;-306.0;-130.0;-383.0;-126.0;-383.0;-69.0;-465.0;-150.0;432.0;-545.0;583.0
-813.0;257.0;?;-142.0;-393.0;-135.0;-377.0;-71.0;-467.0;-153.0;424.0;?;590.0
?;260.0;-309.0;-149.0;-401.0;-139.0;-369.0;-74.0;-471.0;-157.0;?;-535.0;597.0
-821.0;265.0;-311.0;-152.0;-403.0;-138.0;-361.0;-78.0;-475.0;-162.0;397.0;-531.0;602.0
-828.0;274.0;?;-151.0;-405.0;-128.0;-351.0;-81.0;-482.0;-170.0;379.0;-525.0;607.0
-836.0;284.0;-318.0;-146.0;-404.0;-115.0;-342.0;-84.0;-489.0;-179.0;363.0;-519.0;612.0
-843.0;294.0;-323.0;-137.0;-401.0;-99.0;-335.0;-88.0;-496.0;-187.0;346.0;-514.0;614.0
-849.0;303.0;-330.0;-123.0;-401.0;-86.0;-330.0;-91.0;-502.0;-191.0;332.0;-510.0;615.0
-854.0;314.0;-343.0;-102.0;-400.0;-81.0;?;-92.0;-508.0;-196.0;?;-505.0;616.0
-859.0;328.0;-358.0;-78.0;-397.0;-78.0;-330.0;-91.0;-508.0;-205.0;309.0;-507.0;613.0
-861.0;338.0;-371.0;-56.0;-397.0;-80.0;-332.0;-91.0;-508.0;-208.0;304.0;-507.0;612.0
-860.0;343.0;-380.0;-41.0;-400.0;-87.0;-337.0;-84.0;-506.0;-205.0;303.0;-511.0;609.0
-860.0;343.0;-386.0;-36.0;-406.0;-88.0;-341.0;-78.0;-504.0;-200.0;300.0;-513.0;606.0
-860.0;340.0;-389.0;-38.0;-411.0;-84.0;-350.0;-78.0;-502.0;-198.0;293.0;-516.0;599.0
-861.0;334.0;-387.0;-45.0;-415.0;?;-359.0;-79.0;?;?;282.0;-520.0;593.0
-865.0;?;-380.0;-55.0;?;-72.0;-367.0;-81.0;-496.0;-188.0;269.0;-528.0;?
-870.0;314.0;-371.0;-68.0;-411.0;-54.0;-374.0;-80.0;-495.0;-175.0;259.0;-534.0;574.0
-874.0;306.0;-362.0;-82.0;-407.0;-38.0;-377.0;-79.0;-494.0;-162.0;253.0;-540.0;?
-878.0;300.0;-354.0;-95.0;-402.0;-26.0;-379.0;-80.0;-493.0;-148.0;247.0;-547.0;561.0
-879.0;298.0;-343.0;-108.0;-402.0;?;-382.0;-80.0;-488.0;-135.0;245.0;-558.0;552.0
?;297.0;-327.0;-120.0;-397.0;1.0;-384.0;-84.0;-484.0;-120.0;238.0;-568.0;544.0
-887.0;295.0;-308.0;-130.0;-390.0;29.0;-388.0;-88.0;-479.0;-104.0;232.0;-580.0;?
-892.0;290.0;-284.0;-139.0;-380.0;46.0;-393.0;?;-473.0;?;227.0;-590.0;523.0
-896.0;281.0;-260.0;-147.0;-372.0;55.0;-400.0;-102.0;-468.0;-55.0;?;-606.0;504.0
-899.0;273.0;-239.0;-152.0;-366.0;61.0;-398.0;?;-468.0;-32.0;212.0;?;498.0
-900.0;270.0;-226.0;-152.0;-363.0;64.0;-398.0;-124.0;?;-15.0;207.0;-618.0;494.0
-902.0;270.0;-219.0;-148.0;-359.0;65.0;-399.0;-136.0;-460.0;-7.0;200.0;?;488.0
-903.0;272.0;?;-142.0;-355.0;67.0;-400.0;-144.0;-455.0;-4.0;195.0;-632.0;483.0
-903.0;273.0;-219.0;?;-351.0;69.0;-402.0;-154.0;-448.0;?;191.0;-640.0;478.0
-903.0;271.0;-216.0;-134.0;?;68.0;-406.0;-158.0;-441.0;6.0;189.0;-648.0;471.0
-904.0;266.0;-208.0;-138.0;-348.0;72.0;-410.0;-166.0;-433.0;15.0;186.0;-655.0;464.0
