InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
8.0;-29;25.0;-2;-36.0;12.0;18.0;-43.0;2;-82.0;-28.0;-29;-13.0
37.0;17;16.0;-1;2.0;18.0;9.0;-43.0;1;-88.0;-33.0;17;22.0
16.0;12;16.0;-33;10.0;27.0;-13.0;-1.0;33;-46.0;-24.0;12;40.0
18.0;-5;50.0;-11;-15.0;-13.0;7.0;-144.0;11;-53.0;-34.0;-5;101.0
23.0;22;171.0;-43;-29.0;36.0;48.0;-13.0;43;-55.0;-43.0;22;-8.0
38.0;18;3.0;28;9.0;36.0;-22.0;-34.0;-28;-78.0;-7.0;18;60.0
8.0;6;-12.0;-1;-16.0;41.0;-3.0;2.0;1;-41.0;-47.0;6;-5.0
42.0;22;13.0;-22;-72.0;25.0;16.0;-10.0;22;-160.0;-79.0;22;-24.0
-7.0;26;-24.0;-21;-36.0;-37.0;-28.0;-6.0;21;-78.0;-28.0;26;37.0
13.0;25;-9.0;-23;-48.0;-5.0;-38.0;-14.0;23;-66.0;-73.0;25;-14.0
7.0;-26;-5.0;0;-29.0;15.0;24.0;30.0;0;-75.0;-22.0;-26;9.0
33.0;1;17.0;-1;21.0;9.0;8.0;-12.0;1;-63.0;-5.0;1;22.0
28.0;5;-4.0;-19;-5.0;-13.0;12.0;24.0;19;-71.0;-13.0;5;25.0
9.0;-10;28.0;-15;-39.0;-3.0;19.0;0.0;15;-88.0;-44.0;-10;-20.0
2.0;6;15.0;-13;-13.0;25.0;13.0;13.0;13;-49.0;-24.0;6;-3.0
43.0;-4;28.0;25;-3.0;31.0;14.0;-14.0;-25;-60.0;-16.0;-4;26.0
27.0;0;19.0;-7;-5.0;6.0;-9.0;-12.0;7;-98.0;-59.0;0;40.0
19.0;1;26.0;-25;6.0;32.0;5.0;7.0;25;-89.0;-24.0;1;14.0
30.0;-36;-2.0;-29;-8.0;-11.0;4.0;18.0;29;-66.0;-20.0;-36;-32.0
18.0;-45;-17.0;-7;-48.0;-2.0;0.0;1.0;7;-42.0;-27.0;-45;-4.0
30.0;-2;39.0;7;-25.0;39.0;6.0;-31.0;-7;-93.0;-34.0;-2;-6.0
-215.0;-61;-152.0;-10;-463.0;46.0;107.0;159.0;10;211.0;17.0;-61;206.0
15.0;13;22.0;-12;-9.0;38.0;12.0;36.0;12;-39.0;-11.0;13;22.0
10.0;-34;22.0;33;-27.0;32.0;1.0;-4.0;-33;-58.0;-15.0;-34;25.0
-65.0;24;64.0;-35;12.0;-27.0;150.0;-45.0;35;-137.0;-80.0;24;-18.0
18.0;-21;43.0;6;-4.0;53.0;-9.0;1.0;-6;-78.0;-36.0;-21;-5.0
17.0;-86;7.0;-3;7.0;41.0;3.0;2.0;3;-46.0;-25.0;-86;9.0
22.0;-20;24.0;-1;-9.0;22.0;7.0;5.0;1;-89.0;-28.0;-20;4.0
29.0;-4;34.0;-6;-17.0;48.0;-17.0;-2.0;6;-76.0;-30.0;-4;-2.0
24.0;22;-5.0;25;-18.0;4.0;-18.0;5.0;-25;-85.0;-7.0;22;-5.0
14.0;-40;15.0;-14;-31.0;18.0;32.0;-2.0;14;-62.0;-83.0;-40;-1.0
-23.0;-13;7.0;15;-29.0;7.0;9.0;0.0;-15;-47.0;-38.0;-13;-7.0
-8.0;-60;-18.0;-46;-31.0;12.0;37.0;4.0;46;-69.0;-7.0;-60;-3.0
-603.0;7;204.0;-153;216.0;-43.0;494.0;-5.0;153;-83.0;-594.0;7;145.0
-14.0;-29;79.0;8;-43.0;-42.0;-12.0;151.0;-8;9.0;-67.0;-29;235.0
32.0;20;15.0;-3;-114.0;41.0;-32.0;-81.0;3;-82.0;-63.0;20;-87.0
29.0;-16;17.0;-9;-42.0;20.0;-33.0;-21.0;9;-71.0;-11.0;-16;5.0
324.0;40;-73.0;35;81.0;35.0;-244.0;-144.0;-35;205.0;15.0;40;-223.0
51.0;4;-8.0;-9;0.0;-15.0;-24.0;-8.0;9;-25.0;-1.0;4;-9.0
-20.0;-3;334.0;-102;134.0;-122.0;144.0;39.0;102;23.0;23.0;-3;-37.0
-20.0;23;-95.0;-21;24.0;-25.0;104.0;1.0;21;-2.0;13.0;23;17.0
63.0;-404;65.0;234;30.0;11.0;19.0;-138.0;-234;-124.0;-121.0;-404;97.0
21.0;12;2.0;-14;-27.0;3.0;-26.0;10.0;14;-34.0;-36.0;12;-2.0
-3.0;30;44.0;-23;5.0;51.0;-9.0;12.0;23;-18.0;-13.0;30;9.0
33.0;6;42.0;-22;-10.0;29.0;-32.0;8.0;22;-67.0;-13.0;6;32.0
25.0;9;-5.0;9;-18.0;0.0;-20.0;6.0;-9;-88.0;-13.0;9;-5.0
16.0;32;9.0;21;-5.0;-40.0;-33.0;-20.0;-21;-128.0;-76.0;32;12.0
43.0;25;17.0;-5;13.0;32.0;3.0;-38.0;5;-95.0;-20.0;25;-26.0
35.0;-12;2.0;-14;-7.0;58.0;-20.0;-25.0;14;-60.0;-39.0;-12;-8.0
41.0;-9;13.0;-20;-44.0;45.0;-1.0;-8.0;20;-89.0;-15.0;-9;-3.0
45.0;5;15.0;-2;18.0;27.0;-5.0;-21.0;2;-69.0;-45.0;5;-7.0
29.0;27;11.0;-23;-10.0;46.0;-7.0;12.0;23;-80.0;-36.0;27;15.0
21.0;18;10.0;-48;-15.0;41.0;-29.0;38.0;48;-76.0;8.0;18;36.0
43.0;10;-10.0;-47;-19.0;37.0;-13.0;51.0;47;-107.0;-22.0;10;17.0
161.0;30;-193.0;32;342.0;-128.0;-250.0;247.0;-32;-56.0;-83.0;30;278.0
20.0;-39;6.0;73;-16.0;22.0;1.0;21.0;-73;-81.0;-20.0;-39;1.0
31.0;11;21.0;-25;-17.0;24.0;-7.0;-12.0;25;-67.0;-22.0;11;10.0
134.0;124;57.0;-142;22.0;175.0;28.0;-180.0;142;-23.0;190.0;124;-103.0
9.0;-12;2.0;8;1.0;16.0;3.0;3.0;-8;-12.0;-8.0;-12;-7.0
37.0;78;3.0;-36;-4.0;25.0;-1.0;32.0;36;-23.0;36.0;78;40.0
25.0;5;31.0;-29;-10.0;33.0;24.0;-23.0;29;-87.0;-11.0;5;-3.0
40.0;-15;53.0;-28;37.0;8.0;8.0;-56.0;28;-99.0;-54.0;-15;-35.0
-57.0;-32;90.0;40;71.0;16.0;137.0;-162.0;-40;-43.0;-17.0;-32;23.0
-302.0;163;152.0;-133;362.0;250.0;-318.0;-165.0;133;251.0;260.0;163;-5.0
-25.0;-28;-18.0;-7;-5.0;3.0;-19.0;-62.0;7;1.0;-32.0;-28;18.0
33.0;28;-18.0;-12;-3.0;26.0;-21.0;9.0;12;-87.0;-47.0;28;-11.0
62.0;2;20.0;-55;-1.0;55.0;5.0;24.0;55;-253.0;-60.0;2;136.0
36.0;39;-14.0;-25;-28.0;15.0;-10.0;15.0;25;-76.0;-24.0;39;19.0
6.0;77;-39.0;37;10.0;45.0;-51.0;42.0;-37;-37.0;-33.0;77;53.0
-6.0;16;31.0;-27;-19.0;13.0;18.0;-9.0;27;-69.0;6.0;16;-2.0
32.0;19;13.0;45;-8.0;38.0;-21.0;-51.0;-45;-62.0;-19.0;19;-14.0
-35.0;4;27.0;-4;-1.0;54.0;32.0;-9.0;4;17.0;6.0;4;-18.0
28.0;-22;30.0;-22;-10.0;54.0;7.0;-21.0;22;-58.0;11.0;-22;11.0
49.0;-26;0.0;12;-12.0;0.0;18.0;-29.0;-12;-68.0;-61.0;-26;-8.0
-2.0;-35;-16.0;23;11.0;31.0;1.0;15.0;-23;-72.0;-22.0;-35;-3.0
206.0;62;-231.0;-37;-88.0;-266.0;-286.0;368.0;37;-49.0;-83.0;62;122.0
278.0;39;-445.0;-26;-476.0;-44.0;-280.0;-79.0;26;-564.0;-287.0;39;461.0
29.0;-1;23.0;-35;-14.0;13.0;9.0;-29.0;35;-112.0;-26.0;-1;-11.0
99.0;-119;-19.0;-247;65.0;32.0;3.0;-46.0;247;-113.0;-97.0;-119;8.0
-17.0;22;1.0;18;-10.0;21.0;1.0;-21.0;-18;-97.0;-55.0;22;-5.0
27.0;39;-46.0;-14;-138.0;-184.0;-15.0;-38.0;14;-89.0;-159.0;39;-106.0
42.0;18;-15.0;-161;17.0;40.0;-14.0;-14.0;161;-71.0;-20.0;18;12.0
44.0;3;-47.0;26;3.0;-3.0;-95.0;126.0;-26;-92.0;-65.0;3;-35.0
12.0;11;16.0;-19;-13.0;20.0;-26.0;-28.0;19;-75.0;-32.0;11;8.0
10.0;47;-11.0;4;10.0;9.0;3.0;20.0;-4;-50.0;-24.0;47;-9.0
18.0;18;37.0;-18;-3.0;26.0;18.0;-77.0;18;-28.0;-62.0;18;1.0
39.0;21;17.0;-10;-48.0;-2.0;26.0;-54.0;10;-73.0;-47.0;21;-14.0
1.0;-7;14.0;75;-52.0;2.0;20.0;-31.0;-75;-97.0;-51.0;-7;-22.0
3.0;-9;40.0;-28;-55.0;23.0;20.0;-114.0;28;-76.0;-31.0;-9;-92.0
27.0;-11;-23.0;-37;-3.0;19.0;-16.0;-24.0;37;-63.0;-60.0;-11;10.0
11.0;-3;-30.0;-25;-6.0;30.0;-41.0;41.0;25;-34.0;-37.0;-3;11.0
16.0;16;-9.0;19;-19.0;10.0;36.0;63.0;-19;-76.0;-88.0;16;42.0
65.0;-24;-9.0;-28;-47.0;25.0;-2.0;35.0;28;-39.0;-4.0;-24;6.0
30.0;-11;12.0;-9;-20.0;28.0;-26.0;8.0;9;-42.0;-13.0;-11;-5.0
210.0;1200;-275.0;-412;298.0;142.0;-220.0;112.0;412;150.0;304.0;1200;212.0
36.0;45;-10.0;69;-5.0;58.0;-66.0;163.0;-69;12.0;52.0;45;-21.0
36.0;-10;26.0;4;-35.0;5.0;-44.0;24.0;-4;-67.0;-22.0;-10;27.0
2.0;-37;41.0;9;-15.0;24.0;29.0;-12.0;-9;-41.0;-45.0;-37;-3.0
26.0;-2;-312.0;-17;-201.0;-119.0;-273.0;-82.0;17;96.0;-156.0;-2;-5.0
43.0;11;-6.0;-4;-37.0;-12.0;-10.0;9.0;4;-126.0;-85.0;11;-15.0
-20.0;34;798.0;-79;-80.0;-454.0;499.0;-275.0;79;-348.0;-465.0;34;-409.0
325.0;-26;30.0;38;-711.0;-508.0;163.0;460.0;-38;-985.0;-1190.0;-26;-23.0
56.0;24;22.0;-32;80.0;22.0;4.0;-54.0;32;-56.0;-51.0;24;-2.0
236.0;27;-98.0;-9;-35.0;155.0;-30.0;86.0;9;373.0;221.0;27;45.0
372.0;-34;-713.0;55;-315.0;-277.0;12.0;-486.0;-55;-465.0;-213.0;-34;-425.0
45.0;-24;-15.0;-18;36.0;80.0;7.0;28.0;18;-40.0;54.0;-24;-16.0
45.0;7;17.0;3;36.0;43.0;-8.0;47.0;-3;-45.0;2.0;7;19.0
-211.0;-77;174.0;-287;121.0;-1.0;-729.0;375.0;287;-117.0;-185.0;-77;556.0
66.0;10;-165.0;21;39.0;39.0;-192.0;812.0;-21;-114.0;-26.0;10;308.0
28.0;41;-4.0;15;-5.0;54.0;-14.0;12.0;-15;-36.0;-13.0;41;-11.0
62.0;20;14.0;-31;-217.0;-65.0;-147.0;51.0;31;123.0;-12.0;20;-64.0
-1.0;14;-5.0;6;26.0;5.0;-10.0;13.0;-6;-97.0;-3.0;14;25.0
-21.0;18;56.0;3;-10.0;45.0;0.0;27.0;-3;-27.0;4.0;18;14.0
25.0;-27;47.0;19;-28.0;54.0;3.0;-35.0;-19;-73.0;-30.0;-27;-13.0
60.0;4;247.0;-13;45.0;133.0;34.0;-459.0;13;-133.0;101.0;4;-43.0
2.0;7;32.0;-4;-1.0;5.0;16.0;-39.0;4;-43.0;-32.0;7;6.0
-9.0;-31;77.0;73;-29.0;85.0;48.0;115.0;-73;107.0;8.0;-31;-55.0
-661.0;3;208.0;-26;377.0;361.0;261.0;638.0;26;-545.0;161.0;3;573.0
267.0;-53;-111.0;69;-526.0;-352.0;180.0;-52.0;-69;-232.0;-412.0;-53;-77.0
2.0;11;58.0;16;-13.0;24.0;11.0;-21.0;-16;-52.0;-8.0;11;10.0
6.0;11;30.0;-4;-25.0;29.0;1.0;-14.0;4;-72.0;-45.0;11;2.0
-5.0;-3;-20.0;3;-30.0;13.0;15.0;-4.0;-3;-64.0;-53.0;-3;2.0
31.0;23;50.0;-11;-30.0;33.0;-5.0;-46.0;11;-28.0;-17.0;23;-2.0
-55.0;3;11.0;34;-36.0;-20.0;97.0;-393.0;-34;13.0;-5.0;3;-60.0
-10.0;-6;-238.0;8;198.0;176.0;-148.0;348.0;-8;253.0;304.0;-6;318.0
-66.0;17;-8.0;15;65.0;143.0;-32.0;187.0;-15;-62.0;54.0;17;65.0
32.0;-2;5.0;-14;-4.0;97.0;50.0;-324.0;14;-216.0;-101.0;-2;-204.0
84.0;-24;122.0;10;-138.0;245.0;-68.0;85.0;-10;1568.0;61.0;-24;105.0
71.0;-1;111.0;15;25.0;234.0;89.0;55.0;-15;-110.0;73.0;-1;45.0
219.0;-23;-59.0;62;-35.0;147.0;57.0;-145.0;-62;-224.0;416.0;-23;-38.0
-628.0;671;-606.0;-17;1225.0;-105.0;-341.0;1523.0;17;940.0;971.0;671;1295.0
-19.0;16;50.0;27;-88.0;10.0;22.0;-7.0;-27;-48.0;-43.0;16;27.0
616.0;-4;-98.0;-45;-375.0;-1033.0;123.0;129.0;45;-97.0;-994.0;-4;-177.0
86.0;-124;24.0;-69;11.0;109.0;36.0;-105.0;69;-145.0;-49.0;-124;-58.0
18.0;101;-25.0;14;58.0;100.0;-70.0;-25.0;-14;54.0;125.0;101;-49.0
-42.0;46;56.0;23;-122.0;157.0;-10.0;41.0;-23;-148.0;30.0;46;-14.0
-70.0;-29;-255.0;-21;289.0;257.0;-96.0;705.0;21;412.0;431.0;-29;465.0
226.0;31;-286.0;22;-63.0;-51.0;-113.0;188.0;-22;-347.0;-159.0;31;21.0
63.0;-7;-302.0;22;-36.0;-44.0;14.0;49.0;-22;-72.0;-72.0;-7;-134.0
76.0;14;324.0;-1;5.0;-49.0;-56.0;-134.0;1;118.0;-224.0;14;790.0
291.0;-61;-168.0;63;-616.0;-578.0;-39.0;-68.0;-63;-157.0;-593.0;-61;-552.0
-1002.0;-54;-167.0;-115;532.0;1356.0;-677.0;280.0;115;-64.0;1530.0;-54;92.0
162.0;-2041;-188.0;-1843;485.0;98.0;-346.0;721.0;1843;187.0;371.0;-2041;496.0
-162.0;33;-407.0;-75;-324.0;58.0;1.0;2349.0;75;185.0;14.0;33;308.0
44.0;-946;412.0;443;77.0;-366.0;-42.0;-133.0;-443;-381.0;-185.0;-946;-157.0
125.0;-2114;-260.0;-409;538.0;118.0;-99.0;176.0;409;591.0;234.0;-2114;191.0
240.0;-467;1621.0;2475;-737.0;36.0;548.0;-1024.0;-2475;-1141.0;-651.0;-467;-970.0
30.0;-19;-2.0;-5;-161.0;73.0;8.0;-96.0;5;-215.0;-139.0;-19;-75.0
61.0;-22;-2.0;9;-43.0;-16.0;-2.0;-34.0;-9;-177.0;-85.0;-22;-9.0
-80.0;-846;-650.0;-3524;92.0;379.0;-536.0;262.0;3524;356.0;778.0;-846;635.0
262.0;3;-280.0;14;9.0;-50.0;-57.0;82.0;-14;-319.0;31.0;3;-45.0
77.0;32;-13.0;12;107.0;52.0;14.0;-140.0;-12;-355.0;-11.0;32;-46.0
2.0;-14;96.0;43;-25.0;48.0;47.0;-10.0;-43;-63.0;-36.0;-14;45.0
-45.0;581;525.0;-119;-39.0;86.0;-234.0;-136.0;119;306.0;60.0;581;-168.0
80.0;-29;110.0;17;-61.0;-225.0;76.0;-434.0;-17;414.0;-230.0;-29;-102.0
-9.0;0;-193.0;-22;23.0;68.0;-55.0;-469.0;22;553.0;10.0;0;95.0
-39.0;11;51.0;-1;-89.0;27.0;27.0;4.0;1;-84.0;-20.0;11;38.0
131.0;-32;-13.0;39;-100.0;-26.0;-149.0;-246.0;-39;-288.0;-284.0;-32;-218.0
21.0;-50;56.0;59;-12.0;30.0;119.0;-95.0;-59;-88.0;-51.0;-50;-92.0
57.0;995;116.0;691;-631.0;-391.0;213.0;-255.0;-691;-254.0;-913.0;995;-449.0
-50.0;47;84.0;-3;-277.0;-117.0;116.0;-211.0;3;-267.0;-296.0;47;-206.0
61.0;-17;9.0;27;-54.0;31.0;-11.0;33.0;-27;-72.0;23.0;-17;34.0
119.0;10;56.0;-3;33.0;-105.0;3.0;-39.0;3;-128.0;-71.0;10;-38.0
148.0;128;41.0;35;-116.0;81.0;40.0;-271.0;-35;-128.0;-117.0;128;-278.0
12.0;-25;111.0;17;83.0;39.0;34.0;318.0;-17;-137.0;4.0;-25;181.0
-30.0;-9;-29.0;12;-19.0;-73.0;55.0;-40.0;-12;-73.0;-98.0;-9;65.0
-230.0;-94;61.0;90;197.0;-45.0;-97.0;384.0;-90;284.0;292.0;-94;228.0
-22.0;-3;65.0;13;-99.0;227.0;-6.0;-14.0;-13;129.0;69.0;-3;-88.0
-15.0;0;25.0;48;-25.0;13.0;22.0;-15.0;-48;-59.0;-26.0;0;44.0
35.0;214;-60.0;416;20.0;60.0;-28.0;17.0;-416;34.0;85.0;214;7.0
10.0;1;7.0;27;-31.0;86.0;-45.0;5.0;-27;-88.0;-39.0;1;28.0
-142.0;-93;693.0;178;46.0;-12.0;-184.0;46.0;-178;83.0;57.0;-93;61.0
40.0;14;-110.0;-30;-113.0;-15.0;-73.0;-135.0;30;-195.0;-99.0;14;284.0
164.0;-8;143.0;33;-389.0;-251.0;169.0;244.0;-33;-170.0;-261.0;-8;-8.0
-400.0;-27;-296.0;38;207.0;292.0;-233.0;-277.0;-38;-33.0;268.0;-27;676.0
29.0;1121;45.0;1166;-85.0;37.0;105.0;-13.0;-1166;-111.0;-39.0;1121;-66.0
25.0;15;173.0;15;-45.0;41.0;-64.0;207.0;-15;-70.0;-83.0;15;34.0
243.0;-25;-207.0;22;32.0;81.0;-169.0;-65.0;-22;-195.0;2.0;-25;-16.0
310.0;-26;-9.0;42;-265.0;-127.0;-152.0;122.0;-42;-361.0;-342.0;-26;162.0
-54.0;-10;-13.0;-23;86.0;70.0;30.0;270.0;23;191.0;127.0;-10;209.0
91.0;1;385.0;24;-150.0;-63.0;168.0;-326.0;-24;-213.0;-213.0;1;-453.0
774.0;40;-668.0;-39;10.0;-661.0;-335.0;-603.0;39;88.0;-561.0;40;-102.0
71.0;-15;1228.0;74;273.0;-10.0;-460.0;-836.0;-74;60.0;17.0;-15;458.0
256.0;10;465.0;35;-282.0;-179.0;499.0;-610.0;-35;-414.0;-284.0;10;-693.0
71.0;3;-517.0;-15;95.0;28.0;-462.0;613.0;15;-77.0;-1.0;3;-488.0
176.0;3638;245.0;1747;-671.0;141.0;182.0;-671.0;-1747;-501.0;-395.0;3638;-698.0
385.0;-18;-255.0;29;-85.0;120.0;-216.0;49.0;-29;-252.0;11.0;-18;72.0
465.0;1205;1072.0;1352;-1612.0;-1510.0;19.0;-1554.0;-1352;-1752.0;-1321.0;1205;-1651.0
131.0;-44;-528.0;33;604.0;245.0;-318.0;674.0;-33;481.0;573.0;-44;618.0
25.0;175;154.0;229;-142.0;-34.0;97.0;-213.0;-229;-281.0;-193.0;175;-191.0
134.0;52;-1250.0;-159;-64.0;48.0;-790.0;521.0;159;-125.0;-108.0;52;-299.0
92.0;181;271.0;2940;-168.0;387.0;109.0;48.0;-2940;-111.0;0.0;181;49.0
-91.0;-1;-60.0;27;-4.0;189.0;-35.0;69.0;-27;361.0;-194.0;-1;78.0
-81.0;53;274.0;-21;-5.0;-64.0;178.0;139.0;21;-503.0;-178.0;53;79.0
367.0;16;296.0;-29;-754.0;-421.0;302.0;-805.0;29;-533.0;-903.0;16;-1086.0
38.0;27;131.0;-25;-39.0;-76.0;97.0;-98.0;25;424.0;13.0;27;172.0
185.0;-71;75.0;60;-226.0;-206.0;162.0;-796.0;-60;-476.0;-370.0;-71;-399.0
88.0;-73;-43.0;-1416;82.0;164.0;-68.0;122.0;1416;-19.0;106.0;-73;138.0
78.0;-37;-167.0;30;20.0;-71.0;-286.0;-93.0;-30;81.0;-1.0;-37;540.0
43.0;2;7.0;-34;-52.0;197.0;-30.0;-61.0;34;-72.0;47.0;2;-22.0
124.0;-931;1062.0;5937;200.0;-53.0;279.0;-195.0;-5937;-51.0;-91.0;-931;-65.0
123.0;6;26.0;0;145.0;16.0;-192.0;-411.0;0;-267.0;-119.0;6;-16.0
36.0;12;-831.0;-28;159.0;144.0;-594.0;-4.0;28;139.0;186.0;12;-27.0
-12.0;-158;-310.0;-107;474.0;301.0;-32.0;-197.0;107;38.0;525.0;-158;-99.0
65.0;-8;507.0;-4;-69.0;-220.0;-66.0;-207.0;4;-69.0;-309.0;-8;350.0
95.0;-38;-135.0;38;9.0;134.0;-270.0;187.0;-38;94.0;87.0;-38;46.0
-943.0;70;1430.0;59;518.0;1262.0;107.0;571.0;-59;85.0;807.0;70;-71.0
455.0;-251;751.0;459;-1012.0;31.0;729.0;-1526.0;-459;-1215.0;-1347.0;-251;-1402.0
-107.0;12;529.0;10;6.0;59.0;249.0;-377.0;-10;26.0;29.0;12;569.0
172.0;3;-300.0;-15;-74.0;-215.0;50.0;1104.0;15;-197.0;-377.0;3;581.0
26.0;-6;229.0;-41;19.0;30.0;58.0;-329.0;41;-79.0;64.0;-6;-270.0
-79.0;-20;1586.0;58;69.0;-18.0;412.0;371.0;-58;-5.0;25.0;-20;243.0
155.0;1383;-480.0;-538;-219.0;-141.0;26.0;-662.0;538;-265.0;-383.0;1383;-163.0
62.0;11;-41.0;13;3.0;-186.0;-43.0;132.0;-13;-40.0;-109.0;11;70.0
920.0;15;-3722.0;-29;-307.0;-3065.0;-1733.0;-2048.0;29;1295.0;-3027.0;15;2786.0
-224.0;6;350.0;8;-1.0;125.0;257.0;202.0;-8;237.0;76.0;6;-54.0
41.0;-18;-9.0;71;18.0;-21.0;54.0;384.0;-71;-28.0;-10.0;-18;-23.0
-425.0;2116;227.0;3298;83.0;-357.0;13.0;1091.0;-3298;273.0;444.0;2116;287.0
48.0;8;144.0;15;72.0;80.0;4.0;-258.0;-15;-78.0;19.0;8;222.0
-489.0;-31;-602.0;94;1405.0;616.0;-821.0;1160.0;-94;1753.0;1136.0;-31;1046.0
-22.0;35;-810.0;-19;729.0;356.0;-806.0;407.0;19;537.0;625.0;35;959.0
91.0;-10;33.0;6;-36.0;-196.0;100.0;-85.0;-6;-2142.0;-337.0;-10;-76.0
-15.0;45;-100.0;53;31.0;44.0;5.0;-124.0;-53;-2.0;1.0;45;4.0
121.0;51;-236.0;-56;101.0;312.0;-126.0;-176.0;56;387.0;170.0;51;-71.0
46.0;37;213.0;43;111.0;98.0;-104.0;1952.0;-43;-29.0;55.0;37;65.0
-16.0;1;18.0;17;-76.0;3.0;-153.0;98.0;-17;-51.0;-58.0;1;59.0
-274.0;66;733.0;377;-135.0;193.0;506.0;-123.0;-377;-295.0;-304.0;66;-26.0
-349.0;5;422.0;-4;46.0;375.0;414.0;-11.0;4;526.0;622.0;5;-114.0
177.0;176;1786.0;-333;101.0;-60.0;1776.0;-570.0;333;-306.0;-121.0;176;-986.0
216.0;182;-262.0;-141;286.0;-112.0;-590.0;141.0;141;-80.0;2.0;182;-32.0
4.0;-27;-584.0;14;-90.0;67.0;-72.0;157.0;-14;-188.0;-108.0;-27;9.0
113.0;1903;24.0;428;-534.0;-700.0;-145.0;178.0;-428;183.0;-689.0;1903;-269.0
-352.0;-73;-189.0;55;-234.0;-490.0;-1.0;149.0;-55;-4.0;-324.0;-73;-48.0
-136.0;11;147.0;-3;-97.0;20.0;199.0;-112.0;3;-27.0;-63.0;11;76.0
110.0;778;324.0;4752;-182.0;-206.0;488.0;-264.0;-4752;-602.0;-67.0;778;-281.0
218.0;-25;103.0;1;-537.0;-349.0;-22.0;-286.0;-1;-773.0;-928.0;-25;-333.0
