InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-949.0;584.0;-236.0;126.0;908.0;966.0;-327.0;-453.0
-951.0;585.0;-266.0;116.0;896.0;978.0;-356.0;-444.0
-941.0;587.0;-256.0;114.0;886.0;973.0;-272.0;-431.0
-951.0;576.0;-196.0;112.0;963.0;985.0;-335.0;-293.0
-944.0;588.0;-265.0;122.0;896.0;980.0;-329.0;-458.0
-970.0;590.0;-251.0;110.0;902.0;1000.0;-334.0;-451.0
-944.0;591.0;-261.0;126.0;875.0;997.0;-295.0;-457.0
-946.0;594.0;-255.0;138.0;886.0;959.0;-272.0;-481.0
-959.0;618.0;-248.0;142.0;869.0;956.0;-249.0;-553.0
-944.0;598.0;-239.0;145.0;882.0;971.0;-255.0;-467.0
-960.0;618.0;-236.0;119.0;953.0;987.0;-333.0;-333.0
-959.0;621.0;-245.0;125.0;918.0;990.0;-271.0;-394.0
-962.0;621.0;-228.0;145.0;926.0;1004.0;-311.0;-363.0
-985.0;629.0;-265.0;144.0;935.0;985.0;-295.0;-410.0
-1002.0;634.0;-264.0;99.0;922.0;983.0;-326.0;-418.0
-976.0;634.0;-266.0;102.0;922.0;965.0;-328.0;-413.0
-977.0;631.0;-262.0;115.0;923.0;980.0;-307.0;-408.0
-972.0;626.0;-264.0;87.0;914.0;997.0;-284.0;-429.0
-981.0;625.0;-272.0;108.0;924.0;987.0;-305.0;-420.0
-979.0;627.0;-261.0;74.0;907.0;991.0;-318.0;-420.0
-958.0;627.0;-245.0;148.0;901.0;983.0;-276.0;-418.0
-965.0;629.0;-265.0;112.0;923.0;983.0;-293.0;-428.0
-902.0;702.0;-227.0;96.0;859.0;973.0;-235.0;-422.0
-964.0;636.0;-265.0;121.0;927.0;991.0;-298.0;-413.0
-961.0;637.0;-264.0;126.0;924.0;996.0;-272.0;-424.0
-973.0;636.0;-266.0;131.0;911.0;994.0;-270.0;-409.0
-982.0;694.0;-294.0;153.0;961.0;962.0;-119.0;-300.0
-969.0;631.0;-241.0;133.0;935.0;998.0;-275.0;-317.0
-962.0;632.0;-214.0;136.0;960.0;988.0;-358.0;-311.0
-940.0;597.0;-236.0;151.0;905.0;997.0;-279.0;-467.0
-901.0;579.0;-257.0;207.0;848.0;972.0;-263.0;-509.0
-944.0;597.0;-245.0;156.0;884.0;995.0;-266.0;-466.0
-956.0;628.0;-208.0;140.0;953.0;1003.0;-282.0;-367.0
-965.0;666.0;-172.0;144.0;881.0;920.0;-308.0;-355.0
-955.0;628.0;-247.0;146.0;949.0;997.0;-377.0;-398.0
-868.0;585.0;-478.0;1.0;992.0;1025.0;-507.0;-585.0
-958.0;374.0;-422.0;-56.0;843.0;911.0;-633.0;-726.0
-944.0;560.0;-301.0;92.0;880.0;978.0;-399.0;-489.0
-957.0;524.0;-285.0;81.0;915.0;949.0;-385.0;-450.0
-955.0;521.0;-261.0;71.0;914.0;962.0;-379.0;-421.0
-963.0;517.0;-237.0;68.0;941.0;948.0;-408.0;-405.0
-964.0;516.0;-261.0;68.0;924.0;944.0;-406.0;-404.0
-949.0;598.0;-245.0;157.0;887.0;985.0;-272.0;-441.0
-929.0;598.0;-210.0;175.0;947.0;1000.0;-321.0;-294.0
-851.0;519.0;-93.0;-5.0;1128.0;1116.0;-352.0;-457.0
-966.0;502.0;-275.0;48.0;929.0;957.0;-395.0;-369.0
-992.0;294.0;-215.0;-29.0;798.0;866.0;-496.0;-340.0
-971.0;505.0;-275.0;53.0;926.0;956.0;-421.0;-409.0
-972.0;505.0;-285.0;55.0;914.0;947.0;-406.0;-391.0
-975.0;529.0;-190.0;-17.0;952.0;989.0;-75.0;-337.0
-965.0;498.0;-310.0;63.0;945.0;946.0;-415.0;-392.0
-931.0;567.0;-256.0;110.0;961.0;990.0;-447.0;-331.0
-954.0;597.0;-150.0;47.0;961.0;1113.0;-393.0;-395.0
-948.0;570.0;-169.0;145.0;948.0;1035.0;-415.0;-385.0
-970.0;507.0;-283.0;55.0;925.0;942.0;-424.0;-396.0
-961.0;490.0;-297.0;60.0;924.0;928.0;-423.0;-387.0
-951.0;601.0;-208.0;193.0;961.0;999.0;-389.0;-295.0
-974.0;506.0;-273.0;54.0;934.0;948.0;-420.0;-396.0
-968.0;526.0;-128.0;53.0;950.0;994.0;-339.0;-331.0
-942.0;629.0;-216.0;155.0;986.0;972.0;-435.0;-297.0
-972.0;505.0;-285.0;56.0;933.0;954.0;-404.0;-410.0
-970.0;507.0;-264.0;55.0;932.0;937.0;-416.0;-381.0
-1149.0;574.0;-96.0;69.0;978.0;1097.0;-426.0;-324.0
-972.0;505.0;-275.0;54.0;935.0;952.0;-415.0;-385.0
-964.0;660.0;-70.0;-35.0;971.0;1015.0;-315.0;-240.0
-973.0;508.0;-279.0;52.0;932.0;962.0;-405.0;-399.0
-942.0;604.0;-142.0;263.0;816.0;976.0;-442.0;-487.0
-971.0;549.0;-458.0;2.0;1102.0;1289.0;-382.0;-521.0
-970.0;505.0;-281.0;54.0;939.0;952.0;-418.0;-395.0
-968.0;504.0;-287.0;52.0;934.0;956.0;-407.0;-402.0
-973.0;506.0;-277.0;50.0;938.0;955.0;-416.0;-399.0
-973.0;506.0;-274.0;48.0;942.0;955.0;-415.0;-394.0
-1064.0;582.0;-258.0;222.0;913.0;985.0;-376.0;-362.0
-946.0;665.0;-89.0;-95.0;966.0;1015.0;-306.0;-262.0
-971.0;507.0;-275.0;51.0;923.0;946.0;-400.0;-390.0
-968.0;505.0;-285.0;49.0;931.0;956.0;-407.0;-399.0
-969.0;506.0;-275.0;52.0;922.0;956.0;-424.0;-380.0
-1017.0;554.0;-274.0;58.0;946.0;959.0;-378.0;-375.0
-1001.0;539.0;-275.0;67.0;928.0;966.0;-431.0;-364.0
-871.0;549.0;-263.0;73.0;856.0;986.0;-344.0;-448.0
-972.0;505.0;-271.0;56.0;925.0;947.0;-406.0;-415.0
-971.0;506.0;-268.0;52.0;932.0;951.0;-416.0;-403.0
-952.0;549.0;-275.0;50.0;957.0;968.0;-340.0;-317.0
-968.0;506.0;-291.0;59.0;936.0;953.0;-420.0;-400.0
-967.0;504.0;-268.0;55.0;946.0;950.0;-403.0;-407.0
-967.0;504.0;-267.0;57.0;925.0;940.0;-410.0;-390.0
-379.0;-566.0;-152.0;-375.0;597.0;63.0;-594.0;-94.0
-968.0;504.0;-292.0;53.0;923.0;962.0;-414.0;-386.0
-968.0;505.0;-275.0;54.0;934.0;956.0;-417.0;-400.0
-969.0;504.0;-264.0;52.0;924.0;935.0;-414.0;-391.0
-946.0;590.0;-155.0;119.0;973.0;1005.0;-190.0;-288.0
-968.0;504.0;-278.0;54.0;929.0;941.0;-407.0;-388.0
-966.0;503.0;-271.0;52.0;925.0;954.0;-406.0;-391.0
-970.0;503.0;-264.0;55.0;927.0;947.0;-406.0;-388.0
-971.0;502.0;-276.0;53.0;939.0;940.0;-403.0;-383.0
-756.0;508.0;-66.0;-30.0;879.0;943.0;-183.0;-321.0
-969.0;504.0;-281.0;53.0;934.0;949.0;-409.0;-382.0
-968.0;502.0;-270.0;54.0;924.0;944.0;-412.0;-385.0
-967.0;501.0;-287.0;53.0;922.0;955.0;-407.0;-409.0
-960.0;514.0;-122.0;11.0;973.0;995.0;-292.0;-264.0
-971.0;501.0;-275.0;49.0;922.0;947.0;-408.0;-392.0
-969.0;637.0;-140.0;47.0;980.0;1007.0;-104.0;-229.0
-963.0;573.0;-145.0;84.0;961.0;1006.0;-206.0;-300.0
-971.0;503.0;-265.0;49.0;924.0;947.0;-406.0;-409.0
-969.0;502.0;-275.0;49.0;934.0;958.0;-405.0;-400.0
-913.0;339.0;-247.0;76.0;948.0;1038.0;-419.0;-532.0
-971.0;531.0;-137.0;51.0;964.0;1014.0;-342.0;-319.0
-970.0;503.0;-254.0;48.0;932.0;947.0;-415.0;-408.0
-954.0;648.0;-157.0;144.0;979.0;1003.0;-505.0;-284.0
-953.0;549.0;-276.0;47.0;962.0;977.0;-301.0;-309.0
-954.0;549.0;-255.0;45.0;960.0;983.0;-321.0;-330.0
-964.0;488.0;-305.0;20.0;959.0;956.0;-351.0;-299.0
-961.0;532.0;-241.0;-58.0;981.0;1025.0;-404.0;-251.0
-968.0;500.0;-275.0;45.0;942.0;948.0;-396.0;-390.0
-915.0;514.0;-223.0;36.0;1009.0;1017.0;-347.0;-243.0
-928.0;584.0;-144.0;161.0;978.0;971.0;-339.0;-327.0
-972.0;501.0;-275.0;41.0;944.0;953.0;-408.0;-410.0
-969.0;502.0;-275.0;45.0;940.0;955.0;-394.0;-386.0
-969.0;501.0;-277.0;40.0;933.0;954.0;-396.0;-391.0
-969.0;500.0;-272.0;41.0;927.0;949.0;-397.0;-390.0
-938.0;515.0;-285.0;25.0;962.0;966.0;-329.0;-310.0
-957.0;545.0;-277.0;64.0;959.0;982.0;-329.0;-313.0
-983.0;614.0;-289.0;112.0;820.0;889.0;-240.0;-503.0
-867.0;490.0;-288.0;19.0;974.0;977.0;-383.0;-427.0
-806.0;609.0;-228.0;-8.0;1028.0;1052.0;-367.0;-289.0
-947.0;549.0;-265.0;57.0;951.0;985.0;-322.0;-313.0
-962.0;597.0;-98.0;29.0;952.0;1034.0;-225.0;-344.0
-915.0;548.0;-141.0;79.0;992.0;1016.0;-322.0;-324.0
-972.0;500.0;-265.0;44.0;938.0;944.0;-390.0;-404.0
-970.0;503.0;-266.0;46.0;934.0;944.0;-405.0;-381.0
-931.0;372.0;-248.0;-148.0;930.0;1017.0;-407.0;-432.0
-969.0;501.0;-274.0;45.0;923.0;951.0;-412.0;-390.0
-865.0;364.0;-147.0;74.0;848.0;850.0;-385.0;-350.0
-968.0;502.0;-284.0;46.0;939.0;955.0;-396.0;-393.0
-804.0;580.0;-119.0;87.0;988.0;1089.0;-371.0;-445.0
-970.0;503.0;-273.0;50.0;919.0;946.0;-415.0;-398.0
-968.0;503.0;-266.0;45.0;929.0;962.0;-406.0;-375.0
-970.0;504.0;-275.0;47.0;932.0;948.0;-403.0;-388.0
-967.0;503.0;-266.0;48.0;931.0;945.0;-397.0;-382.0
-966.0;503.0;-273.0;51.0;932.0;948.0;-407.0;-396.0
-969.0;502.0;-273.0;48.0;932.0;938.0;-409.0;-401.0
-935.0;507.0;-259.0;183.0;945.0;982.0;-574.0;-352.0
-952.0;563.0;-284.0;58.0;970.0;976.0;-368.0;-309.0
-987.0;586.0;-255.0;193.0;965.0;1018.0;-474.0;-356.0
-970.0;503.0;-271.0;45.0;924.0;951.0;-415.0;-402.0
-961.0;506.0;-317.0;74.0;924.0;963.0;-414.0;-366.0
-983.0;470.0;-158.0;-118.0;912.0;1016.0;-151.0;-431.0
-957.0;498.0;-325.0;49.0;922.0;954.0;-433.0;-400.0
-958.0;467.0;-189.0;-81.0;942.0;1002.0;-243.0;-369.0
-971.0;472.0;-172.0;-40.0;960.0;1006.0;-321.0;-328.0
-971.0;638.0;-146.0;132.0;894.0;987.0;-469.0;-451.0
-973.0;507.0;-285.0;58.0;920.0;956.0;-409.0;-426.0
-962.0;445.0;-354.0;-122.0;851.0;913.0;-615.0;-506.0
-971.0;509.0;-276.0;60.0;921.0;938.0;-416.0;-399.0
-969.0;510.0;-288.0;60.0;910.0;961.0;-415.0;-410.0
-966.0;512.0;-279.0;60.0;914.0;947.0;-424.0;-395.0
-967.0;507.0;-282.0;58.0;944.0;949.0;-416.0;-390.0
-970.0;508.0;-266.0;59.0;935.0;933.0;-413.0;-398.0
-982.0;302.0;-233.0;39.0;1102.0;1025.0;-487.0;-500.0
-862.0;430.0;-405.0;53.0;909.0;1078.0;-607.0;-522.0
-970.0;508.0;-288.0;55.0;920.0;949.0;-425.0;-390.0
-1030.0;726.0;-215.0;135.0;732.0;772.0;-417.0;-259.0
-948.0;899.0;-433.0;304.0;789.0;907.0;-661.0;-631.0
-1068.0;625.0;-233.0;200.0;1079.0;1109.0;-249.0;-410.0
-989.0;516.0;-274.0;53.0;928.0;948.0;-424.0;-380.0
-960.0;324.0;-502.0;37.0;900.0;910.0;-592.0;-575.0
-1039.0;477.0;-298.0;13.0;859.0;898.0;-520.0;-443.0
-1063.0;440.0;-308.0;44.0;820.0;885.0;-574.0;-480.0
-952.0;281.0;-256.0;194.0;764.0;942.0;-602.0;-588.0
-957.0;507.0;-333.0;51.0;927.0;945.0;-436.0;-380.0
-996.0;631.0;-296.0;247.0;947.0;955.0;-443.0;-300.0
-963.0;902.0;-235.0;29.0;1012.0;1184.0;-273.0;-576.0
-990.0;520.0;-275.0;55.0;940.0;964.0;-428.0;-395.0
-977.0;658.0;-343.0;108.0;964.0;953.0;-460.0;-302.0
-1076.0;514.0;-284.0;30.0;970.0;982.0;-426.0;-341.0
-939.0;554.0;-264.0;143.0;948.0;976.0;-237.0;-337.0
-972.0;614.0;-308.0;90.0;950.0;964.0;-296.0;-348.0
-968.0;507.0;-273.0;53.0;924.0;938.0;-421.0;-402.0
-971.0;507.0;-287.0;57.0;941.0;948.0;-407.0;-400.0
-969.0;511.0;-275.0;52.0;933.0;938.0;-414.0;-371.0
-970.0;510.0;-285.0;54.0;914.0;937.0;-406.0;-390.0
-969.0;508.0;-275.0;52.0;925.0;937.0;-420.0;-411.0
-971.0;506.0;-265.0;51.0;929.0;955.0;-409.0;-404.0
-969.0;508.0;-279.0;51.0;928.0;944.0;-402.0;-381.0
-894.0;1007.0;-196.0;6.0;896.0;969.0;-191.0;-323.0
-971.0;508.0;-270.0;51.0;922.0;938.0;-413.0;-393.0
-966.0;507.0;-274.0;53.0;930.0;954.0;-407.0;-392.0
-969.0;509.0;-275.0;49.0;926.0;960.0;-406.0;-394.0
-971.0;509.0;-289.0;53.0;941.0;948.0;-406.0;-418.0
-967.0;506.0;-282.0;44.0;931.0;944.0;-415.0;-403.0
-965.0;490.0;-324.0;52.0;942.0;964.0;-429.0;-381.0
-973.0;507.0;-299.0;51.0;935.0;948.0;-406.0;-404.0
-969.0;509.0;-285.0;52.0;932.0;956.0;-424.0;-399.0
-958.0;505.0;-313.0;57.0;942.0;950.0;-397.0;-390.0
-967.0;509.0;-283.0;55.0;932.0;945.0;-417.0;-380.0
-973.0;507.0;-292.0;51.0;921.0;958.0;-415.0;-393.0
-927.0;540.0;-286.0;34.0;947.0;982.0;-422.0;-352.0
-971.0;508.0;-279.0;52.0;933.0;956.0;-406.0;-397.0
-970.0;617.0;-335.0;91.0;914.0;947.0;-269.0;-417.0
-948.0;669.0;-63.0;-113.0;995.0;1021.0;-264.0;-206.0
-895.0;621.0;-265.0;181.0;848.0;967.0;-102.0;-521.0
-970.0;507.0;-285.0;54.0;925.0;953.0;-398.0;-391.0
-979.0;617.0;-355.0;89.0;916.0;969.0;-328.0;-403.0
-905.0;494.0;-192.0;127.0;952.0;966.0;-440.0;-266.0
-968.0;505.0;-288.0;54.0;933.0;949.0;-406.0;-394.0
-961.0;497.0;-299.0;60.0;943.0;952.0;-424.0;-377.0
-1009.0;648.0;-386.0;122.0;884.0;874.0;-276.0;-479.0
-967.0;508.0;-284.0;53.0;942.0;951.0;-396.0;-397.0
-971.0;508.0;-285.0;55.0;923.0;957.0;-405.0;-400.0
-963.0;669.0;-110.0;-15.0;962.0;1018.0;-323.0;-288.0
-992.0;768.0;-192.0;97.0;948.0;1032.0;-457.0;-359.0
-981.0;546.0;-411.0;132.0;982.0;973.0;-165.0;-482.0
-930.0;483.0;-235.0;-33.0;942.0;976.0;-396.0;-326.0
-968.0;492.0;-322.0;49.0;935.0;947.0;-416.0;-366.0
-964.0;637.0;-211.0;121.0;989.0;993.0;-414.0;-284.0
-987.0;711.0;-319.0;155.0;952.0;959.0;-280.0;-341.0
-931.0;1047.0;-246.0;53.0;931.0;968.0;-342.0;-349.0
-963.0;648.0;-201.0;138.0;980.0;1006.0;-435.0;-278.0
-963.0;644.0;-203.0;125.0;981.0;990.0;-376.0;-266.0
-1044.0;562.0;-260.0;106.0;876.0;968.0;-110.0;-330.0
-959.0;1237.0;-294.0;131.0;908.0;956.0;-597.0;-472.0
-967.0;509.0;-285.0;55.0;924.0;948.0;-397.0;-390.0
-970.0;507.0;-276.0;55.0;932.0;955.0;-419.0;-391.0
-968.0;726.0;-431.0;237.0;924.0;918.0;-582.0;-408.0
-956.0;538.0;-292.0;37.0;913.0;980.0;-322.0;-339.0
-972.0;630.0;-100.0;-34.0;1000.0;1004.0;-24.0;-127.0
-969.0;507.0;-265.0;54.0;932.0;947.0;-411.0;-399.0
-967.0;507.0;-271.0;54.0;930.0;933.0;-427.0;-376.0
-982.0;575.0;-246.0;-70.0;963.0;966.0;-325.0;-315.0
-972.0;508.0;-290.0;54.0;932.0;955.0;-415.0;-397.0
-965.0;569.0;-177.0;85.0;916.0;996.0;-245.0;-449.0
-962.0;448.0;-165.0;-95.0;942.0;999.0;-66.0;-363.0
-969.0;509.0;-282.0;56.0;926.0;962.0;-414.0;-411.0
-971.0;510.0;-281.0;51.0;920.0;955.0;-425.0;-377.0
-954.0;594.0;-204.0;84.0;977.0;1008.0;-264.0;-252.0
-971.0;507.0;-278.0;52.0;932.0;943.0;-415.0;-384.0
-954.0;560.0;-129.0;38.0;995.0;996.0;-242.0;-251.0
-990.0;587.0;-266.0;38.0;980.0;986.0;-276.0;-280.0
-972.0;534.0;-145.0;39.0;978.0;1012.0;-368.0;-285.0
-999.0;640.0;-286.0;167.0;1006.0;989.0;-567.0;-248.0
-971.0;511.0;-277.0;56.0;942.0;939.0;-416.0;-370.0
-700.0;970.0;-201.0;-15.0;1183.0;1134.0;-352.0;-335.0
-964.0;618.0;-309.0;61.0;922.0;953.0;-270.0;-404.0
-993.0;700.0;-247.0;111.0;981.0;979.0;-616.0;-223.0
-920.0;516.0;-256.0;207.0;947.0;950.0;-366.0;-342.0
-970.0;506.0;-286.0;52.0;945.0;947.0;-415.0;-384.0
-965.0;513.0;-275.0;54.0;941.0;947.0;-426.0;-401.0
-945.0;544.0;-304.0;41.0;929.0;965.0;-384.0;-338.0
-947.0;709.0;-446.0;305.0;914.0;920.0;-485.0;-437.0
-992.0;606.0;-339.0;71.0;928.0;966.0;-279.0;-403.0
-947.0;578.0;-236.0;93.0;946.0;1011.0;-466.0;-340.0
-956.0;526.0;-162.0;108.0;957.0;982.0;-622.0;-353.0
-951.0;517.0;-233.0;104.0;903.0;968.0;-577.0;-408.0
-967.0;509.0;-275.0;54.0;928.0;957.0;-403.0;-398.0
-972.0;507.0;-283.0;54.0;941.0;937.0;-415.0;-401.0
-972.0;508.0;-274.0;53.0;934.0;949.0;-422.0;-386.0
-969.0;510.0;-278.0;54.0;941.0;946.0;-417.0;-397.0
-965.0;507.0;-284.0;56.0;914.0;959.0;-423.0;-401.0
-964.0;506.0;-271.0;59.0;927.0;952.0;-411.0;-381.0
-873.0;517.0;-342.0;265.0;815.0;906.0;-187.0;-536.0
-965.0;508.0;-278.0;56.0;928.0;940.0;-414.0;-399.0
-937.0;542.0;-283.0;21.0;936.0;946.0;-384.0;-331.0
-968.0;509.0;-289.0;56.0;931.0;950.0;-415.0;-384.0
-971.0;508.0;-279.0;53.0;932.0;951.0;-406.0;-380.0
-968.0;507.0;-271.0;49.0;921.0;965.0;-407.0;-399.0
-963.0;505.0;-294.0;46.0;922.0;957.0;-408.0;-366.0
-966.0;510.0;-263.0;51.0;942.0;945.0;-409.0;-372.0
-917.0;495.0;-179.0;150.0;948.0;998.0;-289.0;-342.0
-942.0;520.0;-169.0;78.0;951.0;1004.0;-526.0;-360.0
-942.0;618.0;-375.0;21.0;929.0;900.0;-414.0;-492.0
-969.0;509.0;-272.0;52.0;938.0;948.0;-410.0;-412.0
-971.0;507.0;-263.0;49.0;932.0;953.0;-406.0;-392.0
-972.0;510.0;-275.0;51.0;939.0;940.0;-406.0;-380.0
-969.0;506.0;-265.0;46.0;935.0;943.0;-398.0;-396.0
-972.0;506.0;-284.0;49.0;930.0;960.0;-403.0;-384.0
-968.0;504.0;-284.0;46.0;942.0;961.0;-406.0;-400.0
-971.0;504.0;-296.0;45.0;940.0;941.0;-395.0;-397.0
-936.0;505.0;-267.0;31.0;942.0;979.0;-283.0;-379.0
-970.0;506.0;-283.0;52.0;931.0;955.0;-404.0;-390.0
-948.0;831.0;-545.0;179.0;897.0;844.0;-586.0;-466.0
-970.0;522.0;-121.0;67.0;964.0;1007.0;-557.0;-336.0
-968.0;506.0;-267.0;52.0;930.0;947.0;-411.0;-378.0
-952.0;510.0;-221.0;182.0;963.0;1009.0;-480.0;-333.0
-919.0;1147.0;-314.0;211.0;989.0;1082.0;-384.0;-539.0
-1170.0;1291.0;-107.0;279.0;657.0;825.0;-418.0;-255.0
-965.0;509.0;-285.0;49.0;933.0;955.0;-411.0;-396.0
-965.0;505.0;-274.0;46.0;928.0;943.0;-405.0;-379.0
-968.0;512.0;-271.0;50.0;933.0;958.0;-398.0;-381.0
-968.0;508.0;-266.0;55.0;947.0;946.0;-406.0;-374.0
-958.0;492.0;-305.0;31.0;935.0;948.0;-400.0;-347.0
-946.0;738.0;-373.0;285.0;945.0;947.0;-373.0;-366.0
-966.0;511.0;-262.0;52.0;922.0;938.0;-396.0;-389.0
-1028.0;980.0;-184.0;287.0;880.0;980.0;-533.0;-423.0
-1111.0;837.0;-177.0;365.0;808.0;1014.0;-568.0;-447.0
-971.0;992.0;-212.0;196.0;899.0;1002.0;-343.0;-482.0
-968.0;508.0;-285.0;44.0;938.0;956.0;-394.0;-378.0
-970.0;509.0;-284.0;46.0;919.0;965.0;-387.0;-385.0
-952.0;499.0;-313.0;60.0;941.0;952.0;-392.0;-369.0
-975.0;513.0;-285.0;39.0;944.0;939.0;-399.0;-371.0
-970.0;508.0;-289.0;45.0;933.0;950.0;-406.0;-408.0
-966.0;508.0;-287.0;48.0;931.0;951.0;-400.0;-388.0
-1035.0;527.0;-206.0;140.0;923.0;996.0;-588.0;-362.0
-941.0;571.0;-183.0;98.0;935.0;981.0;-463.0;-388.0
-992.0;641.0;-119.0;44.0;987.0;1025.0;-342.0;-242.0
-991.0;645.0;-194.0;81.0;987.0;1004.0;-301.0;-237.0
-923.0;527.0;-268.0;230.0;931.0;993.0;-523.0;-397.0
-976.0;515.0;-281.0;205.0;944.0;929.0;-163.0;-321.0
-997.0;567.0;-304.0;43.0;941.0;956.0;-525.0;-349.0
-987.0;675.0;-260.0;76.0;970.0;973.0;-461.0;-280.0
-987.0;634.0;-246.0;5.0;987.0;1001.0;-303.0;-288.0
-964.0;669.0;-94.0;-87.0;984.0;1013.0;-304.0;-229.0
-1071.0;519.0;-340.0;59.0;910.0;936.0;-308.0;-373.0
-994.0;518.0;-285.0;19.0;923.0;956.0;-288.0;-319.0
-1220.0;856.0;-400.0;-89.0;1008.0;877.0;-279.0;-473.0
-986.0;665.0;-373.0;15.0;938.0;902.0;-541.0;-357.0
-989.0;602.0;-351.0;45.0;948.0;941.0;-376.0;-369.0
-968.0;511.0;-287.0;44.0;931.0;958.0;-413.0;-402.0
-969.0;508.0;-274.0;44.0;933.0;945.0;-395.0;-380.0
-654.0;1011.0;21.0;-2.0;806.0;827.0;-209.0;-291.0
-935.0;717.0;-428.0;321.0;923.0;906.0;-388.0;-431.0
-956.0;912.0;-135.0;42.0;991.0;1004.0;-359.0;-301.0
-925.0;690.0;-176.0;70.0;964.0;926.0;-349.0;-279.0
-966.0;506.0;-277.0;42.0;940.0;956.0;-396.0;-383.0
-975.0;718.0;-195.0;112.0;979.0;990.0;-265.0;-284.0
-942.0;646.0;-154.0;139.0;955.0;1003.0;-329.0;-306.0
-938.0;665.0;-104.0;204.0;1064.0;1013.0;-306.0;-197.0
-979.0;572.0;-271.0;86.0;980.0;967.0;-508.0;-330.0
-946.0;546.0;-295.0;19.0;947.0;958.0;-381.0;-380.0
-937.0;548.0;-302.0;11.0;942.0;948.0;-394.0;-367.0
-960.0;490.0;-294.0;32.0;940.0;935.0;-419.0;-341.0
-942.0;728.0;-431.0;290.0;931.0;918.0;-332.0;-419.0
-956.0;658.0;-359.0;137.0;923.0;967.0;-315.0;-390.0
-975.0;628.0;-115.0;78.0;984.0;1034.0;-265.0;-296.0
-958.0;647.0;-153.0;113.0;961.0;1004.0;-294.0;-298.0
-755.0;527.0;-207.0;162.0;897.0;1154.0;-410.0;-594.0
-979.0;631.0;-166.0;90.0;982.0;1022.0;-340.0;-279.0
-727.0;-79.0;-153.0;-277.0;675.0;397.0;-472.0;-209.0
-984.0;645.0;-120.0;34.0;989.0;1007.0;-206.0;-218.0
-961.0;660.0;-353.0;137.0;931.0;972.0;-360.0;-369.0
-1009.0;375.0;-294.0;0.0;879.0;1052.0;-400.0;-701.0
-968.0;508.0;-275.0;48.0;935.0;938.0;-395.0;-397.0
-968.0;505.0;-286.0;43.0;940.0;965.0;-399.0;-401.0
-970.0;448.0;-248.0;116.0;899.0;931.0;-216.0;-535.0
-954.0;656.0;-168.0;129.0;967.0;1022.0;-311.0;-337.0
-939.0;547.0;-309.0;36.0;919.0;959.0;-425.0;-367.0
-960.0;508.0;-292.0;50.0;935.0;964.0;-400.0;-391.0
-956.0;591.0;-423.0;201.0;892.0;969.0;-427.0;-455.0
-931.0;519.0;-237.0;181.0;969.0;958.0;-407.0;-339.0
-913.0;974.0;-62.0;203.0;770.0;1000.0;-481.0;-639.0
-868.0;453.0;-288.0;403.0;773.0;972.0;-512.0;-629.0
-954.0;658.0;-159.0;139.0;956.0;1007.0;-310.0;-309.0
-965.0;504.0;-283.0;46.0;937.0;961.0;-403.0;-384.0
-953.0;657.0;-167.0;131.0;968.0;1015.0;-318.0;-317.0
-948.0;657.0;-175.0;131.0;953.0;994.0;-315.0;-305.0
-953.0;658.0;-169.0;139.0;944.0;1008.0;-321.0;-300.0
-946.0;749.0;-261.0;215.0;763.0;830.0;-561.0;-539.0
-955.0;657.0;-148.0;135.0;962.0;1007.0;-311.0;-310.0
-944.0;527.0;-229.0;211.0;915.0;1012.0;-239.0;-362.0
-952.0;660.0;-170.0;137.0;960.0;999.0;-319.0;-318.0
-949.0;655.0;-352.0;138.0;950.0;983.0;-342.0;-364.0
-945.0;677.0;-127.0;131.0;951.0;1009.0;-286.0;-350.0
-940.0;663.0;-174.0;120.0;971.0;1006.0;-342.0;-306.0
-955.0;659.0;-166.0;138.0;959.0;1013.0;-321.0;-317.0
-957.0;659.0;-160.0;137.0;967.0;995.0;-321.0;-316.0
-955.0;663.0;-160.0;139.0;961.0;1007.0;-319.0;-322.0
-927.0;693.0;-128.0;189.0;868.0;1034.0;-295.0;-305.0
-953.0;660.0;-160.0;143.0;952.0;1008.0;-319.0;-318.0
-978.0;651.0;-137.0;144.0;969.0;1036.0;-356.0;-354.0
-956.0;661.0;-157.0;143.0;951.0;1022.0;-384.0;-300.0
-970.0;504.0;-284.0;44.0;922.0;946.0;-398.0;-368.0
-945.0;554.0;-245.0;217.0;950.0;990.0;-399.0;-333.0
-943.0;553.0;-241.0;229.0;943.0;979.0;-386.0;-341.0
-967.0;684.0;-201.0;178.0;961.0;977.0;-526.0;-360.0
-966.0;725.0;-182.0;190.0;960.0;1011.0;-190.0;-306.0
-1080.0;532.0;-401.0;160.0;779.0;942.0;-238.0;-567.0
-944.0;469.0;-117.0;43.0;910.0;1014.0;-584.0;-368.0
-715.0;654.0;-613.0;704.0;410.0;780.0;-439.0;-924.0
-994.0;662.0;-253.0;116.0;967.0;977.0;-476.0;-290.0
-956.0;656.0;-131.0;66.0;905.0;993.0;-469.0;-477.0
-906.0;587.0;-375.0;-69.0;933.0;947.0;-368.0;-343.0
-968.0;502.0;-276.0;44.0;923.0;951.0;-396.0;-370.0
