Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
117.0;793.0;641.0;1050.0;-719.0;8;-317.0;436.0;798.0;535.0;-841.0
184.0;887.0;849.0;958.0;-613.0;2;-364.0;652.0;852.0;532.0;-812.0
175.0;751.0;486.0;970.0;-632.0;3;-693.0;507.0;452.0;537.0;-514.0
266.0;879.0;891.0;985.0;-473.0;2;-267.0;522.0;908.0;366.0;-844.0
275.0;878.0;934.0;1022.0;-509.0;2;-257.0;454.0;866.0;390.0;-827.0
155.0;736.0;563.0;931.0;-786.0;4;-623.0;689.0;546.0;691.0;-594.0
117.0;732.0;533.0;912.0;-781.0;4;-618.0;711.0;604.0;610.0;-606.0
322.0;784.0;903.0;932.0;-407.0;6;-198.0;386.0;845.0;364.0;-769.0
34.0;820.0;678.0;1041.0;-688.0;5;-462.0;414.0;678.0;449.0;-888.0
147.0;777.0;517.0;928.0;-726.0;4;-620.0;692.0;577.0;644.0;-618.0
24.0;864.0;824.0;999.0;-459.0;3;-539.0;505.0;784.0;642.0;-779.0
133.0;748.0;542.0;887.0;-738.0;4;-658.0;701.0;586.0;690.0;-610.0
207.0;808.0;885.0;926.0;-355.0;10;-151.0;225.0;841.0;294.0;-791.0
123.0;767.0;537.0;893.0;-768.0;4;-650.0;618.0;565.0;544.0;-608.0
164.0;751.0;787.0;928.0;-791.0;11;-406.0;380.0;729.0;533.0;-678.0
70.0;726.0;812.0;1028.0;-726.0;17;-468.0;541.0;641.0;526.0;-647.0
152.0;885.0;616.0;789.0;-579.0;4;-601.0;299.0;555.0;382.0;-677.0
37.0;829.0;937.0;911.0;-535.0;18;-369.0;306.0;855.0;340.0;-789.0
76.0;751.0;856.0;896.0;-856.0;16;-437.0;437.0;711.0;420.0;-690.0
68.0;787.0;836.0;745.0;-479.0;-73;-349.0;287.0;765.0;394.0;-733.0
94.0;795.0;852.0;814.0;-446.0;-62;-309.0;268.0;785.0;393.0;-751.0
203.0;869.0;923.0;960.0;-503.0;-16;-247.0;304.0;888.0;427.0;-833.0
148.0;860.0;903.0;1008.0;-540.0;-6;-309.0;320.0;854.0;351.0;-783.0
119.0;805.0;872.0;1087.0;-499.0;2;-348.0;270.0;742.0;411.0;-746.0
455.0;846.0;587.0;871.0;-442.0;1;-507.0;410.0;619.0;479.0;-727.0
449.0;774.0;550.0;904.0;-494.0;2;-455.0;312.0;589.0;444.0;-706.0
122.0;810.0;901.0;1110.0;-548.0;-8;-328.0;263.0;793.0;409.0;-750.0
182.0;799.0;910.0;1101.0;-515.0;-10;-236.0;305.0;786.0;413.0;-763.0
97.0;721.0;554.0;889.0;-793.0;4;-643.0;645.0;555.0;681.0;-586.0
119.0;737.0;687.0;1028.0;-522.0;-80;-384.0;721.0;676.0;304.0;-696.0
23.0;677.0;826.0;988.0;-587.0;6;-514.0;753.0;662.0;608.0;-676.0
81.0;791.0;836.0;1039.0;-682.0;1;-464.0;486.0;805.0;629.0;-714.0
114.0;712.0;541.0;890.0;-793.0;4;-668.0;683.0;546.0;605.0;-571.0
110.0;743.0;499.0;902.0;-791.0;4;-659.0;642.0;557.0;636.0;-558.0
467.0;854.0;568.0;904.0;-504.0;-2;-502.0;458.0;633.0;471.0;-725.0
23.0;596.0;700.0;998.0;-239.0;-7;-351.0;353.0;593.0;387.0;-706.0
110.0;608.0;793.0;927.0;-342.0;-3;-360.0;371.0;691.0;369.0;-595.0
367.0;904.0;622.0;938.0;-589.0;-2;-473.0;277.0;697.0;330.0;-559.0
269.0;800.0;899.0;924.0;-371.0;3;-83.0;390.0;855.0;348.0;-781.0
210.0;861.0;922.0;819.0;-438.0;4;-207.0;319.0;895.0;335.0;-836.0
378.0;935.0;594.0;962.0;-606.0;-2;-449.0;405.0;731.0;408.0;-559.0
300.0;961.0;699.0;936.0;-601.0;0;-388.0;432.0;807.0;438.0;-603.0
151.0;910.0;652.0;920.0;-491.0;0;-441.0;591.0;726.0;498.0;-880.0
179.0;642.0;765.0;972.0;-427.0;3;-164.0;288.0;705.0;204.0;-572.0
112.0;801.0;606.0;897.0;-491.0;1;-386.0;582.0;809.0;514.0;-906.0
262.0;911.0;801.0;925.0;-518.0;1;-411.0;652.0;853.0;563.0;-803.0
207.0;879.0;740.0;915.0;-666.0;1;-387.0;690.0;799.0;552.0;-759.0
173.0;876.0;760.0;893.0;-604.0;1;-416.0;708.0;786.0;531.0;-645.0
178.0;879.0;716.0;923.0;-459.0;1;-426.0;740.0;782.0;568.0;-483.0
57.0;714.0;588.0;904.0;-620.0;2;-508.0;587.0;592.0;500.0;-801.0
-161.0;419.0;230.0;888.0;-639.0;1;-853.0;597.0;225.0;812.0;-910.0
-18.0;650.0;709.0;914.0;-650.0;3;-574.0;540.0;541.0;580.0;-801.0
225.0;767.0;927.0;998.0;-436.0;-5;-193.0;292.0;867.0;417.0;-765.0
244.0;790.0;901.0;947.0;-483.0;-4;-216.0;304.0;866.0;437.0;-747.0
218.0;745.0;852.0;988.0;-537.0;-4;-311.0;321.0;787.0;429.0;-713.0
128.0;632.0;759.0;1096.0;-497.0;-30;-350.0;342.0;621.0;400.0;-601.0
106.0;837.0;861.0;939.0;-675.0;4;-453.0;605.0;773.0;504.0;-762.0
231.0;890.0;902.0;945.0;-586.0;10;-317.0;537.0;867.0;487.0;-534.0
199.0;876.0;933.0;963.0;-447.0;3;-370.0;299.0;860.0;356.0;-806.0
136.0;714.0;779.0;1029.0;-359.0;0;-244.0;178.0;722.0;297.0;-666.0
132.0;712.0;834.0;1062.0;-444.0;-15;-271.0;242.0;708.0;364.0;-673.0
257.0;877.0;801.0;1040.0;-659.0;-5;-376.0;551.0;828.0;602.0;-826.0
193.0;752.0;751.0;1003.0;-625.0;-4;-362.0;547.0;764.0;601.0;-805.0
160.0;754.0;806.0;1024.0;-585.0;-2;-460.0;690.0;678.0;551.0;-843.0
189.0;776.0;771.0;855.0;-446.0;148;-306.0;245.0;703.0;263.0;-718.0
99.0;749.0;778.0;940.0;-452.0;31;-382.0;187.0;656.0;357.0;-694.0
123.0;723.0;555.0;918.0;-796.0;4;-661.0;644.0;547.0;631.0;-588.0
195.0;790.0;986.0;845.0;-628.0;0;-335.0;461.0;859.0;504.0;-766.0
117.0;815.0;989.0;1030.0;-540.0;0;-351.0;316.0;832.0;507.0;-776.0
-51.0;712.0;634.0;1028.0;-717.0;7;-603.0;544.0;594.0;613.0;-678.0
158.0;665.0;792.0;860.0;-345.0;1;-264.0;276.0;745.0;328.0;-591.0
225.0;753.0;899.0;836.0;-371.0;2;-234.0;241.0;829.0;289.0;-575.0
322.0;739.0;854.0;1070.0;-624.0;-4;-297.0;549.0;829.0;516.0;-853.0
238.0;632.0;696.0;937.0;-569.0;-7;-422.0;501.0;637.0;558.0;-972.0
309.0;638.0;665.0;956.0;-546.0;-2;-407.0;570.0;649.0;495.0;-970.0
360.0;649.0;691.0;885.0;-599.0;-2;-385.0;620.0;701.0;596.0;-868.0
125.0;750.0;541.0;917.0;-799.0;4;-657.0;643.0;548.0;627.0;-586.0
-59.0;800.0;931.0;1013.0;-483.0;5;-281.0;309.0;838.0;358.0;-759.0
272.0;743.0;845.0;1012.0;-402.0;10;-209.0;233.0;830.0;380.0;-716.0
-32.0;768.0;653.0;934.0;-684.0;2;-627.0;415.0;740.0;643.0;-514.0
209.0;751.0;872.0;873.0;-371.0;1;-140.0;177.0;783.0;419.0;-729.0
107.0;733.0;787.0;946.0;-362.0;2;-261.0;197.0;764.0;382.0;-712.0
91.0;581.0;674.0;1081.0;-514.0;-3;-274.0;420.0;570.0;394.0;-533.0
83.0;619.0;753.0;1202.0;-602.0;-4;-282.0;469.0;635.0;489.0;-550.0
72.0;789.0;472.0;894.0;-643.0;22;-331.0;601.0;742.0;526.0;-819.0
131.0;653.0;794.0;1179.0;-600.0;-2;-501.0;291.0;654.0;454.0;-725.0
127.0;583.0;709.0;1014.0;-570.0;-6;-445.0;230.0;566.0;410.0;-684.0
285.0;636.0;506.0;855.0;-648.0;3;-333.0;704.0;659.0;573.0;-646.0
63.0;691.0;870.0;1027.0;-508.0;-52;-434.0;310.0;628.0;311.0;-645.0
203.0;717.0;830.0;932.0;-465.0;9;-234.0;400.0;793.0;424.0;-623.0
277.0;842.0;972.0;908.0;-440.0;10;-212.0;461.0;916.0;475.0;-618.0
123.0;549.0;699.0;941.0;-409.0;13;-292.0;258.0;622.0;409.0;-472.0
302.0;761.0;520.0;854.0;-675.0;2;-278.0;723.0;738.0;430.0;-723.0
123.0;628.0;803.0;913.0;-426.0;13;-291.0;356.0;733.0;440.0;-471.0
224.0;1028.0;445.0;638.0;-496.0;8;-380.0;730.0;871.0;522.0;-937.0
168.0;826.0;1003.0;779.0;-427.0;14;-295.0;410.0;864.0;402.0;-506.0
81.0;956.0;865.0;942.0;-480.0;7;-494.0;317.0;742.0;255.0;-715.0
279.0;739.0;569.0;885.0;-644.0;2;-397.0;795.0;715.0;588.0;-664.0
69.0;592.0;912.0;693.0;-318.0;-152;-382.0;498.0;725.0;529.0;-626.0
271.0;728.0;650.0;912.0;-817.0;3;-362.0;687.0;753.0;669.0;-617.0
347.0;831.0;902.0;927.0;-513.0;7;-385.0;435.0;748.0;491.0;-844.0
328.0;533.0;433.0;919.0;-615.0;17;-523.0;886.0;522.0;854.0;-903.0
83.0;775.0;646.0;991.0;-727.0;4;-539.0;701.0;670.0;520.0;-711.0
124.0;676.0;786.0;943.0;-458.0;4;-233.0;412.0;772.0;413.0;-684.0
117.0;626.0;919.0;976.0;-335.0;-2;-431.0;499.0;721.0;506.0;-658.0
133.0;798.0;778.0;1030.0;-695.0;4;-533.0;573.0;685.0;556.0;-764.0
180.0;849.0;869.0;1061.0;-736.0;4;-497.0;469.0;750.0;532.0;-696.0
162.0;767.0;826.0;942.0;-567.0;0;-561.0;654.0;717.0;582.0;-838.0
130.0;706.0;933.0;873.0;-503.0;4;-280.0;488.0;851.0;543.0;-523.0
137.0;748.0;907.0;881.0;-466.0;11;-248.0;314.0;810.0;395.0;-445.0
-52.0;671.0;861.0;969.0;-363.0;7;-499.0;413.0;723.0;491.0;-596.0
512.0;573.0;341.0;589.0;-286.0;9;-100.0;394.0;649.0;535.0;-640.0
37.0;838.0;892.0;722.0;-440.0;35;-418.0;280.0;691.0;284.0;-777.0
28.0;789.0;865.0;684.0;-475.0;33;-427.0;419.0;654.0;349.0;-727.0
20.0;672.0;785.0;935.0;-446.0;8;-344.0;243.0;671.0;408.0;-571.0
183.0;769.0;857.0;841.0;-434.0;10;-235.0;338.0;861.0;359.0;-497.0
11.0;631.0;792.0;995.0;-395.0;4;-340.0;375.0;678.0;389.0;-753.0
-72.0;665.0;853.0;897.0;-364.0;8;-469.0;410.0;702.0;419.0;-574.0
56.0;708.0;919.0;838.0;-485.0;9;-399.0;426.0;805.0;405.0;-536.0
304.0;786.0;852.0;908.0;-429.0;-11;-420.0;624.0;792.0;610.0;-744.0
73.0;801.0;975.0;950.0;-565.0;9;-358.0;407.0;880.0;393.0;-548.0
-38.0;589.0;735.0;889.0;-406.0;8;-474.0;235.0;649.0;476.0;-465.0
6.0;587.0;733.0;932.0;-467.0;0;-456.0;371.0;599.0;511.0;-551.0
121.0;625.0;802.0;954.0;-513.0;3;-301.0;400.0;683.0;421.0;-476.0
257.0;813.0;868.0;1027.0;-374.0;20;-471.0;470.0;776.0;443.0;-895.0
130.0;706.0;844.0;871.0;-533.0;5;-251.0;367.0;769.0;353.0;-439.0
-31.0;616.0;692.0;912.0;-402.0;1;-532.0;331.0;700.0;477.0;-442.0
219.0;764.0;916.0;812.0;-466.0;3;-333.0;422.0;855.0;557.0;-398.0
284.0;751.0;859.0;991.0;-289.0;17;-340.0;377.0;782.0;334.0;-844.0
54.0;892.0;779.0;843.0;-421.0;10;-491.0;451.0;763.0;434.0;-855.0
91.0;931.0;721.0;866.0;-596.0;10;-462.0;335.0;788.0;403.0;-816.0
-32.0;846.0;690.0;864.0;-506.0;10;-611.0;524.0;675.0;548.0;-741.0
-78.0;774.0;645.0;865.0;-437.0;10;-589.0;457.0;605.0;432.0;-716.0
-70.0;763.0;686.0;870.0;-411.0;10;-595.0;437.0;591.0;402.0;-680.0
-55.0;846.0;682.0;827.0;-368.0;10;-512.0;420.0;654.0;373.0;-686.0
-50.0;837.0;701.0;812.0;-398.0;10;-556.0;491.0;643.0;508.0;-726.0
-62.0;798.0;656.0;808.0;-525.0;10;-613.0;476.0;589.0;525.0;-765.0
-60.0;769.0;657.0;827.0;-553.0;10;-613.0;521.0;598.0;523.0;-841.0
-42.0;765.0;578.0;820.0;-622.0;10;-646.0;553.0;580.0;545.0;-754.0
-100.0;716.0;626.0;824.0;-557.0;10;-706.0;521.0;518.0;543.0;-646.0
102.0;761.0;866.0;827.0;-437.0;-13;-327.0;339.0;835.0;338.0;-463.0
-33.0;854.0;588.0;915.0;-671.0;10;-543.0;668.0;459.0;588.0;-577.0
-36.0;678.0;779.0;866.0;-353.0;-4;-439.0;195.0;715.0;428.0;-509.0
57.0;768.0;889.0;834.0;-500.0;-3;-249.0;290.0;835.0;351.0;-523.0
129.0;740.0;889.0;921.0;-490.0;-1;-234.0;320.0;820.0;358.0;-548.0
66.0;821.0;969.0;916.0;-417.0;-1;-279.0;311.0;909.0;368.0;-584.0
9.0;724.0;898.0;770.0;-523.0;-6;-410.0;299.0;677.0;324.0;-530.0
138.0;835.0;941.0;711.0;-472.0;-30;-399.0;462.0;832.0;446.0;-472.0
144.0;765.0;744.0;863.0;-409.0;-93;-466.0;284.0;740.0;538.0;-738.0
96.0;686.0;894.0;971.0;-599.0;-8;-264.0;472.0;738.0;280.0;-677.0
84.0;691.0;931.0;911.0;-451.0;-6;-448.0;494.0;709.0;456.0;-574.0
181.0;722.0;874.0;853.0;-526.0;-5;-296.0;453.0;749.0;389.0;-498.0
-12.0;905.0;644.0;896.0;-594.0;1;-477.0;635.0;751.0;527.0;-829.0
275.0;760.0;959.0;937.0;-450.0;1;-153.0;292.0;920.0;363.0;-760.0
-55.0;914.0;701.0;884.0;-528.0;1;-436.0;609.0;736.0;442.0;-747.0
201.0;683.0;772.0;950.0;-642.0;-8;-325.0;367.0;749.0;570.0;-957.0
193.0;663.0;713.0;981.0;-580.0;-8;-438.0;526.0;636.0;483.0;-807.0
217.0;789.0;957.0;949.0;-430.0;2;-236.0;284.0;891.0;351.0;-719.0
66.0;675.0;746.0;729.0;-737.0;-9;-474.0;386.0;606.0;399.0;-789.0
202.0;695.0;789.0;951.0;-400.0;-1;-254.0;216.0;768.0;455.0;-668.0
14.0;585.0;668.0;991.0;-564.0;-1;-292.0;264.0;630.0;309.0;-658.0
71.0;688.0;740.0;928.0;-462.0;1;-319.0;274.0;713.0;316.0;-555.0
79.0;712.0;811.0;936.0;-334.0;3;-379.0;343.0;742.0;476.0;-495.0
96.0;740.0;900.0;783.0;-448.0;8;-409.0;533.0;859.0;571.0;-556.0
151.0;771.0;909.0;936.0;-457.0;10;-363.0;360.0;838.0;428.0;-542.0
140.0;767.0;868.0;931.0;-447.0;12;-294.0;387.0;882.0;469.0;-604.0
54.0;646.0;804.0;971.0;-385.0;-3;-409.0;265.0;708.0;328.0;-643.0
8.0;888.0;690.0;978.0;-603.0;2;-467.0;672.0;769.0;461.0;-752.0
150.0;759.0;895.0;888.0;-409.0;-2;-352.0;323.0;814.0;410.0;-571.0
44.0;879.0;650.0;925.0;-604.0;3;-452.0;634.0;728.0;550.0;-769.0
64.0;852.0;617.0;948.0;-641.0;3;-449.0;717.0;744.0;510.0;-752.0
153.0;877.0;651.0;922.0;-605.0;3;-429.0;652.0;751.0;520.0;-764.0
226.0;833.0;976.0;855.0;-375.0;0;-269.0;341.0;929.0;388.0;-570.0
0.0;652.0;729.0;1193.0;-137.0;-2;-343.0;158.0;600.0;242.0;-899.0
139.0;771.0;814.0;973.0;-453.0;-3;-320.0;279.0;801.0;414.0;-682.0
232.0;810.0;948.0;899.0;-528.0;-2;-266.0;295.0;848.0;467.0;-645.0
236.0;795.0;923.0;912.0;-497.0;1;-213.0;318.0;885.0;484.0;-602.0
205.0;764.0;891.0;1041.0;-434.0;3;-213.0;327.0;859.0;389.0;-631.0
392.0;839.0;902.0;972.0;-410.0;8;-240.0;400.0;858.0;417.0;-862.0
161.0;854.0;608.0;1041.0;-608.0;0;-416.0;617.0;752.0;561.0;-777.0
256.0;875.0;940.0;1064.0;-527.0;5;-328.0;483.0;864.0;395.0;-708.0
120.0;831.0;864.0;1000.0;-491.0;-8;-379.0;438.0;823.0;484.0;-769.0
204.0;829.0;866.0;956.0;-492.0;-6;-242.0;420.0;841.0;474.0;-685.0
128.0;769.0;919.0;966.0;-544.0;-3;-250.0;444.0;830.0;415.0;-621.0
38.0;759.0;826.0;964.0;-545.0;-2;-351.0;373.0;744.0;443.0;-663.0
48.0;736.0;813.0;962.0;-533.0;0;-348.0;295.0;720.0;425.0;-776.0
125.0;734.0;556.0;932.0;-566.0;2;-726.0;497.0;511.0;610.0;-475.0
97.0;926.0;689.0;885.0;-640.0;-2;-418.0;689.0;787.0;580.0;-777.0
344.0;908.0;580.0;828.0;-675.0;-4;-612.0;704.0;733.0;734.0;-648.0
37.0;862.0;703.0;923.0;-654.0;0;-592.0;654.0;658.0;539.0;-732.0
134.0;787.0;631.0;729.0;-612.0;1;-479.0;565.0;699.0;490.0;-704.0
70.0;818.0;676.0;1004.0;-654.0;1;-510.0;570.0;632.0;581.0;-583.0
181.0;748.0;834.0;1440.0;-313.0;2;-163.0;11.0;733.0;166.0;-964.0
117.0;766.0;926.0;1032.0;-360.0;-1;-288.0;369.0;767.0;491.0;-884.0
71.0;847.0;714.0;801.0;-688.0;1;-514.0;540.0;662.0;552.0;-519.0
169.0;807.0;923.0;1092.0;-500.0;2;-331.0;371.0;802.0;442.0;-782.0
218.0;860.0;1044.0;1028.0;-506.0;3;-275.0;321.0;876.0;378.0;-731.0
134.0;790.0;868.0;836.0;-268.0;6;-395.0;378.0;779.0;411.0;-811.0
139.0;793.0;832.0;716.0;-447.0;6;-454.0;480.0;736.0;518.0;-861.0
38.0;828.0;935.0;974.0;-426.0;1;-321.0;217.0;808.0;332.0;-797.0
237.0;742.0;845.0;943.0;-319.0;4;-285.0;314.0;758.0;383.0;-876.0
2.0;797.0;768.0;1010.0;-450.0;3;-362.0;333.0;662.0;384.0;-648.0
252.0;720.0;836.0;1025.0;-326.0;4;-312.0;294.0;750.0;373.0;-914.0
299.0;894.0;1059.0;893.0;-512.0;4;-231.0;232.0;948.0;311.0;-779.0
72.0;744.0;679.0;870.0;-463.0;3;-392.0;238.0;633.0;295.0;-422.0
226.0;814.0;944.0;993.0;-306.0;-14;-279.0;300.0;852.0;390.0;-786.0
158.0;811.0;955.0;986.0;-466.0;0;-235.0;276.0;860.0;344.0;-840.0
171.0;747.0;933.0;991.0;-395.0;2;-233.0;264.0;797.0;381.0;-850.0
-15.0;828.0;860.0;836.0;-384.0;5;-468.0;475.0;792.0;461.0;-805.0
-66.0;761.0;816.0;796.0;-463.0;5;-528.0;469.0;703.0;435.0;-790.0
-95.0;710.0;787.0;758.0;-534.0;3;-552.0;476.0;640.0;489.0;-812.0
-314.0;849.0;950.0;967.0;-529.0;17;-722.0;594.0;820.0;691.0;-1007.0
-27.0;765.0;818.0;759.0;-595.0;-3;-504.0;467.0;719.0;511.0;-758.0
-13.0;803.0;882.0;715.0;-639.0;-6;-460.0;443.0;761.0;468.0;-689.0
214.0;752.0;844.0;883.0;-423.0;10;-286.0;267.0;807.0;322.0;-883.0
162.0;624.0;810.0;1048.0;-439.0;20;-363.0;430.0;712.0;514.0;-810.0
-106.0;711.0;878.0;754.0;-526.0;11;-559.0;574.0;632.0;423.0;-496.0
18.0;556.0;700.0;900.0;-408.0;7;-555.0;420.0;552.0;496.0;-681.0
91.0;607.0;671.0;1028.0;-412.0;13;-458.0;526.0;669.0;541.0;-504.0
24.0;651.0;802.0;933.0;-528.0;14;-497.0;463.0;690.0;522.0;-473.0
112.0;842.0;903.0;999.0;-453.0;-3;-294.0;414.0;870.0;365.0;-880.0
213.0;847.0;997.0;921.0;-516.0;0;-259.0;347.0;902.0;455.0;-834.0
183.0;861.0;1014.0;912.0;-453.0;0;-242.0;419.0;873.0;390.0;-823.0
40.0;610.0;735.0;917.0;-780.0;7;-448.0;599.0;669.0;533.0;-545.0
56.0;627.0;758.0;963.0;-631.0;9;-434.0;565.0;717.0;591.0;-449.0
87.0;766.0;831.0;948.0;-636.0;10;-489.0;511.0;807.0;644.0;-465.0
-60.0;603.0;649.0;878.0;-433.0;3;-481.0;396.0;504.0;419.0;-837.0
2.0;759.0;839.0;482.0;-466.0;-12;-433.0;278.0;727.0;349.0;-478.0
-38.0;661.0;745.0;989.0;-460.0;-4;-354.0;232.0;628.0;321.0;-812.0
108.0;675.0;778.0;912.0;-332.0;1;-329.0;326.0;755.0;329.0;-608.0
124.0;789.0;918.0;989.0;-536.0;10;-476.0;538.0;839.0;590.0;-667.0
104.0;771.0;890.0;1002.0;-634.0;12;-475.0;542.0;812.0;574.0;-639.0
-10.0;694.0;797.0;1041.0;-671.0;13;-511.0;447.0;699.0;630.0;-739.0
31.0;692.0;768.0;993.0;-659.0;13;-516.0;458.0;671.0;515.0;-742.0
-17.0;662.0;766.0;968.0;-629.0;13;-504.0;512.0;679.0;518.0;-708.0
78.0;780.0;877.0;958.0;-456.0;12;-372.0;271.0;794.0;414.0;-879.0
87.0;784.0;882.0;894.0;-437.0;12;-392.0;319.0;794.0;418.0;-826.0
52.0;433.0;556.0;984.0;-875.0;-8;-550.0;660.0;454.0;815.0;-476.0
172.0;631.0;731.0;967.0;-954.0;9;-585.0;760.0;622.0;708.0;-440.0
190.0;618.0;679.0;992.0;-743.0;7;-533.0;706.0;599.0;703.0;-532.0
180.0;647.0;679.0;1012.0;-720.0;8;-582.0;620.0;652.0;708.0;-616.0
78.0;763.0;852.0;973.0;-454.0;8;-466.0;452.0;765.0;535.0;-754.0
187.0;622.0;717.0;863.0;-563.0;2;-488.0;684.0;650.0;630.0;-744.0
232.0;655.0;797.0;994.0;-713.0;7;-528.0;675.0;710.0;698.0;-645.0
163.0;741.0;871.0;946.0;-642.0;7;-382.0;330.0;753.0;453.0;-953.0
247.0;973.0;1040.0;905.0;-549.0;-7;-252.0;453.0;951.0;428.0;-835.0
297.0;875.0;935.0;951.0;-558.0;7;-245.0;362.0;863.0;380.0;-883.0
267.0;821.0;874.0;1013.0;-459.0;7;-296.0;261.0;812.0;345.0;-809.0
62.0;791.0;819.0;1111.0;-636.0;8;-551.0;390.0;755.0;519.0;-633.0
46.0;822.0;913.0;1023.0;-674.0;9;-477.0;375.0;755.0;483.0;-582.0
-19.0;742.0;854.0;880.0;-703.0;7;-455.0;283.0;678.0;411.0;-638.0
184.0;885.0;868.0;952.0;-467.0;-7;-192.0;334.0;902.0;319.0;-753.0
63.0;839.0;912.0;741.0;-397.0;-5;-387.0;269.0;828.0;363.0;-772.0
144.0;772.0;938.0;958.0;-345.0;7;-259.0;248.0;840.0;355.0;-700.0
124.0;723.0;541.0;909.0;-795.0;4;-656.0;675.0;575.0;677.0;-582.0
164.0;751.0;544.0;908.0;-791.0;3;-636.0;724.0;659.0;642.0;-584.0
199.0;885.0;986.0;1074.0;-468.0;9;-294.0;264.0;850.0;380.0;-829.0
166.0;1058.0;1170.0;975.0;-342.0;-45;-312.0;71.0;1046.0;346.0;-694.0
165.0;711.0;888.0;1357.0;-497.0;2;-383.0;421.0;755.0;488.0;-733.0
5.0;905.0;960.0;852.0;-287.0;13;-281.0;85.0;868.0;159.0;-844.0
-35.0;819.0;904.0;1017.0;-279.0;3;-337.0;74.0;812.0;263.0;-1043.0
134.0;900.0;866.0;1189.0;-563.0;0;-376.0;314.0;800.0;377.0;-716.0
188.0;917.0;1061.0;799.0;-449.0;34;-348.0;-48.0;862.0;210.0;-644.0
173.0;740.0;890.0;934.0;-395.0;6;-249.0;129.0;756.0;266.0;-687.0
40.0;727.0;954.0;973.0;-455.0;11;-190.0;-77.0;756.0;160.0;-825.0
201.0;910.0;875.0;1082.0;-517.0;-1;-321.0;221.0;840.0;346.0;-846.0
238.0;803.0;928.0;1021.0;-428.0;0;-205.0;192.0;905.0;353.0;-628.0
131.0;798.0;760.0;838.0;-248.0;8;-291.0;233.0;674.0;219.0;-1092.0
56.0;760.0;823.0;834.0;-330.0;4;-289.0;178.0;737.0;273.0;-858.0
427.0;825.0;928.0;812.0;-265.0;6;-50.0;232.0;830.0;254.0;-825.0
54.0;853.0;925.0;1393.0;-392.0;4;-210.0;77.0;846.0;261.0;-1082.0
125.0;838.0;895.0;1343.0;-239.0;-1;-194.0;5.0;799.0;205.0;-806.0
253.0;800.0;872.0;1016.0;-172.0;-5;-99.0;163.0;839.0;174.0;-1016.0
269.0;867.0;987.0;969.0;-370.0;11;-202.0;296.0;908.0;304.0;-809.0
86.0;844.0;914.0;960.0;-360.0;18;-268.0;95.0;810.0;191.0;-825.0
151.0;811.0;948.0;936.0;-353.0;7;-177.0;133.0;830.0;225.0;-832.0
42.0;789.0;898.0;1130.0;-203.0;68;-241.0;110.0;781.0;293.0;-819.0
257.0;851.0;978.0;955.0;-385.0;16;-211.0;275.0;940.0;365.0;-823.0
330.0;681.0;686.0;865.0;-830.0;10;-444.0;792.0;637.0;533.0;-447.0
231.0;925.0;948.0;1053.0;-446.0;13;-242.0;270.0;929.0;314.0;-821.0
289.0;856.0;887.0;1044.0;-463.0;13;-212.0;334.0;878.0;324.0;-882.0
-60.0;699.0;663.0;1178.0;-583.0;9;-642.0;369.0;579.0;431.0;-797.0
256.0;818.0;971.0;1148.0;-563.0;8;-221.0;416.0;879.0;363.0;-769.0
221.0;917.0;952.0;738.0;-646.0;13;-341.0;562.0;911.0;546.0;-787.0
203.0;784.0;908.0;1030.0;-211.0;-11;-182.0;282.0;846.0;271.0;-1032.0
247.0;881.0;953.0;1038.0;-586.0;20;-361.0;525.0;864.0;506.0;-842.0
230.0;902.0;968.0;1047.0;-527.0;16;-390.0;449.0;887.0;479.0;-863.0
171.0;917.0;1010.0;1075.0;-441.0;12;-386.0;344.0;872.0;438.0;-868.0
8.0;442.0;766.0;1010.0;-495.0;12;-641.0;412.0;477.0;560.0;-701.0
-38.0;780.0;973.0;939.0;-624.0;9;-384.0;329.0;731.0;205.0;-683.0
319.0;850.0;974.0;1070.0;-452.0;2;-233.0;347.0;940.0;450.0;-820.0
26.0;-141.0;712.0;399.0;-439.0;1;-815.0;829.0;-178.0;1018.0;210.0
298.0;859.0;940.0;1001.0;-455.0;7;-237.0;293.0;874.0;287.0;-837.0
338.0;912.0;1069.0;1081.0;-417.0;2;-194.0;315.0;948.0;431.0;-873.0
221.0;1014.0;1049.0;1046.0;-558.0;8;-292.0;366.0;1011.0;390.0;-784.0
483.0;738.0;811.0;898.0;-524.0;6;-77.0;609.0;865.0;535.0;-695.0
270.0;873.0;951.0;1023.0;-470.0;7;-342.0;493.0;898.0;454.0;-879.0
116.0;846.0;780.0;901.0;-650.0;-1;-245.0;237.0;946.0;555.0;-776.0
295.0;911.0;993.0;1044.0;-503.0;7;-362.0;488.0;932.0;483.0;-837.0
367.0;985.0;1411.0;1077.0;-623.0;8;-346.0;845.0;1052.0;523.0;-775.0
281.0;994.0;1086.0;924.0;-418.0;4;-204.0;353.0;1082.0;466.0;-663.0
81.0;795.0;538.0;1001.0;-754.0;4;-296.0;435.0;763.0;295.0;-731.0
