Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
177.0;853.0;739.0;946.0;-729.0;2;-458.0;651.0;776.0;524.0;-744.0
161.0;838.0;645.0;1014.0;-710.0;8;-269.0;416.0;692.0;526.0;-763.0
390.0;845.0;827.0;981.0;-606.0;4;-448.0;637.0;743.0;540.0;-698.0
193.0;677.0;673.0;1000.0;-1036.0;23;-184.0;652.0;713.0;503.0;-873.0
137.0;748.0;907.0;881.0;-466.0;11;-248.0;314.0;810.0;395.0;-445.0
130.0;706.0;933.0;873.0;-503.0;4;-280.0;488.0;851.0;543.0;-523.0
264.0;944.0;833.0;935.0;-443.0;3;-212.0;638.0;941.0;428.0;-866.0
319.0;986.0;1018.0;1084.0;-561.0;9;-239.0;405.0;1025.0;354.0;-917.0
49.0;867.0;857.0;926.0;-594.0;7;-602.0;741.0;783.0;554.0;-802.0
180.0;849.0;869.0;1061.0;-736.0;4;-497.0;469.0;750.0;532.0;-696.0
417.0;803.0;882.0;982.0;-429.0;9;-185.0;430.0;873.0;365.0;-844.0
-8.0;776.0;863.0;1017.0;-725.0;-5;-726.0;534.0;697.0;575.0;-810.0
117.0;626.0;919.0;976.0;-335.0;-2;-431.0;499.0;721.0;506.0;-658.0
124.0;676.0;786.0;943.0;-458.0;4;-233.0;412.0;772.0;413.0;-684.0
65.0;724.0;543.0;940.0;-667.0;4;-427.0;769.0;722.0;579.0;-644.0
347.0;831.0;902.0;927.0;-513.0;7;-385.0;435.0;748.0;491.0;-844.0
123.0;767.0;537.0;893.0;-768.0;4;-650.0;618.0;565.0;544.0;-608.0
164.0;751.0;787.0;928.0;-791.0;11;-406.0;380.0;729.0;533.0;-678.0
70.0;726.0;812.0;1028.0;-726.0;17;-468.0;541.0;641.0;526.0;-647.0
205.0;847.0;542.0;747.0;-456.0;8;-662.0;326.0;552.0;418.0;-697.0
37.0;829.0;937.0;911.0;-535.0;18;-369.0;306.0;855.0;340.0;-789.0
76.0;751.0;856.0;896.0;-856.0;16;-437.0;437.0;711.0;420.0;-690.0
68.0;787.0;836.0;745.0;-479.0;-73;-349.0;287.0;765.0;394.0;-733.0
63.0;839.0;912.0;741.0;-397.0;-5;-387.0;269.0;828.0;363.0;-772.0
116.0;846.0;780.0;901.0;-650.0;-1;-245.0;237.0;946.0;555.0;-776.0
148.0;860.0;903.0;1008.0;-540.0;-6;-309.0;320.0;854.0;351.0;-783.0
122.0;810.0;901.0;1110.0;-548.0;-8;-328.0;263.0;793.0;409.0;-750.0
362.0;808.0;419.0;986.0;-700.0;6;-449.0;926.0;680.0;645.0;-656.0
925.0;816.0;295.0;651.0;-475.0;15;-66.0;977.0;822.0;658.0;-737.0
99.0;842.0;1027.0;1355.0;-507.0;-10;-418.0;80.0;869.0;450.0;-792.0
170.0;695.0;846.0;1349.0;-451.0;-10;-310.0;359.0;750.0;378.0;-669.0
123.0;628.0;803.0;913.0;-426.0;13;-291.0;356.0;733.0;440.0;-471.0
119.0;737.0;687.0;1028.0;-522.0;-80;-384.0;721.0;676.0;304.0;-696.0
-18.0;373.0;420.0;905.0;-249.0;12;-184.0;226.0;373.0;232.0;-371.0
81.0;791.0;836.0;1039.0;-682.0;1;-464.0;486.0;805.0;629.0;-714.0
558.0;1407.0;1520.0;946.0;-352.0;4;-71.0;324.0;1510.0;384.0;-799.0
203.0;717.0;830.0;932.0;-465.0;9;-234.0;400.0;793.0;424.0;-623.0
63.0;691.0;870.0;1027.0;-508.0;-52;-434.0;310.0;628.0;311.0;-645.0
568.0;701.0;494.0;764.0;-564.0;10;-215.0;694.0;716.0;587.0;-652.0
110.0;608.0;793.0;927.0;-342.0;-3;-360.0;371.0;691.0;369.0;-595.0
127.0;583.0;709.0;1014.0;-570.0;-6;-445.0;230.0;566.0;410.0;-684.0
248.0;783.0;384.0;962.0;-552.0;7;-308.0;687.0;775.0;598.0;-717.0
181.0;929.0;1035.0;705.0;-363.0;8;-197.0;253.0;960.0;318.0;-908.0
-79.0;478.0;670.0;1312.0;-550.0;12;-391.0;437.0;453.0;287.0;-532.0
300.0;961.0;699.0;936.0;-601.0;0;-388.0;432.0;807.0;438.0;-603.0
151.0;910.0;652.0;920.0;-491.0;0;-441.0;591.0;726.0;498.0;-880.0
107.0;733.0;787.0;946.0;-362.0;2;-261.0;197.0;764.0;382.0;-712.0
54.0;924.0;535.0;942.0;-451.0;13;-451.0;712.0;828.0;676.0;-1034.0
425.0;765.0;818.0;981.0;-366.0;2;-158.0;393.0;860.0;308.0;-730.0
349.0;965.0;773.0;998.0;-806.0;9;-312.0;855.0;880.0;653.0;-824.0
173.0;876.0;760.0;893.0;-604.0;1;-416.0;708.0;786.0;531.0;-645.0
447.0;690.0;656.0;1011.0;-562.0;-5;-367.0;708.0;651.0;556.0;-788.0
57.0;714.0;588.0;904.0;-620.0;2;-508.0;587.0;592.0;500.0;-801.0
302.0;639.0;702.0;972.0;-608.0;-4;-417.0;579.0;643.0;531.0;-1143.0
-18.0;650.0;709.0;914.0;-650.0;3;-574.0;540.0;541.0;580.0;-801.0
271.0;827.0;942.0;894.0;-367.0;3;-172.0;246.0;908.0;355.0;-815.0
244.0;790.0;901.0;947.0;-483.0;-4;-216.0;304.0;866.0;437.0;-747.0
218.0;745.0;852.0;988.0;-537.0;-4;-311.0;321.0;787.0;429.0;-713.0
91.0;581.0;674.0;1081.0;-514.0;-3;-274.0;420.0;570.0;394.0;-533.0
105.0;896.0;836.0;900.0;-705.0;4;-484.0;638.0;810.0;574.0;-847.0
298.0;1115.0;1185.0;1019.0;-602.0;13;-566.0;622.0;1137.0;596.0;-644.0
268.0;1040.0;872.0;862.0;-559.0;0;-522.0;319.0;782.0;119.0;-811.0
-11.0;542.0;633.0;714.0;-286.0;-6;-189.0;85.0;536.0;204.0;-544.0
115.0;626.0;684.0;1128.0;-298.0;-12;-157.0;194.0;614.0;214.0;-654.0
178.0;862.0;1022.0;978.0;-619.0;0;-376.0;389.0;898.0;518.0;-804.0
193.0;752.0;751.0;1003.0;-625.0;-4;-362.0;547.0;764.0;601.0;-805.0
229.0;729.0;826.0;1029.0;-535.0;5;-494.0;705.0;719.0;611.0;-879.0
189.0;776.0;771.0;855.0;-446.0;148;-306.0;245.0;703.0;263.0;-718.0
99.0;749.0;778.0;940.0;-452.0;31;-382.0;187.0;656.0;357.0;-694.0
421.0;849.0;559.0;883.0;-603.0;4;-562.0;411.0;580.0;522.0;-650.0
66.0;821.0;969.0;916.0;-417.0;-1;-279.0;311.0;909.0;368.0;-584.0
116.0;730.0;555.0;930.0;-818.0;4;-669.0;632.0;538.0;674.0;-566.0
-114.0;753.0;571.0;920.0;-742.0;10;-638.0;606.0;589.0;614.0;-592.0
-20.0;1023.0;1078.0;951.0;-242.0;1;-178.0;29.0;986.0;198.0;-966.0
198.0;859.0;932.0;809.0;-355.0;3;-170.0;131.0;875.0;272.0;-541.0
32.0;904.0;969.0;946.0;-472.0;13;-481.0;303.0;806.0;437.0;-728.0
197.0;824.0;974.0;1040.0;-545.0;11;-195.0;382.0;885.0;364.0;-791.0
348.0;941.0;993.0;983.0;-510.0;8;-250.0;365.0;953.0;366.0;-836.0
115.0;954.0;1027.0;991.0;-330.0;6;-190.0;213.0;982.0;246.0;-942.0
212.0;651.0;584.0;-136.0;-614.0;-39;-375.0;702.0;676.0;571.0;-603.0
476.0;979.0;1061.0;959.0;-28.0;1;137.0;-109.0;1017.0;-40.0;-982.0
272.0;930.0;778.0;955.0;-497.0;3;-283.0;715.0;903.0;500.0;-845.0
35.0;843.0;604.0;970.0;-742.0;1;-589.0;342.0;656.0;493.0;-382.0
153.0;746.0;791.0;559.0;-351.0;-16;-126.0;136.0;757.0;226.0;-651.0
101.0;733.0;738.0;741.0;-399.0;14;-563.0;566.0;683.0;588.0;-872.0
378.0;935.0;594.0;962.0;-606.0;-2;-449.0;405.0;731.0;408.0;-559.0
390.0;776.0;476.0;1727.0;-464.0;-2;-633.0;532.0;537.0;536.0;-570.0
338.0;1033.0;1192.0;1590.0;-377.0;4;-40.0;222.0;1038.0;218.0;-1148.0
275.0;1159.0;1272.0;502.0;-441.0;2;-209.0;126.0;1202.0;334.0;-1051.0
100.0;642.0;772.0;1299.0;-638.0;-1;-539.0;654.0;711.0;652.0;-708.0
334.0;1054.0;1134.0;953.0;-526.0;6;-246.0;470.0;1128.0;494.0;-747.0
239.0;846.0;952.0;1031.0;-284.0;3;-210.0;14.0;799.0;158.0;-816.0
-237.0;532.0;691.0;1090.0;-510.0;9;-581.0;331.0;474.0;307.0;-762.0
135.0;1048.0;1103.0;1076.0;-372.0;8;-349.0;496.0;1045.0;457.0;-1023.0
806.0;479.0;430.0;861.0;-526.0;9;-56.0;617.0;627.0;628.0;-508.0
341.0;920.0;1019.0;936.0;-384.0;-10;-350.0;559.0;968.0;547.0;-1061.0
105.0;711.0;523.0;909.0;-789.0;4;-657.0;670.0;553.0;694.0;-588.0
478.0;868.0;627.0;1016.0;-544.0;0;-434.0;296.0;662.0;346.0;-700.0
257.0;1271.0;1452.0;958.0;-461.0;3;-210.0;275.0;1318.0;420.0;-1151.0
83.0;489.0;528.0;615.0;-404.0;-13;-56.0;278.0;524.0;200.0;-533.0
788.0;972.0;900.0;881.0;-346.0;-1;-1.0;536.0;983.0;320.0;-934.0
115.0;748.0;698.0;999.0;-615.0;9;-301.0;767.0;707.0;357.0;-702.0
235.0;901.0;787.0;1057.0;-682.0;-4;-514.0;777.0;864.0;516.0;-691.0
329.0;980.0;1060.0;1668.0;-462.0;-1;-100.0;531.0;1035.0;454.0;-948.0
243.0;524.0;448.0;937.0;-596.0;4;-449.0;696.0;515.0;702.0;-894.0
-28.0;846.0;888.0;1015.0;-534.0;7;-491.0;485.0;805.0;373.0;-873.0
163.0;789.0;831.0;985.0;-588.0;12;-220.0;168.0;834.0;355.0;-635.0
332.0;671.0;339.0;942.0;-850.0;0;-679.0;846.0;432.0;801.0;-485.0
-71.0;940.0;1034.0;968.0;-352.0;4;-358.0;124.0;891.0;179.0;-908.0
133.0;724.0;511.0;927.0;-794.0;3;-639.0;742.0;584.0;680.0;-593.0
235.0;707.0;648.0;1046.0;-661.0;-11;-487.0;701.0;567.0;594.0;-778.0
59.0;476.0;67.0;1041.0;-862.0;1;-813.0;709.0;136.0;725.0;-272.0
178.0;977.0;967.0;979.0;-636.0;1;-411.0;820.0;858.0;498.0;-856.0
242.0;901.0;778.0;942.0;-415.0;1;-208.0;622.0;892.0;484.0;-830.0
375.0;667.0;312.0;912.0;-827.0;5;-654.0;637.0;385.0;689.0;-489.0
247.0;997.0;1074.0;950.0;-428.0;-1;-161.0;253.0;1017.0;281.0;-983.0
186.0;703.0;363.0;918.0;-563.0;4;-756.0;362.0;380.0;473.0;-446.0
271.0;782.0;445.0;812.0;-561.0;3;-667.0;360.0;471.0;429.0;-562.0
246.0;750.0;406.0;755.0;-556.0;4;-615.0;335.0;437.0;405.0;-625.0
314.0;777.0;454.0;820.0;-573.0;4;-631.0;368.0;513.0;473.0;-534.0
24.0;623.0;751.0;1019.0;-86.0;-5;-358.0;276.0;601.0;334.0;-970.0
303.0;1340.0;1532.0;95.0;-442.0;7;-275.0;327.0;1441.0;308.0;-1326.0
429.0;852.0;521.0;890.0;-575.0;4;-547.0;432.0;595.0;502.0;-639.0
286.0;794.0;461.0;816.0;-561.0;4;-657.0;407.0;474.0;499.0;-559.0
447.0;810.0;503.0;898.0;-581.0;4;-544.0;418.0;539.0;457.0;-643.0
-48.0;882.0;655.0;897.0;-651.0;1;-505.0;698.0;730.0;498.0;-778.0
35.0;596.0;706.0;1187.0;-711.0;-31;-220.0;354.0;623.0;247.0;-890.0
337.0;867.0;915.0;1061.0;-436.0;10;-398.0;540.0;849.0;437.0;-993.0
391.0;789.0;485.0;816.0;-608.0;4;-577.0;354.0;533.0;483.0;-575.0
408.0;969.0;1067.0;676.0;-447.0;6;-234.0;340.0;961.0;338.0;-798.0
243.0;762.0;1045.0;851.0;-520.0;4;-250.0;535.0;917.0;506.0;-419.0
415.0;877.0;978.0;809.0;-457.0;11;-230.0;389.0;912.0;401.0;-857.0
327.0;836.0;948.0;867.0;-405.0;11;-252.0;341.0;888.0;430.0;-972.0
276.0;808.0;464.0;835.0;-634.0;4;-609.0;360.0;558.0;396.0;-506.0
265.0;813.0;465.0;812.0;-566.0;4;-619.0;375.0;500.0;399.0;-505.0
291.0;798.0;452.0;754.0;-586.0;3;-619.0;377.0;485.0;374.0;-522.0
266.0;810.0;451.0;784.0;-561.0;4;-634.0;380.0;495.0;478.0;-595.0
396.0;874.0;972.0;824.0;-444.0;11;-232.0;424.0;913.0;431.0;-883.0
321.0;846.0;494.0;829.0;-578.0;4;-635.0;393.0;512.0;443.0;-599.0
488.0;948.0;642.0;-257.0;-425.0;4;-381.0;204.0;701.0;361.0;-792.0
-38.0;793.0;626.0;829.0;-498.0;10;-603.0;593.0;629.0;513.0;-872.0
284.0;794.0;436.0;781.0;-561.0;4;-631.0;350.0;495.0;417.0;-608.0
215.0;875.0;783.0;906.0;-457.0;5;-398.0;-188.0;737.0;141.0;-1128.0
243.0;735.0;835.0;1038.0;-154.0;-8;-147.0;19.0;728.0;215.0;-687.0
-102.0;269.0;43.0;994.0;-956.0;-18;-829.0;638.0;21.0;670.0;-609.0
24.0;807.0;795.0;730.0;-751.0;17;-634.0;1053.0;852.0;761.0;-328.0
123.0;723.0;555.0;918.0;-796.0;4;-661.0;644.0;547.0;631.0;-588.0
72.0;896.0;846.0;513.0;-735.0;10;-482.0;563.0;749.0;504.0;-854.0
111.0;733.0;584.0;1019.0;-863.0;2;-734.0;949.0;593.0;885.0;-471.0
387.0;1128.0;1209.0;1202.0;-343.0;6;-108.0;433.0;1156.0;318.0;-718.0
-35.0;658.0;781.0;955.0;-485.0;-17;-440.0;210.0;631.0;292.0;-829.0
33.0;770.0;764.0;400.0;-528.0;-32;-446.0;215.0;720.0;348.0;-548.0
-108.0;-43.0;-138.0;363.0;-902.0;-13;-822.0;855.0;-102.0;945.0;239.0
78.0;683.0;599.0;937.0;-979.0;1;-714.0;603.0;481.0;642.0;-497.0
159.0;1006.0;1130.0;1271.0;-587.0;5;-204.0;377.0;1055.0;371.0;-1140.0
-220.0;-76.0;-142.0;451.0;-925.0;-17;-891.0;904.0;-195.0;968.0;315.0
25.0;595.0;667.0;962.0;-821.0;5;-721.0;321.0;336.0;360.0;-646.0
168.0;826.0;1003.0;779.0;-427.0;14;-295.0;410.0;864.0;402.0;-506.0
173.0;673.0;691.0;1086.0;-783.0;7;-293.0;318.0;649.0;378.0;-539.0
455.0;846.0;587.0;871.0;-442.0;1;-507.0;410.0;619.0;479.0;-727.0
747.0;855.0;647.0;999.0;-681.0;0;-196.0;769.0;780.0;586.0;-799.0
23.0;864.0;684.0;1057.0;-739.0;8;-484.0;364.0;732.0;479.0;-799.0
296.0;754.0;433.0;864.0;-544.0;3;-648.0;374.0;488.0;462.0;-603.0
110.0;781.0;867.0;1556.0;-253.0;1;-143.0;212.0;815.0;165.0;-929.0
-52.0;-495.0;-382.0;432.0;-575.0;0;-508.0;728.0;-449.0;802.0;537.0
280.0;679.0;229.0;738.0;-805.0;4;-736.0;670.0;328.0;693.0;-342.0
100.0;843.0;912.0;605.0;-437.0;-80;-396.0;110.0;771.0;178.0;-845.0
244.0;762.0;417.0;790.0;-579.0;4;-666.0;369.0;433.0;458.0;-567.0
266.0;686.0;407.0;869.0;-534.0;6;-684.0;476.0;407.0;519.0;-321.0
220.0;740.0;418.0;914.0;-644.0;6;-688.0;378.0;439.0;403.0;-613.0
234.0;924.0;884.0;980.0;-672.0;3;-641.0;876.0;806.0;763.0;-774.0
73.0;914.0;687.0;940.0;-589.0;3;-427.0;748.0;813.0;558.0;-787.0
258.0;769.0;435.0;816.0;-617.0;4;-651.0;365.0;445.0;469.0;-591.0
505.0;854.0;591.0;958.0;-616.0;-2;-528.0;442.0;621.0;514.0;-586.0
293.0;787.0;443.0;806.0;-577.0;4;-641.0;408.0;455.0;490.0;-569.0
95.0;972.0;1025.0;1011.0;-365.0;8;-173.0;290.0;963.0;302.0;-937.0
130.0;741.0;539.0;923.0;-804.0;4;-643.0;703.0;556.0;645.0;-593.0
225.0;1001.0;1055.0;791.0;-366.0;-22;-352.0;-10.0;922.0;168.0;-606.0
-34.0;699.0;681.0;847.0;-642.0;6;-659.0;872.0;635.0;649.0;-665.0
83.0;816.0;787.0;1039.0;-642.0;7;-568.0;670.0;746.0;591.0;-691.0
215.0;798.0;960.0;1072.0;-403.0;-3;-252.0;230.0;805.0;474.0;-710.0
285.0;811.0;464.0;762.0;-567.0;3;-625.0;360.0;510.0;413.0;-608.0
315.0;846.0;510.0;809.0;-591.0;4;-646.0;371.0;516.0;461.0;-572.0
231.0;634.0;774.0;996.0;-740.0;5;-562.0;696.0;680.0;678.0;-646.0
-172.0;892.0;1019.0;908.0;-536.0;4;-341.0;247.0;885.0;455.0;-840.0
36.0;516.0;348.0;930.0;-952.0;2;-811.0;936.0;389.0;888.0;-330.0
148.0;968.0;1063.0;1014.0;-329.0;4;-213.0;266.0;1022.0;329.0;-911.0
307.0;951.0;1108.0;816.0;-391.0;9;-117.0;158.0;991.0;276.0;-578.0
218.0;996.0;939.0;788.0;-458.0;10;-154.0;211.0;1077.0;372.0;-978.0
362.0;969.0;1087.0;1076.0;-383.0;10;-92.0;338.0;1068.0;353.0;-928.0
855.0;909.0;951.0;991.0;62.0;4;369.0;82.0;1049.0;-74.0;-956.0
466.0;1028.0;1092.0;978.0;-328.0;14;-46.0;225.0;1062.0;254.0;-961.0
-22.0;720.0;890.0;687.0;-382.0;-11;-544.0;41.0;705.0;372.0;-533.0
513.0;870.0;597.0;954.0;-584.0;-6;-437.0;439.0;644.0;471.0;-706.0
206.0;890.0;881.0;1870.0;-467.0;19;-227.0;299.0;923.0;357.0;-1180.0
120.0;714.0;493.0;933.0;-811.0;4;-684.0;719.0;560.0;690.0;-567.0
334.0;886.0;1006.0;861.0;-381.0;9;-146.0;331.0;956.0;337.0;-907.0
374.0;781.0;484.0;745.0;-600.0;4;-600.0;362.0;513.0;485.0;-578.0
274.0;794.0;464.0;815.0;-586.0;4;-619.0;341.0;514.0;373.0;-521.0
319.0;721.0;439.0;842.0;-579.0;4;-615.0;344.0;450.0;466.0;-603.0
-97.0;460.0;704.0;1022.0;-220.0;0;-304.0;248.0;548.0;268.0;-782.0
-40.0;621.0;659.0;581.0;-839.0;-7;-669.0;625.0;487.0;526.0;-515.0
