InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-552.0;-136.0;125.0;-402.0;-409.0;-234.0;-637.0;-568.0;-94.0;206.0;453.0;-711.0;283.0
-553.0;-135.0;126.0;-402.0;-406.0;-233.0;-635.0;-568.0;-95.0;208.0;454.0;-712.0;284.0
-553.0;-134.0;128.0;-401.0;-404.0;-232.0;-634.0;-569.0;-95.0;211.0;454.0;-714.0;283.0
-554.0;-133.0;133.0;-402.0;-401.0;-232.0;-630.0;-571.0;-95.0;217.0;454.0;-718.0;280.0
-551.0;-135.0;137.0;-405.0;-398.0;-238.0;-628.0;-576.0;-95.0;223.0;454.0;-721.0;278.0
-549.0;-136.0;137.0;-407.0;-399.0;-240.0;-627.0;-579.0;-95.0;226.0;452.0;-722.0;277.0
-548.0;-138.0;135.0;-406.0;-400.0;-243.0;-628.0;-581.0;-92.0;229.0;450.0;-723.0;272.0
-547.0;-140.0;137.0;-407.0;-401.0;-245.0;-628.0;-581.0;-89.0;230.0;450.0;-724.0;271.0
-701.0;-179.0;-193.0;-621.0;-283.0;-150.0;-545.0;-436.0;-267.0;-84.0;488.0;-689.0;397.0
-543.0;-144.0;140.0;-410.0;-403.0;-251.0;-629.0;-585.0;-83.0;232.0;447.0;-725.0;267.0
-542.0;-145.0;140.0;-410.0;-404.0;-253.0;-630.0;-587.0;-82.0;233.0;445.0;-725.0;266.0
-539.0;-164.0;92.0;-462.0;-464.0;-270.0;-654.0;-560.0;-69.0;184.0;425.0;-691.0;302.0
-552.0;-145.0;90.0;-439.0;-445.0;-255.0;-642.0;-540.0;-78.0;163.0;454.0;-693.0;319.0
-571.0;-131.0;136.0;-399.0;-417.0;-236.0;-630.0;-497.0;-89.0;170.0;502.0;-695.0;336.0
-570.0;-112.0;114.0;-384.0;-416.0;-235.0;-626.0;-496.0;-94.0;156.0;505.0;-692.0;346.0
-573.0;-101.0;90.0;-377.0;-411.0;-230.0;-620.0;-493.0;-97.0;135.0;510.0;-693.0;353.0
-575.0;-100.0;83.0;-376.0;-408.0;-224.0;-618.0;-491.0;-98.0;128.0;511.0;-695.0;354.0
-577.0;-102.0;76.0;-380.0;-398.0;-216.0;-615.0;-499.0;-99.0;127.0;510.0;-699.0;351.0
-572.0;-111.0;73.0;-385.0;-395.0;-216.0;-617.0;-520.0;-92.0;142.0;496.0;-708.0;330.0
-570.0;-114.0;78.0;-389.0;-396.0;-221.0;-619.0;-527.0;-89.0;150.0;491.0;-711.0;322.0
-566.0;-119.0;85.0;-394.0;-397.0;-222.0;-621.0;-533.0;-85.0;159.0;487.0;-714.0;312.0
-560.0;-125.0;93.0;-399.0;-401.0;-223.0;-623.0;-539.0;-82.0;169.0;485.0;-716.0;305.0
-554.0;-131.0;100.0;-403.0;-405.0;-227.0;-623.0;-547.0;-80.0;181.0;480.0;-719.0;297.0
-544.0;-141.0;107.0;-419.0;-412.0;-237.0;-627.0;-565.0;-79.0;204.0;465.0;-720.0;287.0
-542.0;-142.0;101.0;-423.0;-411.0;-233.0;-628.0;-571.0;-77.0;210.0;459.0;-722.0;281.0
-540.0;-144.0;102.0;-425.0;-414.0;-237.0;-628.0;-574.0;-75.0;213.0;456.0;-722.0;278.0
-538.0;-152.0;113.0;-432.0;-420.0;-250.0;-631.0;-579.0;-70.0;219.0;447.0;-723.0;273.0
-538.0;-156.0;119.0;-433.0;-422.0;-254.0;-632.0;-578.0;-68.0;223.0;446.0;-723.0;271.0
-537.0;-158.0;124.0;-432.0;-423.0;-251.0;-633.0;-575.0;-66.0;226.0;449.0;-723.0;269.0
-529.0;-160.0;138.0;-430.0;-433.0;-261.0;-637.0;-579.0;-59.0;228.0;445.0;-722.0;264.0
-529.0;-159.0;136.0;-428.0;-435.0;-262.0;-638.0;-580.0;-59.0;225.0;441.0;-722.0;263.0
-529.0;-159.0;135.0;-429.0;-435.0;-262.0;-638.0;-582.0;-60.0;224.0;438.0;-722.0;263.0
-527.0;-161.0;132.0;-433.0;-437.0;-268.0;-636.0;-590.0;-60.0;220.0;429.0;-722.0;264.0
-526.0;-160.0;129.0;-433.0;-437.0;-268.0;-635.0;-591.0;-60.0;219.0;428.0;-723.0;265.0
-527.0;-152.0;117.0;-426.0;-432.0;-266.0;-633.0;-590.0;-66.0;206.0;433.0;-722.0;273.0
-528.0;-150.0;118.0;-424.0;-430.0;-266.0;-632.0;-588.0;-66.0;205.0;436.0;-722.0;273.0
-531.0;-148.0;127.0;-421.0;-426.0;-263.0;-630.0;-584.0;-66.0;206.0;442.0;-725.0;270.0
-531.0;-145.0;132.0;-418.0;-424.0;-263.0;-629.0;-584.0;-64.0;211.0;445.0;-727.0;266.0
-528.0;-150.0;142.0;-422.0;-424.0;-266.0;-630.0;-590.0;-60.0;223.0;440.0;-731.0;255.0
-523.0;-156.0;141.0;-429.0;-425.0;-268.0;-631.0;-597.0;-58.0;228.0;436.0;-732.0;249.0
-521.0;-158.0;141.0;-431.0;-425.0;-269.0;-632.0;-598.0;-58.0;230.0;435.0;-732.0;248.0
-518.0;-161.0;139.0;-435.0;-426.0;-270.0;-632.0;-602.0;-58.0;231.0;434.0;-732.0;247.0
-514.0;-162.0;137.0;-438.0;-427.0;-272.0;-632.0;-604.0;-58.0;232.0;433.0;-732.0;248.0
-513.0;-162.0;137.0;-438.0;-427.0;-273.0;-633.0;-605.0;-58.0;232.0;433.0;-731.0;249.0
-513.0;-162.0;137.0;-438.0;-429.0;-275.0;-633.0;-605.0;-57.0;231.0;433.0;-730.0;249.0
-513.0;-162.0;141.0;-436.0;-433.0;-281.0;-635.0;-602.0;-58.0;231.0;432.0;-729.0;248.0
-514.0;-161.0;141.0;-435.0;-434.0;-282.0;-636.0;-600.0;-58.0;230.0;433.0;-729.0;249.0
-536.0;-150.0;147.0;-413.0;-409.0;-260.0;-632.0;-592.0;-78.0;237.0;442.0;-726.0;260.0
-535.0;-151.0;150.0;-415.0;-410.0;-261.0;-633.0;-593.0;-76.0;240.0;440.0;-726.0;258.0
-517.0;-160.0;141.0;-433.0;-433.0;-280.0;-635.0;-598.0;-60.0;229.0;434.0;-728.0;250.0
-518.0;-160.0;141.0;-433.0;-433.0;-280.0;-635.0;-597.0;-61.0;228.0;434.0;-728.0;251.0
-520.0;-158.0;139.0;-432.0;-432.0;-278.0;-635.0;-595.0;-64.0;227.0;435.0;-727.0;252.0
-521.0;-157.0;138.0;-431.0;-431.0;-277.0;-635.0;-595.0;-65.0;226.0;435.0;-727.0;253.0
-522.0;-156.0;137.0;-431.0;-430.0;-276.0;-635.0;-594.0;-67.0;225.0;436.0;-727.0;254.0
-522.0;-155.0;136.0;-431.0;-430.0;-275.0;-635.0;-594.0;-68.0;225.0;437.0;-726.0;255.0
-522.0;-153.0;134.0;-428.0;-428.0;-273.0;-634.0;-594.0;-71.0;224.0;437.0;-726.0;256.0
-524.0;-149.0;133.0;-424.0;-425.0;-272.0;-633.0;-593.0;-75.0;223.0;440.0;-726.0;260.0
-525.0;-148.0;133.0;-423.0;-424.0;-271.0;-632.0;-593.0;-76.0;223.0;440.0;-726.0;260.0
-526.0;-147.0;133.0;-421.0;-422.0;-270.0;-632.0;-592.0;-77.0;224.0;441.0;-726.0;261.0
-526.0;-144.0;133.0;-418.0;-421.0;-268.0;-632.0;-592.0;-78.0;224.0;441.0;-725.0;262.0
-528.0;-140.0;133.0;-414.0;-418.0;-266.0;-631.0;-593.0;-80.0;223.0;442.0;-725.0;263.0
-529.0;-137.0;131.0;-411.0;-416.0;-265.0;-631.0;-592.0;-81.0;222.0;443.0;-725.0;263.0
-529.0;-136.0;130.0;-410.0;-415.0;-264.0;-631.0;-592.0;-81.0;222.0;443.0;-725.0;264.0
-529.0;-133.0;128.0;-408.0;-415.0;-264.0;-631.0;-592.0;-82.0;221.0;444.0;-725.0;264.0
-530.0;-133.0;127.0;-407.0;-414.0;-263.0;-631.0;-592.0;-82.0;221.0;444.0;-724.0;265.0
-531.0;-133.0;126.0;-407.0;-414.0;-263.0;-632.0;-591.0;-83.0;221.0;444.0;-724.0;265.0
-531.0;-132.0;126.0;-406.0;-414.0;-263.0;-632.0;-591.0;-83.0;221.0;444.0;-724.0;264.0
-533.0;-130.0;123.0;-403.0;-414.0;-261.0;-633.0;-590.0;-84.0;222.0;443.0;-723.0;264.0
-534.0;-129.0;121.0;-403.0;-413.0;-261.0;-632.0;-590.0;-85.0;222.0;443.0;-724.0;264.0
-535.0;-129.0;120.0;-402.0;-412.0;-260.0;-631.0;-590.0;-86.0;221.0;443.0;-724.0;264.0
-535.0;-128.0;120.0;-400.0;-412.0;-261.0;-631.0;-590.0;-86.0;221.0;443.0;-724.0;263.0
-535.0;-127.0;121.0;-399.0;-412.0;-262.0;-631.0;-590.0;-85.0;221.0;442.0;-724.0;264.0
-535.0;-127.0;122.0;-399.0;-412.0;-262.0;-632.0;-590.0;-84.0;221.0;442.0;-724.0;263.0
-535.0;-126.0;122.0;-398.0;-411.0;-261.0;-632.0;-591.0;-85.0;221.0;443.0;-724.0;263.0
-534.0;-126.0;122.0;-398.0;-410.0;-260.0;-632.0;-592.0;-85.0;222.0;443.0;-724.0;263.0
-534.0;-125.0;122.0;-398.0;-411.0;-261.0;-632.0;-592.0;-84.0;223.0;442.0;-725.0;262.0
-534.0;-127.0;122.0;-400.0;-411.0;-261.0;-632.0;-592.0;-83.0;223.0;442.0;-725.0;262.0
-532.0;-127.0;122.0;-401.0;-411.0;-263.0;-631.0;-593.0;-81.0;222.0;442.0;-725.0;262.0
-532.0;-128.0;123.0;-401.0;-411.0;-263.0;-631.0;-594.0;-81.0;222.0;442.0;-726.0;262.0
-532.0;-127.0;123.0;-401.0;-411.0;-263.0;-631.0;-594.0;-80.0;222.0;441.0;-726.0;261.0
-532.0;-127.0;123.0;-401.0;-411.0;-264.0;-631.0;-595.0;-80.0;223.0;441.0;-726.0;261.0
-529.0;-125.0;128.0;-396.0;-408.0;-261.0;-629.0;-600.0;-79.0;224.0;439.0;-730.0;256.0
-528.0;-125.0;129.0;-395.0;-408.0;-259.0;-627.0;-602.0;-78.0;225.0;438.0;-733.0;253.0
762.0;-100.0;227.0;266.0;134.0;331.0;399.0;197.0;401.0;-45.0;-602.0;742.0;-359.0
-524.0;-132.0;128.0;-398.0;-412.0;-260.0;-624.0;-605.0;-75.0;226.0;436.0;-736.0;252.0
-523.0;-136.0;120.0;-404.0;-416.0;-259.0;-625.0;-603.0;-71.0;223.0;435.0;-736.0;251.0
-523.0;-145.0;115.0;-412.0;-422.0;-262.0;-628.0;-602.0;-64.0;221.0;432.0;-734.0;250.0
-513.0;-181.0;141.0;-446.0;-449.0;-286.0;-632.0;-601.0;-40.0;241.0;417.0;-737.0;237.0
-510.0;-192.0;148.0;-457.0;-455.0;-292.0;-636.0;-601.0;-35.0;249.0;414.0;-735.0;232.0
-506.0;-198.0;146.0;-462.0;-460.0;-297.0;-640.0;-603.0;-31.0;253.0;411.0;-734.0;227.0
-501.0;-201.0;138.0;-463.0;-462.0;-301.0;-643.0;-605.0;-29.0;253.0;411.0;-731.0;225.0
-536.0;-159.0;148.0;-426.0;-414.0;-263.0;-637.0;-594.0;-73.0;248.0;434.0;-725.0;251.0
-539.0;-163.0;150.0;-430.0;-415.0;-259.0;-638.0;-591.0;-73.0;252.0;434.0;-725.0;249.0
-542.0;-166.0;156.0;-432.0;-414.0;-253.0;-636.0;-589.0;-74.0;254.0;434.0;-727.0;248.0
-542.0;-166.0;158.0;-431.0;-413.0;-252.0;-635.0;-588.0;-75.0;253.0;436.0;-727.0;249.0
-543.0;-167.0;158.0;-428.0;-412.0;-252.0;-636.0;-587.0;-76.0;251.0;437.0;-726.0;251.0
-499.0;-168.0;104.0;-443.0;-452.0;-295.0;-657.0;-604.0;-63.0;210.0;427.0;-705.0;259.0
-505.0;-161.0;104.0;-434.0;-447.0;-289.0;-654.0;-600.0;-66.0;202.0;431.0;-706.0;263.0
-511.0;-156.0;109.0;-425.0;-443.0;-282.0;-651.0;-595.0;-70.0;197.0;434.0;-707.0;267.0
-524.0;-145.0;123.0;-408.0;-434.0;-267.0;-646.0;-586.0;-78.0;191.0;440.0;-708.0;274.0
-529.0;-138.0;125.0;-398.0;-430.0;-263.0;-644.0;-582.0;-81.0;188.0;443.0;-709.0;276.0
-541.0;-166.0;153.0;-423.0;-413.0;-254.0;-636.0;-588.0;-77.0;246.0;437.0;-725.0;251.0
-536.0;-153.0;139.0;-415.0;-420.0;-265.0;-640.0;-590.0;-76.0;233.0;433.0;-722.0;251.0
-530.0;-154.0;143.0;-416.0;-428.0;-272.0;-644.0;-593.0;-73.0;234.0;430.0;-720.0;248.0
-530.0;-153.0;143.0;-416.0;-427.0;-271.0;-645.0;-593.0;-73.0;232.0;431.0;-719.0;249.0
-532.0;-150.0;137.0;-414.0;-424.0;-268.0;-645.0;-591.0;-73.0;225.0;434.0;-718.0;252.0
-537.0;-147.0;123.0;-414.0;-421.0;-264.0;-645.0;-585.0;-77.0;215.0;438.0;-714.0;260.0
-625.0;-76.0;172.0;-403.0;-414.0;-250.0;-629.0;-464.0;-124.0;179.0;472.0;-716.0;275.0
-546.0;-130.0;78.0;-403.0;-419.0;-253.0;-643.0;-569.0;-89.0;178.0;451.0;-704.0;288.0
-546.0;-125.0;77.0;-399.0;-416.0;-249.0;-642.0;-568.0;-91.0;174.0;454.0;-704.0;290.0
-548.0;-118.0;87.0;-394.0;-409.0;-244.0;-639.0;-566.0;-95.0;173.0;460.0;-705.0;293.0
-548.0;-115.0;94.0;-391.0;-407.0;-243.0;-637.0;-566.0;-95.0;174.0;462.0;-706.0;293.0
-549.0;-111.0;100.0;-387.0;-404.0;-240.0;-636.0;-566.0;-96.0;174.0;463.0;-708.0;293.0
-538.0;-121.0;122.0;-381.0;-420.0;-253.0;-639.0;-576.0;-88.0;181.0;450.0;-711.0;282.0
-618.0;-38.0;14.0;-306.0;-352.0;-201.0;-568.0;-469.0;-227.0;118.0;523.0;-707.0;356.0
-546.0;-105.0;112.0;-369.0;-406.0;-242.0;-633.0;-571.0;-97.0;172.0;459.0;-710.0;292.0
-550.0;-103.0;109.0;-369.0;-401.0;-237.0;-633.0;-568.0;-100.0;171.0;463.0;-708.0;296.0
-550.0;-104.0;109.0;-373.0;-400.0;-236.0;-634.0;-568.0;-99.0;172.0;464.0;-708.0;296.0
-616.0;-5.0;-10.0;-279.0;-350.0;-194.0;-571.0;-466.0;-225.0;105.0;530.0;-706.0;353.0
-691.0;-472.0;0.0;-784.0;-613.0;-326.0;-677.0;-380.0;91.0;313.0;-46.0;-729.0;45.0
-617.0;-4.0;-12.0;-279.0;-347.0;-192.0;-570.0;-468.0;-225.0;104.0;529.0;-708.0;352.0
-665.0;2.0;135.0;-297.0;-336.0;-211.0;-601.0;-431.0;-186.0;145.0;509.0;-701.0;336.0
-824.0;48.0;-13.0;-255.0;-329.0;-177.0;-557.0;-184.0;-273.0;147.0;424.0;-691.0;371.0
-577.0;-141.0;245.0;-474.0;-410.0;-221.0;-642.0;-525.0;-105.0;235.0;473.0;-705.0;281.0
-612.0;-103.0;219.0;-445.0;-412.0;-255.0;-637.0;-484.0;-125.0;219.0;471.0;-715.0;259.0
-537.0;-31.0;127.0;-345.0;-381.0;-565.0;-538.0;-584.0;-136.0;200.0;474.0;-767.0;323.0
-590.0;-100.0;212.0;-459.0;-419.0;-284.0;-629.0;-518.0;-133.0;206.0;457.0;-717.0;270.0
-585.0;-96.0;201.0;-458.0;-415.0;-267.0;-633.0;-524.0;-138.0;196.0;460.0;-712.0;271.0
-577.0;-96.0;187.0;-460.0;-417.0;-251.0;-635.0;-528.0;-141.0;184.0;462.0;-705.0;283.0
-516.0;-208.0;246.0;-479.0;-413.0;-267.0;-630.0;-603.0;-63.0;269.0;447.0;-736.0;239.0
-532.0;-195.0;212.0;-476.0;-424.0;-276.0;-640.0;-575.0;-89.0;225.0;454.0;-713.0;272.0
-579.0;-153.0;236.0;-432.0;-351.0;-298.0;-584.0;-570.0;-97.0;249.0;465.0;-757.0;276.0
-547.0;-178.0;191.0;-463.0;-399.0;-251.0;-625.0;-558.0;-115.0;194.0;480.0;-709.0;307.0
-547.0;-181.0;173.0;-467.0;-390.0;-246.0;-615.0;-550.0;-124.0;182.0;496.0;-705.0;332.0
-546.0;-182.0;176.0;-468.0;-391.0;-247.0;-616.0;-551.0;-123.0;185.0;496.0;-705.0;330.0
-542.0;-183.0;183.0;-468.0;-396.0;-253.0;-616.0;-554.0;-120.0;189.0;492.0;-706.0;327.0
-540.0;-183.0;185.0;-467.0;-399.0;-257.0;-618.0;-558.0;-117.0;191.0;488.0;-707.0;323.0
-537.0;-182.0;186.0;-467.0;-402.0;-260.0;-619.0;-562.0;-116.0;193.0;484.0;-708.0;320.0
-534.0;-184.0;189.0;-467.0;-404.0;-262.0;-620.0;-566.0;-114.0;196.0;481.0;-708.0;318.0
-531.0;-187.0;191.0;-469.0;-405.0;-262.0;-622.0;-570.0;-112.0;202.0;479.0;-708.0;316.0
-527.0;-194.0;196.0;-475.0;-405.0;-253.0;-622.0;-574.0;-109.0;209.0;478.0;-711.0;311.0
-526.0;-197.0;195.0;-478.0;-405.0;-244.0;-622.0;-575.0;-106.0;212.0;478.0;-712.0;307.0
-522.0;-202.0;193.0;-485.0;-405.0;-236.0;-623.0;-580.0;-101.0;213.0;477.0;-714.0;303.0
796.0;-603.0;52.0;-713.0;399.0;11.0;832.0;440.0;472.0;8.0;122.0;270.0;111.0
-513.0;-206.0;192.0;-489.0;-412.0;-250.0;-627.0;-586.0;-93.0;216.0;472.0;-715.0;295.0
-507.0;-216.0;204.0;-497.0;-421.0;-261.0;-632.0;-592.0;-84.0;226.0;463.0;-715.0;286.0
-505.0;-220.0;211.0;-500.0;-428.0;-267.0;-636.0;-594.0;-79.0;231.0;457.0;-716.0;278.0
-606.0;-70.0;-128.0;-399.0;-361.0;-203.0;-577.0;-479.0;-210.0;122.0;522.0;-711.0;344.0
-605.0;-423.0;-331.0;-582.0;-374.0;-207.0;-602.0;-483.0;-201.0;-167.0;511.0;-689.0;351.0
-504.0;-232.0;250.0;-500.0;-442.0;-285.0;-653.0;-611.0;-49.0;280.0;421.0;-724.0;216.0
-501.0;-218.0;218.0;-500.0;-459.0;-292.0;-648.0;-593.0;-49.0;238.0;432.0;-717.0;253.0
-507.0;-206.0;204.0;-495.0;-461.0;-287.0;-651.0;-581.0;-51.0;228.0;438.0;-713.0;255.0
-495.0;-265.0;263.0;-540.0;-464.0;-291.0;-655.0;-581.0;-20.0;254.0;450.0;-713.0;250.0
-617.0;-7.0;-11.0;-280.0;-353.0;-197.0;-573.0;-465.0;-224.0;106.0;529.0;-705.0;352.0
-660.0;-53.0;166.0;-333.0;-313.0;-153.0;-614.0;-400.0;-129.0;160.0;554.0;-717.0;302.0
-492.0;-206.0;222.0;-487.0;-478.0;-306.0;-656.0;-601.0;-46.0;236.0;410.0;-712.0;246.0
-468.0;-269.0;196.0;-557.0;-503.0;-335.0;-639.0;-634.0;74.0;405.0;355.0;-764.0;58.0
-790.0;-265.0;206.0;172.0;-184.0;161.0;-424.0;-146.0;-470.0;71.0;566.0;-561.0;533.0
-637.0;723.0;-603.0;424.0;342.0;243.0;137.0;438.0;-739.0;-460.0;534.0;-76.0;655.0
-643.0;-129.0;-2.0;-427.0;-348.0;-228.0;-606.0;-433.0;-175.0;213.0;527.0;-719.0;291.0
-667.0;-163.0;7.0;-447.0;-307.0;-149.0;-597.0;-386.0;-176.0;208.0;559.0;-727.0;288.0
539.0;-327.0;349.0;-632.0;428.0;-239.0;647.0;619.0;-44.0;386.0;-378.0;756.0;-86.0
-560.0;-183.0;137.0;-514.0;-433.0;-256.0;-639.0;-538.0;-97.0;198.0;458.0;-720.0;252.0
-486.0;-206.0;137.0;-474.0;-467.0;-311.0;-659.0;-614.0;-36.0;251.0;411.0;-716.0;229.0
608.0;-795.0;758.0;-310.0;-457.0;-311.0;-212.0;-582.0;878.0;382.0;-287.0;-21.0;-428.0
-463.0;-357.0;-7.0;-424.0;-461.0;-344.0;-638.0;-658.0;44.0;370.0;374.0;-756.0;136.0
-495.0;-204.0;126.0;-466.0;-464.0;-307.0;-648.0;-609.0;-26.0;252.0;411.0;-727.0;225.0
-498.0;-202.0;130.0;-464.0;-463.0;-305.0;-647.0;-607.0;-28.0;252.0;411.0;-729.0;224.0
-561.0;-183.0;126.0;-518.0;-430.0;-252.0;-640.0;-539.0;-100.0;199.0;458.0;-719.0;253.0
-563.0;-181.0;122.0;-522.0;-427.0;-248.0;-641.0;-538.0;-103.0;195.0;459.0;-717.0;253.0
-588.0;-257.0;13.0;-607.0;-424.0;-229.0;-642.0;-497.0;-46.0;324.0;477.0;-746.0;169.0
-566.0;-175.0;122.0;-520.0;-424.0;-243.0;-647.0;-538.0;-106.0;199.0;458.0;-711.0;254.0
-818.0;-51.0;631.0;-707.0;-132.0;-36.0;-526.0;-160.0;-337.0;186.0;536.0;-647.0;438.0
-657.0;-28.0;138.0;-457.0;-340.0;-163.0;-605.0;-476.0;-158.0;138.0;477.0;-722.0;297.0
-682.0;-74.0;154.0;-338.0;-283.0;-116.0;-595.0;-373.0;-175.0;210.0;561.0;-714.0;324.0
-745.0;-543.0;386.0;-268.0;112.0;-48.0;-128.0;134.0;-626.0;369.0;644.0;-367.0;676.0
-493.0;-186.0;182.0;-476.0;-463.0;-292.0;-646.0;-608.0;-68.0;239.0;417.0;-731.0;208.0
-504.0;-203.0;191.0;-497.0;-448.0;-286.0;-635.0;-604.0;-63.0;262.0;425.0;-743.0;204.0
-492.0;-214.0;209.0;-500.0;-453.0;-285.0;-633.0;-603.0;-53.0;273.0;435.0;-746.0;198.0
-493.0;-245.0;257.0;-512.0;-455.0;-297.0;-657.0;-613.0;-36.0;284.0;418.0;-722.0;213.0
708.0;98.0;-61.0;-213.0;259.0;-118.0;519.0;271.0;345.0;-112.0;-599.0;584.0;-520.0
-468.0;-194.0;203.0;-459.0;-506.0;-325.0;-678.0;-630.0;-57.0;220.0;358.0;-710.0;184.0
-512.0;-194.0;201.0;-471.0;-493.0;-290.0;-674.0;-592.0;-103.0;238.0;380.0;-703.0;201.0
-516.0;-190.0;203.0;-465.0;-490.0;-286.0;-675.0;-591.0;-102.0;235.0;380.0;-703.0;200.0
-523.0;-182.0;203.0;-454.0;-487.0;-287.0;-676.0;-588.0;-98.0;228.0;378.0;-703.0;197.0
-499.0;-202.0;133.0;-493.0;-500.0;-300.0;-674.0;-605.0;-40.0;211.0;368.0;-690.0;262.0
-494.0;-211.0;145.0;-498.0;-502.0;-298.0;-676.0;-612.0;-32.0;215.0;360.0;-691.0;254.0
-484.0;-221.0;158.0;-500.0;-509.0;-295.0;-678.0;-622.0;-13.0;215.0;348.0;-694.0;241.0
-525.0;-499.0;-9.0;-812.0;-515.0;-349.0;-653.0;-651.0;130.0;280.0;189.0;-741.0;88.0
-630.0;-204.0;209.0;-567.0;-399.0;-373.0;-564.0;-406.0;0.0;333.0;528.0;-793.0;230.0
-676.0;-121.0;113.0;-443.0;-420.0;-306.0;-601.0;-441.0;-85.0;231.0;415.0;-749.0;264.0
-687.0;-116.0;111.0;-440.0;-434.0;-301.0;-598.0;-411.0;-88.0;229.0;414.0;-750.0;268.0
-690.0;-115.0;113.0;-439.0;-437.0;-295.0;-597.0;-399.0;-89.0;230.0;418.0;-751.0;268.0
-693.0;-114.0;114.0;-438.0;-435.0;-286.0;-596.0;-389.0;-89.0;230.0;424.0;-752.0;267.0
-792.0;-96.0;31.0;-437.0;-349.0;-96.0;-576.0;-419.0;-134.0;267.0;274.0;-763.0;259.0
-692.0;-109.0;111.0;-435.0;-437.0;-290.0;-594.0;-384.0;-90.0;230.0;427.0;-753.0;267.0
-687.0;-108.0;111.0;-435.0;-441.0;-301.0;-593.0;-387.0;-91.0;230.0;428.0;-754.0;267.0
-612.0;-183.0;178.0;-562.0;-408.0;-605.0;-569.0;-321.0;-29.0;275.0;597.0;-770.0;287.0
-681.0;-113.0;109.0;-443.0;-442.0;-306.0;-593.0;-398.0;-90.0;234.0;428.0;-755.0;265.0
-681.0;-114.0;110.0;-444.0;-442.0;-303.0;-593.0;-397.0;-91.0;236.0;428.0;-755.0;265.0
-683.0;-114.0;108.0;-446.0;-441.0;-297.0;-593.0;-397.0;-91.0;236.0;427.0;-755.0;264.0
-683.0;-113.0;107.0;-446.0;-441.0;-297.0;-592.0;-399.0;-92.0;236.0;425.0;-755.0;265.0
-514.0;-188.0;151.0;-476.0;-439.0;-280.0;-646.0;-604.0;-54.0;257.0;422.0;-722.0;243.0
-514.0;-192.0;136.0;-498.0;-439.0;-284.0;-645.0;-604.0;-55.0;257.0;423.0;-722.0;246.0
-514.0;-195.0;126.0;-507.0;-439.0;-284.0;-645.0;-603.0;-55.0;257.0;424.0;-721.0;248.0
-516.0;-199.0;123.0;-511.0;-440.0;-282.0;-646.0;-601.0;-55.0;256.0;424.0;-720.0;249.0
-306.0;-607.0;370.0;-688.0;-510.0;-454.0;-657.0;-774.0;175.0;577.0;218.0;-731.0;-62.0
-430.0;-419.0;134.0;-787.0;-414.0;-465.0;-606.0;-690.0;75.0;409.0;409.0;-789.0;72.0
-514.0;-194.0;152.0;-481.0;-440.0;-284.0;-646.0;-601.0;-54.0;253.0;425.0;-719.0;250.0
-514.0;-191.0;159.0;-474.0;-441.0;-284.0;-646.0;-601.0;-54.0;252.0;425.0;-719.0;251.0
-683.0;-110.0;108.0;-441.0;-442.0;-294.0;-593.0;-398.0;-92.0;234.0;424.0;-755.0;265.0
-684.0;-109.0;109.0;-439.0;-442.0;-293.0;-593.0;-398.0;-93.0;233.0;423.0;-755.0;264.0
-684.0;-108.0;111.0;-437.0;-442.0;-292.0;-592.0;-399.0;-93.0;232.0;422.0;-755.0;265.0
-683.0;-104.0;116.0;-428.0;-444.0;-291.0;-593.0;-402.0;-94.0;227.0;418.0;-754.0;266.0
-681.0;-105.0;113.0;-433.0;-447.0;-288.0;-594.0;-400.0;-93.0;224.0;419.0;-753.0;268.0
-682.0;-108.0;114.0;-437.0;-448.0;-288.0;-595.0;-397.0;-92.0;226.0;420.0;-752.0;268.0
-691.0;-120.0;115.0;-452.0;-447.0;-276.0;-597.0;-384.0;-88.0;234.0;419.0;-752.0;263.0
-697.0;-130.0;117.0;-463.0;-450.0;-276.0;-601.0;-377.0;-83.0;241.0;412.0;-752.0;259.0
-701.0;-146.0;125.0;-476.0;-457.0;-282.0;-605.0;-370.0;-71.0;253.0;402.0;-753.0;249.0
-737.0;-185.0;343.0;-537.0;-482.0;-232.0;-638.0;-381.0;-91.0;326.0;281.0;-738.0;200.0
-817.0;-458.0;16.0;-721.0;-454.0;-402.0;-639.0;-305.0;-38.0;332.0;183.0;-763.0;89.0
-520.0;-186.0;202.0;-461.0;-490.0;-292.0;-673.0;-586.0;-90.0;232.0;383.0;-707.0;196.0
-511.0;-199.0;201.0;-479.0;-494.0;-297.0;-678.0;-585.0;-74.0;236.0;390.0;-704.0;198.0
-487.0;-212.0;191.0;-504.0;-511.0;-320.0;-679.0;-605.0;-82.0;236.0;369.0;-701.0;203.0
-551.0;-224.0;176.0;-571.0;-386.0;-422.0;-579.0;-515.0;24.0;299.0;531.0;-783.0;224.0
