InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-720.0;-451.0;299.0;-634.0;-502.0;?;-390.0
-729.0;-451.0;?;-632.0;-494.0;-631.0;-379.0
-733.0;-445.0;287.0;-626.0;-488.0;-629.0;-371.0
-738.0;-438.0;284.0;?;-483.0;-628.0;?
-739.0;-431.0;283.0;-614.0;-488.0;-627.0;-362.0
-736.0;-427.0;282.0;-612.0;-495.0;?;-360.0
-738.0;?;280.0;-609.0;-499.0;-627.0;-359.0
-742.0;-419.0;276.0;-606.0;-502.0;-627.0;-360.0
-746.0;-416.0;271.0;-603.0;-503.0;-628.0;-361.0
-748.0;-413.0;269.0;-601.0;-506.0;-631.0;-362.0
-756.0;-410.0;262.0;-599.0;-502.0;-633.0;-362.0
-762.0;-407.0;256.0;-596.0;-498.0;-635.0;-363.0
-765.0;-404.0;253.0;-593.0;-494.0;-635.0;-363.0
-771.0;-400.0;248.0;-590.0;-486.0;-636.0;-363.0
-777.0;-396.0;244.0;-586.0;-480.0;-637.0;-363.0
-778.0;-393.0;244.0;-583.0;-481.0;-636.0;-362.0
-779.0;-390.0;245.0;-581.0;-484.0;-634.0;-361.0
-781.0;-387.0;245.0;-579.0;-483.0;-633.0;?
-781.0;-386.0;247.0;-579.0;-486.0;-632.0;-359.0
-775.0;-384.0;255.0;-579.0;-499.0;-630.0;-358.0
-765.0;-383.0;265.0;-579.0;-518.0;-628.0;-357.0
-754.0;-384.0;274.0;-580.0;-539.0;-626.0;-356.0
-737.0;-385.0;287.0;-582.0;-564.0;-624.0;-355.0
-720.0;-386.0;297.0;-583.0;-587.0;-623.0;-354.0
-710.0;-388.0;302.0;-583.0;-602.0;-623.0;-353.0
-704.0;-390.0;306.0;-584.0;-610.0;-623.0;-353.0
-697.0;-391.0;313.0;-586.0;-617.0;-623.0;-354.0
-697.0;-393.0;315.0;-586.0;-614.0;-625.0;-353.0
-701.0;-394.0;314.0;-584.0;-608.0;-626.0;-351.0
-703.0;-394.0;315.0;-582.0;-606.0;-627.0;-351.0
-701.0;-394.0;317.0;-582.0;-610.0;-628.0;-353.0
-694.0;-396.0;320.0;-583.0;-619.0;-628.0;-357.0
-694.0;-399.0;322.0;-583.0;-617.0;-631.0;-360.0
-697.0;?;326.0;-579.0;-610.0;-636.0;-361.0
-697.0;-399.0;329.0;-570.0;-607.0;-643.0;-363.0
-704.0;-395.0;320.0;-559.0;-598.0;-650.0;-367.0
-714.0;-392.0;309.0;-550.0;-582.0;-656.0;-374.0
?;-393.0;296.0;-545.0;-564.0;-660.0;-383.0
-731.0;-399.0;277.0;-542.0;-543.0;-665.0;-392.0
-741.0;-406.0;252.0;-541.0;-516.0;-670.0;-401.0
-746.0;-416.0;230.0;-538.0;-492.0;-675.0;-410.0
-748.0;?;212.0;-534.0;-471.0;-682.0;-419.0
?;-439.0;195.0;-528.0;-450.0;-689.0;-428.0
-749.0;-450.0;181.0;-522.0;-427.0;-695.0;-438.0
-749.0;-461.0;174.0;-518.0;-403.0;-699.0;-450.0
-746.0;-473.0;181.0;-517.0;-387.0;-703.0;-462.0
-740.0;-484.0;209.0;-514.0;-379.0;-707.0;-472.0
-730.0;?;257.0;-510.0;-384.0;-714.0;-482.0
-714.0;-501.0;322.0;-505.0;-398.0;-720.0;-493.0
-691.0;-506.0;397.0;-500.0;-418.0;-726.0;-504.0
-661.0;-511.0;?;-496.0;-440.0;?;-514.0
-622.0;-517.0;544.0;?;-463.0;-736.0;-526.0
-580.0;-525.0;604.0;-489.0;-485.0;-741.0;-538.0
-536.0;-530.0;652.0;-488.0;-503.0;-747.0;-549.0
?;-536.0;686.0;-488.0;-516.0;?;-561.0
-462.0;-541.0;707.0;-491.0;-526.0;-750.0;-572.0
-439.0;-546.0;?;-498.0;-533.0;-750.0;-585.0
-423.0;-552.0;724.0;-507.0;-538.0;-753.0;-599.0
-409.0;-560.0;727.0;-518.0;?;-756.0;-612.0
-392.0;-568.0;732.0;-529.0;-547.0;-760.0;-623.0
-368.0;-575.0;739.0;-539.0;-553.0;-763.0;-635.0
-336.0;-581.0;749.0;-549.0;-563.0;-764.0;-646.0
-301.0;-587.0;759.0;?;?;-765.0;-656.0
-267.0;-593.0;767.0;-567.0;-582.0;-767.0;-666.0
-236.0;?;774.0;-574.0;-588.0;-768.0;-675.0
-211.0;-602.0;778.0;-581.0;-591.0;-769.0;-685.0
-192.0;-606.0;782.0;-587.0;-592.0;-769.0;-693.0
-178.0;-610.0;786.0;-593.0;-592.0;-769.0;-699.0
-168.0;-616.0;789.0;-598.0;-590.0;-769.0;-704.0
-161.0;-622.0;792.0;-605.0;-588.0;?;-709.0
-156.0;-628.0;794.0;-610.0;-586.0;-766.0;-716.0
-150.0;-632.0;796.0;-613.0;-582.0;-765.0;-723.0
-140.0;?;798.0;-616.0;-579.0;-763.0;-730.0
-127.0;-635.0;799.0;-619.0;-577.0;?;-737.0
-114.0;-636.0;800.0;-622.0;-574.0;-754.0;-744.0
?;-638.0;?;-623.0;-570.0;-750.0;-750.0
-87.0;-639.0;801.0;?;-568.0;-745.0;-754.0
-73.0;-642.0;800.0;-621.0;-567.0;-741.0;-756.0
-60.0;-644.0;799.0;-620.0;-566.0;-738.0;-757.0
-47.0;-645.0;799.0;-620.0;-564.0;-733.0;-759.0
-33.0;-645.0;799.0;-621.0;-562.0;?;-761.0
-16.0;-645.0;798.0;?;-559.0;-720.0;-762.0
3.0;-646.0;797.0;-622.0;-558.0;-712.0;-763.0
20.0;-646.0;796.0;-624.0;-555.0;-701.0;-763.0
37.0;-646.0;797.0;-628.0;-551.0;-688.0;-763.0
52.0;-645.0;798.0;-633.0;-545.0;-673.0;-762.0
67.0;-645.0;798.0;-636.0;-539.0;-657.0;-761.0
81.0;-644.0;798.0;-638.0;-532.0;-640.0;-759.0
93.0;-641.0;798.0;-639.0;-526.0;-624.0;-756.0
102.0;-635.0;?;-640.0;-521.0;-607.0;-754.0
108.0;-628.0;798.0;-641.0;-518.0;-590.0;-753.0
117.0;-622.0;801.0;-642.0;-514.0;-574.0;-751.0
140.0;-616.0;800.0;-639.0;-509.0;-559.0;-747.0
174.0;-609.0;793.0;-633.0;-503.0;-544.0;-742.0
215.0;-600.0;782.0;-625.0;-495.0;-525.0;-737.0
253.0;-592.0;770.0;-619.0;-487.0;-499.0;-732.0
286.0;-583.0;757.0;-616.0;-480.0;-477.0;-727.0
312.0;?;746.0;-614.0;-477.0;-461.0;-721.0
333.0;-571.0;734.0;-613.0;-478.0;-444.0;-718.0
350.0;-566.0;723.0;?;-481.0;?;-716.0
361.0;-559.0;713.0;-608.0;-486.0;-408.0;-712.0
370.0;-550.0;705.0;-597.0;-489.0;-392.0;-707.0
377.0;-542.0;699.0;-584.0;-487.0;-380.0;-702.0
384.0;-533.0;693.0;-573.0;-483.0;-373.0;-698.0
389.0;-523.0;687.0;-561.0;-476.0;-370.0;-695.0
390.0;-515.0;685.0;-546.0;-471.0;-370.0;-694.0
383.0;-503.0;688.0;-531.0;-468.0;-374.0;-694.0
366.0;-494.0;697.0;-514.0;-469.0;-379.0;-695.0
345.0;-489.0;710.0;-488.0;-468.0;-389.0;-689.0
324.0;-488.0;726.0;-445.0;-459.0;-406.0;-675.0
303.0;-475.0;742.0;-406.0;-443.0;-426.0;-659.0
282.0;-463.0;756.0;-383.0;-425.0;-446.0;-656.0
262.0;-465.0;769.0;?;-408.0;-463.0;-668.0
246.0;-466.0;781.0;-378.0;-391.0;-479.0;-682.0
231.0;-469.0;792.0;-391.0;-374.0;-486.0;-697.0
215.0;-478.0;800.0;-405.0;-358.0;?;-707.0
200.0;-484.0;?;-421.0;-344.0;-492.0;-713.0
186.0;-492.0;?;-438.0;-333.0;-486.0;-718.0
170.0;-503.0;814.0;-452.0;-328.0;-481.0;-721.0
154.0;-509.0;819.0;-464.0;-328.0;-474.0;-721.0
137.0;-513.0;824.0;-472.0;-333.0;-466.0;-718.0
122.0;-514.0;827.0;-473.0;-339.0;-454.0;-715.0
108.0;-513.0;829.0;-471.0;-344.0;-440.0;-711.0
97.0;-513.0;830.0;-466.0;-350.0;-427.0;-708.0
87.0;-514.0;830.0;-463.0;?;-416.0;-705.0
80.0;-512.0;830.0;-464.0;-367.0;-411.0;-702.0
77.0;-510.0;830.0;-465.0;-379.0;-408.0;-700.0
79.0;-507.0;827.0;-467.0;-394.0;?;-700.0
87.0;-508.0;822.0;-471.0;-412.0;-404.0;-701.0
101.0;-513.0;815.0;-477.0;-431.0;-408.0;-703.0
121.0;-518.0;806.0;-486.0;-454.0;-417.0;-702.0
145.0;-522.0;795.0;-490.0;-476.0;-422.0;-698.0
170.0;-525.0;783.0;-490.0;-496.0;-419.0;?
194.0;-524.0;776.0;-488.0;-510.0;-406.0;-688.0
212.0;-521.0;773.0;-484.0;-514.0;-382.0;-688.0
227.0;-512.0;773.0;-483.0;?;?;-685.0
246.0;-501.0;769.0;-483.0;-496.0;-318.0;-676.0
264.0;-490.0;764.0;-481.0;-479.0;-287.0;-667.0
279.0;-484.0;759.0;-486.0;-464.0;-263.0;-660.0
211.0;-473.0;790.0;-429.0;-428.0;-378.0;-682.0
197.0;-485.0;797.0;-456.0;-418.0;-392.0;-686.0
181.0;-495.0;803.0;-472.0;?;-398.0;-688.0
167.0;-500.0;808.0;-477.0;-409.0;-397.0;-687.0
154.0;-503.0;812.0;-476.0;-413.0;-393.0;-686.0
144.0;-503.0;816.0;-472.0;-418.0;-388.0;-687.0
137.0;-503.0;819.0;-470.0;-424.0;-385.0;-688.0
137.0;-502.0;819.0;-470.0;-430.0;-385.0;-687.0
145.0;-503.0;815.0;-470.0;-438.0;-387.0;-684.0
163.0;-508.0;807.0;-470.0;-449.0;-392.0;-682.0
188.0;-513.0;?;-474.0;-464.0;-400.0;-682.0
212.0;-517.0;782.0;-479.0;-479.0;-405.0;-680.0
227.0;-516.0;774.0;-481.0;-487.0;-402.0;-678.0
227.0;-508.0;776.0;-480.0;-489.0;-386.0;-677.0
221.0;-497.0;783.0;-475.0;-488.0;-362.0;-674.0
222.0;-485.0;788.0;-469.0;-481.0;-337.0;-665.0
232.0;-472.0;787.0;-464.0;-469.0;-311.0;-656.0
248.0;-463.0;783.0;-465.0;-452.0;-288.0;-650.0
263.0;-457.0;779.0;-472.0;-432.0;-267.0;-647.0
?;-466.0;813.0;-487.0;-424.0;-402.0;-700.0
172.0;-474.0;824.0;-496.0;-409.0;-399.0;-701.0
144.0;-479.0;834.0;-499.0;-395.0;-393.0;-701.0
117.0;-482.0;843.0;-499.0;-382.0;-385.0;-699.0
91.0;-484.0;848.0;?;-374.0;-378.0;-699.0
66.0;-488.0;853.0;-504.0;-369.0;-371.0;-697.0
45.0;?;857.0;-506.0;-369.0;-365.0;-691.0
29.0;-494.0;860.0;-507.0;-373.0;-359.0;-684.0
20.0;-506.0;860.0;-513.0;-384.0;-358.0;?
20.0;-512.0;858.0;-523.0;-401.0;-364.0;-681.0
15.0;-508.0;856.0;-531.0;-414.0;-365.0;-679.0
?;-503.0;856.0;-534.0;-420.0;-354.0;-679.0
-28.0;-503.0;857.0;-534.0;-426.0;-341.0;-684.0
-40.0;-500.0;861.0;-530.0;-424.0;-333.0;-686.0
-39.0;?;864.0;-528.0;-420.0;?;-686.0
-28.0;-493.0;862.0;-527.0;-415.0;-337.0;-690.0
-17.0;-496.0;858.0;-530.0;-408.0;-348.0;-698.0
-19.0;-504.0;855.0;-538.0;-404.0;-365.0;-708.0
-37.0;-513.0;855.0;-549.0;-404.0;-385.0;-716.0
-55.0;-521.0;860.0;-554.0;-403.0;-407.0;-724.0
-61.0;-527.0;865.0;-559.0;-401.0;-431.0;-731.0
-63.0;-532.0;869.0;-560.0;-402.0;-458.0;-737.0
-70.0;-537.0;872.0;?;-404.0;-486.0;-743.0
-90.0;-541.0;872.0;-563.0;-410.0;-512.0;-752.0
-116.0;-546.0;872.0;-564.0;-417.0;-540.0;-761.0
-144.0;-551.0;870.0;-563.0;-424.0;-567.0;-772.0
?;-556.0;868.0;-562.0;-429.0;-591.0;-783.0
-196.0;-559.0;?;-560.0;-434.0;-616.0;-788.0
-217.0;-567.0;855.0;-554.0;-439.0;-638.0;-789.0
-245.0;-570.0;845.0;-555.0;-439.0;?;-791.0
-281.0;?;837.0;-572.0;-435.0;-659.0;-793.0
-318.0;-579.0;832.0;-592.0;?;-658.0;-790.0
-351.0;-586.0;832.0;-610.0;-408.0;-651.0;-786.0
-377.0;-593.0;832.0;-628.0;?;-639.0;-783.0
-398.0;-596.0;831.0;-641.0;-368.0;-625.0;-782.0
-416.0;-598.0;830.0;-647.0;-345.0;-612.0;-783.0
-434.0;-599.0;829.0;-645.0;-319.0;-604.0;-784.0
-448.0;-602.0;829.0;-646.0;-293.0;-604.0;-784.0
-460.0;-605.0;826.0;-647.0;-271.0;?;-784.0
-469.0;-607.0;824.0;-648.0;-249.0;-625.0;-784.0
-477.0;-609.0;821.0;-646.0;-230.0;-636.0;-784.0
-482.0;-610.0;820.0;-645.0;-210.0;-649.0;-783.0
-483.0;-611.0;819.0;-644.0;-193.0;-661.0;-783.0
-484.0;-613.0;819.0;-645.0;?;?;-781.0
-481.0;-615.0;821.0;-645.0;-161.0;-684.0;?
-475.0;-618.0;823.0;-644.0;-151.0;-693.0;-777.0
-463.0;-621.0;829.0;-644.0;-143.0;-698.0;-775.0
-303.0;-546.0;930.0;-611.0;29.0;-538.0;-784.0
-279.0;-546.0;929.0;-608.0;31.0;-528.0;-777.0
-290.0;-543.0;918.0;-604.0;31.0;-522.0;-773.0
-288.0;-536.0;921.0;-601.0;35.0;-521.0;?
-280.0;-527.0;923.0;-598.0;50.0;-529.0;-783.0
-290.0;-522.0;915.0;-596.0;53.0;-543.0;-791.0
-299.0;-525.0;912.0;-593.0;56.0;-562.0;-799.0
-310.0;-527.0;908.0;-588.0;55.0;-579.0;-804.0
-318.0;-529.0;908.0;-582.0;55.0;-591.0;-805.0
-326.0;-530.0;907.0;-576.0;58.0;-595.0;-804.0
-337.0;-528.0;904.0;-573.0;59.0;-593.0;-801.0
-346.0;-528.0;903.0;-572.0;59.0;-582.0;-797.0
-352.0;-528.0;903.0;-572.0;?;?;-791.0
-354.0;-529.0;902.0;-576.0;62.0;-546.0;-785.0
-357.0;-531.0;901.0;-586.0;63.0;-529.0;-780.0
-355.0;-534.0;902.0;?;64.0;-512.0;-776.0
?;-536.0;902.0;-609.0;65.0;-495.0;-773.0
-357.0;-538.0;901.0;-616.0;?;-478.0;-771.0
-357.0;-541.0;901.0;-617.0;65.0;-466.0;-770.0
-358.0;-544.0;900.0;-616.0;65.0;-459.0;-771.0
-359.0;-545.0;?;-616.0;66.0;-458.0;-773.0
-359.0;-548.0;900.0;-618.0;66.0;-465.0;-774.0
-361.0;-551.0;901.0;-620.0;?;-478.0;-776.0
-363.0;-553.0;901.0;-621.0;66.0;-493.0;-778.0
-366.0;-554.0;901.0;-620.0;?;-508.0;-782.0
-369.0;-554.0;900.0;-618.0;66.0;-522.0;-787.0
-372.0;?;898.0;-617.0;67.0;-536.0;-792.0
-374.0;-555.0;896.0;-618.0;67.0;-550.0;-797.0
-374.0;-557.0;896.0;-618.0;68.0;-565.0;-800.0
-371.0;-559.0;896.0;-617.0;71.0;-579.0;-803.0
-366.0;-562.0;898.0;-616.0;74.0;-594.0;-804.0
-363.0;-563.0;897.0;-614.0;75.0;-607.0;-803.0
-362.0;-564.0;898.0;-612.0;76.0;-616.0;-802.0
-361.0;-564.0;898.0;-612.0;77.0;-622.0;-801.0
-362.0;?;898.0;-613.0;76.0;-624.0;-802.0
-367.0;-562.0;896.0;-615.0;74.0;-624.0;-802.0
-358.0;-561.0;901.0;-617.0;81.0;-623.0;-802.0
-349.0;-559.0;904.0;-619.0;88.0;-620.0;-802.0
-340.0;-558.0;906.0;-621.0;93.0;-615.0;-801.0
-323.0;-557.0;911.0;-624.0;98.0;-610.0;-801.0
-304.0;-556.0;918.0;-629.0;102.0;-604.0;-800.0
-287.0;-557.0;923.0;-633.0;106.0;-600.0;-800.0
-270.0;-556.0;928.0;-636.0;109.0;?;-799.0
-253.0;-552.0;934.0;-640.0;111.0;?;-802.0
-237.0;?;940.0;-645.0;113.0;-597.0;-806.0
-218.0;-550.0;947.0;-651.0;115.0;-603.0;-809.0
-201.0;-555.0;953.0;-651.0;114.0;-614.0;-810.0
-181.0;-559.0;958.0;-649.0;114.0;-630.0;-809.0
-146.0;-562.0;965.0;-647.0;114.0;-643.0;-809.0
-139.0;-563.0;966.0;-646.0;103.0;-654.0;-808.0
-129.0;-564.0;969.0;-645.0;92.0;-661.0;-807.0
-110.0;-565.0;972.0;-644.0;84.0;-667.0;-806.0
-101.0;-566.0;973.0;-643.0;77.0;-671.0;-804.0
-88.0;-569.0;975.0;?;?;-675.0;-801.0
-77.0;-573.0;975.0;-645.0;73.0;-677.0;-799.0
-69.0;?;974.0;?;71.0;-678.0;-795.0
-55.0;-579.0;975.0;-651.0;71.0;-676.0;-794.0
-46.0;-578.0;975.0;-655.0;71.0;-672.0;-794.0
-37.0;-576.0;973.0;-658.0;72.0;-665.0;-794.0
?;-576.0;973.0;-660.0;76.0;-658.0;-793.0
-15.0;-576.0;972.0;-659.0;79.0;?;-790.0
-2.0;-575.0;971.0;-657.0;80.0;-649.0;-788.0
8.0;-573.0;971.0;-655.0;82.0;-648.0;-786.0
14.0;-571.0;970.0;-654.0;84.0;-646.0;-786.0
24.0;-568.0;?;-652.0;88.0;-643.0;-787.0
27.0;-565.0;972.0;-650.0;91.0;-641.0;-787.0
35.0;-561.0;973.0;-648.0;88.0;-638.0;-788.0
38.0;-558.0;974.0;-646.0;84.0;-635.0;-789.0
35.0;-554.0;974.0;-644.0;82.0;-633.0;-790.0
36.0;-551.0;974.0;-641.0;81.0;-632.0;-791.0
33.0;-548.0;974.0;-639.0;84.0;-631.0;-792.0
34.0;-546.0;973.0;-638.0;87.0;-630.0;-795.0
39.0;-543.0;972.0;-637.0;89.0;-630.0;?
38.0;-541.0;973.0;-637.0;87.0;-630.0;-801.0
33.0;?;974.0;-636.0;?;?;-802.0
27.0;-536.0;976.0;-634.0;80.0;-629.0;-801.0
21.0;-535.0;976.0;-633.0;79.0;-628.0;-800.0
18.0;-535.0;977.0;-633.0;81.0;-628.0;-798.0
16.0;-535.0;976.0;-633.0;85.0;-626.0;-797.0
19.0;-534.0;975.0;-633.0;89.0;-623.0;-796.0
22.0;-533.0;975.0;?;93.0;-620.0;-796.0
26.0;-533.0;975.0;-636.0;93.0;-617.0;-796.0
26.0;-532.0;975.0;-639.0;91.0;-616.0;-796.0
22.0;-533.0;976.0;-641.0;86.0;-616.0;-797.0
20.0;-533.0;977.0;-644.0;82.0;-616.0;-797.0
16.0;-534.0;978.0;-644.0;78.0;-617.0;-797.0
16.0;?;978.0;-644.0;76.0;-619.0;-796.0
13.0;-536.0;978.0;-644.0;74.0;-621.0;-796.0
12.0;-536.0;978.0;-644.0;72.0;-623.0;-795.0
9.0;-537.0;979.0;-644.0;70.0;-625.0;-795.0
3.0;-538.0;979.0;-644.0;67.0;-626.0;-795.0
-392.0;-552.0;709.0;-563.0;-584.0;-796.0;-774.0
-417.0;?;695.0;-556.0;-583.0;-801.0;-764.0
-447.0;-535.0;681.0;-550.0;-578.0;-803.0;-753.0
-477.0;-529.0;672.0;?;?;-805.0;-741.0
-497.0;-524.0;666.0;-544.0;-555.0;-804.0;-730.0
-506.0;-519.0;665.0;-543.0;-547.0;-801.0;-716.0
-505.0;-518.0;666.0;-542.0;-544.0;-796.0;-701.0
-495.0;-520.0;669.0;-539.0;-550.0;?;-687.0
-480.0;-521.0;670.0;-535.0;-563.0;-781.0;-672.0
-468.0;-518.0;667.0;-531.0;?;-770.0;-656.0
-464.0;-512.0;660.0;-527.0;-587.0;-758.0;-640.0
?;-507.0;651.0;-521.0;-591.0;-746.0;-623.0
-478.0;-502.0;640.0;-515.0;-592.0;-736.0;-607.0
-484.0;-500.0;631.0;-510.0;-592.0;-728.0;-594.0
-490.0;-501.0;622.0;-508.0;-590.0;-722.0;-585.0
-497.0;-505.0;614.0;-510.0;-586.0;-720.0;-580.0
-503.0;-507.0;608.0;-511.0;-581.0;-719.0;-577.0
-507.0;-507.0;605.0;-512.0;-577.0;-720.0;-574.0
-507.0;-509.0;606.0;-509.0;-573.0;-721.0;-571.0
-507.0;-512.0;608.0;-503.0;-569.0;-722.0;-570.0
-508.0;-509.0;611.0;-492.0;-565.0;-723.0;-565.0
-510.0;-502.0;612.0;-476.0;-563.0;-723.0;-558.0
-514.0;-495.0;610.0;-456.0;-563.0;-723.0;?
-522.0;-490.0;606.0;-432.0;-562.0;-723.0;-543.0
-533.0;-487.0;600.0;-408.0;-559.0;-726.0;-540.0
?;-481.0;593.0;-385.0;-557.0;-729.0;-536.0
-556.0;-472.0;587.0;-359.0;-556.0;-725.0;-533.0
-572.0;-462.0;577.0;-336.0;-552.0;-718.0;-531.0
-591.0;-456.0;565.0;-315.0;-544.0;-709.0;-526.0
-611.0;-455.0;552.0;-298.0;-533.0;-700.0;?
-616.0;-458.0;553.0;-286.0;-528.0;-692.0;?
-618.0;-464.0;555.0;-280.0;-525.0;-684.0;-512.0
-617.0;-474.0;558.0;-278.0;-524.0;?;-508.0
-612.0;-483.0;562.0;?;-525.0;-675.0;-505.0
-611.0;-490.0;561.0;-288.0;?;-673.0;-501.0
-605.0;-494.0;564.0;-301.0;?;-671.0;-497.0
-594.0;-494.0;572.0;-318.0;-525.0;-669.0;-494.0
?;-490.0;578.0;-337.0;-523.0;-664.0;-490.0
-574.0;-483.0;582.0;-358.0;-521.0;-658.0;-488.0
-566.0;-482.0;585.0;-381.0;-519.0;-661.0;-481.0
-560.0;-482.0;586.0;-401.0;-516.0;-668.0;-468.0
-555.0;-476.0;?;-411.0;-514.0;-668.0;-456.0
-548.0;-459.0;596.0;-413.0;-516.0;-658.0;-445.0
-539.0;-441.0;?;-411.0;-524.0;-645.0;-435.0
-532.0;-435.0;611.0;-408.0;-534.0;-632.0;-434.0
-533.0;-439.0;611.0;-413.0;-541.0;-624.0;-442.0
?;-454.0;604.0;-427.0;-545.0;-633.0;-464.0
-554.0;-467.0;595.0;-444.0;-547.0;-658.0;-478.0
-565.0;-472.0;586.0;-453.0;-551.0;-683.0;-501.0
-579.0;-469.0;573.0;-444.0;-555.0;-702.0;-513.0
-593.0;-463.0;558.0;-417.0;-556.0;-707.0;-516.0
-610.0;-458.0;543.0;-380.0;-550.0;-698.0;-510.0
-629.0;-454.0;529.0;-334.0;-536.0;-678.0;-498.0
-640.0;-457.0;525.0;-288.0;?;-657.0;?
-642.0;-470.0;527.0;-261.0;-514.0;-649.0;-466.0
-643.0;-480.0;525.0;-257.0;-512.0;-652.0;-466.0
-645.0;-486.0;521.0;-265.0;-515.0;-663.0;-467.0
-645.0;-490.0;517.0;-284.0;-519.0;-675.0;-467.0
-644.0;-493.0;516.0;-304.0;-521.0;-683.0;-465.0
-641.0;-492.0;516.0;-324.0;-521.0;-684.0;-460.0
-636.0;-490.0;?;?;-520.0;-680.0;-455.0
-629.0;-487.0;521.0;-359.0;-519.0;-673.0;-451.0
?;-483.0;525.0;-375.0;-519.0;-665.0;-443.0
-612.0;-479.0;529.0;-389.0;-518.0;-656.0;-433.0
-605.0;-478.0;534.0;-400.0;-514.0;-646.0;-424.0
-600.0;-477.0;?;-410.0;-509.0;-634.0;-415.0
-596.0;-471.0;543.0;-416.0;-503.0;-623.0;-402.0
-594.0;-461.0;546.0;-420.0;-499.0;-611.0;-391.0
-593.0;-452.0;550.0;-421.0;-497.0;-601.0;-383.0
-593.0;-447.0;553.0;-420.0;-497.0;-592.0;-377.0
?;-446.0;552.0;-414.0;-496.0;-587.0;-373.0
?;-447.0;543.0;-409.0;-493.0;-586.0;-373.0
-629.0;-451.0;529.0;-405.0;-487.0;-591.0;-380.0
-647.0;-457.0;517.0;-403.0;-481.0;?;-390.0
-660.0;?;509.0;-400.0;-480.0;?;-405.0
-665.0;-476.0;507.0;?;-487.0;-626.0;-418.0
-664.0;-481.0;508.0;-388.0;-497.0;-639.0;-429.0
-664.0;-479.0;?;-382.0;-507.0;-650.0;-437.0
-666.0;-475.0;502.0;-373.0;-511.0;-657.0;-444.0
-669.0;-474.0;499.0;-370.0;-511.0;-667.0;-452.0
?;-477.0;495.0;-366.0;-508.0;-676.0;-463.0
-671.0;-483.0;495.0;-365.0;-507.0;-684.0;-473.0
-665.0;-487.0;498.0;-367.0;-511.0;-689.0;-483.0
-655.0;-492.0;506.0;-372.0;-517.0;-694.0;-492.0
-644.0;-496.0;?;-379.0;-525.0;-701.0;-500.0
-637.0;-500.0;518.0;-388.0;-530.0;-706.0;-507.0
-633.0;-502.0;521.0;-398.0;-531.0;-708.0;-513.0
?;-508.0;526.0;?;-530.0;-709.0;?
-624.0;-508.0;534.0;-430.0;-536.0;-711.0;-528.0
-610.0;?;545.0;-449.0;-550.0;?;-533.0
-601.0;-506.0;552.0;-466.0;-561.0;-720.0;-538.0
-602.0;-508.0;559.0;-481.0;?;-725.0;-546.0
-595.0;-508.0;569.0;-492.0;-566.0;-733.0;-557.0
-566.0;-506.0;567.0;-498.0;-595.0;-742.0;-571.0
-525.0;-504.0;542.0;-499.0;-625.0;?;-581.0
-506.0;-505.0;510.0;-496.0;-629.0;-755.0;-588.0
-521.0;-508.0;496.0;-490.0;-603.0;-758.0;-592.0
-551.0;-513.0;507.0;-482.0;-560.0;-759.0;-592.0
-580.0;-519.0;533.0;-473.0;-518.0;-757.0;-592.0
?;-525.0;563.0;-467.0;-484.0;-754.0;-593.0
-611.0;-530.0;591.0;-466.0;-463.0;-750.0;-595.0
-608.0;-536.0;617.0;?;-456.0;-746.0;-597.0
-591.0;-543.0;640.0;-478.0;-464.0;-742.0;-599.0
-558.0;-552.0;662.0;-490.0;-485.0;-738.0;-601.0
-510.0;-561.0;685.0;-506.0;-515.0;-736.0;-604.0
-450.0;-568.0;706.0;-525.0;-546.0;-733.0;?
-385.0;-573.0;723.0;-544.0;-573.0;-730.0;-610.0
-328.0;-580.0;732.0;?;-591.0;-729.0;-614.0
-283.0;-594.0;729.0;-575.0;?;-731.0;?
-241.0;-600.0;727.0;-584.0;-612.0;-735.0;-619.0
-199.0;-596.0;729.0;-589.0;-620.0;-736.0;-615.0
-154.0;-591.0;743.0;-590.0;-622.0;-735.0;-614.0
-114.0;-591.0;764.0;?;-613.0;-734.0;-619.0
-89.0;-594.0;?;-590.0;-600.0;-738.0;-630.0
-86.0;-602.0;?;-593.0;-588.0;-747.0;-647.0
?;-614.0;810.0;-597.0;-577.0;-761.0;-666.0
-116.0;-622.0;813.0;-599.0;?;-775.0;-684.0
-139.0;-623.0;813.0;-595.0;-564.0;-787.0;-699.0
-220.0;-619.0;?;-656.0;-570.0;-737.0;?
-235.0;-624.0;792.0;-655.0;-558.0;-738.0;-745.0
-249.0;-627.0;792.0;-654.0;-548.0;-739.0;-740.0
-264.0;-630.0;790.0;-653.0;-539.0;-741.0;-737.0
-281.0;-632.0;787.0;-652.0;-531.0;-742.0;-736.0
-299.0;-632.0;784.0;-652.0;-524.0;?;-735.0
-313.0;?;782.0;-653.0;-519.0;-741.0;-735.0
-325.0;?;781.0;-654.0;-514.0;-740.0;-735.0
-332.0;-633.0;781.0;-653.0;-511.0;-740.0;-734.0
-331.0;-636.0;783.0;-654.0;-509.0;-740.0;-731.0
-323.0;-640.0;786.0;-655.0;-511.0;-739.0;-728.0
