InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-21;1002.0;-50.0;24.0;245.0;-149;7.0;353;-954.0;76.0
-21;990.0;-29.0;30.0;250.0;-149;17.0;353;-960.0;62.0
-20;993.0;-2.0;121.0;203.0;-156;88.0;334;-989.0;124.0
-36;1010.0;-3.0;11.0;331.0;-73;-26.0;547;-920.0;61.0
-36;1018.0;43.0;-48.0;338.0;-73;-17.0;546;-925.0;48.0
-36;1011.0;5.0;-19.0;286.0;-73;-20.0;545;-917.0;50.0
-36;1016.0;-41.0;11.0;292.0;-73;5.0;548;-902.0;56.0
-36;1024.0;-30.0;15.0;294.0;-73;20.0;552;-906.0;28.0
-38;1030.0;31.0;-9.0;285.0;-75;22.0;568;-904.0;-6.0
-36;1020.0;-8.0;3.0;307.0;-73;6.0;546;-906.0;18.0
-36;1020.0;-10.0;-23.0;301.0;-73;-3.0;550;-913.0;44.0
-36;1030.0;-2.0;-1.0;280.0;-73;-2.0;550;-915.0;40.0
-37;1001.0;-67.0;47.0;286.0;-77;38.0;550;-936.0;5.0
-36;1017.0;6.0;-12.0;291.0;-73;-14.0;551;-916.0;56.0
-36;1011.0;-32.0;-12.0;289.0;-73;-1.0;547;-916.0;18.0
-29;1028.0;-56.0;-7.0;191.0;-71;-5.0;437;-964.0;49.0
-36;1177.0;-43.0;-9.0;288.0;-73;-26.0;547;-915.0;65.0
-38;1029.0;17.0;30.0;283.0;-75;1.0;571;-915.0;79.0
-37;1018.0;34.0;-53.0;268.0;-77;-94.0;550;-840.0;21.0
-21;1021.0;-27.0;17.0;242.0;-149;9.0;352;-972.0;31.0
-21;995.0;-32.0;19.0;244.0;-149;-4.0;352;-967.0;41.0
-21;1019.0;-48.0;24.0;246.0;-149;16.0;354;-969.0;18.0
-21;1020.0;-8.0;37.0;241.0;-149;-2.0;355;-967.0;32.0
-21;1028.0;26.0;-21.0;199.0;-149;65.0;354;-958.0;181.0
-21;1010.0;25.0;-47.0;253.0;-149;7.0;357;-964.0;44.0
-34;1015.0;23.0;-25.0;285.0;-74;59.0;516;-914.0;66.0
-44;910.0;216.0;-181.0;385.0;-157;208.0;733;-846.0;529.0
-34;1029.0;-12.0;-29.0;346.0;-74;-17.0;522;-923.0;51.0
24;1072.0;-124.0;-204.0;563.0;75;-227.0;1149;-1558.0;318.0
-34;1001.0;-43.0;5.0;292.0;-74;-11.0;510;-917.0;37.0
-34;982.0;-28.0;37.0;305.0;-74;15.0;515;-909.0;32.0
-37;921.0;-125.0;40.0;330.0;-75;22.0;551;-978.0;26.0
-37;871.0;-52.0;147.0;424.0;-77;97.0;521;-927.0;-121.0
-21;1034.0;1.0;150.0;227.0;-152;-64.0;352;-993.0;-6.0
-29;984.0;-57.0;121.0;443.0;-3;105.0;359;-884.0;37.0
-28;1002.0;-43.0;-21.0;432.0;24;-3.0;402;-857.0;73.0
-28;998.0;-117.0;-41.0;475.0;24;-84.0;406;-858.0;81.0
-22;946.0;-23.0;80.0;342.0;8;88.0;361;-920.0;-110.0
-20;1000.0;25.0;18.0;377.0;7;25.0;350;-933.0;51.0
-20;969.0;35.0;31.0;295.0;7;39.0;349;-919.0;41.0
-20;956.0;100.0;40.0;349.0;8;81.0;352;-945.0;-4.0
-25;800.0;-47.0;74.0;387.0;4;57.0;366;-1092.0;198.0
10;956.0;-139.0;21.0;338.0;173;-126.0;-160;-942.0;174.0
-83;989.0;67.0;264.0;309.0;38;59.0;-158;-967.0;389.0
-27;1044.0;28.0;14.0;135.0;173;-4.0;378;-988.0;185.0
-22;979.0;0.0;-2.0;337.0;8;28.0;379;-931.0;9.0
-25;936.0;234.0;184.0;350.0;-115;138.0;341;-821.0;-216.0
-15;998.0;18.0;125.0;230.0;174;104.0;535;-952.0;44.0
-26;1048.0;-31.0;-24.0;122.0;174;-29.0;367;-994.0;-72.0
-27;976.0;-28.0;-18.0;331.0;8;-3.0;440;-930.0;-24.0
-20;1013.0;-46.0;8.0;184.0;-130;17.0;326;-983.0;48.0
-39;891.0;95.0;-83.0;349.0;174;-60.0;414;-836.0;-48.0
-35;1227.0;12.0;-174.0;270.0;102;-119.0;316;-873.0;-211.0
-20;990.0;-6.0;87.0;209.0;7;145.0;350;-949.0;-44.0
-27;1051.0;56.0;19.0;159.0;174;23.0;361;-993.0;33.0
-27;1014.0;110.0;-5.0;190.0;174;23.0;354;-954.0;-52.0
-29;1050.0;-28.0;-32.0;193.0;-71;10.0;447;-948.0;39.0
9;987.0;-65.0;25.0;247.0;174;-24.0;-104;-986.0;128.0
-27;1029.0;92.0;-52.0;211.0;-16;-18.0;354;-956.0;18.0
-25;972.0;27.0;-8.0;322.0;-116;13.0;382;-965.0;78.0
-25;1010.0;38.0;-8.0;327.0;-116;-1.0;378;-980.0;84.0
-25;922.0;42.0;21.0;215.0;-139;3.0;374;-918.0;60.0
-25;994.0;1.0;-30.0;216.0;-139;-37.0;365;-909.0;86.0
-25;1006.0;-63.0;-69.0;308.0;-115;-167.0;363;-937.0;57.0
-28;1174.0;266.0;-528.0;323.0;-19;-104.0;319;-970.0;245.0
-24;1003.0;-1.0;-6.0;210.0;-116;-4.0;367;-933.0;182.0
-25;911.0;-1.0;11.0;394.0;-129;-63.0;372;-864.0;91.0
-24;1010.0;4.0;-9.0;238.0;-116;0.0;362;-928.0;90.0
-24;1009.0;-4.0;-4.0;222.0;-116;-20.0;356;-925.0;48.0
-24;1020.0;-3.0;2.0;236.0;-115;-16.0;357;-929.0;-1.0
-19;1032.0;-83.0;13.0;172.0;-129;-9.0;333;-976.0;-90.0
-29;902.0;-78.0;51.0;171.0;-124;17.0;450;-896.0;36.0
-28;918.0;-61.0;10.0;144.0;-124;8.0;441;-902.0;17.0
-28;941.0;-54.0;-6.0;133.0;-124;-46.0;437;-879.0;73.0
-28;918.0;-60.0;-43.0;152.0;-125;-58.0;425;-895.0;53.0
-27;941.0;-45.0;-52.0;155.0;-124;-46.0;419;-893.0;45.0
-27;956.0;-10.0;-33.0;255.0;-125;-23.0;417;-923.0;73.0
-25;989.0;-126.0;-216.0;153.0;-158;-222.0;388;-1008.0;308.0
-26;961.0;-11.0;-20.0;160.0;-125;-63.0;408;-917.0;85.0
-26;959.0;-38.0;-39.0;158.0;-125;-33.0;399;-909.0;87.0
-26;1009.0;-56.0;-33.0;232.0;-125;-39.0;414;-956.0;51.0
-35;997.0;77.0;-101.0;130.0;-10;-48.0;361;-879.0;113.0
-26;950.0;-38.0;-18.0;198.0;-124;13.0;408;-913.0;33.0
-26;963.0;-56.0;-28.0;191.0;-125;35.0;409;-901.0;16.0
-27;981.0;-56.0;6.0;220.0;-125;-5.0;411;-924.0;55.0
-27;932.0;-50.0;-6.0;208.0;-124;-24.0;418;-907.0;73.0
-27;976.0;-34.0;1.0;233.0;-125;3.0;413;-959.0;91.0
-27;957.0;-31.0;34.0;155.0;-124;17.0;418;-914.0;57.0
-29;946.0;-30.0;130.0;126.0;-124;125.0;460;-915.0;-27.0
-27;1006.0;0.0;17.0;177.0;-125;13.0;423;-910.0;36.0
-27;980.0;-11.0;8.0;218.0;-125;58.0;424;-921.0;28.0
-27;962.0;-7.0;32.0;252.0;-124;27.0;423;-933.0;29.0
-27;1009.0;0.0;36.0;203.0;-124;19.0;429;-918.0;35.0
-27;1009.0;-30.0;24.0;204.0;-124;11.0;413;-913.0;69.0
-27;1037.0;-11.0;10.0;225.0;-125;35.0;431;-902.0;43.0
-27;1013.0;2.0;-13.0;264.0;-125;29.0;421;-927.0;67.0
-28;923.0;13.0;-15.0;267.0;-125;-8.0;444;-938.0;39.0
-24;983.0;-37.0;-17.0;251.0;-115;25.0;358;-923.0;-35.0
-28;1001.0;89.0;-62.0;249.0;-125;-30.0;438;-949.0;20.0
-24;971.0;1.0;16.0;239.0;-115;21.0;358;-921.0;75.0
-20;1033.0;-8.0;-9.0;221.0;-157;1.0;349;-972.0;292.0
-28;1033.0;43.0;-84.0;234.0;-125;-49.0;434;-982.0;24.0
-21;945.0;1089.0;-292.0;124.0;-24;67.0;351;-888.0;-262.0
-31;726.0;-79.0;100.0;191.0;-71;114.0;439;-913.0;-53.0
-28;959.0;5.0;-9.0;200.0;-124;54.0;417;-924.0;-33.0
-28;972.0;9.0;67.0;216.0;-124;60.0;431;-976.0;-149.0
-28;927.0;1.0;12.0;183.0;-125;23.0;422;-936.0;-46.0
-27;966.0;-14.0;-14.0;188.0;-125;-21.0;406;-939.0;43.0
-27;933.0;-36.0;2.0;103.0;-124;11.0;402;-895.0;18.0
-25;959.0;-28.0;-9.0;184.0;-124;-6.0;362;-917.0;-6.0
-25;956.0;-36.0;6.0;202.0;-124;14.0;366;-943.0;2.0
-25;957.0;-65.0;-8.0;167.0;-125;-63.0;374;-894.0;49.0
-25;943.0;-39.0;19.0;175.0;-125;-36.0;373;-908.0;100.0
-25;948.0;-50.0;-37.0;151.0;-124;-13.0;377;-918.0;90.0
-25;941.0;-33.0;-31.0;147.0;-125;-21.0;373;-912.0;70.0
-25;950.0;-31.0;6.0;179.0;-125;-37.0;367;-912.0;47.0
-25;950.0;-11.0;4.0;161.0;-124;-67.0;368;-900.0;103.0
-25;959.0;-50.0;7.0;196.0;-124;-71.0;361;-905.0;82.0
-25;947.0;-65.0;-8.0;197.0;-125;-2.0;365;-898.0;30.0
-25;942.0;-40.0;-1.0;238.0;-125;11.0;364;-914.0;42.0
-25;965.0;-22.0;-12.0;175.0;-124;4.0;369;-900.0;77.0
-25;976.0;-25.0;-31.0;129.0;-125;2.0;366;-893.0;73.0
-30;1027.0;-29.0;41.0;-36.0;-19;20.0;373;-967.0;135.0
-29;1046.0;-44.0;3.0;181.0;-71;16.0;444;-944.0;39.0
-29;1029.0;-7.0;2.0;175.0;-71;-5.0;439;-948.0;51.0
-29;1074.0;20.0;10.0;167.0;-71;15.0;445;-975.0;-3.0
-27;935.0;-10.0;-7.0;189.0;-125;-118.0;398;-955.0;76.0
-25;964.0;-3.0;-18.0;198.0;-125;-94.0;368;-897.0;65.0
-25;959.0;-6.0;-35.0;191.0;-125;-69.0;361;-896.0;71.0
-25;970.0;1.0;-28.0;219.0;-125;-10.0;363;-921.0;69.0
-25;959.0;-3.0;-27.0;196.0;-125;37.0;369;-918.0;57.0
-25;939.0;24.0;-35.0;190.0;-125;12.0;366;-915.0;57.0
-25;995.0;-16.0;-11.0;190.0;-125;-21.0;367;-914.0;75.0
-26;980.0;-13.0;2.0;210.0;-124;18.0;370;-920.0;41.0
-26;967.0;-27.0;12.0;209.0;-124;10.0;377;-916.0;19.0
-26;971.0;-47.0;6.0;228.0;-124;23.0;373;-929.0;54.0
-26;952.0;-32.0;20.0;219.0;-124;-6.0;375;-907.0;42.0
-26;955.0;-42.0;1.0;239.0;-124;-17.0;369;-927.0;52.0
-26;961.0;-44.0;11.0;275.0;-124;28.0;373;-927.0;73.0
-26;960.0;-40.0;6.0;287.0;-125;10.0;362;-935.0;28.0
-26;951.0;-44.0;12.0;285.0;-124;6.0;367;-937.0;26.0
-26;978.0;-44.0;31.0;257.0;-125;23.0;379;-917.0;39.0
-26;1003.0;-52.0;14.0;263.0;-124;44.0;378;-924.0;35.0
-26;1009.0;-36.0;14.0;246.0;-124;41.0;372;-926.0;-22.0
-26;909.0;-52.0;34.0;349.0;-124;73.0;381;-941.0;16.0
-26;937.0;-29.0;35.0;275.0;-124;35.0;381;-921.0;18.0
-26;949.0;3.0;-13.0;249.0;-125;39.0;390;-938.0;33.0
-26;988.0;9.0;2.0;320.0;-125;15.0;393;-941.0;28.0
-27;991.0;3.0;-7.0;278.0;-124;-39.0;405;-939.0;27.0
-27;969.0;-2.0;-1.0;369.0;-124;-39.0;404;-992.0;14.0
-30;980.0;201.0;-167.0;453.0;-75;96.0;434;-780.0;-206.0
-27;982.0;-12.0;-65.0;204.0;-125;-33.0;422;-964.0;-22.0
-27;971.0;-1.0;6.0;200.0;-124;88.0;424;-955.0;67.0
-25;1010.0;58.0;1.0;326.0;-115;11.0;350;-945.0;211.0
-25;967.0;5.0;8.0;310.0;-115;-6.0;359;-957.0;129.0
-21;1006.0;187.0;210.0;115.0;-16;85.0;375;-999.0;-499.0
-26;992.0;43.0;4.0;195.0;-74;22.0;414;-895.0;68.0
-25;1000.0;-26.0;13.0;292.0;-115;-19.0;356;-949.0;73.0
-26;1002.0;-15.0;6.0;180.0;-74;-5.0;414;-910.0;39.0
-25;1006.0;-5.0;-11.0;304.0;-115;-41.0;361;-947.0;-92.0
-26;1011.0;-55.0;6.0;193.0;-74;53.0;417;-935.0;15.0
-25;988.0;-110.0;-56.0;311.0;-114;2.0;355;-948.0;-259.0
-32;1056.0;-74.0;57.0;78.0;-166;25.0;364;-984.0;-236.0
-26;1009.0;-50.0;3.0;195.0;-74;6.0;414;-913.0;15.0
-26;990.0;-3.0;-35.0;191.0;-74;47.0;416;-917.0;61.0
-26;1003.0;-3.0;-35.0;205.0;-74;27.0;414;-926.0;74.0
-32;1051.0;-47.0;-71.0;224.0;-66;27.0;409;-954.0;140.0
-27;1007.0;-53.0;-60.0;189.0;-71;-63.0;428;-902.0;65.0
-26;1038.0;-28.0;-44.0;193.0;-74;32.0;416;-933.0;10.0
-21;1050.0;-157.0;-75.0;91.0;-155;-72.0;358;-998.0;-50.0
-24;1091.0;-97.0;-51.0;72.0;-133;-157.0;347;-908.0;-293.0
-27;1024.0;62.0;-13.0;221.0;-16;19.0;353;-957.0;-27.0
-25;1000.0;14.0;42.0;326.0;-75;756.0;379;-831.0;-743.0
-25;956.0;0.0;-11.0;217.0;-75;48.0;408;-816.0;0.0
-25;870.0;-19.0;-4.0;270.0;-75;-136.0;382;-861.0;-88.0
-36;1043.0;-229.0;-318.0;262.0;-1;-323.0;384;-913.0;-481.0
-25;951.0;-56.0;-54.0;266.0;-75;-101.0;410;-837.0;-91.0
-25;931.0;-90.0;-23.0;205.0;-75;-21.0;409;-819.0;29.0
-25;951.0;-30.0;-22.0;201.0;-75;23.0;406;-849.0;41.0
-29;930.0;152.0;-314.0;242.0;-125;113.0;435;-889.0;330.0
-20;1030.0;-318.0;-146.0;78.0;-158;162.0;355;-950.0;64.0
-29;801.0;-14.0;183.0;198.0;-70;551.0;326;-746.0;16.0
-44;996.0;-130.0;189.0;311.0;-11;424.0;398;-904.0;-134.0
-25;922.0;-63.0;6.0;284.0;-75;-7.0;416;-867.0;-6.0
-25;990.0;-9.0;19.0;306.0;-115;-16.0;355;-953.0;-130.0
-25;985.0;-37.0;8.0;306.0;-115;52.0;360;-958.0;31.0
-25;985.0;-64.0;66.0;348.0;-116;83.0;356;-973.0;159.0
-25;988.0;497.0;-127.0;425.0;-160;31.0;355;-927.0;105.0
-24;983.0;246.0;-75.0;311.0;4;77.0;374;-898.0;-92.0
-26;986.0;86.0;-22.0;310.0;-74;51.0;418;-911.0;11.0
-26;1012.0;36.0;-30.0;317.0;-74;2.0;419;-925.0;49.0
-26;1001.0;51.0;9.0;323.0;-74;8.0;421;-927.0;55.0
-24;1024.0;121.0;51.0;339.0;-115;75.0;354;-949.0;33.0
-25;1125.0;33.0;12.0;358.0;-74;154.0;418;-934.0;-55.0
-26;1004.0;-10.0;-2.0;338.0;-74;6.0;432;-913.0;41.0
-26;990.0;-3.0;11.0;318.0;-74;-31.0;427;-906.0;26.0
-26;990.0;-60.0;-26.0;303.0;-74;-50.0;427;-905.0;70.0
-25;1018.0;22.0;-95.0;348.0;-139;-79.0;371;-988.0;71.0
-26;997.0;-25.0;-63.0;332.0;-74;-35.0;423;-924.0;99.0
-26;1030.0;-4.0;-42.0;314.0;-74;-22.0;424;-921.0;89.0
-26;1002.0;-18.0;-7.0;327.0;-74;-31.0;423;-936.0;61.0
-26;971.0;-9.0;-7.0;328.0;-74;2.0;431;-920.0;71.0
-26;983.0;-18.0;-42.0;295.0;-74;-39.0;422;-919.0;39.0
-26;986.0;-28.0;-18.0;311.0;-74;-47.0;420;-935.0;114.0
-22;1073.0;-60.0;-9.0;320.0;-10;-34.0;423;-944.0;62.0
-26;945.0;-22.0;-8.0;363.0;-74;-123.0;415;-910.0;126.0
-26;985.0;-66.0;-54.0;325.0;-74;-76.0;422;-928.0;118.0
-30;1063.0;-233.0;-254.0;384.0;20;-180.0;395;-1041.0;388.0
-24;831.0;-60.0;2.0;305.0;-74;-770.0;380;-738.0;611.0
-24;975.0;56.0;-51.0;417.0;-3;-255.0;367;-900.0;135.0
-26;1101.0;-208.0;-162.0;324.0;-76;-263.0;406;-929.0;303.0
-26;916.0;-72.0;-100.0;374.0;-49;-79.0;484;-905.0;89.0
-26;1027.0;-28.0;-56.0;380.0;-74;-31.0;414;-898.0;69.0
-26;1021.0;-11.0;-2.0;392.0;-75;6.0;413;-915.0;83.0
-25;970.0;31.0;-111.0;785.0;-75;-50.0;408;-953.0;97.0
-32;1028.0;-193.0;-138.0;209.0;-166;-197.0;351;-964.0;-155.0
-33;830.0;-28.0;-209.0;446.0;-74;-188.0;489;-964.0;138.0
-24;839.0;48.0;-5.0;538.0;-33;1.0;367;-840.0;21.0
-25;828.0;-14.0;4.0;426.0;-74;8.0;391;-774.0;29.0
-25;948.0;-34.0;-2.0;450.0;-75;8.0;381;-748.0;87.0
-26;807.0;45.0;15.0;401.0;-74;-14.0;405;-832.0;102.0
-25;982.0;5.0;-32.0;320.0;-115;50.0;350;-943.0;-5.0
-25;1004.0;-14.0;-32.0;311.0;-115;3.0;352;-950.0;81.0
-25;993.0;33.0;-40.0;301.0;-115;52.0;348;-943.0;63.0
-32;551.0;15.0;7.0;247.0;-74;-3.0;480;-390.0;32.0
-25;709.0;74.0;-45.0;346.0;-75;-157.0;375;-686.0;178.0
-25;990.0;21.0;-56.0;313.0;-115;40.0;351;-943.0;21.0
-27;903.0;8.0;23.0;181.0;-71;-29.0;416;-635.0;237.0
-24;939.0;-12.0;-81.0;239.0;-74;-18.0;388;-725.0;24.0
-25;999.0;40.0;-27.0;331.0;-115;23.0;348;-945.0;45.0
-25;976.0;-10.0;-41.0;319.0;-74;40.0;389;-769.0;-6.0
-35;1073.0;11.0;-272.0;322.0;-73;-311.0;527;-650.0;203.0
-25;986.0;23.0;-42.0;321.0;-115;32.0;346;-944.0;108.0
-25;722.0;-181.0;20.0;407.0;-74;-665.0;416;-895.0;48.0
-25;892.0;-22.0;88.0;399.0;-75;-75.0;379;-823.0;13.0
-29;967.0;-60.0;230.0;373.0;-3;39.0;353;-888.0;-33.0
-25;954.0;-15.0;23.0;436.0;-75;56.0;404;-795.0;66.0
-24;839.0;-52.0;14.0;526.0;-33;10.0;368;-827.0;247.0
-17;901.0;71.0;34.0;442.0;-19;-34.0;324;-842.0;65.0
-27;798.0;-14.0;-26.0;408.0;-71;-12.0;415;-728.0;79.0
-27;827.0;145.0;-23.0;378.0;-71;15.0;410;-555.0;106.0
-25;981.0;28.0;3.0;337.0;-115;-34.0;353;-941.0;-5.0
-21;1024.0;-11.0;29.0;199.0;126;-90.0;330;-972.0;-262.0
-25;1018.0;-35.0;14.0;215.0;174;11.0;159;-971.0;14.0
-25;787.0;-44.0;7.0;173.0;-75;-17.0;380;-515.0;49.0
-61;1047.0;-166.0;183.0;70.0;-86;148.0;-256;-925.0;-322.0
-25;977.0;-268.0;234.0;116.0;4;90.0;376;-637.0;179.0
-25;991.0;-73.0;-3.0;350.0;-115;20.0;360;-971.0;10.0
-23;960.0;-63.0;-14.0;278.0;-15;139.0;348;-895.0;-167.0
-20;982.0;-82.0;127.0;153.0;25;347.0;317;-892.0;-195.0
-23;911.0;-47.0;-28.0;335.0;-14;89.0;350;-879.0;47.0
-23;920.0;-29.0;-3.0;362.0;-14;59.0;353;-871.0;46.0
-22;940.0;33.0;-61.0;317.0;8;1.0;371;-947.0;140.0
-23;898.0;37.0;15.0;306.0;-15;-5.0;345;-870.0;52.0
-24;907.0;-58.0;84.0;308.0;-17;155.0;353;-907.0;49.0
-21;910.0;54.0;66.0;252.0;-14;283.0;377;-934.0;214.0
-20;927.0;-75.0;-8.0;353.0;8;-38.0;343;-924.0;111.0
-24;933.0;-6.0;-11.0;281.0;-15;-80.0;353;-895.0;47.0
-29;925.0;32.0;145.0;416.0;-3;-127.0;325;-865.0;16.0
-34;795.0;-21.0;190.0;573.0;25;-259.0;510;-749.0;-227.0
-24;954.0;662.0;91.0;319.0;-74;368.0;392;-922.0;227.0
-24;942.0;29.0;-18.0;260.0;-15;76.0;345;-904.0;12.0
-24;956.0;39.0;-14.0;300.0;-16;94.0;354;-875.0;35.0
-24;906.0;37.0;10.0;317.0;-16;2.0;359;-876.0;-33.0
-28;866.0;119.0;-86.0;354.0;-62;9.0;225;-928.0;-24.0
-29;852.0;377.0;-25.0;286.0;-40;-61.0;99;-1004.0;-171.0
-24;924.0;154.0;21.0;355.0;4;72.0;352;-888.0;42.0
-24;899.0;86.0;-5.0;311.0;-16;132.0;349;-890.0;70.0
-29;1028.0;23.0;21.0;176.0;-71;16.0;445;-958.0;19.0
-29;1045.0;4.0;15.0;249.0;-71;7.0;434;-952.0;31.0
-24;904.0;21.0;12.0;308.0;-17;56.0;350;-863.0;14.0
-24;921.0;-6.0;28.0;328.0;-17;-25.0;348;-873.0;96.0
-29;939.0;10.0;19.0;281.0;-71;26.0;425;-728.0;-12.0
-29;970.0;18.0;4.0;302.0;-71;-22.0;417;-722.0;-15.0
-29;996.0;-9.0;17.0;339.0;-71;-19.0;420;-731.0;-7.0
-24;910.0;1.0;54.0;317.0;-17;-18.0;346;-858.0;106.0
-29;946.0;30.0;23.0;324.0;-71;18.0;420;-720.0;13.0
-27;970.0;155.0;-11.0;374.0;-71;-16.0;392;-676.0;75.0
-29;938.0;12.0;28.0;318.0;-71;36.0;424;-760.0;74.0
-20;847.0;-198.0;246.0;295.0;-153;187.0;320;-766.0;131.0
-25;824.0;-167.0;-22.0;204.0;-75;14.0;380;-575.0;63.0
-29;799.0;14.0;19.0;300.0;-71;-22.0;419;-751.0;2.0
-22;984.0;-739.0;222.0;302.0;-32;-334.0;387;-829.0;-285.0
-24;1112.0;-82.0;-94.0;340.0;-74;-19.0;384;-810.0;-265.0
-28;988.0;-96.0;2.0;315.0;-75;47.0;432;-761.0;-24.0
-28;867.0;-48.0;-30.0;358.0;-75;-60.0;430;-832.0;61.0
-27;748.0;-60.0;-13.0;476.0;-71;-22.0;414;-708.0;271.0
-25;879.0;-5.0;-139.0;438.0;-73;-146.0;388;-728.0;252.0
-24;848.0;-37.0;-56.0;521.0;-31;-66.0;369;-833.0;85.0
-27;816.0;75.0;6.0;178.0;-71;-45.0;417;-838.0;-838.0
-24;844.0;10.0;17.0;186.0;-74;-27.0;386;-739.0;-159.0
-27;832.0;-9.0;-17.0;345.0;-71;-60.0;428;-786.0;191.0
-29;907.0;22.0;11.0;355.0;-71;11.0;415;-805.0;81.0
-29;887.0;11.0;-19.0;313.0;-71;46.0;414;-797.0;10.0
-25;896.0;-11.0;34.0;266.0;-75;156.0;416;-842.0;44.0
-29;866.0;-11.0;6.0;274.0;-71;36.0;417;-804.0;2.0
-29;896.0;6.0;17.0;305.0;-71;-8.0;417;-798.0;-17.0
-29;901.0;-7.0;-26.0;310.0;-71;-9.0;415;-817.0;205.0
-19;922.0;-27.0;-101.0;420.0;8;-160.0;341;-819.0;493.0
-27;823.0;-23.0;17.0;347.0;-71;70.0;419;-764.0;-135.0
-27;832.0;-39.0;-2.0;316.0;-71;23.0;423;-759.0;-496.0
-25;803.0;118.0;118.0;319.0;-75;116.0;376;-699.0;84.0
-28;980.0;99.0;99.0;177.0;7;52.0;369;-970.0;-1731.0
-29;874.0;-6.0;-7.0;298.0;-71;19.0;413;-817.0;-99.0
-29;911.0;14.0;-9.0;234.0;-71;9.0;415;-805.0;-88.0
-29;875.0;-15.0;-15.0;271.0;-71;4.0;413;-809.0;16.0
-25;795.0;-56.0;-101.0;372.0;-75;-10.0;379;-806.0;179.0
-29;880.0;-6.0;6.0;310.0;-71;0.0;416;-820.0;41.0
-29;890.0;10.0;16.0;277.0;-71;-14.0;417;-819.0;-10.0
-29;877.0;2.0;-14.0;301.0;-71;-10.0;419;-808.0;54.0
-25;896.0;16.0;-3.0;380.0;-75;-5.0;383;-855.0;124.0
-29;900.0;-3.0;26.0;327.0;-71;-2.0;413;-822.0;99.0
-29;894.0;-40.0;8.0;286.0;-71;19.0;416;-811.0;47.0
-29;907.0;-42.0;-15.0;293.0;-71;-2.0;413;-833.0;9.0
-25;901.0;-32.0;-43.0;372.0;-75;-158.0;376;-803.0;106.0
-28;713.0;-170.0;55.0;364.0;-71;-152.0;423;-655.0;86.0
-29;895.0;-69.0;-23.0;332.0;-71;-25.0;416;-837.0;70.0
-27;867.0;-112.0;-60.0;366.0;-71;-86.0;422;-770.0;222.0
-25;827.0;-149.0;40.0;409.0;-75;-5.0;376;-771.0;13.0
-28;889.0;48.0;22.0;272.0;-75;70.0;445;-792.0;20.0
-25;1011.0;177.0;-83.0;460.0;-74;24.0;418;-902.0;9.0
-36;1040.0;213.0;-257.0;325.0;-53;-414.0;380;-951.0;1403.0
-27;972.0;-137.0;39.0;396.0;-82;-209.0;341;-932.0;-54.0
-38;1072.0;-742.0;-313.0;193.0;-146;-353.0;346;-1068.0;442.0
-25;930.0;-108.0;70.0;260.0;-75;50.0;380;-893.0;-122.0
-24;1006.0;-395.0;141.0;134.0;3;151.0;353;-980.0;-212.0
-30;996.0;-26.0;-19.0;227.0;-71;-19.0;444;-945.0;31.0
-30;936.0;-35.0;-24.0;219.0;-71;14.0;444;-954.0;16.0
-30;946.0;-39.0;10.0;223.0;-71;25.0;449;-941.0;10.0
-30;945.0;-28.0;25.0;217.0;-71;21.0;454;-947.0;9.0
-30;1062.0;-27.0;23.0;214.0;-71;41.0;425;-951.0;43.0
-29;1002.0;-21.0;-1.0;206.0;-71;27.0;422;-948.0;33.0
-57;934.0;-238.0;258.0;69.0;6;-25.0;570;-1000.0;433.0
-25;920.0;-29.0;0.0;263.0;-75;-20.0;386;-828.0;-18.0
-29;1070.0;-8.0;53.0;213.0;-71;26.0;442;-951.0;38.0
-29;1051.0;-27.0;27.0;204.0;-71;39.0;445;-953.0;22.0
-29;1044.0;4.0;26.0;209.0;-71;16.0;441;-942.0;9.0
-29;1049.0;-8.0;42.0;214.0;-71;6.0;442;-944.0;9.0
-29;1053.0;-11.0;2.0;208.0;-71;6.0;439;-954.0;20.0
-28;1377.0;-175.0;112.0;359.0;-55;152.0;359;-904.0;-314.0
-29;1048.0;-17.0;18.0;208.0;-71;33.0;443;-948.0;15.0
-29;1035.0;-31.0;25.0;198.0;-71;46.0;441;-958.0;1.0
-23;1055.0;-137.0;90.0;227.0;7;72.0;370;-1033.0;2.0
-29;1062.0;-64.0;23.0;212.0;-71;27.0;444;-946.0;1.0
-29;1060.0;-2.0;11.0;194.0;-71;25.0;445;-945.0;33.0
-29;1050.0;-33.0;32.0;198.0;-71;-17.0;441;-953.0;15.0
-29;1044.0;-36.0;17.0;200.0;-71;27.0;443;-950.0;11.0
-29;1057.0;-17.0;7.0;200.0;-71;50.0;439;-961.0;0.0
-29;1058.0;6.0;58.0;204.0;-71;81.0;445;-938.0;-18.0
-25;939.0;14.0;34.0;259.0;-75;116.0;408;-793.0;-75.0
-29;1055.0;-13.0;6.0;180.0;-71;32.0;445;-956.0;29.0
-22;911.0;54.0;-139.0;355.0;-13;-53.0;347;-859.0;-317.0
-26;1280.0;229.0;94.0;305.0;94;-132.0;471;-1228.0;264.0
