InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-937.0;595.0;-245.0;107.0;900.0;1017.0;-444.0;-458.0
-955.0;581.0;-238.0;138.0;891.0;985.0;-323.0;-416.0
-949.0;584.0;-236.0;126.0;908.0;966.0;-327.0;-453.0
-951.0;585.0;-266.0;116.0;896.0;978.0;-356.0;-444.0
-941.0;587.0;-256.0;114.0;886.0;973.0;-272.0;-431.0
-960.0;597.0;-154.0;67.0;999.0;1011.0;-243.0;-216.0
-944.0;588.0;-265.0;122.0;896.0;980.0;-329.0;-458.0
-970.0;590.0;-251.0;110.0;902.0;1000.0;-334.0;-451.0
-944.0;591.0;-261.0;126.0;875.0;997.0;-295.0;-457.0
-946.0;594.0;-255.0;138.0;886.0;959.0;-272.0;-481.0
-939.0;578.0;-323.0;150.0;772.0;897.0;-220.0;-520.0
-893.0;622.0;-252.0;188.0;835.0;969.0;-194.0;-529.0
-962.0;632.0;-214.0;136.0;960.0;988.0;-358.0;-311.0
-959.0;621.0;-245.0;125.0;918.0;990.0;-271.0;-394.0
-962.0;621.0;-228.0;145.0;926.0;1004.0;-311.0;-363.0
-985.0;629.0;-265.0;144.0;935.0;985.0;-295.0;-410.0
-1051.0;717.0;-293.0;46.0;942.0;1003.0;-322.0;-393.0
-1002.0;634.0;-264.0;99.0;922.0;983.0;-326.0;-418.0
-977.0;631.0;-262.0;115.0;923.0;980.0;-307.0;-408.0
-972.0;626.0;-264.0;87.0;914.0;997.0;-284.0;-429.0
-981.0;625.0;-272.0;108.0;924.0;987.0;-305.0;-420.0
-979.0;627.0;-261.0;74.0;907.0;991.0;-318.0;-420.0
-902.0;702.0;-227.0;96.0;859.0;973.0;-235.0;-422.0
-965.0;629.0;-265.0;112.0;923.0;983.0;-293.0;-428.0
-923.0;739.0;-214.0;99.0;926.0;984.0;-96.0;-407.0
-964.0;636.0;-265.0;121.0;927.0;991.0;-298.0;-413.0
-973.0;636.0;-251.0;112.0;917.0;977.0;-251.0;-421.0
-973.0;636.0;-266.0;131.0;911.0;994.0;-270.0;-409.0
-993.0;707.0;-298.0;173.0;969.0;958.0;-179.0;-296.0
-1001.0;617.0;-216.0;215.0;1042.0;1032.0;-210.0;-243.0
-966.0;638.0;-195.0;118.0;980.0;999.0;-369.0;-265.0
-951.0;597.0;-232.0;151.0;893.0;990.0;-292.0;-486.0
-937.0;597.0;-244.0;150.0;888.0;984.0;-281.0;-475.0
-885.0;603.0;-361.0;301.0;800.0;943.0;-205.0;-597.0
-956.0;628.0;-208.0;140.0;953.0;1003.0;-282.0;-367.0
-964.0;627.0;-203.0;133.0;901.0;983.0;-292.0;-333.0
-976.0;702.0;-225.0;198.0;932.0;976.0;-391.0;-405.0
-911.0;608.0;-527.0;69.0;961.0;1096.0;-566.0;-630.0
-1001.0;514.0;-393.0;-2.0;860.0;945.0;-657.0;-546.0
-991.0;535.0;-272.0;93.0;874.0;955.0;-441.0;-437.0
-925.0;301.0;-307.0;20.0;964.0;940.0;-432.0;-570.0
-967.0;527.0;-285.0;80.0;908.0;965.0;-388.0;-450.0
-963.0;513.0;-238.0;62.0;922.0;957.0;-415.0;-381.0
-968.0;507.0;-273.0;53.0;924.0;938.0;-421.0;-402.0
-963.0;534.0;-196.0;207.0;915.0;976.0;-275.0;-470.0
-920.0;609.0;-178.0;184.0;966.0;1015.0;-311.0;-247.0
-953.0;498.0;-266.0;92.0;966.0;961.0;-325.0;-252.0
-918.0;485.0;-243.0;160.0;932.0;991.0;-377.0;-379.0
-796.0;697.0;-278.0;43.0;1238.0;1337.0;-330.0;-598.0
-982.0;583.0;-223.0;30.0;967.0;991.0;-234.0;-304.0
-941.0;435.0;-164.0;188.0;950.0;1003.0;-414.0;-411.0
-974.0;529.0;-147.0;23.0;979.0;1004.0;-394.0;-369.0
-934.0;506.0;-247.0;165.0;959.0;977.0;-244.0;-297.0
-998.0;667.0;-285.0;115.0;941.0;956.0;-584.0;-341.0
-1069.0;280.0;-281.0;186.0;932.0;903.0;-459.0;-353.0
-932.0;477.0;-156.0;123.0;949.0;1177.0;-573.0;-358.0
-954.0;341.0;-137.0;248.0;879.0;895.0;-240.0;-233.0
-992.0;695.0;-236.0;105.0;980.0;984.0;-554.0;-247.0
-931.0;489.0;-255.0;180.0;934.0;970.0;-380.0;-389.0
-959.0;560.0;-226.0;114.0;944.0;1018.0;58.0;-374.0
-952.0;644.0;-155.0;144.0;961.0;1004.0;-409.0;-310.0
-972.0;509.0;-293.0;53.0;923.0;952.0;-417.0;-383.0
-947.0;655.0;-136.0;142.0;970.0;1002.0;-397.0;-316.0
-978.0;634.0;-86.0;-105.0;1010.0;1014.0;-8.0;-41.0
-1063.0;440.0;-308.0;44.0;820.0;885.0;-574.0;-480.0
-914.0;974.0;-71.0;235.0;768.0;941.0;-558.0;-633.0
-721.0;657.0;-604.0;674.0;405.0;808.0;-445.0;-900.0
-1064.0;582.0;-258.0;222.0;913.0;985.0;-376.0;-362.0
-956.0;507.0;-222.0;194.0;942.0;987.0;-417.0;-324.0
-971.0;549.0;-458.0;2.0;1102.0;1289.0;-382.0;-521.0
-996.0;994.0;-201.0;175.0;880.0;981.0;-452.0;-471.0
-953.0;647.0;-167.0;143.0;963.0;1014.0;-505.0;-298.0
-955.0;657.0;-148.0;135.0;962.0;1007.0;-311.0;-310.0
-983.0;653.0;-157.0;77.0;996.0;1004.0;-210.0;-198.0
-961.0;660.0;-353.0;137.0;931.0;972.0;-360.0;-369.0
-991.0;562.0;-186.0;328.0;652.0;692.0;-427.0;-409.0
-968.0;578.0;-271.0;-54.0;954.0;981.0;-178.0;-387.0
-961.0;597.0;-445.0;146.0;871.0;1041.0;-597.0;-613.0
-890.0;622.0;-268.0;191.0;827.0;960.0;-108.0;-505.0
-1076.0;514.0;-284.0;30.0;970.0;982.0;-426.0;-341.0
-1059.0;654.0;-448.0;-29.0;943.0;895.0;-326.0;-462.0
-948.0;669.0;-63.0;-113.0;995.0;1021.0;-264.0;-206.0
-958.0;492.0;-305.0;31.0;935.0;948.0;-400.0;-347.0
-382.0;-564.0;-184.0;-374.0;623.0;154.0;-525.0;-96.0
-755.0;527.0;-207.0;162.0;897.0;1154.0;-410.0;-594.0
-869.0;550.0;-285.0;53.0;866.0;976.0;-344.0;-430.0
-974.0;533.0;-138.0;52.0;974.0;1014.0;-341.0;-305.0
-967.0;511.0;-276.0;49.0;954.0;963.0;-397.0;-388.0
-1028.0;575.0;-123.0;185.0;888.0;951.0;-300.0;-430.0
-958.0;538.0;-124.0;-2.0;965.0;1027.0;-389.0;-300.0
-979.0;620.0;-328.0;85.0;916.0;959.0;-275.0;-405.0
-956.0;498.0;-323.0;53.0;943.0;947.0;-408.0;-372.0
-953.0;665.0;-79.0;-93.0;978.0;1013.0;-293.0;-251.0
-952.0;757.0;-76.0;-22.0;1135.0;1221.0;-353.0;-451.0
-907.0;616.0;-64.0;54.0;950.0;1085.0;-389.0;-395.0
-973.0;533.0;-116.0;51.0;964.0;998.0;-339.0;-310.0
-968.0;486.0;-295.0;0.0;961.0;948.0;-373.0;-310.0
-982.0;575.0;-246.0;-70.0;963.0;966.0;-325.0;-315.0
-973.0;506.0;-277.0;50.0;938.0;955.0;-416.0;-399.0
-1111.0;837.0;-177.0;365.0;808.0;1014.0;-568.0;-447.0
-947.0;1162.0;-342.0;194.0;904.0;948.0;-529.0;-490.0
-241.0;-65.0;-505.0;861.0;24.0;781.0;-450.0;-887.0
-999.0;517.0;-280.0;204.0;910.0;937.0;-609.0;-473.0
-949.0;726.0;-382.0;260.0;948.0;946.0;-372.0;-362.0
-971.0;508.0;-279.0;53.0;932.0;951.0;-406.0;-380.0
-1155.0;659.0;-132.0;321.0;801.0;793.0;-180.0;-240.0
-944.0;527.0;-229.0;211.0;915.0;1012.0;-239.0;-362.0
-953.0;487.0;-288.0;40.0;951.0;949.0;-386.0;-329.0
-975.0;644.0;-150.0;61.0;987.0;1001.0;-124.0;-207.0
-931.0;504.0;-296.0;23.0;990.0;960.0;-351.0;-325.0
-961.0;449.0;-164.0;-95.0;942.0;1002.0;-85.0;-373.0
-989.0;533.0;-186.0;90.0;883.0;879.0;-320.0;-335.0
-964.0;487.0;-295.0;43.0;943.0;956.0;-421.0;-363.0
-928.0;817.0;-151.0;195.0;979.0;1004.0;-253.0;-280.0
-939.0;719.0;-432.0;317.0;918.0;920.0;-364.0;-420.0
-964.0;492.0;-316.0;54.0;942.0;940.0;-429.0;-361.0
-979.0;582.0;-334.0;-22.0;928.0;948.0;-377.0;-374.0
-977.0;487.0;-278.0;46.0;969.0;967.0;-377.0;-380.0
-927.0;580.0;-596.0;335.0;757.0;813.0;-585.0;-649.0
-987.0;522.0;-403.0;102.0;885.0;943.0;-344.0;-489.0
-930.0;483.0;-235.0;-33.0;942.0;976.0;-396.0;-326.0
-811.0;603.0;-383.0;398.0;710.0;919.0;-243.0;-666.0
-917.0;495.0;-179.0;150.0;948.0;998.0;-289.0;-342.0
