InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
1;-274.0;-716.0;6.0;798.0;-166.0;-5.0;98.0;166.0
-4;-347.0;-847.0;-28.0;879.0;-157.0;104.0;288.0;160.0
-6;-213.0;-967.0;12.0;937.0;-158.0;-7.0;75.0;19.0
3;-212.0;-963.0;-30.0;974.0;-179.0;-6.0;72.0;15.0
1;-295.0;-860.0;8.0;891.0;-21.0;96.0;191.0;172.0
0;-205.0;-966.0;-17.0;942.0;-167.0;45.0;69.0;28.0
-1;-215.0;-969.0;-14.0;977.0;-169.0;28.0;73.0;29.0
-3;-304.0;-995.0;4.0;1004.0;8.0;-43.0;59.0;131.0
0;-299.0;-983.0;-16.0;997.0;3.0;-13.0;73.0;112.0
4;-264.0;-986.0;-33.0;985.0;52.0;-29.0;65.0;126.0
-1;-288.0;-1003.0;-32.0;1002.0;-7.0;-30.0;60.0;115.0
-1;-205.0;-963.0;-3.0;967.0;-171.0;41.0;74.0;25.0
53;-247.0;-998.0;103.0;936.0;143.0;-807.0;142.0;188.0
6;-178.0;-894.0;99.0;898.0;55.0;294.0;182.0;130.0
3;-213.0;-960.0;-12.0;955.0;-164.0;26.0;74.0;18.0
4;-210.0;-965.0;11.0;963.0;-158.0;29.0;77.0;27.0
2;-213.0;-966.0;20.0;937.0;-171.0;-3.0;73.0;37.0
-1;-211.0;-973.0;-14.0;960.0;-168.0;26.0;61.0;23.0
-6;-300.0;-773.0;278.0;818.0;-96.0;419.0;292.0;163.0
0;-206.0;-966.0;-13.0;949.0;-161.0;41.0;72.0;32.0
150;-330.0;-822.0;-23.0;1069.0;195.0;-429.0;227.0;-12.0
-1;-273.0;-865.0;31.0;844.0;-32.0;-33.0;180.0;100.0
-4;-266.0;-678.0;5.0;661.0;-14.0;-10.0;77.0;87.0
0;-268.0;-858.0;8.0;849.0;-19.0;26.0;163.0;81.0
0;-255.0;-868.0;9.0;858.0;8.0;-2.0;164.0;106.0
3;-291.0;-850.0;20.0;862.0;-19.0;-60.0;166.0;108.0
-2;-209.0;-964.0;0.0;919.0;-169.0;22.0;61.0;19.0
0;-95.0;-836.0;4.0;866.0;-233.0;6.0;422.0;-109.0
-1;-269.0;-860.0;60.0;879.0;-10.0;-354.0;193.0;109.0
-1;-257.0;-688.0;97.0;652.0;-16.0;-93.0;88.0;77.0
-4;-228.0;-966.0;-31.0;940.0;-180.0;75.0;92.0;56.0
0;-289.0;-863.0;23.0;856.0;-22.0;111.0;162.0;109.0
1;-234.0;-964.0;-17.0;958.0;-167.0;79.0;92.0;43.0
-6;-273.0;-872.0;-45.0;818.0;-30.0;305.0;195.0;86.0
0;-236.0;-964.0;74.0;956.0;-173.0;20.0;94.0;51.0
-1;-248.0;-965.0;-142.0;968.0;-179.0;131.0;191.0;47.0
5;-342.0;-875.0;-17.0;949.0;-172.0;-45.0;152.0;178.0
0;-247.0;-954.0;90.0;958.0;-169.0;18.0;98.0;43.0
50;-401.0;-955.0;-128.0;940.0;-102.0;250.0;281.0;209.0
2;-424.0;-762.0;263.0;786.0;-269.0;79.0;338.0;373.0
-1;-406.0;-909.0;80.0;892.0;-180.0;122.0;291.0;263.0
-13;-287.0;-632.0;-134.0;729.0;-136.0;-427.0;449.0;225.0
1;-228.0;-951.0;64.0;942.0;-153.0;82.0;107.0;59.0
6;-271.0;-898.0;1034.0;983.0;-99.0;1093.0;176.0;134.0
-28;-671.0;-589.0;-195.0;743.0;-75.0;100.0;565.0;651.0
0;-241.0;-957.0;157.0;942.0;-157.0;56.0;87.0;62.0
22;-335.0;-972.0;65.0;975.0;-176.0;-89.0;112.0;184.0
-321;-248.0;-937.0;257.0;965.0;-43.0;59.0;132.0;115.0
-2;-296.0;-958.0;-42.0;930.0;-170.0;8.0;124.0;206.0
0;-293.0;-952.0;-60.0;934.0;-161.0;25.0;97.0;208.0
8;-289.0;-938.0;-25.0;861.0;-159.0;21.0;94.0;163.0
12;-295.0;-955.0;-54.0;890.0;-195.0;17.0;110.0;22.0
-14;-319.0;-959.0;-73.0;948.0;-193.0;39.0;140.0;68.0
5;-286.0;-857.0;41.0;830.0;-29.0;-174.0;186.0;102.0
5;-259.0;-674.0;-53.0;825.0;-26.0;22.0;109.0;90.0
12;-340.0;-945.0;-49.0;854.0;-107.0;-119.0;100.0;328.0
-2;-348.0;-950.0;129.0;985.0;-74.0;-588.0;206.0;230.0
8;-288.0;-944.0;-27.0;941.0;-191.0;-79.0;125.0;135.0
-3;-311.0;-942.0;63.0;968.0;-191.0;-57.0;127.0;117.0
2;-287.0;-855.0;-123.0;669.0;-19.0;-159.0;143.0;95.0
8;-322.0;-959.0;-42.0;953.0;-180.0;64.0;140.0;140.0
14;-194.0;-973.0;88.0;950.0;-134.0;-224.0;86.0;20.0
1;-222.0;-945.0;274.0;985.0;-134.0;174.0;207.0;66.0
-3;-248.0;-943.0;97.0;921.0;-174.0;-70.0;119.0;29.0
28;-115.0;-948.0;341.0;941.0;-206.0;-162.0;25.0;-87.0
5;-107.0;-972.0;-289.0;946.0;-143.0;-408.0;-24.0;-8.0
-12;-204.0;-1016.0;-112.0;996.0;-102.0;-189.0;75.0;28.0
2;-92.0;-979.0;-472.0;939.0;-177.0;-45.0;-71.0;-41.0
39;-524.0;-546.0;-64.0;601.0;-74.0;-97.0;777.0;547.0
-1;-289.0;-854.0;103.0;943.0;-150.0;-119.0;99.0;128.0
1;-187.0;-793.0;-20.0;801.0;-235.0;45.0;247.0;10.0
0;-181.0;-958.0;-169.0;932.0;-181.0;-112.0;23.0;-30.0
-11;-224.0;-809.0;19.0;865.0;-201.0;-128.0;-44.0;88.0
5;-180.0;-957.0;23.0;937.0;-152.0;13.0;35.0;-18.0
3;-162.0;-959.0;59.0;940.0;-150.0;166.0;23.0;-21.0
0;-189.0;-960.0;13.0;959.0;-161.0;-14.0;63.0;5.0
12;-273.0;-987.0;26.0;1010.0;29.0;58.0;16.0;115.0
2;-252.0;-995.0;-14.0;992.0;96.0;12.0;49.0;114.0
2;-187.0;-976.0;26.0;949.0;-173.0;1.0;69.0;13.0
-6;-227.0;-974.0;-18.0;1002.0;0.0;-103.0;36.0;110.0
3;-186.0;-971.0;1.0;968.0;-159.0;-8.0;72.0;0.0
-3;-249.0;-995.0;2.0;994.0;107.0;25.0;49.0;108.0
3;-185.0;-969.0;-20.0;949.0;-157.0;-79.0;36.0;9.0
5;-191.0;-963.0;-36.0;961.0;-162.0;3.0;37.0;-3.0
3;-191.0;-968.0;-26.0;954.0;-161.0;21.0;70.0;18.0
3;-190.0;-964.0;6.0;966.0;-172.0;-9.0;68.0;-3.0
2;-195.0;-967.0;7.0;984.0;-151.0;9.0;67.0;-8.0
6;-177.0;-953.0;-7.0;928.0;-161.0;20.0;22.0;-19.0
1;-172.0;-949.0;10.0;930.0;-154.0;-200.0;-22.0;-9.0
2;-200.0;-958.0;108.0;951.0;-155.0;2.0;93.0;12.0
0;-197.0;-967.0;36.0;960.0;-158.0;-21.0;79.0;23.0
4;-199.0;-964.0;55.0;949.0;-152.0;-21.0;75.0;5.0
7;-194.0;-964.0;15.0;964.0;-166.0;8.0;78.0;11.0
-19;-99.0;-966.0;105.0;998.0;-128.0;-126.0;58.0;17.0
1;-197.0;-961.0;12.0;958.0;-168.0;-20.0;80.0;19.0
2;-206.0;-974.0;21.0;949.0;-165.0;-8.0;96.0;11.0
7;-210.0;-968.0;16.0;960.0;-166.0;-5.0;84.0;19.0
3;-204.0;-957.0;-10.0;958.0;-173.0;51.0;84.0;19.0
-5;-203.0;-960.0;15.0;971.0;-169.0;-3.0;82.0;19.0
1;-143.0;-982.0;133.0;955.0;-250.0;-111.0;208.0;-28.0
-1;-140.0;-954.0;147.0;978.0;-168.0;-8.0;23.0;-62.0
45;-132.0;-981.0;21.0;978.0;-341.0;-81.0;-19.0;-49.0
67;-266.0;-1196.0;84.0;1108.0;45.0;136.0;267.0;143.0
1;-151.0;-973.0;76.0;993.0;-250.0;112.0;204.0;-51.0
15;-256.0;-941.0;13.0;862.0;-227.0;-365.0;217.0;60.0
3;-264.0;-733.0;-286.0;828.0;-159.0;240.0;98.0;153.0
1;831.0;-76.0;-133.0;107.0;-980.0;-208.0;-261.0;-765.0
0;-172.0;-957.0;-58.0;945.0;-160.0;-22.0;13.0;-20.0
0;-261.0;-1005.0;-33.0;992.0;-11.0;66.0;59.0;115.0
4;-258.0;-995.0;-63.0;1000.0;21.0;32.0;59.0;115.0
1;-166.0;-967.0;-35.0;950.0;-153.0;101.0;-19.0;-19.0
-3;-254.0;-965.0;-30.0;1006.0;-20.0;67.0;40.0;111.0
-3;-257.0;-999.0;-23.0;1015.0;1.0;109.0;24.0;105.0
-2;-291.0;-1005.0;-2.0;1022.0;7.0;73.0;34.0;124.0
4;-267.0;-956.0;64.0;991.0;-87.0;18.0;10.0;78.0
5;-304.0;-918.0;41.0;884.0;-161.0;-116.0;145.0;131.0
-7;-114.0;-963.0;185.0;963.0;-121.0;877.0;66.0;58.0
-3;-240.0;-987.0;93.0;965.0;-139.0;7.0;131.0;30.0
13;-290.0;-939.0;-80.0;917.0;-161.0;71.0;112.0;147.0
-2;-310.0;-945.0;-25.0;1004.0;-125.0;10.0;312.0;157.0
6;-294.0;-950.0;-93.0;911.0;-177.0;78.0;118.0;137.0
21;-512.0;-884.0;-1.0;956.0;-3.0;-105.0;421.0;347.0
2;-244.0;-953.0;-223.0;959.0;-151.0;221.0;207.0;64.0
4;-304.0;-928.0;-1.0;1010.0;-125.0;-11.0;311.0;119.0
1;-283.0;-973.0;-122.0;844.0;-151.0;83.0;124.0;220.0
-1;-113.0;-888.0;297.0;1017.0;73.0;-312.0;57.0;89.0
5;-285.0;-942.0;-59.0;892.0;-168.0;60.0;128.0;35.0
6;-312.0;-899.0;280.0;872.0;-171.0;-9.0;180.0;144.0
1;-251.0;-999.0;-51.0;1006.0;82.0;34.0;51.0;132.0
2;-275.0;-940.0;-47.0;1000.0;-140.0;93.0;327.0;31.0
4;-166.0;-895.0;12.0;922.0;-211.0;15.0;413.0;1.0
-3;-246.0;-943.0;-16.0;998.0;-121.0;82.0;325.0;51.0
-4;-227.0;-952.0;25.0;1008.0;-142.0;10.0;333.0;43.0
3;-168.0;-885.0;-17.0;933.0;-202.0;-44.0;404.0;-1.0
-7;-267.0;-953.0;41.0;971.0;-114.0;-179.0;315.0;67.0
5;-205.0;-932.0;-64.0;937.0;-152.0;53.0;151.0;-11.0
0;-230.0;-939.0;-42.0;921.0;-148.0;169.0;149.0;30.0
5;-184.0;-956.0;199.0;1011.0;-260.0;68.0;213.0;-34.0
3;-218.0;-936.0;70.0;926.0;-170.0;98.0;164.0;37.0
-1;-225.0;-938.0;84.0;919.0;-149.0;54.0;160.0;33.0
11;-157.0;-956.0;165.0;977.0;-261.0;301.0;216.0;-51.0
2;-261.0;-912.0;102.0;931.0;-164.0;81.0;158.0;43.0
1;-215.0;-942.0;47.0;921.0;-160.0;79.0;157.0;37.0
1;-160.0;-967.0;-301.0;990.0;-220.0;-84.0;253.0;5.0
1;-312.0;-869.0;-443.0;961.0;-165.0;264.0;205.0;75.0
-8;-275.0;-806.0;-1464.0;957.0;-114.0;468.0;251.0;11.0
-16;-74.0;-919.0;-446.0;861.0;-96.0;-54.0;167.0;-81.0
-2;-170.0;-763.0;-381.0;847.0;-303.0;-251.0;187.0;12.0
3;-288.0;-820.0;-350.0;639.0;-175.0;-125.0;113.0;145.0
3;-280.0;-964.0;-63.0;946.0;-137.0;-197.0;213.0;17.0
4;-353.0;-921.0;-175.0;922.0;-208.0;-663.0;317.0;165.0
4;-238.0;-936.0;-2.0;911.0;-171.0;-104.0;201.0;58.0
6;-325.0;-767.0;-190.0;794.0;-164.0;395.0;409.0;234.0
12;-266.0;-913.0;164.0;911.0;-155.0;-137.0;215.0;78.0
7;-282.0;-908.0;2.0;1010.0;-179.0;-38.0;202.0;148.0
-13;-333.0;-945.0;103.0;938.0;-130.0;-129.0;257.0;282.0
2;-364.0;-910.0;-113.0;910.0;-141.0;-167.0;209.0;173.0
1;-281.0;-880.0;13.0;906.0;-182.0;-32.0;181.0;192.0
-13;-210.0;-894.0;219.0;914.0;-144.0;-309.0;309.0;91.0
11;-293.0;-858.0;-42.0;827.0;-150.0;-25.0;326.0;155.0
4;-308.0;-991.0;31.0;996.0;-153.0;-11.0;85.0;152.0
0;-215.0;-769.0;-133.0;781.0;-224.0;-187.0;308.0;9.0
1;-333.0;-1018.0;-8.0;989.0;-66.0;-11.0;136.0;217.0
0;-85.0;-969.0;-39.0;969.0;-113.0;-34.0;42.0;81.0
-4;-206.0;-994.0;-32.0;1030.0;5.0;-20.0;-16.0;84.0
2;-156.0;-971.0;-92.0;977.0;-131.0;-35.0;111.0;8.0
28;-45.0;-982.0;-134.0;1026.0;-151.0;-146.0;79.0;-184.0
4;-86.0;-966.0;-100.0;984.0;-96.0;-129.0;43.0;71.0
-63;22.0;-916.0;-72.0;1001.0;-101.0;128.0;190.0;-70.0
2;-151.0;-969.0;-70.0;989.0;-161.0;0.0;109.0;1.0
-4;-278.0;-974.0;268.0;940.0;-132.0;-202.0;186.0;36.0
30;-294.0;-971.0;633.0;916.0;-148.0;-371.0;184.0;200.0
-2;-215.0;-960.0;49.0;973.0;-138.0;-199.0;166.0;58.0
65;-312.0;-993.0;-11.0;990.0;-121.0;92.0;93.0;177.0
4;-261.0;-999.0;-5.0;987.0;19.0;12.0;47.0;126.0
-271;-297.0;-885.0;-375.0;966.0;2.0;-237.0;326.0;83.0
2;-236.0;-1001.0;-5.0;986.0;14.0;25.0;53.0;124.0
3;-256.0;-1000.0;-11.0;991.0;9.0;8.0;43.0;123.0
2;-210.0;-966.0;-7.0;977.0;-138.0;-114.0;168.0;66.0
540;-245.0;-960.0;-257.0;1169.0;90.0;260.0;172.0;107.0
7;-381.0;-951.0;-338.0;974.0;12.0;-149.0;241.0;196.0
16;-279.0;-944.0;-371.0;949.0;-111.0;98.0;60.0;134.0
-3;-193.0;-1000.0;24.0;1031.0;-131.0;-4.0;80.0;127.0
7;-179.0;-803.0;54.0;805.0;-239.0;-142.0;240.0;0.0
-18;-238.0;-855.0;116.0;885.0;-84.0;69.0;177.0;86.0
0;-231.0;-855.0;330.0;839.0;-19.0;183.0;101.0;95.0
10;-331.0;-860.0;371.0;817.0;-129.0;-132.0;352.0;196.0
78;-358.0;-788.0;340.0;1010.0;24.0;57.0;455.0;167.0
-9;-301.0;-844.0;768.0;872.0;-150.0;572.0;273.0;159.0
-11;-251.0;-886.0;174.0;869.0;73.0;92.0;210.0;121.0
95;-396.0;-903.0;334.0;864.0;-147.0;308.0;421.0;261.0
1;-266.0;-865.0;224.0;848.0;-121.0;-25.0;380.0;109.0
-5;-265.0;-905.0;92.0;930.0;-94.0;-13.0;270.0;100.0
-2;-273.0;-914.0;31.0;886.0;-48.0;140.0;268.0;135.0
-7;-222.0;-930.0;141.0;982.0;-151.0;132.0;331.0;39.0
14;-228.0;-1003.0;-33.0;921.0;-85.0;114.0;289.0;77.0
2;-274.0;-1004.0;57.0;1035.0;-272.0;-34.0;172.0;210.0
1;-284.0;-956.0;25.0;978.0;-252.0;65.0;217.0;135.0
3;-194.0;-951.0;26.0;967.0;-144.0;116.0;162.0;-3.0
1;-197.0;-969.0;-36.0;969.0;-142.0;113.0;147.0;48.0
-1;-176.0;-961.0;-172.0;937.0;-140.0;212.0;-1.0;-52.0
-1;-136.0;-958.0;-53.0;1021.0;-242.0;257.0;204.0;-19.0
3;-116.0;-998.0;190.0;1000.0;-80.0;36.0;45.0;-74.0
-2;-176.0;-987.0;37.0;976.0;-155.0;-10.0;92.0;38.0
44;-173.0;-1025.0;159.0;991.0;-434.0;432.0;-3.0;22.0
2;-151.0;-984.0;-81.0;1012.0;-271.0;-194.0;212.0;-12.0
2;-253.0;-943.0;-102.0;997.0;-274.0;-146.0;225.0;90.0
4;-356.0;-980.0;-267.0;1016.0;-405.0;-277.0;132.0;142.0
7;-297.0;-969.0;-39.0;967.0;-273.0;-254.0;229.0;98.0
3;-274.0;-958.0;-13.0;982.0;-245.0;0.0;220.0;124.0
54;-215.0;-879.0;-87.0;916.0;-663.0;550.0;405.0;60.0
-91;-226.0;-947.0;-44.0;941.0;-293.0;46.0;238.0;53.0
-3;-248.0;-961.0;18.0;957.0;-228.0;12.0;209.0;78.0
-2;-238.0;-960.0;22.0;978.0;-218.0;-30.0;214.0;101.0
-7;-249.0;-965.0;-5.0;988.0;-248.0;-48.0;216.0;87.0
4;-166.0;-966.0;22.0;980.0;-260.0;-137.0;209.0;-37.0
-273;-242.0;-1000.0;-77.0;1012.0;-813.0;65.0;271.0;-27.0
6;-269.0;-967.0;-39.0;960.0;-236.0;-65.0;197.0;94.0
-6;-245.0;-970.0;24.0;983.0;-230.0;12.0;208.0;106.0
8;-226.0;-985.0;2.0;978.0;29.0;40.0;56.0;133.0
-5;-214.0;-988.0;-5.0;953.0;-18.0;72.0;44.0;125.0
1;-213.0;-975.0;-25.0;974.0;31.0;124.0;44.0;111.0
1;-283.0;-967.0;-18.0;968.0;-284.0;0.0;229.0;118.0
122;-256.0;-908.0;123.0;1043.0;-511.0;-33.0;206.0;-17.0
1247;-217.0;-967.0;15.0;959.0;-161.0;21.0;134.0;87.0
-398;-203.0;-926.0;119.0;979.0;-187.0;-218.0;133.0;-17.0
-5;-276.0;-931.0;35.0;1054.0;-224.0;-208.0;142.0;183.0
-157;-392.0;-861.0;48.0;1074.0;-773.0;-429.0;145.0;115.0
-20;-283.0;-974.0;46.0;944.0;-39.0;-65.0;82.0;131.0
4;-273.0;-961.0;26.0;950.0;-29.0;-102.0;83.0;124.0
-4;-410.0;-888.0;-58.0;909.0;-259.0;-197.0;367.0;275.0
-3;-283.0;-920.0;40.0;957.0;-220.0;-3.0;275.0;145.0
4;-272.0;-999.0;-4.0;1012.0;2.0;-11.0;3.0;112.0
158;-296.0;-993.0;93.0;999.0;-122.0;-30.0;81.0;153.0
1;-240.0;-996.0;-31.0;1018.0;-3.0;-12.0;-15.0;63.0
-2;-250.0;-996.0;-23.0;1023.0;-10.0;32.0;-20.0;91.0
-2;-257.0;-1005.0;8.0;1030.0;14.0;49.0;-10.0;106.0
341;-332.0;-1187.0;42.0;1225.0;-13.0;-23.0;197.0;179.0
41;-285.0;-980.0;-23.0;1015.0;-115.0;-92.0;72.0;174.0
24;-292.0;-998.0;-17.0;1024.0;-151.0;-45.0;85.0;150.0
0;-260.0;-1011.0;2.0;1022.0;-8.0;124.0;1.0;91.0
-15;-279.0;-999.0;6.0;980.0;-159.0;-89.0;71.0;165.0
-36;-347.0;-1000.0;-13.0;996.0;-116.0;-48.0;69.0;127.0
2;-275.0;-1003.0;-33.0;1025.0;5.0;134.0;18.0;150.0
-2;-252.0;-989.0;25.0;1017.0;-31.0;-56.0;3.0;103.0
-4;-310.0;-922.0;-75.0;950.0;-142.0;49.0;311.0;220.0
12;-392.0;-918.0;-122.0;948.0;-244.0;6.0;309.0;229.0
-3;-261.0;-1003.0;-21.0;1007.0;-14.0;20.0;19.0;97.0
0;-251.0;-998.0;-72.0;1002.0;-11.0;-21.0;10.0;85.0
3;-267.0;-998.0;-34.0;997.0;-20.0;-295.0;46.0;135.0
7;-285.0;-996.0;12.0;997.0;3.0;12.0;112.0;138.0
359;-250.0;-995.0;151.0;967.0;-11.0;-338.0;161.0;89.0
255;-281.0;-980.0;-31.0;986.0;-150.0;32.0;92.0;163.0
6;-279.0;-995.0;0.0;1023.0;-31.0;-22.0;7.0;108.0
-2;-261.0;-999.0;-6.0;1016.0;-29.0;-14.0;17.0;122.0
4;-287.0;-990.0;41.0;1014.0;-11.0;-77.0;9.0;138.0
98;-282.0;-994.0;-14.0;1000.0;-151.0;95.0;80.0;144.0
2013;-248.0;-1100.0;191.0;1088.0;-2.0;972.0;178.0;26.0
0;-273.0;-1006.0;-20.0;1010.0;-56.0;43.0;36.0;117.0
-1;-277.0;-1002.0;-24.0;1010.0;-34.0;57.0;34.0;132.0
-3;-287.0;-990.0;-128.0;1013.0;-11.0;88.0;30.0;97.0
0;-292.0;-991.0;55.0;949.0;-12.0;-52.0;67.0;125.0
-3;-294.0;-994.0;50.0;961.0;-1.0;-26.0;74.0;111.0
0;-267.0;-980.0;70.0;978.0;25.0;-69.0;80.0;115.0
2;-278.0;-964.0;30.0;960.0;-1.0;-20.0;71.0;115.0
-1;-278.0;-955.0;42.0;957.0;-9.0;-25.0;53.0;114.0
1;-283.0;-952.0;-20.0;967.0;-3.0;6.0;55.0;117.0
581;-251.0;-968.0;-182.0;990.0;-16.0;824.0;250.0;59.0
7;-290.0;-951.0;101.0;942.0;-192.0;-83.0;128.0;141.0
-202;-209.0;-1053.0;-172.0;943.0;-152.0;-18.0;138.0;43.0
0;-289.0;-961.0;-19.0;968.0;-1.0;0.0;67.0;128.0
14;-368.0;-1043.0;-58.0;1084.0;-73.0;139.0;74.0;267.0
1;-294.0;-935.0;-58.0;940.0;-15.0;34.0;60.0;116.0
3;-286.0;-959.0;-41.0;953.0;-16.0;-46.0;55.0;106.0
13;-321.0;-963.0;15.0;948.0;-192.0;-61.0;130.0;146.0
4;-278.0;-976.0;-36.0;977.0;103.0;47.0;144.0;143.0
-5;-288.0;-961.0;-13.0;912.0;-12.0;-36.0;66.0;134.0
13;-323.0;-957.0;5.0;957.0;-182.0;-50.0;135.0;159.0
29;-328.0;-921.0;172.0;919.0;-200.0;-42.0;103.0;148.0
-3;-294.0;-941.0;3.0;955.0;-12.0;1.0;41.0;126.0
7;-331.0;-955.0;-20.0;944.0;-171.0;-57.0;126.0;169.0
-3;-265.0;-961.0;-48.0;946.0;-11.0;20.0;45.0;120.0
-6;-277.0;-963.0;-11.0;944.0;-21.0;-10.0;39.0;139.0
-1;-279.0;-961.0;-17.0;929.0;-19.0;-17.0;44.0;133.0
6;-255.0;-953.0;285.0;943.0;-222.0;-240.0;35.0;89.0
-2;-287.0;-966.0;21.0;959.0;-16.0;-7.0;49.0;93.0
3;-288.0;-967.0;18.0;950.0;-10.0;-18.0;57.0;98.0
14;-332.0;-950.0;-35.0;940.0;-184.0;37.0;131.0;157.0
-2;-283.0;-955.0;9.0;941.0;-18.0;5.0;51.0;136.0
5;-303.0;-954.0;45.0;931.0;-183.0;-63.0;117.0;117.0
-5;-316.0;-946.0;-194.0;1048.0;-19.0;533.0;157.0;146.0
4;-287.0;-969.0;-39.0;997.0;-30.0;72.0;102.0;84.0
0;-318.0;-972.0;-66.0;1004.0;3.0;-113.0;88.0;98.0
0;-264.0;-976.0;-37.0;991.0;80.0;8.0;111.0;117.0
-1;-260.0;-989.0;-57.0;1005.0;-9.0;62.0;98.0;84.0
75;-283.0;-971.0;399.0;951.0;-694.0;300.0;151.0;144.0
-5;-272.0;-1002.0;-44.0;979.0;10.0;32.0;134.0;115.0
-8;-294.0;-871.0;-82.0;872.0;-21.0;-143.0;189.0;127.0
4;-304.0;-878.0;40.0;855.0;-8.0;-235.0;167.0;116.0
-2;-297.0;-875.0;-6.0;873.0;-36.0;-73.0;190.0;112.0
-9;-277.0;-877.0;-21.0;871.0;-42.0;-88.0;202.0;116.0
-5;-282.0;-881.0;7.0;879.0;-22.0;-115.0;201.0;97.0
122;-319.0;-1205.0;-89.0;1134.0;37.0;106.0;266.0;8.0
1;-380.0;-1074.0;-5.0;876.0;-33.0;-181.0;243.0;210.0
1;-218.0;-988.0;-12.0;973.0;18.0;86.0;69.0;111.0
-2;-299.0;-964.0;-119.0;957.0;70.0;119.0;120.0;166.0
-1;-256.0;-959.0;1.0;990.0;2.0;121.0;113.0;135.0
1;-231.0;-994.0;119.0;1185.0;305.0;497.0;-3.0;113.0
-4;-249.0;-1003.0;40.0;1007.0;-229.0;91.0;50.0;85.0
4;-243.0;-1004.0;-13.0;996.0;-176.0;25.0;71.0;60.0
19;-243.0;-1002.0;-24.0;978.0;-174.0;31.0;67.0;48.0
19;-320.0;-919.0;205.0;937.0;-186.0;-200.0;100.0;174.0
1;-194.0;-960.0;20.0;921.0;1.0;-26.0;26.0;76.0
5;-318.0;-998.0;-9.0;1026.0;11.0;275.0;128.0;171.0
2;-234.0;-1004.0;-81.0;1001.0;-178.0;-19.0;69.0;76.0
0;-273.0;-986.0;-1.0;999.0;-13.0;38.0;106.0;148.0
3;-280.0;-977.0;-30.0;986.0;6.0;42.0;107.0;140.0
-6;-242.0;-986.0;-75.0;986.0;-205.0;-96.0;52.0;76.0
2;-286.0;-989.0;-48.0;864.0;-28.0;59.0;59.0;119.0
-2;-349.0;-986.0;-39.0;975.0;-9.0;136.0;93.0;205.0
-3;-283.0;-985.0;12.0;989.0;-18.0;27.0;112.0;163.0
1;-278.0;-988.0;33.0;1005.0;-25.0;-28.0;107.0;163.0
13;-294.0;-989.0;35.0;1011.0;-171.0;-6.0;95.0;166.0
5;-271.0;-980.0;18.0;996.0;11.0;-20.0;107.0;161.0
12;-276.0;-968.0;-12.0;893.0;-12.0;34.0;45.0;86.0
-13;-280.0;-970.0;-8.0;861.0;9.0;-11.0;51.0;97.0
-4;-272.0;-971.0;-42.0;945.0;-30.0;24.0;43.0;118.0
10;-273.0;-963.0;-62.0;975.0;-28.0;27.0;39.0;60.0
10;-267.0;-963.0;-45.0;1003.0;-23.0;-10.0;43.0;115.0
4;-273.0;-950.0;-28.0;1006.0;-32.0;-20.0;30.0;68.0
6;-281.0;-951.0;47.0;983.0;-16.0;-23.0;33.0;123.0
12;-237.0;-1072.0;264.0;1074.0;251.0;139.0;183.0;62.0
3;-269.0;-979.0;55.0;1010.0;15.0;6.0;102.0;139.0
2;-286.0;-983.0;46.0;992.0;100.0;-17.0;142.0;140.0
-4;-242.0;-954.0;-61.0;942.0;-32.0;210.0;-1.0;83.0
-159;-264.0;-1000.0;48.0;977.0;-133.0;68.0;64.0;65.0
-6;-235.0;-989.0;53.0;1002.0;-154.0;37.0;74.0;95.0
3;-225.0;-941.0;34.0;927.0;-17.0;-40.0;35.0;29.0
0;-261.0;-947.0;30.0;993.0;-49.0;63.0;76.0;37.0
3;-285.0;-999.0;-194.0;999.0;-37.0;202.0;80.0;150.0
0;-297.0;-973.0;-81.0;932.0;-39.0;59.0;66.0;110.0
2;-293.0;-951.0;-63.0;977.0;-13.0;56.0;63.0;128.0
-4;-218.0;-980.0;121.0;970.0;-43.0;57.0;49.0;103.0
0;-279.0;-983.0;137.0;972.0;-29.0;-164.0;101.0;124.0
-1;-300.0;-999.0;32.0;996.0;17.0;-121.0;105.0;122.0
-10;-361.0;-1354.0;118.0;876.0;726.0;-17.0;181.0;305.0
77;-273.0;-947.0;-124.0;938.0;-454.0;98.0;80.0;86.0
-3;-251.0;-973.0;3.0;1015.0;31.0;-53.0;68.0;134.0
-4;-237.0;-950.0;70.0;930.0;-22.0;-67.0;27.0;60.0
-3;-81.0;-962.0;-111.0;958.0;-101.0;109.0;58.0;90.0
-2;-240.0;-997.0;-36.0;1006.0;-258.0;-45.0;69.0;82.0
206;-228.0;-863.0;210.0;1097.0;155.0;-303.0;31.0;-358.0
21;-123.0;-1060.0;163.0;961.0;-7.0;217.0;10.0;61.0
46;-157.0;-967.0;67.0;883.0;-54.0;3.0;46.0;16.0
1;-273.0;-987.0;6.0;987.0;110.0;-46.0;94.0;124.0
17;-273.0;-966.0;-32.0;977.0;-27.0;47.0;46.0;29.0
1;-264.0;-992.0;-17.0;993.0;98.0;33.0;57.0;125.0
20;-229.0;-971.0;-93.0;989.0;-134.0;156.0;117.0;223.0
