Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
163.0;125.0;-29.0;-96.0;327.0;231.0;-29;-124.0;104.0;226.0;29.0;367.0
159.0;123.0;-4.0;-139.0;327.0;226.0;-29;-125.0;140.0;250.0;48.0;364.0
137.0;116.0;68.0;-166.0;363.0;284.0;-29;-100.0;218.0;293.0;93.0;351.0
136.0;143.0;-36.0;-108.0;325.0;209.0;-29;-135.0;109.0;217.0;27.0;368.0
141.0;133.0;-52.0;-122.0;321.0;222.0;-29;-134.0;86.0;225.0;41.0;371.0
141.0;135.0;-41.0;-103.0;319.0;236.0;-29;-136.0;91.0;219.0;34.0;372.0
138.0;129.0;-12.0;-108.0;320.0;245.0;-29;-149.0;125.0;252.0;20.0;381.0
-48.0;160.0;19.0;-32.0;6.0;232.0;-27;-61.0;69.0;247.0;-192.0;772.0
-371.0;-236.0;165.0;-496.0;228.0;507.0;-28;-369.0;292.0;625.0;537.0;123.0
159.0;132.0;-37.0;-102.0;319.0;243.0;-29;-150.0;90.0;250.0;66.0;380.0
133.0;134.0;5.0;-114.0;348.0;266.0;-29;-61.0;133.0;269.0;70.0;356.0
65.0;-97.0;-52.0;-159.0;-300.0;319.0;-23;-343.0;109.0;325.0;328.0;365.0
154.0;135.0;23.0;-119.0;349.0;276.0;-29;-60.0;155.0;278.0;89.0;356.0
136.0;159.0;1.0;-72.0;318.0;232.0;-29;-144.0;142.0;248.0;25.0;385.0
61.0;143.0;-77.0;-70.0;303.0;265.0;-29;-135.0;57.0;227.0;45.0;390.0
204.0;-6.0;-206.0;-105.0;368.0;190.0;-29;-118.0;-72.0;154.0;-68.0;443.0
181.0;114.0;116.0;-122.0;350.0;281.0;-29;-56.0;220.0;289.0;60.0;356.0
91.0;-94.0;672.0;-141.0;705.0;289.0;-29;162.0;739.0;585.0;423.0;-73.0
122.0;128.0;40.0;-97.0;349.0;277.0;-29;-47.0;156.0;279.0;64.0;358.0
-86.0;194.0;-191.0;62.0;653.0;512.0;-27;-348.0;226.0;483.0;-230.0;376.0
121.0;129.0;12.0;-105.0;350.0;295.0;-29;-39.0;143.0;277.0;89.0;358.0
90.0;214.0;147.0;29.0;-86.0;229.0;-30;-244.0;57.0;429.0;220.0;400.0
178.0;127.0;50.0;-138.0;349.0;272.0;-29;-54.0;179.0;274.0;87.0;357.0
181.0;234.0;-150.0;-36.0;361.0;148.0;-26;-127.0;-30.0;202.0;-272.0;570.0
76.0;212.0;-52.0;-35.0;292.0;216.0;-29;-145.0;84.0;205.0;6.0;390.0
620.0;-440.0;432.0;-611.0;160.0;400.0;-35;392.0;428.0;539.0;623.0;-103.0
160.0;179.0;-33.0;-95.0;292.0;222.0;-29;-162.0;86.0;229.0;16.0;390.0
169.0;150.0;-16.0;-83.0;294.0;224.0;-29;-169.0;103.0;250.0;60.0;393.0
141.0;137.0;8.0;-89.0;296.0;225.0;-29;-171.0;109.0;250.0;60.0;392.0
148.0;136.0;16.0;-106.0;298.0;234.0;-29;-175.0;131.0;251.0;74.0;392.0
130.0;140.0;25.0;-138.0;303.0;233.0;-29;-176.0;117.0;259.0;99.0;391.0
233.0;258.0;-37.0;-133.0;490.0;359.0;-30;-71.0;165.0;480.0;-151.0;214.0
142.0;170.0;0.0;-93.0;312.0;224.0;-29;-168.0;135.0;256.0;80.0;387.0
145.0;177.0;4.0;-50.0;311.0;242.0;-29;-166.0;132.0;247.0;28.0;387.0
132.0;166.0;20.0;-5.0;391.0;280.0;-29;-58.0;157.0;261.0;10.0;341.0
138.0;142.0;87.0;-100.0;384.0;295.0;-29;-77.0;189.0;302.0;75.0;345.0
172.0;118.0;89.0;-151.0;373.0;295.0;-29;-92.0;218.0;328.0;109.0;350.0
121.0;167.0;38.0;-97.0;328.0;236.0;-29;-166.0;159.0;248.0;91.0;377.0
198.0;109.0;79.0;-125.0;365.0;298.0;-29;-91.0;158.0;333.0;138.0;353.0
178.0;170.0;63.0;-96.0;336.0;246.0;-29;-171.0;161.0;283.0;8.0;377.0
140.0;166.0;58.0;-107.0;338.0;241.0;-29;-166.0;178.0;250.0;30.0;375.0
192.0;95.0;67.0;-144.0;344.0;301.0;-29;-85.0;175.0;310.0;130.0;351.0
109.0;105.0;53.0;-171.0;343.0;271.0;-29;-86.0;148.0;280.0;115.0;351.0
182.0;144.0;79.0;-89.0;342.0;293.0;-29;-84.0;210.0;279.0;45.0;353.0
824.0;167.0;-128.0;-348.0;436.0;-185.0;-30;-219.0;0.0;60.0;30.0;258.0
206.0;150.0;6.0;-120.0;319.0;268.0;-29;-137.0;140.0;291.0;109.0;378.0
-170.0;527.0;453.0;485.0;-507.0;557.0;-35;169.0;575.0;726.0;-529.0;193.0
179.0;136.0;70.0;-133.0;325.0;287.0;-29;-79.0;178.0;306.0;102.0;355.0
141.0;206.0;-21.0;-59.0;267.0;185.0;-20;-269.0;142.0;288.0;110.0;532.0
-644.0;590.0;-244.0;383.0;1043.0;260.0;-23;363.0;-157.0;246.0;-432.0;512.0
153.0;107.0;29.0;-156.0;319.0;290.0;-29;-78.0;172.0;272.0;99.0;356.0
190.0;117.0;7.0;-110.0;313.0;279.0;-29;-76.0;182.0;277.0;149.0;355.0
164.0;136.0;37.0;-99.0;312.0;254.0;-29;-80.0;146.0;268.0;102.0;355.0
-71.0;241.0;-346.0;-60.0;310.0;723.0;-39;-134.0;188.0;612.0;-46.0;364.0
149.0;156.0;48.0;-107.0;316.0;241.0;-29;-80.0;181.0;269.0;30.0;349.0
166.0;157.0;27.0;-80.0;317.0;246.0;-29;-77.0;170.0;270.0;31.0;350.0
-582.0;471.0;304.0;281.0;-468.0;575.0;-36;27.0;366.0;856.0;-732.0;391.0
167.0;145.0;28.0;-81.0;319.0;250.0;-29;-73.0;170.0;260.0;56.0;349.0
184.0;134.0;30.0;-103.0;319.0;273.0;-29;-70.0;159.0;271.0;75.0;352.0
85.0;146.0;-25.0;-132.0;319.0;246.0;-29;-72.0;128.0;232.0;96.0;361.0
143.0;132.0;-25.0;-104.0;321.0;271.0;-29;-75.0;122.0;256.0;76.0;363.0
244.0;206.0;-66.0;108.0;227.0;184.0;-72;-320.0;114.0;253.0;40.0;731.0
173.0;140.0;80.0;-82.0;311.0;229.0;-29;-146.0;153.0;263.0;42.0;366.0
132.0;137.0;29.0;-92.0;309.0;204.0;-29;-142.0;128.0;251.0;42.0;366.0
199.0;148.0;62.0;-63.0;322.0;289.0;-29;-88.0;157.0;291.0;43.0;365.0
171.0;168.0;44.0;-58.0;318.0;243.0;-29;-91.0;186.0;265.0;32.0;367.0
222.0;159.0;58.0;-88.0;313.0;265.0;-29;-89.0;189.0;283.0;80.0;368.0
173.0;152.0;45.0;-89.0;308.0;258.0;-29;-85.0;171.0;279.0;51.0;369.0
188.0;149.0;23.0;-98.0;303.0;265.0;-29;-79.0;133.0;271.0;62.0;372.0
193.0;161.0;28.0;-59.0;300.0;264.0;-29;-76.0;161.0;279.0;40.0;375.0
171.0;100.0;30.0;-136.0;320.0;246.0;-29;-115.0;187.0;265.0;130.0;389.0
127.0;110.0;101.0;-178.0;322.0;243.0;-29;-141.0;203.0;283.0;119.0;387.0
163.0;166.0;18.0;-83.0;299.0;248.0;-29;-74.0;127.0;254.0;46.0;376.0
218.0;182.0;87.0;-86.0;320.0;290.0;-29;-101.0;203.0;310.0;52.0;348.0
166.0;170.0;2.0;-85.0;295.0;243.0;-29;-70.0;128.0;244.0;81.0;374.0
230.0;158.0;36.0;-90.0;297.0;265.0;-29;-80.0;137.0;285.0;52.0;374.0
307.0;141.0;52.0;-68.0;263.0;221.0;-29;-91.0;158.0;265.0;51.0;363.0
163.0;161.0;13.0;-76.0;306.0;244.0;-29;-81.0;133.0;257.0;39.0;379.0
179.0;125.0;21.0;-90.0;296.0;229.0;-30;-118.0;117.0;251.0;78.0;384.0
154.0;126.0;13.0;-108.0;289.0;225.0;-30;-117.0;90.0;232.0;87.0;384.0
185.0;166.0;34.0;-69.0;306.0;254.0;-29;-86.0;149.0;268.0;29.0;383.0
65.0;77.0;-63.0;-61.0;190.0;109.0;-48;-429.0;19.0;172.0;122.0;844.0
184.0;122.0;-18.0;-138.0;268.0;273.0;-29;-72.0;120.0;266.0;122.0;381.0
-183.0;180.0;134.0;-47.0;61.0;458.0;-36;-224.0;307.0;531.0;91.0;856.0
122.0;132.0;-17.0;-123.0;272.0;268.0;-29;-77.0;133.0;251.0;135.0;379.0
201.0;133.0;71.0;-82.0;288.0;269.0;-29;-93.0;216.0;289.0;11.0;373.0
134.0;150.0;54.0;-66.0;307.0;224.0;-30;-123.0;134.0;260.0;50.0;369.0
181.0;154.0;93.0;-29.0;293.0;247.0;-29;-92.0;200.0;285.0;-9.0;371.0
155.0;161.0;16.0;-87.0;302.0;211.0;-29;-125.0;134.0;220.0;41.0;368.0
284.0;139.0;34.0;-129.0;258.0;231.0;-29;-92.0;154.0;269.0;120.0;375.0
393.0;60.0;-189.0;-231.0;264.0;341.0;-68;-19.0;99.0;318.0;19.0;460.0
199.0;140.0;36.0;-97.0;260.0;320.0;-29;-60.0;163.0;273.0;101.0;362.0
217.0;139.0;33.0;-112.0;264.0;251.0;-29;-61.0;150.0;269.0;19.0;364.0
-225.0;225.0;-103.0;-83.0;550.0;399.0;-27;-229.0;147.0;496.0;-27.0;328.0
102.0;294.0;-71.0;-386.0;-323.0;350.0;-23;-348.0;148.0;359.0;1003.0;364.0
-188.0;228.0;36.0;-16.0;684.0;437.0;-27;-187.0;97.0;648.0;-49.0;322.0
200.0;151.0;89.0;-59.0;322.0;287.0;-29;-100.0;215.0;312.0;64.0;351.0
197.0;158.0;40.0;-127.0;297.0;244.0;-29;-119.0;169.0;260.0;56.0;361.0
202.0;183.0;112.0;-50.0;324.0;295.0;-29;-103.0;208.0;322.0;49.0;352.0
245.0;71.0;73.0;-101.0;333.0;312.0;-29;-113.0;193.0;320.0;79.0;355.0
-205.0;215.0;67.0;374.0;68.0;436.0;-61;-424.0;-267.0;584.0;-440.0;379.0
-205.0;277.0;141.0;-157.0;-161.0;491.0;-27;-896.0;216.0;654.0;-15.0;746.0
219.0;152.0;90.0;-115.0;334.0;302.0;-29;-123.0;206.0;321.0;108.0;356.0
-222.0;-363.0;578.0;-558.0;998.0;669.0;-30;-563.0;784.0;815.0;453.0;582.0
180.0;-57.0;247.0;73.0;530.0;337.0;-53;-365.0;221.0;579.0;-180.0;785.0
174.0;139.0;80.0;-57.0;418.0;404.0;-25;-193.0;348.0;612.0;83.0;515.0
-193.0;236.0;72.0;-48.0;672.0;273.0;-27;-291.0;190.0;383.0;-32.0;274.0
99.0;95.0;72.0;-151.0;671.0;287.0;-25;-605.0;203.0;337.0;84.0;700.0
74.0;40.0;-124.0;-162.0;307.0;209.0;-30;-51.0;22.0;177.0;100.0;400.0
115.0;71.0;-108.0;-177.0;325.0;246.0;-29;-80.0;50.0;226.0;61.0;384.0
-436.0;78.0;-7.0;-80.0;254.0;652.0;-34;-408.0;13.0;771.0;-487.0;522.0
-174.0;124.0;-853.0;-7.0;634.0;-44.0;-23;450.0;-618.0;-273.0;-137.0;349.0
104.0;172.0;12.0;-9.0;443.0;218.0;-24;-660.0;58.0;360.0;86.0;1208.0
-652.0;235.0;278.0;-42.0;567.0;766.0;-27;28.0;368.0;911.0;-11.0;110.0
278.0;251.0;87.0;-71.0;-205.0;144.0;-24;-288.0;237.0;405.0;149.0;874.0
181.0;178.0;-26.0;-46.0;225.0;230.0;-29;43.0;89.0;196.0;-12.0;381.0
-44.0;298.0;4.0;31.0;574.0;446.0;-27;-311.0;124.0;425.0;-83.0;353.0
-746.0;120.0;586.0;-64.0;-811.0;865.0;-44;365.0;706.0;940.0;-62.0;-314.0
-410.0;257.0;-38.0;-51.0;701.0;505.0;-27;-99.0;203.0;693.0;1.0;256.0
50.0;251.0;-120.0;-30.0;-295.0;377.0;-26;63.0;109.0;391.0;-66.0;569.0
426.0;-368.0;-73.0;-547.0;590.0;50.0;-24;-480.0;16.0;330.0;471.0;290.0
74.0;129.0;-64.0;-111.0;642.0;332.0;-27;-646.0;73.0;329.0;132.0;403.0
132.0;146.0;-3.0;-99.0;193.0;241.0;-29;51.0;134.0;235.0;70.0;368.0
151.0;136.0;-7.0;-90.0;183.0;250.0;-29;55.0;121.0;238.0;69.0;364.0
-571.0;718.0;-383.0;523.0;-133.0;483.0;-29;-1649.0;-179.0;522.0;-687.0;1101.0
-188.0;359.0;-58.0;-41.0;176.0;747.0;-28;31.0;172.0;648.0;0.0;376.0
169.0;131.0;-121.0;-127.0;-39.0;193.0;-30;212.0;57.0;193.0;-89.0;252.0
-756.0;236.0;237.0;-4.0;-197.0;709.0;-34;18.0;335.0;899.0;-375.0;469.0
113.0;95.0;-167.0;-92.0;84.0;189.0;-27;146.0;-30.0;177.0;59.0;310.0
-182.0;139.0;-16.0;-265.0;103.0;388.0;-35;-669.0;-52.0;747.0;203.0;520.0
336.0;-175.0;-133.0;-442.0;651.0;88.0;-27;-191.0;-154.0;200.0;384.0;243.0
-88.0;223.0;-63.0;-70.0;580.0;423.0;-27;-252.0;111.0;535.0;7.0;347.0
149.0;112.0;-55.0;-113.0;286.0;235.0;-29;-68.0;79.0;230.0;53.0;364.0
151.0;115.0;-132.0;-87.0;283.0;184.0;-29;-93.0;17.0;151.0;-8.0;398.0
193.0;138.0;45.0;-100.0;303.0;246.0;-29;-24.0;174.0;260.0;81.0;351.0
227.0;190.0;13.0;-88.0;291.0;232.0;-29;-82.0;160.0;266.0;42.0;369.0
264.0;157.0;0.0;-90.0;312.0;223.0;-29;-172.0;121.0;225.0;81.0;388.0
175.0;177.0;39.0;-36.0;194.0;266.0;-29;46.0;159.0;239.0;39.0;386.0
95.0;653.0;123.0;244.0;512.0;305.0;-23;-498.0;116.0;352.0;96.0;366.0
92.0;204.0;-95.0;-310.0;186.0;490.0;-17;-370.0;-91.0;342.0;250.0;1013.0
-120.0;220.0;36.0;14.0;54.0;388.0;-34;-218.0;312.0;547.0;-128.0;860.0
149.0;208.0;-61.0;-157.0;-30.0;186.0;-23;-216.0;66.0;188.0;145.0;823.0
256.0;146.0;-13.0;-133.0;264.0;234.0;-29;-72.0;123.0;250.0;68.0;380.0
147.0;150.0;-66.0;-112.0;333.0;198.0;-29;-122.0;71.0;209.0;11.0;371.0
-9.0;236.0;-85.0;-250.0;-59.0;318.0;-27;-560.0;-27.0;262.0;185.0;558.0
237.0;366.0;66.0;-5.0;538.0;378.0;-27;-358.0;201.0;577.0;-231.0;159.0
543.0;239.0;-134.0;13.0;463.0;-120.0;-30;-392.0;-109.0;-7.0;-322.0;341.0
482.0;-618.0;770.0;-759.0;264.0;171.0;-35;122.0;719.0;493.0;994.0;-395.0
-433.0;-136.0;-237.0;-478.0;-163.0;316.0;-27;366.0;132.0;543.0;580.0;232.0
55.0;-345.0;-121.0;-413.0;505.0;365.0;-13;-420.0;-18.0;402.0;310.0;438.0
-575.0;292.0;79.0;19.0;695.0;473.0;-27;-183.0;113.0;632.0;-65.0;381.0
12.0;542.0;-354.0;278.0;-405.0;186.0;-27;-483.0;-187.0;347.0;-516.0;615.0
49.0;309.0;-126.0;-34.0;-146.0;273.0;-15;-285.0;254.0;550.0;-102.0;623.0
200.0;153.0;0.0;-107.0;295.0;235.0;-29;-70.0;140.0;245.0;67.0;372.0
42.0;260.0;-76.0;-87.0;575.0;449.0;-27;-288.0;148.0;412.0;18.0;346.0
-106.0;335.0;-91.0;-119.0;-166.0;451.0;-29;-380.0;111.0;363.0;108.0;529.0
-145.0;263.0;-58.0;18.0;561.0;424.0;-27;-260.0;101.0;479.0;-39.0;347.0
-131.0;102.0;-157.0;-59.0;-221.0;566.0;-30;-53.0;126.0;720.0;20.0;347.0
-538.0;250.0;132.0;-22.0;-180.0;702.0;-34;-40.0;272.0;869.0;-405.0;524.0
-519.0;411.0;522.0;323.0;-339.0;644.0;-37;277.0;642.0;850.0;-492.0;14.0
-88.0;249.0;-49.0;-12.0;578.0;429.0;-27;-258.0;104.0;452.0;0.0;347.0
-138.0;190.0;-76.0;-15.0;579.0;432.0;-27;-266.0;99.0;465.0;-33.0;347.0
43.0;28.0;-91.0;-207.0;317.0;278.0;-29;-69.0;50.0;247.0;113.0;376.0
206.0;136.0;-21.0;-108.0;175.0;228.0;-29;62.0;119.0;238.0;79.0;362.0
101.0;105.0;-71.0;-109.0;284.0;232.0;-29;-65.0;69.0;208.0;42.0;362.0
107.0;44.0;-118.0;-200.0;269.0;232.0;-29;32.0;42.0;192.0;105.0;360.0
499.0;507.0;536.0;393.0;-364.0;171.0;-35;142.0;478.0;431.0;-567.0;72.0
-288.0;306.0;35.0;-307.0;83.0;236.0;-31;108.0;190.0;591.0;41.0;314.0
-96.0;141.0;29.0;-170.0;651.0;425.0;-26;-636.0;229.0;471.0;168.0;374.0
-508.0;-131.0;-243.0;-401.0;401.0;646.0;-29;-25.0;-160.0;697.0;420.0;306.0
144.0;82.0;-282.0;-112.0;595.0;125.0;-32;-753.0;-121.0;172.0;79.0;614.0
154.0;185.0;-280.0;-57.0;-414.0;215.0;-16;21.0;4.0;262.0;109.0;482.0
19.0;346.0;-116.0;-17.0;270.0;506.0;-47;-168.0;98.0;436.0;242.0;590.0
-287.0;-352.0;54.0;-525.0;677.0;521.0;-31;-820.0;34.0;510.0;512.0;909.0
-162.0;293.0;-81.0;-73.0;552.0;431.0;-27;-238.0;109.0;456.0;32.0;334.0
473.0;232.0;-156.0;-65.0;659.0;72.0;-30;-707.0;-59.0;184.0;-105.0;765.0
83.0;290.0;-37.0;-62.0;423.0;312.0;-23;-384.0;79.0;281.0;90.0;384.0
-785.0;-499.0;468.0;-608.0;362.0;627.0;-33;228.0;538.0;920.0;735.0;322.0
123.0;94.0;-60.0;-127.0;289.0;229.0;-29;-75.0;66.0;211.0;64.0;374.0
176.0;136.0;-55.0;-94.0;329.0;221.0;-29;-121.0;102.0;218.0;39.0;363.0
225.0;-180.0;-160.0;-516.0;399.0;266.0;-36;-710.0;14.0;352.0;339.0;641.0
328.0;-494.0;-61.0;-660.0;764.0;154.0;-28;-911.0;284.0;449.0;674.0;926.0
793.0;-448.0;-56.0;-695.0;298.0;-43.0;-26;-409.0;231.0;233.0;705.0;497.0
513.0;147.0;-440.0;-401.0;338.0;44.0;-29;-108.0;-215.0;-32.0;50.0;437.0
363.0;154.0;-519.0;-20.0;518.0;1.0;-27;-705.0;-385.0;-94.0;42.0;674.0
-129.0;195.0;-69.0;-39.0;590.0;443.0;-27;-277.0;117.0;476.0;-11.0;350.0
574.0;282.0;-17.0;-17.0;600.0;-193.0;-27;-542.0;137.0;-160.0;46.0;276.0
-174.0;79.0;22.0;96.0;771.0;494.0;-50;-291.0;-37.0;488.0;-258.0;478.0
208.0;148.0;23.0;-116.0;290.0;242.0;-29;-12.0;174.0;261.0;61.0;352.0
270.0;-593.0;149.0;-751.0;443.0;233.0;-31;-701.0;24.0;488.0;751.0;608.0
-144.0;272.0;-53.0;-7.0;568.0;434.0;-27;-261.0;96.0;459.0;-57.0;348.0
38.0;176.0;-143.0;-200.0;-519.0;211.0;-23;249.0;5.0;209.0;102.0;466.0
383.0;189.0;10.0;-54.0;273.0;222.0;-29;-58.0;144.0;241.0;37.0;366.0
-266.0;193.0;-288.0;186.0;236.0;511.0;-29;-323.0;-174.0;588.0;-339.0;551.0
26.0;238.0;155.0;-58.0;77.0;264.0;-30;-518.0;62.0;386.0;21.0;1083.0
194.0;147.0;-29.0;-72.0;185.0;213.0;-29;76.0;100.0;214.0;36.0;363.0
-785.0;-629.0;-43.0;-776.0;230.0;732.0;-27;-392.0;113.0;810.0;751.0;524.0
378.0;146.0;110.0;-84.0;318.0;321.0;-29;-104.0;236.0;342.0;30.0;349.0
36.0;34.0;-184.0;-198.0;320.0;230.0;-29;-28.0;-21.0;183.0;103.0;387.0
-656.0;536.0;-243.0;261.0;1043.0;307.0;-13;-257.0;-89.0;283.0;-638.0;818.0
178.0;96.0;-55.0;-145.0;288.0;237.0;-29;-73.0;75.0;237.0;59.0;376.0
-91.0;178.0;-113.0;-98.0;560.0;360.0;-27;-233.0;-44.0;456.0;101.0;359.0
64.0;106.0;41.0;-133.0;311.0;362.0;-79;-298.0;218.0;372.0;176.0;890.0
245.0;150.0;-39.0;-93.0;328.0;176.0;-29;-151.0;97.0;193.0;-1.0;381.0
219.0;105.0;-175.0;-33.0;-36.0;321.0;-46;-66.0;-150.0;271.0;113.0;853.0
-127.0;377.0;-3.0;-141.0;559.0;453.0;-28;-403.0;-69.0;535.0;-43.0;553.0
278.0;166.0;11.0;-84.0;270.0;224.0;-29;-77.0;134.0;249.0;71.0;382.0
-1.0;-15.0;-96.0;-215.0;392.0;259.0;-29;-94.0;89.0;256.0;136.0;395.0
46.0;233.0;-115.0;347.0;620.0;255.0;-37;-457.0;38.0;269.0;-326.0;304.0
-156.0;226.0;-65.0;-57.0;583.0;421.0;-27;-256.0;71.0;505.0;-3.0;347.0
225.0;107.0;-27.0;52.0;-20.0;169.0;-6;-381.0;190.0;465.0;-166.0;601.0
170.0;61.0;-114.0;-205.0;330.0;193.0;-29;-125.0;38.0;181.0;46.0;392.0
-119.0;287.0;-268.0;-7.0;355.0;239.0;-28;-124.0;217.0;534.0;-41.0;325.0
250.0;138.0;-10.0;-110.0;171.0;247.0;-29;66.0;119.0;261.0;99.0;361.0
219.0;119.0;-2.0;-122.0;-138.0;392.0;-59;234.0;67.0;411.0;117.0;378.0
-340.0;187.0;-358.0;-100.0;-239.0;247.0;-32;-446.0;-325.0;103.0;-100.0;652.0
-130.0;94.0;200.0;-171.0;538.0;463.0;-80;-620.0;266.0;695.0;-43.0;663.0
-194.0;185.0;-21.0;-103.0;608.0;484.0;-27;-344.0;114.0;488.0;-2.0;370.0
222.0;143.0;40.0;-87.0;297.0;238.0;-29;-20.0;179.0;274.0;67.0;353.0
301.0;144.0;-171.0;52.0;-189.0;177.0;-18;-233.0;-98.0;161.0;54.0;515.0
86.0;74.0;-83.0;-141.0;304.0;179.0;-29;-117.0;57.0;186.0;60.0;375.0
209.0;142.0;20.0;-89.0;279.0;251.0;-29;-8.0;150.0;253.0;69.0;356.0
65.0;159.0;-16.0;-88.0;651.0;300.0;-26;-529.0;120.0;304.0;97.0;392.0
222.0;183.0;-8.0;-95.0;322.0;230.0;-29;-95.0;170.0;241.0;35.0;391.0
205.0;154.0;-103.0;-59.0;284.0;189.0;-29;-94.0;-13.0;181.0;3.0;399.0
143.0;93.0;-69.0;-126.0;282.0;233.0;-29;-63.0;73.0;222.0;70.0;365.0
-529.0;-82.0;-433.0;-216.0;374.0;347.0;-34;-2.0;-289.0;351.0;-313.0;484.0
89.0;309.0;-222.0;-56.0;188.0;334.0;-11;-472.0;78.0;478.0;18.0;492.0
