InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
2.0;-309.0;130.0;-646.0;296.0;-109;-209.0;391.0;237.0;474.0
77.0;-226.0;134.0;-606.0;285.0;-109;-172.0;359.0;219.0;470.0
98.0;-211.0;103.0;-626.0;281.0;-109;-164.0;366.0;213.0;660.0
98.0;-209.0;134.0;-639.0;283.0;-109;-164.0;359.0;217.0;633.0
104.0;-205.0;127.0;-579.0;280.0;-109;-164.0;367.0;221.0;627.0
105.0;-202.0;118.0;-621.0;281.0;-109;-163.0;359.0;219.0;625.0
109.0;-199.0;121.0;-601.0;280.0;-109;-161.0;366.0;220.0;614.0
105.0;-203.0;119.0;-595.0;282.0;-109;-162.0;368.0;220.0;622.0
105.0;-204.0;113.0;-596.0;282.0;-109;-162.0;368.0;217.0;616.0
107.0;-203.0;140.0;-615.0;281.0;-109;-162.0;359.0;220.0;616.0
-56.0;-280.0;-106.0;-344.0;44.0;-104;-411.0;372.0;174.0;513.0
-34.0;-250.0;-160.0;-277.0;-126.0;-102;-515.0;182.0;272.0;632.0
-20.0;-249.0;-103.0;-557.0;23.0;-104;-414.0;247.0;180.0;461.0
-488.0;-265.0;-235.0;-520.0;436.0;57;574.0;386.0;-268.0;517.0
-8.0;-236.0;-109.0;-892.0;12.0;-104;-415.0;139.0;181.0;483.0
-485.0;-859.0;29.0;-355.0;593.0;42;578.0;192.0;-465.0;369.0
8.0;-200.0;-147.0;-326.0;-39.0;-104;-402.0;421.0;182.0;750.0
-81.0;-444.0;-81.0;-554.0;352.0;-175;222.0;298.0;-119.0;656.0
16.0;-185.0;-134.0;-580.0;-50.0;-104;-396.0;81.0;187.0;703.0
228.0;8.0;-149.0;-305.0;-82.0;-104;-391.0;174.0;222.0;508.0
12.0;-18.0;-153.0;-474.0;374.0;102;429.0;417.0;-188.0;696.0
-132.0;368.0;-78.0;-368.0;-358.0;-11;-378.0;157.0;101.0;331.0
-222.0;-382.0;-109.0;-728.0;383.0;-173;291.0;362.0;-150.0;597.0
-61.0;-358.0;-114.0;-752.0;348.0;-174;230.0;378.0;-119.0;596.0
-148.0;-452.0;-163.0;-620.0;288.0;-175;152.0;359.0;-53.0;695.0
-379.0;-581.0;-92.0;-607.0;374.0;-134;249.0;338.0;-159.0;604.0
-131.0;-610.0;-172.0;-869.0;277.0;-175;137.0;513.0;-43.0;711.0
-562.0;-558.0;-146.0;-615.0;437.0;-173;360.0;822.0;-321.0;966.0
-348.0;-577.0;-91.0;-757.0;251.0;-179;140.0;427.0;-105.0;654.0
-288.0;-521.0;-197.0;-909.0;266.0;-175;146.0;836.0;-52.0;919.0
-129.0;-572.0;989.0;-236.0;299.0;-154;-539.0;-397.0;-565.0;-144.0
106.0;-203.0;112.0;-640.0;282.0;-109;-166.0;359.0;220.0;616.0
107.0;-202.0;98.0;-631.0;284.0;-109;-165.0;361.0;221.0;612.0
105.0;-206.0;111.0;-600.0;284.0;-109;-167.0;366.0;221.0;610.0
105.0;-202.0;129.0;-616.0;285.0;-109;-166.0;359.0;220.0;611.0
107.0;-202.0;99.0;-608.0;284.0;-109;-164.0;372.0;218.0;615.0
118.0;-94.0;40.0;-706.0;-174.0;-102;-579.0;338.0;223.0;334.0
132.0;-164.0;39.0;-579.0;-39.0;-102;-760.0;243.0;103.0;773.0
110.0;-200.0;113.0;-602.0;283.0;-109;-165.0;352.0;221.0;610.0
111.0;-200.0;112.0;-602.0;283.0;-109;-168.0;353.0;223.0;614.0
104.0;-205.0;129.0;-580.0;284.0;-109;-168.0;321.0;221.0;614.0
105.0;-206.0;111.0;-649.0;284.0;-109;-166.0;329.0;219.0;616.0
102.0;-208.0;111.0;-608.0;286.0;-109;-165.0;414.0;217.0;611.0
103.0;-210.0;129.0;-580.0;286.0;-108;-175.0;411.0;224.0;602.0
233.0;-172.0;-103.0;-239.0;205.0;-108;-139.0;-174.0;141.0;737.0
101.0;-199.0;90.0;-324.0;282.0;-107;-205.0;220.0;245.0;1005.0
-9.0;-278.0;81.0;-616.0;299.0;-107;-211.0;138.0;234.0;703.0
-308.0;-335.0;85.0;-471.0;94.0;-154;-557.0;16.0;-62.0;488.0
-120.0;-331.0;114.0;-867.0;361.0;-106;-316.0;334.0;-13.0;681.0
-324.0;-251.0;151.0;-963.0;501.0;-110;-13.0;407.0;-204.0;657.0
-74.0;-310.0;103.0;-746.0;359.0;-107;-296.0;288.0;28.0;521.0
-52.0;-303.0;112.0;-816.0;360.0;-107;-293.0;258.0;45.0;417.0
-25.0;-300.0;118.0;-787.0;357.0;-107;-287.0;277.0;59.0;430.0
-4.0;-297.0;107.0;-696.0;354.0;-107;-286.0;226.0;70.0;401.0
18.0;-299.0;114.0;-742.0;349.0;-107;-287.0;190.0;74.0;394.0
45.0;-296.0;122.0;-718.0;340.0;-107;-283.0;220.0;76.0;384.0
69.0;-289.0;131.0;-763.0;335.0;-107;-276.0;191.0;73.0;303.0
80.0;-286.0;111.0;-699.0;334.0;-107;-279.0;130.0;74.0;330.0
90.0;-280.0;89.0;-672.0;331.0;-107;-275.0;170.0;71.0;317.0
111.0;-267.0;110.0;-680.0;325.0;-107;-274.0;111.0;72.0;316.0
140.0;-254.0;105.0;-576.0;323.0;-107;-276.0;50.0;78.0;230.0
244.0;-206.0;120.0;-503.0;315.0;-107;-283.0;-23.0;93.0;74.0
-249.0;-636.0;-214.0;-963.0;229.0;162;138.0;629.0;-17.0;729.0
-373.0;-396.0;79.0;-207.0;138.0;-154;-567.0;-90.0;-108.0;301.0
-288.0;-309.0;98.0;-557.0;60.0;-154;-558.0;80.0;-43.0;442.0
-393.0;-82.0;-168.0;-668.0;-276.0;5;-282.0;167.0;38.0;529.0
-341.0;-396.0;85.0;-117.0;133.0;-154;-638.0;-11.0;-107.0;548.0
-190.0;-329.0;173.0;-1246.0;373.0;-106;-402.0;583.0;-135.0;716.0
-38.0;-291.0;83.0;-405.0;308.0;-108;-271.0;215.0;184.0;618.0
45.0;-264.0;71.0;-636.0;299.0;-108;-228.0;380.0;214.0;1793.0
81.0;-225.0;63.0;-581.0;300.0;-108;-202.0;378.0;213.0;516.0
96.0;-205.0;93.0;-620.0;300.0;-108;-190.0;369.0;211.0;533.0
106.0;-190.0;86.0;-621.0;299.0;-108;-178.0;390.0;208.0;421.0
115.0;-174.0;60.0;-609.0;297.0;-108;-167.0;371.0;204.0;559.0
124.0;-167.0;75.0;-598.0;295.0;-108;-163.0;361.0;202.0;648.0
133.0;-165.0;79.0;-626.0;291.0;-108;-164.0;365.0;211.0;621.0
133.0;-164.0;73.0;-609.0;288.0;-108;-167.0;358.0;214.0;611.0
149.0;-147.0;74.0;-591.0;288.0;-108;-160.0;354.0;218.0;623.0
150.0;-148.0;84.0;-598.0;288.0;-108;-161.0;367.0;217.0;619.0
149.0;-147.0;73.0;-590.0;289.0;-108;-161.0;376.0;217.0;617.0
148.0;-147.0;60.0;-608.0;290.0;-108;-163.0;362.0;213.0;623.0
147.0;-150.0;82.0;-623.0;290.0;-108;-162.0;358.0;214.0;617.0
148.0;-150.0;67.0;-616.0;291.0;-108;-161.0;360.0;212.0;616.0
148.0;-150.0;71.0;-642.0;292.0;-108;-159.0;354.0;211.0;618.0
146.0;-153.0;60.0;-601.0;293.0;-108;-166.0;359.0;208.0;619.0
144.0;-152.0;70.0;-621.0;293.0;-108;-166.0;358.0;207.0;616.0
145.0;-154.0;64.0;-618.0;293.0;-108;-164.0;350.0;205.0;619.0
146.0;-156.0;89.0;-593.0;293.0;-108;-167.0;358.0;209.0;615.0
145.0;-155.0;72.0;-627.0;293.0;-108;-163.0;348.0;205.0;614.0
145.0;-156.0;79.0;-599.0;294.0;-108;-166.0;365.0;203.0;620.0
141.0;-158.0;77.0;-628.0;295.0;-108;-169.0;363.0;200.0;617.0
142.0;-159.0;41.0;-588.0;293.0;-108;-169.0;351.0;205.0;615.0
141.0;-159.0;84.0;-623.0;295.0;-108;-171.0;358.0;200.0;613.0
140.0;-160.0;74.0;-596.0;295.0;-108;-170.0;346.0;204.0;614.0
138.0;-163.0;70.0;-595.0;296.0;-108;-172.0;344.0;198.0;618.0
140.0;-163.0;72.0;-611.0;296.0;-108;-172.0;360.0;200.0;615.0
130.0;-172.0;91.0;-579.0;303.0;-108;-173.0;421.0;192.0;615.0
180.0;-144.0;126.0;-1043.0;324.0;-107;-201.0;442.0;178.0;650.0
83.0;-228.0;116.0;-584.0;303.0;-107;-191.0;320.0;193.0;675.0
63.0;-241.0;137.0;-593.0;304.0;-107;-193.0;318.0;191.0;694.0
49.0;-256.0;143.0;-644.0;306.0;-107;-196.0;275.0;187.0;756.0
-18.0;-286.0;132.0;-395.0;314.0;-107;-210.0;184.0;195.0;600.0
-43.0;-270.0;177.0;-756.0;318.0;-107;-228.0;332.0;193.0;526.0
-100.0;-281.0;114.0;-1202.0;324.0;-106;-230.0;707.0;99.0;328.0
-171.0;-289.0;39.0;-696.0;98.0;-154;-539.0;171.0;71.0;261.0
-340.0;-362.0;78.0;-954.0;382.0;-110;-366.0;192.0;-70.0;546.0
-128.0;-309.0;120.0;-727.0;369.0;-107;-332.0;199.0;33.0;507.0
-109.0;-306.0;119.0;-715.0;370.0;-107;-324.0;168.0;55.0;568.0
-52.0;-298.0;123.0;-735.0;374.0;-107;-308.0;178.0;91.0;418.0
-24.0;-300.0;121.0;-665.0;372.0;-107;-303.0;158.0;105.0;416.0
-1.0;-302.0;120.0;-604.0;369.0;-107;-296.0;128.0;116.0;418.0
22.0;-302.0;124.0;-611.0;370.0;-107;-291.0;98.0;126.0;349.0
46.0;-303.0;111.0;-638.0;368.0;-107;-286.0;107.0;134.0;332.0
134.0;-251.0;101.0;-519.0;391.0;-107;-249.0;2.0;193.0;320.0
-340.0;-388.0;98.0;-821.0;25.0;-154;-715.0;230.0;-17.0;169.0
-132.0;-296.0;50.0;-715.0;106.0;-154;-539.0;92.0;99.0;565.0
314.0;-152.0;100.0;-611.0;304.0;-108;-259.0;71.0;164.0;-12.0
169.0;-251.0;131.0;-564.0;338.0;-107;-288.0;152.0;191.0;217.0
328.0;-126.0;101.0;-343.0;333.0;-107;-257.0;-43.0;238.0;60.0
166.0;-258.0;121.0;-569.0;340.0;-107;-280.0;191.0;187.0;281.0
251.0;-206.0;111.0;-728.0;304.0;-107;-260.0;191.0;171.0;67.0
358.0;22.0;29.0;-502.0;-162.0;-30;-265.0;336.0;484.0;650.0
103.0;-310.0;63.0;-529.0;-113.0;-86;62.0;213.0;324.0;291.0
56.0;-363.0;35.0;-472.0;-42.0;-87;233.0;185.0;269.0;377.0
38.0;-383.0;43.0;-402.0;-16.0;-89;288.0;262.0;245.0;393.0
24.0;-396.0;6.0;-447.0;1.0;-95;322.0;195.0;225.0;425.0
0.0;-407.0;32.0;-460.0;24.0;-120;360.0;193.0;196.0;527.0
210.0;-205.0;22.0;-459.0;86.0;-155;-630.0;-26.0;195.0;386.0
288.0;324.0;-85.0;-787.0;-542.0;-156;-181.0;791.0;677.0;1040.0
-299.0;-441.0;67.0;-402.0;252.0;-155;-490.0;242.0;-111.0;1021.0
-62.0;-256.0;100.0;-404.0;335.0;-108;-305.0;260.0;101.0;157.0
-26.0;-265.0;59.0;-275.0;329.0;-108;-293.0;560.0;139.0;560.0
121.0;-208.0;61.0;-628.0;320.0;-109;-193.0;437.0;217.0;888.0
94.0;-232.0;81.0;-629.0;322.0;-108;-207.0;409.0;211.0;406.0
140.0;-186.0;74.0;-639.0;319.0;-108;-176.0;411.0;218.0;655.0
142.0;-152.0;66.0;-636.0;310.0;-108;-141.0;378.0;195.0;499.0
153.0;-145.0;52.0;-610.0;306.0;-108;-139.0;381.0;188.0;595.0
163.0;-138.0;65.0;-621.0;303.0;-108;-136.0;354.0;186.0;637.0
168.0;-135.0;77.0;-598.0;298.0;-108;-137.0;381.0;190.0;651.0
172.0;-130.0;80.0;-631.0;295.0;-108;-136.0;395.0;190.0;614.0
173.0;-124.0;89.0;-617.0;289.0;-108;-138.0;406.0;194.0;633.0
187.0;-112.0;64.0;-646.0;285.0;-108;-134.0;397.0;198.0;625.0
192.0;-106.0;50.0;-668.0;283.0;-108;-133.0;376.0;192.0;620.0
190.0;-107.0;70.0;-609.0;284.0;-108;-134.0;380.0;191.0;621.0
192.0;-107.0;71.0;-637.0;282.0;-108;-133.0;389.0;188.0;625.0
194.0;-108.0;60.0;-670.0;282.0;-108;-132.0;392.0;189.0;627.0
193.0;-107.0;61.0;-641.0;283.0;-108;-132.0;396.0;188.0;624.0
192.0;-107.0;43.0;-630.0;284.0;-108;-132.0;403.0;189.0;623.0
197.0;-103.0;33.0;-614.0;284.0;-108;-133.0;401.0;189.0;618.0
201.0;-102.0;59.0;-650.0;286.0;-108;-132.0;397.0;190.0;627.0
205.0;-99.0;53.0;-636.0;285.0;-108;-136.0;394.0;192.0;626.0
211.0;-94.0;54.0;-631.0;286.0;-108;-135.0;388.0;193.0;633.0
210.0;-95.0;63.0;-634.0;286.0;-108;-136.0;397.0;189.0;629.0
209.0;-96.0;61.0;-631.0;284.0;-108;-136.0;395.0;190.0;633.0
211.0;-97.0;52.0;-609.0;285.0;-108;-136.0;389.0;191.0;631.0
210.0;-94.0;69.0;-608.0;285.0;-108;-135.0;396.0;189.0;627.0
211.0;-95.0;71.0;-629.0;285.0;-108;-135.0;383.0;192.0;631.0
212.0;-94.0;52.0;-656.0;286.0;-108;-136.0;381.0;188.0;631.0
212.0;-91.0;58.0;-637.0;282.0;-108;-136.0;407.0;190.0;626.0
211.0;-94.0;43.0;-650.0;284.0;-109;-135.0;392.0;192.0;629.0
211.0;-91.0;60.0;-640.0;285.0;-108;-136.0;394.0;191.0;629.0
211.0;-94.0;63.0;-607.0;284.0;-108;-139.0;394.0;192.0;629.0
212.0;-92.0;44.0;-656.0;287.0;-108;-137.0;385.0;189.0;628.0
213.0;-91.0;62.0;-629.0;285.0;-108;-134.0;416.0;194.0;627.0
214.0;-87.0;21.0;-638.0;285.0;-108;-133.0;397.0;196.0;629.0
214.0;-89.0;58.0;-566.0;287.0;-109;-132.0;470.0;198.0;629.0
5.0;-269.0;99.0;-608.0;299.0;-107;-184.0;154.0;179.0;649.0
-39.0;-296.0;39.0;-612.0;305.0;-107;-184.0;154.0;175.0;539.0
-178.0;-362.0;68.0;-691.0;346.0;-107;-324.0;223.0;4.0;761.0
-160.0;-357.0;59.0;-655.0;344.0;-107;-315.0;210.0;15.0;680.0
-139.0;-349.0;67.0;-627.0;344.0;-107;-310.0;132.0;28.0;693.0
-104.0;-337.0;75.0;-638.0;345.0;-107;-306.0;128.0;38.0;631.0
-69.0;-326.0;42.0;-628.0;344.0;-107;-301.0;121.0;50.0;571.0
5.0;-313.0;101.0;-463.0;344.0;-107;-289.0;62.0;72.0;384.0
138.0;-253.0;98.0;-421.0;346.0;-107;-275.0;47.0;113.0;228.0
-120.0;-128.0;68.0;-962.0;-368.0;-98;259.0;612.0;369.0;773.0
-524.0;-311.0;47.0;-905.0;-351.0;40;-109.0;532.0;272.0;769.0
-133.0;-398.0;128.0;-937.0;343.0;-105;-334.0;558.0;23.0;694.0
-102.0;-280.0;102.0;-481.0;321.0;-108;-280.0;356.0;59.0;389.0
33.0;-220.0;94.0;-667.0;308.0;-108;-270.0;408.0;163.0;672.0
42.0;-224.0;118.0;-517.0;306.0;-108;-264.0;271.0;179.0;712.0
95.0;-223.0;96.0;-132.0;284.0;-108;-180.0;134.0;225.0;909.0
117.0;-185.0;-33.0;-966.0;-278.0;-97;-229.0;479.0;449.0;633.0
149.0;-169.0;66.0;-640.0;284.0;-108;-189.0;413.0;225.0;457.0
160.0;-163.0;76.0;-672.0;279.0;-108;-190.0;445.0;225.0;667.0
333.0;-34.0;42.0;-733.0;107.0;-168;-27.0;471.0;420.0;877.0
179.0;-151.0;88.0;-653.0;276.0;-108;-188.0;455.0;229.0;710.0
190.0;-135.0;79.0;-650.0;277.0;-108;-178.0;425.0;234.0;657.0
193.0;-132.0;88.0;-651.0;277.0;-108;-172.0;430.0;232.0;659.0
201.0;-127.0;111.0;-630.0;275.0;-108;-172.0;391.0;233.0;672.0
247.0;-68.0;111.0;-668.0;295.0;-108;-126.0;229.0;137.0;687.0
187.0;-135.0;79.0;-528.0;280.0;-107;-174.0;398.0;232.0;706.0
38.0;-276.0;70.0;-535.0;325.0;-108;-236.0;266.0;202.0;948.0
19.0;-238.0;65.0;-679.0;296.0;-106;-228.0;198.0;215.0;641.0
91.0;-327.0;148.0;-1079.0;314.0;-107;-269.0;441.0;139.0;264.0
-188.0;-323.0;159.0;-447.0;341.0;-107;-310.0;391.0;-59.0;895.0
-175.0;-337.0;178.0;-552.0;357.0;-107;-377.0;242.0;-98.0;736.0
-109.0;-318.0;111.0;-644.0;360.0;-107;-309.0;174.0;26.0;431.0
-78.0;-307.0;91.0;-692.0;361.0;-107;-302.0;156.0;37.0;441.0
-1.0;-279.0;111.0;-452.0;358.0;-107;-290.0;83.0;70.0;417.0
312.0;-124.0;99.0;-226.0;320.0;-107;-262.0;-91.0;157.0;7.0
262.0;-180.0;82.0;-359.0;320.0;-108;-259.0;-62.0;113.0;69.0
30.0;-292.0;-96.0;-648.0;-129.0;-103;-384.0;346.0;379.0;651.0
180.0;-138.0;17.0;-639.0;123.0;-155;-593.0;194.0;134.0;326.0
-564.0;-5.0;7.0;-611.0;-423.0;41;-165.0;232.0;310.0;496.0
-504.0;-40.0;-30.0;-459.0;-398.0;-133;-176.0;190.0;133.0;578.0
-370.0;-235.0;-148.0;-912.0;-227.0;-23;-136.0;146.0;162.0;321.0
-347.0;-132.0;-94.0;-667.0;-237.0;-139;-182.0;253.0;151.0;408.0
-78.0;-323.0;171.0;-1204.0;-335.0;-75;-401.0;291.0;572.0;292.0
-213.0;-233.0;59.0;-662.0;-351.0;-48;-314.0;-138.0;279.0;553.0
-302.0;-152.0;45.0;-582.0;-251.0;-116;-218.0;36.0;228.0;451.0
-265.0;-157.0;116.0;-490.0;-215.0;-87;-173.0;254.0;268.0;350.0
-260.0;-159.0;265.0;-467.0;-217.0;-134;-174.0;294.0;274.0;358.0
-247.0;-169.0;-51.0;-372.0;-245.0;-158;-194.0;194.0;301.0;390.0
-262.0;-226.0;-78.0;-386.0;-361.0;-160;-291.0;235.0;384.0;365.0
-132.0;188.0;-44.0;-298.0;-622.0;-149;-552.0;181.0;527.0;398.0
0.0;-292.0;-117.0;-886.0;-88.0;-104;-508.0;417.0;364.0;1002.0
-191.0;-349.0;144.0;-962.0;345.0;-106;-301.0;316.0;-6.0;466.0
-26.0;-273.0;193.0;-848.0;312.0;-128;-324.0;278.0;188.0;379.0
67.0;-279.0;273.0;-767.0;284.0;-114;-328.0;184.0;304.0;723.0
127.0;-384.0;226.0;-687.0;171.0;-126;-393.0;162.0;470.0;476.0
-513.0;-964.0;-157.0;-834.0;-17.0;49;71.0;143.0;43.0;560.0
-24.0;-344.0;-79.0;-785.0;-142.0;-103;-385.0;303.0;367.0;787.0
-124.0;-550.0;-208.0;-1043.0;84.0;-171;-84.0;667.0;223.0;765.0
-219.0;44.0;-92.0;-1044.0;-291.0;-32;-317.0;734.0;342.0;914.0
-552.0;-338.0;141.0;-696.0;-132.0;52;-41.0;147.0;-211.0;423.0
-360.0;-866.0;-132.0;-802.0;303.0;165;171.0;390.0;-161.0;623.0
-253.0;-527.0;-13.0;-736.0;273.0;160;-3.0;192.0;8.0;647.0
-234.0;-534.0;4.0;-632.0;261.0;168;-18.0;343.0;24.0;504.0
-167.0;-512.0;14.0;-771.0;233.0;175;-41.0;76.0;72.0;438.0
-112.0;-483.0;-7.0;-596.0;214.0;157;-59.0;238.0;99.0;391.0
12.0;-408.0;-32.0;-670.0;172.0;204;-105.0;187.0;151.0;809.0
59.0;-373.0;23.0;-597.0;151.0;-52;-131.0;186.0;172.0;674.0
261.0;-135.0;37.0;-777.0;10.0;-158;-271.0;311.0;312.0;330.0
288.0;-55.0;-71.0;-917.0;-103.0;-101;-531.0;284.0;175.0;125.0
-70.0;-404.0;14.0;-803.0;13.0;-45;-93.0;676.0;150.0;981.0
111.0;-484.0;-185.0;-732.0;8.0;0;-270.0;566.0;195.0;768.0
271.0;-388.0;-72.0;-695.0;-141.0;0;-399.0;512.0;331.0;476.0
57.0;-302.0;-221.0;-549.0;-64.0;-174;-302.0;597.0;261.0;843.0
77.0;-285.0;-253.0;-621.0;-94.0;-166;-306.0;656.0;287.0;735.0
115.0;-293.0;-180.0;-644.0;-76.0;-153;-125.0;710.0;359.0;666.0
217.0;-83.0;-154.0;-696.0;-245.0;-152;-184.0;568.0;482.0;728.0
102.0;102.0;-18.0;-695.0;-298.0;-120;-246.0;586.0;451.0;699.0
-9.0;-300.0;-132.0;-939.0;-164.0;-103;-426.0;466.0;380.0;637.0
-178.0;-92.0;-176.0;-694.0;50.0;-141;159.0;-68.0;-63.0;356.0
-444.0;-19.0;118.0;-533.0;113.0;-29;463.0;383.0;14.0;556.0
130.0;-44.0;60.0;-1055.0;-255.0;-155;-187.0;795.0;526.0;742.0
266.0;122.0;-111.0;-434.0;-156.0;-49;285.0;543.0;144.0;616.0
-69.0;-274.0;-73.0;-539.0;-2.0;160;60.0;749.0;198.0;755.0
-190.0;-663.0;-222.0;-767.0;11.0;-106;-41.0;669.0;188.0;850.0
-194.0;-504.0;-165.0;-656.0;-71.0;144;-167.0;552.0;251.0;743.0
-436.0;-965.0;72.0;-389.0;38.0;124;-33.0;95.0;52.0;343.0
1.0;-246.0;-170.0;-966.0;-113.0;-104;-500.0;665.0;284.0;383.0
-3.0;-292.0;-67.0;-843.0;-177.0;-103;-415.0;409.0;359.0;526.0
-224.0;-632.0;54.0;-229.0;147.0;-81;39.0;-52.0;57.0;562.0
-197.0;-586.0;175.0;-619.0;147.0;-83;38.0;216.0;52.0;706.0
-353.0;-864.0;205.0;-668.0;127.0;-78;-42.0;226.0;82.0;485.0
-145.0;-559.0;28.0;-738.0;165.0;164;431.0;453.0;24.0;659.0
-243.0;-868.0;0.0;-295.0;500.0;-103;432.0;148.0;-344.0;331.0
-44.0;-103.0;6.0;-604.0;416.0;-110;-146.0;40.0;3.0;346.0
-498.0;-832.0;74.0;-689.0;340.0;148;314.0;223.0;-281.0;235.0
-603.0;-468.0;2.0;-598.0;-58.0;31;141.0;470.0;-119.0;696.0
-538.0;-290.0;49.0;-425.0;-300.0;43;130.0;336.0;89.0;401.0
-574.0;-444.0;-242.0;-577.0;-135.0;34;101.0;685.0;-26.0;643.0
-496.0;-365.0;-111.0;-416.0;-155.0;67;105.0;639.0;-24.0;666.0
156.0;11.0;-149.0;-1188.0;-579.0;-88;-368.0;521.0;688.0;488.0
-555.0;-401.0;143.0;-448.0;-207.0;40;-47.0;384.0;-58.0;513.0
-516.0;-376.0;-44.0;-306.0;-145.0;67;99.0;266.0;-70.0;599.0
-431.0;-866.0;-25.0;-148.0;197.0;-101;-43.0;-46.0;131.0;627.0
-384.0;-773.0;82.0;-320.0;-76.0;-19;-171.0;300.0;168.0;354.0
-494.0;-820.0;82.0;-188.0;65.0;-5;3.0;149.0;47.0;245.0
-466.0;-889.0;27.0;-581.0;-46.0;-104;-108.0;24.0;117.0;222.0
-661.0;-1144.0;105.0;-261.0;121.0;96;26.0;-194.0;-57.0;140.0
226.0;383.0;-96.0;-671.0;-571.0;-60;-610.0;451.0;533.0;531.0
-398.0;-815.0;-79.0;-429.0;103.0;-56;23.0;132.0;44.0;443.0
51.0;-149.0;-45.0;-968.0;-292.0;-103;-528.0;401.0;226.0;462.0
1.0;287.0;94.0;-424.0;-755.0;-102;-517.0;75.0;593.0;255.0
274.0;265.0;-253.0;-276.0;-667.0;-83;-654.0;280.0;700.0;428.0
411.0;332.0;-281.0;-586.0;-692.0;-80;-617.0;252.0;721.0;458.0
276.0;-13.0;-238.0;-903.0;-494.0;-147;-449.0;446.0;236.0;622.0
-6.0;-295.0;-62.0;-773.0;-174.0;-103;-415.0;419.0;360.0;616.0
-487.0;-329.0;31.0;-924.0;-130.0;95;-121.0;569.0;-88.0;844.0
-308.0;-934.0;100.0;-361.0;329.0;89;236.0;208.0;-124.0;416.0
74.0;-159.0;10.0;-795.0;-359.0;-102;-583.0;199.0;267.0;415.0
60.0;-162.0;-99.0;-792.0;-306.0;-101;-468.0;252.0;180.0;496.0
-141.0;-803.0;285.0;-440.0;225.0;127;17.0;278.0;14.0;365.0
6.0;-673.0;329.0;-562.0;85.0;125;-181.0;217.0;170.0;396.0
-29.0;242.0;-121.0;-778.0;-568.0;50;-541.0;403.0;294.0;666.0
46.0;-640.0;-19.0;-660.0;49.0;125;-227.0;187.0;208.0;495.0
-88.0;200.0;-37.0;-657.0;-380.0;-3;-371.0;177.0;287.0;670.0
334.0;163.0;-185.0;-769.0;-341.0;-144;-565.0;179.0;166.0;438.0
43.0;-123.0;2.0;-548.0;-319.0;-102;-545.0;72.0;253.0;241.0
48.0;-606.0;-81.0;-326.0;-14.0;125;-373.0;204.0;286.0;410.0
-407.0;-247.0;-1.0;-575.0;-268.0;58;-124.0;254.0;-25.0;437.0
-418.0;-277.0;82.0;-464.0;-274.0;54;-123.0;240.0;-24.0;595.0
-422.0;-323.0;173.0;-551.0;-272.0;50;-119.0;235.0;-12.0;605.0
-529.0;-241.0;263.0;-1119.0;-303.0;57;-186.0;232.0;-15.0;664.0
10.0;-600.0;-38.0;-137.0;-70.0;160;-332.0;230.0;304.0;341.0
184.0;44.0;-303.0;-722.0;-36.0;-136;70.0;92.0;303.0;612.0
248.0;-19.0;-515.0;-566.0;-111.0;-174;23.0;359.0;289.0;637.0
572.0;852.0;-485.0;-925.0;-726.0;-34;-627.0;623.0;739.0;705.0
210.0;-122.0;-523.0;-436.0;-100.0;-174;40.0;290.0;254.0;550.0
178.0;-218.0;-232.0;-590.0;-74.0;-134;-71.0;139.0;384.0;321.0
24.0;-565.0;23.0;-522.0;44.0;124;-279.0;488.0;225.0;446.0
14.0;-558.0;16.0;-577.0;65.0;123;-255.0;488.0;208.0;536.0
-764.0;-886.0;-105.0;-1494.0;326.0;-45;428.0;354.0;-404.0;770.0
-223.0;-402.0;49.0;-965.0;115.0;-100;76.0;195.0;-29.0;322.0
-304.0;-297.0;34.0;-796.0;232.0;-174;236.0;525.0;-127.0;-42.0
3.0;-562.0;1.0;-621.0;79.0;123;-236.0;425.0;199.0;598.0
-9.0;-573.0;-35.0;-579.0;88.0;118;-221.0;384.0;196.0;589.0
-603.0;-733.0;122.0;-485.0;33.0;-80;113.0;-27.0;-154.0;302.0
1.0;-482.0;-452.0;-684.0;124.0;-68;-475.0;479.0;460.0;410.0
-446.0;-365.0;213.0;-249.0;-98.0;-92;-158.0;-62.0;113.0;377.0
-445.0;-362.0;121.0;-353.0;-107.0;-84;-148.0;201.0;129.0;432.0
-447.0;-362.0;100.0;-315.0;-109.0;-77;-148.0;259.0;128.0;439.0
-455.0;-372.0;-47.0;-363.0;-114.0;-66;-162.0;298.0;129.0;398.0
-458.0;-373.0;-67.0;-359.0;-115.0;-67;-162.0;293.0;130.0;377.0
-517.0;-379.0;90.0;-337.0;-154.0;37;-144.0;418.0;163.0;330.0
-562.0;-459.0;58.0;-403.0;-215.0;-173;-282.0;55.0;245.0;409.0
-628.0;-522.0;81.0;-403.0;-98.0;-100;-132.0;-2.0;158.0;285.0
-23.0;-589.0;-52.0;-587.0;92.0;110;-219.0;390.0;191.0;560.0
101.0;-163.0;-273.0;-445.0;165.0;-152;74.0;531.0;26.0;755.0
