InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-569.0;99.0;555.0;-81.0;203.0;452.0;-179.0;356.0;287.0
-569.0;97.0;554.0;-80.0;202.0;453.0;-170.0;358.0;322.0
-569.0;98.0;555.0;-79.0;204.0;454.0;-156.0;357.0;301.0
-568.0;99.0;557.0;-80.0;203.0;455.0;-190.0;358.0;325.0
-440.0;290.0;444.0;386.0;279.0;735.0;-383.0;315.0;341.0
-607.0;97.0;541.0;-341.0;236.0;447.0;-157.0;230.0;346.0
-606.0;148.0;562.0;-314.0;220.0;453.0;-116.0;249.0;359.0
-605.0;225.0;543.0;-330.0;202.0;452.0;-179.0;253.0;352.0
-604.0;142.0;545.0;-334.0;200.0;454.0;-242.0;252.0;320.0
-599.0;135.0;550.0;-279.0;206.0;464.0;-161.0;259.0;349.0
-597.0;191.0;548.0;-272.0;225.0;467.0;-154.0;258.0;340.0
-597.0;200.0;546.0;-271.0;233.0;467.0;-139.0;258.0;349.0
-595.0;197.0;544.0;-266.0;239.0;468.0;-143.0;253.0;335.0
-596.0;150.0;537.0;-268.0;241.0;466.0;-167.0;244.0;377.0
-597.0;137.0;535.0;-273.0;239.0;465.0;-152.0;243.0;352.0
-597.0;168.0;533.0;-284.0;231.0;464.0;-149.0;238.0;365.0
-597.0;163.0;531.0;-287.0;227.0;464.0;-163.0;236.0;348.0
-597.0;151.0;529.0;-288.0;225.0;462.0;-153.0;234.0;351.0
-597.0;144.0;527.0;-288.0;225.0;462.0;-163.0;231.0;338.0
-596.0;129.0;527.0;-287.0;226.0;460.0;-141.0;229.0;368.0
-596.0;135.0;526.0;-289.0;228.0;461.0;-132.0;229.0;340.0
-598.0;146.0;524.0;-295.0;228.0;460.0;-145.0;226.0;359.0
-598.0;157.0;524.0;-300.0;229.0;460.0;-149.0;225.0;349.0
-599.0;159.0;526.0;-305.0;232.0;459.0;-112.0;225.0;373.0
-600.0;151.0;525.0;-310.0;233.0;459.0;-101.0;222.0;362.0
-602.0;114.0;531.0;-322.0;238.0;455.0;-112.0;223.0;364.0
-605.0;132.0;544.0;-344.0;239.0;460.0;-144.0;234.0;339.0
-609.0;69.0;546.0;-357.0;227.0;444.0;-134.0;241.0;347.0
-566.0;1.0;489.0;-122.0;231.0;448.0;-69.0;284.0;364.0
-565.0;-3.0;489.0;-124.0;225.0;445.0;-98.0;287.0;366.0
-254.0;543.0;323.0;360.0;415.0;654.0;-477.0;303.0;196.0
-396.0;448.0;338.0;234.0;418.0;644.0;-387.0;200.0;244.0
-469.0;212.0;497.0;-333.0;-334.0;580.0;138.0;297.0;308.0
-553.0;5.0;497.0;-37.0;200.0;448.0;-76.0;308.0;402.0
-566.0;75.0;565.0;-78.0;192.0;445.0;-161.0;378.0;301.0
-555.0;39.0;496.0;-48.0;203.0;446.0;-72.0;309.0;378.0
-577.0;47.0;457.0;-346.0;-27.0;425.0;-124.0;568.0;169.0
-552.0;44.0;437.0;-159.0;-24.0;421.0;-24.0;530.0;239.0
-503.0;89.0;437.0;-199.0;26.0;465.0;-204.0;573.0;253.0
-566.0;28.0;433.0;-220.0;-25.0;420.0;-184.0;543.0;158.0
-582.0;82.0;524.0;-146.0;229.0;447.0;-152.0;304.0;319.0
-580.0;85.0;529.0;-144.0;226.0;446.0;-160.0;310.0;330.0
-543.0;44.0;434.0;-144.0;-28.0;415.0;-127.0;527.0;242.0
-545.0;30.0;437.0;-156.0;-46.0;412.0;-81.0;523.0;256.0
-575.0;81.0;545.0;-136.0;212.0;443.0;-156.0;336.0;334.0
-575.0;81.0;550.0;-131.0;206.0;443.0;-176.0;344.0;356.0
-569.0;102.0;555.0;-80.0;203.0;454.0;-186.0;358.0;314.0
-568.0;105.0;555.0;-79.0;203.0;455.0;-176.0;360.0;292.0
-569.0;102.0;554.0;-78.0;202.0;455.0;-171.0;361.0;281.0
-569.0;101.0;554.0;-78.0;205.0;454.0;-173.0;361.0;304.0
-550.0;-33.0;439.0;-168.0;-50.0;411.0;-51.0;522.0;304.0
-552.0;15.0;438.0;-178.0;-57.0;411.0;-45.0;525.0;306.0
-571.0;78.0;556.0;-117.0;205.0;444.0;-156.0;353.0;292.0
-569.0;105.0;554.0;-78.0;201.0;453.0;-183.0;360.0;318.0
-95.0;274.0;421.0;130.0;-312.0;283.0;-24.0;540.0;435.0
-569.0;94.0;557.0;-79.0;201.0;453.0;-173.0;362.0;303.0
-568.0;103.0;556.0;-80.0;201.0;453.0;-176.0;360.0;278.0
-569.0;98.0;555.0;-79.0;201.0;453.0;-174.0;360.0;300.0
-340.0;293.0;173.0;-118.0;-427.0;391.0;-275.0;399.0;248.0
-330.0;169.0;136.0;-15.0;-211.0;599.0;-4.0;349.0;295.0
-568.0;96.0;554.0;-79.0;202.0;453.0;-176.0;361.0;319.0
-569.0;104.0;554.0;-79.0;200.0;454.0;-169.0;361.0;320.0
-450.0;-55.0;284.0;207.0;390.0;445.0;-65.0;-146.0;284.0
-435.0;-47.0;232.0;221.0;415.0;463.0;-34.0;-164.0;351.0
-570.0;84.0;548.0;-108.0;207.0;455.0;-141.0;323.0;314.0
-67.0;393.0;178.0;-390.0;115.0;578.0;140.0;173.0;271.0
-570.0;35.0;547.0;-110.0;199.0;453.0;-204.0;316.0;321.0
-565.0;88.0;558.0;-97.0;193.0;442.0;-140.0;364.0;334.0
-564.0;90.0;563.0;-78.0;192.0;443.0;-178.0;372.0;322.0
-565.0;76.0;563.0;-82.0;191.0;446.0;-141.0;378.0;314.0
-600.0;135.0;561.0;-350.0;187.0;441.0;-163.0;297.0;348.0
-605.0;161.0;564.0;-377.0;218.0;443.0;-101.0;281.0;339.0
-612.0;92.0;568.0;-369.0;193.0;436.0;-133.0;286.0;361.0
-611.0;85.0;560.0;-394.0;120.0;433.0;-132.0;283.0;357.0
-603.0;113.0;565.0;-365.0;79.0;440.0;-145.0;309.0;354.0
-609.0;144.0;549.0;-328.0;200.0;458.0;-172.0;265.0;339.0
-601.0;143.0;551.0;-356.0;222.0;468.0;-156.0;253.0;370.0
-605.0;283.0;560.0;-386.0;209.0;458.0;-116.0;296.0;373.0
-634.0;248.0;442.0;-508.0;89.0;520.0;-176.0;195.0;301.0
-605.0;152.0;520.0;-333.0;198.0;451.0;-79.0;220.0;448.0
-602.0;90.0;493.0;-344.0;219.0;466.0;-30.0;189.0;429.0
-614.0;100.0;534.0;-405.0;277.0;429.0;-27.0;196.0;442.0
-595.0;93.0;474.0;-336.0;246.0;482.0;-90.0;171.0;419.0
-662.0;182.0;490.0;-506.0;287.0;617.0;-94.0;199.0;483.0
-610.0;1.0;515.0;-414.0;291.0;441.0;-92.0;152.0;388.0
-610.0;58.0;146.0;-385.0;297.0;642.0;11.0;-167.0;603.0
-514.0;364.0;450.0;-313.0;211.0;528.0;-277.0;97.0;283.0
-582.0;135.0;464.0;-231.0;287.0;499.0;-173.0;156.0;402.0
-582.0;76.0;468.0;-218.0;285.0;500.0;-210.0;158.0;408.0
-581.0;86.0;474.0;-208.0;279.0;498.0;-236.0;162.0;378.0
-583.0;201.0;492.0;-187.0;262.0;492.0;-343.0;187.0;374.0
-596.0;433.0;460.0;-113.0;398.0;662.0;-50.0;147.0;253.0
-587.0;340.0;506.0;-153.0;192.0;462.0;-60.0;242.0;351.0
-577.0;396.0;480.0;-123.0;153.0;445.0;-81.0;243.0;415.0
-570.0;202.0;470.0;-114.0;142.0;444.0;-140.0;227.0;457.0
-566.0;14.0;440.0;-96.0;150.0;444.0;-229.0;176.0;374.0
-559.0;-2.0;404.0;-82.0;212.0;448.0;-144.0;128.0;296.0
-551.0;167.0;381.0;-49.0;277.0;449.0;-84.0;97.0;306.0
-538.0;250.0;364.0;-2.0;365.0;453.0;-4.0;56.0;305.0
-532.0;230.0;356.0;18.0;394.0;456.0;2.0;26.0;311.0
-525.0;138.0;348.0;32.0;417.0;458.0;-9.0;-8.0;337.0
-520.0;77.0;340.0;41.0;442.0;461.0;-40.0;-46.0;349.0
-698.0;-463.0;122.0;-203.0;773.0;715.0;591.0;-260.0;638.0
-528.0;64.0;325.0;-55.0;379.0;439.0;14.0;-98.0;459.0
-523.0;98.0;326.0;-36.0;346.0;439.0;-59.0;-70.0;442.0
-528.0;-16.0;332.0;-10.0;302.0;444.0;-152.0;-10.0;344.0
-535.0;76.0;339.0;-11.0;320.0;451.0;-104.0;26.0;380.0
-535.0;160.0;340.0;-16.0;337.0;456.0;-91.0;38.0;381.0
-538.0;197.0;345.0;-18.0;347.0;461.0;-89.0;51.0;392.0
-540.0;138.0;352.0;-15.0;373.0;471.0;-103.0;51.0;417.0
-540.0;103.0;354.0;-10.0;377.0;476.0;-98.0;47.0;457.0
-540.0;83.0;356.0;-4.0;377.0;475.0;-75.0;44.0;460.0
-533.0;107.0;355.0;12.0;376.0;479.0;-103.0;48.0;467.0
-531.0;117.0;355.0;20.0;372.0;479.0;-74.0;50.0;466.0
-526.0;132.0;354.0;36.0;359.0;480.0;-63.0;56.0;446.0
-525.0;142.0;352.0;37.0;354.0;481.0;-100.0;60.0;437.0
-565.0;85.0;561.0;-80.0;190.0;449.0;-161.0;376.0;303.0
-523.0;145.0;352.0;40.0;347.0;482.0;-70.0;63.0;434.0
-523.0;128.0;350.0;40.0;340.0;481.0;-82.0;63.0;396.0
-520.0;106.0;350.0;40.0;333.0;482.0;-69.0;62.0;382.0
-561.0;97.0;562.0;-71.0;188.0;442.0;-157.0;376.0;326.0
-557.0;79.0;568.0;-60.0;185.0;444.0;-184.0;386.0;307.0
-556.0;71.0;566.0;-61.0;184.0;443.0;-180.0;387.0;312.0
-565.0;72.0;550.0;-73.0;211.0;454.0;-163.0;354.0;301.0
-565.0;96.0;551.0;-75.0;213.0;452.0;-158.0;354.0;324.0
-565.0;69.0;554.0;-72.0;212.0;453.0;-130.0;358.0;318.0
-564.0;43.0;552.0;-77.0;201.0;449.0;-145.0;353.0;322.0
-523.0;94.0;348.0;36.0;329.0;484.0;-91.0;61.0;381.0
-522.0;102.0;350.0;34.0;330.0;483.0;-103.0;63.0;372.0
-522.0;107.0;349.0;30.0;332.0;485.0;-103.0;62.0;401.0
-533.0;-95.0;394.0;65.0;302.0;670.0;-362.0;198.0;430.0
-528.0;116.0;346.0;9.0;354.0;489.0;-163.0;58.0;468.0
-536.0;149.0;370.0;5.0;337.0;475.0;101.0;50.0;485.0
-530.0;215.0;347.0;13.0;357.0;481.0;-34.0;59.0;497.0
-531.0;64.0;351.0;21.0;381.0;467.0;-117.0;24.0;351.0
-533.0;120.0;356.0;23.0;401.0;470.0;-117.0;17.0;378.0
-531.0;108.0;359.0;24.0;409.0;477.0;-93.0;20.0;415.0
-534.0;135.0;364.0;20.0;413.0;484.0;-59.0;19.0;432.0
-537.0;165.0;373.0;7.0;412.0;494.0;-116.0;24.0;491.0
-535.0;150.0;377.0;5.0;405.0;496.0;-155.0;27.0;488.0
-537.0;128.0;376.0;3.0;399.0;494.0;-193.0;27.0;466.0
-537.0;96.0;379.0;-1.0;381.0;494.0;-142.0;37.0;456.0
-537.0;117.0;380.0;-3.0;373.0;494.0;-121.0;45.0;455.0
-536.0;191.0;383.0;-1.0;363.0;493.0;-109.0;59.0;457.0
-537.0;240.0;385.0;2.0;357.0;494.0;-93.0;70.0;435.0
-538.0;260.0;393.0;16.0;346.0;494.0;-142.0;87.0;387.0
-589.0;390.0;280.0;-215.0;443.0;633.0;-272.0;-79.0;264.0
-536.0;175.0;399.0;32.0;336.0;493.0;-194.0;91.0;341.0
-571.0;-28.0;549.0;-107.0;201.0;454.0;-170.0;313.0;321.0
-572.0;-19.0;548.0;-108.0;201.0;453.0;-167.0;315.0;312.0
-570.0;32.0;550.0;-128.0;225.0;454.0;-83.0;315.0;314.0
-557.0;48.0;438.0;-187.0;-62.0;409.0;-71.0;527.0;294.0
-568.0;52.0;549.0;-122.0;225.0;453.0;-117.0;312.0;320.0
-535.0;170.0;404.0;43.0;325.0;499.0;-94.0;99.0;413.0
-537.0;173.0;406.0;41.0;319.0;505.0;-89.0;104.0;469.0
-537.0;183.0;407.0;36.0;314.0;506.0;-134.0;108.0;422.0
-539.0;231.0;408.0;34.0;310.0;509.0;-129.0;112.0;314.0
-542.0;232.0;408.0;28.0;310.0;508.0;-158.0;115.0;295.0
-540.0;234.0;406.0;24.0;310.0;507.0;-157.0;114.0;499.0
-540.0;204.0;405.0;24.0;313.0;510.0;-45.0;114.0;579.0
-537.0;209.0;400.0;12.0;317.0;501.0;-122.0;103.0;487.0
-539.0;200.0;398.0;13.0;323.0;503.0;-74.0;101.0;473.0
-540.0;229.0;397.0;11.0;322.0;500.0;-80.0;99.0;395.0
-540.0;191.0;397.0;7.0;333.0;491.0;-165.0;88.0;326.0
-540.0;116.0;396.0;0.0;338.0;487.0;-167.0;81.0;364.0
-544.0;133.0;395.0;-17.0;347.0;488.0;-137.0;65.0;424.0
-545.0;152.0;393.0;-21.0;348.0;486.0;-132.0;62.0;462.0
-548.0;187.0;393.0;-18.0;355.0;488.0;-103.0;64.0;458.0
-547.0;175.0;392.0;-20.0;357.0;482.0;-163.0;59.0;398.0
-547.0;147.0;390.0;-18.0;348.0;470.0;-133.0;53.0;411.0
-548.0;136.0;389.0;-14.0;346.0;471.0;-136.0;52.0;422.0
-546.0;142.0;387.0;-15.0;343.0;467.0;-95.0;52.0;398.0
-548.0;168.0;389.0;-10.0;342.0;468.0;-84.0;52.0;411.0
-547.0;119.0;381.0;-17.0;340.0;461.0;-102.0;47.0;392.0
-548.0;127.0;380.0;-17.0;338.0;460.0;-117.0;45.0;406.0
-546.0;130.0;379.0;-15.0;342.0;465.0;-107.0;43.0;420.0
-542.0;130.0;369.0;-19.0;348.0;467.0;-111.0;34.0;456.0
-538.0;139.0;364.0;-15.0;348.0;466.0;-103.0;30.0;434.0
-540.0;130.0;366.0;-8.0;354.0;470.0;-81.0;28.0;396.0
-533.0;122.0;362.0;-8.0;356.0;467.0;-97.0;21.0;420.0
-532.0;143.0;361.0;0.0;356.0;469.0;-147.0;16.0;397.0
-530.0;133.0;358.0;1.0;354.0;469.0;-125.0;16.0;396.0
-531.0;116.0;361.0;7.0;359.0;473.0;-155.0;14.0;405.0
-531.0;129.0;359.0;4.0;357.0;473.0;-118.0;16.0;401.0
-433.0;-59.0;224.0;231.0;403.0;440.0;-37.0;-170.0;321.0
-534.0;148.0;360.0;8.0;362.0;479.0;-99.0;17.0;395.0
-433.0;-52.0;249.0;204.0;396.0;409.0;-41.0;-137.0;305.0
-437.0;-57.0;268.0;198.0;380.0;404.0;-56.0;-117.0;286.0
-436.0;-38.0;269.0;197.0;372.0;401.0;-68.0;-110.0;297.0
-436.0;-29.0;267.0;197.0;366.0;398.0;-90.0;-104.0;296.0
-434.0;-58.0;267.0;200.0;357.0;395.0;-73.0;-98.0;293.0
-431.0;-32.0;264.0;203.0;355.0;393.0;-61.0;-91.0;310.0
-427.0;-13.0;261.0;207.0;350.0;393.0;-61.0;-83.0;304.0
-423.0;24.0;258.0;210.0;345.0;395.0;-74.0;-80.0;301.0
-423.0;-33.0;257.0;215.0;346.0;397.0;-75.0;-82.0;291.0
-425.0;-41.0;259.0;214.0;352.0;397.0;-59.0;-89.0;283.0
-428.0;-111.0;257.0;211.0;368.0;394.0;-13.0;-106.0;300.0
-421.0;-60.0;256.0;214.0;373.0;395.0;-43.0;-108.0;306.0
-417.0;-77.0;252.0;218.0;371.0;396.0;-26.0;-107.0;318.0
-413.0;-89.0;247.0;222.0;370.0;399.0;-25.0;-109.0;291.0
-408.0;-94.0;244.0;226.0;370.0;400.0;-42.0;-111.0;285.0
-419.0;-85.0;258.0;249.0;409.0;436.0;-27.0;-165.0;311.0
-401.0;-36.0;242.0;233.0;372.0;402.0;-61.0;-108.0;302.0
-402.0;-32.0;236.0;231.0;374.0;405.0;-51.0;-109.0;297.0
-404.0;-53.0;229.0;229.0;377.0;406.0;-48.0;-113.0;288.0
-407.0;-51.0;223.0;224.0;381.0;406.0;-52.0;-115.0;287.0
-409.0;-40.0;220.0;226.0;383.0;408.0;-85.0;-118.0;291.0
-410.0;-32.0;216.0;229.0;383.0;409.0;-36.0;-118.0;300.0
-410.0;-45.0;216.0;231.0;385.0;412.0;-55.0;-122.0;292.0
-411.0;-51.0;215.0;233.0;383.0;416.0;-51.0;-121.0;312.0
-425.0;-9.0;203.0;208.0;415.0;436.0;-75.0;-177.0;309.0
-422.0;-63.0;218.0;226.0;386.0;418.0;-38.0;-119.0;294.0
-427.0;-92.0;254.0;228.0;411.0;441.0;-58.0;-167.0;324.0
-426.0;-57.0;217.0;225.0;385.0;416.0;-29.0;-117.0;279.0
-428.0;-50.0;219.0;223.0;386.0;414.0;-78.0;-117.0;287.0
-428.0;-47.0;221.0;225.0;384.0;416.0;-51.0;-113.0;264.0
-424.0;-50.0;217.0;225.0;377.0;416.0;-67.0;-111.0;300.0
-423.0;-58.0;214.0;225.0;378.0;416.0;-46.0;-114.0;310.0
-423.0;-53.0;212.0;226.0;380.0;418.0;-73.0;-115.0;302.0
-422.0;-68.0;209.0;228.0;386.0;418.0;-34.0;-118.0;301.0
-422.0;-31.0;207.0;228.0;387.0;418.0;-65.0;-123.0;300.0
-410.0;-46.0;203.0;237.0;394.0;424.0;-38.0;-135.0;289.0
-530.0;170.0;360.0;6.0;362.0;476.0;-92.0;21.0;422.0
-532.0;170.0;362.0;9.0;363.0;479.0;-110.0;23.0;445.0
-533.0;160.0;364.0;7.0;358.0;475.0;-95.0;26.0;438.0
-399.0;-62.0;168.0;232.0;430.0;443.0;-18.0;-184.0;332.0
-533.0;147.0;364.0;6.0;353.0;473.0;-110.0;27.0;485.0
-533.0;134.0;368.0;11.0;350.0;476.0;-103.0;31.0;563.0
345.0;61.0;-313.0;637.0;582.0;547.0;-58.0;-318.0;485.0
-565.0;45.0;554.0;-111.0;225.0;456.0;-159.0;312.0;329.0
-560.0;83.0;440.0;-194.0;-67.0;411.0;-61.0;530.0;289.0
-565.0;80.0;563.0;-79.0;192.0;450.0;-154.0;374.0;320.0
-558.0;-25.0;558.0;-92.0;213.0;456.0;-182.0;315.0;349.0
-541.0;276.0;40.0;-319.0;455.0;605.0;-110.0;-252.0;532.0
-505.0;220.0;241.0;-28.0;375.0;603.0;-132.0;-61.0;352.0
-635.0;318.0;32.0;-481.0;725.0;872.0;-214.0;-206.0;325.0
-927.0;271.0;-89.0;-406.0;962.0;962.0;-103.0;-456.0;439.0
-546.0;70.0;565.0;-48.0;198.0;451.0;-80.0;340.0;391.0
-570.0;97.0;557.0;-80.0;202.0;452.0;-185.0;361.0;301.0
-569.0;98.0;554.0;-81.0;203.0;455.0;-156.0;361.0;290.0
-570.0;100.0;555.0;-80.0;202.0;453.0;-164.0;361.0;308.0
-263.0;106.0;401.0;-422.0;-118.0;454.0;-21.0;504.0;314.0
-568.0;97.0;553.0;-80.0;202.0;452.0;-165.0;361.0;311.0
-533.0;129.0;369.0;6.0;347.0;475.0;-80.0;35.0;539.0
-569.0;94.0;555.0;-79.0;203.0;453.0;-193.0;362.0;306.0
-570.0;93.0;554.0;-79.0;201.0;453.0;-181.0;363.0;312.0
-570.0;93.0;553.0;-79.0;201.0;453.0;-174.0;362.0;311.0
-569.0;52.0;441.0;-200.0;-81.0;412.0;2.0;535.0;328.0
-751.0;-647.0;798.0;-537.0;-455.0;-370.0;550.0;754.0;290.0
-589.0;123.0;446.0;-227.0;-123.0;412.0;-75.0;545.0;321.0
-536.0;142.0;369.0;5.0;344.0;473.0;-29.0;41.0;508.0
-568.0;78.0;567.0;-85.0;183.0;442.0;-169.0;379.0;340.0
-679.0;-241.0;795.0;-497.0;-998.0;5.0;294.0;848.0;513.0
-594.0;229.0;485.0;-114.0;78.0;463.0;-157.0;108.0;283.0
-71.0;249.0;186.0;676.0;497.0;714.0;-244.0;112.0;359.0
-592.0;64.0;529.0;66.0;31.0;593.0;109.0;187.0;492.0
-611.0;240.0;590.0;150.0;134.0;626.0;-134.0;261.0;420.0
-106.0;233.0;245.0;430.0;179.0;478.0;-207.0;347.0;311.0
-317.0;466.0;388.0;292.0;356.0;638.0;-358.0;344.0;249.0
-12.0;65.0;-96.0;264.0;-401.0;445.0;-43.0;193.0;442.0
-536.0;143.0;372.0;9.0;343.0;476.0;12.0;48.0;482.0
66.0;-298.0;-461.0;-192.0;117.0;839.0;450.0;-151.0;402.0
-71.0;85.0;-60.0;122.0;-160.0;518.0;-4.0;12.0;456.0
-241.0;15.0;-44.0;-50.0;-113.0;499.0;84.0;21.0;474.0
-371.0;59.0;422.0;147.0;115.0;534.0;-208.0;213.0;383.0
-333.0;-36.0;-6.0;-93.0;-102.0;479.0;85.0;29.0;616.0
-338.0;-45.0;2.0;-97.0;-103.0;472.0;103.0;30.0;576.0
-335.0;-23.0;9.0;-98.0;-105.0;469.0;116.0;28.0;601.0
-350.0;-92.0;33.0;-118.0;-145.0;439.0;207.0;54.0;585.0
-360.0;-12.0;58.0;-131.0;-193.0;395.0;184.0;114.0;574.0
-356.0;146.0;84.0;-128.0;-222.0;334.0;150.0;209.0;549.0
-471.0;-61.0;392.0;-338.0;-189.0;536.0;289.0;289.0;689.0
-329.0;213.0;117.0;-97.0;-272.0;298.0;108.0;282.0;433.0
-65.0;229.0;-106.0;232.0;-439.0;482.0;333.0;166.0;481.0
-427.0;-214.0;430.0;-574.0;-489.0;-61.0;637.0;602.0;920.0
-569.0;95.0;553.0;-77.0;203.0;452.0;-189.0;362.0;293.0
-568.0;93.0;554.0;-77.0;200.0;452.0;-167.0;366.0;312.0
-569.0;96.0;556.0;-77.0;201.0;452.0;-159.0;366.0;311.0
-584.0;82.0;-416.0;-525.0;382.0;678.0;122.0;-119.0;301.0
-568.0;90.0;556.0;-77.0;202.0;452.0;-174.0;365.0;319.0
-562.0;65.0;494.0;-98.0;221.0;448.0;-112.0;299.0;338.0
-569.0;91.0;557.0;-77.0;203.0;451.0;-154.0;366.0;312.0
-568.0;93.0;555.0;-77.0;202.0;452.0;-172.0;366.0;333.0
-567.0;97.0;555.0;-76.0;201.0;453.0;-173.0;366.0;308.0
-567.0;91.0;557.0;-77.0;203.0;452.0;-172.0;367.0;302.0
-569.0;90.0;556.0;-80.0;202.0;451.0;-176.0;367.0;324.0
-537.0;30.0;379.0;16.0;183.0;506.0;573.0;87.0;269.0
-567.0;93.0;554.0;-78.0;199.0;452.0;-186.0;361.0;309.0
-568.0;78.0;558.0;-78.0;201.0;451.0;-170.0;367.0;309.0
-183.0;175.0;80.0;-26.0;-84.0;551.0;-51.0;296.0;325.0
-555.0;251.0;552.0;-55.0;208.0;568.0;-99.0;286.0;446.0
-644.0;440.0;607.0;-6.0;188.0;633.0;-357.0;344.0;422.0
-568.0;91.0;557.0;-74.0;203.0;455.0;-167.0;364.0;301.0
-561.0;109.0;560.0;-64.0;198.0;457.0;-105.0;378.0;309.0
-551.0;236.0;550.0;-46.0;294.0;572.0;-103.0;247.0;448.0
-589.0;34.0;583.0;-55.0;210.0;452.0;-103.0;367.0;348.0
-588.0;118.0;582.0;-50.0;217.0;456.0;-144.0;366.0;355.0
-588.0;140.0;579.0;-41.0;224.0;463.0;-112.0;366.0;367.0
-584.0;127.0;574.0;-50.0;221.0;464.0;-74.0;360.0;377.0
-590.0;53.0;576.0;-30.0;226.0;470.0;-71.0;357.0;380.0
-587.0;21.0;570.0;-33.0;219.0;466.0;-93.0;356.0;319.0
-590.0;13.0;571.0;-28.0;220.0;466.0;-181.0;357.0;260.0
95.0;267.0;-72.0;334.0;185.0;460.0;-4.0;115.0;355.0
-591.0;23.0;573.0;-30.0;214.0;464.0;-190.0;362.0;273.0
-593.0;30.0;572.0;-29.0;215.0;465.0;-173.0;364.0;314.0
-598.0;29.0;575.0;-28.0;217.0;465.0;-117.0;363.0;312.0
-569.0;94.0;557.0;-78.0;201.0;450.0;-175.0;366.0;323.0
-569.0;83.0;556.0;-79.0;201.0;449.0;-169.0;367.0;314.0
-559.0;120.0;556.0;-69.0;196.0;451.0;-137.0;374.0;311.0
-560.0;108.0;559.0;-65.0;202.0;456.0;-150.0;372.0;311.0
-567.0;98.0;555.0;-77.0;200.0;452.0;-157.0;364.0;319.0
-567.0;93.0;560.0;-75.0;202.0;455.0;-151.0;365.0;321.0
-566.0;97.0;557.0;-77.0;197.0;451.0;-169.0;366.0;318.0
-560.0;77.0;556.0;-67.0;197.0;450.0;-160.0;367.0;292.0
-566.0;100.0;558.0;-78.0;197.0;451.0;-183.0;368.0;322.0
-561.0;51.0;555.0;-71.0;195.0;449.0;-163.0;360.0;333.0
-562.0;37.0;557.0;-68.0;201.0;453.0;-188.0;361.0;313.0
-565.0;101.0;558.0;-72.0;201.0;453.0;-154.0;368.0;311.0
-566.0;76.0;568.0;-83.0;184.0;443.0;-153.0;379.0;330.0
-566.0;72.0;569.0;-78.0;190.0;446.0;-137.0;381.0;329.0
-567.0;97.0;559.0;-76.0;198.0;452.0;-143.0;368.0;313.0
-565.0;99.0;557.0;-78.0;198.0;450.0;-164.0;371.0;293.0
-564.0;-540.0;383.0;-67.0;-270.0;496.0;-402.0;247.0;377.0
-566.0;87.0;565.0;-84.0;187.0;442.0;-153.0;377.0;308.0
-644.0;365.0;567.0;702.0;955.0;1296.0;-214.0;124.0;411.0
-979.0;93.0;799.0;108.0;531.0;1097.0;-159.0;233.0;340.0
-587.0;-696.0;131.0;-286.0;-348.0;567.0;673.0;120.0;555.0
-597.0;-16.0;576.0;-22.0;224.0;468.0;-105.0;356.0;376.0
-594.0;9.0;570.0;-33.0;218.0;463.0;-83.0;356.0;365.0
-596.0;2.0;570.0;-38.0;214.0;461.0;-84.0;357.0;388.0
-598.0;-22.0;571.0;-38.0;215.0;462.0;-79.0;358.0;379.0
-600.0;-10.0;576.0;-34.0;218.0;462.0;-42.0;359.0;390.0
-502.0;-9.0;370.0;31.0;138.0;600.0;-51.0;74.0;544.0
-495.0;93.0;367.0;39.0;173.0;604.0;3.0;58.0;516.0
-511.0;361.0;386.0;132.0;313.0;673.0;51.0;264.0;448.0
-601.0;10.0;574.0;-48.0;211.0;456.0;-77.0;359.0;354.0
-464.0;402.0;316.0;83.0;365.0;596.0;190.0;-37.0;402.0
-570.0;98.0;556.0;-79.0;203.0;451.0;-186.0;366.0;330.0
-604.0;16.0;576.0;-49.0;213.0;458.0;-88.0;362.0;348.0
-603.0;23.0;573.0;-57.0;208.0;454.0;-88.0;358.0;373.0
-604.0;18.0;575.0;-57.0;210.0;455.0;-53.0;358.0;400.0
-608.0;3.0;580.0;-54.0;211.0;456.0;-69.0;359.0;402.0
-608.0;-21.0;582.0;-54.0;209.0;452.0;-82.0;358.0;398.0
-605.0;-18.0;577.0;-64.0;204.0;446.0;-103.0;354.0;369.0
-605.0;-18.0;573.0;-64.0;202.0;450.0;-58.0;352.0;367.0
-605.0;4.0;579.0;-52.0;210.0;458.0;-45.0;357.0;379.0
-601.0;-7.0;573.0;-60.0;209.0;456.0;-75.0;354.0;379.0
-602.0;-5.0;573.0;-55.0;211.0;460.0;-45.0;355.0;380.0
-597.0;36.0;571.0;-55.0;213.0;460.0;-40.0;357.0;397.0
-570.0;81.0;555.0;-80.0;200.0;450.0;-172.0;366.0;308.0
-597.0;51.0;571.0;-44.0;215.0;465.0;-54.0;359.0;380.0
-257.0;-195.0;-133.0;-62.0;-269.0;448.0;-57.0;230.0;470.0
-277.0;-114.0;412.0;338.0;-45.0;642.0;196.0;446.0;459.0
-295.0;298.0;119.0;477.0;816.0;914.0;-284.0;-223.0;406.0
