InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-53.0;279.0;420.0;-723.0;215.0
-507.0;-230.0;248.0;-497.0;-441.0;-283.0;-654.0;-610.0;-54.0;279.0;420.0;-723.0;215.0
-507.0;-230.0;247.0;-497.0;-440.0;-283.0;-654.0;-610.0;-54.0;279.0;420.0;-723.0;215.0
-507.0;-229.0;248.0;-496.0;-440.0;-282.0;-654.0;-610.0;-55.0;279.0;420.0;-723.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-653.0;-610.0;-55.0;279.0;420.0;-724.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-653.0;-610.0;-55.0;279.0;419.0;-724.0;214.0
-508.0;-228.0;248.0;-496.0;-440.0;-281.0;-654.0;-610.0;-55.0;280.0;419.0;-724.0;214.0
-509.0;-227.0;249.0;-496.0;-439.0;-280.0;-653.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-508.0;-227.0;249.0;-496.0;-439.0;-280.0;-654.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-508.0;-228.0;249.0;-496.0;-439.0;-281.0;-654.0;-610.0;-55.0;281.0;420.0;-724.0;213.0
-508.0;-228.0;250.0;-497.0;-439.0;-281.0;-654.0;-611.0;-55.0;281.0;420.0;-724.0;212.0
-507.0;-229.0;251.0;-498.0;-440.0;-282.0;-654.0;-611.0;-54.0;282.0;419.0;-724.0;213.0
-507.0;-231.0;250.0;-499.0;-440.0;-282.0;-654.0;-611.0;-53.0;282.0;419.0;-724.0;212.0
-507.0;-231.0;251.0;-499.0;-441.0;-282.0;-654.0;-611.0;-53.0;283.0;419.0;-724.0;212.0
-507.0;-231.0;251.0;-499.0;-441.0;-283.0;-654.0;-611.0;-53.0;283.0;420.0;-724.0;212.0
-506.0;-231.0;251.0;-499.0;-441.0;-282.0;-654.0;-610.0;-53.0;282.0;421.0;-724.0;214.0
-506.0;-231.0;252.0;-498.0;-441.0;-282.0;-654.0;-610.0;-53.0;282.0;421.0;-724.0;214.0
-506.0;-231.0;252.0;-498.0;-441.0;-282.0;-654.0;-610.0;-53.0;283.0;421.0;-724.0;214.0
-506.0;-231.0;252.0;-498.0;-440.0;-282.0;-653.0;-611.0;-53.0;282.0;421.0;-724.0;215.0
-506.0;-232.0;252.0;-499.0;-441.0;-282.0;-653.0;-611.0;-54.0;282.0;421.0;-724.0;215.0
-506.0;-231.0;252.0;-498.0;-441.0;-281.0;-653.0;-610.0;-53.0;282.0;421.0;-724.0;214.0
-506.0;-231.0;251.0;-498.0;-441.0;-280.0;-653.0;-610.0;-53.0;282.0;421.0;-724.0;214.0
-506.0;-231.0;251.0;-499.0;-441.0;-281.0;-653.0;-610.0;-53.0;282.0;421.0;-725.0;214.0
-506.0;-232.0;252.0;-498.0;-441.0;-281.0;-653.0;-610.0;-52.0;283.0;422.0;-724.0;215.0
-505.0;-232.0;253.0;-499.0;-441.0;-281.0;-654.0;-611.0;-52.0;283.0;421.0;-724.0;215.0
-505.0;-233.0;254.0;-499.0;-441.0;-281.0;-654.0;-611.0;-51.0;283.0;421.0;-724.0;216.0
-505.0;-233.0;254.0;-499.0;-442.0;-281.0;-654.0;-610.0;-51.0;283.0;421.0;-724.0;215.0
-505.0;-233.0;254.0;-500.0;-442.0;-282.0;-654.0;-611.0;-51.0;283.0;421.0;-724.0;215.0
-504.0;-234.0;255.0;-500.0;-442.0;-282.0;-654.0;-611.0;-51.0;284.0;421.0;-724.0;216.0
-504.0;-234.0;255.0;-501.0;-442.0;-283.0;-654.0;-611.0;-51.0;284.0;421.0;-724.0;215.0
-504.0;-237.0;257.0;-506.0;-445.0;-282.0;-655.0;-610.0;-49.0;282.0;420.0;-723.0;216.0
-505.0;-237.0;256.0;-506.0;-444.0;-282.0;-655.0;-609.0;-49.0;281.0;421.0;-723.0;216.0
-505.0;-237.0;256.0;-506.0;-444.0;-282.0;-655.0;-609.0;-49.0;281.0;421.0;-723.0;217.0
-504.0;-236.0;255.0;-505.0;-444.0;-282.0;-655.0;-609.0;-49.0;281.0;421.0;-723.0;216.0
-504.0;-236.0;255.0;-505.0;-445.0;-282.0;-654.0;-609.0;-48.0;281.0;421.0;-723.0;217.0
-503.0;-237.0;256.0;-506.0;-445.0;-284.0;-654.0;-610.0;-48.0;282.0;420.0;-723.0;216.0
-502.0;-237.0;256.0;-506.0;-445.0;-284.0;-655.0;-610.0;-47.0;282.0;420.0;-723.0;216.0
-502.0;-237.0;256.0;-506.0;-445.0;-284.0;-655.0;-611.0;-47.0;283.0;420.0;-723.0;216.0
-502.0;-237.0;257.0;-506.0;-445.0;-285.0;-656.0;-611.0;-47.0;282.0;420.0;-722.0;216.0
-501.0;-237.0;257.0;-505.0;-445.0;-285.0;-656.0;-611.0;-47.0;282.0;420.0;-722.0;216.0
-500.0;-238.0;256.0;-506.0;-444.0;-288.0;-655.0;-614.0;-47.0;284.0;420.0;-723.0;215.0
-500.0;-237.0;256.0;-506.0;-444.0;-288.0;-655.0;-614.0;-47.0;283.0;420.0;-723.0;215.0
-499.0;-237.0;255.0;-506.0;-444.0;-288.0;-655.0;-613.0;-47.0;283.0;421.0;-722.0;216.0
-501.0;-234.0;253.0;-503.0;-442.0;-287.0;-654.0;-612.0;-47.0;282.0;423.0;-723.0;216.0
-502.0;-233.0;252.0;-502.0;-441.0;-286.0;-654.0;-612.0;-48.0;281.0;423.0;-723.0;217.0
-502.0;-232.0;251.0;-501.0;-441.0;-286.0;-653.0;-612.0;-49.0;280.0;423.0;-723.0;218.0
-504.0;-230.0;248.0;-499.0;-439.0;-284.0;-652.0;-611.0;-51.0;277.0;424.0;-723.0;220.0
-504.0;-230.0;247.0;-499.0;-440.0;-284.0;-652.0;-611.0;-51.0;277.0;424.0;-723.0;221.0
-504.0;-230.0;248.0;-499.0;-440.0;-285.0;-652.0;-611.0;-51.0;277.0;423.0;-723.0;221.0
-504.0;-230.0;248.0;-499.0;-440.0;-286.0;-652.0;-611.0;-51.0;278.0;424.0;-724.0;221.0
-504.0;-230.0;248.0;-499.0;-439.0;-286.0;-652.0;-611.0;-51.0;278.0;424.0;-724.0;221.0
-504.0;-230.0;248.0;-499.0;-439.0;-286.0;-652.0;-611.0;-51.0;278.0;424.0;-723.0;220.0
-503.0;-230.0;248.0;-499.0;-440.0;-287.0;-652.0;-611.0;-51.0;278.0;423.0;-723.0;220.0
-503.0;-231.0;249.0;-499.0;-440.0;-287.0;-652.0;-612.0;-51.0;279.0;423.0;-724.0;220.0
-502.0;-230.0;248.0;-499.0;-441.0;-287.0;-652.0;-613.0;-50.0;278.0;422.0;-724.0;220.0
-502.0;-231.0;249.0;-500.0;-441.0;-287.0;-652.0;-612.0;-50.0;278.0;422.0;-724.0;219.0
-501.0;-234.0;250.0;-502.0;-442.0;-288.0;-653.0;-613.0;-49.0;281.0;422.0;-724.0;219.0
-500.0;-235.0;252.0;-504.0;-444.0;-289.0;-653.0;-613.0;-48.0;282.0;421.0;-724.0;217.0
-499.0;-237.0;251.0;-505.0;-444.0;-290.0;-653.0;-613.0;-47.0;281.0;421.0;-724.0;216.0
-499.0;-237.0;251.0;-505.0;-445.0;-291.0;-653.0;-613.0;-47.0;281.0;421.0;-724.0;216.0
-498.0;-237.0;251.0;-506.0;-445.0;-292.0;-653.0;-613.0;-47.0;281.0;421.0;-724.0;217.0
-499.0;-238.0;252.0;-506.0;-445.0;-291.0;-654.0;-613.0;-47.0;282.0;421.0;-724.0;217.0
-499.0;-238.0;252.0;-506.0;-445.0;-291.0;-653.0;-613.0;-48.0;282.0;421.0;-724.0;217.0
-499.0;-238.0;252.0;-506.0;-446.0;-291.0;-654.0;-613.0;-48.0;282.0;420.0;-723.0;217.0
-500.0;-238.0;252.0;-506.0;-445.0;-291.0;-654.0;-613.0;-48.0;281.0;420.0;-723.0;217.0
-500.0;-238.0;251.0;-506.0;-445.0;-291.0;-654.0;-613.0;-47.0;281.0;420.0;-723.0;217.0
-500.0;-237.0;250.0;-506.0;-445.0;-290.0;-655.0;-612.0;-48.0;280.0;420.0;-722.0;217.0
-501.0;-237.0;250.0;-505.0;-445.0;-290.0;-655.0;-612.0;-48.0;280.0;420.0;-722.0;217.0
-501.0;-237.0;250.0;-506.0;-445.0;-290.0;-655.0;-612.0;-47.0;279.0;420.0;-722.0;217.0
-501.0;-237.0;250.0;-505.0;-445.0;-291.0;-656.0;-612.0;-48.0;279.0;420.0;-722.0;217.0
-500.0;-237.0;251.0;-505.0;-445.0;-291.0;-655.0;-612.0;-47.0;280.0;421.0;-722.0;216.0
-500.0;-237.0;252.0;-505.0;-446.0;-291.0;-655.0;-611.0;-46.0;281.0;421.0;-723.0;216.0
-500.0;-238.0;253.0;-505.0;-446.0;-291.0;-655.0;-612.0;-46.0;281.0;421.0;-723.0;216.0
-496.0;-242.0;256.0;-509.0;-448.0;-295.0;-654.0;-614.0;-43.0;284.0;419.0;-724.0;214.0
-496.0;-243.0;257.0;-510.0;-449.0;-294.0;-654.0;-614.0;-42.0;286.0;419.0;-725.0;213.0
-496.0;-244.0;257.0;-511.0;-449.0;-294.0;-654.0;-614.0;-41.0;286.0;419.0;-725.0;213.0
-495.0;-244.0;258.0;-512.0;-450.0;-295.0;-655.0;-614.0;-41.0;287.0;419.0;-724.0;213.0
-495.0;-245.0;259.0;-512.0;-450.0;-295.0;-655.0;-614.0;-41.0;287.0;419.0;-724.0;212.0
-494.0;-244.0;257.0;-512.0;-451.0;-295.0;-655.0;-614.0;-42.0;284.0;419.0;-724.0;213.0
-493.0;-244.0;256.0;-512.0;-451.0;-294.0;-655.0;-614.0;-42.0;283.0;419.0;-723.0;214.0
-493.0;-244.0;256.0;-512.0;-451.0;-294.0;-655.0;-614.0;-43.0;283.0;419.0;-723.0;214.0
-496.0;-244.0;257.0;-512.0;-452.0;-292.0;-655.0;-612.0;-44.0;283.0;418.0;-723.0;215.0
-497.0;-244.0;256.0;-512.0;-453.0;-290.0;-656.0;-611.0;-45.0;282.0;418.0;-722.0;216.0
-497.0;-244.0;255.0;-512.0;-453.0;-290.0;-656.0;-611.0;-45.0;282.0;418.0;-722.0;215.0
-496.0;-244.0;256.0;-513.0;-454.0;-291.0;-657.0;-611.0;-42.0;281.0;418.0;-722.0;214.0
-495.0;-244.0;257.0;-512.0;-454.0;-293.0;-657.0;-611.0;-40.0;282.0;419.0;-722.0;215.0
-495.0;-244.0;257.0;-512.0;-454.0;-293.0;-656.0;-611.0;-39.0;282.0;419.0;-722.0;216.0
-494.0;-245.0;257.0;-512.0;-454.0;-294.0;-656.0;-612.0;-37.0;283.0;419.0;-722.0;215.0
-493.0;-245.0;257.0;-512.0;-455.0;-297.0;-657.0;-613.0;-36.0;284.0;418.0;-722.0;213.0
-492.0;-246.0;256.0;-513.0;-456.0;-300.0;-658.0;-613.0;-34.0;283.0;417.0;-722.0;213.0
-492.0;-247.0;256.0;-513.0;-456.0;-300.0;-658.0;-613.0;-34.0;284.0;417.0;-721.0;213.0
-492.0;-247.0;255.0;-513.0;-456.0;-300.0;-659.0;-614.0;-34.0;284.0;417.0;-721.0;213.0
-493.0;-247.0;255.0;-513.0;-456.0;-300.0;-659.0;-613.0;-34.0;283.0;416.0;-721.0;213.0
-493.0;-246.0;254.0;-513.0;-455.0;-299.0;-659.0;-613.0;-34.0;283.0;417.0;-720.0;213.0
-495.0;-246.0;252.0;-513.0;-455.0;-299.0;-659.0;-612.0;-35.0;281.0;417.0;-720.0;214.0
-495.0;-245.0;251.0;-513.0;-454.0;-298.0;-659.0;-611.0;-35.0;280.0;418.0;-720.0;214.0
-495.0;-245.0;250.0;-513.0;-454.0;-298.0;-659.0;-611.0;-36.0;279.0;418.0;-720.0;215.0
-496.0;-244.0;249.0;-512.0;-454.0;-299.0;-659.0;-611.0;-36.0;279.0;418.0;-720.0;215.0
-497.0;-241.0;249.0;-510.0;-452.0;-297.0;-658.0;-610.0;-39.0;276.0;420.0;-720.0;217.0
-500.0;-236.0;246.0;-506.0;-448.0;-292.0;-656.0;-609.0;-42.0;273.0;423.0;-720.0;220.0
-503.0;-231.0;242.0;-503.0;-445.0;-287.0;-654.0;-606.0;-47.0;269.0;426.0;-721.0;226.0
-504.0;-230.0;241.0;-502.0;-445.0;-290.0;-653.0;-605.0;-49.0;268.0;427.0;-721.0;228.0
-505.0;-230.0;241.0;-501.0;-444.0;-290.0;-652.0;-605.0;-49.0;268.0;427.0;-721.0;229.0
-505.0;-229.0;241.0;-501.0;-444.0;-290.0;-652.0;-604.0;-50.0;269.0;427.0;-721.0;229.0
-507.0;-225.0;244.0;-496.0;-442.0;-287.0;-649.0;-604.0;-52.0;270.0;428.0;-724.0;228.0
-507.0;-224.0;244.0;-496.0;-442.0;-287.0;-649.0;-604.0;-53.0;270.0;428.0;-724.0;228.0
-507.0;-224.0;245.0;-495.0;-440.0;-286.0;-648.0;-605.0;-53.0;270.0;428.0;-724.0;228.0
-507.0;-226.0;247.0;-496.0;-440.0;-286.0;-648.0;-604.0;-53.0;271.0;429.0;-725.0;228.0
-507.0;-227.0;248.0;-497.0;-441.0;-286.0;-648.0;-604.0;-53.0;271.0;429.0;-725.0;227.0
-507.0;-228.0;248.0;-497.0;-442.0;-286.0;-648.0;-604.0;-52.0;271.0;428.0;-725.0;227.0
-505.0;-227.0;244.0;-498.0;-445.0;-287.0;-649.0;-605.0;-50.0;271.0;426.0;-725.0;225.0
-503.0;-229.0;246.0;-500.0;-446.0;-291.0;-650.0;-606.0;-50.0;274.0;424.0;-725.0;224.0
-498.0;-235.0;253.0;-504.0;-449.0;-299.0;-651.0;-610.0;-46.0;281.0;422.0;-725.0;221.0
-497.0;-238.0;256.0;-507.0;-450.0;-300.0;-651.0;-611.0;-44.0;285.0;421.0;-726.0;218.0
-496.0;-242.0;260.0;-510.0;-449.0;-297.0;-652.0;-614.0;-41.0;290.0;419.0;-727.0;213.0
-493.0;-245.0;263.0;-513.0;-450.0;-297.0;-652.0;-617.0;-38.0;292.0;416.0;-728.0;210.0
-489.0;-248.0;264.0;-515.0;-453.0;-301.0;-653.0;-619.0;-34.0;293.0;415.0;-727.0;211.0
-487.0;-249.0;265.0;-517.0;-454.0;-304.0;-653.0;-620.0;-33.0;293.0;414.0;-727.0;210.0
-485.0;-251.0;265.0;-518.0;-455.0;-305.0;-653.0;-621.0;-33.0;293.0;414.0;-726.0;210.0
-483.0;-254.0;266.0;-521.0;-457.0;-307.0;-655.0;-622.0;-30.0;293.0;414.0;-725.0;211.0
-482.0;-255.0;265.0;-522.0;-458.0;-306.0;-656.0;-620.0;-29.0;292.0;415.0;-724.0;212.0
-483.0;-256.0;265.0;-522.0;-459.0;-305.0;-656.0;-619.0;-29.0;290.0;416.0;-724.0;212.0
-483.0;-255.0;262.0;-522.0;-459.0;-307.0;-657.0;-618.0;-30.0;287.0;417.0;-722.0;214.0
-483.0;-252.0;254.0;-521.0;-459.0;-310.0;-658.0;-617.0;-36.0;279.0;418.0;-719.0;221.0
-489.0;-247.0;244.0;-517.0;-456.0;-307.0;-658.0;-612.0;-43.0;271.0;422.0;-717.0;228.0
-496.0;-239.0;236.0;-511.0;-452.0;-302.0;-656.0;-606.0;-50.0;262.0;427.0;-716.0;234.0
-505.0;-230.0;230.0;-504.0;-447.0;-299.0;-654.0;-599.0;-58.0;252.0;432.0;-714.0;242.0
-510.0;-224.0;227.0;-500.0;-444.0;-297.0;-652.0;-595.0;-62.0;248.0;435.0;-714.0;247.0
-520.0;-213.0;220.0;-491.0;-436.0;-290.0;-648.0;-586.0;-72.0;239.0;443.0;-714.0;257.0
-532.0;-195.0;212.0;-476.0;-424.0;-276.0;-640.0;-575.0;-89.0;225.0;454.0;-713.0;272.0
-543.0;-180.0;199.0;-464.0;-407.0;-259.0;-631.0;-564.0;-105.0;206.0;470.0;-712.0;291.0
-547.0;-178.0;191.0;-463.0;-399.0;-251.0;-625.0;-558.0;-115.0;194.0;480.0;-709.0;307.0
-547.0;-181.0;173.0;-467.0;-390.0;-246.0;-615.0;-550.0;-124.0;182.0;496.0;-705.0;332.0
-546.0;-182.0;176.0;-468.0;-391.0;-247.0;-616.0;-551.0;-123.0;185.0;496.0;-705.0;330.0
-542.0;-183.0;183.0;-468.0;-396.0;-253.0;-616.0;-554.0;-120.0;189.0;492.0;-706.0;327.0
-540.0;-183.0;185.0;-467.0;-399.0;-257.0;-618.0;-558.0;-117.0;191.0;488.0;-707.0;323.0
-537.0;-182.0;186.0;-467.0;-402.0;-260.0;-619.0;-562.0;-116.0;193.0;484.0;-708.0;320.0
-534.0;-184.0;189.0;-467.0;-404.0;-262.0;-620.0;-566.0;-114.0;196.0;481.0;-708.0;318.0
-531.0;-187.0;191.0;-469.0;-405.0;-262.0;-622.0;-570.0;-112.0;202.0;479.0;-708.0;316.0
-527.0;-194.0;196.0;-475.0;-405.0;-253.0;-622.0;-574.0;-109.0;209.0;478.0;-711.0;311.0
-526.0;-197.0;195.0;-478.0;-405.0;-244.0;-622.0;-575.0;-106.0;212.0;478.0;-712.0;307.0
-522.0;-202.0;193.0;-485.0;-405.0;-236.0;-623.0;-580.0;-101.0;213.0;477.0;-714.0;303.0
-518.0;-203.0;191.0;-487.0;-408.0;-242.0;-624.0;-583.0;-97.0;213.0;475.0;-715.0;300.0
-513.0;-206.0;192.0;-489.0;-412.0;-250.0;-627.0;-586.0;-93.0;216.0;472.0;-715.0;295.0
-507.0;-216.0;204.0;-497.0;-421.0;-261.0;-632.0;-592.0;-84.0;226.0;463.0;-715.0;286.0
-505.0;-220.0;211.0;-500.0;-428.0;-267.0;-636.0;-594.0;-79.0;231.0;457.0;-716.0;278.0
-501.0;-222.0;221.0;-503.0;-445.0;-283.0;-642.0;-597.0;-63.0;239.0;441.0;-718.0;262.0
-500.0;-222.0;223.0;-504.0;-452.0;-288.0;-644.0;-596.0;-56.0;242.0;436.0;-719.0;258.0
-501.0;-218.0;218.0;-500.0;-459.0;-292.0;-648.0;-593.0;-49.0;238.0;432.0;-717.0;253.0
-504.0;-210.0;205.0;-494.0;-461.0;-291.0;-651.0;-587.0;-49.0;230.0;435.0;-714.0;253.0
-507.0;-206.0;204.0;-495.0;-461.0;-287.0;-651.0;-581.0;-51.0;228.0;438.0;-713.0;255.0
-507.0;-211.0;218.0;-499.0;-464.0;-294.0;-651.0;-583.0;-54.0;235.0;432.0;-712.0;257.0
-504.0;-212.0;222.0;-497.0;-468.0;-300.0;-652.0;-585.0;-52.0;237.0;429.0;-712.0;255.0
-502.0;-211.0;224.0;-494.0;-472.0;-303.0;-652.0;-586.0;-50.0;236.0;426.0;-712.0;255.0
-499.0;-207.0;224.0;-489.0;-474.0;-302.0;-653.0;-590.0;-48.0;233.0;421.0;-711.0;255.0
-497.0;-206.0;223.0;-486.0;-475.0;-302.0;-654.0;-596.0;-47.0;235.0;415.0;-713.0;248.0
-492.0;-206.0;222.0;-487.0;-478.0;-306.0;-656.0;-601.0;-46.0;236.0;410.0;-712.0;246.0
-486.0;-207.0;221.0;-489.0;-481.0;-308.0;-658.0;-607.0;-44.0;237.0;405.0;-711.0;244.0
-473.0;-224.0;236.0;-508.0;-486.0;-310.0;-664.0;-618.0;-36.0;255.0;396.0;-709.0;234.0
-455.0;-257.0;252.0;-537.0;-505.0;-340.0;-678.0;-627.0;-8.0;288.0;382.0;-707.0;200.0
-455.0;-260.0;253.0;-537.0;-506.0;-341.0;-678.0;-626.0;-3.0;297.0;381.0;-710.0;191.0
-458.0;-264.0;260.0;-540.0;-503.0;-339.0;-678.0;-625.0;2.0;312.0;383.0;-712.0;182.0
-362.0;-318.0;423.0;-592.0;-451.0;-359.0;-578.0;-702.0;103.0;441.0;415.0;-800.0;119.0
-384.0;-500.0;546.0;-726.0;-363.0;-343.0;-567.0;-758.0;147.0;507.0;382.0;-805.0;98.0
-368.0;-513.0;392.0;-749.0;-398.0;-548.0;-519.0;-728.0;104.0;466.0;420.0;-847.0;55.0
-576.0;-244.0;197.0;-789.0;-476.0;-514.0;-505.0;-585.0;27.0;290.0;316.0;-822.0;261.0
-522.0;-477.0;171.0;-582.0;-573.0;-683.0;-587.0;-492.0;31.0;369.0;396.0;-770.0;246.0
-706.0;-424.0;618.0;-580.0;-189.0;-53.0;-562.0;-506.0;-241.0;604.0;457.0;-762.0;211.0
-700.0;-18.0;416.0;-661.0;-319.0;-179.0;-618.0;-419.0;-170.0;171.0;482.0;-712.0;288.0
-672.0;18.0;351.0;-520.0;-343.0;-250.0;-602.0;-443.0;-157.0;172.0;483.0;-726.0;292.0
-692.0;11.0;269.0;-459.0;-328.0;-243.0;-596.0;-431.0;-189.0;178.0;478.0;-719.0;304.0
-666.0;-4.0;162.0;-452.0;-337.0;-176.0;-602.0;-466.0;-168.0;128.0;475.0;-718.0;306.0
-657.0;-28.0;138.0;-457.0;-340.0;-163.0;-605.0;-476.0;-158.0;138.0;477.0;-722.0;297.0
-643.0;-53.0;115.0;-464.0;-345.0;-171.0;-607.0;-492.0;-152.0;146.0;475.0;-724.0;290.0
-646.0;-140.0;-56.0;-523.0;-310.0;-191.0;-592.0;-493.0;-172.0;82.0;494.0;-723.0;310.0
-654.0;-145.0;-89.0;-531.0;-296.0;-183.0;-588.0;-489.0;-179.0;53.0;495.0;-724.0;312.0
-392.0;-210.0;419.0;-494.0;-323.0;-286.0;-477.0;-695.0;44.0;400.0;510.0;-858.0;188.0
-420.0;-185.0;412.0;-471.0;-303.0;-262.0;-474.0;-684.0;17.0;397.0;514.0;-860.0;187.0
-423.0;-181.0;411.0;-469.0;-301.0;-258.0;-473.0;-683.0;13.0;397.0;515.0;-861.0;187.0
-424.0;-179.0;411.0;-468.0;-299.0;-255.0;-473.0;-682.0;11.0;396.0;515.0;-861.0;186.0
-426.0;-177.0;411.0;-467.0;-298.0;-253.0;-473.0;-682.0;9.0;396.0;515.0;-861.0;187.0
-426.0;-175.0;411.0;-465.0;-297.0;-251.0;-473.0;-682.0;8.0;396.0;516.0;-861.0;187.0
-427.0;-174.0;411.0;-464.0;-295.0;-250.0;-472.0;-682.0;8.0;396.0;516.0;-862.0;188.0
-427.0;-173.0;412.0;-464.0;-294.0;-248.0;-471.0;-681.0;7.0;396.0;517.0;-862.0;188.0
-428.0;-174.0;412.0;-464.0;-293.0;-246.0;-471.0;-680.0;6.0;396.0;519.0;-862.0;188.0
-675.0;-231.0;604.0;-587.0;-208.0;-103.0;-557.0;-555.0;-221.0;485.0;440.0;-776.0;198.0
-429.0;-174.0;413.0;-462.0;-293.0;-249.0;-470.0;-677.0;5.0;396.0;521.0;-862.0;189.0
-429.0;-174.0;413.0;-461.0;-294.0;-250.0;-470.0;-677.0;5.0;396.0;521.0;-862.0;189.0
-430.0;-173.0;411.0;-459.0;-294.0;-251.0;-471.0;-675.0;4.0;395.0;522.0;-861.0;190.0
-435.0;-171.0;402.0;-453.0;-295.0;-248.0;-474.0;-671.0;2.0;387.0;523.0;-859.0;193.0
-437.0;-169.0;394.0;-450.0;-297.0;-244.0;-478.0;-670.0;-2.0;380.0;521.0;-856.0;196.0
-438.0;-168.0;390.0;-449.0;-299.0;-241.0;-481.0;-670.0;-4.0;377.0;519.0;-854.0;197.0
-438.0;-169.0;388.0;-449.0;-303.0;-240.0;-485.0;-671.0;-5.0;374.0;516.0;-852.0;198.0
-438.0;-173.0;379.0;-452.0;-315.0;-240.0;-498.0;-674.0;-8.0;369.0;505.0;-844.0;198.0
-440.0;-177.0;370.0;-451.0;-323.0;-242.0;-509.0;-673.0;-9.0;362.0;499.0;-837.0;200.0
-441.0;-180.0;365.0;-450.0;-328.0;-242.0;-514.0;-671.0;-10.0;358.0;498.0;-834.0;201.0
-450.0;-193.0;358.0;-461.0;-349.0;-248.0;-535.0;-661.0;-9.0;349.0;489.0;-820.0;205.0
-461.0;-230.0;347.0;-494.0;-398.0;-283.0;-576.0;-641.0;0.0;335.0;467.0;-792.0;205.0
-489.0;-269.0;286.0;-539.0;-461.0;-303.0;-645.0;-595.0;-7.0;280.0;441.0;-729.0;229.0
-492.0;-269.0;276.0;-540.0;-466.0;-298.0;-653.0;-589.0;-13.0;269.0;441.0;-719.0;237.0
-492.0;-269.0;274.0;-540.0;-467.0;-296.0;-656.0;-588.0;-16.0;267.0;441.0;-716.0;239.0
-491.0;-268.0;271.0;-540.0;-467.0;-295.0;-658.0;-588.0;-19.0;264.0;442.0;-712.0;243.0
-490.0;-269.0;270.0;-541.0;-467.0;-295.0;-657.0;-587.0;-18.0;262.0;444.0;-712.0;246.0
-490.0;-268.0;268.0;-542.0;-467.0;-295.0;-657.0;-587.0;-18.0;260.0;444.0;-712.0;246.0
-492.0;-266.0;265.0;-541.0;-466.0;-293.0;-657.0;-584.0;-18.0;257.0;447.0;-712.0;247.0
-495.0;-265.0;263.0;-540.0;-464.0;-291.0;-655.0;-581.0;-20.0;254.0;450.0;-713.0;250.0
-496.0;-264.0;262.0;-539.0;-463.0;-290.0;-654.0;-579.0;-22.0;253.0;452.0;-713.0;252.0
-504.0;-256.0;253.0;-532.0;-457.0;-280.0;-650.0;-570.0;-27.0;243.0;461.0;-714.0;260.0
-506.0;-253.0;251.0;-530.0;-455.0;-278.0;-649.0;-568.0;-29.0;242.0;463.0;-714.0;262.0
-508.0;-249.0;249.0;-525.0;-453.0;-277.0;-647.0;-567.0;-32.0;240.0;464.0;-715.0;264.0
-508.0;-247.0;249.0;-523.0;-452.0;-277.0;-646.0;-568.0;-35.0;240.0;465.0;-715.0;264.0
-511.0;-246.0;259.0;-524.0;-458.0;-277.0;-647.0;-577.0;-35.0;257.0;443.0;-721.0;246.0
-516.0;-244.0;261.0;-518.0;-455.0;-255.0;-652.0;-574.0;-31.0;261.0;445.0;-720.0;236.0
-515.0;-255.0;271.0;-526.0;-455.0;-249.0;-652.0;-574.0;-25.0;268.0;445.0;-721.0;231.0
-508.0;-261.0;273.0;-531.0;-460.0;-267.0;-651.0;-579.0;-22.0;271.0;441.0;-722.0;232.0
-503.0;-268.0;275.0;-538.0;-464.0;-277.0;-652.0;-586.0;-19.0;275.0;434.0;-722.0;231.0
-488.0;-286.0;283.0;-555.0;-480.0;-293.0;-654.0;-600.0;-10.0;283.0;414.0;-721.0;228.0
-479.0;-294.0;288.0;-562.0;-490.0;-301.0;-657.0;-607.0;-4.0;288.0;402.0;-720.0;225.0
-471.0;-300.0;290.0;-566.0;-500.0;-310.0;-660.0;-612.0;1.0;292.0;391.0;-718.0;221.0
-459.0;-308.0;293.0;-573.0;-515.0;-322.0;-668.0;-617.0;11.0;300.0;378.0;-713.0;213.0
-437.0;-292.0;323.0;-577.0;-477.0;-348.0;-638.0;-637.0;46.0;351.0;419.0;-751.0;163.0
-453.0;-329.0;309.0;-591.0;-518.0;-333.0;-661.0;-613.0;31.0;312.0;387.0;-720.0;209.0
-452.0;-324.0;299.0;-588.0;-519.0;-331.0;-664.0;-611.0;35.0;303.0;393.0;-717.0;207.0
-450.0;-317.0;289.0;-585.0;-518.0;-333.0;-672.0;-609.0;34.0;296.0;398.0;-710.0;208.0
-442.0;-310.0;283.0;-585.0;-520.0;-343.0;-679.0;-613.0;29.0;298.0;398.0;-705.0;203.0
