InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-569.0;97.0;554.0;-80.0;202.0;453.0;-170.0;358.0;322.0
-569.0;98.0;555.0;-79.0;204.0;454.0;-156.0;357.0;301.0
-533.0;120.0;356.0;23.0;401.0;470.0;-117.0;17.0;378.0
-568.0;95.0;560.0;-71.0;200.0;455.0;-143.0;370.0;309.0
-531.0;116.0;361.0;7.0;359.0;473.0;-155.0;14.0;405.0
-860.0;-707.0;830.0;-651.0;-247.0;-540.0;801.0;642.0;697.0
-285.0;4.0;293.0;-524.0;-45.0;576.0;-75.0;405.0;155.0
-216.0;291.0;26.0;-333.0;31.0;534.0;182.0;225.0;322.0
-443.0;-65.0;193.0;-186.0;-449.0;214.0;132.0;499.0;448.0
-530.0;133.0;358.0;1.0;354.0;469.0;-125.0;16.0;396.0
-406.0;259.0;199.0;235.0;396.0;497.0;-308.0;-126.0;152.0
-485.0;92.0;130.0;-57.0;362.0;609.0;-43.0;-131.0;475.0
-442.0;-152.0;187.0;-124.0;-406.0;108.0;242.0;567.0;632.0
-525.0;138.0;348.0;32.0;417.0;458.0;-9.0;-8.0;337.0
-538.0;139.0;364.0;-15.0;348.0;466.0;-103.0;30.0;434.0
-610.0;58.0;146.0;-385.0;297.0;642.0;11.0;-167.0;603.0
-546.0;130.0;379.0;-15.0;342.0;465.0;-107.0;43.0;420.0
-548.0;127.0;380.0;-17.0;338.0;460.0;-117.0;45.0;406.0
-547.0;119.0;381.0;-17.0;340.0;461.0;-102.0;47.0;392.0
-548.0;168.0;389.0;-10.0;342.0;468.0;-84.0;52.0;411.0
-546.0;142.0;387.0;-15.0;343.0;467.0;-95.0;52.0;398.0
-548.0;136.0;389.0;-14.0;346.0;471.0;-136.0;52.0;422.0
-547.0;147.0;390.0;-18.0;348.0;470.0;-133.0;53.0;411.0
-578.0;245.0;258.0;-409.0;643.0;1035.0;-99.0;207.0;419.0
-565.0;108.0;565.0;3.0;229.0;495.0;-139.0;381.0;360.0
-548.0;187.0;393.0;-18.0;355.0;488.0;-103.0;64.0;458.0
-580.0;60.0;566.0;-9.0;226.0;488.0;-133.0;369.0;395.0
-566.0;1.0;489.0;-122.0;231.0;448.0;-69.0;284.0;364.0
-565.0;-3.0;489.0;-124.0;225.0;445.0;-98.0;287.0;366.0
-545.0;152.0;393.0;-21.0;348.0;486.0;-132.0;62.0;462.0
-261.0;507.0;322.0;352.0;411.0;653.0;-461.0;299.0;218.0
-577.0;82.0;555.0;-1.0;235.0;495.0;-126.0;362.0;364.0
-553.0;5.0;497.0;-37.0;200.0;448.0;-76.0;308.0;402.0
-566.0;75.0;565.0;-78.0;192.0;445.0;-161.0;378.0;301.0
-555.0;39.0;496.0;-48.0;203.0;446.0;-72.0;309.0;378.0
-611.0;240.0;590.0;150.0;134.0;626.0;-134.0;261.0;420.0
-544.0;133.0;395.0;-17.0;347.0;488.0;-137.0;65.0;424.0
-576.0;74.0;555.0;0.0;234.0;495.0;-125.0;357.0;363.0
-578.0;83.0;558.0;-3.0;230.0;492.0;-140.0;367.0;342.0
-582.0;82.0;524.0;-146.0;229.0;447.0;-152.0;304.0;319.0
-611.0;-7.0;556.0;-290.0;118.0;351.0;-139.0;310.0;351.0
-577.0;90.0;552.0;-3.0;233.0;493.0;-107.0;357.0;335.0
-516.0;191.0;428.0;-156.0;434.0;665.0;-235.0;147.0;379.0
-575.0;81.0;545.0;-136.0;212.0;443.0;-156.0;336.0;334.0
-575.0;81.0;550.0;-131.0;206.0;443.0;-176.0;344.0;356.0
-420.0;383.0;140.0;83.0;464.0;502.0;-268.0;-261.0;299.0
-585.0;421.0;473.0;-104.0;388.0;656.0;-12.0;132.0;281.0
-539.0;200.0;398.0;13.0;323.0;503.0;-74.0;101.0;473.0
-569.0;101.0;554.0;-78.0;205.0;454.0;-173.0;361.0;304.0
-484.0;-163.0;232.0;-205.0;-437.0;93.0;67.0;534.0;262.0
-773.0;189.0;616.0;-630.0;72.0;583.0;-149.0;653.0;393.0
-571.0;78.0;556.0;-117.0;205.0;444.0;-156.0;353.0;292.0
-537.0;209.0;400.0;12.0;317.0;501.0;-122.0;103.0;487.0
-578.0;77.0;556.0;0.0;233.0;493.0;-129.0;364.0;354.0
-569.0;94.0;557.0;-79.0;201.0;453.0;-173.0;362.0;303.0
-540.0;204.0;405.0;24.0;313.0;510.0;-45.0;114.0;579.0
-568.0;103.0;556.0;-80.0;201.0;453.0;-176.0;360.0;278.0
-578.0;81.0;553.0;2.0;234.0;495.0;-122.0;357.0;358.0
-683.0;201.0;624.0;349.0;459.0;950.0;-139.0;218.0;339.0
-568.0;96.0;554.0;-79.0;202.0;453.0;-176.0;361.0;319.0
-569.0;104.0;554.0;-79.0;200.0;454.0;-169.0;361.0;320.0
-427.0;-7.0;470.0;124.0;477.0;683.0;45.0;395.0;320.0
-577.0;79.0;555.0;-2.0;231.0;491.0;-112.0;358.0;371.0
-570.0;84.0;548.0;-108.0;207.0;455.0;-141.0;323.0;314.0
-537.0;183.0;407.0;36.0;314.0;506.0;-134.0;108.0;422.0
-571.0;48.0;550.0;-103.0;187.0;445.0;-220.0;331.0;316.0
-565.0;88.0;558.0;-97.0;193.0;442.0;-140.0;364.0;334.0
-564.0;90.0;563.0;-78.0;192.0;443.0;-178.0;372.0;322.0
-565.0;76.0;563.0;-82.0;191.0;446.0;-141.0;378.0;314.0
-579.0;80.0;557.0;-5.0;231.0;490.0;-101.0;356.0;371.0
-577.0;79.0;563.0;1.0;231.0;493.0;-116.0;367.0;355.0
-579.0;56.0;563.0;-7.0;232.0;491.0;-109.0;360.0;345.0
-437.0;20.0;284.0;232.0;498.0;769.0;26.0;114.0;408.0
-535.0;170.0;404.0;43.0;325.0;499.0;-94.0;99.0;413.0
-568.0;52.0;549.0;-122.0;225.0;453.0;-117.0;312.0;320.0
-575.0;87.0;569.0;-18.0;222.0;488.0;-92.0;376.0;373.0
-570.0;32.0;550.0;-128.0;225.0;454.0;-83.0;315.0;314.0
-572.0;-19.0;548.0;-108.0;201.0;453.0;-167.0;315.0;312.0
-571.0;-28.0;549.0;-107.0;201.0;454.0;-170.0;313.0;321.0
-536.0;175.0;399.0;32.0;336.0;493.0;-194.0;91.0;341.0
-579.0;84.0;586.0;-29.0;213.0;477.0;-93.0;398.0;349.0
-568.0;23.0;484.0;-122.0;234.0;447.0;-72.0;284.0;371.0
-612.0;619.0;166.0;-285.0;620.0;801.0;-415.0;-40.0;372.0
-711.0;-710.0;15.0;-676.0;131.0;778.0;661.0;-244.0;255.0
-537.0;240.0;385.0;2.0;357.0;494.0;-93.0;70.0;435.0
-537.0;96.0;379.0;-1.0;381.0;494.0;-142.0;37.0;456.0
-537.0;128.0;376.0;3.0;399.0;494.0;-193.0;27.0;466.0
-223.0;140.0;122.0;946.0;935.0;1253.0;-68.0;-89.0;333.0
-184.0;55.0;-45.0;-2.0;-117.0;503.0;60.0;13.0;481.0
-622.0;210.0;398.0;718.0;1097.0;1328.0;-181.0;44.0;311.0
-929.0;315.0;-79.0;-401.0;957.0;962.0;-123.0;-445.0;419.0
-415.0;-54.0;188.0;223.0;421.0;440.0;-40.0;-172.0;319.0
-209.0;137.0;-70.0;290.0;534.0;459.0;-140.0;-334.0;297.0
-610.0;264.0;457.0;-344.0;201.0;647.0;-94.0;226.0;484.0
-566.0;14.0;440.0;-96.0;150.0;444.0;-229.0;176.0;374.0
-559.0;-2.0;404.0;-82.0;212.0;448.0;-144.0;128.0;296.0
-636.0;364.0;490.0;-202.0;136.0;518.0;-195.0;109.0;410.0
-541.0;276.0;40.0;-319.0;455.0;605.0;-110.0;-252.0;532.0
-279.0;145.0;35.0;453.0;745.0;799.0;-171.0;-244.0;375.0
-415.0;38.0;214.0;228.0;400.0;479.0;-99.0;-138.0;293.0
-385.0;-75.0;205.0;165.0;389.0;539.0;-371.0;-201.0;519.0
-522.0;107.0;349.0;30.0;332.0;485.0;-103.0;62.0;401.0
-522.0;102.0;350.0;34.0;330.0;483.0;-103.0;63.0;372.0
-498.0;101.0;-347.0;-326.0;545.0;613.0;32.0;-175.0;490.0
-390.0;-31.0;313.0;-104.0;340.0;622.0;-185.0;-19.0;360.0
-535.0;76.0;339.0;-11.0;320.0;451.0;-104.0;26.0;380.0
-535.0;160.0;340.0;-16.0;337.0;456.0;-91.0;38.0;381.0
-538.0;250.0;364.0;-2.0;365.0;453.0;-4.0;56.0;305.0
-540.0;138.0;352.0;-15.0;373.0;471.0;-103.0;51.0;417.0
-540.0;103.0;354.0;-10.0;377.0;476.0;-98.0;47.0;457.0
-516.0;51.0;319.0;-30.0;470.0;457.0;-59.0;-162.0;425.0
-533.0;107.0;355.0;12.0;376.0;479.0;-103.0;48.0;467.0
-531.0;117.0;355.0;20.0;372.0;479.0;-74.0;50.0;466.0
-526.0;132.0;354.0;36.0;359.0;480.0;-63.0;56.0;446.0
-525.0;142.0;352.0;37.0;354.0;481.0;-100.0;60.0;437.0
-565.0;85.0;561.0;-80.0;190.0;449.0;-161.0;376.0;303.0
-523.0;145.0;352.0;40.0;347.0;482.0;-70.0;63.0;434.0
-523.0;128.0;350.0;40.0;340.0;481.0;-82.0;63.0;396.0
-379.0;54.0;303.0;409.0;556.0;821.0;-143.0;39.0;272.0
-561.0;97.0;562.0;-71.0;188.0;442.0;-157.0;376.0;326.0
-523.0;94.0;348.0;36.0;329.0;484.0;-91.0;61.0;381.0
-564.0;43.0;552.0;-77.0;201.0;449.0;-145.0;353.0;322.0
-565.0;72.0;550.0;-73.0;211.0;454.0;-163.0;354.0;301.0
-565.0;96.0;551.0;-75.0;213.0;452.0;-158.0;354.0;324.0
-582.0;64.0;567.0;-9.0;226.0;488.0;-114.0;368.0;366.0
-568.0;99.0;557.0;-80.0;203.0;455.0;-190.0;358.0;325.0
-569.0;105.0;554.0;-78.0;201.0;453.0;-183.0;360.0;318.0
-567.0;91.0;557.0;-77.0;203.0;452.0;-172.0;367.0;302.0
-555.0;97.0;563.0;-60.0;196.0;455.0;-183.0;385.0;331.0
-590.0;32.0;564.0;-105.0;247.0;451.0;-152.0;311.0;327.0
-554.0;95.0;566.0;-59.0;192.0;452.0;-187.0;391.0;303.0
-566.0;100.0;558.0;-78.0;197.0;451.0;-183.0;368.0;322.0
-566.0;101.0;559.0;-77.0;200.0;451.0;-169.0;367.0;301.0
-591.0;23.0;573.0;-30.0;214.0;464.0;-190.0;362.0;273.0
-559.0;85.0;572.0;17.0;215.0;494.0;-120.0;396.0;348.0
-568.0;84.0;560.0;-78.0;201.0;453.0;-185.0;370.0;312.0
-580.0;60.0;566.0;-12.0;224.0;488.0;-127.0;368.0;369.0
-566.0;108.0;541.0;-79.0;221.0;465.0;-195.0;340.0;343.0
-569.0;94.0;555.0;-79.0;203.0;453.0;-193.0;362.0;306.0
-405.0;264.0;157.0;-144.0;-426.0;385.0;-235.0;409.0;253.0
-567.0;91.0;556.0;-75.0;205.0;455.0;-172.0;360.0;297.0
-571.0;101.0;559.0;-89.0;201.0;452.0;-172.0;361.0;310.0
-581.0;64.0;567.0;-13.0;224.0;487.0;-119.0;370.0;353.0
-580.0;95.0;578.0;-25.0;212.0;476.0;-133.0;389.0;369.0
-582.0;69.0;563.0;-14.0;226.0;485.0;-132.0;366.0;347.0
-429.0;225.0;540.0;298.0;170.0;638.0;-53.0;468.0;308.0
-579.0;65.0;563.0;-4.0;230.0;491.0;-123.0;369.0;359.0
-546.0;-771.0;411.0;12.0;-583.0;134.0;860.0;425.0;427.0
-573.0;94.0;591.0;-55.0;296.0;454.0;-75.0;336.0;345.0
-578.0;79.0;562.0;1.0;230.0;493.0;-133.0;370.0;347.0
