InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
690.0;122.0;550.0;-141.0;38.0;24.0;-179.0
809.0;272.0;199.0;197.0;128.0;379.0;117.0
-202.0;389.0;-944.0;474.0;-153.0;208.0;551.0
706.0;250.0;402.0;-132.0;-102.0;-378.0;503.0
796.0;84.0;226.0;36.0;93.0;385.0;-68.0
193.0;-25.0;799.0;-98.0;-462.0;312.0;-107.0
604.0;-402.0;-525.0;-470.0;381.0;-565.0;-304.0
-85.0;453.0;-820.0;-345.0;561.0;-392.0;685.0
-79.0;208.0;-889.0;319.0;26.0;36.0;656.0
802.0;109.0;101.0;-154.0;99.0;416.0;42.0
861.0;200.0;268.0;52.0;222.0;467.0;100.0
529.0;229.0;626.0;258.0;-340.0;34.0;478.0
842.0;272.0;-96.0;193.0;272.0;586.0;259.0
814.0;165.0;349.0;57.0;162.0;480.0;-31.0
-197.0;297.0;-813.0;515.0;50.0;180.0;688.0
786.0;207.0;534.0;-97.0;231.0;574.0;-22.0
726.0;71.0;381.0;11.0;1.0;332.0;-63.0
-421.0;264.0;-671.0;660.0;-140.0;-273.0;384.0
930.0;425.0;110.0;156.0;211.0;361.0;372.0
792.0;75.0;246.0;-42.0;13.0;289.0;-74.0
-352.0;213.0;-797.0;598.0;12.0;349.0;880.0
766.0;81.0;336.0;-69.0;6.0;297.0;-79.0
844.0;203.0;37.0;110.0;173.0;472.0;105.0
812.0;34.0;182.0;-32.0;-7.0;217.0;-131.0
793.0;73.0;213.0;-14.0;52.0;354.0;-77.0
-323.0;322.0;-683.0;711.0;49.0;108.0;724.0
-6.0;514.0;-675.0;815.0;79.0;-29.0;631.0
736.0;413.0;-339.0;204.0;420.0;562.0;323.0
-186.0;560.0;-758.0;572.0;360.0;348.0;722.0
-460.0;257.0;-721.0;348.0;366.0;197.0;506.0
-202.0;485.0;-683.0;789.0;14.0;-78.0;583.0
