InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-158.0;1566;1120.0;486;-1002.0;-459.0;511.0;-757.0;-486;-424.0;-877.0;1566;-907.0
31.0;16;-53.0;-5;-106.0;-35.0;52.0;-604.0;5;-124.0;-105.0;16;-261.0
-309.0;-12;0.0;-20;234.0;201.0;241.0;187.0;20;394.0;302.0;-12;52.0
239.0;-2432;-158.0;-1989;513.0;65.0;-285.0;582.0;1989;273.0;445.0;-2432;568.0
25.0;-25;67.0;31;252.0;311.0;-194.0;-219.0;-31;75.0;473.0;-25;82.0
12.0;-25;111.0;17;83.0;39.0;34.0;318.0;-17;-137.0;4.0;-25;181.0
125.0;-2114;-260.0;-409;538.0;118.0;-99.0;176.0;409;591.0;234.0;-2114;191.0
-167.0;-99;172.0;-190;243.0;77.0;-633.0;-338.0;190;17.0;166.0;-99;40.0
-41.0;576;475.0;291;51.0;456.0;17.0;-169.0;-291;450.0;538.0;576;-251.0
-55.0;83;-118.0;-85;-202.0;-183.0;-43.0;-132.0;85;-252.0;-109.0;83;185.0
30.0;-60;-170.0;62;-96.0;-176.0;67.0;-82.0;-62;-51.0;-163.0;-60;258.0
-661.0;3;208.0;-26;377.0;361.0;261.0;638.0;26;-545.0;161.0;3;573.0
10.0;31;-425.0;4;-62.0;-24.0;-212.0;1044.0;-4;-165.0;-234.0;31;34.0
57.0;-17;-36.0;52;-144.0;-94.0;-140.0;-147.0;-52;-523.0;-370.0;-17;-142.0
-207.0;27;314.0;-23;88.0;367.0;148.0;87.0;23;409.0;175.0;27;-108.0
98.0;19;-691.0;2;-298.0;26.0;92.0;391.0;-2;-278.0;-215.0;19;-105.0
64.0;-59;75.0;37;-74.0;42.0;2.0;58.0;-37;-37.0;8.0;-59;-105.0
144.0;-160;-93.0;46;120.0;104.0;-74.0;27.0;-46;-15.0;45.0;-160;46.0
302.0;-5;102.0;21;-168.0;151.0;95.0;-177.0;-21;-386.0;-44.0;-5;-129.0
165.0;22;-1832.0;-2;13.0;-14.0;-578.0;229.0;2;-90.0;-23.0;22;-155.0
36.0;-62;156.0;-9;404.0;165.0;-202.0;-160.0;9;149.0;326.0;-62;-128.0
-103.0;-10;226.0;34;316.0;171.0;41.0;497.0;-34;394.0;428.0;-10;437.0
33.0;-3;234.0;3;-138.0;-144.0;28.0;255.0;-3;-240.0;-374.0;-3;145.0
406.0;-10;-318.0;-45;-181.0;-892.0;36.0;-522.0;45;113.0;-842.0;-10;-158.0
-278.0;2787;733.0;1367;629.0;159.0;-191.0;1267.0;-1367;313.0;521.0;2787;457.0
37.0;-13;-273.0;91;-20.0;52.0;-106.0;-39.0;-91;-161.0;-71.0;-13;-109.0
124.0;-931;1062.0;5937;200.0;-53.0;279.0;-195.0;-5937;-51.0;-91.0;-931;-65.0
92.0;-1422;-200.0;-4031;3.0;149.0;-223.0;-45.0;4031;-296.0;89.0;-1422;-77.0
-20.0;-95;-135.0;-13;267.0;-144.0;-196.0;594.0;13;261.0;113.0;-95;512.0
200.0;290;-314.0;-1153;414.0;143.0;-306.0;521.0;1153;284.0;380.0;290;413.0
-536.0;-105;-110.0;-69;-207.0;-132.0;173.0;61.0;69;19.0;-280.0;-105;7.0
325.0;-26;30.0;38;-711.0;-508.0;163.0;460.0;-38;-985.0;-1190.0;-26;-23.0
23.0;-7;-569.0;8;-33.0;14.0;-434.0;614.0;-8;-40.0;-18.0;-7;-513.0
-15.0;-23;-155.0;-4;182.0;156.0;-95.0;303.0;4;5.0;166.0;-23;269.0
206.0;62;-52.0;-42;112.0;-218.0;-361.0;275.0;42;-128.0;-191.0;62;284.0
640.0;93;35.0;97;-702.0;-783.0;-15.0;-183.0;-97;-245.0;-926.0;93;-360.0
176.0;3638;245.0;1747;-671.0;141.0;182.0;-671.0;-1747;-501.0;-395.0;3638;-698.0
