InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-3.0;33;127.0;37;-53.0;-10.0;16.0;-72.0;-37;-148.0;-119.0;33;-100.0
-40.0;22;111.0;53;-5.0;-27.0;14.0;-66.0;-53;-156.0;-122.0;22;-35.0
19.0;29;43.0;56;11.0;-26.0;-32.0;-8.0;-56;-118.0;-85.0;29;3.0
-7.0;-28;-2.0;26;50.0;-17.0;-42.0;92.0;-26;-52.0;-30.0;-28;44.0
-5.0;-25;-2.0;28;20.0;-20.0;-50.0;32.0;-28;-57.0;19.0;-25;39.0
-10.0;-22;-52.0;-5;-4.0;-22.0;-45.0;108.0;5;-84.0;-81.0;-22;159.0
-33.0;29;-48.0;-20;71.0;-72.0;-15.0;81.0;20;-372.0;-133.0;29;89.0
-25.0;-43;-56.0;-3;-45.0;-45.0;-25.0;87.0;3;-120.0;-66.0;-43;101.0
-7.0;26;-24.0;-21;-36.0;-37.0;-28.0;-6.0;21;-78.0;-28.0;26;37.0
-50.0;-71;83.0;12;-98.0;-3.0;67.0;18.0;-12;-77.0;-53.0;-71;-9.0
-73.0;-68;154.0;-7;-99.0;-24.0;71.0;-34.0;7;-96.0;-55.0;-68;1.0
-39.0;-49;81.0;14;-43.0;17.0;-39.0;98.0;-14;86.0;69.0;-49;21.0
11.0;-55;-55.0;-1;59.0;-69.0;-11.0;-49.0;1;-125.0;-168.0;-55;10.0
9.0;-10;28.0;-15;-39.0;-3.0;19.0;0.0;15;-88.0;-44.0;-10;-20.0
2.0;6;15.0;-13;-13.0;25.0;13.0;13.0;13;-49.0;-24.0;6;-3.0
32.0;20;11.0;27;-33.0;19.0;2.0;-60.0;-27;-81.0;-25.0;20;-43.0
27.0;0;19.0;-7;-5.0;6.0;-9.0;-12.0;7;-98.0;-59.0;0;40.0
-352.0;-73;-189.0;55;-234.0;-490.0;-1.0;149.0;-55;-4.0;-324.0;-73;-48.0
30.0;-36;-2.0;-29;-8.0;-11.0;4.0;18.0;29;-66.0;-20.0;-36;-32.0
18.0;-45;-17.0;-7;-48.0;-2.0;0.0;1.0;7;-42.0;-27.0;-45;-4.0
30.0;-2;39.0;7;-25.0;39.0;6.0;-31.0;-7;-93.0;-34.0;-2;-6.0
-5.0;56;-2.0;39;-19.0;38.0;-2.0;9.0;-39;-49.0;-5.0;56;-8.0
-36.0;32;176.0;43;-62.0;72.0;87.0;30.0;-43;-21.0;-87.0;32;39.0
14.0;-60;24.0;53;-62.0;33.0;-14.0;38.0;-53;-91.0;-22.0;-60;11.0
-47.0;18;22.0;-66;12.0;-1.0;33.0;160.0;66;-43.0;-85.0;18;145.0
-15.0;-70;15.0;47;-17.0;30.0;8.0;3.0;-47;-69.0;-38.0;-70;2.0
6.0;-50;36.0;-5;-9.0;4.0;-1.0;-20.0;5;-58.0;-6.0;-50;3.0
17.0;-86;7.0;-3;7.0;41.0;3.0;2.0;3;-46.0;-25.0;-86;9.0
-5.0;37;49.0;-44;-37.0;148.0;81.0;-29.0;44;18.0;95.0;37;-8.0
-122.0;18;85.0;-7;-15.0;248.0;239.0;-141.0;7;29.0;200.0;18;-92.0
-26.0;-13;77.0;11;-91.0;160.0;66.0;-66.0;-11;31.0;3.0;-13;-38.0
-23.0;-13;7.0;15;-29.0;7.0;9.0;0.0;-15;-47.0;-38.0;-13;-7.0
-9.0;-32;-5.0;-36;0.0;38.0;9.0;-12.0;36;-47.0;-31.0;-32;-17.0
-27.0;-35;30.0;-30;-21.0;-9.0;15.0;5.0;30;-67.0;-59.0;-35;14.0
-31.0;-57;32.0;-31;-22.0;18.0;-14.0;112.0;31;-41.0;-23.0;-57;113.0
83.0;20;-24.0;-18;16.0;-22.0;-82.0;14.0;18;-127.0;-75.0;20;8.0
-219.0;-35;64.0;35;-148.0;30.0;242.0;-422.0;-35;-107.0;-9.0;-35;-193.0
-73.0;26;-371.0;-23;151.0;209.0;-156.0;290.0;23;225.0;235.0;26;337.0
69.0;74;-25.0;-57;56.0;-12.0;-39.0;20.0;57;-74.0;-2.0;74;7.0
86.0;-62;94.0;-202;-6.0;283.0;-87.0;-37.0;202;153.0;259.0;-62;-119.0
17.0;-4;-7.0;-15;-77.0;135.0;0.0;41.0;15;-11.0;0.0;-4;25.0
81.0;87;17.0;-54;66.0;-28.0;-23.0;26.0;54;-46.0;12.0;87;16.0
10.0;16;141.0;-49;112.0;44.0;59.0;37.0;49;11.0;47.0;16;23.0
-27.0;314;77.0;-155;14.0;4.0;8.0;124.0;155;-93.0;-21.0;314;122.0
-269.0;1754;160.0;103;155.0;-248.0;-221.0;1324.0;-103;-597.0;8.0;1754;911.0
-91.0;623;381.0;-235;-28.0;15.0;-286.0;-267.0;235;342.0;124.0;623;-328.0
79.0;11;39.0;-13;-48.0;16.0;-10.0;83.0;13;23.0;-58.0;11;139.0
67.0;80;86.0;-30;-65.0;8.0;33.0;-68.0;30;-21.0;-4.0;80;-76.0
55.0;-15;113.0;-48;-140.0;6.0;25.0;159.0;48;39.0;-29.0;-15;45.0
-153.0;-83;471.0;99;-118.0;137.0;90.0;13.0;-99;-160.0;-94.0;-83;-282.0
56.0;-37;-58.0;46;37.0;-38.0;-42.0;40.0;-46;-180.0;-131.0;-37;10.0
72.0;-4;6.0;11;87.0;-37.0;-30.0;14.0;-11;-124.0;-98.0;-4;32.0
56.0;16;394.0;17;-117.0;5.0;187.0;-495.0;-17;-43.0;-59.0;16;-555.0
4.0;-18;75.0;-22;-134.0;9.0;48.0;-216.0;22;-145.0;-105.0;-18;-230.0
58.0;13;27.0;-36;3.0;40.0;-7.0;-80.0;36;-194.0;-124.0;13;-39.0
78.0;-24;-94.0;38;76.0;13.0;-93.0;63.0;-38;-94.0;-122.0;-24;67.0
45.0;33;-168.0;12;-45.0;-26.0;-81.0;192.0;-12;-37.0;-5.0;33;177.0
50.0;31;25.0;19;71.0;8.0;11.0;52.0;-19;-79.0;-7.0;31;89.0
70.0;3;-43.0;0;14.0;59.0;-57.0;21.0;0;-54.0;27.0;3;49.0
53.0;53;-54.0;40;-19.0;28.0;-18.0;-10.0;-40;-20.0;-21.0;53;-32.0
-371.0;1459;278.0;1211;461.0;594.0;-47.0;200.0;-1211;708.0;437.0;1459;435.0
2.0;19;-26.0;12;-12.0;55.0;-39.0;142.0;-12;-40.0;-8.0;19;88.0
33.0;-8;13.0;2;-191.0;37.0;-26.0;-131.0;-2;-126.0;-21.0;-8;-14.0
43.0;-20;25.0;8;104.0;100.0;34.0;-3.0;-8;-87.0;-11.0;-20;49.0
52.0;44;-73.0;19;75.0;109.0;-55.0;86.0;-19;84.0;151.0;44;113.0
129.0;72;-205.0;-47;160.0;111.0;-273.0;60.0;47;10.0;150.0;72;-107.0
54.0;8;-111.0;41;23.0;6.0;-112.0;44.0;-41;-68.0;-60.0;8;36.0
84.0;27;-66.0;43;9.0;26.0;-63.0;-11.0;-43;48.0;57.0;27;-20.0
189.0;1;173.0;-31;299.0;-54.0;-69.0;257.0;31;53.0;56.0;1;189.0
38.0;-51;-72.0;-3;205.0;33.0;-132.0;201.0;3;29.0;172.0;-51;245.0
64.0;77;425.0;-83;150.0;-80.0;64.0;69.0;83;86.0;-22.0;77;-146.0
11.0;34;-66.0;-39;-35.0;84.0;-41.0;66.0;39;27.0;96.0;34;54.0
28.0;-22;30.0;-22;-10.0;54.0;7.0;-21.0;22;-58.0;11.0;-22;11.0
55.0;-33;46.0;-2;10.0;68.0;47.0;-78.0;2;-65.0;6.0;-33;-11.0
53.0;-17;49.0;-53;30.0;47.0;45.0;-21.0;53;5.0;40.0;-17;2.0
-23.0;-506;-21.0;-238;52.0;54.0;-1.0;28.0;238;16.0;61.0;-506;61.0
23.0;-32;-41.0;26;24.0;-25.0;-64.0;47.0;-26;-49.0;-49.0;-32;-11.0
64.0;-21;55.0;62;80.0;-30.0;-99.0;136.0;-62;5.0;4.0;-21;72.0
-30.0;28;-53.0;6;-2.0;163.0;-46.0;-185.0;-6;61.0;83.0;28;-103.0
66.0;11;-238.0;-35;144.0;149.0;-176.0;-313.0;35;-129.0;199.0;11;-184.0
-13.0;-5;-90.0;7;-88.0;129.0;-61.0;-70.0;-7;-138.0;-66.0;-5;-5.0
278.0;39;-445.0;-26;-476.0;-44.0;-280.0;-79.0;26;-564.0;-287.0;39;461.0
67.0;-19;-9.0;57;29.0;-62.0;-92.0;115.0;-57;-1.0;-28.0;-19;93.0
2.0;-23;-11.0;48;-164.0;28.0;-24.0;-22.0;-48;-98.0;-81.0;-23;-41.0
-165.0;-492;-255.0;-109;151.0;-140.0;-256.0;472.0;109;138.0;155.0;-492;250.0
69.0;5;-54.0;-57;15.0;22.0;-86.0;91.0;57;-62.0;23.0;5;21.0
89.0;3;0.0;-59;-11.0;6.0;-84.0;136.0;59;-33.0;25.0;3;71.0
57.0;-8;32.0;32;25.0;41.0;82.0;-38.0;-32;-157.0;-149.0;-8;10.0
173.0;65;-102.0;-89;295.0;1.0;152.0;69.0;89;-187.0;-31.0;65;-39.0
-38.0;175;113.0;-10;93.0;49.0;-76.0;-29.0;10;28.0;68.0;175;-43.0
-21.0;2;-174.0;-53;32.0;-39.0;-32.0;11.0;53;-123.0;-119.0;2;165.0
274.0;-120;-756.0;-1091;-74.0;-456.0;-286.0;513.0;1091;-533.0;-460.0;-120;802.0
36.0;-12;-56.0;64;-35.0;41.0;-8.0;50.0;-64;-124.0;-45.0;-12;-13.0
103.0;182;112.0;-180;131.0;245.0;65.0;111.0;180;-137.0;113.0;182;234.0
28.0;-1;47.0;-72;92.0;44.0;70.0;127.0;72;-80.0;14.0;-1;96.0
53.0;-40;25.0;-63;9.0;-47.0;29.0;36.0;63;-59.0;23.0;-40;-3.0
36.0;-10;26.0;4;-35.0;5.0;-44.0;24.0;-4;-67.0;-22.0;-10;27.0
-41.0;-22;-41.0;19;34.0;-1.0;-27.0;81.0;-19;-112.0;-92.0;-22;107.0
92.0;31;5.0;-26;-36.0;62.0;-31.0;-111.0;26;110.0;149.0;31;-164.0
179.0;-24;257.0;-16;112.0;211.0;-50.0;-212.0;16;38.0;55.0;-24;-122.0
38.0;30;73.0;-34;-36.0;81.0;27.0;-73.0;34;-79.0;-16.0;30;-31.0
42.0;22;13.0;-22;-72.0;25.0;16.0;-10.0;22;-160.0;-79.0;22;-24.0
41.0;32;-3.0;-5;28.0;34.0;10.0;-49.0;5;-67.0;-30.0;32;-10.0
57.0;-3;-7.0;10;-28.0;27.0;18.0;13.0;-10;5.0;23.0;-3;14.0
-54.0;-10;-13.0;-23;86.0;70.0;30.0;270.0;23;191.0;127.0;-10;209.0
-44.0;-10;17.0;-25;14.0;23.0;3.0;87.0;25;42.0;34.0;-10;128.0
-64.0;-10;-14.0;-25;27.0;-32.0;19.0;97.0;25;-16.0;-15.0;-10;87.0
-267.0;42;-209.0;-26;130.0;-91.0;-1.0;176.0;26;42.0;15.0;42;181.0
-99.0;12;-26.0;2;-22.0;-15.0;-10.0;64.0;-2;16.0;58.0;12;23.0
-79.0;-12;-22.0;10;-1.0;-18.0;-6.0;26.0;-10;-18.0;38.0;-12;32.0
-60.0;-1;21.0;4;13.0;-14.0;23.0;-25.0;-4;-69.0;45.0;-1;21.0
-1.0;14;-5.0;6;26.0;5.0;-10.0;13.0;-6;-97.0;-3.0;14;25.0
-21.0;18;56.0;3;-10.0;45.0;0.0;27.0;-3;-27.0;4.0;18;14.0
17.0;8;31.0;-5;-54.0;25.0;67.0;-103.0;5;30.0;-75.0;8;-12.0
436.0;34;214.0;25;108.0;375.0;94.0;-141.0;-25;692.0;-178.0;34;112.0
61.0;-70;30.0;10;-16.0;64.0;32.0;-85.0;-10;-169.0;-75.0;-70;-41.0
4.0;17;-34.0;-20;-101.0;6.0;-25.0;98.0;20;-64.0;-82.0;17;33.0
-33.0;-31;60.0;7;-94.0;-32.0;44.0;-6.0;-7;-173.0;-160.0;-31;-6.0
-28.0;33;86.0;7;8.0;-42.0;53.0;-36.0;-7;-138.0;-106.0;33;-41.0
-26.0;42;66.0;-3;-24.0;-60.0;90.0;-13.0;3;-120.0;-142.0;42;-38.0
30.0;21;51.0;1;-169.0;22.0;-16.0;-105.0;-1;-15.0;-111.0;21;-112.0
22.0;17;64.0;24;-76.0;20.0;24.0;-122.0;-24;-163.0;-98.0;17;-98.0
7.0;4;115.0;15;-115.0;-109.0;88.0;-72.0;-15;-95.0;-197.0;4;-44.0
-3.0;-33;95.0;-32;-112.0;-50.0;18.0;46.0;32;-135.0;-121.0;-33;-77.0
62.0;20;14.0;-31;-217.0;-65.0;-147.0;51.0;31;123.0;-12.0;20;-64.0
24.0;-71;104.0;25;-57.0;-14.0;6.0;-32.0;-25;-1.0;3.0;-71;-101.0
-15.0;52;-122.0;-14;-120.0;249.0;26.0;-225.0;14;-70.0;-78.0;52;-150.0
127.0;-41;45.0;-26;60.0;127.0;-36.0;27.0;26;-9.0;-18.0;-41;-11.0
45.0;-46;43.0;59;-34.0;27.0;-52.0;13.0;-59;-65.0;-41.0;-46;-61.0
47.0;13;-38.0;-34;-12.0;16.0;-8.0;22.0;34;-88.0;-77.0;13;26.0
12.0;-3;24.0;16;10.0;60.0;10.0;53.0;-16;-45.0;6.0;-3;23.0
-6.0;-11;43.0;-23;12.0;55.0;18.0;7.0;23;-19.0;49.0;-11;9.0
-37.0;11;-6.0;13;-1.0;17.0;6.0;60.0;-13;-15.0;15.0;11;36.0
-41.0;1;32.0;46;-22.0;17.0;-9.0;80.0;-46;-6.0;0.0;1;35.0
12.0;0;-56.0;-20;133.0;68.0;-45.0;134.0;20;37.0;85.0;0;161.0
-13.0;-29;-9.0;-17;45.0;45.0;-11.0;-20.0;17;-27.0;31.0;-29;10.0
41.0;22;29.0;-16;16.0;33.0;-39.0;64.0;16;-35.0;19.0;22;56.0
50.0;13;-32.0;-18;35.0;50.0;-20.0;51.0;18;-31.0;42.0;13;63.0
43.0;16;-23.0;-6;-5.0;40.0;-22.0;58.0;6;-11.0;12.0;16;37.0
19.0;19;41.0;-5;-27.0;13.0;9.0;-73.0;5;-51.0;-36.0;19;-18.0
31.0;23;50.0;-11;-30.0;33.0;-5.0;-46.0;11;-28.0;-17.0;23;-2.0
0.0;-35;30.0;46;-44.0;50.0;36.0;-29.0;-46;-54.0;-49.0;-35;-25.0
-37.0;-22;-156.0;24;-141.0;-214.0;-65.0;70.0;-24;-212.0;-211.0;-22;-8.0
-17.0;-13;81.0;-34;-35.0;-6.0;25.0;31.0;34;-107.0;-66.0;-13;14.0
-5.0;-3;-20.0;3;-30.0;13.0;15.0;-4.0;-3;-64.0;-53.0;-3;2.0
6.0;11;30.0;-4;-25.0;29.0;1.0;-14.0;4;-72.0;-45.0;11;2.0
2.0;11;58.0;16;-13.0;24.0;11.0;-21.0;-16;-52.0;-8.0;11;10.0
-77.0;-7;133.0;11;84.0;69.0;72.0;8.0;-11;21.0;100.0;-7;25.0
1.0;-22;-86.0;0;-51.0;65.0;-9.0;58.0;0;-21.0;71.0;-22;1.0
103.0;3;-4.0;-14;31.0;68.0;-17.0;19.0;14;-61.0;-37.0;3;-3.0
49.0;-10;21.0;3;-83.0;-10.0;23.0;13.0;-3;-67.0;-37.0;-10;-19.0
-1.0;-11;7.0;-4;-118.0;-18.0;3.0;-61.0;4;-190.0;-128.0;-11;-44.0
22.0;-24;84.0;20;-106.0;-56.0;36.0;-38.0;-20;-117.0;-111.0;-24;-76.0
-23.0;-52;69.0;2;46.0;32.0;9.0;80.0;-2;1.0;35.0;-52;62.0
-16.0;-24;45.0;-20;52.0;19.0;9.0;59.0;20;-41.0;15.0;-24;55.0
45.0;-24;64.0;107;-6.0;60.0;8.0;113.0;-107;-42.0;-3.0;-24;108.0
2.0;18;-19.0;-1;8.0;77.0;22.0;76.0;1;46.0;46.0;18;113.0
-28.0;-13;26.0;10;74.0;48.0;12.0;65.0;-10;-27.0;-13.0;-13;80.0
2.0;-17;-19.0;-39;25.0;57.0;6.0;45.0;39;-68.0;-24.0;-17;40.0
-13.0;-42;48.0;3;-16.0;50.0;21.0;30.0;-3;-33.0;-11.0;-42;12.0
2.0;7;32.0;-4;-1.0;5.0;16.0;-39.0;4;-43.0;-32.0;7;6.0
4.0;-7;51.0;-4;-13.0;37.0;18.0;-67.0;4;-67.0;1.0;-7;5.0
25.0;-27;47.0;19;-28.0;54.0;3.0;-35.0;-19;-73.0;-30.0;-27;-13.0
4.0;10;-29.0;-8;-35.0;139.0;-7.0;-32.0;8;-85.0;8.0;10;-16.0
-44.0;35;-73.0;-66;-125.0;128.0;6.0;49.0;66;-55.0;32.0;35;38.0
37.0;10;11.0;64;-6.0;4.0;0.0;-13.0;-64;-72.0;-28.0;10;-3.0
114.0;-10;454.0;15;643.0;170.0;130.0;-289.0;-15;515.0;424.0;-10;-75.0
63.0;-24;12.0;27;249.0;62.0;79.0;23.0;-27;-69.0;23.0;-24;0.0
-26.0;-32;23.0;50;83.0;29.0;34.0;-29.0;-50;-25.0;11.0;-32;9.0
-50.0;-20;64.0;94;80.0;17.0;74.0;8.0;-94;-34.0;-124.0;-20;13.0
-23.0;-21;91.0;86;60.0;-24.0;86.0;-30.0;-86;-75.0;-33.0;-21;18.0
16.0;-1;2.0;-12;-55.0;18.0;-1.0;24.0;12;-32.0;-30.0;-1;7.0
28.0;41;-4.0;15;-5.0;54.0;-14.0;12.0;-15;-36.0;-13.0;41;-11.0
28.0;-51;45.0;-58;20.0;17.0;-35.0;53.0;58;-54.0;-5.0;-51;14.0
9.0;-7;-28.0;-22;8.0;-36.0;59.0;-54.0;22;49.0;-134.0;-7;-57.0
31.0;19;51.0;-57;19.0;36.0;-24.0;53.0;57;-61.0;6.0;19;24.0
6.0;-14;-9.0;-10;-2.0;-11.0;-47.0;81.0;10;-47.0;-13.0;-14;37.0
56.0;-51;31.0;46;-125.0;-45.0;-19.0;-88.0;-46;-91.0;25.0;-51;-102.0
20.0;-19;0.0;-44;0.0;16.0;-64.0;53.0;44;-69.0;-32.0;-19;24.0
248.0;10;-192.0;28;-87.0;153.0;-155.0;-188.0;-28;152.0;51.0;10;-320.0
45.0;7;17.0;3;36.0;43.0;-8.0;47.0;-3;-45.0;2.0;7;19.0
71.0;42;82.0;-29;5.0;35.0;-35.0;-53.0;29;32.0;5.0;42;-44.0
24.0;-10;6.0;-4;31.0;54.0;5.0;51.0;4;-60.0;21.0;-10;6.0
45.0;-24;-15.0;-18;36.0;80.0;7.0;28.0;18;-40.0;54.0;-24;-16.0
33.0;18;-79.0;5;96.0;5.0;-73.0;12.0;-5;-94.0;-105.0;18;51.0
17.0;41;-39.0;-6;50.0;-18.0;-25.0;108.0;6;-50.0;-39.0;41;105.0
44.0;11;0.0;14;23.0;62.0;20.0;11.0;-14;7.0;33.0;11;-18.0
17.0;-1;-17.0;8;-43.0;-3.0;-21.0;-12.0;-8;-124.0;-55.0;-1;-17.0
-30.0;-18;30.0;-24;-12.0;15.0;11.0;76.0;24;-2.0;4.0;-18;63.0
-37.0;17;39.0;-27;23.0;52.0;32.0;-41.0;27;-10.0;40.0;17;0.0
-16.0;-16;41.0;-8;-24.0;56.0;33.0;-114.0;8;-94.0;27.0;-16;-72.0
136.0;-22;-117.0;-34;7.0;-77.0;-125.0;138.0;34;-92.0;-110.0;-22;125.0
56.0;38;-55.0;-32;7.0;-8.0;-63.0;-7.0;32;-117.0;-95.0;38;6.0
38.0;21;-26.0;-23;-30.0;1.0;-64.0;-69.0;23;-143.0;-130.0;21;-17.0
32.0;-10;-20.0;-25;-33.0;38.0;-53.0;-87.0;25;-155.0;-109.0;-10;-27.0
25.0;-41;78.0;-32;14.0;49.0;-28.0;-68.0;32;-66.0;-28.0;-41;-65.0
88.0;26;160.0;-13;-63.0;4.0;-23.0;-191.0;13;-69.0;-83.0;26;-259.0
13.0;-24;54.0;48;-49.0;25.0;14.0;-97.0;-48;-19.0;-9.0;-24;-92.0
-12.0;25;39.0;12;-45.0;22.0;4.0;-86.0;-12;-24.0;-20.0;25;-66.0
16.0;16;-9.0;19;-19.0;10.0;36.0;63.0;-19;-76.0;-88.0;16;42.0
-7.0;28;-6.0;19;-57.0;11.0;43.0;65.0;-19;-87.0;-47.0;28;59.0
-7.0;8;74.0;16;-114.0;16.0;8.0;-108.0;-16;-64.0;-24.0;8;-113.0
43.0;11;-6.0;-4;-37.0;-12.0;-10.0;9.0;4;-126.0;-85.0;11;-15.0
7.0;-51;20.0;27;-53.0;-5.0;-9.0;4.0;-27;-98.0;-87.0;-51;-9.0
26.0;-10;51.0;-23;-38.0;-5.0;26.0;-28.0;23;-100.0;-56.0;-10;-37.0
-9.0;16;34.0;13;-34.0;9.0;13.0;-84.0;-13;-110.0;-90.0;16;-35.0
22.0;-14;24.0;21;-55.0;3.0;29.0;-23.0;-21;-124.0;-47.0;-14;-38.0
3.0;8;9.0;-12;-32.0;10.0;3.0;5.0;12;-91.0;-71.0;8;12.0
7.0;-3;2.0;-21;-94.0;26.0;-27.0;3.0;21;-50.0;-21.0;-3;1.0
35.0;31;14.0;12;-138.0;-83.0;-70.0;-56.0;-12;-157.0;-139.0;31;-91.0
25.0;39;13.0;26;-119.0;-13.0;-23.0;-77.0;-26;-155.0;-132.0;39;-83.0
55.0;20;60.0;17;-73.0;38.0;-2.0;-95.0;-17;-138.0;-71.0;20;-80.0
49.0;23;41.0;16;-84.0;45.0;-51.0;-51.0;-16;-42.0;-8.0;23;-53.0
53.0;5;13.0;28;-70.0;56.0;-20.0;-59.0;-28;-48.0;-45.0;5;-50.0
35.0;-14;26.0;-17;-69.0;54.0;-15.0;-59.0;17;-105.0;-48.0;-14;-59.0
32.0;20;15.0;-3;-114.0;41.0;-32.0;-81.0;3;-82.0;-63.0;20;-87.0
2.0;-37;41.0;9;-15.0;24.0;29.0;-12.0;-9;-41.0;-45.0;-37;-3.0
24.0;-18;2.0;64;-15.0;29.0;-12.0;-20.0;-64;-67.0;-11.0;-18;23.0
41.0;11;11.0;32;-12.0;14.0;-26.0;37.0;-32;-43.0;27.0;11;36.0
28.0;52;17.0;-26;20.0;28.0;-9.0;15.0;26;-31.0;4.0;52;25.0
30.0;-11;12.0;-9;-20.0;28.0;-26.0;8.0;9;-42.0;-13.0;-11;-5.0
-22.0;-6;44.0;-35;-16.0;-57.0;32.0;90.0;35;-116.0;-77.0;-6;91.0
-7.0;4;-4.0;-23;-55.0;-10.0;45.0;61.0;23;-100.0;-79.0;4;91.0
-18.0;-21;12.0;27;-60.0;-31.0;25.0;43.0;-27;-84.0;-47.0;-21;37.0
-18.0;-41;-18.0;80;-59.0;18.0;21.0;-48.0;-80;-67.0;-30.0;-41;-32.0
-27.0;-14;13.0;53;-88.0;28.0;-11.0;-19.0;-53;-30.0;3.0;-14;-57.0
-16.0;18;44.0;-9;-82.0;57.0;15.0;-14.0;9;-73.0;-52.0;18;-49.0
10.0;16;14.0;4;-35.0;-3.0;-33.0;-54.0;-4;-79.0;-77.0;16;-83.0
0.0;-3;99.0;-20;8.0;7.0;-16.0;-53.0;20;-112.0;-48.0;-3;-72.0
65.0;-24;-9.0;-28;-47.0;25.0;-2.0;35.0;28;-39.0;-4.0;-24;6.0
39.0;-40;-68.0;7;-61.0;30.0;-44.0;23.0;-7;-77.0;-41.0;-40;32.0
51.0;1;112.0;-29;-37.0;16.0;48.0;-102.0;29;-102.0;-56.0;1;-68.0
69.0;0;60.0;-22;-47.0;74.0;36.0;-41.0;22;-26.0;-32.0;0;-17.0
33.0;-11;60.0;38;-34.0;46.0;29.0;-19.0;-38;-49.0;-27.0;-11;24.0
-5.0;0;-1.0;6;-6.0;-12.0;-2.0;36.0;-6;-93.0;-62.0;0;12.0
-111.0;-17;36.0;-19;48.0;6.0;-25.0;22.0;19;30.0;97.0;-17;135.0
75.0;-6;-64.0;-24;22.0;63.0;-115.0;16.0;24;-20.0;50.0;-6;-2.0
157.0;41;-18.0;13;18.0;49.0;-86.0;-42.0;-13;-44.0;23.0;41;-232.0
383.0;30;-331.0;-47;-161.0;-39.0;-204.0;-205.0;47;-121.0;-8.0;30;-171.0
192.0;24;153.0;24;-55.0;-261.0;-132.0;-504.0;-24;472.0;-263.0;24;165.0
97.0;17;-37.0;27;-29.0;-115.0;-185.0;-183.0;-27;-146.0;-197.0;17;65.0
11.0;-3;-30.0;-25;-6.0;30.0;-41.0;41.0;25;-34.0;-37.0;-3;11.0
27.0;-11;-23.0;-37;-3.0;19.0;-16.0;-24.0;37;-63.0;-60.0;-11;10.0
-398.0;-229;-32.0;-43;89.0;224.0;150.0;170.0;43;176.0;43.0;-229;-161.0
20.0;-24;38.0;-15;-20.0;7.0;7.0;-64.0;15;-89.0;-22.0;-24;-11.0
12.0;-32;-11.0;42;-61.0;56.0;-16.0;-6.0;-42;-111.0;-62.0;-32;-11.0
14.0;13;3.0;5;-52.0;9.0;-24.0;-5.0;-5;-117.0;-82.0;13;-43.0
41.0;-47;-23.0;152;19.0;22.0;-24.0;38.0;-152;-69.0;-22.0;-47;53.0
3.0;6;11.0;34;-28.0;22.0;10.0;-20.0;-34;-69.0;-40.0;6;7.0
41.0;16;22.0;2;-41.0;5.0;24.0;-23.0;-2;-71.0;-37.0;16;18.0
32.0;4;41.0;-28;8.0;24.0;-1.0;-46.0;28;-34.0;-24.0;4;10.0
10.0;47;-11.0;4;10.0;9.0;3.0;20.0;-4;-50.0;-24.0;47;-9.0
-18.0;11;-244.0;-3;23.0;-95.0;-205.0;441.0;3;45.0;-26.0;11;-32.0
37.0;78;3.0;-36;-4.0;25.0;-1.0;32.0;36;-23.0;36.0;78;40.0
19.0;44;-6.0;6;34.0;54.0;-17.0;50.0;-6;5.0;19.0;44;47.0
3.0;34;46.0;-63;-24.0;50.0;45.0;6.0;63;-12.0;-5.0;34;1.0
12.0;11;16.0;-19;-13.0;20.0;-26.0;-28.0;19;-75.0;-32.0;11;8.0
29.0;-1291;517.0;2567;-26.0;-34.0;192.0;-391.0;-2567;-76.0;17.0;-1291;-516.0
124.0;-931;1062.0;5937;200.0;-53.0;279.0;-195.0;-5937;-51.0;-91.0;-931;-65.0
27.0;6;-41.0;33;-9.0;8.0;-52.0;53.0;-33;-62.0;-36.0;6;-2.0
12.0;31;18.0;-40;7.0;19.0;-7.0;7.0;40;-99.0;-30.0;31;4.0
13.0;25;-9.0;-23;-48.0;-5.0;-38.0;-14.0;23;-66.0;-73.0;25;-14.0
-17.0;22;1.0;18;-10.0;21.0;1.0;-21.0;-18;-97.0;-55.0;22;-5.0
21.0;-6;6.0;-49;-28.0;59.0;9.0;-38.0;49;-116.0;-47.0;-6;6.0
29.0;-1;23.0;-35;-14.0;13.0;9.0;-29.0;35;-112.0;-26.0;-1;-11.0
-2.0;-56;2.0;-12;-6.0;57.0;-18.0;-17.0;12;-82.0;-60.0;-56;-14.0
33.0;4;-22.0;-5;-40.0;16.0;-30.0;-21.0;5;-112.0;-93.0;4;19.0
28.0;-21;-31.0;-16;-55.0;-31.0;-36.0;17.0;16;-59.0;-100.0;-21;17.0
43.0;6;-33.0;-7;-40.0;-33.0;-55.0;21.0;7;-64.0;-75.0;6;26.0
37.0;0;6.0;7;-69.0;54.0;-78.0;3.0;-7;-141.0;-49.0;0;33.0
