InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
-161;967.0;898.0;-999.0
-161;911.0;937.0;-928.0
-161;855.0;973.0;-880.0
-161;873.0;1006.0;-818.0
-161;934.0;996.0;-799.0
-161;996.0;1024.0;-834.0
-161;967.0;1006.0;-888.0
-161;994.0;1093.0;?
-161;1054.0;1009.0;-891.0
-161;990.0;906.0;?
-161;965.0;914.0;-972.0
-161;907.0;?;-897.0
-160;921.0;980.0;-879.0
-160;977.0;1081.0;-818.0
-160;990.0;1051.0;-855.0
-161;981.0;1023.0;-890.0
-160;1009.0;966.0;-906.0
-160;984.0;866.0;-921.0
-160;958.0;795.0;-924.0
-160;967.0;821.0;-909.0
-161;974.0;1121.0;-894.0
-160;917.0;1162.0;-896.0
-159;855.0;?;-911.0
-159;768.0;834.0;-844.0
-159;?;?;-773.0
-156;796.0;733.0;-710.0
-154;778.0;802.0;-723.0
?;767.0;819.0;-721.0
-144;807.0;850.0;-708.0
-135;834.0;949.0;?
-110;940.0;997.0;-749.0
-77;991.0;1041.0;-804.0
-70;991.0;1040.0;-884.0
-94;942.0;1084.0;-917.0
-136;1073.0;1094.0;-880.0
-166;1166.0;1222.0;-888.0
-172;1314.0;1437.0;-1008.0
-171;1413.0;1329.0;-1110.0
-167;1246.0;1051.0;-1260.0
-162;936.0;962.0;?
-159;848.0;962.0;-1057.0
-155;896.0;953.0;-839.0
-151;980.0;935.0;-809.0
-150;1019.0;1010.0;-872.0
-149;995.0;933.0;-940.0
-148;940.0;850.0;-963.0
-146;850.0;800.0;-925.0
-141;800.0;746.0;-847.0
-137;773.0;777.0;-766.0
-139;784.0;773.0;-723.0
-139;795.0;783.0;-704.0
-139;815.0;798.0;-727.0
-139;816.0;835.0;-741.0
-139;820.0;862.0;-759.0
-139;931.0;1040.0;-765.0
-139;1072.0;1153.0;-796.0
-140;?;1243.0;-894.0
-140;1224.0;1126.0;-1013.0
-140;1166.0;1141.0;-1110.0
-140;1150.0;1076.0;-1113.0
-140;1027.0;977.0;-1059.0
-140;874.0;849.0;-1041.0
-140;866.0;941.0;-862.0
-140;936.0;1027.0;-768.0
-140;1008.0;1038.0;-800.0
-140;963.0;972.0;-898.0
-139;923.0;869.0;-971.0
-139;857.0;800.0;-926.0
-138;?;796.0;-861.0
-137;792.0;849.0;-793.0
-138;803.0;832.0;-754.0
?;797.0;815.0;-745.0
-131;809.0;815.0;-752.0
-129;793.0;773.0;-744.0
-128;776.0;799.0;?
-127;797.0;793.0;-711.0
-130;843.0;896.0;-699.0
-134;978.0;892.0;-703.0
-135;1018.0;1027.0;-783.0
-135;1028.0;954.0;-901.0
-130;1022.0;793.0;-918.0
-125;1120.0;1217.0;-914.0
-120;1353.0;1412.0;-856.0
-113;1074.0;1394.0;-1043.0
-112;658.0;1245.0;-1184.0
-112;497.0;1214.0;-897.0
-101;596.0;1103.0;-608.0
-95;662.0;716.0;?
-93;570.0;371.0;-618.0
-90;?;291.0;-642.0
-89;465.0;382.0;-499.0
-90;445.0;512.0;-449.0
-92;449.0;594.0;-442.0
-93;461.0;747.0;-451.0
-93;480.0;941.0;-488.0
-93;?;1210.0;-534.0
-93;818.0;1561.0;-613.0
-93;1268.0;1935.0;-794.0
-93;1506.0;2053.0;-1173.0
-93;1567.0;1908.0;-1564.0
-93;1619.0;1872.0;-1659.0
-93;1481.0;1665.0;-1584.0
-93;1328.0;1661.0;-1555.0
-93;966.0;1325.0;-1349.0
?;786.0;1315.0;-1095.0
-92;864.0;1423.0;?
-96;865.0;1440.0;-681.0
-89;855.0;1247.0;-795.0
-94;816.0;804.0;-823.0
-95;800.0;?;-816.0
-80;763.0;775.0;-904.0
-79;765.0;764.0;-802.0
-81;743.0;682.0;-739.0
-81;710.0;687.0;-723.0
-83;682.0;605.0;-695.0
?;688.0;632.0;-652.0
-85;649.0;643.0;-641.0
-85;635.0;669.0;-622.0
-86;713.0;833.0;-584.0
-85;784.0;985.0;-592.0
-86;1021.0;995.0;-649.0
-86;1194.0;1049.0;-787.0
-86;1256.0;877.0;-1017.0
-86;914.0;839.0;-1114.0
-86;774.0;994.0;-1042.0
-86;981.0;?;-707.0
-86;1135.0;1208.0;-728.0
-86;1054.0;1034.0;-958.0
-86;929.0;800.0;-1049.0
-87;729.0;?;-976.0
-88;642.0;428.0;-789.0
-88;522.0;497.0;?
-92;493.0;537.0;-511.0
-96;534.0;547.0;-412.0
-97;?;525.0;-420.0
-109;523.0;486.0;-447.0
-126;466.0;515.0;-465.0
-138;476.0;591.0;-426.0
-160;527.0;665.0;-373.0
-155;459.0;483.0;-393.0
-174;359.0;473.0;?
-165;337.0;572.0;-342.0
-158;?;642.0;-269.0
-214;592.0;866.0;-288.0
11;781.0;?;-463.0
211;723.0;730.0;-564.0
146;400.0;?;-753.0
160;457.0;191.0;-568.0
165;544.0;145.0;-334.0
153;516.0;359.0;-412.0
166;472.0;251.0;-449.0
157;?;226.0;-402.0
161;312.0;-25.0;?
160;310.0;-353.0;?
160;156.0;-243.0;-181.0
161;55.0;-581.0;-177.0
160;-4.0;-559.0;2.0
160;-15.0;-650.0;81.0
160;35.0;-604.0;132.0
?;181.0;-704.0;102.0
?;119.0;-627.0;71.0
160;48.0;-448.0;-20.0
160;114.0;-410.0;51.0
160;451.0;-212.0;74.0
160;476.0;-396.0;-29.0
160;898.0;-876.0;-331.0
160;142.0;30.0;-477.0
160;-586.0;-840.0;-749.0
160;633.0;-686.0;511.0
160;488.0;?;373.0
160;-540.0;-572.0;-830.0
160;-288.0;-480.0;-157.0
160;260.0;-44.0;737.0
160;-982.0;-868.0;149.0
160;-1009.0;863.0;55.0
160;322.0;1715.0;1170.0
160;900.0;804.0;682.0
160;103.0;863.0;-574.0
160;-101.0;390.0;-410.0
160;-447.0;169.0;-6.0
160;-328.0;24.0;248.0
160;-292.0;?;513.0
160;-195.0;109.0;379.0
160;105.0;63.0;348.0
160;71.0;20.0;163.0
160;-4.0;-268.0;-38.0
160;7.0;-401.0;12.0
160;74.0;-415.0;76.0
160;-55.0;-187.0;71.0
160;-94.0;13.0;66.0
160;195.0;-28.0;170.0
?;219.0;-17.0;94.0
160;84.0;18.0;-161.0
161;226.0;-42.0;-83.0
161;273.0;107.0;-20.0
161;204.0;229.0;-148.0
?;224.0;193.0;-153.0
160;236.0;-12.0;-117.0
?;165.0;-59.0;-185.0
160;199.0;-59.0;-110.0
161;163.0;-53.0;?
166;140.0;-127.0;-115.0
158;78.0;-32.0;-51.0
?;0.0;-34.0;-42.0
154;10.0;-35.0;?
?;-20.0;17.0;81.0
181;-97.0;24.0;81.0
-102;-107.0;34.0;121.0
-220;-48.0;131.0;171.0
-111;79.0;242.0;183.0
-212;187.0;320.0;130.0
-128;304.0;221.0;1.0
156;146.0;13.0;-133.0
172;-20.0;?;-258.0
204;7.0;-23.0;28.0
39;16.0;-130.0;145.0
-217;-45.0;-87.0;99.0
-133;86.0;-97.0;107.0
-112;12.0;39.0;122.0
-115;77.0;50.0;17.0
-89;103.0;-14.0;85.0
-108;85.0;-69.0;8.0
-98;-36.0;-72.0;5.0
-101;-80.0;-47.0;34.0
-101;-32.0;-14.0;148.0
-100;-40.0;-49.0;162.0
-101;-59.0;-61.0;128.0
-101;-55.0;-29.0;138.0
-101;-24.0;-10.0;144.0
-101;17.0;-27.0;120.0
-101;71.0;-152.0;92.0
-101;10.0;19.0;60.0
-101;38.0;-97.0;28.0
-101;-7.0;-124.0;65.0
-101;-67.0;-197.0;30.0
-101;-20.0;-176.0;115.0
-101;-62.0;-35.0;119.0
-101;26.0;-256.0;?
-101;-112.0;-329.0;104.0
-101;-228.0;-139.0;88.0
-101;-24.0;-110.0;214.0
-101;-73.0;-64.0;260.0
-101;-141.0;-272.0;70.0
-101;-56.0;-698.0;133.0
-101;65.0;-464.0;?
-101;125.0;-436.0;196.0
-101;31.0;-412.0;35.0
-101;34.0;?;-2.0
-102;-107.0;-671.0;101.0
-102;-34.0;-565.0;109.0
-102;?;-547.0;237.0
-103;-270.0;-664.0;83.0
-104;34.0;-821.0;250.0
-107;178.0;-827.0;373.0
-106;-97.0;-726.0;32.0
-99;-25.0;-814.0;43.0
-89;180.0;-816.0;247.0
-82;186.0;-1068.0;153.0
-79;63.0;-838.0;-2.0
-76;-46.0;-677.0;53.0
-72;-71.0;-754.0;141.0
-70;38.0;-800.0;210.0
-65;12.0;-790.0;208.0
-59;-53.0;-915.0;114.0
-56;?;-866.0;135.0
-53;-7.0;-715.0;194.0
-50;-10.0;?;146.0
-48;59.0;-890.0;152.0
-45;67.0;-753.0;150.0
-43;-25.0;-734.0;91.0
-42;3.0;-832.0;106.0
-43;50.0;-597.0;159.0
-43;120.0;-610.0;148.0
-43;172.0;?;65.0
-43;149.0;-596.0;13.0
-43;42.0;-481.0;-37.0
-44;-47.0;-377.0;-18.0
-44;-38.0;-377.0;87.0
-44;71.0;-215.0;148.0
-44;233.0;63.0;124.0
-44;397.0;187.0;?
-44;314.0;-200.0;-128.0
-44;243.0;-448.0;-231.0
-44;-264.0;-892.0;-127.0
?;-407.0;-1513.0;-56.0
-44;-403.0;-1382.0;424.0
-44;-87.0;-1203.0;580.0
-44;111.0;-261.0;596.0
-44;397.0;-464.0;180.0
-44;319.0;?;-22.0
-44;112.0;-457.0;-300.0
-44;68.0;-631.0;-35.0
-44;11.0;-516.0;-33.0
-44;109.0;-481.0;108.0
-44;69.0;-590.0;92.0
?;124.0;-499.0;31.0
-43;193.0;-562.0;47.0
-47;150.0;-606.0;-14.0
-47;94.0;-574.0;?
?;114.0;-554.0;-22.0
-58;?;-629.0;19.0
-62;320.0;-608.0;-10.0
-75;166.0;-624.0;-118.0
-84;114.0;?;-171.0
-69;130.0;-352.0;-68.0
-55;168.0;-400.0;-35.0
-52;216.0;-518.0;-71.0
-52;191.0;-254.0;-101.0
-53;156.0;-408.0;-158.0
-51;169.0;-174.0;-133.0
-49;310.0;599.0;-107.0
-48;406.0;457.0;-102.0
-47;663.0;119.0;-290.0
-47;618.0;-187.0;-449.0
-47;399.0;-141.0;-654.0
-46;627.0;542.0;?
-45;1161.0;1164.0;-389.0
-45;?;2260.0;-676.0
-46;827.0;2014.0;-1076.0
-45;905.0;1601.0;-962.0
-48;1042.0;1382.0;-795.0
-51;949.0;1117.0;-982.0
-52;861.0;764.0;-1098.0
-53;913.0;870.0;-952.0
-53;1145.0;917.0;-841.0
-53;?;1058.0;-908.0
-53;1045.0;988.0;-1078.0
-53;1017.0;945.0;-1018.0
-53;965.0;902.0;-1048.0
-53;905.0;1115.0;-1012.0
-52;1257.0;1088.0;-912.0
-52;910.0;796.0;-936.0
-52;1056.0;900.0;-1184.0
-52;1296.0;1294.0;-843.0
-52;1351.0;1300.0;-1011.0
-52;1127.0;1219.0;-1240.0
-52;1055.0;1038.0;-1235.0
-52;935.0;812.0;-1095.0
-52;839.0;642.0;-994.0
-52;724.0;631.0;-864.0
-53;703.0;661.0;-744.0
-53;686.0;793.0;-657.0
-52;771.0;921.0;?
-71;736.0;676.0;-912.0
-70;706.0;712.0;-766.0
-72;691.0;745.0;-693.0
-73;757.0;820.0;-660.0
-74;846.0;879.0;-657.0
-75;916.0;885.0;-720.0
-75;923.0;894.0;-792.0
-75;962.0;906.0;-853.0
-75;1027.0;1132.0;-865.0
-75;1260.0;1326.0;-897.0
-75;1370.0;1528.0;-984.0
-75;1275.0;?;-1199.0
-75;1101.0;1003.0;-1280.0
-75;894.0;906.0;-1190.0
-75;883.0;1065.0;-988.0
-75;1094.0;1188.0;-795.0
-75;1106.0;1095.0;?
-75;956.0;867.0;-1044.0
-75;779.0;653.0;-1044.0
-76;656.0;552.0;-895.0
-75;645.0;570.0;-729.0
-73;718.0;650.0;-612.0
-75;767.0;733.0;-602.0
-62;811.0;838.0;?
-41;780.0;849.0;-714.0
-2;763.0;876.0;-750.0
28;784.0;948.0;-729.0
-16;841.0;1096.0;-712.0
-66;?;1236.0;-742.0
?;1213.0;1301.0;-840.0
-84;1266.0;1319.0;-1046.0
-83;1257.0;1174.0;-1149.0
-86;1262.0;1186.0;-1198.0
-91;1145.0;1015.0;?
-93;990.0;1061.0;-1175.0
-93;1087.0;1183.0;-1028.0
-89;1213.0;1197.0;-888.0
-83;1220.0;1142.0;-1030.0
-83;1091.0;992.0;-1124.0
-83;942.0;855.0;-1146.0
-79;771.0;792.0;-1022.0
-78;693.0;792.0;-879.0
-81;719.0;794.0;-729.0
-82;710.0;807.0;-691.0
-82;797.0;755.0;-685.0
-83;?;752.0;-696.0
-82;934.0;833.0;-769.0
-83;986.0;955.0;-832.0
?;?;1083.0;-871.0
-83;1084.0;1156.0;?
-83;1117.0;1137.0;-978.0
-83;1147.0;1114.0;-1046.0
-83;1114.0;1012.0;-1080.0
-83;1001.0;951.0;-1077.0
-83;959.0;1140.0;-1026.0
-83;1116.0;1181.0;-912.0
?;?;1145.0;-856.0
-82;968.0;942.0;-1056.0
?;790.0;766.0;-1013.0
-82;703.0;658.0;-887.0
-83;677.0;641.0;-738.0
-81;756.0;721.0;?
-84;697.0;681.0;-796.0
-85;680.0;707.0;-703.0
-86;725.0;688.0;-654.0
-86;765.0;?;-650.0
-86;785.0;820.0;-689.0
-86;882.0;?;-723.0
-86;990.0;1011.0;-764.0
-86;1056.0;1162.0;-838.0
-86;1150.0;1216.0;-948.0
-86;1343.0;1232.0;-1001.0
-86;1238.0;1088.0;-1146.0
-86;1001.0;1195.0;-1244.0
-86;1088.0;1418.0;-1131.0
-86;1209.0;1238.0;-897.0
-86;1075.0;1042.0;-1032.0
-86;874.0;718.0;-1150.0
-86;?;655.0;-1004.0
-85;626.0;641.0;-801.0
-80;670.0;663.0;-784.0
-82;673.0;713.0;-692.0
-82;744.0;792.0;-631.0
-82;827.0;838.0;-633.0
?;853.0;897.0;-711.0
-82;889.0;992.0;-764.0
-82;930.0;1134.0;-815.0
-82;1063.0;1134.0;-850.0
-82;1184.0;1099.0;-908.0
-82;1334.0;1285.0;-1011.0
-82;1286.0;1387.0;-1132.0
-82;1047.0;1075.0;-1282.0
-82;965.0;1110.0;-1169.0
-82;1102.0;1085.0;-913.0
-82;1047.0;984.0;-887.0
-82;894.0;760.0;-1032.0
-82;726.0;609.0;-996.0
-81;601.0;539.0;-858.0
-81;595.0;561.0;-694.0
-81;858.0;831.0;-732.0
-81;847.0;840.0;-761.0
-81;847.0;891.0;-811.0
-81;887.0;984.0;?
-81;994.0;1084.0;-787.0
-81;1170.0;1309.0;-851.0
-81;1333.0;1191.0;-957.0
-81;1246.0;1141.0;-1141.0
-81;1067.0;?;-1286.0
?;1108.0;1397.0;-1163.0
-81;1113.0;1117.0;-956.0
-81;938.0;905.0;-1042.0
-81;845.0;701.0;-1041.0
-81;717.0;584.0;-873.0
-81;626.0;595.0;-774.0
-78;815.0;782.0;-671.0
?;845.0;?;-735.0
-78;871.0;885.0;-763.0
-78;957.0;1071.0;-810.0
-77;1048.0;1154.0;-833.0
-78;1229.0;1318.0;-912.0
-78;1353.0;1242.0;-1009.0
-78;1256.0;1086.0;-1187.0
-78;980.0;1172.0;-1304.0
-78;973.0;1209.0;-1157.0
-78;1004.0;1108.0;?
-78;946.0;970.0;-876.0
-77;889.0;805.0;-943.0
-78;814.0;712.0;-889.0
-78;784.0;714.0;?
-78;771.0;760.0;-750.0
-79;762.0;820.0;-713.0
-77;739.0;800.0;-715.0
-79;777.0;791.0;-706.0
-76;763.0;854.0;-705.0
-66;820.0;878.0;-679.0
-67;939.0;897.0;-719.0
-68;942.0;867.0;-776.0
-68;893.0;880.0;?
-68;862.0;871.0;-875.0
-68;882.0;1013.0;-833.0
-68;960.0;1042.0;-812.0
-68;1109.0;1179.0;-824.0
-68;?;1221.0;-915.0
-68;1350.0;1430.0;-1034.0
-68;1172.0;1081.0;-1193.0
-68;824.0;?;-1284.0
-68;872.0;1087.0;-1087.0
-68;934.0;1001.0;-734.0
-68;892.0;888.0;-803.0
?;834.0;817.0;-876.0
-68;804.0;609.0;-855.0
-68;738.0;604.0;-798.0
-68;699.0;729.0;-756.0
-69;776.0;745.0;-673.0
-69;796.0;854.0;-639.0
-69;861.0;943.0;-701.0
-69;?;919.0;-741.0
-69;875.0;857.0;?
-74;879.0;948.0;-833.0
-88;932.0;1098.0;-819.0
-103;1075.0;1121.0;-815.0
-102;1000.0;?;-861.0
-94;840.0;1015.0;-988.0
-87;848.0;984.0;-930.0
-80;1087.0;1007.0;-780.0
-74;1256.0;1086.0;-808.0
-73;1344.0;1233.0;-1021.0
-72;1241.0;1111.0;-1138.0
?;1218.0;1090.0;-1223.0
-70;1278.0;1230.0;-1156.0
-68;1205.0;1180.0;-1159.0
-66;1116.0;1004.0;-1211.0
?;938.0;848.0;-1172.0
-60;762.0;691.0;-1079.0
-58;678.0;695.0;-907.0
-55;651.0;763.0;-737.0
-56;694.0;758.0;-652.0
-59;?;815.0;?
-59;?;822.0;-647.0
-60;943.0;877.0;-731.0
-61;945.0;918.0;-830.0
-61;978.0;926.0;-894.0
-61;971.0;1043.0;-898.0
?;998.0;1012.0;-916.0
-61;1019.0;1205.0;-908.0
-61;1147.0;?;-935.0
-61;1320.0;1298.0;-972.0
-61;1208.0;1006.0;-1097.0
-61;905.0;934.0;-1231.0
-61;847.0;1072.0;-1154.0
-61;1022.0;1215.0;-807.0
-61;1062.0;1059.0;?
-61;911.0;909.0;-946.0
-61;806.0;652.0;-1034.0
-61;693.0;630.0;-892.0
-61;662.0;646.0;-783.0
-22;?;790.0;-1040.0
-20;694.0;700.0;-878.0
-23;678.0;751.0;-751.0
-24;683.0;746.0;-671.0
-25;746.0;794.0;-636.0
-25;824.0;809.0;-637.0
-25;904.0;877.0;-697.0
-25;950.0;928.0;-774.0
-25;?;1206.0;-852.0
-25;1198.0;1241.0;-897.0
-25;1315.0;1221.0;-996.0
-25;1293.0;1139.0;-1118.0
-25;1261.0;1018.0;-1273.0
-25;956.0;916.0;-1217.0
-25;913.0;1205.0;-1205.0
-25;1125.0;1201.0;-870.0
-25;1052.0;1024.0;-837.0
-27;849.0;870.0;-1066.0
-24;787.0;600.0;-1030.0
-28;743.0;610.0;-851.0
-23;682.0;644.0;-764.0
-26;702.0;764.0;-689.0
-26;802.0;858.0;-630.0
-11;835.0;872.0;-652.0
-39;790.0;800.0;-755.0
19;795.0;824.0;-724.0
19;783.0;851.0;-775.0
19;812.0;1018.0;-764.0
19;938.0;1053.0;?
19;1079.0;1124.0;-789.0
19;1314.0;1290.0;?
20;1340.0;1107.0;-1018.0
20;1201.0;1112.0;-1249.0
20;1098.0;1229.0;-1276.0
20;1074.0;1346.0;-1096.0
20;1105.0;1214.0;-997.0
20;926.0;997.0;-1001.0
20;?;825.0;-1072.0
20;727.0;889.0;-923.0
22;621.0;800.0;-744.0
21;676.0;838.0;-715.0
26;781.0;853.0;-617.0
23;822.0;849.0;-675.0
27;832.0;?;-742.0
28;793.0;794.0;-793.0
-7;821.0;?;-796.0
?;872.0;871.0;-759.0
63;951.0;885.0;-771.0
58;949.0;835.0;-803.0
46;907.0;922.0;-864.0
43;1061.0;1117.0;-876.0
42;1233.0;1043.0;-833.0
43;1143.0;903.0;-974.0
46;922.0;873.0;-1137.0
47;943.0;1198.0;-1065.0
48;1205.0;1269.0;-847.0
51;1258.0;1164.0;-844.0
53;1190.0;1125.0;-1084.0
55;1052.0;970.0;?
54;885.0;842.0;-1138.0
53;738.0;817.0;-1029.0
53;?;932.0;-872.0
52;891.0;886.0;-737.0
52;909.0;899.0;-742.0
52;887.0;868.0;-837.0
?;893.0;871.0;-860.0
?;922.0;914.0;-857.0
52;925.0;927.0;-845.0
?;946.0;1099.0;-877.0
52;1136.0;1167.0;-883.0
52;1210.0;1068.0;-889.0
53;1189.0;1026.0;-1084.0
53;1040.0;976.0;-1148.0
53;940.0;966.0;-1113.0
53;917.0;915.0;-964.0
52;897.0;894.0;-870.0
53;?;894.0;-851.0
52;819.0;891.0;-842.0
54;779.0;850.0;-800.0
57;751.0;897.0;-768.0
67;745.0;808.0;-722.0
112;745.0;773.0;-698.0
164;778.0;764.0;-697.0
177;786.0;822.0;-695.0
?;834.0;934.0;-711.0
130;981.0;1093.0;-712.0
59;1015.0;1019.0;-750.0
31;1004.0;?;-900.0
36;1166.0;1095.0;-960.0
39;1165.0;989.0;-933.0
50;1068.0;987.0;-1065.0
55;1049.0;1167.0;-1077.0
56;1218.0;1217.0;-991.0
58;?;1144.0;-980.0
56;1103.0;1087.0;-1140.0
56;983.0;999.0;-1189.0
56;893.0;882.0;-1070.0
56;866.0;944.0;-967.0
54;883.0;945.0;-866.0
52;905.0;878.0;-818.0
52;939.0;929.0;-828.0
51;884.0;1010.0;-840.0
51;996.0;?;-858.0
52;1031.0;1017.0;-846.0
52;990.0;879.0;-926.0
52;890.0;772.0;-968.0
52;?;704.0;-936.0
53;729.0;855.0;-863.0
53;892.0;1034.0;?
53;1102.0;897.0;-698.0
53;971.0;847.0;-806.0
53;910.0;868.0;-1053.0
53;870.0;897.0;-930.0
53;852.0;851.0;-825.0
53;842.0;866.0;-790.0
?;900.0;908.0;-787.0
53;926.0;1003.0;-791.0
54;888.0;1085.0;-825.0
53;?;1042.0;-837.0
57;835.0;1033.0;-801.0
63;831.0;995.0;-793.0
75;849.0;856.0;?
106;830.0;859.0;-752.0
28;815.0;797.0;-767.0
28;804.0;901.0;-805.0
28;935.0;990.0;-790.0
29;1049.0;1026.0;-769.0
29;1185.0;?;-867.0
29;1279.0;1146.0;-1003.0
29;1176.0;1157.0;-1047.0
29;1020.0;1232.0;-1273.0
29;1188.0;?;-1084.0
29;1313.0;1501.0;-956.0
29;1227.0;1216.0;-1066.0
29;1000.0;747.0;-1209.0
30;788.0;609.0;-1205.0
30;706.0;736.0;-1002.0
37;628.0;833.0;-773.0
45;631.0;847.0;-665.0
94;678.0;830.0;-627.0
141;680.0;727.0;-619.0
143;825.0;?;-667.0
164;879.0;873.0;-678.0
80;917.0;?;-813.0
-23;1180.0;1195.0;-872.0
1;1120.0;1131.0;-883.0
1;1199.0;1319.0;-1103.0
-5;1440.0;1271.0;-1084.0
2;1354.0;1203.0;-1128.0
-3;1219.0;?;-1326.0
4;1267.0;1404.0;-1274.0
4;1375.0;1588.0;-1056.0
3;1328.0;1075.0;-1152.0
1;1215.0;706.0;-1276.0
2;906.0;874.0;-1327.0
2;728.0;868.0;-1230.0
-1;?;801.0;-999.0
-2;524.0;848.0;-831.0
-2;655.0;858.0;-691.0
-2;778.0;819.0;-584.0
-2;811.0;838.0;-660.0
-2;916.0;943.0;-739.0
-2;875.0;889.0;-796.0
-2;890.0;964.0;-878.0
-2;956.0;1058.0;-923.0
-2;1069.0;1226.0;-885.0
-1;1202.0;1414.0;-985.0
-2;1335.0;1530.0;-1089.0
-1;1308.0;1486.0;-1170.0
-2;1193.0;1200.0;-1234.0
-1;930.0;901.0;-1214.0
5;?;723.0;-1152.0
-3;618.0;571.0;?
0;558.0;610.0;-596.0
0;643.0;763.0;-525.0
0;782.0;747.0;-510.0
0;853.0;954.0;-589.0
?;1052.0;1041.0;-719.0
0;1169.0;1202.0;-784.0
0;1295.0;?;-978.0
1;1212.0;1070.0;-1121.0
1;1078.0;1129.0;-1200.0
1;?;1080.0;-1188.0
1;1112.0;1339.0;-1031.0
1;1320.0;1301.0;-1008.0
1;1303.0;770.0;-997.0
4;1092.0;1001.0;-1222.0
2;697.0;1090.0;-1268.0
?;505.0;727.0;-1091.0
20;670.0;954.0;-611.0
20;813.0;1140.0;-736.0
21;882.0;1095.0;-656.0
21;924.0;1026.0;-766.0
21;?;1120.0;-894.0
21;1176.0;1123.0;-914.0
21;1350.0;1326.0;-1121.0
21;1467.0;1613.0;-1202.0
22;1378.0;1454.0;-1262.0
22;1250.0;1176.0;-1322.0
24;1009.0;620.0;-1324.0
24;782.0;495.0;-1235.0
13;568.0;?;-620.0
13;612.0;678.0;-532.0
13;676.0;758.0;-535.0
13;747.0;877.0;-552.0
13;?;967.0;-635.0
13;1035.0;1031.0;-687.0
13;1106.0;1106.0;-854.0
14;1151.0;1137.0;-1006.0
14;1122.0;1106.0;-1096.0
14;1194.0;1430.0;-1122.0
14;1281.0;?;-1112.0
12;1304.0;1414.0;-1087.0
17;1182.0;1000.0;-1139.0
10;910.0;736.0;-1246.0
22;751.0;760.0;-1154.0
10;752.0;911.0;-675.0
9;730.0;871.0;-700.0
9;711.0;792.0;-739.0
9;712.0;802.0;-733.0
9;803.0;899.0;-711.0
9;829.0;799.0;-699.0
?;899.0;902.0;-748.0
10;953.0;1039.0;-812.0
11;966.0;1145.0;?
11;1030.0;1360.0;-958.0
11;1357.0;1498.0;-976.0
11;1281.0;1352.0;-1021.0
13;1286.0;952.0;-1280.0
12;1087.0;1196.0;-1225.0
15;895.0;1225.0;-1219.0
17;733.0;1016.0;-1052.0
19;606.0;873.0;-863.0
59;564.0;723.0;-716.0
3;577.0;669.0;-637.0
3;619.0;750.0;-578.0
3;675.0;671.0;-586.0
4;598.0;711.0;-603.0
5;613.0;944.0;-662.0
5;624.0;1145.0;-641.0
5;886.0;1485.0;-653.0
6;1488.0;1810.0;-728.0
6;1809.0;1908.0;-959.0
5;1368.0;1518.0;-1469.0
7;1321.0;1330.0;-1819.0
7;949.0;1165.0;-1460.0
10;787.0;972.0;-1290.0
?;539.0;844.0;-1041.0
-3;539.0;678.0;-783.0
-4;518.0;622.0;-642.0
-3;605.0;732.0;-567.0
-3;665.0;945.0;-533.0
-2;734.0;855.0;-584.0
-2;611.0;1000.0;-660.0
-2;732.0;1284.0;?
?;825.0;1522.0;-712.0
-1;1289.0;1842.0;-818.0
-2;1885.0;2059.0;-1020.0
-1;1454.0;1677.0;-1327.0
-3;1225.0;1275.0;-1842.0
2;1142.0;1301.0;-1570.0
-3;843.0;1031.0;-1137.0
15;1263.0;414.0;-727.0
15;1476.0;1022.0;-1025.0
?;1486.0;1504.0;-1519.0
14;1112.0;1157.0;-1428.0
12;824.0;871.0;-1480.0
9;667.0;847.0;-1312.0
0;820.0;897.0;-989.0
-9;917.0;889.0;-768.0
-11;864.0;860.0;-755.0
-13;959.0;795.0;?
-15;1001.0;712.0;-865.0
-15;929.0;681.0;-845.0
-15;878.0;796.0;?
-15;906.0;906.0;-864.0
-20;881.0;808.0;-777.0
-23;710.0;779.0;-759.0
-23;697.0;892.0;-744.0
-27;839.0;1056.0;-692.0
-31;1211.0;?;-661.0
-34;1364.0;1409.0;-713.0
-36;1360.0;1308.0;-981.0
-36;1444.0;1269.0;-1236.0
-36;1331.0;1163.0;?
-35;1039.0;942.0;-1325.0
-35;1028.0;1141.0;-1285.0
-32;1179.0;1253.0;-1116.0
-26;1268.0;1102.0;-885.0
-22;1162.0;941.0;-1032.0
-23;1002.0;820.0;?
?;850.0;805.0;-1134.0
-12;754.0;723.0;-1033.0
-9;694.0;723.0;-896.0
-9;673.0;710.0;-785.0
-6;749.0;717.0;-711.0
-7;906.0;820.0;?
-9;888.0;850.0;-661.0
-8;822.0;799.0;-781.0
-8;696.0;815.0;?
-8;728.0;1092.0;-807.0
-8;795.0;1269.0;-739.0
-8;1067.0;1509.0;-656.0
-8;1342.0;1402.0;-698.0
-8;1418.0;1096.0;-916.0
?;1224.0;1069.0;-1194.0
-8;1231.0;1316.0;-1383.0
-8;1215.0;1132.0;-1220.0
-8;971.0;914.0;-1100.0
-10;754.0;618.0;-1204.0
-11;563.0;?;-1095.0
-12;466.0;378.0;-831.0
-27;638.0;662.0;-968.0
-26;657.0;631.0;-752.0
-29;698.0;568.0;-668.0
-30;770.0;732.0;?
-32;840.0;943.0;-644.0
-32;824.0;1003.0;-705.0
-32;803.0;879.0;-785.0
