Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
90.0;114.0;-49.0;-114.0;333.0;225.0;-29;-125.0;90.0;240.0;50.0;369.0
163.0;115.0;-50.0;-130.0;334.0;221.0;-29;-124.0;103.0;221.0;41.0;371.0
159.0;112.0;-64.0;-93.0;334.0;228.0;-29;-123.0;100.0;231.0;42.0;370.0
163.0;125.0;-29.0;-96.0;327.0;231.0;-29;-124.0;104.0;226.0;29.0;367.0
159.0;123.0;-4.0;-139.0;327.0;226.0;-29;-125.0;140.0;250.0;48.0;364.0
176.0;136.0;-55.0;-94.0;329.0;221.0;-29;-121.0;102.0;218.0;39.0;363.0
136.0;143.0;-36.0;-108.0;325.0;209.0;-29;-135.0;109.0;217.0;27.0;368.0
141.0;133.0;-52.0;-122.0;321.0;222.0;-29;-134.0;86.0;225.0;41.0;371.0
141.0;135.0;-41.0;-103.0;319.0;236.0;-29;-136.0;91.0;219.0;34.0;372.0
138.0;129.0;-12.0;-108.0;320.0;245.0;-29;-149.0;125.0;252.0;20.0;381.0
89.0;130.0;5.0;-106.0;318.0;257.0;-29;-151.0;139.0;258.0;40.0;383.0
152.0;130.0;0.0;-111.0;317.0;257.0;-29;-152.0;142.0;270.0;37.0;383.0
159.0;132.0;-37.0;-102.0;319.0;243.0;-29;-150.0;90.0;250.0;66.0;380.0
245.0;150.0;-39.0;-93.0;328.0;176.0;-29;-151.0;97.0;193.0;-1.0;381.0
69.0;194.0;111.0;37.0;-69.0;221.0;-30;-251.0;37.0;398.0;202.0;408.0
155.0;143.0;-17.0;-51.0;326.0;195.0;-29;-146.0;123.0;204.0;16.0;382.0
136.0;159.0;1.0;-72.0;318.0;232.0;-29;-144.0;142.0;248.0;25.0;385.0
61.0;143.0;-77.0;-70.0;303.0;265.0;-29;-135.0;57.0;227.0;45.0;390.0
119.0;110.0;-61.0;-101.0;304.0;248.0;-29;-136.0;94.0;236.0;-22.0;390.0
175.0;175.0;-51.0;-153.0;304.0;239.0;-29;-137.0;77.0;223.0;60.0;391.0
678.0;198.0;-92.0;-11.0;457.0;-225.0;-30;-380.0;-4.0;-148.0;-313.0;331.0
186.0;183.0;-27.0;14.0;299.0;202.0;-29;-139.0;79.0;219.0;108.0;389.0
260.0;172.0;-42.0;-85.0;294.0;193.0;-29;-138.0;81.0;213.0;83.0;387.0
174.0;138.0;-46.0;-82.0;295.0;186.0;-29;-141.0;85.0;214.0;30.0;390.0
90.0;214.0;147.0;29.0;-86.0;229.0;-30;-244.0;57.0;429.0;220.0;400.0
150.0;185.0;-93.0;-109.0;294.0;193.0;-29;-136.0;52.0;205.0;1.0;389.0
76.0;212.0;-52.0;-35.0;292.0;216.0;-29;-145.0;84.0;205.0;6.0;390.0
103.0;186.0;-33.0;-39.0;292.0;219.0;-29;-156.0;83.0;216.0;6.0;391.0
184.0;182.0;-28.0;-44.0;290.0;229.0;-29;-159.0;75.0;216.0;24.0;391.0
160.0;179.0;-33.0;-95.0;292.0;222.0;-29;-162.0;86.0;229.0;16.0;390.0
169.0;150.0;-16.0;-83.0;294.0;224.0;-29;-169.0;103.0;250.0;60.0;393.0
141.0;137.0;8.0;-89.0;296.0;225.0;-29;-171.0;109.0;250.0;60.0;392.0
148.0;136.0;16.0;-106.0;298.0;234.0;-29;-175.0;131.0;251.0;74.0;392.0
130.0;140.0;25.0;-138.0;303.0;233.0;-29;-176.0;117.0;259.0;99.0;391.0
264.0;157.0;0.0;-90.0;312.0;223.0;-29;-172.0;121.0;225.0;81.0;388.0
142.0;170.0;0.0;-93.0;312.0;224.0;-29;-168.0;135.0;256.0;80.0;387.0
145.0;177.0;4.0;-50.0;311.0;242.0;-29;-166.0;132.0;247.0;28.0;387.0
113.0;173.0;27.0;-56.0;304.0;239.0;-29;-171.0;120.0;258.0;7.0;384.0
145.0;144.0;40.0;-121.0;304.0;253.0;-29;-180.0;180.0;270.0;54.0;384.0
143.0;147.0;41.0;-94.0;321.0;245.0;-29;-171.0;179.0;276.0;114.0;375.0
121.0;167.0;38.0;-97.0;328.0;236.0;-29;-166.0;159.0;248.0;91.0;377.0
86.0;189.0;60.0;-60.0;334.0;257.0;-29;-169.0;152.0;283.0;41.0;377.0
178.0;170.0;63.0;-96.0;336.0;246.0;-29;-171.0;161.0;283.0;8.0;377.0
140.0;166.0;58.0;-107.0;338.0;241.0;-29;-166.0;178.0;250.0;30.0;375.0
54.0;139.0;50.0;-89.0;344.0;254.0;-29;-148.0;165.0;258.0;77.0;374.0
73.0;130.0;62.0;-91.0;345.0;252.0;-29;-151.0;175.0;280.0;17.0;376.0
136.0;131.0;75.0;-72.0;339.0;248.0;-29;-154.0;178.0;270.0;14.0;374.0
214.0;130.0;59.0;-147.0;323.0;242.0;-29;-151.0;189.0;273.0;92.0;377.0
206.0;150.0;6.0;-120.0;319.0;268.0;-29;-137.0;140.0;291.0;109.0;378.0
133.0;151.0;23.0;-113.0;317.0;264.0;-29;-139.0;158.0;272.0;131.0;380.0
123.0;167.0;61.0;-93.0;315.0;262.0;-29;-144.0;165.0;280.0;58.0;381.0
117.0;202.0;116.0;-71.0;308.0;267.0;-29;-151.0;140.0;306.0;65.0;382.0
124.0;163.0;26.0;-90.0;312.0;239.0;-29;-151.0;174.0;282.0;50.0;383.0
63.0;190.0;57.0;-30.0;311.0;263.0;-29;-150.0;157.0;272.0;62.0;377.0
72.0;168.0;70.0;-62.0;312.0;242.0;-29;-152.0;155.0;262.0;54.0;378.0
125.0;159.0;72.0;-115.0;313.0;245.0;-29;-147.0;150.0;266.0;51.0;374.0
146.0;158.0;42.0;-86.0;307.0;249.0;-29;-141.0;149.0;260.0;69.0;377.0
134.0;155.0;66.0;-92.0;296.0;246.0;-29;-142.0;171.0;279.0;45.0;376.0
117.0;149.0;118.0;-88.0;303.0;241.0;-29;-150.0;206.0;282.0;74.0;374.0
154.0;146.0;62.0;-89.0;304.0;259.0;-29;-148.0;195.0;282.0;47.0;373.0
85.0;157.0;47.0;-107.0;304.0;244.0;-29;-143.0;150.0;260.0;84.0;373.0
104.0;148.0;53.0;-107.0;305.0;272.0;-29;-145.0;165.0;266.0;58.0;374.0
132.0;153.0;72.0;-93.0;305.0;258.0;-29;-145.0;195.0;299.0;49.0;373.0
117.0;152.0;44.0;-116.0;306.0;267.0;-29;-144.0;185.0;281.0;89.0;366.0
99.0;157.0;56.0;-126.0;309.0;279.0;-29;-143.0;189.0;289.0;76.0;363.0
173.0;140.0;80.0;-82.0;311.0;229.0;-29;-146.0;153.0;263.0;42.0;366.0
132.0;137.0;29.0;-92.0;309.0;204.0;-29;-142.0;128.0;251.0;42.0;366.0
100.0;148.0;9.0;-76.0;297.0;238.0;-29;-115.0;127.0;264.0;118.0;375.0
67.0;151.0;22.0;-117.0;292.0;268.0;-29;-116.0;113.0;281.0;83.0;383.0
79.0;126.0;28.0;-113.0;299.0;290.0;-29;-118.0;210.0;281.0;69.0;387.0
83.0;126.0;54.0;-115.0;304.0;308.0;-29;-121.0;134.0;329.0;96.0;385.0
126.0;126.0;96.0;-121.0;316.0;274.0;-29;-121.0;160.0;291.0;86.0;379.0
222.0;183.0;-8.0;-95.0;322.0;230.0;-29;-95.0;170.0;241.0;35.0;391.0
171.0;100.0;30.0;-136.0;320.0;246.0;-29;-115.0;187.0;265.0;130.0;389.0
127.0;110.0;101.0;-178.0;322.0;243.0;-29;-141.0;203.0;283.0;119.0;387.0
120.0;120.0;116.0;-109.0;334.0;263.0;-29;-150.0;226.0;290.0;123.0;388.0
76.0;158.0;35.0;-101.0;341.0;285.0;-29;-140.0;186.0;287.0;122.0;393.0
146.0;164.0;71.0;-65.0;339.0;277.0;-29;-135.0;189.0;309.0;13.0;387.0
143.0;159.0;51.0;-63.0;328.0;273.0;-29;-127.0;135.0;262.0;60.0;383.0
145.0;157.0;50.0;-106.0;322.0;256.0;-29;-123.0;150.0;259.0;29.0;382.0
124.0;150.0;41.0;-84.0;309.0;240.0;-30;-119.0;179.0;253.0;71.0;382.0
179.0;125.0;21.0;-90.0;296.0;229.0;-30;-118.0;117.0;251.0;78.0;384.0
154.0;126.0;13.0;-108.0;289.0;225.0;-30;-117.0;90.0;232.0;87.0;384.0
56.0;143.0;69.0;-157.0;280.0;252.0;-30;-109.0;177.0;262.0;110.0;388.0
71.0;142.0;52.0;-121.0;283.0;261.0;-30;-111.0;191.0;291.0;102.0;387.0
42.0;137.0;32.0;-111.0;282.0;287.0;-30;-110.0;147.0;267.0;59.0;387.0
116.0;158.0;64.0;-124.0;289.0;287.0;-30;-123.0;197.0;295.0;105.0;383.0
96.0;146.0;51.0;-99.0;296.0;279.0;-30;-123.0;175.0;273.0;72.0;380.0
126.0;164.0;32.0;-107.0;304.0;263.0;-30;-123.0;157.0;288.0;85.0;378.0
134.0;150.0;54.0;-66.0;307.0;224.0;-30;-123.0;134.0;260.0;50.0;369.0
194.0;161.0;21.0;-81.0;304.0;205.0;-29;-125.0;125.0;230.0;42.0;367.0
155.0;161.0;16.0;-87.0;302.0;211.0;-29;-125.0;134.0;220.0;41.0;368.0
100.0;152.0;48.0;-110.0;295.0;253.0;-29;-126.0;176.0;251.0;61.0;370.0
91.0;147.0;68.0;-69.0;294.0;270.0;-29;-129.0;180.0;253.0;72.0;371.0
106.0;128.0;84.0;-89.0;296.0;289.0;-29;-138.0;189.0;292.0;61.0;367.0
85.0;134.0;96.0;-105.0;295.0;288.0;-29;-136.0;210.0;299.0;65.0;369.0
99.0;143.0;83.0;-117.0;296.0;290.0;-29;-134.0;209.0;283.0;84.0;369.0
80.0;136.0;45.0;-121.0;299.0;263.0;-29;-128.0;179.0;271.0;92.0;365.0
91.0;140.0;39.0;-123.0;302.0;244.0;-29;-126.0;165.0;259.0;69.0;362.0
107.0;142.0;38.0;-100.0;305.0;238.0;-29;-123.0;168.0;242.0;87.0;362.0
197.0;158.0;40.0;-127.0;297.0;244.0;-29;-119.0;169.0;260.0;56.0;361.0
54.0;168.0;30.0;-110.0;302.0;246.0;-29;-119.0;164.0;232.0;62.0;361.0
109.0;166.0;53.0;-76.0;304.0;264.0;-29;-120.0;182.0;270.0;61.0;361.0
121.0;160.0;67.0;-60.0;309.0;268.0;-29;-121.0;184.0;287.0;10.0;361.0
163.0;158.0;69.0;-64.0;314.0;270.0;-29;-125.0;198.0;284.0;57.0;360.0
105.0;152.0;82.0;-84.0;316.0;276.0;-29;-126.0;198.0;303.0;80.0;361.0
102.0;141.0;89.0;-105.0;318.0;276.0;-29;-126.0;206.0;301.0;65.0;360.0
91.0;136.0;82.0;-107.0;322.0;275.0;-29;-128.0;189.0;313.0;57.0;360.0
58.0;133.0;74.0;-97.0;325.0;272.0;-29;-127.0;199.0;271.0;103.0;358.0
25.0;140.0;81.0;-116.0;328.0;285.0;-29;-125.0;192.0;274.0;98.0;360.0
219.0;152.0;90.0;-115.0;334.0;302.0;-29;-123.0;206.0;321.0;108.0;356.0
245.0;71.0;73.0;-101.0;333.0;312.0;-29;-113.0;193.0;320.0;79.0;355.0
247.0;141.0;44.0;-81.0;330.0;290.0;-29;-97.0;174.0;252.0;152.0;350.0
299.0;172.0;103.0;-101.0;328.0;316.0;-29;-101.0;226.0;341.0;42.0;352.0
202.0;183.0;112.0;-50.0;324.0;295.0;-29;-103.0;208.0;322.0;49.0;352.0
200.0;151.0;89.0;-59.0;322.0;287.0;-29;-100.0;215.0;312.0;64.0;351.0
218.0;182.0;87.0;-86.0;320.0;290.0;-29;-101.0;203.0;310.0;52.0;348.0
378.0;146.0;110.0;-84.0;318.0;321.0;-29;-104.0;236.0;342.0;30.0;349.0
271.0;139.0;88.0;-126.0;306.0;191.0;-29;-87.0;223.0;248.0;43.0;348.0
302.0;175.0;62.0;-78.0;291.0;273.0;-29;-82.0;205.0;274.0;0.0;354.0
311.0;165.0;17.0;-116.0;284.0;284.0;-29;-64.0;156.0;288.0;61.0;368.0
315.0;187.0;-5.0;-76.0;278.0;253.0;-29;-59.0;110.0;253.0;63.0;369.0
53.0;260.0;76.0;24.0;-102.0;241.0;-31;-224.0;110.0;499.0;246.0;379.0
60.0;261.0;19.0;-37.0;-105.0;281.0;-31;-209.0;192.0;549.0;211.0;368.0
487.0;280.0;-41.0;-63.0;223.0;163.0;-17;-220.0;100.0;243.0;-242.0;289.0
324.0;175.0;45.0;-57.0;272.0;252.0;-29;-65.0;157.0;270.0;40.0;368.0
217.0;139.0;33.0;-112.0;264.0;251.0;-29;-61.0;150.0;269.0;19.0;364.0
199.0;140.0;36.0;-97.0;260.0;320.0;-29;-60.0;163.0;273.0;101.0;362.0
274.0;183.0;-21.0;-104.0;251.0;350.0;-29;-58.0;146.0;315.0;69.0;362.0
265.0;144.0;42.0;-67.0;262.0;237.0;-29;-87.0;158.0;265.0;23.0;360.0
307.0;141.0;52.0;-68.0;263.0;221.0;-29;-91.0;158.0;265.0;51.0;363.0
-131.0;102.0;-157.0;-59.0;-221.0;566.0;-30;-53.0;126.0;720.0;20.0;347.0
284.0;139.0;34.0;-129.0;258.0;231.0;-29;-92.0;154.0;269.0;120.0;375.0
278.0;131.0;14.0;-145.0;259.0;238.0;-29;-86.0;133.0;249.0;116.0;378.0
229.0;121.0;15.0;-137.0;264.0;266.0;-29;-87.0;145.0;259.0;75.0;380.0
174.0;152.0;-89.0;-45.0;290.0;251.0;-29;-65.0;55.0;249.0;51.0;380.0
-185.0;358.0;-187.0;124.0;-583.0;126.0;-22;-198.0;-102.0;346.0;-212.0;679.0
-432.0;236.0;-142.0;-16.0;-471.0;380.0;-28;-217.0;97.0;397.0;-46.0;817.0
227.0;190.0;13.0;-88.0;291.0;232.0;-29;-82.0;160.0;266.0;42.0;369.0
181.0;154.0;93.0;-29.0;293.0;247.0;-29;-92.0;200.0;285.0;-9.0;371.0
201.0;133.0;71.0;-82.0;288.0;269.0;-29;-93.0;216.0;289.0;11.0;373.0
152.0;130.0;47.0;-105.0;285.0;278.0;-29;-90.0;178.0;298.0;48.0;376.0
143.0;130.0;11.0;-113.0;273.0;281.0;-29;-85.0;136.0;281.0;99.0;377.0
122.0;132.0;-17.0;-123.0;272.0;268.0;-29;-77.0;133.0;251.0;135.0;379.0
184.0;122.0;-18.0;-138.0;268.0;273.0;-29;-72.0;120.0;266.0;122.0;381.0
222.0;133.0;-13.0;-113.0;265.0;243.0;-29;-70.0;123.0;251.0;69.0;380.0
256.0;146.0;-13.0;-133.0;264.0;234.0;-29;-72.0;123.0;250.0;68.0;380.0
278.0;166.0;11.0;-84.0;270.0;224.0;-29;-77.0;134.0;249.0;71.0;382.0
126.0;164.0;28.0;-58.0;300.0;255.0;-29;-84.0;138.0;285.0;52.0;383.0
185.0;166.0;34.0;-69.0;306.0;254.0;-29;-86.0;149.0;268.0;29.0;383.0
163.0;161.0;13.0;-76.0;306.0;244.0;-29;-81.0;133.0;257.0;39.0;379.0
242.0;161.0;13.0;-94.0;307.0;246.0;-29;-81.0;122.0;230.0;42.0;380.0
249.0;172.0;22.0;-87.0;304.0;251.0;-29;-77.0;141.0;270.0;67.0;380.0
164.0;169.0;24.0;-52.0;301.0;251.0;-29;-80.0;166.0;270.0;72.0;377.0
235.0;157.0;39.0;-62.0;298.0;260.0;-29;-81.0;167.0;283.0;61.0;376.0
230.0;158.0;36.0;-90.0;297.0;265.0;-29;-80.0;137.0;285.0;52.0;374.0
200.0;153.0;0.0;-107.0;295.0;235.0;-29;-70.0;140.0;245.0;67.0;372.0
166.0;170.0;2.0;-85.0;295.0;243.0;-29;-70.0;128.0;244.0;81.0;374.0
247.0;168.0;10.0;-72.0;296.0;239.0;-29;-72.0;117.0;246.0;53.0;372.0
163.0;166.0;18.0;-83.0;299.0;248.0;-29;-74.0;127.0;254.0;46.0;376.0
193.0;161.0;28.0;-59.0;300.0;264.0;-29;-76.0;161.0;279.0;40.0;375.0
188.0;149.0;23.0;-98.0;303.0;265.0;-29;-79.0;133.0;271.0;62.0;372.0
173.0;152.0;45.0;-89.0;308.0;258.0;-29;-85.0;171.0;279.0;51.0;369.0
222.0;159.0;58.0;-88.0;313.0;265.0;-29;-89.0;189.0;283.0;80.0;368.0
171.0;168.0;44.0;-58.0;318.0;243.0;-29;-91.0;186.0;265.0;32.0;367.0
199.0;148.0;62.0;-63.0;322.0;289.0;-29;-88.0;157.0;291.0;43.0;365.0
143.0;134.0;6.0;-65.0;321.0;291.0;-29;-81.0;147.0;278.0;84.0;365.0
143.0;132.0;-25.0;-104.0;321.0;271.0;-29;-75.0;122.0;256.0;76.0;363.0
85.0;146.0;-25.0;-132.0;319.0;246.0;-29;-72.0;128.0;232.0;96.0;361.0
184.0;134.0;30.0;-103.0;319.0;273.0;-29;-70.0;159.0;271.0;75.0;352.0
167.0;145.0;28.0;-81.0;319.0;250.0;-29;-73.0;170.0;260.0;56.0;349.0
166.0;157.0;27.0;-80.0;317.0;246.0;-29;-77.0;170.0;270.0;31.0;350.0
149.0;156.0;48.0;-107.0;316.0;241.0;-29;-80.0;181.0;269.0;30.0;349.0
164.0;136.0;37.0;-99.0;312.0;254.0;-29;-80.0;146.0;268.0;102.0;355.0
190.0;117.0;7.0;-110.0;313.0;279.0;-29;-76.0;182.0;277.0;149.0;355.0
153.0;107.0;29.0;-156.0;319.0;290.0;-29;-78.0;172.0;272.0;99.0;356.0
85.0;120.0;68.0;-138.0;320.0;286.0;-29;-76.0;158.0;302.0;106.0;353.0
179.0;136.0;70.0;-133.0;325.0;287.0;-29;-79.0;178.0;306.0;102.0;355.0
132.0;131.0;43.0;-140.0;329.0;296.0;-29;-80.0;158.0;297.0;64.0;357.0
132.0;143.0;55.0;-111.0;333.0;292.0;-29;-83.0;196.0;301.0;72.0;355.0
182.0;144.0;79.0;-89.0;342.0;293.0;-29;-84.0;210.0;279.0;45.0;353.0
158.0;144.0;71.0;-97.0;341.0;311.0;-29;-85.0;198.0;309.0;102.0;353.0
125.0;123.0;68.0;-110.0;340.0;317.0;-29;-85.0;224.0;310.0;114.0;353.0
120.0;125.0;56.0;-103.0;342.0;296.0;-29;-83.0;185.0;321.0;72.0;352.0
109.0;105.0;53.0;-171.0;343.0;271.0;-29;-86.0;148.0;280.0;115.0;351.0
192.0;95.0;67.0;-144.0;344.0;301.0;-29;-85.0;175.0;310.0;130.0;351.0
179.0;95.0;80.0;-185.0;359.0;290.0;-29;-89.0;212.0;290.0;138.0;352.0
198.0;109.0;79.0;-125.0;365.0;298.0;-29;-91.0;158.0;333.0;138.0;353.0
172.0;118.0;89.0;-151.0;373.0;295.0;-29;-92.0;218.0;328.0;109.0;350.0
138.0;142.0;87.0;-100.0;384.0;295.0;-29;-77.0;189.0;302.0;75.0;345.0
132.0;166.0;20.0;-5.0;391.0;280.0;-29;-58.0;157.0;261.0;10.0;341.0
176.0;112.0;75.0;-100.0;376.0;290.0;-29;-64.0;207.0;302.0;50.0;341.0
164.0;95.0;117.0;-200.0;357.0;312.0;-29;-80.0;229.0;335.0;95.0;352.0
178.0;127.0;50.0;-138.0;349.0;272.0;-29;-54.0;179.0;274.0;87.0;357.0
88.0;138.0;40.0;-129.0;348.0;270.0;-29;-48.0;158.0;275.0;40.0;357.0
121.0;129.0;12.0;-105.0;350.0;295.0;-29;-39.0;143.0;277.0;89.0;358.0
122.0;128.0;40.0;-97.0;349.0;277.0;-29;-47.0;156.0;279.0;64.0;358.0
181.0;114.0;116.0;-122.0;350.0;281.0;-29;-56.0;220.0;289.0;60.0;356.0
198.0;122.0;101.0;-140.0;349.0;289.0;-29;-63.0;207.0;320.0;79.0;356.0
154.0;135.0;23.0;-119.0;349.0;276.0;-29;-60.0;155.0;278.0;89.0;356.0
133.0;134.0;5.0;-114.0;348.0;266.0;-29;-61.0;133.0;269.0;70.0;356.0
90.0;120.0;108.0;-138.0;356.0;291.0;-29;-98.0;217.0;295.0;92.0;355.0
132.0;114.0;105.0;-146.0;357.0;296.0;-29;-104.0;237.0;319.0;111.0;353.0
98.0;115.0;73.0;-146.0;363.0;295.0;-29;-101.0;183.0;314.0;98.0;354.0
137.0;116.0;68.0;-166.0;363.0;284.0;-29;-100.0;218.0;293.0;93.0;351.0
185.0;115.0;64.0;-145.0;366.0;275.0;-29;-92.0;172.0;289.0;107.0;351.0
162.0;129.0;45.0;-123.0;367.0;268.0;-29;-89.0;157.0;290.0;103.0;352.0
141.0;142.0;39.0;-91.0;368.0;264.0;-29;-88.0;164.0;260.0;91.0;354.0
178.0;149.0;44.0;-87.0;366.0;254.0;-29;-88.0;184.0;260.0;81.0;354.0
152.0;127.0;80.0;-103.0;358.0;298.0;-29;-89.0;198.0;307.0;53.0;351.0
81.0;120.0;85.0;-135.0;357.0;289.0;-29;-89.0;197.0;299.0;68.0;353.0
200.0;139.0;52.0;-106.0;345.0;269.0;-29;-75.0;150.0;280.0;64.0;353.0
138.0;128.0;45.0;-117.0;346.0;282.0;-29;-71.0;195.0;290.0;68.0;354.0
204.0;118.0;40.0;-89.0;345.0;277.0;-29;-64.0;160.0;295.0;82.0;351.0
132.0;128.0;56.0;-107.0;346.0;269.0;-29;-64.0;182.0;265.0;99.0;351.0
170.0;136.0;61.0;-117.0;345.0;269.0;-29;-61.0;176.0;272.0;60.0;350.0
169.0;136.0;65.0;-104.0;344.0;267.0;-29;-56.0;188.0;269.0;64.0;351.0
185.0;134.0;56.0;-95.0;337.0;268.0;-29;-55.0;196.0;276.0;69.0;354.0
149.0;133.0;52.0;-86.0;331.0;280.0;-29;-50.0;167.0;297.0;70.0;351.0
127.0;110.0;69.0;-153.0;324.0;298.0;-29;-46.0;218.0;310.0;88.0;354.0
193.0;138.0;45.0;-100.0;303.0;246.0;-29;-24.0;174.0;260.0;81.0;351.0
222.0;143.0;40.0;-87.0;297.0;238.0;-29;-20.0;179.0;274.0;67.0;353.0
208.0;148.0;23.0;-116.0;290.0;242.0;-29;-12.0;174.0;261.0;61.0;352.0
213.0;146.0;10.0;-97.0;286.0;244.0;-29;-13.0;122.0;252.0;60.0;354.0
209.0;142.0;20.0;-89.0;279.0;251.0;-29;-8.0;150.0;253.0;69.0;356.0
131.0;130.0;30.0;-112.0;277.0;256.0;-29;-8.0;128.0;292.0;52.0;360.0
142.0;131.0;34.0;-129.0;276.0;260.0;-29;-7.0;158.0;259.0;62.0;362.0
137.0;124.0;9.0;-87.0;270.0;275.0;-29;-2.0;147.0;278.0;67.0;362.0
152.0;128.0;4.0;-123.0;267.0;268.0;-29;-2.0;136.0;249.0;96.0;363.0
172.0;128.0;8.0;-129.0;262.0;257.0;-29;4.0;130.0;260.0;79.0;363.0
137.0;132.0;10.0;-128.0;263.0;240.0;-29;6.0;145.0;247.0;70.0;362.0
144.0;152.0;14.0;-78.0;256.0;251.0;-29;13.0;142.0;243.0;58.0;362.0
168.0;137.0;15.0;-81.0;252.0;254.0;-29;16.0;128.0;244.0;41.0;363.0
222.0;137.0;0.0;-120.0;234.0;230.0;-29;30.0;133.0;229.0;84.0;366.0
198.0;145.0;-35.0;-105.0;224.0;232.0;-29;39.0;98.0;204.0;73.0;365.0
132.0;150.0;-58.0;-98.0;203.0;238.0;-29;51.0;65.0;221.0;61.0;365.0
213.0;125.0;9.0;-99.0;196.0;239.0;-29;42.0;139.0;243.0;64.0;363.0
376.0;149.0;4.0;-88.0;200.0;201.0;-29;44.0;150.0;223.0;75.0;363.0
-607.0;376.0;273.0;198.0;-373.0;639.0;-37;-28.0;317.0;850.0;-617.0;447.0
222.0;150.0;-25.0;-45.0;200.0;231.0;-29;46.0;109.0;225.0;53.0;366.0
163.0;147.0;-25.0;-84.0;200.0;256.0;-29;47.0;109.0;251.0;48.0;367.0
141.0;128.0;11.0;-114.0;198.0;291.0;-29;46.0;132.0;280.0;80.0;368.0
264.0;134.0;4.0;-99.0;195.0;240.0;-29;48.0;119.0;259.0;111.0;364.0
182.0;140.0;1.0;-93.0;187.0;237.0;-29;52.0;141.0;247.0;56.0;364.0
151.0;136.0;-7.0;-90.0;183.0;250.0;-29;55.0;121.0;238.0;69.0;364.0
183.0;133.0;-6.0;-92.0;172.0;252.0;-29;66.0;108.0;243.0;77.0;362.0
250.0;138.0;-10.0;-110.0;171.0;247.0;-29;66.0;119.0;261.0;99.0;361.0
304.0;145.0;-20.0;-99.0;-39.0;182.0;-30;197.0;118.0;239.0;-49.0;250.0
205.0;145.0;-37.0;-117.0;172.0;225.0;-29;63.0;112.0;220.0;70.0;361.0
234.0;139.0;-15.0;-92.0;178.0;241.0;-29;60.0;119.0;250.0;101.0;363.0
156.0;133.0;-10.0;-107.0;183.0;241.0;-29;56.0;120.0;259.0;71.0;364.0
153.0;141.0;4.0;-86.0;187.0;249.0;-29;52.0;110.0;252.0;78.0;367.0
192.0;140.0;-3.0;-105.0;191.0;248.0;-29;50.0;132.0;248.0;109.0;370.0
132.0;146.0;-3.0;-99.0;193.0;241.0;-29;51.0;134.0;235.0;70.0;368.0
162.0;151.0;5.0;-78.0;195.0;236.0;-29;51.0;125.0;238.0;44.0;369.0
155.0;158.0;15.0;-86.0;197.0;227.0;-29;50.0;137.0;265.0;47.0;371.0
213.0;119.0;-133.0;-82.0;104.0;197.0;-28;130.0;-15.0;180.0;89.0;323.0
-702.0;182.0;-1.0;-65.0;-201.0;511.0;-28;-226.0;94.0;527.0;-85.0;775.0
-61.0;118.0;38.0;-90.0;-624.0;253.0;-14;-187.0;159.0;490.0;-47.0;345.0
-19.0;213.0;52.0;-80.0;-463.0;320.0;-28;93.0;-42.0;134.0;-5.0;545.0
-40.0;113.0;88.0;-89.0;-304.0;244.0;-28;97.0;57.0;396.0;25.0;535.0
-91.0;118.0;-44.0;-90.0;-255.0;331.0;-33;84.0;126.0;400.0;17.0;544.0
-468.0;188.0;-451.0;-137.0;-241.0;244.0;-32;-442.0;-388.0;60.0;-81.0;646.0
241.0;-290.0;26.0;-418.0;318.0;168.0;-20;-533.0;245.0;279.0;449.0;208.0
50.0;251.0;-120.0;-30.0;-295.0;377.0;-26;63.0;109.0;391.0;-66.0;569.0
19.0;74.0;-250.0;-241.0;-332.0;538.0;-15;-289.0;85.0;484.0;299.0;629.0
83.0;133.0;12.0;-86.0;-256.0;395.0;-69;28.0;169.0;430.0;61.0;534.0
-2.0;70.0;-37.0;-327.0;-8.0;238.0;-28;-381.0;53.0;351.0;239.0;574.0
-193.0;-39.0;-33.0;-469.0;245.0;238.0;-46;-153.0;-16.0;326.0;478.0;702.0
32.0;-198.0;-156.0;-480.0;170.0;231.0;-25;-690.0;-139.0;353.0;312.0;565.0
-55.0;38.0;-111.0;-166.0;126.0;338.0;-62;-514.0;135.0;412.0;30.0;581.0
13.0;68.0;-160.0;-141.0;119.0;360.0;-64;-514.0;252.0;469.0;14.0;577.0
81.0;-194.0;-272.0;-343.0;277.0;532.0;-21;-355.0;258.0;579.0;254.0;519.0
38.0;-15.0;-124.0;-243.0;-7.0;300.0;-34;211.0;47.0;275.0;201.0;203.0
-11.0;-26.0;-103.0;-138.0;261.0;303.0;-31;259.0;35.0;319.0;20.0;158.0
-19.0;169.0;-52.0;-129.0;103.0;431.0;-80;82.0;132.0;389.0;132.0;311.0
5.0;351.0;-31.0;19.0;101.0;427.0;-76;62.0;154.0;410.0;106.0;324.0
76.0;314.0;-12.0;206.0;94.0;385.0;-68;55.0;113.0;399.0;-83.0;334.0
-207.0;66.0;286.0;-304.0;-39.0;633.0;-38;-678.0;-75.0;672.0;13.0;516.0
