PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
942.0;56.2;6.3;16.0;1.0164;1027.0;827.0;1529.0;742.0;-200.0;-200.0;-200.0;-200.0
845.0;61.3;4.9;23.5;1.7538;991.0;759.0;1440.0;658.0;1.1;-200.0;-200.0;-200.0
980.0;67.4;5.3;15.5;1.178;1097.0;779.0;1565.0;803.0;-200.0;-200.0;-200.0;-200.0
876.0;54.2;8.5;17.5;1.0722;1154.0;919.0;1623.0;861.0;-200.0;-200.0;-200.0;-200.0
1029.0;70.1;4.2;14.1;1.1224;988.0;722.0;1500.0;874.0;-200.0;-200.0;-200.0;-200.0
621.0;59.2;11.9;23.9;1.7327;1203.0;1046.0;1664.0;1103.0;2.0;74.0;223.0;-200.0
913.0;70.9;6.9;14.0;1.1306;1101.0;852.0;1655.0;992.0;-200.0;-200.0;-200.0;-200.0
797.0;79.0;11.5;10.5;1.0016;1207.0;1032.0;1701.0;969.0;-200.0;-200.0;-200.0;-200.0
1085.0;68.2;4.6;10.8;0.8806;930.0;745.0;1391.0;712.0;-200.0;-200.0;-200.0;-200.0
548.0;42.3;15.9;29.6;1.7248;1378.0;1177.0;1775.0;1266.0;2.6;92.0;238.0;-200.0
956.0;31.4;7.9;23.8;0.9132;1005.0;894.0;1530.0;714.0;-200.0;-200.0;-200.0;-200.0
624.0;44.3;11.0;28.9;1.7392;1264.0;1016.0;1650.0;1062.0;1.9;76.0;186.0;-200.0
792.0;50.4;12.3;16.8;0.9545;1114.0;1059.0;1704.0;1182.0;-200.0;-200.0;-200.0;-200.0
932.0;52.0;7.7;16.0;0.9375;991.0;889.0;1550.0;933.0;-200.0;-200.0;-200.0;-200.0
976.0;67.7;5.8;12.2;0.9625;1005.0;802.0;1474.0;952.0;-200.0;-200.0;-200.0;-200.0
887.0;70.9;8.7;10.2;0.8841;1035.0;929.0;1599.0;1009.0;-200.0;-200.0;-200.0;-200.0
780.0;63.9;5.1;21.3;1.5951;1062.0;770.0;1450.0;922.0;0.9;48.0;96.0;-200.0
849.0;30.9;11.0;24.4;0.934;1161.0;1016.0;1642.0;1187.0;-200.0;-200.0;-200.0;-200.0
900.0;26.7;10.6;25.9;0.8771;1081.0;1000.0;1561.0;900.0;-200.0;-200.0;-200.0;-200.0
914.0;26.1;10.5;25.8;0.854;1075.0;998.0;1574.0;800.0;-200.0;-200.0;-200.0;-200.0
953.0;24.8;9.6;26.3;0.8393;1055.0;964.0;1513.0;770.0;-200.0;-200.0;-200.0;-200.0
944.0;20.5;12.7;27.3;0.7308;1087.0;1075.0;1558.0;886.0;-200.0;-200.0;-200.0;-200.0
697.0;64.5;7.3;21.1;1.594;1150.0;871.0;1502.0;1030.0;1.4;58.0;155.0;-200.0
847.0;42.1;10.6;19.2;0.9273;1105.0;1000.0;1573.0;1208.0;-200.0;-200.0;-200.0;-200.0
973.0;50.8;6.4;17.1;0.9828;991.0;828.0;1469.0;993.0;-200.0;-200.0;-200.0;-200.0
653.0;70.0;10.8;18.2;1.4519;1147.0;1009.0;1589.0;1096.0;1.7;50.0;279.0;-200.0
668.0;62.0;9.6;20.6;1.4827;1147.0;964.0;1517.0;1116.0;1.7;60.0;165.0;-200.0
824.0;16.4;17.5;30.8;0.7167;1165.0;1225.0;1676.0;1028.0;-200.0;-200.0;-200.0;-200.0
852.0;67.1;4.4;19.8;1.5305;994.0;732.0;1400.0;882.0;-200.0;-200.0;-200.0;-200.0
641.0;55.8;11.0;22.7;1.5218;1189.0;1014.0;1553.0;1249.0;-200.0;-200.0;-200.0;-200.0
804.0;68.5;6.2;18.1;1.4067;997.0;823.0;1395.0;894.0;-200.0;-200.0;-200.0;-200.0
933.0;68.5;3.6;18.3;1.4291;917.0;686.0;1304.0;805.0;-200.0;-200.0;-200.0;-200.0
688.0;58.3;8.7;22.4;1.561;1092.0;928.0;1470.0;1139.0;-200.0;-200.0;-200.0;-200.0
827.0;55.3;9.0;16.3;1.0178;1161.0;938.0;1597.0;1243.0;1.8;87.0;109.0;173.0
1045.0;57.7;3.7;14.8;0.9644;933.0;697.0;1403.0;937.0;0.7;65.0;71.0;65.0
794.0;56.8;10.0;14.6;0.9385;1134.0;979.0;1639.0;1140.0;1.5;73.0;106.0;151.0
517.0;74.7;21.7;15.2;1.2824;1367.0;1343.0;1852.0;1442.0;-200.0;-200.0;-200.0;-200.0
845.0;31.8;10.7;27.0;1.1176;1278.0;1003.0;1691.0;909.0;1.9;95.0;99.0;205.0
955.0;69.5;4.1;17.6;1.3889;887.0;717.0;1334.0;786.0;-200.0;-200.0;-200.0;-200.0
971.0;63.4;3.7;19.7;1.4383;867.0;693.0;1335.0;825.0;-200.0;-200.0;-200.0;-200.0
976.0;34.0;8.2;16.6;0.6353;1085.0;907.0;1419.0;893.0;2.5;101.0;133.0;204.0
982.0;43.6;7.5;14.4;0.7113;1053.0;880.0;1464.0;786.0;1.9;91.0;116.0;155.0
1018.0;30.7;6.9;20.2;0.7176;994.0;851.0;1436.0;640.0;1.6;75.0;95.0;143.0
1060.0;31.6;6.0;20.7;0.7602;981.0;810.0;1395.0;605.0;1.4;77.0;86.0;107.0
625.0;40.2;14.2;27.1;1.4217;1188.0;1124.0;1655.0;1094.0;-200.0;-200.0;-200.0;-200.0
858.0;71.8;5.6;17.1;1.3936;929.0;795.0;1373.0;815.0;-200.0;-200.0;-200.0;-200.0
1046.0;84.6;3.0;14.4;1.3794;862.0;649.0;1289.0;675.0;-200.0;-200.0;-200.0;-200.0
898.0;24.2;12.0;25.4;0.7733;1120.0;1048.0;1560.0;870.0;2.0;95.0;121.0;173.0
773.0;20.4;18.0;28.2;0.7677;1251.0;1238.0;1779.0;1109.0;3.0;107.0;150.0;411.0
969.0;68.6;3.2;18.9;1.4818;890.0;666.0;1323.0;728.0;-200.0;-200.0;-200.0;-200.0
905.0;40.6;8.8;18.9;0.8771;1078.0;932.0;1511.0;951.0;1.8;100.0;99.0;137.0
806.0;43.5;10.9;17.9;0.884;1133.0;1012.0;1608.0;1054.0;2.0;108.0;111.0;203.0
716.0;44.4;7.7;26.9;1.5538;1192.0;887.0;1488.0;819.0;-200.0;-200.0;-200.0;-200.0
794.0;42.8;6.0;27.4;1.5344;1092.0;814.0;1446.0;777.0;-200.0;-200.0;-200.0;-200.0
715.0;41.8;8.3;27.4;1.5056;1168.0;911.0;1517.0;969.0;-200.0;-200.0;-200.0;-200.0
972.0;66.0;3.2;19.9;1.5141;907.0;665.0;1370.0;779.0;-200.0;-200.0;-200.0;-200.0
845.0;49.8;8.6;19.6;1.1221;1146.0;923.0;1575.0;1166.0;1.4;96.0;79.0;156.0
788.0;56.2;9.5;17.9;1.142;1216.0;960.0;1662.0;1256.0;1.6;92.0;87.0;143.0
838.0;55.6;7.8;17.4;1.0963;1128.0;891.0;1574.0;1125.0;1.5;89.0;88.0;117.0
923.0;59.5;5.2;16.8;1.1269;1042.0;772.0;1495.0;968.0;1.0;61.0;51.0;84.0
1115.0;60.1;2.8;15.9;1.0806;926.0;639.0;1409.0;814.0;0.6;54.0;34.0;60.0
1195.0;65.9;2.8;11.2;0.8775;926.0;638.0;1342.0;749.0;-200.0;52.0;37.0;36.0
1038.0;67.0;4.4;13.3;1.0203;959.0;734.0;1470.0;861.0;0.8;57.0;76.0;64.0
827.0;66.5;9.4;12.9;0.9846;1097.0;956.0;1620.0;1047.0;1.5;68.0;139.0;148.0
948.0;65.3;3.3;20.1;1.5153;906.0;672.0;1377.0;742.0;-200.0;-200.0;-200.0;-200.0
881.0;64.6;4.5;20.3;1.518;944.0;740.0;1412.0;781.0;-200.0;-200.0;-200.0;-200.0
691.0;60.8;9.4;21.7;1.563;1162.0;953.0;1526.0;1104.0;-200.0;-200.0;-200.0;-200.0
666.0;61.1;11.2;22.1;1.6012;1193.0;1021.0;1633.0;1152.0;-200.0;-200.0;-200.0;-200.0
690.0;45.9;9.6;26.5;1.5626;1236.0;962.0;1589.0;946.0;-200.0;-200.0;-200.0;-200.0
963.0;77.4;5.0;15.7;1.3683;1054.0;761.0;1598.0;965.0;1.0;-200.0;-200.0;71.0
639.0;49.2;11.2;25.7;1.5988;1249.0;1023.0;1640.0;1034.0;-200.0;-200.0;-200.0;-200.0
939.0;70.2;6.5;16.5;1.3099;1047.0;833.0;1647.0;1081.0;1.6;71.0;85.0;-200.0
950.0;73.1;6.3;15.7;1.2902;1009.0;825.0;1629.0;938.0;1.3;-200.0;-200.0;-200.0
858.0;61.0;4.3;21.3;1.529;968.0;730.0;1388.0;913.0;-200.0;-200.0;-200.0;-200.0
765.0;58.5;13.3;17.6;1.1645;1385.0;1094.0;1769.0;1175.0;3.7;129.0;190.0;-200.0
910.0;67.6;6.6;14.8;1.1352;1000.0;838.0;1580.0;942.0;1.6;-200.0;-200.0;-200.0
1036.0;66.2;4.8;14.3;1.0728;911.0;751.0;1518.0;817.0;0.8;46.0;48.0;-200.0
1047.0;28.1;5.5;25.9;0.9258;1018.0;790.0;1443.0;580.0;1.1;67.0;69.0;-200.0
704.0;50.3;20.2;15.8;0.8989;1442.0;1301.0;1952.0;1372.0;4.1;146.0;231.0;-200.0
840.0;52.1;9.7;19.4;1.1642;1212.0;966.0;1691.0;1043.0;2.2;100.0;152.0;-200.0
858.0;42.6;10.2;19.4;0.9485;1137.0;985.0;1607.0;1045.0;2.3;118.0;171.0;-200.0
923.0;44.1;8.3;19.1;0.966;1080.0;910.0;1548.0;929.0;2.0;121.0;153.0;-200.0
886.0;25.2;11.0;26.8;0.8721;1048.0;1013.0;1584.0;940.0;1.9;96.0;127.0;-200.0
896.0;19.7;11.2;30.9;0.8649;1058.0;1023.0;1580.0;795.0;1.5;74.0;81.0;-200.0
790.0;20.5;16.8;30.2;0.8672;1203.0;1204.0;1744.0;1079.0;2.4;102.0;129.0;-200.0
686.0;64.1;9.1;20.8;1.554;1160.0;944.0;1523.0;1162.0;-200.0;-200.0;-200.0;-200.0
967.0;57.1;5.3;19.5;1.2806;1016.0;780.0;1566.0;806.0;1.1;70.0;61.0;-200.0
780.0;80.8;9.9;16.0;1.4602;1280.0;976.0;1912.0;1003.0;1.9;88.0;180.0;-200.0
645.0;63.0;11.2;21.3;1.5798;1214.0;1022.0;1592.0;1235.0;-200.0;-200.0;-200.0;-200.0
898.0;54.8;7.9;20.3;1.2867;1035.0;895.0;1657.0;863.0;1.3;65.0;84.0;-200.0
766.0;70.8;11.8;16.6;1.3253;1187.0;1042.0;1840.0;1093.0;3.0;110.0;196.0;-200.0
764.0;70.8;6.9;19.0;1.5417;1035.0;851.0;1465.0;1002.0;1.3;69.0;132.0;-200.0
659.0;66.4;10.4;20.3;1.5591;1176.0;993.0;1572.0;1178.0;1.9;91.0;206.0;-200.0
857.0;56.9;10.0;17.7;1.1392;981.0;978.0;1682.0;835.0;1.6;72.0;79.0;-200.0
850.0;70.7;9.2;15.9;1.2672;1110.0;949.0;1733.0;842.0;2.1;79.0;96.0;-200.0
700.0;61.3;9.0;22.1;1.6053;1138.0;938.0;1500.0;1098.0;1.5;87.0;147.0;-200.0
705.0;46.1;16.4;17.9;0.9388;1176.0;1191.0;1836.0;1217.0;3.4;130.0;220.0;-200.0
733.0;65.5;14.1;13.6;1.0184;1182.0;1119.0;1831.0;1032.0;3.0;121.0;219.0;-200.0
730.0;74.2;14.6;12.7;1.0863;1272.0;1136.0;1869.0;1077.0;3.6;139.0;209.0;-200.0
804.0;64.2;12.4;14.4;1.049;1138.0;1063.0;1728.0;983.0;3.3;122.0;169.0;-200.0
1133.0;58.8;3.9;15.4;1.0215;883.0;705.0;1422.0;655.0;0.9;65.0;51.0;-200.0
1027.0;33.7;6.3;19.7;0.7646;844.0;825.0;1405.0;536.0;1.3;101.0;90.0;-200.0
989.0;27.7;8.2;21.2;0.6864;851.0;906.0;1418.0;545.0;1.5;95.0;89.0;-200.0
937.0;35.6;8.4;19.2;0.7856;921.0;914.0;1481.0;614.0;1.9;106.0;107.0;-200.0
869.0;60.5;9.4;14.2;0.9765;1052.0;956.0;1600.0;725.0;2.3;116.0;140.0;-200.0
684.0;70.4;17.4;12.7;1.0294;1205.0;1222.0;1911.0;1127.0;4.3;133.0;222.0;-200.0
922.0;65.2;8.0;13.4;0.9996;1041.0;898.0;1595.0;891.0;2.0;97.0;130.0;-200.0
954.0;63.6;7.3;13.3;0.9677;1025.0;869.0;1531.0;851.0;2.1;101.0;144.0;-200.0
613.0;43.4;15.1;25.6;1.4049;1290.0;1151.0;1638.0;1219.0;2.2;113.0;267.0;-200.0
1154.0;72.9;2.9;14.5;1.195;947.0;649.0;1459.0;608.0;-200.0;-200.0;-200.0;-200.0
1003.0;40.4;6.5;20.0;0.9354;964.0;833.0;1489.0;647.0;-200.0;-200.0;-200.0;-200.0
778.0;57.6;8.1;17.6;1.1471;1051.0;901.0;1379.0;1020.0;-200.0;-200.0;-200.0;-200.0
992.0;33.6;7.1;19.8;0.767;918.0;863.0;1408.0;539.0;-200.0;-200.0;-200.0;-200.0
835.0;56.2;9.9;14.1;0.9028;1072.0;976.0;1603.0;1018.0;-200.0;-200.0;-200.0;-200.0
858.0;58.3;9.3;13.8;0.9147;1070.0;952.0;1573.0;966.0;-200.0;-200.0;-200.0;-200.0
862.0;64.9;9.0;12.7;0.9506;1068.0;938.0;1575.0;1057.0;-200.0;-200.0;-200.0;-200.0
848.0;68.6;8.7;12.1;0.964;1034.0;928.0;1619.0;1005.0;-200.0;-200.0;-200.0;-200.0
856.0;68.0;8.4;12.3;0.9722;1025.0;914.0;1605.0;1003.0;-200.0;-200.0;-200.0;-200.0
1025.0;49.5;4.5;17.8;0.9986;977.0;737.0;1450.0;686.0;-200.0;-200.0;-200.0;-200.0
951.0;61.1;6.5;13.9;0.9656;997.0;835.0;1501.0;888.0;-200.0;-200.0;-200.0;-200.0
731.0;45.0;13.4;20.0;1.0379;1132.0;1096.0;1808.0;1186.0;2.5;107.0;178.0;-200.0
751.0;40.6;12.9;20.8;0.9888;1105.0;1080.0;1758.0;981.0;2.2;104.0;139.0;-200.0
800.0;30.1;13.7;25.0;0.9394;1100.0;1108.0;1731.0;932.0;2.3;109.0;148.0;-200.0
749.0;32.0;17.8;23.4;0.91;1137.0;1234.0;1824.0;990.0;2.5;104.0;132.0;-200.0
869.0;50.3;5.7;19.4;1.1201;947.0;798.0;1276.0;943.0;0.9;79.0;108.0;-200.0
775.0;53.6;12.4;16.8;1.0167;1084.0;1063.0;1703.0;1031.0;2.1;109.0;128.0;-200.0
739.0;59.2;13.4;14.9;0.9985;1100.0;1097.0;1516.0;1106.0;2.0;94.0;277.0;-200.0
981.0;56.8;4.1;16.3;1.047;872.0;718.0;1223.0;872.0;0.9;71.0;106.0;-200.0
776.0;29.8;13.9;24.3;0.8926;1142.0;1115.0;1735.0;1091.0;2.5;96.0;144.0;-200.0
765.0;31.7;14.4;23.8;0.9212;1140.0;1129.0;1728.0;1023.0;2.3;94.0;132.0;-200.0
832.0;28.4;12.4;25.7;0.9248;1162.0;1064.0;1675.0;913.0;1.9;97.0;124.0;-200.0
748.0;24.4;13.0;26.2;0.8174;1050.0;1084.0;1402.0;1153.0;2.3;117.0;305.0;-200.0
707.0;58.2;15.5;13.5;0.8944;1085.0;1164.0;1503.0;1155.0;2.4;120.0;368.0;-200.0
890.0;62.6;7.3;12.1;0.8825;875.0;871.0;1253.0;890.0;1.2;82.0;241.0;-200.0
994.0;46.8;4.9;17.1;0.9054;840.0;758.0;1189.0;829.0;1.0;85.0;148.0;-200.0
727.0;56.3;13.0;17.7;1.13;1222.0;1084.0;1797.0;1108.0;2.8;116.0;157.0;-200.0
748.0;48.6;13.4;17.4;0.9559;1159.0;1097.0;1709.0;995.0;2.9;107.0;136.0;-200.0
989.0;57.1;5.7;15.5;0.996;987.0;800.0;1462.0;658.0;1.3;88.0;86.0;-200.0
891.0;46.6;6.8;16.7;0.8793;897.0;849.0;1253.0;910.0;1.3;90.0;157.0;-200.0
1069.0;55.3;4.5;15.9;0.991;975.0;736.0;1459.0;611.0;1.0;85.0;86.0;-200.0
788.0;27.2;11.8;24.2;0.8128;1020.0;1042.0;1401.0;927.0;2.0;112.0;251.0;-200.0
907.0;49.7;7.2;17.6;0.9944;1020.0;866.0;1554.0;799.0;1.6;90.0;139.0;-200.0
846.0;52.8;8.7;17.2;1.0236;1066.0;927.0;1608.0;804.0;1.9;97.0;138.0;-200.0
818.0;45.5;9.8;19.5;1.0189;1084.0;970.0;1626.0;845.0;2.1;98.0;132.0;-200.0
886.0;30.7;8.3;21.9;0.7961;917.0;910.0;1275.0;744.0;1.6;95.0;252.0;-200.0
1024.0;62.6;3.4;14.0;0.9948;820.0;674.0;1188.0;790.0;0.6;64.0;104.0;-200.0
802.0;51.3;8.5;16.6;0.9634;998.0;920.0;1365.0;1042.0;1.9;103.0;241.0;-200.0
883.0;57.0;6.9;16.3;1.0484;1014.0;853.0;1538.0;975.0;1.3;91.0;75.0;-200.0
978.0;56.3;5.1;16.2;1.0262;938.0;769.0;1463.0;816.0;1.0;-200.0;-200.0;-200.0
882.0;52.3;8.4;17.2;1.0169;1033.0;917.0;1617.0;905.0;1.5;95.0;118.0;-200.0
905.0;23.6;10.5;25.9;0.7771;984.0;998.0;1523.0;862.0;2.0;97.0;134.0;-200.0
869.0;28.6;11.6;22.0;0.7483;1068.0;1037.0;1567.0;1217.0;2.1;119.0;128.0;-200.0
803.0;34.5;12.4;20.8;0.8365;1135.0;1065.0;1630.0;1317.0;2.3;111.0;138.0;-200.0
975.0;50.6;5.6;14.8;0.8489;941.0;792.0;1397.0;889.0;1.1;-200.0;-200.0;-200.0
989.0;63.2;5.4;12.2;0.8964;835.0;785.0;1224.0;780.0;1.0;56.0;148.0;-200.0
802.0;30.3;12.7;23.1;0.8425;1157.0;1072.0;1653.0;1327.0;2.6;127.0;191.0;-200.0
852.0;33.2;10.2;20.9;0.8098;1101.0;986.0;1574.0;1100.0;2.2;124.0;163.0;-200.0
762.0;37.0;12.0;19.6;0.8325;1183.0;1049.0;1594.0;1290.0;2.6;112.0;146.0;-200.0
919.0;43.3;7.1;17.0;0.8341;998.0;859.0;1450.0;1045.0;1.5;88.0;90.0;-200.0
999.0;63.2;4.5;12.5;0.9146;816.0;739.0;1188.0;793.0;0.9;55.0;102.0;-200.0
913.0;35.4;8.2;19.2;0.7812;1047.0;908.0;1458.0;981.0;1.6;89.0;119.0;-200.0
995.0;21.9;7.1;31.5;0.997;1117.0;862.0;1476.0;530.0;1.2;64.0;54.0;-200.0
1110.0;26.5;5.4;19.6;0.5974;913.0;785.0;1273.0;692.0;1.4;85.0;89.0;-200.0
969.0;59.9;5.5;13.4;0.9173;844.0;786.0;1226.0;831.0;-200.0;61.0;130.0;-200.0
937.0;33.2;7.4;18.4;0.6975;897.0;875.0;1227.0;902.0;1.7;88.0;223.0;-200.0
1007.0;24.1;8.5;22.3;0.6394;988.0;918.0;1393.0;850.0;1.7;94.0;141.0;-200.0
950.0;20.8;10.1;25.1;0.6516;1029.0;983.0;1470.0;879.0;1.9;97.0;129.0;-200.0
902.0;17.1;13.4;26.7;0.5909;1106.0;1097.0;1552.0;941.0;2.4;105.0;135.0;-200.0
1115.0;61.3;2.5;10.6;0.7856;798.0;621.0;1041.0;524.0;0.8;62.0;109.0;-200.0
1040.0;34.8;6.0;19.3;0.771;857.0;813.0;1183.0;622.0;1.4;14.0;51.0;-200.0
794.0;27.0;12.3;25.3;0.8565;1215.0;1062.0;1650.0;1381.0;2.4;119.0;199.0;-200.0
783.0;18.9;13.8;32.2;0.8964;1208.0;1111.0;1653.0;1018.0;2.3;127.0;133.0;-200.0
812.0;33.4;12.3;22.2;0.8806;1159.0;1061.0;1648.0;1174.0;2.4;122.0;138.0;-200.0
895.0;76.6;5.8;15.4;1.3334;985.0;805.0;1390.0;785.0;2.0;107.0;240.0;-200.0
983.0;52.1;5.7;16.4;0.9612;980.0;800.0;1462.0;810.0;0.7;54.0;46.0;-200.0
772.0;28.9;13.4;26.4;0.9785;1262.0;1096.0;1711.0;1340.0;2.6;134.0;182.0;-200.0
813.0;26.3;11.5;27.7;0.9652;1156.0;1034.0;1640.0;1123.0;2.1;122.0;154.0;-200.0
796.0;22.1;13.4;30.1;0.9281;1192.0;1097.0;1688.0;971.0;2.0;113.0;118.0;-200.0
784.0;21.0;14.0;31.6;0.959;1215.0;1116.0;1715.0;852.0;2.3;125.0;116.0;-200.0
823.0;41.8;9.3;20.8;1.0155;1197.0;950.0;1592.0;918.0;2.0;118.0;110.0;-200.0
724.0;75.4;11.1;18.3;1.5682;1134.0;1017.0;1632.0;981.0;2.2;107.0;268.0;-200.0
908.0;55.8;4.6;22.3;1.4828;923.0;744.0;1394.0;815.0;0.7;64.0;80.0;-200.0
779.0;25.8;12.5;28.6;0.9989;1239.0;1067.0;1702.0;1071.0;2.2;117.0;146.0;-200.0
796.0;23.3;12.0;30.3;0.9869;1218.0;1051.0;1689.0;881.0;2.0;108.0;121.0;-200.0
756.0;22.3;13.3;31.3;1.0043;1235.0;1094.0;1729.0;907.0;2.0;107.0;111.0;-200.0
791.0;22.3;12.3;31.1;0.9888;1196.0;1061.0;1649.0;899.0;1.9;120.0;116.0;-200.0
772.0;19.3;13.7;32.6;0.935;1248.0;1108.0;1701.0;969.0;2.2;138.0;145.0;-200.0
915.0;57.9;5.3;21.5;1.4658;942.0;780.0;1419.0;737.0;0.9;59.0;83.0;-200.0
859.0;53.7;6.5;22.7;1.458;969.0;835.0;1437.0;773.0;1.0;64.0;97.0;-200.0
889.0;42.0;6.8;20.5;1.0004;1045.0;850.0;1506.0;1102.0;1.2;93.0;78.0;-200.0
721.0;50.7;10.3;24.1;1.4959;1111.0;991.0;1559.0;1028.0;2.1;109.0;218.0;-200.0
1089.0;50.2;2.8;16.5;0.932;888.0;640.0;1330.0;670.0;-200.0;47.0;33.0;-200.0
618.0;38.0;15.8;29.8;1.5642;1206.0;1175.0;1746.0;1068.0;2.6;130.0;275.0;-200.0
825.0;23.8;11.2;28.5;0.915;1203.0;1023.0;1622.0;1132.0;1.8;117.0;137.0;-200.0
608.0;47.3;15.9;26.4;1.6006;1248.0;1177.0;1784.0;1230.0;2.7;129.0;324.0;-200.0
771.0;35.9;13.3;20.5;0.8565;1274.0;1094.0;1682.0;1231.0;2.5;126.0;160.0;-200.0
1085.0;57.5;2.5;22.9;1.5879;847.0;620.0;1339.0;670.0;0.5;58.0;84.0;-200.0
902.0;46.3;6.2;17.9;0.9394;1003.0;820.0;1455.0;908.0;0.7;-200.0;-200.0;-200.0
959.0;53.5;4.6;16.5;0.9928;986.0;745.0;1426.0;888.0;0.5;66.0;61.0;-200.0
777.0;40.0;11.0;23.7;1.153;1303.0;1015.0;1731.0;1250.0;2.1;96.0;139.0;-200.0
813.0;32.5;11.6;25.6;1.053;1238.0;1037.0;1698.0;978.0;1.8;91.0;113.0;-200.0
872.0;27.8;8.3;28.3;1.0539;1154.0;912.0;1605.0;825.0;1.4;76.0;78.0;-200.0
612.0;47.9;21.7;19.8;1.092;1378.0;1342.0;2076.0;1489.0;3.9;133.0;204.0;-200.0
1105.0;28.1;4.5;26.7;0.9688;987.0;740.0;1407.0;523.0;0.9;53.0;54.0;-200.0
1129.0;25.8;4.2;27.7;0.9467;955.0;723.0;1393.0;559.0;1.0;57.0;51.0;-200.0
1091.0;27.3;4.9;26.8;0.9462;1005.0;758.0;1434.0;522.0;1.1;57.0;51.0;-200.0
1023.0;28.7;6.1;25.9;0.9423;1059.0;816.0;1468.0;641.0;1.5;73.0;77.0;-200.0
991.0;27.7;6.9;25.8;0.9076;1079.0;851.0;1490.0;738.0;1.5;81.0;93.0;-200.0
997.0;29.5;6.8;24.8;0.9077;1070.0;850.0;1502.0;778.0;1.4;91.0;94.0;-200.0
986.0;40.4;5.5;23.9;1.1787;1066.0;787.0;1552.0;689.0;0.9;56.0;57.0;-200.0
948.0;49.3;6.0;20.5;1.173;1110.0;814.0;1571.0;854.0;1.1;73.0;75.0;-200.0
1191.0;44.1;3.6;20.3;1.0392;865.0;687.0;1388.0;521.0;1.0;78.0;75.0;-200.0
818.0;68.5;6.9;21.4;1.7261;1002.0;854.0;1513.0;779.0;1.4;71.0;104.0;-200.0
793.0;64.9;8.0;22.2;1.719;1037.0;898.0;1539.0;836.0;1.6;87.0;152.0;-200.0
1107.0;14.5;7.2;23.8;0.4222;869.0;866.0;1212.0;596.0;1.3;85.0;109.0;-200.0
1822.0;30.9;0.7;13.9;0.4868;753.0;462.0;955.0;274.0;0.3;25.0;16.0;9.0
896.0;17.2;13.5;22.6;0.4656;997.0;1100.0;1392.0;987.0;2.4;106.0;157.0;-200.0
749.0;62.0;9.6;22.9;1.7127;1077.0;964.0;1571.0;923.0;1.8;93.0;163.0;-200.0
820.0;20.0;15.3;19.2;0.439;1058.0;1158.0;1459.0;1187.0;2.1;91.0;149.0;-200.0
885.0;13.0;14.0;24.9;0.4038;1106.0;1118.0;1451.0;1220.0;2.6;130.0;207.0;-200.0
874.0;9.2;15.8;31.6;0.419;1091.0;1172.0;1459.0;1105.0;2.2;127.0;162.0;-200.0
867.0;10.7;15.4;32.1;0.4996;1150.0;1161.0;1512.0;1038.0;-200.0;-200.0;-200.0;-200.0
640.0;32.9;15.3;30.2;1.3865;1186.0;1159.0;1701.0;1046.0;2.6;141.0;295.0;-200.0
1155.0;42.2;2.1;21.6;1.0762;771.0;593.0;1291.0;545.0;0.4;45.0;30.0;-200.0
916.0;61.3;5.1;21.0;1.5031;930.0;768.0;1409.0;825.0;1.0;74.0;98.0;-200.0
809.0;58.4;7.7;22.1;1.5393;1018.0;885.0;1491.0;864.0;1.3;77.0;112.0;-200.0
804.0;65.5;8.1;18.3;1.3686;1013.0;905.0;1499.0;974.0;1.4;79.0;231.0;-200.0
966.0;44.7;4.4;23.5;1.2755;908.0;732.0;1311.0;722.0;0.8;62.0;77.0;-200.0
1128.0;16.4;14.0;31.6;0.7489;1088.0;1116.0;1449.0;1060.0;1.8;112.0;127.0;-200.0
1276.0;13.8;9.7;31.8;0.6394;969.0;968.0;1325.0;768.0;1.3;112.0;115.0;-200.0
708.0;23.2;15.5;34.3;1.2326;1169.0;1163.0;1639.0;1025.0;2.6;124.0;280.0;-200.0
1064.0;28.4;13.1;22.8;0.7804;1069.0;1086.0;1536.0;1119.0;-200.0;-200.0;-200.0;-200.0
757.0;29.3;11.8;30.5;1.2612;1103.0;1044.0;1523.0;967.0;2.6;125.0;283.0;-200.0
995.0;24.2;11.5;27.1;0.856;1100.0;1034.0;1586.0;958.0;-200.0;-200.0;-200.0;-200.0
1009.0;20.9;12.1;27.5;0.7565;1073.0;1052.0;1574.0;854.0;-200.0;-200.0;-200.0;-200.0
1071.0;19.7;10.1;29.5;0.8015;1049.0;983.0;1515.0;782.0;-200.0;-200.0;-200.0;-200.0
1016.0;18.6;11.9;30.6;0.8014;1086.0;1048.0;1580.0;888.0;-200.0;-200.0;-200.0;-200.0
1032.0;35.3;10.3;20.5;0.8435;1026.0;990.0;1553.0;972.0;-200.0;-200.0;-200.0;-200.0
1089.0;44.9;6.1;17.8;0.903;908.0;814.0;1403.0;763.0;-200.0;-200.0;-200.0;-200.0
510.0;59.0;28.0;15.1;1.0086;1326.0;1504.0;1968.0;1609.0;4.2;122.0;600.0;-200.0
1090.0;60.8;2.7;20.2;1.4243;823.0;631.0;1304.0;671.0;0.5;47.0;69.0;-200.0
949.0;23.7;12.1;28.9;0.9285;1052.0;1053.0;1641.0;831.0;-200.0;-200.0;-200.0;-200.0
959.0;47.2;10.4;20.2;1.1043;1081.0;992.0;1680.0;935.0;1.8;119.0;147.0;-200.0
