PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
876.0;42.5;10.5;27.2;1.5135;1094.0;996.0;1807.0;864.0;-200.0;53.0;76.0;-200.0
614.0;50.1;11.8;25.0;1.563;1277.0;1043.0;1631.0;1155.0;2.5;99.0;306.0;-200.0
1035.0;31.0;6.8;31.8;1.4286;977.0;850.0;1645.0;701.0;-200.0;37.0;46.0;-200.0
796.0;55.4;5.4;23.8;1.6073;1015.0;781.0;1595.0;1181.0;1.0;70.0;72.0;-200.0
678.0;50.6;10.2;29.5;2.0492;1151.0;984.0;1823.0;1024.0;1.7;64.0;67.0;-200.0
703.0;43.6;9.7;32.3;2.07;1136.0;967.0;1801.0;927.0;1.7;67.0;65.0;-200.0
713.0;46.1;9.6;26.9;1.608;1125.0;963.0;1719.0;1179.0;1.6;70.0;62.0;-200.0
624.0;44.3;11.0;28.9;1.7392;1264.0;1016.0;1650.0;1062.0;1.9;76.0;186.0;-200.0
805.0;24.6;15.0;25.3;0.7796;1072.0;1148.0;1683.0;1171.0;2.7;127.0;180.0;-200.0
996.0;42.3;4.8;21.3;1.0625;865.0;752.0;1451.0;837.0;0.6;64.0;65.0;-200.0
731.0;45.0;13.4;20.0;1.0379;1132.0;1096.0;1808.0;1186.0;2.5;107.0;178.0;-200.0
936.0;35.1;6.3;29.1;1.3919;1024.0;828.0;1601.0;641.0;1.1;52.0;46.0;-200.0
720.0;34.5;10.1;33.8;1.7788;1100.0;982.0;1760.0;823.0;1.7;69.0;84.0;-200.0
751.0;49.7;7.3;23.1;1.3863;1079.0;869.0;1634.0;1223.0;-200.0;76.0;84.0;-200.0
772.0;45.4;12.0;23.7;1.315;1064.0;1048.0;1574.0;1059.0;2.3;110.0;315.0;-200.0
854.0;57.8;9.7;19.7;1.3112;1036.0;965.0;1544.0;987.0;2.2;91.0;342.0;-200.0
828.0;50.1;5.4;23.3;1.41;1011.0;782.0;1562.0;1116.0;-200.0;73.0;75.0;-200.0
979.0;53.1;6.7;20.2;1.2442;926.0;845.0;1398.0;851.0;1.4;81.0;239.0;-200.0
685.0;19.4;12.9;38.3;1.2851;1209.0;1082.0;1662.0;978.0;-200.0;133.0;143.0;-200.0
714.0;12.3;14.0;42.8;1.0326;1127.0;1117.0;1625.0;1092.0;-200.0;132.0;158.0;-200.0
713.0;16.0;13.4;39.8;1.1444;1156.0;1096.0;1615.0;954.0;-200.0;130.0;125.0;-200.0
653.0;70.0;10.8;18.2;1.4519;1147.0;1009.0;1589.0;1096.0;1.7;50.0;279.0;-200.0
668.0;62.0;9.6;20.6;1.4827;1147.0;964.0;1517.0;1116.0;1.7;60.0;165.0;-200.0
685.0;18.0;13.0;38.9;1.2318;1194.0;1083.0;1632.0;1060.0;-200.0;139.0;128.0;-200.0
730.0;55.8;8.7;17.4;1.098;1061.0;928.0;1366.0;909.0;2.0;118.0;267.0;-200.0
706.0;35.9;10.6;34.7;1.9528;1118.0;999.0;1766.0;878.0;1.7;79.0;69.0;-200.0
794.0;18.1;16.5;37.5;1.1529;1111.0;1194.0;1875.0;1015.0;2.4;130.0;160.0;-200.0
909.0;22.8;13.1;30.3;0.9695;1018.0;1088.0;1677.0;795.0;1.4;120.0;127.0;-200.0
880.0;35.7;9.3;25.1;1.1222;1083.0;951.0;1393.0;1054.0;1.7;131.0;223.0;-200.0
804.0;50.9;14.2;17.4;1.0017;1108.0;1123.0;1801.0;1111.0;1.6;83.0;167.0;-200.0
691.0;57.4;9.8;21.0;1.4098;1076.0;972.0;1506.0;1192.0;2.1;95.0;239.0;-200.0
932.0;31.0;8.2;27.1;1.0991;1017.0;908.0;1354.0;880.0;1.4;119.0;194.0;-200.0
835.0;79.4;5.9;14.8;1.3312;902.0;809.0;1355.0;834.0;0.9;46.0;138.0;-200.0
727.0;33.0;10.5;25.8;1.0826;1136.0;995.0;1591.0;1236.0;2.2;114.0;132.0;-200.0
1045.0;23.8;8.8;27.4;0.858;990.0;930.0;1506.0;739.0;1.1;95.0;89.0;-200.0
674.0;54.4;9.1;27.5;1.9705;1088.0;945.0;1765.0;1060.0;1.4;66.0;58.0;-200.0
862.0;13.9;8.2;39.3;0.9715;1003.0;907.0;1427.0;680.0;1.4;91.0;76.0;-200.0
737.0;74.9;8.0;16.8;1.4258;989.0;900.0;1401.0;968.0;1.6;60.0;231.0;-200.0
1056.0;36.9;8.5;19.5;0.8258;955.0;918.0;1511.0;762.0;1.3;93.0;102.0;-200.0
756.0;16.5;11.7;38.5;1.1037;1050.0;1039.0;1558.0;734.0;-200.0;129.0;108.0;-200.0
687.0;51.1;9.1;28.2;1.9221;1098.0;944.0;1772.0;1086.0;1.5;76.0;69.0;-200.0
845.0;33.1;5.7;26.0;1.0955;902.0;797.0;1355.0;841.0;1.1;49.0;32.0;-200.0
608.0;56.5;17.2;26.3;1.9018;1269.0;1215.0;1939.0;1296.0;-200.0;-200.0;-200.0;-200.0
754.0;50.5;10.5;21.3;1.2652;1149.0;996.0;1534.0;1177.0;2.2;104.0;255.0;-200.0
1002.0;68.8;7.4;9.6;0.8243;1154.0;876.0;1561.0;987.0;1.7;67.0;153.0;134.0
796.0;59.4;6.9;17.5;1.1768;992.0;853.0;1305.0;930.0;1.4;79.0;177.0;-200.0
905.0;40.6;8.8;18.9;0.8771;1078.0;932.0;1511.0;951.0;1.8;100.0;99.0;137.0
800.0;76.9;5.9;16.2;1.4029;940.0;806.0;1392.0;1013.0;0.9;48.0;181.0;-200.0
702.0;41.7;12.0;25.3;1.3243;1011.0;1051.0;1659.0;1087.0;2.0;-200.0;111.0;-200.0
774.0;52.3;6.6;26.2;1.7561;1008.0;838.0;1640.0;733.0;-200.0;50.0;28.0;-200.0
998.0;61.3;7.0;13.4;0.9361;1224.0;855.0;1566.0;1149.0;1.8;88.0;108.0;66.0
888.0;63.5;4.4;24.9;1.9647;901.0;733.0;1605.0;755.0;0.8;39.0;27.0;-200.0
722.0;74.9;7.7;21.9;1.9396;1065.0;889.0;1760.0;1081.0;1.2;56.0;94.0;-200.0
760.0;18.3;14.3;31.9;0.8523;1023.0;1127.0;1635.0;982.0;2.8;126.0;206.0;-200.0
781.0;46.7;11.0;17.6;0.9324;1223.0;1014.0;1666.0;1219.0;2.6;108.0;172.0;212.0
1145.0;58.0;3.0;14.5;0.9488;986.0;651.0;1380.0;891.0;0.8;74.0;60.0;57.0
737.0;43.4;6.8;29.8;1.7988;1072.0;850.0;1604.0;702.0;1.4;65.0;70.0;-200.0
707.0;43.5;9.9;28.8;1.6989;1086.0;974.0;1733.0;795.0;1.2;91.0;58.0;-200.0
1177.0;47.9;3.9;13.0;0.7116;938.0;706.0;1320.0;642.0;1.0;51.0;47.0;70.0
845.0;49.8;8.6;19.6;1.1221;1146.0;923.0;1575.0;1166.0;1.4;96.0;79.0;156.0
813.0;68.0;4.6;25.4;2.1806;1032.0;744.0;1695.0;778.0;1.4;79.0;87.0;-200.0
697.0;38.2;11.8;30.5;1.6376;1079.0;1042.0;1773.0;846.0;1.7;116.0;87.0;-200.0
737.0;60.7;8.4;17.5;1.2009;1075.0;917.0;1354.0;1037.0;2.0;87.0;231.0;-200.0
968.0;11.9;5.8;41.3;0.9252;966.0;802.0;1383.0;607.0;0.5;60.0;46.0;-200.0
650.0;61.3;10.9;18.4;1.2854;1121.0;1012.0;1436.0;1060.0;1.7;80.0;254.0;-200.0
646.0;26.3;13.3;32.4;1.2594;1051.0;1094.0;1675.0;966.0;2.2;108.0;224.0;-200.0
992.0;43.6;6.3;22.4;1.1637;929.0;825.0;1561.0;692.0;1.4;87.0;115.0;-200.0
846.0;19.6;9.6;34.2;1.0399;978.0;962.0;1527.0;680.0;1.3;117.0;105.0;-200.0
757.0;29.3;11.8;30.5;1.2612;1103.0;1044.0;1523.0;967.0;2.6;125.0;283.0;-200.0
1110.0;41.3;5.3;24.1;1.2202;891.0;780.0;1543.0;689.0;1.1;68.0;87.0;-200.0
705.0;21.2;12.3;35.5;1.2022;1030.0;1060.0;1588.0;852.0;2.1;118.0;245.0;-200.0
640.0;32.9;15.3;30.2;1.3865;1186.0;1159.0;1701.0;1046.0;2.6;141.0;295.0;-200.0
1036.0;66.2;4.8;14.3;1.0728;911.0;751.0;1518.0;817.0;0.8;46.0;48.0;-200.0
728.0;30.0;9.0;33.9;1.56;1081.0;938.0;1568.0;714.0;1.7;87.0;80.0;-200.0
849.0;52.4;4.8;27.6;1.9055;1007.0;751.0;1649.0;643.0;1.3;64.0;53.0;-200.0
809.0;46.8;6.4;25.7;1.523;935.0;832.0;1566.0;778.0;-200.0;77.0;81.0;-200.0
878.0;75.5;4.4;16.5;1.4056;891.0;735.0;1353.0;933.0;0.9;44.0;112.0;-200.0
719.0;32.4;12.0;27.1;1.1462;1028.0;1048.0;1624.0;1135.0;2.1;93.0;171.0;-200.0
809.0;32.5;7.2;28.4;1.2361;1011.0;864.0;1532.0;1231.0;0.9;79.0;65.0;-200.0
898.0;30.5;5.1;37.1;1.8962;955.0;766.0;1597.0;620.0;1.1;58.0;58.0;-200.0
572.0;66.0;27.0;11.8;0.9085;1513.0;1480.0;2249.0;1595.0;-200.0;-200.0;-200.0;-200.0
908.0;19.6;12.2;33.6;1.0029;1077.0;1056.0;1406.0;935.0;2.1;143.0;280.0;-200.0
774.0;59.4;7.0;27.4;2.1395;1033.0;856.0;1736.0;769.0;1.4;62.0;60.0;-200.0
864.0;51.1;5.5;25.1;1.6044;935.0;787.0;1588.0;728.0;-200.0;56.0;43.0;-200.0
874.0;9.2;15.8;31.6;0.419;1091.0;1172.0;1459.0;1105.0;2.2;127.0;162.0;-200.0
997.0;37.8;4.0;24.0;1.1077;894.0;709.0;1432.0;853.0;0.5;53.0;46.0;-200.0
766.0;70.8;11.8;16.6;1.3253;1187.0;1042.0;1840.0;1093.0;3.0;110.0;196.0;-200.0
836.0;59.3;5.6;27.2;2.1059;968.0;794.0;1688.0;654.0;1.1;48.0;39.0;-200.0
659.0;66.4;10.4;20.3;1.5591;1176.0;993.0;1572.0;1178.0;1.9;91.0;206.0;-200.0
665.0;73.2;10.7;17.5;1.4515;1071.0;1003.0;1542.0;1045.0;2.2;58.0;252.0;-200.0
804.0;37.3;6.8;26.3;1.2555;939.0;849.0;1479.0;650.0;1.4;83.0;72.0;-200.0
895.0;71.0;8.2;11.0;0.9279;1081.0;906.0;1591.0;1024.0;1.7;72.0;150.0;157.0
820.0;20.0;15.3;19.2;0.439;1058.0;1158.0;1459.0;1187.0;2.1;91.0;149.0;-200.0
896.0;17.2;13.5;22.6;0.4656;997.0;1100.0;1392.0;987.0;2.4;106.0;157.0;-200.0
972.0;56.7;4.0;21.3;1.4178;899.0;708.0;1559.0;780.0;0.6;44.0;40.0;-200.0
670.0;44.9;9.7;26.5;1.5278;1189.0;965.0;1533.0;1060.0;2.0;87.0;239.0;-200.0
858.0;27.7;5.6;37.7;1.778;980.0;793.0;1549.0;654.0;1.1;43.0;32.0;-200.0
905.0;20.4;8.7;31.9;0.9462;947.0;926.0;1484.0;659.0;1.4;90.0;81.0;-200.0
909.0;17.5;8.0;36.9;1.0789;970.0;900.0;1524.0;664.0;1.2;93.0;79.0;-200.0
937.0;35.6;8.4;19.2;0.7856;921.0;914.0;1481.0;614.0;1.9;106.0;107.0;-200.0
930.0;16.8;7.1;38.0;1.0933;956.0;862.0;1479.0;636.0;1.1;82.0;65.0;-200.0
1090.0;60.8;2.7;20.2;1.4243;823.0;631.0;1304.0;671.0;0.5;47.0;69.0;-200.0
918.0;69.7;8.9;12.0;0.9735;1287.0;936.0;1606.0;1040.0;2.0;106.0;126.0;-200.0
1054.0;64.9;6.7;12.4;0.9332;1182.0;845.0;1539.0;704.0;1.5;99.0;115.0;-200.0
933.0;31.3;9.5;19.2;0.6887;1210.0;958.0;1514.0;1036.0;2.3;96.0;126.0;188.0
745.0;22.6;11.2;38.1;1.4868;1124.0;1021.0;1735.0;827.0;1.7;119.0;115.0;-200.0
986.0;40.4;5.5;23.9;1.1787;1066.0;787.0;1552.0;689.0;0.9;56.0;57.0;-200.0
1229.0;69.3;3.6;12.5;1.0029;999.0;688.0;1380.0;594.0;0.9;63.0;48.0;-200.0
751.0;26.3;10.1;38.1;1.7213;1158.0;983.0;1803.0;808.0;1.8;110.0;101.0;-200.0
756.0;25.7;14.1;32.4;1.2271;1090.0;1119.0;1811.0;902.0;2.2;107.0;117.0;-200.0
749.0;47.8;13.5;21.8;1.2325;1081.0;1099.0;1854.0;1087.0;2.5;97.0;113.0;-200.0
1047.0;28.1;5.5;25.9;0.9258;1018.0;790.0;1443.0;580.0;1.1;67.0;69.0;-200.0
876.0;35.7;9.3;26.2;1.1929;1081.0;950.0;1434.0;1138.0;1.5;114.0;186.0;-200.0
831.0;31.5;11.3;27.4;1.133;1089.0;1024.0;1452.0;1182.0;1.5;111.0;180.0;-200.0
765.0;21.1;13.4;37.6;1.3478;1083.0;1097.0;1810.0;847.0;2.0;125.0;117.0;-200.0
880.0;34.1;5.0;28.3;1.2951;892.0;766.0;1399.0;797.0;0.9;55.0;38.0;-200.0
673.0;66.7;10.1;20.4;1.583;1146.0;983.0;1518.0;1136.0;1.7;71.0;201.0;-200.0
968.0;37.4;9.4;17.1;0.7225;1102.0;957.0;1527.0;820.0;2.0;88.0;120.0;143.0
688.0;66.7;10.2;20.1;1.5548;1119.0;984.0;1539.0;1082.0;2.4;90.0;311.0;-200.0
664.0;68.1;9.8;20.3;1.6009;1158.0;970.0;1509.0;1202.0;1.7;73.0;196.0;-200.0
869.0;50.3;5.7;19.4;1.1201;947.0;798.0;1276.0;943.0;0.9;79.0;108.0;-200.0
787.0;25.5;8.0;31.6;1.1638;991.0;898.0;1412.0;806.0;1.7;89.0;214.0;-200.0
739.0;59.2;13.4;14.9;0.9985;1100.0;1097.0;1516.0;1106.0;2.0;94.0;277.0;-200.0
915.0;57.9;5.3;21.5;1.4658;942.0;780.0;1419.0;737.0;0.9;59.0;83.0;-200.0
776.0;29.8;13.9;24.3;0.8926;1142.0;1115.0;1735.0;1091.0;2.5;96.0;144.0;-200.0
765.0;31.7;14.4;23.8;0.9212;1140.0;1129.0;1728.0;1023.0;2.3;94.0;132.0;-200.0
980.0;42.3;7.6;19.5;0.9476;1305.0;884.0;1573.0;927.0;1.7;87.0;95.0;-200.0
772.0;19.3;13.7;32.6;0.935;1248.0;1108.0;1701.0;969.0;2.2;138.0;145.0;-200.0
766.0;26.4;12.6;30.4;1.131;1064.0;1069.0;1766.0;1089.0;2.1;109.0;193.0;-200.0
756.0;22.3;13.3;31.3;1.0043;1235.0;1094.0;1729.0;907.0;2.0;107.0;111.0;-200.0
779.0;25.8;12.5;28.6;0.9989;1239.0;1067.0;1702.0;1071.0;2.2;117.0;146.0;-200.0
727.0;56.3;13.0;17.7;1.13;1222.0;1084.0;1797.0;1108.0;2.8;116.0;157.0;-200.0
919.0;60.7;5.1;18.9;1.311;911.0;769.0;1340.0;791.0;1.1;54.0;113.0;-200.0
989.0;57.1;5.7;15.5;0.996;987.0;800.0;1462.0;658.0;1.3;88.0;86.0;-200.0
784.0;21.0;14.0;31.6;0.959;1215.0;1116.0;1715.0;852.0;2.3;125.0;116.0;-200.0
724.0;46.8;9.2;24.7;1.4337;1086.0;947.0;1724.0;1134.0;-200.0;115.0;181.0;-200.0
788.0;27.2;11.8;24.2;0.8128;1020.0;1042.0;1401.0;927.0;2.0;112.0;251.0;-200.0
950.0;44.3;8.0;15.1;0.7535;1138.0;898.0;1505.0;966.0;1.7;88.0;136.0;118.0
830.0;52.9;5.9;25.9;1.7478;994.0;806.0;1580.0;674.0;1.4;90.0;72.0;-200.0
772.0;20.1;11.6;39.9;1.4495;1148.0;1037.0;1720.0;835.0;1.8;130.0;110.0;-200.0
770.0;19.0;12.1;39.6;1.3447;1081.0;1053.0;1773.0;883.0;1.9;106.0;108.0;-200.0
776.0;52.3;12.5;15.0;0.8881;1425.0;1068.0;1764.0;1341.0;2.6;107.0;166.0;-200.0
802.0;51.3;8.5;16.6;0.9634;998.0;920.0;1365.0;1042.0;1.9;103.0;241.0;-200.0
967.0;14.2;6.9;42.2;1.1609;990.0;852.0;1488.0;669.0;1.2;90.0;70.0;-200.0
801.0;76.3;7.0;17.3;1.4919;1038.0;856.0;1415.0;905.0;1.8;116.0;284.0;-200.0
895.0;76.6;5.8;15.4;1.3334;985.0;805.0;1390.0;785.0;2.0;107.0;240.0;-200.0
941.0;60.9;7.4;15.1;1.0398;1300.0;872.0;1577.0;1054.0;2.1;90.0;133.0;-200.0
869.0;28.6;11.6;22.0;0.7483;1068.0;1037.0;1567.0;1217.0;2.1;119.0;128.0;-200.0
771.0;35.9;13.3;20.5;0.8565;1274.0;1094.0;1682.0;1231.0;2.5;126.0;160.0;-200.0
1062.0;65.3;4.4;14.5;1.0704;1155.0;734.0;1528.0;1035.0;1.2;91.0;122.0;-200.0
869.0;22.4;8.0;35.8;1.2915;999.0;899.0;1629.0;637.0;1.4;74.0;62.0;-200.0
740.0;41.7;8.4;29.7;1.7081;981.0;917.0;1649.0;714.0;1.6;93.0;78.0;-200.0
714.0;36.6;9.9;25.0;1.143;1008.0;973.0;1509.0;1178.0;1.6;105.0;153.0;-200.0
733.0;29.4;7.9;35.3;1.6577;1030.0;897.0;1592.0;668.0;1.6;73.0;71.0;-200.0
690.0;79.9;9.9;17.3;1.5643;1123.0;973.0;1520.0;999.0;2.4;108.0;351.0;-200.0
1105.0;55.9;5.2;13.9;0.8842;1090.0;773.0;1429.0;761.0;1.6;83.0;86.0;-200.0
826.0;79.8;5.4;16.9;1.5238;931.0;784.0;1372.0;833.0;-200.0;72.0;173.0;-200.0
782.0;80.6;6.9;16.9;1.5372;1023.0;851.0;1413.0;881.0;1.8;94.0;259.0;-200.0
672.0;57.1;9.1;27.3;2.0426;1142.0;945.0;1775.0;799.0;1.9;68.0;65.0;-200.0
975.0;31.2;6.2;24.0;0.919;870.0;823.0;1398.0;848.0;1.2;79.0;76.0;-200.0
659.0;48.8;10.3;28.8;1.9039;1121.0;989.0;1821.0;955.0;-200.0;97.0;108.0;-200.0
610.0;58.9;13.0;25.7;1.9156;1193.0;1085.0;1947.0;1097.0;1.9;110.0;146.0;-200.0
883.0;42.2;9.1;18.1;0.8679;1109.0;943.0;1604.0;767.0;1.8;103.0;115.0;151.0
648.0;49.4;14.6;25.1;1.548;1204.0;1136.0;1782.0;1491.0;2.1;112.0;346.0;-200.0
767.0;51.5;8.0;17.7;1.0357;1030.0;899.0;1275.0;836.0;1.9;118.0;234.0;-200.0
877.0;15.5;9.6;34.6;0.8435;908.0;962.0;1409.0;665.0;-200.0;95.0;88.0;-200.0
1472.0;59.1;1.3;19.6;1.3346;755.0;528.0;1234.0;471.0;0.3;24.0;35.0;-200.0
687.0;20.7;15.5;32.3;0.9875;1074.0;1166.0;1713.0;1013.0;-200.0;143.0;144.0;-200.0
712.0;37.4;15.8;20.3;0.8807;1249.0;1174.0;1774.0;1486.0;2.8;117.0;193.0;-200.0
612.0;64.8;13.8;20.4;1.5379;1187.0;1110.0;1658.0;1229.0;2.8;96.0;392.0;-200.0
1074.0;75.0;4.8;9.3;0.8799;1020.0;752.0;1398.0;839.0;1.4;97.0;95.0;88.0
730.0;28.2;9.1;32.8;1.3842;1100.0;944.0;1524.0;882.0;1.8;-200.0;-200.0;-200.0
695.0;35.0;17.2;26.5;1.1981;1173.0;1217.0;1930.0;1175.0;3.5;139.0;202.0;-200.0
886.0;20.7;6.2;39.1;1.427;958.0;820.0;1452.0;530.0;1.0;68.0;40.0;-200.0
890.0;62.6;7.3;12.1;0.8825;875.0;871.0;1253.0;890.0;1.2;82.0;241.0;-200.0
908.0;56.1;3.6;22.9;1.5492;884.0;686.0;1439.0;651.0;0.6;40.0;26.0;-200.0
982.0;43.6;7.5;14.4;0.7113;1053.0;880.0;1464.0;786.0;1.9;91.0;116.0;155.0
930.0;43.8;9.7;19.1;0.9556;1392.0;967.0;1649.0;941.0;2.1;94.0;119.0;-200.0
1113.0;54.4;3.3;20.8;1.3229;817.0;672.0;1501.0;751.0;0.5;51.0;31.0;-200.0
834.0;51.0;11.8;24.5;1.5454;1109.0;1042.0;1888.0;998.0;-200.0;95.0;140.0;-200.0
828.0;59.6;6.1;15.9;1.0673;971.0;818.0;1252.0;857.0;1.5;107.0;205.0;-200.0
967.0;87.2;4.4;19.2;1.9195;1011.0;734.0;1497.0;918.0;-200.0;-200.0;-200.0;-200.0
887.0;19.5;7.1;34.8;1.0667;960.0;860.0;1417.0;559.0;-200.0;95.0;83.0;-200.0
906.0;57.2;8.5;20.8;1.3925;969.0;922.0;1488.0;995.0;1.5;-200.0;-200.0;-200.0
791.0;56.5;6.7;16.9;1.0801;1014.0;843.0;1297.0;866.0;1.7;116.0;279.0;-200.0
776.0;14.2;19.1;34.2;0.7502;1074.0;1270.0;1833.0;1087.0;3.2;146.0;230.0;-200.0
731.0;33.8;8.5;26.8;1.1723;1031.0;921.0;1490.0;897.0;1.8;-200.0;-200.0;-200.0
835.0;58.6;10.6;15.7;1.0396;1456.0;999.0;1714.0;1202.0;2.8;107.0;175.0;-200.0
1499.0;59.9;1.3;10.5;0.7624;844.0;532.0;1176.0;376.0;0.5;36.0;25.0;27.0
971.0;17.3;13.0;35.0;0.9542;1096.0;1083.0;1430.0;986.0;2.0;129.0;310.0;-200.0
631.0;47.0;21.7;14.7;0.7815;1479.0;1343.0;1995.0;1579.0;5.0;144.0;259.0;680.0
466.0;49.0;25.0;23.0;1.362;1460.0;1430.0;1932.0;1604.0;4.4;125.0;524.0;-200.0
1005.0;21.6;4.1;33.4;1.0927;843.0;716.0;1305.0;496.0;0.9;53.0;41.0;-200.0
936.0;46.5;4.0;22.9;1.2861;882.0;711.0;1310.0;741.0;0.7;-200.0;-200.0;-200.0
649.0;48.7;16.2;22.9;1.3416;1203.0;1185.0;1968.0;1328.0;2.9;125.0;224.0;-200.0
618.0;50.3;18.8;16.9;0.958;1209.0;1262.0;1708.0;1392.0;4.0;135.0;614.0;-200.0
802.0;30.3;12.7;23.1;0.8425;1157.0;1072.0;1653.0;1327.0;2.6;127.0;191.0;-200.0
662.0;20.1;19.4;32.0;0.9364;1125.0;1279.0;1840.0;1256.0;3.8;154.0;241.0;-200.0
1290.0;57.8;3.2;8.6;0.6488;940.0;664.0;1232.0;646.0;1.0;79.0;70.0;57.0
887.0;70.9;8.7;10.2;0.8841;1035.0;929.0;1599.0;1009.0;-200.0;-200.0;-200.0;-200.0
865.0;27.4;11.3;21.5;0.6941;1121.0;1026.0;1541.0;958.0;2.1;96.0;122.0;238.0
678.0;78.4;10.2;21.5;1.9818;1124.0;984.0;1826.0;902.0;-200.0;97.0;115.0;-200.0
878.0;13.8;16.2;38.4;0.9221;1166.0;1186.0;1500.0;1180.0;2.9;175.0;393.0;-200.0
826.0;34.8;11.0;18.7;0.7436;1180.0;1014.0;1595.0;1036.0;-200.0;-200.0;-200.0;-200.0
769.0;19.1;13.3;31.3;0.8634;1026.0;1094.0;1629.0;1224.0;2.6;134.0;278.0;-200.0
846.0;20.3;14.3;33.4;1.027;1146.0;1125.0;1511.0;1016.0;2.7;149.0;363.0;-200.0
1191.0;44.1;3.6;20.3;1.0392;865.0;687.0;1388.0;521.0;1.0;78.0;75.0;-200.0
971.0;63.4;3.3;22.6;1.7136;815.0;670.0;1538.0;774.0;0.6;44.0;44.0;-200.0
1035.0;49.5;2.3;28.3;1.8782;863.0;608.0;1465.0;597.0;0.6;30.0;41.0;-200.0
978.0;56.3;5.1;16.2;1.0262;938.0;769.0;1463.0;816.0;1.0;-200.0;-200.0;-200.0
976.0;58.6;3.4;24.4;1.7714;810.0;674.0;1530.0;793.0;0.7;45.0;32.0;-200.0
785.0;20.8;15.8;34.0;1.0898;1053.0;1173.0;1808.0;981.0;2.6;140.0;189.0;-200.0
568.0;43.5;14.1;27.7;1.592;1180.0;1121.0;1816.0;947.0;2.8;105.0;247.0;-200.0
1263.0;42.4;1.9;15.5;0.74;777.0;580.0;963.0;465.0;0.7;58.0;100.0;-200.0
695.0;72.4;8.9;17.9;1.4758;1071.0;936.0;1516.0;1249.0;1.7;63.0;209.0;-200.0
950.0;73.1;6.3;15.7;1.2902;1009.0;825.0;1629.0;938.0;1.3;-200.0;-200.0;-200.0
867.0;50.4;5.1;26.6;1.724;957.0;767.0;1534.0;577.0;1.2;74.0;57.0;-200.0
854.0;36.7;15.8;20.4;0.8704;1474.0;1173.0;1776.0;1432.0;3.2;143.0;166.0;230.0
716.0;45.4;8.5;24.3;1.365;1096.0;921.0;1534.0;988.0;1.9;-200.0;-200.0;-200.0
875.0;78.6;4.3;15.5;1.37;882.0;729.0;1319.0;870.0;-200.0;37.0;108.0;-200.0
876.0;54.2;8.5;17.5;1.0722;1154.0;919.0;1623.0;861.0;-200.0;-200.0;-200.0;-200.0
625.0;40.2;14.2;27.1;1.4217;1188.0;1124.0;1655.0;1094.0;-200.0;-200.0;-200.0;-200.0
914.0;26.1;10.5;25.8;0.854;1075.0;998.0;1574.0;800.0;-200.0;-200.0;-200.0;-200.0
868.0;45.6;11.6;12.1;0.6403;1168.0;1037.0;1580.0;990.0;2.4;105.0;125.0;239.0
1060.0;31.6;6.0;20.7;0.7602;981.0;810.0;1395.0;605.0;1.4;77.0;86.0;107.0
948.0;27.1;11.0;19.2;0.5976;1099.0;1014.0;1503.0;868.0;2.0;97.0;112.0;181.0
848.0;68.6;8.7;12.1;0.964;1034.0;928.0;1619.0;1005.0;-200.0;-200.0;-200.0;-200.0
885.0;13.0;14.0;24.9;0.4038;1106.0;1118.0;1451.0;1220.0;2.6;130.0;207.0;-200.0
759.0;73.6;9.2;12.6;1.0699;1011.0;947.0;1425.0;953.0;-200.0;-200.0;-200.0;-200.0
988.0;31.1;4.1;35.0;1.7173;908.0;715.0;1479.0;495.0;0.9;46.0;38.0;-200.0
554.0;49.8;26.0;17.5;0.9877;1513.0;1455.0;2182.0;1822.0;4.8;153.0;366.0;-200.0
1225.0;62.7;4.2;11.6;0.853;1155.0;722.0;1414.0;959.0;1.4;84.0;101.0;36.0
1102.0;38.6;2.2;25.4;1.2352;854.0;600.0;1252.0;542.0;0.7;-200.0;-200.0;-200.0
1152.0;48.8;2.3;21.3;1.2189;795.0;606.0;1369.0;552.0;0.2;35.0;25.0;-200.0
648.0;45.1;14.3;26.8;1.5645;1239.0;1127.0;1930.0;1201.0;2.5;120.0;134.0;-200.0
647.0;30.1;13.5;28.0;1.1226;1133.0;1101.0;1669.0;1105.0;2.9;-200.0;-200.0;-200.0
832.0;57.3;13.8;11.0;0.7501;1383.0;1109.0;1706.0;1173.0;3.1;97.0;174.0;245.0
849.0;30.9;11.0;24.4;0.934;1161.0;1016.0;1642.0;1187.0;-200.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.4;71.0;83.0;-200.0
937.0;33.9;8.6;21.8;0.8771;1125.0;924.0;1542.0;790.0;1.7;73.0;102.0;179.0
1107.0;14.5;7.2;23.8;0.4222;869.0;866.0;1212.0;596.0;1.3;85.0;109.0;-200.0
809.0;81.5;5.9;16.8;1.5418;979.0;805.0;1383.0;843.0;1.4;-200.0;-200.0;-200.0
752.0;51.5;9.1;17.2;1.0015;1075.0;943.0;1305.0;894.0;2.3;142.0;296.0;-200.0
597.0;30.8;15.3;27.4;1.1112;1172.0;1159.0;1653.0;1290.0;3.3;-200.0;-200.0;-200.0
840.0;35.4;6.5;29.6;1.4426;982.0;836.0;1498.0;696.0;-200.0;-200.0;-200.0;-200.0
