PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
728.0;30.0;9.0;33.9;1.56;1081.0;938.0;1568.0;714.0;1.7;87.0;80.0;-200.0
1531.0;53.7;0.9;15.4;0.9295;718.0;486.0;1072.0;398.0;0.3;14.0;32.0;-200.0
757.0;29.3;11.8;30.5;1.2612;1103.0;1044.0;1523.0;967.0;2.6;125.0;283.0;-200.0
1030.0;42.6;7.5;20.9;1.04;918.0;879.0;1569.0;804.0;1.7;96.0;130.0;-200.0
707.0;43.5;9.9;28.8;1.6989;1086.0;974.0;1733.0;795.0;1.2;91.0;58.0;-200.0
737.0;43.4;6.8;29.8;1.7988;1072.0;850.0;1604.0;702.0;1.4;65.0;70.0;-200.0
703.0;43.6;9.7;32.3;2.07;1136.0;967.0;1801.0;927.0;1.7;67.0;65.0;-200.0
760.0;18.3;14.3;31.9;0.8523;1023.0;1127.0;1635.0;982.0;2.8;126.0;206.0;-200.0
687.0;51.1;9.1;28.2;1.9221;1098.0;944.0;1772.0;1086.0;1.5;76.0;69.0;-200.0
669.0;45.3;13.3;26.1;1.5115;1171.0;1093.0;1862.0;1205.0;2.3;105.0;117.0;-200.0
1163.0;37.9;4.1;19.2;0.8352;906.0;714.0;1351.0;544.0;0.7;67.0;56.0;-200.0
802.0;51.3;8.5;16.6;0.9634;998.0;920.0;1365.0;1042.0;1.9;103.0;241.0;-200.0
678.0;50.6;10.2;29.5;2.0492;1151.0;984.0;1823.0;1024.0;1.7;64.0;67.0;-200.0
720.0;34.5;10.1;33.8;1.7788;1100.0;982.0;1760.0;823.0;1.7;69.0;84.0;-200.0
1045.0;23.8;8.8;27.4;0.858;990.0;930.0;1506.0;739.0;1.1;95.0;89.0;-200.0
932.0;31.0;8.2;27.1;1.0991;1017.0;908.0;1354.0;880.0;1.4;119.0;194.0;-200.0
971.0;17.3;13.0;35.0;0.9542;1096.0;1083.0;1430.0;986.0;2.0;129.0;310.0;-200.0
909.0;22.8;13.1;30.3;0.9695;1018.0;1088.0;1677.0;795.0;1.4;120.0;127.0;-200.0
706.0;35.9;10.6;34.7;1.9528;1118.0;999.0;1766.0;878.0;1.7;79.0;69.0;-200.0
846.0;19.6;9.6;34.2;1.0399;978.0;962.0;1527.0;680.0;1.3;117.0;105.0;-200.0
849.0;52.4;4.8;27.6;1.9055;1007.0;751.0;1649.0;643.0;1.3;64.0;53.0;-200.0
849.0;24.5;16.6;29.0;0.9655;1050.0;1199.0;1781.0;1035.0;-200.0;-200.0;-200.0;-200.0
670.0;44.9;9.7;26.5;1.5278;1189.0;965.0;1533.0;1060.0;2.0;87.0;239.0;-200.0
813.0;68.0;4.6;25.4;2.1806;1032.0;744.0;1695.0;778.0;1.4;79.0;87.0;-200.0
740.0;41.7;8.4;29.7;1.7081;981.0;917.0;1649.0;714.0;1.6;93.0;78.0;-200.0
936.0;35.1;6.3;29.1;1.3919;1024.0;828.0;1601.0;641.0;1.1;52.0;46.0;-200.0
501.0;70.9;24.1;17.3;1.3876;1420.0;1405.0;1941.0;1573.0;-200.0;-200.0;-200.0;-200.0
1269.0;56.1;2.7;10.6;0.7149;904.0;635.0;1233.0;489.0;0.8;74.0;66.0;56.0
616.0;75.4;13.9;20.1;1.751;1214.0;1113.0;1664.0;1213.0;2.7;118.0;305.0;-200.0
854.0;57.8;9.7;19.7;1.3112;1036.0;965.0;1544.0;987.0;2.2;91.0;342.0;-200.0
800.0;76.9;5.9;16.2;1.4029;940.0;806.0;1392.0;1013.0;0.9;48.0;181.0;-200.0
1292.0;38.3;2.5;21.7;0.9842;838.0;620.0;1325.0;502.0;0.7;74.0;62.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.4;71.0;83.0;-200.0
649.0;48.7;16.2;22.9;1.3416;1203.0;1185.0;1968.0;1328.0;2.9;125.0;224.0;-200.0
887.0;19.5;7.1;34.8;1.0667;960.0;860.0;1417.0;559.0;-200.0;95.0;83.0;-200.0
922.0;20.8;4.8;36.5;1.2446;947.0;751.0;1358.0;595.0;-200.0;-200.0;-200.0;-200.0
874.0;73.5;4.7;15.8;1.3151;897.0;750.0;1270.0;799.0;0.7;46.0;156.0;-200.0
874.0;9.2;15.8;31.6;0.419;1091.0;1172.0;1459.0;1105.0;2.2;127.0;162.0;-200.0
888.0;63.5;4.4;24.9;1.9647;901.0;733.0;1605.0;755.0;0.8;39.0;27.0;-200.0
784.0;38.2;7.6;27.6;1.3911;1057.0;881.0;1574.0;1081.0;-200.0;67.0;53.0;-200.0
625.0;57.3;13.1;20.6;1.3792;1139.0;1088.0;1580.0;1180.0;2.3;101.0;349.0;-200.0
885.0;13.0;14.0;24.9;0.4038;1106.0;1118.0;1451.0;1220.0;2.6;130.0;207.0;-200.0
705.0;21.2;12.3;35.5;1.2022;1030.0;1060.0;1588.0;852.0;2.1;118.0;245.0;-200.0
752.0;51.5;9.1;17.2;1.0015;1075.0;943.0;1305.0;894.0;2.3;142.0;296.0;-200.0
1133.0;54.0;2.4;23.0;1.501;812.0;613.0;1302.0;626.0;0.6;47.0;54.0;-200.0
707.0;58.2;15.5;13.5;0.8944;1085.0;1164.0;1503.0;1155.0;2.4;120.0;368.0;-200.0
867.0;50.4;5.1;26.6;1.724;957.0;767.0;1534.0;577.0;1.2;74.0;57.0;-200.0
965.0;28.2;5.1;32.0;1.3204;892.0;771.0;1465.0;494.0;1.0;76.0;55.0;-200.0
685.0;18.0;13.0;38.9;1.2318;1194.0;1083.0;1632.0;1060.0;-200.0;139.0;128.0;-200.0
713.0;43.0;10.7;22.8;1.1731;1079.0;1004.0;1628.0;1302.0;2.0;111.0;175.0;-200.0
756.0;22.3;13.3;31.3;1.0043;1235.0;1094.0;1729.0;907.0;2.0;107.0;111.0;-200.0
1049.0;33.6;9.2;18.4;0.7042;1240.0;947.0;1532.0;947.0;2.0;116.0;119.0;108.0
752.0;59.1;9.8;11.4;0.7963;1023.0;971.0;1283.0;993.0;2.1;98.0;448.0;-200.0
800.0;31.8;6.8;32.3;1.5128;1003.0;849.0;1511.0;710.0;-200.0;-200.0;-200.0;-200.0
1097.0;50.7;3.0;21.9;1.3138;811.0;651.0;1442.0;579.0;0.6;46.0;35.0;-200.0
