NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;866.0;9.8;31.3;28.7;1.2885;1682.0;1007.0;971.0;802.0;1.7;106.0;120.0
-200.0;917.0;9.0;30.4;31.3;1.3331;1744.0;1042.0;939.0;860.0;1.7;89.0;108.0
-200.0;1080.0;2.4;23.8;61.3;1.7881;1532.0;815.0;616.0;596.0;0.6;29.0;21.0
-200.0;720.0;8.1;26.4;52.2;1.7708;1692.0;1075.0;904.0;777.0;0.1;74.0;44.0
-200.0;766.0;7.9;33.4;35.1;1.781;1704.0;1016.0;896.0;820.0;1.5;93.0;91.0
-200.0;758.0;7.1;12.3;87.0;1.2422;1316.0;1116.0;860.0;937.0;2.5;107.0;413.0
-200.0;715.0;7.9;5.7;42.1;0.3885;1024.0;1102.0;897.0;1196.0;2.3;173.0;326.0
-200.0;835.0;5.4;3.9;67.1;0.5483;1013.0;1011.0;783.0;1026.0;1.4;118.0;255.0
-200.0;757.0;13.0;32.8;19.5;0.9515;1724.0;1308.0;1084.0;989.0;2.0;110.0;123.0
-200.0;971.0;3.3;22.6;63.4;1.7136;1538.0;815.0;670.0;774.0;0.6;44.0;44.0
-200.0;809.0;7.2;28.4;32.5;1.2361;1532.0;1011.0;864.0;1231.0;0.9;79.0;65.0
-200.0;1260.0;2.8;14.6;61.1;1.0075;1364.0;817.0;639.0;489.0;0.7;48.0;51.0
-200.0;794.0;8.1;35.2;31.2;1.7485;1653.0;1012.0;904.0;695.0;1.5;79.0;65.0
-200.0;756.0;7.4;23.2;67.5;1.899;1727.0;996.0;872.0;990.0;1.2;55.0;87.0
-200.0;742.0;7.7;23.3;61.8;1.7504;1705.0;951.0;886.0;988.0;1.2;51.0;74.0
-200.0;728.0;9.2;25.2;51.0;1.6131;1763.0;1069.0;947.0;1039.0;1.5;86.0;89.0
-200.0;948.0;7.0;23.9;34.3;1.002;1538.0;1047.0;859.0;677.0;1.5;84.0;92.0
-200.0;783.0;6.6;25.0;53.6;1.6721;1664.0;1015.0;840.0;839.0;-200.0;-200.0;-200.0
-200.0;887.0;8.7;20.0;56.6;1.3095;1711.0;949.0;929.0;973.0;1.2;78.0;101.0
-200.0;816.0;5.5;23.1;70.1;1.9582;1594.0;971.0;789.0;879.0;-200.0;70.0;61.0
-200.0;889.0;8.4;14.9;55.0;0.9228;1570.0;1068.0;917.0;832.0;-200.0;-200.0;-200.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.3;97.0;159.0
-200.0;894.0;10.9;40.3;16.1;1.1896;1665.0;1076.0;1012.0;816.0;1.8;116.0;113.0
-200.0;699.0;16.6;28.3;24.9;0.9412;1738.0;1097.0;1199.0;1006.0;2.8;158.0;190.0
-200.0;603.0;21.8;28.5;33.3;1.2775;2118.0;1313.0;1345.0;1507.0;4.8;163.0;300.0
-200.0;1665.0;0.4;10.8;50.9;0.657;903.0;698.0;424.0;339.0;0.2;18.0;20.0
-200.0;832.0;5.8;32.4;37.3;1.7808;1638.0;1012.0;804.0;766.0;0.9;48.0;53.0
-200.0;525.0;17.4;8.7;66.3;0.7491;1454.0;1361.0;1223.0;1648.0;3.7;182.0;640.0
-200.0;787.0;7.1;10.6;34.2;0.4375;993.0;1009.0;860.0;922.0;1.3;172.0;287.0
-200.0;924.0;4.2;5.7;43.1;0.3984;900.0;902.0;721.0;666.0;0.3;133.0;203.0
-200.0;874.0;15.8;31.6;9.2;0.419;1459.0;1091.0;1172.0;1105.0;2.2;127.0;162.0
-200.0;816.0;5.8;25.8;43.1;1.4113;1545.0;1026.0;801.0;1094.0;-200.0;63.0;45.0
-200.0;954.0;8.2;23.4;44.4;1.2646;1681.0;989.0;906.0;826.0;1.8;102.0;118.0
278.0;850.0;10.1;15.7;50.9;0.8997;1637.0;1224.0;980.0;1055.0;2.3;111.0;152.0
-200.0;799.0;8.8;16.1;28.5;0.5164;1046.0;956.0;931.0;1015.0;2.3;140.0;409.0
-200.0;921.0;11.1;26.2;33.6;1.1244;1720.0;980.0;1019.0;950.0;-200.0;-200.0;-200.0
-200.0;982.0;12.3;29.6;18.9;0.7692;1564.0;1026.0;1061.0;814.0;1.7;115.0;133.0
-200.0;904.0;10.7;21.7;46.9;1.2044;1716.0;1020.0;1003.0;916.0;1.1;96.0;97.0
-200.0;1029.0;5.3;25.5;38.3;1.2328;1544.0;915.0;776.0;616.0;1.2;72.0;86.0
-200.0;1091.0;6.8;18.5;48.7;1.0286;1509.0;940.0;849.0;764.0;1.1;103.0;93.0
-200.0;675.0;16.5;30.9;30.4;1.338;1888.0;1193.0;1196.0;1152.0;3.4;149.0;195.0
-200.0;755.0;13.7;32.7;25.8;1.2547;1839.0;1087.0;1106.0;906.0;2.4;110.0;129.0
-200.0;981.0;6.8;20.8;41.6;1.0091;1568.0;1239.0;848.0;822.0;1.9;80.0;102.0
-200.0;1144.0;2.0;11.3;32.5;0.4334;821.0;833.0;584.0;463.0;0.7;80.0;107.0
-200.0;800.0;5.7;27.7;53.0;1.9423;1642.0;1001.0;799.0;753.0;1.2;46.0;59.0
-200.0;877.0;12.3;36.4;15.1;0.9005;1668.0;1015.0;1062.0;847.0;1.9;120.0;127.0
124.0;970.0;6.8;19.7;38.4;0.8743;1489.0;1094.0;850.0;871.0;1.6;88.0;130.0
-200.0;1126.0;3.1;23.6;40.5;1.1667;1213.0;859.0;656.0;582.0;-200.0;-200.0;-200.0
-200.0;881.0;4.5;20.3;64.6;1.518;1412.0;944.0;740.0;781.0;-200.0;-200.0;-200.0
-200.0;634.0;7.5;9.9;67.6;0.8239;1257.0;1176.0;880.0;1180.0;1.6;127.0;318.0
-200.0;427.0;30.3;10.8;77.2;1.0021;1916.0;1562.0;1557.0;1852.0;6.1;167.0;865.0
-200.0;666.0;10.1;8.0;41.3;0.4448;1097.0;1153.0;981.0;1273.0;2.8;202.0;424.0
-200.0;807.0;6.2;12.2;21.4;0.3033;876.0;981.0;820.0;784.0;1.6;168.0;265.0
-200.0;805.0;5.4;6.7;47.6;0.4688;969.0;1055.0;783.0;1167.0;2.6;137.0;221.0
-200.0;886.0;5.8;33.4;22.5;1.1398;1361.0;903.0;805.0;581.0;1.1;64.0;49.0
