NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;866.0;9.8;31.3;28.7;1.2885;1682.0;1007.0;971.0;802.0;1.7;106.0;120.0
-200.0;841.0;9.8;27.4;37.0;1.3319;1728.0;1037.0;969.0;865.0;1.9;105.0;127.0
-200.0;837.0;10.0;28.0;36.6;1.3603;1705.0;1041.0;979.0;1053.0;1.9;125.0;169.0
-200.0;882.0;6.8;20.6;57.4;1.3753;1640.0;936.0;849.0;886.0;1.0;61.0;70.0
-200.0;796.0;6.5;12.4;80.1;1.1462;1263.0;1015.0;835.0;911.0;1.5;94.0;260.0
-200.0;758.0;7.1;12.3;87.0;1.2422;1316.0;1116.0;860.0;937.0;2.5;107.0;413.0
-200.0;704.0;7.6;4.0;80.4;0.663;1173.0;1127.0;884.0;983.0;0.1;136.0;248.0
-200.0;766.0;6.9;14.0;75.9;1.2064;1307.0;1088.0;851.0;959.0;2.0;109.0;349.0
-200.0;795.0;6.3;13.0;79.2;1.182;1285.0;1096.0;826.0;911.0;2.4;103.0;378.0
-200.0;901.0;4.4;13.0;67.6;1.009;1191.0;969.0;733.0;803.0;1.3;72.0;176.0
-200.0;828.0;5.5;11.4;83.7;1.1278;1267.0;1019.0;788.0;812.0;1.7;85.0;226.0
-200.0;950.0;5.6;19.8;46.0;1.0524;1489.0;890.0;791.0;886.0;0.7;61.0;62.0
-200.0;957.0;6.6;23.5;32.7;0.9349;1453.0;924.0;839.0;849.0;0.9;68.0;57.0
-200.0;894.0;8.9;23.5;32.2;0.922;1543.0;988.0;937.0;1008.0;1.3;91.0;98.0
-200.0;990.0;7.3;24.9;27.2;0.8429;1430.0;936.0;871.0;921.0;1.3;97.0;108.0
-200.0;877.0;12.3;36.4;15.1;0.9005;1668.0;1015.0;1062.0;847.0;1.9;120.0;127.0
-200.0;806.0;7.3;16.6;58.5;1.0963;1264.0;1001.0;871.0;1071.0;1.7;87.0;245.0
-200.0;901.0;5.5;13.0;69.4;1.0364;1220.0;987.0;786.0;936.0;1.4;75.0;273.0
-200.0;887.0;8.7;20.0;56.6;1.3095;1711.0;949.0;929.0;973.0;1.2;78.0;101.0
-200.0;1001.0;5.4;19.5;59.4;1.3328;1607.0;872.0;782.0;874.0;0.9;76.0;75.0
-200.0;917.0;8.7;25.4;40.1;1.2822;1654.0;984.0;929.0;817.0;1.5;84.0;83.0
-200.0;896.0;11.1;40.3;14.2;1.0494;1610.0;1052.0;1019.0;836.0;2.0;125.0;140.0
-200.0;894.0;10.9;40.3;16.1;1.1896;1665.0;1076.0;1012.0;816.0;1.8;116.0;113.0
-200.0;720.0;7.7;14.6;60.6;1.0033;1262.0;1111.0;887.0;1132.0;1.8;92.0;244.0
-200.0;746.0;7.0;14.7;60.3;1.0031;1254.0;1111.0;856.0;1036.0;1.9;81.0;176.0
-200.0;1075.0;7.9;11.6;72.5;0.9916;1262.0;1080.0;896.0;1033.0;1.7;75.0;212.0
-200.0;763.0;6.9;17.3;53.3;1.0407;1279.0;1102.0;855.0;1039.0;2.3;98.0;258.0
-200.0;760.0;11.4;17.9;51.4;1.0488;1416.0;1200.0;1027.0;1199.0;2.3;121.0;316.0
-200.0;766.0;7.6;8.9;54.4;0.62;1139.0;1021.0;883.0;846.0;1.8;130.0;234.0
-200.0;945.0;5.3;15.2;50.1;0.858;1142.0;946.0;780.0;801.0;1.4;99.0;249.0
-200.0;771.0;6.7;10.0;55.0;0.6753;1132.0;1009.0;845.0;856.0;0.6;128.0;263.0
-200.0;760.0;7.6;7.0;64.9;0.6512;1203.0;1098.0;881.0;974.0;0.7;128.0;265.0
-200.0;954.0;8.2;23.4;44.4;1.2646;1681.0;989.0;906.0;826.0;1.8;102.0;118.0
95.0;892.0;7.5;13.9;60.7;0.9597;1539.0;1030.0;880.0;996.0;1.1;69.0;76.0
-200.0;820.0;4.9;9.8;81.9;0.9923;1241.0;1125.0;758.0;867.0;0.2;104.0;167.0
-200.0;842.0;5.2;10.4;77.3;0.9709;1189.0;988.0;774.0;841.0;1.0;89.0;206.0
-200.0;977.0;7.5;19.3;68.8;1.519;1694.0;1035.0;878.0;825.0;0.8;69.0;78.0
-200.0;904.0;10.7;21.7;46.9;1.2044;1716.0;1020.0;1003.0;916.0;1.1;96.0;97.0
-200.0;1031.0;6.5;16.6;52.1;0.9785;1527.0;909.0;834.0;763.0;0.5;60.0;82.0
-200.0;1044.0;8.4;22.3;33.6;0.8913;1515.0;976.0;916.0;880.0;1.2;117.0;117.0
-200.0;687.0;9.4;9.1;37.8;0.4372;1085.0;1096.0;954.0;1139.0;2.2;197.0;345.0
84.0;923.0;5.2;16.8;59.5;1.1269;1495.0;1042.0;772.0;968.0;1.0;61.0;51.0
143.0;968.0;9.4;17.1;37.4;0.7225;1527.0;1102.0;957.0;820.0;2.0;88.0;120.0
-200.0;993.0;9.8;23.6;30.1;0.8663;1573.0;997.0;971.0;930.0;1.5;128.0;127.0
-200.0;1056.0;8.5;19.5;36.9;0.8258;1511.0;955.0;918.0;762.0;1.3;93.0;102.0
-200.0;1091.0;6.8;18.5;48.7;1.0286;1509.0;940.0;849.0;764.0;1.1;103.0;93.0
-200.0;982.0;12.3;29.6;18.9;0.7692;1564.0;1026.0;1061.0;814.0;1.7;115.0;133.0
-200.0;792.0;7.0;8.2;78.4;0.8561;1211.0;1098.0;859.0;1006.0;2.8;118.0;362.0
-200.0;877.0;3.8;11.8;77.5;1.0741;1187.0;985.0;701.0;835.0;1.0;106.0;159.0
-200.0;874.0;15.8;31.6;9.2;0.419;1459.0;1091.0;1172.0;1105.0;2.2;127.0;162.0
-200.0;818.0;16.0;19.4;47.1;1.051;1545.0;1257.0;1179.0;1415.0;3.6;134.0;455.0
-200.0;854.0;8.8;19.4;54.6;1.2184;1693.0;1131.0;932.0;1048.0;1.8;86.0;104.0
-200.0;909.0;9.2;24.6;36.7;1.1202;1657.0;1117.0;946.0;915.0;1.9;86.0;105.0
-200.0;637.0;10.0;12.5;63.2;0.9113;1374.0;1171.0;978.0;1092.0;2.3;138.0;344.0
-200.0;684.0;8.6;12.9;63.2;0.9335;1324.0;1131.0;926.0;1036.0;1.9;127.0;288.0
-200.0;989.0;5.5;16.4;62.2;1.1507;1536.0;938.0;789.0;864.0;0.9;55.0;38.0
-200.0;748.0;6.4;13.5;59.9;0.9261;1230.0;1074.0;832.0;934.0;1.6;119.0;244.0
-200.0;920.0;6.9;17.7;56.4;1.1342;1595.0;1046.0;851.0;908.0;1.4;77.0;94.0
-200.0;735.0;6.9;13.3;68.2;1.0356;1276.0;1138.0;854.0;911.0;2.2;117.0;262.0
-200.0;948.0;7.0;23.9;34.3;1.002;1538.0;1047.0;859.0;677.0;1.5;84.0;92.0
-200.0;925.0;12.0;21.2;18.9;0.471;1416.0;1006.0;1048.0;966.0;2.1;114.0;147.0
-200.0;721.0;7.8;13.4;66.6;1.0187;1295.0;1138.0;891.0;918.0;2.0;110.0;212.0
-200.0;706.0;7.5;12.4;64.7;0.9266;1264.0;1117.0;876.0;1057.0;2.1;123.0;300.0
-200.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0;1.1;65.0;69.0
-200.0;854.0;3.2;8.6;57.3;0.6429;1013.0;1037.0;665.0;633.0;1.3;114.0;156.0
-200.0;1034.0;4.3;20.0;48.6;1.1199;1490.0;1008.0;729.0;795.0;0.8;65.0;68.0
-200.0;676.0;7.3;9.2;78.5;0.9143;1241.0;1095.0;868.0;1078.0;1.4;98.0;357.0
-200.0;898.0;7.9;20.3;54.8;1.2867;1657.0;1035.0;895.0;863.0;1.3;65.0;84.0
-200.0;930.0;6.4;21.2;48.3;1.2034;1565.0;1123.0;832.0;792.0;1.2;68.0;65.0
-200.0;795.0;9.2;17.2;52.9;1.0276;1643.0;1153.0;947.0;1076.0;1.2;80.0;107.0
-200.0;1047.0;4.1;20.8;40.2;0.9725;1414.0;853.0;716.0;707.0;0.5;58.0;45.0
-200.0;982.0;4.2;21.6;55.8;1.4228;1372.0;950.0;719.0;771.0;-200.0;-200.0;-200.0
-200.0;770.0;9.7;17.6;47.6;0.9465;1594.0;1123.0;966.0;1183.0;1.5;93.0;91.0
-200.0;791.0;12.3;31.1;22.3;0.9888;1649.0;1196.0;1061.0;899.0;1.9;120.0;116.0
-200.0;859.0;7.7;19.3;43.0;0.9535;1542.0;1069.0;887.0;1041.0;1.2;84.0;70.0
-200.0;899.0;9.7;33.8;21.9;1.1331;1386.0;1121.0;965.0;932.0;-200.0;-200.0;-200.0
-200.0;824.0;11.2;17.5;59.2;1.1725;1740.0;1070.0;1022.0;933.0;2.4;88.0;126.0
-200.0;1014.0;7.1;20.9;28.8;0.7014;1398.0;964.0;861.0;735.0;1.2;73.0;69.0
-200.0;975.0;7.0;22.9;37.0;1.0197;1495.0;1093.0;858.0;816.0;1.6;95.0;96.0
-200.0;1013.0;7.9;28.2;19.0;0.7164;1400.0;1017.0;897.0;780.0;1.6;92.0;96.0
-200.0;1001.0;5.2;16.3;45.1;0.8286;1393.0;975.0;774.0;878.0;0.9;69.0;73.0
-200.0;789.0;12.5;20.2;37.7;0.8833;1692.0;1043.0;1066.0;1014.0;2.5;114.0;161.0
-200.0;879.0;9.9;20.2;34.3;0.8017;1552.0;1101.0;972.0;1001.0;1.6;97.0;95.0
-200.0;1037.0;8.5;26.0;22.7;0.7532;1455.0;1026.0;920.0;746.0;1.7;97.0;104.0
-200.0;890.0;9.1;16.0;47.4;0.8564;1576.0;1065.0;942.0;1067.0;1.4;68.0;106.0
-200.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0;2.1;97.0;107.0
-200.0;869.0;12.5;27.1;21.6;0.7618;1573.0;1048.0;1068.0;993.0;2.1;110.0;147.0
-200.0;714.0;12.9;30.9;26.9;1.1835;1675.0;1107.0;1080.0;1348.0;2.2;138.0;167.0
-200.0;1026.0;9.6;19.4;38.1;0.8511;1530.0;1038.0;961.0;949.0;-200.0;-200.0;-200.0
-200.0;883.0;6.9;16.3;57.0;1.0484;1538.0;1014.0;853.0;975.0;1.3;91.0;75.0
-200.0;783.0;5.6;12.5;63.7;0.9196;1187.0;1056.0;795.0;896.0;1.6;115.0;203.0
-200.0;857.0;10.5;13.9;62.7;0.9905;1642.0;1016.0;995.0;854.0;2.2;96.0;117.0
-200.0;922.0;8.0;13.4;65.2;0.9996;1595.0;1041.0;898.0;891.0;2.0;97.0;130.0
-200.0;809.0;5.2;4.7;62.9;0.5424;1012.0;1078.0;775.0;1195.0;1.8;112.0;230.0
-200.0;781.0;5.4;12.5;63.8;0.9244;1188.0;1059.0;783.0;877.0;1.6;112.0;198.0
-200.0;733.0;5.8;13.4;61.0;0.9348;1225.0;1122.0;803.0;960.0;1.5;115.0;211.0
-200.0;733.0;6.2;16.5;50.8;0.9442;1238.0;1096.0;819.0;904.0;1.7;127.0;243.0
-200.0;846.0;9.4;16.7;47.2;0.892;1570.0;1074.0;954.0;956.0;2.2;112.0;136.0
-200.0;666.0;7.9;16.2;53.0;0.9687;1312.0;1185.0;893.0;1011.0;2.0;122.0;237.0
-200.0;685.0;7.7;15.6;54.8;0.966;1288.0;1173.0;885.0;1038.0;1.9;134.0;274.0
-200.0;736.0;5.9;10.5;72.0;0.912;1207.0;1145.0;806.0;1120.0;1.7;112.0;199.0
-200.0;719.0;7.6;6.0;78.5;0.7377;1218.0;1102.0;884.0;940.0;1.7;99.0;284.0
-200.0;674.0;13.4;30.8;32.0;1.4014;1631.0;1152.0;1099.0;1093.0;2.5;130.0;243.0
-200.0;1141.0;3.3;14.8;65.8;1.1028;1460.0;854.0;670.0;684.0;-200.0;35.0;26.0
-200.0;1054.0;3.0;17.9;69.3;1.4099;1294.0;804.0;652.0;710.0;0.5;37.0;73.0
145.0;938.0;7.9;19.6;35.9;0.81;1487.0;1075.0;896.0;936.0;1.9;94.0;128.0
-200.0;917.0;9.0;30.4;31.3;1.3331;1744.0;1042.0;939.0;860.0;1.7;89.0;108.0
-200.0;771.0;6.7;11.3;31.7;0.4249;987.0;1016.0;845.0;818.0;1.7;134.0;270.0
-200.0;921.0;12.1;30.7;23.4;1.015;1636.0;1006.0;1054.0;769.0;1.2;111.0;115.0
-200.0;799.0;6.7;37.8;26.3;1.6951;1628.0;1043.0;843.0;689.0;1.3;68.0;64.0
119.0;931.0;5.7;14.0;59.7;0.9499;1483.0;1021.0;800.0;1019.0;0.9;64.0;75.0
-200.0;1029.0;5.3;25.5;38.3;1.2328;1544.0;915.0;776.0;616.0;1.2;72.0;86.0
-200.0;755.0;5.5;3.8;83.8;0.6771;1146.0;1071.0;787.0;947.0;1.5;170.0;290.0
-200.0;882.0;5.1;36.6;30.8;1.8617;1576.0;995.0;769.0;615.0;1.0;46.0;48.0
39.0;1156.0;3.9;11.9;67.4;0.9375;1464.0;1075.0;703.0;1010.0;1.0;74.0;88.0
-200.0;1148.0;1.4;4.6;39.0;0.333;757.0;849.0;537.0;460.0;0.8;82.0;107.0
-200.0;1061.0;7.0;19.3;47.9;1.059;1557.0;870.0;858.0;811.0;1.4;95.0;102.0
-200.0;886.0;5.8;33.4;22.5;1.1398;1361.0;903.0;805.0;581.0;1.1;64.0;49.0
-200.0;895.0;2.9;6.9;70.0;0.6997;1053.0;995.0;646.0;818.0;0.7;81.0;121.0
-200.0;920.0;7.5;35.9;18.8;1.0912;1539.0;951.0;880.0;637.0;1.6;84.0;89.0
-200.0;972.0;3.6;5.2;44.5;0.3968;880.0;872.0;686.0;603.0;0.3;114.0;186.0
178.0;852.0;8.7;17.5;50.9;1.009;1622.0;1243.0;928.0;1079.0;2.0;100.0;109.0
-200.0;728.0;9.2;25.2;51.0;1.6131;1763.0;1069.0;947.0;1039.0;1.5;86.0;89.0
-200.0;1034.0;3.2;13.3;63.6;0.9673;1127.0;901.0;662.0;678.0;0.9;66.0;125.0
-200.0;897.0;13.7;19.0;38.2;0.8327;1707.0;1065.0;1106.0;929.0;2.7;112.0;142.0
-200.0;889.0;7.8;35.3;20.8;1.1664;1602.0;989.0;889.0;664.0;1.6;89.0;85.0
-200.0;912.0;4.7;26.9;47.5;1.6595;1528.0;932.0;746.0;534.0;1.0;71.0;51.0
-200.0;631.0;7.5;12.7;62.8;0.9198;1280.0;1166.0;880.0;1238.0;1.6;149.0;248.0
-200.0;697.0;10.6;34.7;32.1;1.741;1788.0;1147.0;999.0;915.0;-200.0;158.0;176.0
163.0;960.0;6.9;10.0;68.7;0.8456;1531.0;1124.0;853.0;873.0;1.6;99.0;149.0
-200.0;895.0;3.5;25.9;63.6;2.102;1632.0;941.0;685.0;834.0;0.7;32.0;50.0
-200.0;674.0;9.1;27.5;54.4;1.9705;1765.0;1088.0;945.0;1060.0;1.4;66.0;58.0
-200.0;1024.0;5.2;26.6;30.7;1.0501;1274.0;895.0;776.0;640.0;1.2;82.0;178.0
-200.0;800.0;9.5;36.4;16.8;1.0033;1484.0;998.0;958.0;677.0;-200.0;106.0;96.0
74.0;1105.0;5.4;11.0;61.4;0.8057;1425.0;1041.0;782.0;911.0;1.3;86.0;78.0
-200.0;676.0;10.9;30.6;41.9;1.8104;1782.0;1058.0;1012.0;1063.0;1.9;96.0;109.0
-200.0;807.0;4.2;10.7;71.3;0.9161;1161.0;1002.0;722.0;998.0;-200.0;85.0;162.0
-200.0;690.0;6.7;3.4;84.5;0.6677;1180.0;1124.0;842.0;981.0;1.5;178.0;313.0
-200.0;720.0;8.1;26.4;52.2;1.7708;1692.0;1075.0;904.0;777.0;0.1;74.0;44.0
-200.0;888.0;4.4;24.9;63.5;1.9647;1605.0;901.0;733.0;755.0;0.8;39.0;27.0
-200.0;949.0;2.9;9.3;64.7;0.7575;1036.0;904.0;644.0;697.0;-200.0;-200.0;-200.0
-200.0;868.0;5.8;35.7;29.0;1.6716;1573.0;953.0;801.0;657.0;1.2;109.0;83.0
-200.0;953.0;7.3;37.4;14.7;0.9295;1363.0;892.0;869.0;632.0;1.4;77.0;71.0
-200.0;835.0;6.7;33.9;32.3;1.6809;1567.0;982.0;844.0;638.0;1.2;71.0;52.0
-200.0;1064.0;4.7;33.0;17.7;0.8758;1327.0;844.0;751.0;462.0;0.6;63.0;46.0
48.0;1005.0;4.5;15.7;74.7;1.3194;1563.0;1005.0;738.0;917.0;0.8;66.0;68.0
-200.0;812.0;9.4;7.4;36.5;0.3778;1022.0;951.0;953.0;1055.0;2.6;157.0;460.0
-200.0;609.0;10.9;5.1;75.0;0.6646;1282.0;1214.0;1010.0;1006.0;2.2;164.0;256.0
-200.0;756.0;11.7;38.5;16.5;1.1037;1558.0;1050.0;1039.0;734.0;-200.0;129.0;108.0
-200.0;722.0;7.7;21.9;74.9;1.9396;1760.0;1065.0;889.0;1081.0;1.2;56.0;94.0
-200.0;1665.0;0.4;10.8;50.9;0.657;903.0;698.0;424.0;339.0;0.2;18.0;20.0
-200.0;777.0;9.6;39.3;18.9;1.318;1554.0;1043.0;962.0;686.0;-200.0;124.0;98.0
-200.0;772.0;11.6;39.9;20.1;1.4495;1720.0;1148.0;1037.0;835.0;1.8;130.0;110.0
-200.0;757.0;13.8;33.6;20.7;1.059;1691.0;1065.0;1110.0;871.0;2.4;163.0;161.0
-200.0;594.0;17.7;27.1;34.9;1.231;1924.0;1282.0;1230.0;1696.0;2.5;145.0;263.0
-200.0;1126.0;3.1;23.6;40.5;1.1667;1213.0;859.0;656.0;582.0;-200.0;-200.0;-200.0
-200.0;708.0;9.4;27.1;49.4;1.7398;1724.0;1097.0;956.0;818.0;0.1;93.0;58.0
-200.0;435.0;26.4;7.9;77.1;0.8223;1720.0;1512.0;1463.0;1802.0;5.8;189.0;765.0
-200.0;869.0;4.6;24.1;61.8;1.8339;1590.0;886.0;744.0;700.0;0.9;-200.0;-200.0
-200.0;891.0;6.6;17.5;79.1;1.5709;1727.0;968.0;840.0;788.0;1.1;58.0;47.0
542.0;681.0;19.5;19.2;35.7;0.7826;1890.0;1418.0;1282.0;1418.0;4.0;129.0;231.0
95.0;1013.0;6.3;9.3;62.2;0.7294;1395.0;1135.0;827.0;1070.0;1.7;79.0;87.0
-200.0;631.0;25.9;35.8;22.1;1.2792;2183.0;1372.0;1451.0;1541.0;4.8;206.0;318.0
-200.0;1010.0;8.0;30.7;26.0;1.1287;1596.0;914.0;900.0;706.0;1.4;68.0;86.0
-200.0;735.0;7.0;15.0;28.5;0.4821;1028.0;1056.0;857.0;1117.0;1.5;169.0;309.0
-200.0;797.0;7.9;30.3;45.1;1.9129;1697.0;1006.0;896.0;736.0;1.5;79.0;67.0
-200.0;794.0;8.1;35.2;31.2;1.7485;1653.0;1012.0;904.0;695.0;1.5;79.0;65.0
-200.0;969.0;7.1;25.6;32.1;1.0393;1531.0;1160.0;860.0;646.0;-200.0;-200.0;-200.0
-200.0;564.0;11.4;11.4;69.6;0.9373;1366.0;1280.0;1029.0;1363.0;2.4;123.0;399.0
-200.0;685.0;9.6;11.9;88.7;1.2352;1408.0;1187.0;961.0;1017.0;2.6;115.0;497.0
-200.0;620.0;10.9;23.6;23.2;0.6665;1262.0;1191.0;1011.0;903.0;1.9;146.0;305.0
-200.0;808.0;6.3;35.3;28.5;1.6034;1544.0;985.0;826.0;621.0;1.3;71.0;66.0
-200.0;699.0;16.6;28.3;24.9;0.9412;1738.0;1097.0;1199.0;1006.0;2.8;158.0;190.0
-200.0;783.0;8.4;34.9;33.4;1.8384;1643.0;1008.0;915.0;672.0;1.6;95.0;71.0
-200.0;808.0;6.0;36.3;28.3;1.6851;1520.0;1004.0;814.0;602.0;1.3;61.0;57.0
-200.0;646.0;13.3;32.4;26.3;1.2594;1675.0;1051.0;1094.0;966.0;2.2;108.0;224.0
-200.0;715.0;8.3;35.1;38.1;2.1144;1782.0;1144.0;913.0;972.0;1.7;68.0;89.0
-200.0;809.0;4.5;7.1;73.5;0.7439;1064.0;1032.0;736.0;973.0;1.3;90.0;176.0
111.0;869.0;7.1;12.5;81.8;1.1838;1599.0;1134.0;863.0;1009.0;2.2;88.0;120.0
-200.0;631.0;6.8;12.1;67.6;0.9539;1274.0;1236.0;849.0;1131.0;1.9;150.0;251.0
-200.0;824.0;5.8;38.0;30.7;2.0022;1620.0;1056.0;802.0;670.0;1.3;47.0;52.0
-200.0;642.0;7.1;16.4;43.5;0.8055;1234.0;1217.0;861.0;898.0;0.8;135.0;282.0
-200.0;779.0;9.5;38.0;22.2;1.4483;1636.0;996.0;959.0;684.0;1.4;117.0;80.0
-200.0;992.0;6.1;37.4;15.8;0.9998;1426.0;896.0;817.0;554.0;0.8;70.0;57.0
245.0;832.0;13.8;11.0;57.3;0.7501;1706.0;1383.0;1109.0;1173.0;3.1;97.0;174.0
-200.0;928.0;9.2;26.1;30.3;1.0101;1584.0;1050.0;948.0;652.0;1.8;82.0;80.0
-200.0;677.0;11.2;9.7;73.1;0.8787;1314.0;1104.0;1023.0;1189.0;2.6;158.0;477.0
-200.0;862.0;9.0;30.1;30.9;1.2958;1703.0;1032.0;940.0;733.0;1.7;85.0;102.0
-200.0;916.0;3.6;4.5;63.6;0.5414;963.0;992.0;685.0;1035.0;1.3;96.0;167.0
-200.0;880.0;10.1;30.4;26.5;1.1347;1617.0;1248.0;982.0;746.0;1.9;107.0;95.0
-200.0;749.0;10.8;39.1;18.7;1.2884;1564.0;1033.0;1006.0;725.0;-200.0;121.0;96.0
-200.0;688.0;7.7;11.7;79.8;1.0964;1321.0;1271.0;886.0;1113.0;2.6;121.0;345.0
-200.0;658.0;13.8;28.5;32.1;1.2296;1752.0;1106.0;1109.0;1106.0;-200.0;135.0;129.0
-200.0;909.0;13.1;30.3;22.8;0.9695;1677.0;1018.0;1088.0;795.0;1.4;120.0;127.0
-200.0;813.0;4.6;25.4;68.0;2.1806;1695.0;1032.0;744.0;778.0;1.4;79.0;87.0
-200.0;835.0;5.4;3.9;67.1;0.5483;1013.0;1011.0;783.0;1026.0;1.4;118.0;255.0
-200.0;815.0;8.8;18.3;19.5;0.4044;1011.0;986.0;931.0;976.0;2.3;120.0;362.0
-200.0;615.0;13.3;19.5;57.4;1.2874;1526.0;1252.0;1094.0;1188.0;3.1;90.0;395.0
-200.0;1181.0;5.4;21.4;36.9;0.9271;1407.0;878.0;784.0;610.0;0.4;64.0;46.0
155.0;982.0;7.5;14.4;43.6;0.7113;1464.0;1053.0;880.0;786.0;1.9;91.0;116.0
-200.0;929.0;5.3;23.3;59.4;1.6753;1645.0;962.0;778.0;726.0;1.0;44.0;35.0
-200.0;752.0;9.8;11.4;59.1;0.7963;1283.0;1023.0;971.0;993.0;2.1;98.0;448.0
-200.0;674.0;8.7;5.4;78.2;0.7074;1220.0;1174.0;926.0;1020.0;-200.0;157.0;245.0
-200.0;559.0;17.2;20.2;66.3;1.555;1816.0;1348.0;1217.0;1413.0;2.9;91.0;392.0
-200.0;624.0;11.0;28.9;44.3;1.7392;1650.0;1264.0;1016.0;1062.0;1.9;76.0;186.0
-200.0;566.0;16.6;21.9;61.8;1.6021;1746.0;1246.0;1197.0;1278.0;3.0;119.0;429.0
-200.0;1077.0;3.1;23.5;44.0;1.2596;1402.0;850.0;659.0;557.0;0.3;38.0;32.0
-200.0;968.0;4.2;23.0;54.6;1.5177;1573.0;942.0;723.0;698.0;0.6;42.0;36.0
-200.0;783.0;7.6;5.7;44.3;0.4093;978.0;1051.0;883.0;1169.0;-200.0;150.0;241.0
-200.0;663.0;15.3;32.4;32.3;1.5484;1968.0;1237.0;1157.0;1334.0;2.7;132.0;206.0
-200.0;643.0;11.8;29.9;39.6;1.6397;1747.0;1143.0;1043.0;1079.0;-200.0;-200.0;-200.0
-200.0;773.0;14.5;33.7;15.4;0.7913;1619.0;986.0;1133.0;1174.0;2.7;141.0;253.0
-200.0;585.0;10.2;18.8;31.5;0.6752;1252.0;1201.0;985.0;996.0;1.1;156.0;289.0
-200.0;725.0;13.6;21.5;47.9;1.2178;1860.0;1152.0;1104.0;1023.0;2.6;99.0;145.0
-200.0;711.0;8.7;19.1;75.6;1.6519;1564.0;1067.0;928.0;1309.0;1.5;51.0;213.0
-200.0;693.0;18.5;34.3;24.7;1.3154;1735.0;1241.0;1254.0;1149.0;3.1;145.0;360.0
107.0;1060.0;6.0;20.7;31.6;0.7602;1395.0;981.0;810.0;605.0;1.4;77.0;86.0
-200.0;736.0;10.8;10.5;62.2;0.7923;1301.0;1055.0;1007.0;1019.0;2.7;145.0;457.0
-200.0;653.0;6.2;15.0;48.6;0.8253;1184.0;1136.0;822.0;744.0;0.6;130.0;218.0
-200.0;1155.0;2.1;21.6;42.2;1.0762;1291.0;771.0;593.0;545.0;0.4;45.0;30.0
-200.0;1249.0;2.8;21.6;45.8;1.1715;1400.0;792.0;637.0;559.0;0.7;43.0;31.0
-200.0;531.0;16.3;8.2;74.9;0.8184;1509.0;1326.0;1190.0;1391.0;3.1;127.0;624.0
337.0;809.0;14.0;26.1;27.3;0.9101;1703.0;1281.0;1116.0;1080.0;2.7;121.0;149.0
-200.0;1010.0;6.8;24.6;31.7;0.9647;1519.0;1026.0;847.0;617.0;1.2;73.0;70.0
-200.0;887.0;7.1;34.8;19.5;1.0667;1417.0;960.0;860.0;559.0;-200.0;95.0;83.0
-200.0;713.0;12.8;37.4;18.1;1.1467;1600.0;1096.0;1078.0;801.0;-200.0;135.0;115.0
-200.0;474.0;25.7;21.2;62.2;1.5473;2017.0;1478.0;1447.0;1664.0;-200.0;-200.0;-200.0
-200.0;986.0;6.5;17.8;80.3;1.6212;1676.0;1017.0;834.0;734.0;0.6;59.0;61.0
-200.0;751.0;7.3;23.1;49.7;1.3863;1634.0;1079.0;869.0;1223.0;-200.0;76.0;84.0
-200.0;767.0;10.9;37.8;22.7;1.4653;1730.0;1078.0;1009.0;787.0;1.8;127.0;120.0
-200.0;992.0;2.4;2.4;71.9;0.5288;934.0;911.0;613.0;861.0;1.0;82.0;148.0
-200.0;724.0;9.2;24.7;46.8;1.4337;1724.0;1086.0;947.0;1134.0;-200.0;115.0;181.0
-200.0;679.0;9.5;5.5;60.2;0.5458;1121.0;1171.0;960.0;1234.0;4.2;184.0;404.0
-200.0;834.0;4.8;2.4;86.6;0.6369;1015.0;978.0;756.0;878.0;-200.0;115.0;266.0
-200.0;644.0;15.8;30.1;42.0;1.7602;1870.0;1286.0;1172.0;1295.0;-200.0;-200.0;-200.0
-200.0;750.0;13.2;31.7;21.7;0.9966;1719.0;1286.0;1090.0;1023.0;2.0;98.0;100.0
-200.0;706.0;10.6;34.7;35.9;1.9528;1766.0;1118.0;999.0;878.0;1.7;79.0;69.0
42.0;1270.0;3.3;7.2;62.9;0.6396;1266.0;976.0;669.0;795.0;1.1;65.0;68.0
-200.0;783.0;13.5;32.5;18.6;0.8948;1680.0;1276.0;1099.0;925.0;2.3;114.0;136.0
66.0;998.0;7.0;13.4;61.3;0.9361;1566.0;1224.0;855.0;1149.0;1.8;88.0;108.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.3;97.0;159.0
-200.0;752.0;10.5;36.9;21.8;1.3384;1580.0;1031.0;995.0;694.0;-200.0;118.0;93.0
-200.0;715.0;5.7;21.5;35.7;0.905;1184.0;1153.0;798.0;678.0;1.4;109.0;187.0
-200.0;692.0;13.0;14.4;28.2;0.4593;1130.0;1101.0;1083.0;1243.0;2.8;147.0;518.0
-200.0;605.0;11.7;4.8;78.6;0.6826;1317.0;1194.0;1038.0;1181.0;2.7;223.0;388.0
-200.0;1305.0;2.6;19.6;45.3;1.0244;1351.0;814.0;627.0;446.0;0.8;57.0;46.0
