NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;893.0;11.1;28.3;23.9;0.906;1585.0;1121.0;1020.0;916.0;-200.0;-200.0;-200.0
-200.0;759.0;8.0;10.7;33.1;0.4256;1034.0;1023.0;898.0;899.0;1.1;148.0;256.0
-200.0;982.0;8.2;19.3;38.8;0.8559;1466.0;1009.0;907.0;872.0;-200.0;-200.0;-200.0
-200.0;958.0;6.6;16.3;49.7;0.916;1467.0;1000.0;839.0;1024.0;-200.0;-200.0;-200.0
-200.0;829.0;5.8;10.7;37.2;0.4788;997.0;981.0;804.0;783.0;0.7;127.0;191.0
-200.0;682.0;9.7;6.9;52.8;0.5293;1147.0;1094.0;967.0;1136.0;2.0;203.0;355.0
-200.0;704.0;7.6;4.0;80.4;0.663;1173.0;1127.0;884.0;983.0;0.1;136.0;248.0
173.0;827.0;9.0;16.3;55.3;1.0178;1597.0;1161.0;938.0;1243.0;1.8;87.0;109.0
119.0;931.0;5.7;14.0;59.7;0.9499;1483.0;1021.0;800.0;1019.0;0.9;64.0;75.0
-200.0;798.0;5.4;6.2;72.3;0.6887;1101.0;1110.0;782.0;954.0;-200.0;134.0;210.0
-200.0;674.0;8.7;5.4;78.2;0.7074;1220.0;1174.0;926.0;1020.0;-200.0;157.0;245.0
238.0;879.0;8.7;26.9;32.1;1.1217;1623.0;1200.0;929.0;972.0;1.9;74.0;84.0
205.0;845.0;10.7;27.0;31.8;1.1176;1691.0;1278.0;1003.0;909.0;1.9;95.0;99.0
165.0;860.0;9.9;27.5;31.6;1.1417;1634.0;1257.0;973.0;839.0;1.8;93.0;90.0
-200.0;911.0;3.7;7.1;66.0;0.6678;1025.0;1045.0;694.0;805.0;-200.0;124.0;168.0
-200.0;854.0;5.5;4.2;50.8;0.4234;938.0;969.0;788.0;1006.0;-200.0;139.0;224.0
-200.0;783.0;7.6;5.7;44.3;0.4093;978.0;1051.0;883.0;1169.0;-200.0;150.0;241.0
303.0;883.0;11.7;17.8;30.3;0.6129;1550.0;1169.0;1039.0;941.0;2.7;100.0;124.0
155.0;982.0;7.5;14.4;43.6;0.7113;1464.0;1053.0;880.0;786.0;1.9;91.0;116.0
101.0;1098.0;5.2;18.8;31.7;0.6821;1311.0;917.0;772.0;605.0;1.3;78.0;98.0
143.0;1018.0;6.9;20.2;30.7;0.7176;1436.0;994.0;851.0;640.0;1.6;75.0;95.0
107.0;1060.0;6.0;20.7;31.6;0.7602;1395.0;981.0;810.0;605.0;1.4;77.0;86.0
-200.0;776.0;8.6;13.4;27.2;0.4157;1016.0;987.0;925.0;1066.0;0.1;148.0;310.0
-200.0;847.0;4.5;6.7;57.4;0.5654;992.0;1003.0;740.0;1048.0;1.4;94.0;135.0
-200.0;770.0;7.0;8.6;53.6;0.5992;1109.0;998.0;858.0;857.0;2.2;135.0;256.0
38.0;1143.0;3.3;15.5;47.3;0.8282;1339.0;930.0;670.0;746.0;0.7;68.0;58.0
111.0;843.0;8.9;14.4;53.1;0.8677;1593.0;1120.0;935.0;1126.0;1.4;76.0;112.0
145.0;938.0;7.9;19.6;35.9;0.81;1487.0;1075.0;896.0;936.0;1.9;94.0;128.0
-200.0;766.0;7.6;8.9;54.4;0.62;1139.0;1021.0;883.0;846.0;1.8;130.0;234.0
-200.0;904.0;4.3;9.4;53.6;0.6333;1014.0;918.0;729.0;639.0;0.2;114.0;176.0
-200.0;771.0;6.7;10.0;55.0;0.6753;1132.0;1009.0;845.0;856.0;0.6;128.0;263.0
-200.0;760.0;7.6;7.0;64.9;0.6512;1203.0;1098.0;881.0;974.0;0.7;128.0;265.0
33.0;1191.0;2.5;16.3;52.8;0.9722;1345.0;856.0;619.0;677.0;0.5;39.0;29.0
95.0;892.0;7.5;13.9;60.7;0.9597;1539.0;1030.0;880.0;996.0;1.1;69.0;76.0
-200.0;820.0;4.9;9.8;81.9;0.9923;1241.0;1125.0;758.0;867.0;0.2;104.0;167.0
-200.0;936.0;3.5;4.2;57.1;0.4743;914.0;950.0;680.0;1028.0;0.9;106.0;181.0
-200.0;954.0;3.8;6.4;44.2;0.428;899.0;916.0;701.0;791.0;1.4;133.0;197.0
-200.0;898.0;4.8;5.7;54.5;0.5034;984.0;939.0;751.0;952.0;1.4;156.0;312.0
-200.0;835.0;5.4;3.9;67.1;0.5483;1013.0;1011.0;783.0;1026.0;1.4;118.0;255.0
-200.0;819.0;5.9;3.7;68.9;0.5549;1021.0;1003.0;807.0;1005.0;1.7;115.0;219.0
-200.0;703.0;9.7;3.5;80.3;0.6366;1201.0;1074.0;967.0;1065.0;1.9;127.0;337.0
84.0;923.0;5.2;16.8;59.5;1.1269;1495.0;1042.0;772.0;968.0;1.0;61.0;51.0
105.0;971.0;9.0;25.4;25.0;0.7966;1491.0;1042.0;941.0;871.0;1.5;91.0;110.0
-200.0;902.0;4.3;3.5;80.8;0.6406;1004.0;973.0;728.0;854.0;1.3;83.0;148.0
-200.0;940.0;3.1;3.4;81.4;0.6425;972.0;902.0;659.0;800.0;1.1;92.0;158.0
-200.0;834.0;4.8;2.4;86.6;0.6369;1015.0;978.0;756.0;878.0;-200.0;115.0;266.0
48.0;1005.0;4.5;15.7;74.7;1.3194;1563.0;1005.0;738.0;917.0;0.8;66.0;68.0
-200.0;687.0;6.9;4.3;82.9;0.6968;1101.0;1104.0;851.0;1085.0;1.6;98.0;367.0
-200.0;866.0;4.2;5.1;81.3;0.7204;1059.0;981.0;721.0;836.0;1.1;59.0;103.0
-200.0;809.0;4.5;7.1;73.5;0.7439;1064.0;1032.0;736.0;973.0;1.3;90.0;176.0
-200.0;570.0;12.9;14.2;54.3;0.8757;1396.0;1227.0;1081.0;1369.0;2.4;133.0;338.0
-200.0;854.0;8.8;19.4;54.6;1.2184;1693.0;1131.0;932.0;1048.0;1.8;86.0;104.0
-200.0;909.0;9.2;24.6;36.7;1.1202;1657.0;1117.0;946.0;915.0;1.9;86.0;105.0
-200.0;928.0;9.2;26.1;30.3;1.0101;1584.0;1050.0;948.0;652.0;1.8;82.0;80.0
-200.0;765.0;13.3;17.6;58.5;1.1645;1769.0;1385.0;1094.0;1175.0;3.7;129.0;190.0
-200.0;989.0;5.5;16.4;62.2;1.1507;1536.0;938.0;789.0;864.0;0.9;55.0;38.0
-200.0;1141.0;3.3;14.8;65.8;1.1028;1460.0;854.0;670.0;684.0;-200.0;35.0;26.0
-200.0;920.0;6.9;17.7;56.4;1.1342;1595.0;1046.0;851.0;908.0;1.4;77.0;94.0
-200.0;1010.0;6.8;24.6;31.7;0.9647;1519.0;1026.0;847.0;617.0;1.2;73.0;70.0
-200.0;948.0;7.0;23.9;34.3;1.002;1538.0;1047.0;859.0;677.0;1.5;84.0;92.0
-200.0;1047.0;5.5;25.9;28.1;0.9258;1443.0;1018.0;790.0;580.0;1.1;67.0;69.0
-200.0;789.0;10.7;19.9;54.9;1.2632;1753.0;1292.0;1003.0;1163.0;2.6;108.0;170.0
-200.0;1169.0;3.0;17.6;54.6;1.0918;1414.0;917.0;654.0;545.0;0.8;52.0;37.0
-200.0;915.0;3.7;6.5;79.7;0.7751;1054.0;937.0;694.0;817.0;1.0;81.0;194.0
-200.0;1117.0;2.9;15.7;80.5;1.4236;1552.0;967.0;646.0;579.0;0.6;47.0;49.0
-200.0;931.0;3.2;7.0;77.3;0.7759;1058.0;891.0;666.0;798.0;0.9;77.0;161.0
-200.0;676.0;7.3;9.2;78.5;0.9143;1241.0;1095.0;868.0;1078.0;1.4;98.0;357.0
-200.0;898.0;7.9;20.3;54.8;1.2867;1657.0;1035.0;895.0;863.0;1.3;65.0;84.0
-200.0;753.0;12.4;21.2;49.3;1.2271;1825.0;1148.0;1062.0;1004.0;2.2;87.0;128.0
-200.0;725.0;13.6;21.5;47.9;1.2178;1860.0;1152.0;1104.0;1023.0;2.6;99.0;145.0
-200.0;772.0;12.3;21.4;47.7;1.2047;1784.0;1131.0;1059.0;978.0;2.3;100.0;132.0
-200.0;836.0;10.6;19.5;55.7;1.2512;1764.0;1077.0;1001.0;717.0;1.6;59.0;67.0
-200.0;1109.0;3.5;14.6;77.1;1.2727;1526.0;927.0;682.0;580.0;0.8;54.0;56.0
-200.0;807.0;4.2;10.7;71.3;0.9161;1161.0;1002.0;722.0;998.0;-200.0;85.0;162.0
-200.0;737.0;13.0;16.3;68.6;1.2657;1876.0;1172.0;1085.0;1102.0;2.9;123.0;214.0
-200.0;709.0;14.5;17.4;61.1;1.206;1920.0;1167.0;1134.0;1083.0;3.0;113.0;182.0
-200.0;824.0;11.2;17.5;59.2;1.1725;1740.0;1070.0;1022.0;933.0;2.4;88.0;126.0
-200.0;717.0;14.6;17.1;61.5;1.1873;1870.0;1198.0;1136.0;1291.0;3.0;103.0;137.0
-200.0;1130.0;3.7;13.9;72.5;1.1502;1438.0;861.0;695.0;500.0;1.1;67.0;56.0
-200.0;1085.0;4.6;12.5;75.8;1.0938;1468.0;898.0;741.0;589.0;1.4;76.0;79.0
-200.0;626.0;9.1;11.2;70.3;0.9323;1296.0;1174.0;942.0;1262.0;2.1;122.0;381.0
-200.0;789.0;12.5;20.2;37.7;0.8833;1692.0;1043.0;1066.0;1014.0;2.5;114.0;161.0
-200.0;1035.0;5.2;13.0;64.3;0.9586;1450.0;885.0;772.0;524.0;1.1;56.0;57.0
-200.0;741.0;12.7;12.3;78.3;1.1154;1816.0;1191.0;1074.0;1038.0;3.1;128.0;239.0
-200.0;730.0;14.6;12.7;74.2;1.0863;1869.0;1272.0;1136.0;1077.0;3.6;139.0;209.0
-200.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0;2.1;97.0;107.0
-200.0;1160.0;3.3;13.7;69.4;1.0794;1427.0;855.0;669.0;671.0;0.9;56.0;46.0
-200.0;564.0;11.4;11.4;69.6;0.9373;1366.0;1280.0;1029.0;1363.0;2.4;123.0;399.0
-200.0;741.0;15.0;16.0;50.9;0.9211;1824.0;1164.0;1148.0;1130.0;3.4;127.0;224.0
-200.0;647.0;7.7;12.0;71.9;1.0071;1292.0;1205.0;888.0;1187.0;1.8;116.0;256.0
-200.0;660.0;7.3;12.7;69.9;1.0223;1292.0;1177.0;871.0;1192.0;1.7;116.0;244.0
-200.0;857.0;10.5;13.9;62.7;0.9905;1642.0;1016.0;995.0;854.0;2.2;96.0;117.0
-200.0;922.0;8.0;13.4;65.2;0.9996;1595.0;1041.0;898.0;891.0;2.0;97.0;130.0
-200.0;734.0;5.8;14.3;59.2;0.9608;1220.0;1115.0;804.0;1136.0;1.5;131.0;223.0
-200.0;884.0;7.7;13.6;66.1;1.0236;1588.0;1079.0;885.0;974.0;-200.0;-200.0;-200.0
-200.0;910.0;6.9;14.7;63.1;1.0488;1575.0;1084.0;852.0;959.0;-200.0;-200.0;-200.0
-200.0;913.0;9.5;17.8;38.5;0.7763;1502.0;1028.0;961.0;649.0;-200.0;-200.0;-200.0
-200.0;625.0;9.6;14.4;58.2;0.9495;1348.0;1231.0;962.0;1192.0;2.5;151.0;412.0
-200.0;848.0;8.7;12.1;68.6;0.964;1619.0;1034.0;928.0;1005.0;-200.0;-200.0;-200.0
-200.0;856.0;8.4;12.3;68.0;0.9722;1605.0;1025.0;914.0;1003.0;-200.0;-200.0;-200.0
-200.0;892.0;7.0;17.7;54.0;1.0826;1595.0;1086.0;859.0;754.0;-200.0;-200.0;-200.0
-200.0;548.0;14.1;15.4;55.3;0.9616;1488.0;1316.0;1121.0;1282.0;3.3;154.0;396.0
-200.0;972.0;6.3;17.8;44.3;0.8929;1465.0;1004.0;827.0;627.0;-200.0;-200.0;-200.0
-200.0;889.0;8.4;14.9;55.0;0.9228;1570.0;1068.0;917.0;832.0;-200.0;-200.0;-200.0
-200.0;866.0;8.9;13.8;59.8;0.9398;1606.0;1123.0;937.0;941.0;-200.0;-200.0;-200.0
-200.0;951.0;6.5;13.9;61.1;0.9656;1501.0;997.0;835.0;888.0;-200.0;-200.0;-200.0
-200.0;698.0;5.7;14.0;59.7;0.9495;1235.0;1168.0;797.0;1022.0;1.5;111.0;251.0
-200.0;846.0;3.5;13.7;60.4;0.939;1144.0;1036.0;683.0;693.0;0.9;71.0;109.0
-200.0;976.0;2.3;13.7;61.1;0.9537;1094.0;934.0;609.0;581.0;-200.0;55.0;70.0
-200.0;883.0;3.4;13.6;62.2;0.9643;1137.0;986.0;674.0;730.0;0.8;-200.0;-200.0
-200.0;638.0;10.0;6.7;77.1;0.7597;1273.0;1192.0;978.0;1210.0;2.3;113.0;415.0
-200.0;749.0;17.8;23.4;32.0;0.91;1824.0;1137.0;1234.0;990.0;2.5;104.0;132.0
-200.0;698.0;16.3;17.7;50.9;1.0232;1824.0;1160.0;1189.0;1151.0;3.0;122.0;167.0
-200.0;1187.0;2.8;15.0;59.8;1.0142;1362.0;834.0;637.0;699.0;0.4;53.0;36.0
-200.0;659.0;9.3;7.7;73.8;0.7769;1253.0;1132.0;950.0;1106.0;2.4;123.0;432.0
-200.0;1135.0;3.6;12.0;68.0;0.9547;1405.0;866.0;686.0;741.0;0.6;48.0;55.0
-200.0;719.0;7.6;6.0;78.5;0.7377;1218.0;1102.0;884.0;940.0;1.7;99.0;284.0
-200.0;867.0;3.6;9.8;70.7;0.8571;1109.0;1032.0;687.0;878.0;1.4;89.0;142.0
-200.0;1089.0;3.1;14.9;65.7;1.1073;1468.0;919.0;661.0;838.0;0.6;-200.0;-200.0
-200.0;1132.0;2.7;15.6;62.2;1.0961;1403.0;872.0;632.0;768.0;-200.0;47.0;37.0
-200.0;736.0;5.9;10.5;72.0;0.912;1207.0;1145.0;806.0;1120.0;1.7;112.0;199.0
-200.0;685.0;7.7;15.6;54.8;0.966;1288.0;1173.0;885.0;1038.0;1.9;134.0;274.0
-200.0;666.0;7.9;16.2;53.0;0.9687;1312.0;1185.0;893.0;1011.0;2.0;122.0;237.0
-200.0;846.0;9.4;16.7;47.2;0.892;1570.0;1074.0;954.0;956.0;2.2;112.0;136.0
-200.0;733.0;6.2;16.5;50.8;0.9442;1238.0;1096.0;819.0;904.0;1.7;127.0;243.0
-200.0;733.0;5.8;13.4;61.0;0.9348;1225.0;1122.0;803.0;960.0;1.5;115.0;211.0
-200.0;781.0;5.4;12.5;63.8;0.9244;1188.0;1059.0;783.0;877.0;1.6;112.0;198.0
-200.0;783.0;5.6;12.5;63.7;0.9196;1187.0;1056.0;795.0;896.0;1.6;115.0;203.0
-200.0;649.0;7.7;7.9;72.1;0.7679;1186.0;1219.0;889.0;1405.0;2.0;111.0;260.0
-200.0;791.0;5.5;13.5;41.3;0.6342;1071.0;1124.0;790.0;1206.0;1.6;137.0;258.0
-200.0;883.0;6.9;16.3;57.0;1.0484;1538.0;1014.0;853.0;975.0;1.3;91.0;75.0
-200.0;908.0;6.1;15.5;59.9;1.0498;1512.0;988.0;814.0;921.0;-200.0;87.0;74.0
-200.0;815.0;11.1;22.8;32.4;0.887;1618.0;1095.0;1019.0;1181.0;2.5;113.0;186.0
-200.0;869.0;12.5;27.1;21.6;0.7618;1573.0;1048.0;1068.0;993.0;2.1;110.0;147.0
-200.0;890.0;9.1;16.0;47.4;0.8564;1576.0;1065.0;942.0;1067.0;1.4;68.0;106.0
-200.0;1037.0;8.5;26.0;22.7;0.7532;1455.0;1026.0;920.0;746.0;1.7;97.0;104.0
-200.0;879.0;9.9;20.2;34.3;0.8017;1552.0;1101.0;972.0;1001.0;1.6;97.0;95.0
-200.0;992.0;2.4;2.4;71.9;0.5288;934.0;911.0;613.0;861.0;1.0;82.0;148.0
-200.0;1001.0;5.2;16.3;45.1;0.8286;1393.0;975.0;774.0;878.0;0.9;69.0;73.0
-200.0;1013.0;7.9;28.2;19.0;0.7164;1400.0;1017.0;897.0;780.0;1.6;92.0;96.0
-200.0;984.0;2.7;3.1;69.2;0.5337;943.0;923.0;634.0;875.0;1.1;75.0;123.0
-200.0;880.0;10.1;30.4;26.5;1.1347;1617.0;1248.0;982.0;746.0;1.9;107.0;95.0
-200.0;975.0;7.0;22.9;37.0;1.0197;1495.0;1093.0;858.0;816.0;1.6;95.0;96.0
-200.0;775.0;14.4;17.6;35.0;0.6965;1675.0;1196.0;1131.0;1243.0;2.6;113.0;216.0
-200.0;1014.0;7.1;20.9;28.8;0.7014;1398.0;964.0;861.0;735.0;1.2;73.0;69.0
-200.0;916.0;3.6;4.5;63.6;0.5414;963.0;992.0;685.0;1035.0;1.3;96.0;167.0
-200.0;875.0;4.3;4.5;63.5;0.5411;972.0;1043.0;726.0;1107.0;1.6;105.0;195.0
-200.0;1155.0;3.1;17.0;44.6;0.8593;1361.0;903.0;656.0;618.0;0.5;37.0;38.0
-200.0;910.0;8.7;21.1;36.5;0.9019;1518.0;1081.0;929.0;937.0;1.2;75.0;65.0
-200.0;859.0;7.7;19.3;43.0;0.9535;1542.0;1069.0;887.0;1041.0;1.2;84.0;70.0
-200.0;809.0;5.2;4.7;62.9;0.5424;1012.0;1078.0;775.0;1195.0;1.8;112.0;230.0
-200.0;765.0;6.4;5.7;59.9;0.5523;1058.0;1118.0;830.0;1313.0;2.1;130.0;295.0
-200.0;772.0;13.4;26.4;28.9;0.9785;1711.0;1262.0;1096.0;1340.0;2.6;134.0;182.0
-200.0;747.0;15.5;30.4;24.7;1.0526;1774.0;1251.0;1165.0;975.0;2.5;135.0;144.0
-200.0;791.0;12.3;31.1;22.3;0.9888;1649.0;1196.0;1061.0;899.0;1.9;120.0;116.0
-200.0;717.0;16.0;32.4;20.4;0.9732;1799.0;1288.0;1179.0;1074.0;2.7;150.0;167.0
-200.0;772.0;13.7;32.6;19.3;0.935;1701.0;1248.0;1108.0;969.0;2.2;138.0;145.0
-200.0;878.0;4.7;4.7;57.2;0.4932;968.0;973.0;748.0;991.0;1.2;97.0;190.0
-200.0;781.0;8.1;9.3;40.8;0.4781;1079.0;994.0;903.0;922.0;-200.0;-200.0;-200.0
-200.0;691.0;9.2;12.7;56.7;0.8304;1234.0;1092.0;946.0;1043.0;-200.0;-200.0;-200.0
-200.0;750.0;13.2;31.7;21.7;0.9966;1719.0;1286.0;1090.0;1023.0;2.0;98.0;100.0
-200.0;757.0;13.0;32.8;19.5;0.9515;1724.0;1308.0;1084.0;989.0;2.0;110.0;123.0
-200.0;783.0;13.5;32.5;18.6;0.8948;1680.0;1276.0;1099.0;925.0;2.3;114.0;136.0
-200.0;770.0;9.7;17.6;47.6;0.9465;1594.0;1123.0;966.0;1183.0;1.5;93.0;91.0
-200.0;994.0;4.0;16.9;49.8;0.9544;1385.0;951.0;713.0;821.0;-200.0;58.0;42.0
-200.0;1024.0;3.6;15.8;53.8;0.9615;1374.0;941.0;687.0;777.0;0.5;59.0;50.0
-200.0;795.0;9.2;17.2;52.9;1.0276;1643.0;1153.0;947.0;1076.0;1.2;80.0;107.0
-200.0;770.0;12.6;27.9;28.1;1.0394;1747.0;1246.0;1070.0;1064.0;2.0;84.0;104.0
-200.0;773.0;11.7;28.9;29.3;1.1503;1767.0;1315.0;1041.0;966.0;2.1;101.0;115.0
-200.0;930.0;6.4;21.2;48.3;1.2034;1565.0;1123.0;832.0;792.0;1.2;68.0;65.0
-200.0;760.0;6.6;9.7;73.1;0.8772;1236.0;1088.0;839.0;951.0;-200.0;-200.0;-200.0
-200.0;759.0;10.4;19.0;58.0;1.2581;1780.0;1192.0;994.0;1163.0;1.9;78.0;105.0
-200.0;1034.0;4.3;20.0;48.6;1.1199;1490.0;1008.0;729.0;795.0;0.8;65.0;68.0
-200.0;884.0;4.1;11.0;68.7;0.9001;1145.0;987.0;715.0;797.0;1.2;101.0;165.0
-200.0;972.0;5.8;25.3;36.3;1.1513;1528.0;1085.0;805.0;718.0;1.1;65.0;69.0
-200.0;1081.0;4.2;19.2;42.3;0.9339;1388.0;968.0;719.0;664.0;1.0;76.0;73.0
-200.0;1163.0;4.1;19.2;37.9;0.8352;1351.0;906.0;714.0;544.0;0.7;67.0;56.0
-200.0;706.0;7.5;12.4;64.7;0.9266;1264.0;1117.0;876.0;1057.0;2.1;123.0;300.0
-200.0;721.0;7.8;13.4;66.6;1.0187;1295.0;1138.0;891.0;918.0;2.0;110.0;212.0
-200.0;925.0;12.0;21.2;18.9;0.471;1416.0;1006.0;1048.0;966.0;2.1;114.0;147.0
-200.0;1154.0;4.8;18.4;24.6;0.5169;1213.0;862.0;751.0;617.0;0.7;77.0;73.0
-200.0;1120.0;4.3;16.7;28.3;0.5316;1187.0;859.0;727.0;753.0;0.5;84.0;65.0
-200.0;735.0;6.9;13.3;68.2;1.0356;1276.0;1138.0;854.0;911.0;2.2;117.0;262.0
-200.0;748.0;6.4;13.5;59.9;0.9261;1230.0;1074.0;832.0;934.0;1.6;119.0;244.0
-200.0;684.0;8.6;12.9;63.2;0.9335;1324.0;1131.0;926.0;1036.0;1.9;127.0;288.0
-200.0;637.0;10.0;12.5;63.2;0.9113;1374.0;1171.0;978.0;1092.0;2.3;138.0;344.0
-200.0;820.0;15.3;19.2;20.0;0.439;1459.0;1058.0;1158.0;1187.0;2.1;91.0;149.0
-200.0;815.0;18.5;28.3;9.9;0.3754;1541.0;1153.0;1253.0;1381.0;3.2;155.0;289.0
-200.0;874.0;15.8;31.6;9.2;0.419;1459.0;1091.0;1172.0;1105.0;2.2;127.0;162.0
-200.0;877.0;3.8;11.8;77.5;1.0741;1187.0;985.0;701.0;835.0;1.0;106.0;159.0
-200.0;1140.0;1.8;10.5;81.8;1.0416;1135.0;945.0;569.0;632.0;0.6;90.0;136.0
-200.0;688.0;7.7;11.7;79.8;1.0964;1321.0;1271.0;886.0;1113.0;2.6;121.0;345.0
-200.0;916.0;5.4;5.2;44.1;0.3939;883.0;973.0;785.0;1086.0;2.0;127.0;241.0
-200.0;1200.0;12.0;31.8;13.5;0.6249;1366.0;1014.0;1049.0;893.0;1.6;109.0;120.0
-200.0;884.0;8.1;9.8;31.8;0.3858;969.0;939.0;902.0;872.0;2.4;133.0;342.0
-200.0;831.0;8.5;10.3;32.6;0.4094;991.0;968.0;920.0;882.0;1.9;128.0;299.0
-200.0;841.0;7.5;9.3;37.6;0.4391;969.0;962.0;877.0;949.0;1.8;120.0;413.0
-200.0;948.0;6.6;5.8;42.5;0.3937;937.0;952.0;838.0;976.0;1.5;133.0;268.0
-200.0;1116.0;10.9;21.7;29.2;0.7458;1480.0;1021.0;1010.0;1027.0;-200.0;-200.0;-200.0
-200.0;921.0;7.8;8.5;34.3;0.3813;935.0;896.0;891.0;766.0;2.1;132.0;297.0
-200.0;942.0;6.7;7.8;36.8;0.3908;943.0;897.0;845.0;787.0;1.7;135.0;322.0
-200.0;952.0;6.3;7.9;36.4;0.3889;910.0;882.0;826.0;799.0;1.5;125.0;280.0
-200.0;1071.0;10.1;29.5;19.7;0.8015;1515.0;1049.0;983.0;782.0;-200.0;-200.0;-200.0
-200.0;812.0;9.4;7.4;36.5;0.3778;1022.0;951.0;953.0;1055.0;2.6;157.0;460.0
-200.0;758.0;10.8;8.0;41.0;0.4416;1103.0;980.0;1008.0;993.0;4.1;151.0;341.0
-200.0;956.0;3.8;9.2;55.8;0.6479;999.0;888.0;700.0;721.0;2.4;106.0;225.0
-200.0;1032.0;10.3;20.5;35.3;0.8435;1553.0;1026.0;990.0;972.0;-200.0;-200.0;-200.0
-200.0;1026.0;9.6;19.4;38.1;0.8511;1530.0;1038.0;961.0;949.0;-200.0;-200.0;-200.0
-200.0;792.0;7.0;8.2;78.4;0.8561;1211.0;1098.0;859.0;1006.0;2.8;118.0;362.0
-200.0;661.0;11.6;4.7;82.3;0.7105;1260.0;1217.0;1036.0;1171.0;3.3;146.0;459.0
-200.0;992.0;8.2;14.9;54.8;0.9247;1536.0;958.0;907.0;882.0;-200.0;-200.0;-200.0
-200.0;982.0;12.3;29.6;18.9;0.7692;1564.0;1026.0;1061.0;814.0;1.7;115.0;133.0
-200.0;843.0;13.9;21.5;48.1;1.2148;1805.0;1176.0;1114.0;1102.0;2.2;114.0;141.0
-200.0;1091.0;6.8;18.5;48.7;1.0286;1509.0;940.0;849.0;764.0;1.1;103.0;93.0
-200.0;1179.0;4.3;17.7;51.9;1.0379;1417.0;853.0;727.0;621.0;-200.0;59.0;44.0
-200.0;1204.0;6.0;21.8;34.9;0.9004;1421.0;894.0;810.0;585.0;0.9;74.0;82.0
-200.0;805.0;11.4;9.4;27.4;0.3239;1005.0;993.0;1030.0;1154.0;2.3;146.0;414.0
-200.0;1177.0;6.5;20.1;35.0;0.8149;1408.0;901.0;834.0;738.0;1.0;103.0;102.0
-200.0;1056.0;8.5;19.5;36.9;0.8258;1511.0;955.0;918.0;762.0;1.3;93.0;102.0
-200.0;897.0;13.7;19.0;38.2;0.8327;1707.0;1065.0;1106.0;929.0;2.7;112.0;142.0
-200.0;1085.0;6.2;17.8;44.8;0.9048;1418.0;831.0;822.0;710.0;0.3;-200.0;-200.0
-200.0;868.0;9.9;11.9;21.3;0.2957;974.0;931.0;972.0;953.0;2.1;132.0;424.0
-200.0;1224.0;6.2;30.3;17.0;0.7232;1368.0;912.0;819.0;589.0;0.6;77.0;65.0
-200.0;1102.0;7.7;29.2;19.6;0.7817;1447.0;963.0;885.0;695.0;0.9;90.0;84.0
-200.0;993.0;9.8;23.6;30.1;0.8663;1573.0;997.0;971.0;930.0;1.5;128.0;127.0
-200.0;1044.0;8.4;22.3;33.6;0.8913;1515.0;976.0;916.0;880.0;1.2;117.0;117.0
-200.0;1181.0;5.4;21.4;36.9;0.9271;1407.0;878.0;784.0;610.0;0.4;64.0;46.0
-200.0;799.0;8.8;16.1;28.5;0.5164;1046.0;956.0;931.0;1015.0;2.3;140.0;409.0
-200.0;1031.0;6.5;16.6;52.1;0.9785;1527.0;909.0;834.0;763.0;0.5;60.0;82.0
-200.0;804.0;14.2;17.4;50.9;1.0017;1801.0;1108.0;1123.0;1111.0;1.6;83.0;167.0
-200.0;909.0;13.1;30.3;22.8;0.9695;1677.0;1018.0;1088.0;795.0;1.4;120.0;127.0
-200.0;921.0;12.1;30.7;23.4;1.015;1636.0;1006.0;1054.0;769.0;1.2;111.0;115.0
-200.0;904.0;10.7;21.7;46.9;1.2044;1716.0;1020.0;1003.0;916.0;1.1;96.0;97.0
-200.0;977.0;7.5;19.3;68.8;1.519;1694.0;1035.0;878.0;825.0;0.8;69.0;78.0
-200.0;986.0;6.5;17.8;80.3;1.6212;1676.0;1017.0;834.0;734.0;0.6;59.0;61.0
-200.0;842.0;5.2;10.4;77.3;0.9709;1189.0;988.0;774.0;841.0;1.0;89.0;206.0
-200.0;610.0;13.4;13.2;72.8;1.0984;1451.0;1316.0;1099.0;1268.0;3.1;137.0;412.0
-200.0;996.0;3.0;6.6;75.3;0.7378;1015.0;885.0;655.0;848.0;0.7;68.0;145.0
-200.0;961.0;5.9;7.9;59.2;0.6331;1048.0;1021.0;808.0;1098.0;2.0;102.0;224.0
-200.0;888.0;7.2;8.7;55.2;0.6225;1064.0;1074.0;867.0;1221.0;2.1;112.0;285.0
-200.0;876.0;10.5;27.2;42.5;1.5135;1807.0;1094.0;996.0;864.0;-200.0;53.0;76.0
-200.0;921.0;11.1;26.2;33.6;1.1244;1720.0;980.0;1019.0;950.0;-200.0;-200.0;-200.0
-200.0;751.0;9.6;10.6;51.2;0.6541;1120.0;1127.0;962.0;1389.0;2.6;125.0;345.0
-200.0;751.0;8.9;12.6;39.9;0.5804;1085.0;1101.0;934.0;1208.0;2.4;116.0;333.0
-200.0;843.0;5.8;5.6;61.6;0.5656;1017.0;955.0;804.0;1007.0;1.7;95.0;199.0
