InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
-28;197.0;410.0;175.0;-970.0;1264.0;431.0;-109.0;97.0;782.0;-320.0
-23;263.0;511.0;169.0;-834.0;1562.0;95.0;-206.0;128.0;313.0;-81.0
-23;200.0;475.0;178.0;-870.0;1612.0;503.0;-208.0;108.0;431.0;-203.0
-23;174.0;311.0;197.0;-1085.0;1484.0;555.0;-387.0;150.0;280.0;-266.0
-20;166.0;287.0;155.0;-1116.0;1478.0;672.0;-400.0;149.0;517.0;-532.0
-26;105.0;289.0;102.0;-858.0;1467.0;402.0;-318.0;165.0;639.0;-279.0
-25;91.0;330.0;-21.0;-716.0;1399.0;188.0;-318.0;301.0;354.0;-187.0
-34;42.0;364.0;-7.0;-716.0;1334.0;216.0;-299.0;298.0;260.0;-241.0
-29;30.0;155.0;-76.0;-782.0;1267.0;344.0;-189.0;346.0;645.0;-307.0
-29;27.0;122.0;-78.0;-781.0;1254.0;324.0;-23.0;362.0;712.0;-328.0
-29;15.0;86.0;-74.0;-785.0;1242.0;385.0;-136.0;376.0;446.0;-391.0
-42;-118.0;307.0;-142.0;-605.0;854.0;216.0;-190.0;446.0;116.0;-360.0
-40;-142.0;256.0;-173.0;-616.0;795.0;451.0;-198.0;427.0;461.0;-151.0
-35;-7.0;207.0;-197.0;-667.0;965.0;151.0;-117.0;492.0;500.0;-197.0
-53;-66.0;150.0;-92.0;-760.0;1054.0;374.0;-203.0;426.0;590.0;-253.0
-53;-54.0;127.0;-96.0;-762.0;1052.0;335.0;-331.0;434.0;547.0;-264.0
-55;-102.0;-13.0;-100.0;-757.0;970.0;434.0;-449.0;478.0;336.0;-409.0
-58;-88.0;246.0;-145.0;-654.0;844.0;230.0;-216.0;469.0;197.0;-281.0
-54;-122.0;278.0;-138.0;-659.0;800.0;240.0;-156.0;457.0;166.0;-137.0
-51;-81.0;-11.0;-129.0;-674.0;722.0;538.0;-374.0;480.0;534.0;-498.0
60;-68.0;11.0;-176.0;-645.0;746.0;417.0;-411.0;489.0;546.0;-307.0
-67;-65.0;121.0;-122.0;-620.0;945.0;510.0;108.0;429.0;473.0;-160.0
-66;-58.0;105.0;-74.0;-608.0;957.0;572.0;-313.0;430.0;279.0;-265.0
-64;-28.0;96.0;-44.0;-617.0;967.0;573.0;-252.0;421.0;391.0;-346.0
-70;21.0;81.0;-53.0;-611.0;954.0;646.0;-440.0;405.0;546.0;-470.0
-21;59.0;184.0;-144.0;-521.0;985.0;228.0;-350.0;435.0;422.0;-233.0
-51;71.0;289.0;-152.0;-471.0;947.0;171.0;-295.0;420.0;428.0;-255.0
-56;57.0;317.0;-135.0;-469.0;904.0;127.0;-213.0;412.0;349.0;-214.0
-63;-14.0;63.0;-194.0;-379.0;573.0;409.0;-150.0;432.0;473.0;-342.0
-63;14.0;303.0;-185.0;-345.0;481.0;153.0;-172.0;469.0;304.0;-110.0
-67;-10.0;418.0;-162.0;-386.0;648.0;465.0;-151.0;432.0;216.0;-364.0
-66;161.0;325.0;-129.0;-523.0;702.0;305.0;-201.0;358.0;590.0;-321.0
-53;244.0;465.0;30.0;-571.0;1146.0;124.0;-144.0;270.0;319.0;-164.0
-62;142.0;459.0;62.0;-558.0;1096.0;497.0;-176.0;199.0;593.0;-113.0
-62;200.0;345.0;58.0;-584.0;1101.0;348.0;-89.0;233.0;532.0;-348.0
2;155.0;243.0;24.0;-650.0;1023.0;299.0;-422.0;235.0;453.0;-542.0
46;132.0;187.0;-19.0;-573.0;800.0;457.0;-428.0;276.0;411.0;-546.0
-62;187.0;477.0;19.0;-411.0;876.0;58.0;-271.0;253.0;244.0;-191.0
-71;140.0;430.0;125.0;-555.0;968.0;348.0;-192.0;158.0;710.0;-184.0
46;189.0;268.0;77.0;-762.0;920.0;380.0;-427.0;182.0;477.0;-596.0
81;193.0;270.0;94.0;-763.0;939.0;525.0;-398.0;187.0;547.0;-357.0
-58;250.0;462.0;120.0;-589.0;1153.0;112.0;-133.0;164.0;378.0;-169.0
-63;176.0;297.0;131.0;-648.0;1113.0;520.0;-299.0;159.0;320.0;-317.0
-62;155.0;254.0;137.0;-673.0;1092.0;560.0;-398.0;157.0;279.0;-385.0
-40;118.0;220.0;162.0;-678.0;1036.0;475.0;-365.0;169.0;530.0;-572.0
-64;95.0;440.0;139.0;-482.0;1105.0;246.0;-133.0;215.0;133.0;-245.0
32;92.0;351.0;91.0;-226.0;835.0;203.0;-443.0;499.0;420.0;-950.0
-62;-196.0;113.0;-3.0;-204.0;698.0;1503.0;-79.0;589.0;398.0;-127.0
-62;-201.0;6.0;-58.0;-168.0;740.0;563.0;-629.0;597.0;913.0;-247.0
-43;-93.0;27.0;-104.0;-191.0;716.0;485.0;-309.0;644.0;281.0;-375.0
-44;-3.0;169.0;-128.0;-170.0;648.0;217.0;211.0;664.0;570.0;-342.0
-67;-202.0;42.0;-157.0;-171.0;520.0;553.0;-184.0;689.0;190.0;-664.0
-51;-197.0;-27.0;-297.0;-114.0;378.0;276.0;-4.0;726.0;509.0;-297.0
-60;-211.0;-42.0;-308.0;-116.0;389.0;232.0;-131.0;727.0;577.0;-257.0
-81;-233.0;-46.0;-315.0;-116.0;402.0;125.0;-227.0;719.0;466.0;-187.0
-61;175.0;340.0;-188.0;-300.0;748.0;505.0;-14.0;608.0;541.0;-257.0
-40;252.0;380.0;-177.0;-309.0;755.0;215.0;-310.0;555.0;285.0;-328.0
-63;276.0;449.0;-64.0;-361.0;863.0;344.0;-337.0;416.0;682.0;-199.0
-49;328.0;483.0;-35.0;-350.0;894.0;376.0;-44.0;394.0;449.0;-163.0
-77;369.0;517.0;40.0;-390.0;956.0;146.0;-129.0;293.0;564.0;-78.0
-70;383.0;572.0;219.0;-368.0;1040.0;385.0;-528.0;97.0;103.0;-46.0
-49;432.0;601.0;232.0;-312.0;860.0;397.0;-262.0;66.0;113.0;-268.0
-42;476.0;656.0;258.0;-288.0;909.0;307.0;-149.0;23.0;524.0;-110.0
-42;484.0;657.0;251.0;-291.0;924.0;282.0;-123.0;-1.0;635.0;-324.0
-37;406.0;606.0;267.0;-604.0;935.0;697.0;-484.0;-58.0;354.0;-675.0
-46;432.0;672.0;250.0;-316.0;884.0;205.0;-64.0;-33.0;151.0;-65.0
51;298.0;398.0;100.0;-597.0;797.0;491.0;-630.0;118.0;511.0;-396.0
48;350.0;466.0;65.0;-578.0;787.0;236.0;-486.0;132.0;340.0;-246.0
-52;212.0;542.0;155.0;-480.0;955.0;675.0;-96.0;107.0;332.0;-330.0
-50;182.0;390.0;124.0;-594.0;916.0;354.0;-320.0;166.0;335.0;-397.0
-50;159.0;370.0;130.0;-604.0;899.0;322.0;-340.0;167.0;370.0;-346.0
-26;261.0;521.0;196.0;-484.0;977.0;470.0;-161.0;52.0;331.0;-241.0
-20;342.0;533.0;189.0;-560.0;996.0;212.0;-299.0;124.0;195.0;-483.0
-20;384.0;472.0;123.0;-540.0;926.0;318.0;-150.0;62.0;554.0;-339.0
30;399.0;568.0;137.0;-462.0;966.0;207.0;-147.0;16.0;365.0;-282.0
-25;288.0;506.0;156.0;-423.0;1022.0;455.0;-143.0;107.0;228.0;-393.0
-24;320.0;415.0;116.0;-497.0;1006.0;549.0;-337.0;151.0;222.0;-488.0
-24;310.0;348.0;104.0;-587.0;920.0;484.0;-479.0;163.0;347.0;-305.0
-24;296.0;339.0;103.0;-607.0;898.0;338.0;-487.0;165.0;344.0;-324.0
-24;202.0;388.0;146.0;-734.0;968.0;403.0;-193.0;178.0;507.0;-272.0
-24;224.0;440.0;158.0;-750.0;994.0;470.0;-458.0;139.0;578.0;-373.0
-24;285.0;504.0;145.0;-718.0;1012.0;640.0;-392.0;131.0;465.0;-61.0
-24;311.0;508.0;81.0;-592.0;1007.0;383.0;-452.0;144.0;342.0;-397.0
-24;274.0;490.0;70.0;-596.0;998.0;443.0;-432.0;172.0;352.0;-410.0
-53;254.0;468.0;49.0;-628.0;995.0;298.0;-361.0;202.0;303.0;-550.0
-123;132.0;324.0;-42.0;-750.0;973.0;403.0;-178.0;388.0;527.0;-176.0
152;-649.0;-394.0;-430.0;34.0;699.0;419.0;-458.0;770.0;277.0;-575.0
141;-653.0;-521.0;-494.0;-45.0;689.0;392.0;-183.0;787.0;398.0;-168.0
152;-619.0;-579.0;-510.0;5.0;719.0;395.0;-302.0;790.0;380.0;-216.0
150;-708.0;-495.0;-515.0;96.0;622.0;255.0;-233.0;783.0;205.0;-220.0
156;-658.0;-548.0;-573.0;45.0;671.0;305.0;-345.0;790.0;641.0;-212.0
156;-612.0;-612.0;-577.0;-14.0;779.0;313.0;-314.0;801.0;460.0;-279.0
156;-594.0;-633.0;-566.0;-56.0;797.0;276.0;-19.0;797.0;487.0;-286.0
153;-617.0;-680.0;-515.0;-84.0;820.0;387.0;-297.0;785.0;365.0;-208.0
166;-633.0;-708.0;-486.0;-90.0;841.0;450.0;-230.0;767.0;485.0;-281.0
-65;-673.0;-713.0;-532.0;-65.0;828.0;319.0;-656.0;745.0;138.0;-157.0
220;-645.0;-645.0;-514.0;-67.0;840.0;132.0;-93.0;771.0;298.0;-271.0
147;-651.0;-625.0;-512.0;-76.0;818.0;192.0;-187.0;775.0;214.0;-327.0
171;-626.0;-575.0;-571.0;-212.0;850.0;419.0;-198.0;802.0;570.0;-133.0
161;-681.0;-522.0;-537.0;-137.0;847.0;177.0;-284.0;808.0;481.0;128.0
182;-656.0;-424.0;-510.0;-238.0;475.0;414.0;-214.0;813.0;495.0;-344.0
176;-523.0;-683.0;-459.0;-330.0;787.0;480.0;-412.0;823.0;375.0;-442.0
159;-516.0;-758.0;-364.0;-261.0;807.0;455.0;-278.0;829.0;772.0;-356.0
-104;-586.0;-550.0;-495.0;-174.0;761.0;354.0;-207.0;817.0;200.0;-229.0
-163;-615.0;-337.0;-485.0;-125.0;595.0;312.0;-168.0;805.0;198.0;-113.0
-173;-566.0;-515.0;-433.0;-254.0;521.0;474.0;-173.0;787.0;445.0;-292.0
-166;-592.0;-560.0;-468.0;-255.0;652.0;426.0;-311.0;818.0;757.0;-607.0
-151;-367.0;-347.0;-314.0;-292.0;478.0;506.0;-411.0;731.0;779.0;-307.0
-150;-357.0;-412.0;-302.0;-353.0;482.0;573.0;-490.0;741.0;318.0;-350.0
-154;-376.0;-433.0;-243.0;-444.0;480.0;477.0;-529.0;759.0;701.0;-484.0
-137;-293.0;-291.0;-108.0;-541.0;817.0;428.0;-464.0;733.0;470.0;-395.0
-85;-253.0;-233.0;-71.0;-547.0;846.0;384.0;-376.0;749.0;585.0;-359.0
-53;-181.0;-87.0;-101.0;-412.0;960.0;231.0;-454.0;764.0;334.0;-222.0
-142;-190.0;282.0;-81.0;-162.0;1027.0;317.0;-140.0;705.0;193.0;-282.0
-148;127.0;423.0;165.0;-164.0;1167.0;290.0;-375.0;789.0;560.0;-126.0
-158;450.0;616.0;473.0;-140.0;1090.0;78.0;238.0;785.0;319.0;-498.0
-169;367.0;471.0;467.0;-242.0;1134.0;605.0;-121.0;717.0;534.0;-425.0
-14;438.0;439.0;481.0;-196.0;1077.0;267.0;-753.0;699.0;295.0;-324.0
-167;479.0;662.0;515.0;43.0;947.0;65.0;-227.0;724.0;221.0;-245.0
-172;451.0;684.0;520.0;43.0;872.0;94.0;-173.0;729.0;138.0;-252.0
-172;548.0;665.0;538.0;-60.0;1000.0;446.0;-58.0;745.0;392.0;-332.0
-174;608.0;753.0;515.0;-74.0;1021.0;465.0;-415.0;765.0;344.0;-351.0
-171;703.0;617.0;503.0;60.0;534.0;316.0;-346.0;774.0;202.0;-233.0
-172;672.0;629.0;518.0;24.0;499.0;390.0;-206.0;784.0;474.0;-195.0
-171;650.0;725.0;555.0;-35.0;731.0;465.0;-173.0;780.0;330.0;-438.0
-170;647.0;735.0;544.0;-39.0;744.0;492.0;-161.0;774.0;310.0;-391.0
-142;598.0;793.0;466.0;-160.0;824.0;403.0;-502.0;741.0;369.0;-569.0
-4;598.0;786.0;480.0;-155.0;840.0;418.0;-411.0;726.0;473.0;-321.0
-153;685.0;695.0;507.0;-43.0;844.0;72.0;-107.0;756.0;284.0;-144.0
-158;619.0;782.0;528.0;-241.0;969.0;527.0;-483.0;768.0;276.0;-470.0
-160;703.0;623.0;573.0;-14.0;796.0;423.0;-237.0;778.0;674.0;-107.0
-67;674.0;732.0;502.0;67.0;879.0;307.0;-632.0;751.0;377.0;-236.0
-152;663.0;709.0;557.0;-112.0;965.0;418.0;-177.0;755.0;396.0;-374.0
9;606.0;779.0;480.0;-248.0;1068.0;536.0;-338.0;677.0;464.0;-263.0
6;612.0;770.0;492.0;-229.0;1079.0;423.0;-373.0;677.0;265.0;-235.0
-142;686.0;704.0;540.0;23.0;957.0;80.0;-184.0;710.0;236.0;-143.0
-147;695.0;682.0;540.0;28.0;880.0;109.0;-186.0;716.0;143.0;-205.0
-155;703.0;643.0;544.0;29.0;758.0;157.0;-196.0;722.0;166.0;-296.0
-155;703.0;630.0;547.0;32.0;699.0;236.0;-176.0;723.0;202.0;-203.0
-151;700.0;622.0;549.0;34.0;653.0;366.0;-115.0;727.0;199.0;-284.0
-153;651.0;751.0;499.0;-49.0;856.0;566.0;-406.0;722.0;298.0;-381.0
-59;653.0;749.0;519.0;-7.0;893.0;235.0;-481.0;703.0;444.0;-244.0
-156;694.0;667.0;525.0;75.0;823.0;155.0;-239.0;741.0;149.0;-261.0
-161;701.0;631.0;527.0;70.0;751.0;167.0;-216.0;751.0;183.0;-149.0
-157;631.0;761.0;521.0;-24.0;936.0;482.0;-394.0;750.0;353.0;-254.0
-158;629.0;772.0;496.0;-68.0;945.0;388.0;-463.0;740.0;464.0;-339.0
-173;643.0;756.0;505.0;74.0;857.0;-323.0;-805.0;704.0;579.0;-1444.0
162;625.0;768.0;455.0;-151.0;1034.0;563.0;-374.0;670.0;559.0;-440.0
164;685.0;639.0;523.0;105.0;1040.0;512.0;-188.0;667.0;247.0;-193.0
162;688.0;629.0;524.0;125.0;996.0;555.0;-167.0;663.0;282.0;-111.0
171;663.0;727.0;507.0;61.0;1294.0;375.0;-71.0;640.0;351.0;-497.0
162;611.0;767.0;474.0;-120.0;1402.0;591.0;-446.0;611.0;266.0;-563.0
-172;569.0;769.0;458.0;-267.0;1462.0;426.0;-507.0;596.0;500.0;-574.0
-212;673.0;727.0;528.0;124.0;1510.0;178.0;-282.0;676.0;426.0;-226.0
164;696.0;688.0;531.0;176.0;1350.0;150.0;-179.0;688.0;194.0;-168.0
132;721.0;635.0;537.0;192.0;1140.0;237.0;-304.0;698.0;156.0;-270.0
148;732.0;585.0;553.0;235.0;807.0;518.0;-153.0;712.0;343.0;-129.0
149;731.0;590.0;557.0;250.0;798.0;466.0;-175.0;714.0;396.0;-70.0
166;656.0;747.0;475.0;167.0;1341.0;445.0;-354.0;676.0;293.0;-376.0
-118;673.0;735.0;503.0;258.0;1384.0;268.0;-668.0;663.0;104.0;-176.0
147;651.0;708.0;519.0;138.0;1032.0;496.0;-333.0;755.0;295.0;-455.0
-95;674.0;690.0;517.0;236.0;1019.0;242.0;-528.0;741.0;502.0;-433.0
-154;666.0;673.0;518.0;235.0;992.0;187.0;-456.0;744.0;557.0;-300.0
161;707.0;570.0;514.0;277.0;762.0;97.0;-366.0;756.0;55.0;-155.0
149;709.0;512.0;573.0;224.0;421.0;378.0;-231.0;779.0;741.0;-155.0
158;696.0;632.0;544.0;53.0;740.0;176.0;-160.0;755.0;182.0;-117.0
178;693.0;630.0;550.0;47.0;774.0;374.0;-118.0;754.0;243.0;-138.0
172;680.0;643.0;574.0;42.0;866.0;537.0;-115.0;750.0;585.0;-92.0
-24;638.0;743.0;502.0;-148.0;1132.0;316.0;-593.0;637.0;322.0;-218.0
-79;669.0;731.0;527.0;0.0;1150.0;150.0;-117.0;647.0;304.0;-131.0
193;675.0;723.0;534.0;33.0;1130.0;116.0;-156.0;649.0;248.0;-123.0
173;691.0;687.0;541.0;59.0;1048.0;235.0;-203.0;657.0;132.0;-363.0
162;684.0;717.0;543.0;14.0;1078.0;273.0;-125.0;675.0;568.0;-269.0
-146;645.0;727.0;493.0;-121.0;1134.0;255.0;-578.0;603.0;365.0;-282.0
157;653.0;724.0;521.0;-19.0;1138.0;175.0;-221.0;636.0;183.0;-255.0
163;654.0;714.0;522.0;-21.0;1119.0;161.0;-250.0;640.0;128.0;-350.0
156;681.0;720.0;482.0;-28.0;1024.0;482.0;-443.0;687.0;329.0;-516.0
-157;673.0;735.0;505.0;2.0;1099.0;216.0;-410.0;680.0;435.0;-221.0
152;695.0;669.0;548.0;-13.0;1015.0;167.0;-216.0;718.0;198.0;-123.0
156;678.0;674.0;571.0;-30.0;1019.0;461.0;-136.0;719.0;627.0;167.0
157;677.0;692.0;579.0;-78.0;1100.0;279.0;-135.0;727.0;720.0;-194.0
151;675.0;667.0;568.0;-102.0;1196.0;409.0;-124.0;746.0;687.0;-1.0
151;671.0;687.0;575.0;-126.0;1296.0;270.0;-454.0;761.0;431.0;-260.0
150;656.0;694.0;555.0;-172.0;1341.0;356.0;7.0;757.0;381.0;-342.0
142;665.0;657.0;543.0;-3.0;1033.0;425.0;-147.0;630.0;540.0;39.0
102;679.0;725.0;506.0;132.0;1239.0;80.0;-325.0;628.0;371.0;-226.0
130;679.0;709.0;512.0;160.0;1171.0;56.0;-143.0;640.0;188.0;-150.0
134;694.0;663.0;517.0;168.0;1012.0;181.0;-181.0;659.0;132.0;-398.0
140;696.0;650.0;524.0;158.0;962.0;284.0;-156.0;663.0;174.0;-267.0
129;681.0;644.0;566.0;302.0;878.0;353.0;-78.0;717.0;438.0;-112.0
130;667.0;726.0;459.0;514.0;763.0;576.0;-392.0;702.0;430.0;-494.0
117;685.0;662.0;543.0;439.0;663.0;169.0;-209.0;708.0;277.0;-158.0
86;706.0;604.0;553.0;360.0;498.0;360.0;-218.0;721.0;239.0;-253.0
92;707.0;576.0;564.0;261.0;437.0;579.0;-144.0;732.0;329.0;-248.0
87;686.0;654.0;541.0;53.0;720.0;462.0;-165.0;763.0;460.0;171.0
88;694.0;652.0;544.0;104.0;683.0;360.0;-197.0;759.0;612.0;77.0
89;678.0;716.0;551.0;147.0;666.0;220.0;41.0;697.0;268.0;-325.0
93;601.0;759.0;459.0;-238.0;847.0;472.0;-296.0;602.0;286.0;-535.0
-9;53.0;158.0;-15.0;-785.0;471.0;462.0;-441.0;-391.0;302.0;-450.0
8;34.0;139.0;-35.0;-764.0;468.0;501.0;-466.0;-406.0;351.0;-367.0
-111;-350.0;147.0;-323.0;-440.0;325.0;115.0;-103.0;-685.0;189.0;-818.0
-122;-515.0;-207.0;-429.0;-14.0;103.0;534.0;-426.0;-747.0;349.0;-375.0
-122;-639.0;-497.0;-491.0;449.0;160.0;498.0;-365.0;-733.0;345.0;-322.0
-122;-641.0;-505.0;-484.0;458.0;164.0;482.0;-345.0;-730.0;341.0;-312.0
-121;-633.0;-538.0;-469.0;471.0;198.0;425.0;-400.0;-726.0;401.0;-243.0
-117;-654.0;-526.0;-526.0;477.0;161.0;293.0;-334.0;-727.0;328.0;-457.0
219;-704.0;-552.0;-168.0;569.0;107.0;443.0;-396.0;-718.0;162.0;-410.0
-178;-645.0;-676.0;-38.0;547.0;270.0;196.0;-370.0;-708.0;516.0;-344.0
-172;-686.0;-582.0;-188.0;488.0;205.0;307.0;-245.0;-765.0;489.0;-183.0
-172;-649.0;-553.0;-278.0;452.0;142.0;485.0;-281.0;-774.0;493.0;-262.0
-172;-648.0;-591.0;-270.0;495.0;186.0;303.0;-431.0;-763.0;495.0;-292.0
124;-697.0;-689.0;-32.0;586.0;299.0;342.0;-261.0;-674.0;347.0;-249.0
125;-656.0;-715.0;-286.0;499.0;365.0;168.0;-179.0;-570.0;436.0;-185.0
125;-654.0;-712.0;-266.0;483.0;369.0;127.0;-171.0;-550.0;427.0;-227.0
32;-364.0;-504.0;-312.0;-527.0;578.0;299.0;-286.0;34.0;93.0;-364.0
11;-321.0;-469.0;-271.0;-580.0;626.0;498.0;-276.0;93.0;324.0;-269.0
9;-313.0;-457.0;-257.0;-590.0;629.0;457.0;-247.0;108.0;288.0;-283.0
10;-306.0;-395.0;-170.0;-677.0;583.0;246.0;-473.0;169.0;370.0;-320.0
15;-187.0;-315.0;-165.0;-742.0;363.0;501.0;-288.0;149.0;413.0;-541.0
115;-246.0;-369.0;-176.0;-737.0;273.0;233.0;-559.0;118.0;156.0;-543.0
91;-273.0;-488.0;-160.0;-700.0;354.0;153.0;-290.0;86.0;139.0;-479.0
61;-229.0;-594.0;-243.0;-594.0;821.0;740.0;-204.0;-7.0;398.0;-17.0
62;-313.0;-446.0;-272.0;-722.0;436.0;571.0;-428.0;-15.0;354.0;-559.0
72;-307.0;-438.0;-266.0;-733.0;412.0;522.0;-406.0;-14.0;343.0;-579.0
58;-349.0;-656.0;-297.0;-389.0;900.0;246.0;-71.0;-62.0;266.0;-165.0
52;-336.0;-648.0;-300.0;-390.0;902.0;298.0;-63.0;-59.0;274.0;-248.0
62;-235.0;-441.0;-545.0;-676.0;793.0;432.0;-269.0;30.0;595.0;-140.0
61;-346.0;-524.0;-428.0;-555.0;882.0;365.0;-217.0;-46.0;436.0;-233.0
61;-374.0;-531.0;-404.0;-515.0;863.0;409.0;-327.0;-53.0;374.0;-322.0
105;-368.0;-537.0;-382.0;-505.0;849.0;403.0;-316.0;-42.0;333.0;-299.0
103;-333.0;-542.0;-436.0;-603.0;835.0;358.0;-285.0;-60.0;534.0;-225.0
103;-340.0;-548.0;-509.0;-531.0;896.0;400.0;-349.0;-50.0;433.0;-324.0
104;-317.0;-481.0;-120.0;-690.0;754.0;370.0;-205.0;4.0;685.0;-107.0
105;-305.0;-474.0;-415.0;-647.0;802.0;393.0;-271.0;49.0;526.0;-262.0
105;-297.0;-469.0;-414.0;-647.0;756.0;377.0;-261.0;55.0;506.0;-199.0
105;-293.0;-472.0;-417.0;-647.0;760.0;373.0;-253.0;56.0;519.0;-199.0
105;-284.0;-480.0;-415.0;-643.0;781.0;395.0;-252.0;55.0;514.0;-205.0
102;-294.0;-464.0;-401.0;-649.0;761.0;387.0;-279.0;65.0;448.0;-251.0
92;-258.0;-455.0;-246.0;-674.0;782.0;375.0;-190.0;97.0;587.0;-49.0
114;-7.0;-100.0;48.0;-687.0;566.0;389.0;-433.0;352.0;423.0;-450.0
137;9.0;-291.0;-197.0;-598.0;469.0;397.0;-205.0;375.0;261.0;-320.0
112;54.0;-323.0;-234.0;-592.0;526.0;450.0;-285.0;397.0;328.0;-274.0
109;80.0;-326.0;-184.0;-586.0;560.0;508.0;-235.0;425.0;384.0;-131.0
109;100.0;-200.0;-267.0;-550.0;536.0;522.0;-313.0;463.0;511.0;-360.0
109;96.0;-180.0;-276.0;-545.0;528.0;470.0;-403.0;466.0;523.0;-337.0
112;107.0;-165.0;-437.0;-540.0;543.0;425.0;-364.0;499.0;467.0;-165.0
112;129.0;-176.0;-478.0;-553.0;582.0;426.0;-260.0;521.0;497.0;-209.0
112;167.0;-111.0;-449.0;-523.0;530.0;340.0;-257.0;561.0;496.0;-201.0
-19;664.0;644.0;456.0;395.0;285.0;433.0;-325.0;771.0;474.0;-328.0
-19;643.0;673.0;420.0;409.0;350.0;457.0;-326.0;762.0;448.0;-320.0
-118;-742.0;-511.0;-322.0;401.0;53.0;222.0;-97.0;-762.0;328.0;-200.0
-121;-743.0;-509.0;-320.0;399.0;28.0;358.0;-102.0;-767.0;401.0;-265.0
57;-316.0;-587.0;-498.0;-460.0;1077.0;289.0;-119.0;-17.0;476.0;-487.0
70;-270.0;-470.0;-429.0;-590.0;818.0;351.0;-325.0;24.0;352.0;-345.0
84;-302.0;-489.0;-449.0;-574.0;812.0;385.0;-301.0;10.0;343.0;-361.0
89;-303.0;-489.0;-469.0;-583.0;808.0;414.0;-251.0;9.0;364.0;-262.0
76;-67.0;-302.0;-9.0;-685.0;715.0;206.0;-78.0;351.0;384.0;-169.0
76;-19.0;-254.0;-7.0;-682.0;673.0;313.0;78.0;362.0;468.0;-243.0
77;53.0;-177.0;18.0;-654.0;619.0;405.0;-102.0;377.0;441.0;-271.0
77;63.0;-122.0;21.0;-640.0;576.0;583.0;-119.0;397.0;441.0;-427.0
82;55.0;-80.0;19.0;-634.0;563.0;565.0;-196.0;402.0;412.0;-355.0
51;86.0;-306.0;132.0;-537.0;480.0;249.0;-112.0;460.0;279.0;-55.0
67;100.0;-78.0;5.0;-528.0;435.0;337.0;-867.0;485.0;564.0;-343.0
67;140.0;-62.0;15.0;-559.0;444.0;450.0;-306.0;569.0;609.0;-268.0
80;92.0;-170.0;-11.0;-609.0;502.0;321.0;-344.0;542.0;348.0;-693.0
120;-96.0;-473.0;-50.0;-622.0;726.0;708.0;-538.0;274.0;456.0;-181.0
113;-120.0;-496.0;-50.0;-630.0;671.0;637.0;-565.0;286.0;423.0;-248.0
104;-117.0;-500.0;-57.0;-631.0;664.0;754.0;-611.0;296.0;458.0;-251.0
93;-107.0;-515.0;-68.0;-634.0;671.0;769.0;-487.0;312.0;442.0;-236.0
76;-78.0;-509.0;-67.0;-647.0;676.0;711.0;-550.0;334.0;399.0;-203.0
76;-74.0;-514.0;-60.0;-661.0;677.0;751.0;-680.0;350.0;400.0;-207.0
64;-16.0;-510.0;-60.0;-737.0;634.0;805.0;-619.0;466.0;644.0;-200.0
65;-45.0;-498.0;-82.0;-763.0;606.0;709.0;-532.0;469.0;729.0;-119.0
65;-48.0;-500.0;-91.0;-759.0;607.0;769.0;-530.0;463.0;742.0;-136.0
65;-47.0;-503.0;-85.0;-758.0;602.0;677.0;-573.0;460.0;713.0;-136.0
65;-42.0;-511.0;-18.0;-759.0;607.0;842.0;-574.0;464.0;736.0;-153.0
81;-115.0;-533.0;-46.0;-566.0;838.0;521.0;-768.0;357.0;121.0;-674.0
67;-174.0;-405.0;-77.0;-573.0;1150.0;223.0;-489.0;264.0;363.0;-838.0
67;-124.0;-249.0;-78.0;-567.0;1170.0;-441.0;-581.0;223.0;288.0;-698.0
67;7.0;-68.0;-66.0;-453.0;1307.0;250.0;-228.0;265.0;323.0;-131.0
67;-16.0;-156.0;-56.0;-467.0;1293.0;308.0;-304.0;284.0;282.0;-202.0
66;-118.0;-437.0;-30.0;-534.0;1131.0;359.0;-84.0;353.0;179.0;-428.0
8;246.0;-13.0;160.0;-437.0;290.0;210.0;-274.0;615.0;199.0;-593.0
-82;567.0;430.0;316.0;151.0;218.0;322.0;-216.0;767.0;480.0;-205.0
-82;616.0;522.0;352.0;253.0;208.0;436.0;81.0;771.0;397.0;-370.0
-9;670.0;691.0;240.0;438.0;365.0;281.0;-439.0;727.0;392.0;-190.0
-115;703.0;599.0;195.0;452.0;127.0;476.0;-158.0;746.0;533.0;-240.0
-116;663.0;684.0;217.0;453.0;267.0;582.0;-463.0;752.0;592.0;-282.0
-116;642.0;711.0;221.0;450.0;318.0;574.0;-301.0;756.0;539.0;-250.0
-117;678.0;665.0;247.0;486.0;198.0;521.0;-310.0;749.0;444.0;-318.0
-117;678.0;663.0;315.0;491.0;197.0;480.0;-308.0;749.0;412.0;-277.0
-117;680.0;668.0;576.0;501.0;201.0;433.0;-403.0;743.0;436.0;-283.0
-117;678.0;670.0;577.0;500.0;203.0;424.0;-378.0;740.0;442.0;-275.0
-117;674.0;677.0;568.0;506.0;218.0;462.0;-312.0;734.0;421.0;-272.0
