InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
398.0;406.0;-364.0;89;176.0;174.0;478.0;-669.0;266.0;640.0;-11
392.0;398.0;263.0;87;-1023.0;207.0;481.0;-675.0;200.0;672.0;-7
387.0;391.0;1048.0;91;606.0;272.0;482.0;-681.0;169.0;666.0;-8
384.0;386.0;-209.0;86;634.0;316.0;483.0;-686.0;184.0;826.0;-16
379.0;382.0;463.0;94;518.0;308.0;485.0;-690.0;222.0;891.0;-26
373.0;378.0;498.0;83;-1441.0;322.0;485.0;-695.0;252.0;706.0;-31
362.0;375.0;-786.0;6;70.0;362.0;487.0;-701.0;274.0;694.0;-34
354.0;375.0;-691.0;-51;-94.0;333.0;489.0;-704.0;299.0;525.0;-35
349.0;377.0;-410.0;-30;?;195.0;484.0;-708.0;354.0;491.0;-35
356.0;382.0;-284.0;10;?;137.0;467.0;-713.0;491.0;509.0;-35
367.0;386.0;-231.0;39;?;22.0;454.0;-714.0;419.0;523.0;-35
378.0;388.0;-208.0;60;?;5.0;453.0;-708.0;476.0;485.0;-36
395.0;399.0;-20.0;71;?;67.0;447.0;-696.0;332.0;403.0;-36
415.0;412.0;56.0;75;?;172.0;438.0;-683.0;175.0;421.0;-36
432.0;425.0;70.0;80;?;210.0;429.0;-670.0;199.0;428.0;-37
446.0;437.0;?;84;?;223.0;424.0;-656.0;228.0;446.0;-37
458.0;447.0;?;86;?;213.0;418.0;-645.0;229.0;448.0;-38
465.0;451.0;?;87;?;182.0;415.0;-639.0;224.0;481.0;-39
472.0;453.0;?;84;?;140.0;413.0;-634.0;218.0;?;-42
472.0;451.0;?;80;?;115.0;415.0;-634.0;217.0;504.0;-46
472.0;450.0;?;80;-153.0;83.0;417.0;-633.0;205.0;564.0;-53
470.0;449.0;?;82;-321.0;13.0;423.0;-632.0;206.0;490.0;-66
472.0;448.0;?;83;502.0;32.0;426.0;-628.0;226.0;383.0;-77
476.0;448.0;?;82;401.0;178.0;429.0;-624.0;218.0;486.0;-76
478.0;451.0;-804.0;81;-588.0;238.0;433.0;-617.0;190.0;429.0;-71
484.0;454.0;-636.0;81;-866.0;47.0;434.0;-610.0;197.0;378.0;-69
489.0;458.0;-664.0;81;-405.0;42.0;432.0;-604.0;201.0;399.0;-68
498.0;456.0;-724.0;81;-369.0;8.0;430.0;-599.0;43.0;432.0;-67
498.0;455.0;-677.0;81;-433.0;-53.0;430.0;-600.0;61.0;462.0;-67
495.0;451.0;-597.0;81;-524.0;45.0;430.0;-605.0;48.0;423.0;-65
491.0;445.0;-596.0;80;-619.0;170.0;433.0;-611.0;-37.0;432.0;?
485.0;439.0;-598.0;80;?;223.0;436.0;-618.0;39.0;495.0;?
478.0;434.0;-677.0;80;?;223.0;439.0;-625.0;127.0;540.0;?
469.0;427.0;-238.0;79;?;232.0;444.0;-634.0;175.0;594.0;?
460.0;419.0;-470.0;80;?;225.0;449.0;-642.0;160.0;648.0;?
452.0;410.0;475.0;79;?;258.0;453.0;-650.0;162.0;698.0;?
445.0;402.0;688.0;78;?;271.0;456.0;-658.0;191.0;?;?
438.0;396.0;299.0;81;1067.0;288.0;458.0;-665.0;227.0;?;?
432.0;392.0;-209.0;79;147.0;285.0;460.0;-670.0;245.0;?;?
423.0;389.0;831.0;83;200.0;274.0;462.0;-675.0;237.0;?;?
413.0;386.0;33.0;56;-2188.0;187.0;463.0;-683.0;251.0;?;?
397.0;382.0;-852.0;-12;702.0;246.0;465.0;-693.0;274.0;?;?
385.0;381.0;-682.0;-37;-319.0;?;470.0;-697.0;266.0;?;?
372.0;378.0;-429.0;-19;-522.0;220.0;470.0;-706.0;331.0;?;?
362.0;376.0;-276.0;4;-430.0;184.0;464.0;-716.0;468.0;?;-33
363.0;375.0;-247.0;29;19.0;44.0;458.0;-720.0;395.0;?;-34
362.0;374.0;-172.0;43;-163.0;9.0;462.0;-718.0;410.0;?;-34
358.0;375.0;-25.0;51;-113.0;79.0;464.0;-718.0;234.0;?;?
364.0;378.0;20.0;67;-13.0;183.0;463.0;-714.0;142.0;?;?
364.0;382.0;20.0;77;-29.0;183.0;?;-709.0;172.0;?;?
362.0;385.0;81.0;82;13.0;165.0;?;-705.0;239.0;?;?
359.0;384.0;107.0;88;25.0;166.0;?;-706.0;250.0;471.0;?
355.0;381.0;-3.0;87;68.0;176.0;?;-707.0;221.0;579.0;?
352.0;376.0;212.0;85;15.0;173.0;?;-708.0;180.0;492.0;?
346.0;371.0;268.0;84;25.0;196.0;?;-710.0;170.0;496.0;?
340.0;364.0;525.0;84;-103.0;187.0;?;-712.0;193.0;571.0;?
333.0;356.0;749.0;83;-378.0;94.0;?;-714.0;232.0;464.0;?
326.0;348.0;1077.0;80;628.0;25.0;?;-716.0;282.0;483.0;?
322.0;342.0;-513.0;79;6.0;161.0;?;-717.0;241.0;546.0;?
318.0;336.0;-819.0;78;-656.0;77.0;?;-715.0;139.0;472.0;-71
313.0;327.0;-622.0;78;-782.0;39.0;?;-717.0;178.0;396.0;-71
320.0;324.0;-609.0;78;-222.0;104.0;?;-718.0;156.0;392.0;-71
315.0;318.0;-695.0;78;-433.0;29.0;?;-722.0;38.0;433.0;-71
302.0;311.0;-573.0;77;-411.0;-19.0;?;-726.0;149.0;440.0;?
293.0;303.0;-565.0;77;-455.0;67.0;536.0;-731.0;93.0;408.0;?
286.0;296.0;-531.0;77;-511.0;178.0;539.0;-735.0;28.0;503.0;?
279.0;292.0;-561.0;76;-467.0;238.0;542.0;-737.0;93.0;507.0;?
270.0;288.0;-549.0;76;-498.0;276.0;544.0;-740.0;167.0;543.0;?
263.0;281.0;-441.0;75;-339.0;274.0;546.0;-744.0;215.0;623.0;?
256.0;276.0;-129.0;75;-209.0;245.0;547.0;-748.0;226.0;722.0;?
250.0;271.0;-245.0;75;148.0;210.0;548.0;-751.0;213.0;736.0;?
243.0;266.0;722.0;73;-560.0;241.0;549.0;-754.0;211.0;647.0;-6
238.0;262.0;452.0;73;863.0;293.0;549.0;-757.0;203.0;776.0;-13
232.0;258.0;-392.0;52;-49.0;277.0;549.0;?;209.0;750.0;-24
223.0;255.0;1053.0;10;-284.0;201.0;548.0;?;274.0;800.0;-31
208.0;252.0;-565.0;-25;-1745.0;200.0;551.0;?;322.0;717.0;-33
199.0;251.0;?;-36;650.0;237.0;555.0;?;293.0;508.0;-34
191.0;253.0;?;-23;-335.0;299.0;553.0;-771.0;302.0;437.0;-34
184.0;256.0;?;-8;-496.0;180.0;542.0;-779.0;423.0;451.0;-35
198.0;264.0;?;4;-247.0;?;533.0;-779.0;489.0;460.0;-35
208.0;269.0;?;25;8.0;?;533.0;-774.0;494.0;429.0;-35
218.0;276.0;?;47;-93.0;?;?;-772.0;236.0;420.0;-35
233.0;285.0;?;59;-117.0;?;527.0;-766.0;102.0;332.0;-35
243.0;293.0;?;68;29.0;?;530.0;-758.0;143.0;366.0;-36
242.0;297.0;?;74;?;?;536.0;-752.0;241.0;427.0;-36
241.0;298.0;191.0;80;?;?;539.0;?;262.0;489.0;-37
241.0;296.0;74.0;84;?;?;540.0;-750.0;249.0;489.0;-39
240.0;293.0;162.0;82;?;?;542.0;-751.0;193.0;485.0;-40
238.0;288.0;253.0;80;?;143.0;545.0;-750.0;161.0;549.0;-47
234.0;283.0;330.0;79;?;93.0;549.0;-751.0;179.0;580.0;-60
232.0;279.0;663.0;77;?;49.0;555.0;-748.0;213.0;478.0;-68
235.0;279.0;754.0;76;?;101.0;559.0;-744.0;220.0;504.0;-71
243.0;281.0;230.0;74;?;253.0;561.0;-740.0;207.0;559.0;-72
252.0;284.0;-761.0;74;?;121.0;562.0;-735.0;188.0;447.0;-70
262.0;289.0;-1160.0;74;?;78.0;559.0;-732.0;271.0;405.0;-69
282.0;297.0;-900.0;74;?;74.0;549.0;-729.0;212.0;428.0;-69
293.0;304.0;-649.0;74;?;-76.0;541.0;?;106.0;438.0;-69
293.0;307.0;-736.0;?;?;-120.0;539.0;-728.0;152.0;434.0;-65
291.0;307.0;-597.0;?;-408.0;61.0;537.0;-730.0;27.0;408.0;-57
291.0;306.0;-560.0;?;-455.0;195.0;536.0;-731.0;-59.0;447.0;-51
287.0;?;-635.0;73;-554.0;243.0;538.0;-732.0;82.0;472.0;-40
283.0;?;-628.0;73;-490.0;275.0;538.0;-734.0;145.0;506.0;-27
280.0;?;-469.0;73;-361.0;245.0;537.0;-736.0;163.0;624.0;-18
276.0;?;-265.0;72;-213.0;215.0;535.0;-741.0;180.0;720.0;-8
272.0;?;?;72;-37.0;202.0;534.0;-745.0;180.0;721.0;-2
269.0;?;?;71;-1046.0;270.0;534.0;-748.0;194.0;662.0;-5
268.0;?;243.0;69;1136.0;305.0;533.0;-749.0;181.0;784.0;-11
265.0;?;-177.0;69;402.0;284.0;533.0;-750.0;206.0;797.0;-20
259.0;?;900.0;41;72.0;178.0;534.0;-751.0;275.0;720.0;-27
247.0;?;-288.0;-9;-1883.0;197.0;535.0;-755.0;298.0;705.0;-29
241.0;290.0;-991.0;-38;1003.0;298.0;535.0;-756.0;262.0;570.0;-30
237.0;295.0;-699.0;-34;-744.0;256.0;534.0;-756.0;267.0;500.0;-31
237.0;300.0;-389.0;-16;-428.0;195.0;523.0;-762.0;413.0;469.0;-31
?;308.0;-192.0;2;-322.0;73.0;510.0;-764.0;445.0;499.0;-31
?;313.0;-242.0;23;70.0;-2.0;509.0;-759.0;491.0;457.0;-32
272.0;324.0;-81.0;42;-90.0;34.0;506.0;-752.0;326.0;411.0;-32
287.0;334.0;43.0;54;-38.0;135.0;502.0;-745.0;180.0;396.0;-32
297.0;340.0;82.0;60;84.0;182.0;500.0;-739.0;151.0;412.0;-32
299.0;344.0;77.0;67;78.0;193.0;505.0;-733.0;222.0;398.0;-33
294.0;345.0;135.0;75;55.0;182.0;510.0;-731.0;263.0;440.0;-34
290.0;342.0;78.0;78;21.0;173.0;514.0;-732.0;260.0;500.0;-35
289.0;338.0;112.0;80;0.0;110.0;516.0;-732.0;224.0;507.0;-39
287.0;?;305.0;78;-53.0;108.0;521.0;-731.0;182.0;506.0;-44
284.0;?;426.0;76;74.0;108.0;526.0;-732.0;173.0;620.0;-51
280.0;?;693.0;78;-461.0;?;534.0;-731.0;185.0;494.0;-67
276.0;?;685.0;77;-185.0;?;540.0;-731.0;223.0;471.0;-80
276.0;?;-48.0;73;734.0;?;?;-730.0;216.0;576.0;-77
278.0;?;-896.0;72;-561.0;?;?;-727.0;179.0;591.0;-71
279.0;?;-1213.0;72;-1031.0;?;?;-727.0;230.0;578.0;-71
289.0;?;-1009.0;72;-526.0;?;?;-725.0;226.0;552.0;-71
293.0;304.0;-695.0;72;-266.0;97.0;?;-725.0;73.0;579.0;-70
288.0;304.0;-721.0;72;-478.0;70.0;?;-725.0;152.0;506.0;-69
286.0;303.0;-627.0;72;-430.0;176.0;?;-727.0;105.0;471.0;-63
283.0;301.0;-525.0;72;-444.0;235.0;?;-728.0;95.0;475.0;-55
271.0;294.0;-595.0;71;-617.0;228.0;?;-732.0;166.0;523.0;-42
?;289.0;-616.0;71;-407.0;183.0;?;-737.0;225.0;585.0;-34
?;286.0;-487.0;71;-330.0;194.0;?;-742.0;238.0;656.0;-35
?;278.0;-193.0;69;-97.0;287.0;?;-750.0;186.0;791.0;-17
?;267.0;27.0;70;-98.0;410.0;554.0;-757.0;229.0;?;-1
?;258.0;709.0;68;-213.0;506.0;551.0;-766.0;286.0;?;-4
?;249.0;167.0;68;1233.0;686.0;548.0;-774.0;335.0;?;-9
?;242.0;-367.0;64;92.0;624.0;544.0;-781.0;356.0;955.0;-19
?;237.0;776.0;23;-680.0;384.0;541.0;-786.0;443.0;931.0;-27
?;235.0;177.0;-17;-1321.0;386.0;538.0;-792.0;506.0;805.0;-30
?;234.0;-449.0;-28;305.0;494.0;537.0;-794.0;435.0;624.0;-33
?;237.0;-458.0;-23;165.0;336.0;534.0;-796.0;434.0;525.0;-33
?;237.0;-449.0;-10;-604.0;310.0;529.0;-803.0;516.0;522.0;-33
?;240.0;-206.0;5;-185.0;93.0;524.0;-804.0;578.0;525.0;-34
?;246.0;-225.0;29;-72.0;-27.0;520.0;-802.0;609.0;499.0;-34
169.0;254.0;-144.0;45;-106.0;81.0;519.0;-799.0;400.0;429.0;-34
177.0;261.0;31.0;54;-146.0;223.0;?;-792.0;175.0;423.0;-35
183.0;269.0;62.0;65;18.0;267.0;?;-786.0;230.0;472.0;-36
?;274.0;68.0;71;-3.0;249.0;?;-780.0;291.0;489.0;-36
?;277.0;188.0;78;105.0;218.0;?;-777.0;316.0;513.0;-37
?;278.0;121.0;80;135.0;213.0;?;-774.0;283.0;570.0;-40
?;277.0;100.0;79;-31.0;207.0;?;-773.0;210.0;553.0;-41
?;275.0;188.0;78;54.0;192.0;?;-770.0;217.0;556.0;-48
?;272.0;252.0;78;93.0;146.0;?;-768.0;249.0;571.0;-59
?;267.0;471.0;79;-321.0;79.0;?;-766.0;262.0;424.0;-71
182.0;260.0;1134.0;76;40.0;37.0;?;-765.0;289.0;448.0;-83
183.0;258.0;805.0;74;589.0;153.0;567.0;-761.0;308.0;463.0;-76
187.0;257.0;-592.0;73;-137.0;109.0;572.0;-756.0;248.0;382.0;-69
187.0;252.0;-661.0;73;-812.0;0.0;578.0;-753.0;221.0;365.0;-73
195.0;253.0;-821.0;73;-702.0;15.0;579.0;-750.0;170.0;338.0;-74
192.0;248.0;-534.0;73;-254.0;-70.0;582.0;-750.0;-4.0;345.0;-75
186.0;245.0;-593.0;73;-537.0;-61.0;582.0;-753.0;78.0;371.0;-70
180.0;241.0;-551.0;73;-446.0;92.0;584.0;-754.0;?;393.0;-60
175.0;237.0;-563.0;72;-488.0;192.0;587.0;-754.0;15.0;461.0;-52
169.0;233.0;-516.0;72;-463.0;223.0;590.0;-754.0;73.0;512.0;-43
164.0;230.0;-610.0;71;-474.0;241.0;591.0;-755.0;109.0;558.0;-31
159.0;226.0;-588.0;71;-445.0;239.0;592.0;-757.0;149.0;628.0;-20
?;221.0;-480.0;70;-103.0;246.0;592.0;-760.0;153.0;715.0;-8
?;217.0;?;70;-54.0;252.0;591.0;-762.0;178.0;733.0;-4
?;214.0;?;69;-1381.0;340.0;589.0;-764.0;209.0;706.0;-9
?;215.0;?;67;1325.0;332.0;587.0;-765.0;205.0;820.0;-18
148.0;216.0;?;54;683.0;297.0;587.0;-766.0;244.0;764.0;-28
140.0;215.0;?;16;-402.0;185.0;586.0;-768.0;301.0;777.0;-33
?;215.0;?;-26;-1751.0;252.0;588.0;-769.0;333.0;732.0;-35
?;219.0;?;-42;304.0;224.0;587.0;-769.0;276.0;?;-35
?;220.0;?;-28;273.0;262.0;585.0;-772.0;349.0;?;-35
103.0;220.0;-601.0;-22;-365.0;163.0;578.0;-779.0;451.0;?;-36
118.0;229.0;-204.0;-12;-365.0;85.0;569.0;-781.0;467.0;460.0;-36
128.0;232.0;-275.0;25;-238.0;71.0;570.0;-778.0;468.0;439.0;-36
136.0;238.0;-190.0;46;-91.0;138.0;570.0;-775.0;272.0;405.0;-37
151.0;247.0;-130.0;52;-85.0;168.0;567.0;-772.0;194.0;357.0;-37
158.0;251.0;-52.0;61;-116.0;188.0;569.0;-767.0;220.0;418.0;-37
159.0;252.0;-48.0;?;-89.0;177.0;573.0;-763.0;250.0;468.0;-38
158.0;250.0;168.0;?;41.0;167.0;574.0;-763.0;234.0;501.0;-39
157.0;246.0;160.0;?;186.0;177.0;575.0;-764.0;209.0;528.0;-40
156.0;241.0;150.0;71;134.0;173.0;577.0;-764.0;184.0;502.0;-44
153.0;235.0;246.0;69;9.0;152.0;580.0;-765.0;190.0;537.0;-49
150.0;228.0;382.0;69;-4.0;?;584.0;-765.0;209.0;507.0;-61
149.0;222.0;701.0;69;-327.0;?;588.0;-763.0;233.0;392.0;-74
151.0;218.0;1125.0;67;70.0;?;590.0;-762.0;240.0;535.0;-73
157.0;219.0;109.0;65;495.0;?;593.0;-759.0;203.0;516.0;-68
163.0;220.0;-964.0;65;-348.0;?;595.0;-756.0;140.0;410.0;-66
174.0;225.0;-639.0;65;-951.0;?;593.0;-753.0;176.0;386.0;-66
190.0;231.0;-682.0;65;-392.0;?;587.0;-752.0;91.0;410.0;-66
194.0;235.0;-733.0;66;-269.0;?;587.0;-750.0;108.0;453.0;-66
200.0;239.0;-721.0;65;-428.0;?;583.0;-751.0;153.0;457.0;-65
205.0;242.0;-656.0;65;-442.0;?;578.0;-752.0;30.0;488.0;-60
206.0;243.0;-589.0;65;-508.0;?;578.0;-751.0;12.0;467.0;-50
206.0;245.0;-636.0;65;-536.0;221.0;579.0;-750.0;110.0;510.0;-42
202.0;246.0;?;64;-365.0;234.0;579.0;-751.0;164.0;552.0;-31
197.0;244.0;?;64;-364.0;196.0;579.0;-753.0;197.0;633.0;-20
192.0;241.0;-222.0;64;2.0;197.0;578.0;-755.0;191.0;727.0;-12
188.0;237.0;0.0;63;-486.0;181.0;578.0;-758.0;201.0;716.0;-4
185.0;235.0;869.0;62;177.0;272.0;578.0;-760.0;211.0;612.0;-6
183.0;235.0;-130.0;59;829.0;348.0;577.0;-760.0;?;747.0;-8
181.0;237.0;25.0;52;-69.0;334.0;574.0;-763.0;?;821.0;-14
175.0;238.0;553.0;18;-914.0;181.0;571.0;-766.0;295.0;821.0;-27
162.0;238.0;-635.0;-32;-643.0;216.0;573.0;-767.0;318.0;763.0;-31
158.0;240.0;-822.0;-51;549.0;370.0;575.0;-766.0;226.0;545.0;-32
157.0;247.0;-546.0;-47;-738.0;335.0;575.0;-764.0;195.0;424.0;-33
139.0;246.0;-396.0;-36;-459.0;238.0;572.0;-770.0;397.0;409.0;-33
137.0;250.0;-304.0;-21;-245.0;-17.0;563.0;-776.0;487.0;473.0;-34
151.0;256.0;-212.0;-4;-70.0;-163.0;556.0;-776.0;572.0;435.0;-34
162.0;261.0;-99.0;20;-132.0;-98.0;552.0;-775.0;346.0;400.0;-34
175.0;267.0;-50.0;41;-92.0;33.0;550.0;-772.0;141.0;347.0;-34
184.0;272.0;-48.0;51;2.0;154.0;553.0;-766.0;89.0;340.0;-34
?;274.0;12.0;54;-74.0;222.0;559.0;-761.0;158.0;348.0;-34
?;273.0;153.0;61;182.0;266.0;561.0;-759.0;235.0;353.0;-35
?;270.0;104.0;73;177.0;241.0;564.0;-759.0;257.0;435.0;-35
?;265.0;144.0;77;49.0;187.0;568.0;-759.0;239.0;530.0;-37
?;260.0;307.0;75;-44.0;137.0;572.0;-758.0;183.0;541.0;-41
?;254.0;496.0;74;31.0;117.0;577.0;-757.0;158.0;605.0;-44
?;248.0;638.0;70;-481.0;157.0;581.0;-756.0;162.0;578.0;-53
?;243.0;823.0;66;77.0;126.0;587.0;-754.0;184.0;491.0;-70
?;240.0;-240.0;63;438.0;169.0;591.0;-751.0;250.0;653.0;-78
?;242.0;-1147.0;62;-693.0;285.0;593.0;-747.0;261.0;494.0;-73
?;243.0;-1030.0;62;-920.0;134.0;595.0;-744.0;226.0;275.0;-70
?;248.0;-766.0;62;-288.0;106.0;590.0;-742.0;205.0;364.0;-69
?;257.0;-686.0;62;-268.0;-58.0;577.0;-744.0;162.0;486.0;-68
?;254.0;-589.0;62;-485.0;-319.0;576.0;-747.0;107.0;462.0;-67
215.0;258.0;-504.0;62;-364.0;-184.0;575.0;-746.0;152.0;430.0;-64
219.0;260.0;-519.0;62;-444.0;81.0;572.0;-747.0;-144.0;414.0;-58
221.0;260.0;-530.0;62;-479.0;199.0;571.0;-747.0;-137.0;393.0;-50
221.0;261.0;-542.0;62;-307.0;252.0;571.0;-746.0;112.0;461.0;-43
221.0;263.0;-360.0;61;-561.0;266.0;572.0;-745.0;203.0;489.0;-44
219.0;263.0;-388.0;62;-38.0;200.0;572.0;-745.0;147.0;511.0;-35
216.0;261.0;556.0;61;-555.0;145.0;572.0;-747.0;165.0;576.0;-15
215.0;260.0;1027.0;61;-772.0;156.0;571.0;-748.0;141.0;624.0;-11
216.0;260.0;277.0;61;1543.0;190.0;570.0;-749.0;128.0;631.0;-9
217.0;261.0;-516.0;60;-116.0;248.0;569.0;-749.0;157.0;612.0;-9
216.0;265.0;295.0;61;-895.0;264.0;568.0;-749.0;195.0;669.0;-12
213.0;268.0;495.0;58;-1363.0;271.0;568.0;-749.0;212.0;936.0;-19
206.0;272.0;-1279.0;57;470.0;255.0;568.0;-748.0;243.0;887.0;-31
199.0;277.0;-818.0;47;169.0;299.0;569.0;-748.0;245.0;626.0;-34
195.0;281.0;-513.0;-5;-633.0;438.0;571.0;-747.0;238.0;535.0;-34
195.0;287.0;-259.0;-40;-413.0;250.0;569.0;-746.0;255.0;499.0;-35
204.0;301.0;-181.0;-28;-139.0;-24.0;557.0;-747.0;398.0;459.0;-34
197.0;305.0;-156.0;-17;87.0;-55.0;545.0;-756.0;514.0;416.0;-35
213.0;312.0;0.0;-7;-55.0;-97.0;527.0;-762.0;356.0;371.0;-35
235.0;320.0;34.0;8;-41.0;-55.0;511.0;-762.0;284.0;384.0;-35
257.0;332.0;-1.0;21;53.0;34.0;497.0;-760.0;223.0;378.0;-35
275.0;343.0;38.0;30;33.0;138.0;488.0;-754.0;167.0;357.0;-35
295.0;355.0;108.0;40;1.0;165.0;478.0;-747.0;182.0;364.0;-35
311.0;364.0;-113.0;51;-108.0;154.0;468.0;-743.0;196.0;350.0;-35
324.0;370.0;149.0;56;-18.0;132.0;458.0;-740.0;?;376.0;-35
336.0;374.0;288.0;58;51.0;89.0;450.0;-739.0;?;372.0;-35
349.0;377.0;462.0;60;68.0;54.0;442.0;-736.0;?;419.0;-35
350.0;376.0;669.0;60;-267.0;41.0;443.0;-735.0;?;406.0;-35
338.0;367.0;1217.0;?;346.0;-3.0;455.0;-738.0;?;371.0;-36
324.0;359.0;218.0;?;215.0;56.0;468.0;-740.0;?;386.0;-38
315.0;353.0;-683.0;?;-453.0;207.0;480.0;-738.0;157.0;429.0;-40
309.0;350.0;-706.0;?;-1022.0;247.0;492.0;-735.0;160.0;487.0;-46
304.0;348.0;-727.0;?;-529.0;277.0;503.0;-730.0;197.0;526.0;-55
305.0;348.0;-808.0;?;-417.0;331.0;514.0;-722.0;184.0;699.0;-65
306.0;350.0;-773.0;?;-617.0;326.0;521.0;-716.0;165.0;907.0;-71
294.0;344.0;-634.0;?;-510.0;257.0;532.0;-716.0;183.0;862.0;-70
290.0;?;-596.0;?;-526.0;315.0;536.0;-714.0;213.0;572.0;-68
303.0;?;-407.0;?;-417.0;235.0;528.0;-711.0;207.0;643.0;-65
315.0;?;-423.0;?;-526.0;-92.0;522.0;-707.0;276.0;591.0;-60
478.0;?;41.0;?;-28.0;249.0;417.0;-624.0;126.0;802.0;-71
487.0;?;-20.0;62;-272.0;406.0;413.0;-613.0;280.0;892.0;-72
499.0;?;-78.0;61;-493.0;292.0;404.0;-600.0;320.0;661.0;-70
508.0;?;-1008.0;61;-400.0;193.0;400.0;-585.0;365.0;578.0;-68
522.0;?;-1064.0;61;-598.0;358.0;389.0;-576.0;321.0;515.0;-65
536.0;498.0;-801.0;61;-452.0;28.0;379.0;-566.0;199.0;448.0;-62
547.0;500.0;-441.0;61;-521.0;-41.0;?;-558.0;400.0;488.0;-58
555.0;507.0;-724.0;61;-793.0;97.0;?;-547.0;237.0;498.0;-55
555.0;514.0;-701.0;61;-643.0;166.0;?;-540.0;21.0;500.0;-53
555.0;517.0;-781.0;61;-837.0;246.0;372.0;-536.0;79.0;508.0;-51
557.0;519.0;-445.0;61;-145.0;294.0;372.0;-531.0;86.0;419.0;-49
561.0;519.0;?;61;69.0;365.0;371.0;-528.0;150.0;349.0;-48
567.0;518.0;?;60;-24.0;305.0;369.0;-524.0;221.0;372.0;-48
571.0;517.0;?;60;-12.0;163.0;369.0;-520.0;235.0;422.0;-48
572.0;520.0;212.0;57;-62.0;49.0;369.0;-515.0;193.0;380.0;-54
575.0;?;202.0;58;-117.0;89.0;366.0;-509.0;123.0;333.0;-57
580.0;?;150.0;49;-10.0;163.0;358.0;-504.0;72.0;579.0;-49
584.0;?;89.0;22;-109.0;148.0;349.0;-497.0;78.0;953.0;?
587.0;?;219.0;9;-173.0;48.0;341.0;-492.0;144.0;902.0;?
583.0;?;753.0;18;307.0;294.0;343.0;-492.0;158.0;518.0;-37
587.0;?;53.0;24;385.0;608.0;334.0;-489.0;71.0;403.0;-38
589.0;?;732.0;35;-495.0;309.0;322.0;-498.0;145.0;596.0;-38
593.0;?;?;47;-779.0;-167.0;312.0;-502.0;389.0;682.0;-38
597.0;?;?;48;-1004.0;-171.0;306.0;-503.0;562.0;592.0;-38
599.0;?;?;57;-170.0;107.0;311.0;-507.0;388.0;510.0;-39
608.0;?;?;66;271.0;269.0;305.0;-502.0;93.0;448.0;-41
616.0;538.0;?;69;-506.0;251.0;295.0;-494.0;139.0;445.0;-42
627.0;543.0;?;?;-141.0;240.0;283.0;-482.0;312.0;477.0;-46
?;547.0;?;?;-112.0;216.0;267.0;-470.0;339.0;542.0;?
?;554.0;?;?;137.0;139.0;256.0;-460.0;301.0;634.0;?
?;563.0;?;?;43.0;106.0;249.0;-453.0;208.0;810.0;?
?;571.0;?;?;-143.0;217.0;244.0;-447.0;109.0;873.0;?
?;575.0;?;?;-250.0;258.0;241.0;-440.0;156.0;501.0;?
?;574.0;?;?;-541.0;242.0;241.0;-436.0;226.0;435.0;?
?;568.0;?;?;-390.0;363.0;245.0;-435.0;349.0;447.0;?
?;567.0;?;?;-433.0;172.0;241.0;-427.0;344.0;405.0;?
?;569.0;-1010.0;?;-455.0;0.0;240.0;-421.0;404.0;388.0;?
?;568.0;-1181.0;?;-579.0;118.0;233.0;-411.0;280.0;411.0;?
676.0;579.0;-482.0;?;-363.0;90.0;222.0;-399.0;-11.0;418.0;?
678.0;585.0;-668.0;64;-405.0;67.0;212.0;-391.0;59.0;400.0;?
?;582.0;-606.0;62;-568.0;185.0;209.0;-392.0;0.0;308.0;?
?;578.0;-606.0;52;-436.0;239.0;205.0;-390.0;35.0;435.0;?
?;579.0;-567.0;33;-721.0;233.0;206.0;-389.0;121.0;738.0;-40
?;581.0;-586.0;17;-442.0;?;201.0;-383.0;198.0;896.0;-33
?;586.0;-111.0;20;-172.0;209.0;199.0;-380.0;166.0;684.0;?
688.0;591.0;33.0;38;41.0;403.0;197.0;-373.0;117.0;390.0;?
690.0;592.0;225.0;51;101.0;465.0;188.0;-371.0;93.0;504.0;?
695.0;585.0;368.0;56;2.0;-31.0;183.0;-376.0;266.0;680.0;?
704.0;575.0;396.0;64;162.0;-240.0;174.0;-378.0;412.0;582.0;?
708.0;570.0;216.0;71;214.0;1.0;?;-379.0;416.0;463.0;?
712.0;568.0;80.0;74;84.0;219.0;?;-374.0;171.0;326.0;?
718.0;571.0;151.0;76;108.0;303.0;?;-362.0;72.0;377.0;-41
723.0;578.0;146.0;76;-592.0;216.0;?;-347.0;248.0;584.0;-48
723.0;587.0;1110.0;74;612.0;144.0;?;-334.0;363.0;763.0;-54
722.0;596.0;1100.0;73;623.0;106.0;?;-323.0;286.0;751.0;-65
722.0;602.0;-1661.0;72;-949.0;260.0;?;-314.0;182.0;809.0;-69
723.0;606.0;-1095.0;72;-766.0;360.0;?;-306.0;88.0;592.0;-66
721.0;610.0;-514.0;72;194.0;216.0;127.0;-303.0;207.0;526.0;-63
720.0;609.0;-131.0;72;-7.0;260.0;136.0;?;425.0;448.0;-57
