InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
855.0;462.0;-196.0;46;-17.0;564.0;-236.0;11.0;638.0;830.0;-43
781.0;617.0;-391.0;-160;-432.0;738.0;-87.0;43.0;949.0;1001.0;-17
727.0;641.0;-20.0;69;36.0;562.0;-228.0;94.0;76.0;544.0;-41
660.0;596.0;34.0;63;-70.0;620.0;-376.0;260.0;1.0;372.0;-43
727.0;643.0;-49.0;67;37.0;543.0;-223.0;92.0;111.0;421.0;-40
723.0;655.0;42.0;92;69.0;592.0;-208.0;73.0;190.0;427.0;-40
736.0;645.0;-85.0;92;-236.0;618.0;-196.0;56.0;205.0;408.0;-40
738.0;644.0;-190.0;92;-229.0;648.0;-195.0;55.0;282.0;417.0;-40
739.0;643.0;-223.0;92;-299.0;627.0;-194.0;53.0;267.0;421.0;-40
741.0;642.0;-145.0;92;-322.0;617.0;-193.0;51.0;215.0;466.0;-40
742.0;640.0;-98.0;92;-318.0;630.0;-192.0;50.0;261.0;439.0;-40
743.0;639.0;-87.0;92;-265.0;638.0;-192.0;49.0;293.0;490.0;-40
744.0;638.0;-139.0;92;-233.0;678.0;-192.0;48.0;305.0;458.0;-40
745.0;637.0;-101.0;92;-354.0;677.0;-192.0;48.0;256.0;431.0;-40
745.0;637.0;-92.0;92;-360.0;655.0;-193.0;48.0;328.0;473.0;-40
743.0;638.0;-87.0;92;-336.0;644.0;-195.0;50.0;346.0;442.0;-40
852.0;506.0;58.0;119;58.0;475.0;-131.0;-17.0;674.0;537.0;-33
851.0;502.0;36.0;118;40.0;552.0;-152.0;-19.0;687.0;569.0;-29
855.0;492.0;31.0;118;51.0;623.0;-166.0;-17.0;640.0;586.0;-27
856.0;485.0;46.0;118;15.0;585.0;-177.0;-16.0;605.0;635.0;-26
858.0;478.0;44.0;118;4.0;349.0;-187.0;-14.0;603.0;728.0;-27
859.0;471.0;31.0;118;42.0;364.0;-198.0;-12.0;598.0;829.0;-27
861.0;464.0;69.0;118;34.0;433.0;-209.0;-10.0;573.0;845.0;-31
862.0;457.0;59.0;117;36.0;364.0;-220.0;-8.0;631.0;845.0;-33
863.0;450.0;78.0;115;39.0;314.0;-231.0;-5.0;611.0;822.0;-34
863.0;443.0;64.0;114;30.0;341.0;-241.0;-3.0;531.0;849.0;-36
864.0;437.0;77.0;113;68.0;333.0;-252.0;0.0;591.0;886.0;-36
864.0;429.0;50.0;111;44.0;346.0;-262.0;1.0;569.0;808.0;-36
865.0;422.0;28.0;111;34.0;397.0;-272.0;3.0;567.0;790.0;-36
865.0;415.0;40.0;110;36.0;425.0;-281.0;4.0;566.0;809.0;-36
866.0;408.0;40.0;110;36.0;411.0;-290.0;5.0;563.0;809.0;-35
866.0;401.0;52.0;110;29.0;476.0;-298.0;5.0;646.0;787.0;-35
876.0;374.0;23.0;110;13.0;477.0;-306.0;1.0;502.0;773.0;-34
880.0;363.0;81.0;110;75.0;453.0;-305.0;-1.0;462.0;789.0;-34
885.0;353.0;86.0;110;62.0;413.0;-304.0;-2.0;506.0;791.0;-34
889.0;342.0;19.0;108;20.0;548.0;-305.0;-3.0;454.0;852.0;-34
891.0;334.0;34.0;106;36.0;615.0;-308.0;-2.0;625.0;795.0;-34
892.0;327.0;35.0;104;29.0;451.0;-311.0;-1.0;578.0;848.0;-34
806.0;568.0;-13.0;171;2.0;727.0;-139.0;92.0;397.0;939.0;-27
805.0;567.0;24.0;171;61.0;664.0;-144.0;100.0;467.0;952.0;-26
802.0;567.0;-14.0;171;-23.0;672.0;-150.0;108.0;455.0;877.0;-26
800.0;567.0;-46.0;171;9.0;520.0;-156.0;115.0;370.0;913.0;-27
798.0;568.0;25.0;171;112.0;408.0;-162.0;121.0;469.0;710.0;-27
797.0;567.0;21.0;171;-118.0;454.0;-166.0;126.0;396.0;679.0;-27
795.0;568.0;-69.0;171;-169.0;492.0;-171.0;130.0;393.0;725.0;-27
791.0;568.0;-530.0;171;870.0;593.0;-183.0;134.0;953.0;864.0;-26
792.0;568.0;-71.0;171;-104.0;581.0;-178.0;134.0;421.0;726.0;-26
791.0;568.0;-195.0;171;-146.0;616.0;-183.0;135.0;493.0;962.0;-26
741.0;643.0;-295.0;171;-373.0;649.0;-169.0;92.0;479.0;855.0;-64
736.0;649.0;44.0;-160;-214.0;619.0;33.0;-187.0;575.0;845.0;-26
698.0;671.0;-54.0;100;-68.0;681.0;77.0;-240.0;337.0;983.0;-35
696.0;680.0;-58.0;100;-88.0;703.0;58.0;-221.0;340.0;1025.0;-35
694.0;689.0;-20.0;100;-71.0;697.0;43.0;-205.0;335.0;1038.0;-35
688.0;702.0;-9.0;100;-63.0;629.0;26.0;-182.0;365.0;891.0;-37
686.0;706.0;-27.0;100;-27.0;655.0;20.0;-174.0;223.0;652.0;-37
685.0;709.0;-70.0;100;-54.0;669.0;14.0;-165.0;250.0;495.0;-37
686.0;710.0;-70.0;100;-64.0;668.0;9.0;-155.0;366.0;520.0;-36
689.0;710.0;-37.0;100;-66.0;650.0;3.0;-146.0;411.0;570.0;-36
690.0;710.0;-35.0;100;-69.0;603.0;-3.0;-137.0;516.0;559.0;-35
694.0;710.0;-21.0;100;-59.0;694.0;-13.0;-123.0;687.0;589.0;-35
756.0;624.0;-38.0;150;-61.0;906.0;33.0;-193.0;830.0;690.0;-39
697.0;708.0;-61.0;102;-13.0;913.0;-20.0;-114.0;755.0;568.0;-36
699.0;703.0;32.0;57;30.0;993.0;11.0;-130.0;433.0;761.0;-40
707.0;698.0;-100.0;54;-224.0;754.0;-60.0;-97.0;563.0;779.0;-40
706.0;699.0;42.0;54;-184.0;929.0;-57.0;-99.0;425.0;1010.0;-40
720.0;682.0;-71.0;57;-252.0;882.0;-119.0;45.0;224.0;638.0;-40
718.0;679.0;-139.0;57;-198.0;841.0;-139.0;63.0;104.0;692.0;-39
717.0;499.0;245.0;32;212.0;115.0;-385.0;298.0;214.0;500.0;-37
644.0;473.0;60.0;31;-10.0;327.0;-447.0;402.0;465.0;839.0;-26
646.0;423.0;41.0;41;22.0;292.0;-464.0;435.0;422.0;594.0;-32
657.0;477.0;-69.0;23;-119.0;290.0;-434.0;390.0;443.0;724.0;-25
722.0;456.0;90.0;35;-470.0;295.0;-403.0;329.0;351.0;687.0;-40
-581.0;-543.0;-281.0;-81;-255.0;233.0;-372.0;479.0;109.0;488.0;-57
678.0;488.0;-166.0;11;-196.0;306.0;-413.0;364.0;486.0;692.0;-24
647.0;431.0;170.0;40;-28.0;466.0;-458.0;432.0;346.0;795.0;-47
8.0;-86.0;-37.0;-15;-112.0;379.0;-592.0;801.0;459.0;703.0;-49
345.0;168.0;42.0;47;1.0;221.0;-607.0;696.0;241.0;559.0;-39
-198.0;-168.0;129.0;-7;-102.0;278.0;3.0;966.0;564.0;541.0;-38
711.0;673.0;125.0;91;-215.0;459.0;-186.0;80.0;26.0;317.0;-41
716.0;670.0;89.0;91;-307.0;547.0;-183.0;74.0;153.0;396.0;-41
722.0;671.0;177.0;91;-161.0;744.0;-157.0;59.0;417.0;466.0;-41
722.0;671.0;127.0;91;-222.0;714.0;-156.0;60.0;480.0;548.0;-41
751.0;615.0;22.0;91;-75.0;518.0;-224.0;89.0;357.0;1072.0;-42
795.0;525.0;-20.0;91;35.0;507.0;-277.0;125.0;502.0;655.0;-43
795.0;523.0;-7.0;91;26.0;695.0;-281.0;124.0;651.0;612.0;-43
832.0;385.0;-43.0;57;-29.0;493.0;-302.0;261.0;849.0;1210.0;-33
796.0;519.0;-13.0;91;14.0;373.0;-287.0;125.0;722.0;604.0;-43
793.0;517.0;-27.0;91;11.0;397.0;-294.0;130.0;681.0;945.0;-43
791.0;518.0;-22.0;91;17.0;363.0;-296.0;134.0;770.0;761.0;-43
789.0;519.0;0.0;91;18.0;423.0;-299.0;139.0;676.0;620.0;-43
786.0;520.0;-21.0;91;36.0;523.0;-302.0;143.0;630.0;539.0;-43
784.0;521.0;-17.0;91;16.0;492.0;-305.0;146.0;675.0;679.0;-43
782.0;521.0;-2.0;91;10.0;633.0;-307.0;149.0;654.0;695.0;-43
781.0;522.0;-23.0;91;7.0;580.0;-309.0;151.0;626.0;795.0;-43
780.0;522.0;-17.0;91;16.0;570.0;-310.0;152.0;691.0;858.0;-43
778.0;523.0;-31.0;91;7.0;577.0;-311.0;155.0;742.0;788.0;-43
777.0;525.0;-33.0;91;9.0;582.0;-310.0;156.0;691.0;754.0;-43
775.0;532.0;-10.0;91;32.0;558.0;-303.0;158.0;762.0;692.0;-42
774.0;535.0;-18.0;91;18.0;535.0;-300.0;159.0;758.0;689.0;-42
743.0;525.0;-26.0;92;14.0;768.0;-341.0;239.0;673.0;721.0;-42
741.0;522.0;-5.0;92;20.0;746.0;-345.0;244.0;602.0;742.0;-42
739.0;521.0;1.0;93;22.0;766.0;-349.0;248.0;540.0;698.0;-42
736.0;520.0;-8.0;93;17.0;707.0;-352.0;252.0;628.0;750.0;-42
724.0;513.0;1.0;62;17.0;693.0;-368.0;278.0;621.0;889.0;-42
729.0;509.0;-3.0;62;23.0;796.0;-364.0;276.0;428.0;941.0;-42
712.0;497.0;-2.0;62;16.0;737.0;-397.0;296.0;572.0;872.0;-42
729.0;492.0;-36.0;62;38.0;679.0;-380.0;286.0;607.0;908.0;-42
732.0;492.0;16.0;62;34.0;707.0;-376.0;283.0;599.0;870.0;-42
739.0;492.0;-21.0;62;3.0;617.0;-367.0;278.0;450.0;907.0;-42
739.0;492.0;-35.0;62;7.0;665.0;-367.0;279.0;527.0;834.0;-42
739.0;491.0;-37.0;62;21.0;685.0;-367.0;279.0;604.0;916.0;-42
739.0;491.0;4.0;62;36.0;657.0;-367.0;278.0;592.0;879.0;-42
740.0;491.0;-7.0;62;31.0;752.0;-366.0;277.0;589.0;846.0;-42
741.0;491.0;17.0;62;37.0;767.0;-366.0;276.0;544.0;854.0;-42
741.0;491.0;14.0;62;13.0;707.0;-366.0;276.0;440.0;817.0;-42
742.0;490.0;2.0;62;37.0;740.0;-365.0;276.0;510.0;870.0;-42
742.0;490.0;-9.0;62;32.0;690.0;-365.0;276.0;456.0;928.0;-42
742.0;490.0;-19.0;62;17.0;636.0;-364.0;276.0;438.0;934.0;-42
741.0;491.0;-19.0;62;19.0;692.0;-365.0;276.0;585.0;905.0;-42
741.0;492.0;-9.0;62;37.0;647.0;-364.0;276.0;586.0;866.0;-42
742.0;493.0;-11.0;62;20.0;766.0;-362.0;274.0;549.0;849.0;-42
743.0;494.0;-7.0;62;31.0;774.0;-360.0;272.0;556.0;819.0;-42
744.0;494.0;-21.0;62;34.0;739.0;-359.0;271.0;460.0;827.0;-42
745.0;494.0;-20.0;62;23.0;728.0;-358.0;271.0;519.0;931.0;-42
746.0;494.0;-18.0;62;35.0;680.0;-357.0;270.0;519.0;790.0;-42
746.0;494.0;-29.0;62;33.0;643.0;-356.0;269.0;503.0;827.0;-42
746.0;494.0;-5.0;62;47.0;602.0;-356.0;270.0;486.0;888.0;-42
746.0;494.0;3.0;62;24.0;659.0;-356.0;270.0;556.0;905.0;-42
746.0;494.0;-17.0;62;24.0;689.0;-356.0;270.0;579.0;908.0;-42
746.0;494.0;-12.0;62;27.0;721.0;-356.0;269.0;560.0;893.0;-42
747.0;496.0;-10.0;62;45.0;767.0;-353.0;267.0;562.0;860.0;-42
748.0;496.0;-31.0;62;36.0;765.0;-352.0;266.0;504.0;869.0;-42
748.0;497.0;-27.0;62;36.0;738.0;-350.0;265.0;541.0;920.0;-42
749.0;498.0;-11.0;62;35.0;703.0;-349.0;264.0;511.0;861.0;-42
749.0;499.0;-20.0;62;26.0;700.0;-348.0;263.0;496.0;907.0;-42
749.0;499.0;-7.0;62;27.0;556.0;-347.0;262.0;525.0;855.0;-42
749.0;500.0;-14.0;62;11.0;622.0;-348.0;262.0;552.0;872.0;-42
749.0;500.0;-1.0;62;15.0;668.0;-347.0;261.0;607.0;905.0;-42
755.0;508.0;30.0;62;9.0;635.0;-337.0;242.0;601.0;877.0;-42
755.0;509.0;20.0;62;27.0;579.0;-337.0;242.0;652.0;861.0;-42
676.0;478.0;-82.0;103;-209.0;745.0;-388.0;406.0;598.0;1071.0;-36
797.0;595.0;81.0;88;8.0;497.0;-94.0;-42.0;528.0;840.0;-45
797.0;595.0;70.0;88;2.0;506.0;-94.0;-43.0;544.0;835.0;-45
797.0;595.0;71.0;88;8.0;495.0;-93.0;-43.0;537.0;836.0;-45
797.0;595.0;90.0;88;-1.0;501.0;-93.0;-44.0;527.0;865.0;-45
801.0;591.0;85.0;88;23.0;483.0;-85.0;-50.0;526.0;752.0;-45
801.0;591.0;111.0;88;37.0;483.0;-85.0;-50.0;523.0;749.0;-45
801.0;591.0;73.0;88;10.0;475.0;-85.0;-49.0;517.0;737.0;-45
801.0;591.0;81.0;88;18.0;488.0;-85.0;-49.0;516.0;766.0;-45
801.0;591.0;80.0;88;-1.0;478.0;-84.0;-49.0;519.0;767.0;-45
801.0;591.0;84.0;88;12.0;479.0;-84.0;-49.0;515.0;723.0;-45
801.0;590.0;73.0;88;17.0;488.0;-83.0;-49.0;513.0;785.0;-45
801.0;591.0;71.0;88;22.0;475.0;-83.0;-49.0;515.0;772.0;-45
802.0;590.0;79.0;88;22.0;484.0;-82.0;-49.0;512.0;772.0;-45
802.0;589.0;56.0;88;8.0;469.0;-81.0;-48.0;506.0;764.0;-45
803.0;589.0;81.0;88;25.0;464.0;-81.0;-48.0;514.0;756.0;-45
804.0;588.0;1.0;88;38.0;469.0;-72.0;-52.0;495.0;744.0;-45
804.0;588.0;-40.0;88;31.0;465.0;-71.0;-52.0;496.0;755.0;-45
804.0;588.0;-17.0;88;32.0;452.0;-71.0;-53.0;498.0;776.0;-45
804.0;588.0;-41.0;88;43.0;436.0;-70.0;-53.0;497.0;751.0;-45
804.0;588.0;-68.0;88;18.0;435.0;-70.0;-53.0;514.0;739.0;-45
804.0;589.0;-36.0;88;22.0;445.0;-69.0;-54.0;523.0;767.0;-45
713.0;616.0;-20.0;81;10.0;822.0;-283.0;179.0;368.0;871.0;-45
713.0;616.0;-9.0;81;18.0;818.0;-283.0;179.0;340.0;782.0;-45
712.0;616.0;-25.0;81;6.0;849.0;-283.0;179.0;232.0;752.0;-45
712.0;617.0;-42.0;81;1.0;803.0;-283.0;180.0;424.0;708.0;-45
711.0;618.0;-23.0;81;13.0;859.0;-283.0;181.0;469.0;759.0;-45
710.0;619.0;-14.0;81;26.0;816.0;-283.0;182.0;513.0;747.0;-45
722.0;606.0;-40.0;82;16.0;928.0;-281.0;179.0;421.0;951.0;-45
710.0;623.0;-22.0;81;43.0;782.0;-275.0;177.0;167.0;774.0;-45
710.0;623.0;11.0;81;29.0;796.0;-276.0;177.0;283.0;710.0;-45
709.0;624.0;0.0;81;57.0;762.0;-277.0;177.0;239.0;821.0;-45
707.0;625.0;-13.0;81;37.0;825.0;-279.0;177.0;239.0;737.0;-45
706.0;626.0;-10.0;81;28.0;865.0;-280.0;177.0;386.0;708.0;-45
705.0;627.0;-9.0;81;28.0;856.0;-281.0;177.0;282.0;717.0;-45
737.0;632.0;-14.0;81;-137.0;895.0;-215.0;108.0;251.0;758.0;-45
739.0;631.0;-20.0;81;-139.0;905.0;-212.0;106.0;327.0;703.0;-45
743.0;627.0;-28.0;81;-87.0;902.0;-210.0;103.0;374.0;845.0;-45
746.0;624.0;-21.0;81;-73.0;863.0;-210.0;102.0;301.0;745.0;-45
748.0;621.0;29.0;81;-41.0;849.0;-210.0;100.0;303.0;837.0;-45
752.0;616.0;-9.0;81;-290.0;868.0;-214.0;100.0;351.0;786.0;-45
753.0;613.0;-41.0;81;-133.0;794.0;-216.0;101.0;322.0;597.0;-45
754.0;611.0;-47.0;81;120.0;841.0;-219.0;101.0;381.0;675.0;-45
766.0;599.0;78.0;82;-123.0;712.0;-221.0;79.0;136.0;847.0;-45
791.0;599.0;122.0;140;-254.0;569.0;-125.0;-7.0;764.0;812.0;-43
782.0;611.0;126.0;156;-253.0;707.0;-127.0;2.0;642.0;750.0;-42
777.0;615.0;138.0;158;-270.0;627.0;-130.0;8.0;605.0;687.0;-41
774.0;619.0;117.0;158;-266.0;508.0;-133.0;15.0;645.0;717.0;-40
758.0;634.0;127.0;46;-230.0;858.0;-113.0;109.0;1001.0;717.0;-46
768.0;625.0;114.0;158;-257.0;568.0;-136.0;29.0;662.0;915.0;-36
766.0;627.0;117.0;158;-259.0;497.0;-137.0;37.0;670.0;825.0;-35
764.0;628.0;112.0;158;-263.0;497.0;-138.0;45.0;665.0;702.0;-35
761.0;628.0;96.0;158;-264.0;485.0;-145.0;68.0;727.0;752.0;-37
761.0;627.0;83.0;158;-256.0;489.0;-148.0;75.0;694.0;735.0;-39
762.0;625.0;87.0;158;-262.0;513.0;-152.0;81.0;704.0;753.0;-39
762.0;622.0;120.0;158;-264.0;533.0;-156.0;89.0;706.0;795.0;-41
762.0;620.0;101.0;158;-264.0;576.0;-162.0;95.0;729.0;794.0;-42
763.0;617.0;112.0;158;-264.0;584.0;-167.0;101.0;758.0;816.0;-42
757.0;591.0;91.0;158;-258.0;573.0;-231.0;158.0;728.0;800.0;-42
739.0;521.0;10.0;159;49.0;463.0;-332.0;268.0;588.0;731.0;-48
731.0;552.0;-47.0;158;-88.0;327.0;-331.0;226.0;121.0;737.0;-55
734.0;551.0;-56.0;159;-45.0;317.0;-329.0;223.0;97.0;698.0;-55
749.0;549.0;179.0;161;21.0;446.0;-313.0;201.0;529.0;701.0;-55
750.0;522.0;-247.0;165;76.0;732.0;-337.0;226.0;326.0;690.0;-55
750.0;516.0;182.0;166;-169.0;683.0;-344.0;232.0;382.0;738.0;-55
751.0;513.0;1.0;167;-104.0;718.0;-343.0;234.0;420.0;845.0;-55
757.0;513.0;-78.0;170;-79.0;736.0;-331.0;235.0;308.0;780.0;-55
758.0;513.0;-71.0;163;-73.0;829.0;-327.0;233.0;363.0;904.0;-55
759.0;515.0;-45.0;169;-61.0;854.0;-324.0;232.0;401.0;848.0;-55
739.0;590.0;22.0;-171;-128.0;632.0;-252.0;205.0;291.0;842.0;-54
737.0;592.0;-38.0;-171;-151.0;604.0;-252.0;205.0;288.0;806.0;-57
736.0;594.0;-153.0;-171;-346.0;601.0;-252.0;204.0;290.0;754.0;-61
753.0;625.0;28.0;-122;70.0;433.0;66.0;-197.0;309.0;754.0;-32
746.0;625.0;-2.0;-122;34.0;426.0;77.0;-215.0;296.0;759.0;-32
629.0;593.0;8.0;-122;22.0;349.0;236.0;-444.0;428.0;698.0;-28
701.0;546.0;-106.0;-173;-67.0;192.0;-340.0;308.0;314.0;596.0;-40
706.0;553.0;-151.0;-168;-97.0;172.0;-332.0;295.0;317.0;574.0;-40
749.0;587.0;-131.0;176;-351.0;284.0;-249.0;178.0;280.0;616.0;-45
751.0;588.0;-119.0;176;-304.0;307.0;-243.0;175.0;305.0;626.0;-38
760.0;587.0;-36.0;176;-264.0;425.0;-222.0;170.0;232.0;785.0;-30
751.0;561.0;-19.0;-178;-189.0;647.0;-299.0;180.0;506.0;958.0;-39
752.0;559.0;-85.0;-178;-152.0;651.0;-300.0;179.0;513.0;873.0;-39
754.0;557.0;-47.0;-178;-23.0;646.0;-301.0;178.0;543.0;865.0;-39
755.0;554.0;-18.0;-178;-211.0;666.0;-302.0;178.0;610.0;865.0;-39
865.0;475.0;-24.0;158;-192.0;290.0;-98.0;-128.0;211.0;635.0;-43
864.0;475.0;-66.0;157;40.0;280.0;-100.0;-131.0;301.0;653.0;-43
863.0;475.0;-101.0;156;37.0;304.0;-103.0;-134.0;265.0;642.0;-43
862.0;476.0;-20.0;156;-42.0;283.0;-106.0;-136.0;195.0;641.0;-43
861.0;477.0;-34.0;156;1.0;261.0;-108.0;-138.0;150.0;674.0;-43
860.0;478.0;-129.0;156;-93.0;246.0;-110.0;-140.0;205.0;686.0;-43
859.0;480.0;-79.0;155;-82.0;241.0;-112.0;-141.0;290.0;631.0;-43
858.0;481.0;-7.0;156;42.0;252.0;-113.0;-142.0;294.0;742.0;-43
856.0;483.0;90.0;155;116.0;262.0;-114.0;-144.0;322.0;688.0;-43
787.0;611.0;300.0;165;238.0;376.0;-80.0;-21.0;179.0;732.0;-7
782.0;617.0;409.0;165;-651.0;288.0;-94.0;-13.0;274.0;695.0;-19
851.0;492.0;-572.0;154;-378.0;422.0;-119.0;-143.0;379.0;904.0;-43
850.0;493.0;-359.0;153;-431.0;577.0;-119.0;-142.0;428.0;909.0;-43
850.0;496.0;-120.0;154;-117.0;664.0;-125.0;-126.0;475.0;839.0;-43
845.0;476.0;8.0;160;-102.0;488.0;-242.0;3.0;817.0;687.0;-43
887.0;391.0;61.0;102;-331.0;706.0;-174.0;-173.0;310.0;828.0;-43
887.0;394.0;87.0;89;-329.0;718.0;-174.0;-164.0;361.0;917.0;-43
660.0;239.0;299.0;-46;-104.0;701.0;-43.0;-711.0;487.0;985.0;-41
765.0;541.0;-226.0;42;-219.0;201.0;-289.0;197.0;366.0;437.0;-35
794.0;584.0;-75.0;-33;-55.0;331.0;-150.0;70.0;299.0;668.0;-50
795.0;587.0;-155.0;210;-133.0;273.0;-144.0;58.0;312.0;672.0;-57
794.0;590.0;-238.0;170;-186.0;293.0;-139.0;45.0;317.0;601.0;-57
793.0;593.0;-88.0;168;-283.0;321.0;-134.0;35.0;312.0;524.0;-56
795.0;593.0;-62.0;178;-198.0;295.0;-130.0;27.0;301.0;537.0;-74
796.0;592.0;-75.0;157;-90.0;228.0;-126.0;22.0;285.0;502.0;-88
765.0;555.0;-71.0;151;30.0;224.0;-270.0;184.0;198.0;439.0;-46
785.0;593.0;-519.0;39;80.0;215.0;-170.0;57.0;298.0;497.0;-39
764.0;636.0;-66.0;-98;-174.0;330.0;-90.0;60.0;240.0;694.0;-30
734.0;670.0;-311.0;-98;-354.0;155.0;-4.0;-111.0;425.0;584.0;-60
716.0;661.0;-298.0;-100;-154.0;206.0;58.0;-218.0;704.0;570.0;-52
786.0;612.0;230.0;165;-163.0;320.0;-89.0;-14.0;189.0;741.0;-9
788.0;611.0;223.0;165;-252.0;411.0;-73.0;-28.0;144.0;838.0;-4
787.0;615.0;-38.0;149;-54.0;689.0;-31.0;-44.0;150.0;895.0;-23
696.0;528.0;20.0;219;-18.0;289.0;-349.0;339.0;230.0;520.0;-39
731.0;513.0;61.0;32;-54.0;212.0;-313.0;325.0;318.0;456.0;-44
767.0;608.0;61.0;-151;-40.0;360.0;-196.0;53.0;332.0;725.0;-83
770.0;621.0;-230.0;-152;-551.0;281.0;-144.0;6.0;427.0;512.0;-66
781.0;616.0;-190.0;-149;-94.0;585.0;-43.0;-89.0;356.0;1073.0;-35
783.0;613.0;-229.0;-155;-11.0;299.0;-44.0;-98.0;322.0;894.0;-35
819.0;546.0;-44.0;-99;-14.0;279.0;-41.0;-170.0;378.0;725.0;-36
819.0;547.0;-75.0;-101;-20.0;273.0;-44.0;-171.0;874.0;691.0;-37
732.0;611.0;14.0;43;72.0;161.0;122.0;-275.0;411.0;548.0;-36
733.0;606.0;76.0;61;99.0;255.0;142.0;-274.0;206.0;615.0;-35
816.0;549.0;-90.0;-102;-72.0;490.0;-48.0;-175.0;411.0;773.0;-42
750.0;568.0;-11.0;27;-39.0;268.0;-262.0;213.0;189.0;660.0;-18
748.0;571.0;-40.0;27;-99.0;256.0;-262.0;213.0;183.0;596.0;-24
746.0;573.0;-28.0;27;-45.0;244.0;-263.0;212.0;171.0;590.0;-31
744.0;576.0;-51.0;27;-34.0;251.0;-263.0;213.0;192.0;549.0;-37
756.0;539.0;-120.0;89;955.0;94.0;-283.0;239.0;230.0;824.0;-25
745.0;575.0;-59.0;27;-6.0;319.0;-261.0;217.0;297.0;556.0;-53
745.0;574.0;-10.0;27;-248.0;316.0;-260.0;219.0;305.0;541.0;-59
745.0;573.0;-194.0;27;-144.0;330.0;-260.0;221.0;265.0;532.0;-67
796.0;552.0;435.0;21;255.0;374.0;-220.0;114.0;407.0;609.0;-42
804.0;558.0;45.0;14;5.0;301.0;-190.0;82.0;384.0;644.0;-42
806.0;559.0;1.0;14;-14.0;229.0;-182.0;74.0;413.0;602.0;-42
808.0;559.0;19.0;13;-21.0;286.0;-174.0;67.0;378.0;580.0;-42
811.0;559.0;-36.0;13;-89.0;421.0;-161.0;60.0;331.0;557.0;-42
813.0;559.0;-42.0;12;-48.0;322.0;-151.0;52.0;359.0;527.0;-42
811.0;566.0;-37.0;9;-57.0;146.0;-142.0;44.0;490.0;535.0;-42
807.0;572.0;-68.0;8;-50.0;145.0;-137.0;39.0;544.0;627.0;-42
805.0;577.0;-45.0;7;-24.0;350.0;-132.0;41.0;434.0;718.0;-41
806.0;577.0;-56.0;15;-48.0;430.0;-122.0;46.0;328.0;576.0;-37
809.0;574.0;-72.0;34;-30.0;320.0;-116.0;48.0;332.0;616.0;-37
807.0;582.0;116.0;37;-55.0;223.0;-79.0;-57.0;365.0;539.0;-39
804.0;586.0;162.0;36;-75.0;268.0;-73.0;-66.0;361.0;579.0;-39
800.0;591.0;136.0;35;-75.0;280.0;-65.0;-77.0;327.0;547.0;-40
797.0;595.0;128.0;36;-94.0;262.0;-57.0;-87.0;313.0;541.0;-39
773.0;597.0;116.0;75;-118.0;235.0;45.0;-211.0;346.0;573.0;-40
768.0;597.0;92.0;79;-94.0;215.0;59.0;-225.0;319.0;561.0;-40
762.0;598.0;101.0;84;-91.0;195.0;73.0;-238.0;305.0;593.0;-40
756.0;599.0;110.0;90;-109.0;221.0;87.0;-251.0;299.0;569.0;-40
750.0;599.0;102.0;96;-100.0;234.0;100.0;-262.0;290.0;601.0;-40
739.0;555.0;48.0;142;-86.0;89.0;129.0;-359.0;262.0;453.0;-48
705.0;581.0;125.0;150;-115.0;271.0;213.0;-347.0;261.0;562.0;-40
702.0;579.0;118.0;150;-104.0;273.0;218.0;-352.0;252.0;618.0;-40
677.0;583.0;100.0;150;-123.0;247.0;247.0;-375.0;228.0;561.0;-40
674.0;583.0;125.0;150;-101.0;256.0;248.0;-380.0;285.0;558.0;-40
671.0;605.0;102.0;150;-91.0;255.0;255.0;-345.0;224.0;558.0;-40
671.0;605.0;77.0;150;-65.0;259.0;255.0;-345.0;246.0;539.0;-40
671.0;606.0;55.0;150;-101.0;295.0;254.0;-344.0;259.0;569.0;-40
670.0;607.0;81.0;150;-82.0;289.0;254.0;-344.0;254.0;566.0;-40
670.0;606.0;51.0;150;-100.0;264.0;255.0;-343.0;248.0;577.0;-40
670.0;607.0;73.0;150;-51.0;269.0;255.0;-343.0;254.0;577.0;-40
670.0;607.0;51.0;150;-109.0;298.0;255.0;-343.0;252.0;589.0;-40
672.0;604.0;10.0;150;-128.0;301.0;255.0;-345.0;220.0;570.0;-40
673.0;603.0;10.0;150;-100.0;300.0;254.0;-345.0;221.0;601.0;-40
674.0;604.0;-1.0;150;-121.0;297.0;251.0;-344.0;215.0;588.0;-40
635.0;564.0;-140.0;135;-342.0;335.0;196.0;-491.0;338.0;672.0;-51
677.0;604.0;3.0;150;-118.0;285.0;244.0;-343.0;200.0;574.0;-40
398.0;406.0;-364.0;89;176.0;174.0;478.0;-669.0;266.0;640.0;-11
682.0;608.0;-19.0;150;-113.0;227.0;226.0;-338.0;215.0;562.0;-40
683.0;609.0;-23.0;150;-121.0;242.0;221.0;-336.0;261.0;553.0;-40
684.0;610.0;24.0;150;-80.0;310.0;218.0;-335.0;299.0;580.0;-40
