InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
269.0;724.0;-979.0;753.0;-297.0;175.0;-291.0;359.0;-16.0;767.0;133.0;211.0
83.0;140.0;-757.0;1182.0;-67.0;721.0;-587.0;40.0;640.0;349.0;59.0;135.0
86.0;363.0;-891.0;1154.0;8.0;965.0;-693.0;167.0;813.0;662.0;284.0;256.0
9.0;267.0;-976.0;1080.0;15.0;960.0;-795.0;152.0;754.0;343.0;-4.0;222.0
195.0;365.0;-741.0;1279.0;-466.0;838.0;-632.0;57.0;987.0;398.0;184.0;199.0
11.0;241.0;-977.0;1078.0;-156.0;952.0;-808.0;116.0;726.0;372.0;50.0;221.0
86.0;326.0;-972.0;1003.0;-154.0;885.0;-819.0;148.0;497.0;384.0;-67.0;251.0
-55.0;237.0;-970.0;990.0;-324.0;703.0;-516.0;366.0;416.0;553.0;-139.0;296.0
381.0;235.0;-917.0;1023.0;-245.0;830.0;-674.0;-30.0;445.0;585.0;100.0;-83.0
182.0;270.0;-1029.0;1365.0;-60.0;896.0;-693.0;-201.0;587.0;474.0;65.0;178.0
13.0;221.0;-974.0;1050.0;-191.0;970.0;-801.0;118.0;711.0;346.0;31.0;215.0
221.0;268.0;-1042.0;1102.0;-91.0;930.0;-621.0;155.0;559.0;518.0;94.0;212.0
207.0;373.0;-874.0;971.0;-363.0;907.0;-746.0;12.0;713.0;510.0;137.0;189.0
233.0;325.0;-901.0;938.0;-359.0;914.0;-774.0;-43.0;629.0;494.0;186.0;174.0
195.0;345.0;-787.0;1034.0;-373.0;894.0;-758.0;1.0;634.0;481.0;220.0;70.0
-89.0;312.0;-1035.0;1055.0;-35.0;908.0;-925.0;21.0;688.0;164.0;115.0;136.0
102.0;316.0;-960.0;1034.0;-189.0;815.0;-786.0;168.0;527.0;464.0;-85.0;178.0
155.0;240.0;-1022.0;1016.0;-396.0;564.0;-816.0;129.0;152.0;473.0;-62.0;111.0
234.0;233.0;-1015.0;1141.0;-85.0;961.0;-584.0;104.0;543.0;529.0;76.0;226.0
209.0;126.0;-803.0;1108.0;-283.0;1446.0;-642.0;49.0;845.0;486.0;84.0;303.0
318.0;307.0;-881.0;1003.0;-383.0;807.0;-767.0;-30.0;646.0;534.0;135.0;124.0
137.0;296.0;-987.0;931.0;-253.0;884.0;-672.0;46.0;527.0;282.0;71.0;388.0
17.0;245.0;-976.0;1066.0;-134.0;951.0;-814.0;93.0;700.0;336.0;37.0;196.0
193.0;418.0;-1007.0;1002.0;-201.0;935.0;-772.0;44.0;551.0;330.0;96.0;226.0
211.0;288.0;-824.0;927.0;-385.0;754.0;-747.0;-21.0;636.0;399.0;70.0;108.0
192.0;346.0;-906.0;1000.0;-376.0;881.0;-754.0;-47.0;633.0;407.0;129.0;247.0
153.0;30.0;-720.0;1264.0;-412.0;1109.0;-270.0;46.0;995.0;527.0;-171.0;499.0
400.0;214.0;-949.0;1078.0;-131.0;838.0;-745.0;-150.0;734.0;389.0;-75.0;128.0
203.0;326.0;-904.0;999.0;-401.0;915.0;-751.0;-16.0;620.0;397.0;87.0;227.0
234.0;256.0;-968.0;1070.0;-171.0;964.0;-791.0;18.0;688.0;471.0;-24.0;180.0
231.0;277.0;-966.0;1080.0;-220.0;966.0;-788.0;28.0;681.0;470.0;-28.0;172.0
218.0;312.0;-889.0;1000.0;-348.0;903.0;-747.0;10.0;637.0;414.0;122.0;195.0
187.0;288.0;-900.0;1000.0;-335.0;895.0;-776.0;7.0;654.0;424.0;126.0;211.0
239.0;266.0;-963.0;1080.0;-225.0;964.0;-787.0;28.0;678.0;458.0;-16.0;181.0
134.0;307.0;-928.0;1013.0;-289.0;923.0;-816.0;-16.0;654.0;422.0;80.0;188.0
142.0;287.0;-905.0;1000.0;-271.0;958.0;-821.0;-43.0;639.0;420.0;66.0;73.0
257.0;273.0;-804.0;838.0;-347.0;714.0;-690.0;-13.0;554.0;496.0;127.0;151.0
237.0;257.0;-948.0;1079.0;-176.0;971.0;-781.0;30.0;679.0;449.0;-27.0;181.0
250.0;180.0;-890.0;865.0;-288.0;1089.0;-870.0;-32.0;481.0;513.0;120.0;-166.0
265.0;172.0;-762.0;1027.0;-311.0;803.0;-682.0;-42.0;713.0;557.0;182.0;-22.0
56.0;310.0;-926.0;914.0;-134.0;784.0;-695.0;109.0;648.0;557.0;80.0;308.0
223.0;352.0;-944.0;1086.0;-382.0;977.0;-853.0;-17.0;691.0;482.0;129.0;209.0
167.0;147.0;-788.0;1372.0;-547.0;894.0;-705.0;-74.0;1005.0;356.0;155.0;119.0
132.0;229.0;-1143.0;972.0;-342.0;1056.0;-1035.0;59.0;623.0;439.0;120.0;144.0
20.0;248.0;-953.0;873.0;-326.0;920.0;-755.0;59.0;526.0;512.0;159.0;321.0
177.0;277.0;-967.0;1069.0;-269.0;1035.0;-852.0;-89.0;714.0;504.0;65.0;195.0
231.0;336.0;-853.0;1038.0;-485.0;884.0;-755.0;37.0;741.0;425.0;160.0;66.0
174.0;114.0;-1312.0;1185.0;-531.0;1191.0;-1199.0;-149.0;970.0;434.0;109.0;214.0
212.0;180.0;-966.0;1078.0;-335.0;1004.0;-904.0;-37.0;762.0;505.0;150.0;65.0
223.0;60.0;-844.0;1211.0;-301.0;1076.0;-740.0;146.0;885.0;466.0;139.0;184.0
293.0;42.0;-946.0;1139.0;-244.0;973.0;-802.0;-110.0;788.0;592.0;142.0;29.0
181.0;205.0;-990.0;1068.0;-238.0;963.0;-795.0;-11.0;605.0;323.0;41.0;290.0
-99.0;118.0;-860.0;1109.0;-120.0;983.0;-714.0;23.0;837.0;242.0;120.0;98.0
321.0;202.0;-850.0;1007.0;-261.0;975.0;-771.0;-25.0;539.0;419.0;24.0;244.0
230.0;242.0;-791.0;848.0;-395.0;726.0;-659.0;-22.0;506.0;437.0;128.0;235.0
192.0;321.0;-815.0;815.0;-329.0;701.0;-721.0;39.0;591.0;454.0;129.0;145.0
299.0;822.0;-663.0;703.0;-186.0;-149.0;523.0;78.0;-586.0;662.0;532.0;690.0
131.0;324.0;-731.0;843.0;-361.0;763.0;-593.0;-72.0;592.0;407.0;88.0;225.0
462.0;341.0;-827.0;1049.0;-336.0;989.0;-653.0;-173.0;598.0;238.0;361.0;10.0
141.0;252.0;-996.0;994.0;-314.0;767.0;-506.0;235.0;292.0;680.0;-48.0;182.0
28.0;277.0;-978.0;1080.0;-176.0;972.0;-811.0;94.0;726.0;343.0;74.0;195.0
166.0;-102.0;-909.0;1084.0;4.0;739.0;-459.0;56.0;345.0;469.0;-231.0;-348.0
183.0;496.0;-920.0;1000.0;-251.0;908.0;-738.0;-12.0;616.0;502.0;138.0;365.0
73.0;217.0;-1028.0;961.0;-189.0;871.0;-984.0;117.0;616.0;441.0;-11.0;48.0
285.0;267.0;-846.0;773.0;170.0;637.0;-460.0;93.0;359.0;264.0;119.0;261.0
213.0;357.0;-971.0;1066.0;-203.0;562.0;-79.0;148.0;333.0;577.0;-120.0;367.0
228.0;145.0;-962.0;1077.0;-311.0;993.0;-869.0;-80.0;777.0;419.0;81.0;72.0
201.0;220.0;-980.0;1096.0;-145.0;870.0;-683.0;83.0;487.0;508.0;-133.0;59.0
198.0;266.0;-1189.0;1001.0;-350.0;875.0;-1076.0;-47.0;576.0;463.0;84.0;47.0
83.0;89.0;-1121.0;1009.0;-249.0;915.0;-951.0;-19.0;610.0;427.0;221.0;266.0
243.0;446.0;-932.0;1029.0;-104.0;877.0;-668.0;86.0;483.0;506.0;220.0;332.0
67.0;236.0;-980.0;994.0;-277.0;1021.0;-808.0;-27.0;621.0;466.0;36.0;200.0
215.0;250.0;-778.0;824.0;-323.0;687.0;-665.0;5.0;574.0;468.0;117.0;165.0
293.0;247.0;-946.0;1121.0;-261.0;716.0;-705.0;141.0;673.0;439.0;-112.0;182.0
213.0;247.0;-1041.0;1136.0;-289.0;723.0;-728.0;76.0;707.0;459.0;-123.0;182.0
19.0;6.0;-859.0;984.0;-329.0;945.0;-624.0;-61.0;667.0;242.0;233.0;248.0
8.0;69.0;-1000.0;700.0;-260.0;892.0;-838.0;-125.0;656.0;392.0;-75.0;288.0
278.0;337.0;-877.0;980.0;-406.0;884.0;-797.0;-8.0;603.0;460.0;170.0;97.0
118.0;431.0;-1010.0;916.0;-738.0;951.0;-890.0;-259.0;398.0;419.0;383.0;-59.0
204.0;353.0;-970.0;1066.0;104.0;801.0;-637.0;168.0;314.0;524.0;-120.0;86.0
259.0;235.0;-966.0;1072.0;-199.0;841.0;-693.0;-158.0;508.0;493.0;202.0;333.0
221.0;351.0;-936.0;987.0;-172.0;959.0;-755.0;-23.0;601.0;482.0;170.0;296.0
7.0;442.0;-847.0;905.0;-269.0;783.0;-861.0;121.0;637.0;275.0;-46.0;41.0
221.0;547.0;-913.0;968.0;-84.0;597.0;-213.0;147.0;48.0;747.0;113.0;456.0
199.0;388.0;-946.0;1000.0;-203.0;903.0;-769.0;-79.0;661.0;511.0;143.0;284.0
259.0;306.0;-862.0;975.0;-396.0;913.0;-796.0;-48.0;604.0;491.0;200.0;52.0
183.0;347.0;-946.0;1040.0;-301.0;959.0;-769.0;-18.0;699.0;491.0;110.0;284.0
188.0;355.0;-938.0;1050.0;-252.0;961.0;-754.0;11.0;705.0;487.0;119.0;276.0
-48.0;316.0;-996.0;1045.0;85.0;1034.0;-899.0;270.0;811.0;278.0;115.0;-41.0
141.0;278.0;-781.0;893.0;-434.0;782.0;-658.0;-132.0;594.0;395.0;54.0;237.0
213.0;267.0;-775.0;870.0;-401.0;798.0;-660.0;-75.0;612.0;394.0;29.0;202.0
200.0;295.0;-933.0;992.0;-473.0;958.0;-785.0;-47.0;609.0;259.0;207.0;60.0
286.0;257.0;-801.0;869.0;-361.0;808.0;-712.0;12.0;582.0;449.0;59.0;56.0
198.0;178.0;-1084.0;1006.0;-371.0;762.0;-870.0;-76.0;683.0;525.0;-11.0;201.0
198.0;356.0;-954.0;1051.0;-265.0;961.0;-771.0;17.0;698.0;477.0;160.0;261.0
224.0;279.0;-908.0;766.0;-164.0;797.0;-798.0;66.0;368.0;510.0;6.0;164.0
184.0;258.0;-768.0;844.0;-342.0;761.0;-650.0;-28.0;595.0;370.0;41.0;241.0
194.0;342.0;-951.0;1059.0;-210.0;970.0;-768.0;11.0;706.0;469.0;129.0;262.0
30.0;357.0;-927.0;1049.0;-204.0;933.0;-770.0;180.0;691.0;404.0;-25.0;324.0
153.0;300.0;-743.0;848.0;-366.0;764.0;-628.0;-54.0;627.0;368.0;65.0;239.0
-50.0;339.0;-938.0;1169.0;-239.0;965.0;-757.0;130.0;786.0;400.0;-28.0;353.0
214.0;158.0;-975.0;1090.0;-170.0;916.0;-712.0;28.0;617.0;492.0;-93.0;27.0
60.0;200.0;-1023.0;1121.0;-194.0;970.0;-968.0;152.0;798.0;390.0;-44.0;24.0
165.0;399.0;-714.0;871.0;-437.0;883.0;-595.0;12.0;439.0;494.0;80.0;305.0
115.0;314.0;-659.0;980.0;-366.0;730.0;-519.0;-73.0;813.0;364.0;119.0;245.0
193.0;354.0;-930.0;1048.0;-197.0;950.0;-753.0;17.0;693.0;438.0;145.0;272.0
95.0;335.0;-1018.0;1194.0;33.0;1048.0;-774.0;66.0;447.0;349.0;-65.0;111.0
34.0;70.0;-1045.0;1185.0;-157.0;847.0;-706.0;122.0;390.0;610.0;-48.0;-37.0
174.0;-76.0;-917.0;1082.0;9.0;753.0;-490.0;20.0;382.0;495.0;-231.0;-376.0
157.0;-120.0;-934.0;1128.0;-27.0;727.0;-474.0;26.0;413.0;486.0;-240.0;-370.0
198.0;175.0;-993.0;1109.0;-131.0;885.0;-693.0;50.0;632.0;500.0;-98.0;53.0
200.0;149.0;-987.0;1100.0;-171.0;890.0;-692.0;65.0;620.0;501.0;-113.0;53.0
234.0;44.0;-1264.0;982.0;-188.0;1057.0;-1086.0;171.0;771.0;666.0;4.0;199.0
201.0;166.0;-984.0;1111.0;-167.0;904.0;-694.0;58.0;599.0;504.0;-124.0;50.0
181.0;379.0;-946.0;1047.0;-222.0;954.0;-766.0;12.0;706.0;404.0;155.0;281.0
73.0;49.0;-1022.0;1090.0;-54.0;915.0;-769.0;217.0;642.0;484.0;-179.0;18.0
197.0;172.0;-981.0;1097.0;-170.0;894.0;-687.0;66.0;616.0;500.0;-118.0;55.0
199.0;170.0;-979.0;1104.0;-175.0;895.0;-687.0;62.0;627.0;500.0;-111.0;53.0
223.0;127.0;-976.0;1101.0;-136.0;895.0;-715.0;29.0;641.0;498.0;-121.0;28.0
216.0;139.0;-973.0;1098.0;-157.0;889.0;-706.0;29.0;629.0;496.0;-119.0;34.0
173.0;371.0;-951.0;1037.0;-216.0;958.0;-793.0;32.0;699.0;406.0;128.0;256.0
172.0;386.0;-932.0;1043.0;-237.0;934.0;-764.0;-1.0;694.0;410.0;163.0;259.0
217.0;152.0;-972.0;1101.0;-147.0;895.0;-706.0;39.0;622.0;499.0;-113.0;31.0
13.0;352.0;-1025.0;1025.0;-7.0;933.0;-774.0;161.0;677.0;398.0;-136.0;320.0
184.0;360.0;-937.0;1050.0;-238.0;960.0;-771.0;-7.0;694.0;478.0;80.0;224.0
200.0;176.0;-976.0;1100.0;-160.0;879.0;-685.0;49.0;622.0;502.0;-120.0;51.0
63.0;391.0;-933.0;1067.0;-208.0;926.0;-795.0;114.0;596.0;383.0;144.0;166.0
262.0;256.0;-940.0;1209.0;128.0;914.0;-708.0;313.0;885.0;191.0;37.0;193.0
304.0;312.0;-953.0;804.0;-316.0;784.0;-866.0;28.0;552.0;528.0;166.0;36.0
203.0;238.0;-710.0;819.0;-364.0;651.0;-595.0;-72.0;583.0;429.0;91.0;172.0
43.0;342.0;-980.0;1076.0;-108.0;907.0;-791.0;92.0;702.0;372.0;44.0;229.0
141.0;-5.0;-1025.0;1127.0;-113.0;937.0;-748.0;238.0;636.0;512.0;-270.0;63.0
83.0;245.0;-898.0;1043.0;-300.0;818.0;-828.0;113.0;751.0;390.0;20.0;152.0
161.0;388.0;-932.0;1056.0;-232.0;943.0;-755.0;-24.0;669.0;431.0;134.0;256.0
111.0;293.0;-915.0;1032.0;-269.0;857.0;-845.0;156.0;739.0;411.0;1.0;140.0
125.0;304.0;-961.0;968.0;-247.0;878.0;-885.0;104.0;681.0;460.0;4.0;118.0
86.0;164.0;-1155.0;942.0;-183.0;1104.0;-1076.0;39.0;707.0;458.0;30.0;77.0
356.0;223.0;-889.0;956.0;-230.0;952.0;-809.0;-31.0;463.0;484.0;20.0;114.0
220.0;548.0;-962.0;895.0;80.0;481.0;-265.0;250.0;-46.0;278.0;-108.0;253.0
226.0;241.0;-976.0;1012.0;-391.0;943.0;-873.0;-9.0;720.0;548.0;60.0;40.0
192.0;568.0;-900.0;894.0;-175.0;381.0;-48.0;82.0;39.0;523.0;85.0;524.0
159.0;354.0;-889.0;1049.0;-417.0;955.0;-821.0;21.0;555.0;412.0;219.0;-28.0
767.0;774.0;-271.0;449.0;-627.0;377.0;-109.0;-578.0;31.0;942.0;812.0;524.0
126.0;289.0;-1044.0;1106.0;-54.0;950.0;-861.0;180.0;800.0;221.0;65.0;2.0
27.0;406.0;-914.0;988.0;-204.0;918.0;-723.0;41.0;692.0;261.0;31.0;204.0
341.0;206.0;-921.0;931.0;-311.0;1280.0;-844.0;-164.0;505.0;541.0;215.0;21.0
188.0;126.0;-858.0;921.0;-202.0;937.0;-741.0;39.0;804.0;334.0;52.0;129.0
-17.0;255.0;-761.0;1031.0;-286.0;803.0;-679.0;95.0;966.0;256.0;-55.0;176.0
160.0;-31.0;-1137.0;1161.0;-291.0;1216.0;-1106.0;-217.0;861.0;522.0;75.0;-211.0
-60.0;-92.0;-998.0;1090.0;-22.0;984.0;-924.0;163.0;861.0;202.0;-43.0;-97.0
123.0;175.0;-1013.0;882.0;-189.0;850.0;-954.0;167.0;650.0;441.0;9.0;32.0
135.0;-202.0;-901.0;1069.0;18.0;1009.0;-881.0;-45.0;853.0;156.0;-21.0;-360.0
185.0;507.0;-835.0;914.0;-326.0;843.0;-663.0;64.0;452.0;512.0;170.0;348.0
236.0;311.0;-982.0;936.0;-205.0;852.0;-981.0;45.0;409.0;592.0;52.0;-177.0
244.0;82.0;-983.0;1108.0;-194.0;992.0;-798.0;27.0;744.0;534.0;-44.0;17.0
104.0;153.0;-1190.0;944.0;-162.0;1106.0;-1152.0;65.0;660.0;442.0;84.0;-111.0
-110.0;-91.0;-956.0;1126.0;-226.0;990.0;-848.0;21.0;925.0;308.0;-184.0;184.0
45.0;567.0;-904.0;836.0;-481.0;818.0;-702.0;-56.0;262.0;411.0;348.0;290.0
363.0;727.0;-720.0;804.0;-381.0;25.0;471.0;88.0;-460.0;801.0;359.0;643.0
74.0;179.0;-887.0;1139.0;-300.0;960.0;-800.0;132.0;818.0;356.0;-12.0;90.0
222.0;28.0;-1216.0;1249.0;-495.0;851.0;-1134.0;-229.0;741.0;439.0;211.0;205.0
300.0;77.0;-1004.0;1167.0;-389.0;1012.0;-907.0;-171.0;834.0;621.0;50.0;109.0
56.0;555.0;-854.0;855.0;-459.0;1064.0;-695.0;-67.0;293.0;387.0;374.0;216.0
130.0;90.0;-1144.0;961.0;-443.0;1213.0;-1046.0;-283.0;850.0;273.0;62.0;135.0
185.0;134.0;-1043.0;1095.0;-322.0;1182.0;-932.0;-59.0;784.0;485.0;51.0;86.0
318.0;1027.0;-106.0;120.0;-675.0;-339.0;614.0;-112.0;-671.0;754.0;819.0;961.0
33.0;297.0;-845.0;1061.0;-203.0;923.0;-765.0;132.0;760.0;356.0;-97.0;307.0
310.0;96.0;-925.0;1135.0;-463.0;1079.0;-831.0;-124.0;735.0;548.0;112.0;101.0
324.0;308.0;-996.0;1039.0;-352.0;910.0;-847.0;-57.0;460.0;576.0;132.0;68.0
310.0;606.0;-904.0;929.0;-444.0;884.0;-838.0;-56.0;134.0;713.0;150.0;157.0
-11.0;289.0;-965.0;1016.0;-244.0;970.0;-824.0;146.0;669.0;351.0;-39.0;277.0
156.0;118.0;-764.0;680.0;-314.0;756.0;-640.0;-143.0;451.0;448.0;94.0;149.0
-74.0;67.0;-998.0;1191.0;-225.0;931.0;-716.0;120.0;838.0;318.0;-81.0;-63.0
345.0;162.0;-944.0;1139.0;-275.0;965.0;-860.0;79.0;755.0;561.0;29.0;267.0
250.0;298.0;-1134.0;827.0;-302.0;898.0;-1089.0;5.0;530.0;572.0;188.0;-66.0
126.0;326.0;-935.0;1000.0;-310.0;828.0;-884.0;-38.0;555.0;483.0;59.0;-56.0
77.0;273.0;-799.0;1345.0;-625.0;1245.0;-675.0;-124.0;820.0;482.0;-17.0;276.0
211.0;92.0;-793.0;1063.0;-455.0;1001.0;-675.0;-209.0;782.0;330.0;162.0;99.0
124.0;371.0;-939.0;1029.0;-5.0;927.0;-777.0;19.0;625.0;317.0;31.0;221.0
111.0;159.0;-1087.0;1032.0;-186.0;943.0;-924.0;84.0;771.0;543.0;19.0;92.0
197.0;374.0;-975.0;1471.0;-388.0;1191.0;-813.0;40.0;923.0;555.0;109.0;295.0
115.0;420.0;-936.0;1038.0;94.0;820.0;-597.0;108.0;512.0;298.0;11.0;307.0
115.0;201.0;-832.0;1412.0;-461.0;1041.0;-632.0;-201.0;792.0;377.0;-5.0;465.0
53.0;36.0;-907.0;1034.0;-365.0;1309.0;-741.0;-285.0;823.0;234.0;37.0;195.0
132.0;268.0;-1022.0;1121.0;-315.0;1046.0;-886.0;-14.0;755.0;567.0;150.0;157.0
87.0;166.0;-987.0;892.0;-145.0;1115.0;-676.0;28.0;578.0;442.0;140.0;259.0
63.0;224.0;-931.0;1342.0;-402.0;1117.0;-811.0;-17.0;935.0;280.0;-41.0;172.0
103.0;216.0;-1012.0;1368.0;-426.0;1162.0;-918.0;21.0;730.0;245.0;29.0;147.0
97.0;173.0;-1078.0;1131.0;-328.0;1124.0;-947.0;-63.0;814.0;459.0;36.0;157.0
7.0;219.0;-999.0;1172.0;-294.0;1057.0;-905.0;132.0;839.0;345.0;-95.0;268.0
-88.0;7.0;-794.0;1126.0;-335.0;1180.0;-972.0;-92.0;980.0;623.0;-26.0;231.0
385.0;-80.0;-852.0;1040.0;-472.0;1004.0;-828.0;-280.0;749.0;433.0;220.0;-136.0
227.0;258.0;-948.0;1025.0;-455.0;841.0;-903.0;-33.0;666.0;316.0;193.0;-52.0
385.0;266.0;-1290.0;857.0;-235.0;949.0;-1189.0;-16.0;552.0;616.0;262.0;126.0
8.0;149.0;-802.0;946.0;-245.0;764.0;-750.0;88.0;748.0;317.0;-70.0;124.0
116.0;114.0;-1006.0;1114.0;-277.0;1022.0;-907.0;17.0;841.0;382.0;13.0;51.0
264.0;66.0;-976.0;1127.0;-370.0;1004.0;-885.0;-122.0;823.0;362.0;11.0;18.0
168.0;296.0;-977.0;1038.0;29.0;546.0;-183.0;248.0;134.0;549.0;-148.0;179.0
2.0;-6.0;-1058.0;1122.0;-265.0;943.0;-757.0;109.0;735.0;416.0;-300.0;31.0
64.0;215.0;-1094.0;923.0;-230.0;923.0;-1049.0;145.0;663.0;465.0;56.0;56.0
1.0;225.0;-983.0;1070.0;-155.0;964.0;-804.0;144.0;714.0;338.0;11.0;221.0
311.0;298.0;-840.0;927.0;-369.0;794.0;-764.0;-33.0;652.0;584.0;83.0;38.0
206.0;287.0;-825.0;795.0;-282.0;724.0;-742.0;70.0;592.0;301.0;80.0;204.0
78.0;173.0;-906.0;888.0;-194.0;799.0;-856.0;157.0;686.0;403.0;-15.0;47.0
109.0;155.0;-1063.0;937.0;-173.0;890.0;-1016.0;142.0;698.0;445.0;22.0;-33.0
162.0;-29.0;-879.0;904.0;-320.0;920.0;-836.0;-20.0;529.0;253.0;43.0;-100.0
35.0;209.0;-1099.0;1027.0;63.0;525.0;-466.0;176.0;335.0;95.0;-254.0;-8.0
0.0;132.0;-1018.0;1133.0;-161.0;1045.0;-914.0;141.0;836.0;366.0;-90.0;142.0
150.0;163.0;-971.0;1312.0;-228.0;1311.0;-843.0;106.0;991.0;478.0;93.0;343.0
256.0;76.0;-938.0;1123.0;-192.0;1214.0;-796.0;182.0;966.0;566.0;196.0;153.0
-22.0;48.0;-1042.0;1028.0;-239.0;904.0;-1015.0;22.0;777.0;289.0;10.0;-76.0
179.0;293.0;-899.0;978.0;-246.0;886.0;-752.0;-35.0;871.0;362.0;70.0;259.0
181.0;321.0;-688.0;879.0;-363.0;710.0;-547.0;-64.0;751.0;412.0;61.0;265.0
42.0;208.0;-1021.0;962.0;-271.0;1056.0;-920.0;1.0;585.0;319.0;200.0;183.0
79.0;199.0;-1003.0;1080.0;54.0;614.0;-313.0;191.0;312.0;549.0;-169.0;-49.0
-21.0;108.0;-963.0;1038.0;283.0;649.0;-351.0;197.0;548.0;-12.0;-314.0;96.0
-121.0;186.0;-1005.0;1067.0;145.0;929.0;-759.0;235.0;793.0;98.0;-103.0;170.0
174.0;347.0;-1065.0;1018.0;-95.0;844.0;-848.0;181.0;506.0;564.0;46.0;180.0
147.0;184.0;-993.0;1112.0;22.0;910.0;-513.0;155.0;670.0;370.0;-130.0;233.0
163.0;261.0;-998.0;1015.0;-157.0;924.0;-855.0;140.0;534.0;389.0;-76.0;272.0
212.0;234.0;-1017.0;1111.0;-395.0;1017.0;-865.0;20.0;757.0;509.0;110.0;252.0
242.0;-336.0;-742.0;1138.0;42.0;1203.0;-358.0;117.0;905.0;218.0;-262.0;328.0
210.0;199.0;-925.0;1070.0;-468.0;897.0;-811.0;-74.0;744.0;435.0;94.0;107.0
80.0;360.0;-1063.0;943.0;82.0;925.0;-1001.0;210.0;427.0;420.0;-148.0;159.0
196.0;151.0;-975.0;1120.0;-320.0;1075.0;-901.0;0.0;764.0;874.0;119.0;308.0
315.0;152.0;-850.0;1040.0;-278.0;976.0;-565.0;-95.0;479.0;453.0;103.0;-21.0
156.0;60.0;-1191.0;1410.0;-400.0;1509.0;-1070.0;23.0;1080.0;595.0;38.0;158.0
363.0;185.0;-1075.0;1042.0;-365.0;962.0;-1022.0;-85.0;656.0;439.0;54.0;59.0
114.0;286.0;-789.0;950.0;-540.0;959.0;-1021.0;0.0;658.0;383.0;139.0;308.0
201.0;310.0;-878.0;1017.0;-426.0;1074.0;-736.0;-102.0;590.0;606.0;161.0;285.0
271.0;336.0;-938.0;1160.0;-130.0;1187.0;-800.0;147.0;422.0;601.0;0.0;-55.0
286.0;380.0;-857.0;974.0;-451.0;889.0;-739.0;-68.0;613.0;562.0;206.0;262.0
407.0;549.0;-669.0;977.0;-533.0;823.0;-247.0;-38.0;231.0;783.0;317.0;513.0
264.0;307.0;-704.0;1032.0;-562.0;1044.0;-394.0;-237.0;643.0;922.0;295.0;377.0
291.0;258.0;-803.0;1148.0;-124.0;903.0;-284.0;50.0;647.0;491.0;129.0;401.0
65.0;273.0;-998.0;1004.0;-118.0;649.0;-771.0;85.0;698.0;536.0;58.0;299.0
-7.0;-34.0;-987.0;1112.0;-93.0;1017.0;-916.0;83.0;854.0;225.0;60.0;-80.0
545.0;788.0;-517.0;695.0;-724.0;225.0;172.0;-74.0;-286.0;996.0;644.0;673.0
195.0;798.0;-1004.0;752.0;-398.0;679.0;-790.0;-94.0;-32.0;481.0;296.0;308.0
165.0;597.0;-857.0;903.0;-77.0;-169.0;560.0;184.0;-596.0;574.0;260.0;492.0
171.0;261.0;-976.0;1055.0;256.0;857.0;-735.0;259.0;575.0;385.0;-170.0;237.0
