Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
943.0;-205.0;-217.0;1.0;464.0;178;683.0;-190.0;-328.0;-29.0;156.0;-954.0;300.0
947.0;-215.0;-196.0;-5.0;464.0;178;683.0;-197.0;-335.0;-1.0;155.0;-938.0;315.0
872.0;-230.0;-162.0;145.0;362.0;-174;212.0;-28.0;288.0;-24.0;-57.0;-942.0;301.0
1368.0;78.0;-354.0;157.0;521.0;-176;498.0;-251.0;-100.0;1182.0;-7.0;-1541.0;336.0
874.0;-224.0;-164.0;143.0;341.0;-175;210.0;-26.0;293.0;-51.0;-63.0;-940.0;288.0
913.0;-186.0;-158.0;145.0;312.0;-175;210.0;-23.0;301.0;-13.0;-70.0;-943.0;299.0
882.0;-224.0;36.0;204.0;315.0;172;452.0;152.0;59.0;366.0;-118.0;-862.0;89.0
892.0;-290.0;-82.0;262.0;325.0;178;420.0;154.0;131.0;377.0;-121.0;-881.0;79.0
917.0;-8.0;33.0;443.0;242.0;-159;321.0;307.0;159.0;-91.0;-459.0;-977.0;287.0
894.0;-211.0;-131.0;150.0;324.0;-176;220.0;-20.0;318.0;-34.0;-74.0;-936.0;319.0
774.0;-276.0;-264.0;450.0;581.0;-175;732.0;-54.0;85.0;609.0;-279.0;-865.0;317.0
925.0;-135.0;-318.0;-370.0;319.0;-177;503.0;-831.0;-325.0;125.0;443.0;-959.0;129.0
888.0;-214.0;-421.0;-69.0;217.0;14;664.0;-861.0;-189.0;369.0;132.0;-1182.0;185.0
1073.0;-205.0;-361.0;-47.0;349.0;-173;382.0;-721.0;-108.0;477.0;207.0;-801.0;-87.0
616.0;-596.0;-383.0;92.0;725.0;-175;502.0;-209.0;42.0;47.0;50.0;-631.0;640.0
924.0;-86.0;31.0;-439.0;311.0;-177;582.0;-902.0;-500.0;179.0;560.0;-959.0;74.0
932.0;-221.0;66.0;-447.0;656.0;-172;425.0;-851.0;-575.0;258.0;433.0;-1160.0;395.0
859.0;-130.0;-98.0;-178.0;440.0;-179;406.0;-705.0;-288.0;129.0;340.0;-1033.0;287.0
814.0;-228.0;-78.0;-194.0;486.0;-173;662.0;-891.0;-339.0;252.0;395.0;-900.0;264.0
949.0;14.0;-363.0;11.0;146.0;-180;566.0;139.0;-70.0;94.0;499.0;-991.0;154.0
820.0;-174.0;454.0;-163.0;573.0;-180;299.0;-427.0;-8.0;435.0;-285.0;-834.0;172.0
826.0;-136.0;338.0;-146.0;603.0;-179;289.0;-477.0;-61.0;59.0;-335.0;-808.0;188.0
1170.0;-180.0;379.0;13.0;884.0;-186;1034.0;-305.0;-385.0;236.0;223.0;-1322.0;94.0
698.0;-644.0;35.0;117.0;635.0;-177;701.0;-199.0;-108.0;455.0;760.0;-792.0;668.0
1101.0;-222.0;408.0;252.0;664.0;-178;855.0;145.0;-136.0;-7.0;-179.0;-1295.0;337.0
879.0;-335.0;15.0;110.0;451.0;-193;833.0;-216.0;-178.0;121.0;-3.0;-866.0;334.0
605.0;-277.0;-196.0;377.0;304.0;-172;842.0;-331.0;-7.0;-364.0;-285.0;-626.0;251.0
885.0;-192.0;-112.0;149.0;339.0;-177;223.0;-24.0;318.0;-58.0;-65.0;-913.0;281.0
709.0;-203.0;70.0;320.0;567.0;-177;599.0;-2.0;-54.0;-283.0;-338.0;-754.0;251.0
1219.0;-28.0;27.0;339.0;564.0;107;168.0;425.0;251.0;12.0;-166.0;-1199.0;31.0
902.0;-174.0;164.0;-74.0;469.0;155;228.0;-483.0;-263.0;48.0;270.0;-943.0;285.0
878.0;-114.0;220.0;-67.0;434.0;155;206.0;-472.0;-284.0;63.0;248.0;-991.0;347.0
870.0;-142.0;209.0;-68.0;439.0;155;200.0;-472.0;-280.0;28.0;245.0;-1000.0;397.0
882.0;-150.0;202.0;-65.0;430.0;155;195.0;-470.0;-281.0;33.0;237.0;-1005.0;375.0
929.0;-171.0;79.0;-82.0;365.0;155;196.0;-448.0;-251.0;26.0;273.0;-999.0;250.0
864.0;-235.0;-673.0;297.0;343.0;87;304.0;57.0;161.0;105.0;195.0;-813.0;-43.0
917.0;-194.0;-257.0;108.0;302.0;-180;274.0;-207.0;253.0;19.0;35.0;-941.0;193.0
901.0;-202.0;-224.0;112.0;344.0;-180;277.0;-256.0;239.0;-88.0;34.0;-927.0;221.0
898.0;-218.0;-187.0;114.0;335.0;-180;279.0;-282.0;219.0;-112.0;32.0;-910.0;210.0
1012.0;-233.0;-840.0;589.0;407.0;172;302.0;-217.0;388.0;1048.0;-550.0;-905.0;71.0
774.0;-219.0;-382.0;446.0;344.0;-182;597.0;-159.0;136.0;1722.0;-355.0;-789.0;210.0
796.0;-68.0;426.0;-155.0;256.0;-181;514.0;-164.0;-386.0;103.0;189.0;-990.0;209.0
968.0;-179.0;105.0;102.0;742.0;-180;453.0;-118.0;-93.0;-459.0;17.0;-1011.0;167.0
1003.0;60.0;198.0;-12.0;396.0;-165;619.0;-217.0;-310.0;-71.0;-94.0;-1000.0;-72.0
731.0;-213.0;-349.0;-38.0;564.0;155;339.0;-601.0;-100.0;-25.0;304.0;-1266.0;354.0
762.0;16.0;-432.0;-23.0;496.0;155;299.0;-621.0;-89.0;27.0;254.0;-951.0;413.0
850.0;-291.0;140.0;145.0;395.0;-180;249.0;-338.0;95.0;-93.0;-57.0;-880.0;232.0
883.0;37.0;226.0;-51.0;478.0;-176;219.0;-483.0;-239.0;192.0;283.0;-1088.0;415.0
882.0;87.0;186.0;-30.0;557.0;-177;223.0;-468.0;-213.0;262.0;274.0;-1087.0;406.0
908.0;-354.0;208.0;167.0;300.0;-182;217.0;-342.0;47.0;244.0;-135.0;-1046.0;261.0
873.0;-333.0;214.0;184.0;287.0;-176;209.0;-338.0;51.0;231.0;-152.0;-1055.0;290.0
840.0;-323.0;225.0;198.0;327.0;-185;203.0;-338.0;52.0;247.0;-162.0;-1004.0;311.0
949.0;-215.0;241.0;227.0;432.0;-183;195.0;-331.0;61.0;399.0;-180.0;-909.0;268.0
707.0;-119.0;467.0;110.0;375.0;-178;-403.0;-270.0;16.0;870.0;-628.0;-764.0;135.0
967.0;-216.0;230.0;241.0;491.0;-160;180.0;-324.0;90.0;504.0;-170.0;-958.0;310.0
510.0;-68.0;561.0;57.0;496.0;-176;-780.0;-165.0;131.0;880.0;-560.0;-576.0;51.0
924.0;-77.0;319.0;115.0;283.0;179;230.0;-394.0;-11.0;472.0;-38.0;-972.0;195.0
936.0;-70.0;354.0;98.0;245.0;179;251.0;-407.0;-46.0;389.0;-18.0;-993.0;158.0
1007.0;0.0;541.0;-39.0;264.0;178;367.0;-475.0;-281.0;117.0;184.0;-983.0;80.0
899.0;-501.0;-272.0;128.0;583.0;-156;795.0;-741.0;-241.0;-263.0;-38.0;-766.0;277.0
1105.0;-238.0;-478.0;440.0;497.0;39;938.0;-404.0;39.0;-939.0;-462.0;-1247.0;77.0
819.0;-277.0;-450.0;265.0;429.0;-169;314.0;-617.0;32.0;-469.0;-124.0;-786.0;339.0
734.0;231.0;-633.0;423.0;534.0;149;-286.0;-281.0;223.0;30.0;-30.0;-813.0;46.0
955.0;-20.0;-462.0;52.0;311.0;-168;567.0;-611.0;-37.0;884.0;235.0;-1049.0;-1.0
984.0;-443.0;-836.0;66.0;569.0;-173;1039.0;-864.0;-197.0;-122.0;43.0;-708.0;170.0
830.0;33.0;-668.0;206.0;202.0;119;787.0;-348.0;-170.0;44.0;326.0;-910.0;51.0
694.0;4.0;-307.0;200.0;200.0;-165;876.0;-637.0;-86.0;246.0;363.0;-724.0;170.0
1234.0;-17.0;-586.0;97.0;515.0;-170;348.0;-535.0;52.0;178.0;216.0;-935.0;366.0
715.0;-531.0;-130.0;105.0;321.0;179;365.0;-49.0;33.0;456.0;662.0;-567.0;402.0
908.0;-648.0;-320.0;157.0;409.0;180;601.0;134.0;139.0;260.0;728.0;-704.0;352.0
979.0;-197.0;-428.0;-126.0;341.0;180;773.0;-65.0;-212.0;224.0;690.0;-956.0;260.0
968.0;-252.0;-115.0;-160.0;265.0;173;493.0;-407.0;-202.0;250.0;490.0;-933.0;158.0
959.0;-63.0;-385.0;-519.0;285.0;160;409.0;-223.0;-34.0;333.0;506.0;-961.0;154.0
919.0;-159.0;-381.0;291.0;312.0;223;243.0;-91.0;249.0;-101.0;-242.0;-914.0;149.0
883.0;-243.0;-105.0;260.0;379.0;189;216.0;-312.0;148.0;-73.0;-221.0;-979.0;167.0
826.0;-310.0;296.0;155.0;456.0;180;310.0;-431.0;-82.0;416.0;-62.0;-870.0;279.0
939.0;-257.0;269.0;-145.0;402.0;-179;350.0;-480.0;-141.0;8.0;414.0;-1053.0;203.0
898.0;-254.0;459.0;-399.0;410.0;-178;431.0;-350.0;-487.0;-14.0;592.0;-940.0;288.0
880.0;-368.0;326.0;141.0;519.0;180;309.0;-436.0;-108.0;139.0;-58.0;-871.0;329.0
923.0;-386.0;342.0;138.0;545.0;180;303.0;-435.0;-115.0;59.0;-60.0;-926.0;346.0
887.0;-260.0;423.0;-347.0;469.0;-178;454.0;-409.0;-434.0;13.0;572.0;-922.0;308.0
958.0;-218.0;379.0;109.0;345.0;179;265.0;-443.0;-116.0;299.0;-64.0;-1000.0;261.0
956.0;-190.0;383.0;95.0;308.0;179;259.0;-449.0;-125.0;431.0;-63.0;-1019.0;209.0
941.0;-111.0;387.0;80.0;285.0;179;259.0;-449.0;-133.0;473.0;-59.0;-984.0;192.0
921.0;-78.0;394.0;68.0;284.0;179;257.0;-452.0;-145.0;456.0;-50.0;-982.0;174.0
920.0;-59.0;398.0;54.0;266.0;178;259.0;-457.0;-153.0;421.0;-38.0;-969.0;164.0
913.0;-18.0;454.0;39.0;239.0;166;322.0;-449.0;-159.0;218.0;68.0;-1055.0;250.0
791.0;-420.0;-278.0;-100.0;325.0;156;283.0;-105.0;-358.0;41.0;-68.0;-823.0;91.0
835.0;-441.0;-279.0;-79.0;250.0;160;264.0;-90.0;-339.0;131.0;-102.0;-864.0;41.0
815.0;-391.0;-273.0;-65.0;283.0;166;251.0;-72.0;-319.0;245.0;-127.0;-926.0;26.0
862.0;-361.0;-254.0;-49.0;313.0;174;241.0;-55.0;-301.0;267.0;-148.0;-942.0;14.0
874.0;-219.0;374.0;-305.0;528.0;-177;447.0;-354.0;-318.0;140.0;540.0;-967.0;476.0
956.0;-299.0;223.0;-157.0;485.0;-179;390.0;-488.0;-192.0;37.0;308.0;-855.0;227.0
793.0;-191.0;396.0;-268.0;475.0;-175;741.0;-411.0;-513.0;380.0;414.0;-868.0;203.0
894.0;-371.0;-233.0;-38.0;372.0;176;234.0;-48.0;-287.0;414.0;-156.0;-951.0;120.0
923.0;-93.0;223.0;-275.0;330.0;178;407.0;-492.0;-242.0;140.0;453.0;-991.0;179.0
939.0;-170.0;115.0;-232.0;261.0;179;752.0;-172.0;-316.0;456.0;718.0;-897.0;164.0
789.0;-411.0;-175.0;456.0;636.0;-178;381.0;133.0;207.0;305.0;-378.0;-872.0;564.0
884.0;-331.0;12.0;374.0;511.0;177;394.0;-61.0;53.0;220.0;-334.0;-908.0;417.0
875.0;-326.0;11.0;371.0;523.0;177;396.0;-58.0;55.0;180.0;-332.0;-907.0;419.0
864.0;-333.0;8.0;372.0;514.0;177;395.0;-57.0;55.0;191.0;-333.0;-906.0;414.0
961.0;-303.0;-1.0;-250.0;359.0;176;522.0;-305.0;-229.0;112.0;477.0;-904.0;227.0
403.0;-575.0;-100.0;463.0;449.0;-177;-73.0;19.0;212.0;-271.0;-291.0;-431.0;584.0
936.0;-369.0;-143.0;434.0;484.0;179;301.0;-145.0;118.0;-4.0;-49.0;-703.0;202.0
643.0;-461.0;-235.0;-248.0;712.0;178;599.0;-285.0;-308.0;386.0;485.0;-682.0;581.0
873.0;-337.0;8.0;371.0;514.0;177;395.0;-56.0;55.0;153.0;-332.0;-906.0;431.0
873.0;-336.0;5.0;371.0;495.0;177;392.0;-52.0;56.0;166.0;-334.0;-904.0;421.0
612.0;-25.0;-380.0;153.0;756.0;-180;355.0;40.0;-81.0;-12.0;67.0;-917.0;675.0
892.0;-332.0;2.0;371.0;494.0;177;394.0;-49.0;54.0;186.0;-333.0;-897.0;403.0
862.0;-51.0;-665.0;221.0;400.0;-167;313.0;-415.0;90.0;873.0;-55.0;-984.0;603.0
864.0;-334.0;-611.0;376.0;539.0;-152;242.0;-353.0;230.0;308.0;-377.0;-1178.0;354.0
863.0;-278.0;-518.0;77.0;424.0;79;531.0;-616.0;-58.0;-389.0;123.0;-804.0;24.0
811.0;-250.0;-505.0;58.0;381.0;135;568.0;-656.0;-91.0;304.0;137.0;-734.0;40.0
913.0;-236.0;-518.0;72.0;413.0;220;541.0;-623.0;-66.0;622.0;124.0;-836.0;117.0
916.0;-211.0;-503.0;14.0;499.0;144;683.0;-761.0;-153.0;206.0;68.0;-897.0;55.0
882.0;-332.0;10.0;372.0;487.0;177;391.0;-49.0;53.0;191.0;-333.0;-900.0;412.0
673.0;-104.0;256.0;224.0;414.0;-179;-424.0;84.0;331.0;837.0;-641.0;-713.0;183.0
674.0;-306.0;-85.0;326.0;509.0;-173;164.0;19.0;40.0;477.0;-369.0;-761.0;410.0
797.0;-163.0;-63.0;177.0;461.0;-178;1.0;-192.0;78.0;239.0;-257.0;-1077.0;388.0
956.0;5.0;359.0;-116.0;355.0;-176;928.0;-371.0;-472.0;-107.0;376.0;-941.0;-26.0
785.0;-376.0;303.0;-311.0;513.0;-177;473.0;-416.0;-369.0;6.0;532.0;-861.0;405.0
807.0;-170.0;-12.0;165.0;444.0;-178;22.0;-216.0;50.0;206.0;-226.0;-1035.0;321.0
832.0;-65.0;-218.0;-74.0;394.0;187;891.0;-808.0;-325.0;-15.0;105.0;-874.0;68.0
938.0;-284.0;40.0;158.0;390.0;-178;30.0;-239.0;17.0;189.0;-221.0;-935.0;29.0
1114.0;-321.0;60.0;152.0;362.0;-177;40.0;-247.0;6.0;205.0;-208.0;-902.0;-75.0
774.0;-525.0;-330.0;-178.0;633.0;-179;568.0;-234.0;-214.0;206.0;384.0;-755.0;561.0
930.0;-196.0;688.0;-175.0;514.0;191;485.0;-267.0;-497.0;919.0;276.0;-1054.0;268.0
980.0;-307.0;497.0;-87.0;190.0;159;517.0;-26.0;-473.0;-53.0;62.0;-945.0;98.0
1009.0;160.0;439.0;-157.0;307.0;179;757.0;-107.0;-356.0;161.0;-17.0;-1022.0;-170.0
995.0;-203.0;14.0;-105.0;36.0;159;621.0;-94.0;-278.0;782.0;121.0;-966.0;56.0
967.0;75.0;-35.0;68.0;184.0;-111;720.0;33.0;-64.0;365.0;-57.0;-1029.0;-45.0
953.0;-299.0;-149.0;-39.0;405.0;-164;198.0;-397.0;-148.0;-251.0;226.0;-978.0;343.0
950.0;-79.0;-836.0;156.0;282.0;-177;867.0;-379.0;-132.0;109.0;-32.0;-980.0;60.0
986.0;-61.0;-581.0;95.0;296.0;-177;876.0;-722.0;-245.0;1.0;-8.0;-1012.0;74.0
962.0;-354.0;-169.0;-43.0;402.0;-164;256.0;-440.0;-154.0;-291.0;210.0;-925.0;288.0
882.0;-339.0;5.0;370.0;503.0;177;391.0;-47.0;52.0;154.0;-337.0;-902.0;405.0
870.0;-340.0;1.0;370.0;495.0;177;390.0;-43.0;54.0;147.0;-338.0;-902.0;404.0
897.0;-130.0;308.0;-302.0;366.0;-150;607.0;-436.0;-574.0;185.0;432.0;-963.0;258.0
1142.0;-387.0;107.0;-339.0;403.0;65;395.0;-321.0;-344.0;-498.0;450.0;-716.0;22.0
1001.0;-296.0;-108.0;-46.0;285.0;-164;326.0;-559.0;-226.0;1240.0;182.0;-853.0;194.0
991.0;-267.0;-67.0;-51.0;171.0;-164;355.0;-617.0;-272.0;13.0;222.0;-923.0;243.0
874.0;-336.0;2.0;369.0;504.0;177;388.0;-42.0;48.0;140.0;-341.0;-904.0;394.0
868.0;-329.0;0.0;367.0;510.0;177;388.0;-41.0;49.0;139.0;-345.0;-904.0;413.0
819.0;-369.0;-154.0;406.0;577.0;170;427.0;-144.0;50.0;-51.0;-315.0;-897.0;490.0
879.0;-302.0;-2.0;365.0;493.0;177;385.0;-33.0;47.0;146.0;-341.0;-909.0;393.0
756.0;-224.0;217.0;160.0;593.0;176;333.0;181.0;-65.0;-97.0;-446.0;-786.0;299.0
846.0;-472.0;-155.0;420.0;558.0;171;428.0;-145.0;47.0;-173.0;-332.0;-850.0;510.0
1135.0;-231.0;-178.0;-90.0;446.0;-141;484.0;-830.0;-255.0;-40.0;259.0;-821.0;226.0
765.0;-196.0;-121.0;-185.0;388.0;-170;353.0;-554.0;-289.0;216.0;231.0;-1060.0;457.0
881.0;-310.0;-22.0;365.0;512.0;177;382.0;-24.0;42.0;161.0;-344.0;-909.0;414.0
905.0;-324.0;-20.0;367.0;486.0;177;384.0;-18.0;42.0;158.0;-343.0;-888.0;409.0
891.0;-339.0;-42.0;371.0;513.0;177;386.0;0.0;54.0;167.0;-324.0;-908.0;381.0
816.0;-448.0;-164.0;391.0;553.0;171;422.0;-128.0;64.0;115.0;-318.0;-840.0;406.0
781.0;-447.0;-126.0;479.0;541.0;174;314.0;225.0;355.0;263.0;-408.0;-796.0;579.0
800.0;-245.0;-271.0;440.0;488.0;172;357.0;260.0;251.0;388.0;-485.0;-863.0;237.0
878.0;-292.0;-62.0;371.0;526.0;177;381.0;6.0;14.0;192.0;-305.0;-922.0;383.0
705.0;-63.0;-487.0;-225.0;680.0;145;499.0;-432.0;-316.0;190.0;557.0;-971.0;628.0
618.0;-190.0;99.0;-438.0;395.0;-178;445.0;-678.0;-467.0;8.0;344.0;-794.0;142.0
522.0;-126.0;235.0;118.0;526.0;-176;-690.0;148.0;367.0;894.0;-581.0;-601.0;154.0
866.0;-268.0;-162.0;-174.0;350.0;-170;376.0;-774.0;-293.0;22.0;218.0;-913.0;313.0
698.0;-143.0;-195.0;170.0;533.0;167;251.0;-641.0;-79.0;951.0;-230.0;-864.0;255.0
1232.0;-283.0;76.0;-24.0;500.0;-165;367.0;-501.0;-209.0;180.0;-94.0;-816.0;70.0
574.0;-270.0;378.0;242.0;504.0;179;158.0;-77.0;49.0;193.0;-29.0;-823.0;466.0
988.0;-282.0;217.0;311.0;337.0;-173;233.0;-72.0;-24.0;219.0;-255.0;-775.0;112.0
998.0;-286.0;188.0;304.0;250.0;-173;252.0;-83.0;-44.0;218.0;-229.0;-788.0;138.0
626.0;-62.0;358.0;247.0;445.0;179;164.0;-78.0;45.0;271.0;-40.0;-835.0;445.0
779.0;-317.0;207.0;262.0;514.0;178;179.0;-29.0;-42.0;390.0;-204.0;-743.0;393.0
759.0;-311.0;198.0;265.0;523.0;178;183.0;-24.0;-39.0;389.0;-204.0;-745.0;391.0
751.0;-304.0;194.0;264.0;523.0;179;180.0;-25.0;-40.0;395.0;-206.0;-745.0;380.0
559.0;-151.0;-43.0;78.0;506.0;-179;-4.0;208.0;287.0;868.0;-473.0;-693.0;182.0
689.0;-421.0;154.0;331.0;395.0;-177;34.0;-22.0;131.0;484.0;-159.0;-640.0;443.0
756.0;-312.0;176.0;267.0;505.0;178;178.0;-19.0;-41.0;407.0;-210.0;-737.0;387.0
754.0;-301.0;156.0;269.0;515.0;178;173.0;-18.0;-40.0;389.0;-217.0;-735.0;396.0
751.0;-309.0;144.0;270.0;525.0;178;173.0;-20.0;-41.0;367.0;-217.0;-730.0;378.0
765.0;-313.0;133.0;272.0;500.0;179;172.0;-21.0;-44.0;366.0;-219.0;-728.0;381.0
775.0;-143.0;-195.0;17.0;398.0;189;278.0;-811.0;-108.0;134.0;91.0;-928.0;275.0
942.0;-102.0;-219.0;-70.0;492.0;154;248.0;-975.0;-184.0;99.0;128.0;-1135.0;264.0
761.0;-316.0;121.0;270.0;531.0;179;170.0;-26.0;-45.0;375.0;-220.0;-725.0;404.0
828.0;-232.0;-239.0;515.0;622.0;200;957.0;-146.0;143.0;-268.0;-333.0;-876.0;251.0
913.0;-303.0;-126.0;276.0;472.0;171;513.0;-78.0;-66.0;103.0;-264.0;-932.0;249.0
915.0;-329.0;-131.0;292.0;466.0;171;500.0;-75.0;-42.0;147.0;-283.0;-922.0;250.0
899.0;-367.0;-135.0;319.0;548.0;171;472.0;-76.0;1.0;99.0;-306.0;-877.0;249.0
1116.0;-247.0;-388.0;640.0;523.0;44;784.0;-115.0;335.0;-332.0;-455.0;-1107.0;320.0
465.0;-524.0;-524.0;592.0;580.0;177;-186.0;717.0;740.0;330.0;-291.0;-428.0;610.0
789.0;-278.0;-604.0;599.0;328.0;176;38.0;12.0;470.0;-156.0;-683.0;-808.0;412.0
464.0;-666.0;51.0;679.0;790.0;-174;-106.0;111.0;327.0;110.0;-247.0;-487.0;624.0
888.0;-342.0;-571.0;483.0;516.0;177;434.0;42.0;145.0;59.0;-370.0;-948.0;390.0
758.0;-316.0;97.0;276.0;516.0;178;168.0;-32.0;-39.0;376.0;-222.0;-727.0;384.0
762.0;-318.0;36.0;284.0;514.0;179;167.0;-47.0;-37.0;418.0;-212.0;-723.0;380.0
605.0;-393.0;-23.0;460.0;486.0;-174;-53.0;96.0;308.0;499.0;-360.0;-602.0;443.0
484.0;-433.0;-214.0;542.0;551.0;177;-86.0;780.0;631.0;1202.0;-297.0;-546.0;583.0
951.0;-305.0;151.0;301.0;319.0;-173;277.0;-85.0;-56.0;217.0;-198.0;-821.0;145.0
996.0;-262.0;82.0;292.0;327.0;-173;339.0;-79.0;-74.0;165.0;-132.0;-872.0;126.0
688.0;-467.0;55.0;394.0;427.0;172;112.0;5.0;281.0;509.0;-120.0;-643.0;446.0
736.0;-493.0;-201.0;418.0;606.0;170;399.0;-142.0;17.0;593.0;-418.0;-744.0;546.0
806.0;56.0;110.0;107.0;255.0;-192;653.0;1.0;-138.0;70.0;-35.0;-949.0;182.0
832.0;21.0;131.0;114.0;202.0;-187;637.0;7.0;-134.0;37.0;-42.0;-956.0;107.0
910.0;5.0;-151.0;-124.0;150.0;155;726.0;-464.0;-433.0;6.0;109.0;-1089.0;172.0
960.0;-202.0;351.0;-299.0;300.0;122;902.0;-682.0;-633.0;2260.0;534.0;-852.0;-57.0
1003.0;-90.0;163.0;-61.0;431.0;147;347.0;-457.0;-224.0;-234.0;-72.0;-1258.0;94.0
892.0;-80.0;140.0;-80.0;332.0;162;317.0;-459.0;-252.0;49.0;-103.0;-1106.0;146.0
1003.0;55.0;276.0;188.0;446.0;163;529.0;102.0;-107.0;-45.0;-254.0;-914.0;279.0
997.0;-180.0;118.0;-108.0;665.0;173;604.0;-128.0;-319.0;82.0;120.0;-831.0;37.0
915.0;-232.0;317.0;-542.0;376.0;-177;583.0;-728.0;-692.0;54.0;603.0;-890.0;316.0
933.0;-157.0;-266.0;-269.0;336.0;-176;470.0;-558.0;-394.0;430.0;432.0;-962.0;200.0
894.0;-202.0;488.0;-151.0;385.0;-179;317.0;-367.0;35.0;-74.0;351.0;-941.0;213.0
1063.0;-12.0;528.0;-204.0;259.0;177;820.0;-537.0;-550.0;84.0;432.0;-1035.0;146.0
846.0;-346.0;307.0;147.0;470.0;180;312.0;-434.0;-94.0;-156.0;-58.0;-857.0;298.0
794.0;-197.0;-878.0;74.0;590.0;-175;1039.0;-747.0;-66.0;127.0;81.0;-871.0;450.0
939.0;-105.0;-759.0;646.0;301.0;-178;231.0;-150.0;590.0;79.0;-580.0;-974.0;134.0
1004.0;168.0;294.0;-38.0;185.0;-169;913.0;-49.0;-267.0;-65.0;5.0;-1089.0;-174.0
831.0;-6.0;207.0;132.0;266.0;133;555.0;67.0;-104.0;76.0;-91.0;-1048.0;-33.0
1060.0;-240.0;-490.0;40.0;411.0;67;584.0;-676.0;-115.0;362.0;142.0;-811.0;19.0
1045.0;-34.0;-481.0;-54.0;609.0;-163;187.0;-230.0;-69.0;138.0;78.0;-1054.0;404.0
832.0;-390.0;144.0;-326.0;527.0;192;598.0;-682.0;-553.0;110.0;520.0;-858.0;216.0
1014.0;-284.0;-386.0;24.0;381.0;-59;1082.0;-942.0;-340.0;1659.0;29.0;-1021.0;101.0
900.0;-282.0;-171.0;174.0;579.0;-174;-34.0;-470.0;-41.0;109.0;-516.0;-864.0;516.0
870.0;-311.0;-215.0;145.0;465.0;-173;33.0;-444.0;-76.0;225.0;-510.0;-896.0;379.0
774.0;31.0;-664.0;-16.0;521.0;-163;234.0;-178.0;-14.0;104.0;98.0;-861.0;494.0
169.0;-191.0;244.0;-438.0;268.0;-178;694.0;286.0;303.0;13.0;391.0;-332.0;51.0
934.0;-124.0;205.0;-168.0;427.0;174;386.0;-806.0;-319.0;380.0;192.0;-932.0;170.0
1120.0;237.0;475.0;-514.0;287.0;-156;662.0;-84.0;-394.0;312.0;984.0;-955.0;-244.0
939.0;-469.0;-104.0;428.0;436.0;179;312.0;-103.0;126.0;18.0;-35.0;-748.0;247.0
918.0;-141.0;-236.0;-424.0;332.0;-176;516.0;-874.0;-390.0;130.0;497.0;-961.0;173.0
715.0;-211.0;-91.0;-16.0;455.0;-178;978.0;-788.0;-309.0;-296.0;131.0;-912.0;256.0
781.0;-314.0;228.0;262.0;521.0;179;179.0;-32.0;-41.0;392.0;-207.0;-734.0;382.0
846.0;-328.0;-330.0;-90.0;189.0;169;540.0;65.0;-155.0;868.0;490.0;-1008.0;107.0
1031.0;-206.0;398.0;-225.0;391.0;-191;504.0;-159.0;-450.0;142.0;192.0;-838.0;176.0
952.0;-159.0;-386.0;785.0;364.0;175;216.0;326.0;576.0;403.0;-648.0;-926.0;159.0
720.0;-65.0;152.0;-203.0;221.0;-177;1097.0;-794.0;-531.0;-15.0;348.0;-785.0;182.0
842.0;-236.0;-63.0;313.0;357.0;-169;429.0;147.0;4.0;65.0;-336.0;-973.0;80.0
879.0;-191.0;387.0;-108.0;431.0;-179;338.0;-447.0;-22.0;-58.0;290.0;-892.0;219.0
1052.0;-114.0;442.0;-254.0;284.0;-186;569.0;-391.0;-541.0;223.0;326.0;-951.0;486.0
679.0;-541.0;-378.0;457.0;689.0;177;287.0;22.0;246.0;-32.0;-357.0;-701.0;668.0
921.0;-162.0;319.0;-340.0;371.0;164;505.0;-484.0;-366.0;158.0;490.0;-949.0;173.0
923.0;-126.0;-157.0;-437.0;321.0;-177;529.0;-858.0;-440.0;151.0;526.0;-945.0;156.0
945.0;-135.0;-262.0;-271.0;363.0;-176;467.0;-568.0;-394.0;661.0;427.0;-948.0;213.0
505.0;-20.0;490.0;40.0;473.0;-172;-762.0;-284.0;58.0;893.0;-627.0;-592.0;19.0
1320.0;-27.0;-490.0;396.0;470.0;139;922.0;-562.0;29.0;-187.0;-457.0;-1281.0;-7.0
940.0;-131.0;277.0;-304.0;314.0;178;387.0;-538.0;-217.0;438.0;435.0;-958.0;139.0
1028.0;-248.0;303.0;-416.0;211.0;218;381.0;-640.0;-568.0;36.0;558.0;-978.0;8.0
899.0;-51.0;-22.0;526.0;203.0;138;233.0;326.0;302.0;69.0;-474.0;-1029.0;-58.0
804.0;-234.0;56.0;-517.0;332.0;141;536.0;-779.0;-579.0;-734.0;547.0;-1117.0;57.0
888.0;-42.0;259.0;-70.0;391.0;-178;221.0;-490.0;-267.0;111.0;295.0;-1081.0;487.0
950.0;-27.0;-86.0;-179.0;321.0;-172;883.0;-1034.0;-582.0;408.0;213.0;-1001.0;-9.0
