Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
242.0;344.0;961.0;-220.0;169.0;861.0;802;1020.0;1001.0;-956.0;-313.0;368.0
264.0;324.0;963.0;-221.0;178.0;873.0;801;1016.0;1013.0;-957.0;-327.0;368.0
276.0;350.0;958.0;-213.0;185.0;878.0;796;1001.0;1023.0;-947.0;-344.0;339.0
261.0;337.0;953.0;-206.0;176.0;877.0;794;1009.0;1018.0;-962.0;-324.0;337.0
278.0;358.0;966.0;-204.0;173.0;876.0;797;991.0;1031.0;-969.0;-340.0;326.0
255.0;362.0;941.0;-169.0;187.0;880.0;796;1006.0;1006.0;-956.0;-324.0;339.0
217.0;365.0;965.0;-186.0;188.0;882.0;800;981.0;1040.0;-953.0;-336.0;343.0
231.0;348.0;951.0;-214.0;186.0;874.0;803;965.0;1021.0;-954.0;-332.0;344.0
226.0;359.0;932.0;-221.0;183.0;878.0;803;997.0;1041.0;-954.0;-331.0;322.0
275.0;349.0;943.0;-226.0;176.0;886.0;802;977.0;1038.0;-966.0;-360.0;308.0
274.0;360.0;944.0;-215.0;183.0;880.0;804;967.0;1033.0;-968.0;-330.0;350.0
264.0;378.0;960.0;-220.0;189.0;867.0;799;990.0;1033.0;-954.0;-341.0;320.0
269.0;354.0;945.0;-180.0;181.0;885.0;797;990.0;1014.0;-952.0;-330.0;296.0
282.0;342.0;975.0;-182.0;169.0;851.0;805;984.0;1024.0;-949.0;-287.0;362.0
267.0;358.0;950.0;-223.0;181.0;882.0;802;1020.0;1009.0;-943.0;-315.0;371.0
270.0;386.0;978.0;-203.0;173.0;881.0;802;1005.0;1030.0;-944.0;-322.0;302.0
224.0;352.0;964.0;-206.0;166.0;850.0;799;993.0;1033.0;-962.0;-318.0;357.0
265.0;378.0;980.0;-229.0;172.0;890.0;797;1020.0;1022.0;-965.0;-335.0;384.0
254.0;377.0;980.0;-230.0;184.0;873.0;801;1030.0;1028.0;-957.0;-350.0;370.0
279.0;348.0;961.0;-229.0;169.0;882.0;804;999.0;1018.0;-962.0;-323.0;383.0
282.0;354.0;938.0;-224.0;165.0;871.0;805;971.0;1022.0;-954.0;-362.0;364.0
276.0;396.0;925.0;-201.0;169.0;868.0;799;954.0;1009.0;-957.0;-349.0;326.0
287.0;388.0;934.0;-188.0;170.0;858.0;801;995.0;994.0;-954.0;-322.0;287.0
266.0;395.0;943.0;-231.0;181.0;832.0;799;971.0;1003.0;-927.0;-311.0;367.0
260.0;368.0;944.0;-233.0;168.0;886.0;797;1034.0;1009.0;-928.0;-297.0;275.0
278.0;376.0;953.0;-237.0;178.0;882.0;801;974.0;1019.0;-941.0;-322.0;376.0
285.0;344.0;959.0;-291.0;197.0;839.0;801;1021.0;1031.0;-935.0;-325.0;424.0
324.0;374.0;981.0;-240.0;215.0;880.0;799;1015.0;1011.0;-924.0;-365.0;314.0
298.0;396.0;956.0;-198.0;162.0;864.0;797;992.0;1019.0;-953.0;-287.0;442.0
324.0;400.0;935.0;-309.0;171.0;866.0;796;1017.0;1006.0;-949.0;-359.0;337.0
249.0;382.0;954.0;-224.0;183.0;875.0;800;984.0;1037.0;-938.0;-393.0;382.0
334.0;379.0;957.0;-223.0;189.0;859.0;803;1024.0;993.0;-957.0;-300.0;329.0
309.0;361.0;933.0;-214.0;208.0;863.0;803;989.0;1005.0;-937.0;-376.0;343.0
256.0;369.0;943.0;-257.0;193.0;870.0;805;974.0;1017.0;-959.0;-353.0;341.0
302.0;358.0;933.0;-239.0;190.0;865.0;801;977.0;1029.0;-940.0;-362.0;380.0
266.0;350.0;954.0;-236.0;178.0;893.0;799;1021.0;1018.0;-947.0;-326.0;303.0
284.0;345.0;961.0;-225.0;176.0;879.0;803;970.0;1016.0;-957.0;-344.0;353.0
242.0;347.0;946.0;-248.0;183.0;877.0;803;1010.0;1012.0;-949.0;-340.0;317.0
241.0;366.0;933.0;-225.0;198.0;885.0;803;993.0;1031.0;-935.0;-340.0;325.0
301.0;369.0;946.0;-200.0;175.0;877.0;801;999.0;1016.0;-947.0;-288.0;330.0
309.0;395.0;962.0;-251.0;160.0;869.0;809;1005.0;1005.0;-941.0;-345.0;336.0
279.0;382.0;954.0;-264.0;167.0;868.0;800;1013.0;1020.0;-927.0;-356.0;334.0
285.0;389.0;930.0;-249.0;171.0;849.0;799;996.0;1018.0;-937.0;-352.0;341.0
298.0;390.0;927.0;-243.0;173.0;848.0;803;952.0;1019.0;-940.0;-352.0;376.0
291.0;397.0;947.0;-242.0;175.0;840.0;807;986.0;1037.0;-948.0;-344.0;378.0
303.0;385.0;956.0;-255.0;172.0;851.0;807;985.0;1011.0;-933.0;-357.0;367.0
294.0;387.0;956.0;-249.0;160.0;857.0;809;975.0;1020.0;-931.0;-345.0;380.0
314.0;399.0;943.0;-241.0;161.0;843.0;803;998.0;1027.0;-947.0;-344.0;358.0
286.0;388.0;933.0;-252.0;168.0;846.0;800;991.0;1013.0;-939.0;-358.0;366.0
275.0;388.0;951.0;-250.0;162.0;842.0;803;989.0;1028.0;-943.0;-350.0;381.0
286.0;379.0;962.0;-270.0;163.0;838.0;807;998.0;1011.0;-940.0;-364.0;380.0
296.0;389.0;958.0;-285.0;168.0;855.0;806;998.0;1037.0;-936.0;-373.0;394.0
310.0;399.0;934.0;-276.0;170.0;876.0;803;1015.0;1020.0;-942.0;-370.0;381.0
311.0;409.0;952.0;-264.0;171.0;868.0;799;1007.0;1028.0;-940.0;-364.0;411.0
310.0;405.0;941.0;-257.0;162.0;858.0;803;1007.0;1020.0;-942.0;-367.0;375.0
306.0;397.0;954.0;-255.0;162.0;857.0;803;990.0;999.0;-946.0;-374.0;394.0
303.0;413.0;931.0;-257.0;169.0;861.0;797;994.0;1009.0;-943.0;-375.0;359.0
309.0;371.0;925.0;-261.0;172.0;862.0;802;998.0;1010.0;-942.0;-377.0;338.0
290.0;377.0;942.0;-255.0;169.0;833.0;803;978.0;1011.0;-945.0;-374.0;370.0
254.0;350.0;934.0;-239.0;184.0;871.0;800;986.0;1029.0;-954.0;-370.0;362.0
284.0;340.0;961.0;-251.0;186.0;865.0;801;996.0;1015.0;-951.0;-373.0;351.0
242.0;349.0;934.0;-241.0;184.0;883.0;801;997.0;995.0;-948.0;-371.0;356.0
277.0;348.0;972.0;-221.0;183.0;895.0;802;990.0;1010.0;-948.0;-339.0;314.0
298.0;353.0;935.0;-219.0;184.0;887.0;808;986.0;1020.0;-946.0;-340.0;297.0
275.0;381.0;941.0;-227.0;183.0;858.0;802;985.0;1027.0;-950.0;-330.0;310.0
265.0;359.0;962.0;-213.0;191.0;859.0;797;995.0;1024.0;-945.0;-321.0;297.0
244.0;352.0;961.0;-207.0;189.0;883.0;803;995.0;1026.0;-951.0;-299.0;303.0
252.0;359.0;960.0;-205.0;186.0;888.0;800;1006.0;1031.0;-954.0;-294.0;356.0
245.0;363.0;963.0;-229.0;193.0;856.0;798;988.0;1032.0;-949.0;-303.0;342.0
258.0;369.0;951.0;-208.0;197.0;869.0;804;1006.0;1014.0;-949.0;-302.0;350.0
249.0;370.0;944.0;-215.0;188.0;873.0;803;1016.0;1010.0;-949.0;-294.0;377.0
271.0;355.0;956.0;-237.0;195.0;885.0;801;1013.0;1021.0;-955.0;-336.0;348.0
260.0;359.0;942.0;-217.0;199.0;873.0;803;1010.0;1030.0;-949.0;-322.0;352.0
251.0;368.0;944.0;-214.0;191.0;878.0;803;1005.0;1011.0;-952.0;-319.0;345.0
274.0;360.0;952.0;-231.0;195.0;894.0;802;993.0;1028.0;-949.0;-338.0;341.0
232.0;360.0;962.0;-229.0;190.0;889.0;808;1007.0;1017.0;-949.0;-335.0;336.0
285.0;347.0;925.0;-249.0;200.0;873.0;802;990.0;1026.0;-942.0;-354.0;348.0
284.0;397.0;942.0;-217.0;184.0;872.0;803;1011.0;1013.0;-936.0;-327.0;338.0
274.0;368.0;943.0;-222.0;178.0;857.0;802;990.0;1031.0;-947.0;-317.0;339.0
264.0;359.0;955.0;-239.0;191.0;884.0;803;975.0;999.0;-944.0;-343.0;324.0
245.0;345.0;985.0;-235.0;179.0;881.0;797;1024.0;1021.0;-945.0;-350.0;430.0
243.0;347.0;985.0;-232.0;178.0;895.0;801;1030.0;1021.0;-943.0;-352.0;369.0
274.0;358.0;945.0;-216.0;174.0;893.0;801;1035.0;1018.0;-942.0;-357.0;345.0
283.0;379.0;933.0;-212.0;185.0;907.0;799;955.0;1013.0;-944.0;-371.0;325.0
275.0;370.0;969.0;-229.0;158.0;891.0;799;1013.0;1024.0;-939.0;-295.0;194.0
219.0;271.0;815.0;-218.0;182.0;927.0;1973;1028.0;1301.0;-1173.0;-218.0;141.0
285.0;357.0;968.0;-242.0;163.0;874.0;795;988.0;1020.0;-955.0;-301.0;225.0
306.0;325.0;978.0;-229.0;149.0;872.0;801;1026.0;1030.0;-972.0;-309.0;300.0
297.0;343.0;968.0;-221.0;181.0;868.0;800;1044.0;1012.0;-973.0;-344.0;347.0
294.0;325.0;951.0;-194.0;183.0;888.0;795;1021.0;1011.0;-953.0;-370.0;330.0
296.0;382.0;960.0;-206.0;178.0;876.0;798;1029.0;1022.0;-957.0;-372.0;282.0
286.0;445.0;920.0;-257.0;265.0;810.0;789;1000.0;1023.0;-937.0;-358.0;427.0
270.0;355.0;942.0;-170.0;186.0;873.0;797;991.0;1034.0;-961.0;-270.0;359.0
260.0;334.0;956.0;-217.0;198.0;870.0;804;982.0;992.0;-956.0;-323.0;295.0
243.0;328.0;963.0;-160.0;192.0;880.0;805;1012.0;1040.0;-945.0;-306.0;320.0
264.0;339.0;953.0;-218.0;199.0;867.0;796;1032.0;1021.0;-946.0;-260.0;330.0
234.0;340.0;960.0;-215.0;187.0;861.0;795;1003.0;1030.0;-945.0;-326.0;310.0
249.0;330.0;971.0;-245.0;200.0;886.0;797;1002.0;996.0;-960.0;-307.0;328.0
286.0;341.0;963.0;-221.0;194.0;877.0;797;1023.0;1023.0;-961.0;-303.0;332.0
217.0;368.0;977.0;-227.0;199.0;886.0;799;995.0;1047.0;-950.0;-323.0;314.0
284.0;346.0;956.0;-214.0;204.0;886.0;797;1015.0;1023.0;-954.0;-314.0;292.0
253.0;366.0;976.0;-201.0;200.0;883.0;796;991.0;1021.0;-948.0;-306.0;341.0
242.0;344.0;957.0;-190.0;193.0;890.0;800;987.0;1015.0;-961.0;-312.0;293.0
285.0;459.0;920.0;-273.0;259.0;803.0;789;1023.0;1021.0;-929.0;-361.0;436.0
275.0;408.0;922.0;-254.0;227.0;849.0;798;1021.0;1010.0;-931.0;-362.0;183.0
280.0;451.0;924.0;-256.0;212.0;853.0;798;1019.0;994.0;-930.0;-357.0;185.0
206.0;550.0;925.0;-174.0;283.0;724.0;797;955.0;1030.0;-845.0;-435.0;589.0
205.0;311.0;828.0;-262.0;213.0;811.0;872;892.0;876.0;-768.0;-177.0;302.0
162.0;571.0;892.0;-208.0;259.0;652.0;793;807.0;1009.0;-830.0;-467.0;574.0
100.0;496.0;897.0;-174.0;204.0;662.0;799;895.0;1037.0;-695.0;-548.0;463.0
145.0;568.0;816.0;-140.0;254.0;607.0;804;769.0;1042.0;-735.0;-548.0;588.0
288.0;418.0;926.0;-246.0;212.0;855.0;797;998.0;1003.0;-919.0;-357.0;174.0
321.0;310.0;909.0;-280.0;318.0;925.0;830;973.0;1013.0;-1026.0;-338.0;362.0
296.0;314.0;915.0;-276.0;311.0;849.0;827;941.0;1035.0;-1036.0;-315.0;382.0
315.0;293.0;950.0;-281.0;304.0;822.0;841;954.0;1051.0;-1004.0;-377.0;347.0
295.0;315.0;1042.0;-297.0;282.0;991.0;1145;1103.0;1021.0;-892.0;-382.0;411.0
284.0;453.0;904.0;-281.0;250.0;829.0;788;1001.0;1008.0;-924.0;-373.0;430.0
294.0;458.0;912.0;-270.0;243.0;858.0;786;978.0;1019.0;-922.0;-370.0;401.0
286.0;454.0;906.0;-268.0;236.0;845.0;783;968.0;1046.0;-922.0;-365.0;370.0
276.0;406.0;930.0;-252.0;215.0;843.0;801;1019.0;1014.0;-926.0;-353.0;211.0
259.0;414.0;925.0;-253.0;225.0;860.0;801;987.0;1002.0;-930.0;-379.0;191.0
294.0;458.0;905.0;-269.0;247.0;827.0;785;960.0;1001.0;-919.0;-376.0;360.0
58.0;328.0;785.0;-148.0;299.0;737.0;868;800.0;913.0;-935.0;-172.0;412.0
294.0;454.0;895.0;-270.0;250.0;793.0;786;977.0;996.0;-928.0;-380.0;372.0
282.0;435.0;931.0;-272.0;223.0;840.0;793;975.0;1008.0;-935.0;-385.0;225.0
123.0;524.0;981.0;-190.0;199.0;762.0;804;851.0;1031.0;-706.0;-364.0;263.0
153.0;403.0;941.0;-136.0;82.0;742.0;1037;1028.0;939.0;-888.0;-582.0;235.0
287.0;484.0;922.0;-261.0;242.0;815.0;787;955.0;1001.0;-923.0;-380.0;407.0
234.0;386.0;968.0;-231.0;270.0;830.0;791;880.0;1023.0;-912.0;-412.0;549.0
227.0;407.0;920.0;-237.0;269.0;819.0;777;862.0;1030.0;-911.0;-414.0;524.0
236.0;409.0;906.0;-238.0;261.0;802.0;779;850.0;1033.0;-908.0;-409.0;540.0
136.0;500.0;949.0;-184.0;91.0;706.0;737;936.0;971.0;-820.0;-485.0;456.0
461.0;659.0;850.0;-366.0;-54.0;738.0;801;897.0;959.0;-641.0;-644.0;478.0
243.0;559.0;1348.0;-325.0;202.0;558.0;801;684.0;727.0;-848.0;-571.0;-51.0
123.0;653.0;688.0;-170.0;450.0;458.0;773;488.0;1033.0;-629.0;-332.0;364.0
217.0;545.0;915.0;-292.0;286.0;734.0;792;862.0;938.0;-812.0;-297.0;401.0
222.0;409.0;1026.0;-196.0;330.0;758.0;790;918.0;914.0;-938.0;-258.0;405.0
126.0;346.0;1159.0;-93.0;56.0;965.0;713;1176.0;880.0;-821.0;-210.0;85.0
234.0;387.0;918.0;-231.0;267.0;808.0;788;847.0;1041.0;-910.0;-423.0;557.0
72.0;480.0;647.0;-98.0;274.0;560.0;831;746.0;1067.0;-1076.0;-225.0;-117.0
215.0;426.0;942.0;-225.0;273.0;814.0;787;873.0;1038.0;-913.0;-437.0;565.0
206.0;432.0;931.0;-235.0;265.0;794.0;787;877.0;1020.0;-916.0;-418.0;564.0
226.0;427.0;928.0;-244.0;257.0;818.0;783;857.0;1038.0;-906.0;-397.0;584.0
188.0;399.0;939.0;-199.0;275.0;812.0;776;856.0;1049.0;-932.0;-372.0;571.0
282.0;399.0;896.0;-124.0;301.0;885.0;854;964.0;979.0;-803.0;-449.0;825.0
216.0;437.0;930.0;-195.0;257.0;802.0;784;864.0;1041.0;-909.0;-429.0;592.0
204.0;441.0;947.0;-194.0;239.0;831.0;779;892.0;1048.0;-902.0;-452.0;550.0
224.0;392.0;940.0;-211.0;234.0;818.0;779;891.0;1022.0;-901.0;-436.0;514.0
224.0;389.0;943.0;-231.0;244.0;839.0;782;891.0;1035.0;-910.0;-402.0;526.0
120.0;472.0;1012.0;-208.0;336.0;799.0;775;742.0;1023.0;-872.0;-421.0;555.0
296.0;410.0;964.0;-282.0;142.0;850.0;808;980.0;959.0;-938.0;-331.0;283.0
304.0;446.0;952.0;-267.0;242.0;818.0;788;966.0;1019.0;-928.0;-388.0;427.0
61.0;377.0;745.0;-69.0;322.0;687.0;821;838.0;1002.0;-915.0;-164.0;-40.0
270.0;437.0;925.0;-275.0;226.0;862.0;796;985.0;997.0;-934.0;-380.0;228.0
271.0;456.0;933.0;-258.0;211.0;847.0;795;996.0;995.0;-936.0;-391.0;213.0
296.0;427.0;941.0;-275.0;231.0;834.0;788;991.0;1021.0;-919.0;-388.0;418.0
303.0;442.0;910.0;-287.0;238.0;835.0;784;999.0;1022.0;-920.0;-397.0;432.0
282.0;447.0;913.0;-262.0;220.0;846.0;801;1005.0;996.0;-932.0;-377.0;224.0
279.0;465.0;908.0;-277.0;235.0;815.0;782;1003.0;1018.0;-924.0;-398.0;421.0
289.0;457.0;908.0;-286.0;229.0;809.0;783;971.0;1003.0;-924.0;-397.0;415.0
313.0;446.0;906.0;-257.0;224.0;842.0;802;1024.0;988.0;-932.0;-377.0;204.0
280.0;464.0;898.0;-286.0;226.0;837.0;786;1002.0;1019.0;-918.0;-405.0;398.0
300.0;457.0;914.0;-274.0;237.0;840.0;791;972.0;995.0;-938.0;-400.0;404.0
289.0;465.0;902.0;-258.0;254.0;849.0;786;975.0;1007.0;-955.0;-387.0;379.0
265.0;446.0;927.0;-270.0;261.0;840.0;785;976.0;1007.0;-938.0;-388.0;403.0
265.0;427.0;927.0;-287.0;244.0;839.0;789;971.0;1014.0;-924.0;-390.0;386.0
82.0;481.0;853.0;-52.0;219.0;761.0;809;781.0;1050.0;-821.0;-244.0;502.0
273.0;440.0;923.0;-286.0;221.0;842.0;788;997.0;1003.0;-919.0;-383.0;377.0
268.0;447.0;917.0;-271.0;210.0;847.0;785;996.0;1031.0;-920.0;-375.0;379.0
25.0;544.0;733.0;-72.0;291.0;541.0;785;686.0;1047.0;-671.0;-334.0;381.0
254.0;454.0;911.0;-277.0;215.0;854.0;782;1006.0;1003.0;-916.0;-379.0;379.0
274.0;456.0;923.0;-287.0;239.0;847.0;790;986.0;1026.0;-924.0;-399.0;368.0
294.0;441.0;924.0;-281.0;251.0;830.0;790;978.0;998.0;-926.0;-391.0;362.0
262.0;398.0;924.0;-273.0;253.0;841.0;783;990.0;1022.0;-928.0;-395.0;380.0
281.0;429.0;973.0;-282.0;109.0;823.0;799;1007.0;1066.0;-873.0;-372.0;226.0
138.0;558.0;846.0;-12.0;227.0;846.0;812;835.0;1041.0;-789.0;-334.0;420.0
294.0;438.0;930.0;-266.0;214.0;850.0;781;1015.0;1001.0;-929.0;-362.0;214.0
286.0;466.0;915.0;-259.0;209.0;849.0;798;988.0;1000.0;-919.0;-363.0;204.0
239.0;437.0;927.0;-266.0;212.0;848.0;871;1008.0;1012.0;-935.0;-395.0;95.0
78.0;112.0;1031.0;-334.0;193.0;892.0;807;939.0;765.0;-878.0;-492.0;-43.0
259.0;457.0;914.0;-268.0;242.0;844.0;785;992.0;1024.0;-929.0;-391.0;379.0
286.0;453.0;914.0;-268.0;244.0;844.0;784;975.0;1020.0;-927.0;-388.0;394.0
273.0;424.0;927.0;-266.0;243.0;832.0;786;976.0;1011.0;-924.0;-389.0;400.0
294.0;405.0;929.0;-273.0;242.0;821.0;784;986.0;1011.0;-930.0;-384.0;413.0
285.0;429.0;927.0;-254.0;258.0;828.0;787;994.0;1000.0;-929.0;-383.0;393.0
279.0;457.0;908.0;-264.0;250.0;830.0;792;983.0;1016.0;-933.0;-374.0;402.0
121.0;429.0;944.0;-103.0;513.0;828.0;800;968.0;1038.0;-970.0;-429.0;325.0
414.0;530.0;959.0;-167.0;784.0;854.0;799;1286.0;1035.0;-1034.0;-848.0;561.0
281.0;440.0;895.0;-263.0;250.0;830.0;787;989.0;1014.0;-923.0;-363.0;400.0
269.0;439.0;927.0;-262.0;249.0;821.0;788;972.0;1001.0;-931.0;-364.0;408.0
255.0;458.0;907.0;-264.0;243.0;840.0;786;972.0;1012.0;-936.0;-374.0;379.0
268.0;458.0;923.0;-256.0;242.0;827.0;786;988.0;1013.0;-935.0;-364.0;375.0
277.0;435.0;921.0;-254.0;249.0;835.0;792;969.0;1023.0;-940.0;-355.0;388.0
273.0;440.0;925.0;-263.0;246.0;832.0;789;968.0;1013.0;-936.0;-363.0;407.0
285.0;426.0;921.0;-263.0;249.0;827.0;785;949.0;1009.0;-938.0;-374.0;398.0
-16.0;447.0;745.0;132.0;186.0;984.0;837;1073.0;963.0;-929.0;-92.0;635.0
275.0;444.0;933.0;-259.0;252.0;834.0;784;990.0;1011.0;-932.0;-371.0;390.0
268.0;447.0;905.0;-267.0;248.0;818.0;790;988.0;992.0;-932.0;-380.0;395.0
285.0;446.0;907.0;-264.0;245.0;820.0;790;1000.0;1019.0;-932.0;-380.0;389.0
295.0;397.0;938.0;-288.0;138.0;840.0;805;1025.0;968.0;-917.0;-348.0;303.0
171.0;463.0;933.0;-65.0;282.0;886.0;797;961.0;1048.0;-929.0;-199.0;431.0
173.0;428.0;880.0;-48.0;235.0;914.0;803;1005.0;1014.0;-1028.0;-136.0;560.0
303.0;372.0;928.0;-287.0;138.0;840.0;816;997.0;959.0;-917.0;-357.0;324.0
275.0;382.0;940.0;-237.0;173.0;885.0;807;1015.0;924.0;-957.0;-326.0;335.0
129.0;449.0;986.0;-30.0;264.0;840.0;809;987.0;1022.0;-1033.0;-217.0;486.0
265.0;388.0;940.0;-218.0;162.0;868.0;808;1002.0;955.0;-950.0;-334.0;290.0
-102.0;430.0;1090.0;282.0;333.0;808.0;633;923.0;997.0;-1155.0;-100.0;400.0
265.0;388.0;952.0;-231.0;159.0;878.0;808;1001.0;940.0;-948.0;-329.0;288.0
356.0;526.0;897.0;-314.0;313.0;785.0;723;921.0;959.0;-877.0;-414.0;442.0
265.0;380.0;957.0;-224.0;164.0;874.0;812;1013.0;957.0;-943.0;-331.0;273.0
264.0;359.0;956.0;-222.0;170.0;869.0;808;1010.0;948.0;-942.0;-342.0;279.0
145.0;456.0;790.0;-23.0;507.0;704.0;612;885.0;1309.0;-882.0;-324.0;448.0
182.0;394.0;925.0;-326.0;276.0;838.0;824;967.0;988.0;-885.0;-485.0;358.0
265.0;380.0;942.0;-232.0;166.0;886.0;803;987.0;938.0;-943.0;-331.0;299.0
285.0;370.0;935.0;-224.0;170.0;876.0;812;997.0;950.0;-945.0;-326.0;284.0
157.0;416.0;877.0;-269.0;259.0;827.0;796;996.0;991.0;-835.0;-422.0;327.0
265.0;381.0;940.0;-223.0;169.0;867.0;806;955.0;939.0;-948.0;-327.0;316.0
288.0;373.0;929.0;-228.0;170.0;854.0;808;942.0;940.0;-943.0;-333.0;336.0
292.0;371.0;934.0;-227.0;164.0;839.0;813;1010.0;949.0;-951.0;-340.0;367.0
-67.0;345.0;987.0;28.0;267.0;846.0;419;837.0;1017.0;-917.0;-343.0;544.0
82.0;572.0;1020.0;-133.0;307.0;809.0;830;882.0;949.0;-797.0;-401.0;471.0
288.0;388.0;952.0;-210.0;151.0;853.0;806;999.0;949.0;-958.0;-339.0;345.0
153.0;398.0;886.0;-250.0;279.0;834.0;771;1002.0;999.0;-909.0;-389.0;288.0
122.0;370.0;777.0;-213.0;299.0;933.0;498;1133.0;1039.0;-776.0;-364.0;322.0
268.0;395.0;950.0;-223.0;175.0;864.0;806;1005.0;1000.0;-941.0;-338.0;337.0
217.0;477.0;881.0;-266.0;356.0;772.0;295;979.0;481.0;-828.0;-291.0;393.0
244.0;535.0;858.0;-338.0;13.0;724.0;798;971.0;815.0;-773.0;-676.0;502.0
299.0;416.0;973.0;-220.0;210.0;932.0;662;1036.0;1030.0;-937.0;-241.0;453.0
324.0;442.0;924.0;-207.0;195.0;862.0;807;1002.0;858.0;-904.0;-350.0;392.0
249.0;425.0;962.0;-216.0;190.0;848.0;795;989.0;1361.0;-936.0;-345.0;388.0
295.0;446.0;963.0;-283.0;163.0;897.0;797;1098.0;1041.0;-949.0;-407.0;529.0
263.0;457.0;1059.0;-255.0;314.0;893.0;-2250;1201.0;703.0;-907.0;-433.0;485.0
245.0;459.0;950.0;-188.0;376.0;811.0;705;999.0;1006.0;-908.0;-342.0;289.0
226.0;424.0;906.0;-372.0;475.0;900.0;800;1258.0;970.0;-798.0;-255.0;92.0
189.0;371.0;902.0;-264.0;259.0;898.0;799;987.0;1147.0;-751.0;-282.0;389.0
110.0;232.0;742.0;-224.0;368.0;776.0;748;921.0;453.0;-896.0;-597.0;187.0
202.0;372.0;922.0;-204.0;369.0;877.0;779;1001.0;946.0;-930.0;-323.0;272.0
196.0;356.0;956.0;-301.0;123.0;876.0;807;1018.0;1038.0;-924.0;-395.0;348.0
136.0;359.0;971.0;-312.0;80.0;850.0;801;1068.0;1029.0;-1000.0;-653.0;366.0
162.0;291.0;971.0;-294.0;256.0;926.0;806;1066.0;1155.0;-950.0;-425.0;271.0
221.0;387.0;933.0;-174.0;311.0;854.0;778;1019.0;890.0;-911.0;-288.0;295.0
181.0;359.0;914.0;-160.0;267.0;831.0;795;1009.0;1094.0;-928.0;-276.0;289.0
214.0;347.0;992.0;-136.0;230.0;904.0;785;996.0;955.0;-938.0;-360.0;224.0
-262.0;155.0;1049.0;219.0;210.0;803.0;811;700.0;956.0;-1003.0;27.0;470.0
146.0;326.0;979.0;-136.0;242.0;911.0;808;999.0;972.0;-978.0;-261.0;312.0
151.0;315.0;982.0;-118.0;234.0;903.0;806;1002.0;860.0;-973.0;-271.0;302.0
224.0;514.0;1080.0;-192.0;449.0;770.0;793;835.0;1045.0;-1002.0;-352.0;419.0
-19.0;271.0;785.0;-163.0;429.0;818.0;858;983.0;331.0;-1023.0;-251.0;292.0
195.0;330.0;981.0;-117.0;164.0;873.0;800;1042.0;807.0;-998.0;-294.0;304.0
324.0;436.0;926.0;-277.0;193.0;859.0;788;1006.0;1008.0;-954.0;-369.0;425.0
282.0;431.0;836.0;-81.0;386.0;883.0;636;961.0;1026.0;-912.0;-522.0;381.0
128.0;348.0;972.0;-136.0;235.0;884.0;809;997.0;903.0;-964.0;-278.0;330.0
171.0;326.0;983.0;-125.0;225.0;893.0;809;988.0;1032.0;-948.0;-284.0;332.0
304.0;427.0;917.0;-275.0;160.0;858.0;796;985.0;1040.0;-953.0;-362.0;402.0
338.0;436.0;896.0;-263.0;130.0;850.0;801;994.0;1037.0;-926.0;-379.0;394.0
318.0;436.0;919.0;-289.0;112.0;840.0;793;1003.0;1053.0;-914.0;-388.0;362.0
305.0;456.0;943.0;-287.0;110.0;841.0;803;1023.0;981.0;-894.0;-383.0;385.0
351.0;407.0;943.0;-266.0;128.0;849.0;795;1008.0;987.0;-877.0;-370.0;389.0
331.0;388.0;962.0;-231.0;145.0;862.0;775;997.0;1021.0;-883.0;-353.0;408.0
199.0;357.0;946.0;-168.0;231.0;865.0;810;1009.0;966.0;-962.0;-304.0;298.0
50.0;438.0;915.0;-65.0;248.0;821.0;711;1073.0;1061.0;-989.0;-517.0;437.0
328.0;391.0;960.0;-236.0;158.0;863.0;792;995.0;1021.0;-910.0;-364.0;420.0
171.0;417.0;780.0;-278.0;255.0;786.0;699;967.0;1007.0;-983.0;-314.0;427.0
188.0;339.0;961.0;-155.0;222.0;870.0;810;1013.0;974.0;-965.0;-305.0;302.0
245.0;323.0;946.0;-119.0;203.0;880.0;798;986.0;1025.0;-948.0;-227.0;190.0
220.0;202.0;1005.0;-118.0;131.0;801.0;809;1004.0;999.0;-1085.0;-186.0;196.0
175.0;268.0;968.0;-83.0;153.0;924.0;797;1014.0;1069.0;-1081.0;-274.0;218.0
217.0;340.0;963.0;-159.0;227.0;881.0;811;1021.0;996.0;-960.0;-296.0;314.0
226.0;339.0;970.0;-174.0;228.0;881.0;811;986.0;976.0;-960.0;-303.0;341.0
-265.0;300.0;907.0;-197.0;391.0;841.0;808;786.0;1007.0;-854.0;-409.0;100.0
193.0;357.0;958.0;-180.0;222.0;886.0;807;1017.0;966.0;-958.0;-302.0;312.0
215.0;371.0;970.0;-164.0;213.0;890.0;811;1006.0;974.0;-955.0;-300.0;339.0
205.0;364.0;956.0;-182.0;220.0;903.0;807;997.0;956.0;-962.0;-305.0;350.0
204.0;345.0;979.0;-172.0;221.0;905.0;806;997.0;956.0;-953.0;-304.0;340.0
214.0;310.0;987.0;-162.0;214.0;897.0;805;1016.0;970.0;-960.0;-296.0;318.0
