InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-169.0;-391.0;33.0;-358.0;159.0;25.0;111.0;-254.0
-169.0;-391.0;31.0;-359.0;160.0;25.0;113.0;-254.0
-168.0;-389.0;30.0;-358.0;160.0;26.0;114.0;-254.0
-165.0;-387.0;28.0;-357.0;159.0;27.0;115.0;-254.0
-159.0;-381.0;20.0;-351.0;155.0;31.0;123.0;-256.0
-159.0;-381.0;21.0;-350.0;155.0;30.0;122.0;-256.0
-159.0;-382.0;21.0;-351.0;155.0;30.0;122.0;-256.0
-159.0;-383.0;22.0;-351.0;155.0;29.0;121.0;-256.0
-159.0;-383.0;23.0;-352.0;156.0;28.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;156.0;29.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;157.0;29.0;120.0;-255.0
-158.0;-383.0;24.0;-353.0;157.0;30.0;121.0;-255.0
-160.0;-383.0;23.0;-351.0;157.0;27.0;122.0;-257.0
-159.0;-382.0;23.0;-351.0;157.0;27.0;122.0;-258.0
-159.0;-382.0;22.0;-351.0;157.0;27.0;123.0;-258.0
-159.0;-382.0;21.0;-351.0;158.0;26.0;124.0;-259.0
-158.0;-379.0;12.0;-355.0;162.0;27.0;130.0;-259.0
-156.0;-377.0;11.0;-355.0;163.0;27.0;131.0;-260.0
-154.0;-375.0;11.0;-355.0;162.0;27.0;131.0;-259.0
-152.0;-374.0;10.0;-353.0;161.0;27.0;131.0;-259.0
-150.0;-372.0;11.0;-352.0;159.0;27.0;131.0;-260.0
-149.0;-370.0;10.0;-351.0;158.0;29.0;132.0;-259.0
-65.0;-294.0;75.0;-220.0;53.0;93.0;2.0;-283.0
-70.0;-292.0;77.0;-230.0;62.0;98.0;-11.0;-280.0
-163.0;-373.0;4.0;-346.0;154.0;32.0;138.0;-264.0
46.0;-216.0;82.0;-315.0;124.0;223.0;26.0;-130.0
-150.0;-372.0;13.0;-339.0;145.0;28.0;131.0;-259.0
-151.0;-374.0;14.0;-338.0;143.0;28.0;130.0;-259.0
-292.0;-371.0;40.0;-316.0;119.0;8.0;79.0;-251.0
-73.0;-323.0;69.0;-406.0;98.0;117.0;81.0;-319.0
-123.0;-311.0;139.0;-45.0;-96.0;0.0;4.0;-338.0
-162.0;-376.0;-101.0;-491.0;325.0;108.0;196.0;-349.0
-290.0;-475.0;-175.0;-510.0;451.0;12.0;240.0;-564.0
-312.0;-629.0;589.0;-820.0;309.0;400.0;-449.0;-199.0
-564.0;-506.0;259.0;-731.0;547.0;698.0;-269.0;184.0
-66.0;-297.0;102.0;-36.0;-66.0;180.0;-52.0;-165.0
33.0;-220.0;235.0;-322.0;-47.0;107.0;-429.0;-247.0
-288.0;-41.0;24.0;-270.0;51.0;424.0;-208.0;-341.0
-260.0;-608.0;653.0;-605.0;-59.0;85.0;-605.0;-451.0
-65.0;-301.0;105.0;-209.0;78.0;104.0;-90.0;-260.0
-180.0;-394.0;11.0;-376.0;175.0;8.0;141.0;-277.0
-182.0;-397.0;8.0;-375.0;176.0;6.0;145.0;-279.0
-185.0;-401.0;6.0;-374.0;175.0;4.0;148.0;-281.0
-184.0;-403.0;5.0;-372.0;174.0;1.0;151.0;-281.0
-175.0;-343.0;-171.0;-600.0;652.0;128.0;343.0;-391.0
-377.0;-468.0;-93.0;-34.0;280.0;-561.0;220.0;-110.0
-399.0;-504.0;-598.0;-336.0;725.0;-812.0;844.0;-658.0
-294.0;-270.0;31.0;-276.0;191.0;-94.0;-51.0;-505.0
-243.0;-465.0;-199.0;-634.0;629.0;472.0;273.0;-377.0
-58.0;-267.0;131.0;-3.0;-101.0;252.0;-87.0;-81.0
161.0;-155.0;51.0;-194.0;36.0;323.0;57.0;-47.0
51.0;-160.0;182.0;15.0;-168.0;359.0;-103.0;-28.0
-347.0;-337.0;-216.0;-528.0;331.0;323.0;142.0;-393.0
-377.0;-387.0;-78.0;-344.0;208.0;125.0;154.0;-236.0
-292.0;-379.0;38.0;-284.0;113.0;373.0;25.0;-236.0
-267.0;-344.0;2.0;-203.0;0.0;174.0;114.0;-241.0
103.0;-331.0;-210.0;-441.0;333.0;20.0;59.0;-359.0
-134.0;-339.0;-23.0;-478.0;210.0;30.0;202.0;-335.0
-318.0;-397.0;-554.0;-524.0;743.0;-762.0;618.0;-583.0
-302.0;-203.0;-494.0;-191.0;423.0;-692.0;427.0;-342.0
-355.0;-510.0;76.0;-90.0;-6.0;273.0;-129.0;-157.0
-40.0;-346.0;90.0;-227.0;2.0;114.0;49.0;-267.0
87.0;-180.0;132.0;-137.0;-24.0;294.0;-31.0;-108.0
64.0;-304.0;46.0;-274.0;121.0;106.0;32.0;-304.0
-50.0;-351.0;80.0;-215.0;-6.0;112.0;61.0;-272.0
-507.0;-630.0;-483.0;-693.0;817.0;-696.0;674.0;-768.0
-195.0;-419.0;-38.0;-404.0;218.0;-35.0;191.0;-307.0
-62.0;-356.0;67.0;-207.0;-6.0;109.0;77.0;-278.0
109.0;-226.0;64.0;-168.0;16.0;288.0;17.0;-161.0
24.0;-113.0;384.0;84.0;-462.0;210.0;-202.0;-1.0
-183.0;-403.0;3.0;-371.0;173.0;-5.0;152.0;-284.0
-194.0;-418.0;-19.0;-388.0;195.0;-22.0;163.0;-296.0
-349.0;-487.0;-264.0;-513.0;446.0;-240.0;392.0;-638.0
-71.0;-361.0;57.0;-211.0;-1.0;108.0;100.0;-281.0
-76.0;-365.0;52.0;-224.0;10.0;109.0;125.0;-282.0
398.0;604.0;25.0;376.0;-207.0;-848.0;-158.0;-10.0
-357.0;-380.0;-68.0;-334.0;192.0;124.0;133.0;-209.0
-337.0;-376.0;-45.0;-309.0;171.0;154.0;112.0;-173.0
17.0;-250.0;147.0;-314.0;-9.0;61.0;62.0;-239.0
-332.0;-399.0;-11.0;-333.0;175.0;279.0;130.0;-303.0
-302.0;-547.0;79.0;-309.0;82.0;915.0;76.0;146.0
-65.0;-305.0;120.0;-178.0;8.0;130.0;-29.0;-261.0
-380.0;-383.0;37.0;-317.0;123.0;-32.0;83.0;-268.0
84.0;-201.0;-71.0;-251.0;188.0;273.0;128.0;-110.0
-131.0;-299.0;273.0;-251.0;-94.0;8.0;-152.0;-220.0
-71.0;-309.0;107.0;-167.0;0.0;110.0;-23.0;-277.0
-10.0;-237.0;60.0;-242.0;79.0;690.0;-6.0;-119.0
-71.0;-307.0;88.0;-168.0;6.0;98.0;2.0;-287.0
195.0;-43.0;298.0;150.0;-308.0;409.0;-230.0;43.0
-251.0;-443.0;16.0;-308.0;149.0;22.0;76.0;-410.0
-176.0;-400.0;7.0;-361.0;166.0;-1.0;135.0;-276.0
116.0;-171.0;121.0;-296.0;107.0;269.0;-46.0;-64.0
0.0;-203.0;214.0;-342.0;70.0;296.0;-220.0;-87.0
-57.0;-358.0;-103.0;-407.0;230.0;400.0;188.0;-128.0
-146.0;-275.0;62.0;-225.0;71.0;456.0;12.0;-142.0
-104.0;-256.0;60.0;-253.0;88.0;642.0;19.0;-180.0
334.0;529.0;302.0;614.0;-492.0;214.0;-455.0;624.0
-35.0;-302.0;401.0;-660.0;267.0;176.0;-310.0;-239.0
1.0;-269.0;78.0;-439.0;215.0;156.0;-21.0;-210.0
-31.0;-177.0;138.0;-135.0;-100.0;351.0;37.0;-69.0
-29.0;-276.0;96.0;-367.0;26.0;188.0;66.0;-276.0
-47.0;-293.0;86.0;-379.0;49.0;164.0;72.0;-292.0
-62.0;-309.0;78.0;-393.0;73.0;140.0;77.0;-306.0
-164.0;-314.0;109.0;-251.0;69.0;125.0;-81.0;-285.0
-158.0;-311.0;104.0;-210.0;36.0;101.0;-50.0;-302.0
-69.0;-361.0;42.0;-436.0;166.0;30.0;101.0;-332.0
-56.0;-245.0;122.0;-287.0;75.0;39.0;-61.0;-279.0
6.0;-288.0;128.0;-388.0;93.0;-20.0;79.0;-308.0
-41.0;-254.0;181.0;42.0;-167.0;184.0;-110.0;-163.0
-55.0;-438.0;57.0;-141.0;42.0;308.0;-30.0;-342.0
118.0;416.0;77.0;402.0;-255.0;-81.0;-204.0;330.0
-165.0;-315.0;105.0;-226.0;50.0;110.0;-63.0;-298.0
11.0;-190.0;160.0;-398.0;160.0;308.0;-109.0;-124.0
519.0;543.0;550.0;579.0;-803.0;827.0;-687.0;718.0
-439.0;-583.0;-145.0;-564.0;682.0;417.0;307.0;-449.0
-1.0;456.0;24.0;381.0;-197.0;-472.0;-135.0;13.0
133.0;-123.0;182.0;-262.0;-1.0;318.0;-38.0;-58.0
-23.0;-318.0;175.0;-127.0;-82.0;661.0;-66.0;187.0
113.0;-162.0;198.0;-174.0;-43.0;253.0;-193.0;-151.0
-120.0;-389.0;68.0;-247.0;64.0;335.0;27.0;-284.0
-139.0;-454.0;-67.0;-395.0;254.0;292.0;165.0;-364.0
241.0;232.0;503.0;187.0;-498.0;739.0;-549.0;358.0
-134.0;-304.0;109.0;-169.0;2.0;78.0;-26.0;-310.0
