Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
943.0;-205.0;-217.0;1.0;464.0;178;683.0;-190.0;-328.0;-29.0;156.0;-954.0;300.0
947.0;-215.0;-196.0;-5.0;464.0;178;683.0;-197.0;-335.0;-1.0;155.0;-938.0;315.0
843.0;-379.0;-39.0;142.0;613.0;-172;537.0;-570.0;-572.0;217.0;-307.0;-920.0;318.0
817.0;-383.0;-45.0;149.0;647.0;-172;527.0;-553.0;-556.0;269.0;-320.0;-899.0;345.0
812.0;-383.0;-42.0;160.0;623.0;-172;517.0;-559.0;-536.0;30.0;-340.0;-809.0;338.0
839.0;-448.0;-64.0;163.0;557.0;-172;507.0;-565.0;-540.0;0.0;-353.0;-773.0;320.0
822.0;-333.0;-90.0;166.0;514.0;-172;499.0;-540.0;-551.0;-45.0;-371.0;-839.0;320.0
858.0;-321.0;-98.0;170.0;472.0;-172;493.0;-526.0;-549.0;41.0;-390.0;-818.0;327.0
863.0;-311.0;-115.0;174.0;456.0;-172;491.0;-518.0;-532.0;-31.0;-406.0;-841.0;297.0
890.0;-304.0;-135.0;178.0;473.0;-172;493.0;-511.0;-514.0;38.0;-427.0;-877.0;315.0
873.0;-277.0;-142.0;180.0;504.0;-173;496.0;-499.0;-504.0;39.0;-441.0;-895.0;282.0
949.0;-256.0;-4.0;293.0;397.0;-170;450.0;69.0;-143.0;99.0;-353.0;-930.0;1.0
842.0;-236.0;-63.0;313.0;357.0;-169;429.0;147.0;4.0;65.0;-336.0;-973.0;80.0
823.0;-137.0;157.0;406.0;249.0;-170;265.0;332.0;137.0;2.0;-365.0;-1017.0;304.0
964.0;-74.0;-63.0;-365.0;238.0;-164;502.0;-582.0;-513.0;-40.0;524.0;-930.0;170.0
854.0;-185.0;-53.0;-193.0;409.0;-180;402.0;-712.0;-292.0;79.0;355.0;-1102.0;291.0
932.0;-221.0;66.0;-447.0;656.0;-172;425.0;-851.0;-575.0;258.0;433.0;-1160.0;395.0
958.0;28.0;-184.0;-147.0;561.0;-194;428.0;-979.0;-263.0;64.0;175.0;-1006.0;286.0
927.0;-155.0;-125.0;-171.0;426.0;-179;408.0;-703.0;-282.0;169.0;329.0;-904.0;279.0
839.0;-38.0;509.0;-69.0;189.0;-179;19.0;-271.0;-351.0;874.0;-500.0;-917.0;39.0
794.0;-138.0;305.0;-154.0;571.0;-179;287.0;-477.0;-83.0;415.0;-344.0;-818.0;145.0
834.0;-138.0;314.0;-150.0;561.0;-179;286.0;-475.0;-75.0;154.0;-344.0;-818.0;158.0
835.0;-160.0;326.0;-148.0;562.0;-180;286.0;-478.0;-66.0;0.0;-339.0;-819.0;183.0
826.0;-136.0;338.0;-146.0;603.0;-179;289.0;-477.0;-61.0;59.0;-335.0;-808.0;188.0
512.0;-71.0;561.0;54.0;479.0;-174;-777.0;-211.0;99.0;884.0;-615.0;-586.0;67.0
809.0;-158.0;403.0;-143.0;566.0;-179;289.0;-459.0;-30.0;493.0;-319.0;-842.0;164.0
828.0;-161.0;409.0;-145.0;566.0;-179;291.0;-455.0;-25.0;504.0;-313.0;-843.0;173.0
831.0;-176.0;417.0;-146.0;571.0;-180;291.0;-452.0;-23.0;457.0;-313.0;-832.0;173.0
913.0;-206.0;452.0;-146.0;376.0;-179;310.0;-406.0;5.0;-35.0;331.0;-950.0;224.0
902.0;-201.0;452.0;-143.0;392.0;-179;307.0;-406.0;7.0;-61.0;328.0;-951.0;212.0
902.0;-174.0;164.0;-74.0;469.0;155;228.0;-483.0;-263.0;48.0;270.0;-943.0;285.0
878.0;-114.0;220.0;-67.0;434.0;155;206.0;-472.0;-284.0;63.0;248.0;-991.0;347.0
870.0;-142.0;209.0;-68.0;439.0;155;200.0;-472.0;-280.0;28.0;245.0;-1000.0;397.0
882.0;-150.0;202.0;-65.0;430.0;155;195.0;-470.0;-281.0;33.0;237.0;-1005.0;375.0
929.0;-171.0;79.0;-82.0;365.0;155;196.0;-448.0;-251.0;26.0;273.0;-999.0;250.0
1034.0;-291.0;297.0;-404.0;226.0;180;377.0;-634.0;-553.0;40.0;550.0;-943.0;28.0
964.0;-361.0;375.0;-451.0;302.0;-155;560.0;-574.0;-622.0;359.0;412.0;-832.0;42.0
887.0;-525.0;340.0;-334.0;550.0;172;538.0;-407.0;-507.0;148.0;606.0;-746.0;103.0
1062.0;-476.0;118.0;-372.0;350.0;164;535.0;-497.0;-454.0;148.0;615.0;-735.0;13.0
941.0;-369.0;162.0;-200.0;461.0;164;582.0;-541.0;-397.0;244.0;395.0;-820.0;174.0
816.0;-372.0;-340.0;-35.0;539.0;155;357.0;-597.0;-101.0;59.0;319.0;-1301.0;320.0
731.0;-213.0;-349.0;-38.0;564.0;155;339.0;-601.0;-100.0;-25.0;304.0;-1266.0;354.0
767.0;-35.0;-358.0;-42.0;594.0;155;328.0;-608.0;-101.0;-51.0;288.0;-1100.0;363.0
804.0;-152.0;-436.0;-91.0;507.0;174;338.0;-696.0;-99.0;-538.0;175.0;-1076.0;501.0
733.0;-62.0;-394.0;-37.0;500.0;155;302.0;-612.0;-94.0;-22.0;262.0;-990.0;340.0
775.0;-6.0;-410.0;-34.0;479.0;155;296.0;-613.0;-93.0;43.0;256.0;-945.0;402.0
777.0;5.0;-425.0;-27.0;490.0;155;294.0;-617.0;-89.0;-25.0;255.0;-929.0;422.0
762.0;16.0;-432.0;-23.0;496.0;155;299.0;-621.0;-89.0;27.0;254.0;-951.0;413.0
774.0;7.0;-440.0;-21.0;494.0;155;302.0;-628.0;-87.0;4.0;260.0;-959.0;429.0
826.0;9.0;-467.0;-26.0;560.0;155;306.0;-623.0;-89.0;16.0;263.0;-934.0;428.0
855.0;-11.0;-482.0;-23.0;627.0;155;313.0;-623.0;-89.0;158.0;269.0;-920.0;348.0
813.0;-6.0;-495.0;-25.0;633.0;156;325.0;-629.0;-95.0;165.0;273.0;-928.0;299.0
818.0;-23.0;-490.0;-28.0;615.0;153;343.0;-641.0;-98.0;95.0;275.0;-884.0;301.0
890.0;-209.0;450.0;-140.0;390.0;-179;308.0;-407.0;7.0;-39.0;324.0;-952.0;199.0
966.0;-381.0;-469.0;-69.0;489.0;-177;537.0;-764.0;-177.0;-102.0;188.0;-908.0;248.0
816.0;-168.0;422.0;-150.0;578.0;-180;292.0;-449.0;-18.0;388.0;-310.0;-825.0;182.0
816.0;-168.0;428.0;-152.0;573.0;-179;292.0;-442.0;-14.0;330.0;-307.0;-839.0;172.0
891.0;-206.0;449.0;-139.0;385.0;-179;308.0;-408.0;6.0;-25.0;321.0;-958.0;209.0
895.0;-202.0;447.0;-136.0;376.0;-179;308.0;-409.0;6.0;-54.0;319.0;-960.0;210.0
816.0;-163.0;435.0;-156.0;561.0;-179;293.0;-437.0;-12.0;302.0;-302.0;-838.0;172.0
816.0;-167.0;441.0;-156.0;570.0;-179;294.0;-432.0;-8.0;304.0;-302.0;-832.0;176.0
816.0;-160.0;444.0;-156.0;579.0;-179;293.0;-434.0;-6.0;356.0;-298.0;-844.0;182.0
826.0;-165.0;447.0;-159.0;550.0;-180;292.0;-432.0;-5.0;357.0;-298.0;-840.0;189.0
948.0;-146.0;-378.0;140.0;233.0;184;649.0;-11.0;-108.0;37.0;532.0;-921.0;57.0
981.0;-257.0;-422.0;249.0;314.0;176;535.0;-22.0;-11.0;50.0;345.0;-910.0;18.0
1038.0;-400.0;-357.0;295.0;280.0;178;477.0;-20.0;81.0;98.0;250.0;-835.0;1.0
1141.0;-229.0;-674.0;319.0;407.0;61;282.0;43.0;192.0;133.0;181.0;-852.0;-92.0
970.0;-639.0;-311.0;139.0;394.0;180;596.0;131.0;122.0;432.0;714.0;-656.0;221.0
972.0;-414.0;-439.0;259.0;387.0;178;623.0;-130.0;285.0;30.0;260.0;-815.0;177.0
795.0;-234.0;-669.0;274.0;276.0;133;329.0;71.0;134.0;210.0;220.0;-754.0;-36.0
799.0;-191.0;-783.0;234.0;510.0;211;317.0;271.0;186.0;86.0;-77.0;-804.0;414.0
944.0;-107.0;-562.0;228.0;438.0;-176;597.0;317.0;6.0;371.0;258.0;-1010.0;399.0
827.0;-156.0;448.0;-158.0;555.0;-180;293.0;-426.0;-6.0;390.0;-298.0;-839.0;179.0
820.0;-174.0;454.0;-163.0;573.0;-180;299.0;-427.0;-8.0;435.0;-285.0;-834.0;172.0
886.0;-204.0;396.0;-108.0;426.0;-179;335.0;-443.0;-14.0;-48.0;285.0;-900.0;207.0
879.0;-191.0;387.0;-108.0;431.0;-179;338.0;-447.0;-22.0;-58.0;290.0;-892.0;219.0
939.0;-257.0;269.0;-145.0;402.0;-179;350.0;-480.0;-141.0;8.0;414.0;-1053.0;203.0
930.0;-233.0;256.0;-150.0;415.0;-179;365.0;-481.0;-155.0;-29.0;384.0;-1008.0;192.0
796.0;-218.0;-428.0;315.0;596.0;179;505.0;67.0;-74.0;117.0;256.0;-957.0;409.0
836.0;-163.0;480.0;-170.0;557.0;-179;298.0;-400.0;10.0;434.0;-282.0;-840.0;174.0
939.0;-231.0;244.0;-151.0;509.0;-179;379.0;-482.0;-168.0;-56.0;355.0;-925.0;212.0
816.0;-252.0;-488.0;314.0;552.0;179;542.0;-34.0;-16.0;84.0;286.0;-910.0;380.0
838.0;-230.0;-500.0;297.0;535.0;179;575.0;-90.0;91.0;110.0;315.0;-962.0;353.0
900.0;-204.0;-660.0;258.0;457.0;179;641.0;-189.0;186.0;328.0;373.0;-967.0;273.0
936.0;-178.0;-559.0;276.0;480.0;179;609.0;-154.0;142.0;-17.0;342.0;-963.0;300.0
947.0;-196.0;-761.0;110.0;440.0;178;733.0;36.0;128.0;80.0;353.0;-989.0;184.0
949.0;-203.0;-414.0;193.0;390.0;178;686.0;-75.0;236.0;26.0;405.0;-998.0;264.0
828.0;-161.0;483.0;-166.0;548.0;-180;299.0;-396.0;11.0;415.0;-282.0;-844.0;163.0
830.0;-159.0;487.0;-168.0;556.0;-180;297.0;-394.0;10.0;401.0;-281.0;-847.0;163.0
832.0;-161.0;488.0;-169.0;545.0;-179;296.0;-390.0;13.0;427.0;-283.0;-845.0;173.0
807.0;-162.0;491.0;-168.0;586.0;-179;296.0;-387.0;13.0;424.0;-283.0;-847.0;175.0
921.0;-258.0;230.0;-154.0;532.0;-179;389.0;-486.0;-182.0;99.0;328.0;-859.0;210.0
956.0;-299.0;223.0;-157.0;485.0;-179;390.0;-488.0;-192.0;37.0;308.0;-855.0;227.0
986.0;-299.0;216.0;-161.0;555.0;-179;391.0;-490.0;-206.0;146.0;303.0;-817.0;221.0
823.0;-162.0;493.0;-172.0;558.0;-179;295.0;-386.0;14.0;439.0;-282.0;-852.0;180.0
834.0;-155.0;500.0;-174.0;551.0;-180;296.0;-375.0;17.0;429.0;-281.0;-846.0;166.0
830.0;-159.0;502.0;-174.0;558.0;-179;295.0;-376.0;16.0;448.0;-280.0;-849.0;170.0
876.0;-340.0;8.0;372.0;519.0;177;396.0;-61.0;55.0;247.0;-334.0;-908.0;417.0
884.0;-331.0;12.0;374.0;511.0;177;394.0;-61.0;53.0;220.0;-334.0;-908.0;417.0
875.0;-326.0;11.0;371.0;523.0;177;396.0;-58.0;55.0;180.0;-332.0;-907.0;419.0
864.0;-333.0;8.0;372.0;514.0;177;395.0;-57.0;55.0;191.0;-333.0;-906.0;414.0
930.0;-575.0;-150.0;439.0;492.0;178;288.0;-180.0;102.0;-141.0;-55.0;-640.0;271.0
422.0;-630.0;24.0;663.0;764.0;-174;-45.0;142.0;400.0;28.0;-214.0;-549.0;601.0
911.0;-364.0;-124.0;435.0;467.0;179;307.0;-124.0;122.0;-25.0;-45.0;-700.0;234.0
692.0;-501.0;-87.0;299.0;358.0;172;119.0;81.0;146.0;-193.0;21.0;-470.0;468.0
873.0;-337.0;8.0;371.0;514.0;177;395.0;-56.0;55.0;153.0;-332.0;-906.0;431.0
873.0;-336.0;5.0;371.0;495.0;177;392.0;-52.0;56.0;166.0;-334.0;-904.0;421.0
859.0;-173.0;-523.0;84.0;430.0;-188;519.0;-607.0;-48.0;-120.0;124.0;-977.0;390.0
892.0;-332.0;2.0;371.0;494.0;177;394.0;-49.0;54.0;186.0;-333.0;-897.0;403.0
1259.0;-325.0;-204.0;-22.0;442.0;44;1015.0;-803.0;-375.0;1495.0;-20.0;-1041.0;98.0
863.0;-278.0;-518.0;77.0;424.0;79;531.0;-616.0;-58.0;-389.0;123.0;-804.0;24.0
831.0;-238.0;-510.0;63.0;354.0;153;559.0;-645.0;-83.0;129.0;137.0;-762.0;76.0
811.0;-250.0;-505.0;58.0;381.0;135;568.0;-656.0;-91.0;304.0;137.0;-734.0;40.0
872.0;-268.0;-500.0;49.0;370.0;72;572.0;-663.0;-101.0;355.0;138.0;-749.0;39.0
926.0;-264.0;-495.0;44.0;398.0;60;580.0;-670.0;-108.0;308.0;140.0;-773.0;46.0
882.0;-332.0;10.0;372.0;487.0;177;391.0;-49.0;53.0;191.0;-333.0;-900.0;412.0
1009.0;160.0;439.0;-157.0;307.0;179;757.0;-107.0;-356.0;161.0;-17.0;-1022.0;-170.0
1004.0;168.0;294.0;-38.0;185.0;-169;913.0;-49.0;-267.0;-65.0;5.0;-1089.0;-174.0
966.0;242.0;277.0;-51.0;103.0;-169;933.0;-79.0;-286.0;27.0;-98.0;-1051.0;-289.0
927.0;-22.0;271.0;-144.0;363.0;-177;943.0;-442.0;-502.0;128.0;338.0;-1011.0;10.0
935.0;-336.0;202.0;-163.0;495.0;-179;389.0;-495.0;-220.0;32.0;311.0;-841.0;209.0
757.0;-280.0;-1205.0;502.0;555.0;-177;421.0;-505.0;87.0;-29.0;-394.0;-812.0;313.0
948.0;-120.0;-936.0;543.0;277.0;159;384.0;-939.0;169.0;-43.0;-642.0;-919.0;136.0
809.0;-190.0;-587.0;175.0;457.0;-177;563.0;-447.0;-302.0;66.0;-377.0;-916.0;195.0
922.0;-162.0;-578.0;151.0;466.0;-177;599.0;-446.0;-330.0;124.0;-330.0;-933.0;191.0
903.0;-161.0;-565.0;141.0;493.0;-177;623.0;-451.0;-335.0;40.0;-300.0;-938.0;213.0
913.0;-175.0;-557.0;136.0;501.0;-177;641.0;-452.0;-339.0;91.0;-272.0;-954.0;137.0
919.0;-191.0;-545.0;130.0;514.0;-177;656.0;-460.0;-350.0;105.0;-239.0;-968.0;121.0
887.0;-170.0;-541.0;129.0;534.0;-177;671.0;-461.0;-356.0;111.0;-202.0;-993.0;118.0
891.0;-178.0;-538.0;128.0;509.0;-177;682.0;-458.0;-358.0;82.0;-160.0;-984.0;126.0
902.0;-114.0;-539.0;124.0;481.0;-176;684.0;-460.0;-361.0;71.0;-122.0;-988.0;143.0
901.0;-85.0;-541.0;120.0;481.0;-176;690.0;-462.0;-364.0;88.0;-87.0;-978.0;193.0
948.0;-84.0;-836.0;156.0;285.0;-177;868.0;-383.0;-134.0;99.0;-28.0;-970.0;111.0
943.0;-99.0;-515.0;125.0;405.0;-176;692.0;-478.0;-389.0;129.0;-54.0;-957.0;195.0
721.0;-252.0;37.0;312.0;440.0;-172;590.0;-10.0;-63.0;-438.0;-356.0;-749.0;248.0
882.0;-339.0;5.0;370.0;503.0;177;391.0;-47.0;52.0;154.0;-337.0;-902.0;405.0
870.0;-340.0;1.0;370.0;495.0;177;390.0;-43.0;54.0;147.0;-338.0;-902.0;404.0
958.0;-342.0;191.0;-164.0;284.0;-179;378.0;-500.0;-236.0;227.0;312.0;-842.0;247.0
906.0;-483.0;78.0;-171.0;465.0;164;603.0;-534.0;-364.0;215.0;378.0;-741.0;217.0
1060.0;-240.0;-490.0;40.0;411.0;67;584.0;-676.0;-115.0;362.0;142.0;-811.0;19.0
661.0;-76.0;-253.0;-241.0;272.0;-55;1388.0;-1376.0;-636.0;-136.0;341.0;-831.0;142.0
874.0;-336.0;2.0;369.0;504.0;177;388.0;-42.0;48.0;140.0;-341.0;-904.0;394.0
868.0;-329.0;0.0;367.0;510.0;177;388.0;-41.0;49.0;139.0;-345.0;-904.0;413.0
865.0;-328.0;-2.0;368.0;519.0;177;387.0;-36.0;49.0;140.0;-343.0;-914.0;411.0
879.0;-302.0;-2.0;365.0;493.0;177;385.0;-33.0;47.0;146.0;-341.0;-909.0;393.0
756.0;-224.0;217.0;160.0;593.0;176;333.0;181.0;-65.0;-97.0;-446.0;-786.0;299.0
895.0;-306.0;-18.0;364.0;521.0;177;385.0;-26.0;46.0;116.0;-340.0;-916.0;407.0
865.0;109.0;237.0;-189.0;354.0;-149;188.0;-549.0;-389.0;259.0;291.0;-978.0;65.0
954.0;200.0;83.0;-187.0;412.0;210;117.0;-595.0;-364.0;381.0;369.0;-965.0;-15.0
881.0;-310.0;-22.0;365.0;512.0;177;382.0;-24.0;42.0;161.0;-344.0;-909.0;414.0
905.0;-324.0;-20.0;367.0;486.0;177;384.0;-18.0;42.0;158.0;-343.0;-888.0;409.0
897.0;-320.0;-25.0;369.0;494.0;177;386.0;-14.0;39.0;156.0;-339.0;-928.0;400.0
873.0;-365.0;-28.0;371.0;494.0;177;387.0;-10.0;44.0;164.0;-334.0;-922.0;387.0
822.0;-505.0;-33.0;449.0;478.0;219;192.0;201.0;232.0;230.0;-260.0;-756.0;242.0
878.0;-165.0;-370.0;640.0;642.0;154;327.0;157.0;380.0;127.0;-496.0;-965.0;423.0
878.0;-292.0;-62.0;371.0;526.0;177;381.0;6.0;14.0;192.0;-305.0;-922.0;383.0
288.0;-86.0;-749.0;617.0;446.0;-178;-349.0;-184.0;570.0;105.0;-564.0;-497.0;142.0
827.0;110.0;-607.0;568.0;502.0;-176;-15.0;-93.0;315.0;629.0;-176.0;-1007.0;241.0
674.0;-306.0;-85.0;326.0;509.0;-173;164.0;19.0;40.0;477.0;-369.0;-761.0;410.0
689.0;-421.0;154.0;331.0;395.0;-177;34.0;-22.0;131.0;484.0;-159.0;-640.0;443.0
771.0;-426.0;-190.0;470.0;630.0;-178;379.0;136.0;223.0;362.0;-380.0;-843.0;552.0
559.0;-151.0;-43.0;78.0;506.0;-179;-4.0;208.0;287.0;868.0;-473.0;-693.0;182.0
673.0;-104.0;256.0;224.0;414.0;-179;-424.0;84.0;331.0;837.0;-641.0;-713.0;183.0
988.0;-282.0;217.0;311.0;337.0;-173;233.0;-72.0;-24.0;219.0;-255.0;-775.0;112.0
998.0;-286.0;188.0;304.0;250.0;-173;252.0;-83.0;-44.0;218.0;-229.0;-788.0;138.0
693.0;-598.0;-404.0;74.0;731.0;-174;506.0;-231.0;56.0;89.0;95.0;-661.0;728.0
616.0;-596.0;-383.0;92.0;725.0;-175;502.0;-209.0;42.0;47.0;50.0;-631.0;640.0
908.0;-255.0;-440.0;170.0;396.0;177;634.0;-566.0;-463.0;-15.0;-130.0;-931.0;281.0
891.0;-245.0;-430.0;164.0;419.0;177;637.0;-571.0;-467.0;-48.0;-119.0;-936.0;277.0
893.0;-239.0;-422.0;158.0;424.0;177;643.0;-581.0;-472.0;-10.0;-106.0;-938.0;299.0
900.0;-222.0;-427.0;146.0;426.0;177;651.0;-597.0;-482.0;-6.0;-91.0;-954.0;297.0
837.0;-158.0;503.0;-175.0;571.0;-179;294.0;-375.0;18.0;445.0;-280.0;-849.0;166.0
730.0;-467.0;-311.0;415.0;609.0;177;369.0;100.0;223.0;5.0;-316.0;-807.0;731.0
1069.0;29.0;-570.0;62.0;421.0;-173;113.0;-414.0;-54.0;132.0;-191.0;-856.0;159.0
902.0;-287.0;-734.0;454.0;390.0;167;366.0;-154.0;27.0;46.0;-485.0;-929.0;156.0
807.0;-311.0;-212.0;21.0;399.0;164;277.0;-779.0;-115.0;30.0;83.0;-1050.0;287.0
775.0;-143.0;-195.0;17.0;398.0;189;278.0;-811.0;-108.0;134.0;91.0;-928.0;275.0
626.0;-462.0;-206.0;-182.0;612.0;173;305.0;-803.0;-290.0;415.0;110.0;-652.0;27.0
921.0;-259.0;-119.0;264.0;437.0;171;527.0;-81.0;-83.0;50.0;-244.0;-946.0;259.0
913.0;-303.0;-126.0;276.0;472.0;171;513.0;-78.0;-66.0;103.0;-264.0;-932.0;249.0
915.0;-329.0;-131.0;292.0;466.0;171;500.0;-75.0;-42.0;147.0;-283.0;-922.0;250.0
897.0;-347.0;-135.0;308.0;510.0;171;487.0;-73.0;-20.0;102.0;-297.0;-898.0;250.0
899.0;-367.0;-135.0;319.0;548.0;171;472.0;-76.0;1.0;99.0;-306.0;-877.0;249.0
842.0;-509.0;-220.0;479.0;318.0;174;374.0;44.0;331.0;134.0;-360.0;-870.0;165.0
804.0;-433.0;-161.0;382.0;562.0;171;427.0;-122.0;69.0;104.0;-325.0;-814.0;375.0
807.0;-416.0;-167.0;400.0;533.0;170;426.0;-126.0;54.0;126.0;-314.0;-853.0;422.0
741.0;-522.0;-203.0;407.0;571.0;170;401.0;-131.0;24.0;519.0;-424.0;-713.0;525.0
819.0;-369.0;-154.0;406.0;577.0;170;427.0;-144.0;50.0;-51.0;-315.0;-897.0;490.0
498.0;-90.0;-105.0;130.0;768.0;180;262.0;24.0;-127.0;-70.0;-140.0;-875.0;600.0
846.0;-472.0;-155.0;420.0;558.0;171;428.0;-145.0;47.0;-173.0;-332.0;-850.0;510.0
644.0;-590.0;-376.0;466.0;701.0;177;266.0;16.0;261.0;-16.0;-364.0;-671.0;617.0
951.0;-305.0;151.0;301.0;319.0;-173;277.0;-85.0;-56.0;217.0;-198.0;-821.0;145.0
987.0;-292.0;118.0;299.0;304.0;-173;309.0;-85.0;-67.0;173.0;-166.0;-841.0;115.0
765.0;-454.0;-157.0;483.0;556.0;174;319.0;204.0;361.0;338.0;-406.0;-793.0;573.0
826.0;-155.0;503.0;-174.0;561.0;-179;294.0;-373.0;19.0;443.0;-281.0;-849.0;171.0
806.0;56.0;110.0;107.0;255.0;-192;653.0;1.0;-138.0;70.0;-35.0;-949.0;182.0
832.0;21.0;131.0;114.0;202.0;-187;637.0;7.0;-134.0;37.0;-42.0;-956.0;107.0
900.0;-282.0;-171.0;174.0;579.0;-174;-34.0;-470.0;-41.0;109.0;-516.0;-864.0;516.0
477.0;6.0;62.0;13.0;428.0;-171;-824.0;-169.0;-70.0;881.0;-625.0;-548.0;22.0
844.0;-257.0;-191.0;155.0;486.0;-173;15.0;-434.0;-62.0;70.0;-514.0;-921.0;368.0
951.0;-327.0;400.0;-162.0;338.0;-165;649.0;-189.0;-386.0;270.0;6.0;-1099.0;206.0
1342.0;-247.0;361.0;-237.0;349.0;-175;478.0;-146.0;-447.0;554.0;150.0;-809.0;57.0
876.0;2.0;161.0;119.0;197.0;110;620.0;22.0;-128.0;70.0;-49.0;-987.0;57.0
866.0;-284.0;401.0;-202.0;418.0;-178;667.0;-236.0;-415.0;236.0;129.0;-630.0;270.0
854.0;-267.0;407.0;-256.0;634.0;-174;728.0;-384.0;-499.0;242.0;353.0;-869.0;248.0
863.0;-21.0;189.0;126.0;203.0;213;592.0;38.0;-121.0;-1.0;-66.0;-998.0;24.0
999.0;-13.0;217.0;155.0;334.0;117;461.0;138.0;-40.0;98.0;-185.0;-1271.0;-70.0
833.0;-157.0;468.0;-176.0;551.0;-180;292.0;-412.0;-11.0;447.0;-281.0;-845.0;85.0
861.0;-91.0;317.0;-186.0;516.0;-176;301.0;-511.0;-112.0;424.0;-274.0;-890.0;109.0
981.0;-207.0;-58.0;-110.0;177.0;155;621.0;-69.0;-256.0;931.0;181.0;-1441.0;32.0
995.0;-203.0;14.0;-105.0;36.0;159;621.0;-94.0;-278.0;782.0;121.0;-966.0;56.0
997.0;-180.0;118.0;-108.0;665.0;173;604.0;-128.0;-319.0;82.0;120.0;-831.0;37.0
833.0;-332.0;-27.0;329.0;603.0;-175;390.0;129.0;105.0;408.0;111.0;-827.0;298.0
883.0;-278.0;-206.0;152.0;448.0;-173;27.0;-440.0;-70.0;175.0;-511.0;-904.0;382.0
870.0;-311.0;-215.0;145.0;465.0;-173;33.0;-444.0;-76.0;225.0;-510.0;-896.0;379.0
867.0;-335.0;-220.0;140.0;472.0;-173;41.0;-451.0;-86.0;257.0;-507.0;-930.0;371.0
883.0;-306.0;-219.0;136.0;486.0;-173;51.0;-460.0;-97.0;216.0;-507.0;-920.0;341.0
882.0;-300.0;-215.0;131.0;464.0;-173;57.0;-469.0;-106.0;225.0;-506.0;-898.0;343.0
862.0;-326.0;-218.0;123.0;527.0;-173;63.0;-471.0;-106.0;294.0;-511.0;-896.0;333.0
825.0;-314.0;-24.0;326.0;611.0;-175;380.0;141.0;112.0;378.0;94.0;-825.0;303.0
1158.0;-53.0;333.0;143.0;595.0;170;429.0;90.0;-181.0;4.0;-61.0;-859.0;261.0
1001.0;28.0;259.0;128.0;334.0;-31;416.0;60.0;-173.0;119.0;-66.0;-870.0;287.0
1421.0;144.0;9.0;404.0;386.0;-163;133.0;335.0;203.0;262.0;-577.0;-1159.0;-246.0
892.0;-80.0;140.0;-80.0;332.0;162;317.0;-459.0;-252.0;49.0;-103.0;-1106.0;146.0
821.0;-311.0;-27.0;328.0;591.0;-175;375.0;154.0;119.0;391.0;80.0;-812.0;323.0
819.0;-320.0;-24.0;326.0;611.0;-175;372.0;158.0;116.0;328.0;69.0;-821.0;334.0
892.0;-177.0;143.0;-83.0;348.0;180;324.0;-461.0;-246.0;-67.0;-90.0;-1061.0;150.0
814.0;-242.0;-29.0;337.0;608.0;-175;374.0;178.0;182.0;420.0;42.0;-876.0;421.0
956.0;-241.0;-486.0;456.0;451.0;36;923.0;-411.0;54.0;1838.0;-487.0;-1014.0;172.0
866.0;-204.0;-299.0;502.0;582.0;162;1024.0;-282.0;117.0;-276.0;-336.0;-831.0;260.0
871.0;-151.0;-202.0;-50.0;180.0;188;710.0;-340.0;-306.0;55.0;76.0;-879.0;244.0
782.0;-247.0;-29.0;343.0;608.0;-175;374.0;181.0;194.0;379.0;38.0;-875.0;441.0
787.0;-254.0;-36.0;352.0;627.0;-175;373.0;186.0;212.0;347.0;39.0;-888.0;423.0
797.0;-257.0;-50.0;363.0;628.0;-175;374.0;189.0;227.0;296.0;34.0;-904.0;415.0
464.0;-502.0;-475.0;594.0;558.0;177;-184.0;755.0;747.0;248.0;-287.0;-441.0;545.0
943.0;-207.0;-231.0;83.0;216.0;176;701.0;101.0;-9.0;123.0;48.0;-937.0;-16.0
777.0;-367.0;-78.0;445.0;639.0;-175;347.0;183.0;327.0;383.0;-7.0;-860.0;409.0
931.0;-114.0;-123.0;-481.0;325.0;-177;550.0;-872.0;-473.0;164.0;546.0;-958.0;160.0
906.0;-590.0;-512.0;186.0;527.0;178;394.0;-182.0;158.0;515.0;139.0;-586.0;399.0
921.0;-136.0;-222.0;-424.0;314.0;-176;516.0;-867.0;-401.0;132.0;497.0;-957.0;164.0
927.0;-184.0;-132.0;-272.0;440.0;-172;437.0;-774.0;-490.0;55.0;355.0;-910.0;55.0
758.0;-301.0;17.0;286.0;523.0;178;168.0;-57.0;-37.0;427.0;-206.0;-739.0;398.0
762.0;-318.0;36.0;284.0;514.0;179;167.0;-47.0;-37.0;418.0;-212.0;-723.0;380.0
776.0;-334.0;52.0;283.0;512.0;179;167.0;-39.0;-35.0;429.0;-216.0;-732.0;380.0
688.0;-467.0;55.0;394.0;427.0;172;112.0;5.0;281.0;509.0;-120.0;-643.0;446.0
773.0;-331.0;78.0;277.0;522.0;178;168.0;-32.0;-34.0;381.0;-223.0;-729.0;373.0
