InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
46.0;-186.0;92.0;-83.0;5.0;263.0;-81.0;-118.0
28.0;-202.0;77.0;-126.0;42.0;232.0;-72.0;-148.0
8.0;-216.0;71.0;-163.0;70.0;201.0;-72.0;-174.0
-5.0;-224.0;66.0;-196.0;97.0;185.0;-76.0;-185.0
-11.0;-228.0;61.0;-229.0;125.0;175.0;-78.0;-191.0
-13.0;-232.0;56.0;-260.0;153.0;165.0;-75.0;-192.0
-11.0;-231.0;49.0;-287.0;178.0;156.0;-69.0;-190.0
-6.0;-226.0;41.0;-307.0;201.0;150.0;-60.0;-188.0
2.0;-218.0;32.0;-321.0;221.0;148.0;-47.0;-186.0
11.0;-210.0;24.0;-327.0;?;147.0;-32.0;-183.0
25.0;-202.0;13.0;-326.0;?;148.0;-15.0;-177.0
40.0;-203.0;1.0;-316.0;?;150.0;3.0;-176.0
50.0;-212.0;-11.0;-302.0;233.0;150.0;23.0;-183.0
54.0;-217.0;-29.0;-284.0;225.0;146.0;49.0;-184.0
61.0;-219.0;-48.0;-269.0;217.0;156.0;75.0;-181.0
68.0;-216.0;-56.0;-264.0;207.0;176.0;96.0;-168.0
78.0;-211.0;-72.0;-266.0;213.0;206.0;118.0;-147.0
85.0;-204.0;-78.0;-266.0;207.0;241.0;132.0;-126.0
84.0;-201.0;-71.0;-251.0;188.0;273.0;128.0;-110.0
73.0;-199.0;-52.0;-230.0;161.0;298.0;109.0;-94.0
58.0;-196.0;-29.0;-204.0;129.0;321.0;81.0;-78.0
42.0;-197.0;-5.0;-176.0;97.0;343.0;51.0;-63.0
27.0;-201.0;18.0;-148.0;66.0;360.0;23.0;-50.0
13.0;-208.0;38.0;-123.0;40.0;373.0;1.0;-37.0
0.0;-215.0;50.0;-103.0;22.0;378.0;-14.0;-28.0
-12.0;-223.0;56.0;-91.0;8.0;374.0;-25.0;-24.0
-22.0;-232.0;63.0;-85.0;-6.0;364.0;-25.0;-24.0
-27.0;-237.0;68.0;-77.0;-18.0;349.0;-27.0;-27.0
-28.0;-238.0;66.0;-70.0;-21.0;331.0;?;-39.0
-28.0;-236.0;63.0;-70.0;-23.0;312.0;?;-61.0
-22.0;-232.0;69.0;-65.0;-30.0;288.0;?;-81.0
-12.0;-233.0;68.0;-60.0;-26.0;261.0;?;-105.0
-9.0;-243.0;62.0;-73.0;-9.0;222.0;?;-137.0
-10.0;-251.0;48.0;-105.0;30.0;181.0;?;-154.0
78.0;-147.0;264.0;-261.0;-34.0;373.0;?;-71.0
83.0;-144.0;273.0;-289.0;-14.0;371.0;?;-65.0
88.0;-141.0;273.0;-308.0;7.0;361.0;?;-59.0
95.0;-138.0;268.0;-320.0;21.0;351.0;-151.0;-58.0
101.0;-142.0;255.0;-322.0;24.0;341.0;-130.0;-68.0
100.0;-146.0;234.0;-319.0;26.0;325.0;-105.0;-77.0
102.0;-146.0;213.0;-306.0;23.0;309.0;-77.0;-80.0
115.0;-139.0;193.0;-285.0;11.0;310.0;-53.0;-75.0
133.0;-123.0;182.0;-262.0;-1.0;318.0;-38.0;-58.0
161.0;-106.0;168.0;-247.0;-8.0;337.0;-13.0;-35.0
186.0;-91.0;158.0;-229.0;-21.0;361.0;7.0;-19.0
198.0;-85.0;155.0;-203.0;-46.0;381.0;10.0;-13.0
197.0;-84.0;161.0;-170.0;-75.0;397.0;3.0;-11.0
189.0;-82.0;173.0;-132.0;-110.0;414.0;-15.0;-5.0
180.0;-80.0;190.0;-92.0;-145.0;432.0;-36.0;5.0
169.0;-80.0;204.0;-54.0;-176.0;448.0;-58.0;18.0
161.0;-82.0;214.0;-20.0;-201.0;460.0;-75.0;32.0
156.0;-87.0;221.0;6.0;-221.0;465.0;-86.0;46.0
151.0;-94.0;228.0;27.0;-240.0;464.0;-95.0;55.0
146.0;-104.0;238.0;49.0;-258.0;458.0;-104.0;60.0
144.0;-112.0;243.0;68.0;-270.0;451.0;-110.0;66.0
146.0;-114.0;240.0;80.0;-271.0;444.0;-111.0;68.0
148.0;-110.0;240.0;82.0;-269.0;440.0;-107.0;63.0
149.0;-103.0;236.0;77.0;-258.0;438.0;-108.0;54.0
143.0;?;226.0;58.0;-235.0;434.0;-113.0;38.0
126.0;?;216.0;25.0;-202.0;418.0;-115.0;20.0
108.0;?;?;-25.0;?;403.0;-103.0;8.0
88.0;?;?;-76.0;?;389.0;-93.0;-13.0
64.0;?;?;-122.0;?;370.0;-90.0;-37.0
43.0;?;?;-160.0;?;346.0;-100.0;-48.0
28.0;?;?;-192.0;?;329.0;-113.0;-58.0
20.0;?;?;-221.0;?;313.0;-125.0;-65.0
16.0;?;?;-251.0;?;295.0;-130.0;-70.0
15.0;?;?;-278.0;?;274.0;-127.0;-77.0
18.0;?;168.0;-300.0;74.0;255.0;-119.0;-83.0
28.0;?;158.0;-314.0;92.0;242.0;-107.0;-86.0
47.0;?;149.0;-318.0;103.0;242.0;-91.0;-79.0
82.0;-177.0;137.0;-311.0;109.0;255.0;-71.0;-70.0
116.0;-171.0;121.0;-296.0;107.0;269.0;-46.0;-64.0
136.0;-172.0;98.0;-275.0;103.0;273.0;-19.0;-68.0
145.0;-172.0;75.0;-249.0;92.0;271.0;10.0;-73.0
154.0;-168.0;57.0;-227.0;76.0;280.0;31.0;-75.0
158.0;-164.0;54.0;-212.0;58.0;292.0;42.0;-68.0
162.0;-159.0;50.0;-204.0;50.0;307.0;55.0;-56.0
161.0;-155.0;51.0;-194.0;36.0;323.0;57.0;-47.0
156.0;-153.0;61.0;-177.0;15.0;342.0;46.0;-39.0
149.0;-147.0;79.0;-156.0;-10.0;363.0;25.0;-26.0
140.0;-140.0;100.0;-134.0;-38.0;385.0;?;?
132.0;-136.0;123.0;-108.0;-66.0;406.0;?;?
124.0;-136.0;144.0;-80.0;-94.0;425.0;?;?
116.0;-138.0;160.0;-56.0;-116.0;438.0;?;?
107.0;?;167.0;-36.0;-131.0;443.0;?;?
96.0;?;170.0;-21.0;-141.0;439.0;?;?
83.0;?;174.0;-11.0;-152.0;429.0;?;?
72.0;?;177.0;-1.0;-159.0;415.0;?;?
62.0;?;176.0;6.0;-162.0;400.0;?;?
52.0;?;179.0;10.0;-167.0;381.0;-100.0;?
51.0;-160.0;182.0;15.0;-168.0;359.0;-103.0;-28.0
59.0;-156.0;172.0;8.0;-153.0;344.0;-106.0;-46.0
63.0;-157.0;159.0;-20.0;-122.0;328.0;-98.0;-65.0
67.0;-163.0;138.0;-64.0;-78.0;316.0;-76.0;-76.0
64.0;-178.0;115.0;-114.0;-33.0;301.0;-51.0;-98.0
48.0;-192.0;100.0;-156.0;?;273.0;-36.0;-124.0
29.0;-208.0;93.0;-191.0;?;244.0;-34.0;-147.0
15.0;-220.0;90.0;-225.0;?;225.0;-36.0;-164.0
6.0;-230.0;88.0;-257.0;92.0;211.0;-38.0;-174.0
2.0;-239.0;85.0;-287.0;117.0;196.0;-38.0;-181.0
0.0;-246.0;81.0;-312.0;142.0;180.0;-37.0;-187.0
-1.0;-251.0;75.0;-333.0;164.0;164.0;-33.0;-195.0
1.0;-255.0;71.0;-347.0;181.0;153.0;-27.0;-208.0
7.0;-259.0;67.0;-354.0;193.0;152.0;-18.0;-222.0
21.0;-256.0;62.0;-354.0;199.0;157.0;-9.0;-223.0
38.0;-253.0;57.0;-348.0;192.0;160.0;-1.0;-220.0
46.0;-259.0;55.0;-336.0;179.0;153.0;6.0;-226.0
45.0;-267.0;45.0;-315.0;165.0;136.0;11.0;-229.0
47.0;-270.0;39.0;-289.0;144.0;130.0;19.0;-227.0
52.0;-266.0;46.0;-268.0;119.0;137.0;22.0;-216.0
63.0;-259.0;43.0;-256.0;109.0;155.0;32.0;-194.0
75.0;?;44.0;-249.0;95.0;180.0;44.0;-171.0
81.0;?;51.0;-236.0;74.0;206.0;49.0;-152.0
80.0;?;62.0;-216.0;51.0;232.0;42.0;-132.0
-3.0;?;14.0;-363.0;208.0;52.0;80.0;-286.0
-6.0;?;2.0;-345.0;189.0;?;97.0;-277.0
-2.0;?;-2.0;-331.0;175.0;?;110.0;-254.0
8.0;?;-5.0;-322.0;162.0;?;120.0;-225.0
18.0;?;2.0;-306.0;138.0;?;119.0;-196.0
26.0;?;15.0;-283.0;112.0;?;106.0;-168.0
29.0;?;31.0;-260.0;84.0;?;86.0;-142.0
28.0;?;46.0;-242.0;61.0;?;69.0;-119.0
26.0;?;62.0;-224.0;38.0;?;54.0;-100.0
25.0;?;77.0;-206.0;19.0;?;41.0;-83.0
?;?;87.0;-189.0;4.0;?;32.0;-67.0
?;-239.0;94.0;-176.0;-9.0;332.0;27.0;-56.0
?;-243.0;100.0;-166.0;-21.0;331.0;24.0;-50.0
?;-247.0;105.0;-157.0;-30.0;326.0;22.0;-50.0
?;-248.0;105.0;-149.0;-36.0;319.0;21.0;-55.0
?;-246.0;105.0;-144.0;-40.0;311.0;?;-72.0
?;-241.0;109.0;-137.0;-47.0;300.0;?;-91.0
?;-235.0;110.0;-131.0;-50.0;285.0;?;-107.0
?;-231.0;104.0;-136.0;-40.0;270.0;?;-130.0
?;-232.0;94.0;-157.0;-18.0;251.0;?;-153.0
?;-228.0;78.0;-189.0;17.0;238.0;32.0;-161.0
?;-230.0;63.0;-226.0;52.0;229.0;46.0;-173.0
?;-236.0;56.0;-255.0;79.0;213.0;50.0;-191.0
?;-242.0;55.0;-279.0;100.0;189.0;43.0;-210.0
-8.0;-250.0;55.0;-303.0;121.0;166.0;33.0;-226.0
-11.0;-256.0;55.0;-326.0;142.0;148.0;23.0;-237.0
-9.0;-261.0;54.0;-349.0;161.0;135.0;16.0;-245.0
-5.0;-266.0;52.0;-370.0;180.0;124.0;13.0;-251.0
-1.0;-269.0;47.0;-388.0;197.0;114.0;14.0;-257.0
2.0;-269.0;42.0;?;210.0;107.0;18.0;-264.0
3.0;-267.0;36.0;?;220.0;104.0;25.0;-273.0
8.0;-263.0;30.0;?;228.0;105.0;35.0;-274.0
15.0;-259.0;22.0;?;232.0;109.0;50.0;-270.0
24.0;-258.0;12.0;?;231.0;115.0;66.0;-264.0
28.0;-263.0;5.0;?;223.0;116.0;82.0;-262.0
27.0;-267.0;-9.0;?;220.0;116.0;100.0;-255.0
30.0;-264.0;-18.0;?;205.0;130.0;112.0;-243.0
33.0;-255.0;-14.0;?;192.0;153.0;115.0;-224.0
44.0;-244.0;-17.0;?;193.0;187.0;122.0;-194.0
56.0;-231.0;-15.0;?;187.0;224.0;125.0;-161.0
62.0;-221.0;-5.0;?;172.0;258.0;118.0;-134.0
60.0;-218.0;9.0;-324.0;156.0;284.0;104.0;-110.0
51.0;-217.0;20.0;-310.0;141.0;306.0;89.0;-90.0
39.0;-219.0;29.0;-296.0;128.0;324.0;76.0;-73.0
26.0;-223.0;42.0;-284.0;114.0;341.0;68.0;-56.0
15.0;-229.0;50.0;-275.0;103.0;353.0;70.0;-41.0
4.0;-235.0;49.0;-265.0;100.0;362.0;72.0;-30.0
-5.0;?;47.0;-253.0;96.0;366.0;?;-22.0
-14.0;?;46.0;-246.0;90.0;368.0;?;-17.0
-21.0;?;40.0;-236.0;89.0;364.0;?;-15.0
-25.0;?;28.0;-220.0;91.0;356.0;?;-21.0
-33.0;?;13.0;-201.0;98.0;340.0;?;-37.0
-43.0;?;1.0;-186.0;97.0;316.0;?;-62.0
-52.0;?;-18.0;-177.0;109.0;287.0;?;-93.0
-59.0;?;-47.0;-186.0;142.0;263.0;?;-130.0
-62.0;?;?;-202.0;174.0;243.0;?;-149.0
?;?;?;-220.0;207.0;232.0;84.0;-160.0
?;?;?;-234.0;238.0;215.0;80.0;-184.0
?;?;?;-248.0;265.0;183.0;71.0;-204.0
?;?;?;-264.0;287.0;154.0;57.0;-217.0
?;?;?;-278.0;305.0;130.0;41.0;-224.0
?;?;?;-290.0;321.0;108.0;22.0;-228.0
?;-323.0;?;-300.0;334.0;87.0;2.0;-230.0
?;-324.0;?;-309.0;343.0;70.0;-19.0;-230.0
?;-320.0;?;-316.0;350.0;59.0;?;-228.0
?;-313.0;-45.0;-320.0;350.0;52.0;?;-228.0
?;-306.0;-34.0;-321.0;346.0;49.0;?;-228.0
?;-297.0;-25.0;-318.0;338.0;51.0;?;-225.0
?;-286.0;-19.0;-310.0;325.0;57.0;?;-217.0
?;-276.0;-16.0;-298.0;308.0;66.0;?;-207.0
?;-267.0;-23.0;-280.0;294.0;78.0;?;-199.0
?;-254.0;-31.0;-257.0;270.0;93.0;-55.0;-186.0
?;-231.0;-30.0;-231.0;237.0;121.0;-50.0;-159.0
78.0;-201.0;-13.0;-206.0;200.0;162.0;-54.0;-121.0
100.0;-164.0;9.0;-178.0;163.0;217.0;-65.0;-74.0
124.0;-122.0;42.0;-142.0;116.0;282.0;-86.0;-20.0
144.0;-82.0;?;-98.0;66.0;350.0;-120.0;32.0
156.0;-47.0;?;-55.0;19.0;412.0;-156.0;81.0
161.0;-20.0;?;-16.0;-26.0;466.0;-189.0;124.0
161.0;-4.0;?;23.0;-70.0;510.0;-219.0;160.0
156.0;3.0;?;61.0;-112.0;542.0;-242.0;192.0
152.0;2.0;?;101.0;-150.0;565.0;-260.0;219.0
562.0;580.0;?;608.0;-755.0;825.0;-607.0;677.0
552.0;579.0;?;623.0;-770.0;830.0;-595.0;688.0
542.0;578.0;?;640.0;-784.0;836.0;-595.0;699.0
530.0;579.0;?;658.0;-796.0;842.0;-606.0;708.0
518.0;577.0;574.0;673.0;-804.0;847.0;-619.0;?
509.0;574.0;573.0;?;-810.0;852.0;-628.0;?
501.0;571.0;572.0;?;-814.0;854.0;-633.0;?
494.0;570.0;572.0;?;-816.0;855.0;-639.0;?
490.0;572.0;574.0;?;-817.0;855.0;-645.0;?
489.0;576.0;576.0;?;-816.0;851.0;-653.0;?
488.0;582.0;578.0;709.0;-813.0;846.0;-662.0;?
489.0;588.0;583.0;710.0;-808.0;838.0;-669.0;?
491.0;595.0;588.0;712.0;-801.0;829.0;-676.0;?
493.0;604.0;592.0;711.0;-792.0;818.0;-683.0;?
496.0;613.0;596.0;710.0;-783.0;806.0;-690.0;?
499.0;621.0;600.0;708.0;-773.0;793.0;-695.0;?
502.0;629.0;603.0;706.0;-763.0;779.0;-700.0;?
506.0;640.0;606.0;704.0;-754.0;762.0;-703.0;?
507.0;645.0;610.0;702.0;-747.0;740.0;-705.0;754.0
506.0;647.0;612.0;697.0;-743.0;713.0;-707.0;754.0
498.0;647.0;614.0;692.0;-739.0;681.0;-708.0;752.0
480.0;644.0;615.0;686.0;-735.0;650.0;-709.0;751.0
466.0;642.0;614.0;677.0;-731.0;627.0;-711.0;750.0
461.0;640.0;609.0;667.0;-728.0;611.0;-713.0;747.0
459.0;640.0;601.0;654.0;-726.0;597.0;-714.0;741.0
453.0;639.0;590.0;644.0;-723.0;?;-712.0;734.0
443.0;635.0;579.0;636.0;-721.0;?;-707.0;727.0
431.0;631.0;568.0;633.0;-720.0;546.0;-698.0;718.0
418.0;627.0;557.0;635.0;-718.0;525.0;-687.0;708.0
406.0;623.0;544.0;641.0;-715.0;503.0;-673.0;696.0
393.0;618.0;528.0;652.0;-711.0;479.0;-657.0;681.0
380.0;613.0;508.0;662.0;-705.0;453.0;-639.0;667.0
367.0;607.0;486.0;672.0;-697.0;425.0;-619.0;650.0
355.0;603.0;461.0;681.0;-688.0;393.0;-597.0;631.0
343.0;597.0;433.0;689.0;-673.0;359.0;-573.0;610.0
330.0;590.0;?;691.0;-652.0;325.0;-546.0;588.0
319.0;580.0;?;684.0;-624.0;293.0;-519.0;569.0
308.0;569.0;?;670.0;-590.0;264.0;-494.0;555.0
299.0;561.0;?;654.0;-565.0;240.0;-476.0;544.0
294.0;558.0;?;641.0;-551.0;225.0;-472.0;536.0
294.0;560.0;?;633.0;-542.0;221.0;-477.0;530.0
297.0;565.0;?;632.0;-534.0;225.0;?;527.0
299.0;569.0;?;636.0;-522.0;231.0;?;525.0
296.0;568.0;?;634.0;-507.0;234.0;?;519.0
283.0;561.0;?;624.0;-491.0;?;?;507.0
261.0;549.0;?;609.0;-472.0;?;?;493.0
234.0;534.0;?;595.0;-449.0;?;?;478.0
209.0;520.0;253.0;582.0;-428.0;?;?;466.0
?;509.0;230.0;570.0;-411.0;?;?;457.0
?;500.0;210.0;561.0;-396.0;?;?;448.0
?;493.0;194.0;552.0;-386.0;?;-386.0;435.0
?;484.0;186.0;549.0;-382.0;?;-372.0;422.0
?;473.0;179.0;551.0;-381.0;?;-361.0;408.0
?;462.0;174.0;552.0;?;28.0;-351.0;388.0
?;454.0;166.0;550.0;-375.0;0.0;-340.0;365.0
?;449.0;155.0;543.0;-365.0;-25.0;-326.0;342.0
?;448.0;142.0;533.0;-352.0;-43.0;-310.0;324.0
?;449.0;132.0;524.0;-343.0;-59.0;-297.0;310.0
?;448.0;127.0;519.0;-337.0;-74.0;-288.0;296.0
?;446.0;122.0;514.0;-330.0;-92.0;-282.0;281.0
?;442.0;116.0;508.0;-323.0;-110.0;-277.0;266.0
?;441.0;113.0;501.0;-318.0;-124.0;-273.0;254.0
?;443.0;113.0;497.0;-315.0;-130.0;-271.0;247.0
?;447.0;113.0;493.0;-312.0;?;-270.0;247.0
?;451.0;113.0;490.0;-310.0;?;-269.0;253.0
181.0;453.0;114.0;488.0;-308.0;?;-268.0;261.0
189.0;453.0;114.0;485.0;-306.0;?;-267.0;269.0
191.0;451.0;114.0;483.0;-303.0;?;-265.0;277.0
188.0;446.0;113.0;481.0;-300.0;?;-261.0;284.0
180.0;441.0;111.0;478.0;-296.0;?;-258.0;291.0
171.0;437.0;110.0;477.0;-295.0;?;-254.0;298.0
160.0;431.0;110.0;477.0;-294.0;?;-253.0;304.0
149.0;426.0;111.0;478.0;-295.0;?;-254.0;311.0
139.0;419.0;113.0;479.0;-296.0;?;-255.0;318.0
131.0;412.0;114.0;480.0;-298.0;?;-257.0;325.0
126.0;406.0;115.0;481.0;-300.0;-47.0;-258.0;331.0
126.0;398.0;116.0;484.0;-303.0;-58.0;-260.0;335.0
129.0;388.0;117.0;488.0;-306.0;-76.0;-260.0;335.0
131.0;379.0;115.0;489.0;-307.0;-101.0;-257.0;327.0
130.0;371.0;109.0;487.0;-304.0;-129.0;-251.0;312.0
128.0;366.0;101.0;481.0;-298.0;-157.0;-244.0;297.0
130.0;363.0;94.0;477.0;-292.0;-183.0;-238.0;284.0
137.0;363.0;88.0;472.0;-287.0;-208.0;-232.0;275.0
151.0;363.0;84.0;469.0;-283.0;-228.0;-227.0;269.0
173.0;365.0;79.0;466.0;-279.0;-245.0;-222.0;263.0
195.0;370.0;74.0;461.0;-274.0;-261.0;-216.0;258.0
210.0;375.0;70.0;456.0;-270.0;-278.0;-211.0;250.0
219.0;380.0;67.0;452.0;-265.0;-295.0;-206.0;244.0
225.0;382.0;?;448.0;-260.0;-312.0;-201.0;237.0
231.0;386.0;?;444.0;-254.0;-324.0;-195.0;230.0
237.0;392.0;?;440.0;-248.0;-331.0;-189.0;224.0
243.0;400.0;?;434.0;-238.0;-335.0;-180.0;218.0
246.0;412.0;?;427.0;-226.0;-337.0;-169.0;214.0
251.0;424.0;?;418.0;-214.0;-336.0;-158.0;211.0
?;438.0;?;411.0;-203.0;-332.0;-149.0;208.0
?;455.0;?;403.0;-193.0;-325.0;-140.0;207.0
?;474.0;?;395.0;-184.0;-315.0;-134.0;206.0
?;493.0;?;385.0;-174.0;-305.0;-129.0;205.0
?;512.0;?;371.0;-163.0;-293.0;-124.0;202.0
?;531.0;?;355.0;-151.0;-276.0;-121.0;202.0
?;546.0;?;336.0;-139.0;-253.0;?;205.0
?;553.0;?;319.0;-128.0;-229.0;?;211.0
?;548.0;?;311.0;-124.0;-213.0;?;224.0
?;534.0;-35.0;316.0;-127.0;-213.0;?;242.0
?;519.0;-30.0;324.0;-131.0;-229.0;?;259.0
?;499.0;-30.0;329.0;-131.0;-239.0;?;271.0
?;481.0;-32.0;329.0;-130.0;-233.0;?;291.0
487.0;475.0;-28.0;329.0;-131.0;-228.0;?;?
496.0;469.0;-17.0;335.0;-137.0;-232.0;?;341.0
502.0;458.0;-3.0;344.0;-145.0;-236.0;?;351.0
505.0;?;10.0;357.0;-158.0;-238.0;?;358.0
509.0;?;25.0;370.0;-175.0;-242.0;?;365.0
513.0;?;42.0;385.0;-193.0;-245.0;?;?
518.0;?;58.0;401.0;-212.0;-250.0;-175.0;?
523.0;?;73.0;417.0;-228.0;-254.0;-189.0;?
529.0;?;86.0;432.0;-244.0;-256.0;-199.0;?
534.0;?;97.0;446.0;-259.0;-259.0;-206.0;?
537.0;?;106.0;458.0;-272.0;-264.0;-212.0;?
539.0;?;112.0;468.0;-284.0;-272.0;-218.0;?
541.0;422.0;118.0;476.0;-295.0;-281.0;-224.0;?
542.0;420.0;124.0;482.0;-304.0;-290.0;-230.0;?
543.0;419.0;128.0;486.0;-310.0;-299.0;-235.0;?
542.0;415.0;131.0;488.0;-313.0;-308.0;-240.0;?
537.0;410.0;133.0;486.0;-313.0;-319.0;-244.0;?
534.0;406.0;135.0;483.0;-311.0;-330.0;-247.0;?
527.0;401.0;137.0;479.0;-308.0;-342.0;-249.0;335.0
520.0;396.0;137.0;473.0;-304.0;-355.0;-251.0;326.0
506.0;387.0;136.0;466.0;-297.0;-368.0;-252.0;317.0
489.0;378.0;135.0;457.0;-289.0;-379.0;-253.0;308.0
467.0;370.0;132.0;448.0;-280.0;-388.0;-252.0;303.0
445.0;362.0;128.0;438.0;-270.0;-397.0;-249.0;299.0
421.0;353.0;122.0;429.0;-259.0;-405.0;-242.0;296.0
403.0;346.0;114.0;421.0;-249.0;-414.0;-232.0;295.0
386.0;331.0;101.0;414.0;-238.0;-431.0;-221.0;296.0
349.0;315.0;84.0;?;-224.0;-469.0;-207.0;297.0
307.0;305.0;66.0;?;-209.0;-497.0;-189.0;310.0
285.0;317.0;50.0;382.0;-195.0;-503.0;-171.0;324.0
250.0;336.0;38.0;373.0;-183.0;-505.0;-156.0;339.0
215.0;354.0;27.0;365.0;-173.0;-508.0;-144.0;346.0
183.0;364.0;20.0;358.0;-167.0;-510.0;-138.0;342.0
168.0;364.0;16.0;353.0;-164.0;-517.0;-136.0;323.0
140.0;354.0;15.0;349.0;-161.0;-533.0;-137.0;305.0
-13.0;295.0;-103.0;200.0;1.0;-597.0;6.0;-88.0
37.0;313.0;-100.0;197.0;2.0;-595.0;0.0;-78.0
101.0;317.0;-97.0;194.0;3.0;-590.0;-6.0;-59.0
140.0;344.0;-92.0;190.0;4.0;-588.0;-13.0;-32.0
204.0;375.0;-88.0;185.0;6.0;-581.0;-19.0;-16.0
265.0;387.0;-82.0;183.0;7.0;-573.0;-22.0;5.0
323.0;413.0;-78.0;184.0;8.0;-561.0;-22.0;37.0
378.0;423.0;-79.0;184.0;13.0;-550.0;-17.0;49.0
416.0;409.0;-80.0;184.0;19.0;-538.0;-8.0;62.0
451.0;410.0;-82.0;184.0;25.0;-529.0;3.0;85.0
483.0;414.0;-86.0;185.0;32.0;-523.0;15.0;102.0
517.0;413.0;-92.0;184.0;41.0;-515.0;25.0;106.0
538.0;407.0;-96.0;181.0;47.0;-504.0;35.0;124.0
554.0;412.0;-100.0;179.0;51.0;-498.0;41.0;145.0
572.0;415.0;-104.0;177.0;55.0;-493.0;43.0;152.0
576.0;415.0;-107.0;174.0;55.0;-491.0;43.0;155.0
580.0;417.0;-108.0;175.0;52.0;-490.0;40.0;?
579.0;416.0;-109.0;179.0;47.0;-491.0;35.0;?
574.0;413.0;-110.0;183.0;40.0;-498.0;30.0;?
567.0;409.0;-111.0;188.0;31.0;-503.0;26.0;?
559.0;406.0;-115.0;192.0;27.0;-509.0;28.0;?
549.0;401.0;-124.0;195.0;26.0;-517.0;38.0;?
540.0;393.0;-136.0;195.0;29.0;-523.0;55.0;?
529.0;384.0;-152.0;194.0;35.0;-530.0;75.0;?
521.0;374.0;-170.0;190.0;44.0;-536.0;98.0;?
505.0;360.0;-188.0;185.0;55.0;-549.0;123.0;?
482.0;342.0;-207.0;?;68.0;-562.0;148.0;?
454.0;317.0;-226.0;?;86.0;-573.0;175.0;?
414.0;287.0;-245.0;?;107.0;-588.0;202.0;?
364.0;255.0;-265.0;?;131.0;-596.0;228.0;?
321.0;228.0;-285.0;?;158.0;-593.0;252.0;103.0
274.0;203.0;-308.0;?;193.0;-586.0;275.0;115.0
239.0;172.0;-333.0;?;232.0;-569.0;300.0;112.0
204.0;136.0;-358.0;?;273.0;-548.0;326.0;90.0
160.0;106.0;-381.0;?;315.0;-506.0;348.0;58.0
106.0;86.0;-401.0;?;353.0;-464.0;363.0;30.0
14.0;63.0;-419.0;?;386.0;-451.0;372.0;-15.0
-95.0;18.0;-434.0;?;416.0;-474.0;375.0;-64.0
-197.0;-27.0;-446.0;?;444.0;-512.0;377.0;-109.0
-275.0;-61.0;-455.0;-293.0;475.0;-556.0;380.0;?
-317.0;-107.0;-464.0;-335.0;505.0;-603.0;388.0;?
-330.0;-146.0;-471.0;-370.0;536.0;-637.0;401.0;?
-335.0;-178.0;-479.0;-399.0;564.0;-667.0;419.0;?
-336.0;-205.0;-487.0;-424.0;590.0;-696.0;437.0;?
-333.0;-226.0;-496.0;-445.0;611.0;-725.0;454.0;?
-327.0;-242.0;-506.0;-464.0;628.0;-756.0;468.0;?
-323.0;-252.0;-515.0;-480.0;640.0;-779.0;477.0;-384.0
-317.0;-262.0;-524.0;-491.0;649.0;-795.0;486.0;-410.0
-314.0;-276.0;-535.0;-500.0;658.0;-807.0;498.0;?
-318.0;-293.0;-547.0;-508.0;666.0;-818.0;515.0;?
-328.0;-309.0;-559.0;-514.0;675.0;-831.0;538.0;?
-338.0;-324.0;-571.0;-517.0;683.0;-844.0;563.0;?
-349.0;-337.0;-583.0;-517.0;690.0;-855.0;588.0;?
-362.0;-351.0;-593.0;-515.0;694.0;-861.0;612.0;?
-376.0;-365.0;-603.0;-513.0;697.0;-864.0;629.0;?
-392.0;-382.0;-611.0;-514.0;699.0;-865.0;643.0;?
-409.0;-399.0;-618.0;-516.0;701.0;-863.0;653.0;?
-427.0;-415.0;-623.0;-520.0;705.0;-861.0;662.0;?
-445.0;-431.0;-625.0;-522.0;709.0;-858.0;670.0;?
-462.0;-444.0;-625.0;-523.0;715.0;-855.0;676.0;?
-476.0;-456.0;-623.0;-523.0;722.0;-852.0;678.0;?
-489.0;-465.0;-621.0;-525.0;728.0;-847.0;677.0;?
-500.0;-474.0;-620.0;-531.0;734.0;-842.0;676.0;?
-511.0;-482.0;-618.0;-540.0;739.0;-837.0;674.0;-616.0
-522.0;-488.0;-617.0;-550.0;743.0;-833.0;669.0;-615.0
-533.0;-495.0;-615.0;-560.0;747.0;-828.0;661.0;-616.0
-544.0;-502.0;-612.0;-570.0;752.0;-823.0;653.0;-619.0
-553.0;-510.0;-608.0;-582.0;758.0;-819.0;645.0;-621.0
-560.0;-516.0;-603.0;-595.0;766.0;-816.0;641.0;-621.0
-562.0;-521.0;-596.0;-609.0;774.0;-816.0;638.0;-623.0
-556.0;-525.0;?;-618.0;782.0;-819.0;635.0;-627.0
-543.0;-523.0;?;-621.0;784.0;-827.0;628.0;-634.0
-528.0;-517.0;?;-623.0;784.0;-835.0;618.0;-643.0
-516.0;-508.0;?;-630.0;784.0;-842.0;614.0;-654.0
-504.0;-505.0;?;-639.0;785.0;-850.0;622.0;-666.0
-493.0;-505.0;?;-644.0;786.0;-857.0;637.0;-678.0
