InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-170.0;-393.0;37.0;-356.0;156.0;25.0;108.0;-253.0
-170.0;-392.0;35.0;-357.0;158.0;25.0;109.0;-254.0
-169.0;-391.0;33.0;-358.0;159.0;25.0;111.0;-254.0
-169.0;-391.0;31.0;-359.0;160.0;25.0;113.0;-254.0
-168.0;-389.0;30.0;-358.0;160.0;26.0;114.0;-254.0
-165.0;-387.0;28.0;-357.0;159.0;27.0;115.0;-254.0
-159.0;-381.0;20.0;-351.0;155.0;31.0;123.0;-256.0
-159.0;-381.0;21.0;-350.0;155.0;30.0;122.0;-256.0
-159.0;-382.0;21.0;-351.0;155.0;30.0;122.0;-256.0
-159.0;-383.0;22.0;-351.0;155.0;29.0;121.0;-256.0
-159.0;-383.0;23.0;-352.0;156.0;28.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;156.0;29.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;157.0;29.0;120.0;-255.0
-158.0;-383.0;24.0;-353.0;157.0;30.0;121.0;-255.0
-160.0;-383.0;23.0;-351.0;157.0;27.0;122.0;-257.0
-159.0;-382.0;23.0;-351.0;157.0;27.0;122.0;-258.0
-159.0;-382.0;22.0;-351.0;157.0;27.0;123.0;-258.0
-159.0;-382.0;21.0;-351.0;158.0;26.0;124.0;-259.0
-158.0;-379.0;12.0;-355.0;162.0;27.0;130.0;-259.0
-156.0;-377.0;11.0;-355.0;163.0;27.0;131.0;-260.0
-154.0;-375.0;11.0;-355.0;162.0;27.0;131.0;-259.0
-152.0;-374.0;10.0;-353.0;161.0;27.0;131.0;-259.0
-150.0;-372.0;11.0;-352.0;159.0;27.0;131.0;-260.0
-149.0;-370.0;10.0;-351.0;158.0;29.0;132.0;-259.0
-148.0;-368.0;10.0;-348.0;155.0;30.0;132.0;-259.0
-147.0;-368.0;10.0;-345.0;152.0;30.0;132.0;-259.0
-147.0;-369.0;12.0;-343.0;149.0;30.0;132.0;-259.0
-148.0;-370.0;12.0;-341.0;146.0;29.0;132.0;-259.0
-150.0;-372.0;13.0;-339.0;145.0;28.0;131.0;-259.0
-151.0;-374.0;14.0;-338.0;143.0;28.0;130.0;-259.0
-151.0;-373.0;14.0;-338.0;142.0;30.0;128.0;-258.0
-151.0;-373.0;15.0;-339.0;143.0;32.0;126.0;-256.0
-150.0;-373.0;17.0;-340.0;144.0;32.0;122.0;-255.0
-150.0;-372.0;20.0;-341.0;144.0;33.0;117.0;-253.0
-150.0;-371.0;24.0;-342.0;144.0;37.0;113.0;-251.0
-149.0;-369.0;25.0;-345.0;146.0;39.0;110.0;-250.0
-151.0;-369.0;26.0;-345.0;148.0;41.0;110.0;-249.0
-153.0;-369.0;25.0;-347.0;150.0;43.0;111.0;-249.0
-160.0;-371.0;15.0;-348.0;153.0;42.0;125.0;-256.0
-162.0;-372.0;10.0;-347.0;153.0;38.0;132.0;-260.0
-163.0;-373.0;4.0;-346.0;154.0;32.0;138.0;-264.0
-163.0;-374.0;-1.0;-345.0;155.0;25.0;143.0;-268.0
-164.0;-375.0;-4.0;-346.0;156.0;17.0;148.0;-273.0
-165.0;-376.0;-7.0;-347.0;158.0;8.0;152.0;-279.0
-166.0;-377.0;-10.0;-349.0;162.0;0.0;157.0;-284.0
-166.0;-378.0;-14.0;-353.0;165.0;-9.0;164.0;-289.0
-167.0;-380.0;-17.0;-356.0;167.0;-18.0;169.0;-293.0
-168.0;-383.0;-20.0;-357.0;170.0;-24.0;170.0;-296.0
-167.0;-384.0;-21.0;-360.0;172.0;-25.0;169.0;-299.0
-355.0;-455.0;-127.0;-94.0;273.0;-525.0;351.0;-76.0
-194.0;-419.0;-38.0;-405.0;219.0;-34.0;192.0;-306.0
-193.0;-418.0;-39.0;-405.0;219.0;-33.0;192.0;-306.0
-192.0;-417.0;-40.0;-405.0;219.0;-32.0;192.0;-306.0
-191.0;-416.0;-40.0;-404.0;217.0;-30.0;192.0;-305.0
-190.0;-414.0;-40.0;-402.0;216.0;-28.0;191.0;-304.0
-188.0;-412.0;-39.0;-400.0;214.0;-27.0;191.0;-302.0
-187.0;-411.0;-37.0;-398.0;210.0;-26.0;189.0;-302.0
-187.0;-410.0;-34.0;-395.0;207.0;-26.0;187.0;-301.0
-188.0;-410.0;-33.0;-394.0;207.0;-26.0;187.0;-301.0
-190.0;-412.0;-34.0;-394.0;206.0;-26.0;188.0;-302.0
-191.0;-413.0;-33.0;-393.0;205.0;-26.0;188.0;-302.0
-197.0;-419.0;-34.0;-404.0;215.0;-35.0;187.0;-306.0
-196.0;-419.0;-33.0;-403.0;216.0;-36.0;186.0;-306.0
-195.0;-420.0;-34.0;-404.0;216.0;-37.0;186.0;-306.0
-195.0;-420.0;-32.0;-403.0;215.0;-38.0;185.0;-307.0
-181.0;-405.0;-24.0;-397.0;206.0;-22.0;165.0;-298.0
-174.0;-399.0;-19.0;-394.0;201.0;-21.0;159.0;-296.0
-168.0;-393.0;-14.0;-389.0;195.0;-17.0;154.0;-293.0
-161.0;-388.0;-10.0;-384.0;188.0;-13.0;150.0;-290.0
-138.0;-349.0;32.0;-319.0;119.0;47.0;107.0;-245.0
-136.0;-349.0;33.0;-321.0;120.0;45.0;106.0;-246.0
-135.0;-350.0;33.0;-323.0;123.0;43.0;107.0;-247.0
-135.0;-350.0;32.0;-324.0;125.0;42.0;108.0;-249.0
-135.0;-351.0;30.0;-326.0;127.0;40.0;109.0;-251.0
-136.0;-352.0;29.0;-328.0;129.0;38.0;110.0;-252.0
-136.0;-353.0;28.0;-329.0;130.0;36.0;111.0;-254.0
-137.0;-355.0;27.0;-330.0;132.0;35.0;112.0;-255.0
12.0;-186.0;154.0;-184.0;-33.0;194.0;-41.0;-127.0
22.0;-173.0;173.0;-171.0;-50.0;215.0;-61.0;-111.0
29.0;-161.0;189.0;-158.0;-66.0;236.0;-79.0;-93.0
35.0;-149.0;204.0;-144.0;-82.0;258.0;-95.0;-75.0
-357.0;-380.0;-68.0;-334.0;192.0;124.0;133.0;-209.0
-360.0;-381.0;-70.0;-337.0;195.0;125.0;136.0;-216.0
-361.0;-380.0;-72.0;-339.0;198.0;123.0;139.0;-220.0
-364.0;-379.0;-73.0;-341.0;201.0;122.0;142.0;-225.0
-362.0;-378.0;-74.0;-342.0;203.0;125.0;145.0;-229.0
-363.0;-378.0;-75.0;-343.0;204.0;130.0;147.0;-232.0
-371.0;-384.0;-76.0;-343.0;206.0;127.0;150.0;-235.0
-377.0;-387.0;-78.0;-344.0;208.0;125.0;154.0;-236.0
-377.0;-386.0;-79.0;-344.0;209.0;127.0;156.0;-234.0
-379.0;-386.0;-79.0;-343.0;209.0;126.0;158.0;-233.0
-379.0;-387.0;-79.0;-342.0;208.0;127.0;158.0;-233.0
-379.0;-388.0;-78.0;-340.0;207.0;128.0;157.0;-232.0
-381.0;-388.0;-78.0;-340.0;206.0;126.0;157.0;-232.0
-383.0;-389.0;-78.0;-340.0;206.0;125.0;158.0;-232.0
-384.0;-389.0;-78.0;-341.0;206.0;125.0;158.0;-232.0
-386.0;-390.0;-77.0;-340.0;206.0;125.0;157.0;-231.0
-387.0;-390.0;-77.0;-340.0;205.0;125.0;156.0;-230.0
-387.0;-390.0;-77.0;-340.0;205.0;124.0;156.0;-228.0
-388.0;-389.0;-76.0;-341.0;205.0;125.0;156.0;-226.0
-388.0;-389.0;-76.0;-342.0;205.0;125.0;156.0;-226.0
-390.0;-389.0;-76.0;-343.0;206.0;123.0;155.0;-226.0
-392.0;-390.0;-75.0;-343.0;206.0;123.0;154.0;-227.0
-393.0;-390.0;-74.0;-343.0;206.0;123.0;153.0;-227.0
-421.0;-387.0;-83.0;-372.0;236.0;115.0;178.0;-268.0
-422.0;-386.0;-86.0;-373.0;238.0;109.0;181.0;-275.0
-484.0;-461.0;-150.0;-447.0;444.0;63.0;220.0;-431.0
-393.0;-299.0;-121.0;-278.0;53.0;155.0;210.0;-148.0
-393.0;-299.0;-126.0;-278.0;54.0;155.0;213.0;-148.0
-392.0;-298.0;-131.0;-282.0;60.0;148.0;210.0;-156.0
-393.0;-298.0;-129.0;-284.0;61.0;152.0;208.0;-164.0
-395.0;-293.0;-128.0;-286.0;64.0;162.0;208.0;-171.0
-395.0;-287.0;-126.0;-289.0;67.0;181.0;209.0;-180.0
-393.0;-280.0;-125.0;-293.0;71.0;205.0;211.0;-190.0
-393.0;-274.0;-124.0;-296.0;76.0;232.0;214.0;-203.0
-394.0;-271.0;-124.0;-300.0;83.0;262.0;218.0;-217.0
351.0;267.0;-8.0;334.0;-283.0;-146.0;-3.0;245.0
53.0;468.0;-78.0;129.0;46.0;-335.0;9.0;30.0
298.0;341.0;-158.0;95.0;114.0;-604.0;53.0;-77.0
4.0;-235.0;49.0;-265.0;100.0;362.0;72.0;-30.0
15.0;-229.0;50.0;-275.0;103.0;353.0;70.0;-41.0
26.0;-223.0;42.0;-284.0;114.0;341.0;68.0;-56.0
39.0;-219.0;29.0;-296.0;128.0;324.0;76.0;-73.0
51.0;-217.0;20.0;-310.0;141.0;306.0;89.0;-90.0
60.0;-218.0;9.0;-324.0;156.0;284.0;104.0;-110.0
-1.0;-269.0;47.0;-388.0;197.0;114.0;14.0;-257.0
-5.0;-266.0;52.0;-370.0;180.0;124.0;13.0;-251.0
-9.0;-261.0;54.0;-349.0;161.0;135.0;16.0;-245.0
-11.0;-256.0;55.0;-326.0;142.0;148.0;23.0;-237.0
-8.0;-250.0;55.0;-303.0;121.0;166.0;33.0;-226.0
-8.0;292.0;-65.0;178.0;22.0;-462.0;0.0;147.0
8.0;438.0;-11.0;313.0;-123.0;-602.0;-102.0;-153.0
-44.0;-226.0;139.0;-257.0;43.0;64.0;-77.0;-256.0
-56.0;-245.0;122.0;-287.0;75.0;39.0;-61.0;-279.0
-71.0;-263.0;102.0;-318.0;107.0;13.0;-34.0;-303.0
63.0;-259.0;43.0;-256.0;109.0;155.0;32.0;-194.0
52.0;-266.0;46.0;-268.0;119.0;137.0;22.0;-216.0
47.0;-270.0;39.0;-289.0;144.0;130.0;19.0;-227.0
45.0;-267.0;45.0;-315.0;165.0;136.0;11.0;-229.0
46.0;-259.0;55.0;-336.0;179.0;153.0;6.0;-226.0
38.0;-253.0;57.0;-348.0;192.0;160.0;-1.0;-220.0
21.0;-256.0;62.0;-354.0;199.0;157.0;-9.0;-223.0
7.0;-259.0;67.0;-354.0;193.0;152.0;-18.0;-222.0
1.0;-255.0;71.0;-347.0;181.0;153.0;-27.0;-208.0
-1.0;-251.0;75.0;-333.0;164.0;164.0;-33.0;-195.0
0.0;-246.0;81.0;-312.0;142.0;180.0;-37.0;-187.0
2.0;-239.0;85.0;-287.0;117.0;196.0;-38.0;-181.0
6.0;-230.0;88.0;-257.0;92.0;211.0;-38.0;-174.0
64.0;-178.0;115.0;-114.0;-33.0;301.0;-51.0;-98.0
67.0;-163.0;138.0;-64.0;-78.0;316.0;-76.0;-76.0
149.0;-147.0;79.0;-156.0;-10.0;363.0;25.0;-26.0
156.0;-153.0;61.0;-177.0;15.0;342.0;46.0;-39.0
161.0;-155.0;51.0;-194.0;36.0;323.0;57.0;-47.0
162.0;-159.0;50.0;-204.0;50.0;307.0;55.0;-56.0
158.0;-164.0;54.0;-212.0;58.0;292.0;42.0;-68.0
154.0;-168.0;57.0;-227.0;76.0;280.0;31.0;-75.0
145.0;-172.0;75.0;-249.0;92.0;271.0;10.0;-73.0
136.0;-172.0;98.0;-275.0;103.0;273.0;-19.0;-68.0
116.0;-171.0;121.0;-296.0;107.0;269.0;-46.0;-64.0
82.0;-177.0;137.0;-311.0;109.0;255.0;-71.0;-70.0
115.0;-139.0;193.0;-285.0;11.0;310.0;-53.0;-75.0
-27.0;-237.0;68.0;-77.0;-18.0;349.0;-27.0;-27.0
-22.0;-232.0;63.0;-85.0;-6.0;364.0;-25.0;-24.0
-12.0;-223.0;56.0;-91.0;8.0;374.0;-25.0;-24.0
0.0;-215.0;50.0;-103.0;22.0;378.0;-14.0;-28.0
13.0;-208.0;38.0;-123.0;40.0;373.0;1.0;-37.0
27.0;-201.0;18.0;-148.0;66.0;360.0;23.0;-50.0
42.0;-197.0;-5.0;-176.0;97.0;343.0;51.0;-63.0
58.0;-196.0;-29.0;-204.0;129.0;321.0;81.0;-78.0
73.0;-199.0;-52.0;-230.0;161.0;298.0;109.0;-94.0
84.0;-201.0;-71.0;-251.0;188.0;273.0;128.0;-110.0
85.0;-204.0;-78.0;-266.0;207.0;241.0;132.0;-126.0
526.0;366.0;-275.0;23.0;258.0;-240.0;297.0;-4.0
205.0;163.0;-321.0;-53.0;325.0;-339.0;331.0;-108.0
109.0;182.0;-279.0;2.0;180.0;-507.0;183.0;26.0
61.0;-219.0;-48.0;-269.0;217.0;156.0;75.0;-181.0
50.0;-212.0;-11.0;-302.0;233.0;150.0;23.0;-183.0
2.0;-218.0;32.0;-321.0;221.0;148.0;-47.0;-186.0
-6.0;-226.0;41.0;-307.0;201.0;150.0;-60.0;-188.0
-11.0;-231.0;49.0;-287.0;178.0;156.0;-69.0;-190.0
-13.0;-232.0;56.0;-260.0;153.0;165.0;-75.0;-192.0
-11.0;-228.0;61.0;-229.0;125.0;175.0;-78.0;-191.0
-5.0;-224.0;66.0;-196.0;97.0;185.0;-76.0;-185.0
8.0;-216.0;71.0;-163.0;70.0;201.0;-72.0;-174.0
28.0;-202.0;77.0;-126.0;42.0;232.0;-72.0;-148.0
46.0;-186.0;92.0;-83.0;5.0;263.0;-81.0;-118.0
48.0;-173.0;115.0;-33.0;-43.0;282.0;-102.0;-92.0
40.0;-168.0;141.0;31.0;-113.0;312.0;-117.0;-52.0
-24.0;-248.0;87.0;-184.0;67.0;149.0;-107.0;-208.0
-27.0;-246.0;84.0;-156.0;48.0;163.0;-94.0;-205.0
-23.0;-243.0;80.0;-130.0;29.0;181.0;-78.0;-196.0
-13.0;-234.0;82.0;-103.0;7.0;211.0;-65.0;-173.0
-3.0;-223.0;92.0;-66.0;-22.0;245.0;-68.0;-142.0
-12.0;-210.0;135.0;3.0;-98.0;287.0;-85.0;-99.0
-39.0;-137.0;212.0;-33.0;-138.0;216.0;-117.0;-133.0
103.0;-198.0;105.0;-105.0;-56.0;371.0;-31.0;-97.0
108.0;-210.0;84.0;-135.0;-20.0;332.0;-5.0;-127.0
109.0;-226.0;64.0;-168.0;16.0;288.0;17.0;-161.0
102.0;-244.0;48.0;-196.0;50.0;236.0;32.0;-195.0
89.0;-266.0;41.0;-220.0;79.0;184.0;38.0;-233.0
75.0;-287.0;45.0;-246.0;97.0;138.0;36.0;-272.0
64.0;-304.0;46.0;-274.0;121.0;106.0;32.0;-304.0
-128.0;-398.0;4.0;-248.0;110.0;102.0;98.0;-290.0
-138.0;-403.0;-14.0;-267.0;129.0;79.0;119.0;-310.0
-32.0;-330.0;-82.0;-344.0;223.0;34.0;158.0;-301.0
-52.0;-30.0;-370.0;-318.0;465.0;-574.0;359.0;-209.0
-326.0;-706.0;-270.0;-607.0;491.0;9.0;401.0;-363.0
-44.0;-336.0;-35.0;-383.0;250.0;0.0;101.0;-324.0
108.0;-320.0;-198.0;-446.0;340.0;28.0;46.0;-365.0
-39.0;-310.0;-2.0;-391.0;251.0;33.0;55.0;-297.0
-47.0;-302.0;11.0;-391.0;246.0;46.0;40.0;-291.0
-52.0;-299.0;20.0;-385.0;230.0;63.0;24.0;-287.0
-49.0;-293.0;27.0;-370.0;208.0;82.0;8.0;-276.0
-46.0;-286.0;35.0;-349.0;183.0;101.0;-4.0;-260.0
-42.0;-277.0;42.0;-326.0;156.0;120.0;-11.0;-247.0
-34.0;-268.0;48.0;-302.0;128.0;139.0;-11.0;-235.0
-23.0;-256.0;52.0;-274.0;101.0;159.0;-8.0;-220.0
-6.0;-242.0;56.0;-246.0;76.0;184.0;-2.0;-199.0
12.0;-225.0;61.0;-213.0;49.0;212.0;-1.0;-173.0
29.0;-210.0;74.0;-171.0;17.0;241.0;-11.0;-144.0
34.0;-196.0;98.0;-121.0;-23.0;263.0;-35.0;-117.0
109.0;-147.0;89.0;-149.0;-8.0;397.0;-27.0;9.0
112.0;-152.0;72.0;-177.0;22.0;362.0;-9.0;-14.0
106.0;-163.0;60.0;-200.0;49.0;319.0;-1.0;-42.0
96.0;-180.0;59.0;-216.0;67.0;275.0;-4.0;-75.0
88.0;-198.0;60.0;-235.0;79.0;234.0;-12.0;-110.0
0.0;-249.0;128.0;-39.0;-68.0;202.0;-96.0;-132.0
-34.0;-266.0;101.0;-60.0;-37.0;254.0;-64.0;-121.0
-35.0;-265.0;91.0;-71.0;-24.0;261.0;-53.0;-125.0
-35.0;-265.0;81.0;-86.0;-9.0;263.0;-41.0;-133.0
-33.0;-267.0;64.0;-106.0;12.0;258.0;-25.0;-145.0
-29.0;-271.0;42.0;-128.0;38.0;246.0;-4.0;-157.0
-25.0;-279.0;16.0;-151.0;69.0;226.0;19.0;-168.0
-21.0;-289.0;-5.0;-175.0;99.0;201.0;45.0;-180.0
-19.0;-301.0;-25.0;-204.0;129.0;175.0;74.0;-194.0
-23.0;-311.0;-39.0;-230.0;157.0;146.0;92.0;-209.0
-35.0;-322.0;-46.0;-249.0;182.0;113.0;93.0;-225.0
-50.0;-336.0;-45.0;-260.0;199.0;80.0;78.0;-246.0
-58.0;-347.0;-38.0;-275.0;211.0;57.0;55.0;-267.0
-51.0;-259.0;127.0;-17.0;-64.0;163.0;-110.0;-184.0
-58.0;-267.0;131.0;-3.0;-101.0;252.0;-87.0;-81.0
-59.0;-268.0;121.0;-18.0;-87.0;257.0;-80.0;-84.0
-58.0;-266.0;112.0;-34.0;-71.0;259.0;-72.0;-90.0
-55.0;-264.0;102.0;-55.0;-53.0;256.0;-61.0;-99.0
-75.0;-290.0;92.0;-67.0;-48.0;142.0;-35.0;-212.0
-73.0;-288.0;104.0;-57.0;-65.0;155.0;-37.0;-190.0
-72.0;-293.0;102.0;-49.0;-66.0;167.0;-41.0;-178.0
-66.0;-297.0;102.0;-36.0;-66.0;180.0;-52.0;-165.0
-60.0;-297.0;108.0;-29.0;-72.0;191.0;-52.0;-151.0
-58.0;-295.0;104.0;-29.0;-67.0;200.0;-47.0;-148.0
-57.0;-290.0;95.0;-37.0;-54.0;206.0;-34.0;-151.0
-26.0;-317.0;-67.0;-260.0;147.0;82.0;150.0;-262.0
-19.0;-316.0;-72.0;-279.0;170.0;58.0;149.0;-268.0
-21.0;97.0;-304.0;-82.0;259.0;-449.0;243.0;-81.0
-67.0;260.0;-205.0;63.0;124.0;-672.0;115.0;-224.0
-117.0;267.0;-263.0;42.0;169.0;-619.0;183.0;-323.0
-67.0;-333.0;-13.0;-316.0;216.0;-25.0;23.0;-320.0
-71.0;-333.0;9.0;-343.0;227.0;-21.0;-16.0;-321.0
-73.0;-327.0;26.0;-372.0;241.0;-13.0;-48.0;-315.0
-85.0;-322.0;40.0;-396.0;251.0;-14.0;-74.0;-307.0
-96.0;-324.0;54.0;-410.0;252.0;-13.0;-94.0;-308.0
-103.0;-334.0;73.0;-404.0;233.0;1.0;-116.0;-308.0
-102.0;-325.0;78.0;-389.0;216.0;16.0;-118.0;-287.0
-65.0;-301.0;105.0;-209.0;78.0;104.0;-90.0;-260.0
-42.0;-284.0;114.0;-157.0;38.0;135.0;-91.0;-236.0
-25.0;-267.0;129.0;-97.0;-10.0;159.0;-104.0;-212.0
-25.0;-254.0;152.0;-39.0;-68.0;168.0;-121.0;-195.0
-9.0;-248.0;128.0;10.0;-124.0;244.0;-33.0;-123.0
-9.0;-247.0;115.0;-7.0;-106.0;244.0;-18.0;-130.0
-10.0;-250.0;98.0;-32.0;-83.0;237.0;2.0;-145.0
-11.0;-257.0;74.0;-66.0;-53.0;222.0;28.0;-164.0
-14.0;-266.0;44.0;-105.0;-15.0;198.0;58.0;-183.0
-19.0;-280.0;16.0;-147.0;27.0;166.0;87.0;-203.0
-74.0;144.0;-202.0;84.0;91.0;-314.0;80.0;119.0
-36.0;-312.0;-32.0;-246.0;116.0;92.0;137.0;-248.0
-51.0;-325.0;-39.0;-284.0;149.0;48.0;135.0;-267.0
-70.0;-339.0;-33.0;-305.0;170.0;6.0;107.0;-286.0
-94.0;-366.0;4.0;-330.0;186.0;-45.0;23.0;-317.0
-131.0;-299.0;273.0;-251.0;-94.0;8.0;-152.0;-220.0
-141.0;-348.0;126.0;-202.0;37.0;26.0;-86.0;-287.0
-126.0;-336.0;139.0;-147.0;-6.0;49.0;-92.0;-270.0
-132.0;-458.0;-82.0;-404.0;265.0;285.0;184.0;-382.0
-222.0;-368.0;-104.0;-399.0;264.0;270.0;193.0;-364.0
-139.0;-454.0;-67.0;-395.0;254.0;292.0;165.0;-364.0
-130.0;-449.0;-59.0;-391.0;247.0;298.0;152.0;-355.0
-122.0;-435.0;-51.0;-387.0;241.0;310.0;139.0;-354.0
-135.0;-432.0;-43.0;-384.0;233.0;318.0;125.0;-360.0
-145.0;-430.0;-35.0;-380.0;224.0;328.0;112.0;-366.0
-147.0;-424.0;-28.0;-376.0;215.0;342.0;99.0;-369.0
-146.0;-414.0;-22.0;-371.0;208.0;357.0;90.0;-369.0
-152.0;-405.0;-19.0;-367.0;203.0;368.0;83.0;-371.0
-244.0;-380.0;42.0;-268.0;104.0;403.0;23.0;-210.0
-253.0;-377.0;41.0;-269.0;105.0;401.0;22.0;-218.0
-265.0;-376.0;41.0;-272.0;107.0;396.0;22.0;-225.0
-274.0;-377.0;40.0;-276.0;109.0;390.0;23.0;-229.0
-281.0;-378.0;39.0;-281.0;111.0;383.0;25.0;-233.0
-292.0;-379.0;38.0;-284.0;113.0;373.0;25.0;-236.0
-301.0;-380.0;38.0;-287.0;115.0;363.0;26.0;-238.0
-306.0;-380.0;36.0;-289.0;118.0;358.0;27.0;-240.0
-312.0;-381.0;35.0;-292.0;121.0;351.0;29.0;-241.0
-321.0;-383.0;34.0;-294.0;123.0;341.0;30.0;-241.0
-332.0;-384.0;33.0;-295.0;125.0;329.0;32.0;-241.0
-344.0;-385.0;31.0;-296.0;127.0;316.0;34.0;-241.0
-356.0;-386.0;29.0;-297.0;129.0;302.0;36.0;-242.0
-368.0;-387.0;27.0;-298.0;131.0;287.0;38.0;-243.0
-379.0;-388.0;25.0;-298.0;132.0;271.0;40.0;-245.0
-390.0;-389.0;23.0;-298.0;132.0;257.0;41.0;-247.0
-347.0;-42.0;-11.0;-291.0;77.0;453.0;-178.0;-321.0
-332.0;-292.0;12.0;-293.0;139.0;385.0;78.0;-318.0
-369.0;-300.0;6.0;-299.0;146.0;338.0;86.0;-336.0
-383.0;-386.0;-53.0;-362.0;226.0;96.0;160.0;-336.0
-376.0;-394.0;-56.0;-367.0;231.0;93.0;163.0;-331.0
-362.0;-402.0;-60.0;-372.0;236.0;92.0;167.0;-325.0
-255.0;-466.0;-116.0;-684.0;340.0;406.0;157.0;-185.0
-163.0;-443.0;-185.0;-667.0;379.0;283.0;216.0;-183.0
-304.0;-433.0;-241.0;-663.0;452.0;251.0;279.0;-395.0
-351.0;-409.0;-65.0;-379.0;243.0;86.0;171.0;-321.0
-340.0;-416.0;-70.0;-385.0;248.0;83.0;175.0;-322.0
-333.0;-419.0;-75.0;-389.0;252.0;81.0;177.0;-324.0
-380.0;-441.0;-100.0;-429.0;298.0;112.0;207.0;-319.0
-179.0;-353.0;-158.0;-441.0;304.0;291.0;214.0;-256.0
-264.0;-336.0;-201.0;-413.0;345.0;297.0;228.0;-322.0
-352.0;-346.0;-218.0;-528.0;332.0;318.0;144.0;-394.0
-310.0;-458.0;-154.0;-495.0;419.0;94.0;207.0;-526.0
-295.0;-329.0;-19.0;-324.0;123.0;257.0;125.0;-215.0
-286.0;-327.0;-7.0;-312.0;110.0;252.0;109.0;-208.0
18.0;-177.0;167.0;-364.0;127.0;326.0;-104.0;-121.0
6.0;-180.0;169.0;-386.0;149.0;325.0;-108.0;-125.0
1.0;-188.0;168.0;-405.0;167.0;317.0;-109.0;-127.0
11.0;-190.0;160.0;-398.0;160.0;308.0;-109.0;-124.0
24.0;-196.0;149.0;-380.0;145.0;296.0;-104.0;-126.0
37.0;-205.0;132.0;-354.0;129.0;280.0;-94.0;-130.0
52.0;-203.0;109.0;-323.0;110.0;264.0;-74.0;-126.0
66.0;-192.0;91.0;-298.0;88.0;263.0;-53.0;-121.0
82.0;-180.0;80.0;-276.0;68.0;272.0;-34.0;-110.0
100.0;-167.0;74.0;-258.0;46.0;285.0;-15.0;-99.0
112.0;-158.0;81.0;-236.0;14.0;298.0;-1.0;-91.0
-317.0;-389.0;37.0;-273.0;53.0;361.0;87.0;-157.0
-312.0;-380.0;32.0;-271.0;52.0;342.0;92.0;-155.0
-307.0;-373.0;26.0;-269.0;50.0;322.0;96.0;-154.0
-305.0;-367.0;21.0;-266.0;47.0;303.0;98.0;-155.0
-301.0;-364.0;17.0;-263.0;43.0;286.0;99.0;-157.0
-280.0;-353.0;-82.0;-297.0;86.0;190.0;165.0;-192.0
116.0;-150.0;92.0;-206.0;-19.0;306.0;3.0;-85.0
115.0;-144.0;103.0;-170.0;-50.0;315.0;-3.0;-78.0
-14.0;-191.0;131.0;-393.0;147.0;319.0;-84.0;-113.0
-16.0;-193.0;129.0;-419.0;165.0;314.0;-84.0;-115.0
-16.0;-196.0;124.0;-437.0;179.0;306.0;-79.0;-118.0
-14.0;-197.0;117.0;-445.0;185.0;297.0;-72.0;-124.0
-13.0;-200.0;112.0;-447.0;186.0;285.0;-63.0;-132.0
-8.0;-202.0;108.0;-440.0;182.0;273.0;-51.0;-134.0
4.0;-204.0;104.0;-423.0;172.0;262.0;-35.0;-132.0
20.0;-206.0;100.0;-394.0;156.0;251.0;-17.0;-130.0
34.0;-213.0;93.0;-356.0;138.0;238.0;2.0;-133.0
46.0;-216.0;82.0;-315.0;124.0;223.0;26.0;-130.0
26.0;-189.0;105.0;-189.0;-17.0;326.0;37.0;-55.0
-175.0;-343.0;-171.0;-600.0;652.0;128.0;343.0;-391.0
-245.0;-293.0;-30.0;-639.0;416.0;239.0;105.0;-433.0
-300.0;-171.0;-161.0;-540.0;368.0;330.0;130.0;-451.0
-46.0;-452.0;-165.0;-580.0;408.0;51.0;278.0;-292.0
-151.0;-354.0;-70.0;-494.0;318.0;142.0;139.0;-300.0
-106.0;-318.0;-15.0;-495.0;266.0;182.0;64.0;-241.0
-91.0;-303.0;3.0;-486.0;241.0;193.0;44.0;-228.0
-77.0;-289.0;21.0;-476.0;216.0;205.0;29.0;-217.0
-63.0;-279.0;36.0;-466.0;193.0;216.0;21.0;-205.0
-49.0;-272.0;46.0;-457.0;171.0;223.0;22.0;-189.0
-35.0;-266.0;56.0;-444.0;150.0;227.0;36.0;-174.0
-28.0;-268.0;64.0;-421.0;133.0;228.0;60.0;-167.0
-31.0;-278.0;62.0;-378.0;119.0;222.0;83.0;-166.0
-37.0;-284.0;62.0;-312.0;88.0;215.0;91.0;-166.0
-44.0;-275.0;70.0;-247.0;52.0;216.0;86.0;-164.0
64.0;-180.0;197.0;-272.0;43.0;216.0;-94.0;-137.0
65.0;-185.0;180.0;-234.0;22.0;214.0;-75.0;-137.0
66.0;-183.0;157.0;-205.0;-5.0;220.0;-51.0;-131.0
144.0;-152.0;136.0;-140.0;-84.0;214.0;-28.0;-177.0
62.0;-170.0;118.0;-169.0;-45.0;262.0;-3.0;-103.0
55.0;-170.0;101.0;-172.0;-51.0;286.0;25.0;-93.0
38.0;-177.0;97.0;-177.0;-66.0;305.0;44.0;-94.0
