Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
253.0;366.0;976.0;-201.0;200.0;883.0;796;991.0;1021.0;-948.0;-306.0;341.0
276.0;350.0;958.0;-213.0;185.0;878.0;796;1001.0;1023.0;-947.0;-344.0;339.0
155.0;305.0;1047.0;-301.0;138.0;968.0;804;1024.0;1076.0;-948.0;-364.0;250.0
234.0;340.0;960.0;-215.0;187.0;861.0;795;1003.0;1030.0;-945.0;-326.0;310.0
255.0;362.0;941.0;-169.0;187.0;880.0;796;1006.0;1006.0;-956.0;-324.0;339.0
217.0;365.0;965.0;-186.0;188.0;882.0;800;981.0;1040.0;-953.0;-336.0;343.0
231.0;348.0;951.0;-214.0;186.0;874.0;803;965.0;1021.0;-954.0;-332.0;344.0
226.0;359.0;932.0;-221.0;183.0;878.0;803;997.0;1041.0;-954.0;-331.0;322.0
260.0;334.0;956.0;-217.0;198.0;870.0;804;982.0;992.0;-956.0;-323.0;295.0
274.0;360.0;944.0;-215.0;183.0;880.0;804;967.0;1033.0;-968.0;-330.0;350.0
264.0;378.0;960.0;-220.0;189.0;867.0;799;990.0;1033.0;-954.0;-341.0;320.0
286.0;445.0;920.0;-257.0;265.0;810.0;789;1000.0;1023.0;-937.0;-358.0;427.0
245.0;364.0;790.0;-199.0;165.0;1271.0;787;930.0;1039.0;-872.0;-346.0;391.0
264.0;359.0;955.0;-239.0;191.0;884.0;803;975.0;999.0;-944.0;-343.0;324.0
274.0;368.0;943.0;-222.0;178.0;857.0;802;990.0;1031.0;-947.0;-317.0;339.0
224.0;352.0;964.0;-206.0;166.0;850.0;799;993.0;1033.0;-962.0;-318.0;357.0
284.0;397.0;942.0;-217.0;184.0;872.0;803;1011.0;1013.0;-936.0;-327.0;338.0
285.0;347.0;925.0;-249.0;200.0;873.0;802;990.0;1026.0;-942.0;-354.0;348.0
232.0;360.0;962.0;-229.0;190.0;889.0;808;1007.0;1017.0;-949.0;-335.0;336.0
251.0;368.0;944.0;-214.0;191.0;878.0;803;1005.0;1011.0;-952.0;-319.0;345.0
276.0;396.0;925.0;-201.0;169.0;868.0;799;954.0;1009.0;-957.0;-349.0;326.0
260.0;359.0;942.0;-217.0;199.0;873.0;803;1010.0;1030.0;-949.0;-322.0;352.0
266.0;395.0;943.0;-231.0;181.0;832.0;799;971.0;1003.0;-927.0;-311.0;367.0
219.0;442.0;962.0;-205.0;218.0;878.0;806;1037.0;1020.0;-929.0;-265.0;479.0
278.0;376.0;953.0;-237.0;178.0;882.0;801;974.0;1019.0;-941.0;-322.0;376.0
258.0;369.0;951.0;-208.0;197.0;869.0;804;1006.0;1014.0;-949.0;-302.0;350.0
245.0;363.0;963.0;-229.0;193.0;856.0;798;988.0;1032.0;-949.0;-303.0;342.0
276.0;310.0;998.0;-187.0;200.0;846.0;798;1009.0;1041.0;-928.0;-346.0;297.0
275.0;381.0;941.0;-227.0;183.0;858.0;802;985.0;1027.0;-950.0;-330.0;310.0
249.0;382.0;954.0;-224.0;183.0;875.0;800;984.0;1037.0;-938.0;-393.0;382.0
242.0;349.0;934.0;-241.0;184.0;883.0;801;997.0;995.0;-948.0;-371.0;356.0
309.0;361.0;933.0;-214.0;208.0;863.0;803;989.0;1005.0;-937.0;-376.0;343.0
256.0;369.0;943.0;-257.0;193.0;870.0;805;974.0;1017.0;-959.0;-353.0;341.0
302.0;358.0;933.0;-239.0;190.0;865.0;801;977.0;1029.0;-940.0;-362.0;380.0
254.0;350.0;934.0;-239.0;184.0;871.0;800;986.0;1029.0;-954.0;-370.0;362.0
290.0;377.0;942.0;-255.0;169.0;833.0;803;978.0;1011.0;-945.0;-374.0;370.0
275.0;388.0;951.0;-250.0;162.0;842.0;803;989.0;1028.0;-943.0;-350.0;381.0
241.0;366.0;933.0;-225.0;198.0;885.0;803;993.0;1031.0;-935.0;-340.0;325.0
286.0;388.0;933.0;-252.0;168.0;846.0;800;991.0;1013.0;-939.0;-358.0;366.0
298.0;390.0;927.0;-243.0;173.0;848.0;803;952.0;1019.0;-940.0;-352.0;376.0
227.0;350.0;968.0;-196.0;159.0;875.0;799;997.0;1046.0;-943.0;-382.0;351.0
323.0;417.0;982.0;-289.0;123.0;927.0;799;1003.0;1273.0;-944.0;-410.0;394.0
215.0;287.0;1048.0;-198.0;-50.0;940.0;801;994.0;1023.0;-989.0;-573.0;245.0
291.0;397.0;947.0;-242.0;175.0;840.0;807;986.0;1037.0;-948.0;-344.0;378.0
303.0;385.0;956.0;-255.0;172.0;851.0;807;985.0;1011.0;-933.0;-357.0;367.0
294.0;387.0;956.0;-249.0;160.0;857.0;809;975.0;1020.0;-931.0;-345.0;380.0
204.0;331.0;980.0;-204.0;170.0;887.0;806;1007.0;1026.0;-949.0;-370.0;380.0
244.0;339.0;1000.0;-178.0;163.0;906.0;797;1059.0;1033.0;-914.0;-336.0;294.0
242.0;347.0;946.0;-248.0;183.0;877.0;803;1010.0;1012.0;-949.0;-340.0;317.0
296.0;389.0;958.0;-285.0;168.0;855.0;806;998.0;1037.0;-936.0;-373.0;394.0
263.0;423.0;776.0;-173.0;61.0;894.0;899;1215.0;995.0;-930.0;-186.0;262.0
177.0;301.0;971.0;-151.0;188.0;862.0;807;990.0;1028.0;-952.0;-249.0;271.0
205.0;362.0;959.0;-164.0;181.0;877.0;801;1011.0;1041.0;-953.0;-293.0;283.0
199.0;364.0;955.0;-177.0;188.0;876.0;803;1024.0;1031.0;-955.0;-290.0;297.0
234.0;503.0;1041.0;-170.0;121.0;920.0;814;1224.0;1022.0;-955.0;-197.0;204.0
303.0;413.0;931.0;-257.0;169.0;861.0;797;994.0;1009.0;-943.0;-375.0;359.0
239.0;366.0;1006.0;-174.0;128.0;890.0;798;1028.0;981.0;-935.0;-234.0;282.0
284.0;345.0;961.0;-225.0;176.0;879.0;803;970.0;1016.0;-957.0;-344.0;353.0
173.0;324.0;896.0;10.0;330.0;1016.0;837;1225.0;1045.0;-1034.0;-362.0;231.0
275.0;283.0;951.0;-299.0;210.0;836.0;858;1009.0;1021.0;-1023.0;-359.0;351.0
119.0;338.0;709.0;-241.0;283.0;711.0;1063;809.0;928.0;-877.0;-332.0;368.0
231.0;317.0;954.0;-203.0;234.0;896.0;800;1013.0;1020.0;-1041.0;-434.0;148.0
193.0;306.0;985.0;-132.0;183.0;932.0;809;1024.0;1013.0;-967.0;-305.0;276.0
209.0;358.0;962.0;-157.0;184.0;888.0;804;1016.0;1014.0;-965.0;-301.0;311.0
89.0;192.0;1112.0;-362.0;292.0;861.0;797;963.0;959.0;-821.0;-470.0;45.0
244.0;352.0;961.0;-207.0;189.0;883.0;803;995.0;1026.0;-951.0;-299.0;303.0
252.0;359.0;960.0;-205.0;186.0;888.0;800;1006.0;1031.0;-954.0;-294.0;356.0
212.0;357.0;944.0;-184.0;246.0;876.0;814;996.0;1026.0;-968.0;-308.0;243.0
43.0;312.0;1011.0;-114.0;293.0;828.0;759;1016.0;988.0;-947.0;-192.0;54.0
204.0;351.0;956.0;-187.0;251.0;904.0;811;1005.0;1026.0;-948.0;-278.0;281.0
271.0;355.0;956.0;-237.0;195.0;885.0;801;1013.0;1021.0;-955.0;-336.0;348.0
287.0;388.0;934.0;-188.0;170.0;858.0;801;995.0;994.0;-954.0;-322.0;287.0
282.0;354.0;938.0;-224.0;165.0;871.0;805;971.0;1022.0;-954.0;-362.0;364.0
274.0;360.0;952.0;-231.0;195.0;894.0;802;993.0;1028.0;-949.0;-338.0;341.0
139.0;318.0;947.0;-98.0;221.0;961.0;788;1127.0;896.0;-867.0;-186.0;106.0
254.0;377.0;980.0;-230.0;184.0;873.0;801;1030.0;1028.0;-957.0;-350.0;370.0
164.0;237.0;1146.0;-290.0;318.0;1087.0;844;1170.0;1248.0;-1132.0;-406.0;228.0
220.0;437.0;971.0;-116.0;76.0;784.0;919;1101.0;973.0;-809.0;-535.0;220.0
267.0;358.0;950.0;-223.0;181.0;882.0;802;1020.0;1009.0;-943.0;-315.0;371.0
335.0;436.0;969.0;-286.0;172.0;888.0;801;1070.0;999.0;-973.0;-421.0;497.0
264.0;309.0;1133.0;-293.0;312.0;915.0;499;1203.0;778.0;-900.0;-387.0;605.0
125.0;337.0;971.0;-249.0;321.0;1005.0;820;826.0;747.0;-730.0;-381.0;159.0
180.0;342.0;972.0;-168.0;177.0;893.0;811;1044.0;965.0;-964.0;-309.0;321.0
184.0;332.0;930.0;-169.0;178.0;910.0;799;1030.0;982.0;-959.0;-281.0;361.0
206.0;311.0;885.0;-188.0;171.0;892.0;800;1006.0;1010.0;-963.0;-295.0;401.0
282.0;473.0;942.0;-239.0;278.0;842.0;791;1010.0;1012.0;-937.0;-346.0;274.0
-57.0;430.0;948.0;-68.0;532.0;795.0;880;982.0;1384.0;-922.0;-180.0;128.0
312.0;366.0;935.0;-260.0;157.0;830.0;793;996.0;1018.0;-929.0;-411.0;433.0
-138.0;153.0;984.0;15.0;584.0;968.0;621;1030.0;991.0;-956.0;-119.0;91.0
-286.0;282.0;942.0;291.0;527.0;907.0;804;1006.0;919.0;-988.0;-161.0;253.0
269.0;354.0;945.0;-180.0;181.0;885.0;797;990.0;1014.0;-952.0;-330.0;296.0
341.0;333.0;923.0;-126.0;167.0;830.0;804;1007.0;1020.0;-995.0;-263.0;365.0
9.0;252.0;942.0;8.0;483.0;891.0;806;1017.0;966.0;-960.0;-209.0;139.0
262.0;339.0;976.0;-179.0;171.0;896.0;795;1038.0;1058.0;-994.0;-323.0;284.0
66.0;321.0;932.0;-97.0;435.0;886.0;798;1034.0;994.0;-972.0;-253.0;241.0
278.0;358.0;966.0;-204.0;173.0;876.0;797;991.0;1031.0;-969.0;-340.0;326.0
249.0;330.0;971.0;-245.0;200.0;886.0;797;1002.0;996.0;-960.0;-307.0;328.0
51.0;282.0;1116.0;-87.0;487.0;968.0;819;1115.0;1015.0;-961.0;-175.0;162.0
261.0;337.0;953.0;-206.0;176.0;877.0;794;1009.0;1018.0;-962.0;-324.0;337.0
134.0;349.0;958.0;-114.0;334.0;906.0;793;1079.0;1041.0;-949.0;-239.0;320.0
264.0;324.0;963.0;-221.0;178.0;873.0;801;1016.0;1013.0;-957.0;-327.0;368.0
242.0;344.0;957.0;-190.0;193.0;890.0;800;987.0;1015.0;-961.0;-312.0;293.0
285.0;459.0;920.0;-273.0;259.0;803.0;789;1023.0;1021.0;-929.0;-361.0;436.0
13.0;288.0;931.0;64.0;444.0;922.0;781;1067.0;1036.0;-1008.0;-170.0;362.0
47.0;219.0;968.0;-89.0;413.0;920.0;804;1035.0;835.0;-926.0;-259.0;185.0
38.0;321.0;971.0;-223.0;444.0;915.0;854;1101.0;953.0;-880.0;-380.0;292.0
128.0;404.0;952.0;-223.0;381.0;859.0;795;1032.0;1045.0;-860.0;-316.0;404.0
-7.0;328.0;923.0;-456.0;495.0;842.0;763;984.0;1241.0;-905.0;-464.0;230.0
176.0;436.0;938.0;-284.0;381.0;868.0;780;1019.0;999.0;-858.0;-338.0;333.0
52.0;346.0;863.0;-133.0;592.0;723.0;773;910.0;895.0;-898.0;-331.0;135.0
235.0;274.0;1225.0;-264.0;298.0;1201.0;911;1271.0;635.0;-1017.0;-383.0;364.0
98.0;244.0;1065.0;-472.0;143.0;1002.0;806;1025.0;1023.0;-1270.0;-547.0;240.0
314.0;195.0;1026.0;-370.0;287.0;1171.0;809;1078.0;589.0;-1220.0;-505.0;411.0
195.0;326.0;1284.0;-275.0;427.0;1060.0;783;1149.0;435.0;-1046.0;-454.0;479.0
26.0;118.0;1082.0;-387.0;243.0;1037.0;788;1178.0;446.0;-1125.0;-446.0;113.0
242.0;344.0;961.0;-220.0;169.0;861.0;802;1020.0;1001.0;-956.0;-313.0;368.0
245.0;369.0;980.0;-216.0;170.0;877.0;799;1011.0;1013.0;-954.0;-329.0;340.0
244.0;359.0;971.0;-206.0;167.0;879.0;801;985.0;1011.0;-963.0;-305.0;378.0
213.0;316.0;949.0;-145.0;157.0;883.0;798;1016.0;977.0;-946.0;-328.0;310.0
267.0;394.0;912.0;-246.0;315.0;746.0;796;915.0;962.0;-1023.0;-346.0;458.0
293.0;363.0;959.0;-252.0;176.0;860.0;803;988.0;1020.0;-949.0;-362.0;379.0
247.0;390.0;890.0;-252.0;337.0;759.0;800;864.0;1029.0;-1010.0;-374.0;457.0
286.0;354.0;949.0;-231.0;173.0;866.0;801;985.0;1011.0;-949.0;-342.0;376.0
296.0;314.0;915.0;-276.0;311.0;849.0;827;941.0;1035.0;-1036.0;-315.0;382.0
180.0;370.0;912.0;-191.0;127.0;764.0;794;843.0;1082.0;-913.0;-408.0;431.0
210.0;299.0;1126.0;-162.0;8.0;1093.0;821;1200.0;989.0;-812.0;-227.0;155.0
299.0;370.0;979.0;-218.0;169.0;823.0;794;997.0;1030.0;-934.0;-356.0;332.0
156.0;330.0;963.0;-177.0;207.0;877.0;815;1004.0;952.0;-953.0;-298.0;268.0
193.0;433.0;938.0;-192.0;212.0;865.0;799;969.0;1341.0;-935.0;-311.0;363.0
132.0;671.0;756.0;-304.0;281.0;569.0;801;463.0;1019.0;-796.0;-593.0;680.0
277.0;425.0;934.0;-268.0;202.0;852.0;797;995.0;997.0;-921.0;-387.0;230.0
171.0;417.0;780.0;-278.0;255.0;786.0;699;967.0;1007.0;-983.0;-314.0;427.0
171.0;326.0;983.0;-125.0;225.0;893.0;809;988.0;1032.0;-948.0;-284.0;332.0
-449.0;-326.0;1108.0;476.0;734.0;983.0;797;807.0;78.0;-921.0;252.0;409.0
265.0;446.0;922.0;-261.0;206.0;848.0;797;1019.0;1010.0;-928.0;-375.0;174.0
230.0;491.0;1271.0;-145.0;179.0;790.0;804;783.0;944.0;-970.0;-309.0;416.0
262.0;417.0;924.0;-259.0;224.0;839.0;802;1013.0;1002.0;-938.0;-362.0;253.0
292.0;371.0;934.0;-227.0;164.0;839.0;813;1010.0;949.0;-951.0;-340.0;367.0
250.0;414.0;860.0;-199.0;200.0;823.0;1008;1167.0;866.0;-786.0;-294.0;428.0
265.0;380.0;942.0;-232.0;166.0;886.0;803;987.0;938.0;-943.0;-331.0;299.0
251.0;651.0;827.0;-293.0;262.0;621.0;795;668.0;1008.0;-832.0;-559.0;779.0
52.0;392.0;921.0;-537.0;120.0;760.0;794;996.0;928.0;-756.0;-758.0;496.0
265.0;388.0;940.0;-218.0;162.0;868.0;808;1002.0;955.0;-950.0;-334.0;290.0
344.0;303.0;1067.0;-338.0;40.0;1006.0;795;1187.0;1041.0;-871.0;-595.0;459.0
278.0;396.0;953.0;-184.0;148.0;883.0;797;1006.0;993.0;-965.0;-356.0;341.0
289.0;382.0;960.0;-230.0;168.0;871.0;802;1009.0;992.0;-956.0;-362.0;326.0
266.0;349.0;962.0;-213.0;175.0;896.0;803;993.0;1031.0;-946.0;-329.0;388.0
275.0;349.0;943.0;-211.0;172.0;882.0;800;989.0;1027.0;-946.0;-323.0;357.0
299.0;414.0;939.0;-246.0;174.0;903.0;803;1045.0;999.0;-961.0;-386.0;351.0
248.0;361.0;934.0;-272.0;196.0;874.0;802;1013.0;1027.0;-948.0;-335.0;323.0
243.0;370.0;952.0;-233.0;179.0;885.0;804;1015.0;1039.0;-960.0;-317.0;321.0
320.0;359.0;1040.0;-393.0;301.0;919.0;663;1158.0;1012.0;-838.0;-487.0;464.0
279.0;382.0;954.0;-264.0;167.0;868.0;800;1013.0;1020.0;-927.0;-356.0;334.0
192.0;414.0;1030.0;-139.0;207.0;1034.0;792;1633.0;1066.0;-797.0;-276.0;349.0
186.0;342.0;985.0;-305.0;263.0;800.0;823;845.0;1017.0;-937.0;-340.0;444.0
275.0;349.0;943.0;-226.0;176.0;886.0;802;977.0;1038.0;-966.0;-360.0;308.0
119.0;460.0;841.0;-161.0;430.0;814.0;792;1036.0;963.0;-858.0;-348.0;309.0
276.0;362.0;1055.0;-360.0;249.0;819.0;1038;1018.0;551.0;-844.0;-364.0;503.0
236.0;224.0;1244.0;-310.0;288.0;1316.0;889;1290.0;523.0;-1134.0;-387.0;460.0
267.0;360.0;1104.0;-152.0;145.0;875.0;832;996.0;1017.0;-959.0;-178.0;444.0
236.0;308.0;958.0;-104.0;182.0;869.0;809;989.0;1013.0;-999.0;-228.0;208.0
295.0;397.0;938.0;-288.0;138.0;840.0;805;1025.0;968.0;-917.0;-348.0;303.0
330.0;455.0;868.0;-233.0;173.0;1143.0;619;1225.0;1092.0;-831.0;-335.0;501.0
280.0;329.0;1001.0;-194.0;182.0;906.0;799;1039.0;1056.0;-947.0;-371.0;350.0
149.0;545.0;779.0;-135.0;245.0;579.0;795;724.0;1031.0;-753.0;-552.0;583.0
306.0;355.0;1099.0;-185.0;110.0;916.0;806;1128.0;1001.0;-1027.0;-209.0;491.0
286.0;378.0;977.0;-211.0;134.0;828.0;800;983.0;1000.0;-918.0;-376.0;303.0
270.0;386.0;978.0;-203.0;173.0;881.0;802;1005.0;1030.0;-944.0;-322.0;302.0
419.0;458.0;830.0;-44.0;161.0;1138.0;770;1679.0;918.0;-979.0;-106.0;251.0
329.0;305.0;1083.0;-221.0;226.0;711.0;897;1297.0;1249.0;-1054.0;-319.0;221.0
245.0;160.0;1305.0;-270.0;438.0;589.0;798;699.0;1023.0;-807.0;-404.0;482.0
207.0;491.0;1101.0;-100.0;130.0;869.0;808;1063.0;913.0;-895.0;-379.0;808.0
150.0;375.0;1035.0;-165.0;315.0;1006.0;811;1092.0;1047.0;-973.0;-286.0;220.0
219.0;317.0;986.0;-152.0;181.0;886.0;801;1016.0;994.0;-988.0;-293.0;321.0
276.0;421.0;944.0;-276.0;213.0;841.0;794;1025.0;1011.0;-926.0;-396.0;227.0
224.0;342.0;978.0;-190.0;174.0;905.0;796;1048.0;1051.0;-992.0;-325.0;308.0
224.0;514.0;1080.0;-192.0;449.0;770.0;793;835.0;1045.0;-1002.0;-352.0;419.0
294.0;281.0;913.0;-288.0;118.0;905.0;975;996.0;1039.0;-913.0;-371.0;254.0
210.0;313.0;965.0;-138.0;143.0;909.0;798;1002.0;1043.0;-948.0;-294.0;326.0
285.0;345.0;1004.0;-293.0;202.0;940.0;800;1070.0;1021.0;-955.0;-422.0;353.0
277.0;348.0;972.0;-221.0;183.0;895.0;802;990.0;1010.0;-948.0;-339.0;314.0
749.0;1007.0;-162.0;-788.0;111.0;-357.0;52;-389.0;313.0;84.0;-997.0;845.0
-292.0;310.0;935.0;270.0;484.0;790.0;669;675.0;935.0;-889.0;-166.0;294.0
264.0;359.0;956.0;-222.0;170.0;869.0;808;1010.0;948.0;-942.0;-342.0;279.0
337.0;200.0;1128.0;-192.0;393.0;1306.0;862;1407.0;1169.0;-1230.0;-209.0;264.0
165.0;470.0;839.0;-127.0;81.0;692.0;707;877.0;1032.0;-882.0;-287.0;836.0
435.0;326.0;904.0;-282.0;156.0;911.0;798;1000.0;1002.0;-983.0;-465.0;226.0
306.0;397.0;954.0;-255.0;162.0;857.0;803;990.0;999.0;-946.0;-374.0;394.0
-171.0;204.0;1219.0;-236.0;5.0;845.0;877;1019.0;1119.0;-795.0;-184.0;339.0
183.0;303.0;943.0;-30.0;270.0;939.0;805;1121.0;924.0;-912.0;-189.0;235.0
184.0;278.0;1035.0;-307.0;37.0;952.0;727;1018.0;968.0;-895.0;-274.0;203.0
244.0;322.0;1012.0;-218.0;198.0;947.0;816;1165.0;1018.0;-970.0;-226.0;215.0
310.0;405.0;941.0;-257.0;162.0;858.0;803;1007.0;1020.0;-942.0;-367.0;375.0
284.0;346.0;956.0;-214.0;204.0;886.0;797;1015.0;1023.0;-954.0;-314.0;292.0
244.0;318.0;892.0;-148.0;170.0;884.0;801;896.0;964.0;-952.0;-273.0;453.0
301.0;369.0;946.0;-200.0;175.0;877.0;801;999.0;1016.0;-947.0;-288.0;330.0
240.0;274.0;1072.0;-273.0;175.0;997.0;808;1196.0;1030.0;-995.0;-172.0;409.0
61.0;377.0;745.0;-69.0;322.0;687.0;821;838.0;1002.0;-915.0;-164.0;-40.0
314.0;399.0;943.0;-241.0;161.0;843.0;803;998.0;1027.0;-947.0;-344.0;358.0
265.0;378.0;980.0;-229.0;172.0;890.0;797;1020.0;1022.0;-965.0;-335.0;384.0
306.0;434.0;931.0;-247.0;211.0;858.0;794;1026.0;1010.0;-932.0;-349.0;282.0
251.0;402.0;913.0;-84.0;102.0;911.0;807;1105.0;1008.0;-988.0;-161.0;271.0
228.0;413.0;894.0;-235.0;173.0;848.0;801;1004.0;739.0;-938.0;-364.0;382.0
296.0;382.0;960.0;-206.0;178.0;876.0;798;1029.0;1022.0;-957.0;-372.0;282.0
193.0;508.0;1066.0;-146.0;71.0;967.0;734;1120.0;959.0;-849.0;-335.0;185.0
242.0;335.0;898.0;-197.0;223.0;946.0;789;1108.0;1017.0;-956.0;-245.0;-133.0
265.0;388.0;952.0;-231.0;159.0;878.0;808;1001.0;940.0;-948.0;-329.0;288.0
123.0;653.0;688.0;-170.0;450.0;458.0;773;488.0;1033.0;-629.0;-332.0;364.0
330.0;438.0;1038.0;-128.0;93.0;990.0;787;1266.0;949.0;-825.0;-291.0;124.0
215.0;459.0;1212.0;-111.0;137.0;1065.0;803;1319.0;1192.0;-812.0;-144.0;262.0
173.0;428.0;880.0;-48.0;235.0;914.0;803;1005.0;1014.0;-1028.0;-136.0;560.0
263.0;390.0;1250.0;-141.0;63.0;1221.0;808;1451.0;893.0;-784.0;-181.0;166.0
173.0;485.0;895.0;-254.0;464.0;746.0;809;786.0;934.0;-869.0;-499.0;690.0
285.0;370.0;935.0;-224.0;170.0;876.0;812;997.0;950.0;-945.0;-326.0;284.0
301.0;368.0;899.0;-149.0;200.0;802.0;802;895.0;1015.0;-961.0;-263.0;180.0
279.0;348.0;961.0;-229.0;169.0;882.0;804;999.0;1018.0;-962.0;-323.0;383.0
112.0;563.0;867.0;-239.0;239.0;790.0;785;1010.0;1031.0;-809.0;-505.0;469.0
290.0;411.0;918.0;-236.0;109.0;839.0;796;972.0;1039.0;-953.0;-382.0;487.0
-489.0;146.0;1035.0;451.0;609.0;971.0;805;984.0;910.0;-1038.0;-73.0;209.0
-53.0;162.0;980.0;-139.0;330.0;969.0;807;1066.0;1010.0;-991.0;-227.0;50.0
282.0;800.0;546.0;-307.0;192.0;231.0;763;68.0;1009.0;-419.0;-920.0;1118.0
263.0;457.0;1059.0;-255.0;314.0;893.0;-2250;1201.0;703.0;-907.0;-433.0;485.0
129.0;256.0;901.0;-179.0;367.0;873.0;765;1108.0;1009.0;-884.0;-171.0;-72.0
301.0;325.0;1139.0;-229.0;149.0;1046.0;808;1098.0;1007.0;-897.0;-287.0;547.0
313.0;446.0;906.0;-257.0;224.0;842.0;802;1024.0;988.0;-932.0;-377.0;204.0
461.0;659.0;850.0;-366.0;-54.0;738.0;801;897.0;959.0;-641.0;-644.0;478.0
280.0;445.0;914.0;-261.0;212.0;850.0;799;1044.0;998.0;-931.0;-369.0;232.0
270.0;381.0;959.0;-271.0;158.0;886.0;801;1036.0;1021.0;-930.0;-352.0;264.0
-651.0;-132.0;1020.0;546.0;587.0;1022.0;808;1040.0;876.0;-993.0;87.0;-5.0
