InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
8.0;-31.0;23;-30;944.0;158.0;327.0;-24;797;-987.0;285.0;990.0;220.0
34.0;81.0;16;-15;925.0;119.0;349.0;-24;807;-994.0;250.0;1021.0;176.0
59.0;68.0;23;-32;909.0;138.0;359.0;-24;800;-997.0;268.0;1009.0;201.0
20.0;54.0;23;14;958.0;148.0;354.0;-24;797;-979.0;252.0;997.0;178.0
20.0;76.0;5;-17;963.0;138.0;349.0;-24;797;-986.0;259.0;992.0;171.0
23.0;118.0;19;9;938.0;138.0;347.0;-24;797;-982.0;261.0;979.0;197.0
-51.0;19.0;15;-30;938.0;99.0;342.0;-24;802;-979.0;279.0;1001.0;202.0
-20.0;56.0;17;-7;958.0;117.0;353.0;-24;805;-975.0;274.0;990.0;188.0
3.0;72.0;20;29;918.0;134.0;335.0;-24;802;-970.0;294.0;966.0;208.0
42.0;106.0;16;1;948.0;125.0;328.0;-24;795;-971.0;290.0;977.0;206.0
69.0;144.0;19;-7;956.0;99.0;340.0;-24;802;-995.0;290.0;1003.0;210.0
60.0;112.0;21;17;953.0;109.0;318.0;-24;803;-989.0;296.0;1018.0;228.0
50.0;121.0;19;6;935.0;78.0;327.0;-24;798;-968.0;300.0;988.0;225.0
16.0;104.0;19;10;934.0;83.0;314.0;-24;801;-971.0;298.0;973.0;234.0
20.0;51.0;12;3;928.0;118.0;325.0;-24;799;-965.0;267.0;962.0;236.0
-27.0;46.0;9;2;937.0;112.0;329.0;-24;797;-959.0;282.0;961.0;217.0
-21.0;-46.0;18;-7;964.0;110.0;340.0;-24;801;-967.0;309.0;957.0;246.0
-16.0;36.0;16;1;986.0;128.0;306.0;-24;803;-990.0;280.0;1017.0;222.0
33.0;-19.0;19;7;959.0;142.0;285.0;-24;802;-979.0;283.0;993.0;209.0
83.0;21.0;17;-2;964.0;144.0;319.0;-24;792;-972.0;272.0;988.0;197.0
92.0;90.0;22;-10;965.0;159.0;346.0;-24;797;-975.0;281.0;979.0;215.0
108.0;151.0;24;0;954.0;162.0;295.0;-24;799;-969.0;291.0;979.0;230.0
104.0;114.0;23;-9;948.0;141.0;315.0;-24;799;-968.0;292.0;979.0;245.0
62.0;36.0;25;19;927.0;167.0;328.0;-24;795;-951.0;333.0;957.0;273.0
42.0;-10.0;21;-16;929.0;168.0;324.0;-24;795;-944.0;323.0;935.0;259.0
40.0;-66.0;24;-33;970.0;177.0;303.0;-24;795;-932.0;318.0;953.0;240.0
38.0;-34.0;19;15;960.0;198.0;330.0;-24;792;-983.0;308.0;974.0;279.0
-9.0;-8.0;28;15;946.0;184.0;322.0;-24;794;-988.0;325.0;993.0;264.0
-29.0;22.0;20;-11;945.0;184.0;312.0;-24;800;-959.0;292.0;955.0;243.0
-56.0;4.0;21;-1;940.0;185.0;323.0;-24;794;-956.0;307.0;951.0;270.0
-109.0;-61.0;14;2;953.0;175.0;352.0;-24;801;-974.0;311.0;972.0;281.0
-124.0;-155.0;21;1;949.0;179.0;298.0;-24;803;-969.0;339.0;988.0;276.0
-92.0;-134.0;16;-6;937.0;151.0;331.0;-24;803;-970.0;310.0;988.0;250.0
-41.0;-141.0;24;-13;947.0;144.0;345.0;-24;794;-983.0;311.0;986.0;229.0
-41.0;-99.0;22;20;948.0;166.0;333.0;-24;801;-984.0;304.0;1001.0;238.0
20.0;7.0;18;18;953.0;168.0;308.0;-24;801;-969.0;269.0;980.0;195.0
21.0;37.0;16;20;956.0;143.0;328.0;-24;799;-974.0;252.0;988.0;199.0
-6.0;68.0;16;-3;925.0;131.0;326.0;-24;798;-987.0;252.0;989.0;206.0
-17.0;43.0;15;-20;958.0;156.0;330.0;-24;802;-987.0;269.0;991.0;211.0
-57.0;41.0;25;-6;944.0;171.0;322.0;-24;801;-980.0;271.0;990.0;228.0
-42.0;14.0;23;-11;920.0;158.0;323.0;-24;802;-975.0;283.0;980.0;234.0
-89.0;32.0;17;16;929.0;173.0;323.0;-24;805;-981.0;291.0;990.0;227.0
-70.0;-29.0;17;-6;940.0;156.0;332.0;-24;800;-981.0;292.0;977.0;228.0
-46.0;-35.0;20;-28;926.0;132.0;324.0;-24;799;-972.0;287.0;982.0;228.0
-32.0;-62.0;21;9;944.0;112.0;332.0;-24;805;-960.0;282.0;994.0;207.0
21.0;7.0;24;-8;928.0;170.0;331.0;-24;796;-967.0;295.0;978.0;233.0
-7.0;20.0;18;-27;958.0;161.0;340.0;-24;802;-976.0;272.0;980.0;225.0
-7.0;-42.0;14;17;959.0;142.0;342.0;-24;805;-962.0;289.0;972.0;224.0
6.0;19.0;19;26;942.0;141.0;335.0;-24;797;-967.0;300.0;961.0;223.0
-12.0;19.0;22;9;947.0;136.0;323.0;-24;801;-984.0;310.0;990.0;235.0
-6.0;-9.0;20;10;919.0;140.0;333.0;-24;803;-957.0;310.0;978.0;248.0
42.0;-36.0;16;10;916.0;155.0;345.0;-24;805;-989.0;283.0;1000.0;238.0
-11.0;-44.0;19;2;976.0;152.0;326.0;-24;802;-969.0;293.0;973.0;232.0
7.0;-75.0;17;-11;967.0;148.0;356.0;-24;805;-967.0;274.0;974.0;202.0
16.0;-34.0;21;-11;918.0;139.0;316.0;-24;801;-979.0;275.0;979.0;221.0
6.0;-39.0;16;2;919.0;156.0;331.0;-24;802;-982.0;285.0;985.0;222.0
-10.0;-92.0;22;10;950.0;139.0;303.0;-24;798;-954.0;302.0;972.0;233.0
-5.0;-39.0;26;-2;936.0;122.0;306.0;-24;803;-974.0;260.0;984.0;210.0
-8.0;-37.0;14;-19;927.0;150.0;336.0;-24;803;-986.0;285.0;999.0;243.0
-18.0;-60.0;14;-1;937.0;147.0;338.0;-24;803;-978.0;310.0;981.0;247.0
-30.0;-30.0;19;19;917.0;150.0;308.0;-24;802;-970.0;291.0;971.0;226.0
-18.0;-68.0;15;-3;932.0;166.0;303.0;-24;802;-967.0;300.0;972.0;227.0
-13.0;-103.0;15;-24;949.0;172.0;304.0;-24;803;-965.0;299.0;989.0;231.0
-13.0;-143.0;18;-31;909.0;124.0;304.0;-24;801;-965.0;287.0;980.0;216.0
14.0;-64.0;17;-6;949.0;150.0;317.0;-24;802;-968.0;265.0;976.0;195.0
-27.0;-7.0;19;12;966.0;144.0;311.0;-24;794;-976.0;256.0;987.0;214.0
-45.0;-38.0;20;-13;890.0;139.0;312.0;-24;797;-979.0;292.0;989.0;234.0
14.0;51.0;19;-20;920.0;120.0;317.0;-24;801;-986.0;262.0;999.0;213.0
-2.0;82.0;20;5;933.0;117.0;313.0;-24;798;-987.0;271.0;999.0;214.0
-25.0;49.0;22;-11;934.0;143.0;315.0;-24;792;-994.0;282.0;990.0;206.0
0.0;33.0;17;0;936.0;130.0;344.0;-24;801;-994.0;280.0;999.0;210.0
24.0;34.0;18;-13;938.0;132.0;328.0;-24;805;-985.0;279.0;999.0;192.0
96.0;158.0;20;27;928.0;109.0;337.0;-24;798;-981.0;235.0;1009.0;170.0
115.0;260.0;19;46;898.0;108.0;320.0;-24;799;-970.0;242.0;1002.0;172.0
121.0;250.0;23;17;927.0;119.0;363.0;-24;792;-958.0;247.0;957.0;196.0
57.0;301.0;17;1;918.0;100.0;324.0;-24;796;-962.0;258.0;955.0;216.0
26.0;226.0;13;-23;939.0;99.0;292.0;-24;799;-967.0;282.0;970.0;249.0
-16.0;181.0;18;13;920.0;100.0;279.0;-24;795;-956.0;301.0;962.0;262.0
-41.0;127.0;15;23;911.0;115.0;341.0;-24;803;-958.0;281.0;960.0;219.0
-47.0;70.0;16;13;914.0;96.0;351.0;-24;803;-970.0;291.0;971.0;228.0
-39.0;88.0;24;-19;911.0;101.0;343.0;-24;799;-976.0;290.0;971.0;215.0
-4.0;120.0;14;4;916.0;150.0;323.0;-24;799;-977.0;309.0;989.0;233.0
-9.0;125.0;16;-5;931.0;96.0;323.0;-24;796;-980.0;300.0;990.0;241.0
44.0;172.0;18;-9;883.0;114.0;325.0;-24;799;-986.0;315.0;987.0;253.0
26.0;137.0;21;41;910.0;101.0;333.0;-24;798;-987.0;297.0;1005.0;250.0
42.0;130.0;18;-45;927.0;108.0;338.0;-24;798;-971.0;289.0;958.0;214.0
-61.0;125.0;20;23;936.0;128.0;317.0;-24;795;-964.0;282.0;980.0;219.0
-50.0;169.0;20;-6;903.0;131.0;312.0;-24;796;-961.0;272.0;963.0;213.0
-41.0;142.0;19;0;926.0;100.0;315.0;-24;795;-960.0;292.0;960.0;250.0
-75.0;136.0;19;19;909.0;118.0;341.0;-24;804;-969.0;288.0;974.0;253.0
-24.0;19.0;13;15;912.0;125.0;342.0;-24;805;-967.0;316.0;990.0;251.0
26.0;-48.0;16;10;889.0;125.0;333.0;-24;795;-959.0;313.0;971.0;238.0
52.0;59.0;20;-8;919.0;127.0;310.0;-24;801;-969.0;305.0;972.0;249.0
96.0;-37.0;19;4;916.0;139.0;340.0;-24;803;-963.0;323.0;961.0;244.0
-8.0;-85.0;17;9;959.0;152.0;321.0;-24;802;-963.0;271.0;962.0;242.0
-16.0;-53.0;16;-7;914.0;152.0;314.0;-24;797;-963.0;267.0;964.0;219.0
-7.0;-82.0;8;10;904.0;148.0;323.0;-24;801;-975.0;269.0;991.0;210.0
-21.0;-62.0;25;-19;928.0;119.0;318.0;-24;805;-955.0;254.0;980.0;218.0
-104.0;-162.0;18;0;918.0;145.0;325.0;-24;807;-989.0;309.0;987.0;254.0
-115.0;-218.0;23;-1;937.0;109.0;334.0;-24;801;-976.0;310.0;972.0;244.0
-80.0;-134.0;13;17;911.0;109.0;311.0;-24;800;-988.0;310.0;981.0;233.0
55.0;-78.0;15;13;915.0;136.0;324.0;-24;803;-974.0;281.0;990.0;201.0
33.0;-22.0;21;9;924.0;112.0;361.0;-24;802;-975.0;271.0;998.0;224.0
23.0;-70.0;18;18;939.0;108.0;352.0;-24;802;-975.0;282.0;977.0;232.0
-149.0;-206.0;14;37;934.0;143.0;328.0;-24;805;-982.0;279.0;983.0;251.0
-71.0;-216.0;35;62;920.0;142.0;340.0;-24;806;-984.0;300.0;998.0;209.0
-56.0;-134.0;28;-25;960.0;141.0;359.0;-24;799;-970.0;294.0;987.0;209.0
-12.0;-95.0;34;-2;908.0;146.0;333.0;-24;797;-966.0;275.0;985.0;219.0
58.0;89.0;14;-11;920.0;137.0;327.0;-24;797;-996.0;242.0;1000.0;166.0
46.0;69.0;14;-38;926.0;107.0;328.0;-24;796;-997.0;293.0;1011.0;256.0
-23.0;-80.0;15;-6;917.0;103.0;288.0;-24;803;-965.0;263.0;963.0;198.0
6.0;-83.0;18;-19;947.0;125.0;307.0;-24;805;-979.0;286.0;991.0;232.0
22.0;-69.0;16;-20;939.0;135.0;377.0;-24;801;-975.0;312.0;975.0;244.0
7.0;-64.0;15;3;921.0;157.0;342.0;-24;799;-976.0;304.0;976.0;219.0
30.0;-81.0;22;-10;949.0;153.0;332.0;-24;803;-982.0;271.0;999.0;214.0
34.0;-21.0;21;14;960.0;109.0;348.0;-24;802;-974.0;276.0;980.0;216.0
17.0;-65.0;21;20;930.0;129.0;299.0;-24;795;-967.0;271.0;963.0;198.0
-7.0;-20.0;22;7;955.0;139.0;315.0;-24;794;-968.0;233.0;984.0;202.0
-8.0;-60.0;16;26;934.0;139.0;323.0;-24;806;-967.0;276.0;991.0;207.0
27.0;-42.0;14;-8;951.0;110.0;339.0;-24;801;-978.0;282.0;989.0;209.0
46.0;-12.0;21;-8;943.0;97.0;326.0;-24;797;-977.0;271.0;999.0;213.0
27.0;18.0;20;26;920.0;116.0;331.0;-24;803;-970.0;298.0;968.0;239.0
44.0;-53.0;19;11;936.0;86.0;318.0;-24;802;-973.0;313.0;979.0;246.0
25.0;-33.0;22;-9;945.0;131.0;324.0;-24;809;-971.0;306.0;990.0;240.0
64.0;79.0;25;19;937.0;121.0;337.0;-24;802;-962.0;277.0;975.0;230.0
32.0;33.0;21;-28;927.0;130.0;315.0;-24;803;-966.0;306.0;960.0;254.0
40.0;33.0;21;-2;933.0;146.0;325.0;-24;803;-967.0;320.0;978.0;262.0
-13.0;16.0;17;-7;919.0;117.0;329.0;-24;800;-961.0;301.0;980.0;267.0
-28.0;-16.0;18;-11;937.0;121.0;351.0;-24;805;-969.0;291.0;980.0;261.0
-48.0;-10.0;19;-10;926.0;117.0;342.0;-24;804;-981.0;303.0;977.0;249.0
-33.0;-36.0;19;9;941.0;103.0;333.0;-24;798;-979.0;328.0;977.0;250.0
-26.0;8.0;19;3;941.0;81.0;332.0;-24;801;-968.0;313.0;963.0;244.0
5.0;-19.0;21;5;925.0;102.0;334.0;-24;799;-970.0;321.0;980.0;253.0
37.0;-24.0;20;5;938.0;113.0;328.0;-24;799;-969.0;297.0;988.0;247.0
7.0;-16.0;16;-4;923.0;118.0;329.0;-24;807;-974.0;304.0;982.0;242.0
-1.0;-21.0;24;-20;927.0;133.0;311.0;-24;809;-964.0;276.0;980.0;240.0
-22.0;-41.0;15;-40;935.0;119.0;322.0;-24;806;-970.0;313.0;960.0;253.0
-7.0;-48.0;17;11;928.0;119.0;303.0;-24;808;-969.0;316.0;960.0;264.0
-9.0;-68.0;15;32;933.0;110.0;311.0;-24;801;-969.0;321.0;978.0;258.0
-16.0;-111.0;16;8;930.0;123.0;333.0;-24;800;-960.0;318.0;978.0;256.0
0.0;-99.0;21;-10;933.0;111.0;324.0;-24;803;-963.0;289.0;974.0;241.0
10.0;-76.0;21;-11;925.0;116.0;330.0;-24;807;-964.0;294.0;988.0;239.0
26.0;5.0;18;10;921.0;133.0;316.0;-24;803;-967.0;287.0;966.0;224.0
-4.0;7.0;20;12;937.0;143.0;328.0;-24;797;-963.0;283.0;971.0;247.0
-42.0;32.0;17;-19;917.0;157.0;309.0;-24;803;-963.0;291.0;976.0;243.0
-41.0;27.0;20;13;928.0;129.0;329.0;-24;801;-971.0;300.0;972.0;240.0
-21.0;67.0;21;9;941.0;111.0;334.0;-24;802;-973.0;309.0;978.0;248.0
-31.0;73.0;16;5;939.0;149.0;324.0;-24;804;-976.0;310.0;990.0;251.0
-17.0;84.0;15;5;917.0;136.0;331.0;-24;807;-975.0;310.0;990.0;255.0
-46.0;16.0;17;27;921.0;150.0;331.0;-24;801;-976.0;301.0;978.0;255.0
-62.0;-52.0;15;8;929.0;123.0;347.0;-24;803;-970.0;315.0;967.0;262.0
-51.0;-47.0;24;-13;933.0;123.0;310.0;-24;801;-968.0;305.0;963.0;242.0
-46.0;-54.0;21;12;918.0;150.0;334.0;-24;804;-974.0;274.0;987.0;224.0
-55.0;-77.0;13;-8;926.0;147.0;331.0;-24;801;-969.0;286.0;991.0;221.0
-35.0;-47.0;20;8;937.0;148.0;339.0;-24;799;-973.0;264.0;987.0;217.0
-30.0;-54.0;17;11;944.0;129.0;311.0;-24;798;-975.0;270.0;976.0;208.0
0.0;-31.0;22;10;934.0;132.0;352.0;-24;800;-970.0;280.0;980.0;213.0
18.0;1.0;18;-11;951.0;121.0;352.0;-24;801;-979.0;271.0;981.0;214.0
25.0;-11.0;21;19;934.0;118.0;320.0;-24;802;-979.0;265.0;988.0;219.0
-7.0;23.0;12;-11;937.0;124.0;314.0;-24;802;-971.0;291.0;972.0;223.0
-9.0;-21.0;16;13;921.0;137.0;340.0;-24;797;-974.0;287.0;978.0;219.0
45.0;29.0;20;-3;926.0;158.0;327.0;-24;801;-977.0;264.0;995.0;223.0
19.0;43.0;19;0;928.0;118.0;336.0;-24;803;-972.0;278.0;983.0;218.0
18.0;-13.0;15;-16;943.0;122.0;331.0;-24;799;-970.0;281.0;980.0;236.0
19.0;-12.0;17;-15;923.0;142.0;352.0;-24;799;-968.0;291.0;991.0;227.0
23.0;-25.0;20;10;948.0;133.0;342.0;-24;802;-971.0;279.0;997.0;233.0
-10.0;-37.0;19;19;929.0;119.0;341.0;-24;808;-971.0;286.0;975.0;233.0
25.0;-21.0;19;1;923.0;103.0;329.0;-24;802;-969.0;275.0;989.0;228.0
4.0;-31.0;12;17;942.0;119.0;339.0;-24;806;-972.0;283.0;985.0;230.0
4.0;-31.0;22;-7;946.0;148.0;342.0;-24;800;-975.0;291.0;976.0;226.0
-8.0;-18.0;20;6;919.0;111.0;331.0;-24;803;-976.0;283.0;970.0;218.0
-13.0;-12.0;20;-10;928.0;117.0;334.0;-24;802;-972.0;273.0;985.0;218.0
0.0;-8.0;24;-8;936.0;147.0;325.0;-24;802;-973.0;263.0;990.0;209.0
-40.0;-23.0;17;16;926.0;120.0;340.0;-24;802;-973.0;282.0;976.0;221.0
-27.0;54.0;20;-24;926.0;133.0;316.0;-24;801;-974.0;289.0;986.0;229.0
-13.0;14.0;22;22;926.0;102.0;334.0;-24;802;-973.0;295.0;974.0;221.0
-36.0;17.0;22;31;942.0;117.0;340.0;-24;803;-980.0;275.0;972.0;225.0
-8.0;17.0;20;7;917.0;132.0;345.0;-24;801;-974.0;295.0;989.0;232.0
0.0;-9.0;15;-18;916.0;109.0;332.0;-24;797;-977.0;281.0;971.0;229.0
4.0;9.0;21;-19;944.0;128.0;333.0;-24;803;-966.0;291.0;971.0;220.0
-4.0;35.0;20;-1;937.0;134.0;322.0;-24;804;-977.0;290.0;981.0;220.0
-32.0;52.0;20;-2;951.0;149.0;305.0;-24;808;-980.0;278.0;990.0;224.0
-65.0;41.0;17;5;934.0;147.0;326.0;-24;801;-981.0;271.0;990.0;232.0
-55.0;-1.0;18;-12;930.0;128.0;319.0;-24;804;-970.0;270.0;987.0;231.0
-71.0;-41.0;23;-16;939.0;126.0;331.0;-24;805;-971.0;271.0;977.0;225.0
-76.0;-27.0;18;10;934.0;147.0;339.0;-24;797;-980.0;269.0;984.0;210.0
-51.0;-69.0;19;-28;947.0;115.0;353.0;-24;797;-986.0;276.0;1005.0;213.0
-42.0;-86.0;20;-1;931.0;143.0;327.0;-24;796;-978.0;269.0;1004.0;205.0
-13.0;-104.0;14;32;907.0;134.0;328.0;-24;802;-968.0;268.0;984.0;193.0
-18.0;-116.0;14;25;966.0;136.0;339.0;-24;800;-975.0;244.0;977.0;182.0
50.0;-25.0;17;44;910.0;148.0;326.0;-24;800;-971.0;263.0;973.0;195.0
56.0;-11.0;22;0;953.0;108.0;322.0;-24;797;-978.0;252.0;979.0;185.0
61.0;-19.0;24;23;937.0;120.0;342.0;-24;801;-969.0;281.0;971.0;225.0
10.0;-72.0;20;-26;915.0;133.0;322.0;-24;799;-960.0;280.0;970.0;224.0
18.0;-81.0;21;-11;937.0;137.0;316.0;-24;803;-961.0;269.0;972.0;221.0
26.0;-59.0;18;-8;912.0;121.0;366.0;-24;799;-1000.0;250.0;1013.0;196.0
24.0;-42.0;19;-11;923.0;128.0;342.0;-24;801;-1001.0;244.0;1017.0;179.0
-104.0;249.0;20;8;910.0;99.0;311.0;-24;801;-962.0;240.0;967.0;226.0
-99.0;252.0;18;1;943.0;89.0;306.0;-24;800;-957.0;270.0;962.0;221.0
-196.0;164.0;22;-2;926.0;122.0;323.0;-24;797;-981.0;264.0;991.0;188.0
-187.0;177.0;28;11;915.0;144.0;343.0;-24;803;-976.0;290.0;989.0;209.0
-169.0;179.0;18;-24;908.0;159.0;329.0;-24;808;-981.0;271.0;1001.0;202.0
-23.0;123.0;20;-14;919.0;88.0;330.0;-24;797;-989.0;258.0;1000.0;193.0
46.0;159.0;17;-11;909.0;129.0;338.0;-24;796;-976.0;261.0;999.0;199.0
72.0;117.0;22;-9;927.0;128.0;341.0;-24;799;-977.0;265.0;990.0;195.0
30.0;84.0;23;-10;926.0;139.0;358.0;-24;803;-977.0;226.0;998.0;186.0
43.0;48.0;20;20;912.0;147.0;329.0;-24;799;-980.0;252.0;980.0;181.0
29.0;57.0;25;3;937.0;129.0;390.0;-24;799;-969.0;252.0;971.0;194.0
30.0;54.0;18;17;925.0;124.0;360.0;-24;804;-978.0;240.0;981.0;183.0
43.0;67.0;24;18;930.0;145.0;367.0;-24;796;-967.0;274.0;987.0;194.0
68.0;63.0;20;60;914.0;133.0;338.0;-24;801;-983.0;272.0;993.0;205.0
62.0;54.0;18;-3;910.0;129.0;357.0;-24;798;-989.0;286.0;1002.0;226.0
-29.0;-69.0;21;-12;918.0;123.0;328.0;-24;797;-961.0;285.0;969.0;220.0
-34.0;-30.0;19;5;929.0;127.0;334.0;-24;798;-968.0;270.0;970.0;242.0
-22.0;-168.0;20;-2;896.0;127.0;352.0;-24;799;-962.0;263.0;988.0;208.0
-26.0;-88.0;21;-10;948.0;119.0;353.0;-24;807;-993.0;270.0;973.0;174.0
12.0;-93.0;22;-4;909.0;111.0;357.0;-24;797;-957.0;275.0;982.0;171.0
91.0;28.0;23;5;919.0;138.0;376.0;-24;799;-992.0;233.0;987.0;176.0
30.0;4.0;21;10;896.0;130.0;314.0;-24;800;-987.0;291.0;1012.0;252.0
-173.0;-145.0;11;9;999.0;343.0;515.0;-4;801;-996.0;378.0;881.0;244.0
36.0;11.0;23;-20;899.0;88.0;349.0;-24;797;-973.0;250.0;992.0;218.0
40.0;3.0;24;11;901.0;93.0;364.0;-24;803;-965.0;322.0;976.0;262.0
-50.0;26.0;22;40;899.0;146.0;349.0;-24;797;-975.0;281.0;977.0;237.0
-23.0;11.0;23;14;909.0;141.0;330.0;-24;804;-972.0;320.0;980.0;262.0
-25.0;-62.0;17;6;916.0;129.0;362.0;-24;796;-966.0;292.0;980.0;243.0
11.0;-85.0;18;4;906.0;128.0;323.0;-24;795;-962.0;319.0;971.0;246.0
-4.0;-58.0;19;4;913.0;132.0;381.0;-24;797;-977.0;287.0;992.0;221.0
16.0;-27.0;17;2;886.0;104.0;337.0;-24;799;-976.0;300.0;984.0;242.0
-41.0;-37.0;23;-12;907.0;72.0;352.0;-24;796;-970.0;276.0;967.0;219.0
-12.0;-59.0;25;10;905.0;138.0;341.0;-24;801;-978.0;241.0;991.0;197.0
-12.0;-26.0;15;33;919.0;103.0;353.0;-24;804;-961.0;257.0;967.0;191.0
26.0;26.0;17;-11;917.0;120.0;348.0;-24;799;-977.0;300.0;989.0;237.0
28.0;6.0;26;-10;927.0;100.0;333.0;-24;798;-982.0;280.0;999.0;233.0
12.0;2.0;16;-5;899.0;93.0;344.0;-24;796;-970.0;284.0;995.0;211.0
-4.0;11.0;12;0;923.0;69.0;342.0;-24;795;-957.0;285.0;975.0;251.0
11.0;-29.0;22;11;903.0;112.0;331.0;-24;798;-948.0;274.0;973.0;233.0
-32.0;-57.0;16;10;910.0;111.0;329.0;-24;801;-939.0;265.0;954.0;236.0
-59.0;-68.0;17;-13;935.0;106.0;336.0;-24;800;-952.0;270.0;949.0;239.0
77.0;-218.0;44;50;908.0;294.0;373.0;-3;810;-881.0;380.0;1063.0;368.0
-95.0;-392.0;23;-10;926.0;119.0;362.0;-24;807;-988.0;281.0;999.0;180.0
8.0;-329.0;17;-1;917.0;120.0;361.0;-24;801;-990.0;262.0;1017.0;167.0
104.0;-243.0;12;40;912.0;100.0;348.0;-24;801;-971.0;267.0;986.0;195.0
82.0;-246.0;17;6;895.0;78.0;322.0;-24;797;-969.0;294.0;973.0;215.0
127.0;-296.0;13;-3;920.0;85.0;312.0;-24;802;-967.0;260.0;988.0;195.0
103.0;-299.0;15;-30;928.0;112.0;316.0;-24;799;-966.0;240.0;979.0;182.0
83.0;-238.0;24;-23;920.0;134.0;345.0;-24;799;-970.0;236.0;989.0;187.0
61.0;-201.0;20;6;909.0;115.0;342.0;-24;803;-975.0;245.0;981.0;178.0
43.0;-144.0;19;-1;915.0;140.0;325.0;-24;807;-980.0;227.0;981.0;173.0
14.0;-132.0;24;8;936.0;91.0;309.0;-24;800;-980.0;221.0;971.0;170.0
-41.0;-98.0;20;-10;917.0;109.0;304.0;-24;806;-989.0;262.0;999.0;197.0
-50.0;-54.0;13;23;920.0;119.0;314.0;-24;804;-984.0;261.0;978.0;193.0
-40.0;-28.0;21;15;922.0;100.0;333.0;-24;803;-989.0;254.0;1006.0;186.0
-56.0;37.0;19;2;937.0;109.0;321.0;-24;799;-986.0;264.0;988.0;185.0
-24.0;74.0;17;9;929.0;78.0;314.0;-24;808;-981.0;266.0;1010.0;190.0
-4.0;56.0;24;-8;922.0;109.0;324.0;-24;801;-970.0;270.0;987.0;205.0
2.0;57.0;18;-11;930.0;116.0;328.0;-24;803;-968.0;271.0;969.0;213.0
-16.0;52.0;14;-13;910.0;140.0;338.0;-24;802;-972.0;275.0;974.0;222.0
-62.0;-13.0;25;-4;931.0;135.0;339.0;-24;794;-958.0;300.0;955.0;235.0
-53.0;-28.0;15;-10;907.0;89.0;352.0;-24;799;-964.0;301.0;971.0;236.0
-138.0;-200.0;16;5;934.0;108.0;342.0;-24;804;-970.0;300.0;960.0;246.0
-205.0;-370.0;16;-15;916.0;89.0;344.0;-24;802;-1012.0;311.0;1020.0;261.0
39.0;-30.0;13;-5;947.0;-12.0;403.0;-23;799;-959.0;748.0;687.0;150.0
35.0;-35.0;22;28;939.0;44.0;456.0;-26;805;-996.0;497.0;886.0;50.0
76.0;-58.0;20;13;943.0;58.0;425.0;-26;798;-986.0;575.0;863.0;48.0
80.0;-33.0;17;-6;939.0;30.0;428.0;-26;795;-989.0;616.0;815.0;44.0
95.0;-4.0;-45;-29;962.0;242.0;362.0;-3;815;-946.0;363.0;903.0;284.0
81.0;-30.0;-13;16;980.0;244.0;356.0;-3;813;-932.0;371.0;936.0;277.0
71.0;-109.0;12;-37;977.0;203.0;353.0;-3;811;-944.0;345.0;961.0;246.0
102.0;-91.0;17;2;956.0;167.0;382.0;-3;810;-945.0;306.0;969.0;266.0
-9.0;9.0;23;-15;942.0;-23.0;407.0;-23;791;-984.0;681.0;677.0;92.0
18.0;-34.0;26;-37;956.0;-80.0;570.0;-26;786;-957.0;145.0;980.0;68.0
-39.0;-100.0;15;15;975.0;-51.0;560.0;-26;788;-983.0;163.0;1020.0;74.0
121.0;-29.0;22;-21;958.0;-72.0;583.0;-26;794;-959.0;178.0;960.0;92.0
30.0;53.0;23;16;970.0;72.0;506.0;-29;678;-956.0;475.0;894.0;407.0
108.0;-64.0;17;26;955.0;139.0;372.0;-3;807;-950.0;320.0;938.0;269.0
111.0;-71.0;20;21;955.0;147.0;371.0;-3;814;-957.0;318.0;952.0;273.0
44.0;-22.0;28;-58;926.0;114.0;371.0;-3;812;-951.0;380.0;970.0;262.0
-87.0;82.0;21;25;954.0;29.0;488.0;-29;684;-968.0;370.0;891.0;286.0
55.0;47.0;26;-25;943.0;88.0;352.0;-3;817;-930.0;372.0;950.0;272.0
74.0;163.0;23;39;948.0;53.0;373.0;-3;810;-932.0;359.0;934.0;259.0
94.0;185.0;15;2;963.0;42.0;398.0;-3;810;-932.0;370.0;943.0;256.0
77.0;-796.0;18;-19;973.0;107.0;332.0;-30;815;-965.0;234.0;984.0;196.0
-31.0;-521.0;18;31;954.0;90.0;295.0;-31;804;-954.0;271.0;972.0;234.0
58.0;214.0;16;9;939.0;40.0;387.0;-3;810;-937.0;367.0;960.0;224.0
-32.0;-183.0;27;-102;935.0;88.0;285.0;-31;803;-960.0;250.0;970.0;194.0
-76.0;-75.0;84;-284;925.0;100.0;348.0;-23;803;-928.0;292.0;958.0;163.0
-30.0;-110.0;20;-24;938.0;88.0;294.0;-31;804;-973.0;254.0;981.0;207.0
87.0;202.0;22;15;938.0;47.0;374.0;-3;811;-966.0;363.0;946.0;248.0
