Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
212.0;918.0;-414.0;880.0;-644.0;-7;482.0
397.0;781.0;-164.0;847.0;-249.0;-40;424.0
262.0;745.0;-449.0;1025.0;-234.0;18;473.0
324.0;789.0;-585.0;1122.0;-213.0;10;574.0
486.0;1115.0;-464.0;1365.0;-382.0;120;640.0
652.0;1128.0;-476.0;1197.0;-721.0;144;667.0
401.0;1383.0;-438.0;1476.0;-529.0;54;624.0
170.0;930.0;-286.0;935.0;-707.0;-2;476.0
290.0;999.0;-211.0;897.0;-517.0;-15;424.0
432.0;1024.0;-370.0;1079.0;-323.0;-29;401.0
273.0;923.0;-173.0;972.0;-512.0;-14;402.0
216.0;884.0;-258.0;933.0;-395.0;-16;383.0
218.0;894.0;-457.0;875.0;-345.0;-22;361.0
223.0;955.0;-434.0;868.0;-370.0;-33;351.0
267.0;1047.0;-396.0;860.0;-320.0;-37;347.0
264.0;1132.0;-386.0;889.0;-282.0;-38;347.0
400.0;1116.0;-357.0;1223.0;-305.0;-30;350.0
409.0;1386.0;-427.0;1481.0;-419.0;-18;355.0
506.0;856.0;-359.0;1158.0;-275.0;-30;354.0
458.0;927.0;-347.0;1187.0;-220.0;-30;356.0
497.0;950.0;-342.0;999.0;-196.0;-30;360.0
554.0;942.0;-352.0;998.0;-201.0;-30;364.0
560.0;895.0;-363.0;1029.0;-198.0;-30;369.0
566.0;867.0;-345.0;1056.0;-196.0;-30;374.0
493.0;886.0;-389.0;1002.0;-205.0;-30;387.0
487.0;877.0;-422.0;996.0;-217.0;-30;394.0
472.0;925.0;-472.0;984.0;-212.0;-30;402.0
492.0;925.0;-485.0;967.0;-242.0;-30;410.0
471.0;856.0;-544.0;976.0;-312.0;-30;436.0
551.0;686.0;-803.0;644.0;-678.0;-154;738.0
644.0;812.0;-673.0;617.0;-399.0;-50;417.0
432.0;892.0;-474.0;971.0;-298.0;-30;440.0
769.0;847.0;-487.0;403.0;-236.0;93;312.0
527.0;897.0;-414.0;921.0;-353.0;-30;440.0
818.0;708.0;-678.0;1209.0;-528.0;-133;756.0
620.0;840.0;-306.0;1004.0;-318.0;-30;421.0
549.0;830.0;-295.0;954.0;-286.0;-30;407.0
530.0;881.0;-291.0;979.0;-257.0;-30;398.0
542.0;915.0;-303.0;983.0;-215.0;-30;388.0
512.0;925.0;-304.0;959.0;-244.0;-30;378.0
421.0;890.0;-160.0;979.0;-260.0;-31;346.0
394.0;830.0;-123.0;984.0;-251.0;-31;336.0
346.0;828.0;-288.0;944.0;-257.0;-31;328.0
806.0;821.0;-617.0;145.0;-158.0;64;494.0
450.0;892.0;-374.0;890.0;-137.0;-31;293.0
408.0;943.0;-259.0;947.0;-102.0;-31;294.0
413.0;879.0;-290.0;902.0;-376.0;-29;388.0
375.0;747.0;-243.0;762.0;-255.0;-29;319.0
292.0;829.0;135.0;1048.0;-10.0;11;153.0
338.0;862.0;-243.0;1001.0;-270.0;-30;305.0
220.0;1081.0;-216.0;1260.0;-291.0;-63;250.0
247.0;604.0;-264.0;834.0;-210.0;-11;301.0
383.0;796.0;-471.0;1073.0;-351.0;44;293.0
442.0;844.0;-599.0;1020.0;-256.0;44;174.0
463.0;939.0;-443.0;954.0;-367.0;87;256.0
442.0;1270.0;-415.0;1359.0;-502.0;29;149.0
456.0;1217.0;-471.0;1223.0;-416.0;178;90.0
437.0;939.0;-382.0;1012.0;-346.0;-25;191.0
465.0;852.0;-281.0;906.0;-357.0;-26;186.0
410.0;825.0;-213.0;888.0;-327.0;-25;178.0
409.0;750.0;-348.0;806.0;-271.0;-26;151.0
420.0;626.0;-270.0;749.0;-179.0;-68;137.0
511.0;869.0;-304.0;1055.0;-211.0;-25;126.0
293.0;1061.0;-304.0;1035.0;-446.0;-26;143.0
235.0;1107.0;-282.0;1217.0;-371.0;13;134.0
248.0;890.0;-369.0;1024.0;-355.0;-23;160.0
239.0;752.0;-252.0;836.0;-212.0;57;101.0
498.0;809.0;-261.0;1101.0;-316.0;-52;502.0
443.0;896.0;-153.0;979.0;-294.0;-52;500.0
454.0;904.0;-109.0;953.0;-300.0;-52;499.0
275.0;655.0;-316.0;935.0;-385.0;13;194.0
344.0;767.0;-427.0;977.0;-331.0;37;194.0
265.0;718.0;-738.0;707.0;-284.0;-45;51.0
146.0;869.0;-369.0;936.0;-300.0;-52;461.0
325.0;809.0;-392.0;914.0;-218.0;-52;456.0
343.0;765.0;-403.0;1015.0;-250.0;-52;453.0
393.0;1094.0;-388.0;990.0;-291.0;-52;450.0
550.0;1058.0;-410.0;1224.0;-279.0;-22;152.0
505.0;928.0;-363.0;991.0;-310.0;-22;147.0
454.0;863.0;-286.0;896.0;-367.0;-23;143.0
392.0;743.0;-340.0;863.0;-245.0;-52;423.0
345.0;856.0;-252.0;850.0;-328.0;-46;407.0
354.0;971.0;-352.0;905.0;-387.0;-40;400.0
340.0;1022.0;-393.0;954.0;-420.0;-33;393.0
351.0;1074.0;-356.0;976.0;-435.0;-30;385.0
375.0;1342.0;-115.0;1095.0;-504.0;-66;480.0
483.0;1198.0;-405.0;1208.0;-453.0;77;484.0
369.0;931.0;-367.0;1156.0;-406.0;0;344.0
289.0;913.0;-390.0;1079.0;-385.0;9;332.0
328.0;933.0;-397.0;996.0;-394.0;20;317.0
495.0;1115.0;-328.0;990.0;-295.0;-6;275.0
501.0;1083.0;-371.0;952.0;-335.0;-14;263.0
541.0;1036.0;-346.0;1125.0;-289.0;-15;251.0
584.0;1040.0;-279.0;1497.0;-130.0;3;153.0
533.0;858.0;-340.0;1162.0;-221.0;-19;229.0
415.0;887.0;-331.0;1065.0;-152.0;-20;208.0
435.0;903.0;-345.0;975.0;-183.0;-20;197.0
483.0;897.0;-328.0;955.0;-261.0;-20;185.0
376.0;947.0;-206.0;894.0;-361.0;-20;158.0
358.0;953.0;-221.0;899.0;-376.0;-21;143.0
403.0;914.0;-286.0;955.0;-355.0;-21;127.0
347.0;925.0;-227.0;1012.0;-322.0;-21;111.0
375.0;982.0;-27.0;996.0;-339.0;-21;80.0
397.0;878.0;-192.0;920.0;-349.0;-23;136.0
470.0;1114.0;-161.0;1262.0;-241.0;-26;52.0
367.0;985.0;-230.0;1071.0;-195.0;-21;36.0
241.0;921.0;-197.0;1274.0;-268.0;36;17.0
428.0;754.0;-287.0;943.0;-230.0;-23;103.0
344.0;769.0;-408.0;1109.0;-214.0;55;149.0
368.0;943.0;-335.0;1112.0;-234.0;-21;-15.0
375.0;961.0;-332.0;1042.0;-226.0;-21;-14.0
391.0;972.0;-320.0;1027.0;-223.0;-21;-13.0
474.0;989.0;-319.0;1040.0;-225.0;-21;-12.0
491.0;987.0;-319.0;1054.0;-243.0;-21;-11.0
471.0;953.0;-327.0;1073.0;-268.0;-21;-11.0
435.0;925.0;-336.0;1061.0;-267.0;-21;-11.0
452.0;923.0;-326.0;1050.0;-245.0;-21;-12.0
431.0;931.0;-332.0;1017.0;-229.0;-21;-14.0
411.0;967.0;-339.0;1044.0;-269.0;-21;-18.0
413.0;942.0;-348.0;997.0;-305.0;-21;-17.0
391.0;952.0;-337.0;984.0;-319.0;-21;-15.0
385.0;962.0;-359.0;981.0;-330.0;-21;-15.0
422.0;949.0;-383.0;975.0;-359.0;-21;-14.0
423.0;1012.0;-289.0;979.0;-378.0;-21;-15.0
423.0;1011.0;-328.0;978.0;-384.0;-21;-15.0
430.0;961.0;-416.0;1017.0;-365.0;-21;-14.0
659.0;1052.0;-186.0;1163.0;-427.0;7;-179.0
415.0;1269.0;-475.0;1328.0;-399.0;1;31.0
341.0;1070.0;-706.0;1155.0;-331.0;-33;129.0
435.0;872.0;-613.0;1040.0;-367.0;-28;115.0
420.0;971.0;-228.0;961.0;-146.0;-21;-6.0
462.0;1044.0;-202.0;1195.0;139.0;-32;-489.0
382.0;904.0;-290.0;1099.0;-187.0;-21;-1.0
342.0;899.0;-313.0;1094.0;-214.0;-21;2.0
325.0;910.0;-336.0;1035.0;-218.0;-20;4.0
340.0;955.0;-343.0;996.0;-263.0;-21;5.0
332.0;942.0;-335.0;1018.0;-265.0;-11;7.0
337.0;983.0;-336.0;1011.0;-261.0;-13;8.0
353.0;1005.0;-333.0;1010.0;-319.0;-13;8.0
349.0;996.0;-375.0;1033.0;-323.0;-11;9.0
390.0;1049.0;-374.0;1067.0;-331.0;-15;10.0
344.0;929.0;-153.0;886.0;-252.0;-29;108.0
552.0;1121.0;-439.0;1075.0;-332.0;86;145.0
421.0;1235.0;-306.0;1131.0;-446.0;-24;143.0
389.0;1053.0;-397.0;1263.0;-431.0;15;140.0
455.0;1105.0;-463.0;1162.0;-357.0;-27;123.0
483.0;869.0;-361.0;933.0;-339.0;-38;117.0
435.0;690.0;-150.0;785.0;-232.0;-39;86.0
289.0;783.0;-510.0;995.0;-191.0;32;270.0
518.0;1026.0;-505.0;1078.0;-320.0;66;276.0
607.0;1067.0;-337.0;1097.0;-384.0;-46;294.0
427.0;990.0;-380.0;972.0;-353.0;-54;302.0
314.0;882.0;-68.0;874.0;-406.0;-55;300.0
300.0;762.0;-416.0;841.0;-181.0;-54;302.0
275.0;799.0;-361.0;1178.0;30.0;-137;738.0
280.0;807.0;-390.0;1251.0;-262.0;21;421.0
566.0;1109.0;-406.0;1259.0;-381.0;-153;722.0
655.0;1064.0;-213.0;1379.0;9.0;-99;737.0
619.0;898.0;-498.0;795.0;-263.0;-139;716.0
609.0;634.0;-117.0;699.0;-226.0;-77;687.0
390.0;798.0;-235.0;877.0;-300.0;-54;524.0
473.0;565.0;-450.0;778.0;-352.0;-151;729.0
872.0;578.0;-940.0;292.0;-488.0;-156;736.0
394.0;864.0;-332.0;971.0;-126.0;-53;520.0
428.0;1259.0;-464.0;1222.0;-395.0;-137;733.0
437.0;1186.0;-504.0;1251.0;-372.0;-46;630.0
432.0;885.0;-414.0;961.0;-334.0;-44;486.0
949.0;145.0;-986.0;38.0;-511.0;-102;699.0
333.0;700.0;-48.0;711.0;-363.0;-63;378.0
345.0;789.0;-323.0;845.0;-389.0;-43;418.0
394.0;753.0;-333.0;838.0;-207.0;-43;393.0
414.0;975.0;-457.0;1000.0;-410.0;-49;392.0
546.0;689.0;-601.0;829.0;-602.0;-26;464.0
449.0;799.0;-255.0;908.0;-366.0;-49;392.0
453.0;742.0;-91.0;927.0;-314.0;-49;369.0
441.0;754.0;-175.0;913.0;-307.0;-50;354.0
416.0;809.0;-107.0;912.0;-153.0;-50;324.0
317.0;874.0;-211.0;946.0;-148.0;-50;311.0
382.0;1093.0;-259.0;1284.0;-155.0;-50;307.0
305.0;1346.0;-181.0;1438.0;-224.0;-53;451.0
236.0;1014.0;-292.0;1111.0;-282.0;-51;350.0
-131.0;-346.0;-1526.0;564.0;202.0;-168;661.0
423.0;803.0;-524.0;1148.0;-332.0;28;377.0
401.0;946.0;-649.0;1227.0;-368.0;-40;400.0
495.0;1043.0;-412.0;1107.0;-394.0;86;357.0
502.0;1093.0;-430.0;1039.0;-436.0;-51;331.0
503.0;814.0;-372.0;924.0;-350.0;-45;330.0
379.0;819.0;-239.0;914.0;-298.0;-46;312.0
405.0;655.0;-199.0;691.0;-299.0;-29;332.0
404.0;977.0;-265.0;1134.0;-253.0;-46;250.0
226.0;1132.0;-238.0;1205.0;-266.0;-63;155.0
247.0;969.0;-229.0;1073.0;-240.0;-46;307.0
260.0;797.0;-431.0;1016.0;-245.0;-11;337.0
256.0;861.0;-535.0;1123.0;-301.0;22;338.0
332.0;930.0;-497.0;1198.0;-263.0;44;339.0
473.0;922.0;-592.0;1157.0;-330.0;54;371.0
485.0;1032.0;-432.0;1125.0;-330.0;95;327.0
595.0;981.0;-432.0;988.0;-457.0;-40;323.0
405.0;923.0;-481.0;986.0;-366.0;-38;317.0
467.0;832.0;-410.0;920.0;-347.0;-37;314.0
434.0;751.0;-298.0;853.0;-279.0;-38;263.0
376.0;831.0;-487.0;926.0;-176.0;-38;249.0
407.0;952.0;-406.0;1126.0;-102.0;-38;247.0
518.0;907.0;-216.0;1078.0;-471.0;-40;269.0
155.0;954.0;-289.0;980.0;-296.0;-41;284.0
135.0;849.0;-328.0;958.0;-253.0;-35;289.0
352.0;829.0;-486.0;1091.0;-352.0;43;322.0
778.0;715.0;-700.0;339.0;-457.0;-73;578.0
442.0;877.0;-241.0;877.0;-420.0;-27;291.0
397.0;856.0;-222.0;859.0;-422.0;-27;287.0
567.0;544.0;-832.0;425.0;-822.0;-17;299.0
814.0;555.0;-916.0;361.0;-460.0;-85;381.0
408.0;760.0;-295.0;903.0;-221.0;-27;240.0
389.0;818.0;-306.0;955.0;-219.0;-27;227.0
506.0;721.0;-251.0;1149.0;-210.0;-26;229.0
145.0;919.0;-280.0;1066.0;-191.0;-29;267.0
272.0;681.0;-370.0;1077.0;-322.0;31;289.0
794.0;929.0;-1028.0;1275.0;-646.0;116;-680.0
581.0;971.0;-290.0;1235.0;-298.0;-131;-782.0
512.0;1023.0;-422.0;947.0;-450.0;-16;274.0
542.0;1057.0;-439.0;1171.0;-314.0;-15;292.0
502.0;824.0;-326.0;869.0;-391.0;-14;302.0
443.0;832.0;-121.0;901.0;-393.0;-15;307.0
366.0;741.0;-34.0;833.0;-295.0;-38;286.0
533.0;346.0;-848.0;493.0;-423.0;-42;225.0
387.0;764.0;-410.0;837.0;-227.0;-14;287.0
366.0;819.0;-449.0;917.0;-127.0;-15;275.0
448.0;858.0;-329.0;1035.0;-111.0;-14;272.0
533.0;959.0;-157.0;1151.0;-460.0;-17;309.0
601.0;969.0;-363.0;1110.0;-412.0;-21;361.0
462.0;1013.0;-335.0;1059.0;-373.0;-21;362.0
423.0;901.0;-357.0;928.0;-358.0;-22;362.0
463.0;867.0;-287.0;910.0;-345.0;-22;362.0
505.0;908.0;-130.0;946.0;-338.0;-23;357.0
381.0;842.0;-186.0;929.0;-248.0;-23;346.0
295.0;758.0;-162.0;1012.0;-212.0;-23;331.0
326.0;969.0;-206.0;987.0;-236.0;-27;384.0
334.0;824.0;-167.0;959.0;-267.0;-25;394.0
223.0;1109.0;-252.0;1166.0;-315.0;-54;461.0
133.0;1029.0;-207.0;1185.0;-191.0;-39;455.0
130.0;691.0;-137.0;810.0;-157.0;-30;465.0
295.0;759.0;-411.0;1033.0;-212.0;-3;486.0
519.0;1119.0;-462.0;1240.0;-547.0;131;663.0
625.0;896.0;-151.0;1293.0;-426.0;119;-118.0
406.0;853.0;-218.0;1077.0;-342.0;23;89.0
310.0;1003.0;-233.0;918.0;-556.0;112;-20.0
338.0;902.0;-282.0;987.0;-328.0;23;82.0
322.0;880.0;-183.0;996.0;-313.0;23;81.0
357.0;845.0;-192.0;974.0;-273.0;24;84.0
386.0;778.0;-259.0;968.0;-239.0;24;90.0
346.0;848.0;-253.0;949.0;-92.0;24;95.0
721.0;895.0;-481.0;986.0;-611.0;-101;751.0
502.0;957.0;-351.0;1011.0;-354.0;-28;512.0
486.0;861.0;-254.0;920.0;-392.0;-25;505.0
356.0;757.0;7.0;914.0;-342.0;150;757.0
345.0;807.0;-286.0;880.0;-336.0;-26;472.0
373.0;791.0;-380.0;867.0;-292.0;-26;459.0
351.0;789.0;-284.0;851.0;-233.0;-26;446.0
226.0;1003.0;-220.0;1213.0;-424.0;14;153.0
292.0;1009.0;-373.0;1097.0;-407.0;18;175.0
301.0;1003.0;-430.0;1061.0;-422.0;30;181.0
310.0;1063.0;-579.0;1052.0;-466.0;4;128.0
346.0;897.0;-809.0;1044.0;-609.0;-8;290.0
321.0;924.0;-418.0;1018.0;-407.0;96;199.0
320.0;944.0;-210.0;1024.0;-400.0;100;192.0
382.0;1055.0;-261.0;1019.0;-430.0;109;186.0
520.0;1089.0;-423.0;947.0;-460.0;123;182.0
480.0;1030.0;-479.0;977.0;-491.0;102;182.0
452.0;1285.0;-379.0;1128.0;-546.0;57;129.0
280.0;831.0;-387.0;882.0;-176.0;-26;432.0
393.0;1342.0;-207.0;1500.0;-215.0;-124;764.0
451.0;1002.0;-422.0;1102.0;-424.0;-16;194.0
341.0;943.0;-260.0;1113.0;-276.0;-26;419.0
273.0;853.0;-306.0;963.0;-196.0;-24;420.0
749.0;1173.0;-495.0;1073.0;-727.0;22;344.0
570.0;1059.0;-433.0;1201.0;-437.0;-20;359.0
639.0;922.0;-386.0;953.0;-429.0;-5;312.0
515.0;934.0;-338.0;1064.0;-419.0;-6;285.0
453.0;878.0;-428.0;1076.0;-379.0;-6;270.0
469.0;849.0;-281.0;1071.0;-307.0;-6;257.0
491.0;739.0;-274.0;979.0;-103.0;-6;233.0
462.0;1054.0;-189.0;977.0;-139.0;-17;344.0
463.0;1057.0;-238.0;1284.0;-69.0;-35;424.0
366.0;982.0;-221.0;1157.0;-193.0;-16;371.0
303.0;998.0;-190.0;1134.0;-244.0;-16;385.0
301.0;1048.0;-215.0;1103.0;-284.0;-16;400.0
276.0;1080.0;-85.0;1042.0;-398.0;-17;546.0
243.0;848.0;-197.0;1080.0;-309.0;-15;451.0
240.0;925.0;-232.0;1053.0;-318.0;-15;469.0
539.0;780.0;-274.0;1118.0;-138.0;-6;222.0
404.0;688.0;-300.0;902.0;-267.0;-7;227.0
266.0;931.0;-389.0;972.0;-305.0;-8;228.0
268.0;925.0;-312.0;979.0;-282.0;-9;229.0
186.0;876.0;-401.0;878.0;-113.0;11;156.0
187.0;699.0;-180.0;854.0;-116.0;-50;221.0
430.0;887.0;-488.0;1242.0;-265.0;58;239.0
492.0;1030.0;-618.0;1184.0;-240.0;94;141.0
570.0;1025.0;-375.0;1069.0;-396.0;4;219.0
463.0;930.0;-396.0;1024.0;-283.0;3;203.0
436.0;853.0;-287.0;969.0;-322.0;2;199.0
524.0;1049.0;-387.0;510.0;-380.0;108;74.0
329.0;812.0;-479.0;855.0;-281.0;-45;46.0
339.0;987.0;-396.0;1000.0;-184.0;3;140.0
318.0;830.0;-106.0;1679.0;-226.0;107;-44.0
94.0;1021.0;-335.0;1055.0;-65.0;16;45.0
385.0;725.0;-430.0;1184.0;-306.0;55;166.0
533.0;978.0;-387.0;1062.0;-277.0;-1;110.0
390.0;800.0;-135.0;870.0;-308.0;0;95.0
248.0;267.0;-586.0;615.0;-42.0;-55;120.0
343.0;-803.0;-744.0;-913.0;-272.0;116;-672.0
171.0;951.0;-415.0;765.0;-188.0;8;-254.0
338.0;1124.0;-330.0;1280.0;-303.0;12;127.0
424.0;845.0;-442.0;1187.0;-351.0;77;77.0
497.0;1043.0;-409.0;1248.0;-353.0;56;-45.0
515.0;868.0;-416.0;908.0;-358.0;45;54.0
670.0;771.0;-360.0;877.0;-397.0;64;49.0
464.0;874.0;-244.0;954.0;-318.0;2;33.0
417.0;799.0;-371.0;910.0;-288.0;2;34.0
470.0;753.0;-284.0;930.0;-142.0;2;45.0
499.0;862.0;-321.0;1103.0;-175.0;1;82.0
288.0;1024.0;-255.0;1073.0;-393.0;-3;124.0
248.0;940.0;-265.0;955.0;-389.0;-1;138.0
200.0;778.0;-352.0;783.0;-495.0;-45;76.0
238.0;832.0;-337.0;902.0;-429.0;6;170.0
256.0;817.0;-312.0;883.0;-364.0;12;188.0
275.0;783.0;-350.0;916.0;-340.0;20;204.0
345.0;849.0;-333.0;1029.0;-400.0;63;234.0
346.0;882.0;-510.0;985.0;-397.0;86;251.0
458.0;739.0;-706.0;954.0;-685.0;80;358.0
527.0;1085.0;-440.0;987.0;-459.0;1;266.0
487.0;1027.0;-345.0;1036.0;-250.0;-35;313.0
483.0;865.0;-296.0;914.0;-242.0;-34;322.0
453.0;824.0;-361.0;886.0;-330.0;-35;338.0
430.0;848.0;-285.0;919.0;-252.0;-35;344.0
715.0;687.0;-309.0;594.0;333.0;-108;653.0
599.0;825.0;-233.0;1012.0;-144.0;-34;378.0
372.0;782.0;-192.0;964.0;-145.0;-35;454.0
213.0;903.0;-277.0;926.0;-404.0;-36;535.0
441.0;939.0;-285.0;1035.0;-262.0;-19;772.0
420.0;747.0;-231.0;828.0;-316.0;-152;754.0
381.0;965.0;-303.0;1001.0;-331.0;-154;750.0
364.0;957.0;-278.0;1025.0;-334.0;-154;756.0
365.0;961.0;-263.0;992.0;-311.0;-154;752.0
401.0;1048.0;-226.0;988.0;-309.0;-149;777.0
423.0;817.0;-113.0;898.0;-355.0;-152;747.0
274.0;941.0;-210.0;957.0;-318.0;-118;754.0
353.0;954.0;-303.0;1017.0;-341.0;-102;681.0
345.0;985.0;-305.0;1024.0;-321.0;-101;698.0
365.0;969.0;-300.0;1010.0;-331.0;-102;680.0
344.0;963.0;-306.0;1018.0;-312.0;-102;680.0
266.0;947.0;-250.0;1081.0;-292.0;-136;762.0
352.0;962.0;-294.0;1004.0;-332.0;-102;684.0
366.0;964.0;-306.0;993.0;-315.0;-102;681.0
383.0;960.0;-310.0;1019.0;-294.0;-154;754.0
392.0;955.0;-341.0;988.0;-294.0;-151;727.0
358.0;933.0;-295.0;967.0;-346.0;-154;756.0
375.0;971.0;-322.0;1007.0;-336.0;-102;681.0
367.0;952.0;-317.0;1015.0;-313.0;-102;681.0
346.0;1089.0;-394.0;983.0;-281.0;-122;723.0
367.0;926.0;-335.0;957.0;-337.0;-159;717.0
323.0;902.0;-334.0;922.0;-397.0;-105;813.0
362.0;951.0;-379.0;1006.0;-361.0;-102;674.0
422.0;979.0;-344.0;1017.0;-384.0;-159;711.0
443.0;955.0;-300.0;1043.0;-350.0;-102;679.0
365.0;959.0;-337.0;995.0;-360.0;-102;681.0
445.0;942.0;-321.0;993.0;-294.0;-151;725.0
352.0;926.0;-229.0;980.0;-252.0;-101;759.0
443.0;921.0;-267.0;993.0;-257.0;-133;740.0
357.0;971.0;-222.0;1015.0;-308.0;-102;684.0
376.0;953.0;-294.0;1007.0;-307.0;-102;675.0
320.0;935.0;-287.0;967.0;-295.0;-101;758.0
217.0;875.0;-279.0;932.0;-274.0;-102;685.0
353.0;946.0;-337.0;998.0;-323.0;-102;674.0
271.0;914.0;-423.0;944.0;-306.0;-121;755.0
371.0;962.0;-406.0;1000.0;-304.0;-101;742.0
423.0;984.0;-476.0;929.0;-424.0;-100;715.0
244.0;932.0;-420.0;1043.0;-391.0;-87;695.0
515.0;846.0;-531.0;816.0;-526.0;-155;801.0
503.0;1041.0;-417.0;1061.0;-380.0;-118;723.0
463.0;948.0;-393.0;978.0;-319.0;-100;706.0
486.0;923.0;-368.0;1025.0;-288.0;-133;723.0
464.0;943.0;-330.0;1034.0;-272.0;-151;744.0
507.0;943.0;-313.0;1063.0;-317.0;-151;751.0
289.0;990.0;-172.0;1017.0;-156.0;40;-19.0
345.0;960.0;-260.0;1023.0;-177.0;40;-14.0
379.0;981.0;-261.0;1025.0;-209.0;40;-15.0
391.0;958.0;-270.0;1017.0;-227.0;40;-15.0
394.0;958.0;-274.0;1038.0;-230.0;40;-14.0
403.0;943.0;-274.0;994.0;-243.0;40;-13.0
404.0;948.0;-277.0;1010.0;-252.0;40;-12.0
385.0;963.0;-256.0;1012.0;-285.0;41;-6.0
365.0;970.0;-251.0;1042.0;-299.0;41;-2.0
352.0;1020.0;-264.0;1070.0;-282.0;41;3.0
350.0;1036.0;-261.0;1059.0;-274.0;41;7.0
323.0;1005.0;-262.0;1041.0;-253.0;41;11.0
377.0;958.0;-280.0;992.0;-261.0;41;14.0
376.0;924.0;-295.0;1011.0;-254.0;40;16.0
404.0;1006.0;-302.0;1042.0;-300.0;36;20.0
410.0;995.0;-301.0;1049.0;-295.0;36;20.0
402.0;1002.0;-307.0;1069.0;-284.0;35;20.0
366.0;994.0;-320.0;1020.0;-272.0;33;20.0
392.0;966.0;-319.0;988.0;-281.0;32;21.0
394.0;933.0;-315.0;979.0;-282.0;31;22.0
414.0;958.0;-338.0;1007.0;-293.0;31;23.0
415.0;981.0;-329.0;1039.0;-303.0;31;23.0
417.0;979.0;-343.0;1021.0;-298.0;31;23.0
453.0;950.0;-347.0;1006.0;-295.0;31;23.0
405.0;953.0;-338.0;1007.0;-322.0;31;23.0
416.0;950.0;-332.0;996.0;-332.0;31;24.0
431.0;967.0;-342.0;996.0;-370.0;31;27.0
424.0;989.0;-335.0;1024.0;-331.0;31;28.0
443.0;992.0;-319.0;1035.0;-341.0;31;26.0
443.0;980.0;-246.0;1028.0;-340.0;31;23.0
423.0;990.0;-252.0;1025.0;-311.0;31;21.0
414.0;957.0;-242.0;987.0;-309.0;31;19.0
397.0;933.0;-229.0;973.0;-289.0;31;15.0
244.0;855.0;-111.0;940.0;-201.0;94;-168.0
336.0;914.0;-223.0;1014.0;-247.0;31;-5.0
197.0;1020.0;-65.0;1035.0;-233.0;40;-13.0
321.0;1012.0;-391.0;1108.0;-242.0;31;-38.0
341.0;973.0;-571.0;1095.0;-272.0;96;-455.0
178.0;797.0;-374.0;911.0;-474.0;36;-2.0
358.0;1001.0;-411.0;1021.0;-311.0;-101;-741.0
692.0;817.0;-390.0;849.0;-6.0;91;-46.0
315.0;971.0;-83.0;1024.0;-155.0;105;11.0
180.0;1011.0;-54.0;1023.0;-190.0;40;-13.0
478.0;892.0;-335.0;1111.0;-26.0;64;77.0
381.0;990.0;-174.0;1148.0;-525.0;14;-1.0
472.0;927.0;-414.0;1074.0;-417.0;51;136.0
419.0;862.0;-476.0;1011.0;-436.0;52;138.0
412.0;875.0;-405.0;900.0;-424.0;51;138.0
387.0;1055.0;-398.0;1018.0;-395.0;52;138.0
378.0;892.0;-292.0;992.0;-70.0;64;72.0
496.0;762.0;-376.0;998.0;-262.0;64;50.0
500.0;1074.0;-300.0;1326.0;-589.0;23;86.0
308.0;882.0;-181.0;1053.0;-411.0;83;218.0
260.0;820.0;-109.0;963.0;-310.0;87;242.0
216.0;758.0;-275.0;937.0;-141.0;102;306.0
225.0;1064.0;-539.0;1217.0;-324.0;-206;441.0
344.0;758.0;-429.0;1156.0;-166.0;117;292.0
315.0;971.0;-409.0;1341.0;-467.0;59;-16.0
155.0;717.0;-155.0;1029.0;-184.0;13;-139.0
337.0;944.0;-281.0;793.0;-331.0;110;-40.0
336.0;969.0;-425.0;944.0;-296.0;86;96.0
82.0;845.0;-211.0;856.0;-216.0;108;-35.0
571.0;1035.0;-278.0;1104.0;-496.0;-2;68.0
844.0;941.0;-207.0;1078.0;-321.0;35;-429.0
423.0;889.0;-192.0;1070.0;-316.0;42;88.0
486.0;962.0;-322.0;1003.0;-310.0;44;-18.0
504.0;952.0;-305.0;1031.0;-307.0;44;-9.0
461.0;952.0;-316.0;1018.0;-296.0;44;-1.0
435.0;961.0;-290.0;1092.0;-288.0;44;16.0
412.0;990.0;-290.0;1155.0;-236.0;44;33.0
507.0;801.0;-214.0;862.0;-295.0;45;74.0
422.0;781.0;-347.0;824.0;-305.0;45;68.0
295.0;-57.0;-783.0;-15.0;-775.0;-73;-692.0
440.0;861.0;-450.0;914.0;-323.0;45;56.0
787.0;796.0;-471.0;644.0;-280.0;91;-2.0
581.0;923.0;-410.0;962.0;-342.0;45;53.0
562.0;996.0;-396.0;1102.0;-350.0;45;54.0
548.0;1019.0;-502.0;1091.0;-387.0;27;-57.0
401.0;1015.0;-253.0;1278.0;-246.0;-30;56.0
421.0;942.0;-270.0;1054.0;-183.0;44;44.0
415.0;875.0;-345.0;1007.0;-114.0;45;59.0
427.0;843.0;-354.0;1001.0;-94.0;45;62.0
624.0;819.0;-310.0;1087.0;21.0;65;76.0
313.0;786.0;-351.0;1022.0;-94.0;114;-151.0
393.0;961.0;-338.0;994.0;-325.0;99;-689.0
290.0;901.0;-509.0;1358.0;-284.0;42;415.0
426.0;855.0;-177.0;760.0;-61.0;-17;312.0
410.0;680.0;-135.0;796.0;-507.0;57;-7.0
