InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
-57.0;41.0;25;-6;944.0;171.0;322.0;-24;801;-980.0;271.0;990.0;228.0
20.0;54.0;23;14;958.0;148.0;354.0;-24;797;-979.0;252.0;997.0;178.0
20.0;76.0;5;-17;963.0;138.0;349.0;-24;797;-986.0;259.0;992.0;171.0
-17.0;43.0;15;-20;958.0;156.0;330.0;-24;802;-987.0;269.0;991.0;211.0
-51.0;19.0;15;-30;938.0;99.0;342.0;-24;802;-979.0;279.0;1001.0;202.0
-20.0;56.0;17;-7;958.0;117.0;353.0;-24;805;-975.0;274.0;990.0;188.0
3.0;72.0;20;29;918.0;134.0;335.0;-24;802;-970.0;294.0;966.0;208.0
42.0;106.0;16;1;948.0;125.0;328.0;-24;795;-971.0;290.0;977.0;206.0
-6.0;68.0;16;-3;925.0;131.0;326.0;-24;798;-987.0;252.0;989.0;206.0
21.0;37.0;16;20;956.0;143.0;328.0;-24;799;-974.0;252.0;988.0;199.0
20.0;7.0;18;18;953.0;168.0;308.0;-24;801;-969.0;269.0;980.0;195.0
-41.0;-99.0;22;20;948.0;166.0;333.0;-24;801;-984.0;304.0;1001.0;238.0
20.0;51.0;12;3;928.0;118.0;325.0;-24;799;-965.0;267.0;962.0;236.0
-27.0;46.0;9;2;937.0;112.0;329.0;-24;797;-959.0;282.0;961.0;217.0
-21.0;-46.0;18;-7;964.0;110.0;340.0;-24;801;-967.0;309.0;957.0;246.0
-18.0;-60.0;14;-1;937.0;147.0;338.0;-24;803;-978.0;310.0;981.0;247.0
33.0;-19.0;19;7;959.0;142.0;285.0;-24;802;-979.0;283.0;993.0;209.0
83.0;21.0;17;-2;964.0;144.0;319.0;-24;792;-972.0;272.0;988.0;197.0
-41.0;-141.0;24;-13;947.0;144.0;345.0;-24;794;-983.0;311.0;986.0;229.0
-92.0;-134.0;16;-6;937.0;151.0;331.0;-24;803;-970.0;310.0;988.0;250.0
-109.0;-61.0;14;2;953.0;175.0;352.0;-24;801;-974.0;311.0;972.0;281.0
62.0;36.0;25;19;927.0;167.0;328.0;-24;795;-951.0;333.0;957.0;273.0
42.0;-10.0;21;-16;929.0;168.0;324.0;-24;795;-944.0;323.0;935.0;259.0
40.0;-66.0;24;-33;970.0;177.0;303.0;-24;795;-932.0;318.0;953.0;240.0
38.0;-34.0;19;15;960.0;198.0;330.0;-24;792;-983.0;308.0;974.0;279.0
-9.0;-8.0;28;15;946.0;184.0;322.0;-24;794;-988.0;325.0;993.0;264.0
-29.0;22.0;20;-11;945.0;184.0;312.0;-24;800;-959.0;292.0;955.0;243.0
-16.0;36.0;16;1;986.0;128.0;306.0;-24;803;-990.0;280.0;1017.0;222.0
91.0;28.0;23;5;919.0;138.0;376.0;-24;799;-992.0;233.0;987.0;176.0
104.0;114.0;23;-9;948.0;141.0;315.0;-24;799;-968.0;292.0;979.0;245.0
108.0;151.0;24;0;954.0;162.0;295.0;-24;799;-969.0;291.0;979.0;230.0
92.0;90.0;22;-10;965.0;159.0;346.0;-24;797;-975.0;281.0;979.0;215.0
16.0;104.0;19;10;934.0;83.0;314.0;-24;801;-971.0;298.0;973.0;234.0
50.0;121.0;19;6;935.0;78.0;327.0;-24;798;-968.0;300.0;988.0;225.0
60.0;112.0;21;17;953.0;109.0;318.0;-24;803;-989.0;296.0;1018.0;228.0
69.0;144.0;19;-7;956.0;99.0;340.0;-24;802;-995.0;290.0;1003.0;210.0
23.0;118.0;19;9;938.0;138.0;347.0;-24;797;-982.0;261.0;979.0;197.0
59.0;68.0;23;-32;909.0;138.0;359.0;-24;800;-997.0;268.0;1009.0;201.0
34.0;81.0;16;-15;925.0;119.0;349.0;-24;807;-994.0;250.0;1021.0;176.0
43.0;103.0;12;-45;916.0;150.0;316.0;-24;797;-963.0;281.0;980.0;224.0
39.0;136.0;17;-10;962.0;148.0;307.0;-24;799;-981.0;303.0;981.0;214.0
56.0;122.0;23;-2;908.0;147.0;327.0;-24;803;-987.0;291.0;1000.0;226.0
-78.0;45.0;16;20;933.0;148.0;298.0;-24;801;-986.0;288.0;1007.0;222.0
176.0;-149.0;22;-9;938.0;186.0;294.0;-24;803;-950.0;263.0;988.0;174.0
244.0;-196.0;13;-10;993.0;-94.0;442.0;-25;845;-1039.0;183.0;1073.0;45.0
-20.0;95.0;16;16;975.0;8.0;527.0;-23;794;-989.0;711.0;733.0;205.0
193.0;-48.0;18;-4;949.0;6.0;447.0;-23;801;-993.0;690.0;750.0;203.0
10.0;-45.0;17;17;949.0;47.0;442.0;-26;799;-987.0;501.0;890.0;53.0
-4.0;-37.0;15;2;934.0;435.0;339.0;-23;811;-940.0;617.0;813.0;292.0
7.0;-49.0;15;-20;948.0;30.0;457.0;-26;803;-983.0;481.0;897.0;52.0
189.0;-152.0;23;-29;948.0;115.0;357.0;-31;805;-981.0;207.0;1010.0;146.0
-156.0;165.0;21;-32;977.0;372.0;552.0;-28;811;-942.0;477.0;936.0;286.0
-722.0;138.0;20;24;985.0;430.0;524.0;-28;812;-979.0;368.0;980.0;-117.0
-126.0;196.0;21;186;923.0;283.0;341.0;-23;787;-950.0;231.0;997.0;136.0
45.0;46.0;18;-2;948.0;203.0;306.0;-24;807;-964.0;252.0;978.0;177.0
67.0;139.0;17;9;935.0;176.0;304.0;-24;799;-955.0;294.0;956.0;225.0
92.0;137.0;25;-4;956.0;164.0;317.0;-24;801;-971.0;263.0;989.0;203.0
443.0;278.0;20;0;929.0;169.0;337.0;-24;801;-978.0;344.0;961.0;136.0
131.0;5.0;-60;424;940.0;290.0;369.0;-3;805;-885.0;437.0;913.0;277.0
16.0;-54.0;22;14;953.0;89.0;281.0;-31;802;-967.0;239.0;999.0;192.0
-51.0;8.0;24;-38;975.0;3.0;540.0;-20;574;-1023.0;455.0;942.0;196.0
-363.0;109.0;-64;112;1018.0;172.0;627.0;-46;2213;-1149.0;183.0;944.0;390.0
-1261.0;171.0;21;18;914.0;-11.0;379.0;-27;775;-860.0;940.0;371.0;521.0
-94.0;-240.0;20;0;1008.0;47.0;725.0;-48;627;-1006.0;748.0;836.0;209.0
80.0;-33.0;17;-6;939.0;30.0;428.0;-26;795;-989.0;616.0;815.0;44.0
466.0;-21.0;65;2;887.0;340.0;326.0;-24;801;-1049.0;97.0;1104.0;-27.0
-2.0;82.0;20;5;933.0;117.0;313.0;-24;798;-987.0;271.0;999.0;214.0
714.0;-475.0;-18;-32;838.0;-236.0;491.0;-75;774;-1152.0;34.0;1023.0;26.0
7.0;-58.0;20;11;949.0;91.0;292.0;-31;807;-971.0;223.0;988.0;192.0
-167.0;20.0;17;-49;808.0;416.0;745.0;-13;801;-1076.0;707.0;869.0;2.0
120.0;262.0;18;-12;937.0;36.0;345.0;-31;803;-952.0;227.0;978.0;194.0
26.0;-32.0;20;-11;969.0;468.0;428.0;-28;805;-978.0;355.0;964.0;183.0
-443.0;40.0;-91;-224;935.0;-124.0;642.0;-68;816;-1329.0;234.0;1271.0;343.0
-550.0;52.0;16;-64;973.0;-84.0;367.0;-14;847;-978.0;254.0;981.0;124.0
-144.0;1220.0;31;-140;965.0;201.0;533.0;-25;811;-997.0;364.0;992.0;170.0
-99.0;252.0;18;1;943.0;89.0;306.0;-24;800;-957.0;270.0;962.0;221.0
-41.0;127.0;15;23;911.0;115.0;341.0;-24;803;-958.0;281.0;960.0;219.0
-51.0;-24.0;18;33;952.0;105.0;293.0;-31;801;-970.0;242.0;1002.0;189.0
286.0;822.0;18;127;1000.0;456.0;450.0;-24;795;-861.0;46.0;952.0;-127.0
-4.0;120.0;14;4;916.0;150.0;323.0;-24;799;-977.0;309.0;989.0;233.0
-9.0;125.0;16;-5;931.0;96.0;323.0;-24;796;-980.0;300.0;990.0;241.0
44.0;172.0;18;-9;883.0;114.0;325.0;-24;799;-986.0;315.0;987.0;253.0
26.0;137.0;21;41;910.0;101.0;333.0;-24;798;-987.0;297.0;1005.0;250.0
-525.0;876.0;342;-2035;869.0;342.0;275.0;-11;805;-1001.0;374.0;924.0;277.0
-140.0;175.0;-435;202;944.0;0.0;304.0;-24;807;-976.0;334.0;991.0;221.0
-67.0;445.0;13;-8;939.0;77.0;322.0;-40;491;-939.0;193.0;983.0;-60.0
-41.0;142.0;19;0;926.0;100.0;315.0;-24;795;-960.0;292.0;960.0;250.0
-138.0;125.0;23;19;955.0;121.0;366.0;-31;811;-983.0;270.0;994.0;233.0
32.0;75.0;19;28;927.0;150.0;326.0;-24;797;-1000.0;287.0;1008.0;190.0
-38.0;289.0;92;-338;898.0;135.0;327.0;-23;798;-975.0;272.0;999.0;162.0
-39.0;92.0;16;-15;951.0;138.0;299.0;-24;801;-956.0;260.0;954.0;172.0
-59.0;-68.0;21;18;870.0;142.0;237.0;-24;800;-985.0;299.0;1007.0;202.0
-73.0;-60.0;21;-20;910.0;213.0;239.0;-24;797;-995.0;301.0;1000.0;210.0
-38.0;-63.0;24;-18;925.0;236.0;251.0;-24;796;-995.0;281.0;990.0;202.0
128.0;-137.0;22;10;943.0;245.0;384.0;-24;797;-952.0;198.0;963.0;120.0
926.0;-71.0;14;-19;1001.0;396.0;510.0;-28;806;-939.0;188.0;1010.0;-135.0
-115.0;-218.0;23;-1;937.0;109.0;334.0;-24;801;-976.0;310.0;972.0;244.0
-205.0;-370.0;16;-15;916.0;89.0;344.0;-24;802;-1012.0;311.0;1020.0;261.0
663.0;-1692.0;23;-196;1021.0;-7.0;321.0;-30;659;-955.0;261.0;962.0;245.0
179.0;-217.0;19;-17;933.0;232.0;454.0;-24;799;-946.0;250.0;968.0;139.0
-69.0;-73.0;17;10;1014.0;325.0;475.0;-25;811;-967.0;369.0;955.0;189.0
-12.0;-14.0;19;12;961.0;86.0;292.0;-31;798;-970.0;232.0;1000.0;186.0
-213.0;-653.0;30;-30;924.0;127.0;314.0;-24;801;-940.0;272.0;969.0;198.0
-18.0;-575.0;311;771;926.0;144.0;228.0;-34;834;-916.0;210.0;995.0;204.0
-91.0;-71.0;12;24;948.0;-117.0;560.0;-26;791;-986.0;125.0;1030.0;43.0
-166.0;362.0;1853;1830;1009.0;138.0;152.0;-32;820;-785.0;222.0;829.0;220.0
58.0;89.0;14;-11;920.0;137.0;327.0;-24;797;-996.0;242.0;1000.0;166.0
46.0;69.0;14;-38;926.0;107.0;328.0;-24;796;-997.0;293.0;1011.0;256.0
23.0;-51.0;18;-27;931.0;58.0;450.0;-26;798;-979.0;504.0;905.0;54.0
-30.0;40.0;18;-1;980.0;0.0;506.0;-27;804;-1028.0;577.0;747.0;13.0
4.0;-32.0;24;-34;938.0;21.0;449.0;-26;797;-982.0;486.0;886.0;61.0
42.0;6.0;12;10;918.0;-11.0;390.0;-25;798;-234.0;600.0;-429.0;943.0
507.0;-243.0;59;-680;1256.0;1937.0;434.0;-9;2587;-872.0;242.0;958.0;214.0
-18.0;2.0;19;-7;929.0;109.0;284.0;-31;810;-972.0;233.0;991.0;187.0
14.0;-11.0;17;-26;950.0;29.0;462.0;-26;800;-980.0;502.0;870.0;48.0
-234.0;-43.0;15;-22;935.0;-12.0;468.0;-23;794;-993.0;752.0;663.0;175.0
27.0;-29.0;20;7;957.0;55.0;459.0;-26;805;-981.0;476.0;885.0;49.0
28.0;-20.0;22;14;947.0;43.0;450.0;-26;798;-981.0;483.0;885.0;49.0
-14.0;6.0;15;-28;944.0;94.0;287.0;-31;803;-968.0;223.0;991.0;177.0
81.0;21.0;23;-15;937.0;109.0;285.0;-31;807;-976.0;231.0;1002.0;181.0
11.0;33.0;15;-11;938.0;101.0;302.0;-31;808;-973.0;235.0;986.0;177.0
-6.0;34.0;42;-23;943.0;97.0;295.0;-31;807;-970.0;239.0;989.0;189.0
303.0;-66.0;16;67;1009.0;311.0;582.0;-31;499;-1069.0;388.0;1043.0;204.0
115.0;-213.0;27;7;956.0;202.0;639.0;-24;805;-1038.0;330.0;951.0;313.0
19.0;-40.0;23;7;947.0;42.0;460.0;-26;802;-980.0;494.0;895.0;49.0
-19.0;-106.0;17;-14;950.0;99.0;281.0;-31;799;-971.0;242.0;1002.0;201.0
-76.0;52.0;20;-39;823.0;382.0;501.0;-23;793;-1008.0;125.0;1022.0;-154.0
-431.0;950.0;-443;1161;774.0;81.0;381.0;-14;804;-889.0;191.0;829.0;32.0
-100.0;-49.0;74;485;904.0;-56.0;254.0;-30;809;-887.0;272.0;919.0;224.0
35.0;9.0;15;26;979.0;-87.0;588.0;-26;783;-970.0;123.0;1014.0;50.0
-101.0;419.0;37;-692;924.0;445.0;248.0;-23;807;-899.0;533.0;828.0;248.0
-158.0;-378.0;-338;-2345;987.0;-20.0;438.0;-23;784;-1003.0;181.0;1080.0;70.0
-194.0;-161.0;1021;16;1130.0;79.0;472.0;-30;853;-992.0;265.0;908.0;131.0
54.0;302.0;18;-1;909.0;64.0;425.0;-31;808;-948.0;285.0;970.0;207.0
144.0;-1088.0;18;-20;1022.0;26.0;427.0;-33;762;-1018.0;235.0;1045.0;142.0
87.0;202.0;22;15;938.0;47.0;374.0;-3;811;-966.0;363.0;946.0;248.0
74.0;163.0;23;39;948.0;53.0;373.0;-3;810;-932.0;359.0;934.0;259.0
-209.0;341.0;16;21;1052.0;-173.0;558.0;-7;756;-962.0;310.0;1016.0;415.0
157.0;256.0;151;-136;1037.0;129.0;471.0;-12;-551;-795.0;478.0;841.0;78.0
-23.0;182.0;18;7;942.0;0.0;426.0;-31;807;-978.0;360.0;980.0;311.0
533.0;-752.0;21;-64;891.0;-312.0;402.0;-28;1415;-860.0;184.0;822.0;120.0
637.0;-277.0;41;-8;1016.0;487.0;412.0;-1;-2495;-786.0;223.0;839.0;182.0
-182.0;-408.0;17;12;905.0;439.0;416.0;-24;804;-992.0;213.0;1004.0;160.0
14.0;-218.0;27;-38;754.0;337.0;524.0;-23;786;-1054.0;297.0;1047.0;-49.0
-259.0;75.0;13;-7;957.0;435.0;565.0;-27;816;-975.0;191.0;1028.0;173.0
32.0;-16.0;15;7;947.0;44.0;477.0;-26;804;-976.0;476.0;894.0;52.0
-74.0;-29.0;27;-15;931.0;-19.0;446.0;-26;804;-781.0;878.0;356.0;491.0
0.0;-41.0;17;-6;946.0;31.0;453.0;-26;799;-979.0;494.0;884.0;48.0
187.0;-377.0;11;-26;1007.0;632.0;484.0;-28;808;-962.0;400.0;989.0;227.0
4.0;-31.0;21;-13;937.0;66.0;447.0;-26;803;-982.0;488.0;891.0;36.0
19.0;-4.0;25;-17;942.0;57.0;444.0;-26;799;-987.0;488.0;890.0;35.0
20.0;-49.0;20;2;954.0;50.0;462.0;-26;796;-976.0;464.0;903.0;39.0
-39.0;-420.0;16;-23;1002.0;621.0;571.0;-41;850;-1000.0;243.0;1029.0;28.0
275.0;-1499.0;230;3370;977.0;117.0;266.0;-34;808;-933.0;78.0;1027.0;132.0
-34.0;63.0;16;-1;964.0;76.0;291.0;-31;801;-966.0;256.0;986.0;207.0
104.0;-100.0;12;-15;991.0;169.0;308.0;-28;831;-972.0;489.0;741.0;-102.0
74.0;-40.0;50;549;943.0;403.0;404.0;-28;810;-980.0;393.0;902.0;258.0
-86.0;47.0;21;-16;955.0;100.0;298.0;-31;799;-965.0;249.0;1000.0;214.0
-150.0;99.0;18;1;927.0;119.0;333.0;-24;804;-975.0;180.0;1028.0;124.0
29.0;-233.0;20;33;965.0;141.0;352.0;-23;780;-947.0;313.0;966.0;156.0
-220.0;581.0;19;66;1020.0;-124.0;527.0;-28;821;-1049.0;184.0;1051.0;147.0
-54.0;462.0;393;1394;762.0;-140.0;353.0;-28;805;-1071.0;11.0;1156.0;-52.0
-362.0;242.0;413;-1167;905.0;433.0;364.0;-31;814;-936.0;385.0;945.0;257.0
-842.0;-67.0;1153;-864;1071.0;-49.0;316.0;-29;826;-921.0;166.0;1038.0;-27.0
51.0;-23.0;17;-8;956.0;-11.0;462.0;-23;800;-959.0;785.0;570.0;111.0
473.0;-169.0;-27;181;896.0;172.0;384.0;-26;802;-767.0;552.0;842.0;-198.0
35.0;-35.0;22;28;939.0;44.0;456.0;-26;805;-996.0;497.0;886.0;50.0
-536.0;-263.0;-190;-1267;1123.0;1360.0;464.0;-11;743;-1274.0;-52.0;912.0;115.0
-285.0;35.0;126;-312;934.0;111.0;329.0;-23;801;-964.0;310.0;990.0;221.0
-579.0;-501.0;27;55;1036.0;-210.0;626.0;-34;685;-1072.0;479.0;957.0;35.0
-124.0;-155.0;21;1;949.0;179.0;298.0;-24;803;-969.0;339.0;988.0;276.0
-17.0;145.0;13;5;924.0;58.0;424.0;-31;803;-919.0;297.0;925.0;280.0
785.0;-267.0;20;-11;945.0;-47.0;485.0;-26;793;-894.0;864.0;425.0;443.0
21.0;-58.0;20;-5;942.0;81.0;455.0;-26;801;-969.0;486.0;895.0;23.0
-12.0;-45.0;20;1;934.0;67.0;409.0;-26;796;-976.0;464.0;895.0;28.0
286.0;-427.0;21;-4;986.0;25.0;514.0;-23;803;-1065.0;641.0;844.0;180.0
258.0;215.0;20;-5;1018.0;11.0;483.0;-27;797;-953.0;492.0;966.0;126.0
25.0;-36.0;13;-51;955.0;55.0;457.0;-26;798;-975.0;465.0;916.0;27.0
-95.0;72.0;30;-13;1000.0;391.0;258.0;-24;794;-925.0;331.0;909.0;236.0
3.0;-26.0;18;-26;997.0;319.0;522.0;-25;806;-974.0;350.0;970.0;215.0
-24.0;74.0;17;9;929.0;78.0;314.0;-24;808;-981.0;266.0;1010.0;190.0
-49.0;81.0;15;3;948.0;52.0;472.0;-31;801;-912.0;300.0;925.0;281.0
568.0;79.0;19;16;943.0;-200.0;608.0;-49;789;-945.0;94.0;909.0;16.0
-12.0;-240.0;26;58;919.0;-76.0;392.0;-63;706;-961.0;171.0;892.0;87.0
43.0;-144.0;19;-1;915.0;140.0;325.0;-24;807;-980.0;227.0;981.0;173.0
61.0;-201.0;20;6;909.0;115.0;342.0;-24;803;-975.0;245.0;981.0;178.0
97.0;-342.0;22;-33;944.0;160.0;309.0;-31;803;-969.0;234.0;990.0;206.0
-469.0;98.0;-2061;-269;1373.0;170.0;215.0;-42;902;-815.0;351.0;1155.0;210.0
167.0;-552.0;5;-29;696.0;-313.0;427.0;-61;799;-1171.0;98.0;1064.0;119.0
-342.0;68.0;29;146;998.0;236.0;397.0;-28;815;-1035.0;295.0;1064.0;149.0
547.0;270.0;-71;-96;976.0;79.0;409.0;-27;801;-940.0;602.0;905.0;131.0
332.0;-511.0;44;73;814.0;-207.0;547.0;-57;772;-1043.0;83.0;1182.0;86.0
10.0;-2.0;18;-41;959.0;59.0;439.0;-26;802;-978.0;445.0;915.0;45.0
-54.0;59.0;18;-16;937.0;90.0;285.0;-31;806;-968.0;249.0;980.0;199.0
-119.0;-13.0;19;-12;974.0;-21.0;391.0;-23;785;-919.0;402.0;870.0;64.0
24.0;18.0;18;1;954.0;117.0;287.0;-31;802;-979.0;237.0;972.0;162.0
836.0;-183.0;8;-88;949.0;1177.0;323.0;-15;497;-896.0;145.0;929.0;175.0
-156.0;-6.0;57;101;942.0;145.0;309.0;-24;805;-955.0;209.0;958.0;111.0
-216.0;457.0;-676;2561;818.0;117.0;243.0;-26;814;-621.0;196.0;783.0;212.0
-167.0;215.0;18;0;964.0;-29.0;401.0;-23;796;-958.0;755.0;623.0;176.0
-23.0;123.0;20;-14;919.0;88.0;330.0;-24;797;-989.0;258.0;1000.0;193.0
-133.0;357.0;13;-16;984.0;369.0;369.0;-28;805;-934.0;340.0;927.0;195.0
72.0;117.0;22;-9;927.0;128.0;341.0;-24;799;-977.0;265.0;990.0;195.0
30.0;84.0;23;-10;926.0;139.0;358.0;-24;803;-977.0;226.0;998.0;186.0
-55.0;323.0;12;-4;958.0;7.0;463.0;-26;804;-965.0;482.0;883.0;99.0
-187.0;177.0;28;11;915.0;144.0;343.0;-24;803;-976.0;290.0;989.0;209.0
-158.0;190.0;108;0;914.0;200.0;280.0;-24;789;-1025.0;356.0;1048.0;253.0
-265.0;266.0;92;-95;1049.0;609.0;238.0;-27;802;-786.0;456.0;744.0;322.0
68.0;63.0;20;60;914.0;133.0;338.0;-24;801;-983.0;272.0;993.0;205.0
-371.0;267.0;22;27;788.0;346.0;429.0;-43;800;-1002.0;136.0;967.0;-128.0
1384.0;-32.0;37;44;885.0;235.0;431.0;-34;776;-793.0;583.0;547.0;552.0
-5.0;-368.0;-315;1572;844.0;55.0;245.0;-26;798;-1003.0;203.0;887.0;204.0
109.0;-123.0;51;155;947.0;260.0;335.0;-24;804;-966.0;242.0;997.0;119.0
210.0;-399.0;-5;-582;1179.0;130.0;487.0;-25;796;-971.0;338.0;913.0;242.0
-330.0;-505.0;13;-6;1018.0;357.0;553.0;-41;520;-946.0;573.0;948.0;261.0
109.0;103.0;40;-14;939.0;376.0;492.0;-33;659;-1065.0;117.0;1104.0;-100.0
62.0;-8.0;21;-15;810.0;501.0;437.0;-22;817;-996.0;142.0;1018.0;-50.0
-312.0;-64.0;21;10;1042.0;1232.0;573.0;-8;731;-940.0;402.0;983.0;62.0
