InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
-10.0;95.0;-36;22;1005.0;354.0;401.0;-8;2768;-878.0;169.0;910.0;187.0
-14.0;8.0;20;-25;939.0;100.0;300.0;-31;800;-972.0;252.0;990.0;184.0
-117.0;583.0;21;-10;963.0;112.0;406.0;-24;801;-997.0;320.0;1009.0;243.0
-149.0;50.0;359;930;1081.0;541.0;238.0;-21;823;-867.0;211.0;1148.0;187.0
-122.0;-420.0;-6;-111;768.0;61.0;505.0;-67;931;-1143.0;100.0;1124.0;253.0
-221.0;-304.0;64;358;1016.0;-44.0;256.0;-31;808;-886.0;242.0;978.0;283.0
0.0;-117.0;25;-41;922.0;150.0;312.0;-24;804;-992.0;264.0;1012.0;190.0
7.0;-58.0;20;11;949.0;91.0;292.0;-31;807;-971.0;223.0;988.0;192.0
-342.0;197.0;17;19;718.0;299.0;402.0;-23;800;-1006.0;127.0;1116.0;-96.0
-39.0;-319.0;-18;-166;898.0;-95.0;312.0;-28;802;-847.0;108.0;928.0;31.0
14.0;51.0;19;-20;920.0;120.0;317.0;-24;801;-986.0;262.0;999.0;213.0
23.0;118.0;19;9;938.0;138.0;347.0;-24;797;-982.0;261.0;979.0;197.0
-22.0;-535.0;-85;-200;1065.0;-204.0;248.0;-75;899;-1101.0;213.0;1258.0;169.0
-6.0;-40.0;23;-9;946.0;96.0;293.0;-31;806;-975.0;237.0;990.0;192.0
10.0;-2.0;18;-41;959.0;59.0;439.0;-26;802;-978.0;445.0;915.0;45.0
-73.0;159.0;-315;-940;1150.0;1383.0;450.0;-52;1297;-910.0;238.0;1302.0;302.0
807.0;-796.0;-8;31;877.0;-195.0;304.0;0;-649;-793.0;144.0;849.0;161.0
271.0;-973.0;18;-62;995.0;10.0;446.0;-24;736;-1021.0;217.0;987.0;129.0
-109.0;133.0;39;-82;898.0;168.0;338.0;-23;809;-995.0;274.0;1065.0;138.0
19.0;-40.0;23;7;947.0;42.0;460.0;-26;802;-980.0;494.0;895.0;49.0
96.0;1320.0;9;92;1049.0;330.0;339.0;-62;851;-1174.0;262.0;933.0;211.0
